Iteration,ReturnMeanIW,TimestepsSoFar,EpRewMean,MeanIW,MaxIW,StdIW,EpisodesSoFar,TimeElapsed,InitialReturnStd,MinIW,Bound,InitialBound,EmpiricalD2,EpThisIter,InitialReturnMean,InitialReturnMin,InitialReturnMax,J_sample_variance,Weights,EpLenMean
206,42.575756,413263,-108.4308739218944,1.1950638,36.7606,2.6697695,20600,1731.7107479572296,5.3575196,0.0019586172,42.575756,40.427814,5568.9985,100,-2.4890899e-06,-10.759222,19.287222,2220.2112,[-0.35  -1.231 -2.589 -1.53  -2.073],16.29
207,39.86947,414937,-107.91351646850566,0.9639092,5.0535607,0.6728466,20700,1738.7124381065369,5.5702724,0.1320265,39.86947,39.459755,1.4991001,100,2.670288e-06,-14.285698,17.024694,97.70886,[-0.351 -1.227 -2.594 -1.508 -2.082],16.74
208,46.64247,416648,-107.51006304616334,0.61932373,54.670704,1.6758307,20800,1746.004564523697,6.4939985,4.7832692e-08,46.64247,38.337044,1779927400.0,100,1.926422e-06,-14.831043,15.925551,15249.604,[-0.35  -1.233 -2.596 -1.516 -2.083],17.11
209,55.33631,418301,-108.13289866277086,0.544356,47.822487,1.6254319,20900,1753.7916135787964,5.4773374,1.6122749e-05,55.33631,39.962856,2205282000.0,100,-1.0681152e-06,-14.475895,17.412743,8276.799,[-0.343 -1.209 -2.562 -1.541 -2.087],16.53
210,48.609974,419936,-107.85528325513854,0.23077022,90.71514,0.9517481,21000,1761.1957948207855,5.6856503,7.496969e-09,48.609974,40.279324,634868.6,100,4.959106e-07,-14.560417,18.619484,3378.7385,[-0.323 -1.224 -2.59  -1.532 -2.084],16.35
211,45.30185,421629,-108.445204753862,0.21130113,27.628601,0.7075314,21100,1768.619383096695,5.343417,7.084865e-10,45.30185,39.30725,126264115000.0,100,2.3841858e-06,-18.09805,15.842342,1266.6301,[-0.325 -1.196 -2.593 -1.528 -2.092],16.93
212,61.63135,423305,-108.00321991640027,0.65392774,107.23744,1.6387663,21200,1775.6044149398804,5.536741,2.211093e-05,61.63135,39.29611,857434.0,100,-1.3542175e-06,-12.624624,18.139893,14130.699,[-0.331 -1.223 -2.589 -1.545 -2.083],16.76
213,57.53969,424929,-108.30870992593314,1.2045835,48.180332,2.7931387,21300,1784.0035347938538,5.183749,2.3735503e-05,57.53969,40.59654,2064.317,100,6.9618227e-07,-10.457676,17.466953,9847.83,[-0.328 -1.248 -2.61  -1.523 -2.081],16.24
214,147.11435,426666,-107.32243484653257,1.1358403,620.6318,7.5497146,21400,1793.1087939739227,5.9565444,1.0051498e-26,147.11435,37.973137,inf,100,1.6307831e-06,-12.241747,17.531292,708167.4,[-0.355 -1.262 -2.641 -1.524 -2.098],17.37
215,63.030674,428394,-108.62677862261619,0.49329522,86.537094,2.4189522,21500,1801.4399824142456,5.923198,2.2526134e-09,63.030674,38.637318,40528224.0,100,-1.8310546e-06,-14.24593,15.340831,22284.809,[-0.367 -1.299 -2.714 -1.482 -2.109],17.28
216,73.501465,430017,-108.03753249987301,2.13002,481.3443,18.037798,21600,1809.5385103225708,4.718545,7.7649e-12,73.501465,40.846443,29602984000000.0,100,-1.2779236e-06,-14.222744,9.433004,91458.13,[-0.369 -1.3   -2.743 -1.485 -2.107],16.23
217,53.78688,431671,-108.25932667097536,0.5137388,50.027954,1.7829437,21700,1816.9097738265991,5.1940413,2.3215659e-10,53.78688,40.001858,268961250000.0,100,-1.6784668e-06,-12.842081,17.626984,12206.25,[-0.377 -1.321 -2.738 -1.47  -2.109],16.54
218,46.64352,433312,-107.84469395377322,0.98641956,176.8367,2.8169532,21800,1824.6489760875702,5.6901526,3.828687e-05,46.64352,40.088097,3428.5232,100,-1.335144e-06,-13.992262,14.356036,6511.646,[-0.35  -1.303 -2.721 -1.438 -2.108],16.41
219,77.80272,434991,-108.4084727374512,0.78418,448.42224,5.6990137,21900,1832.3904631137848,5.429465,1.20832535e-08,77.80272,39.563927,18335288.0,100,1.8501282e-06,-16.530344,13.644608,91705.8,[-0.357 -1.308 -2.718 -1.422 -2.116],16.79
220,51.71153,436731,-108.16495851408267,0.31083012,170.80588,2.5043662,22000,1839.575130224228,6.3825502,2.020159e-08,51.71153,38.07648,1543953.5,100,6.294251e-07,-15.779205,15.344376,10385.957,[-0.362 -1.325 -2.714 -1.411 -2.118],17.4
221,136.96327,438391,-108.05832358707511,0.18805096,3253.7007,15.597073,22100,1847.5363671779633,5.454162,4.316053e-15,136.96327,39.713703,4.5426167e+23,100,5.1498415e-07,-11.737358,18.234129,1188554.8,[-0.381 -1.359 -2.725 -1.411 -2.124],16.6
222,44.711113,440068,-108.23972789530592,0.6376629,16.365154,1.0558711,22200,1855.3056707382202,4.9840016,3.840116e-08,44.711113,39.66947,13892493000.0,100,1.2588501e-06,-14.65333,15.789164,795.3874,[-0.37  -1.325 -2.741 -1.399 -2.128],16.77
223,143.63203,441725,-107.7935067979271,0.11608965,1296.9274,9.155981,22300,1862.411143064499,4.843842,,143.63203,39.99674,inf,100,-1.2397766e-06,-11.230486,16.22421,1634992.4,[-0.351 -1.326 -2.751 -1.38  -2.133],16.57
224,43.150745,443412,-107.58545960414064,0.25662208,27.679295,0.67267853,22400,1869.5793042182922,5.8532357,4.246156e-08,43.150745,39.11266,16117882.0,100,-2.9563904e-07,-11.73152,16.305925,1104.8075,[-0.365 -1.392 -2.703 -1.478 -2.158],16.87
225,77.753746,445114,-107.89170160978061,0.034403395,372.5771,2.672743,22500,1876.6220681667328,5.97948,,77.753746,38.865383,inf,100,-9.918213e-07,-13.802151,17.15102,156330.14,[-0.393 -1.391 -2.692 -1.481 -2.157],17.02
226,52.484985,446870,-108.607438657379,0.23611942,223.25949,1.5834417,22600,1884.949856519699,5.8000045,5.4931213e-08,52.484985,37.890472,27961914.0,100,2.4795531e-06,-12.206736,18.51353,13805.37,[-0.386 -1.381 -2.596 -1.494 -2.16 ],17.56
227,41.828865,448624,-107.54631351193103,0.3145884,32.83001,1.2504247,22700,1892.180192232132,6.9751086,1.3046249e-10,41.828865,37.250732,238911590000.0,100,-4.196167e-07,-18.501366,17.117558,678.385,[-0.377 -1.417 -2.599 -1.496 -2.157],17.54
228,48.004963,450377,-108.06152430047645,0.12560292,119.24582,1.201133,22800,1900.3635029792786,6.0937943,1.1404097e-19,48.004963,37.659435,2.4775733e+28,100,2.2315978e-06,-15.669632,16.741535,19885.592,[-0.355 -1.406 -2.61  -1.487 -2.161],17.53
229,54.948833,452176,-107.90651863424245,0.14074259,346.6297,2.0704622,22900,1908.120288848877,7.1398497,4.8556847e-16,54.948833,36.280113,4.479175e+18,100,3.5095215e-06,-13.923176,18.032875,30577.762,[-0.298 -1.411 -2.623 -1.524 -2.157],17.99
230,51.897606,453859,-107.93053648695444,0.77481204,141.022,2.5533893,23000,1916.0549685955048,5.1219335,1.0217594e-08,51.897606,39.312706,65227484000000.0,100,-2.7656556e-06,-13.275539,17.907736,6367.728,[-0.287 -1.359 -2.599 -1.54  -2.157],16.83
231,42.653408,455521,-107.77862160829567,1.2403502,38.639606,4.084866,23100,1923.9257900714874,6.2360845,0.0027785406,42.653408,39.14304,23.641705,100,-1.2397766e-06,-13.936531,19.504911,1042.068,[-0.299 -1.355 -2.587 -1.568 -2.16 ],16.62
232,41.651516,457342,-107.74087441876654,1.2643498,74.3346,2.7889705,23200,1931.4408383369446,6.9268546,1.6093025e-05,41.651516,36.14678,483.58914,100,1.1062622e-06,-16.485653,16.211117,2604.4736,[-0.3   -1.344 -2.592 -1.566 -2.162],18.21
233,106.517555,459075,-107.2850123184544,0.37307364,1622.8531,9.630283,23300,1939.078860759735,6.8891845,8.827586e-18,106.517555,37.40665,1.3877282e+27,100,1.0681152e-06,-18.443296,19.092402,376227.6,[-0.311 -1.344 -2.589 -1.579 -2.163],17.33
234,267.36902,460762,-108.1765856177103,16.28986,2028.8722,156.47504,23400,1947.2168610095978,5.587706,4.319468e-05,267.36902,39.144753,198382.92,100,-1.3542175e-06,-12.782612,19.5344,4997292.5,[-0.312 -1.315 -2.58  -1.615 -2.164],16.87
235,221.92958,462496,-108.31634828761551,0.11263324,4342.0854,19.606682,23500,1955.4970872402191,5.559956,,221.92958,38.29917,inf,100,-7.8201293e-07,-11.886778,18.201828,4401756.0,[-0.316 -1.3   -2.589 -1.599 -2.163],17.34
236,48.532154,464153,-107.89942549379964,1.3458179,47.169224,3.8691967,23600,1965.2965812683105,5.5736446,0.0002076776,48.532154,39.724964,302.26794,100,-4.5776366e-07,-16.050745,17.155338,15909.884,[-0.296 -1.297 -2.656 -1.577 -2.167],16.57
237,40.32613,465796,-107.4769380119308,1.0564817,4.9525795,0.48289126,23700,1973.0177762508392,5.8071966,0.3793492,40.32613,39.85405,1.1132357,100,-1.2969971e-06,-14.467363,18.819239,66.47614,[-0.316 -1.314 -2.684 -1.571 -2.174],16.43
238,56.959534,467400,-108.07351724416111,0.48746645,277.18582,1.9069531,23800,1980.40665268898,6.0629888,1.5332597e-09,56.959534,40.81027,264075310.0,100,-1.9073486e-08,-16.104433,16.964397,42783.105,[-0.328 -1.31  -2.686 -1.57  -2.175],16.04
239,48.543995,469078,-108.2848342239316,0.07231131,144.01498,1.122609,23900,1988.1701047420502,5.522858,1.5427335e-22,48.543995,39.473644,3.4973842e+26,100,-1.9073487e-07,-13.796747,16.898552,20959.26,[-0.311 -1.321 -2.685 -1.548 -2.16 ],16.78
240,64.4771,470790,-107.9484068272829,0.6157888,516.5905,6.3091087,24000,1995.496827363968,5.6810923,8.934954e-13,64.4771,38.739834,9384401000.0,100,2.117157e-06,-13.209429,15.869989,51479.902,[-0.305 -1.308 -2.712 -1.565 -2.167],17.12
241,178.45798,472449,-108.13350001518525,0.14035018,3242.911,14.535279,24100,2002.815290927887,4.888691,,178.45798,40.08868,inf,100,-3.6239624e-07,-14.5001545,10.9378395,2520424.0,[-0.316 -1.342 -2.716 -1.563 -2.17 ],16.59
242,47.07433,474138,-107.74469065646151,0.24097659,114.627945,1.4681259,24200,2010.7451434135437,5.977227,2.4348734e-07,47.07433,38.82243,1723819.2,100,9.536743e-08,-13.048807,18.912182,2649.8657,[-0.301 -1.349 -2.681 -1.689 -2.15 ],16.89
243,64.80136,475839,-107.62237878288126,0.21249336,240.78258,1.6935267,24300,2017.8259499073029,6.0140276,3.813867e-27,64.80136,38.614937,inf,100,1.0490418e-06,-14.795231,19.74269,28107.688,[-0.329 -1.374 -2.687 -1.687 -2.148],17.01
244,46.271458,477554,-108.94265467467878,0.311081,120.12281,2.3473332,24400,2025.7156631946564,5.802608,1.8725908e-08,46.271458,38.539288,28193746.0,100,6.67572e-07,-12.322313,17.64336,2688.4346,[-0.376 -1.357 -2.662 -1.724 -2.146],17.15
245,64.04553,479189,-108.04331288195667,0.096413285,691.52246,3.4149396,24500,2032.6639530658722,6.2806177,1.0308462e-23,64.04553,40.01104,inf,100,-1.04904174e-07,-16.044577,17.070562,157238.2,[-0.363 -1.331 -2.664 -1.721 -2.153],16.35
246,58.26588,480897,-107.4200850923755,0.09411203,102.44087,0.7957322,24600,2040.1087012290955,6.35629,5.1198008e-08,58.26588,38.09873,458805380.0,100,-3.8146973e-07,-13.914698,19.282478,10064.152,[-0.355 -1.343 -2.616 -1.752 -2.149],17.08
247,39.144287,482734,-107.48381051804613,0.3058352,27.87791,1.170084,24700,2048.0921022892,8.177866,2.777079e-09,39.144287,34.824245,22567272000.0,100,2.479553e-07,-15.625977,18.636032,1452.5516,[-0.374 -1.384 -2.639 -1.746 -2.138],18.37
248,60.863968,484531,-107.863781159169,1.8170588,404.43808,10.420969,24800,2055.6926941871643,6.0319233,4.5022443e-07,60.863968,36.813564,486414.03,100,1.2779236e-06,-13.974491,18.682064,50089.207,[-0.398 -1.386 -2.625 -1.754 -2.156],17.97
249,44.67076,486287,-108.24254942008474,0.6373475,52.0194,2.147407,24900,2063.05238032341,6.4484744,8.532123e-05,44.67076,37.434586,10779.9,100,-1.3160706e-06,-14.477579,18.210888,7029.022,[-0.395 -1.38  -2.621 -1.728 -2.154],17.56
250,41.923935,487985,-107.73492203904601,1.1136547,11.4177885,1.8235143,25000,2070.5710039138794,6.2016077,0.0007081833,41.923935,38.32268,62.5796,100,2.670288e-06,-11.076132,20.270664,810.0798,[-0.405 -1.368 -2.596 -1.729 -2.158],16.98
251,47.262676,489662,-107.89643138113114,0.9853878,38.20135,1.3574009,25100,2077.525556564331,5.754316,0.0002421407,47.262676,39.288197,93.659836,100,1.2397766e-07,-12.967705,19.958931,8116.0757,[-0.44  -1.345 -2.597 -1.718 -2.161],16.77
252,48.517338,491390,-108.57861294000162,0.38971847,72.75363,2.0366762,25200,2085.7106804847717,5.934623,1.6501924e-24,48.517338,38.33043,2.7671538e+28,100,1.2779236e-06,-11.623981,17.514235,9882.039,[-0.438 -1.331 -2.572 -1.723 -2.162],17.28
253,76.02652,493142,-107.25369805033957,0.37198734,1052.4054,5.516096,25300,2094.1330139636993,7.3282466,5.051069e-12,76.02652,36.726353,2.309273e+16,100,2.4318695e-06,-17.047241,18.458086,260818.19,[-0.467 -1.337 -2.563 -1.754 -2.172],17.52
254,39.52065,494985,-108.4575646856153,0.8292825,36.343563,1.4199879,25400,2102.932703733444,6.6044316,0.006233752,39.52065,35.972275,55.875732,100,-1.4019013e-06,-17.05687,15.846618,947.8389,[-0.484 -1.325 -2.578 -1.776 -2.163],18.43
255,301.62357,496758,-107.60977105819646,0.7312153,2660.2266,20.04495,25500,2109.3429856300354,7.4959636,1.3730406e-12,301.62357,36.306725,7.299186e+20,100,-5.722046e-07,-13.590906,19.378145,7375256.5,[-0.479 -1.313 -2.569 -1.761 -2.162],17.73
256,51.51945,498499,-107.46141929274347,0.35715237,141.34926,1.5250585,25600,2118.0025465488434,6.288452,1.4456237e-13,51.51945,37.46706,1293012200000.0,100,-7.6293946e-07,-11.127178,20.450363,24206.592,[-0.459 -1.249 -2.519 -1.764 -2.16 ],17.41
257,319.01038,500180,-107.41781300896872,0.20664223,2598.2246,16.8696,25700,2125.8425509929657,6.219888,,319.01038,38.697567,inf,100,-1.7929077e-06,-14.6097145,19.707308,8959227.0,[-0.427 -1.264 -2.507 -1.747 -2.158],16.81
258,42.448006,501958,-107.62454944688378,0.22928984,40.868313,0.8008187,25800,2135.256605863571,6.668864,2.0893947e-06,42.448006,36.93083,85094.37,100,3.0517577e-07,-15.493719,18.164028,5609.149,[-0.393 -1.22  -2.488 -1.631 -2.18 ],17.78
259,50.000965,503675,-107.9004816458492,0.06211064,52.08088,0.72448456,25900,2143.7724783420563,6.666598,4.5425095e-18,50.000965,38.217922,2.2864517e+35,100,-7.4386594e-07,-14.033339,17.333473,20451.621,[-0.399 -1.22  -2.512 -1.624 -2.184],17.17
260,43.70043,505373,-107.81861118010667,0.107270785,90.135765,0.6090451,26000,2151.8697493076324,5.930848,5.4840426e-09,43.70043,38.494896,134417900000.0,100,-1.3160706e-06,-14.801161,20.895142,983.3995,[-0.41  -1.284 -2.529 -1.649 -2.178],16.98
261,43.461975,507101,-108.0238320533619,0.61025053,102.009,2.21899,26100,2159.6162469387054,6.5339046,4.0382012e-08,43.461975,37.90375,1203771.0,100,6.7710874e-07,-13.549944,19.594448,3775.3618,[-0.413 -1.313 -2.526 -1.662 -2.184],17.28
262,53.614353,508816,-107.68801595822448,0.96286625,205.28857,3.2277443,26200,2167.593359708786,7.208016,9.155696e-08,53.614353,37.69012,72482090000.0,100,1.1634827e-06,-17.199585,19.833384,7560.058,[-0.393 -1.332 -2.526 -1.649 -2.186],17.15
263,43.53593,510534,-107.78191647673366,0.96508306,104.703,4.91013,26300,2175.0516633987427,7.018497,5.350293e-10,43.53593,37.58627,219447280000000.0,100,5.340576e-07,-16.878485,21.488934,10121.115,[-0.401 -1.338 -2.526 -1.68  -2.187],17.18
264,50.21576,512299,-107.64793126321993,0.49864456,68.03668,1.8549827,26400,2183.726230621338,6.7589107,7.052886e-13,50.21576,36.97337,21215637000000.0,100,-2.5177003e-06,-14.948448,19.904873,31996.205,[-0.406 -1.368 -2.545 -1.661 -2.185],17.65
265,102.67392,514012,-107.74367729882279,2.7275238,782.4625,27.340492,26500,2191.8479964733124,6.378218,4.7508335e-13,102.67392,38.180984,32404777000000.0,100,-2.0980835e-07,-15.03932,18.568783,394121.66,[-0.389 -1.353 -2.526 -1.688 -2.19 ],17.13
266,38.590763,515753,-107.47546429803943,0.9597267,3.754722,0.5738757,26600,2199.9200236797333,6.2647715,0.007959726,38.590763,37.653606,1.6606182,100,-2.9945375e-06,-12.11941,20.279837,151.59708,[-0.375 -1.333 -2.539 -1.693 -2.187],17.41
267,88.97971,517632,-107.56388184497472,0.10987611,2089.6414,10.371109,26700,2207.808883190155,7.381458,1.16819176e-14,88.97971,34.66995,4.3244522e+16,100,7.4386594e-07,-16.912203,17.9432,228552.55,[-0.39  -1.324 -2.533 -1.689 -2.187],18.79
268,50.544834,519313,-108.58890141705957,0.9386779,112.57423,2.7144344,26800,2216.2993998527527,5.9210787,2.5413431e-09,50.544834,39.01003,776843600000.0,100,-8.773804e-07,-12.636902,18.808662,22077.512,[-0.383 -1.3   -2.552 -1.683 -2.188],16.81
269,60.057426,520951,-107.69922928956665,0.29101342,103.515656,1.4172646,26900,2224.354420900345,5.3841453,1.3895676e-08,60.057426,40.114075,18716568000.0,100,-1.0108947e-06,-11.747725,16.913818,25983.096,[-0.361 -1.339 -2.579 -1.671 -2.181],16.38
270,48.63751,522723,-107.57028788261282,0.33168638,23.22453,1.1059585,27000,2231.5991151332855,7.011583,8.033848e-12,48.63751,36.80425,486538050000.0,100,7.4386594e-07,-15.570385,18.974707,5023.707,[-0.342 -1.343 -2.546 -1.686 -2.181],17.72
271,46.096294,524439,-107.2412654848511,0.57204115,62.99879,2.8181403,27100,2240.0040414333344,6.057942,3.1443478e-16,46.096294,38.040432,1.4015714e+24,100,6.4849854e-07,-15.236391,18.162762,7262.8276,[-0.34  -1.39  -2.56  -1.706 -2.183],17.16
272,67.47907,526203,-107.8597754058408,0.05459401,883.88,4.5136123,27200,2247.6908190250397,6.780044,4.3527635e-28,67.47907,36.90568,2.541726e+33,100,8.773804e-07,-13.610277,19.931076,121002.34,[-0.328 -1.405 -2.594 -1.68  -2.194],17.64
273,40.67272,527960,-108.03231407221777,0.44254625,56.071976,2.029299,27300,2255.527288913727,6.3491306,2.9563884e-07,40.67272,37.52357,503850.4,100,1.6212464e-06,-17.793383,18.22559,1901.3057,[-0.349 -1.455 -2.618 -1.655 -2.208],17.57
274,45.47659,529707,-107.99345639710663,0.6398298,47.634163,2.2144697,27400,2264.3601620197296,6.128079,5.0030354e-05,45.47659,37.62654,11208.235,100,-9.918213e-07,-12.785479,19.170246,2308.4888,[-0.335 -1.45  -2.632 -1.652 -2.207],17.47
275,42.07304,531414,-107.91174332739652,1.3606703,52.081474,3.938541,27500,2272.6044664382935,6.867457,0.0008979102,42.07304,37.916096,137.10103,100,-3.2234193e-06,-17.179907,20.54527,952.40894,[-0.314 -1.429 -2.619 -1.659 -2.208],17.07
276,41.970066,533145,-108.21590751413378,1.506565,113.43152,11.115195,27600,2279.7041251659393,6.192844,3.482555e-08,41.970066,37.900715,869368.3,100,3.1280517e-06,-15.154661,20.140507,4678.356,[-0.311 -1.435 -2.62  -1.645 -2.209],17.31
277,462.30392,534874,-107.35823485633824,0.5496938,3116.019,33.27294,27700,2288.116181373596,6.4851336,6.6328705e-20,462.30392,37.665886,1.03591986e+24,100,-1.7356873e-06,-12.209442,18.944174,19379734.0,[-0.308 -1.455 -2.613 -1.646 -2.208],17.29
278,74.697395,536582,-108.035401742015,1.4906878,95.56447,4.917297,27800,2297.732425928116,6.1276765,3.3316733e-10,74.697395,38.279194,5.245325e+17,100,-1.3732911e-06,-13.755987,17.675571,39788.098,[-0.342 -1.438 -2.575 -1.624 -2.206],17.08
279,158.81708,538339,-107.53137565170228,0.110559806,3545.1917,16.894615,27900,2304.8439104557037,7.048095,,158.81708,36.9431,inf,100,-2.4032593e-06,-12.421127,18.999462,1855566.8,[-0.294 -1.473 -2.603 -1.621 -2.218],17.57
280,63.050827,540162,-107.86786480839658,0.041755065,181.45001,1.8714913,28000,2312.720635652542,6.5456777,,63.050827,36.065876,inf,100,-2.2506713e-06,-13.385969,16.610163,59397.168,[-0.367 -1.563 -2.646 -1.653 -2.229],18.23
281,44.97214,541966,-107.80381571892362,0.36623767,150.39636,1.2060865,28100,2320.0933248996735,7.2744164,7.4909383e-07,44.97214,35.83546,5066521.5,100,4.005432e-07,-12.660187,19.260216,11093.302,[-0.422 -1.577 -2.632 -1.743 -2.235],18.04
282,86.57969,543813,-107.83709304919935,1.291849,1201.133,12.661025,28200,2327.8112573623657,7.582391,1.6034754e-08,86.57969,34.939354,7494291.0,100,1.5258789e-07,-18.670172,20.118053,219370.12,[-0.418 -1.563 -2.627 -1.76  -2.239],18.47
283,64.05977,545689,-107.34878731451235,0.04264752,368.96164,2.4350483,28300,2336.0954484939575,7.1010165,,64.05977,34.59913,inf,100,-1.6212464e-06,-12.82147,19.260578,163187.52,[-0.418 -1.564 -2.652 -1.763 -2.239],18.76
284,45.060257,547460,-107.7346024746753,0.7979044,15.723532,1.5507425,28400,2343.674302816391,6.6216455,0.00042408876,45.060257,36.95293,7401.6445,100,-7.724762e-07,-12.674059,18.490238,2403.541,[-0.308 -1.522 -2.626 -1.729 -2.251],17.71
285,54.055996,549335,-106.87262875692468,0.5199141,92.69195,1.993705,28500,2351.6857602596283,7.3897257,1.6947548e-06,54.055996,34.599068,34031.414,100,1.8692017e-06,-14.283606,17.653688,13958.958,[-0.295 -1.497 -2.604 -1.729 -2.253],18.75
286,44.23569,551104,-107.56584062428068,0.7145286,74.20651,2.8556752,28600,2359.9127130508423,7.053726,4.8565475e-06,44.23569,36.557617,212035.45,100,-1.8882752e-06,-11.808716,20.10369,3065.599,[-0.303 -1.502 -2.628 -1.732 -2.253],17.69
287,38.618057,552918,-107.52053629929198,1.1053011,22.216587,2.3157616,28700,2367.203428506851,6.1302996,0.013761767,38.618057,36.182888,5.239883,100,1.0681152e-06,-15.639984,19.223803,1436.4863,[-0.309 -1.476 -2.622 -1.738 -2.258],18.14
288,42.36761,554667,-107.63176522088197,0.91118217,81.47795,3.5227432,28800,2374.0097181797028,6.010919,1.0508767e-05,42.36761,37.673496,4760.544,100,1.3160706e-06,-15.602755,18.12025,6171.694,[-0.305 -1.494 -2.636 -1.737 -2.26 ],17.49
289,57.651073,556502,-107.85802075351,0.5483848,326.4123,3.912002,28900,2380.7898528575897,6.4635057,7.28323e-08,57.651073,36.000607,80629224.0,100,-1.6212464e-06,-19.376783,17.440306,78835.82,[-0.272 -1.514 -2.626 -1.742 -2.292],18.35
290,47.94492,558336,-107.21314085759644,0.23318063,118.852646,1.5044013,29000,2388.5921750068665,7.6349664,3.7961674e-30,47.94492,35.019,inf,100,1.1062622e-06,-12.016085,18.546284,17644.12,[-0.25  -1.522 -2.607 -1.739 -2.288],18.34
291,45.505672,560114,-107.30999390432133,0.5087122,90.86514,2.1266751,29100,2396.88818025589,7.3418164,6.259734e-06,45.505672,36.031197,54091.58,100,-1.14440915e-07,-13.215733,20.703468,5061.277,[-0.255 -1.573 -2.625 -1.78  -2.287],17.78
292,59.231205,561944,-107.18839784515474,0.9347287,221.81802,5.241984,29200,2404.1896970272064,7.107815,3.7903442e-07,59.231205,35.46598,79578.35,100,-1.926422e-06,-16.679554,18.379501,77347.695,[-0.254 -1.564 -2.634 -1.784 -2.289],18.3
293,41.478783,563744,-108.20273964203156,0.6049055,32.851425,1.6085593,29300,2413.25577044487,6.867389,1.8277711e-05,41.478783,36.315525,27848.08,100,,-13.319601,17.051407,2586.698,[-0.248 -1.53  -2.613 -1.771 -2.287],18.0
294,36.449913,565555,-107.263401246696,1.0054756,4.7004056,0.53172165,29400,2420.6557750701904,7.353931,0.25006327,36.449913,35.70054,1.3739754,100,1.9073486e-06,-16.053665,17.999142,120.02183,[-0.251 -1.549 -2.622 -1.76  -2.301],18.11
295,35.128395,567494,-107.12279138576031,1.1489872,16.682028,2.220168,29500,2428.776536464691,7.720917,0.025557173,35.128395,33.3458,4.887372,100,9.536743e-08,-16.492777,17.786055,403.61755,[-0.259 -1.548 -2.621 -1.762 -2.303],19.39
296,69.42683,569367,-107.39782787322619,0.2524442,421.38852,2.9663289,29600,2436.6014580726624,7.7362394,1.373055e-25,69.42683,34.147873,inf,100,-1.5258789e-07,-15.433376,19.863113,60353.547,[-0.267 -1.547 -2.626 -1.768 -2.303],18.73
297,70.32094,571094,-107.58684466651422,0.048003778,1172.9978,5.309808,29700,2444.2228672504425,6.6559157,9.103819e-16,70.32094,37.45481,3.6484145e+21,100,-1.7929077e-06,-14.0658455,20.345802,184595.11,[-0.287 -1.591 -2.636 -1.803 -2.301],17.27
298,39.84906,572891,-107.82489503677833,1.0676955,30.50038,2.519266,29800,2452.0959782600403,6.885649,0.00087433285,39.84906,36.155666,71.58311,100,-1.6021728e-06,-16.865116,19.575132,2981.043,[-0.284 -1.589 -2.662 -1.821 -2.308],17.97
299,51.702,574608,-107.42247328264409,0.60429966,221.85092,2.6491263,29900,2458.8690481185913,6.7831326,1.651628e-13,51.702,37.575832,2.3928857e+22,100,8.010864e-07,-11.809158,20.510757,40094.5,[-0.272 -1.577 -2.649 -1.811 -2.31 ],17.17
300,176.0799,576378,-107.59412066531968,0.11789861,1305.135,8.960444,30000,2466.6410789489746,6.901593,,176.0799,36.544407,inf,100,-1.8310546e-06,-14.392178,20.132303,2449092.0,[-0.275 -1.583 -2.644 -1.847 -2.309],17.7
301,67.636986,578075,-107.47360582026826,0.033580497,156.028,1.4527756,30100,2475.3346095085144,6.954137,,67.636986,38.05872,inf,100,-5.722046e-07,-14.296026,20.490398,127599.54,[-0.289 -1.493 -2.667 -1.791 -2.319],16.97
302,42.247948,579898,-107.61200272222997,0.45175806,69.6967,2.7588143,30200,2483.6977066993713,7.069437,6.3692404e-08,42.247948,35.48844,14518377.0,100,-8.773804e-07,-15.210909,19.358501,2992.89,[-0.304 -1.525 -2.637 -1.864 -2.317],18.23
303,100.00753,581693,-108.11714067231961,0.065763295,2450.5906,10.994408,30300,2491.999183654785,6.907146,,100.00753,36.347122,inf,100,9.822845e-07,-13.064774,18.53837,555534.44,[-0.304 -1.555 -2.646 -1.86  -2.314],17.95
304,107.18652,583471,-107.8263930162981,0.8434757,837.32733,5.2407537,30400,2500.942969083786,5.9082193,7.301265e-13,107.18652,37.077095,1.4410565e+17,100,-1.0585785e-06,-15.861029,18.457104,605346.25,[-0.321 -1.524 -2.672 -1.882 -2.319],17.78
305,65.67214,585175,-108.0366852842869,1.4212675,248.06374,3.9754038,30500,2509.6919643878937,6.3322787,1.2923909e-05,65.67214,38.18455,43968.84,100,-1.6212464e-07,-14.202459,19.613693,43764.78,[-0.329 -1.484 -2.631 -1.88  -2.324],17.04
306,43.466118,586995,-107.79160414052727,0.72841096,69.66534,2.485636,30600,2517.9384694099426,7.0114536,7.296259e-06,43.466118,35.655453,36100.54,100,8.010864e-07,-15.240452,19.497114,4891.9834,[-0.319 -1.465 -2.608 -1.865 -2.33 ],18.2
307,132.70332,588789,-108.11002912819174,4.4868164,9839.428,61.506733,30700,2525.1482861042023,6.560701,2.0274322e-11,132.70332,36.32882,29528968000000.0,100,8.5830686e-07,-13.469664,19.867584,886443.56,[-0.315 -1.458 -2.615 -1.872 -2.332],17.94
308,56.59401,590545,-108.16260506722024,0.44936183,156.69635,3.6187034,30800,2534.2442512512207,6.581594,5.1059884e-28,56.59401,37.220486,inf,100,-7.6293946e-07,-15.336178,19.525747,31974.188,[-0.296 -1.434 -2.614 -1.879 -2.335],17.56
