InitialReturnMax,MeanIW,InitialReturnMean,J_sample_variance,EpThisIter,TimeElapsed,Iteration,StdIW,TimestepsSoFar,EpisodesSoFar,EpRewMean,InitialReturnStd,Bound,EmpiricalD2,InitialReturnMin,ReturnMeanIW,MinIW,InitialBound,MaxIW,EpLenMean,Weights
9.500763,2.1731882,2.822876e-06,37100690.0,100,825.6699643135071,102,12.1126995,168913,10200,-108.65731388250504,2.6890259,1159.9237,6279.4517,-3.3936768,1159.9237,2.7008211e-06,560.0044,155.07053,16.51,[-0.596  0.89  -0.542 -0.038 -1.46 ]
9.15696,1.3017594,-5.41687e-06,2687855.5,100,833.6581456661224,103,3.291807,170592,10300,-108.3170843271883,3.0255263,703.3145,373.83417,-4.5067673,703.3145,0.00091762043,547.6377,31.306612,16.79,[-0.617  0.864 -0.54  -0.021 -1.472]
11.367142,1.3048787,-4.577637e-06,4044032.0,100,841.895519733429,104,3.9328537,172239,10400,-108.2230278120543,2.7797072,717.8916,53.53378,-3.7696075,717.8916,0.00036999083,559.3302,36.969,16.47,[-0.637  0.848 -0.551 -0.051 -1.473]
12.451935,3.0678475,3.6621093e-06,142551790.0,100,849.0965988636017,105,24.048758,173891,10500,-107.40867011368051,3.3517175,1578.5089,6384549400.0,-4.7764053,1578.5089,5.8579467e-08,553.19525,436.337,16.52,[-0.617  0.841 -0.54  -0.031 -1.491]
11.063591,8.01211,-3.4332274e-06,1120410000.0,100,857.2800195217133,106,71.55823,175524,10600,-107.99162315702664,2.673578,3890.8108,3522243.2,-3.954338,3890.8108,6.7111205e-07,563.5976,738.6883,16.33,[-0.62   0.861 -0.531 -0.085 -1.498]
11.950775,1.4467006,1.5258789e-06,28612174.0,100,867.108202457428,107,10.493474,177219,10700,-108.54593291858758,2.8994284,785.7217,4805678.5,-3.853218,785.7217,6.599209e-07,542.83765,219.25824,16.95,[-0.6    0.899 -0.487 -0.079 -1.515]
11.197388,1.4319274,7.400513e-06,8023538.0,100,875.7319333553314,108,5.764231,178896,10800,-107.78303465583096,3.3084166,769.067,261.2485,-4.519081,769.067,0.00044218465,545.6728,54.79154,16.77,[-0.598  0.894 -0.526 -0.102 -1.52 ]
11.205681,1.0980105,5.8746336e-06,409712.03,100,882.9210488796234,109,1.2311823,180529,10900,-108.02140236830337,2.7201324,612.048,2.9591398,-4.0460587,612.048,0.014238357,563.75305,8.84541,16.33,[-0.588  0.927 -0.522 -0.096 -1.52 ]
11.304001,1.0435253,5.41687e-06,83538.19,100,890.2573750019073,110,0.5742364,182190,11000,-107.4096919014791,3.164509,571.8415,1.4456922,-4.5945435,571.8415,0.18220875,549.7818,3.5751405,16.61,[-0.596  0.926 -0.523 -0.079 -1.532]
9.74955,1.2345269,-1.8310546e-06,1096256.9,100,897.5372288227081,111,2.3202875,183899,11100,-108.2311803248561,3.087635,646.50586,5.59671,-4.6772537,646.50586,0.007418966,536.1961,42.905144,17.09,[-0.599  0.925 -0.532 -0.079 -1.532]
12.011665,1.5234019,-1.8310546e-06,8543233.0,100,905.7498009204865,112,6.2644787,185598,11200,-108.30655140544846,2.922781,783.3672,134.12054,-4.6660233,783.3672,0.00024623855,540.189,76.72548,16.99,[-0.593  0.9   -0.54  -0.086 -1.534]
12.152214,1.0997598,1.0681152e-06,239290.12,100,913.1008167266846,113,0.9918346,187230,11300,-107.76481817438396,3.2375197,611.0897,2.861686,-4.3628616,611.0897,0.018995084,562.8187,5.7483196,16.32,[-0.588  0.89  -0.518 -0.086 -1.533]
6.808304,5.2322645,-3.8146973e-07,249212030.0,100,921.3235301971436,114,31.275465,188893,11400,-107.99785893023062,2.7073865,2706.055,5.211114e+18,-4.5210724,2706.055,1.1674669e-08,552.03625,300.23743,16.63,[-0.6    0.881 -0.52  -0.099 -1.536]
14.566849,1.240591,-5.8746336e-06,1339675.0,100,930.4381589889526,115,2.3045998,190550,11500,-107.24125830506247,3.230056,673.14545,11.155246,-4.3459396,673.14545,0.014498138,550.43207,24.979618,16.57,[-0.6    0.892 -0.499 -0.163 -1.522]
9.916237,1.1036993,-1.1062622e-05,251696.98,100,938.2162795066833,116,0.9613632,192158,11600,-107.64003394381433,2.6174233,631.2638,1.9119889,-4.0104523,631.2638,0.056533147,571.73785,6.8348455,16.08,[-0.601  0.881 -0.494 -0.154 -1.528]
13.352348,4.9145346,9.231568e-06,353033630.0,100,944.7193894386292,117,41.049988,193791,11700,-108.05994314930246,2.803387,2377.7246,3203.8672,-4.221588,2377.7246,0.00021852882,563.963,423.77753,16.33,[-0.617  0.879 -0.49  -0.167 -1.544]
11.100838,1.3058915,1.0681152e-06,3249528.2,100,953.5789651870728,118,3.5174053,195415,11800,-107.62921393013568,2.9733999,732.27466,36.4994,-4.2036667,732.27466,0.0002484329,565.2847,28.923944,16.24,[-0.591  0.904 -0.479 -0.144 -1.553]
11.024094,1.1429769,-7.6293944e-08,357177.12,100,962.2201299667358,119,1.1848117,197137,11900,-108.38192618710542,3.1404638,605.4941,7.509781,-3.8808365,605.4941,0.008709296,532.2888,13.718978,17.22,[-0.598  0.919 -0.493 -0.123 -1.559]
9.957329,1.243235,-1.1444092e-06,1690479.9,100,969.2941286563873,120,2.7375848,198822,12000,-108.17414393802774,3.2778795,663.4753,9.823992,-4.6471863,663.4753,0.003981919,544.67786,33.38298,16.85,[-0.597  0.913 -0.5   -0.104 -1.552]
9.562027,1.0175637,-2.9754638e-06,19657.268,100,976.463864326477,121,0.29672256,200537,12100,-108.2524460651815,3.099857,543.16876,1.1016834,-4.3916855,543.16876,0.30175528,534.14874,1.9715276,17.15,[-0.604  0.931 -0.508 -0.1   -1.561]
12.323273,1.3995078,-2.2888185e-06,3477426.5,100,983.0401875972748,122,3.6340792,202199,12200,-107.64489148116301,3.114287,760.42975,47300384.0,-4.781189,760.42975,3.3347047e-07,550.612,37.652466,16.62,[-0.603  0.933 -0.51  -0.097 -1.572]
14.542816,5.4752975,-1.5258789e-06,245873650.0,100,991.780975818634,123,32.130943,203830,12300,-107.7125810890523,3.151848,2769.586,32181183000000.0,-4.2975235,2769.586,2.149559e-11,562.9204,273.06393,16.31,[-0.623  0.915 -0.537 -0.069 -1.581]
10.439682,4.52332,8.392334e-07,378367580.0,100,1000.8704216480255,124,38.413406,205455,12400,-107.68722118950939,3.051424,2370.673,488744.72,-4.243843,2370.673,1.0366712e-07,565.1664,410.61902,16.25,[-0.62   0.917 -0.568 -0.014 -1.582]
9.776703,1.2014388,-2.7465821e-06,2532991.2,100,1009.3170504570007,125,3.1460292,207099,12500,-108.02495300382309,2.6882524,660.51514,22.692232,-4.098648,660.51514,0.00028612974,559.4662,51.38875,16.44,[-0.616  0.928 -0.534  0.011 -1.566]
11.343086,1.0473588,-2.2125244e-06,84110.24,100,1017.1169493198395,126,0.57439905,208671,12600,-107.56727737147652,2.7325501,610.32715,1.2408563,-4.112465,610.32715,0.24109976,586.29333,6.6068087,15.72,[-0.604  0.953 -0.531  0.023 -1.555]
9.182037,1.1343386,-7.6293944e-08,1480417.0,100,1023.7620801925659,127,2.2621503,210265,12700,-107.56762684831929,2.662333,648.4281,5.780646,-4.2285385,648.4281,0.036434457,577.0806,29.605198,15.94,[-0.604  0.962 -0.526  0.031 -1.554]
7.7008133,1.10837,6.027222e-06,430260.88,100,1031.5148816108704,128,1.241504,211965,12800,-108.8775122726861,2.4062314,603.58154,2100.8333,-3.9010315,603.58154,0.0001877571,542.6559,13.447792,17.0,[-0.624  0.959 -0.542  0.02  -1.554]
9.031929,1.0941333,3.967285e-06,1792666.9,100,1039.7608127593994,129,2.6060314,213607,12900,-108.19258774505025,2.8661249,610.81177,80.90174,-4.118561,610.81177,0.0013597579,561.1067,36.05893,16.42,[-0.62   0.984 -0.512  0.018 -1.574]
6.6771774,1.9872704,9.613037e-06,20823626.0,100,1046.9942724704742,130,9.082124,215197,13000,-107.839779719623,2.2004833,1086.6597,2114474000.0,-3.5444412,1086.6597,1.44758415e-11,580.19604,94.42175,15.9,[-0.609  0.995 -0.499  0.044 -1.58 ]
9.916046,1.1446608,-7.705688e-06,560670.06,100,1055.1015920639038,131,1.6051083,216900,13100,-107.96464343783808,3.0566127,605.0997,3.9401777,-4.6929092,605.0997,0.012759663,537.0429,18.490364,17.03,[-0.641  0.951 -0.52   0.043 -1.585]
10.340263,1.1754205,2.2125244e-06,2905745.5,100,1062.823917388916,132,3.5514383,218541,13200,-107.79520217533954,2.8232038,639.1776,33.565964,-4.702614,639.1776,0.00013648982,559.4508,67.003914,16.41,[-0.646  0.939 -0.525  0.026 -1.583]
9.829384,1.1612755,-1.9836425e-06,476299.5,100,1070.0225563049316,133,1.3245871,220185,13300,-107.33035618600161,2.9687603,642.69196,82.83554,-5.024414,642.69196,0.00022122751,555.89496,9.919689,16.44,[-0.623  0.931 -0.542  0.013 -1.589]
11.697983,2.1132114,1.1444092e-06,16283093.0,100,1078.1847381591797,134,8.191468,221883,13400,-108.37227399863303,3.405626,1099.876,1769.9331,-4.352852,1099.876,0.0003966582,540.88715,90.39099,16.98,[-0.623  0.96  -0.52   0.025 -1.592]
10.889626,1.7117767,-8.392334e-07,9424155.0,100,1086.263550043106,135,6.1555915,223559,13500,-108.52548507414696,2.6180787,915.06964,352.47583,-3.7732468,915.06964,5.498586e-05,549.7974,85.85457,16.76,[-0.629  0.943 -0.528  0.052 -1.597]
10.27327,1.6116229,-9.155273e-07,3677294.5,100,1094.3479435443878,136,4.058447,225281,13600,-108.78528147369867,2.9858835,829.1527,46.32513,-4.120346,829.1527,0.0007853743,534.2588,32.237747,17.22,[-0.643  0.94  -0.523  0.076 -1.605]
11.858543,1.1870445,-4.043579e-06,1198297.9,100,1102.1837892532349,137,2.331228,227014,13700,-108.5204105772911,3.1190665,619.6917,12.152501,-4.8194504,619.6917,0.015271827,529.0816,19.839401,17.33,[-0.648  0.946 -0.54   0.07  -1.607]
9.577362,1.1140845,-4.8065185e-06,526637.8,100,1110.8523020744324,138,1.4624969,228728,13800,-108.56024402562447,3.273518,595.8097,8.316719,-4.825012,595.8097,0.010987445,536.01483,13.58988,17.14,[-0.681  0.935 -0.552  0.064 -1.589]
7.2697144,79.88644,1.0681152e-06,185880280000.0,100,1118.6991674900055,139,823.28674,230399,13900,-108.32545338790351,2.6357598,43168.81,inf,-4.301468,43168.81,2.3322697e-26,550.664,38184.035,16.71,[-0.674  0.933 -0.545  0.04  -1.596]
9.833572,1.1214772,-4.9591063e-06,1890217.4,100,1129.4965188503265,140,2.6824093,232084,14000,-108.46248089289762,3.0369694,607.59985,9182.122,-4.0170593,607.59985,0.00020117308,546.117,36.718204,16.85,[-0.659  0.949 -0.568  0.157 -1.577]
10.662117,1.5913419,-5.9509275e-06,4858316.5,100,1137.5473535060883,141,4.765058,233782,14100,-108.33344277544646,3.2104461,814.71045,1223.7429,-4.2752075,814.71045,2.177465e-05,540.6921,43.31238,16.98,[-0.659  0.932 -0.604  0.166 -1.59 ]
9.376205,3.9203305,-4.5013426e-06,128896376.0,100,1145.6353101730347,142,24.622896,235439,14200,-107.85784531813039,2.899335,1920.2601,4518.475,-4.50589,1920.2601,2.9753776e-06,553.5992,221.8724,16.57,[-0.671  0.917 -0.591  0.138 -1.594]
10.035339,6.14457,-9.994506e-06,833182340.0,100,1154.4183459281921,143,55.778908,237083,14300,-108.20136007780417,2.6275408,3236.856,121234810000000.0,-4.2946167,3236.856,3.1655727e-08,560.36957,1156.6318,16.44,[-0.653  0.941 -0.6    0.14  -1.592]
8.08329,2.2187657,-8.7738035e-06,77814320.0,100,1164.3090941905975,144,17.326143,238710,14400,-108.11535625682707,2.4744391,1187.714,5299.6562,-3.74395,1187.714,8.850417e-06,566.6197,329.77542,16.27,[-0.684  0.972 -0.571  0.085 -1.576]
8.679405,1.1444005,2.3651123e-06,493947.06,100,1173.1484761238098,145,1.4153094,240379,14500,-108.76231399639273,2.7453196,622.90063,4.4999676,-4.007408,622.90063,0.0052913968,553.63464,11.633522,16.69,[-0.688  0.962 -0.544  0.086 -1.612]
9.722519,9.582302,2.2125244e-06,1462463400.0,100,1181.197636127472,146,83.37794,242054,14600,-108.10279012545959,3.0247142,4784.735,1312939.5,-4.2476807,4784.735,3.298766e-07,548.0369,2212.1882,16.75,[-0.681  0.968 -0.554  0.095 -1.626]
9.521309,2.1345372,-3.967285e-06,85837790.0,100,1190.7070891857147,147,21.042824,243768,14700,-108.17315412580189,2.8823714,1285.4318,4209917200.0,-4.713745,1285.4318,1.1619941e-10,534.1155,1333.6831,17.14,[-0.666  1.012 -0.547  0.091 -1.618]
11.573898,1.0341626,3.5858154e-06,93837.99,100,1199.537112236023,148,0.57393044,245448,14800,-108.09260216018254,3.5579753,565.1408,1.8864211,-4.5757904,565.1408,0.042973578,546.1226,5.0568914,16.8,[-0.647  1.039 -0.577  0.104 -1.628]
12.586212,4.577783,6.4849855e-06,236011800.0,100,1207.0373623371124,149,34.019367,247110,14900,-108.57244069334611,2.9892426,2221.9412,727005500000.0,-3.9090347,2221.9412,1.7484814e-05,555.3221,346.5912,16.62,[-0.653  1.028 -0.592  0.107 -1.632]
10.129608,12.12966,-4.4250487e-06,3273026000.0,100,1215.209261417389,150,118.36095,248756,15000,-107.63909034837272,3.1078684,6001.621,5645513.5,-4.6003723,6001.621,3.2329865e-08,556.6932,1208.709,16.46,[-0.663  1.011 -0.575  0.073 -1.637]
6.2697906,7.11171,-2.3651123e-06,1441133200.0,100,1223.722823381424,151,70.63628,250408,15100,-108.23300532306402,2.47582,3874.984,1435373500000.0,-4.2968903,3874.984,1.6871038e-09,557.4385,1536.581,16.52,[-0.671  0.999 -0.543  0.07  -1.651]
11.356979,2.406977,1.9836425e-06,59446252.0,100,1233.06725025177,152,14.18676,252029,15200,-107.6421592233185,2.9299135,1342.3198,656511.0,-3.7552032,1342.3198,1.6117453e-06,566.5431,342.54413,16.21,[-0.68   1.001 -0.6    0.076 -1.639]
11.609581,1.1408429,-6.1035155e-07,379434.34,100,1241.3728663921356,153,1.2312645,253678,15300,-108.19764018282552,2.880797,627.474,3.0567431,-3.9833374,627.474,0.03427248,558.4248,8.636439,16.49,[-0.687  0.995 -0.63   0.054 -1.643]
11.123329,1.331478,-5.340576e-07,1916817.8,100,1248.8650827407837,154,2.8026695,255345,15400,-108.45409969997736,3.018146,716.4127,13.993725,-3.8782196,716.4127,0.015827859,552.82446,54.62164,16.67,[-0.683  0.983 -0.625  0.042 -1.652]
11.66777,1.2438805,5.41687e-06,418183.8,100,1256.108108997345,155,1.3260995,257022,15500,-107.75615582989796,3.2368758,669.18494,3.7012382,-4.7165146,669.18494,0.019412488,545.5405,12.852316,16.77,[-0.686  0.971 -0.636  0.025 -1.651]
10.554398,1.4059799,-1.6784668e-06,4265185.0,100,1263.0473475456238,156,3.9756243,258713,15600,-108.33308436142214,3.0455859,753.15857,6696531.0,-4.1628265,753.15857,1.5164183e-06,543.2485,53.891144,16.91,[-0.688  0.992 -0.63   0.027 -1.648]
12.629372,1.549545,4.5776366e-07,5620281.0,100,1270.940190076828,157,4.564629,260357,15700,-108.23403751126806,2.694261,852.9899,784.6442,-4.0732803,852.9899,1.7489891e-06,560.55817,42.47755,16.44,[-0.674  1.005 -0.605 -0.003 -1.659]
7.0299683,1.0774732,7.095337e-06,255505.95,100,1278.6477134227753,158,1.0800586,262035,15800,-108.15913558926766,2.828106,579.7422,2.3774023,-4.0867615,579.7422,0.05542245,547.2253,7.3746605,16.78,[-0.686  1.008 -0.63  -0.005 -1.658]
11.431244,1.0622969,1.7547608e-06,71863.49,100,1285.665402173996,159,0.5158557,263698,15900,-108.19325597619623,3.014749,583.711,1.342693,-4.353348,583.711,0.25305304,553.015,2.8151827,16.63,[-0.683  1.002 -0.622 -0.012 -1.66 ]
10.145294,2.0196254,1.0604858e-05,51137700.0,100,1293.361862897873,160,12.975676,265334,16000,-108.19510556818788,2.708975,1135.1366,1089135200000.0,-4.086708,1135.1366,2.4205465e-07,563.4914,229.62677,16.36,[-0.684  0.998 -0.629 -0.016 -1.663]
11.379303,5.619424,3.0517579e-06,443172700.0,100,1301.4801335334778,161,45.644783,267030,16100,-108.17621437118459,3.5524883,2695.3064,49693.08,-4.64386,2695.3064,1.1776963e-05,540.63556,463.821,16.96,[-0.718  0.966 -0.685 -0.043 -1.632]
11.698952,1.8437546,8.621216e-06,33758556.0,100,1310.1834547519684,162,11.401852,268697,16200,-108.21952140516196,2.7348733,985.47614,9296.222,-4.2589645,985.47614,3.9634433e-06,551.64,210.55827,16.67,[-0.731  0.939 -0.673 -0.046 -1.632]
7.01033,12.260978,3.8146973e-07,1905701600.0,100,1318.357962846756,163,85.59392,270325,16300,-107.75946452065344,2.531193,6384.052,503782.2,-4.46315,6384.052,1.8876477e-05,564.36115,948.79626,16.28,[-0.744  0.937 -0.672 -0.084 -1.64 ]
7.60894,1.0730803,-3.5095215e-06,230077.4,100,1327.1751475334167,164,0.9327091,272017,16400,-108.71339447338204,2.4416628,583.1158,2.225502,-4.2379,583.1158,0.05707476,544.777,8.71552,16.92,[-0.731  0.928 -0.667 -0.049 -1.644]
10.056786,1.611664,-2.2125244e-06,8398203.0,100,1335.0454649925232,165,6.1908584,273673,16500,-108.17439777006753,2.8986325,840.9276,3569962.5,-4.011032,840.9276,4.8786977e-05,555.581,56.825745,16.56,[-0.735  0.934 -0.668 -0.032 -1.645]
11.537697,4.496156,-1.6784668e-06,250043980.0,100,1342.8682255744934,166,31.22065,275307,16600,-108.4823783354923,2.7913225,2337.803,84760.8,-3.6961517,2337.803,1.5384185e-07,565.7623,261.18637,16.34,[-0.762  0.93  -0.659 -0.066 -1.649]
8.390938,94.23114,-3.4332274e-06,227818420000.0,100,1351.6652557849884,167,938.8308,276969,16700,-108.62459975228552,2.4360247,48103.035,inf,-3.7340775,48103.035,2.3027098e-24,555.5879,15296.916,16.62,[-0.737  0.94  -0.679 -0.075 -1.649]
14.025536,1.5029218,-1.4495849e-06,7137577.5,100,1362.144490480423,168,5.4163084,278621,16800,-107.67498468667861,3.4748135,802.93085,44.232403,-4.7136,802.93085,0.00054847443,554.5824,52.699543,16.52,[-0.715  0.972 -0.582 -0.154 -1.645]
6.465332,129.54166,1.04522705e-05,635234100000.0,100,1369.745667219162,169,1322.9391,280268,16900,-108.05326610028447,2.456796,80016.16,inf,-3.8308334,80016.16,3.296109e-35,558.4519,43670.71,16.47,[-0.698  0.98  -0.594 -0.14  -1.648]
11.441818,29.699558,-1.3732911e-06,25502935000.0,100,1379.6056985855103,170,295.7797,281885,17000,-107.67012541150005,3.1352198,16182.616,3.1307201e+31,-4.2522736,16182.616,2.9192648e-21,568.2982,8935.181,16.17,[-0.724  0.895 -0.69  -0.165 -1.649]
8.388435,1.3912725,1.9836425e-06,3733294.8,100,1389.1407573223114,171,4.0170546,283548,17100,-108.04719835399497,2.8750048,741.52246,73.650475,-4.5581436,741.52246,0.00012149489,552.2839,35.402637,16.63,[-0.714  0.883 -0.699 -0.07  -1.645]
6.7947235,4.14775,-2.2888185e-06,357816480.0,100,1396.597838640213,172,35.250534,285187,17200,-108.70361089135258,2.236089,2254.507,727155800.0,-3.590088,2254.507,2.3030843e-08,564.9301,828.5506,16.39,[-0.742  0.872 -0.69  -0.076 -1.661]
8.36525,1.2630136,-1.0375977e-05,3282999.0,100,1406.017448425293,173,3.6116493,286870,17300,-108.25855232143287,2.6739943,679.0402,35.42604,-4.138054,679.0402,0.0069317203,545.84064,48.33424,16.83,[-0.726  0.824 -0.747 -0.07  -1.654]
7.9304733,1.2094859,4.4250487e-06,2141912.8,100,1413.3383605480194,174,2.8921702,288515,17400,-108.36290379910673,2.7872179,666.23694,89.48912,-3.9722672,666.23694,0.00036659057,560.83124,60.49412,16.45,[-0.719  0.816 -0.769 -0.049 -1.649]
8.346985,2.4155443,1.7547608e-06,72529190.0,100,1420.7017664909363,175,17.67393,290154,17500,-108.14253340109696,2.6728404,1241.5273,10448.241,-4.101692,1241.5273,1.5541544e-05,562.0178,179.45847,16.39,[-0.707  0.821 -0.778 -0.016 -1.65 ]
10.089554,8.041386,-7.6293944e-08,1431385000.0,100,1429.6063313484192,176,80.59925,291857,17600,-108.4165413358291,2.8107522,3850.0457,4.076038e+16,-4.5472565,3850.0457,2.893991e-13,539.2625,822.3757,17.03,[-0.685  0.856 -0.763 -0.03  -1.649]
7.2806396,1.3549925,-4.348755e-06,2293892.0,100,1438.4728953838348,177,2.976222,293467,17700,-108.06883612532785,2.5086603,757.8595,24.07286,-3.9196396,757.8595,0.000988829,573.2155,19.006622,16.1,[-0.667  0.869 -0.799 -0.056 -1.656]
6.9018555,1.4485484,-8.621216e-06,5545069.0,100,1446.4446377754211,178,4.657111,295095,17800,-107.99624132955392,2.712185,794.68976,40.03384,-3.8804245,794.68976,0.0017799736,565.6033,43.58263,16.28,[-0.675  0.853 -0.793 -0.064 -1.66 ]
7.9815598,1.9716108,1.4495849e-06,37359696.0,100,1454.3023557662964,179,11.722723,296762,17900,-108.09419564039023,2.7891858,1056.3959,341132.16,-4.562294,1056.3959,1.3231355e-06,550.9949,117.57798,16.67,[-0.68   0.834 -0.789 -0.085 -1.668]
10.339333,1.1116918,2.2888185e-06,357855.6,100,1462.6208605766296,180,1.1801754,298427,18000,-108.36965074413287,3.0120933,610.4027,2.961448,-4.1298676,610.4027,0.058147907,553.1593,10.585598,16.65,[-0.664  0.853 -0.746 -0.118 -1.667]
6.951767,1.7643262,-4.196167e-06,23065044.0,100,1469.2736756801605,181,8.846901,300017,18100,-108.39528427920466,2.3605676,1008.01324,2201283.8,-3.7450867,1008.01324,1.1416121e-06,583.1885,184.14194,15.9,[-0.662  0.859 -0.744 -0.13  -1.666]
8.913078,1.4462066,5.4931643e-06,8233706.0,100,1477.7280509471893,182,5.600271,301696,18200,-108.2860283500181,2.7161314,778.3878,10032.612,-4.284729,778.3878,2.5032143e-06,547.4648,57.953552,16.79,[-0.647  0.844 -0.733 -0.104 -1.664]
6.8444366,2.1759002,-5.1879883e-06,62681532.0,100,1485.8992898464203,183,14.591293,303347,18300,-107.8116961142743,2.793149,1206.5592,1158.371,-4.3399506,1206.5592,0.0006391237,555.66266,341.3397,16.51,[-0.661  0.832 -0.772 -0.074 -1.671]
8.992233,1.568102,-4.348755e-06,16345556.0,100,1494.1914038658142,184,7.935154,304987,18400,-108.1249698337112,2.6731923,858.64355,424739.75,-4.2422485,858.64355,4.8566076e-06,561.55743,76.54711,16.4,[-0.685  0.836 -0.782 -0.098 -1.657]
7.511421,1.2575986,1.7547608e-06,1872781.1,100,1501.267719745636,185,2.6294756,306656,18500,-107.83406420382407,2.607724,692.553,14.699524,-4.4251328,692.553,0.00083682826,548.92896,29.467203,16.69,[-0.648  0.873 -0.756 -0.057 -1.661]
8.628441,1.5309099,-2.2888183e-07,10290723.0,100,1509.4961030483246,186,6.542982,308357,18600,-108.27644676500402,3.0363936,798.90936,47.272396,-4.58033,798.90936,0.00018017343,539.31793,84.623695,17.01,[-0.637  0.866 -0.749 -0.045 -1.659]
6.3298264,3.3920228,-4.4250487e-06,191105500.0,100,1519.6870498657227,187,28.687151,309971,18700,-108.29422190839625,2.4198198,1722.4032,5714.0156,-3.7901459,1722.4032,5.847487e-06,572.7738,294.39465,16.14,[-0.626  0.87  -0.719 -0.053 -1.672]
7.601715,1.1839019,-7.705688e-06,634704.9,100,1531.4181678295135,188,1.5755504,311569,18800,-107.8409352314458,2.1842122,669.7074,3.5913346,-4.077263,669.7074,0.012197275,576.88434,8.585895,15.98,[-0.618  0.879 -0.738 -0.061 -1.678]
8.146294,8.932208,3.967285e-06,2079423000.0,100,1541.6694133281708,189,89.388596,313178,18900,-107.72340167011701,2.6892369,4630.5093,4319728600.0,-3.987587,4630.5093,1.9745631e-08,571.7865,1634.0674,16.09,[-0.632  0.863 -0.744 -0.066 -1.681]
11.342773,1.0520257,7.3242186e-06,257516.16,100,1554.735456943512,190,0.937877,314810,19000,-107.74507458521559,2.8294883,588.95764,2.3535433,-4.308998,588.95764,0.050550196,562.708,8.866785,16.32,[-0.618  0.857 -0.699 -0.061 -1.664]
6.9876785,1.052411,-6.1035155e-07,144050.23,100,1563.8805668354034,191,0.69804764,316452,19100,-108.07169920576999,3.0743225,589.7204,1.8469741,-4.2763596,589.7204,0.02484489,560.50525,5.7276773,16.42,[-0.619  0.871 -0.681 -0.065 -1.663]
6.346245,1.1641258,-2.7465821e-06,642162.0,100,1572.1696391105652,192,1.5027145,318074,19200,-108.11330619678924,2.4816487,657.1329,6.4540668,-3.605095,657.1329,0.029391969,568.5898,10.186647,16.22,[-0.607  0.88  -0.666 -0.062 -1.66 ]
7.856079,2.1273642,-1.6784668e-06,31858654.0,100,1582.002028465271,193,11.0765295,319696,19300,-108.02759442884785,2.987009,1148.3147,3216.8428,-3.9912033,1148.3147,9.634985e-06,568.1596,107.73984,16.22,[-0.617  0.876 -0.67  -0.081 -1.667]
13.875084,2.0876982,-9.9182125e-06,60191988.0,100,1593.8845365047455,194,15.888073,321382,19400,-107.52253982417078,3.1925774,1074.4751,10581677.0,-4.8593826,1074.4751,5.9318218e-06,541.0455,251.4471,16.86,[-0.637  0.852 -0.67  -0.074 -1.669]
10.093796,8.828344,1.1062622e-05,2009363700.0,100,1605.6837737560272,195,87.35573,323026,19500,-107.90078443685142,2.6156638,4573.922,1.6499907e+17,-4.255844,4573.922,2.6412869e-14,558.82306,887.18835,16.44,[-0.62   0.879 -0.639 -0.109 -1.668]
6.505005,1.1216056,5.7983398e-06,318440.78,100,1619.029151916504,196,1.0138217,324578,19600,-107.68846557333681,2.033938,664.55585,2.9956672,-3.293274,664.55585,0.024357377,595.55255,6.527607,15.52,[-0.624  0.88  -0.586 -0.088 -1.663]
12.310432,1.1870433,-3.1280517e-06,927167.94,100,1627.9250092506409,197,1.8513743,326227,19700,-107.84208460407997,2.9478943,657.2074,10.532711,-4.187294,657.2074,0.0072912443,556.60345,15.506453,16.49,[-0.624  0.88  -0.585 -0.105 -1.663]
15.131401,3.9645188,-3.6621093e-06,201476200.0,100,1637.713655948639,198,27.603386,327868,19800,-108.13809977155738,2.932623,2090.1394,1.0264631e+28,-4.0415726,2090.1394,8.977768e-16,561.2324,328.5333,16.41,[-0.625  0.879 -0.58  -0.089 -1.667]
9.458969,1.0929817,-3.1280517e-06,1918656.1,100,1648.5882408618927,199,2.6597488,329500,19900,-108.00324962490735,2.7625906,613.1998,8.021365,-4.3002167,613.1998,0.014068811,564.04785,29.669704,16.32,[-0.545  0.915 -0.525 -0.071 -1.658]
8.823181,3.1480594,-5.645752e-06,65079708.0,100,1659.9116599559784,200,15.90002,331120,20000,-107.68465957065949,2.8130825,1662.2407,4555.4893,-3.9834976,1662.2407,0.00014109966,567.1445,133.20529,16.2,[-0.529  0.912 -0.506 -0.088 -1.655]
13.54129,3.1463206,-5.9509275e-06,254884940.0,100,1671.7320647239685,201,30.733795,332713,20100,-107.54526428185534,2.64481,1688.3802,9589649.0,-4.4453125,1688.3802,2.7306345e-07,577.3856,312.74347,15.93,[-0.532  0.938 -0.475 -0.079 -1.659]
10.080582,2.3589725,-6.790161e-06,34458150.0,100,1684.3458325862885,202,11.758199,334325,20200,-107.89481593893073,2.5312738,1254.8154,1742.3789,-4.177414,1254.8154,5.4803415e-05,571.4817,108.334335,16.12,[-0.539  0.9   -0.469 -0.075 -1.66 ]
12.876991,2.1830304,-1.0681152e-06,24010240.0,100,1695.8598477840424,203,10.009801,336048,20300,-108.08559410243375,3.5420775,1120.3267,11830908.0,-4.48172,1120.3267,4.535012e-05,530.48425,119.87979,17.23,[-0.557  0.877 -0.466 -0.067 -1.692]
