EmpiricalD2,InitialReturnMean,EpThisIter,MeanIW,Bound,EpisodesSoFar,J_sample_variance,InitialReturnMin,Iteration,InitialBound,TimeElapsed,EpRewMean,StdIW,InitialReturnMax,MinIW,Weights,MaxIW,InitialReturnStd,TimestepsSoFar,EpLenMean,ReturnMeanIW
459.20114,1.2969971e-06,100,1.5396327,1556.3622,10200,61370750.0,-19.820953,102,1003.76715,1622.694365978241,-102.7399350287998,7.76143,44.38402,0.00076770294,[ 6.562e-04 -7.013e-01 -4.237e-01 -9.780e-01 -1.324e+00],116.16173,16.91915,530624,35.18,1556.3622
3054752.0,-3.7384034e-06,100,2.1645167,2138.108,10300,147107060.0,-20.02385,103,983.0881,1636.005366563797,-102.72464270625198,12.386133,56.24282,2.883557e-06,[-0.008 -0.697 -0.395 -0.974 -1.322],137.86267,16.420023,534194,35.7,2138.108
21.287321,-3.890991e-06,100,1.4069619,1459.4583,10400,7656993.5,-18.918266,104,1035.832,1649.716416835785,-104.05747473256018,2.7137575,49.2582,0.004485757,[ 0.015 -0.687 -0.362 -0.987 -1.335],22.480461,15.963413,537679,34.85,1459.4583
31481200000.0,-1.1444092e-06,100,22.161058,23029.838,10500,52092360000.0,-19.772255,105,1021.6401,1661.011398077011,-102.94965881308343,226.79262,44.539604,2.9614452e-07,[ 0.028 -0.697 -0.356 -1.013 -1.329],5306.293,16.200151,541157,34.78,23029.838
179.08748,3.0899048e-06,100,1.3535885,1379.2817,10600,41405744.0,-18.704323,106,1010.6095,1675.2086052894592,-103.76938203539792,6.3654623,60.07651,0.000114741226,[ 0.005 -0.73  -0.343 -1.012 -1.317],66.78971,16.08294,544697,35.4,1379.2817
16490577000.0,3.7384034e-06,100,6.320137,5924.076,10700,2581688300.0,-21.558876,107,927.7171,1687.8914060592651,-103.59778284887881,55.071754,37.552887,6.722599e-09,[ 0.014 -0.75  -0.368 -1.041 -1.321],880.6352,15.015412,548440,37.43,5924.076
69516220.0,-9.918213e-07,100,14.007848,13674.473,10800,17253126000.0,-18.230888,108,970.8572,1702.8892965316772,-104.33513744928204,136.77701,33.4018,1.18506904e-07,[ 0.059 -0.766 -0.384 -1.016 -1.326],2715.7908,14.56679,552094,36.54,13674.473
90.56839,-1.8692017e-06,100,1.2510426,1387.8628,10900,35196570.0,-18.154182,109,1114.2676,1716.9777212142944,-103.40269508782274,5.4130106,45.291958,0.00018927123,[ 0.037 -0.735 -0.404 -0.969 -1.335],53.35316,16.072344,555370,32.76,1387.8628
2356.4,1.0070801e-05,100,3.9409163,4653.962,11000,1106012700.0,-15.841461,110,1172.835,1728.8953156471252,-105.55411011263955,28.923176,37.487156,7.4127483e-06,[ 0.024 -0.728 -0.38  -0.954 -1.371],300.0381,13.318603,558566,31.96,4653.962
27658.852,1.4495849e-06,100,1.844285,2270.6458,11100,151179520.0,-16.095116,111,1230.0625,1740.0652968883514,-104.47414028432277,10.100012,40.239372,1.0316187e-05,[ 0.026 -0.774 -0.412 -0.994 -1.391],215.97385,13.509738,561628,30.62,2270.6458
1.1332955e+28,-4.15802e-06,100,7.1618123,7251.4736,11200,3997068800.0,-19.460175,112,1002.5693,1752.2518911361694,-104.13983021408862,63.4082,46.16268,6.213569e-17,[ 0.022 -0.771 -0.446 -0.998 -1.404],657.427,15.698415,565182,35.54,7251.4736
6171.321,1.7547608e-06,100,1.4025978,1651.1786,11300,53008156.0,-16.32405,113,1172.4482,1764.0311591625214,-104.77814697910382,6.370436,32.875347,7.572535e-05,[ 0.011 -0.831 -0.529 -1.024 -1.427],137.55786,13.593346,568356,31.74,1651.1786
321.59845,-4.6920777e-06,100,1.572256,2217.5862,11400,88854200.0,-12.444389,114,1396.4614,1775.125547170639,-106.46194446153508,6.6493406,38.646248,2.8682654e-05,[-0.024 -0.828 -0.552 -1.036 -1.423],77.26385,12.447767,571173,28.17,2217.5862
66.01848,-3.4332274e-06,100,1.1659925,1489.4327,11500,35713360.0,-16.089607,115,1279.9655,1786.396835565567,-103.51061627346752,4.713235,63.641006,0.00038924423,[-0.027 -0.846 -0.591 -1.036 -1.429],69.83556,16.68472,574126,29.53,1489.4327
864966140.0,9.536743e-07,100,3.3273606,4389.1226,11600,1436191100.0,-13.643303,116,1322.6576,1797.2985475063324,-106.52130640493777,28.985352,36.102657,2.7139748e-07,[-0.05  -0.84  -0.602 -1.054 -1.428],294.7208,12.601403,577066,29.4,4389.1226
1959.7393,-1.9073486e-06,100,1.5763785,2242.8591,11700,72863010.0,-12.977524,117,1423.8394,1808.8308985233307,-105.69951059471929,6.0749764,58.16768,0.0003228975,[-0.054 -0.84  -0.656 -1.044 -1.43 ],196.75449,14.039081,579831,27.65,2242.8591
14.967123,3.2806397e-06,100,1.1547486,1504.88,11800,9883084.0,-15.168701,118,1294.741,1821.8815305233002,-105.66491423220273,2.445612,50.733276,0.0016827784,[-0.08  -0.844 -0.674 -1.066 -1.427],21.048237,14.038848,582799,29.68,1504.88
16862.436,-2.4414062e-06,100,3.9921494,5231.671,11900,1482257500.0,-14.961296,119,1305.1649,1831.9566407203674,-105.94863390215549,30.10418,59.110348,9.4115656e-08,[-0.087 -0.849 -0.698 -1.074 -1.434],503.435,15.158665,585758,29.59,5231.671
1071344.1,-3.1280517e-06,100,2.187754,3236.2917,12000,617184400.0,-13.499893,120,1472.2278,1844.4572322368622,-105.24018000459522,17.683176,45.143726,2.0591223e-07,[-0.105 -0.81  -0.688 -1.023 -1.454],799.51306,13.830966,588438,26.8,3236.2917
106903150.0,4.5776366e-07,100,2.785283,4374.5454,12100,703049100.0,-11.731575,121,1573.3427,1855.333693742752,-106.78452542722191,17.055555,31.105576,8.007302e-09,[-0.11  -0.812 -0.724 -1.045 -1.452],161.44794,10.896599,591011,25.73,4374.5454
58.185966,-2.708435e-06,100,1.6147084,2364.8306,12200,34391372.0,-12.023216,122,1461.6587,1867.8287801742554,-106.97843318373282,4.0321565,48.02809,0.00028809212,[-0.146 -0.862 -0.733 -1.065 -1.464],33.96516,12.634476,593742,27.31,2364.8306
23022.516,-5.264282e-06,100,1.9037136,2398.2188,12300,139609700.0,-15.036514,123,1256.6735,1878.8819267749786,-104.8044263090619,9.424987,66.53317,2.968196e-06,[-0.147 -0.877 -0.718 -1.069 -1.463],86.96109,15.45466,596762,30.2,2398.2188
932.76013,6.713867e-06,100,1.7510474,2260.534,12400,115388620.0,-15.6949005,124,1295.1527,1889.1686041355133,-104.8783977488781,8.402486,81.76482,2.4754765e-06,[-0.153 -0.859 -0.718 -1.092 -1.498],71.00635,16.367456,599718,29.56,2260.534
114.45762,5.2261353e-06,100,1.6004453,2061.8872,12500,41713188.0,-14.29496,125,1284.1514,1901.5612909793854,-105.18109632926391,5.0504923,41.968906,0.00030652218,[-0.17  -0.855 -0.709 -1.062 -1.538],74.63796,13.2798815,602692,29.74,2061.8872
7.957646,-3.3187866e-06,100,1.2005141,1515.0056,12600,5499336.0,-14.2547455,126,1257.1278,1911.592535495758,-105.67938670958391,1.8652687,55.131783,0.009531607,[-0.17  -0.862 -0.693 -1.079 -1.533],18.17153,15.046313,605730,30.38,1515.0056
168.3927,-3.5095215e-06,100,1.9513985,2546.3423,12700,144934200.0,-13.76313,127,1297.5264,1922.5795767307281,-106.30944987177253,9.617843,51.29601,0.00011319397,[-0.153 -0.858 -0.679 -1.065 -1.538],305.15576,13.417087,608707,29.77,2546.3423
29613210.0,1.6403199e-06,100,4.28456,6011.3413,12800,2128435500.0,-13.691551,128,1401.6898,1933.6773719787598,-105.77263181308255,33.531803,42.745953,2.7757023e-09,[-0.153 -0.837 -0.678 -1.076 -1.595],344.45758,13.7850275,611501,27.94,6011.3413
27.503008,1.0299683e-06,100,1.437654,2214.377,12900,41895140.0,-12.517761,129,1536.5323,1944.2768490314484,-106.30963835225256,4.31732,37.126495,0.00258413,[-0.141 -0.825 -0.699 -1.047 -1.599],42.475384,11.767775,614112,26.11,2214.377
46.957764,-3.5476685e-06,100,1.4750237,2214.0662,13000,22494374.0,-12.836845,130,1497.1956,1955.543686389923,-106.27207558810848,3.1862745,47.28592,0.0029706527,[-0.111 -0.821 -0.697 -1.059 -1.59 ],26.204067,12.961232,616778,26.66,2214.0662
16833.297,2.822876e-06,100,3.571862,4415.107,13100,475818300.0,-16.327896,131,1239.3743,1966.9306387901306,-104.09087025600253,17.888252,71.2857,1.41812425e-05,[-0.102 -0.85  -0.703 -1.087 -1.587],166.0044,16.591562,619816,30.38,4415.107
35.961628,-3.0517579e-06,100,1.2644286,1977.2518,13200,26298050.0,-11.0447235,132,1562.2595,1978.893726825714,-107.23919953833233,3.3295379,60.11785,0.00066861464,[-0.101 -0.846 -0.735 -1.084 -1.585],30.742243,12.783457,622415,25.99,1977.2518
24162.445,-7.781982e-06,100,4.477511,6232.2993,13300,2493911300.0,-15.072762,133,1375.0817,1989.5157237052917,-104.28792895517327,37.11764,54.03826,8.08264e-06,[-0.084 -0.826 -0.731 -1.085 -1.59 ],673.70996,15.291152,625223,28.08,6232.2993
2.9394805,-9.536743e-07,100,1.0645287,1583.4031,13400,3816745.0,-13.321648,134,1486.6487,2001.164046049118,-105.03440892554312,1.3247812,72.65891,0.058415517,[-0.081 -0.82  -0.716 -1.052 -1.609],9.132023,15.837785,627885,26.62,1583.4031
139973820000.0,-2.3651123e-06,100,127.56922,169725.92,13500,2864765200000.0,-15.583847,135,1316.98,2012.5069742202759,-103.80469083483344,1301.1475,94.0317,2.0140764e-08,[-0.082 -0.82  -0.703 -1.052 -1.618],13617.833,18.559402,630791,29.06,169725.92
255.91371,-4.5013426e-06,100,1.2227886,1698.5499,13600,40536340.0,-14.770187,136,1377.9285,2024.3475472927094,-106.07557881689483,4.531885,44.353374,0.00064805895,[-0.052 -0.771 -0.669 -1.048 -1.616],73.86196,13.421356,633629,28.38,1698.5499
1006.22876,8.354187e-06,100,1.6251796,2257.4463,13700,78494090.0,-14.969765,137,1375.7849,2034.4542639255524,-104.90356969683182,6.3285155,56.867767,0.00022257087,[-0.058 -0.778 -0.657 -1.067 -1.62 ],116.746506,15.749501,636450,28.21,2257.4463
2086178.2,4.8065185e-06,100,8.238788,10668.322,13800,10284529000.0,-15.058327,138,1280.2513,2045.7694149017334,-105.39694945451198,79.60252,51.455692,9.104815e-07,[-0.066 -0.776 -0.681 -1.049 -1.616],1133.7944,15.540245,639440,29.9,10668.322
281.90793,-5.264282e-06,100,1.4349425,2198.6287,13900,46017780.0,-12.394005,139,1529.127,2058.0880315303802,-105.31523886595336,4.4864945,45.978928,0.0019698904,[-0.084 -0.721 -0.678 -1.03  -1.614],48.47937,13.856274,642043,26.03,2198.6287
1.7529138,5.41687e-06,100,1.0331856,1623.329,14000,1336571.6,-11.605469,140,1569.5459,2068.033362388611,-105.30402194338205,0.7406792,60.228012,0.08488934,[-0.082 -0.737 -0.678 -1.018 -1.617],4.666744,15.271488,644600,25.57,1623.329
1.544673,-4.997253e-06,100,1.0594478,1620.0856,14100,1168156.4,-12.59742,141,1529.0966,2078.4717864990234,-106.36861777036924,0.7119034,40.52135,0.07496183,[-0.088 -0.747 -0.68  -1.022 -1.621],5.9264336,12.457022,647223,26.23,1620.0856
2.325644e+18,-2.5939942e-06,100,3.4604976,4927.5244,14200,2300791800.0,-13.5334015,142,1430.8767,2089.3799662590027,-106.18276787906001,33.919197,47.948822,2.925284e-14,[-0.072 -0.75  -0.672 -1.022 -1.62 ],600.2814,13.020489,649981,27.58,4927.5244
3.4223285,-7.019043e-06,100,1.0742385,1834.9292,14300,4859201.5,-10.460236,143,1707.2509,2100.4050827026367,-105.96542116490433,1.2964113,42.51977,0.012248201,[-0.055 -0.761 -0.647 -0.98  -1.61 ],11.307865,11.561362,652377,23.96,1834.9292
1.4293785,6.2561035e-06,100,1.084568,1907.4944,14400,1850752.5,-9.8270645,144,1756.9001,2109.6099705696106,-106.90659321112918,0.78330463,36.586704,0.2105664,[-0.047 -0.751 -0.649 -0.978 -1.611],7.817319,9.705413,654736,23.59,1907.4944
909.5104,-6.065369e-06,100,2.493775,2866.0596,14500,403544700.0,-16.392654,145,1156.4395,2120.9277863502502,-105.58200521599089,17.661957,63.910946,1.8385754e-05,[-0.034 -0.767 -0.656 -0.988 -1.607],196.64682,15.999279,657966,32.3,2866.0596
20.145863,3.1661987e-06,100,1.5210172,1968.2874,14600,17834108.0,-15.676643,146,1290.5076,2133.2024409770966,-104.27518910766516,3.2985034,52.495625,0.006969058,[-0.015 -0.807 -0.655 -0.999 -1.618],23.003193,15.718361,660914,29.48,1968.2874
15085326.0,-5.455017e-06,100,2.8286915,4363.647,14700,1234271000.0,-11.478302,147,1542.745,2143.8603835105896,-106.27940782478412,22.786037,55.192142,1.6261976e-07,[-0.037 -0.785 -0.661 -0.996 -1.619],244.44714,13.332117,663521,26.07,4363.647
inf,2.861023e-06,100,33.333027,45574.68,14800,201311600000.0,-15.020538,148,1346.8606,2155.5334560871124,-104.75628885720444,337.4609,69.998634,1.78386e-18,[-0.055 -0.818 -0.71  -0.998 -1.628],3554.4336,15.876077,666387,28.66,45574.68
8.336542,-3.7384034e-06,100,1.1841658,1800.9509,14900,9687520.0,-12.787193,149,1517.4076,2167.150317430496,-105.83622712766872,2.0671418,35.837982,0.0008707568,[ 0.089 -0.873 -0.674 -1.028 -1.583],18.176712,12.736657,669017,26.3,1800.9509
6.5746,2.3651123e-06,100,1.1270326,1537.8381,15000,6436027.0,-14.203392,150,1354.9347,2176.6639366149902,-106.34576638371753,1.8583379,68.592575,7.758991e-05,[ 0.085 -0.869 -0.68  -1.01  -1.586],38.97029,14.544419,671903,28.86,1537.8381
715797.7,-8.010864e-07,100,3.6497476,5079.5176,15100,1393506700.0,-14.843224,151,1385.9503,2187.8263573646545,-104.05522671672448,27.755316,50.954124,9.606904e-07,[ 0.071 -0.877 -0.687 -1.    -1.591],360.44543,15.591136,674695,27.92,5079.5176
25871.248,7.6293944e-08,100,1.52121,2005.1676,15200,88121800.0,-15.840401,152,1321.5079,2200.0524060726166,-104.24171327320357,7.208945,45.031403,5.7043628e-05,[ 0.132 -0.906 -0.706 -1.024 -1.59 ],69.03519,14.354083,677587,28.92,2005.1676
2.1659465,-1.5258789e-07,100,1.0352567,1403.0632,15300,1394110.9,-14.201675,153,1355.754,2212.447408914566,-106.33231124203232,0.87941575,65.29976,0.042805847,[ 0.119 -0.904 -0.678 -1.034 -1.571],5.3013883,14.665723,680472,28.85,1403.0632
976155.44,3.1661987e-06,100,2.0408638,2566.2312,15400,143738190.0,-15.317108,154,1252.3484,2223.128276824951,-105.86113892291768,9.804178,50.114407,2.1210655e-08,[ 0.133 -0.899 -0.679 -1.032 -1.57 ],92.64012,13.949662,683523,30.51,2566.2312
57579230.0,-6.8664554e-07,100,1.8345779,2433.0828,15500,169761140.0,-14.44458,155,1333.5431,2234.9505615234375,-105.00360882071581,9.929135,53.79299,3.9339176e-09,[ 0.124 -0.932 -0.694 -1.022 -1.576],80.88148,15.666607,686416,28.93,2433.0828
17483068.0,-1.8692017e-06,100,6.528018,8165.878,15600,2150935600.0,-16.529312,156,1251.7203,2247.363927125931,-104.72947358474035,37.806473,55.658485,3.9844028e-07,[ 0.13  -0.933 -0.73  -0.997 -1.601],946.59686,16.873713,689449,30.33,8165.878
12033462000.0,8.010864e-07,100,2.0955887,2852.2388,15700,460898880.0,-13.7065735,157,1355.1244,2259.452670097351,-105.80418553568114,16.14412,47.328667,3.4128438e-09,[ 0.111 -0.939 -0.723 -0.971 -1.6  ],166.9535,14.906301,692325,28.76,2852.2388
2088536.4,-3.5858154e-06,100,3.1235735,4042.016,15800,834832300.0,-14.368935,158,1296.9248,2270.1176767349243,-106.11150854728625,22.6557,49.623436,3.8217102e-08,[ 0.099 -0.931 -0.73  -0.999 -1.619],226.73509,14.3647995,695303,29.78,4042.016
1034831.7,-1.2588501e-06,100,14.828706,22654.934,15900,49779507000.0,-11.895195,159,1530.1514,2281.212315559387,-106.09369019745554,147.63141,45.060898,1.8455829e-07,[ 0.121 -0.876 -0.704 -0.977 -1.618],1510.3,12.614341,697920,26.17,22654.934
149.05763,2.3651123e-06,100,2.333942,2979.1316,16000,322532960.0,-15.795403,160,1270.5488,2294.3128101825714,-104.77933696454333,14.414628,49.103127,0.0015197968,[ 0.11  -0.879 -0.669 -0.975 -1.622],151.12444,15.57755,700916,29.96,2979.1316
440.63962,-1.2588501e-06,100,1.7149203,2016.8143,16100,66488764.0,-15.999466,161,1166.7372,2305.0546686649323,-105.25813922427778,6.9970202,42.306194,0.0003141166,[ 0.075 -0.851 -0.649 -0.965 -1.646],105.71669,14.514684,704117,32.01,2016.8143
39.789703,1.7166137e-06,100,1.3101852,1850.8357,16200,12683300.0,-12.606667,162,1411.4199,2316.1487367153168,-105.86370085251819,2.5410256,34.34322,0.00011954093,[ 0.085 -0.831 -0.637 -0.938 -1.645],20.388632,12.780099,706899,27.82,1850.8357
753586.2,3.6621093e-06,100,7.0909214,9339.888,16300,8165209600.0,-13.789902,163,1322.306,2328.019522190094,-105.41894354218421,69.33932,52.148026,2.4366108e-07,[ 0.103 -0.848 -0.652 -0.932 -1.668],708.94226,13.596071,709818,29.19,9339.888
1042.6138,-4.959106e-07,100,5.1660957,6612.3955,16400,2739675000.0,-15.655273,164,1248.6747,2339.445865869522,-104.542329046146,42.819244,58.70162,0.00021736382,[ 0.077 -0.857 -0.644 -0.912 -1.684],463.51413,16.801575,712856,30.38,6612.3955
31.376186,-3.2043456e-06,100,1.5827718,2225.6345,16500,28091466.0,-12.627266,165,1399.749,2351.0696065425873,-106.50657185607741,3.8174622,31.478977,0.003622715,[ 0.106 -0.86  -0.644 -0.906 -1.666],31.609745,11.847475,715667,28.11,2225.6345
5188.199,-4.234314e-06,100,2.3969202,3230.1821,16600,402580300.0,-14.540413,166,1324.5435,2363.0832209587097,-105.57853242245565,15.07765,68.14484,1.710413e-05,[ 0.091 -0.851 -0.633 -0.916 -1.659],304.6944,14.878673,718590,29.23,3230.1821
1.4900488e+33,-8.392334e-07,100,22.431866,32182.756,16700,101029580000.0,-13.372101,167,1423.6794,2372.997957468033,-106.04342878758099,229.87141,51.583523,1.801153e-18,[ 0.109 -0.874 -0.659 -0.91  -1.673],2410.3657,13.480346,721362,27.72,32182.756
24267302.0,-2.9754638e-06,100,21.130157,31235.334,16800,85745250000.0,-12.939217,168,1457.4957,2385.7491216659546,-105.82315759864126,202.02177,47.376312,3.8987204e-07,[ 0.207 -0.823 -0.616 -0.882 -1.704],3402.8774,14.0914135,724078,27.16,31235.334
3.827697,-4.234314e-06,100,1.1507418,1579.1849,16900,3446886.8,-13.341835,169,1371.7123,2398.2582681179047,-106.29246971147458,1.3642428,48.700417,0.009054132,[ 0.213 -0.838 -0.619 -0.925 -1.667],11.241748,13.866441,726934,28.56,1579.1849
759246.6,2.5177003e-06,100,4.097695,4786.0464,17000,1732243100.0,-18.4542,170,1161.956,2409.3298971652985,-102.67952105055296,36.95859,83.29586,2.5838116e-07,[ 0.206 -0.837 -0.627 -0.932 -1.663],387.126,18.865452,730099,31.65,4786.0464
31407.006,-3.7765503e-06,100,3.0005157,4676.2183,17100,1794639600.0,-11.893806,171,1561.955,2421.8576953411102,-105.76813405580582,27.3951,54.469463,2.9340308e-07,[ 0.255 -0.827 -0.629 -0.94  -1.677],280.01718,14.289529,732673,25.74,4676.2183
13484093000.0,-6.4849855e-06,100,25.22691,37137.363,17200,132408830000.0,-12.97789,172,1470.024,2433.0132055282593,-105.338323636388,249.08478,50.770683,3.2120502e-09,[ 0.249 -0.818 -0.657 -0.936 -1.687],4182.1113,14.23113,735361,26.88,37137.363
9625100.0,5.455017e-06,100,2.364205,2956.1606,17300,214247980.0,-15.89283,173,1251.459,2445.5335397720337,-105.2664583492255,11.806246,45.741272,5.230458e-06,[ 0.276 -0.821 -0.643 -0.903 -1.689],129.73875,15.597224,738404,30.43,2956.1606
48509.016,-1.3732911e-06,100,2.0332346,2850.574,17400,399426780.0,-14.578255,174,1397.8992,2456.608549594879,-104.52563725488363,14.717799,63.297905,5.2153486e-05,[ 0.262 -0.822 -0.655 -0.924 -1.687],394.5504,16.568197,741185,27.81,2850.574
520.16833,-4.959106e-07,100,1.2837622,2156.7317,17500,29345502.0,-10.717911,175,1675.7712,2468.13694524765,-106.30805776457385,3.2831943,43.85545,0.00016779907,[ 0.229 -0.825 -0.641 -0.925 -1.688],53.9946,12.440203,743628,24.43,2156.7317
5811688.5,-3.967285e-06,100,5.067237,7021.0854,17600,3579261200.0,-14.614899,176,1372.2869,2477.856125354767,-104.39773954995124,44.254845,65.62772,3.0831725e-08,[ 0.217 -0.83  -0.661 -0.909 -1.688],462.8619,16.728163,746448,28.2,7021.0854
20.91369,-5.1879883e-06,100,1.3080454,2156.1494,17700,30720094.0,-12.257996,177,1644.122,2488.9739129543304,-106.36731552329626,3.390927,37.479786,0.00037116007,[ 0.166 -0.838 -0.7   -0.923 -1.674],34.23014,12.140377,748928,24.8,2156.1494
8292639700000.0,6.790161e-06,100,23.66056,36285.168,17800,130976430000.0,-11.611649,178,1536.7156,2499.525454521179,-106.22772684965439,237.8061,40.456566,1.1714707e-12,[ 0.199 -0.841 -0.684 -0.938 -1.661],4187.607,12.149296,751539,26.11,36285.168
12.691331,-8.544922e-06,100,1.3965206,2143.5383,17900,23540354.0,-12.182014,179,1534.7678,2511.9229068756104,-106.639000158674,3.1741316,45.593647,0.0067204656,[ 0.165 -0.874 -0.757 -0.951 -1.65 ],36.570904,12.941903,754161,26.22,2143.5383
128091810000.0,-3.8146973e-07,100,2.6057787,4305.3213,18000,801184700.0,-10.062836,180,1654.8723,2522.4125957489014,-106.3338428612028,17.291271,52.643597,5.5149493e-11,[ 0.174 -0.853 -0.737 -0.933 -1.651],174.14658,12.425895,756628,24.67,4305.3213
755428.4,-4.8065185e-06,100,4.081447,6252.0605,18100,1764021200.0,-13.054588,181,1517.7625,2533.6441876888275,-105.93285045452855,27.57052,76.809296,8.763964e-08,[ 0.172 -0.857 -0.701 -0.964 -1.653],522.5043,15.604579,759269,26.41,6252.0605
16.597437,2.2888183e-07,100,1.3270178,1986.6017,18200,22522464.0,-12.613266,182,1493.1926,2544.9540174007416,-104.9356616220911,3.2533445,65.43788,0.017834323,[ 0.191 -0.832 -0.657 -0.973 -1.666],30.801508,15.237813,761924,26.55,1986.6017
311936200000.0,-4.959106e-07,100,3.3466535,4580.1167,18300,1344058000.0,-14.24128,183,1371.8712,2556.78684926033,-105.55018758853555,27.204739,49.839855,1.2602999e-08,[ 0.208 -0.829 -0.653 -0.987 -1.669],272.2817,14.34795,764763,28.39,4580.1167
16874.984,-2.670288e-06,100,2.5756176,3878.5034,18400,637047800.0,-13.219536,184,1490.4241,2568.802342891693,-105.39566724995599,16.786995,56.84143,2.3645212e-06,[ 0.197 -0.84  -0.62  -1.005 -1.656],191.54352,13.877013,767425,26.62,3878.5034
12.549605,-7.6293944e-08,100,1.3898258,1606.4614,18500,15440864.0,-17.858276,185,1153.5745,2582.608229160309,-103.17758743916664,3.4760013,63.056236,4.51362e-05,[ 0.215 -0.844 -0.633 -0.983 -1.663],26.026375,17.911577,770612,31.87,1606.4614
1.650463,-1.14440915e-07,100,1.0749835,1372.0704,18600,896697.2,-14.360146,186,1275.3055,2594.754463195801,-106.01378337545812,0.75073177,63.434326,0.072182804,[ 0.19  -0.838 -0.643 -0.987 -1.676],5.2994814,13.465737,773620,30.08,1372.0704
3057.0059,6.1035155e-07,100,1.5969106,2221.666,18700,40194300.0,-14.331512,187,1391.315,2605.631675004959,-104.66551640810916,4.621377,61.458096,5.4829135e-05,[ 0.206 -0.84  -0.641 -0.994 -1.666],70.96627,16.16112,776417,27.97,2221.666
8.301046,3.8146972e-08,100,1.1740522,1641.899,18800,3818631.0,-13.541527,188,1398.0531,2617.2249884605408,-105.58610288931253,1.4033495,46.467236,0.007168117,[ 0.195 -0.856 -0.646 -1.021 -1.662],12.264944,13.35804,779216,27.99,1641.899
5768.7705,9.9182125e-06,100,2.6098554,4015.8953,18900,550662900.0,-12.340355,189,1530.1744,2628.0840821266174,-106.01861553317941,16.094357,47.87795,5.0807896e-05,[ 0.203 -0.84  -0.625 -1.019 -1.664],1218.9102,13.026893,781834,26.18,4015.8953
5353.413,3.2806397e-06,100,1.2441158,1762.8062,19000,47264624.0,-13.392349,190,1418.0432,2639.578115940094,-105.00873202807196,4.912166,56.76718,5.2981806e-05,[ 0.189 -0.818 -0.598 -1.024 -1.66 ],41.102432,14.81714,784594,27.6,1762.8062
6.564052,-1.2588501e-06,100,1.2133169,1460.7462,19100,5461319.0,-16.428856,191,1202.1011,2650.4349312782288,-105.62123819043718,1.9646938,53.378365,0.008367098,[ 0.191 -0.838 -0.587 -1.025 -1.661],22.468937,15.434065,787736,31.42,1460.7462
3377445.5,3.8146973e-07,100,5.1330914,6605.468,19200,3874854700.0,-14.359154,192,1277.0537,2661.5838799476624,-106.02766538472952,50.27804,44.641098,3.1190774e-07,[ 0.162 -0.84  -0.595 -1.029 -1.668],528.8946,14.571593,790745,30.09,6605.468
2136.1853,6.2942504e-06,100,1.2698075,1709.9585,19300,61760110.0,-13.421234,193,1349.5002,2674.657831430435,-106.19137662634809,5.924437,44.350647,0.00011609531,[ 0.154 -0.826 -0.563 -1.001 -1.676],72.66838,13.213722,793635,28.9,1709.9585
9.749264,-3.0517579e-06,100,1.2068385,1307.5487,19400,4506586.0,-18.677826,194,1082.9336,2687.549382686615,-103.17501467535546,2.0045457,55.68513,0.0033511124,[ 0.155 -0.798 -0.561 -1.001 -1.677],18.853449,17.348854,796972,33.37,1307.5487
10.206113,-7.6293944e-08,100,1.2252995,1680.108,19500,8049957.0,-14.378326,195,1369.3915,2697.3903348445892,-104.94650605181221,2.1117847,55.16854,0.0062058847,[ 0.165 -0.787 -0.56  -1.005 -1.68 ],33.805298,15.645119,799807,28.35,1680.108
1.8678628,-5.645752e-06,100,1.0916173,1368.9493,19600,2474759.5,-15.4300995,196,1254.5154,2708.0039699077606,-103.64587616967023,1.2758425,56.729992,0.118117146,[ 0.157 -0.789 -0.561 -0.991 -1.682],13.118848,17.996828,802812,30.05,1368.9493
8.639035,7.05719e-06,100,1.1373211,1322.422,19700,3700114.0,-16.87117,197,1164.7665,2718.7482862472534,-104.78034229066719,1.6600741,49.78652,0.025596287,[ 0.142 -0.79  -0.562 -0.997 -1.684],9.994523,15.940612,806015,32.03,1322.422
278.59253,1.0681152e-06,100,1.4767047,1898.0338,19800,47819280.0,-15.209908,198,1272.5255,2730.3541584014893,-104.5867919314478,5.4085145,77.97628,0.00017536391,[ 0.134 -0.801 -0.57  -1.013 -1.689],95.16299,16.157356,809008,29.93,1898.0338
747903.8,1.3732911e-06,100,11.623749,15276.747,19900,14567581000.0,-14.221031,199,1306.7368,2741.148681640625,-105.12597358878173,95.02717,50.166065,1.0292121e-07,[ 0.136 -0.813 -0.554 -1.025 -1.696],969.55,13.921869,811944,29.36,15276.747
2.8333828,-1.4495849e-06,100,1.0709153,1457.3398,20000,2814060.0,-13.80661,200,1360.6842,2754.745270729065,-105.9841405732654,1.2441497,48.721172,0.054771196,[ 0.172 -0.783 -0.546 -1.018 -1.712],13.434417,13.967274,814811,28.67,1457.3398
1561.7288,-2.670288e-06,100,2.1296284,2751.8953,20100,187452200.0,-15.515785,201,1284.7665,2763.94163441658,-104.93766096139323,11.015615,40.861546,1.6440883e-05,[ 0.173 -0.788 -0.539 -1.021 -1.708],199.5208,14.119696,817781,29.7,2751.8953
4.765931e+24,-2.9754638e-06,100,4.9051847,7017.9756,20200,4011372300.0,-12.945084,202,1434.2942,2774.4710116386414,-106.74746805612688,44.803135,52.260315,2.639986e-19,[ 0.178 -0.783 -0.558 -1.023 -1.712],457.55603,13.257126,820548,27.67,7017.9756
