IterType,Bound,VanillaAvgRet,MaxVanillaIw,MaxNormIw,EpsThisIter,eRenyi2,J,VarVanillaIw,AvgVanillaIw,ESSClassic,AvgNormIw,VarDiscRet,AvgEpLen,MinVanillaIw,BatchSize,VarRet,ESSRenyi,VarNormIw,VarJ,MinNormIw,AvgDiscRet,Delta,AvgRet
2,34.1,36.545437003,1.0,0.005,100,1.0,37.0588,,1.0,200.000000102,0.005,266.794495096,500.0,1.0,500,266.794495096,500.0,2.1793e-19,16.2022,0.005,36.545437003,0.8,36.545437003
2,33.9344,34.9332177105,1.0,0.00333333,100,1.0,36.3503,,1.0,299.999969474,0.00333333,249.051330811,500.0,1.0,500,249.051330811,500.0,5.43914e-20,16.0686,0.00333333,34.9332177105,0.8,34.9332177105
2,34.291,36.4819063327,1.0,0.0025,100,1.0,36.3832,,1.0,400.0,0.0025,275.040582511,500.0,1.0,500,275.040582511,500.0,5.4346e-20,16.1779,0.0025,36.4819063327,0.8,36.4819063327
1,47.6101,34.9548122876,272.163,0.52642,100,65.4349,62.7475,157.608,1.03401,3.37574832998,0.002,232.852184371,500.0,1.14082e-29,500,232.852184371,7.64118784,0.000589641,155.309,2.20659e-32,34.9548122876,0.8,34.9548122876
2,34.6218,38.678736442,1.0,0.01,100,1.0,38.6787,,1.0,100.0,0.01,309.25007795,500.0,1.0,500,309.25007795,500.0,3.50449e-18,17.4974,0.01,38.678736442,0.8,38.678736442
2,35.2155,38.7195867803,1.0,0.005,100,1.0,38.6992,,1.0,200.000000102,0.005,363.36761042,500.0,1.0,500,363.36761042,500.0,2.1793e-19,18.2468,0.005,38.7195867803,0.8,38.7195867803
2,34.3548,34.1992974995,1.0,0.00333333,100,1.0,37.1992,,1.0,299.999969474,0.00333333,203.025967844,500.0,1.0,500,203.025967844,500.0,5.43914e-20,17.1307,0.00333333,34.1992974995,0.8,34.1992974995
2,34.8537,37.6707128767,1.0,0.0025,100,1.0,37.3171,,1.0,400.0,0.0025,317.696038748,500.0,1.0,500,317.696038748,500.0,5.4346e-20,17.2849,0.0025,37.6707128767,0.8,37.6707128767
1,40.8064,40.3419962675,85.7899,0.117723,100,12.7323,48.6682,39.1465,1.45749,25.7848396915,0.002,271.536758473,500.0,1.11386e-05,500,271.536758473,39.2702884593,7.37124e-05,101.768,1.52846e-08,40.3419962675,0.8,40.3419962675
2,33.3787,37.3741216934,1.0,0.01,100,1.0,37.3741,,1.0,100.0,0.01,301.863307874,500.0,1.0,500,301.863307874,500.0,3.50449e-18,17.2871,0.01,37.3741216934,0.8,37.3741216934
2,33.1402,34.5679394866,1.0,0.005,100,1.0,35.971,,1.0,200.000000102,0.005,287.27702812,500.0,1.0,500,287.27702812,500.0,2.1793e-19,17.1346,0.005,34.5679394866,0.8,34.5679394866
2,33.0505,34.1436207439,1.0,0.00333333,100,1.0,35.3619,,1.0,299.999969474,0.00333333,250.6020288,500.0,1.0,500,250.6020288,500.0,5.43914e-20,16.7084,0.00333333,34.1436207439,0.8,34.1436207439
2,33.6349,36.711468223,1.0,0.0025,100,1.0,35.6993,,1.0,400.0,0.0025,272.824917928,500.0,1.0,500,272.824917928,500.0,5.4346e-20,16.6506,0.0025,36.711468223,0.8,36.711468223
1,37.755,33.6532729919,54.9257,0.107959,100,14.6552,45.0359,16.0333,1.01753,30.3862530395,0.002,373.65280596,500.0,3.14398e-11,500,373.65280596,34.1174806992,6.19431e-05,85.0629,6.17966e-14,33.6532729919,0.8,33.6532729919
2,33.7228,38.4486786984,1.0,0.01,100,1.0,38.4487,,1.0,100.0,0.01,316.987654462,500.0,1.0,500,316.987654462,500.0,3.50449e-18,17.7149,0.01,38.4486786984,0.8,38.4486786984
2,32.8759,33.9865005797,1.0,0.005,100,1.0,36.2176,,1.0,200.000000102,0.005,250.128658462,500.0,1.0,500,250.128658462,500.0,2.1793e-19,16.9027,0.005,33.9865005797,0.8,33.9865005797
2,33.4682,36.4574618659,1.0,0.00333333,100,1.0,36.2975,,1.0,299.999969474,0.00333333,267.361124624,500.0,1.0,500,267.361124624,500.0,5.43914e-20,16.6946,0.00333333,36.4574618659,0.8,36.4574618659
2,34.1566,37.5349798172,1.0,0.0025,100,1.0,36.6069,,1.0,400.0,0.0025,308.502194012,500.0,1.0,500,308.502194012,500.0,5.4346e-20,16.9019,0.0025,37.5349798172,0.8,37.5349798172
1,34.6656,37.8584925702,1.0,0.002,100,1.0,36.8572,8.86951e-12,1.0,500.000566967,0.002,252.828103182,500.0,0.999971,500,252.828103182,500.0,3.56409e-17,16.6988,0.00199994,37.8584925702,0.8,37.8584925702
2,32.1426,36.2569371003,1.0,0.01,100,1.0,36.2569,,1.0,100.0,0.01,220.942581239,500.0,1.0,500,220.942581239,500.0,3.50449e-18,14.7896,0.01,36.2569371003,0.8,36.2569371003
2,34.086,39.0460308567,1.0,0.005,100,1.0,37.6515,,1.0,200.000000102,0.005,342.569765359,500.0,1.0,500,342.569765359,500.0,2.1793e-19,16.7596,0.005,39.0460308567,0.8,39.0460308567
2,33.4557,33.797796548,1.0,0.00333333,100,1.0,36.3669,,1.0,299.999969474,0.00333333,303.801382049,500.0,1.0,500,303.801382049,500.0,5.43914e-20,17.0532,0.00333333,33.797796548,0.8,33.797796548
2,33.0591,33.2200882629,1.0,0.0025,100,1.0,35.5802,,1.0,400.0,0.0025,193.28022616,500.0,1.0,500,193.28022616,500.0,5.4346e-20,16.3646,0.0025,33.2200882629,0.8,33.2200882629
1,33.6981,37.4445554153,1.0,0.002,100,1.0,35.9531,,1.0,500.000006643,0.002,302.692904887,500.0,1.0,500,302.692904887,500.0,5.43187e-20,16.575,0.002,37.4445554153,0.8,37.4445554153
2,33.0546,38.0375562897,1.0,0.01,100,1.0,38.0376,,1.0,100.0,0.01,395.863763143,500.0,1.0,500,395.863763143,500.0,3.50449e-18,19.7966,0.01,38.0375562897,0.8,38.0375562897
2,33.2918,35.5929774761,1.0,0.005,100,1.0,36.8153,,1.0,200.000000102,0.005,288.084949714,500.0,1.0,500,288.084949714,500.0,2.1793e-19,18.4404,0.005,35.5929774761,0.8,35.5929774761
2,33.8324,36.4973564044,1.0,0.00333333,100,1.0,36.7093,,1.0,299.999969474,0.00333333,254.98029774,500.0,1.0,500,254.98029774,500.0,5.43914e-20,17.6314,0.00333333,36.4973564044,0.8,36.4973564044
2,33.4182,33.5109987545,1.0,0.0025,100,1.0,35.9097,,1.0,400.0,0.0025,277.773390722,500.0,1.0,500,277.773390722,500.0,5.4346e-20,17.4303,0.0025,33.5109987545,0.8,33.5109987545
1,33.4623,34.8150980132,1.00006,0.00200011,100,1.0,35.6908,1.21289e-10,1.0,500.000055921,0.002,205.265807163,500.0,0.999959,500,205.265807163,500.0,4.85203e-16,16.849,0.00199992,34.8150980132,0.8,34.8150980132
2,32.7423,36.7919682514,1.0,0.01,100,1.0,36.792,,1.0,100.0,0.01,278.926826774,500.0,1.0,500,278.926826774,500.0,3.50449e-18,16.6174,0.01,36.7919682514,0.8,36.7919682514
2,34.1156,37.1663208002,1.0,0.005,100,1.0,36.9791,,1.0,200.000000102,0.005,202.772370816,500.0,1.0,500,202.772370816,500.0,2.1793e-19,15.4427,0.005,37.1663208002,0.8,37.1663208002
2,34.5408,36.8398781237,1.0,0.00333333,100,1.0,36.9327,,1.0,299.999969474,0.00333333,333.111543904,500.0,1.0,500,333.111543904,500.0,5.43914e-20,16.3986,0.00333333,36.8398781237,0.8,36.8398781237
2,34.0371,33.6359828377,1.0,0.0025,100,1.0,36.1085,,1.0,400.0,0.0025,238.758733128,500.0,1.0,500,238.758733128,500.0,5.4346e-20,16.2116,0.0025,33.6359828377,0.8,33.6359828377
1,34.2985,36.3221793771,1.0,0.002,100,1.0,36.1513,,1.0,500.000006643,0.002,308.841171648,500.0,1.0,500,308.841171648,500.0,5.43187e-20,16.4746,0.002,36.3221793771,0.8,36.3221793771
2,31.2185,35.1047305166,1.0,0.01,100,1.0,35.1047,,1.0,100.0,0.01,267.225864828,500.0,1.0,500,267.225864828,500.0,3.50449e-18,16.2651,0.01,35.1047305166,0.8,35.1047305166
2,33.4491,37.289544085,1.0,0.005,100,1.0,36.1971,,1.0,200.000000102,0.005,228.94436567,500.0,1.0,500,228.94436567,500.0,2.1793e-19,15.7098,0.005,37.289544085,0.8,37.289544085
2,33.4193,36.574274627,1.0,0.00333333,100,1.0,36.3229,,1.0,299.999969474,0.00333333,341.691369248,500.0,1.0,500,341.691369248,500.0,5.43914e-20,16.653,0.00333333,36.574274627,0.8,36.574274627
2,33.5331,35.2220994632,1.0,0.0025,100,1.0,36.0477,,1.0,400.0,0.0025,213.398225424,500.0,1.0,500,213.398225424,500.0,5.4346e-20,16.1566,0.0025,35.2220994632,0.8,35.2220994632
1,33.7058,35.5836901782,1.0,0.002,100,1.0,35.9549,,1.0,500.000006643,0.002,317.113833105,500.0,1.0,500,317.113833105,500.0,5.43187e-20,16.4818,0.002,35.5836901782,0.8,35.5836901782
2,30.4191,34.3674825645,1.0,0.01,100,1.0,34.3675,,1.0,100.0,0.01,298.13651014,500.0,1.0,500,298.13651014,500.0,3.50449e-18,17.1801,0.01,34.3674825645,0.8,34.3674825645
2,31.9143,35.0449355036,1.0,0.005,100,1.0,34.7062,,1.0,200.000000102,0.005,284.352889773,500.0,1.0,500,284.352889773,500.0,2.1793e-19,16.9837,0.005,35.0449355036,0.8,35.0449355036
2,32.3286,34.4120659876,1.0,0.00333333,100,1.0,34.6082,,1.0,299.999969474,0.00333333,191.706462009,500.0,1.0,500,191.706462009,500.0,5.43914e-20,15.9869,0.00333333,34.4120659876,0.8,34.4120659876
2,33.4494,38.3610483455,1.0,0.0025,100,1.0,35.5464,,1.0,400.0,0.0025,252.512093866,500.0,1.0,500,252.512093866,500.0,5.4346e-20,16.0257,0.0025,38.3610483455,0.8,38.3610483455
1,34.2049,38.2166402098,1.0002,0.0020004,100,1.0,36.0805,2.29212e-09,1.0,499.999974371,0.002,289.175535471,500.0,0.999775,500,289.175535471,500.0,9.16753e-15,16.2437,0.00199954,38.2166402098,0.8,38.2166402098
2,28.5236,33.5195188185,1.0,0.01,100,1.0,33.5195,,1.0,100.0,0.01,327.712886917,500.0,1.0,500,327.712886917,500.0,3.50449e-18,18.0121,0.01,33.5195188185,0.8,33.5195188185
2,31.8147,37.1750852045,1.0,0.005,100,1.0,35.3473,,1.0,200.000000102,0.005,314.909468025,500.0,1.0,500,314.909468025,500.0,2.1793e-19,17.9287,0.005,37.1750852045,0.8,37.1750852045
2,32.4281,35.242786432,1.0,0.00333333,100,1.0,35.3125,,1.0,299.999969474,0.00333333,423.381418707,500.0,1.0,500,423.381418707,500.0,5.43914e-20,18.8152,0.00333333,35.242786432,0.8,35.242786432
2,33.7431,39.0268302741,1.0,0.0025,100,1.0,36.2411,,1.0,400.0,0.0025,312.7331304,500.0,1.0,500,312.7331304,500.0,5.4346e-20,18.5875,0.0025,39.0268302741,0.8,39.0268302741
1,33.8293,35.3533485079,1.00021,0.00200042,100,1.0,36.0636,1.19715e-09,1.0,500.000030907,0.002,234.110826528,500.0,0.99988,500,234.110826528,500.0,4.78831e-15,17.9687,0.00199976,35.3533485079,0.8,35.3533485079
2,32.9429,37.3317796429,1.0,0.01,100,1.0,37.3318,,1.0,100.0,0.01,329.289390731,500.0,1.0,500,329.289390731,500.0,3.50449e-18,18.0554,0.01,37.3317796429,0.8,37.3317796429
2,34.481,37.8371257929,1.0,0.005,100,1.0,37.5844,,1.0,200.000000102,0.005,285.87130256,500.0,1.0,500,285.87130256,500.0,2.1793e-19,17.4519,0.005,37.8371257929,0.8,37.8371257929
2,35.1011,38.5411459718,1.0,0.00333333,100,1.0,37.9034,,1.0,299.999969474,0.00333333,308.275397448,500.0,1.0,500,308.275397448,500.0,5.43914e-20,17.4637,0.00333333,38.5411459718,0.8,38.5411459718
2,35.4356,37.7396891031,1.0,0.0025,100,1.0,37.8624,,1.0,400.0,0.0025,381.868800413,500.0,1.0,500,381.868800413,500.0,5.4346e-20,17.9792,0.0025,37.7396891031,0.8,37.7396891031
1,35.1358,35.0822118234,1.0,0.002,100,1.0,37.3064,,1.0,500.000006643,0.002,271.47363019,500.0,1.0,500,271.47363019,500.0,5.43187e-20,17.7085,0.002,35.0822118234,0.8,35.0822118234
2,32.6099,36.3581993261,1.0,0.01,100,1.0,36.3582,,1.0,100.0,0.01,218.485803197,500.0,1.0,500,218.485803197,500.0,3.50449e-18,14.7072,0.01,36.3581993261,0.8,36.3581993261
2,33.8458,37.1118299441,1.0,0.005,100,1.0,36.735,,1.0,200.000000102,0.005,318.309481717,500.0,1.0,500,318.309481717,500.0,2.1793e-19,16.3051,0.005,37.1118299441,0.8,37.1118299441
2,34.5711,39.0376954862,1.0,0.00333333,100,1.0,37.5026,,1.0,299.999969474,0.00333333,384.300643006,500.0,1.0,500,384.300643006,500.0,5.43914e-20,17.471,0.00333333,39.0376954862,0.8,39.0376954862
2,34.8905,37.808372227,1.0,0.0025,100,1.0,37.579,,1.0,400.0,0.0025,329.263001262,500.0,1.0,500,329.263001262,500.0,5.4346e-20,17.6192,0.0025,37.808372227,0.8,37.808372227
1,35.0035,36.7245986527,1.0,0.002,100,1.0,37.4081,,1.0,500.000006643,0.002,303.315904647,500.0,1.0,500,303.315904647,500.0,5.43187e-20,17.5648,0.002,36.7245986527,0.8,36.7245986527
2,31.7294,35.2762858888,1.0,0.01,100,1.0,35.2763,,1.0,100.0,0.01,209.408592903,500.0,1.0,500,209.408592903,500.0,3.50449e-18,14.3984,0.01,35.2762858888,0.8,35.2762858888
2,33.9773,38.1694695471,1.0,0.005,100,1.0,36.7229,,1.0,200.000000102,0.005,244.860066565,500.0,1.0,500,244.860066565,500.0,2.1793e-19,15.065,0.005,38.1694695471,0.8,38.1694695471
2,35.0278,38.9126991077,1.0,0.00333333,100,1.0,37.4528,,1.0,299.999969474,0.00333333,289.261774568,500.0,1.0,500,289.261774568,500.0,5.43914e-20,15.7425,0.00333333,38.9126991077,0.8,38.9126991077
2,35.5879,38.3938217334,1.0,0.0025,100,1.0,37.6881,,1.0,400.0,0.0025,270.134669312,500.0,1.0,500,270.134669312,500.0,5.4346e-20,15.9026,0.0025,38.3938217334,0.8,38.3938217334
1,35.6181,36.730628623,1.0,0.002,100,1.0,37.4966,,1.0,500.000006643,0.002,240.523041246,500.0,1.0,500,240.523041246,500.0,5.43187e-20,15.8141,0.002,36.730628623,0.8,36.730628623
2,33.6588,37.7711869986,1.0,0.01,100,1.0,37.7712,,1.0,100.0,0.01,304.789331743,500.0,1.0,500,304.789331743,500.0,3.50449e-18,17.3707,0.01,37.7711869986,0.8,37.7711869986
2,34.4829,37.4467806894,1.0,0.005,100,1.0,37.609,,1.0,200.000000102,0.005,267.674650249,500.0,1.0,500,267.674650249,500.0,2.1793e-19,16.8344,0.005,37.4467806894,0.8,37.4467806894
2,35.0388,37.5559868857,1.0,0.00333333,100,1.0,37.5913,,1.0,299.999969474,0.00333333,304.137331959,500.0,1.0,500,304.137331959,500.0,5.43914e-20,17.0087,0.00333333,37.5559868857,0.8,37.5559868857
2,34.971,35.9519777603,1.0,0.0025,100,1.0,37.1815,,1.0,400.0,0.0025,230.400424389,500.0,1.0,500,230.400424389,500.0,5.4346e-20,16.5681,0.0025,35.9519777603,0.8,35.9519777603
1,35.734,39.8297607286,1.0,0.002,100,1.0,37.7111,,1.0,500.000006643,0.002,224.584149981,500.0,1.0,500,224.584149981,500.0,5.43187e-20,16.2847,0.002,39.8297607286,0.8,39.8297607286
2,31.8893,35.7319465101,1.0,0.01,100,1.0,35.7319,,1.0,100.0,0.01,229.991341235,500.0,1.0,500,229.991341235,500.0,3.50449e-18,15.0894,0.01,35.7319465101,0.8,35.7319465101
2,33.8158,37.3338466386,1.0,0.005,100,1.0,36.5329,,1.0,200.000000102,0.005,221.259325729,500.0,1.0,500,221.259325729,500.0,2.1793e-19,14.967,0.005,37.3338466386,0.8,37.3338466386
2,33.3067,33.5639100407,1.0,0.00333333,100,1.0,35.5432,,1.0,299.999969474,0.00333333,274.709144965,500.0,1.0,500,274.709144965,500.0,5.43914e-20,15.5548,0.00333333,33.5639100407,0.8,33.5639100407
2,33.8711,36.8622879028,1.0,0.0025,100,1.0,35.873,,1.0,400.0,0.0025,217.507833831,500.0,1.0,500,217.507833831,500.0,5.4346e-20,15.3501,0.0025,36.8622879028,0.8,36.8622879028
1,33.8566,34.7438420091,1.0,0.002,100,1.0,35.6472,,1.0,500.000006643,0.002,206.488293824,500.0,1.0,500,206.488293824,500.0,5.43187e-20,15.1522,0.002,34.7438420091,0.8,34.7438420091
2,32.5921,37.3394874335,1.0,0.01,100,1.0,37.3395,,1.0,100.0,0.01,252.705881061,500.0,1.0,500,252.705881061,500.0,3.50449e-18,15.817,0.01,37.3394874335,0.8,37.3394874335
2,33.2093,35.7929492025,1.0,0.005,100,1.0,36.5662,,1.0,200.000000102,0.005,312.889698794,500.0,1.0,500,312.889698794,500.0,2.1793e-19,16.7502,0.005,35.7929492025,0.8,35.7929492025
2,33.7336,36.290954793,1.0,0.00333333,100,1.0,36.4745,,1.0,299.999969474,0.00333333,227.126658388,500.0,1.0,500,227.126658388,500.0,5.43914e-20,16.1868,0.00333333,36.290954793,0.8,36.290954793
2,33.4191,33.7478074747,1.0,0.0025,100,1.0,35.7928,,1.0,400.0,0.0025,262.297927697,500.0,1.0,500,262.297927697,500.0,5.4346e-20,16.2118,0.0025,33.7478074747,0.8,33.7478074747
1,33.7755,36.3216821368,1.0,0.002,100,1.0,35.8986,,1.0,500.000006643,0.002,285.842729916,500.0,1.0,500,285.842729916,500.0,5.43187e-20,16.3371,0.002,36.3216821368,0.8,36.3216821368
2,33.021,36.7994497685,1.0,0.01,100,1.0,36.7994,,1.0,100.0,0.01,233.447220338,500.0,1.0,500,233.447220338,500.0,3.50449e-18,15.2024,0.01,36.7994497685,0.8,36.7994497685
2,34.3737,37.689193987,1.0,0.005,100,1.0,37.2443,,1.0,200.000000102,0.005,232.601140984,500.0,1.0,500,232.601140984,500.0,2.1793e-19,15.1951,0.005,37.689193987,0.8,37.689193987
2,34.4956,36.0296530383,1.0,0.00333333,100,1.0,36.8394,,1.0,299.999969474,0.00333333,330.936690735,500.0,1.0,500,330.936690735,500.0,5.43914e-20,16.2316,0.00333333,36.0296530383,0.8,36.0296530383
2,33.9931,33.7404141508,1.0,0.0025,100,1.0,36.0647,,1.0,400.0,0.0025,212.692076709,500.0,1.0,500,212.692076709,500.0,5.4346e-20,15.8758,0.0025,33.7404141508,0.8,33.7404141508
1,34.015,35.0804711894,1.0,0.002,100,1.0,35.8678,,1.0,500.000006643,0.002,269.923248832,500.0,1.0,500,269.923248832,500.0,5.43187e-20,15.976,0.002,35.0804711894,0.8,35.0804711894
2,32.8768,37.7134639267,1.0,0.01,100,1.0,37.7135,,1.0,100.0,0.01,279.120876118,500.0,1.0,500,279.120876118,500.0,3.50449e-18,16.6232,0.01,37.7134639267,0.8,37.7134639267
2,33.9513,37.0290968361,1.0,0.005,100,1.0,37.3713,,1.0,200.000000102,0.005,280.818820864,500.0,1.0,500,280.818820864,500.0,2.1793e-19,16.6519,0.005,37.0290968361,0.8,37.0290968361
2,33.1327,33.0327427464,1.0,0.00333333,100,1.0,35.9251,,1.0,299.999969474,0.00333333,258.379303291,500.0,1.0,500,258.379303291,500.0,5.43914e-20,16.5622,0.00333333,33.0327427464,0.8,33.0327427464
2,33.9632,37.7507436254,1.0,0.0025,100,1.0,36.3815,,1.0,400.0,0.0025,217.749324058,500.0,1.0,500,217.749324058,500.0,5.4346e-20,16.1322,0.0025,37.7507436254,0.8,37.7507436254
1,33.9989,35.2834252619,1.0,0.002,100,1.0,36.1619,,1.0,500.000006643,0.002,251.140606698,500.0,1.0,500,251.140606698,500.0,5.43187e-20,16.066,0.002,35.2834252619,0.8,35.2834252619
2,32.1238,36.2257449196,1.0,0.01,100,1.0,36.2257,,1.0,100.0,0.01,297.797672429,500.0,1.0,500,297.797672429,500.0,3.50449e-18,17.1703,0.01,36.2257449196,0.8,36.2257449196
2,33.8079,37.1911385557,1.0,0.005,100,1.0,36.7084,,1.0,200.000000102,0.005,241.917231296,500.0,1.0,500,241.917231296,500.0,2.1793e-19,16.3521,0.005,37.1911385557,0.8,37.1911385557
2,34.7868,39.1209420168,1.0,0.00333333,100,1.0,37.5126,,1.0,299.999969474,0.00333333,286.742254323,500.0,1.0,500,286.742254323,500.0,5.43914e-20,16.5584,0.00333333,39.1209420168,0.8,39.1209420168
2,34.3557,34.3274406201,1.0,0.0025,100,1.0,36.7163,,1.0,400.0,0.0025,237.166905237,500.0,1.0,500,237.166905237,500.0,5.4346e-20,16.3167,0.0025,34.3274406201,0.8,34.3274406201
1,34.6693,37.0382862155,1.0,0.002,100,1.0,36.7807,,1.0,500.000006643,0.002,302.542094539,500.0,1.0,500,302.542094539,500.0,5.43187e-20,16.5199,0.002,37.0382862155,0.8,37.0382862155
2,30.6391,36.0625013302,1.0,0.01,100,1.0,36.0625,,1.0,100.0,0.01,333.925754225,500.0,1.0,500,333.925754225,500.0,3.50449e-18,18.182,0.01,36.0625013302,0.8,36.0625013302
2,32.3703,36.3479863082,1.0,0.005,100,1.0,36.2052,,1.0,200.000000102,0.005,259.954969809,500.0,1.0,500,259.954969809,500.0,2.1793e-19,17.1462,0.005,36.3479863082,0.8,36.3479863082
2,33.1245,36.3565348178,1.0,0.00333333,100,1.0,36.2557,,1.0,299.999969474,0.00333333,238.507153642,500.0,1.0,500,238.507153642,500.0,5.43914e-20,16.5743,0.00333333,36.3565348178,0.8,36.3565348178
2,33.9691,37.9560456723,1.0,0.0025,100,1.0,36.6808,,1.0,400.0,0.0025,339.782682046,500.0,1.0,500,339.782682046,500.0,5.4346e-20,17.049,0.0025,37.9560456723,0.8,37.9560456723
1,34.175,36.2792031245,1.0,0.002,100,1.0,36.6005,,1.0,500.000006643,0.002,292.642800382,500.0,1.0,500,292.642800382,500.0,5.43187e-20,17.0442,0.002,36.2792031245,0.8,36.2792031245
2,32.8359,36.8372365019,1.0,0.01,100,1.0,36.8372,,1.0,100.0,0.01,326.136594544,500.0,1.0,500,326.136594544,500.0,3.50449e-18,17.9687,0.01,36.8372365019,0.8,36.8372365019
2,34.4093,37.6401581927,1.0,0.005,100,1.0,37.2387,,1.0,200.000000102,0.005,304.526644694,500.0,1.0,500,304.526644694,500.0,2.1793e-19,17.6731,0.005,37.6401581927,0.8,37.6401581927
2,35.1896,39.4196143308,1.0,0.00333333,100,1.0,37.9657,,1.0,299.999969474,0.00333333,315.909011202,500.0,1.0,500,315.909011202,500.0,5.43914e-20,17.7069,0.00333333,39.4196143308,0.8,39.4196143308
2,34.3567,33.1463552704,1.0,0.0025,100,1.0,36.7608,,1.0,400.0,0.0025,301.645477605,500.0,1.0,500,301.645477605,500.0,5.4346e-20,17.7246,0.0025,33.1463552704,0.8,33.1463552704
1,34.6127,36.7716142134,1.0,0.002,100,1.0,36.763,,1.0,500.000006643,0.002,282.976619868,500.0,1.0,500,282.976619868,500.0,5.43187e-20,17.5317,0.002,36.7716142134,0.8,36.7716142134
2,32.2707,36.9579028023,1.0,0.01,100,1.0,36.9579,,1.0,100.0,0.01,347.619747399,500.0,1.0,500,347.619747399,500.0,3.50449e-18,18.5511,0.01,36.9579028023,0.8,36.9579028023
2,32.5413,34.7533272994,1.0,0.005,100,1.0,35.8556,,1.0,200.000000102,0.005,219.890616247,500.0,1.0,500,219.890616247,500.0,2.1793e-19,16.7968,0.005,34.7533272994,0.8,34.7533272994
2,33.1118,35.7426330533,1.0,0.00333333,100,1.0,35.818,,1.0,299.999969474,0.00333333,203.799376617,500.0,1.0,500,203.799376617,500.0,5.43914e-20,15.9795,0.00333333,35.7426330533,0.8,35.7426330533
2,33.5594,36.1579680136,1.0,0.0025,100,1.0,35.903,,1.0,400.0,0.0025,252.118139986,500.0,1.0,500,252.118139986,500.0,5.4346e-20,15.9352,0.0025,36.1579680136,0.8,36.1579680136
1,34.3441,38.5896969165,1.0,0.002,100,1.0,36.4403,,1.0,500.000006643,0.002,350.31749817,500.0,1.0,500,350.31749817,500.0,5.43187e-20,16.5427,0.002,38.5896969165,0.8,38.5896969165
2,31.5452,35.6273691069,1.0,0.01,100,1.0,35.6274,,1.0,100.0,0.01,377.784760903,500.0,1.0,500,377.784760903,500.0,3.50449e-18,19.3393,0.01,35.6273691069,0.8,35.6273691069
2,32.6848,35.5153841219,1.0,0.005,100,1.0,35.5714,,1.0,200.000000102,0.005,249.686043294,500.0,1.0,500,249.686043294,500.0,2.1793e-19,17.6239,0.005,35.5153841219,0.8,35.5153841219
2,34.2052,38.5432638863,1.0,0.00333333,100,1.0,36.562,,1.0,299.999969474,0.00333333,271.538643002,500.0,1.0,500,271.538643002,500.0,5.43914e-20,17.2811,0.00333333,38.5432638863,0.8,38.5432638863
2,35.1068,38.9055072845,1.0,0.0025,100,1.0,37.1479,,1.0,400.0,0.0025,257.293988658,500.0,1.0,500,257.293988658,500.0,5.4346e-20,16.9908,0.0025,38.9055072845,0.8,38.9055072845
1,34.6951,34.0118332786,1.0,0.002,100,1.0,36.5207,,1.0,500.000006643,0.002,272.187060935,500.0,1.0,500,272.187060935,500.0,5.43187e-20,16.9239,0.002,34.0118332786,0.8,34.0118332786
2,33.7195,37.5841065283,1.0,0.01,100,1.0,37.5841,,1.0,100.0,0.01,289.566779652,500.0,1.0,500,289.566779652,500.0,3.50449e-18,16.9314,0.01,37.5841065283,0.8,37.5841065283
2,32.3164,33.7058606257,1.0,0.005,100,1.0,35.645,,1.0,200.000000102,0.005,254.09505247,500.0,1.0,500,254.09505247,500.0,2.1793e-19,16.5189,0.005,33.7058606257,0.8,33.7058606257
2,33.5043,37.3762479186,1.0,0.00333333,100,1.0,36.2221,,1.0,299.999969474,0.00333333,291.539297248,500.0,1.0,500,291.539297248,500.0,5.43914e-20,16.697,0.00333333,37.3762479186,0.8,37.3762479186
2,33.4928,34.7196331759,1.0,0.0025,100,1.0,35.8465,,1.0,400.0,0.0025,214.729579901,500.0,1.0,500,214.729579901,500.0,5.4346e-20,16.2068,0.0025,34.7196331759,0.8,34.7196331759
1,33.4316,34.6154777418,1.0,0.002,100,1.0,35.6003,,1.0,500.000006643,0.002,189.576993392,500.0,1.0,500,189.576993392,500.0,5.43187e-20,15.7451,0.002,34.6154777418,0.8,34.6154777418
2,32.0976,36.6079376514,1.0,0.01,100,1.0,36.6079,,1.0,100.0,0.01,318.725328902,500.0,1.0,500,318.725328902,500.0,3.50449e-18,17.7634,0.01,36.6079376514,0.8,36.6079376514
2,34.5093,38.7893862472,1.0,0.005,100,1.0,37.6987,,1.0,200.000000102,0.005,289.723371599,500.0,1.0,500,289.723371599,500.0,2.1793e-19,17.3888,0.005,38.7893862472,0.8,38.7893862472
2,34.5798,36.1542245787,1.0,0.00333333,100,1.0,37.1838,,1.0,299.999969474,0.00333333,258.501571517,500.0,1.0,500,258.501571517,500.0,5.43914e-20,16.9534,0.00333333,36.1542245787,0.8,36.1542245787
2,34.7696,36.5475763996,1.0,0.0025,100,1.0,37.0248,,1.0,400.0,0.0025,258.829699299,500.0,1.0,500,258.829699299,500.0,5.4346e-20,16.7242,0.0025,36.5475763996,0.8,36.5475763996
1,34.805,36.0115636279,1.0,0.002,100,1.0,36.8221,,1.0,500.000006643,0.002,324.568061166,500.0,1.0,500,324.568061166,500.0,5.43187e-20,16.9761,0.002,36.0115636279,0.8,36.0115636279
2,33.4977,37.4790849959,1.0,0.01,100,1.0,37.4791,,1.0,100.0,0.01,274.095467763,500.0,1.0,500,274.095467763,500.0,3.50449e-18,16.4728,0.01,37.4790849959,0.8,37.4790849959
