AvgEpLen,Bound,VarRet,VarDiscRet,VarJ,BatchSize,MaxNormIw,ESSClassic,MinNormIw,VanillaAvgRet,IterType,Delta,MinVanillaIw,VarNormIw,VarVanillaIw,AvgDiscRet,J,AvgNormIw,AvgRet,eRenyi2,EpsThisIter,AvgVanillaIw,MaxVanillaIw,ESSRenyi
500.0,-497.324,2244.27081311,2244.27081311,50.7715,300,0.005,200.000000102,0.005,-469.216803775,2,0.7,1.0,2.1793e-19,,-469.216803775,-467.359,0.005,-469.216803775,1.0,100,1.0,1.0,300.0
500.0,-487.926,2441.59612947,2441.59612947,56.988,300,0.0117994,230.390402244,5.91144e-05,-462.601332852,1,0.7,0.0183029,3.36832e-06,0.322898,-462.601332852,-460.409,0.00333333,-462.601332852,1.265,100,1.03206,3.6533,237.153616514
500.0,-496.222,2138.25879091,2138.25879091,46.0095,300,0.01,100.0,0.01,-456.933406536,2,0.7,1.0,3.50449e-18,,-456.933406536,-456.933,0.01,-456.933406536,1.0,100,1.0,1.0,300.0
500.0,-489.979,1896.50542236,1896.50542236,44.999,300,0.005,200.000000102,0.005,-467.460663819,2,0.7,1.0,2.1793e-19,,-467.460663819,-462.197,0.005,-467.460663819,1.0,100,1.0,1.0,300.0
500.0,-480.93,2290.90774505,2290.90774505,76.9232,300,0.0468807,88.9321310969,0.000673143,-472.804285281,1,0.7,0.172533,2.64588e-05,1.7382,-472.804285281,-457.749,0.00333333,-472.804285281,1.00001,100,0.854364,12.0159,299.997246291
500.0,-498.5,1630.49902096,1630.49902096,40.177,300,0.01,100.0,0.01,-461.235021186,2,0.7,1.0,3.50449e-18,,-461.235021186,-461.235,0.01,-461.235021186,1.0,100,1.0,1.0,300.0
500.0,-494.213,2289.2950473,2289.2950473,44.2016,300,0.005,200.000000102,0.005,-468.578504658,2,0.7,1.0,2.1793e-19,,-468.578504658,-464.907,0.005,-468.578504658,1.0,100,1.0,1.0,300.0
500.0,-488.204,2602.8014715,2602.8014715,47.0685,300,0.00897004,265.692002702,0.000857616,-467.329896669,1,0.7,0.251908,1.43954e-06,0.1242,-467.329896669,-462.839,0.00333333,-467.329896669,1.12368,100,0.979101,2.63477,266.980292375
500.0,-503.983,1856.92456121,1856.92456121,42.876,300,0.01,100.0,0.01,-464.783564746,2,0.7,1.0,3.50449e-18,,-464.783564746,-464.784,0.01,-464.783564746,1.0,100,1.0,1.0,300.0
500.0,-494.106,2297.04937097,2297.04937097,45.3739,300,0.005,200.000000102,0.005,-467.99300122,2,0.7,1.0,2.1793e-19,,-467.99300122,-466.388,0.005,-467.99300122,1.0,100,1.0,1.0,300.0
500.0,-491.988,2285.57390257,2285.57390257,48.6853,300,0.0079503,278.262420003,0.00168206,-476.392975525,1,0.7,0.511855,8.70888e-07,0.0806446,-476.392975525,-467.924,0.00333333,-476.392975525,1.07888,100,1.01434,2.4193,278.066707969
500.0,-509.741,2090.98821957,2090.98821957,45.4981,300,0.01,100.0,0.01,-471.8417836,2,0.7,1.0,3.50449e-18,,-471.8417836,-471.842,0.01,-471.8417836,1.0,100,1.0,1.0,300.0
500.0,-489.872,1902.10719044,1902.10719044,45.3153,300,0.005,200.000000102,0.005,-454.304055031,2,0.7,1.0,2.1793e-19,,-454.304055031,-463.073,0.005,-454.304055031,1.0,100,1.0,1.0,300.0
500.0,-485.647,2446.60277422,2446.60277422,52.6196,300,0.0147279,228.084742566,0.000400656,-470.952643732,1,0.7,0.123713,3.51505e-06,0.335135,-470.952643732,-460.431,0.00333333,-470.952643732,1.23755,100,1.02925,4.54764,242.414210431
500.0,-507.401,2499.73996543,2499.73996543,49.7468,300,0.01,100.0,0.01,-468.65333694,2,0.7,1.0,3.50449e-18,,-468.65333694,-468.653,0.01,-468.65333694,1.0,100,1.0,1.0,300.0
500.0,-492.277,2372.60159239,2372.60159239,49.2551,300,0.005,200.000000102,0.005,-461.102486535,2,0.7,1.0,2.1793e-19,,-461.102486535,-464.878,0.005,-461.102486535,1.0,100,1.0,1.0,300.0
500.0,-485.926,2188.38482738,2188.38482738,52.9354,300,0.0113221,244.197143554,0.000789308,-469.388496864,1,0.7,0.232838,2.54755e-06,0.221686,-469.388496864,-460.734,0.00333333,-469.388496864,1.26818,100,0.9833,3.3399,236.559031836
500.0,-499.477,1742.50274483,1742.50274483,41.5341,300,0.01,100.0,0.01,-462.343768874,2,0.7,1.0,3.50449e-18,,-462.343768874,-462.344,0.01,-462.343768874,1.0,100,1.0,1.0,300.0
500.0,-495.15,2746.69778915,2746.69778915,47.1523,300,0.005,200.000000102,0.005,-464.524586457,2,0.7,1.0,2.1793e-19,,-464.524586457,-463.434,0.005,-464.524586457,1.0,100,1.0,1.0,300.0
500.0,-488.903,1907.70638979,1907.70638979,48.6584,300,0.00726049,255.632559657,0.000311038,-467.799502758,1,0.7,0.092671,1.93488e-06,0.171758,-467.799502758,-460.998,0.00333333,-467.799502758,1.16126,100,0.993139,2.1632,258.339679121
500.0,-497.489,2261.21847185,2261.21847185,47.3139,300,0.01,100.0,0.01,-458.612852059,2,0.7,1.0,3.50449e-18,,-458.612852059,-458.613,0.01,-458.612852059,1.0,100,1.0,1.0,300.0
500.0,-496.798,2796.33178744,2796.33178744,50.3922,300,0.005,200.000000102,0.005,-470.593925931,2,0.7,1.0,2.1793e-19,,-470.593925931,-464.603,0.005,-470.593925931,1.0,100,1.0,1.0,300.0
500.0,-490.264,2182.42205131,2182.42205131,51.7621,300,0.0148332,258.90387706,0.00150248,-466.305078581,1,0.7,0.46424,1.76958e-06,0.168943,-466.305078581,-462.591,0.00333333,-466.305078581,1.10823,100,1.02994,4.58321,270.701669314
500.0,-509.784,2005.01232028,2005.01232028,44.5529,300,0.01,100.0,0.01,-471.61983775,2,0.7,1.0,3.50449e-18,,-471.61983775,-471.62,0.01,-471.61983775,1.0,100,1.0,1.0,300.0
500.0,-502.997,2662.486042,2662.486042,48.1282,300,0.005,200.000000102,0.005,-476.481698797,2,0.7,1.0,2.1793e-19,,-476.481698797,-474.051,0.005,-476.481698797,1.0,100,1.0,1.0,300.0
500.0,-492.344,1878.77282071,1878.77282071,51.005,300,0.00829401,246.048443771,0.000117607,-463.29802882,1,0.7,0.0354669,2.4445e-06,0.222318,-463.29802882,-466.424,0.00333333,-463.29802882,1.2027,100,1.00524,2.50124,249.439327518
500.0,-504.952,2024.60125237,2024.60125237,44.77,300,0.01,100.0,0.01,-465.491722894,2,0.7,1.0,3.50449e-18,,-465.491722894,-465.492,0.01,-465.491722894,1.0,100,1.0,1.0,300.0
500.0,-496.722,1394.34860463,1394.34860463,41.2729,300,0.005,200.000000102,0.005,-472.147091985,2,0.7,1.0,2.1793e-19,,-472.147091985,-468.819,0.005,-472.147091985,1.0,100,1.0,1.0,300.0
500.0,-489.657,2096.8959387,2096.8959387,45.1586,300,0.00741868,261.507549242,0.00067019,-465.987679026,1,0.7,0.19542,1.64096e-06,0.139521,-465.987679026,-465.436,0.00333333,-465.987679026,1.13032,100,0.971963,2.16321,265.410428258
500.0,-495.125,1689.47239388,1689.47239388,40.8972,300,0.01,100.0,0.01,-456.234619114,2,0.7,1.0,3.50449e-18,,-456.234619114,-456.235,0.01,-456.234619114,1.0,100,1.0,1.0,300.0
500.0,-488.009,2173.12484258,2173.12484258,43.9347,300,0.005,200.000000102,0.005,-464.784118268,2,0.7,1.0,2.1793e-19,,-464.784118268,-460.509,0.005,-464.784118268,1.0,100,1.0,1.0,300.0
500.0,-482.887,2348.36478577,2348.36478577,46.8267,300,0.00879902,268.722439142,0.00033309,-465.052987976,1,0.7,0.101809,1.29758e-06,0.121222,-465.052987976,-458.777,0.00333333,-465.052987976,1.14,100,1.01883,2.68942,263.159026294
500.0,-506.792,2054.11413186,2054.11413186,45.0952,300,0.01,100.0,0.01,-468.949729195,2,0.7,1.0,3.50449e-18,,-468.949729195,-468.95,0.01,-468.949729195,1.0,100,1.0,1.0,300.0
500.0,-494.83,2809.54825141,2809.54825141,49.1809,300,0.005,200.000000102,0.005,-462.242690228,2,0.7,1.0,2.1793e-19,,-462.242690228,-465.596,0.005,-462.242690228,1.0,100,1.0,1.0,300.0
500.0,-488.587,2387.96925968,2387.96925968,52.3566,300,0.0110223,261.396852526,0.000335945,-467.184112419,1,0.7,0.10298,1.64637e-06,0.154703,-467.184112419,-463.099,0.00333333,-467.184112419,1.14028,100,1.0218,3.37878,263.093658485
500.0,-506.361,1804.95828021,1804.95828021,42.2718,300,0.01,100.0,0.01,-467.806463399,2,0.7,1.0,3.50449e-18,,-467.806463399,-467.806,0.01,-467.806463399,1.0,100,1.0,1.0,300.0
500.0,-492.378,1905.8307875,1905.8307875,42.9427,300,0.005,200.000000102,0.005,-462.426763123,2,0.7,1.0,2.1793e-19,,-462.426763123,-465.117,0.005,-462.426763123,1.0,100,1.0,1.0,300.0
500.0,-480.172,2589.25532505,2589.25532505,211.366,300,0.387774,3.88772357441,,-459.933031594,1,0.7,,0.000849119,1.65549,-459.933031594,-445.047,0.00333333,-459.933031594,2.45,100,0.147183,17.1221,122.448881881
500.0,-508.155,1883.32504739,1883.32504739,43.1798,300,0.01,100.0,0.01,-470.866301812,2,0.7,1.0,3.50449e-18,,-470.866301812,-470.866,0.01,-470.866301812,1.0,100,1.0,1.0,300.0
500.0,-502.341,2524.32736566,2524.32736566,46.7678,300,0.005,200.000000102,0.005,-475.531000042,2,0.7,1.0,2.1793e-19,,-475.531000042,-473.199,0.005,-475.531000042,1.0,100,1.0,1.0,300.0
500.0,-501.918,3039.84674085,3039.84674085,50.2839,300,0.0106826,256.280484777,0.00118977,-484.710534173,1,0.7,0.355015,1.90181e-06,0.16933,-484.710534173,-473.463,0.00333333,-484.710534173,1.15495,100,0.994632,3.18756,259.751660153
500.0,-503.12,1958.23815842,1958.23815842,44.0302,300,0.01,100.0,0.01,-466.260064696,2,0.7,1.0,3.50449e-18,,-466.260064696,-466.26,0.01,-466.260064696,1.0,100,1.0,1.0,300.0
500.0,-495.135,2695.29738886,2695.29738886,47.999,300,0.005,200.000000102,0.005,-464.9847404,2,0.7,1.0,2.1793e-19,,-464.9847404,-465.622,0.005,-464.9847404,1.0,100,1.0,1.0,300.0
500.0,-486.533,2656.08475304,2656.08475304,52.764,300,0.00857063,269.78403216,0.000958291,-460.010241201,1,0.7,0.281313,1.24862e-06,0.107601,-460.010241201,-461.006,0.00333333,-460.010241201,1.1222,100,0.978524,2.51597,267.332023469
500.0,-517.529,2201.63218767,2201.63218767,46.6864,300,0.01,100.0,0.01,-478.782027071,2,0.7,1.0,3.50449e-18,,-478.782027071,-478.782,0.01,-478.782027071,1.0,100,1.0,1.0,300.0
500.0,-504.102,2651.73408583,2651.73408583,49.206,300,0.005,200.000000102,0.005,-470.107491318,2,0.7,1.0,2.1793e-19,,-470.107491318,-474.445,0.005,-470.107491318,1.0,100,1.0,1.0,300.0
500.0,-490.254,2465.42466501,2465.42466501,71.8841,300,0.0415272,161.659427929,0.000409132,-460.90357087,1,0.7,0.124875,9.54017e-06,0.888744,-460.90357087,-461.208,0.00333333,-460.90357087,1.43878,100,1.01739,12.6749,208.509286541
500.0,-507.943,2119.56378501,2119.56378501,45.8079,300,0.01,100.0,0.01,-468.310380402,2,0.7,1.0,3.50449e-18,,-468.310380402,-468.31,0.01,-468.310380402,1.0,100,1.0,1.0,300.0
500.0,-498.389,2282.98258892,2282.98258892,46.7277,300,0.005,200.000000102,0.005,-472.418795237,2,0.7,1.0,2.1793e-19,,-472.418795237,-470.365,0.005,-472.418795237,1.0,100,1.0,1.0,300.0
500.0,-492.215,2794.56431797,2794.56431797,51.4939,300,0.0124517,232.235597256,0.000628168,-475.211839014,1,0.7,0.179704,3.25297e-06,0.266221,-475.211839014,-466.251,0.00333333,-475.211839014,1.27335,100,0.953587,3.56214,235.599429487
500.0,-509.438,2902.52674761,2902.52674761,53.605,300,0.01,100.0,0.01,-463.280014727,2,0.7,1.0,3.50449e-18,,-463.280014727,-463.28,0.01,-463.280014727,1.0,100,1.0,1.0,300.0
500.0,-498.295,2696.978927,2696.978927,52.7011,300,0.005,200.000000102,0.005,-468.033349354,2,0.7,1.0,2.1793e-19,,-468.033349354,-465.657,0.005,-468.033349354,1.0,100,1.0,1.0,300.0
500.0,-488.447,1714.14648426,1714.14648426,53.6112,300,0.0143706,243.646804183,0.000466956,-461.240358254,1,0.7,0.136695,2.57849e-06,0.220962,-461.240358254,-458.841,0.00333333,-461.240358254,1.23421,100,0.975786,4.2068,243.070510258
500.0,-510.292,2364.37742941,2364.37742941,48.3811,300,0.01,100.0,0.01,-471.889495173,2,0.7,1.0,3.50449e-18,,-471.889495173,-471.889,0.01,-471.889495173,1.0,100,1.0,1.0,300.0
500.0,-497.655,2641.28482205,2641.28482205,49.8032,300,0.005,200.000000102,0.005,-468.690064487,2,0.7,1.0,2.1793e-19,,-468.690064487,-470.29,0.005,-468.690064487,1.0,100,1.0,1.0,300.0
500.0,-485.892,1693.34850844,1693.34850844,60.9353,300,0.0146179,196.898966916,6.93881e-05,-460.198804129,1,0.7,0.0208618,5.8375e-06,0.527669,-460.198804129,-458.756,0.00333333,-460.198804129,1.47496,100,1.00218,4.39495,203.395942317
500.0,-510.632,2188.60943896,2188.60943896,46.5481,300,0.01,100.0,0.01,-465.561734014,2,0.7,1.0,3.50449e-18,,-465.561734014,-465.562,0.01,-465.561734014,1.0,100,1.0,1.0,300.0
500.0,-503.022,2190.35413941,2190.35413941,46.8918,300,0.005,200.000000102,0.005,-476.743241228,2,0.7,1.0,2.1793e-19,,-476.743241228,-471.152,0.005,-476.743241228,1.0,100,1.0,1.0,300.0
500.0,-490.582,2566.60305228,2566.60305228,50.4054,300,0.0088694,224.220006059,1.18306e-05,-456.744428645,1,0.7,0.00346186,3.7678e-06,0.32262,-456.744428645,-460.74,0.00333333,-456.744428645,1.3152,100,0.975395,2.59535,228.101574525
500.0,-511.508,1901.57606825,1901.57606825,43.3885,300,0.01,100.0,0.01,-474.315906049,2,0.7,1.0,3.50449e-18,,-474.315906049,-474.316,0.01,-474.315906049,1.0,100,1.0,1.0,300.0
500.0,-495.082,2402.58758184,2402.58758184,46.7612,300,0.005,200.000000102,0.005,-459.342902661,2,0.7,1.0,2.1793e-19,,-459.342902661,-466.829,0.005,-459.342902661,1.0,100,1.0,1.0,300.0
500.0,-486.901,1990.39773888,1990.39773888,47.5224,300,0.0165258,246.802932827,0.000805578,-463.000407871,1,0.7,0.244938,2.40295e-06,0.222147,-463.000407871,-462.048,0.00333333,-463.000407871,1.16076,100,1.01351,5.0247,258.450898197
500.0,-502.17,2079.63241872,2079.63241872,45.3744,300,0.01,100.0,0.01,-464.472591336,2,0.7,1.0,3.50449e-18,,-464.472591336,-464.473,0.01,-464.472591336,1.0,100,1.0,1.0,300.0
500.0,-493.614,1977.15420731,1977.15420731,44.8745,300,0.005,200.000000102,0.005,-469.211552719,2,0.7,1.0,2.1793e-19,,-469.211552719,-466.842,0.005,-469.211552719,1.0,100,1.0,1.0,300.0
500.0,-483.029,2515.49231715,2515.49231715,93.343,300,0.0492979,65.0441786119,3.17556e-09,-479.49961446,1,0.7,7.90089e-07,4.02703e-05,2.49285,-479.49961446,-458.28,0.00333333,-479.49961446,1.00001,100,0.829343,12.2655,299.998283396
500.0,-507.902,2494.19938514,2494.19938514,49.6916,300,0.01,100.0,0.01,-469.092247211,2,0.7,1.0,3.50449e-18,,-469.092247211,-469.092,0.01,-469.092247211,1.0,100,1.0,1.0,300.0
500.0,-493.202,2161.42275201,2161.42275201,48.1347,300,0.005,200.000000102,0.005,-462.046243275,2,0.7,1.0,2.1793e-19,,-462.046243275,-465.569,0.005,-462.046243275,1.0,100,1.0,1.0,300.0
500.0,-490.677,2443.67720098,2443.67720098,52.7148,300,0.0100333,247.76238955,0.000682371,-476.326660656,1,0.7,0.202303,2.35047e-06,0.206595,-476.326660656,-465.653,0.00333333,-476.326660656,1.19486,100,0.988238,2.97458,251.075769323
500.0,-493.131,1989.46636761,1989.46636761,44.3799,300,0.01,100.0,0.01,-456.27517524,2,0.7,1.0,3.50449e-18,,-456.27517524,-456.275,0.01,-456.27517524,1.0,100,1.0,1.0,300.0
500.0,-489.304,2687.802224,2687.802224,48.3848,300,0.005,200.000000102,0.005,-466.442576501,2,0.7,1.0,2.1793e-19,,-466.442576501,-461.359,0.005,-466.442576501,1.0,100,1.0,1.0,300.0
500.0,-483.314,2422.52621289,2422.52621289,51.1351,300,0.00619272,282.775205683,0.000986493,-460.758919356,1,0.7,0.292603,6.79081e-07,0.0597435,-460.758919356,-459.795,0.00333333,-460.758919356,1.06249,100,0.988697,1.83682,282.356362566
500.0,-512.477,1755.46244591,1755.46244591,41.6882,300,0.01,100.0,0.01,-473.551946761,2,0.7,1.0,3.50449e-18,,-473.551946761,-473.552,0.01,-473.551946761,1.0,100,1.0,1.0,300.0
500.0,-495.546,2490.16615897,2490.16615897,46.1931,300,0.005,200.000000102,0.005,-462.199830938,2,0.7,1.0,2.1793e-19,,-462.199830938,-467.876,0.005,-462.199830938,1.0,100,1.0,1.0,300.0
500.0,-491.743,2760.88320029,2760.88320029,48.9448,300,0.0112551,253.273695646,0.000269135,-469.842384562,1,0.7,0.0807392,2.05674e-06,0.1851,-469.842384562,-463.844,0.00333333,-469.842384562,1.1797,100,0.999983,3.37649,254.300961017
500.0,-501.825,1946.16003106,1946.16003106,43.8942,300,0.01,100.0,0.01,-463.546828179,2,0.7,1.0,3.50449e-18,,-463.546828179,-463.547,0.01,-463.546828179,1.0,100,1.0,1.0,300.0
500.0,-492.354,2194.99408521,2194.99408521,45.309,300,0.005,200.000000102,0.005,-467.028231847,2,0.7,1.0,2.1793e-19,,-467.028231847,-465.288,0.005,-467.028231847,1.0,100,1.0,1.0,300.0
500.0,-487.296,2263.75545121,2263.75545121,47.7324,300,0.00743445,266.25847637,0.0011788,-467.388256361,1,0.7,0.352461,1.41276e-06,0.126301,-467.388256361,-463.638,0.00333333,-467.388256361,1.1223,100,0.996663,2.22289,267.307688427
500.0,-499.903,2281.8239242,2281.8239242,47.529,300,0.01,100.0,0.01,-458.651432218,2,0.7,1.0,3.50449e-18,,-458.651432218,-458.651,0.01,-458.651432218,1.0,100,1.0,1.0,300.0
500.0,-492.818,2098.83230847,2098.83230847,46.8337,300,0.005,200.000000102,0.005,-468.645825125,2,0.7,1.0,2.1793e-19,,-468.645825125,-463.649,0.005,-468.645825125,1.0,100,1.0,1.0,300.0
500.0,-485.125,2526.64500612,2526.64500612,55.4914,300,0.00876036,229.168430385,5.83945e-05,-464.284826186,1,0.7,0.017812,3.44571e-06,0.320597,-464.284826186,-457.928,0.00333333,-464.284826186,1.30392,100,1.01676,2.67216,230.074786256
500.0,-500.823,2384.36912838,2384.36912838,48.5852,300,0.01,100.0,0.01,-462.462704677,2,0.7,1.0,3.50449e-18,,-462.462704677,-462.463,0.01,-462.462704677,1.0,100,1.0,1.0,300.0
500.0,-493.396,1618.09688232,1618.09688232,44.6735,300,0.005,200.000000102,0.005,-470.078644443,2,0.7,1.0,2.1793e-19,,-470.078644443,-466.271,0.005,-470.078644443,1.0,100,1.0,1.0,300.0
500.0,-476.146,2221.5963638,2221.5963638,85.0933,300,0.733514,1.85745018242,0.000203832,-467.625506135,1,0.7,0.220168,0.00178943,2087.74,-467.625506135,-446.394,0.00333333,-467.625506135,1.7693,100,3.60047,792.3,169.558846784
500.0,-503.972,2165.94607497,2165.94607497,46.3064,300,0.01,100.0,0.01,-464.384695853,2,0.7,1.0,3.50449e-18,,-464.384695853,-464.385,0.01,-464.384695853,1.0,100,1.0,1.0,300.0
500.0,-491.877,2672.99245347,2672.99245347,48.9441,300,0.005,200.000000102,0.005,-463.384633524,2,0.7,1.0,2.1793e-19,,-463.384633524,-463.885,0.005,-463.384633524,1.0,100,1.0,1.0,300.0
500.0,-486.55,2259.64178076,2259.64178076,49.912,300,0.00950814,267.627866857,0.000803143,-468.285316095,1,0.7,0.239996,1.34849e-06,0.120412,-468.285316095,-462.122,0.00333333,-468.285316095,1.14228,100,0.99607,2.84123,262.632770529
500.0,-510.047,2442.96119505,2442.96119505,49.1786,300,0.01,100.0,0.01,-469.214031102,2,0.7,1.0,3.50449e-18,,-469.214031102,-469.214,0.01,-469.214031102,1.0,100,1.0,1.0,300.0
500.0,-499.294,1662.696848,1662.696848,45.0972,300,0.005,200.000000102,0.005,-471.626855224,2,0.7,1.0,2.1793e-19,,-471.626855224,-470.42,0.005,-471.626855224,1.0,100,1.0,1.0,300.0
500.0,-488.85,2271.72083051,2271.72083051,50.2535,300,0.00864065,239.957330355,8.32977e-05,-460.405711649,1,0.7,0.0249797,2.78955e-06,0.250867,-460.405711649,-462.371,0.00333333,-460.405711649,1.25728,100,0.999616,2.5912,238.609452588
500.0,-498.358,1916.1693802,1916.1693802,43.5546,300,0.01,100.0,0.01,-459.56571874,2,0.7,1.0,3.50449e-18,,-459.56571874,-459.566,0.01,-459.56571874,1.0,100,1.0,1.0,300.0
500.0,-490.322,1908.09928663,1908.09928663,43.6357,300,0.005,200.000000102,0.005,-466.216588106,2,0.7,1.0,2.1793e-19,,-466.216588106,-462.891,0.005,-466.216588106,1.0,100,1.0,1.0,300.0
500.0,-485.175,2752.40638356,2752.40638356,48.3702,300,0.0124836,259.522592169,0.000869984,-465.304567099,1,0.7,0.261359,1.73878e-06,0.156927,-465.304567099,-460.377,0.00333333,-465.304567099,1.1594,100,1.00139,3.75031,258.755568872
500.0,-506.612,2255.03843326,2255.03843326,47.2492,300,0.01,100.0,0.01,-464.8877786,2,0.7,1.0,3.50449e-18,,-464.8877786,-464.888,0.01,-464.8877786,1.0,100,1.0,1.0,300.0
500.0,-491.939,1884.42288445,1884.42288445,45.3326,300,0.005,200.000000102,0.005,-459.984348772,2,0.7,1.0,2.1793e-19,,-459.984348772,-462.436,0.005,-459.984348772,1.0,100,1.0,1.0,300.0
500.0,-485.084,2195.57164867,2195.57164867,50.089,300,0.0114762,234.896517636,6.63396e-05,-463.901934872,1,0.7,0.0205949,3.08984e-06,0.29779,-463.901934872,-458.062,0.00333333,-463.901934872,1.25825,100,1.03482,3.56274,238.427176833
500.0,-507.933,2153.27398867,2153.27398867,46.1708,300,0.01,100.0,0.01,-467.031922774,2,0.7,1.0,3.50449e-18,,-467.031922774,-467.032,0.01,-467.031922774,1.0,100,1.0,1.0,300.0
500.0,-494.459,1484.73526879,1484.73526879,42.4623,300,0.005,200.000000102,0.005,-464.043439729,2,0.7,1.0,2.1793e-19,,-464.043439729,-465.538,0.005,-464.043439729,1.0,100,1.0,1.0,300.0
500.0,-488.204,1684.66091888,1684.66091888,43.2706,300,0.00588796,273.030550513,0.000615097,-465.500769739,1,0.7,0.182605,1.10121e-06,0.0970527,-465.500769739,-463.398,0.00333333,-465.500769739,1.10352,100,0.989572,1.74797,271.857056158
500.0,-502.868,2137.50208023,2137.50208023,46.0014,300,0.01,100.0,0.01,-465.632113435,2,0.7,1.0,3.50449e-18,,-465.632113435,-465.632,0.01,-465.632113435,1.0,100,1.0,1.0,300.0
500.0,-493.169,2136.19820664,2136.19820664,45.9995,300,0.005,200.000000102,0.005,-467.001045295,2,0.7,1.0,2.1793e-19,,-467.001045295,-466.317,0.005,-467.001045295,1.0,100,1.0,1.0,300.0
500.0,-485.038,1817.76199057,1817.76199057,51.8688,300,0.0523619,137.734052773,0.000339265,-467.012100663,1,0.7,0.107512,1.31339e-05,1.31896,-467.012100663,-458.971,0.00333333,-467.012100663,1.41353,100,1.05633,16.5934,212.234887962
500.0,-507.016,2562.1881508,2562.1881508,50.3643,300,0.01,100.0,0.01,-467.960308056,2,0.7,1.0,3.50449e-18,,-467.960308056,-467.96,0.01,-467.960308056,1.0,100,1.0,1.0,300.0
500.0,-495.336,2176.23890819,2176.23890819,48.4312,300,0.005,200.000000102,0.005,-467.478395519,2,0.7,1.0,2.1793e-19,,-467.478395519,-467.719,0.005,-467.478395519,1.0,100,1.0,1.0,300.0
500.0,-484.999,1519.3779483,1519.3779483,46.3184,300,0.00725054,268.746570677,0.000492051,-455.985149662,1,0.7,0.151043,1.29647e-06,0.122164,-455.985149662,-461.054,0.00333333,-455.985149662,1.12765,100,1.02322,2.22567,266.039933121
500.0,-504.427,1755.51609891,1755.51609891,41.6889,300,0.01,100.0,0.01,-466.550268258,2,0.7,1.0,3.50449e-18,,-466.550268258,-466.55,0.01,-466.550268258,1.0,100,1.0,1.0,300.0
500.0,-496.008,2838.63355454,2838.63355454,47.7021,300,0.005,200.000000102,0.005,-468.90326682,2,0.7,1.0,2.1793e-19,,-468.90326682,-467.727,0.005,-468.90326682,1.0,100,1.0,1.0,300.0
500.0,-489.085,2002.76854043,2002.76854043,47.7091,300,0.00805482,283.303256894,0.0014238,-463.924749447,1,0.7,0.427459,6.57035e-07,0.0592217,-463.924749447,-465.428,0.00333333,-463.924749447,1.04964,100,1.00075,2.41825,285.812651824
500.0,-513.063,2379.45054138,2379.45054138,48.5351,300,0.01,100.0,0.01,-472.531087769,2,0.7,1.0,3.50449e-18,,-472.531087769,-472.531,0.01,-472.531087769,1.0,100,1.0,1.0,300.0
500.0,-500.556,2608.94525767,2608.94525767,49.6957,300,0.005,200.000000102,0.005,-471.260780722,2,0.7,1.0,2.1793e-19,,-471.260780722,-471.896,0.005,-471.260780722,1.0,100,1.0,1.0,300.0
500.0,-490.81,1880.66697124,1880.66697124,60.8585,300,0.0170117,172.86191707,2.65346e-05,-467.476988339,1,0.7,0.00732451,8.19943e-06,0.624763,-467.476988339,-460.678,0.00333333,-467.476988339,1.65795,100,0.92012,4.69585,180.946760972
500.0,-504.451,2224.46402814,2224.46402814,46.9278,300,0.01,100.0,0.01,-464.213541167,2,0.7,1.0,3.50449e-18,,-464.213541167,-464.214,0.01,-464.213541167,1.0,100,1.0,1.0,300.0
500.0,-494.824,1959.46400635,1959.46400635,45.5599,300,0.005,200.000000102,0.005,-468.529284761,2,0.7,1.0,2.1793e-19,,-468.529284761,-466.371,0.005,-468.529284761,1.0,100,1.0,1.0,300.0
500.0,-482.952,2003.48259232,2003.48259232,96.6866,300,0.0668833,100.57611355,0.000403001,-454.852000256,1,0.7,0.132906,2.2105e-05,2.40418,-454.852000256,-453.149,0.00333333,-454.852000256,1.64582,100,1.0993,22.0575,182.279546029
500.0,-494.267,1696.16324962,1696.16324962,40.9781,300,0.01,100.0,0.01,-458.183863793,2,0.7,1.0,3.50449e-18,,-458.183863793,-458.184,0.01,-458.183863793,1.0,100,1.0,1.0,300.0
500.0,-490.42,2178.94391042,2178.94391042,44.2574,300,0.005,200.000000102,0.005,-470.917871961,2,0.7,1.0,2.1793e-19,,-470.917871961,-464.551,0.005,-470.917871961,1.0,100,1.0,1.0,300.0
500.0,-479.968,1798.15356352,1798.15356352,63.0514,300,0.0321656,173.057382197,0.000145019,-455.604854568,1,0.7,0.0445974,8.17758e-06,0.773386,-455.604854568,-453.721,0.00333333,-455.604854568,1.45555,100,1.0251,9.89185,206.108118985
500.0,-507.001,1967.92320711,1967.92320711,44.1389,300,0.01,100.0,0.01,-469.17045605,2,0.7,1.0,3.50449e-18,,-469.17045605,-469.17,0.01,-469.17045605,1.0,100,1.0,1.0,300.0
500.0,-490.16,1907.11225718,1907.11225718,44.1738,300,0.005,200.000000102,0.005,-457.648940475,2,0.7,1.0,2.1793e-19,,-457.648940475,-463.41,0.005,-457.648940475,1.0,100,1.0,1.0,300.0
500.0,-483.477,2275.99268997,2275.99268997,47.3528,300,0.00853564,262.908989957,0.000254924,-459.3449828,1,0.7,0.0779361,1.57279e-06,0.147003,-459.3449828,-459.079,0.00333333,-459.3449828,1.15811,100,1.01908,2.60954,259.042905632
