AvgVanillaIw,ESSRenyi,MaxVanillaIw,Bound,BatchSize,AvgNormIw,VarJ,AvgEpLen,VarNormIw,VarVanillaIw,VanillaAvgRet,ESSClassic,AvgRet,J,MinNormIw,VarRet,eRenyi2,MaxNormIw,AvgDiscRet,VarDiscRet,MinVanillaIw
0.9426989,63.33159538905717,2.4493988,-8.727669,100,0.009999999,8.183123,200.0,6.8692156e-05,0.61045426,-7.469911077836916,59.52195504974369,-7.469911077836916,-6.2539434,2.0733036e-05,54.465531070998665,1.5789907,0.025982833,-7.469911077836916,54.465531070998665,0.001954501
0.9689359,69.97522849577176,1.8821843,-10.341864,100,0.01,8.556234,200.0,4.2874468e-05,0.40252134,-8.763022828009369,70.20217901293498,-8.763022828009369,-7.954338,7.905907e-06,55.37519463727984,1.4290771,0.019425271,-8.763022828009369,55.37519463727984,0.0007660318
1.1135148,27.26492435149416,5.206625,-9.745063,100,0.009999999,8.418991,200.0,0.00023257783,2.8837678,-8.436145980017915,30.279910364209062,-8.436145980017915,-5.872741,1.1254068e-17,54.47971810246633,3.667716,0.046758473,-8.436145980017915,54.47971810246633,1.2531571e-15
0.9804745,29.685180128705724,4.7096205,-10.039565,100,0.01,10.904347,200.0,0.0002580761,2.4809632,-8.386501376302261,28.129762730025732,-8.386501376302261,-6.385608,1.2924819e-27,53.60846321472032,3.3686843,0.048034094,-8.386501376302261,53.60846321472032,1.2672455e-25
1.0522394,66.8461958840454,6.031853,-10.302006,100,0.009999999,9.477967,200.0,8.040135e-05,0.8902099,-8.587593526782221,55.680110969281856,-8.587593526782221,-7.852333,0.0031412693,59.843964252144865,1.4959714,0.057323962,-8.587593526782221,59.843964252144865,0.33053672
1.0009953,99.30263540130959,1.2211498,-9.680228,100,0.01,7.0510473,200.0,4.3551233e-07,0.0043637985,-7.796477038767509,99.57067516453967,-7.796477038767509,-7.7855334,0.009448578,49.17468957023127,1.0070226,0.012199355,-7.796477038767509,49.17468957023127,0.9457982
0.9840714,20.244608972393646,6.74759,-8.457453,100,0.01,8.071428,200.0,0.00042847145,4.1493025,-7.971505092666132,19.077169013829664,-7.971505092666132,-4.0109053,,46.44396320774079,4.9395866,0.068568096,-7.971505092666132,46.44396320774079,
0.90267813,74.66176789954679,1.7283971,-9.150733,100,0.01,7.507096,200.0,5.0967014e-05,0.41529343,-7.45479577270646,66.46401617031222,-7.45479577270646,-6.880882,1.6969932e-06,49.83002415786259,1.3393736,0.019147435,-7.45479577270646,49.83002415786259,0.00015318386
1.0321012,97.65854188948597,2.735302,-10.664748,100,0.01,7.115275,200.0,4.6041e-06,0.04904438,-8.803723192640877,95.64066439951918,-8.803723192640877,-8.70127,0.008789544,53.079593812598425,1.023976,0.026502265,-8.803723192640877,53.079593812598425,0.90716994
0.99912214,98.79463499688786,1.0877218,-9.315061,100,0.01,6.289521,200.0,1.5387163e-06,0.015360154,-7.328711989036346,98.49952448272067,-7.328711989036346,-7.302281,0.004254614,39.61114827797692,1.0122007,0.010886775,-7.328711989036346,39.61114827797692,0.42508793
0.9845647,99.3047161230972,1.0646285,-9.853188,100,0.01,7.1810765,200.0,1.2038377e-06,0.011669618,-7.873322119685065,98.82224728282159,-7.873322119685065,-7.836853,0.0048107407,54.12837943101764,1.0070015,0.010813189,-7.873322119685065,54.12837943101764,0.47364855
0.9913273,93.80988012149669,1.3414662,-9.380335,100,0.01,7.9316006,200.0,4.660715e-06,0.045802243,-7.4762039890571055,95.58941664729626,-7.4762039890571055,-7.3023133,0.0086936345,60.203195869314534,1.0659858,0.013532021,-7.4762039890571055,60.203195869314534,0.86182374
1.00798,99.70670192519354,1.3861439,-9.472625,100,0.009999998,7.3401413,200.0,4.862808e-07,0.00494073,-7.518625148562672,99.52094186454286,-7.518625148562672,-7.510035,0.009561539,53.52882623023132,1.0029416,0.0137517005,-7.518625148562672,53.52882623023132,0.963784
0.99896103,99.42867031496502,1.0658242,-9.913719,100,0.01,7.4658856,200.0,3.276903e-07,0.0032700968,-7.9116615250164,99.67666938101766,-7.9116615250164,-7.8990183,0.009515313,55.165683559600176,1.0057461,0.010669326,-7.9116615250164,55.165683559600176,0.95054275
0.9690141,65.54233405212676,2.021389,-9.13545,100,0.01,8.815392,200.0,0.0001014926,0.95300347,-8.239181302449632,49.880873316699336,-8.239181302449632,-6.7537727,3.729558e-08,53.11640300523684,1.5257314,0.020860264,-8.239181302449632,53.11640300523684,3.6139945e-06
1.1137097,93.83493876617788,1.2362609,-10.380607,100,0.01,6.8852687,200.0,9.895877e-06,0.12274341,-8.665053807435452,91.07724943169389,-8.665053807435452,-8.334109,0.0010968548,44.62162835670803,1.0657011,0.011100388,-8.665053807435452,44.62162835670803,0.12215778
1.5397704,87.29145041798107,7.364855,-9.640592,100,0.01,10.864399,200.0,0.00017867342,4.236157,-7.873875047661378,36.115854095569546,-7.873875047661378,-7.4918666,0.0053242757,51.549137358485964,1.1455876,0.047830865,-7.873875047661378,51.549137358485964,0.8198162
1.0267993,99.28123371544211,1.0658232,-9.332873,100,0.009999996,7.1726904,200.0,1.6778656e-06,0.017690025,-7.338644479790146,98.36610180626829,-7.338644479790146,-7.321741,0.005629357,51.91642049156217,1.0072397,0.010380054,-7.338644479790146,51.91642049156217,0.578022
1.0659612,93.68614757268499,1.2400678,-10.508277,100,0.010000002,7.7399406,200.0,1.5270021e-05,0.17350918,-8.866736328750271,86.86789098561115,-8.866736328750271,-8.42576,0.0007444723,53.58943239447632,1.0673937,0.01163333,-8.866736328750271,53.58943239447632,0.07935786
1.0566481,98.72945065656563,1.0903869,-9.686137,100,0.01,6.668651,200.0,2.4715807e-06,0.02759533,-7.702596016383984,97.61158616748841,-7.702596016383984,-7.6532145,0.0023367915,44.17676954222397,1.012869,0.0103193,-7.702596016383984,44.17676954222397,0.24691664
1.090185,98.49246301957085,1.0996245,-9.830053,100,0.010000002,7.456419,200.0,7.497121e-07,0.008910355,-7.879097988595714,99.26326410387215,-7.879097988595714,-7.7878995,0.0014279936,56.308564810376026,1.0153061,0.010086586,-7.879097988595714,56.308564810376026,0.15567774
1.0267494,99.72724411942578,1.039088,-10.527555,100,0.009999998,8.103883,200.0,7.1477285e-07,0.0075352374,-8.532238028548619,99.29735047179203,-8.532238028548619,-8.523062,0.0041115675,64.78874688835438,1.002735,0.010120171,-8.532238028548619,64.78874688835438,0.42215493
1.0401943,99.60709818935543,1.0474694,-10.183584,100,0.010000002,7.3954015,200.0,4.891443e-07,0.005292559,-8.166319746235425,99.51805509010389,-8.166319746235425,-8.152682,0.0030760565,54.51480479605542,1.0039445,0.01006994,-8.166319746235425,54.51480479605542,0.31996962
1.0,100.0,1.0,-9.517817,100,0.009999998,7.1874833,200.0,3.5044917e-18,,-7.630848734802105,100.0,-7.630848734802105,-7.6308484,0.01,52.18174165041586,1.0,0.01,-7.630848734802105,52.18174165041586,1.0
1.0604893,98.98324156296285,1.079739,-10.443785,100,0.01,6.9211545,200.0,1.6307844e-06,0.018340416,-8.48473829287124,98.41118483356837,-8.48473829287124,-8.42606,0.0011056553,48.894707345933874,1.010272,0.010181516,-8.48473829287124,48.894707345933874,0.11725357
1.0,100.0,1.0,-9.229577,100,0.009999998,6.8697963,200.0,3.5044917e-18,,-7.233162056521484,100.0,-7.233162056521484,-7.233162,0.01,47.67081100243001,1.0,0.01,-7.233162056521484,47.67081100243001,1.0
8.253381,60.605886335497466,751.4542,-3.3242228,100,0.010000007,5.7019863,200.0,0.00827329,5635.627,-7.023127575166426,1.2061916049884651,-7.023127575166426,-0.795429,0.0009042426,51.926876195083224,1.6500047,0.9104805,-7.023127575166426,51.926876195083224,0.7463059
1.9114935,52.60330818720429,39.947487,-5.814204,100,0.009999999,10.203851,200.0,0.0012369672,45.196384,-7.330604324585369,7.549462729063163,-7.330604324585369,-3.0382037,0.003845801,47.12971055505032,1.9010211,0.20898573,-7.330604324585369,47.12971055505032,0.7351224
0.9727437,99.76910146048618,1.0357875,-9.949597,100,0.009999999,7.648115,200.0,1.5961094e-06,0.015102869,-7.925146596961715,98.44447341184289,-7.925146596961715,-7.9202275,0.007561891,59.1071806020201,1.0023143,0.0106481025,-7.925146596961715,59.1071806020201,0.7355782
1.1439219,85.83688633197823,4.4901853,-10.489103,100,0.009999998,8.632729,200.0,8.548569e-05,1.1186295,-8.679518565728518,54.162137788873686,-8.679518565728518,-8.305593,0.007106889,52.644653343346185,1.1650003,0.039252553,-8.679518565728518,52.644653343346185,0.81297255
1.0209926,92.07337325231873,1.2805744,-10.916801,100,0.01,7.928224,200.0,2.1859021e-05,0.22786412,-9.13415365191359,82.20950302673555,-9.13415365191359,-8.821117,0.0014883382,51.302107420122,1.0860903,0.012542445,-9.13415365191359,51.302107420122,0.15195824
1.0351299,97.01283869777683,1.1490474,-8.461668,100,0.01,6.5721073,200.0,8.971365e-06,0.09612764,-6.539671051195121,91.84284993396919,-6.539671051195121,-6.42182,0.0019295523,44.692781978505394,1.0307914,0.011100514,-6.539671051195121,44.692781978505394,0.19973372
1.5472572,80.61598913973367,11.573037,-10.211752,100,0.009999997,13.252948,200.0,0.00031922074,7.6421614,-8.62676438862233,24.036807803570973,-8.62676438862233,-7.9700737,0.0051227957,62.353935431820986,1.2404487,0.07479711,-8.62676438862233,62.353935431820986,0.7926283
1.148418,79.16265793990246,4.3934045,-9.09622,100,0.010000002,9.032688,200.0,8.96083e-05,1.1818112,-7.800148118723171,52.990743520192,-7.800148118723171,-6.8478003,0.0068604276,51.20594083822295,1.2632219,0.03825615,-7.800148118723171,51.20594083822295,0.7878638
1.0353703,92.94537251352031,1.2588251,-8.363,100,0.01,7.477729,200.0,1.6681097e-05,0.17882003,-6.545948307284567,85.82640010660673,-6.545948307284567,-6.3244557,0.0023481594,48.5680647664907,1.0759008,0.01215821,-6.545948307284567,48.5680647664907,0.24312146
1.0199121,99.5075988260188,1.4258006,-10.778497,100,0.009999999,7.605153,200.0,2.6042478e-06,0.027089924,-8.8347533003834,97.48659623570012,-8.8347533003834,-8.825415,0.009352151,53.91261759755105,1.0049484,0.013979642,-8.8347533003834,53.91261759755105,0.9538373
1.3410765,89.96314438081036,2.8613958,-10.375847,100,0.01,7.781771,200.0,4.32719e-05,0.77823925,-8.585552920928244,70.0087918736692,-8.585552920928244,-8.249588,0.0062211477,50.75322506317537,1.1115663,0.02133656,-8.585552920928244,50.75322506317537,0.8343035
0.99702257,96.12871605156425,1.1748925,-9.817526,100,0.01,7.474212,200.0,1.0762747e-05,0.106987536,-7.846306558875415,90.37087428498867,-7.846306558875415,-7.752644,0.004027438,51.093404994275176,1.0402719,0.0117840115,-7.846306558875415,51.093404994275176,0.40154466
1.0144423,94.30214835481209,1.2241977,-9.859072,100,0.01,7.746673,200.0,1.7274126e-05,0.17776684,-8.042895569735995,85.3960747782533,-8.042895569735995,-7.837355,0.0017292362,51.52695429039899,1.0604212,0.012067691,-8.042895569735995,51.52695429039899,0.17542104
1.3024968,83.6791247885729,6.3442535,-10.675081,100,0.009999999,13.067385,200.0,0.00014968439,2.5393922,-8.970158789085723,40.2921155595589,-8.970158789085723,-8.465465,0.006171695,58.606740367844466,1.1950412,0.0487084,-8.970158789085723,58.606740367844466,0.8038613
1.0327123,99.56302501060777,1.3200302,-9.181384,100,0.01,7.5585184,200.0,2.0783746e-06,0.02216575,-7.190132365802866,97.98389739005735,-7.190132365802866,-7.1813245,0.009260436,57.74896453855519,1.0043889,0.012782168,-7.190132365802866,57.74896453855519,0.9563366
1.0703292,97.49922388664781,1.6940701,-10.58511,100,0.01,7.7788053,200.0,9.118652e-06,0.1044637,-8.598294770357718,91.71998965947473,-8.598294770357718,-8.542349,0.008450902,52.39305414912997,1.0256492,0.01582756,-8.598294770357718,52.39305414912997,0.90452474
1.1368549,86.3208901891194,2.101878,-9.954404,100,0.01,6.656059,200.0,2.4261002e-05,0.31355873,-8.366165373556735,80.63319103170289,-8.366165373556735,-7.8604712,0.0071704886,44.37764779216315,1.1584681,0.018488532,-8.366165373556735,44.37764779216315,0.81518054
1.0418524,96.67923743727772,1.3074714,-9.759737,100,0.009999998,7.481108,200.0,3.6931224e-06,0.040087234,-7.809100489002856,96.47279083894054,-7.809100489002856,-7.7214193,0.008565912,56.9380029293547,1.0343482,0.012549489,-7.809100489002856,56.9380029293547,0.8924415
1.0273159,93.92267593494321,1.2640474,-9.989656,100,0.009999999,6.550407,200.0,3.7273596e-06,0.039337736,-8.0892662910732,96.44125708995648,-8.0892662910732,-7.902688,0.008398657,43.782580708418514,1.0647056,0.012304369,-8.0892662910732,43.782580708418514,0.8628073
1.129221,76.75811426266081,4.4386687,-9.779604,100,0.009999999,9.412465,200.0,4.8949525e-05,0.6241751,-8.446432880040076,67.35819712966298,-8.446432880040076,-7.6014986,0.0069130952,50.7883570479595,1.3027939,0.039307352,-8.446432880040076,50.7883570479595,0.7806412
0.9973754,99.87724609288958,1.1094894,-9.718662,100,0.009999998,7.6123614,200.0,9.148509e-08,0.0009100552,-7.699928556194981,99.90953375995457,-7.699928556194981,-7.697368,0.0097866235,58.417142408533365,1.001229,0.01112409,-7.699928556194981,58.417142408533365,0.97609377
0.9204796,36.554835338241936,5.693518,-8.778225,100,0.01,9.961265,200.0,0.00017301532,1.4659292,-7.225473459668495,36.861582555645775,-7.225473459668495,-5.540544,8.0148975e-06,47.082204305348526,2.7356162,0.061853822,-7.225473459668495,47.082204305348526,0.000737755
0.9985201,93.97284305499387,1.2327173,-11.19061,100,0.009999998,7.7195616,200.0,8.619687e-06,0.08594191,-9.255218679193,92.13747078319354,-9.255218679193,-9.099389,0.0012065851,56.76333846522612,1.0641372,0.0123454435,-9.255218679193,56.76333846522612,0.12047994
1.042111,95.18798775627151,1.3036726,-10.780474,100,0.01,7.3919835,200.0,4.0683617e-06,0.044182207,-8.870920354569504,96.12827821553815,-8.870920354569504,-8.730679,0.008395296,56.17380318051129,1.0505527,0.01250992,-8.870920354569504,56.17380318051129,0.87488306
1.0714676,79.10137991162938,1.6049905,-10.202484,100,0.01,8.398959,200.0,4.0898438e-05,0.4695316,-8.469766924881812,71.17970602155505,-8.469766924881812,-7.922863,4.09705e-06,56.03245403477963,1.2642004,0.014979364,-8.469766924881812,56.03245403477963,0.00043898565
1.1172551,83.0355222350893,2.6596112,-8.686939,100,0.01,7.648681,200.0,3.942759e-05,0.49215844,-7.170004268786248,71.92521071443574,-7.170004268786248,-6.548399,0.007172496,49.0752005671636,1.2043039,0.02380487,-7.170004268786248,49.0752005671636,0.8013508
1.1190721,82.40599417914774,1.5188268,-9.268316,100,0.010000002,7.964344,200.0,3.314443e-05,0.41507512,-8.071174652529015,75.29384523168794,-8.071174652529015,-7.1462493,0.0008143459,54.68906409029553,1.213504,0.013572199,-8.071174652529015,54.68906409029553,0.09113117
