LearnableVariance,InitialReturnStd,InitialReturnMean,EmpiricalD2,VarianceInit,MeanIWNorm,MeanIW,MaxIWNorm,OptimizationReturnMean,EpLenMean,MinIWNorm,InitialReturnMin,OptimizationReturnMin,Iteration,ESSClassic,StdIWNorm,OptimizationReturnMax,InitialReturnMax,Bound,InitialBound,EpisodesSoFar,MinIW,ReturnStepMaxmin,EpRewMean,TimestepsSoFar,TimeElapsed,EpThisIter,StdIW,ReturnMeanIW,ReturnStepMax,Weights,MaxIW,J_sample_variance,MeanEntropy,ESSRenyi
True,33.343964,-107.39659,9.696094,-1,0.0071765142,0.71765137,0.048752308,121.799736,149.39,4.483249e-05,-229.19632,,141,37.423508,0.009279977,168.5546,-60.641716,-105.706604,-115.03645,14100,0.004483249,0.86236596,-107.39658401504158,3379765,1371.4302246570587,100,0.9279977,-81.91713,0.86236596,[-0.462  0.896 -1.506],4.875231,37618.59,-0.08554168,10.313432
True,35.504078,-108.5023,9.891796,-1,0.007040024,0.7040024,0.07559121,144.54936,151.01,2.2800212e-05,-253.05167,,142,29.255304,0.010947595,193.23746,-59.81421,-95.732834,-116.93735,14200,0.0022800213,0.8547135,-108.50229655459523,3394866,1379.3014495372772,100,1.0947595,-69.20355,0.8547135,[-0.466  0.873 -1.504],7.559121,64308.367,-0.114199355,10.109387
True,35.12792,-102.615,5.58107,-1,0.0068918834,0.6891883,0.036133155,182.14098,142.72,0.00016013668,-284.75598,,143,37.35694,0.008924599,224.72029,-60.03569,-93.66575,-112.10685,14300,0.016013669,0.86351204,-102.61499298200012,3409138,1385.5028014183044,100,0.8924599,-71.24189,0.86351204,[-0.482  0.896 -1.533],3.6133156,68440.41,-0.118356936,17.917711
True,32.64576,-105.81554,4.710987,-1,0.008809459,0.8809461,0.062303647,125.88838,147.5,0.0004603818,-231.70392,,144,35.93692,0.011762045,172.01129,-59.69262,-102.0773,-113.539,14400,0.04603818,0.8587395,-105.81554091379047,3423888,1391.7389044761658,100,1.1762046,-85.31367,0.8587395,[-0.48   0.876 -1.537],6.230365,69127.516,-0.11148286,21.226974
True,32.971035,-107.455696,9.895518,-1,0.0056006745,0.5600675,0.043045033,129.80922,149.67,0.00014122312,-237.26492,,145,37.221733,0.0072735543,167.19077,-70.07416,-83.70488,-115.364525,14500,0.014122313,0.86290276,-107.45569766193628,3438855,1398.2045316696167,100,0.7273555,-58.825954,0.86290276,[-0.457  0.892 -1.53 ],4.3045034,27127.447,-0.12927783,10.105585
True,37.765083,-109.49334,12.739167,-1,0.0064051026,0.64051026,0.060886305,146.17818,151.2,4.7330668e-05,-255.67152,,146,26.360052,0.010705567,196.08844,-59.583076,-93.16464,-118.015724,14600,0.004733067,0.8619651,-109.49333373650909,3453975,1403.4175713062286,100,1.0705568,-62.746574,0.8619651,[-0.515  0.911 -1.548],6.0886307,63930.28,-0.18116234,7.849807
True,28.721508,-104.10117,5.3989735,-1,0.007367523,0.7367523,0.10968941,146.0066,146.28,0.00018960125,-250.10777,,147,25.16669,0.012704451,189.44347,-60.66431,-94.20017,-112.438095,14700,0.018960126,0.8616756,-104.10116441085934,3468603,1409.0861265659332,100,1.2704451,-74.82875,0.8616756,[-0.53   0.891 -1.6  ],10.968941,71092.87,-0.18328336,18.52204
True,41.882633,-105.14568,5.1459723,-1,0.0071811574,0.7181157,0.052182674,198.59814,146.75,4.3400396e-05,-303.74384,,148,38.69126,0.009039598,243.69238,-60.05145,-96.490555,-115.27048,14800,0.0043400396,0.86598635,-105.1456848090887,3483278,1414.667096376419,100,0.90395975,-73.52273,0.86598635,[-0.517  0.909 -1.602],5.2182674,84609.02,-0.19842057,19.432674
True,24.536251,-94.49122,12.143041,-1,0.0050734063,0.50734067,0.050382096,99.53199,132.85,2.1560134e-05,-194.02322,,149,27.212822,0.008297367,134.42012,-59.603107,-77.81278,-100.958664,14900,0.0021560134,0.86212504,-94.49122945979238,3496563,1420.4048805236816,100,0.8297367,-55.275776,0.86212504,[-0.501  0.925 -1.617],5.03821,13771.723,-0.20619164,8.235169
True,30.465675,-103.51582,10.298932,-1,0.0055838125,0.55838126,0.058811534,136.42888,145.23,9.975605e-06,-239.9447,,150,25.650259,0.009506588,179.52414,-60.420555,-81.03929,-111.51398,15000,0.0009975606,0.8652889,-103.51582967981696,3511086,1427.5595667362213,100,0.9506588,-55.371647,0.8652889,[-0.572  0.915 -1.625],5.8811536,36349.105,-0.27490348,9.709744
True,34.19253,-109.552345,7.341593,-1,0.007392791,0.73927903,0.080024585,116.089806,151.56,5.974348e-05,-225.64215,,151,29.426615,0.011448766,155.97661,-69.66554,-97.16571,-117.073746,15100,0.005974348,0.8681954,-109.55234280437232,3526242,1434.1242694854736,100,1.1448767,-76.78619,0.8681954,[-0.615  0.907 -1.694],8.002459,51910.4,-0.26820838,13.621022
True,37.22082,-103.41023,2.6718738,-1,0.0059255697,0.592557,0.053644273,150.04152,143.23,0.00020689626,-253.45175,,152,39.764206,0.0072930865,192.77628,-60.67547,-72.06071,-111.85862,15200,0.020689627,0.8628329,-103.41023408323527,3540565,1440.6767263412476,100,0.72930866,-58.25108,0.8628329,[-0.581  0.921 -1.687],5.3644276,37804.03,-0.30799544,37.426918
True,46.921165,-111.365456,4.376575,-1,0.008263936,0.8263937,0.040119637,234.59778,154.28,0.0005210805,-345.96323,,153,46.43784,0.008875239,285.57578,-60.38745,-117.7206,-122.89757,15300,0.05210805,0.86677766,-111.3654598352313,3555993,1447.3232264518738,100,0.8875239,-93.595116,0.86677766,[-0.606  0.914 -1.727],4.011964,128575.15,-0.29061976,22.848917
True,40.608547,-112.97291,8.70178,-1,0.007594226,0.7594226,0.06507684,106.8096,155.54,1.8299495e-05,-219.7825,,154,30.589636,0.01143954,159.38022,-60.40228,-99.7116,-120.29898,15400,0.0018299497,0.8677942,-112.97290352314711,3571547,1453.9068865776062,100,1.143954,-78.10055,0.8677942,[-0.568  0.903 -1.71 ],6.507684,53194.117,-0.32723972,11.491901
True,51.44306,-114.779015,6.543371,-1,0.006188765,0.6188765,0.036119875,227.27072,157.65,0.00015949282,-342.04974,,155,47.005276,0.0065712356,282.2875,-59.762245,-94.19608,-126.18068,15500,0.015949283,0.85640204,-114.77901421397924,3587312,1461.0235135555267,100,0.65712357,-65.030624,0.85640204,[-0.63   0.898 -1.746],3.6119874,74326.54,-0.33227515,15.282642
True,39.219086,-105.476295,4.208697,-1,0.0067662057,0.67662066,0.050704498,256.25388,147.12,6.7522145e-05,-361.73016,,156,41.850822,0.00797563,293.37643,-68.35373,-92.14437,-117.533966,15600,0.0067522144,0.8642551,-105.47629367887974,3602024,1468.052205324173,100,0.7975631,-67.40793,0.8642551,[-0.565  0.898 -1.751],5.07045,107079.17,-0.30709812,23.760324
True,44.47855,-110.29276,1.8658055,-1,0.008557408,0.8557407,0.03650741,215.7188,151.76,0.0004605782,-326.01154,,157,56.749416,0.0074706324,266.72003,-59.291508,-105.26089,-121.159805,15700,0.04605782,0.8652291,-110.29275770679116,3617200,1475.2891528606415,100,0.7470633,-90.41709,0.8652291,[-0.617  0.902 -1.726],3.650741,108346.03,-0.33126828,53.596153
True,32.49243,-105.29956,8.581949,-1,0.0068531265,0.6853126,0.07532404,138.61902,146.59,7.864888e-06,-243.91858,,158,27.542645,0.011115451,183.73453,-60.18405,-93.22749,-113.4302,15800,0.0007864888,0.8594712,-105.29956853359937,3631859,1480.7526502609253,100,1.1115451,-69.408875,0.8594712,[-0.648  0.899 -1.75 ],7.532405,55525.84,-0.38277867,11.652365
True,44.376595,-108.82848,5.0808864,-1,0.00720997,0.7209969,0.0392674,235.29784,151.58,0.00027557337,-344.12634,,159,46.732708,0.0076975627,284.02045,-60.105904,-100.38592,-120.29937,15900,0.027557338,0.86344194,-108.82849228307605,3647017,1488.356315612793,100,0.7697563,-74.52962,0.86344194,[-0.619  0.885 -1.802],3.92674,98345.695,-0.3752136,19.681604
True,34.42128,-105.05046,7.1085005,-1,0.006964719,0.69647187,0.038592022,166.86894,146.77,0.00015923497,-271.9194,,160,46.69168,0.007441856,213.40915,-58.51026,-91.99216,-114.11443,16000,0.015923498,0.8589128,-105.05045622497796,3661694,1495.2622509002686,100,0.7441856,-67.82598,0.8589128,[-0.629  0.899 -1.794],3.8592024,54051.074,-0.32760626,14.067664
True,29.386015,-103.067184,9.988477,-1,0.006809939,0.680994,0.054203287,117.08626,143.8,0.00013131501,-220.15344,,161,31.967789,0.009934461,160.50287,-59.65058,-89.14697,-110.40563,16100,0.013131501,0.85748035,-103.06718919321895,3676074,1501.6866612434387,100,0.99344605,-65.95413,0.85748035,[-0.654  0.91  -1.747],5.4203286,40781.69,-0.34510952,10.011537
True,34.43543,-107.41054,7.129987,-1,0.0066412347,0.6641235,0.10974143,117.04356,149.91,0.00023988409,-224.4541,,162,23.25643,0.012064192,165.57857,-58.875534,-89.545715,-114.89233,16200,0.023988409,0.86572343,-107.41053188309074,3691065,1508.5429980754852,100,1.2064192,-69.56777,0.86572343,[-0.656  0.928 -1.764],10.974143,48110.035,-0.35562223,14.025271
True,35.495453,-103.63793,1.4834409,-1,0.0085360035,0.8536004,0.030784931,200.24635,144.41,0.0019400159,-303.88428,,163,73.84515,0.0050800685,244.62564,-59.258644,-98.75564,-113.767395,16300,0.1940016,0.86200947,-103.6379181548953,3705506,1513.2534046173096,100,0.5080069,-86.41828,0.86200947,[-0.694  0.943 -1.775],3.078493,79702.59,-0.32851812,67.41084
True,45.145374,-106.81375,2.8608441,-1,0.008330667,0.83306676,0.049257625,306.01083,148.42,0.000757746,-412.8246,,164,52.822124,0.007873015,353.84607,-58.978527,-109.30933,-120.57456,16400,0.0757746,0.864445,-106.81374667167664,3720348,1520.067301273346,100,0.7873015,-86.03424,0.864445,[-0.713  0.944 -1.747],4.9257627,184201.53,-0.31347576,34.95472
True,33.671146,-101.02706,3.998839,-1,0.008262873,0.8262874,0.07472825,125.743034,140.69,0.00010657657,-226.77011,,165,31.448177,0.012199524,166.92899,-59.841118,-94.34225,-108.58606,16500,0.010657657,0.86412996,-101.02705871984362,3734417,1525.8374755382538,100,1.2199523,-79.22643,0.86412996,[-0.727  0.933 -1.732],7.472825,62749.004,-0.33406115,25.00726
True,51.70874,-115.9237,3.98819,-1,0.007780247,0.77802473,0.060456056,248.86566,160.09,0.0004624616,-364.78937,,166,39.103054,0.009709255,305.01965,-59.769714,-107.84517,-128.08334,16600,0.046246164,0.86176795,-115.92370142430067,3750426,1532.7962400913239,100,0.9709255,-83.561806,0.86176795,[-0.731  0.919 -1.753],6.0456057,153701.92,-0.3526279,25.074032
True,38.693676,-111.14275,1.2059146,-1,0.009538052,0.9538052,0.02586784,175.2168,153.69,0.002380701,-286.35956,,167,83.293625,0.004271642,226.85938,-59.500183,-116.642235,-120.688065,16700,0.2380701,0.868572,-111.14275316923857,3765795,1539.3130884170532,100,0.4271642,-106.160126,0.868572,[-0.7    0.929 -1.772],2.5867841,82096.38,-0.36950958,82.924614
True,42.00117,-110.42455,3.7062933,-1,0.008782146,0.8782146,0.06356111,167.47719,152.4,0.000306777,-277.90173,,168,38.651962,0.011064078,218.86945,-59.03228,-115.04478,-119.68794,16800,0.030677699,0.85933954,-110.42455525472761,3781035,1544.5211403369904,100,1.1064078,-97.21114,0.85933954,[-0.713  0.931 -1.788],6.356111,97158.95,-0.36645246,26.981134
True,41.91962,-108.746956,1.0459203,-1,0.009944881,0.9944881,0.015100072,289.0799,150.75,0.0052790674,-397.82687,,169,94.970406,0.0022886128,338.3382,-59.48867,-120.584175,-122.00785,16900,0.5279068,0.8556875,-108.74695630267263,3796110,1551.1988322734833,100,0.22886127,-107.022224,0.8556875,[-0.709  0.917 -1.785],1.5100073,163991.16,-0.35810703,95.60958
True,30.05681,-97.031624,12.493472,-1,0.0045758463,0.45758465,0.03500356,124.340515,136.21,9.755316e-06,-221.37213,,170,30.412771,0.0069216266,160.79346,-60.578682,-69.22629,-104.41068,17000,0.0009755316,0.8671553,-97.03161090314389,3809731,1556.348506450653,100,0.69216275,-43.144146,0.8671553,[-0.707  0.919 -1.777],3.5003562,18633.613,-0.42340976,8.00418
True,40.93029,-107.15279,1.0898633,-1,0.009857926,0.98579264,0.01607645,191.26256,148.26,0.004588113,-298.41534,,171,93.107346,0.002682176,239.43634,-58.978996,-114.21072,-117.099976,17100,0.4588113,0.86758465,-107.15279175683855,3824557,1563.2216658592224,100,0.26821762,-103.82621,0.86758465,[-0.726  0.934 -1.842],1.607645,92375.8,-0.42066547,91.75462
True,38.05279,-108.41546,3.7993026,-1,0.008312193,0.83121926,0.0852124,162.80458,150.77,0.00012919665,-271.22003,,172,32.053436,0.012102136,212.52147,-58.698563,-103.13501,-117.45613,17200,0.012919664,0.86350477,-108.41545623034239,3839634,1568.865517616272,100,1.2102138,-85.51312,0.86350477,[-0.713  0.933 -1.84 ],8.52124,100887.66,-0.43592224,26.32062
True,43.83671,-111.413826,9.196149,-1,0.0057169367,0.57169366,0.03491786,195.39285,153.94,7.701338e-05,-306.8067,,173,40.69281,0.006901733,238.13931,-68.66739,-95.67738,-121.64072,17300,0.0077013383,0.8679023,-111.41383382305503,3855028,1575.1423258781433,100,0.6901733,-64.664185,0.8679023,[-0.712  0.921 -1.855],3.4917862,50348.516,-0.45680937,10.874117
True,49.68942,-112.971985,6.8980184,-1,0.0061838343,0.6183834,0.05704562,167.763,155.54,0.00017610013,-280.73502,,174,27.493475,0.010042261,211.57925,-69.155754,-87.02079,-122.32982,17400,0.017610013,0.8631667,-112.97199340388178,3870582,1580.7565112113953,100,1.0042262,-62.443302,0.8631667,[-0.726  0.937 -1.876],5.704562,70301.92,-0.50323486,14.496917
True,56.992825,-109.568054,1.6577512,-1,0.008855104,0.88551056,0.031228045,242.84966,151.11,0.00047987502,-352.4177,,175,66.30867,0.006312011,284.26526,-68.15244,-104.2873,-121.31531,17500,0.047987502,0.86214155,-109.56805492639542,3885693,1586.8221571445465,100,0.63120115,-89.16228,0.86214155,[-0.759  0.948 -1.922],3.1228046,127713.07,-0.54198307,60.32268
True,70.57101,-115.820656,5.395846,-1,0.0070881126,0.70881134,0.05772262,294.93817,158.57,2.3984643e-05,-410.75882,,176,37.68422,0.009114858,351.07617,-59.682648,-104.08394,-129.5126,17600,0.0023984644,0.8578208,-115.82065152704716,3901550,1593.9036781787872,100,0.9114858,-72.27894,0.8578208,[-0.754  0.945 -1.961],5.772262,168700.36,-0.59225297,18.532776
True,48.51645,-109.873825,7.55268,-1,0.005517334,0.5517335,0.053254526,189.78932,151.32,6.391314e-05,-299.66315,,177,34.276752,0.007639924,241.14644,-58.51671,-82.721245,-119.8626,17700,0.006391314,0.8631663,-109.87382851466536,3916682,1599.7387974262238,100,0.7639924,-55.269966,0.8631663,[-0.776  0.954 -2.011],5.325453,53380.67,-0.6499616,13.240334
True,47.591187,-104.718254,2.89349,-1,0.00793736,0.793736,0.038233884,282.6545,145.8,0.0003903769,-387.37274,,178,53.599792,0.0073850667,328.07468,-59.298065,-97.88981,-117.63068,17800,0.03903769,0.8637486,-104.71825249895454,3931262,1605.2508432865143,100,0.7385067,-75.92544,0.8637486,[-0.736  0.951 -2.069],3.8233883,145469.19,-0.68597966,34.56034
True,38.634438,-97.800026,1.6861756,-1,0.009382232,0.9382232,0.047723275,231.43277,136.7,0.0011545499,-329.23282,,179,61.449932,0.0074311853,270.088,-59.14482,-104.22177,-108.77445,17900,0.115454994,0.8591123,-97.800029322505,3944932,1610.5928666591644,100,0.7431185,-89.97117,0.8591123,[-0.761  0.956 -2.105],4.7723274,128355.555,-0.6552676,59.305805
True,49.66222,-103.137405,1.8707619,-1,0.009089462,0.9089463,0.0514137,305.1301,143.81,0.00087607733,-408.2675,,180,52.32952,0.008675402,348.6472,-59.620293,-108.25052,-116.74631,18000,0.087607734,0.8681805,-103.13739888995886,3959313,1616.4381952285767,100,0.86754024,-89.63682,0.8681805,[-0.764  0.96  -2.074],5.1413703,220303.5,-0.6650406,53.45416
True,58.7359,-105.97866,2.3161685,-1,0.008476787,0.84767866,0.025880586,310.8075,145.81,0.0004952407,-416.78616,,181,62.981876,0.0064987624,358.16583,-58.620323,-111.165436,-119.871544,18100,0.04952407,0.86835366,-105.97866303384303,3973894,1623.7794170379639,100,0.64987624,-90.02193,0.86835366,[-0.762  0.967 -2.084],2.5880587,172349.94,-0.6664147,43.17475
True,57.35496,-109.68715,4.288834,-1,0.0065248976,0.6524898,0.039646324,291.69656,151.71,0.00019871428,-401.38373,,182,40.82004,0.007856413,342.71002,-58.67372,-91.09151,-123.066605,18200,0.019871429,0.87028706,-109.68714796170592,3989065,1630.5271570682526,100,0.7856414,-63.38332,0.87028706,[-0.789  0.964 -2.085],3.9646325,133478.58,-0.68548626,23.31636
True,59.874607,-113.07306,3.8394604,-1,0.007221546,0.7221546,0.06386389,303.7575,155.79,0.00037229195,-416.83057,,183,40.524208,0.00874869,357.43823,-59.392334,-96.64842,-126.96741,18300,0.037229195,0.8687123,-113.07305774584412,4004644,1637.3245687484741,100,0.87486905,-69.42307,0.8687123,[-0.755  0.957 -2.104],6.386389,182632.27,-0.65441144,26.045326
True,62.526062,-112.860466,4.971709,-1,0.007462863,0.74628633,0.050788525,300.8288,155.33,0.00043347556,-413.68924,,184,43.77014,0.008458629,354.1499,-59.539352,-113.6273,-126.6501,18400,0.043347556,0.8623707,-112.86046528682112,4020177,1643.4860541820526,100,0.8458629,-82.88008,0.8623707,[-0.788  0.957 -2.073],5.0788527,169345.14,-0.6644514,20.11381
True,47.16978,-109.46494,7.9571357,-1,0.007338171,0.73381716,0.04890539,176.20457,151.33,6.73336e-05,-285.6695,,185,38.882217,0.009200177,226.4405,-59.22899,-102.21471,-118.98725,18500,0.0067333607,0.8658801,-109.4649364195764,4035310,1649.8092737197876,100,0.9200177,-75.353775,0.8658801,[-0.771  0.946 -2.083],4.890539,77192.09,-0.672387,12.567336
True,66.94543,-118.61203,2.1331363,-1,0.0087663345,0.87663347,0.043000527,298.24042,162.44,0.0010881814,-416.85245,,186,53.661095,0.008146313,347.86093,-68.99151,-120.22411,-132.50711,18600,0.10881814,0.86217034,-118.61203466147184,4051554,1656.1690287590027,100,0.8146313,-99.929985,0.86217034,[-0.764  0.933 -2.091],4.3000526,203939.8,-0.67901015,46.87933
True,54.92199,-106.97866,3.1689649,-1,0.0075588156,0.7558815,0.06244391,272.02405,148.79,0.0003886252,-379.0027,,187,45.5361,0.008266661,319.5848,-59.417877,-105.593956,-119.612076,18700,0.03886252,0.8570835,-106.9786579939723,4066433,1662.1558303833008,100,0.82666624,-83.10446,0.8570835,[-0.791  0.937 -2.098],6.244391,141785.31,-0.6938856,31.556046
True,69.56044,-113.6497,2.039315,-1,0.0088511845,0.8851185,0.07121187,303.26877,156.44,0.00034025393,-416.91846,,188,47.707817,0.009266697,358.13992,-58.778545,-114.69581,-127.546974,18800,0.034025393,0.86142427,-113.64968704789877,4082077,1668.5970935821533,100,0.9266697,-94.84985,0.86142427,[-0.784  0.928 -2.113],7.121187,230682.81,-0.7117574,49.036076
True,85.581924,-135.21158,3.4646811,-1,0.009050413,0.90504146,0.05547022,278.40176,181.99,0.00029226844,-413.61337,,189,43.405945,0.010334258,354.849,-58.764385,-145.60667,-148.99867,18900,0.029226845,0.8613496,-135.21158061265945,4100276,1675.5727541446686,100,1.0334258,-119.94382,0.8613496,[-0.795  0.935 -2.131],5.5470223,242380.78,-0.69947,28.862684
True,76.32052,-123.52312,1.6410314,-1,0.009391664,0.9391664,0.028721312,293.3678,168.24,0.0014194038,-416.89093,,190,69.26114,0.006256648,357.42413,-59.466805,-117.99036,-137.41948,19000,0.14194039,0.8635355,-123.52311215147375,4117100,1681.6931340694427,100,0.62566483,-100.18873,0.8635355,[-0.805  0.926 -2.118],2.8721313,200040.5,-0.66851234,60.937286
True,74.61802,-124.26719,3.4970398,-1,0.007913144,0.7913145,0.07613485,292.58826,168.33,0.00070041214,-416.85544,,191,41.061306,0.009480538,357.41107,-59.44436,-112.266304,-138.16237,19100,0.07004122,0.8688897,-124.26718970403076,4133933,1688.2713525295258,100,0.9480538,-86.28179,0.8688897,[-0.799  0.929 -2.087],7.6134853,207110.36,-0.6419601,28.595613
True,45.274456,-108.42376,1.7075086,-1,0.009690694,0.96906936,0.050419066,215.40596,150.01,0.0017182239,-323.8297,,192,61.881596,0.007605741,255.889,-67.94071,-114.80071,-119.21808,19200,0.1718224,0.8582874,-108.42375880122185,4148934,1694.9317255020142,100,0.76057404,-100.69559,0.8582874,[-0.8    0.937 -2.061],5.041907,133238.25,-0.6328189,58.56486
True,62.93926,-116.67983,3.0815034,-1,0.00874185,0.8741851,0.05003145,300.0439,159.63,0.0003817023,-416.72372,,193,43.573032,0.009948048,357.28064,-59.443092,-117.855606,-130.5706,19300,0.03817023,0.86303526,-116.67982732221485,4164897,1700.947339296341,100,0.99480474,-93.47142,0.86303526,[-0.792  0.943 -2.052],5.003145,240291.12,-0.6329056,32.45169
True,56.23341,-112.23239,4.7972765,-1,0.0068005878,0.6800587,0.0405108,259.38388,154.38,8.9339774e-05,-371.61627,,194,37.720345,0.008738395,312.63263,-58.983635,-100.1893,-124.61959,19400,0.008933977,0.8627448,-112.23239522516728,4180335,1707.0102319717407,100,0.87383944,-73.05798,0.8627448,[-0.786  0.933 -2.052],4.05108,118050.05,-0.6882326,20.845161
True,58.924454,-110.664505,1.9679364,-1,0.009169899,0.91699,0.04294424,306.1786,152.84,0.000880256,-416.84308,,195,53.915726,0.008477801,357.39404,-59.44904,-116.94847,-124.559265,19500,0.0880256,0.8659466,-110.6644985511899,4195619,1713.0019989013672,100,0.84778017,-97.45645,0.8659466,[-0.769  0.927 -2.107],4.294424,229011.6,-0.6939927,50.81465
True,69.310844,-113.471115,1.519419,-1,0.009050002,0.9050003,0.029865608,303.1994,155.69,0.0020818706,-416.67053,,196,76.86759,0.0049646366,357.39334,-59.2772,-117.47171,-127.36012,19600,0.20818706,0.86189616,-113.47110750049353,4211188,1718.526920557022,100,0.49646366,-100.35145,0.86189616,[-0.76   0.933 -2.113],2.9865608,175010.5,-0.6833161,65.81464
True,81.70603,-131.6685,2.7611048,-1,0.008645211,0.8645211,0.056650035,285.0616,177.92,0.00094887667,-416.7301,,197,48.934845,0.0088313855,357.39703,-59.333065,-131.33844,-145.55952,19700,0.09488767,0.8647211,-131.66851932659745,4228980,1724.0748035907745,100,0.88313854,-108.25635,0.8647211,[-0.741  0.934 -2.102],5.665004,206719.4,-0.67321736,36.21739
True,57.751526,-112.13762,4.169143,-1,0.007505395,0.7505394,0.063811064,304.66653,154.26,0.00018326103,-416.80414,,198,44.650047,0.008356435,357.49933,-59.304825,-110.92602,-126.03108,19800,0.018326104,0.86257267,-112.13761939629913,4244406,1729.5093533992767,100,0.83564365,-82.55766,0.86257267,[-0.734  0.942 -2.092],6.381107,176346.81,-0.66433907,23.985744
True,62.706112,-113.462166,1.1493355,-1,0.009643555,0.9643555,0.017459221,303.41235,155.32,0.002958595,-416.8745,,199,89.28812,0.0033402087,348.1535,-68.72102,-121.27627,-127.35798,19900,0.29585952,0.86108047,-113.46216287344694,4259938,1736.464720249176,100,0.33402085,-106.37897,0.86108047,[-0.736  0.952 -2.083],1.7459221,178703.4,-0.6834789,87.0068
True,76.39727,-115.78757,1.8503119,-1,0.009659049,0.965905,0.06901257,300.90326,158.8,0.0012159896,-416.69083,,200,54.800484,0.008772212,357.48602,-59.204815,-117.26974,-129.67726,20000,0.12159897,0.8607813,-115.78756922900676,4275818,1743.0663855075836,100,0.8772212,-98.37612,0.8607813,[-0.741  0.951 -2.102],6.901257,251448.34,-0.6467605,54.044945
True,58.571827,-108.98566,5.2789264,-1,0.0062703546,0.6270355,0.04147218,244.32253,150.59,0.00037213255,-353.30817,,201,41.413517,0.0074579553,293.762,-59.546185,-89.859024,-120.76258,20100,0.037213255,0.86454123,-108.9856431055069,4290877,1749.2128977775574,100,0.74579555,-62.800434,0.86454123,[-0.74   0.949 -2.066],4.147218,90628.35,-0.622429,18.943245
True,51.158966,-110.73979,1.3507239,-1,0.008499651,0.849965,0.030084405,297.53598,152.46,0.002082104,-408.27576,,202,72.73695,0.0052036797,348.70392,-59.571846,-109.33273,-124.348976,20200,0.20821041,0.8604574,-110.73978813126683,4306123,1754.9985666275024,100,0.520368,-93.516045,0.8604574,[-0.781  0.948 -2.041],3.0084405,146509.7,-0.6430113,74.03438
True,38.813152,-103.59543,1.5841061,-1,0.009328545,0.93285453,0.039393455,239.47389,144.47,0.0015592211,-343.0693,,203,62.573475,0.007214537,284.2274,-58.84192,-109.89697,-115.03106,20300,0.15592211,0.8641357,-103.59542295143008,4320570,1761.32093667984,100,0.7214538,-95.50392,0.8641357,[-0.794  0.951 -2.062],3.9393456,138024.53,-0.64437854,63.127087
True,55.26562,-107.07482,1.1594917,-1,0.009810046,0.98100466,0.026636017,309.6387,147.81,0.004272298,-416.71353,,204,87.140854,0.003768478,357.47888,-59.23464,-117.12689,-120.96527,20400,0.42722982,0.8647858,-107.07482322618365,4335351,1767.178735256195,100,0.37684783,-102.16969,0.8647858,[-0.785  0.956 -2.063],2.6636019,185766.3,-0.65905577,86.24469
True,72.73894,-121.207855,1.0886191,-1,0.009769268,0.97692704,0.019592158,271.3783,165.07,0.0043833223,-392.58612,,205,92.54533,0.0027726796,324.75385,-67.83227,-133.0788,-134.29404,20500,0.43833226,0.8629627,-121.20784734800458,4351858,1773.8514993190765,100,0.27726796,-119.42505,0.8629627,[-0.779  0.954 -2.078],1.9592159,159507.89,-0.66004,91.85949
True,94.89329,-127.53119,2.492977,-1,0.008460272,0.8460272,0.03833459,289.19547,171.85,0.00047709295,-416.72665,,206,55.376324,0.0075946017,358.68884,-58.0378,-137.22343,-141.42207,20600,0.047709297,0.86454666,-127.53119265899062,4369043,1780.5774800777435,100,0.7594602,-115.290886,0.86454666,[-0.79   0.954 -2.079],3.833459,190951.78,-0.64584196,40.112686
True,55.894173,-110.223656,2.1340995,-1,0.008809047,0.8809047,0.0596846,284.64175,152.31,0.0007517759,-394.86542,,207,43.68483,0.010001755,335.09537,-59.770042,-105.849045,-123.38583,20700,0.075177595,0.8628454,-110.22365865588188,4384274,1786.5858936309814,100,1.0001756,-86.621,0.8628454,[-0.793  0.946 -2.065],5.96846,216780.3,-0.64806366,46.858173
True,47.222424,-106.90883,4.059933,-1,0.0073750596,0.73750585,0.046805102,264.46732,148.58,0.0004936797,-371.37616,,208,44.096306,0.008303948,311.49304,-59.88312,-93.977806,-119.28802,20800,0.04936797,0.8661644,-106.90882012799382,4399132,1793.0390241146088,100,0.8303947,-69.03461,0.8661644,[-0.801  0.954 -2.067],4.6805105,135884.5,-0.6083358,24.630947
True,39.469883,-101.456436,7.122206,-1,0.007531901,0.7531901,0.1017259,154.6079,141.68,9.142544e-05,-256.06433,,209,27.057192,0.012366716,197.37651,-58.687824,-92.775795,-109.99191,20900,0.009142544,0.8662655,-101.45643062129616,4413300,1798.3019053936005,100,1.2366717,-69.99677,0.8662655,[-0.832  0.957 -2.027],10.17259,88845.7,-0.615448,14.040593
True,41.048073,-100.33832,2.6684036,-1,0.008765935,0.87659353,0.04367268,240.93895,140.28,0.0009775759,-341.27728,,210,50.759174,0.008633832,282.32007,-58.957207,-105.32968,-111.71423,21000,0.09775759,0.8635391,-100.33832207635045,4427328,1804.207331418991,100,0.86338335,-86.74685,0.8635391,[-0.835  0.97  -2.034],4.367268,134490.83,-0.6118837,37.47559
