EmpiricalD2,InitialReturnMin,J_sample_variance,OptimizationReturnMean,Iteration,StdIWNorm,ESSClassic,EpisodesSoFar,EpRewMean,InitialBound,InitialReturnMean,EpLenMean,MaxIW,InitialReturnStd,MeanIW,OptimizationReturnMax,Weights,Bound,ReturnMeanIW,ReturnStepMax,MinIW,ESSRenyi,ReturnStepMaxmin,MeanEntropy,StdIW,MeanIWNorm,VarianceInit,MinIWNorm,MaxIWNorm,TimeElapsed,LearnableVariance,OptimizationReturnMin,EpThisIter,InitialReturnMax,TimestepsSoFar
9.101008,-213.95686,14270.794,118.3908,140,0.004573394,51.963844,14000,-95.56605566456913,-102.69795,-95.566055,133.47,2.4196584,32.624107,0.4756693,164.2474,[-0.725  1.013 -1.508],-64.88692,-43.371502,0.8682572,0.022314738,10.987793,0.8682572,-0.036310162,0.45733947,0.004756693,-1,0.00022314738,0.024196584,3506.991464138031,True,,100,-49.709457,4102696
20.159088,-177.81377,11733.183,76.15765,141,0.008176142,26.141085,14100,-101.6561145055294,-107.583244,-101.65611,141.62,5.491732,27.188454,0.4864171,118.78743,[-0.793  1.014 -1.455],-75.47739,-48.86526,0.86326116,0.00028842888,4.9605417,0.86326116,-0.11771592,0.81761426,0.004864171,-1,2.8842887e-06,0.05491732,3521.1674947738647,True,,100,-59.026337,4116858
11.315989,-211.92708,33838.324,115.18786,142,0.010091394,27.77164,14200,-96.73920644074678,-103.803444,-96.73921,135.0,6.422269,30.223171,0.625746,152.94078,[-0.715  1.011 -1.537],-80.417786,-56.654224,0.8609764,0.00059103366,8.837054,0.8609764,-0.20920731,1.0091395,0.00625746,-1,5.9103363e-06,0.064222686,3534.3228495121,True,,100,-58.9863,4130358
4.354202,-266.7776,81660.7,164.14745,143,0.010343715,37.74071,14300,-102.63014378726483,-111.52272,-102.630135,142.41,5.8000255,34.883034,0.8053404,206.55928,[-0.736  1.004 -1.628],-99.72369,-81.16777,0.8551938,0.026906941,22.966322,0.8551938,-0.20434716,1.0343715,0.008053404,-1,0.0002690694,0.05800025,3546.4964504241943,True,,100,-60.218307,4144599
9.991407,-181.9982,20855.719,88.65354,144,0.008555676,36.72285,14400,-93.34466487407684,-99.41126,-93.344666,131.44,5.5566354,21.34067,0.651777,123.008675,[-0.779  0.993 -1.623],-79.21637,-60.040318,0.8610157,0.0027991608,10.0086,0.8610157,-0.21218312,0.8555675,0.00651777,-1,2.7991608e-05,0.05556635,3558.542183637619,True,,100,-58.989525,4157743
4.460687,-189.07318,38452.2,91.31241,145,0.011310855,35.33645,14500,-97.76076808094979,-104.0632,-97.76077,137.06,6.8785524,26.144855,0.8361362,129.65373,[-0.711  0.978 -1.631],-92.35216,-79.04119,0.85801053,0.025429595,22.41807,0.85801053,-0.2536631,1.1310855,0.008361362,-1,0.00025429594,0.068785526,3570.572201490402,True,,100,-59.419445,4171449
2.6614509,-251.82408,73536.016,149.51578,146,0.008930007,51.30513,14600,-102.30831609115005,-110.702446,-102.30831,142.66,5.156076,32.38048,0.91662264,192.22366,[-0.733  0.965 -1.673],-104.5944,-90.900246,0.8540232,0.038015246,37.57349,0.8540232,-0.22082411,0.8930007,0.009166226,-1,0.00038015246,0.05156076,3581.72340631485,True,,100,-59.600418,4185715
6.3652797,-223.65948,45416.38,120.688896,147,0.010559469,29.76374,14700,-102.97058427900076,-110.425896,-102.97059,143.67,5.92453,29.10457,0.6873932,154.57838,[-0.72   0.955 -1.64 ],-86.06707,-67.257675,0.8556621,0.02249035,15.710229,0.8556621,-0.21638344,1.0559471,0.0068739327,-1,0.0002249035,0.0592453,3594.7494826316833,True,,100,-69.0811,4200082
3.2754474,-297.17383,99230.83,191.97954,148,0.009915378,39.057587,14800,-105.19430518776178,-115.10009,-105.194305,146.42,6.473395,37.9996,0.7937837,238.83572,[-0.765  0.97  -1.635],-95.64543,-77.71773,0.8659102,0.010082689,30.53018,0.8659102,-0.25150946,0.9915378,0.007937837,-1,0.00010082689,0.064733945,3608.30300283432,True,,100,-58.338108,4214724
4.5924945,-344.31494,88096.734,239.33684,149,0.0070012687,48.365986,14900,-104.97810052469373,-116.45526,-104.978096,145.76,4.4756765,39.582687,0.67760843,285.14856,[-0.722  0.976 -1.67 ],-90.756584,-66.1609,0.86314857,0.015277734,21.774658,0.86314857,-0.20247827,0.7001269,0.0067760833,-1,0.00015277734,0.044756763,3621.753942012787,True,,100,-59.16637,4229300
4.4077578,-273.50085,84019.516,173.14532,150,0.010184717,37.50458,15000,-100.35551280483604,-109.47221,-100.355515,140.18,6.5686054,31.55473,0.78898185,205.14348,[-0.717  0.986 -1.621],-95.68507,-76.544876,0.86296546,0.027450994,22.687273,0.86296546,-0.19334926,1.0184717,0.007889818,-1,0.00027450992,0.065686055,3635.109977245331,True,,100,-68.357376,4243318
5.6343303,-251.3279,78186.86,151.63936,151,0.0107951,38.310177,15100,-99.68853290230035,-108.066124,-99.68852,139.44,5.8403907,34.237328,0.8507011,192.05621,[-0.701  1.001 -1.612],-99.92055,-80.03486,0.8600487,0.03331868,17.748339,0.8600487,-0.17246321,1.07951,0.00850701,-1,0.0003331868,0.058403905,3647.294331550598,True,,100,-59.271675,4257262
3.228784,-242.59659,75585.2,151.57033,152,0.009488149,48.57364,15200,-91.02625305324793,-99.11281,-91.02626,127.58,4.783715,28.542923,0.92212313,183.70508,[-0.733  1.018 -1.591],-94.354546,-79.82397,0.86110276,0.052044716,30.97141,0.86110276,-0.15074916,0.94881487,0.009221231,-1,0.00052044715,0.047837146,3659.5975320339203,True,,100,-58.891502,4270020
10.0567665,-210.40009,18188.938,113.83017,153,0.0066449195,38.59506,15300,-96.56991621941329,-103.583244,-96.569916,135.34,3.2749548,28.05908,0.5268099,151.42996,[-0.791  1.022 -1.57 ],-74.74934,-52.508358,0.8618481,0.0030638527,9.943554,0.8618481,-0.14315744,0.66449195,0.005268099,-1,3.0638526e-05,0.03274955,3672.640275001526,True,,100,-58.970123,4283554
12.508127,-188.4202,26722.803,98.58753,154,0.0103665115,29.88407,15400,-89.83266846954822,-96.11333,-89.832664,127.11,5.9132,24.230713,0.6767749,129.23636,[-0.771  1.042 -1.562],-80.1363,-57.923546,0.85918975,0.0012613744,7.994802,0.85918975,-0.21545446,1.0366511,0.0067677484,-1,1.2613744e-05,0.059132,3684.7236325740814,True,,100,-59.18383,4296265
9.193151,-251.08557,30209.184,151.54218,155,0.007756408,30.571697,15500,-99.54339099913835,-107.91292,-99.54339,138.32,4.8352146,33.68365,0.51469755,191.61052,[-0.801  1.06  -1.634],-76.54305,-51.166496,0.8648268,0.0057569873,10.877663,0.8648268,-0.2726333,0.77564085,0.0051469756,-1,5.7569872e-05,0.048352145,3698.6448249816895,True,,100,-59.47505,4310097
9.747644,-159.6178,17453.283,69.2713,156,0.010601407,25.939138,15600,-90.3464915844798,-95.66708,-90.34648,127.71,7.8787494,19.947124,0.6274035,100.221985,[-0.867  1.059 -1.692],-70.98982,-54.378284,0.86444604,0.0068877903,10.258889,0.86444604,-0.28550383,1.0601407,0.006274035,-1,6.8877904e-05,0.07878749,3711.1592693328857,True,,100,-59.395817,4322868
6.748069,-239.63686,56115.0,144.43964,157,0.009434513,38.821194,15700,-95.1972236071527,-103.18511,-95.19723,132.44,5.0314813,33.229942,0.7515423,180.8417,[-0.789  1.055 -1.704],-86.11075,-65.36056,0.86940414,0.014846035,14.819055,0.86940414,-0.2728686,0.9434513,0.007515424,-1,0.00014846036,0.05031481,3724.092988014221,True,,100,-58.795147,4336112
1.9155346,-218.60649,43412.832,122.976845,158,0.00760577,53.97177,15800,-95.62964748501777,-102.91653,-95.62965,133.85,4.1887527,30.753628,0.82359624,159.4458,[-0.789  1.073 -1.692],-89.10177,-79.01652,0.86514693,0.06259829,52.204746,0.86514693,-0.26852536,0.760577,0.008235962,-1,0.0006259829,0.041887525,3735.9014916419983,True,,100,-59.160694,4349497
14.022757,-173.06613,19315.154,81.27771,159,0.009411212,32.48807,15900,-91.7884178379178,-97.55728,-91.78842,128.68,6.2376885,25.397675,0.6528558,114.459366,[-0.819  1.081 -1.687],-83.0706,-61.467926,0.8637626,0.0010569828,7.1312656,0.8637626,-0.2827607,0.9411213,0.0065285587,-1,1.0569827e-05,0.062376883,3747.5524649620056,True,,100,-58.606762,4362365
1.7245777,-234.0386,57116.203,137.40497,160,0.008838827,49.500282,16000,-96.63363234981894,-104.43492,-96.63364,135.51,7.5383573,28.781672,0.8750926,174.78868,[-0.841  1.061 -1.702],-96.65142,-86.406525,0.862361,0.117255695,57.98521,0.862361,-0.28056225,0.8838827,0.008750927,-1,0.0011725569,0.075383574,3759.964807987213,True,,100,-59.24992,4375916
2.3010874,-171.73227,28534.637,82.49663,161,0.008147396,54.617374,16100,-89.23563597485423,-94.96005,-89.235634,126.52,5.103127,21.900225,0.8937981,112.79718,[-0.844  1.071 -1.699],-87.713905,-79.03036,0.86963093,0.035112433,43.457714,0.86963093,-0.26595628,0.81473964,0.008937981,-1,0.00035112433,0.05103127,3769.833215713501,True,,100,-58.935085,4388568
6.042832,-242.2021,57811.0,148.76335,162,0.009166524,41.56933,16200,-93.43875266954302,-101.512146,-93.43876,131.3,5.812325,26.632685,0.77316236,183.54292,[-0.871  1.081 -1.685],-89.00661,-69.16042,0.86210215,0.0037560558,16.548532,0.86210215,-0.2613173,0.9166524,0.007731623,-1,3.7560556e-05,0.05812325,3781.3792152404785,True,,100,-58.65918,4401698
4.5100007,-281.75348,101036.63,194.38086,163,0.0104442835,38.79541,16300,-87.37262510627508,-96.764404,-87.37262,123.18,6.907265,28.028292,0.83152795,223.84335,[-0.914  1.096 -1.68 ],-89.614265,-69.66916,0.8643,0.04703122,22.172945,0.8643,-0.23222248,1.0444283,0.008315279,-1,0.0004703122,0.06907265,3790.925659418106,True,,100,-57.910122,4414016
4.724471,-210.96466,55096.934,121.34848,164,0.012408852,24.06624,16400,-89.61617449834942,-96.64833,-89.61618,126.22,8.14656,27.101376,0.6985834,151.82349,[-0.901  1.11  -1.651],-71.4581,-56.173115,0.8603758,0.007493372,21.166391,0.8603758,-0.25735593,1.2408853,0.006985835,-1,7.493372e-05,0.081465594,3802.742809534073,True,,100,-59.141182,4426638
1.7960074,-182.52313,31482.51,93.9539,165,0.0068580564,63.408928,16500,-88.56921858683228,-94.65333,-88.56922,125.27,3.6508753,21.874273,0.9027939,123.66498,[-0.908  1.127 -1.676],-87.96896,-79.81534,0.86695904,0.10252678,55.679058,0.86695904,-0.27592582,0.6858056,0.009027938,-1,0.0010252678,0.036508754,3814.5794093608856,True,,100,-58.85816,4439165
9.20823,-198.37814,45449.99,110.59081,166,0.012493358,27.090809,16600,-87.78732923850417,-94.399925,-87.78733,123.93,7.4639473,22.246962,0.7615511,140.12381,[-0.912  1.117 -1.695],-85.02471,-64.95872,0.86326635,0.0052135536,10.85985,0.86326635,-0.2771756,1.2493359,0.007615511,-1,5.2135536e-05,0.07463947,3825.0417454242706,True,,100,-58.254326,4451558
12.3155575,-203.78296,18619.223,110.861984,167,0.007666314,27.666248,16700,-92.92097125291825,-99.71374,-92.920975,130.12,4.4296436,27.175673,0.47412327,145.01286,[-0.91   1.098 -1.696],-63.62269,-39.784477,0.8637712,0.00039755955,8.119811,0.8637712,-0.34645236,0.7666314,0.0047412324,-1,3.9755955e-06,0.044296436,3836.2239248752594,True,,100,-58.770092,4464570
7.340973,-258.47644,53124.625,165.46486,168,0.008376237,40.979065,16800,-93.01157222405077,-101.62746,-93.01157,129.87,3.7192929,32.31876,0.69795424,199.87988,[-0.944  1.113 -1.765],-88.686066,-65.341995,0.8622756,0.007938208,13.622172,0.8622756,-0.34625322,0.8376237,0.006979542,-1,7.938208e-05,0.03719293,3847.0605125427246,True,,100,-58.596565,4477557
12.787084,-182.16231,14180.138,94.33884,169,0.007702546,25.470406,16900,-87.8234680043161,-93.89554,-87.82346,124.19,5.785008,24.238085,0.45028535,123.96266,[-0.98   1.129 -1.765],-58.32875,-36.615593,0.8648276,0.006340645,7.8203917,0.8648276,-0.35119984,0.7702547,0.0045028534,-1,6.340645e-05,0.057850078,3858.085165500641,True,,100,-58.19965,4489976
8.111691,-230.44066,38668.2,145.5975,170,0.008759345,35.881466,17000,-84.84316082581877,-92.52452,-84.84316,120.46,5.7542944,22.77373,0.65526193,181.84161,[-0.929  1.142 -1.77 ],-78.265305,-56.388016,0.8681685,0.004984717,12.327885,0.8681685,-0.34756544,0.8759345,0.006552618,-1,4.9847167e-05,0.057542942,3867.920412540436,True,,100,-48.59905,4502022
6.519311,-241.16534,70344.945,146.30338,171,0.012283568,23.607544,17100,-94.86197771176695,-102.90082,-94.861984,132.65,10.177634,35.068966,0.6828491,182.55988,[-0.961  1.128 -1.767],-80.8692,-60.343662,0.8585788,0.010772498,15.339045,0.8585788,-0.33447632,1.228357,0.0068284916,-1,0.00010772498,0.10177634,3879.557817697525,True,,100,-58.605476,4515287
2.6889253,-211.63318,49384.652,121.33943,172,0.009831528,43.893707,17200,-90.29374579101801,-97.34819,-90.29375,127.38,4.9158993,24.310762,0.8695938,153.63928,[-0.964  1.111 -1.753],-88.94417,-77.37634,0.86584294,0.025769318,37.18958,0.86584294,-0.37845913,0.983153,0.008695938,-1,0.00025769317,0.04915899,3890.0842316150665,True,,100,-57.99389,4528025
3.5434844,-273.0423,97384.586,182.41379,173,0.011529083,31.011295,17300,-90.62849953636527,-99.729904,-90.62851,126.83,9.845091,28.49236,0.77297544,223.3981,[-0.933  1.105 -1.797],-83.87819,-66.74557,0.85890406,0.03964607,28.22081,0.85890406,-0.35833648,1.1529083,0.0077297543,-1,0.0003964607,0.09845091,3901.1373546123505,True,,100,-49.644196,4540708
5.6840057,-209.28618,46154.168,122.63288,174,0.010872621,31.398556,17400,-86.65329855218529,-93.6295,-86.6533,122.36,7.2745013,26.58173,0.7355674,151.3107,[-0.931  1.092 -1.777],-77.10412,-60.47204,0.8547458,0.012762462,17.593227,0.8547458,-0.37135765,1.0872622,0.0073556737,-1,0.00012762462,0.07274501,3910.364233970642,True,,100,-57.975487,4552944
6.735401,-204.41998,30983.945,110.18001,175,0.008341779,43.77043,17500,-94.23997256100178,-101.05397,-94.23997,131.87,6.124303,30.356638,0.73598117,145.65099,[-0.899  1.105 -1.79 ],-84.251396,-66.56726,0.8621223,0.010980788,14.846926,0.8621223,-0.30436707,0.8341779,0.007359811,-1,0.00010980787,0.061243027,3920.229163169861,True,,100,-58.768997,4566131
1.1149426,-188.05228,33693.36,97.991875,176,0.0030824628,90.47763,17600,-90.06040413811803,-96.32881,-90.0604,126.39,1.8229458,25.248007,0.9501587,129.45988,[-0.87   1.103 -1.723],-93.09933,-86.48046,0.8639642,0.28495458,89.69072,0.8639642,-0.32289144,0.30824628,0.009501588,-1,0.0028495458,0.018229458,3930.7489171028137,True,,100,-58.592392,4578770
11.700072,-254.48517,35199.867,157.87941,177,0.0074296375,33.164276,17700,-96.60575632929802,-105.0886,-96.60575,134.73,4.442109,36.444736,0.5233576,196.56982,[-0.877  1.102 -1.742],-76.41655,-47.40069,0.86150634,0.0015803296,8.546956,0.86150634,-0.39373773,0.74296373,0.0052335765,-1,1.5803296e-05,0.04442109,3940.8471863269806,True,,100,-57.915344,4592243
2.323636,-169.18909,25933.023,78.021515,178,0.007596399,55.485397,17800,-91.16756856396795,-96.8072,-91.16756,127.73,5.0525465,26.948103,0.8480976,110.42178,[-0.919  1.113 -1.813],-82.55817,-73.9614,0.85842294,0.1255564,43.036,0.85842294,-0.3513596,0.7596399,0.008480975,-1,0.0012555639,0.050525464,3951.6004095077515,True,,100,-58.7673,4605016
6.431018,-226.10333,44728.516,135.56987,179,0.009335597,38.027485,17900,-90.53346342235804,-98.070244,-90.533455,127.1,5.3819184,26.691504,0.7312929,176.52399,[-0.903  1.108 -1.77 ],-85.18675,-66.0739,0.8588735,0.018640706,15.549638,0.8588735,-0.33703706,0.93355966,0.007312928,-1,0.00018640707,0.053819183,3961.053826570511,True,,100,-49.579346,4617726
10.597844,-187.89528,17144.355,96.39702,180,0.008362754,28.900013,18000,-91.49825580015778,-97.76143,-91.49826,128.71,5.750532,24.019392,0.53316736,129.37175,[-0.894  1.123 -1.756],-68.12941,-47.74006,0.8613855,0.000894425,9.435882,0.8613855,-0.36958134,0.8362754,0.0053316737,-1,8.944249e-06,0.05750532,3971.828715801239,True,,100,-58.523533,4630597
2.3791604,-231.53635,69370.73,143.91864,181,0.010086208,43.416786,18100,-87.61772121161222,-95.335594,-87.61772,123.77,5.7147713,25.523724,0.883513,172.64264,[-0.95   1.137 -1.789],-83.38071,-71.47624,0.8641671,0.04589787,42.031635,0.8641671,-0.3970157,1.0086207,0.0088351285,-1,0.0004589787,0.05714771,3982.4391264915466,True,,100,-58.89371,4642974
1.2017627,-178.99261,31142.688,94.628944,182,0.0036895322,86.99676,18200,-84.36367059007287,-90.3301,-84.36367,119.8,2.5325584,21.168385,0.954327,120.90228,[-0.968  1.147 -1.816],-86.48184,-79.941154,0.8592135,0.36712283,83.211105,0.8592135,-0.38692188,0.36895323,0.009543271,-1,0.0036712282,0.025325583,3991.3996901512146,True,,100,-58.09033,4654954
1.1140286,-188.97433,37034.613,96.747406,183,0.0036032372,88.1047,18300,-92.22692614167929,-98.52606,-92.22692,129.13,2.4917545,30.170326,0.98062867,130.89264,[-0.951  1.144 -1.806],-96.387726,-89.739136,0.86070603,0.3500374,89.764305,0.86070603,-0.39566055,0.3603237,0.009806287,-1,0.0035003738,0.024917545,4001.3157122135162,True,,100,-58.081703,4667867
5.6799884,-294.64487,79461.69,200.13629,184,0.008770452,40.45652,18400,-94.50857144787908,-104.33006,-94.50857,132.72,5.04648,34.64798,0.7229348,236.39279,[-0.951  1.141 -1.815],-91.85958,-68.45228,0.8568808,0.03763202,17.605669,0.8568808,-0.38780522,0.8770452,0.0072293477,-1,0.00037632018,0.0504648,4011.905045032501,True,,100,-58.252068,4681139
4.024346,-342.72742,79988.29,254.18597,185,0.0068164375,45.568504,18500,-88.54144179582596,-99.96568,-88.541435,125.0,3.6711297,31.50102,0.6236842,283.89166,[-0.947  1.156 -1.807],-74.24561,-51.32769,0.8612037,0.014934703,24.848759,0.8612037,-0.35766953,0.6816437,0.0062368424,-1,0.00014934702,0.036711298,4021.0935895442963,True,,100,-58.83577,4693639
3.7991931,-357.76422,140293.52,267.10132,186,0.008677214,45.568054,18600,-90.66290200993419,-102.58838,-90.6629,126.87,4.405174,41.328766,0.7939327,299.11588,[-0.981  1.166 -1.777],-92.2106,-68.96604,0.8586465,0.03468996,26.321379,0.8586465,-0.3701579,0.86772144,0.007939327,-1,0.0003468996,0.044051737,4032.429600954056,True,,100,-58.648346,4706326
3.5029788,-206.46054,38440.355,117.83023,187,0.009377,37.596046,18700,-88.63031464129686,-95.51233,-88.63031,124.68,6.2491226,26.237217,0.72782826,147.62697,[-0.975  1.18  -1.789],-74.133385,-61.25283,0.8676219,0.03639319,28.547132,0.8676219,-0.37835962,0.9377,0.007278282,-1,0.0003639319,0.062491223,4042.566871404648,True,,100,-58.833572,4718794
1.1144197,-165.45445,27581.67,78.0268,188,0.0027021659,92.92255,18800,-87.42765100523829,-92.942795,-87.42764,123.01,1.7012261,23.578465,0.9791161,107.157906,[-1.008  1.192 -1.797],-90.565,-84.742874,0.8649024,0.3758677,89.7328,0.8649024,-0.39542648,0.27021658,0.00979116,-1,0.0037586768,0.01701226,4053.084577322006,True,,100,-58.296547,4731095
7.9603157,-185.31273,35901.055,95.11959,189,0.012058778,27.433603,18900,-90.1931419621408,-96.37024,-90.193146,127.69,7.7849894,25.134886,0.74144167,127.08346,[-0.999  1.191 -1.814],-81.20938,-63.78132,0.8587435,0.008209224,12.562316,0.8587435,-0.39564192,1.2058778,0.0074144173,-1,8.2092236e-05,0.077849895,4061.687368631363,True,,100,-58.22927,4743864
5.2077656,-255.27072,48122.695,165.75484,190,0.007899839,41.51714,19000,-89.51587845802307,-98.0249,-89.51589,125.43,3.7739434,34.30488,0.6656066,205.82155,[-0.999  1.207 -1.815],-78.440094,-59.02205,0.8610853,0.009807377,19.202093,0.8610853,-0.3735178,0.7899839,0.006656066,-1,9.807377e-05,0.037739433,4072.108269929886,True,,100,-49.449173,4756407
6.4405274,-245.82394,45283.33,162.6812,191,0.008859575,33.706787,19100,-83.14274975493551,-91.336876,-83.14275,117.94,4.684169,24.480152,0.631738,188.3153,[-1.044  1.2   -1.792],-74.15097,-53.355747,0.85913944,0.008125516,15.526679,0.85913944,-0.39389354,0.8859575,0.00631738,-1,8.125515e-05,0.04684169,4082.1800949573517,True,,100,-57.508636,4768201
8.89928,-162.86465,25934.69,74.91602,192,0.012370879,23.034666,19200,-87.94863534271717,-93.37746,-87.94864,124.79,7.13523,21.881912,0.67677444,104.39314,[-1.054  1.184 -1.813],-69.83947,-53.64439,0.86696744,0.0032994302,11.236865,0.86696744,-0.45180184,1.2370878,0.006767742,-1,3.2994303e-05,0.071352296,4092.9124398231506,True,,100,-58.471516,4780680
8.50073,-203.30898,60224.867,113.78296,193,0.013735335,22.801386,19300,-89.52601668179035,-96.30298,-89.52602,125.52,12.132843,29.7579,0.74647474,145.25798,[-1.01   1.192 -1.871],-81.37754,-61.61861,0.86598176,0.001189358,11.763697,0.86598176,-0.45955554,1.3735334,0.0074647474,-1,1.18935795e-05,0.12132843,4103.023675918579,True,,100,-58.050995,4793232
8.573521,-180.64757,30971.506,96.02333,194,0.010108801,35.938526,19400,-84.62424173846841,-90.64582,-84.624245,119.59,6.404225,21.464972,0.757149,122.587776,[-0.992  1.207 -1.878],-79.44028,-61.808727,0.868525,0.0030117729,11.66382,0.868525,-0.453369,1.01088,0.0075714905,-1,3.0117728e-05,0.06404225,4112.980457544327,True,,100,-58.05979,4805191
9.313678,-190.20679,30824.424,106.68768,195,0.010082585,28.891586,19500,-83.51910153642297,-89.85933,-83.519104,118.2,6.3520904,24.29627,0.6426833,141.04459,[-0.993  1.223 -1.872],-69.48291,-50.13361,0.8684813,0.013280958,10.736897,0.8684813,-0.45274776,1.0082585,0.0064268326,-1,0.00013280958,0.0635209,4121.272430419922,True,,100,-49.16221,4817011
11.991267,-179.01523,12051.899,97.018425,196,0.0063134693,35.752216,19600,-81.9967998187244,-87.963974,-81.996796,116.26,3.6172132,20.76477,0.47096702,129.67534,[-1.001  1.207 -1.872],-56.23886,-35.575485,0.8679862,0.0010774358,8.339402,0.8679862,-0.4966331,0.63134694,0.00470967,-1,1.0774358e-05,0.036172133,4131.043954372406,True,,100,-49.33989,4828637
8.50881,-192.86617,29568.38,110.226494,197,0.009192252,33.945564,19700,-82.6396724833548,-89.06854,-82.63967,116.99,6.689031,23.105558,0.6589652,135.04329,[-0.981  1.222 -1.916],-70.96895,-52.21601,0.86455154,0.005565294,11.752524,0.86455154,-0.5000324,0.91922516,0.0065896516,-1,5.5652938e-05,0.06689031,4140.419772386551,True,,100,-57.822872,4840336
7.255973,-240.24783,31641.129,154.46227,198,0.007430389,37.094994,19800,-85.78557998836041,-93.793846,-85.78558,120.73,4.4243307,26.193285,0.5705931,182.06189,[-0.943  1.233 -1.919],-71.94941,-50.37763,0.8611574,0.01271216,13.78175,0.8611574,-0.49569708,0.7430389,0.005705931,-1,0.0001271216,0.044243306,4150.6236844062805,True,,100,-58.185944,4852409
5.1958776,-265.36176,48152.793,174.5539,199,0.006805374,49.37113,19900,-90.8078558242321,-99.65325,-90.80785,127.05,3.668092,32.837734,0.6720312,207.08844,[-0.984  1.224 -1.915],-77.29833,-57.13573,0.86235577,0.016545001,19.246027,0.86235577,-0.44274974,0.6805374,0.0067203124,-1,0.00016545001,0.03668092,4160.776312351227,True,,100,-58.273323,4865114
3.833007,-192.30289,40140.754,106.72181,200,0.01056976,37.12445,20000,-85.58108791038394,-91.99118,-85.581085,120.68,5.35966,24.303751,0.8121836,134.72345,[-0.995  1.216 -1.862],-80.8686,-68.31887,0.85581756,0.01598506,26.089176,0.85581756,-0.46700993,1.056976,0.008121837,-1,0.0001598506,0.0535966,4170.385369300842,True,,100,-57.579445,4877182
1.6226245,-250.69943,70936.86,165.12738,201,0.007957975,56.591454,20100,-85.57205389648676,-93.9287,-85.57205,121.62,6.5704923,26.845882,0.908637,201.55592,[-0.99   1.203 -1.886],-87.82436,-77.179474,0.859549,0.15175012,61.62855,0.859549,-0.48965696,0.79579765,0.00908637,-1,0.0015175012,0.06570492,4180.628666639328,True,,100,-49.14351,4889344
7.0458198,-271.56268,59481.426,183.31471,202,0.008788993,37.426605,20200,-88.24798164606095,-97.300064,-88.247986,124.1,5.517269,30.42306,0.679727,212.45135,[-0.983  1.209 -1.909],-85.30783,-61.28,0.8623192,0.0026948021,14.192813,0.8623192,-0.4955769,0.87889934,0.006797271,-1,2.694802e-05,0.05517269,4190.946623086929,True,,100,-59.111336,4901754
1.8762009,-208.92468,38064.0,118.74613,203,0.0067180498,60.82178,20300,-90.1785498355329,-97.14271,-90.17854,126.29,3.5776064,31.861174,0.8370481,150.29956,[-0.982  1.194 -1.915],-86.52838,-76.989265,0.8632903,0.06768933,53.299194,0.8632903,-0.48291805,0.671805,0.0083704805,-1,0.0006768933,0.035776064,4199.158671379089,True,,100,-58.625114,4914383
7.848241,-189.85669,32580.26,103.11459,204,0.01018592,35.369076,20400,-86.74209968715905,-93.07066,-86.742096,122.13,6.0202904,27.551746,0.75351495,132.32655,[-0.963  1.2   -1.902],-81.16824,-63.438976,0.8648982,0.012126848,12.741709,0.8648982,-0.4805824,1.018592,0.0075351493,-1,0.00012126848,0.060202904,4209.407132148743,True,,100,-57.530136,4926596
1.269499,-319.69403,104896.664,232.0523,205,0.005057031,77.25382,20500,-87.64171518445015,-98.29819,-87.641716,123.81,3.2667954,32.20329,0.93196887,270.3139,[-0.961  1.184 -1.9  ],-92.993,-80.98614,0.8610719,0.13374926,78.77123,0.8610719,-0.5112096,0.5057031,0.009319688,-1,0.0013374926,0.032667954,4220.024520158768,True,,100,-49.380127,4938977
5.307663,-201.00632,32871.184,116.914406,206,0.009190515,38.076115,20600,-84.0919076898694,-90.79212,-84.0919,118.97,5.1186056,26.741697,0.72067106,142.59525,[-0.955  1.184 -1.93 ],-78.146286,-62.7101,0.8630651,0.0022750713,18.840683,0.8630651,-0.5015559,0.91905147,0.0072067105,-1,2.2750713e-05,0.051186055,4229.121006965637,True,,100,-58.41108,4950874
4.9638863,-222.61491,56009.74,137.00676,207,0.010748811,37.432564,20700,-85.60815726950764,-93.02865,-85.60816,121.04,5.7954884,25.79912,0.831402,163.94327,[-0.955  1.17  -1.92 ],-89.6798,-73.147095,0.8632736,0.01391942,20.145506,0.8632736,-0.5090332,1.0748812,0.008314021,-1,0.00013919419,0.05795488,4240.535327911377,True,,100,-58.67164,4962978
8.045954,-170.79645,14047.908,81.18162,208,0.0070813205,41.25366,20800,-89.61483422264456,-95.30805,-89.614845,126.26,4.471412,25.395943,0.5934104,112.35004,[-0.965  1.157 -1.928],-68.300285,-52.15126,0.86166555,0.015708685,12.428607,0.86166555,-0.4776086,0.7081321,0.0059341043,-1,0.00015708685,0.04471412,4251.359039068222,True,,100,-58.446415,4975604
2.6494129,-214.73132,66202.98,123.49431,209,0.012174486,33.455772,20900,-91.23701537176967,-98.39473,-91.23702,128.32,11.255074,31.297495,0.8632388,156.18837,[-1.001  1.169 -1.897],-83.9235,-72.27288,0.8669002,0.07300582,37.744213,0.8669002,-0.4653632,1.2174486,0.008632388,-1,0.0007300582,0.112550735,4261.532155513763,True,,100,-58.542953,4988436
