MaxIWNorm,StdIWNorm,Bound,InitialBound,TimestepsSoFar,ReturnStepMaxmin,J_sample_variance,TimeElapsed,MinIWNorm,Weights,MeanIW,ESSClassic,OptimizationReturnMax,EpThisIter,Iteration,MaxIW,MeanIWNorm,StdIW,ReturnMeanIW,InitialReturnStd,MeanEntropy,InitialReturnMin,InitialReturnMax,MinIW,InitialReturnMean,EpRewMean,OptimizationReturnMin,OptimizationReturnMean,ReturnStepMax,EmpiricalD2,EpLenMean,VarianceInit,ESSRenyi,EpisodesSoFar,LearnableVariance
0.0839123,0.010260023,-103.00458,-111.547005,2640083,0.86058307,35992.867,1869.3158330917358,0.00049400306,[-0.399  0.955 -0.864],0.811287,38.470936,134.37215,100,69,8.39123,0.00811287,1.0260024,-89.300606,23.427065,0.5977704,-203.80759,-69.43544,0.049400307,-104.75342,-104.753417853266,,99.05417,0.86058307,4.0690675,146.73,-1,24.575655,6900,True
0.03492552,0.0068843495,-106.92292,-115.6646,2655342,0.8619424,40450.105,1883.2873620986938,0.00095496356,[-0.417  0.931 -0.821],0.9319319,64.69542,129.92548,100,70,3.4925523,0.009319318,0.68843496,-98.60831,26.803295,0.562127,-200.90485,-70.97937,0.09549636,-108.967766,-108.96776854425669,,91.93708,0.8619424,1.5415081,152.59,-1,64.87154,7000,True
0.10414591,0.012300162,-96.97383,-111.798195,2669984,0.85866845,54064.137,1897.8461384773254,0.0003480914,[-0.409  0.938 -0.857],0.77246726,28.284643,153.53076,100,71,10.414591,0.0077246726,1.2300162,-82.16762,27.24195,0.5999455,-224.21509,-70.68432,0.03480914,-104.324356,-104.3243532370031,,119.89073,0.85866845,3.9246469,146.42,-1,25.48,7100,True
0.07090388,0.011701985,-88.756454,-120.65741,2685730,0.8646742,49050.24,1911.0038135051727,2.621063e-05,[-0.467  0.918 -0.819],0.59082013,20.31318,176.87946,100,72,7.0903883,0.0059082005,1.1701986,-65.57762,28.889925,0.5181866,-248.29935,-71.41989,0.002621063,-112.38077,-112.38077080503106,,135.91858,0.8646742,7.8428626,157.46,-1,12.750446,7200,True
0.057812728,0.0079326825,-80.79071,-115.27458,2700949,0.8597543,14580.004,1925.8302364349365,1.7693696e-05,[-0.458  0.907 -0.901],0.50840956,29.116175,121.94322,100,73,5.781273,0.0050840955,0.7932683,-55.61251,25.439735,0.48342898,-192.74907,-70.80585,0.0017693696,-108.84961,-108.84960978120566,,83.89945,0.8597543,15.357031,152.19,-1,6.5116754,7300,True
0.05807477,0.010903511,-112.297646,-124.81548,2717389,0.8664733,48500.12,1942.3579638004303,0.00080365565,[-0.453  0.864 -0.936],0.8922658,40.107647,139.06992,100,74,5.807477,0.008922657,1.0903511,-101.75494,28.154207,0.43185437,-210.27069,-71.20078,0.08036557,-117.80646,-117.80646296545864,,92.46424,0.8664733,2.2625039,164.4,-1,44.19882,7400,True
0.053444274,0.009058025,-81.70812,-115.24925,2732692,0.86466503,17910.021,1957.503580570221,6.963175e-06,[-0.461  0.863 -0.987],0.5356923,25.912468,117.381714,100,75,5.3444276,0.0053569227,0.9058026,-53.887245,24.260239,0.33113137,-187.75533,-70.37361,0.0006963175,-108.99073,-108.9907360547781,,78.76459,0.86466503,19.760578,153.03,-1,5.0605807,7500,True
0.09483291,0.013398218,-99.06777,-119.07315,2748207,0.8554282,68208.695,1972.484715461731,4.227334e-05,[-0.505  0.872 -1.088],0.769789,24.817842,170.00879,100,76,9.483292,0.0076978905,1.3398219,-78.79009,27.93622,0.3076141,-230.63931,-60.630516,0.004227334,-111.38518,-111.38517295449972,,119.25414,0.8554282,6.956846,155.15,-1,14.37433,7600,True
0.062269963,0.011851064,-106.71122,-110.53084,2762915,0.8628822,40120.723,1986.5293126106262,0.0003467848,[-0.504  0.902 -1.111],0.90152955,36.656303,113.92246,100,77,6.2269964,0.009015295,1.1851064,-92.0123,25.180563,0.32731634,-183.87585,-69.95339,0.03467848,-104.40164,-104.40164114281535,,79.47421,0.8628822,5.751275,147.08,-1,17.38745,7700,True
0.049855966,0.0095294025,-83.59863,-110.20823,2777551,0.86065686,20874.46,2000.9486148357391,0.00021128399,[-0.521  0.93  -1.092],0.6888189,34.31816,112.02289,100,78,4.9855967,0.006888189,0.95294034,-66.64081,26.463308,0.39228556,-171.32773,-59.30484,0.0211284,-104.49731,-104.49730262815952,,66.83042,0.86065686,8.817136,146.36,-1,11.341552,7800,True
0.026984703,0.005652416,-69.29232,-108.63902,2791921,0.85714763,13044.049,2012.8562886714935,8.818393e-06,[-0.59   0.933 -1.027],0.4468035,38.455265,137.92984,100,79,2.6984704,0.004468035,0.56524163,-42.351032,21.933102,0.30633163,-207.71045,-69.7806,0.0008818393,-101.71534,-101.71533891767264,,105.99511,0.85714763,15.141278,143.7,-1,6.604462,7900,True
0.036031302,0.007061326,-72.35901,-104.10289,2805579,0.85704243,18106.121,2026.091527223587,3.001193e-05,[-0.604  0.957 -1.113],0.48495352,32.049454,156.6035,100,80,3.6031303,0.0048495354,0.70613265,-46.4997,23.851082,0.2550317,-216.50607,-59.90257,0.003001193,-96.886024,-96.88603008806706,,119.62004,0.85704243,12.839151,136.58,-1,7.7886767,8000,True
0.037407476,0.007323255,-69.21719,-106.49395,2819643,0.8592351,15350.845,2039.5580785274506,2.461391e-05,[-0.477  0.956 -1.164],0.53104156,34.46208,122.31453,100,81,3.7407477,0.0053104158,0.7323255,-47.785175,25.923908,0.16560209,-182.5321,-60.217575,0.002461391,-100.40955,-100.40954965218901,,82.12256,0.8592351,12.407667,140.64,-1,8.059533,8100,True
0.0762689,0.012203508,-88.87601,-108.18621,2833874,0.862858,33935.55,2053.296527147293,1.905766e-05,[-0.414  0.951 -1.253],0.6496593,22.08205,156.28897,100,82,7.6268897,0.006496592,1.2203509,-64.813354,26.742529,0.09724729,-206.12595,-49.83697,0.001905766,-101.31534,-101.31534695282579,,104.81059,0.862858,12.264906,142.31,-1,8.153344,8200,True
0.053324528,0.0071932743,-69.14698,-106.72161,2848013,0.8593869,8394.744,2066.4301342964172,3.782112e-05,[-0.405  0.927 -1.322],0.43112484,26.428047,121.44288,100,83,5.332453,0.004311248,0.71932745,-45.60905,24.304022,0.05183373,-181.58453,-60.141655,0.0037821122,-100.6688,-100.66879158005118,,80.91574,0.8593869,15.122419,141.39,-1,6.6126986,8300,True
0.056402396,0.008032278,-76.333336,-103.54067,2861668,0.8630974,22792.914,2078.515431880951,0.00030276386,[-0.345  0.902 -1.367],0.62388563,37.628597,133.50775,100,84,5.6402397,0.006238856,0.80322784,-56.645252,26.230246,0.12181791,-192.88692,-59.379166,0.030276388,-97.111115,-97.11111305803061,,95.7758,0.8630974,9.376566,136.55,-1,10.6648855,8400,True
0.06801058,0.009913953,-91.824356,-115.56667,2876806,0.866233,35211.953,2093.0671367645264,0.0002680529,[-0.298  0.904 -1.297],0.7721631,37.75794,138.11118,100,85,6.8010583,0.007721631,0.9913954,-78.89606,33.928158,0.15570879,-199.04858,-60.937412,0.026805293,-108.93173,-108.93172392621636,,90.11685,0.866233,3.796708,151.38,-1,26.338606,8500,True
0.04448639,0.007590775,-84.721664,-112.51505,2891587,0.863225,22980.078,2105.6708192825317,0.0002711776,[-0.266  0.918 -1.263],0.65609765,42.7615,134.18764,100,86,4.448639,0.0065609766,0.7590775,-66.63017,27.284294,0.1782754,-195.04692,-60.85928,0.02711776,-106.01349,-106.01349455684424,,89.033424,0.863225,7.7430644,147.81,-1,12.9147835,8600,True
0.085906,0.0117897,-92.08217,-105.73187,2905568,0.8582653,24379.947,2117.636662721634,1.0264461e-05,[-0.367  0.92  -1.241],0.71518105,26.899618,108.51573,100,87,8.5906,0.00715181,1.1789701,-71.14852,25.548033,0.15233804,-169.03966,-60.52393,0.0010264461,-100.097206,-100.09721375063062,,68.942444,0.8582653,13.80241,139.81,-1,7.2451115,8700,True
0.04153405,0.005683506,-115.37524,-118.23571,2921039,0.86448073,50776.633,2130.9812796115875,0.0021954272,[-0.409  0.891 -1.267],0.96885306,74.397804,149.27615,100,88,4.153405,0.009688531,0.5683506,-107.00433,30.759094,0.16735093,-219.57655,-70.3004,0.21954273,-110.91648,-110.91649148717522,,108.660065,0.86448073,1.3080227,154.71,-1,76.45127,8800,True
0.061171483,0.010672746,-75.973946,-111.812416,2935844,0.85817885,26633.084,2145.7318818569183,7.809817e-06,[-0.386  0.884 -1.252],0.6191771,25.181707,117.06618,100,89,6.1171484,0.0061917705,1.0672747,-57.19405,24.96016,0.1343941,-187.42004,-70.35387,0.0007809818,-105.56509,-105.56508954539895,,81.85495,0.85817885,9.03643,148.05,-1,11.066317,8900,True
0.047875285,0.007833711,-86.405624,-109.69484,2950091,0.8635777,28699.033,2159.864688396454,0.00044412026,[-0.458  0.908 -1.285],0.64299226,40.252674,162.86609,100,90,4.7875285,0.0064299237,0.7833711,-68.96921,30.921135,0.19024658,-222.9242,-60.058113,0.044412028,-102.26403,-102.26403208896518,,120.66016,0.8635777,5.5060797,142.47,-1,18.161743,9000,True
0.04730051,0.0074782465,-82.48105,-109.116844,2964432,0.8681162,23760.484,2173.2750103473663,8.022384e-05,[-0.505  0.918 -1.229],0.68829733,45.862103,120.28554,100,91,4.730051,0.006882974,0.74782467,-68.50339,25.10375,0.16333918,-190.10393,-69.81839,0.008022385,-102.78004,-102.78004409432411,,87.32388,0.8681162,4.865518,143.41,-1,20.552795,9100,True
0.05765087,0.008633905,-92.4791,-108.410835,2978586,0.8601969,43033.85,2187.5320751667023,0.00032283133,[-0.6    0.927 -1.256],0.7648021,43.967033,168.68942,100,92,5.765087,0.0076480205,0.8633905,-75.506355,25.466305,0.21700476,-228.68979,-60.00036,0.032283135,-100.787834,-100.78783609837294,,127.90196,0.8601969,4.957391,141.54,-1,20.171902,9200,True
0.060999095,0.009839862,-95.12798,-109.60518,2992985,0.8661707,39394.51,2201.320791244507,5.9340604e-05,[-0.646  0.938 -1.202],0.78585374,38.943626,148.02512,100,93,6.09991,0.007858537,0.98398626,-78.336555,27.2001,0.2811892,-208.44247,-60.41735,0.0059340606,-102.6571,-102.65709736347199,,105.78539,0.8661707,5.8404374,143.99,-1,17.122005,9300,True
0.04168614,0.008157858,-78.205414,-111.626465,3007634,0.8588172,17286.137,2215.418473005295,8.995558e-06,[-0.686  0.936 -1.138],0.496524,27.031204,142.59695,100,94,4.168614,0.00496524,0.81578577,-50.848686,25.480064,0.19799322,-202.50227,-59.905327,0.00089955586,-104.87637,-104.8763890235126,,97.62588,0.8588172,16.425207,146.49,-1,6.0882034,9400,True
0.059188373,0.010751431,-91.69157,-109.59641,3021881,0.8600743,52480.62,2227.05140376091,5.155505e-05,[-0.605  0.923 -1.221],0.6917228,29.275366,178.52782,100,95,5.9188375,0.006917228,1.0751431,-67.39001,26.98341,0.12478399,-239.3251,-60.79729,0.005155505,-101.61892,-101.61891370117664,,137.70619,0.8600743,9.279709,142.47,-1,10.7762,9500,True
0.115020484,0.013112845,-74.78157,-110.01434,3036447,0.8635007,20440.13,2241.0826103687286,8.975125e-06,[-0.682  0.928 -1.294],0.53731793,14.376745,115.43141,100,96,11.5020485,0.0053731794,1.3112844,-53.78433,26.132484,0.03164043,-174.48026,-59.048847,0.00089751254,-104.19833,-104.19832960113882,,70.28192,0.8635007,13.033899,145.66,-1,7.6723013,9600,True
0.025325082,0.0056022736,-72.874374,-110.28153,3050993,0.86892146,13125.421,2254.7715032100677,0.0002751154,[-0.645  0.92  -1.387],0.5102922,45.34555,125.517044,100,97,2.5325084,0.0051029217,0.5602274,-52.16985,27.200493,0.095526874,-194.96272,-69.44568,0.02751154,-103.78278,-103.78277832522988,,91.179955,0.86892146,10.150086,145.46,-1,9.852133,9700,True
0.042828456,0.0066254893,-91.28056,-118.50819,3066341,0.85930914,31162.361,2268.3124125003815,0.00017560885,[-0.673  0.908 -1.323],0.6298984,47.47536,170.62808,100,98,4.2828455,0.0062989835,0.6625489,-67.17217,29.596952,0.15426587,-240.59805,-69.96998,0.017560884,-110.48826,-110.48826116457582,,130.1098,0.85930914,9.036384,153.48,-1,11.066374,9800,True
0.07108104,0.009410105,-100.51011,-114.6095,3081323,0.8648648,49984.605,2282.725202560425,0.0007638384,[-0.679  0.925 -1.265],0.82822686,43.651096,164.92499,100,99,7.1081047,0.008282268,0.9410105,-88.05636,29.809626,0.19204187,-224.50006,-59.57508,0.076383844,-107.126175,-107.12615965455771,,117.37391,0.8648648,2.7695553,149.82,-1,36.10688,9900,True
0.10692011,0.012362357,-89.49627,-109.54205,3095476,0.8598794,78910.73,2296.965871810913,9.0895126e-05,[-0.662  0.937 -1.227],0.71502733,25.067581,184.4027,100,100,10.692011,0.007150273,1.2362359,-65.60233,28.649403,0.17704068,-244.68654,-60.283844,0.009089513,-101.38584,-101.38583757206797,,143.30069,0.8598794,8.582183,141.53,-1,11.652047,10000,True
0.043745805,0.0070092604,-81.47932,-103.919495,3109262,0.8657515,15987.204,2308.3743965625763,0.00023368742,[-0.672  0.967 -1.242],0.6582568,46.86376,111.60022,100,101,4.3745804,0.006582569,0.7009261,-64.55887,21.827328,0.2343598,-170.6639,-59.06367,0.023368742,-98.230705,-98.23070756569504,,72.43318,0.8657515,8.846732,137.86,-1,11.303609,10100,True
0.04882826,0.010285723,-92.72553,-103.78912,3123062,0.8588643,31221.674,2320.4718568325043,0.00020129938,[-0.603  0.974 -1.185],0.83696276,39.836197,120.27266,100,102,4.882826,0.008369627,1.0285723,-82.66813,23.037464,0.23468441,-180.52582,-60.253162,0.020129938,-97.7716,-97.77160233914852,,82.75422,0.8588643,2.793417,138.0,-1,35.79845,10200,True
0.078111745,0.011215812,-85.393906,-101.195175,3136431,0.8648027,35577.574,2333.6634702682495,0.00021051403,[-0.602  0.996 -1.184],0.74076325,30.37239,139.04745,100,103,7.8111744,0.0074076317,1.1215811,-69.08149,24.383387,0.28503755,-197.50377,-58.456306,0.021051403,-94.61172,-94.61171983167529,,102.892044,0.8648027,6.13943,133.69,-1,16.288157,10300,True
0.08755737,0.012143933,-78.2854,-100.17598,3149737,0.86803794,23596.016,2346.946970462799,1.9243662e-05,[-0.582  1.014 -1.134],0.7199209,26.004839,97.30905,100,104,8.755737,0.0071992083,1.2143933,-62.62409,22.525606,0.2751428,-155.8585,-58.54945,0.0019243662,-94.980705,-94.98070204421877,,60.877804,0.86803794,9.087363,133.06,-1,11.0042925,10400,True
0.0934721,0.011925846,-92.82127,-99.128555,3162825,0.86403924,36552.77,2359.1287763118744,0.00047758952,[-0.592  1.049 -1.144],0.9187967,37.2472,123.25401,100,105,9.34721,0.0091879675,1.1925846,-81.30488,25.540775,0.2803997,-173.57411,-50.320103,0.04775895,-93.34275,-93.34275414794683,,80.23135,0.86403924,3.9619198,130.88,-1,25.24029,10500,True
0.0995542,0.013542277,-84.41673,-95.20987,3175563,0.8583136,23709.602,2370.948794364929,6.753728e-05,[-0.541  1.071 -1.139],0.76372343,24.130066,103.288956,100,106,9.9554205,0.0076372344,1.3542277,-68.612236,21.008823,0.30401942,-153.29095,-50.002,0.006753728,-90.100174,-90.1001786710322,,63.190777,0.8583136,9.566894,127.38,-1,10.452714,10600,True
0.08308999,0.013394722,-83.55781,-96.26775,3188449,0.8593378,24950.402,2383.3797450065613,6.845934e-05,[-0.522  1.038 -1.115],0.7613646,24.419113,100.136795,100,107,8.308999,0.0076136454,1.3394722,-66.79724,18.723873,0.23872377,-159.69237,-59.55557,0.0068459343,-90.94468,-90.94467847689987,,68.74769,0.8593378,9.914058,128.86,-1,10.086687,10700,True
0.10693615,0.012849705,-81.70576,-94.67415,3201122,0.8613468,28010.111,2394.623726129532,0.00024958886,[-0.572  1.065 -1.18 ],0.8323454,29.556921,95.03665,100,108,10.693615,0.008323453,1.2849705,-71.22817,19.717186,0.22756824,-154.72641,-59.68976,0.024958888,-89.516594,-89.51659926906228,,65.20981,0.8613468,4.127015,126.73,-1,24.230587,10800,True
0.053360887,0.00939608,-66.34086,-99.76445,3214233,0.8559575,20780.488,2406.2477798461914,1.8098517e-05,[-0.643  1.048 -1.191],0.52280855,23.64043,129.61633,100,109,5.3360887,0.0052280845,0.93960804,-44.833443,23.03048,0.15899082,-189.49,-59.873672,0.0018098517,-93.44811,-93.44811631351709,,96.04189,0.8559575,11.594347,131.11,-1,8.624893,10900,True
0.04655546,0.007908116,-66.8457,-101.10253,3227452,0.8662697,18109.17,2418.720628261566,9.736657e-06,[-0.745  1.058 -1.26 ],0.45895043,25.195076,153.48927,100,110,4.655546,0.004589504,0.7908116,-42.896976,25.520828,0.071788535,-212.0957,-58.606434,0.00097366574,-94.032684,-94.03267460778356,,118.06302,0.8662697,11.474761,132.19,-1,8.714779,11000,True
0.045870822,0.008455758,-56.59218,-94.01354,3240033,0.86574453,8053.196,2430.7461366653442,4.9576674e-06,[-0.699  1.069 -1.347],0.4272007,20.334333,94.144325,100,111,4.5870824,0.004272007,0.8455758,-36.619274,20.13371,-0.035549708,-153.71814,-59.573814,0.00049576676,-88.88961,-88.88961120918393,,64.82853,0.86574453,15.194093,125.81,-1,6.5815053,11100,True
0.055500157,0.011245007,-89.18298,-103.196236,3253468,0.8646458,50602.746,2442.1651718616486,9.563972e-05,[-0.699  1.077 -1.454],0.8223455,34.84482,150.91873,100,112,5.550016,0.008223455,1.1245008,-73.24126,29.65527,-0.09093911,-209.88467,-58.96594,0.009563972,-96.200066,-96.20008125305176,,113.68459,0.8646458,5.1922054,134.35,-1,19.259638,11200,True
0.057079747,0.0076435795,-75.20589,-95.97302,3266085,0.86640847,21924.156,2454.432315826416,3.81896e-05,[-0.73   1.093 -1.51 ],0.6366353,40.95857,131.56738,100,113,5.707975,0.0063663526,0.7643579,-57.41169,25.490395,-0.027939007,-190.54758,-58.9802,0.00381896,-89.62144,-89.62144490867853,,100.92613,0.86640847,7.8486047,126.17,-1,12.741118,11300,True
0.041579783,0.008446438,-89.50139,-101.620346,3279170,0.86280465,58365.27,2464.9822070598602,8.8466164e-05,[-0.753  1.082 -1.447],0.76326835,44.951996,190.98723,100,114,4.1579785,0.007632683,0.8446438,-67.61856,32.14657,-0.020370424,-250.49408,-59.506847,0.008846616,-93.270546,-93.27055199623108,,157.22353,0.86280465,6.8683844,130.85,-1,14.559464,11400,True
0.0467704,0.009858173,-73.26333,-94.36351,3291640,0.8572484,21174.512,2475.9266316890717,1.9503395e-05,[-0.744  1.104 -1.439],0.61604434,28.083889,130.81064,100,115,4.67704,0.0061604436,0.9858173,-53.649635,25.284542,-0.046806015,-180.31668,-49.506046,0.0019503395,-88.35297,-88.35296101778745,,91.96372,0.8572484,10.648523,124.7,-1,9.390973,11500,True
0.07531947,0.0106174825,-79.54561,-95.76409,3304261,0.8629993,28476.451,2486.514163017273,0.00019385434,[-0.782  1.13  -1.466],0.7593758,33.841835,116.58113,100,116,7.531947,0.007593758,1.0617483,-65.711296,22.301594,-0.010846138,-175.09216,-58.511032,0.019385435,-89.92769,-89.92768580392003,,85.16448,0.8629993,5.618548,126.21,-1,17.798193,11600,True
0.08876504,0.010661674,-70.64611,-91.80734,3316423,0.8603639,21328.156,2497.763959169388,9.5259085e-05,[-0.735  1.113 -1.43 ],0.64252937,26.642714,118.60423,100,117,8.876504,0.006425294,1.0661674,-55.028812,21.95608,-0.041463908,-167.7478,-49.14357,0.009525909,-86.21575,-86.21575780004262,,81.53204,0.8603639,7.800824,121.62,-1,12.819159,11700,True
0.04790427,0.00865897,-72.62654,-89.21736,3328335,0.86639434,16382.39,2507.8314855098724,0.00017403855,[-0.678  1.13  -1.46 ],0.7248374,41.201607,90.4282,100,118,4.790427,0.0072483746,0.865897,-56.936676,20.697342,0.017709473,-148.93628,-58.50808,0.017403856,-84.252815,-84.25280707344413,,64.683464,0.86639434,9.988034,119.12,-1,10.01198,11800,True
0.053157117,0.010084565,-79.686066,-93.09041,3340611,0.86582875,33005.344,2520.2861454486847,0.00018067821,[-0.647  1.113 -1.401],0.7466262,35.40639,130.5552,100,119,5.315712,0.0074662627,1.0084566,-62.309464,23.09366,0.038358297,-189.02261,-58.467415,0.018067822,-86.789665,-86.78965981543064,,102.232956,0.86582875,7.605795,122.76,-1,13.14787,11900,True
0.05711338,0.008831265,-70.80172,-91.619804,3352588,0.86301285,37066.266,2530.771508216858,0.0001862533,[-0.663  1.137 -1.381],0.64083093,34.492886,172.54585,100,120,5.711338,0.0064083096,0.8831265,-51.838463,25.7634,0.060590055,-221.29126,-48.745403,0.01862533,-84.24344,-84.2434375922382,,137.04782,0.86301285,6.6090593,119.77,-1,15.130746,12000,True
0.033958632,0.0052272133,-93.04812,-96.04413,3365283,0.86846197,38538.035,2541.2918865680695,0.0028375068,[-0.661  1.113 -1.358],0.98965853,78.18744,127.98512,100,121,3.3958633,0.009896584,0.52272135,-86.07614,23.952532,0.07641524,-187.15807,-59.172943,0.28375068,-89.805534,-89.8055290824175,,97.35254,0.86846197,1.2489271,126.95,-1,80.068726,12100,True
0.061636098,0.00881161,-68.043564,-92.80045,3377548,0.86024857,15761.794,2553.668504714966,2.2932165e-05,[-0.669  1.121 -1.343],0.5592225,28.712553,118.87659,100,122,6.16361,0.005592225,0.88116103,-49.837852,22.715294,0.07364247,-178.08408,-59.207485,0.0022932165,-86.86433,-86.86432453870773,,91.21975,0.86024857,9.406057,122.65,-1,10.631447,12200,True
0.05104954,0.009959281,-71.12039,-91.41271,3389705,0.8579456,22674.19,2564.2497503757477,0.00025020106,[-0.675  1.149 -1.345],0.7162787,34.091667,114.84929,100,123,5.1049542,0.0071627866,0.9959282,-57.66538,21.753506,0.14830977,-164.0669,-49.217606,0.025020106,-85.94382,-85.94381571620703,,78.12308,0.8579456,6.052974,121.57,-1,16.520803,12300,True
0.123404466,0.015549871,-82.94076,-93.06912,3402034,0.85887575,56647.43,2575.7480392456055,2.8193233e-05,[-0.679  1.143 -1.271],0.8395336,22.57001,132.27498,100,124,12.340446,0.008395336,1.5549871,-66.39957,20.993282,0.099934325,-181.5301,-49.255127,0.0028193234,-87.01813,-87.01812553763389,,94.511986,0.85887575,7.472721,123.29,-1,13.382007,12400,True
0.04330004,0.0071772723,-60.24686,-90.287735,3414110,0.8662007,7545.0,2586.1059465408325,1.1279332e-06,[-0.65   1.167 -1.319],0.45339316,28.52311,104.30017,100,125,4.330004,0.004533932,0.71772724,-38.019356,20.212826,-0.0099873245,-154.72437,-50.424194,0.00011279332,-85.13026,-85.13025570258498,,69.59411,0.8662007,18.574047,120.76,-1,5.3838563,12500,True
0.027432257,0.005523209,-60.234,-92.72937,3426358,0.8610201,13275.673,2598.0481209754944,8.546558e-05,[-0.682  1.159 -1.429],0.47164232,42.16955,149.2894,100,126,2.7432258,0.0047164233,0.55232096,-39.21771,22.95514,-0.0011692047,-198.40001,-49.11062,0.008546558,-86.11604,-86.11603262558579,,112.28397,0.8610201,10.098835,122.48,-1,9.902132,12600,True
0.055988796,0.009220402,-73.028465,-92.99679,3438486,0.8643779,35912.996,2609.0106263160706,1.1870791e-05,[-0.686  1.185 -1.42 ],0.64073586,32.564632,161.5698,100,127,5.59888,0.006407358,0.9220401,-50.0049,24.936604,-0.035882533,-211.02457,-49.454773,0.0011870791,-85.96264,-85.96263704136014,,125.06192,0.8643779,10.71326,121.28,-1,9.334228,12700,True
0.051850185,0.009406288,-90.11672,-99.075005,3451393,0.85911775,50414.566,2620.2670001983643,0.0007843913,[-0.685  1.158 -1.455],0.91029495,48.361595,157.047,100,128,5.1850185,0.009102948,0.9406288,-80.88312,26.158228,-0.05116997,-206.79678,-49.749786,0.07843913,-92.18178,-92.18177976414562,,114.61501,0.85911775,1.7943101,129.07,-1,55.731728,12800,True
0.054252338,0.011226589,-80.34996,-96.000084,3463970,0.86646295,33043.633,2631.988424062729,5.5448338e-05,[-0.702  1.171 -1.47 ],0.7101397,28.577627,142.4947,100,129,5.425234,0.007101396,1.122659,-60.42009,26.569473,-0.07310486,-191.56209,-49.067383,0.005544834,-89.614685,-89.61467802897096,,101.94741,0.86646295,9.741647,125.77,-1,10.265204,12900,True
0.042179827,0.0066254647,-67.31181,-91.19553,3476091,0.8526923,13551.1455,2643.185910463333,0.00032420552,[-0.71   1.146 -1.492],0.5934855,44.518227,111.71771,100,130,4.217983,0.005934854,0.66254646,-51.060627,21.29534,-0.016249675,-169.0708,-57.353085,0.032420553,-85.55984,-85.55983857095242,,83.510956,0.8526923,8.315248,121.21,-1,12.0261,13000,True
0.05152759,0.007089973,-60.87462,-96.09638,3488786,0.8631548,10750.503,2654.7049827575684,0.00013990713,[-0.719  1.129 -1.435],0.47758543,31.212202,115.6316,100,131,5.152759,0.0047758548,0.70899737,-41.58831,22.470352,0.0005508661,-174.13664,-58.505043,0.013990713,-90.29182,-90.29182389691472,,83.84482,0.8631548,11.039777,126.95,-1,9.058154,13100,True
0.0861362,0.0121412575,-74.728485,-90.94637,3500980,0.8586136,19132.01,2664.976569414139,0.00017397052,[-0.725  1.104 -1.418],0.77652556,29.030565,95.66671,100,132,8.61362,0.0077652545,1.2141259,-63.586708,19.879211,0.020820675,-145.07845,-49.411736,0.017397052,-86.11044,-86.11043468251825,,58.968018,0.8586136,5.308178,121.94,-1,18.838856,13200,True
0.07509269,0.009624971,-76.538506,-91.93479,3513231,0.8702494,17222.855,2677.2417948246,0.00017000889,[-0.805  1.113 -1.398],0.69575125,34.319744,105.634674,100,133,7.5092688,0.0069575123,0.9624972,-61.874348,19.830385,0.04341271,-163.76816,-58.133488,0.01700089,-86.47586,-86.47585860192775,,77.2923,0.8702494,7.2160215,122.51,-1,13.858051,13300,True
0.1193638,0.013247898,-71.89793,-91.18632,3525268,0.8683088,44402.832,2689.049425840378,0.00039333024,[-0.793  1.136 -1.376],0.7198154,22.793142,132.09036,100,134,11.93638,0.0071981545,1.3247898,-57.909477,20.99655,0.064204246,-190.06783,-57.977463,0.039333023,-84.85072,-84.85072049275041,,105.21711,0.8683088,4.874884,120.37,-1,20.513308,13400,True
0.048912074,0.010262765,-81.42647,-92.21022,3537394,0.85930014,32649.598,2700.4862053394318,4.170998e-05,[-0.783  1.157 -1.355],0.754069,35.05967,128.8639,100,135,4.8912077,0.0075406893,1.0262766,-64.53889,22.504248,0.07810981,-186.19156,-57.327652,0.004170998,-86.003845,-86.00383942812681,,100.18772,0.85930014,7.403846,121.26,-1,13.5064945,13500,True
0.06269388,0.008352336,-70.14604,-94.80173,3549933,0.86194617,19835.709,2710.8683965206146,6.2462575e-05,[-0.771  1.131 -1.341],0.5768699,32.29628,128.61963,100,136,6.2693877,0.0057686986,0.83523357,-49.39096,22.724663,0.090347074,-187.33336,-58.713737,0.0062462576,-88.55728,-88.55727940887213,,98.776085,0.86194617,11.047421,125.39,-1,9.051886,13600,True
0.08328181,0.0123095345,-83.87594,-91.6881,3562154,0.856905,23362.744,2721.6814675331116,5.514727e-05,[-0.739  1.157 -1.329],0.7875034,29.041834,96.21061,100,137,8.328181,0.007875035,1.2309535,-67.31502,21.552452,0.09909357,-154.44937,-58.23876,0.005514727,-86.53979,-86.53978511855006,,67.90959,0.856905,10.34759,122.21,-1,9.664085,13700,True
0.0639671,0.010969786,-86.459114,-94.93551,3574642,0.862675,44030.254,2732.877599477768,0.00020652865,[-0.818  1.138 -1.32 ],0.8200987,35.8523,141.69284,100,138,6.3967104,0.008200986,1.0969785,-71.45498,24.088793,0.0983094,-200.59308,-58.90024,0.020652866,-88.24906,-88.2490710285306,,112.344,0.862675,5.0353847,124.88,-1,19.859455,13800,True
