OptimizationReturnMin,InitialReturnMean,VarianceInit,TimeElapsed,OptimizationReturnMax,MeanEntropy,InitialReturnMin,MinIWNorm,EmpiricalD2,MeanIW,StdIW,OptimizationReturnMean,ESSClassic,MeanIWNorm,Weights,Iteration,EpisodesSoFar,MinIW,MaxIW,StdIWNorm,InitialReturnStd,TimestepsSoFar,EpRewMean,ReturnStepMaxmin,Bound,EpLenMean,InitialReturnMax,MaxIWNorm,ReturnStepMax,InitialBound,ESSRenyi,LearnableVariance,EpThisIter,ReturnMeanIW,J_sample_variance
,-85.36397,-1,3246.587275981903,143.17465,0.15388492,-193.6293,0.0002588453,7.891284,0.6038743,0.6608115,108.26532,45.507023,0.0060387426,[ 0.329  1.12  -1.327],139,13900,0.025884531,3.6735172,0.0066081146,23.465126,3740705,-85.36397245019674,0.85684836,-66.1626,120.95,-50.45465,0.03673517,0.85684836,-91.818275,12.672209,True,100,-48.031513,20381.775
,-92.1689,-1,3258.489233493805,105.57284,0.1683811,-156.94594,0.000105706895,12.0381,0.7400373,0.9682042,64.77703,36.87729,0.007400372,[ 0.26   1.122 -1.265],140,14000,0.01057069,4.9162483,0.0096820425,23.168856,3753688,-92.1689042699337,0.85830235,-83.51079,129.83,-51.3731,0.04916248,0.85830235,-97.40044,8.306958,True,100,-65.35948,19077.521
,-83.78436,-1,3270.258516073227,117.081894,0.1445296,-168.20125,3.7949852e-05,11.902131,0.5206216,0.7882871,84.416885,30.37132,0.005206216,[ 0.246  1.154 -1.251],141,14100,0.0037949854,4.899296,0.007882872,23.012714,3765604,-83.7843635211885,0.8561343,-62.369606,119.16,-51.119354,0.048992958,0.8561343,-89.39107,8.401856,True,100,-43.02676,13452.32
,-86.77835,-1,3282.5559418201447,97.21703,0.14006084,-158.23567,5.694677e-05,12.939061,0.6313145,1.0172786,71.45732,27.80482,0.0063131447,[ 0.222  1.122 -1.274],142,14200,0.005694677,8.325718,0.010172784,19.825161,3777936,-86.77835405498743,0.86406255,-72.82763,123.32,-61.01864,0.083257176,0.86406255,-92.05287,7.728536,True,100,-53.854694,18182.75
,-88.97886,-1,3293.888852596283,90.72366,0.047891997,-152.06812,2.278062e-05,7.7632236,0.573815,1.276138,63.089256,16.818117,0.00573815,[ 0.332  1.102 -1.279],143,14300,0.002278062,10.677633,0.012761379,20.528074,3790531,-88.97885813355445,0.8671104,-60.135635,125.95,-61.34445,0.10677633,0.8671104,-94.0478,12.881247,True,100,-46.012276,17788.438
,-89.07852,-1,3304.331544160843,114.91016,0.07845594,-167.45642,0.000120067016,9.527356,0.724989,0.9574117,78.3779,36.443783,0.0072498894,[ 0.306  1.098 -1.371],144,14400,0.012006702,5.000205,0.009574116,22.30179,3803098,-89.07852247953414,0.86489,-82.26376,125.67,-52.546265,0.05000205,0.86489,-94.6604,10.496091,True,100,-65.0345,20624.066
,-83.5558,-1,3315.009647130966,144.48805,0.019153595,-195.61206,7.645415e-06,8.203889,0.65425193,0.96753365,112.05626,31.3778,0.006542519,[ 0.325  1.123 -1.34 ],145,14500,0.0007645415,4.7033653,0.009675336,21.08205,3815000,-83.55579841390252,0.85983527,-69.4015,119.02,-51.124004,0.047033653,0.85983527,-90.076195,12.189342,True,100,-50.72548,31297.285
,-87.33947,-1,3326.8962926864624,155.59872,0.022414494,-215.94739,0.00021894129,3.8674994,0.79686195,1.0837301,128.60791,35.09273,0.0079686195,[ 0.317  1.099 -1.4  ],146,14600,0.021894129,6.469092,0.010837302,25.7023,3827381,-87.33948406487703,0.86823356,-79.67357,123.81,-60.348663,0.06469092,0.86823356,-94.53773,25.8565,True,100,-65.517525,55154.184
,-84.97364,-1,3337.3898408412933,87.08235,0.019154564,-147.89233,0.00343181,1.0973392,1.0005413,0.37161815,62.91869,87.87727,0.010005414,[ 0.237  1.1   -1.397],147,14700,0.343181,2.6046984,0.0037161815,19.30316,3839468,-84.97364346832038,0.8663779,-88.0354,120.87,-60.80998,0.026046984,0.8663779,-89.90338,91.12953,True,100,-82.8713,23315.518
,-90.5321,-1,3348.2614636421204,132.20137,-0.055927187,-184.19984,1.627726e-05,9.903912,0.463932,0.8703954,93.66775,22.12461,0.00463932,[ 0.215  1.102 -1.4  ],148,14800,0.001627726,6.1961055,0.008703954,25.084055,3852192,-90.532103189677,0.86448264,-57.39583,127.24,-51.998474,0.061961055,0.86448264,-96.67209,10.097021,True,100,-38.072968,16604.074
,-88.282425,-1,3358.5461831092834,157.43182,-0.13712086,-209.53137,9.771242e-06,11.557534,0.5888231,0.9171287,121.24896,29.18855,0.00588823,[ 0.285  1.093 -1.475],149,14900,0.0009771242,5.3698845,0.009171287,24.253008,3864737,-88.2824163146317,0.8622463,-74.14897,125.45,-52.099556,0.053698845,0.8622463,-95.2668,8.652365,True,100,-50.404613,28363.623
,-88.2333,-1,3371.257872581482,141.78636,-0.065906234,-193.95117,0.00026724034,8.042086,0.6092853,0.6587578,105.71787,46.10445,0.006092853,[ 0.227  1.087 -1.556],150,15000,0.026724035,4.1210833,0.0065875775,28.216522,3877174,-88.23330519273877,0.86842954,-67.00412,124.37,-52.164814,0.04121083,0.86842954,-94.69834,12.434586,True,100,-48.670193,21011.887
,-90.0837,-1,3382.944657087326,117.84193,-0.011627197,-178.85945,0.00031361793,7.506693,0.7504049,1.1419841,88.77574,30.157288,0.0075040497,[ 0.232  1.077 -1.485],151,15100,0.031361792,10.235293,0.011419841,26.192001,3889815,-90.08370069608092,0.8582333,-79.54649,126.41,-61.017525,0.10235293,0.8582333,-96.045685,13.321445,True,100,-63.21165,35253.367
,-90.3142,-1,3394.7069194316864,154.80473,-0.040325176,-205.86172,0.0016014253,1.4903171,0.9604045,0.6681066,115.547516,67.388596,0.009604046,[ 0.257  1.092 -1.431],152,15200,0.16014254,3.8908377,0.0066810665,26.930664,3902591,-90.31420339405537,0.8564149,-95.19567,127.76,-51.056995,0.038908377,0.8564149,-97.176254,67.099815,True,100,-86.81857,46101.434
,-84.35253,-1,3406.770981311798,133.14731,-0.07935807,-184.04103,1.3296863e-05,10.721545,0.5840184,0.82816494,99.6885,33.213165,0.0058401837,[ 0.227  1.09  -1.459],153,15300,0.0013296863,4.392128,0.00828165,21.837858,3914578,-84.35253673404455,0.8684398,-66.16789,119.87,-50.89373,0.04392128,0.8684398,-90.487236,9.327014,True,100,-46.08057,20392.803
,-82.64932,-1,3418.3800134658813,100.60124,-0.023277268,-161.35034,0.00023260231,7.780882,0.7060296,0.8098136,78.70101,43.185326,0.007060296,[ 0.13   1.093 -1.498],154,15400,0.023260232,4.3202834,0.008098136,19.570576,3926282,-82.64932765677571,0.8620559,-73.45716,117.04,-60.749104,0.043202832,0.8620559,-88.02767,12.852014,True,100,-58.45468,17309.12
,-84.02491,-1,3430.0699949264526,129.12201,-0.119707815,-180.15323,1.2653956e-06,14.144607,0.5792866,0.9433948,96.12833,27.381039,0.005792865,[ 0.148  1.11  -1.442],155,15500,0.00012653955,6.881868,0.0094339475,21.439383,3938212,-84.02490999057889,0.8659204,-68.82562,119.3,-51.03122,0.06881868,0.8659204,-90.030014,7.0698323,True,100,-46.240826,20953.758
,-86.12578,-1,3440.3975903987885,141.40945,-0.16078758,-192.30948,4.5295747e-05,12.541174,0.5179895,0.84730774,106.18371,27.205566,0.0051798946,[ 0.107  1.123 -1.539],156,15600,0.004529575,5.464823,0.008473078,25.568018,3950381,-86.125773165375,0.8572267,-68.29647,121.69,-50.90003,0.054648228,0.8572267,-92.536095,7.9737353,True,100,-45.595284,17981.68
,-86.343376,-1,3450.9553833007812,241.7416,-0.1335754,-292.6925,0.00040012825,5.489108,0.7450378,0.75669813,206.34914,49.223583,0.007450378,[ 0.032  1.111 -1.58 ],157,15700,0.040012825,4.6593404,0.007566981,35.799103,3962568,-86.34337600156665,0.8626316,-84.890564,121.87,-50.950916,0.0465934,0.8626316,-96.09979,18.217896,True,100,-62.03241,75224.1
,-86.54177,-1,3461.2929356098175,128.69193,-0.0527954,-179.1315,0.0003769536,8.282177,0.6622568,0.60059977,92.58974,54.87073,0.006622568,[-0.018  1.126 -1.553],158,15800,0.03769536,3.1723857,0.006005998,24.338501,3974865,-86.54176398292184,0.8652868,-73.487656,122.97,-50.439583,0.031723857,0.8652868,-92.51282,12.0741205,True,100,-56.303707,18172.365
,-83.70289,-1,3471.8045749664307,98.35857,-0.14309858,-148.10696,2.2615866e-06,18.868584,0.46223405,0.7684726,64.404076,26.56771,0.00462234,[-0.021  1.13  -1.472],159,15900,0.00022615866,4.1623588,0.007684726,19.36319,3986770,-83.70289223968983,0.86370504,-59.735397,119.05,-49.748394,0.041623585,0.86370504,-88.639786,5.2998147,True,100,-38.290504,7734.722
,-88.511536,-1,3482.5339245796204,135.06445,-0.07373836,-185.29373,0.00051235466,5.864549,0.76427823,0.9243795,96.7822,40.60348,0.0076427828,[ 0.028  1.144 -1.562],160,16000,0.051235467,4.0899525,0.009243796,28.669155,3999224,-88.51152854785323,0.86237603,-80.0532,124.54,-50.22927,0.040899523,0.86237603,-94.68798,17.051609,True,100,-65.09578,30117.834
,-83.489685,-1,3492.41486287117,81.30646,-0.0988738,-141.33736,0.0016917842,1.2804872,0.9680014,0.68385583,57.847668,66.70723,0.009680014,[ 0.013  1.151 -1.493],161,16100,0.16917843,6.215591,0.0068385582,18.439638,4011065,-83.48968649163842,0.85853505,-84.90189,118.41,-60.030895,0.06215591,0.85853505,-88.20093,78.095276,True,100,-79.57072,21287.74
,-82.92532,-1,3503.92995262146,110.7287,-0.034875736,-162.41075,0.00018699018,8.920379,0.7537065,0.8924948,79.485435,41.62869,0.0075370646,[ 0.01   1.157 -1.518],162,16200,0.018699018,4.9845448,0.008924947,20.60052,4022905,-82.9253199262917,0.8692039,-78.79934,118.4,-51.682053,0.049845446,0.8692039,-88.339005,11.210286,True,100,-62.630264,20656.277
,-82.50819,-1,3514.414269924164,116.33786,-0.099158496,-166.90245,1.7026063e-05,13.932871,0.4896232,0.91914684,84.39426,22.103937,0.004896232,[ 0.049  1.144 -1.454],163,16300,0.0017026063,6.7606544,0.009191468,21.691717,4034612,-82.5081863810122,0.8609949,-60.20905,117.07,-50.56459,0.067606546,0.8609949,-88.0716,7.177272,True,100,-39.442623,13150.06
,-84.71459,-1,3526.691814184189,143.87582,-0.18995044,-194.85815,2.4618112e-05,9.059234,0.41560787,0.7146787,110.14356,25.271547,0.0041560787,[-0.042  1.154 -1.518],164,16400,0.0024618113,5.4427576,0.0071467874,22.982697,4046620,-84.71458516567945,0.8608421,-51.11625,120.08,-50.982334,0.054427575,0.8608421,-91.209854,11.038462,True,100,-31.566416,15267.629
,-85.33337,-1,3537.3765063285828,131.56009,-0.2103425,-182.25897,3.0686188e-05,8.868902,0.6499162,0.9637275,96.925606,31.261324,0.006499161,[-0.084  1.153 -1.609],165,16500,0.003068619,6.8871574,0.009637275,24.497145,4058648,-85.33337076276541,0.8533006,-71.243164,120.28,-50.698883,0.06887157,0.8533006,-91.40867,11.2753525,True,100,-53.150497,23581.805
,-85.59116,-1,3550.492755174637,115.15314,-0.22303665,-166.00311,2.9325736e-05,12.601715,0.5629348,1.0125518,80.41196,23.610928,0.005629348,[-0.076  1.175 -1.629],166,16600,0.0029325737,8.504229,0.010125517,24.897558,4070739,-85.59115526944399,0.8582833,-67.26827,120.91,-50.849976,0.08504228,0.8582833,-91.124596,7.9354277,True,100,-47.62518,14319.094
,-79.478966,-1,3562.0891284942627,192.93364,-0.20350653,-243.09021,0.00016882074,5.8069334,0.72619444,0.8621967,163.61125,41.500057,0.0072619445,[-0.079  1.199 -1.642],167,16700,0.016882075,6.6466665,0.0086219665,27.716423,4081960,-79.47896385788917,0.85709566,-75.33745,112.21,-50.15657,0.06646667,0.85709566,-87.58197,17.220793,True,100,-55.811165,53310.742
,-85.43875,-1,3573.6558935642242,109.398605,-0.18230201,-160.46352,0.00025735731,8.43984,0.637995,0.91920114,75.024765,32.511818,0.00637995,[-0.045  1.181 -1.622],168,16800,0.025735732,5.5779233,0.009192011,23.233404,4094019,-85.43875005424023,0.8643536,-66.413666,120.59,-51.064915,0.055779234,0.8643536,-90.78754,11.848565,True,100,-50.874695,16805.533
,-85.06643,-1,3585.51767373085,125.052704,-0.21124381,-176.31403,0.0011585272,1.5633285,0.97168905,0.73388934,91.247604,63.676605,0.009716891,[-0.074  1.201 -1.601],169,16900,0.11585272,4.014763,0.0073388927,25.446592,4106052,-85.06641918092966,0.8638703,-85.96941,120.33,-51.261326,0.04014763,0.8638703,-90.94355,63.966084,True,100,-78.62105,36559.098
,-84.91039,-1,3596.8254487514496,138.04454,-0.20897394,-188.11957,1.9333798e-05,12.690891,0.6467941,0.7777882,103.20918,40.88182,0.0064679408,[-0.047  1.204 -1.63 ],170,17000,0.0019333799,3.6091802,0.007777882,24.021227,4117992,-84.91038887113332,0.862055,-75.54231,119.4,-50.075024,0.0360918,0.862055,-91.181046,7.8796673,True,100,-53.203568,22668.75
,-81.22047,-1,3607.642616033554,119.81802,-0.18596876,-170.4815,0.00032655455,5.4297876,0.8215632,1.1021324,89.26103,35.718876,0.008215631,[-0.035  1.227 -1.628],171,17100,0.032655455,6.5528526,0.011021324,24.081741,4129512,-81.22046516016125,0.86190146,-80.58154,115.2,-50.663483,0.06552853,0.86190146,-86.90318,18.416927,True,100,-67.33973,29387.81
,-81.241486,-1,3618.4505007267,160.90503,-0.2542229,-211.4223,3.5523488e-05,6.3458695,0.6706616,0.9572097,130.18082,32.9264,0.0067066164,[ 0.024  1.234 -1.605],172,17200,0.0035523488,5.6305885,0.009572097,24.90309,4141076,-81.24148742988706,0.8634843,-67.67964,115.64,-50.517273,0.056305885,0.8634843,-88.288895,15.758282,True,100,-49.926502,39410.195
,-76.32004,-1,3627.5407316684723,104.10391,-0.30561808,-154.40288,5.5890287e-05,11.886183,0.55453515,0.84936714,78.08283,29.886202,0.0055453526,[ 0.014  1.249 -1.673],173,17300,0.005589029,5.296361,0.008493671,16.19914,4151998,-76.32004448533058,0.86455905,-59.587124,109.22,-50.298965,0.052963607,0.86455905,-81.46681,8.41313,True,100,-41.842968,12797.336
,-83.33326,-1,3638.378667116165,181.78223,-0.30795285,-232.20947,0.0007058628,1.8203086,0.8680734,0.79245424,148.8762,54.544506,0.008680734,[ 0.065  1.263 -1.725],174,17400,0.07058629,5.9486933,0.007924543,31.855785,4163773,-83.3332611683011,0.8617788,-80.51213,117.75,-50.427254,0.059486933,0.8617788,-91.07358,54.93574,True,100,-70.068985,56760.496
,-78.06694,-1,3649.841866016388,122.23738,-0.351227,-172.48657,1.4261207e-05,11.346513,0.70394677,1.1014192,94.41963,29.001646,0.007039468,[ 0.081  1.272 -1.727],175,17500,0.0014261208,5.7065005,0.011014192,20.7374,4174861,-78.06694022983312,0.85853565,-73.406006,110.88,-50.24919,0.057065003,0.85853565,-83.81649,8.81328,True,100,-54.03888,26102.95
,-82.62035,-1,3660.4206070899963,193.8659,-0.42382804,-244.10817,9.765392e-05,4.5564065,0.7543987,0.9813193,161.48781,37.146107,0.007543987,[ 0.103  1.291 -1.77 ],176,17600,0.009765392,5.39398,0.009813193,26.12774,4186543,-82.62035605236888,0.86323535,-74.18587,116.82,-50.24227,0.0539398,0.86323535,-90.75729,21.94712,True,100,-56.816967,64095.99
,-80.637535,-1,3670.8931772708893,147.64986,-0.47622743,-197.74393,1.1602193e-05,12.184717,0.5614433,0.73858964,117.1064,36.622105,0.0056144334,[ 0.08   1.298 -1.843],177,17700,0.0011602193,3.5780294,0.0073858956,28.093515,4197987,-80.63753151223064,0.8639298,-67.8755,114.44,-50.09407,0.035780292,0.8639298,-87.22899,8.207002,True,100,-44.866936,21190.395
,-80.22231,-1,3680.4768981933594,103.81163,-0.50482166,-154.49687,1.5473192e-05,9.032537,0.6849833,1.0551665,74.27456,29.647953,0.0068498324,[ 0.129  1.285 -1.895],178,17800,0.0015473191,7.175383,0.010551664,21.125101,4209360,-80.22230969145895,0.8621575,-69.461754,113.73,-50.68524,0.07175383,0.8621575,-85.37221,11.071086,True,100,-53.984165,17226.52
,-81.856476,-1,3691.2362036705017,197.2804,-0.5176105,-248.25064,0.00010679323,5.9066734,0.77455163,0.944277,166.39418,40.220875,0.0077455156,[ 0.149  1.3   -1.924],179,17900,0.010679323,5.09852,0.00944277,29.467474,4220906,-81.85647800773383,0.85861325,-82.486145,115.46,-50.97025,0.0509852,0.85861325,-90.1315,16.930004,True,100,-62.374825,64105.85
,-79.75861,-1,3701.445909500122,121.62761,-0.5360343,-172.59311,7.0852744e-05,10.929829,0.573771,0.7916676,92.834496,34.438297,0.00573771,[ 0.127  1.286 -1.937],180,18000,0.007085275,3.898963,0.007916676,23.013784,4232250,-79.75861377358437,0.8602867,-61.509323,113.44,-50.9655,0.03898963,0.8602867,-85.51171,9.149274,True,100,-42.489395,16752.48
,-81.014366,-1,3712.3524763584137,104.49779,-0.53691876,-155.35518,0.001629799,1.4077742,0.92494935,0.527803,74.34081,75.43654,0.0092494935,[ 0.118  1.304 -1.955],181,18100,0.1629799,2.4536374,0.0052780295,19.562513,4243754,-81.01436771765351,0.85794526,-80.96997,115.04,-50.857395,0.024536373,0.85794526,-86.19286,71.03412,True,100,-74.82569,22999.61
,-77.09297,-1,3721.313461780548,183.09456,-0.55710554,-233.64993,0.0024332164,1.3019083,0.94482887,0.4644556,156.55696,80.53816,0.009448289,[ 0.142  1.304 -1.956],182,18200,0.24332164,2.4740143,0.004644556,24.086178,4254796,-77.09297432363033,0.861186,-80.74719,110.42,-50.555378,0.024740143,0.861186,-84.88131,76.810326,True,100,-71.86061,55131.305
,-82.599266,-1,3732.040120124817,182.79816,-0.53598076,-234.09857,0.00036794977,3.2299485,0.79487497,0.9591448,151.49931,40.716095,0.00794875,[ 0.134  1.3   -1.976],183,18300,0.03679498,6.934546,0.009591447,27.66353,4266546,-82.599263715446,0.8717513,-78.64446,117.5,-51.300407,0.06934546,0.8717513,-90.40255,30.960245,True,100,-64.62035,57023.45
,-85.0483,-1,3741.113447666168,227.10213,-0.52896345,-277.88245,0.00019486602,4.5510774,0.74627924,0.9316015,192.83417,39.08809,0.0074627926,[ 0.134  1.289 -1.955],184,18400,0.019486602,5.8323603,0.009316016,34.835995,4278513,-85.04829449683427,0.8535161,-76.72602,119.67,-50.78032,0.058323603,0.8535161,-94.31104,21.972818,True,100,-56.96556,82870.95
,-82.67492,-1,3751.872542619705,123.25585,-0.5864647,-173.45984,5.148528e-06,9.686263,0.5721758,0.8927343,90.784935,29.117476,0.005721758,[ 0.105  1.301 -1.948],185,18500,0.0005148528,6.253315,0.008927343,24.176132,4290184,-82.67491865053773,0.8628154,-63.403053,116.71,-50.203987,0.06253315,0.8628154,-88.45692,10.323899,True,100,-45.407887,18535.266
,-79.82966,-1,3760.6560101509094,184.29622,-0.6140218,-234.97888,6.478841e-05,5.7611613,0.665726,0.8914459,155.14922,35.802807,0.0066572595,[ 0.14   1.289 -2.005],186,18600,0.006478841,6.754015,0.008914459,28.127604,4301503,-79.82965953111649,0.8665801,-70.220985,113.19,-50.682663,0.06754015,0.8665801,-87.662285,17.35761,True,100,-51.42078,45160.652
,-86.0039,-1,3770.5394830703735,207.65494,-0.655333,-258.93542,0.000101537575,4.6895995,0.706022,0.9890992,172.93152,33.753548,0.0070602205,[ 0.14   1.303 -2.033],187,18700,0.010153757,6.208676,0.009890991,34.247444,4313556,-86.00389843299985,0.86828476,-75.63029,120.53,-51.280495,0.062086757,0.86828476,-94.63507,21.323782,True,100,-56.939045,64400.28
,-84.41306,-1,3780.211137533188,366.48566,-0.68683547,-416.72488,4.6631354e-05,2.6620164,0.7927579,0.6862575,332.31183,57.16363,0.007927579,[ 0.173  1.294 -2.074],188,18800,0.0046631354,2.8907588,0.006862575,47.960335,4325384,-84.41306770712137,0.8570329,-84.30746,118.28,-50.23923,0.028907588,0.8570329,-98.303894,37.56551,True,100,-61.643616,167892.36
,-79.91849,-1,3788.5395889282227,176.57437,-0.6864031,-227.96075,0.0012869723,1.6814255,0.9215075,0.6059282,148.04228,69.8149,0.009215075,[ 0.204  1.289 -2.106],189,18900,0.12869723,3.5307376,0.0060592815,25.13237,4336766,-79.91848770678044,0.864833,-82.39601,113.82,-51.38639,0.035307374,0.864833,-87.51718,59.473347,True,100,-72.5428,53452.76
,-84.29493,-1,3798.041954755783,268.25266,-0.6830664,-318.57843,0.0016314398,1.667062,0.91286683,0.8300069,234.2835,54.74349,0.009128667,[ 0.178  1.29  -2.105],190,19000,0.16314398,6.803736,0.008300069,38.84632,4348611,-84.29493011251093,0.8560265,-85.20237,118.45,-50.325775,0.06803736,0.8560265,-94.914215,59.98577,True,100,-71.49131,131981.8
,-81.9053,-1,3807.6375148296356,205.15662,-0.6990302,-256.03442,0.0015355189,1.410278,0.95003325,0.6076311,174.12914,70.96857,0.009500332,[ 0.202  1.286 -2.102],191,19100,0.15355189,3.9921474,0.0060763103,31.86078,4360217,-81.9053040471673,0.8618081,-86.6054,116.06,-50.8778,0.039921474,0.8618081,-90.43979,70.908005,True,100,-76.47027,72259.48
,-79.56304,-1,3816.8062341213226,189.75288,-0.6942464,-239.99202,0.0046629566,1.1505338,0.98407364,0.40650997,160.42897,85.42319,0.009840735,[ 0.215  1.282 -2.118],192,19200,0.46629566,2.8043444,0.004065099,25.302177,4371583,-79.56304294794798,0.862975,-85.95852,113.66,-50.239132,0.028043443,0.862975,-87.562775,86.916176,True,100,-77.37777,61317.668
,-84.86049,-1,3827.2272231578827,164.95697,-0.6591868,-215.59787,0.00029765643,4.9601607,0.82310814,0.8259576,130.7374,49.82721,0.008231081,[ 0.216  1.278 -2.113],193,19300,0.029765643,4.8555436,0.008259576,32.756935,4383483,-84.86048267111182,0.868225,-82.85638,119.0,-50.640892,0.048555434,0.868225,-92.04707,20.160637,True,100,-66.85081,44409.332
,-86.863495,-1,3837.0734589099884,180.41835,-0.65676147,-231.58612,0.0044034584,1.1067239,0.98280966,0.32529637,144.72261,90.12649,0.009828096,[ 0.218  1.268 -2.078],194,19400,0.44034585,2.0884862,0.0032529638,35.492554,4395726,-86.86350462406874,0.86152256,-92.313995,122.43,-51.167774,0.020884862,0.86152256,-94.58304,90.35677,True,100,-84.19297,56207.977
,-80.6327,-1,3846.1939058303833,164.6484,-0.710015,-214.95413,0.0006012346,1.9924753,0.9081757,0.91676605,134.32144,49.5293,0.009081757,[ 0.207  1.269 -2.076],195,19500,0.060123462,5.726745,0.00916766,26.508581,4407163,-80.63270333021879,0.8581317,-80.51654,114.37,-50.30573,0.05726745,0.8581317,-87.79784,50.188828,True,100,-70.40259,55288.332
,-88.81927,-1,3855.593849658966,316.27283,-0.70877844,-366.95297,0.00058169075,2.8140028,0.79662263,0.946413,278.1337,41.469345,0.007966226,[ 0.209  1.272 -2.129],196,19600,0.058169078,6.452631,0.009464131,51.593716,4419556,-88.81926045373082,0.86218286,-84.8767,123.93,-50.68014,0.06452631,0.86218286,-101.051025,35.536568,True,100,-64.357925,171528.61
,-83.155205,-1,3865.0844576358795,176.25494,-0.72698814,-227.42506,0.0011385442,1.450262,0.9280579,0.52047,144.26987,76.07369,0.00928058,[ 0.239  1.266 -2.128],197,19700,0.11385442,2.9072251,0.0052047004,31.881134,4431323,-83.15520218685269,0.85826564,-86.09054,117.67,-51.170113,0.029072251,0.85826564,-90.73604,68.953064,True,100,-76.96118,51591.03
,-86.06435,-1,3875.3358125686646,283.9895,-0.7034858,-335.56204,0.0004258869,3.8672042,0.6519933,0.6552508,249.49771,49.750813,0.0065199328,[ 0.22   1.268 -2.146],198,19800,0.04258869,4.8013225,0.0065525076,43.25338,4443421,-86.0643450704217,0.8584233,-75.46568,120.98,-51.572548,0.048013225,0.8584233,-97.24975,25.858475,True,100,-53.46936,79713.01
,-86.19443,-1,3885.263386964798,285.86093,-0.6771611,-337.12683,0.0007602659,2.9833887,0.8579263,1.0735241,250.93242,38.974888,0.008579263,[ 0.187  1.265 -2.122],199,19900,0.076026596,8.763314,0.010735243,37.57205,4455556,-86.19442164257168,0.8607847,-88.53347,121.35,-51.265896,0.08763314,0.8607847,-97.43198,33.518932,True,100,-69.123405,169730.22
,-80.52318,-1,3895.826011657715,159.98668,-0.67873484,-211.24908,0.0004434929,2.5169816,0.76257735,0.71118456,130.72589,53.482944,0.0076257735,[ 0.176  1.258 -2.096],200,20000,0.04434929,4.399311,0.007111845,30.745089,4466925,-80.52317839697004,0.86392266,-73.72487,113.69,-51.262405,0.043993108,0.86392266,-87.56481,39.73013,True,100,-62.553314,35641.996
,-88.48121,-1,3905.655862092972,228.95457,-0.64312756,-279.36417,0.00038990463,2.8411887,0.8937004,1.0767041,190.88297,40.79181,0.008937004,[ 0.205  1.251 -2.098],201,20100,0.038990464,8.244288,0.010767041,36.396976,4479350,-88.48120657086372,0.8610929,-89.26844,124.25,-50.40959,0.08244288,0.8610929,-97.79334,35.196537,True,100,-73.57206,115392.79
,-82.00078,-1,3914.9205043315887,168.547,-0.59952456,-219.84836,0.0010202548,3.251916,0.83176315,0.9556623,137.84758,43.101433,0.008317632,[ 0.198  1.244 -2.062],202,20200,0.10202548,7.9762506,0.009556623,27.172892,4490991,-82.00078259140253,0.85884553,-81.08545,116.41,-51.30136,0.0797625,0.85884553,-89.32906,30.751102,True,100,-67.870316,52875.926
,-84.90253,-1,3924.512405872345,175.54456,-0.56752837,-226.32982,0.00018543647,5.86258,0.69403684,0.7858904,141.42729,43.81719,0.0069403686,[ 0.169  1.245 -2.018],203,20300,0.018543648,4.5169168,0.007858904,30.529245,4503016,-84.90253293916584,0.8548629,-72.65712,120.25,-50.78527,0.045169167,0.8548629,-92.44686,17.057337,True,100,-54.390217,40621.117
,-84.080536,-1,3932.7519869804382,218.31236,-0.57144994,-269.09387,0.00040395185,4.36553,0.8226196,1.0376745,185.01334,38.592194,0.008226196,[ 0.177  1.233 -1.986],204,20400,0.040395185,5.8330765,0.010376744,36.362865,4514908,-84.0805390354991,0.8603369,-82.53931,118.92,-50.781513,0.058330763,0.8603369,-93.05032,22.906727,True,100,-63.79795,93023.695
,-85.72478,-1,3941.803096294403,358.29468,-0.6336306,-409.4825,0.0001891368,3.1826975,0.74839514,0.7536757,323.75772,49.648457,0.007483952,[ 0.162  1.222 -1.99 ],205,20500,0.01891368,3.4418402,0.007536757,43.947468,4526922,-85.72478104561567,0.8672502,-84.28806,120.14,-51.187828,0.0344184,0.8672502,-99.37419,31.419888,True,100,-59.937344,160735.02
,-89.808044,-1,3952.744316339493,189.27231,-0.6283796,-240.33736,0.00013633839,4.55595,0.87589544,0.983552,150.5293,44.229637,0.008758955,[ 0.165  1.227 -2.053],206,20600,0.01363384,4.7521944,0.00983552,35.20737,4539541,-89.80805685102939,0.8639208,-93.91561,126.19,-51.06505,0.04752194,0.8639208,-97.81929,21.949318,True,100,-76.81587,69465.305
,-83.30705,-1,3962.956359386444,188.11572,-0.643379,-239.19576,0.000366061,2.7228239,0.8978757,1.0082914,155.88869,44.22683,0.008978757,[ 0.194  1.216 -2.047],207,20700,0.0366061,4.8667116,0.0100829145,33.04697,4551294,-83.30704757869243,0.8618833,-82.85262,117.53,-51.08004,0.048667114,0.8618833,-91.280235,36.726578,True,100,-69.696075,76305.25
,-78.81134,-1,3972.887469768524,172.02219,-0.6508484,-223.42377,0.00015215958,4.2106304,0.79346544,0.9359871,144.61244,41.814735,0.007934654,[ 0.204  1.226 -2.062],208,20800,0.0152159585,4.422328,0.009359871,23.129429,4562476,-78.81133939102293,0.86939037,-76.80677,111.82,-51.401585,0.04422328,0.86939037,-86.2588,23.749413,True,100,-61.524715,50607.125
