MeanIW,ReturnStepMaxmin,InitialReturnMin,OptimizationReturnMax,Weights,MinIW,EmpiricalD2,TimeElapsed,ESSClassic,MaxIW,Bound,J_sample_variance,MeanEntropy,InitialBound,Iteration,MaxIWNorm,EpRewMean,StdIW,EpisodesSoFar,ESSRenyi,MinIWNorm,InitialReturnMax,InitialReturnStd,TimestepsSoFar,EpLenMean,VarianceInit,OptimizationReturnMean,EpThisIter,MeanIWNorm,StdIWNorm,LearnableVariance,ReturnMeanIW,ReturnStepMax,InitialReturnMean,OptimizationReturnMin
0.52915704,0.85943633,-152.16118,101.52162,[ 0.06   1.301 -0.781],2.017586e-05,14.815377,2597.8786466121674,23.629059,4.9950733,-60.134922,12448.533,0.5481268,-84.1188,70,0.049950734,-79.04675552159547,0.95131737,7000,6.749744,2.017586e-07,-50.639557,16.327211,1926105,113.03,-1,73.114426,100,0.0052915704,0.009513173,True,-40.612263,0.85943633,-79.04676,
0.5934679,0.8630148,-134.20181,84.180374,[ 0.169  1.321 -0.871],0.002793234,9.499257,2614.775274991989,31.030254,5.6145024,-59.79748,9246.697,0.5735763,-83.22987,71,0.056145024,-78.75647351160646,0.88477707,7100,10.527139,2.793234e-05,-50.021442,15.8105955,1937423,113.18,-1,55.445343,100,0.0059346785,0.00884777,True,-46.010094,0.8630148,-78.75648,
0.73104554,0.85929716,-157.71652,107.06082,[ 0.199  1.277 -0.845],0.003946153,11.94139,2628.502738237381,22.003792,11.432381,-71.94548,30159.83,0.54260194,-85.32574,72,0.1143238,-80.06851941376925,1.3763611,7200,8.374234,3.9461527e-05,-50.655704,17.85198,1948880,114.57,-1,77.648,100,0.0073104547,0.013763612,True,-53.778477,0.85929716,-80.06851,
0.4531441,0.85607797,-115.76401,64.35177,[ 0.128  1.326 -0.876],0.0006912948,24.001154,2647.014684200287,31.104692,3.7741919,-51.83278,3835.1426,0.4589927,-79.65341,73,0.037741918,-75.79460462972521,0.67440104,7300,4.166466,6.912948e-06,-51.41224,14.31736,1959743,108.63,-1,39.969402,100,0.0045314413,0.0067440104,True,-32.92814,0.85607797,-75.79461,
0.60129553,0.8635768,-137.77556,86.77988,[ 0.204  1.365 -0.96 ],0.003806294,16.170935,2661.3387417793274,37.865032,5.194837,-64.59423,9889.698,0.4809897,-85.01326,74,0.05194837,-80.42073952570557,0.7702591,7400,6.183934,3.806294e-05,-50.99568,16.41366,1971200,114.57,-1,57.35482,100,0.0060129547,0.007702591,True,-46.12629,0.8635768,-80.420746,
0.6381717,0.8638065,-118.451195,67.8218,[ 0.218  1.41  -0.938],0.00089090184,12.709212,2675.096863269806,23.334515,7.3282967,-60.156506,9719.308,0.4198907,-79.66613,75,0.073282965,-75.71776549652219,1.156746,7500,7.868308,8.909018e-06,-50.629395,14.419395,1982083,108.83,-1,42.73343,100,0.0063817166,0.01156746,True,-46.080563,0.8638065,-75.717766,
0.31203836,0.86170286,-116.55948,66.61981,[ 0.162  1.452 -0.999],0.0007726925,29.976316,2691.9356112480164,25.37191,3.7154896,-43.35029,2348.5505,0.3547024,-78.01764,76,0.037154894,-74.13233593463897,0.53515863,7600,3.3359668,7.726925e-06,-49.939667,15.842984,1992687,106.04,-1,42.427143,100,0.003120383,0.0053515863,True,-22.07794,0.86170286,-74.13233,
0.81643564,0.86305,-114.26058,63.83579,[ 0.219  1.496 -1.064],0.0065111616,3.3973804,2706.1103217601776,28.877745,7.2031903,-66.64343,12001.402,0.3092804,-77.170746,77,0.0720319,-73.36206195935607,1.2812772,7700,29.434444,6.511161e-05,-50.424793,14.644665,2003223,105.36,-1,40.89852,100,0.0081643555,0.012812772,True,-59.62327,0.86305,-73.36206,
0.46993217,0.85638934,-127.26546,76.85669,[ 0.263  1.517 -1.11 ],7.426593e-05,16.83714,2722.43386220932,25.95464,4.682657,-49.632515,6241.2417,0.18606062,-78.78766,78,0.046826568,-74.545479940027,0.79373693,7800,5.9392514,7.426593e-07,-50.408768,15.826659,2013878,106.55,-1,52.719975,100,0.0046993224,0.00793737,True,-32.225536,0.85638934,-74.54548,
0.7482191,0.861359,-141.85387,101.18208,[ 0.242  1.523 -1.233],0.01615844,8.413364,2735.8310356140137,39.07308,5.612323,-64.17536,16568.281,0.2364034,-76.69249,79,0.056123227,-71.96403231576085,0.9343177,7900,11.885852,0.0001615844,-40.671787,15.561749,2024269,103.91,-1,69.88984,100,0.0074821906,0.009343176,True,-50.46008,0.861359,-71.964035,
0.59608716,0.85639745,-117.32392,66.55744,[ 0.216  1.55  -1.183],0.0012335209,18.795452,2748.550568342209,21.468746,6.519583,-59.62863,8595.485,0.18296644,-77.871254,80,0.06519583,-73.96045125663281,1.14006,8000,5.320436,1.2335209e-05,-50.76648,15.579745,2034822,105.53,-1,43.363472,100,0.0059608724,0.011400601,True,-42.67387,0.85639745,-73.96046,
0.77066666,0.8587802,-111.71949,61.08588,[ 0.215  1.511 -1.236],0.012614256,13.292912,2763.394777059555,36.89687,4.8481493,-69.64041,9287.849,0.23106824,-77.84503,81,0.04848149,-74.12105431213975,1.0078533,8100,7.522806,0.00012614255,-50.63361,13.561188,2045389,105.67,-1,37.59844,100,0.007706666,0.010078533,True,-56.062977,0.8587802,-74.121056,
0.74957055,0.8700492,-119.45558,68.20093,[ 0.265  1.481 -1.188],0.02867387,12.359939,2781.040431022644,36.742516,4.6232944,-68.71384,10807.836,0.30874962,-79.09787,82,0.046232942,-75.11602364614606,0.98352194,8200,8.090655,0.0002867387,-51.254654,13.778051,2056168,107.79,-1,44.339554,100,0.007495705,0.00983522,True,-54.71496,0.8700492,-75.11602,
0.58851355,0.86063296,-150.1437,99.73509,[ 0.286  1.5   -1.11 ],0.011949847,12.522525,2796.6353471279144,35.797993,4.1664224,-63.016747,11240.099,0.3329153,-80.18542,83,0.041664224,-75.18062579542398,0.78813636,8300,7.98561,0.00011949847,-50.408615,16.226643,2066969,108.01,-1,74.96307,100,0.0058851354,0.007881364,True,-45.306202,0.86063296,-75.18062,
0.5440121,0.85845786,-156.23721,105.440506,[ 0.258  1.464 -1.086],0.0044133784,13.2362795,2812.266829252243,19.310587,9.437349,-58.32334,16475.154,0.3162087,-80.55082,84,0.094373494,-75.3429148696363,1.1120368,8400,7.554993,4.4133783e-05,-50.796707,16.805588,2077788,108.19,-1,80.894295,100,0.0054401206,0.011120367,True,-39.37609,0.85845786,-75.34291,
0.5727015,0.8628825,-125.43747,75.2091,[ 0.325  1.499 -1.103],0.028254446,12.341791,2828.911836385727,45.598038,3.3728805,-56.15235,6270.7104,0.3950703,-75.75401,85,0.033728804,-71.57276182621717,0.62555087,8500,8.102551,0.00028254444,-50.22837,15.708574,2088086,102.98,-1,53.864708,100,0.005727016,0.006255508,True,-41.463253,0.8628825,-71.57276,
0.7373494,0.86222905,-153.90306,102.53652,[ 0.297  1.479 -1.024],0.0039434307,9.126983,2846.2295360565186,32.522522,6.96348,-69.93684,21445.842,0.41003397,-81.565384,86,0.069634795,-76.43528544992209,1.0620884,8600,10.956524,3.9434308e-05,-51.36654,16.494555,2099057,109.71,-1,77.46777,100,0.007373494,0.010620884,True,-54.438335,0.86222905,-76.43529,
0.6417858,0.85703045,-118.5274,67.20276,[ 0.259  1.519 -1.009],0.023090303,9.23208,2863.4157750606537,30.859568,6.408308,-60.879322,7844.5024,0.48562688,-80.783295,87,0.06408308,-76.83238993048668,0.9606413,8700,10.831795,0.00023090302,-51.324642,13.474042,2110100,110.43,-1,41.69501,100,0.006417858,0.009606412,True,-48.874733,0.85703045,-76.83239,
0.5461999,0.86112154,-112.641464,62.339474,[ 0.182  1.516 -0.933],0.010221797,11.07099,2880.6401839256287,40.933872,3.3292518,-52.332893,4705.066,0.5092676,-76.696724,88,0.033292517,-72.94201193884015,0.6561143,8800,9.032617,0.00010221797,-50.30199,14.370638,2120589,104.89,-1,39.69945,100,0.005461999,0.006561143,True,-39.83979,0.86112154,-72.94201,
0.5681947,0.8647255,-116.29343,65.39661,[ 0.288  1.547 -0.91 ],0.0033682203,16.393604,2894.8813107013702,31.246967,5.125122,-54.632587,6176.3994,0.52178,-76.37926,89,0.051251218,-72.50281294316054,0.84282845,8900,6.09994,3.36822e-05,-50.89682,14.545028,2131007,104.18,-1,43.790615,100,0.005681947,0.008428284,True,-38.937233,0.8647255,-72.502815,
0.9273867,0.86311615,-113.29381,72.89587,[ 0.29   1.599 -0.897],0.20782137,1.5861621,2910.5384469032288,66.96465,3.9525495,-75.7216,11741.764,0.56005865,-78.43853,90,0.039525494,-74.66207233428955,0.65136963,9000,63.045258,0.0020782137,-40.39794,14.057252,2141749,107.42,-1,38.631737,100,0.009273867,0.006513696,True,-70.965416,0.86311615,-74.66207,
0.849295,0.8679092,-120.616135,70.05887,[ 0.301  1.588 -0.859],0.014722083,4.413616,2926.2794098854065,27.680761,7.337575,-71.28404,14942.942,0.5135882,-77.70031,91,0.07337575,-73.67977273181081,1.3727659,9100,22.657158,0.00014722082,-50.557266,14.950534,2152246,104.97,-1,46.936356,100,0.00849295,0.013727659,True,-62.83745,0.8679092,-73.67977,
0.57121515,0.85848397,-117.92228,66.691185,[ 0.361  1.619 -0.905],0.00011766315,21.621792,2943.3273277282715,27.171593,4.7953396,-58.97595,6748.2676,0.4370531,-78.43084,92,0.047953393,-74.50010754778981,0.93517435,9200,4.6249638,1.1766315e-06,-51.231094,13.46394,2162973,107.27,-1,43.42217,100,0.0057121515,0.009351743,True,-40.698296,0.85848397,-74.50011,
0.603038,0.8624762,-115.58019,64.964005,[ 0.459  1.653 -0.982],9.237865e-05,11.983525,2955.54820227623,18.286942,10.061479,-54.863037,9310.878,0.3848671,-76.48283,93,0.100614786,-72.63015127286315,1.2747349,9300,8.3447895,9.237865e-07,-50.616188,15.478451,2173388,104.15,-1,42.95004,100,0.006030379,0.012747348,True,-41.52615,0.8624762,-72.63016,
0.68890244,0.8631863,-130.41116,79.24608,[ 0.481  1.609 -1.034],0.0015914754,14.33003,2968.520552635193,31.146278,5.810846,-65.91186,12298.432,0.40288085,-78.40791,94,0.058108456,-74.060882563442,1.0242794,9400,6.978352,1.5914755e-05,-51.16508,14.883125,2184084,106.96,-1,56.350277,100,0.0068890234,0.010242792,True,-49.456127,0.8631863,-74.06088,
0.7193265,0.8623304,-134.86435,83.73299,[ 0.474  1.566 -1.016],0.00060429046,11.12271,2981.597546339035,21.41564,7.671571,-66.84981,16931.906,0.301769,-79.064316,95,0.07671571,-74.56884719237685,1.3779346,9500,8.990615,6.0429043e-06,-51.13136,15.9301605,2194788,107.04,-1,60.2955,100,0.0071932636,0.013779345,True,-51.85706,0.8623304,-74.56884,
0.58361983,0.8619651,-116.87593,66.369064,[ 0.475  1.544 -1.117],0.02404415,9.504242,2993.6586170196533,39.234184,3.2591438,-55.61261,5649.2373,0.3711217,-77.50608,96,0.032591436,-73.61021361038088,0.726319,9600,10.521618,0.0002404415,-50.506866,14.502331,2205398,106.1,-1,43.265717,100,0.005836198,0.0072631906,True,-43.60207,0.8619651,-73.61021,
0.5519309,0.85530305,-112.112366,60.067253,[ 0.561  1.546 -1.048],0.0015952872,18.008255,3006.3021488189697,27.359491,5.2771482,-57.6387,5104.5806,0.38266253,-79.98681,97,0.052771483,-76.24972909718753,0.8993322,9700,5.553009,1.5952872e-05,-52.045113,14.3097,2216430,110.32,-1,35.862637,100,0.0055193086,0.008993323,True,-41.77998,0.85530305,-76.249725,
0.55086327,0.86510175,-116.541595,66.2392,[ 0.573  1.59  -1.036],0.003352602,22.090904,3019.723329305649,26.077652,5.889552,-60.782402,5322.023,0.39520282,-77.8603,98,0.05889552,-73.97557962164282,0.92746484,9800,4.52675,3.352602e-05,-50.3024,13.719744,2227058,106.28,-1,42.566017,100,0.005508632,0.0092746485,True,-42.52384,0.86510175,-73.97558,
0.32208374,0.8623066,-106.25357,55.285843,[ 0.552  1.639 -1.024],0.00058991474,22.338873,3036.7861392498016,30.363445,2.5042508,-40.106472,1462.3496,0.30600077,-75.90611,99,0.025042508,-72.36432558909058,0.4877664,9900,4.4765015,5.8991473e-06,-50.967728,13.196788,2237490,104.32,-1,33.889244,100,0.0032208373,0.004877664,True,-23.36657,0.8623066,-72.36433,
0.6225263,0.85793304,-110.14665,59.55252,[ 0.409  1.64  -1.113],0.0101257,12.527735,3050.4922342300415,35.32904,4.8610163,-55.75886,6160.578,0.3320036,-74.202644,100,0.048610162,-70.531089155972,0.84226054,10000,7.982289,0.000101257,-50.59413,14.801535,2247669,101.79,-1,39.615562,100,0.0062252623,0.008422605,True,-42.76356,0.85793304,-70.53109,
0.67506295,0.8614684,-122.79773,72.221985,[ 0.32   1.674 -1.087],0.0017316663,9.134999,3064.806238412857,27.399736,6.6709595,-56.029537,11645.065,0.30282184,-73.55092,101,0.06670959,-69.45766545489431,1.0988545,10100,10.946908,1.7316663e-05,-50.57574,13.965442,2257670,100.01,-1,53.34007,100,0.0067506297,0.010988546,True,-43.65801,0.8614684,-69.457664,
0.64206034,0.8577002,-109.47794,58.781643,[ 0.272  1.713 -1.116],0.028995417,11.113069,3080.4017367362976,30.033012,7.424117,-54.507656,7816.0713,0.37113765,-74.55265,102,0.07424117,-70.90339507967234,0.9799931,10200,8.998415,0.00028995416,-50.6963,12.74539,2267934,102.64,-1,38.57455,100,0.006420603,0.00979993,True,-42.34237,0.8577002,-70.9034,
0.47677597,0.8692304,-104.42322,53.950287,[ 0.248  1.74  -1.048],4.6286976e-05,27.313005,3094.9854848384857,26.666199,3.8012936,-48.19691,3903.9602,0.26282126,-72.823524,103,0.038012937,-69.34274708166718,0.790653,10300,3.6612594,4.6286974e-07,-50.47293,13.573958,2277918,99.84,-1,35.08047,100,0.0047677597,0.007906529,True,-30.005743,0.8692304,-69.34274,
0.6175882,0.86503613,-106.2312,55.381836,[ 0.28   1.772 -1.156],0.0009966139,20.079836,3110.238698720932,18.10384,11.256596,-60.7633,6110.2896,0.22020523,-75.42119,104,0.11256596,-71.88014422044158,1.3135464,10400,4.98012,9.966138e-06,-50.849365,13.309211,2288304,103.86,-1,34.35106,100,0.0061758826,0.013135464,True,-44.895714,0.86503613,-71.88014,
0.7595455,0.85996723,-108.617004,58.18902,[ 0.284  1.731 -1.199],0.051644515,6.3791294,3126.049114227295,35.09877,7.6150794,-62.543064,8141.959,0.299821,-72.45833,105,0.07615079,-68.83775975897908,1.0328431,10500,15.676121,0.00051644514,-50.427986,11.881901,2298302,99.98,-1,39.779247,100,0.0075954543,0.01032843,True,-53.39862,0.85996723,-68.83776,
0.6111224,0.86033106,-117.34737,67.11,[ 0.289  1.719 -1.119],0.0015781412,11.232037,3138.2641172409058,38.19748,3.6590874,-53.018856,7342.087,0.28181124,-73.19394,106,0.036590874,-69.28237411737442,0.7773453,10600,8.903105,1.5781412e-05,-50.237362,13.617852,2308261,99.59,-1,48.064995,100,0.0061112237,0.0077734524,True,-39.9095,0.86033106,-69.28238,
0.35637483,0.8648096,-100.3127,49.21832,[ 0.331  1.756 -1.137],8.098609e-05,27.948158,3149.649612903595,33.50979,2.1377661,-42.086983,1577.2073,0.19467774,-73.627014,107,0.02137766,-70.28326361477374,0.50199574,10700,3.5780532,8.0986086e-07,-51.09438,10.511726,2318421,101.6,-1,30.029436,100,0.0035637482,0.005019957,True,-24.409876,0.8648096,-70.283264,
0.60818857,0.8599211,-134.00522,83.80246,[ 0.321  1.718 -1.224],0.004211998,8.562489,3161.72217464447,25.033493,7.956232,-58.491783,9547.809,0.19782536,-73.98345,108,0.07956232,-69.51660763904452,1.0524735,10800,11.678847,4.211998e-05,-50.20276,16.72444,2328394,99.73,-1,64.48862,100,0.0060818857,0.010524735,True,-45.421036,0.8599211,-69.51661,
0.681294,0.8670099,-122.03402,81.98003,[ 0.335  1.683 -1.221],0.012772288,10.67473,3172.679779291153,30.125168,5.750081,-57.524036,11212.538,0.2272657,-73.13032,109,0.05750081,-69.06251720890403,1.0376005,10900,9.367918,0.00012772287,-40.053997,13.493106,2338396,100.02,-1,52.971504,100,0.0068129394,0.0103760045,True,-44.233635,0.8670099,-69.06251,
0.4593855,0.86356413,-119.089195,68.84561,[ 0.341  1.649 -1.192],0.00014502782,18.829216,3183.9765524864197,17.665562,8.884787,-48.163746,6060.3076,0.14516395,-73.13554,110,0.08884786,-69.16589256063104,0.9917548,11000,5.3108954,1.4502782e-06,-50.24358,12.453388,2348432,100.36,-1,49.9233,100,0.0045938552,0.009917548,True,-30.938427,0.86356413,-69.16589,
0.7520567,0.8554566,-147.62305,97.21721,[ 0.301  1.619 -1.274],0.008027474,3.9267788,3195.3180389404297,25.219517,10.623209,-60.574364,22413.053,0.0759344,-74.947014,111,0.106232084,-70.02624453619123,1.2950195,11100,25.466166,8.0274745e-05,-50.405838,15.538135,2358477,100.45,-1,77.5968,100,0.0075205676,0.012950196,True,-50.82332,0.8554566,-70.026245,
0.75376165,0.86645913,-143.0943,92.3011,[ 0.236  1.622 -1.343],0.0032952416,10.895233,3207.093935251236,24.610722,10.565485,-69.71442,22066.744,0.046782095,-76.87632,112,0.10565485,-72.10650733977556,1.3192487,11200,9.178326,3.2952415e-05,-50.793194,16.044502,2368891,104.14,-1,70.98779,100,0.0075376164,0.013192487,True,-53.970264,0.86645913,-72.10651,
0.87693465,0.86114687,-140.18112,89.60075,[ 0.236  1.653 -1.372],0.17143619,1.8057017,3219.431961774826,71.29295,3.0729902,-68.5487,16936.502,0.049123418,-76.95528,113,0.030729901,-72.28257766798139,0.5564652,11300,55.38013,0.0017143618,-50.58037,15.627308,2379292,104.01,-1,67.898544,100,0.008769347,0.0055646524,True,-62.269684,0.86114687,-72.28257,
0.65988505,0.86542296,-114.03302,63.52306,[ 0.179  1.652 -1.37 ],0.0012852976,18.719206,3234.207258939743,24.319965,7.2318225,-63.3253,7925.1465,0.020921474,-73.397095,114,0.072318226,-69.59599529832602,1.1640657,11400,5.342107,1.28529755e-05,-50.50996,14.138967,2389352,100.6,-1,44.437027,100,0.00659885,0.011640656,True,-46.87957,0.86542296,-69.59599,
0.57639056,0.8550482,-149.06961,98.90563,[ 0.203  1.618 -1.398],0.0001722897,9.08644,3246.673356294632,18.389317,10.469943,-54.906673,18367.344,-0.078911014,-78.287415,115,0.104699425,-73.31842501342297,1.2142487,11500,11.00541,1.722897e-06,-50.16398,16.124468,2399927,105.75,-1,75.75119,100,0.005763906,0.012142486,True,-39.928295,0.8550482,-73.31842,
0.9331672,0.86619544,-140.08224,89.56412,[ 0.23   1.607 -1.498],0.17591743,1.5453547,3258.6972000598907,61.459576,4.6190715,-70.46127,20699.68,-0.06084539,-75.56273,116,0.046190713,-70.89332011342049,0.73896337,11600,64.71006,0.0017591743,-50.51813,17.139774,2410039,101.12,-1,69.18893,100,0.009331672,0.007389634,True,-64.656624,0.86619544,-70.89332,
0.6548453,0.8587477,-152.77759,101.942,[ 0.239  1.595 -1.48 ],0.004079657,5.096765,3271.3597688674927,34.636974,5.052007,-57.699207,16165.199,-0.13549219,-76.87454,117,0.05052007,-71.78194890618325,0.89956963,11700,19.620289,4.079657e-05,-50.835583,16.384926,2420378,103.39,-1,80.995636,100,0.006548452,0.008995696,True,-46.202175,0.8587477,-71.78195,
0.8324839,0.8580978,-118.683205,68.11165,[ 0.262  1.608 -1.554],0.0014519937,7.0901375,3284.1056563854218,33.71447,9.1761265,-66.90101,13414.466,-0.13926917,-74.20701,118,0.09176126,-70.25089471802116,1.1672853,11800,14.104099,1.45199365e-05,-50.57156,13.64902,2430540,101.62,-1,48.432316,100,0.008324838,0.011672853,True,-56.366962,0.8580978,-70.2509,
0.7018564,0.8656723,-170.85416,120.552414,[ 0.283  1.585 -1.558],0.010449935,9.57054,3298.905447244644,40.255264,5.323984,-66.88844,22727.494,-0.1224772,-80.257065,119,0.05323984,-74.56193106412887,0.85504055,11900,10.44873,0.00010449935,-50.301746,19.379436,2441217,106.77,-1,96.29223,100,0.007018564,0.008550405,True,-49.2698,0.8656723,-74.56193,
0.9760224,0.86996377,-178.23264,127.51649,[ 0.271  1.609 -1.541],0.38748857,1.1200982,3312.52290725708,89.35612,2.1369576,-76.74556,32243.447,-0.11868085,-78.11487,120,0.021369576,-72.17378844603896,0.33685866,12000,89.277885,0.0038748856,-50.71615,18.430815,2451619,104.02,-1,106.05884,100,0.009760224,0.0033685863,True,-70.457825,0.86996377,-72.1738,
0.6986583,0.8618242,-136.28766,85.665115,[ 0.292  1.609 -1.538],0.002389681,10.523615,3325.9731118679047,23.825,8.7274685,-64.07107,16515.197,-0.15560162,-77.36565,121,0.087274686,-72.82272369652986,1.2492651,12100,9.502439,2.389681e-05,-50.622543,15.957091,2462084,104.65,-1,63.464935,100,0.006986582,0.012492651,True,-49.333775,0.8618242,-72.82272,
0.76232755,0.8657497,-106.778656,56.32463,[ 0.341  1.629 -1.575],0.016639406,6.012865,3339.523900270462,27.772896,7.5123167,-62.42811,8856.921,-0.16732192,-74.90157,122,0.07512317,-71.34228360325098,1.2293657,12200,16.631006,0.00016639405,-50.454025,12.802233,2472383,102.99,-1,35.43637,100,0.007623276,0.012293657,True,-53.700325,0.8657497,-71.34228,
0.55327,0.86228037,-131.50256,80.958954,[ 0.384  1.645 -1.586],0.010957993,12.027241,3354.832937479019,39.36951,3.6356323,-54.533096,7212.497,-0.12738615,-75.040726,123,0.036356322,-70.65730887278914,0.6865981,12300,8.314459,0.00010957992,-50.54361,17.869385,2482517,101.34,-1,60.845253,100,0.0055326996,0.0068659806,True,-39.33126,0.86228037,-70.65731,
0.6400311,0.8580511,-132.10121,81.132,[ 0.304  1.641 -1.546],0.013911841,11.275953,3366.405333995819,38.5488,5.2971873,-60.032867,9604.623,-0.09008113,-75.01947,124,0.052971873,-70.61610139250756,0.808092,12400,8.86843,0.0001391184,-50.96921,15.166236,2492697,101.8,-1,61.485107,100,0.0064003114,0.008080919,True,-45.24648,0.8580511,-70.6161,
0.68589664,0.8620527,-149.97324,109.51987,[ 0.249  1.625 -1.509],0.008568602,7.9523373,3382.4782474040985,34.257824,6.0051603,-61.853363,18003.725,-0.07921524,-75.88859,125,0.0600516,-70.8894834934175,0.95016885,12500,12.57492,8.568601e-05,-40.453373,16.038227,2502941,102.44,-1,79.08375,100,0.0068589654,0.009501688,True,-47.755936,0.8620527,-70.88948,
0.62991625,0.86258507,-120.129845,69.89891,[ 0.236  1.649 -1.498],0.0005870206,15.845205,3401.1411011219025,23.457567,9.099562,-57.945976,9799.342,-0.14989461,-73.9987,126,0.09099562,-69.99437904283404,1.1378695,12600,6.3110576,5.8702058e-06,-50.230934,13.9163,2512990,100.49,-1,50.135464,100,0.0062991623,0.011378696,True,-42.006332,0.86258507,-69.99438,
0.72688574,0.8588301,-121.98868,71.187836,[ 0.249  1.623 -1.569],0.09059164,3.4237792,3416.313294649124,52.30106,3.6900754,-57.563316,9568.801,-0.09373205,-73.906425,127,0.03690075,-69.84013263002038,0.69416904,12700,29.20749,0.0009059164,-50.800842,14.125498,2523018,100.28,-1,52.148544,100,0.007268858,0.00694169,True,-50.039276,0.8588301,-69.84013,
0.9089054,0.86107767,-120.86806,70.02616,[ 0.276  1.613 -1.513],0.23878537,1.3648865,3434.92347073555,75.602325,2.795611,-70.97861,12984.885,-0.13248251,-76.67193,128,0.027956108,-72.64299149915576,0.5163275,12800,73.26617,0.0023878536,-50.841896,15.59195,2533423,104.05,-1,48.225063,100,0.0090890555,0.005163275,True,-66.27167,0.86107767,-72.64299,
0.5468007,0.8573537,-144.46793,93.71925,[ 0.267  1.613 -1.551],0.0004479727,11.063088,3449.820675134659,34.13266,3.927097,-53.76292,9743.746,-0.14465319,-76.79393,129,0.03927097,-71.97833234995603,0.75958973,12900,9.039067,4.479727e-06,-50.748676,16.876678,2543778,103.55,-1,72.4896,100,0.0054680062,0.0075958967,True,-37.745655,0.8573537,-71.97833,
0.76328844,0.8608136,-165.8417,115.5093,[ 0.321  1.632 -1.564],0.03125172,3.661888,3466.604729652405,35.482822,6.899939,-68.124886,23514.777,-0.1758642,-80.160446,130,0.06899939,-74.63239455074071,1.0292414,13000,27.30832,0.0003125172,-50.332405,20.54694,2554464,106.86,-1,91.209305,100,0.0076328837,0.010292415,True,-57.546364,0.8608136,-74.63239,
0.670159,0.86868775,-143.04706,92.3713,[ 0.315  1.614 -1.595],0.018006222,10.03927,3485.386034488678,39.359444,4.243617,-63.625767,12797.833,-0.14902486,-77.80519,131,0.04243617,-73.0369613352418,0.8318308,13100,9.960883,0.00018006221,-50.67576,16.089874,2564969,105.05,-1,70.01009,100,0.0067015905,0.008318308,True,-48.517704,0.86868775,-73.036964,
0.7644103,0.8630222,-156.85162,106.028854,[ 0.334  1.592 -1.568],0.0074192807,7.2637177,3504.6771500110626,34.928665,6.997278,-68.122314,22502.635,-0.13536027,-78.48994,132,0.06997278,-73.2615483687818,1.0433509,13200,13.767055,7.419281e-05,-50.822773,19.018175,2575422,104.53,-1,83.59008,100,0.007644104,0.010433509,True,-54.03114,0.8630222,-73.26154,
0.7746754,0.85917956,-131.04613,90.43267,[ 0.37   1.569 -1.554],0.0028241472,10.704713,3520.8803341388702,30.158417,7.609041,-68.97745,16179.014,-0.1515218,-77.10061,133,0.07609041,-72.73240566134453,1.1788881,13300,9.34168,2.8241471e-05,-40.613457,16.721365,2585919,104.97,-1,58.313725,100,0.0077467537,0.01178888,True,-54.685535,0.85917956,-72.73241,
0.6265607,0.86087453,-135.5542,84.44139,[ 0.331  1.594 -1.57 ],0.004034747,11.925011,3534.4304077625275,36.60719,5.451312,-59.425667,10697.599,-0.14506693,-76.04435,134,0.05451312,-71.52587603121997,0.82451755,13400,8.385736,4.034747e-05,-51.11281,16.047558,2596191,102.72,-1,64.02832,100,0.0062656067,0.008245175,True,-43.8222,0.86087453,-71.52588,
0.8241645,0.8590157,-132.86726,82.43576,[ 0.325  1.568 -1.564],0.04105536,6.917899,3547.859596967697,31.713371,9.498099,-71.21867,17478.537,-0.07427576,-78.96369,135,0.09498099,-74.53478306487203,1.2093738,13500,14.4552555,0.0004105536,-50.431507,18.267563,2606869,106.78,-1,58.33248,100,0.008241645,0.012093737,True,-59.569805,0.8590157,-74.53478,
0.94033945,0.8690746,-109.3282,58.50495,[ 0.349  1.578 -1.493],0.20734903,1.2174234,3561.3767516613007,75.33439,4.136753,-72.286194,11212.359,-0.08194375,-75.64408,136,0.04136753,-71.99981803834439,0.53806394,13600,82.140686,0.0020734903,-50.82325,13.55356,2617259,103.9,-1,37.32838,100,0.009403395,0.00538064,True,-68.26521,0.8690746,-71.999825,
0.59481275,0.8570443,-170.9408,120.1797,[ 0.378  1.578 -1.501],0.0017627967,10.473797,3576.874091386795,28.806065,5.485463,-62.332016,19327.203,-0.09756928,-81.21437,137,0.05485463,-75.51634461984038,0.9351037,13700,9.547636,1.7627966e-05,-50.761093,18.625536,2628037,107.78,-1,95.42445,100,0.0059481277,0.009351037,True,-43.891354,0.8570443,-75.51634,
0.71065557,0.86279744,-134.31851,83.55789,[ 0.395  1.55  -1.517],0.0152714485,10.240776,3589.977798938751,40.596046,5.2521286,-65.24374,13368.612,-0.066047646,-79.359436,138,0.052521285,-74.88214350208641,0.85965663,13800,9.764885,0.00015271448,-50.76062,17.219213,2638772,107.35,-1,59.436367,100,0.0071065556,0.008596566,True,-50.915882,0.86279744,-74.88214,
0.41452393,0.85989165,-117.12784,66.05908,[ 0.421  1.572 -1.485],0.00044815431,27.357765,3608.147269487381,30.48545,3.346771,-49.521835,3353.7913,-0.17265493,-75.4683,139,0.03346771,-71.56404269814492,0.6259522,13900,3.6552694,4.481543e-06,-51.06876,13.722685,2649087,103.15,-1,45.563793,100,0.0041452395,0.006259522,True,-29.10073,0.85989165,-71.56404,
