J_sample_variance,ESSRenyi,StdIW,VarianceInit,OptimizationReturnMin,InitialReturnStd,OptimizationReturnMax,ReturnStepMaxmin,InitialBound,ESSClassic,InitialReturnMean,ReturnStepMax,TimeElapsed,EpisodesSoFar,MinIWNorm,EpRewMean,EmpiricalD2,InitialReturnMin,MeanEntropy,MeanIWNorm,Iteration,TimestepsSoFar,Bound,MaxIW,MeanIW,EpLenMean,MinIW,OptimizationReturnMean,Weights,EpThisIter,ReturnMeanIW,LearnableVariance,InitialReturnMax,StdIWNorm,MaxIWNorm
21466.566,5.5577536,0.93515545,-1,,29.04274,145.40436,0.861286,-147.87878,23.682976,-140.29228,0.861286,2525.473128557205,7000,2.013393e-06,-140.29228055745364,17.992882,-227.59558,0.669282,0.0052094418,70,2975528,-106.36584,4.700538,0.5209442,196.8,0.0002013393,87.3033,[-0.467  0.766 -0.697],100,-74.185326,True,-82.191216,0.009351554,0.04700538
20037.752,6.5862927,0.6706638,-1,,36.839806,195.27278,0.86305416,-164.81801,29.007261,-155.60005,0.86305416,2544.188097715378,7100,1.6503405e-05,-155.60003848180176,15.183048,-276.53897,0.64422596,0.0042869775,71,2997131,-105.00255,4.473819,0.42869776,216.03,0.0016503406,120.93893,[-0.457  0.725 -0.75 ],100,-69.08435,True,-81.26619,0.006706638,0.04473819
91392.1,20.7042,1.1785849,-1,,39.52,198.11462,0.86248004,-183.25998,28.634005,-173.18709,0.86248004,2564.988821744919,7200,6.315163e-05,-173.18710302591325,4.829938,-302.18625,0.60562116,0.0074654547,72,3021354,-135.29317,7.189756,0.7465455,242.23,0.0063151633,128.99915,[-0.478  0.684 -0.775],100,-113.15589,True,-104.071625,0.01178585,0.07189756
60520.43,11.672629,1.0907434,-1,,42.906178,193.50449,0.8654476,-171.0739,28.785229,-161.52405,0.8654476,2585.5839755535126,7300,0.00022372916,-161.52404834970832,8.56705,-286.4957,0.6667805,0.0069346167,73,3043762,-138.79993,9.282663,0.6934616,224.08,0.022372916,124.97164,[-0.445  0.705 -0.813],100,-110.847946,True,-92.99121,0.010907434,0.092826635
104434.0,21.338217,1.2031046,-1,,38.75193,205.2659,0.8631519,-188.70287,29.691301,-178.09348,0.8631519,2608.190052509308,7400,0.00016927585,-178.09346942827105,4.686427,-318.28186,0.66409534,0.007818319,74,3068568,-151.74881,8.788514,0.7818319,248.06,0.016927585,140.18839,[-0.461  0.699 -0.752],100,-128.78142,True,-113.01596,0.012031045,0.08788514
49981.168,11.48417,0.83703816,-1,,33.319557,188.7933,0.8642305,-158.97028,38.297386,-149.63907,0.8642305,2627.729641199112,7500,3.9676055e-05,-149.63907029896976,8.707639,-279.9357,0.6897204,0.006594441,75,3089499,-120.84102,5.489998,0.6594441,209.31,0.0039676055,130.29663,[-0.489  0.73  -0.755],100,-93.30588,True,-91.142395,0.008370381,0.054899976
19982.562,5.5889206,0.83060384,-1,,29.65606,153.58769,0.86186045,-149.70312,26.600727,-141.5639,0.86186045,2645.9017066955566,7600,4.47839e-05,-141.5638856880367,17.892542,-244.17703,0.6388186,0.0050002853,76,3109372,-108.82086,5.7941403,0.50002855,198.73,0.0044783903,102.613144,[-0.475  0.765 -0.729],100,-74.39224,True,-90.58934,0.008306038,0.057941403
171993.3,14.692501,1.0555947,-1,,43.38903,283.21338,0.8655181,-160.7515,39.698605,-148.53476,0.8655181,2665.625378370285,7700,1.8038421e-05,-148.53475924551486,6.8061934,-366.50183,0.60550547,0.008564877,77,3130093,-141.8483,5.7458096,0.85648775,207.21,0.0018038423,217.96709,[-0.348  0.738 -0.78 ],100,-109.976456,True,-83.28844,0.010555947,0.057458095
42110.812,26.470947,0.9549601,-1,,29.284153,148.72504,0.8649142,-144.62903,39.643764,-136.97714,0.8649142,2682.9549345970154,7800,0.000109168745,-136.97713048323988,3.7777267,-229.55667,0.5922243,0.0077394764,78,3149245,-116.923294,6.9778605,0.77394766,191.52,0.010916875,92.579544,[-0.345  0.771 -0.813],100,-102.0508,True,-80.83163,0.009549601,0.06977861
43636.133,8.524119,0.77603257,-1,,29.295341,210.60681,0.85885537,-141.53616,36.935715,-132.1038,0.85885537,2699.5199065208435,7900,5.3810145e-05,-132.10381985485554,11.731418,-282.9704,0.60305786,0.005938975,79,3167864,-111.65242,4.9998846,0.59389746,186.19,0.0053810147,150.8666,[-0.238  0.781 -0.827],100,-79.345535,True,-72.36359,0.0077603254,0.049998846
42184.934,9.346215,0.9730911,-1,,32.107834,174.16309,0.86331105,-130.46466,29.660948,-122.28522,0.86331105,2715.288492202759,8000,7.6830975e-06,-122.2852199625969,10.699518,-245.38338,0.5248324,0.006318992,80,3184915,-98.00947,4.0939455,0.6318992,170.51,0.00076830975,123.09815,[-0.137  0.808 -0.816],100,-71.2544,True,-71.2203,0.009730911,0.040939454
15743.808,5.597273,1.032738,-1,,23.654356,114.74758,0.85828996,-125.8108,23.598251,-119.63282,0.85828996,2730.271040916443,8100,2.223142e-05,-119.6328330232203,17.865843,-185.33896,0.483956,0.005739557,81,3201619,-98.0653,5.332697,0.5739557,167.04,0.002223142,65.70612,[-0.133  0.827 -0.894],100,-71.95227,True,-70.59138,0.010327379,0.053326968
18971.973,8.257174,0.65927994,-1,,28.255205,140.07466,0.86837757,-130.64462,43.04037,-123.57545,0.86837757,2744.190927028656,8200,0.00016490718,-123.57544847145677,12.110682,-212.07524,0.548424,0.00573092,82,3218845,-94.58758,3.6715946,0.573092,172.26,0.016490718,88.499794,[-0.065  0.786 -0.935],100,-69.986565,True,-72.00058,0.0065927994,0.036715947
69926.75,92.18921,0.30669913,-1,,36.41116,186.6839,0.85814035,-138.19073,91.35594,-129.59718,0.85814035,2760.485023021698,8300,0.0050908327,-129.59718418359756,1.0847256,-257.8064,0.5592978,0.009970624,83,3236822,-137.18726,2.330709,0.9970624,179.77,0.5090833,128.20921,[ 0.005  0.774 -0.871],100,-128.23706,True,-71.1225,0.003066991,0.023307089
82544.37,13.808567,1.1962835,-1,,32.57848,178.48499,0.8590772,-136.66574,33.141468,-127.98692,0.8590772,2777.1099348068237,8400,0.000111458095,-127.9869140343368,7.241881,-260.36493,0.5673222,0.008422512,84,3254769,-122.12509,6.752969,0.8422511,179.47,0.01114581,132.378,[-0.013  0.772 -0.86 ],100,-98.769714,True,-81.87995,0.011962835,0.067529686
19316.953,4.718412,0.9193739,-1,,31.750135,146.91031,0.86664283,-130.1006,22.475552,-122.78014,0.86664283,2791.5971779823303,8500,2.2208808e-06,-122.78013955876231,21.193571,-219.61383,0.50179255,0.00495026,85,3271933,-97.99031,7.045569,0.49502602,171.64,0.00022208809,96.8337,[ 0.004  0.808 -0.852],100,-64.28949,True,-72.70352,0.009193739,0.070455685
37706.52,9.150857,1.0097284,-1,,31.957512,156.18307,0.8637477,-135.48987,28.419695,-127.85435,0.8637477,2807.8260123729706,8600,1.0857583e-05,-127.85434123948217,10.927938,-229.06577,0.4299951,0.0063623483,86,3289850,-99.91063,4.795809,0.6362349,179.17,0.0010857583,101.21143,[-0.028  0.773 -0.917],100,-74.66954,True,-72.88269,0.010097284,0.047958087
47170.316,9.14351,1.0454746,-1,,29.618538,161.78859,0.86503726,-129.00664,32.421993,-121.18641,0.86503726,2823.818024635315,8700,1.2242075e-05,-121.18640141382814,10.936719,-234.60693,0.4308778,0.0072415345,87,3306757,-108.15258,5.325516,0.7241535,169.07,0.0012242076,113.420525,[ 0.035  0.785 -0.989],100,-82.29052,True,-72.818344,0.010454746,0.05325516
34553.53,9.335071,0.78358495,-1,,27.712505,158.01599,0.86834717,-122.60786,43.198494,-114.93692,0.86834717,2838.498233795166,8800,0.00014486045,-114.93692348361016,10.712292,-230.12811,0.49383742,0.006833458,88,3322918,-105.13744,3.5891247,0.68334574,161.61,0.014486045,115.191185,[ 0.092  0.818 -0.988],100,-80.03075,True,-72.112114,0.00783585,0.035891246
54883.05,91.21427,0.33956927,-1,,26.729115,146.5083,0.8609278,-129.18025,89.50762,-121.54307,0.8609278,2852.993230819702,8900,0.0042470344,-121.5430632841587,1.0963197,-229.11554,0.4909153,0.009917938,89,3339893,-127.176895,2.0696442,0.9917938,169.75,0.42470345,107.57248,[ 0.116  0.798 -0.925],100,-119.18036,True,-82.60724,0.003395693,0.020696443
56647.652,80.20752,0.509928,-1,,32.543175,166.41963,0.8662591,-136.16922,77.94206,-128.23204,0.8662591,2869.4310796260834,9000,0.002602489,-128.23202818080782,1.2467659,-238.11606,0.512083,0.009585443,90,3357698,-131.61636,3.052927,0.9585443,178.05,0.2602489,109.88403,[ 0.136  0.803 -0.928],100,-122.75379,True,-71.69643,0.00509928,0.03052927
14639.976,5.206586,1.1235522,-1,,24.971514,105.43742,0.86338145,-125.63327,20.874666,-119.6817,0.86338145,2884.2766029834747,9100,3.2058506e-05,-119.6817056043446,19.206444,-178.54715,0.4924393,0.005770922,91,3374357,-96.97696,7.716587,0.57709223,166.59,0.0032058507,58.86544,[ 0.139  0.797 -0.907],100,-70.894104,True,-73.109726,0.011235522,0.07716587
29464.244,11.277173,0.80745316,-1,,32.817566,173.14346,0.8601384,-140.65533,35.192104,-132.4683,0.8601384,2901.4999589920044,9200,0.0003653068,-132.46829321995378,8.867471,-245.61108,0.55383474,0.005950123,92,3392809,-105.00672,4.61689,0.59501237,184.52,0.03653068,113.142784,[ 0.136  0.751 -0.926],100,-80.62712,True,-72.46761,0.008074531,0.046168897
39128.953,5.8243155,0.68102276,-1,,38.262474,220.09415,0.8619464,-154.43964,35.554474,-144.3,0.8619464,2918.0255892276764,9300,3.5156818e-06,-144.29999602764846,17.1694,-304.18896,0.5169672,0.0050583906,93,3412877,-108.714905,3.8204205,0.5058391,200.68,0.0003515682,159.88898,[ 0.107  0.737 -0.865],100,-66.70035,True,-84.09482,0.0068102265,0.038204204
69701.73,11.460124,1.3216934,-1,,28.919888,150.55215,0.86242425,-133.48427,28.605581,-125.690285,0.86242425,2933.078919649124,9400,4.160089e-05,-125.69027805358172,8.725909,-233.81927,0.49024457,0.008366118,94,3430457,-118.35848,8.287495,0.8366118,175.8,0.0041600894,108.12898,[ 0.196  0.767 -0.902],100,-95.33535,True,-83.26712,0.013216933,0.08287495
22933.334,10.72665,0.61883724,-1,,28.9336,178.44173,0.8618697,-128.0685,41.87871,-119.73811,0.8618697,2949.0395691394806,9500,0.0001706725,-119.73811508789659,9.322575,-249.91138,0.55502146,0.005252977,95,3447161,-90.375984,4.122123,0.5252977,167.04,0.01706725,130.17326,[ 0.161  0.804 -0.929],100,-64.940926,True,-71.46965,0.0061883726,0.041221227
32548.52,6.7092032,0.9450189,-1,,30.962288,156.02444,0.8630599,-135.6126,25.402996,-128.01045,0.8630599,2966.5653846263885,9600,8.751178e-06,-128.0104605333507,14.9049,-228.06384,0.49822938,0.005514705,96,3465040,-91.160866,5.5943575,0.5514705,178.79,0.00087511784,100.05339,[ 0.172  0.786 -0.864],100,-61.811436,True,-72.03939,0.00945019,0.055943575
48555.637,13.331076,1.302092,-1,,28.136093,139.81519,0.86274797,-123.97491,27.654701,-116.87373,0.86274797,2981.5312695503235,9700,2.6653606e-05,-116.87371824130416,7.5012703,-213.03558,0.47274843,0.008050466,97,3481355,-110.151215,7.844604,0.80504656,163.15,0.0026653607,96.16186,[ 0.171  0.822 -0.921],100,-90.70216,True,-73.2204,0.013020919,0.07844604
18721.367,7.842368,0.79082793,-1,,21.42817,134.30139,0.8629937,-112.08097,33.67102,-105.49134,0.8629937,2994.7275199890137,9800,7.0643255e-05,-105.49133796006441,12.75125,-197.68909,0.46456978,0.0056345393,98,3496194,-82.58074,4.5043592,0.563454,148.39,0.0070643253,92.19775,[ 0.211  0.856 -0.946],100,-59.04988,True,-63.387703,0.007908279,0.04504359
30628.336,11.439069,1.1040612,-1,,25.20122,131.89008,0.8561083,-119.4607,26.83041,-112.63858,0.8561083,3008.666028022766,9900,4.9262788e-05,-112.63858772397042,8.74197,-204.66331,0.44831437,0.006685617,99,3512012,-94.31202,6.051055,0.6685617,158.18,0.0049262787,92.02473,[ 0.081  0.835 -0.954],100,-74.141205,True,-72.77324,0.011040611,0.06051055
37159.11,11.462334,0.80518067,-1,,26.794373,171.02576,0.8645568,-117.0041,39.72392,-109.24132,0.8645568,3022.741763114929,10000,0.00021507566,-109.24131632909179,8.724227,-232.8836,0.50305235,0.006536526,100,3527403,-89.88728,5.807418,0.65365255,153.91,0.021507567,123.64229,[ 0.222  0.836 -0.971],100,-66.958496,True,-61.85785,0.008051806,0.058074176
29861.137,9.373981,1.4020315,-1,,21.516277,107.79367,0.8579278,-112.10928,22.186676,-106.45334,0.8579278,3037.018266916275,10100,9.3431394e-05,-106.4533315642178,10.667826,-169.67847,0.46766204,0.0074864672,101,3542364,-91.55084,9.012925,0.7486467,149.61,0.00934314,63.225136,[ 0.176  0.86  -0.916],100,-73.07758,True,-61.884796,0.014020314,0.09012925
25853.084,11.952529,1.0599941,-1,,26.63206,127.801865,0.86675674,-109.52053,31.6655,-103.154205,0.86675674,3050.9902806282043,10200,0.00012120396,-103.15420548856258,8.36643,-190.98975,0.4865728,0.0072156694,102,3556874,-94.13544,7.7796273,0.72156686,145.1,0.012120396,87.835556,[ 0.15   0.9   -0.951],100,-75.72098,True,-63.18788,0.010599939,0.07779627
11185.69,5.189668,0.73857105,-1,,27.22828,123.02959,0.8539643,-114.292915,26.360882,-108.11775,0.8539643,3064.663062810898,10300,5.791254e-07,-108.11774775698781,19.269054,-185.25513,0.39928013,0.0044189394,103,3572098,-73.4256,4.010947,0.44189394,152.24,5.7912544e-05,77.137375,[ 0.119  0.865 -0.932],100,-46.31874,True,-62.22554,0.007385711,0.04010947
46265.562,9.926944,1.1896572,-1,,28.664427,156.50981,0.86872244,-125.35035,24.28103,-117.39358,0.86872244,3079.7767300605774,10400,1.6235146e-05,-117.39356543406844,10.073594,-238.70337,0.3181489,0.006736791,104,3588509,-102.85212,8.032905,0.6736791,164.11,0.0016235146,121.30979,[ 0.116  0.839 -1.02 ],100,-77.59816,True,-82.19356,0.011896573,0.080329046
73763.29,13.89031,1.3209219,-1,,30.821404,152.04727,0.8614378,-119.54998,31.589134,-112.09409,0.8614378,3093.3483095169067,10500,6.8521717e-06,-112.09409994795918,7.199263,-223.67664,0.2764119,0.0089760125,105,3604156,-109.80961,6.9603453,0.8976013,156.47,0.0006852172,111.58254,[ 0.123  0.824 -1.101],100,-89.80438,True,-71.629364,0.013209219,0.06960345
24147.223,9.865891,0.9178398,-1,,26.236254,130.05107,0.8590442,-118.008705,36.45053,-111.596886,0.8590442,3107.6958248615265,10600,3.9430135e-05,-111.59689539209008,10.135932,-192.3544,0.3113548,0.0069512497,106,3619753,-94.92922,5.72608,0.695125,155.97,0.0039430135,80.75751,[ 0.101  0.853 -1.143],100,-74.515945,True,-62.303333,0.009178398,0.057260796
55284.31,16.408924,0.76798826,-1,,32.308704,226.25417,0.8637453,-114.79562,38.533604,-105.20308,0.8637453,3119.9042270183563,10700,0.0003689987,-105.20307765051723,6.0942445,-287.77628,0.37811297,0.006080727,107,3634457,-83.5249,6.077169,0.6080727,147.04,0.036899872,182.57318,[ 0.066  0.881 -1.108],100,-59.84425,True,-61.52211,0.007679883,0.06077169
15398.69,8.166168,0.8260892,-1,,26.517282,111.39729,0.8688719,-111.24206,31.912216,-105.12479,0.8688719,3133.1476550102234,10800,0.00015639483,-105.12478600129485,12.2456455,-183.51828,0.42087686,0.005655496,108,3649232,-82.480576,4.4697833,0.5655497,147.75,0.015639484,78.39349,[ 0.033  0.882 -1.041],100,-61.073914,True,-72.12099,0.008260892,0.044697832
25662.44,9.810833,1.2389342,-1,,23.058857,110.345894,0.86303055,-113.746124,18.098703,-107.66548,0.86303055,3146.244532585144,10900,9.840218e-05,-107.66547365128994,10.192815,-182.4196,0.4312773,0.0058240695,109,3664286,-80.74151,10.366838,0.58240694,150.54,0.009840218,74.75413,[ 0.154  0.879 -0.998],100,-61.3283,True,-72.07371,0.012389342,0.103668384
25382.555,10.305995,1.0771035,-1,,20.724907,117.020004,0.85779154,-108.028,28.505516,-102.0746,0.85779154,3160.257075071335,11000,7.743899e-05,-102.07460700750352,9.703091,-178.60175,0.43940344,0.006801201,110,3678651,-83.79059,7.7541246,0.6801201,143.65,0.0077438997,76.52714,[ 0.268  0.898 -0.988],100,-65.2459,True,-61.581745,0.010771034,0.07754125
13969.633,9.967011,0.63828087,-1,,26.279936,138.95752,0.8617729,-108.473946,33.63589,-101.7878,0.8617729,3171.850357532501,11100,7.324903e-05,-101.78779886648059,10.033097,-200.58432,0.46857756,0.004544087,111,3692939,-63.705486,4.4824734,0.45440874,142.88,0.0073249033,98.796524,[ 0.319  0.933 -0.98 ],100,-42.52708,True,-61.62681,0.006382809,0.044824734
14622.155,7.7359314,1.0235585,-1,,21.494158,92.150276,0.869599,-104.41728,28.013275,-99.2974,0.869599,3184.026610136032,11200,3.4659974e-05,-99.29740181073547,12.926692,-153.59644,0.42002243,0.0063851094,112,3706988,-79.38173,5.671811,0.63851094,140.49,0.0034659973,54.299038,[ 0.29   0.971 -0.95 ],100,-60.973858,True,-61.44616,0.010235583,0.05671811
19302.574,6.4623895,1.1963007,-1,,22.092144,111.27833,0.86206514,-100.73129,20.741703,-94.99446,0.86206514,3196.8037791252136,11300,1.48473155e-05,-94.99446472659707,15.474153,-172.10461,0.32539663,0.006119843,113,3720348,-79.70427,8.480352,0.61198425,133.6,0.0014847316,77.110146,[ 0.172  0.999 -0.999],100,-57.137226,True,-60.826286,0.011963008,0.08480352
21389.588,15.040232,1.0060809,-1,,20.406725,96.29245,0.8585191,-95.77781,37.453346,-90.52239,0.8585191,3210.030697107315,11400,0.00014742343,-90.52239523127675,6.6488338,-157.66223,0.3510776,0.0077853166,114,3733167,-81.77537,4.7047315,0.77853155,128.19,0.014742343,67.13983,[ 0.116  1.018 -1.094],100,-68.22412,True,-61.36978,0.01006081,0.047047313
5979.453,4.410095,0.5638813,-1,,19.64052,84.151764,0.8679695,-98.64746,39.938557,-93.78164,0.8679695,3223.289858341217,11500,3.4698483e-06,-93.78163613408805,22.675247,-145.9749,0.3359717,0.004598181,115,3746375,-64.060265,2.9509149,0.45981807,132.08,0.00034698483,52.193268,[ 0.221  0.999 -1.068],100,-40.889893,True,-61.823135,0.005638813,0.029509148
18155.307,7.424181,0.97673434,-1,,19.787945,110.5126,0.8669511,-95.68672,30.31287,-90.29237,0.8669511,3235.559726715088,11600,7.3418623e-06,-90.29237629577517,13.4695,-161.83035,0.2923135,0.0064418954,116,3759182,-73.17905,6.2277455,0.6441896,128.07,0.00073418627,71.53797,[ 0.213  1.044 -1.083],100,-53.381355,True,-51.31775,0.009767343,0.062277455
38154.19,41.304688,1.1220291,-1,,23.76844,120.65485,0.864697,-102.28931,38.26217,-96.25735,0.864697,3248.635377407074,11700,0.00063571107,-96.25734669044614,2.4210327,-180.9589,0.2837821,0.008833102,117,3772732,-92.74119,7.8611436,0.88331014,135.5,0.06357111,84.701546,[ 0.31   1.013 -1.127],100,-83.35565,True,-60.304047,0.01122029,0.07861143
15427.135,6.8609304,0.8961325,-1,,22.089367,95.328316,0.85767674,-99.228546,33.3194,-94.01236,0.85767674,3260.483321905136,11800,4.9565893e-05,-94.01236452430487,14.575282,-156.48549,0.28700605,0.00633463,118,3785968,-75.35036,5.677842,0.63346285,132.36,0.0049565895,62.473125,[ 0.322  0.991 -1.135],100,-55.436226,True,-61.157173,0.0089613255,0.05677842
25414.95,13.053545,1.1773695,-1,,22.4739,124.582596,0.8530806,-97.824,28.727636,-91.948975,0.8530806,3272.7909684181213,11900,0.00027001344,-91.94896425008774,7.660754,-176.25085,0.30079556,0.0074748434,119,3798968,-86.89029,6.734793,0.7474844,130.0,0.027001344,84.30187,[ 0.318  1.029 -1.132],100,-70.62934,True,-51.668255,0.011773693,0.06734793
7963.575,5.002466,0.77436787,-1,,20.52017,84.46361,0.85809517,-103.488335,31.991098,-98.642395,0.85809517,3285.81431388855,12000,6.812666e-05,-98.64238860681652,19.99014,-145.3787,0.30581585,0.0053110328,120,3812859,-72.75939,4.193832,0.5311033,138.91,0.0068126665,46.736305,[ 0.27   1.001 -1.118],100,-51.092957,True,-60.915085,0.0077436785,0.04193832
17221.578,18.451532,1.2433481,-1,,18.015717,78.83233,0.8553537,-93.88332,29.277452,-89.22765,0.8553537,3296.472711086273,12100,0.00027844522,-89.22765445306896,5.419604,-139.67014,0.33515984,0.007999823,121,3825541,-80.601166,8.2882,0.7999824,126.82,0.027844522,50.442486,[ 0.246  1.041 -1.113],100,-69.76274,True,-60.837807,0.012433481,0.082882
13026.815,9.910942,0.9165723,-1,,19.412674,85.48758,0.85898703,-95.92273,33.697105,-91.01588,0.85898703,3309.484741449356,12200,0.00019836257,-91.01586707040667,10.089858,-147.20581,0.41250536,0.006534267,122,3838477,-73.79016,5.246711,0.65342665,129.36,0.019836258,56.189945,[ 0.222  1.015 -1.084],100,-58.203743,True,-61.71823,0.009165723,0.052467108
22222.674,10.893689,0.6972406,-1,,22.823572,144.66597,0.86802876,-102.331184,39.228497,-95.150055,0.86802876,3320.758329153061,12300,2.796446e-05,-95.15006174892187,9.179626,-215.43398,0.41509765,0.0056018764,123,3851943,-73.77826,3.9295552,0.56018764,134.66,0.002796446,120.283905,[ 0.244  1.027 -1.006],100,-52.020935,True,-70.768005,0.0069724056,0.03929555
14521.481,7.0261784,0.96194035,-1,,20.617468,96.2361,0.86263114,-94.95235,27.733263,-89.70747,0.86263114,3332.536032438278,12400,2.254248e-06,-89.70747217580676,14.232488,-157.34645,0.30900174,0.0059590843,124,3864653,-71.28048,4.7863984,0.59590834,127.1,0.00022542481,67.63898,[ 0.237  1.066 -1.004],100,-51.493652,True,-61.110348,0.009619404,0.047863983
31284.82,14.221963,1.2480247,-1,,22.831896,105.75686,0.86600107,-97.883606,29.258337,-92.317406,0.86600107,3345.3720614910126,12500,2.2768336e-05,-92.31740433767438,7.0313783,-166.9863,0.28663224,0.008026208,125,3877645,-82.57387,9.297867,0.8026207,129.92,0.0022768336,74.66889,[ 0.198  1.068 -1.11 ],100,-67.81409,True,-61.22944,0.012480246,0.092978664
52553.656,29.8539,1.1298792,-1,,21.150213,159.35327,0.85891664,-92.7143,34.680115,-85.71541,0.85891664,3356.433449983597,12600,0.0004210486,-85.71541036888956,3.349646,-209.96689,0.30756754,0.008232837,126,3889786,-81.96833,8.833983,0.8232837,121.41,0.042104863,124.25149,[ 0.243  1.097 -1.132],100,-69.15892,True,-50.61361,0.0112987915,0.088339835
11626.263,9.3984165,0.7636352,-1,,21.836756,101.85028,0.8696039,-93.91568,39.16172,-88.80136,0.8696039,3367.5839383602142,12700,0.00016995556,-88.80135259002446,10.64009,-153.42998,0.37619025,0.0061267237,127,3902347,-71.41977,4.5138702,0.61267245,125.61,0.016995557,64.62863,[ 0.266  1.121 -1.111],100,-54.73725,True,-51.5797,0.0076363524,0.0451387
15682.613,38.37024,0.86528915,-1,,19.638985,78.869736,0.86222374,-93.44566,46.562977,-88.786064,0.86222374,3378.798730611801,12800,0.0004668114,-88.78606313467026,2.6061866,-139.78827,0.3858643,0.008077194,128,3914957,-77.996956,6.108259,0.8077194,126.1,0.046681143,51.002213,[ 0.292  1.099 -1.043],100,-70.47463,True,-60.918533,0.008652891,0.06108259
18456.02,5.6790895,1.0994594,-1,,22.74765,106.97451,0.86182797,-93.65809,27.409557,-88.38913,0.86182797,3389.515822172165,12900,5.3364997e-06,-88.38913341447712,17.608456,-158.06868,0.33737272,0.0067560147,129,3927455,-80.8129,5.851055,0.6756014,124.98,0.00053365,69.67954,[ 0.21   1.115 -1.033],100,-58.703075,True,-51.09417,0.010994595,0.05851055
17305.53,11.105935,0.77085954,-1,,20.363565,117.679565,0.8597936,-92.79914,41.074825,-87.162285,0.8597936,3400.3068628311157,13000,0.00020256412,-87.1622895348072,9.004194,-169.10587,0.39761665,0.00643595,130,3939802,-68.90854,4.522172,0.643595,123.47,0.020256411,81.94358,[ 0.144  1.08  -1.082],100,-51.994015,True,-51.4263,0.007708595,0.04522172
15515.156,7.5347514,1.226506,-1,,19.50257,95.85282,0.86080474,-93.14866,21.348059,-87.963264,0.86080474,3412.101111650467,13100,2.9158886e-05,-87.96325907200576,13.271838,-155.56229,0.36158913,0.0063899015,131,3952231,-76.29251,8.393564,0.63899016,124.29,0.0029158886,67.59903,[ 0.09   1.102 -1.021],100,-57.40179,True,-59.709465,0.01226506,0.08393564
31961.305,15.123578,1.265574,-1,,22.187658,117.08493,0.8562373,-95.48435,28.701504,-89.86707,0.8562373,3422.514092206955,13200,0.0001660556,-89.8670637512207,6.6121917,-168.51862,0.36351505,0.008029707,132,3964877,-81.21642,8.323998,0.80297065,126.46,0.01660556,78.65155,[ 0.065  1.062 -1.057],100,-66.772026,True,-51.43369,0.01265574,0.08323998
8412.733,7.926237,0.7955753,-1,,20.697071,106.86365,0.8625901,-94.47153,24.568607,-89.184456,0.8625901,3433.2743303775787,13300,1.5151585e-05,-89.18445338830352,12.616327,-158.61209,0.3265074,0.004540414,133,3977420,-59.77453,5.0511875,0.45404145,125.43,0.0015151586,69.427635,[ 0.025  1.097 -1.055],100,-40.995136,True,-51.748444,0.007955753,0.050511874
22586.018,8.851286,0.9448746,-1,,23.051891,121.76873,0.8631208,-100.66674,31.533684,-94.603714,0.8631208,3444.045798301697,13400,0.00014282406,-94.60370549231767,11.297793,-181.89093,0.3686346,0.0064124353,134,3990739,-79.106735,5.9875345,0.6412436,133.19,0.014282406,87.28722,[ 0.007  1.058 -1.092],100,-58.727562,True,-60.1222,0.009448745,0.059875343
17754.299,8.771992,0.8675455,-1,,20.392166,115.77795,0.8631613,-93.95898,37.620792,-88.41342,0.8631613,3454.72438120842,13500,7.0868904e-05,-88.41342439457775,11.3999195,-166.36655,0.391967,0.006737304,135,4003174,-77.70865,4.952965,0.6737305,124.35,0.0070868903,77.95312,[-0.03  1.09 -1.05],100,-58.984776,True,-50.5886,0.008675454,0.049529646
21993.604,9.479868,1.2113658,-1,,18.836145,117.289536,0.859215,-89.90078,17.732002,-84.30664,0.859215,3464.7758173942566,13600,4.1110856e-05,-84.30663894236088,10.54867,-167.82407,0.29629618,0.005623914,136,4015124,-61.57682,10.704374,0.56239146,119.5,0.0041110856,83.51743,[-0.047  1.129 -1.027],100,-43.407787,True,-50.53453,0.012113658,0.10704374
29279.244,17.89463,1.1173857,-1,,18.610245,115.332016,0.8568197,-87.66759,34.187496,-81.822235,0.8568197,3475.1272690296173,13700,5.6362438e-05,-81.8222369453311,5.5882683,-175.36063,0.30543622,0.00805346,137,4026727,-83.68811,6.7416754,0.8053461,116.03,0.005636244,93.53839,[-0.013  1.145 -1.123],100,-69.86997,True,-60.028606,0.011173857,0.06741675
7634.9243,6.5111265,0.7415203,-1,,17.185661,91.42865,0.8573499,-88.44893,32.24665,-83.69081,0.8573499,3487.1212170124054,13800,3.6622507e-05,-83.69081590741872,15.358325,-142.74341,0.29938877,0.0051156394,138,4038671,-61.299934,4.8744793,0.51156396,119.44,0.003662251,59.052593,[-0.025  1.177 -1.113],100,-42.65303,True,-51.31476,0.0074152034,0.04874479
12032.055,8.157938,0.9744758,-1,,16.400295,86.3757,0.859476,-87.24545,27.69024,-82.39286,0.859476,3498.482918024063,13900,2.2827136e-05,-82.39286379590631,12.257999,-145.578,0.24152032,0.00603026,139,4050344,-65.31167,4.212775,0.60302603,116.73,0.0022827138,63.185146,[-0.062  1.14  -1.12 ],100,-48.32202,True,-59.202305,0.009744758,0.04212775
