VarNormIw,AvgEpLen,Bound,MinVanillaIw,ESSClassic,MaxVanillaIw,AvgVanillaIw,VarRet,MinNormIw,Delta,AvgNormIw,BatchSize,VanillaAvgRet,ESSRenyi,IterType,AvgDiscRet,VarJ,EpsThisIter,J,eRenyi2,MaxNormIw,VarVanillaIw,AvgRet,VarDiscRet
2.1793e-19,500.0,3996.24,1.0,200.000000102,1.0,1.0,351.852040389,0.005,0.2,0.005,500,4657.67398991,500.0,2,4657.67398991,18.2233,100,4658.04,1.0,0.005,,4657.67398991,351.852040389
5.43914e-20,500.0,4117.52,1.0,299.999969474,1.0,1.0,277.7928479,0.00333333,0.2,0.00333333,500,4657.56626806,500.0,2,4657.56626806,17.695,100,4657.88,1.0,0.00333333,,4657.56626806,277.7928479
5.4346e-20,500.0,4189.94,1.0,400.0,1.0,1.0,345.640473533,0.0025,0.2,0.0025,500,4658.05569192,500.0,2,4658.05569192,17.8993,100,4657.93,1.0,0.0025,,4658.05569192,345.640473533
2.79807e-09,500.0,4239.52,0.849361,499.651259259,1.04281,0.997865,335.536417224,0.00170236,0.2,0.002,500,4658.07498204,499.70530961,1,4658.07498204,17.5584,100,4658.22,1.00059,0.00209007,0.000696535,4658.07498204,335.536417224
3.50449e-18,497.86,3704.52,1.0,100.0,1.0,1.0,41314.4166807,0.01,0.2,0.01,500,4640.48396489,500.0,2,4640.48396489,202.241,100,4640.48,1.0,0.01,,4640.48396489,41314.4166807
2.1793e-19,497.2,3973.6,1.0,200.000000102,1.0,1.0,69200.6561894,0.005,0.2,0.005,500,4630.37380525,500.0,2,4630.37380525,233.946,100,4635.43,1.0,0.005,,4630.37380525,69200.6561894
5.43914e-20,500.0,4103.19,1.0,299.999969474,1.0,1.0,246.373294473,0.00333333,0.2,0.00333333,500,4659.83756273,500.0,2,4659.83756273,191.574,100,4643.57,1.0,0.00333333,,4659.83756273,246.373294473
5.4346e-20,500.0,4179.61,1.0,400.0,1.0,1.0,243.894454639,0.0025,0.2,0.0025,500,4659.73409565,500.0,2,4659.73409565,166.238,100,4647.61,1.0,0.0025,,4659.73409565,243.894454639
4.12838e-08,500.0,4235.94,0.331548,494.902520947,1.15231,0.999662,238.959067653,0.00066332,0.2,0.002,500,4661.57275118,495.27772628,1,4661.57275118,56.6372,100,4656.52,1.00953,0.00230541,0.010314,4661.57275118,238.959067653
3.50449e-18,500.0,3721.68,1.0,100.0,1.0,1.0,310.979551026,0.01,0.2,0.01,500,4657.64311795,500.0,2,4657.64311795,17.5462,100,4657.64,1.0,0.01,,4657.64311795,310.979551026
2.1793e-19,500.0,3996.76,1.0,200.000000102,1.0,1.0,274.292533384,0.005,0.2,0.005,500,4659.53382469,500.0,2,4659.53382469,17.0471,100,4658.59,1.0,0.005,,4659.53382469,274.292533384
5.43914e-20,500.0,4118.17,1.0,299.999969474,1.0,1.0,259.468875161,0.00333333,0.2,0.00333333,500,4658.45732756,500.0,2,4658.45732756,16.7142,100,4658.55,1.0,0.00333333,,4658.45732756,259.468875161
5.4346e-20,500.0,4190.74,1.0,400.0,1.0,1.0,330.670263201,0.0025,0.2,0.0025,500,4659.25578714,500.0,2,4659.25578714,17.0722,100,4658.72,1.0,0.0025,,4659.25578714,330.670263201
1.8556e-09,500.0,4240.84,0.917891,499.768577238,1.03992,0.99872,212.212220268,0.00183813,0.2,0.002,500,4661.72419123,499.797366757,1,4661.72419123,16.3974,100,4659.5,1.00041,0.0020825,0.000462713,4661.72419123,212.212220268
3.50449e-18,500.0,3723.13,1.0,100.0,1.0,1.0,214.5099311,0.01,0.2,0.01,500,4658.83178843,500.0,2,4658.83178843,14.5727,100,4658.83,1.0,0.01,,4658.83178843,214.5099311
2.1793e-19,500.0,3997.23,1.0,200.000000102,1.0,1.0,251.821476224,0.005,0.2,0.005,500,4659.17134605,500.0,2,4659.17134605,15.1942,100,4659.0,1.0,0.005,,4659.17134605,251.821476224
5.43914e-20,500.0,4118.33,1.0,299.999969474,1.0,1.0,265.749371134,0.00333333,0.2,0.00333333,500,4658.16767382,500.0,2,4658.16767382,15.5486,100,4658.72,1.0,0.00333333,,4658.16767382,265.749371134
5.4346e-20,500.0,4190.79,1.0,400.0,1.0,1.0,242.125605568,0.0025,0.2,0.0025,500,4658.96075702,500.0,2,4658.96075702,15.5324,100,4658.78,1.0,0.0025,,4658.96075702,242.125605568
2.02691e-09,500.0,4240.54,0.917555,499.747174003,1.05208,0.999646,250.177257034,0.00183576,0.2,0.002,500,4660.11530792,499.781406167,1,4660.11530792,15.4001,100,4659.22,1.00044,0.0021049,0.000506368,4660.11530792,250.177257034
3.50449e-18,500.0,3723.24,1.0,100.0,1.0,1.0,304.943501733,0.01,0.2,0.01,500,4659.18017537,500.0,2,4659.18017537,17.3751,100,4659.18,1.0,0.01,,4659.18017537,304.943501733
2.1793e-19,500.0,3997.4,1.0,200.000000102,1.0,1.0,298.810564091,0.005,0.2,0.005,500,4659.2447978,500.0,2,4659.2447978,17.2875,100,4659.21,1.0,0.005,,4659.2447978,298.810564091
5.43914e-20,500.0,4118.86,1.0,299.999969474,1.0,1.0,461.684836458,0.00333333,0.2,0.00333333,500,4659.30487403,500.0,2,4659.30487403,18.7509,100,4659.24,1.0,0.00333333,,4659.30487403,461.684836458
5.4346e-20,500.0,4191.1,1.0,400.0,1.0,1.0,225.511517701,0.0025,0.2,0.0025,500,4658.61391219,500.0,2,4658.61391219,17.877,100,4659.09,1.0,0.0025,,4658.61391219,225.511517701
2.97275e-09,500.0,4240.96,0.894796,499.629529949,1.06378,0.999262,250.82057266,0.00179091,0.2,0.002,500,4660.77306757,499.686973685,1,4660.77306757,17.1459,100,4659.67,1.00063,0.00212912,0.00074209,4660.77306757,250.82057266
3.50449e-18,500.0,3725.64,1.0,100.0,1.0,1.0,216.197888095,0.01,0.2,0.01,500,4661.52990753,500.0,2,4661.52990753,14.63,100,4661.53,1.0,0.01,,4661.52990753,216.197888095
2.1793e-19,500.0,3997.26,1.0,200.000000102,1.0,1.0,357.383332075,0.005,0.2,0.005,500,4656.52533903,500.0,2,4656.52533903,17.0348,100,4659.03,1.0,0.005,,4656.52533903,357.383332075
5.43914e-20,500.0,4119.45,1.0,299.999969474,1.0,1.0,278.877859476,0.00333333,0.2,0.00333333,500,4661.46357791,500.0,2,4661.46357791,16.9353,100,4659.84,1.0,0.00333333,,4661.46357791,278.877859476
5.4346e-20,500.0,4192.06,1.0,400.0,1.0,1.0,255.294241315,0.0025,0.2,0.0025,500,4660.68042455,500.0,2,4660.68042455,16.686,100,4660.05,1.0,0.0025,,4660.68042455,255.294241315
2.77361e-09,500.0,4241.91,0.86364,499.65422226,1.05296,1.00022,233.397502584,0.0017269,0.2,0.002,500,4661.66780907,499.686497446,1,4661.66780907,15.9948,100,4660.62,1.00063,0.00210545,0.000693705,4661.66780907,233.397502584
3.50449e-18,500.0,3724.94,1.0,100.0,1.0,1.0,270.651390516,0.01,0.2,0.01,500,4660.89572735,500.0,2,4660.89572735,16.369,100,4660.9,1.0,0.01,,4660.89572735,270.651390516
2.1793e-19,499.15,3994.51,1.0,200.000000102,1.0,1.0,7147.46186724,0.005,0.2,0.005,500,4651.8126825,500.0,2,4651.8126825,60.7667,100,4656.35,1.0,0.005,,4651.8126825,7147.46186724
5.43914e-20,500.0,4116.96,1.0,299.999969474,1.0,1.0,248.250465726,0.00333333,0.2,0.00333333,500,4659.35715732,500.0,2,4659.35715732,50.4545,100,4657.35,1.0,0.00333333,,4659.35715732,248.250465726
5.4346e-20,500.0,4189.53,1.0,400.0,1.0,1.0,330.434225634,0.0025,0.2,0.0025,500,4658.05328596,500.0,2,4658.05328596,44.6219,100,4657.53,1.0,0.0025,,4658.05328596,330.434225634
5.27568e-09,500.0,4239.56,0.797462,499.342573121,1.05783,0.999243,260.785948791,0.00159613,0.2,0.002,500,4659.21580626,499.420659252,1,4659.21580626,33.9951,100,4658.39,1.00116,0.00211726,0.00131692,4659.21580626,260.785948791
3.50449e-18,500.0,3724.14,1.0,100.0,1.0,1.0,273.848573066,0.01,0.2,0.01,500,4660.1393522,500.0,2,4660.1393522,16.4654,100,4660.14,1.0,0.01,,4660.1393522,273.848573066
2.1793e-19,500.0,3999.43,1.0,200.000000102,1.0,1.0,228.028950934,0.005,0.2,0.005,500,4662.4166227,500.0,2,4662.4166227,15.8027,100,4661.28,1.0,0.005,,4662.4166227,228.028950934
5.43914e-20,500.0,4120.53,1.0,299.999969474,1.0,1.0,233.664609024,0.00333333,0.2,0.00333333,500,4660.21833706,500.0,2,4660.21833706,15.6155,100,4660.92,1.0,0.00333333,,4660.21833706,233.664609024
5.4346e-20,500.0,4192.41,1.0,400.0,1.0,1.0,284.410488293,0.0025,0.2,0.0025,500,4658.84953668,500.0,2,4658.84953668,15.9399,100,4660.41,1.0,0.0025,,4658.84953668,284.410488293
1.84186e-09,500.0,4241.76,0.911075,499.770389836,1.0498,0.999934,287.823284792,0.00182227,0.2,0.002,500,4659.66024455,499.787004168,1,4659.66024455,15.9232,100,4660.44,1.00043,0.00209974,0.000460403,4659.66024455,287.823284792
3.50449e-18,500.0,3724.93,1.0,100.0,1.0,1.0,257.314510224,0.01,0.2,0.01,500,4660.92626706,500.0,2,4660.92626706,15.9606,100,4660.93,1.0,0.01,,4660.92626706,257.314510224
2.1793e-19,500.0,3996.92,1.0,200.000000102,1.0,1.0,322.55287871,0.005,0.2,0.005,500,4656.61231312,500.0,2,4656.61231312,17.0788,100,4658.77,1.0,0.005,,4656.61231312,322.55287871
5.43914e-20,500.0,4118.84,1.0,299.999969474,1.0,1.0,259.75775642,0.00333333,0.2,0.00333333,500,4660.18403001,500.0,2,4660.18403001,16.7518,100,4659.24,1.0,0.00333333,,4660.18403001,259.75775642
5.4346e-20,500.0,4191.67,1.0,400.0,1.0,1.0,229.727175983,0.0025,0.2,0.0025,500,4660.95593726,500.0,2,4660.95593726,16.3669,100,4659.67,1.0,0.0025,,4660.95593726,229.727175983
1.96723e-09,500.0,4241.11,0.894613,499.754607472,1.04317,0.999788,290.485370025,0.00178961,0.2,0.002,500,4659.32797714,499.784800684,1,4659.32797714,16.1854,100,4659.79,1.00043,0.00208678,0.000491598,4659.32797714,290.485370025
3.50449e-18,500.0,3724.72,1.0,100.0,1.0,1.0,220.70746466,0.01,0.2,0.01,500,4660.69487747,500.0,2,4660.69487747,14.7818,100,4660.69,1.0,0.01,,4660.69487747,220.70746466
2.1793e-19,500.0,3998.35,1.0,200.000000102,1.0,1.0,254.469735393,0.005,0.2,0.005,500,4659.66599732,500.0,2,4659.66599732,15.3453,100,4660.18,1.0,0.005,,4659.66599732,254.469735393
5.43914e-20,500.0,4119.93,1.0,299.999969474,1.0,1.0,287.677288151,0.00333333,0.2,0.00333333,500,4660.56885729,500.0,2,4660.56885729,15.873,100,4660.31,1.0,0.00333333,,4660.56885729,287.677288151
5.4346e-20,500.0,4192.24,1.0,400.0,1.0,1.0,226.627748654,0.0025,0.2,0.0025,500,4659.96560198,500.0,2,4659.96560198,15.6549,100,4660.22,1.0,0.0025,,4659.96560198,226.627748654
2.1168e-09,500.0,4241.4,0.908971,499.736149103,1.04807,0.999241,353.053474412,0.00181932,0.2,0.002,500,4658.51310034,499.772354345,1,4658.51310034,16.0181,100,4660.07,1.00046,0.00209773,0.000528396,4658.51310034,353.053474412
3.50449e-18,500.0,3723.11,1.0,100.0,1.0,1.0,293.214260818,0.01,0.2,0.01,500,4658.97311969,500.0,2,4658.97311969,17.0377,100,4658.97,1.0,0.01,,4658.97311969,293.214260818
2.1793e-19,500.0,3997.95,1.0,200.000000102,1.0,1.0,271.099474919,0.005,0.2,0.005,500,4660.48869221,500.0,2,4660.48869221,16.7305,100,4659.73,1.0,0.005,,4660.48869221,271.099474919
5.43914e-20,500.0,4119.72,1.0,299.999969474,1.0,1.0,196.779295555,0.00333333,0.2,0.00333333,500,4660.88908238,500.0,2,4660.88908238,15.8695,100,4660.12,1.0,0.00333333,,4660.88908238,196.779295555
5.4346e-20,500.0,4191.87,1.0,400.0,1.0,1.0,283.415694343,0.0025,0.2,0.0025,500,4659.11160286,500.0,2,4659.11160286,16.1002,100,4659.87,1.0,0.0025,,4659.11160286,283.415694343
2.69689e-09,500.0,4241.42,0.916418,499.663543153,1.06817,1.00136,226.031321639,0.00183035,0.2,0.002,500,4660.08390099,499.731565662,1,4660.08390099,15.6107,100,4660.12,1.00054,0.00213343,0.000676059,4660.08390099,226.031321639
3.50449e-18,500.0,3724.19,1.0,100.0,1.0,1.0,260.675229344,0.01,0.2,0.01,500,4660.18801001,500.0,2,4660.18801001,16.0645,100,4660.19,1.0,0.01,,4660.18801001,260.675229344
2.1793e-19,500.0,3997.48,1.0,200.000000102,1.0,1.0,349.751781506,0.005,0.2,0.005,500,4658.47323923,500.0,2,4658.47323923,17.4039,100,4659.33,1.0,0.005,,4658.47323923,349.751781506
5.43914e-20,500.0,4118.86,1.0,299.999969474,1.0,1.0,286.511295632,0.00333333,0.2,0.00333333,500,4659.11770617,500.0,2,4659.11770617,17.2189,100,4659.26,1.0,0.00333333,,4659.11770617,286.511295632
5.4346e-20,500.0,4191.46,1.0,400.0,1.0,1.0,225.936575204,0.0025,0.2,0.0025,500,4660.03601413,500.0,2,4660.03601413,16.6853,100,4659.45,1.0,0.0025,,4660.03601413,225.936575204
1.5309e-09,500.0,4241.42,0.908041,499.809269769,1.05288,1.00049,198.034276853,0.00181519,0.2,0.002,500,4661.81093149,499.823394234,1,4661.81093149,16.0184,100,4660.08,1.00035,0.00210471,0.000383102,4661.81093149,198.034276853
3.50449e-18,500.0,3724.4,1.0,100.0,1.0,1.0,182.926210807,0.01,0.2,0.01,500,4660.16452674,500.0,2,4660.16452674,13.4572,100,4660.16,1.0,0.01,,4660.16452674,182.926210807
2.1793e-19,500.0,3998.49,1.0,200.000000102,1.0,1.0,198.406832457,0.005,0.2,0.005,500,4660.46269651,500.0,2,4660.46269651,13.7398,100,4660.31,1.0,0.005,,4660.46269651,198.406832457
5.43914e-20,500.0,4119.99,1.0,299.999969474,1.0,1.0,278.624111504,0.00333333,0.2,0.00333333,500,4660.47637115,500.0,2,4660.47637115,14.7583,100,4660.37,1.0,0.00333333,,4660.47637115,278.624111504
5.4346e-20,500.0,4192.22,1.0,400.0,1.0,1.0,269.780640158,0.0025,0.2,0.0025,500,4659.70947352,500.0,2,4659.70947352,15.1726,100,4660.2,1.0,0.0025,,4659.70947352,269.780640158
1.73576e-09,500.0,4242.09,0.891552,499.783545448,1.03923,0.999293,170.661384964,0.00178437,0.2,0.002,500,4662.23764456,499.814281331,1,4662.23764456,14.6354,100,4660.76,1.00037,0.00207994,0.000433327,4662.23764456,170.661384964
3.50449e-18,499.45,3719.09,1.0,100.0,1.0,1.0,3430.62335593,0.01,0.2,0.01,500,4655.00928232,500.0,2,4655.00928232,58.2779,100,4655.01,1.0,0.01,,4655.00928232,3430.62335593
2.1793e-19,500.0,3995.44,1.0,200.000000102,1.0,1.0,307.038450636,0.005,0.2,0.005,500,4659.46091659,500.0,2,4659.46091659,43.0709,100,4657.23,1.0,0.005,,4659.46091659,307.038450636
5.43914e-20,500.0,4117.55,1.0,299.999969474,1.0,1.0,291.92409248,0.00333333,0.2,0.00333333,500,4659.33492388,500.0,2,4659.33492388,36.5246,100,4657.94,1.0,0.00333333,,4659.33492388,291.92409248
5.4346e-20,500.0,4190.31,1.0,400.0,1.0,1.0,307.595588563,0.0025,0.2,0.0025,500,4659.38329762,500.0,2,4659.38329762,32.8186,100,4658.3,1.0,0.0025,,4659.38329762,307.595588563
5.86142e-09,500.0,4240.51,0.777608,499.269720901,1.06924,0.998069,247.036497021,0.00155822,0.2,0.002,500,4661.07359431,499.421551252,1,4661.07359431,25.5874,100,4659.34,1.00116,0.00214262,0.0014597,4661.07359431,247.036497021
3.50449e-18,500.0,3724.39,1.0,100.0,1.0,1.0,199.345250585,0.01,0.2,0.01,500,4660.30450307,500.0,2,4660.30450307,14.0482,100,4660.3,1.0,0.01,,4660.30450307,199.345250585
2.1793e-19,498.67,3992.37,1.0,200.000000102,1.0,1.0,10300.5939167,0.005,0.2,0.005,500,4648.04558224,500.0,2,4648.04558224,72.3536,100,4654.17,1.0,0.005,,4648.04558224,10300.5939167
5.43914e-20,500.0,4116.13,1.0,299.999969474,1.0,1.0,238.196220826,0.00333333,0.2,0.00333333,500,4661.2109588,500.0,2,4661.2109588,59.83,100,4656.52,1.0,0.00333333,,4661.2109588,238.196220826
5.4346e-20,500.0,4189.62,1.0,400.0,1.0,1.0,220.825939013,0.0025,0.2,0.0025,500,4660.86238005,500.0,2,4660.86238005,52.3728,100,4657.61,1.0,0.0025,,4660.86238005,220.825939013
4.72729e-09,500.0,4239.86,0.817417,499.41109924,1.07121,1.00143,228.721112599,0.0016325,0.2,0.002,500,4660.38012008,499.413226038,1,4660.38012008,40.5889,100,4658.69,1.00117,0.00213936,0.00118521,4660.38012008,228.721112599
3.50449e-18,500.0,3728.56,1.0,100.0,1.0,1.0,146.53430424,0.01,0.2,0.01,500,4664.55381174,500.0,2,4664.55381174,12.0445,100,4664.55,1.0,0.01,,4664.55381174,146.53430424
2.1793e-19,500.0,3999.03,1.0,200.000000102,1.0,1.0,253.904520913,0.005,0.2,0.005,500,4657.20852056,500.0,2,4657.20852056,14.5501,100,4660.88,1.0,0.005,,4657.20852056,253.904520913
5.43914e-20,500.0,4119.53,1.0,299.999969474,1.0,1.0,211.946778219,0.00333333,0.2,0.00333333,500,4658.00575531,500.0,2,4658.00575531,14.5917,100,4659.92,1.0,0.00333333,,4658.00575531,211.946778219
5.4346e-20,500.0,4192.13,1.0,400.0,1.0,1.0,250.269454566,0.0025,0.2,0.0025,500,4660.75752043,500.0,2,4660.75752043,14.8916,100,4660.13,1.0,0.0025,,4660.75752043,250.269454566
1.42326e-09,500.0,4241.76,0.9188,499.822497173,1.04876,0.999098,268.128332519,0.00183926,0.2,0.002,500,4660.93118693,499.832328776,1,4660.93118693,15.0541,100,4660.42,1.00034,0.00209941,0.000355173,4660.93118693,268.128332519
3.50449e-18,500.0,3723.01,1.0,100.0,1.0,1.0,315.232940156,0.01,0.2,0.01,500,4658.96050693,500.0,2,4658.96050693,17.6658,100,4658.96,1.0,0.01,,4658.96050693,315.232940156
2.1793e-19,500.0,3997.96,1.0,200.000000102,1.0,1.0,230.486709706,0.005,0.2,0.005,500,4660.59646307,500.0,2,4660.59646307,16.456,100,4659.78,1.0,0.005,,4660.59646307,230.486709706
5.43914e-20,500.0,4119.95,1.0,299.999969474,1.0,1.0,184.524116577,0.00333333,0.2,0.00333333,500,4661.41608588,500.0,2,4661.41608588,15.5571,100,4660.32,1.0,0.00333333,,4661.41608588,184.524116577
5.4346e-20,500.0,4192.3,1.0,400.0,1.0,1.0,307.128759417,0.0025,0.2,0.0025,500,4660.11978571,500.0,2,4660.11978571,16.048,100,4660.27,1.0,0.0025,,4660.11978571,307.128759417
1.23814e-09,500.0,4242.06,0.93411,499.845472861,1.04226,1.00062,235.258794691,0.00186707,0.2,0.002,500,4661.74662325,499.842395409,1,4661.74662325,15.718,100,4660.7,1.00032,0.00208325,0.000309917,4661.74662325,235.258794691
3.50449e-18,500.0,3723.08,1.0,100.0,1.0,1.0,211.383379963,0.01,0.2,0.01,500,4659.07065902,500.0,2,4659.07065902,14.4662,100,4659.07,1.0,0.01,,4659.07065902,211.383379963
2.1793e-19,500.0,3997.99,1.0,200.000000102,1.0,1.0,178.887072914,0.005,0.2,0.005,500,4660.59360444,500.0,2,4660.59360444,13.9199,100,4659.83,1.0,0.005,,4660.59360444,178.887072914
5.43914e-20,500.0,4120.09,1.0,299.999969474,1.0,1.0,252.192739008,0.00333333,0.2,0.00333333,500,4661.80072532,500.0,2,4661.80072532,14.6034,100,4660.49,1.0,0.00333333,,4661.80072532,252.192739008
5.4346e-20,499.57,4191.57,1.0,400.0,1.0,1.0,2079.0826452,0.0025,0.2,0.0025,500,4656.8159027,500.0,2,4656.8159027,26.0201,100,4659.57,1.0,0.0025,,4656.8159027,2079.0826452
2.78596e-09,500.0,4241.52,0.889867,499.652629911,1.05025,1.00043,278.704706646,0.00177896,0.2,0.002,500,4661.52358577,499.688164289,1,4661.52358577,22.7507,100,4660.24,1.00062,0.00209959,0.000697094,4661.52358577,278.704706646
3.50449e-18,500.0,3727.52,1.0,100.0,1.0,1.0,233.224032925,0.01,0.2,0.01,500,4663.51409827,500.0,2,4663.51409827,15.1951,100,4663.51,1.0,0.01,,4663.51409827,233.224032925
2.1793e-19,500.0,4001.61,1.0,200.000000102,1.0,1.0,155.144932012,0.005,0.2,0.005,500,4663.39888069,500.0,2,4663.39888069,13.8653,100,4663.46,1.0,0.005,,4663.39888069,155.144932012
5.43914e-20,500.0,4123.13,1.0,299.999969474,1.0,1.0,180.766793527,0.00333333,0.2,0.00333333,500,4663.65767429,500.0,2,4663.65767429,13.705,100,4663.52,1.0,0.00333333,,4663.65767429,180.766793527
5.4346e-20,500.0,4194.87,1.0,400.0,1.0,1.0,219.021069512,0.0025,0.2,0.0025,500,4660.8934283,500.0,2,4660.8934283,14.0134,100,4662.87,1.0,0.0025,,4660.8934283,219.021069512
5.83738e-10,500.0,4244.26,0.957394,499.927523431,1.03067,1.00063,190.401362967,0.00191357,0.2,0.002,500,4662.56424989,499.923717694,1,4662.56424989,13.8713,100,4662.88,1.00015,0.00206004,0.000146119,4662.56424989,190.401362967
3.50449e-18,500.0,3725.52,1.0,100.0,1.0,1.0,217.685220004,0.01,0.2,0.01,500,4661.46665658,500.0,2,4661.46665658,14.6802,100,4661.47,1.0,0.01,,4661.46665658,217.685220004
2.1793e-19,500.0,4000.35,1.0,200.000000102,1.0,1.0,151.166160313,0.005,0.2,0.005,500,4662.94089006,500.0,2,4662.94089006,13.5324,100,4662.2,1.0,0.005,,4662.94089006,151.166160313
5.43914e-20,500.0,4122.2,1.0,299.999969474,1.0,1.0,171.707096009,0.00333333,0.2,0.00333333,500,4663.3963964,500.0,2,4663.3963964,13.3814,100,4662.6,1.0,0.00333333,,4663.3963964,171.707096009
5.4346e-20,500.0,4195.14,1.0,400.0,1.0,1.0,139.948931233,0.0025,0.2,0.0025,500,4664.77011797,500.0,2,4664.77011797,13.0314,100,4663.14,1.0,0.0025,,4664.77011797,139.948931233
5.06359e-10,500.0,4244.21,0.955195,499.936734422,1.02949,1.00056,226.182065302,0.00190931,0.2,0.002,500,4661.21557662,499.937661315,1,4661.21557662,13.4024,100,4662.82,1.00012,0.00205781,0.000126732,4661.21557662,226.182065302
3.50449e-18,500.0,3726.71,1.0,100.0,1.0,1.0,181.94757699,0.01,0.2,0.01,500,4662.47685297,500.0,2,4662.47685297,13.4212,100,4662.48,1.0,0.01,,4662.47685297,181.94757699
2.1793e-19,500.0,4000.24,1.0,200.000000102,1.0,1.0,234.204943237,0.005,0.2,0.005,500,4661.55589768,500.0,2,4661.55589768,14.3599,100,4662.02,1.0,0.005,,4661.55589768,234.204943237
5.43914e-20,500.0,4120.98,1.0,299.999969474,1.0,1.0,300.774853847,0.00333333,0.2,0.00333333,500,4659.98333926,500.0,2,4659.98333926,15.4158,100,4661.34,1.0,0.00333333,,4659.98333926,300.774853847
5.4346e-20,500.0,4193.46,1.0,400.0,1.0,1.0,206.881055354,0.0025,0.2,0.0025,500,4661.75149459,500.0,2,4661.75149459,15.1482,100,4661.44,1.0,0.0025,,4661.75149459,206.881055354
1.54128e-09,500.0,4243.25,0.906981,499.807796596,1.04656,1.00045,158.446393125,0.00181315,0.2,0.002,500,4663.0833267,499.812911446,1,4663.0833267,14.4489,100,4661.92,1.00037,0.00209217,0.000385666,4663.0833267,158.446393125
3.50449e-18,500.0,3727.85,1.0,100.0,1.0,1.0,198.853315397,0.01,0.2,0.01,500,4663.6564831,500.0,2,4663.6564831,14.0308,100,4663.66,1.0,0.01,,4663.6564831,198.853315397
2.1793e-19,500.0,4001.53,1.0,200.000000102,1.0,1.0,183.932783505,0.005,0.2,0.005,500,4663.0658094,500.0,2,4663.0658094,13.7683,100,4663.36,1.0,0.005,,4663.0658094,183.932783505
5.43914e-20,500.0,4122.29,1.0,299.999969474,1.0,1.0,286.049807662,0.00333333,0.2,0.00333333,500,4661.32852561,500.0,2,4661.32852561,14.8893,100,4662.68,1.0,0.00333333,,4661.32852561,286.049807662
5.4346e-20,500.0,4194.57,1.0,400.0,1.0,1.0,189.996484889,0.0025,0.2,0.0025,500,4662.198372,500.0,2,4662.198372,14.6061,100,4662.56,1.0,0.0025,,4662.198372,189.996484889
1.41577e-09,500.0,4244.47,0.917035,499.823365953,1.04976,1.0007,157.336946128,0.00183278,0.2,0.002,500,4664.69268974,499.833281812,1,4664.69268974,14.0382,100,4663.12,1.00033,0.00209805,0.000354441,4664.69268974,157.336946128
3.50449e-18,500.0,3725.2,1.0,100.0,1.0,1.0,248.056181563,0.01,0.2,0.01,500,4660.92361662,500.0,2,4660.92361662,15.6709,100,4660.92,1.0,0.01,,4660.92361662,248.056181563
2.1793e-19,500.0,3999.21,1.0,200.000000102,1.0,1.0,262.580756715,0.005,0.2,0.005,500,4661.01189368,500.0,2,4661.01189368,15.8987,100,4660.97,1.0,0.005,,4661.01189368,262.580756715
5.43914e-20,500.0,4120.71,1.0,299.999969474,1.0,1.0,252.207155622,0.00333333,0.2,0.00333333,500,4661.23654449,500.0,2,4661.23654449,15.8668,100,4661.06,1.0,0.00333333,,4661.23654449,252.207155622
5.4346e-20,500.0,4193.28,1.0,400.0,1.0,1.0,233.892874271,0.0025,0.2,0.0025,500,4661.95381037,500.0,2,4661.95381037,15.7117,100,4661.28,1.0,0.0025,,4661.95381037,233.892874271
1.63134e-09,500.0,4242.91,0.913819,499.796591661,1.04688,0.998917,186.704965341,0.00182962,0.2,0.002,500,4661.99585289,499.828993176,1,4661.99585289,15.1182,100,4661.57,1.00034,0.00209604,0.000406952,4661.99585289,186.704965341
3.50449e-18,500.0,3727.7,1.0,100.0,1.0,1.0,185.463560459,0.01,0.2,0.01,500,4663.69397196,500.0,2,4663.69397196,13.5502,100,4663.69,1.0,0.01,,4663.69397196,185.463560459
2.1793e-19,500.0,4000.43,1.0,200.000000102,1.0,1.0,234.754216658,0.005,0.2,0.005,500,4660.86118157,500.0,2,4660.86118157,14.4918,100,4662.28,1.0,0.005,,4660.86118157,234.754216658
5.43914e-20,500.0,4122.38,1.0,299.999969474,1.0,1.0,183.566250135,0.00333333,0.2,0.00333333,500,4663.7889118,500.0,2,4663.7889118,14.1807,100,4662.78,1.0,0.00333333,,4663.7889118,183.566250135
5.4346e-20,500.0,4194.56,1.0,400.0,1.0,1.0,258.738301958,0.0025,0.2,0.0025,500,4661.90123271,500.0,2,4661.90123271,14.663,100,4662.56,1.0,0.0025,,4661.90123271,258.738301958
1.27827e-09,500.0,4244.13,0.933464,499.840738597,1.0389,1.00162,164.485890011,0.00186391,0.2,0.002,500,4663.09812648,499.854428247,1,4663.09812648,14.1497,100,4662.78,1.00029,0.00207443,0.000320603,4663.09812648,164.485890011
3.50449e-18,500.0,3726.04,1.0,100.0,1.0,1.0,176.189072632,0.01,0.2,0.01,500,4662.00531489,500.0,2,4662.00531489,13.2071,100,4662.01,1.0,0.01,,4662.00531489,176.189072632
2.1793e-19,500.0,4000.33,1.0,200.000000102,1.0,1.0,184.090928468,0.005,0.2,0.005,500,4662.29365525,500.0,2,4662.29365525,13.3551,100,4662.15,1.0,0.005,,4662.29365525,184.090928468
5.43914e-20,500.0,4121.5,1.0,299.999969474,1.0,1.0,235.008240662,0.00333333,0.2,0.00333333,500,4661.32567858,500.0,2,4661.32567858,14.0218,100,4661.88,1.0,0.00333333,,4661.32567858,235.008240662
