InitialBound,EpRewMean,ReturnStepMax,MinD2w0t,EpisodesSoFar,MinIW,ReturnStepMaxmin,MeanD2w0t,TimeElapsed,MeanIW,InitialReturnMax,MaxD2w0t,EmpiricalD2,ReturnMeanIW,MaxIW,Weights,EpThisIter,InitialReturnMin,Bound,Iteration,TimestepsSoFar,InitialReturnMean,InitialReturnStd,StdIW,EpLenMean,StdD2w0t,J_sample_variance
19.881165,-127.14384028274155,100.0,,8400,0.47246242,91.883575,0.06392634,1009.4348998069763,1.0325426,4.2416,1.0947374,1.0579582,314.27216,1.7806765,[ 0.783 -0.373  0.34   0.482  0.055],100,-2.3589783,24.331818,84,334695,-3.1280517e-06,1.4412189,0.24874395,31.33,0.24728923,4055.8047
43.516876,-125.82551679032237,100.0,,8500,0.6692687,91.58357,0.06019418,1019.5156133174896,1.0153008,5.3071976,1.0382575,1.015026,324.57693,1.289408,[ 0.767 -0.376  0.332  0.482  0.042],100,-2.0385208,45.884033,85,337685,-1.3427734e-05,1.3800254,0.10466564,29.9,0.2386838,792.3563
-9.962219,-129.3184795155578,100.0,,8600,0.6387248,92.30476,0.06771345,1030.3184580802917,1.0168642,4.841385,1.040375,1.0298672,288.94867,1.4389272,[ 0.775 -0.393  0.338  0.485  0.044],100,-2.022255,-7.4875183,86,341046,-4.4250487e-06,1.416505,0.15381545,33.61,0.25224045,1256.162
16.587128,-127.42858933183985,100.0,,8700,0.3699042,91.85239,0.0678659,1040.0775666236877,1.0970175,3.4366302,1.5890737,1.3268139,333.27783,5.6137238,[ 0.763 -0.397  0.335  0.486  0.04 ],100,-2.016899,29.59848,87,344174,-1.1062622e-05,1.1998924,0.67121696,31.28,0.2638769,30445.377
-6.3846436,-130.4042435160499,100.0,,8800,0.6721959,92.47305,0.069858566,1052.474217414856,1.0134337,3.841156,1.0350066,1.0176986,279.6581,1.5846021,[ 0.743 -0.416  0.323  0.457  0.039],100,-2.3027725,-5.1506042,88,347639,5.1879883e-06,1.4005573,0.15065673,34.65,0.25601965,1127.6508
28.151672,-126.72567567690054,100.0,,8900,0.1248907,91.78972,0.06964285,1063.0021858215332,1.1589639,5.354271,1.8022554,1.5473567,354.6726,5.927397,[ 0.747 -0.428  0.326  0.461  0.049],100,-2.0915985,50.608,89,350726,1.9073486e-06,1.3226093,0.8519948,30.87,0.2741411,51915.977
40.920166,-125.11126639751824,100.0,,9000,0.462928,91.45706,0.060436994,1073.2730181217194,1.0466008,3.8943863,1.15627,1.0670832,340.89767,2.313416,[ 0.78  -0.403  0.338  0.454  0.054],100,-1.9439087,47.60315,90,353655,3.8146973e-07,1.2082794,0.3099051,29.29,0.24239518,7419.602
-16.274017,-130.5727438255212,100.0,,9100,0.14360765,92.536575,0.08320001,1084.149041891098,1.2501729,4.8699265,2.2369106,1.7380055,332.5059,7.4526043,[ 0.78  -0.419  0.339  0.433  0.04 ],100,-2.3399658,6.33667,91,357154,2.9754638e-06,1.5909334,1.2813586,34.99,0.30824593,82932.79
31.984344,-127.78743179993006,100.0,,9200,0.4650066,91.97263,0.06446965,1096.1531925201416,1.0136824,4.402725,1.0841256,1.0420895,304.38498,1.828988,[ 0.743 -0.439  0.322  0.43   0.071],100,-2.0902634,33.95694,92,360346,-1.876831e-05,1.5202049,0.21474542,31.92,0.24689034,2854.1963
7.6484985,-127.96684057433913,100.0,,9300,0.39999864,92.11299,0.06659792,1106.7017092704773,1.0341775,4.252487,1.1204646,1.0543803,303.78088,2.0833585,[ 0.771 -0.44   0.326  0.431  0.067],100,-2.583969,11.328918,93,363591,-3.967285e-06,1.4518336,0.27720037,32.45,0.25284448,4903.9175
-28.899353,-130.53464290796393,100.0,,9400,0.8212718,92.54939,0.070409425,1116.7643764019012,1.0141771,4.8893127,1.0162144,1.0048033,276.66592,1.2557323,[ 0.77  -0.425  0.326  0.416  0.057],100,-2.3819199,-26.408752,94,367095,1.6021728e-06,1.69019,0.060166016,35.04,0.25647685,223.0681
-4.086212,-129.0780895898193,100.0,,9500,0.034925178,92.24989,0.11129855,1127.1612725257874,1.7075692,4.521248,7.57289,4.9046702,469.94214,30.367,[ 0.786 -0.44   0.333  0.415  0.058],100,-2.1136398,76.293365,95,370426,2.9754638e-06,1.4021792,3.6400425,33.31,0.49127653,834867.7
26.597351,-126.48018777027812,100.0,,9600,0.0021968822,91.853134,0.49635106,1140.270990371704,5.5775695,3.9598541,191.93822,83.75506,1367.7164,440.06677,[ 0.864 -0.412  0.365  0.446  0.086],100,-2.661438,374.32062,96,373531,-2.2888185e-06,1.1798271,43.37508,31.05,5.104305,108433480.0
-32.08731,-132.45861702664521,100.0,,9700,0.0010209468,92.77959,0.31400234,1152.6559617519379,3.6842146,4.8043747,79.1709,32.29061,854.45013,210.44304,[ 0.747 -0.489  0.328  0.418  0.113],100,-2.5686722,169.39154,97,377200,-2.670288e-06,1.5970769,20.311693,36.69,2.321373,18247042.0
-53.625763,-134.4575526276543,100.0,,9800,0.72895056,93.0477,0.077948496,1166.6283915042877,1.0153502,4.9202347,1.033293,1.0122595,251.62253,1.2927454,[ 0.649 -0.558  0.284  0.398  0.075],100,-2.34684,-51.803528,98,381068,-2.4414062e-06,1.6535208,0.09298775,38.68,0.2691957,408.47333
-52.58629,-135.66857496531998,100.0,,9900,0.6708895,93.14113,0.079662286,1178.219916343689,1.0195916,5.1812515,1.0516589,1.0187716,246.58102,1.455467,[ 0.646 -0.561  0.284  0.39   0.069],100,-2.0612335,-50.83661,99,385024,-3.0517577e-07,1.6175956,0.1332333,39.56,0.27178514,607.5689
-59.779922,-137.97244139473364,100.0,,10000,0.44226432,93.409485,0.08667227,1190.3709290027618,1.07981,4.9117966,1.179327,1.1259675,243.85757,2.354436,[ 0.642 -0.572  0.287  0.393  0.063],100,-2.0267944,-52.148987,100,389211,-1.1520386e-05,1.5861533,0.34990984,41.87,0.28687453,3630.0632
-43.215088,-134.40434783981965,100.0,,10100,0.61323947,93.00342,0.077925086,1201.7965981960297,1.0366755,6.8011017,1.0689982,1.0573611,256.397,1.8537582,[ 0.656 -0.555  0.289  0.382  0.054],100,-2.2287521,-39.645782,101,393053,8.392334e-07,1.8359113,0.21766357,38.42,0.27013734,1856.5385
-47.03595,-134.49475685670302,100.0,,10200,0.5045919,93.04578,0.07828292,1214.5167679786682,1.02686,6.895691,1.0700676,1.042063,253.2073,1.5568447,[ 0.663 -0.544  0.293  0.384  0.058],100,-2.4579086,-44.54828,102,396921,9.536743e-06,2.027057,0.20240587,38.68,0.2703783,1671.0248
-43.074142,-134.27704382607743,100.0,,10300,0.509097,93.008224,0.07795023,1226.4555840492249,1.0258832,5.4721146,1.0632678,1.0327164,255.99919,1.5268238,[ 0.654 -0.557  0.295  0.382  0.054],100,-2.2354507,-40.048172,103,400762,-9.918213e-07,1.8908253,0.17780763,38.41,0.27024,1295.4705
-56.968277,-136.59121794892874,100.0,,10400,0.7917056,93.28294,0.082587145,1238.8229994773865,1.037641,5.5909805,1.1142263,1.0180932,243.3442,2.044074,[ 0.655 -0.57   0.296  0.373  0.044],100,-2.3693924,-53.465317,104,404829,-1.5029907e-05,1.9934329,0.17783557,40.67,0.27758086,1050.6345
-37.414856,-133.20654075416812,100.0,,10500,0.44802615,92.82678,0.0780875,1250.1555564403534,1.08485,6.017151,1.2942784,1.187854,278.23123,2.623537,[ 0.652 -0.556  0.286  0.367  0.042],100,-1.9728622,-26.85144,105,408543,6.3323973e-06,1.5942469,0.4462699,37.14,0.27609974,9111.876
-22.491669,-132.73510737236276,100.0,,10600,0.31159726,92.78418,0.079135954,1261.4095726013184,1.1473919,5.2515182,1.4115603,1.3281615,292.23727,4.5447145,[ 0.662 -0.535  0.292  0.383  0.044],100,-2.3067627,-5.213135,106,412222,7.095337e-06,1.5737026,0.6401861,36.79,0.28182665,17651.191
-28.258148,-133.17860214838424,100.0,,10700,0.4767615,92.787506,0.07648671,1272.85195851326,1.0536544,5.431465,1.1748035,1.1095771,273.29343,2.6756186,[ 0.625 -0.55   0.286  0.37   0.054],100,-2.019371,-22.599487,107,415915,-1.0681152e-05,1.4679765,0.38472992,36.93,0.2710221,6811.1494
-23.983765,-132.85078275853522,100.0,,10800,0.6133866,92.72847,0.0739829,1284.0556454658508,1.0216801,5.008339,1.0566199,1.0332844,268.467,1.8399903,[ 0.628 -0.53   0.29   0.385  0.062],100,-1.9659576,-21.625702,108,419569,3.1280517e-06,1.5287898,0.1950752,36.54,0.2634946,1574.3005
6.6749268,-129.62690960834553,100.0,,10900,0.6397178,92.24719,0.06756019,1294.5700504779816,1.0213435,5.1262665,1.0512068,1.0286336,292.9351,1.5114442,[ 0.627 -0.521  0.294  0.389  0.068],100,-2.1531067,10.1345825,109,422913,-5.340576e-07,1.5445399,0.165588,33.44,0.25237268,1541.218
-11.24118,-130.86941279763258,100.0,,11000,0.71911734,92.43092,0.06955352,1306.1856470108032,1.0123831,5.0789337,1.0289911,1.0116786,281.36227,1.3297371,[ 0.648 -0.528  0.302  0.389  0.067],100,-1.7649155,-9.561096,110,426371,-1.5258789e-06,1.5288332,0.097826615,34.58,0.25518095,494.39014
-34.96286,-133.19465310618915,100.0,,11100,0.59129924,92.79004,0.07533882,1316.7807779312134,1.0236588,4.8410873,1.0690606,1.0364903,263.0537,1.8628664,[ 0.649 -0.539  0.306  0.389  0.059],100,-2.3516388,-32.89258,111,430091,7.2479247e-06,1.8482213,0.2280952,37.2,0.26574948,2018.0172
-33.727234,-132.73475902591588,100.0,,11200,0.27487433,92.75662,0.08015175,1328.9762063026428,1.1435771,5.8973465,1.479888,1.2364471,296.6342,5.9150167,[ 0.636 -0.543  0.303  0.392  0.07 ],100,-2.054184,-16.72705,112,433756,-7.095337e-06,1.4852866,0.5681752,36.65,0.28587884,15421.497
16.57016,-127.98284862743587,100.0,,11300,0.26823622,91.955826,0.066437386,1340.3386385440826,1.0624828,5.0008698,1.2655277,1.149122,319.24304,2.4073515,[ 0.659 -0.534  0.318  0.371  0.075],100,-1.9188156,24.733368,113,436938,-2.5177003e-06,1.5303017,0.4100011,31.82,0.25508907,10229.099
-3.5762024,-128.8909858392944,100.0,,11400,0.687764,92.176575,0.06661212,1351.8139786720276,1.0233197,5.297188,1.0546309,1.0150418,297.56378,1.3644483,[ 0.667 -0.51   0.32   0.362  0.063],100,-2.1151428,0.03363037,114,440233,1.7547608e-06,1.4505209,0.11874217,32.95,0.25079268,927.0773
5.4016724,-129.43685206649155,100.0,,11500,0.07478873,92.297714,0.07758573,1361.886487007141,1.2175357,5.2428894,2.0401123,1.7155193,338.63943,5.862454,[ 0.678 -0.519  0.327  0.359  0.052],100,-2.183998,30.153748,115,443594,1.2130738e-05,1.5426948,1.0299487,33.61,0.29329845,59661.383
18.624908,-127.16923248502708,100.0,,11600,0.4927073,91.87157,0.06348025,1373.0541656017303,1.0233506,4.860428,1.0672657,1.0344303,313.2015,1.5514833,[ 0.726 -0.493  0.334  0.377  0.046],100,-2.0838623,22.362366,116,446723,-3.4332274e-06,1.5126404,0.18491563,31.29,0.24570376,2435.948
-2.586029,-127.95549873777674,100.0,,11700,0.70523393,92.04999,0.06496049,1383.308780670166,1.0155493,6.097763,1.0410672,1.0158893,301.8271,1.5343171,[ 0.746 -0.499  0.342  0.389  0.037],100,-2.1381073,-0.5767822,117,449942,-1.7318725e-05,1.4776688,0.12730409,32.19,0.2476488,1105.6959
-16.3956,-130.85991114656048,100.0,,11800,0.5017604,92.55844,0.073026575,1393.11470079422,1.0753412,6.419945,1.1813618,1.0660008,288.627,2.2895076,[ 0.744 -0.502  0.341  0.378  0.029],100,-2.3960724,-8.093811,118,453459,-3.8146973e-06,1.6739936,0.2663292,35.17,0.26561257,3333.802
-23.80307,-130.61467935523754,100.0,,11900,0.0005087522,92.47955,0.99864733,1405.3220405578613,13.21788,9.057739,2039.8192,119.03975,2671.7124,1339.6388,[ 0.744 -0.514  0.338  0.395  0.017],100,-2.184021,1015.05383,119,456934,-3.7384034e-06,1.7067931,127.39463,34.75,16.858587,577876100.0
34.048004,-125.89122201862989,100.0,,12000,0.0029359667,91.7204,0.28549114,1417.8542294502258,3.5338378,4.9084396,86.60777,38.025097,977.91797,239.04143,[ 0.738 -0.381  0.368  0.434 -0.066],100,-2.4513931,247.26959,120,459975,4.577637e-06,1.4010395,23.361614,30.41,2.3934228,35651624.0
77.924835,-123.57516591101565,100.0,,12100,0.20896979,91.23891,0.06125979,1430.0660400390625,1.119108,3.0099716,1.5290755,1.3516225,371.1149,5.132455,[ 0.828 -0.322  0.393  0.46  -0.023],100,-2.227211,95.016235,121,462796,-7.019043e-06,1.2623407,0.6692952,28.21,0.25158465,31990.69
83.62814,-123.15675381727151,100.0,,12200,0.6398154,91.168396,0.056612257,1440.212218761444,1.0214221,3.0393677,1.0679449,1.0343384,348.215,1.7803637,[ 0.79  -0.335  0.386  0.472 -0.009],100,-1.9593353,86.88559,122,465585,-2.2888183e-07,1.1047593,0.19500667,27.89,0.23293711,3214.964
54.425232,-125.24216372695733,100.0,,12300,0.32322916,91.602936,0.06901864,1450.9639253616333,1.2399154,4.380478,1.8093499,1.3953493,379.45245,7.623788,[ 0.785 -0.324  0.386  0.471  0.007],100,-2.2422028,83.58734,123,468568,1.0375977e-05,1.4249632,0.95595795,29.83,0.27596787,47750.09
14.304962,-127.45724836972848,100.0,,12400,0.21430905,92.04138,0.06884287,1462.911738395691,1.097372,4.5081863,1.4797275,1.3507451,320.72415,6.257934,[ 0.768 -0.343  0.383  0.479  0.055],100,-2.1149445,22.27185,124,471771,7.6293945e-06,1.3681699,0.80899096,32.03,0.2642733,32387.008
53.391388,-124.01717173368844,100.0,,12500,0.018936895,91.300095,0.17088178,1471.9035103321075,2.6039057,4.7100677,56.58388,13.854626,823.0073,149.97247,[ 0.786 -0.315  0.391  0.479  0.054],100,-2.3208694,226.83649,125,474622,-7.858276e-06,1.261447,14.828158,28.51,1.1809524,19515020.0
58.706665,-123.39269189847306,100.0,,12600,0.44780618,91.267334,0.058604956,1485.1634798049927,1.054003,3.471344,1.213394,1.124968,353.73987,2.2683625,[ 0.896 -0.29   0.435  0.561  0.099],100,-2.314331,67.50232,126,477448,6.866455e-06,1.2517096,0.35844162,28.26,0.23960897,10180.767
67.05893,-123.71972800111897,100.0,,12700,0.23740871,91.33615,0.060157675,1495.037529706955,1.0805022,4.0736694,1.3092122,1.2048211,356.94238,2.6002672,[ 0.902 -0.27   0.438  0.56   0.116],100,-2.2163773,79.35916,127,480304,-7.171631e-06,1.3516395,0.45046714,28.56,0.2447928,15901.596
12.835144,-125.91831255079747,100.0,,12800,0.2695157,91.78079,0.06631448,1504.7192928791046,1.0985507,4.2944794,1.5504432,1.3558404,339.42444,6.172482,[ 0.935 -0.253  0.442  0.564  0.093],100,-2.2327347,26.996521,128,483368,-4.5776366e-07,1.2819496,0.67058957,30.64,0.26083505,27366.94
75.80554,-122.85533796884447,100.0,,12900,0.44581097,91.11354,0.058171187,1515.1363294124603,1.0738146,4.186264,1.2642087,1.1510373,365.84674,3.2024088,[ 0.92  -0.281  0.428  0.556  0.092],100,-2.8708725,86.389984,129,486133,-1.8310546e-06,1.4062577,0.42688677,27.65,0.24070185,15424.303
51.942413,-124.11902547400437,100.0,,13000,0.16672584,91.41342,0.060845166,1525.1349461078644,1.0817745,2.9641418,1.2945758,1.2017105,352.04044,2.7021866,[ 0.926 -0.257  0.428  0.571  0.115],100,-1.6577377,63.91809,130,489024,-5.8746336e-06,1.0348349,0.46209362,28.91,0.24598837,14901.319
58.12686,-123.49809420284124,100.0,,13100,0.34039778,91.27838,0.059737433,1534.2924058437347,1.0590796,3.2544174,1.2749671,1.1086909,354.389,2.6351132,[ 0.951 -0.24   0.437  0.587  0.096],100,-2.1738968,64.95587,131,491856,-2.822876e-06,1.2630985,0.40356007,28.32,0.24407347,13307.346
109.42221,-120.9890637669453,100.0,,13200,0.039333574,90.7003,0.06344636,1544.5107462406158,1.2309788,4.377838,2.5934508,1.864606,433.28125,9.871524,[ 0.941 -0.255  0.438  0.62   0.095],100,-2.9303055,132.49893,132,494458,8.621216e-06,1.2842941,1.3207668,26.02,0.27716836,147639.08
89.13153,-121.61845619538948,100.0,,13300,0.21032405,90.77249,0.058286756,1554.7114243507385,1.1270618,2.6835175,1.7690192,1.4635952,398.2499,5.0067735,[ 0.97  -0.204  0.433  0.637  0.057],100,-2.3352432,105.99216,133,497094,-6.866455e-06,0.9947572,0.80820006,26.36,0.24907482,57624.14
127.51547,-119.86506200697423,100.0,,13400,0.71057886,90.31784,0.050032403,1564.0812225341797,1.0236466,3.3355331,1.0437559,1.0159813,392.79694,1.330492,[ 0.95  -0.238  0.425  0.612  0.057],100,-2.8153458,133.86877,134,499570,1.3732911e-06,1.1891727,0.10403907,24.76,0.21920475,1303.2858
104.25879,-122.08106034590097,100.0,,13500,0.2696655,90.89287,0.057028428,1574.3408439159393,1.0836911,3.1193237,1.4696454,1.2292866,381.7938,3.4271643,[ 0.979 -0.263  0.437  0.619  0.06 ],100,-2.2454224,118.85242,135,502251,3.5858154e-06,1.1764531,0.52430564,26.81,0.24020018,22948.402
37.560303,-125.09463771731407,100.0,,13600,0.5333246,91.61523,0.06181249,1584.2388014793396,1.0555866,3.5830994,1.2081268,1.1094972,334.75314,2.6493483,[ 0.988 -0.3    0.437  0.617  0.077],100,-2.2772522,45.66516,136,505237,-3.0517577e-07,1.2109299,0.34423485,29.86,0.24539581,8853.264
63.49466,-123.55632298907885,100.0,,13700,0.7231138,91.18316,0.05668497,1593.0444502830505,1.0136393,3.2174606,1.0496625,1.0149925,345.68225,1.6205302,[ 1.001 -0.287  0.442  0.636  0.092],100,-2.5504532,66.05237,137,508042,-4.196167e-06,1.1149306,0.12528664,28.05,0.23252432,1418.4371
49.39511,-124.09100464440445,100.0,,13800,0.73158085,91.37059,0.057686966,1602.2595207691193,1.0028054,3.1734238,1.018841,1.0092531,333.31155,1.2817757,[ 0.998 -0.285  0.439  0.634  0.108],100,-2.1772232,50.234467,138,510918,6.8664554e-07,1.1867666,0.08949722,28.76,0.23350812,596.7852
69.34033,-122.82204038315312,100.0,,13900,0.081149414,91.00534,0.06709961,1611.0284762382507,1.3062282,3.2877808,2.7127812,2.0201354,431.4692,15.442096,[ 1.002 -0.294  0.439  0.634  0.104],100,-2.052452,109.020905,139,513649,8.69751e-06,1.0725623,1.6158445,27.31,0.28736556,167868.0
110.8988,-120.97427361778742,100.0,,14000,0.59610355,90.5452,0.051927246,1622.1094529628754,1.0168191,2.760231,1.0759399,1.0605532,378.01318,2.5222425,[ 1.034 -0.254  0.455  0.665  0.13 ],100,-2.2495575,113.29996,140,516208,-2.9754638e-06,1.0810324,0.25764066,25.59,0.22361407,6712.9995
80.7966,-123.22311744009825,100.0,,14100,0.100416906,91.204636,0.06746856,1632.6820685863495,1.2300053,2.7230606,1.9866825,1.3681167,407.30878,8.092565,[ 1.051 -0.244  0.458  0.67   0.138],100,-3.1150208,106.79483,141,519010,7.171631e-06,1.1685292,0.9350081,28.02,0.27983123,64250.598
71.533264,-123.18841784439071,100.0,,14200,0.17401803,91.23837,0.06337804,1643.6161284446716,1.1520805,3.115326,1.8706275,1.5084,384.54752,5.91072,[ 1.063 -0.258  0.443  0.63   0.071],100,-2.2435837,96.81946,142,521822,-9.155273e-07,1.1385381,0.9005072,28.12,0.26184595,64284.055
37.458557,-124.28517301679787,100.0,,14300,0.6335881,91.452194,0.058935508,1653.714833021164,1.0248705,2.5350494,1.0895334,1.0331869,334.6095,1.5707195,[ 1.004 -0.268  0.423  0.601  0.045],100,-2.7499466,40.89514,143,524730,3.0517579e-06,1.0673114,0.17678516,29.08,0.23719029,2373.9207
49.30591,-125.01891294086596,100.0,,14400,0.3462011,91.561325,0.06217345,1663.7943613529205,1.0904593,2.8896103,1.3359795,1.1352913,346.32074,2.809856,[ 1.003 -0.256  0.423  0.595  0.032],100,-2.6895447,63.42517,144,527693,7.781982e-06,1.1412698,0.38105255,29.63,0.24800703,10447.354
60.477905,-123.19605397998042,100.0,,14500,0.5091815,91.23471,0.059892654,1673.9960222244263,1.1026661,2.9962692,1.3216307,1.0961256,369.456,3.7070081,[ 0.986 -0.217  0.41   0.597  0.038],100,-2.269493,75.3721,145,530504,6.408691e-06,1.1353761,0.4485562,28.11,0.2457157,15218.952
129.7085,-120.36305490023344,100.0,,14600,0.32475072,90.51525,0.057846133,1684.0715057849884,1.1281492,3.5725021,1.7701931,1.2572577,418.45682,4.725913,[ 1.004 -0.226  0.415  0.582  0.072],100,-2.7132645,151.06052,146,533045,-4.577637e-06,1.4066833,0.6458802,25.41,0.25172558,49531.105
115.97473,-119.93682715243001,100.0,,14700,0.03337527,90.366516,0.061041865,1695.2807636260986,1.2195879,2.9692001,3.20798,2.1230466,453.3886,11.94911,[ 1.007 -0.202  0.414  0.535  0.073],100,-2.9123383,152.1691,147,535535,6.1035155e-07,1.0988857,1.3761269,24.9,0.27638575,204401.4
85.78769,-121.56756389537472,100.0,,14800,0.00058892707,90.83891,0.1914546,1704.211636543274,2.9368224,3.1480637,101.65065,17.584606,903.926,189.7475,[ 1.06  -0.17   0.433  0.565  0.085],100,-2.9708939,260.86932,148,538189,2.3651123e-06,1.1231413,18.309904,26.54,1.683833,24092178.0
102.41997,-121.88183825110207,100.0,,14900,0.35461226,91.00171,0.060742598,1714.9365301132202,1.1165495,3.4576797,1.5152215,1.2024204,385.38675,4.633674,[ 1.022 -0.284  0.44   0.473  0.09 ],100,-2.203102,116.32773,149,540898,4.8828124e-06,1.3206437,0.65702474,27.09,0.2549976,39565.074
54.622375,-123.43108295367573,100.0,,15000,0.36431026,91.38051,0.058779683,1725.1662487983704,1.0396984,3.510643,1.1638885,1.0919982,344.5268,2.3274794,[ 1.038 -0.274  0.443  0.516  0.115],100,-2.2500153,61.34482,150,543762,7.858276e-06,1.2830018,0.30413014,28.64,0.23855284,7100.713
91.95453,-121.8244377844217,100.0,,15100,0.04350634,90.895035,0.07157846,1733.5385873317719,1.2851083,2.793686,3.856879,2.8480093,437.00104,18.473513,[ 1.011 -0.283  0.441  0.531  0.113],100,-2.2745514,123.657776,151,546438,6.5612794e-06,1.1785754,2.0442336,26.76,0.32343185,348729.9
62.31186,-124.47958884798865,100.0,,15200,0.7160212,91.523346,0.05957852,1744.1063778400421,1.0240116,3.2870636,1.0633649,1.0227381,330.9207,1.5028896,[ 0.96  -0.327  0.417  0.503  0.105],100,-2.3486023,65.90698,152,549375,-2.5177003e-06,1.343145,0.14444202,29.37,0.23850623,1673.6731
80.08588,-122.83723727132039,100.0,,15300,0.26568776,91.18814,0.062157176,1754.0444853305817,1.1695683,3.4701233,1.8518155,1.3322957,390.61273,4.0797644,[ 0.964 -0.332  0.427  0.515  0.117],100,-2.3550186,107.94949,153,552163,3.0517579e-06,1.3186895,0.6143673,27.88,0.2579071,29230.291
84.65738,-123.24091168069363,100.0,,15400,0.10865158,91.201035,0.06387662,1762.294039964676,1.1610411,4.6768494,1.9097118,1.4728191,387.1239,4.18103,[ 0.941 -0.368  0.439  0.494  0.114],100,-2.6950226,106.45352,154,554966,8.392334e-07,1.3768002,0.7878243,28.03,0.26431525,49960.51
65.921265,-124.00562758528795,100.0,,15500,0.4366319,91.439026,0.059311412,1772.0610661506653,1.0404968,3.4114456,1.1240495,1.079354,339.85706,2.1268444,[ 0.99  -0.349  0.446  0.525  0.083],100,-2.2441711,72.50311,155,557863,-5.9509275e-06,1.3350537,0.25751063,28.97,0.23922385,4711.601
38.05841,-124.66805345409817,100.0,,15600,0.5363374,91.58749,0.060801733,1781.8324131965637,1.0326838,3.8296127,1.1290865,1.0593868,331.28104,2.1338756,[ 0.976 -0.362  0.445  0.518  0.068],100,-2.3686066,42.69098,156,560828,3.2043456e-06,1.3659339,0.26544002,29.65,0.24221489,5333.086
38.543457,-125.68378538040446,100.0,,15700,0.022108711,91.782684,0.20284991,1791.473652601242,2.688352,4.52993,47.033108,19.22442,778.42145,170.0004,[ 0.982 -0.351  0.446  0.506  0.082],100,-2.0716782,224.08173,157,563887,4.119873e-06,1.3101689,16.1489,30.59,1.3636447,19251566.0
60.065002,-123.49815095052801,100.0,,15800,0.66854644,91.25058,0.05738777,1803.0177936553955,1.0252538,3.6618805,1.1022419,1.0335343,346.21783,2.2028487,[ 0.838 -0.358  0.383  0.468  0.147],100,-2.666977,64.85513,158,566710,-1.3732911e-06,1.5330086,0.20830202,28.23,0.23463584,3829.6777
7.399933,-126.94429556606966,100.0,,15900,0.5481329,91.98331,0.06482705,1813.156750202179,1.0433663,3.832962,1.0912248,1.0271069,313.43317,2.108745,[ 0.824 -0.333  0.375  0.474  0.142],100,-2.5885086,14.158234,159,569877,-5.4931643e-06,1.492223,0.21126722,31.67,0.24936703,3349.4033
38.0838,-124.61318242462171,100.0,,16000,0.4140475,91.44141,0.06071826,1823.8450944423676,1.0804214,3.5391617,1.2421668,1.097807,349.81723,2.470202,[ 0.842 -0.352  0.381  0.455  0.141],100,-2.043373,48.37256,160,572789,4.653931e-06,1.3131459,0.3548506,29.12,0.2443355,9577.68
34.870453,-126.97844686558355,100.0,,16100,0.26427662,91.90832,0.06630418,1835.0477197170258,1.1173651,4.300644,1.530683,1.2473787,332.13632,4.0730686,[ 0.844 -0.333  0.38   0.458  0.168],100,-1.7341537,50.561005,161,575929,-2.2888183e-07,1.237945,0.5408621,31.4,0.2567866,16738.938
-3.5299988,-129.15731729699027,100.0,,16200,0.5738971,92.37335,0.06920849,1845.989972114563,1.03904,6.100189,1.0822878,1.0354592,291.61465,1.545274,[ 0.8   -0.352  0.381  0.463  0.156],100,-2.309906,1.4577637,162,579316,-2.822876e-06,1.5727501,0.16970803,33.87,0.25678548,1696.1521
13.790863,-128.0779352031152,100.0,,16300,0.30830273,92.17845,0.07163079,1856.0984032154083,1.1381054,3.7598648,1.6030371,1.3151604,323.97342,6.648764,[ 0.804 -0.346  0.38   0.475  0.138],100,-2.652832,27.563782,163,582591,9.155273e-07,1.380149,0.686132,32.75,0.27157637,26194.744
11.213837,-127.56298729449331,100.0,,16400,0.6966879,92.0564,0.06585889,1866.8334050178528,1.0347935,3.9392471,1.1176779,1.0334204,307.50165,2.1189494,[ 0.793 -0.377  0.377  0.462  0.166],100,-2.3680649,16.168976,164,585805,3.967285e-06,1.4010578,0.21029676,32.14,0.2513501,3084.4663
43.882385,-124.90415572656362,100.0,,16500,0.6700427,91.48865,0.058961134,1876.8739490509033,1.00473,3.5754395,1.0270507,1.0173484,327.77625,1.3626053,[ 0.793 -0.364  0.371  0.479  0.167],100,-2.7923508,44.99893,165,588740,4.9591063e-06,1.4656606,0.1199592,29.35,0.23611535,1082.5762
54.14377,-125.24950186453096,100.0,,16600,0.56101805,91.54576,0.06058666,1886.8054440021515,1.0332415,4.14386,1.1250662,1.0457035,332.03268,1.9954706,[ 0.796 -0.355  0.372  0.482  0.163],100,-2.1052399,58.250122,166,591703,1.1062622e-05,1.5008854,0.25029057,29.63,0.2414444,4830.1772
52.105255,-124.6866780098031,100.0,,16700,0.42996955,91.403885,0.060485054,1896.744812965393,1.0510453,5.6280212,1.2269994,1.0994685,345.02475,4.6549773,[ 0.815 -0.352  0.371  0.496  0.178],100,-2.1026917,58.318207,167,594604,8.163453e-06,1.388821,0.46598065,29.01,0.24387914,17858.256
14.757538,-126.54555431416897,100.0,,16800,0.018125368,91.89155,0.10391582,1906.1885421276093,1.6515225,5.2076645,8.5701065,5.4940095,462.67722,50.26084,[ 0.822 -0.338  0.376  0.477  0.194],100,-2.0858383,67.198395,168,597729,3.6621093e-06,1.5001396,4.8825326,31.25,0.4915951,1405260.2
