StdIWNorm,ReturnStepMaxmin,StdIW,ESSRenyi,InitialReturnStd,ReturnStepMax,EpThisIter,ReturnMeanIW,TimestepsSoFar,Weights,EntropyCoefficient,MaxIW,InitialReturnMax,MinIW,InitialReturnMin,MinIWNorm,InitialBound,MeanEntropy,EmpiricalD2,EpisodesSoFar,ESSClassic,TimeElapsed,Bound,Iteration,MeanIWNorm,MaxIWNorm,J_sample_variance,MeanIW,InitialReturnMean,EpRewMean,EpLenMean
0.010493931,98.24997,1.0493932,47.220715,17.61691,100.0,100,4.171142,254010,[-1.494 -0.352 -0.012 -0.54   1.188],4.98952,6.58973,30.502733,0.12100901,-58.275177,0.00121009,11.09338,2.5947392,2.1177146,3600,49.64479,624.6819882392883,14.290839,36,0.010419645,0.06589729,581.8764,1.0419645,-4.959106e-07,-99.97187899484827,266.58
0.081354536,98.521805,8.135454,6.2632275,16.468046,100.0,100,15.64828,287869,[-1.534 -0.389 -0.004 -0.516  1.176],4.7792926,67.42599,31.320099,0.0042637982,-61.322655,4.263798e-05,10.929607,2.56641,15.966209,3700,5.187261,697.5601732730865,19.74619,37,0.019029066,0.67425984,12036.994,1.9029068,5.340576e-07,-80.95669509937247,338.59
0.013280886,98.604095,1.3280885,31.666166,15.481163,100.0,100,4.222805,323381,[-1.632 -0.458  0.023 -0.534  1.148],4.980767,10.091076,25.069742,0.025697391,-50.399494,0.0002569739,11.152066,2.5574176,3.1579447,3800,39.676266,775.9681890010834,13.975274,38,0.010770811,0.10091075,730.13556,1.0770811,-6.4849854e-07,-70.2967884498843,355.12
0.019187693,98.54834,1.9187695,20.306072,17.948847,100.0,100,6.0620255,357010,[-1.647 -0.532  0.031 -0.572  1.138],4.993487,14.803392,36.42112,0.06855426,-45.195415,0.0006855426,11.280575,2.5788543,4.9246354,3900,22.23716,850.7251291275024,15.596317,39,0.010260685,0.14803392,1701.8403,1.0260687,1.9073487e-07,-75.9448503855387,336.29
0.10685928,98.73161,10.685929,3.2436488,14.929608,100.0,100,24.128742,399571,[-1.675 -0.596  0.033 -0.564  1.16 ],4.8061757,107.50055,29.435379,0.0046201665,-58.297443,4.6201665e-05,10.951023,2.5822318,30.82948,4000,2.7315276,943.2124581336975,25.749653,40,0.017907256,1.0750054,54554.176,1.7907256,-6.1035155e-07,-57.1140219542632,425.61
0.11997714,98.7428,11.997714,1.8980546,13.738668,100.0,100,20.193134,441757,[-1.629 -0.69  -0.004 -0.629  1.163],4.7624707,120.46933,26.010868,0.00039747043,-43.205704,3.974704e-06,11.470969,2.5664024,52.685524,4100,2.6342137,1025.6739811897278,21.96196,41,0.019734258,1.2046933,39843.695,1.9734259,7.6293946e-07,-54.252215747524566,421.86
0.07998953,98.76596,7.998953,2.4518194,12.866858,100.0,100,11.987058,483509,[-1.598 -0.761 -0.064 -0.655  1.147],4.8479652,79.41295,28.402092,0.0008717809,-30.97594,8.717809e-06,11.79948,2.5195796,40.786037,4200,3.9287705,1102.8877997398376,17.607738,42,0.016175764,0.7941295,14924.121,1.6175765,-2.3841858e-07,-48.85706344580937,417.52
0.019546466,98.66475,1.9546467,21.918854,16.535263,100.0,100,5.4184704,520902,[-1.608 -0.714 -0.11  -0.639  1.101],4.967694,13.658216,29.435389,0.009561934,-53.416485,9.561933e-05,10.817347,2.506823,4.5622826,4300,25.037504,1181.5450479984283,14.068436,43,0.011296444,0.13658217,1655.7025,1.1296444,-2.5749207e-06,-62.68143847084948,373.93
1.0720885,98.75757,107.20885,0.03709985,13.543061,100.0,100,152.09843,561661,[-1.607 -0.769 -0.132 -0.624  1.088],2.9353392,1077.7931,27.449673,9.482094e-05,-40.685013,9.482094e-07,11.177947,2.516793,2695.4287,4400,1.1675123,1271.6047530174255,89.07724,44,0.11652295,10.77793,2370147.5,11.652297,-8.392334e-07,-49.40642915687242,407.59
0.018257584,98.614685,1.8257585,33.99821,17.412767,100.0,100,5.7590966,594929,[-1.651 -0.785 -0.12  -0.733  1.098],4.9404764,13.597912,28.944584,0.06425784,-38.16812,0.00064257835,11.311693,2.5232317,2.9413311,4500,31.549824,1342.9183983802795,16.04308,45,0.012395228,0.13597912,639.9826,1.2395228,-1.6212464e-06,-64.09281302378955,332.68
0.18140909,98.645065,18.14091,0.7065021,17.24609,100.0,100,37.880497,632153,[-1.726 -0.766 -0.124 -0.69   1.104],4.6993685,182.46063,32.88217,0.00022732504,-49.011444,2.2732504e-06,10.982444,2.4814978,141.5424,4600,1.5020388,1420.236049413681,30.105404,46,0.022401957,1.8246063,140176.88,2.240196,1.14440915e-07,-66.06065014088014,372.24
0.005189506,98.817825,0.51895064,79.64927,12.3062725,100.0,100,0.765724,676786,[-1.769 -0.779 -0.093 -0.637  1.063],4.9855905,2.7931442,19.358902,0.18296638,-50.3686,0.0018296638,10.728536,2.4704444,1.2555043,4700,76.72748,1516.0080769062042,11.201094,47,0.009422794,0.027931442,126.7148,0.94227946,,-40.654646010106546,446.33
0.13890949,98.82741,13.89095,0.9149913,12.221166,100.0,100,30.873701,723518,[-1.77  -0.781 -0.087 -0.628  1.051],4.808783,139.7634,22.203156,0.00034969195,-46.47924,3.4969194e-06,10.802915,2.4004064,109.29066,4800,1.6152663,1598.3740451335907,26.219933,48,0.017798774,1.3976339,96354.41,1.7798777,7.05719e-07,-40.32691468321883,467.32
0.026094966,98.8627,2.6094966,8.147945,10.582153,100.0,100,7.672895,771983,[-1.756 -0.837 -0.08  -0.659  0.982],4.974999,23.199482,23.336592,0.007839746,-28.322226,7.8397454e-05,11.057957,2.3828127,12.273032,4900,15.094189,1685.5589349269867,16.220022,49,0.011002541,0.23199481,2224.233,1.1002539,-8.583069e-08,-33.27132947419679,484.65
0.0805424,98.82448,8.054239,1.6800749,12.103428,100.0,100,18.136448,818135,[-1.712 -0.867 -0.11  -0.687  0.964],4.8460336,79.74916,23.983957,0.00073803257,-35.844093,7.3803253e-06,10.71926,2.3962705,59.521156,5000,3.9139042,1768.5811762809753,20.530956,50,0.016255464,0.7974916,29291.36,1.6255465,,-40.50512380474782,461.52
0.0063472427,98.69946,0.6347243,58.094437,13.7630005,100.0,100,1.3216993,856915,[-1.701 -0.843 -0.134 -0.73   0.977],4.981211,2.9528701,25.613178,0.12585397,-42.527084,0.0012585397,10.563783,2.3935504,1.7213352,5100,67.97373,1838.889889240265,11.384633,51,0.009247032,0.0295287,227.14786,0.92470324,-7.6293946e-07,-58.2742430693682,387.8
0.02354187,98.7782,2.3541873,28.460316,13.455024,100.0,100,3.5183737,899798,[-1.714 -0.844 -0.135 -0.704  0.975],4.9626403,19.808119,19.522057,0.03558034,-50.037537,0.0003558034,10.299834,2.3953035,3.5136645,5200,19.265251,1917.2622537612915,12.278929,52,0.011500008,0.19808118,1047.4388,1.1500007,-3.2424927e-07,-47.557517342890314,428.83
0.25576064,98.70961,25.576061,1.580899,12.555158,100.0,100,23.418856,940053,[-1.765 -0.893 -0.157 -0.743  0.976],4.302637,245.39967,25.021692,0.00014660449,-32.17383,1.4660449e-06,10.9040575,2.3583317,63.25515,5300,2.3924687,1992.5858039855957,25.036285,53,0.040041946,2.4539967,25176.662,4.0041947,8.773804e-07,-58.44693371607692,402.55
0.012658089,98.73732,1.265809,37.71963,15.471524,100.0,100,2.4882395,979416,[-1.766 -0.768 -0.178 -0.682  0.939],4.990078,8.231092,22.078367,0.035441346,-50.64532,0.00035441347,10.103481,2.3595784,2.6511395,5400,36.528496,2078.4988152980804,11.513975,54,0.009602731,0.08231092,379.66098,0.960273,7.6293946e-07,-51.699700637607286,393.63
0.0084513845,98.81464,0.8451385,60.08166,11.468906,100.0,100,1.0927926,1023826,[-1.761 -0.809 -0.179 -0.671  0.941],4.9953513,4.670197,19.833147,0.17363927,-45.702847,0.0017363926,10.274463,2.3718638,1.6644014,5500,59.227467,2170.3753893375397,10.975685,55,0.010186046,0.046701968,213.22176,1.0186046,-9.63211e-07,-41.16077702437056,444.1
0.7895572,98.76727,78.955734,0.12749298,14.595155,100.0,100,98.33426,1065172,[-1.806 -0.829 -0.194 -0.68   0.953],3.3328104,793.55756,32.75099,0.00089640095,-44.875916,8.964009e-06,10.363459,2.4276717,784.35693,5600,1.3144845,2255.2409534454346,64.53151,56,0.09112439,7.9355755,939806.94,9.112439,2.7465821e-06,-48.1125481217281,413.46
0.025869636,98.79361,2.5869637,20.745113,14.735224,100.0,100,5.2697144,1108127,[-1.825 -0.864 -0.238 -0.666  1.009],4.9669247,22.135523,30.997192,0.028502354,-42.611214,0.00028502353,10.717985,2.4433718,4.820412,5700,16.088102,2348.498568058014,14.287265,57,0.011327419,0.22135523,1883.3647,1.1327419,1.1062622e-06,-44.32617633624637,429.55
0.07390963,98.80736,7.390964,4.459877,13.92643,100.0,100,11.591333,1153423,[-1.868 -0.821 -0.228 -0.624  1.024],4.706512,49.73123,37.27011,0.001141788,-41.560234,1.1417879e-05,10.831519,2.4157665,22.422142,5800,8.205882,2445.050544023514,16.401297,58,0.022098169,0.4973123,3514.9927,2.209817,1.2397766e-06,-43.62939366121794,452.96
0.032043885,98.796646,3.2043893,8.438165,11.176657,100.0,100,7.31818,1202356,[-1.877 -0.817 -0.225 -0.565  0.997],4.9342737,27.6232,23.398079,0.009472989,-29.908508,9.472988e-05,11.081883,2.3962674,11.850919,5900,13.476661,2549.179036617279,15.710001,59,0.012646483,0.27623197,2290.7034,1.2646484,1.4305115e-06,-49.75315071065032,489.33
0.024153976,98.786804,2.4153976,19.518255,13.205047,100.0,100,4.8133054,1247897,[-1.932 -0.767 -0.217 -0.586  0.977],4.95355,18.00462,28.64708,0.009630309,-46.059395,9.630309e-05,10.446022,2.392512,5.123409,6000,19.443806,2647.0105476379395,13.18956,60,0.011866696,0.18004619,972.58344,1.1866696,-1.3923645e-06,-48.54429282378377,455.41
0.016245259,98.81882,1.6245258,26.296528,10.524565,100.0,100,3.104424,1296872,[-1.994 -0.754 -0.206 -0.551  0.973],4.9730806,12.950657,19.415173,0.027320057,-39.12957,0.00027320057,10.658242,2.3965385,3.8027835,6100,31.74801,2754.5448212623596,12.479086,61,0.011079681,0.12950657,399.85907,1.1079681,6.008148e-07,-44.366160363621205,489.75
0.18328871,98.81235,18.32887,0.61678,11.636468,100.0,100,31.22464,1346178,[-2.004 -0.736 -0.178 -0.558  0.978],4.6128693,179.24193,26.305435,4.4056404e-05,-28.390118,4.4056404e-07,11.036355,2.356497,162.13237,6200,1.9900532,2863.5110862255096,30.045025,62,0.026117574,1.7924192,67978.695,2.6117582,-7.8201293e-07,-46.26139102512696,493.06
3.2999732,98.788895,329.99738,0.0039362083,10.801881,100.0,100,352.28458,1391009,[-2.008 -0.643 -0.201 -0.561  0.938],0.98088795,3316.963,23.222271,3.7650676e-07,-32.780468,3.7650674e-09,10.689804,2.3447268,25405.16,6300,1.0245446,2961.647488117218,180.4219,63,0.33574706,33.16963,12509144.0,33.5747,1.1825562e-06,-47.321251155375606,448.31
0.0078590745,98.586426,0.7859075,58.85005,15.517004,100.0,100,1.3785775,1426552,[-1.959 -0.627 -0.231 -0.638  0.926],4.9951777,4.4997377,36.145123,0.12149374,-47.69862,0.0012149374,10.13368,2.3242874,1.6992339,6400,62.716213,3038.7360849380493,10.916227,64,0.010192982,0.044997375,231.45326,1.0192982,3.4332277e-07,-73.49908780505872,355.43
0.8290826,98.75302,82.90826,0.21731181,12.958281,100.0,100,89.87047,1467877,[-1.973 -0.654 -0.23  -0.642  0.906],3.3806481,833.5858,23.161024,6.85527e-05,-42.41947,6.8552697e-07,10.207455,2.2648747,460.16827,6500,1.1209219,3128.259025335312,67.19512,65,0.08827408,8.335858,820901.6,8.827409,3.8146972e-08,-51.03158043112844,413.25
0.21672638,98.73552,21.67264,0.8405516,12.22515,100.0,100,39.568832,1509517,[-2.092 -0.599 -0.273 -0.604  0.846],4.5002956,211.57367,25.861792,0.00048527514,-51.99097,4.8527513e-06,9.59134,2.213636,118.96949,6600,2.0124333,3215.362788915634,30.62812,66,0.031058969,2.1157367,138573.78,3.105897,-3.8146973e-07,-55.065105633796996,416.4
0.0051871208,98.74466,0.51871216,79.72251,13.381085,100.0,100,0.71540123,1550342,[-2.093 -0.669 -0.25  -0.66   0.795],4.996493,2.543108,28.997488,0.18206236,-69.96792,0.0018206235,8.735917,2.2068,1.2543509,6700,79.260254,3303.7436244487762,9.129578,67,0.010140338,0.02543108,143.40123,1.0140339,1.6021728e-06,-52.12194199609983,408.25
0.009171482,98.76958,0.9171483,64.77716,14.708624,100.0,100,1.350535,1594524,[-2.098 -0.678 -0.253 -0.652  0.788],4.966632,6.349885,24.448303,0.20575118,-68.55433,0.0020575118,8.748856,2.2070355,1.543754,6800,60.451927,3395.9390857219696,9.472825,68,0.011339187,0.06349885,272.77948,1.1339186,-6.294251e-07,-50.90130887228175,441.82
0.009044607,98.75755,0.9044608,48.994408,12.389442,100.0,100,2.041494,1637374,[-2.116 -0.656 -0.246 -0.638  0.788],4.994008,4.289261,19.214697,0.088990666,-52.325054,0.00088990666,9.291009,2.1953127,2.0410492,6900,56.174103,3489.278995990753,10.513092,69,0.010239822,0.04289261,189.8063,1.0239823,-7.6293944e-08,-51.94282752337371,428.5
0.01219009,98.79733,1.219009,32.55727,11.777002,100.0,100,3.3127124,1683429,[-2.16  -0.674 -0.257 -0.631  0.776],4.997901,6.4988604,31.615704,0.02422212,-42.12712,0.0002422212,9.572326,2.2072666,3.0715106,7000,40.628387,3588.230565547943,11.883385,70,0.010083986,0.064988606,439.0872,1.0083988,-6.8664554e-07,-46.668622567917026,460.55
2.9570735,98.801056,295.70734,0.015941504,13.753144,100.0,100,406.9662,1727676,[-2.095 -0.678 -0.26  -0.638  0.788],1.1187267,2972.5847,31.505524,0.00018694131,-52.897404,1.869413e-06,9.273087,2.2500002,6272.9336,7100,1.0832404,3683.5835449695587,269.8309,71,0.30944934,29.725847,16461097.0,30.944935,4.959106e-07,-44.01350073262892,442.47
0.37822273,98.69528,37.822277,1.0602266,16.5849,100.0,100,39.058083,1766833,[-2.045 -0.734 -0.228 -0.717  0.831],4.130338,379.15402,30.97169,5.3066557e-05,-49.379547,5.3066555e-07,9.604016,2.206799,94.319466,7200,1.5991201,3769.834443807602,32.187397,72,0.04821573,3.7915401,126427.1,4.821573,2.0980835e-07,-59.66039804254433,391.57
