MinIWNorm,EpRewMean,TimeElapsed,ReturnMeanIW,TimestepsSoFar,EpLenMean,InitialBound,InitialReturnMax,J_sample_variance,MinIW,ESSClassic,InitialReturnMin,ESSRenyi,EmpiricalD2,StdIW,MeanIWNorm,Bound,MaxIWNorm,EpThisIter,InitialReturnMean,MeanIW,EpisodesSoFar,ReturnStepMaxmin,InitialReturnStd,Weights,StdIWNorm,ReturnStepMax,MaxIW,Iteration
0.0005676855,-101.66911324334502,283.7283864021301,4.4490304,139489,41.91,-1.6612821,49.83822,1344.7822,0.05676855,35.595608,-22.204659,31.372997,3.1874545,1.6910219,0.012571573,1.4830842,0.12308853,100,-8.087158e-06,1.2571576,3200,99.0,16.06129,[-0.259 -1.178 -0.501 -1.14  -0.781],0.01691022,100.0,12.308853,32
2.7182581e-05,-102.02611362157775,293.07268476486206,18.095999,143891,44.02,-1.5997878,47.993515,28157.06,0.0027182582,4.5995727,-24.186241,3.2573798,30.699522,10.721581,0.023541952,9.232053,1.0179209,100,-3.852844e-06,2.354195,3300,99.0,15.175258,[-0.254 -1.183 -0.499 -1.124 -0.749],0.10721581,100.0,101.79209,33
0.001189197,-99.96246743139365,302.39815068244934,3.9795473,149047,51.56,-2.0695777,62.08724,507.2403,0.1189197,48.681423,-29.03349,37.08978,2.6961606,1.0533363,0.010259149,0.58130765,0.059946373,100,-3.0517579e-06,1.0259149,3400,99.0,15.992393,[-0.294 -1.197 -0.483 -1.134 -0.742],0.010533363,100.0,5.9946375,34
4.0967743e-06,-103.53093524316941,310.39485788345337,19.119953,153440,43.93,-1.4762688,44.287926,23963.639,0.00040967745,5.404726,-22.563347,3.4039707,29.377457,7.8558207,0.018777756,11.118457,0.720453,100,-4.577637e-06,1.8777755,3500,99.0,14.153936,[-0.281 -1.174 -0.481 -1.132 -0.729],0.07855821,100.0,72.0453,35
0.0010748305,-100.86729296625495,320.5653910636902,1.527481,158268,48.28,-1.3924456,41.77324,397.44464,0.10748306,50.007523,-27.61708,65.21106,1.5334822,1.0531204,0.010532789,-0.19683266,0.086390026,100,-4.005432e-06,1.0532789,3600,99.0,15.81684,[-0.269 -1.155 -0.463 -1.084 -0.766],0.010531203,100.0,8.639003,36
0.00021629847,-101.72613610613845,329.55432868003845,7.3345704,162740,44.72,-2.241551,67.24643,2414.0586,0.021629848,15.023699,-25.190475,24.187187,4.1344204,3.3712983,0.014175444,2.77677,0.3024076,100,-2.9754638e-06,1.4175444,3700,99.0,15.598277,[-0.278 -1.169 -0.466 -1.104 -0.776],0.033712983,100.0,30.240759,37
0.0010476634,-102.88028525212684,337.86870312690735,3.0330873,167461,47.21,-1.1644434,34.93319,553.4941,0.10476635,59.497284,-26.83825,65.6112,1.52413,1.0257387,0.012432066,1.5955205,0.071449555,100,-3.7765503e-06,1.2432067,3800,99.0,15.067577,[-0.275 -1.151 -0.483 -1.082 -0.799],0.0102573875,100.0,7.1449556,38
2.961016e-07,-99.4148078003034,347.28201365470886,87.71999,172364,49.03,-2.1989405,65.96806,680297.3,2.961016e-05,1.4682181,-31.135254,0.34608755,288.94424,46.65467,0.05695112,50.341698,4.683555,100,-5.4931643e-06,5.695112,3900,99.0,16.94622,[-0.243 -1.147 -0.469 -1.078 -0.845],0.46654677,100.0,468.3555,39
0.00033947986,-102.53676480150503,355.82588720321655,5.411306,176722,43.58,-1.4793515,44.380512,1148.7653,0.033947986,21.149628,-22.406456,17.917822,5.5810356,2.4277294,0.012573316,1.9164567,0.21837176,100,-1.1444092e-06,1.2573315,4000,99.0,14.778313,[-0.295 -1.072 -0.446 -1.    -0.871],0.024277292,100.0,21.837177,40
1.7227802e-06,-103.40368304977127,364.790566444397,81.972244,181191,44.69,-1.1818871,35.456814,484479.34,0.00017227803,1.8927428,-25.5522,0.19454105,514.03033,38.572773,0.05357671,55.176067,3.8073928,100,6.4849855e-06,5.3576717,4100,99.0,13.7848625,[-0.284 -1.05  -0.456 -0.991 -0.881],0.38572773,100.0,380.7393,41
9.993278e-06,-101.77956792410326,372.3962330818176,25.940887,185468,42.77,-1.2500669,37.501965,44148.49,0.0009993277,3.2990196,-25.37915,2.539338,39.38034,14.515268,0.026810324,18.096256,1.3127966,100,-1.2588501e-06,2.6810327,4200,99.0,16.117437,[-0.242 -1.022 -0.441 -1.009 -0.864],0.1451527,100.0,131.27966,42
0.0065794443,-101.04621715191993,380.7139401435852,0.26017454,190067,45.99,-1.1181719,33.54528,226.75336,0.65794444,97.24971,-26.268257,95.52043,1.0468965,0.17094392,0.0101650115,-0.8839203,0.016538816,100,4.0817263e-06,1.0165013,4300,99.0,14.303624,[-0.233 -1.031 -0.43  -1.049 -0.885],0.001709439,100.0,1.6538817,43
2.1823069e-05,-102.59333428948939,389.12491154670715,5.9944324,194294,42.27,-1.2153112,36.45961,2045.7434,0.002182307,22.0227,-21.177597,17.261435,5.793261,2.350804,0.012493022,3.0692544,0.14329742,100,9.117127e-06,1.2493023,4400,99.0,14.694402,[-0.221 -1.039 -0.43  -1.056 -0.887],0.023508038,100.0,14.329742,44
0.00018294044,-101.81640249152426,396.854012966156,2.9736266,198631,43.37,-1.1228656,33.686234,524.1878,0.018294044,23.335676,-25.467125,25.906462,3.860041,2.0003467,0.01103618,0.7675166,0.12682621,100,8.888244e-06,1.103618,4500,99.0,14.366713,[-0.245 -1.013 -0.406 -1.053 -0.889],0.020003466,100.0,12.682621,45
3.4297766e-06,-102.07296462796813,405.5890610218048,9.572446,202894,42.63,-1.0471542,31.414669,7769.9834,0.00034297767,5.277392,-23.445908,9.795124,10.209161,7.039464,0.016615843,6.2265973,0.6932419,100,1.4877319e-06,1.6615845,4600,99.0,14.775546,[-0.226 -1.006 -0.375 -1.049 -0.895],0.07039463,100.0,69.32419,46
0.00030012688,-101.04906779232032,413.13227009773254,8.065206,207402,45.08,-1.7503146,52.50962,4123.612,0.03001269,26.605024,-24.335281,16.677938,5.995945,1.5022902,0.0090448735,3.779262,0.11457485,100,6.2942504e-06,0.9044874,4700,99.0,17.022251,[-0.267 -0.989 -0.402 -1.018 -0.921],0.015022902,100.0,11.457485,47
0.0014984229,-103.09094297471694,421.1283459663391,1.1486276,211820,44.18,-1.2184286,36.552864,171.40962,0.14984229,67.841156,-22.39878,55.210125,1.811262,0.5633256,0.008181935,-0.49117208,0.032906108,100,1.5258789e-07,0.8181935,4800,99.0,13.504221,[-0.235 -0.99  -0.415 -1.022 -0.921],0.0056332555,100.0,3.2906108,48
1.1128342e-05,-103.1951316470213,428.71442675590515,16.069502,216050,42.3,-1.5159495,45.478584,32773.95,0.0011128342,2.096575,-21.74591,2.2076707,45.29661,15.924465,0.0233035,5.866721,1.6049844,100,3.2043456e-06,2.33035,4900,99.0,15.096856,[-0.235 -0.978 -0.419 -1.024 -0.92 ],0.15924467,100.0,160.49844,49
0.0015251134,-100.4456192789358,436.700466632843,2.408168,220517,44.67,-1.1738737,35.21627,703.7174,0.15251134,67.668495,-26.086685,57.300163,1.7451957,0.7625618,0.011032028,0.8574096,0.039802637,100,1.9073486e-06,1.1032028,5000,99.0,16.337463,[-0.214 -0.998 -0.429 -1.007 -0.926],0.0076256176,100.0,3.980264,50
0.00018269078,-101.46929128522747,444.24639225006104,5.3245883,225115,45.98,-1.3779562,41.338615,2181.9856,0.018269079,24.160402,-23.94413,16.624685,6.0151515,1.9344876,0.010918677,1.9450455,0.12542367,100,-2.3269654e-06,1.0918676,5100,99.0,16.107662,[-0.237 -1.015 -0.436 -1.013 -0.938],0.019344876,100.0,12.542368,51
1.29545615e-05,-101.19440820174492,452.8802273273468,9.045592,229467,43.52,-1.6120448,48.361458,6436.683,0.0012954562,13.570582,-24.714897,9.55956,10.460732,2.8967872,0.011478496,3.8317342,0.2718345,100,3.8146973e-06,1.1478497,5200,99.0,15.970672,[-0.231 -1.011 -0.44  -0.988 -0.945],0.028967872,100.0,27.183449,52
1.3046051e-08,-101.87725833196856,462.11749053001404,124.03475,234140,46.73,-1.2600434,37.801243,1565354.0,1.3046051e-06,1.1967863,-25.176521,0.19789062,505.32965,65.01689,0.07155648,95.7096,6.5375504,100,-1.9454956e-06,7.1556478,5300,99.0,14.2320385,[-0.263 -1.014 -0.426 -0.99  -0.958],0.6501689,100.0,653.75507,53
1.779114e-05,-100.10417238963203,470.7902772426605,13.266581,238571,44.31,-1.7958341,53.875,6558.8315,0.001779114,22.635818,-24.505638,10.342158,9.669162,2.4418294,0.013208194,7.6823874,0.14422347,100,-6.4849854e-07,1.3208194,5400,99.0,17.193209,[-0.196 -1.065 -0.391 -1.036 -1.008],0.024418293,100.0,14.422347,54
0.00046777958,-101.43208781422054,479.3362834453583,2.3590064,242862,42.91,-1.7599472,52.79847,648.83215,0.04677796,44.91034,-23.580292,40.37862,2.4765582,1.2632045,0.011405433,-0.41064024,0.06648818,100,1.7929077e-06,1.1405433,5500,99.0,15.284046,[-0.196 -1.075 -0.38  -1.064 -1.014],0.012632044,100.0,6.648818,55
0.00012225428,-99.86352104962009,487.71729135513306,9.037272,247284,44.22,-2.0819788,62.459286,6953.451,0.012225428,24.557514,-25.28379,16.703285,5.9868464,1.990017,0.011353795,3.9430861,0.15742579,100,-2.4032593e-06,1.1353794,5600,99.0,17.392962,[-0.201 -1.072 -0.398 -1.059 -1.008],0.019900171,100.0,15.742579,56
0.0007522855,-100.93253748413166,495.09626722335815,5.099857,251461,41.77,-1.179306,35.379265,1275.0361,0.07522855,33.384235,-24.53962,36.292366,2.7554004,1.9897314,0.014085639,3.142275,0.13941254,100,2.8991699e-06,1.4085641,5700,99.0,14.83654,[-0.179 -1.059 -0.391 -1.069 -1.001],0.019897314,100.0,13.941255,57
6.421535e-05,-100.74790374070542,502.8558247089386,9.690555,255910,44.49,-1.7768016,53.304146,10135.077,0.0064215353,12.695737,-27.133652,7.3670855,13.573889,3.0748472,0.0117255915,3.1443152,0.2554347,100,3.3569336e-06,1.1725593,5800,99.0,16.277431,[-0.149 -1.051 -0.373 -1.055 -1.008],0.03074847,100.0,25.54347,58
0.004714822,-101.61036869094985,511.7362434864044,0.23575145,260846,49.36,-1.4697577,44.092697,201.78267,0.4714822,93.88473,-25.660858,93.15894,1.0734342,0.2515839,0.009857643,-1.2870145,0.016450476,100,-9.918213e-07,0.9857643,5900,99.0,13.564485,[-0.129 -1.06  -0.351 -1.049 -1.004],0.002515839,100.0,1.6450477,59
7.474027e-05,-101.25794854148822,520.2592585086823,5.9186954,265670,48.24,-1.1112567,33.337807,2949.276,0.007474027,13.859793,-25.527206,16.051392,6.2299895,2.771489,0.011117024,3.1449957,0.24932882,100,3.5858154e-06,1.1117024,6000,99.0,14.685562,[-0.133 -1.059 -0.348 -1.05  -1.003],0.027714888,100.0,24.932882,60
8.68039e-05,-100.99103045640875,528.030877828598,3.7615664,270165,44.95,-1.6316842,48.950638,1146.3716,0.00868039,28.144476,-27.267776,25.22041,3.9650428,1.5993457,0.010009419,0.51248145,0.1367136,100,3.6621093e-06,1.0009419,6100,99.0,14.357521,[-0.143 -1.042 -0.328 -1.029 -1.015],0.015993455,100.0,13.671359,61
0.00069641066,-101.50983865069246,537.4656672477722,1.1937056,275153,49.88,-1.1927828,35.7833,341.08124,0.06964107,61.97612,-27.430984,58.511818,1.7090565,0.7723935,0.009861036,-0.36562192,0.047892205,100,-6.2179565e-06,0.98610365,6200,99.0,14.567327,[-0.127 -1.049 -0.315 -1.021 -1.009],0.007723935,100.0,4.789221,62
0.0021822914,-99.83987192992454,546.1884958744049,1.7550129,279819,46.66,-1.3644994,40.93506,341.3276,0.21822914,61.75677,-27.901535,72.452545,1.3802137,0.85732037,0.010894521,0.15196192,0.07223814,100,2.5177003e-06,1.0894521,6300,99.0,15.360693,[-0.142 -1.057 -0.328 -1.017 -1.006],0.008573203,100.0,7.2238145,63
8.870782e-06,-100.24255810857564,553.8463208675385,147.78522,284767,49.48,-1.5478921,46.436684,2123437.2,0.00088707823,1.0674036,-28.849663,0.07844281,1274.8141,118.87301,0.12347464,92.51854,11.95091,100,-2.4032593e-06,12.347467,6400,99.0,16.234991,[-0.124 -1.051 -0.319 -1.008 -0.996],1.1887302,100.0,1195.091,64
8.896813e-05,-98.85418459121612,563.7738018035889,4.052926,289854,50.87,-1.9852927,59.558594,1898.1903,0.008896814,32.731167,-31.298508,20.695017,4.8320813,1.613877,0.01125756,-0.31112957,0.09830446,100,-6.1416627e-06,1.125756,6500,99.0,15.781458,[-0.098 -1.097 -0.299 -1.026 -0.925],0.016138772,100.0,9.830446,65
0.0019379136,-101.5667502317481,572.5880708694458,0.7958419,294489,46.35,-1.3504134,40.51239,388.6995,0.19379136,71.546135,-25.902885,73.37887,1.3627902,0.65444195,0.0103775235,-0.78061146,0.04059326,100,-3.4332277e-07,1.0377523,6600,99.00001,14.796968,[-0.098 -1.087 -0.317 -1.022 -0.936],0.006544419,100.0,4.059326,66
1.6295215e-05,-101.55337822357166,582.7779960632324,6.9071374,299281,47.92,-1.4953215,44.859848,2481.7903,0.0016295215,20.77176,-25.281189,16.064442,6.2249284,2.453358,0.012561965,3.1763222,0.16390078,100,6.5994263e-06,1.2561965,6700,99.0,13.936548,[-0.093 -1.072 -0.304 -1.017 -0.942],0.02453358,100.0,16.390078,67
1.8979675e-07,-100.51408889501586,591.7495422363281,122.24894,303841,45.6,-1.1010411,33.03135,1518157.6,1.8979676e-05,1.1900808,-24.925995,0.20335768,491.7444,54.522327,0.059835963,97.832924,5.482703,100,3.8146973e-06,5.9835963,6800,99.0,14.685647,[-0.09  -1.043 -0.306 -0.981 -0.941],0.54522324,100.0,548.2703,68
6.471621e-08,-101.79286866986239,600.3159372806549,61.062855,308490,46.49,-1.3864534,41.593433,224877.31,6.4716214e-06,2.4249911,-26.99694,0.95414823,104.80552,26.143637,0.041214667,46.869156,2.4195168,100,-5.264282e-06,4.121466,6900,99.0,14.519937,[-0.069 -1.019 -0.325 -0.982 -0.988],0.26143634,100.0,241.95169,69
3.2198437e-05,-103.2960906615849,608.5206241607666,11.572001,312705,42.15,-1.2951914,38.85579,15101.612,0.0032198438,11.961569,-23.204948,6.444345,15.517481,3.3428087,0.012321668,6.469947,0.31072825,100,1.6403199e-06,1.2321666,7000,99.0,13.933865,[-0.117 -1.074 -0.358 -1.027 -1.074],0.033428084,100.0,31.072826,70
0.00019428118,-104.23793376588036,616.2936425209045,4.866051,317187,44.82,-0.95445013,28.633392,1315.9703,0.019428119,24.275986,-23.951271,20.108269,4.9730787,2.2517097,0.0127492305,2.7375972,0.14936873,100,-3.5476685e-06,1.2749232,7100,99.0,12.626262,[-0.12  -1.078 -0.37  -1.006 -1.076],0.022517096,100.0,14.936873,71
6.6262866e-05,-101.43128042100679,624.3424911499023,10.136421,321605,44.18,-1.350802,40.52421,6336.156,0.0066262865,5.4466877,-25.221214,8.412617,11.886908,5.6059103,0.0134547,5.4791903,0.54543036,100,5.302429e-06,1.34547,7200,99.0,15.413988,[-0.129 -1.075 -0.352 -1.008 -1.065],0.056059107,100.0,54.543037,72
0.0011358777,-101.14608816906639,632.0546183586121,1.056568,326317,47.12,-1.6612159,49.836456,324.403,0.11358777,66.753586,-26.252655,70.447914,1.4194884,0.70072347,0.009929134,-0.9226419,0.046316445,100,-7.2479247e-07,0.9929135,7300,99.0,14.75817,[-0.12  -1.075 -0.331 -0.998 -1.065],0.007007234,100.0,4.6316447,73
0.0030612936,-101.32720148154573,641.2215094566345,0.46660736,331304,49.87,-1.1972908,35.919,200.46767,0.30612937,89.12829,-27.72979,83.039795,1.2042419,0.34383813,0.0098449355,-0.84728515,0.02027987,100,9.193421e-06,0.98449355,7400,99.0,13.218667,[-0.122 -1.076 -0.321 -1.001 -1.064],0.0034383815,100.0,2.027987,74
1.4051587e-05,-101.4862968208474,650.1323244571686,5.972537,336051,47.47,-1.7887485,53.662453,5497.669,0.0014051587,16.781523,-26.773537,11.959105,8.36183,2.184974,0.009811877,0.80004406,0.1889486,100,-1.14440915e-07,0.98118776,7500,99.0,14.828797,[-0.115 -1.081 -0.316 -1.009 -1.064],0.021849742,100.0,18.894861,75
