InitialReturnMax,TimestepsSoFar,StdIWNorm,InitialReturnStd,MeanIW,EpLenMean,ESSRenyi,Bound,StdIW,ReturnMeanIW,MeanIWNorm,InitialReturnMean,EpRewMean,InitialReturnMin,ESSClassic,J_sample_variance,EmpiricalD2,TimeElapsed,Weights,MinIWNorm,EpisodesSoFar,EpThisIter,InitialBound,MaxIW,MinIW,MaxIWNorm,Iteration
39.734932,165051,0.2347607,8.439984,3.0653002,19.47,0.4875557,38.18931,23.476068,57.158073,0.030653007,1.14440915e-07,-106.54712489501777,-7.210327,1.6763067,330657.53,205.10477,315.393515586853,[ 0.734 -0.137 -0.678 -1.506 -1.049],1.2402355e-06,8000,100,-1.3244978,236.15672,0.00012402356,2.3615673,80
51.23796,167024,0.019013593,9.299453,1.0133053,19.73,19.541159,3.842271,1.9013594,7.7059,0.010133054,-1.2550354e-05,-106.57466330486777,-7.6762314,22.119722,7611.447,5.117404,319.632785320282,[ 0.734 -0.161 -0.658 -1.493 -1.077],0.0002123275,8100,100,-1.7079446,16.92274,0.02123275,0.1692274,81
29.500206,168977,0.004265605,7.29444,1.006249,19.53,79.63037,-0.34881133,0.4265605,0.75314504,0.010062489,-6.1035157e-06,-106.99299367761894,-7.135277,84.76725,85.66433,1.2558023,323.10137391090393,[ 0.742 -0.159 -0.681 -1.493 -1.077],0.0018913338,8200,100,-0.98334634,3.8964612,0.18913339,0.03896461,82
40.19336,171052,0.004777875,9.82453,1.0465146,20.75,87.95934,-0.18030334,0.47778752,1.2482356,0.010465145,5.569458e-06,-106.8156096010051,-8.453468,82.75138,189.16763,1.1368889,326.5821385383606,[ 0.734 -0.169 -0.69  -1.491 -1.076],0.003652624,8300,100,-1.3397729,4.286263,0.36526242,0.042862628,83
42.88761,173201,0.048589185,10.258744,1.5178847,21.49,6.168766,13.265146,4.85892,19.021023,0.015178846,-8.010864e-07,-106.60806221305067,-8.782143,8.891165,38828.73,16.210697,330.95811319351196,[ 0.738 -0.179 -0.696 -1.489 -1.1  ],0.00019898979,8400,100,-1.4295881,48.592808,0.019898979,0.48592806,84
23.271461,174982,0.033608645,5.3615265,1.4634674,17.81,11.380461,1.309171,3.3608644,3.608613,0.0146346735,5.722046e-06,-107.01798439255292,-6.2114334,15.938924,914.7899,8.78699,334.71373534202576,[ 0.739 -0.201 -0.726 -1.495 -1.108],2.7785207e-05,8500,100,-0.77570975,25.796213,0.0027785208,0.25796214,85
44.117943,177116,0.2816815,10.370147,3.545588,21.34,0.44028232,52.552437,28.168156,74.71543,0.03545587,3.0899048e-06,-106.87977262248315,-8.964973,1.5596706,596173.2,227.127,338.5465245246887,[ 0.733 -0.218 -0.712 -1.496 -1.111],4.6314926e-05,8600,100,-1.4705952,283.73312,0.004631493,2.837331,86
35.930695,178975,0.17453901,6.7696776,2.6661093,18.59,1.9588394,53.511692,17.453901,62.069153,0.02666109,4.615784e-06,-107.25502307782922,-6.367447,2.2800996,391769.4,51.050636,342.37422943115234,[ 0.739 -0.194 -0.691 -1.516 -1.09 ],5.3124488e-05,8700,100,-1.1976852,174.16476,0.005312449,1.7416476,87
49.57143,181103,0.31340963,10.53416,3.7171998,21.28,0.17369506,114.340355,31.340967,153.98792,0.03717199,1.6403199e-06,-106.77911375384407,-8.291328,1.3872039,2442062.0,575.7216,346.0481746196747,[ 0.749 -0.162 -0.695 -1.507 -1.08 ],2.6069978e-08,8800,100,-1.6523795,315.18823,2.606998e-06,3.1518822,88
55.071526,183128,0.043547045,10.694559,1.3655733,20.25,8.934958,3.2479262,4.3547044,9.389216,0.013655733,-4.615784e-06,-106.4803581515468,-7.423256,8.953182,11841.277,11.191994,350.62592482566833,[ 0.812 -0.201 -0.736 -1.538 -1.077],7.06322e-05,8900,100,-1.8357222,44.143955,0.0070632207,0.44143954,89
56.61757,185364,0.0070731477,12.479845,1.1011455,22.36,67.31629,0.68807936,0.7073148,2.9883022,0.011011455,5.8746336e-06,-106.41883452813157,-8.468941,70.79112,1126.7992,1.4855244,354.781822681427,[ 0.808 -0.219 -0.732 -1.556 -1.072],0.0002731561,9000,100,-1.8872466,4.678034,0.02731561,0.046780337,90
52.125706,187324,0.00772111,9.790897,1.0905452,19.6,65.898865,-0.5117377,0.77211094,1.6286465,0.01090545,-1.0528564e-05,-106.54852899637405,-6.60511,66.61026,641.2863,1.5174768,358.25379753112793,[ 0.794 -0.219 -0.73  -1.565 -1.062],0.0014196632,9100,100,-1.737534,4.448807,0.14196633,0.044488065,91
47.29448,189492,0.063389115,11.010067,1.5647792,21.68,4.922232,18.236706,6.3389115,25.342426,0.015647793,-2.8991699e-06,-106.67723609203571,-8.66124,5.743643,73525.26,20.315987,360.81624579429626,[ 0.791 -0.214 -0.731 -1.577 -1.063],7.0549123e-07,9200,100,-1.5764858,61.269875,7.0549126e-05,0.61269873,92
33.359856,191323,0.0114140315,6.270648,1.0664907,18.31,46.68399,-0.4171102,1.1414033,1.2103821,0.010664906,-4.577637e-06,-107.81382029399724,-5.5405655,46.61095,321.80716,2.142062,364.82534408569336,[ 0.819 -0.221 -0.761 -1.579 -1.095],0.0007092448,9300,100,-1.1119998,10.092997,0.07092448,0.10092996,93
53.80981,193438,0.015840853,10.31977,1.136608,21.15,44.984394,5.01209,1.5840855,7.686385,0.011366079,2.822876e-06,-106.93698868156734,-7.7678757,33.98601,7357.214,2.2229931,369.49881863594055,[ 0.83  -0.241 -0.783 -1.591 -1.101],0.0007244799,9400,100,-1.7936575,15.824404,0.07244799,0.15824403,94
53.49465,195569,0.0060160547,11.0665455,1.0084535,21.31,69.75068,-0.43042374,0.6016055,1.7046599,0.010084536,2.8991699e-06,-106.7276610650159,-8.677803,73.752464,438.47742,1.4336778,373.2440707683563,[ 0.867 -0.238 -0.78  -1.591 -1.117],0.002200874,9500,100,-1.7831523,2.9420433,0.22008741,0.029420432,95
49.39422,197300,0.006913773,6.2606554,1.0172275,17.31,61.534073,-0.5440794,0.6913773,1.5548462,0.010172274,1.4495849e-06,-107.1499343779962,-5.219719,68.40183,358.99896,1.6251159,377.3767077922821,[ 0.893 -0.25  -0.79  -1.599 -1.113],0.0008555515,9600,100,-1.6464726,3.726647,0.08555515,0.037266467,96
51.21458,199303,0.51759535,10.275132,6.0249085,20.03,0.33353323,198.96834,51.759537,228.52823,0.060249068,-4.577637e-06,-106.65878222067263,-7.0774536,1.3368273,5327790.0,299.8202,381.7140030860901,[ 0.909 -0.246 -0.79  -1.609 -1.092],1.5579452e-06,9700,100,-1.7071571,520.9094,0.00015579452,5.209094,97
47.901695,201189,0.009395634,7.935918,1.0540748,18.86,67.2575,1.9516116,0.93956333,3.8985817,0.010540748,-2.1362305e-06,-107.38542963802581,-5.9420853,55.724953,1764.2369,1.486823,386.34813952445984,[ 0.897 -0.266 -0.827 -1.607 -1.119],0.0015360984,9800,100,-1.5967252,8.523886,0.15360984,0.08523886,98
54.216293,203150,0.0028020465,8.199863,0.9783072,19.61,92.2505,-1.4027388,0.28020468,0.47884762,0.0097830715,2.8991699e-06,-107.11677308664139,-6.3243256,92.41844,104.884865,1.0840049,389.8863492012024,[ 0.897 -0.268 -0.833 -1.591 -1.15 ],0.004884012,9900,100,-1.807207,1.964129,0.48840123,0.01964129,99
51.464046,205176,0.024486337,10.427013,1.1178937,20.26,20.163996,5.8501267,2.448634,9.6704,0.011178937,1.411438e-06,-107.22348573635159,-7.091675,17.247772,11716.188,4.9593344,394.0681984424591,[ 0.885 -0.267 -0.832 -1.588 -1.16 ],0.00042598866,10000,100,-1.7154669,24.99428,0.042598866,0.2499428,100
56.13572,207153,0.0067421347,9.173737,1.003489,19.77,62.56288,0.30504656,0.6742134,2.6707468,0.01003489,-4.043579e-06,-107.40945417703527,-6.724594,68.898605,1338.6422,1.5983919,397.60621547698975,[ 0.874 -0.282 -0.843 -1.601 -1.167],0.0017867174,10100,100,-1.8711948,6.375567,0.17867175,0.06375567,101
45.900566,209010,0.23572631,7.613943,2.9456573,18.57,0.1936015,72.25496,23.572632,107.02798,0.029456578,-9.841919e-06,-107.09060831199376,-6.0303497,1.5375136,1178898.8,516.5249,401.4590756893158,[ 0.896 -0.275 -0.834 -1.601 -1.162],4.9786156e-08,10200,100,-1.5300288,236.50595,4.978616e-06,2.3650594,102
32.723843,210814,0.006506622,6.1859217,1.0541177,18.04,72.73423,-0.6996538,0.65066224,0.5793553,0.010541176,2.1743774e-06,-107.10180412568864,-5.6287384,72.41093,109.85341,1.3748685,405.95140957832336,[ 0.848 -0.275 -0.809 -1.579 -1.276],0.00017671142,10300,100,-1.0907927,5.159436,0.017671142,0.05159436,103
25.90332,212769,0.006905285,6.8802104,0.99016273,19.55,68.07025,-0.36852914,0.69052863,0.67801017,0.009901627,-1.1444092e-06,-107.07699878928275,-6.8869095,67.27885,123.02427,1.4690706,410.37912821769714,[ 0.854 -0.264 -0.8   -1.58  -1.286],0.00081198144,10400,100,-0.86344516,4.955444,0.08119815,0.049554437,104
52.40763,214676,0.0774226,7.850654,1.800149,19.07,12.646568,20.477306,7.742262,25.38963,0.01800149,-2.7465821e-06,-107.63074235757078,-6.0239563,5.128799,71654.195,7.9072833,413.0899314880371,[ 0.86  -0.263 -0.802 -1.568 -1.285],0.00014196175,10500,100,-1.7469238,77.16686,0.014196175,0.7716686,105
24.956161,216624,0.021730142,6.925326,1.234696,19.48,30.248587,1.6913084,2.173014,3.2038383,0.012346959,3.967285e-06,-107.72730743235961,-6.3773804,24.405396,768.48065,3.3059397,417.4874815940857,[ 0.885 -0.255 -0.797 -1.588 -1.312],0.00034125746,10600,100,-0.8318682,17.050179,0.034125745,0.17050178,106
40.68908,218637,0.009524958,8.871743,0.95220995,20.13,45.416985,0.3015504,0.9524959,2.314104,0.009522099,-2.822876e-06,-106.8206914475807,-7.2961273,49.98498,963.8302,2.2018194,421.44396901130676,[ 0.868 -0.252 -0.795 -1.568 -1.3  ],0.0007374093,10700,100,-1.3563056,8.837439,0.07374093,0.088374384,107
45.26202,220705,0.13444382,10.177323,2.1434221,20.68,5.1057787,5.8450327,13.444382,12.5220375,0.021434223,-7.781982e-06,-106.84632188013288,-8.090355,2.4787514,22024.828,19.585651,425.8939380645752,[ 0.867 -0.242 -0.779 -1.561 -1.303],2.9105055e-05,10800,100,-1.5087417,135.75703,0.0029105055,1.3575703,108
45.362583,222719,0.014688138,8.781291,1.104627,20.14,50.81489,5.0601125,1.4688139,7.1813097,0.011046269,2.4795531e-06,-107.6794162183586,-6.4903183,36.12611,3501.9387,1.967927,430.13239192962646,[ 0.872 -0.249 -0.785 -1.538 -1.303],0.0016741686,10900,100,-1.5120836,14.055251,0.16741687,0.1405525,109
28.667538,224691,0.0036671623,7.6768312,1.0080543,19.72,85.17475,-0.7756391,0.36671624,0.25977415,0.010080542,4.15802e-06,-107.61825669797935,-6.641609,88.31265,71.29435,1.1740569,434.36046981811523,[ 0.867 -0.233 -0.777 -1.526 -1.307],0.0041568656,11000,100,-0.95558053,2.2680635,0.41568658,0.022680635,110
44.022675,226699,0.0011126274,8.859918,0.983927,20.08,98.48935,-1.4193201,0.111262746,0.059313416,0.00983927,-1.1482239e-05,-106.98074194416688,-7.0539703,98.73742,77.92433,1.0153382,437.1329302787781,[ 0.865 -0.236 -0.773 -1.526 -1.306],0.0071203797,11100,100,-1.467434,1.2987826,0.712038,0.012987826,111
57.79685,228653,0.010477039,9.403497,1.0790305,19.54,64.07835,2.03949,1.0477041,4.4462194,0.010790305,-3.5476685e-06,-106.91875340881565,-6.54628,51.47267,3666.39,1.5605896,439.5996963977814,[ 0.866 -0.234 -0.772 -1.526 -1.307],0.00092440826,11200,100,-1.9265653,10.395549,0.09244083,0.103955485,112
26.740276,230619,0.024535945,7.5653944,1.0833622,19.66,8.451141,2.1606336,2.4535944,5.226738,0.010833622,-3.0899048e-06,-107.53632267648028,-7.5602493,16.315075,3047.378,11.832722,443.2892255783081,[ 0.848 -0.223 -0.774 -1.511 -1.314],0.0002369274,11300,100,-0.8913456,22.35827,0.02369274,0.2235827,113
55.665012,232675,0.34191814,10.031128,4.1738396,20.56,0.43492204,82.54558,34.19182,110.68112,0.041738395,-7.3242186e-06,-106.8827188101285,-7.514488,1.4682612,1238260.4,229.92627,447.5534110069275,[ 0.848 -0.229 -0.755 -1.514 -1.321],2.8804652e-06,11400,100,-1.855508,343.782,0.00028804652,3.43782,114
41.40644,234675,0.012726176,9.424021,1.1648282,20.0,46.703915,1.637435,1.2726176,3.6570566,0.011648283,-6.5231325e-06,-106.8389091540137,-7.508728,45.5864,1817.256,2.141148,452.4668974876404,[ 0.897 -0.217 -0.759 -1.523 -1.318],0.0003293052,11500,100,-1.3802214,9.399512,0.032930523,0.093995124,115
42.10743,236663,0.34125513,8.149321,4.2035418,19.88,0.81645674,42.060173,34.125515,57.593727,0.042035412,1.1100769e-05,-107.21561316077634,-6.896492,1.494625,350375.22,122.48047,456.62375473976135,[ 0.88  -0.198 -0.741 -1.515 -1.314],2.4121622e-05,11600,100,-1.4035699,343.63385,0.0024121623,3.4363384,116
56.574226,238710,0.009812381,11.018315,0.99199796,20.47,48.20946,2.0427492,0.9812381,4.7587585,0.00991998,-1.6021728e-06,-106.95989440320241,-7.6556168,50.545277,2292.8484,2.0742817,460.99340295791626,[ 0.895 -0.214 -0.752 -1.545 -1.288],0.0013271152,11700,100,-1.8858092,8.050146,0.13271153,0.08050146,117
36.373653,240614,0.009219861,6.3781276,1.0905776,19.04,65.00871,-0.30767035,0.921986,1.1960944,0.010905776,-4.4250487e-06,-107.4169856829851,-6.1986847,58.31858,240.46826,1.5382553,464.6974720954895,[ 0.888 -0.208 -0.759 -1.533 -1.276],0.00084050564,11800,100,-1.2124596,7.383259,0.084050566,0.07383259,118
46.092472,242423,0.13400276,7.322475,2.402238,18.09,14.129256,57.895584,13.400276,61.983,0.024022376,7.209778e-06,-106.8329356473075,-5.87648,3.113632,389783.7,7.077513,467.6081233024597,[ 0.88  -0.208 -0.761 -1.544 -1.277],0.00033342734,11900,100,-1.5364087,135.43167,0.033342734,1.3543167,119
28.060406,244260,0.030537304,6.270066,1.4368762,18.37,9.560256,4.5556536,3.0537302,7.580741,0.01436876,4.615784e-06,-107.85323637687438,-5.6661453,18.126728,4209.172,10.45997,471.88027834892273,[ 0.964 -0.236 -0.761 -1.562 -1.285],1.8484683e-05,12000,100,-0.9353423,24.17471,0.0018484683,0.24174708,120
39.308136,246272,0.010313118,7.855917,1.188979,20.12,48.143528,0.49518836,1.0313119,2.3835807,0.011889791,2.8991699e-06,-106.97704589683009,-7.3127594,57.06556,530.6628,2.0771224,475.6262958049774,[ 0.987 -0.215 -0.744 -1.566 -1.303],0.00010810051,12100,100,-1.3102685,6.431049,0.010810051,0.06431048,121
27.070179,248201,0.04014627,6.436272,1.3592511,19.29,10.31071,6.779757,4.014627,9.589882,0.013592509,-6.828308e-06,-107.39096861631741,-6.650734,10.284357,11775.1455,9.698653,479.87678480148315,[ 0.983 -0.216 -0.751 -1.551 -1.312],5.817171e-05,12200,100,-0.90234613,39.99127,0.005817171,0.3999127,122
45.248386,250219,0.0036250788,8.55832,1.0257695,20.18,86.780266,-1.1637049,0.36250788,0.45538658,0.010257695,4.4631956e-06,-107.33999628726339,-6.6503754,88.89739,131.3314,1.1523358,483.6975157260895,[ 0.99  -0.211 -0.763 -1.534 -1.318],0.0027476053,12300,100,-1.5082752,2.264668,0.27476054,0.022646679,123
42.40427,252023,0.002514197,6.7595477,1.0019432,18.04,92.053154,-1.158159,0.25141972,0.31506568,0.010019433,-1.033783e-05,-106.72895712897149,-6.2305756,94.07631,62.07567,1.0863289,485.92739176750183,[ 0.991 -0.213 -0.76  -1.531 -1.317],0.003259086,12400,100,-1.4134861,2.0219278,0.3259086,0.020219278,124
44.340626,253994,1.4036154,8.362169,15.427757,19.71,0.02038185,521.1033,140.36156,624.63153,0.15427756,5.1498414e-06,-107.03004981190837,-6.901535,1.1936967,39172524.0,4906.326,488.95785307884216,[ 0.988 -0.217 -0.767 -1.528 -1.319],5.246307e-07,12500,100,-1.4780159,1411.4889,5.246307e-05,14.114888,125
54.608032,255961,0.009807425,8.675559,1.0539298,19.67,52.10122,0.103841305,0.9807426,2.6256454,0.010539298,4.577637e-06,-107.5761248404881,-6.969055,53.592354,495.18,1.9193408,494.0419280529022,[ 0.988 -0.208 -0.753 -1.498 -1.317],0.000636471,12600,100,-1.8202633,5.48777,0.06364711,0.0548777,126
44.9811,257830,0.05889805,7.4231787,1.7370045,18.69,8.35742,6.5256634,5.8898063,11.712143,0.017370043,-1.2969971e-06,-107.65599431850896,-6.123291,8.001658,10484.254,11.965415,498.27972173690796,[ 0.983 -0.21  -0.743 -1.498 -1.322],6.866367e-05,12700,100,-1.4993713,49.6058,0.006866367,0.496058,127
49.714096,259692,0.003767247,7.1296453,0.9080724,18.62,83.63188,-1.2573916,0.37672472,0.5546675,0.009080725,3.8146973e-07,-107.33657521617994,-6.2250595,85.31618,143.90361,1.1957163,502.23064517974854,[ 0.984 -0.209 -0.742 -1.519 -1.309],0.0025322642,12800,100,-1.6571364,2.5784652,0.25322643,0.02578465,128
63.25731,261717,0.08960397,10.045558,1.5569364,20.25,4.2206116,13.18606,8.960396,23.449709,0.015569363,-1.3504028e-05,-107.1726376222353,-7.136055,2.930686,58934.98,23.693249,504.798157453537,[ 0.986 -0.211 -0.74  -1.513 -1.31 ],2.0004298e-05,12900,100,-2.1085906,90.48173,0.00200043,0.9048173,129
57.077972,263857,0.003929134,11.253714,0.991326,21.4,87.07185,-1.1624985,0.3929134,0.87645984,0.00991326,2.2888183e-07,-106.64637321774644,-8.266937,86.423355,313.3216,1.1484767,509.117395401001,[ 1.    -0.225 -0.727 -1.518 -1.324],0.0020005344,13000,100,-1.902599,2.4608989,0.20005345,0.024608988,130
66.173416,265839,0.045017224,9.678576,1.6099439,19.82,26.328344,9.111921,4.501723,13.410754,0.016099438,3.2424928e-06,-107.20445742164988,-7.1899643,11.339505,12420.283,3.798188,513.1680727005005,[ 1.015 -0.227 -0.729 -1.519 -1.33 ],0.00067100563,13100,100,-2.2057774,42.999233,0.06710056,0.42999232,131
54.832867,267977,0.026814183,11.314643,1.2110037,21.38,13.3775215,8.65589,2.6814182,13.65315,0.012110036,-3.929138e-06,-107.19661827646092,-7.6020203,16.941305,15380.251,7.4752264,517.0020179748535,[ 1.008 -0.21  -0.709 -1.512 -1.323],8.863836e-05,13200,100,-1.8277664,22.021297,0.008863836,0.22021297,132
58.684753,270080,0.015751844,10.929895,1.0476067,21.03,33.649544,0.57036805,1.5751846,3.9425766,0.010476067,-7.400513e-06,-106.67384114076658,-7.8998184,30.66711,2106.3413,2.9718084,520.7666461467743,[ 1.008 -0.23  -0.71  -1.508 -1.337],0.00017179798,13300,100,-1.9561659,15.44232,0.017179798,0.15442319,133
59.77148,271961,0.02209628,9.414518,1.284068,18.81,43.319225,6.696151,2.209628,9.72329,0.012840679,5.607605e-06,-107.56919298716241,-5.605316,25.245115,6619.8076,2.3084438,524.8031892776489,[ 1.008 -0.221 -0.716 -1.499 -1.328],0.0016000428,13400,100,-1.992377,21.820435,0.16000429,0.21820433,134
49.616558,273968,0.0074757375,10.066868,1.106847,20.07,62.56055,-0.49913955,0.7475738,1.5918655,0.011068471,-1.335144e-06,-106.76144457298331,-7.587387,68.67299,700.1911,1.5984514,528.437139749527,[ 1.019 -0.236 -0.718 -1.515 -1.332],0.0014579052,13500,100,-1.6538867,4.9112186,0.14579052,0.049112186,135
45.707405,275822,0.0040714564,6.9695954,1.0200617,18.54,87.52903,-0.9853209,0.40714565,0.64318466,0.010200617,-4.119873e-06,-107.06963273479529,-6.386696,86.25811,188.28743,1.1424781,532.2433726787567,[ 1.027 -0.249 -0.732 -1.523 -1.325],0.0031780277,13600,100,-1.5235842,3.1320422,0.3178028,0.03132042,136
56.1363,277812,0.03174661,9.96342,1.2533637,19.9,14.414117,13.632463,3.1746612,18.56112,0.012533639,-7.781982e-06,-107.02709908053328,-6.890358,13.485001,32415.738,6.937643,536.4018483161926,[ 1.038 -0.252 -0.733 -1.531 -1.331],0.00023372464,13700,100,-1.8712178,31.84773,0.023372464,0.3184773,137
57.231434,279896,0.01293311,10.333547,1.0668774,20.84,57.021294,3.4622388,1.293311,5.9885964,0.010668772,3.8146972e-08,-106.74771126777723,-8.227249,40.493614,5336.214,1.7537308,540.401308298111,[ 1.052 -0.241 -0.721 -1.546 -1.318],0.00021530519,13800,100,-1.9077146,12.613208,0.02153052,0.12613207,138
27.193794,281799,0.029548883,6.8160267,1.3979666,19.03,20.108868,2.5704901,2.9548886,4.591902,0.013979666,4.8828124e-06,-107.05386787212323,-7.066963,18.28907,3284.6296,4.9729304,544.5594713687897,[ 1.042 -0.225 -0.715 -1.533 -1.334],3.0122268e-05,13900,100,-0.9064549,28.745176,0.003012227,0.28745174,139
37.10364,283701,0.014854503,7.3864446,1.2101712,19.02,28.068338,1.5507362,1.4854503,3.8851988,0.012101713,-5.9509275e-06,-107.24430535089226,-6.487686,39.893322,1359.5713,3.5627332,548.5937280654907,[ 1.071 -0.215 -0.711 -1.526 -1.341],4.836675e-05,14000,100,-1.2367941,10.450762,0.0048366752,0.10450762,140
52.327156,285701,4.817667,9.141127,49.492207,20.0,0.003065598,1972.6577,481.76672,2287.685,0.49492207,-5.264282e-06,-107.31432599024858,-6.9392166,1.044337,522642300.0,32620.064,553.1170074939728,[ 1.072 -0.233 -0.714 -1.539 -1.338],3.9819147e-07,14100,100,-1.7442439,4842.972,3.9819148e-05,48.42972,141
52.150867,287690,0.01363828,10.495898,1.0665858,19.89,22.226162,3.0750897,1.3638282,6.762386,0.010665858,7.6293946e-07,-106.92774914735466,-6.674652,37.95012,5310.3174,4.4992023,559.6411402225494,[ 1.056 -0.23  -0.733 -1.553 -1.344],0.0012702799,14200,100,-1.7383616,13.84404,0.12702799,0.1384404,142
37.921665,289533,0.0077319997,6.476606,1.1093346,18.43,52.258747,0.4072467,0.7732,2.1558313,0.0110933455,-4.4631956e-06,-107.05634710457508,-6.6092453,67.30375,377.3143,1.9135553,563.030077457428,[ 1.056 -0.248 -0.747 -1.55  -1.345],0.0012759276,14300,100,-1.26406,4.735658,0.12759277,0.04735658,143
50.320415,291590,0.35032746,10.385547,4.4015017,20.57,0.4024753,112.67567,35.032745,139.11517,0.044015028,-1.1062622e-06,-107.17939463300712,-7.5981293,1.5540017,1989576.2,248.46245,567.0080554485321,[ 1.081 -0.254 -0.747 -1.565 -1.345],1.7320379e-05,14400,100,-1.6773484,352.553,0.0017320379,3.52553,144
53.87456,293517,0.009900621,8.801875,1.0689772,19.27,58.871204,-0.41916692,0.9900621,1.9213461,0.010689771,-2.8991699e-06,-106.76407726032284,-7.19088,53.827003,430.31195,1.6986233,571.7412173748016,[ 1.085 -0.225 -0.746 -1.56  -1.345],0.00063416123,14500,100,-1.7958217,6.317938,0.06341612,0.063179374,145
32.971996,295454,0.005076187,8.412524,0.9787407,19.37,74.02105,-0.6431254,0.5076187,0.6343318,0.009787407,3.3950805e-06,-106.67558628074869,-7.055725,78.80268,185.54297,1.350967,575.8640515804291,[ 1.093 -0.232 -0.758 -1.555 -1.336],0.0021048912,14600,100,-1.0990634,3.2146845,0.21048914,0.032146845,146
52.329933,297405,0.003458952,8.898351,1.0225338,19.51,88.33892,-0.93906486,0.34589517,0.91682804,0.010225337,-3.8146973e-06,-106.4187676243866,-7.781021,89.73209,139.81082,1.1320039,580.0012991428375,[ 1.075 -0.231 -0.755 -1.553 -1.342],0.0030220805,14700,100,-1.744335,2.3412588,0.30220807,0.023412587,147
27.171474,299267,0.0018992135,6.3640547,1.0101093,18.62,96.03053,-0.74580574,0.18992136,0.1784397,0.010101094,-9.536743e-07,-106.89300322230922,-5.8865204,96.585526,48.560024,1.0413355,584.0753297805786,[ 1.063 -0.225 -0.753 -1.545 -1.358],0.0059242235,14800,100,-0.90571684,1.6307335,0.59242237,0.016307335,148
55.50504,301190,0.0037427882,9.006187,0.9613454,19.23,85.88816,-1.246763,0.3742788,0.7496232,0.009613453,5.9509275e-06,-107.31876168721291,-6.3579025,86.83749,217.32585,1.1643049,586.2080748081207,[ 1.063 -0.228 -0.755 -1.543 -1.359],0.003250469,14900,100,-1.8501621,2.3791592,0.3250469,0.02379159,149
60.19111,303167,0.011050814,8.993167,1.1039762,19.77,50.01166,2.0665455,1.1050814,4.9036508,0.011039764,4.8065185e-06,-107.27982948324245,-6.2218323,49.949974,3619.6155,1.9995337,588.927229642868,[ 1.062 -0.226 -0.756 -1.548 -1.359],0.00088344124,15000,100,-2.0063653,9.910706,0.08834413,0.09910706,150
44.126934,305004,0.08438391,7.9426627,1.930103,18.37,1.9449322,22.798962,8.438392,33.345993,0.019301029,-1.2435913e-05,-107.16330701149394,-5.9153595,4.9715877,77210.13,51.415672,592.6757872104645,[ 1.069 -0.22  -0.761 -1.539 -1.358],1.916217e-05,15100,100,-1.4709102,80.70099,0.0019162169,0.8070099,151
36.09861,306868,0.010769089,6.416624,1.0804372,18.64,42.803196,1.3855282,1.076909,3.2247374,0.010804372,-6.1798096e-06,-107.1400113026536,-6.3643494,50.163548,1291.229,2.3362741,596.359495639801,[ 1.043 -0.234 -0.75  -1.542 -1.369],0.0006133643,15200,100,-1.2032931,9.814839,0.061336428,0.09814839,152
35.209614,308749,0.015997997,7.5873733,1.10684,18.81,38.90698,1.7524091,1.5997999,3.6340046,0.011068399,-7.6293945e-06,-106.84022031382143,-6.830223,32.371765,1360.9064,2.5702329,599.2425625324249,[ 1.033 -0.237 -0.766 -1.537 -1.368],0.00067560375,15300,100,-1.1736615,14.266361,0.067560375,0.14266361,153
50.990486,310707,0.13578394,9.17563,2.3851223,19.58,3.052624,59.420753,13.578395,69.148926,0.023851221,-5.1879883e-06,-106.51640646548034,-7.4678955,2.993139,486507.06,32.7587,602.8926949501038,[ 1.02  -0.23  -0.779 -1.53  -1.377],0.0003359274,15400,100,-1.6996882,136.7724,0.033592742,1.367724,154
59.862846,312789,0.10869404,10.60256,2.1390421,20.82,4.447728,14.958599,10.869404,24.420252,0.021390421,5.569458e-06,-106.94131764017155,-7.563034,3.7284243,52697.61,22.483389,607.3186709880829,[ 1.029 -0.25  -0.789 -1.554 -1.377],5.8399335e-05,15500,100,-1.9954227,109.185524,0.0058399336,1.0918552,155
68.42297,314902,0.0032811558,12.238326,0.9953605,21.13,92.02276,-0.60349977,0.3281156,1.774069,0.009953605,4.348755e-06,-106.57465602370607,-8.080376,90.19851,670.9487,1.0866877,611.5387156009674,[ 1.032 -0.26  -0.805 -1.541 -1.384],0.0039543747,15600,100,-2.2807617,3.2114193,0.39543748,0.032114193,156
65.05274,317055,0.14769013,11.205197,2.1834605,21.53,3.020845,18.174896,14.769013,30.651035,0.021834604,7.095337e-06,-107.27870851900595,-8.227737,2.1389349,103573.51,33.10332,615.84472489357,[ 1.04  -0.268 -0.806 -1.547 -1.392],9.808657e-05,15700,100,-2.1684177,148.85982,0.009808658,1.4885981,157
43.651794,318880,0.0064500105,6.640507,0.97668207,18.25,67.09561,-0.5238522,0.64500105,1.2525194,0.00976682,1.6784668e-06,-107.77501175947712,-5.628029,69.63166,134.3899,1.4904104,619.5206522941589,[ 1.044 -0.268 -0.784 -1.548 -1.392],0.0014440794,15800,100,-1.4550582,3.2445474,0.14440794,0.03244547,158
58.64386,320836,0.0040319795,8.719409,1.0015509,19.56,84.719894,-0.54314244,0.40319794,1.5806328,0.010015509,-6.980896e-06,-107.38567620898819,-6.4415894,86.05368,294.67627,1.1803603,622.4580795764923,[ 1.043 -0.274 -0.784 -1.542 -1.392],0.0029255273,15900,100,-1.9548025,2.561861,0.29255274,0.025618609,159
