MaxIW,InitialReturnMean,ReturnMeanIW,ReturnStepMax,InitialReturnStd,StdIW,StdD2w0t,EpThisIter,TimestepsSoFar,ReturnStepMaxmin,Bound,TimeElapsed,J_sample_variance,MaxD2w0t,MeanIW,EpisodesSoFar,Weights,Iteration,InitialReturnMin,InitialReturnMax,MinD2w0t,MeanD2w0t,InitialBound,EmpiricalD2,EpLenMean,EpRewMean,MinIW
1.1354078,-93.589294,-92.64084,100.0,2.5708327,0.050457794,0.18033619,100,290847,99.36672,-304.89777,1460.253501176834,28.780254,1.0114657,0.9897868,17200,[-0.662  0.896 -0.697  0.254 -0.149],172,-97.76229,-85.28931,,0.033552155,-305.46234,1.0033463,16.73,-108.61850514900063,0.7932784
1.0523107,-93.174446,-92.9284,100.0,2.8719943,0.021778153,0.1803887,100,292530,99.37138,-350.903,1469.0064647197723,12.867471,1.0029311,0.99716794,17300,[-0.656  0.899 -0.691  0.252 -0.154],173,-97.32709,-83.76061,,0.03366705,-351.04126,1.0004139,16.83,-108.26442374177209,0.88737917
1.2852874,-93.40499,-92.42296,100.0,2.8452911,0.09484305,0.17823787,100,294166,99.353836,-301.4817,1478.3384096622467,82.85468,1.016279,0.9888334,17400,[-0.659  0.9   -0.691  0.253 -0.156],174,-97.56901,-84.403046,,0.032782443,-302.12445,1.0077358,16.36,-108.08586143241779,0.8167381
1.3400481,-92.24038,-90.44308,100.0,3.3405936,0.11149916,0.18417315,100,295904,99.36961,-314.80005,1487.0664298534393,98.33611,1.0186422,0.97986966,17500,[-0.668  0.896 -0.693  0.252 -0.154],175,-97.222404,-83.70345,,0.034950018,-315.7037,1.014914,17.38,-107.725476052033,0.7335727
1.17677,-93.347565,-91.886055,100.0,2.9548702,0.09033037,0.18097219,100,297584,99.36122,-307.47098,1495.9337317943573,78.029335,1.0155158,0.9836064,17600,[-0.665  0.898 -0.697  0.251 -0.155],176,-97.6227,-82.94218,,0.03374372,-308.2663,1.0085338,16.8,-108.4049963155725,0.7251239
1.2424076,-93.47237,-92.142654,100.0,2.5557678,0.08663419,0.17979164,100,299242,99.38191,-298.12793,1505.306471824646,63.765038,1.0424452,0.985275,17700,[-0.67   0.901 -0.692  0.253 -0.164],177,-97.21475,-84.445755,,0.03329565,-298.924,1.0072318,16.58,-108.34662848528808,0.6876651
1.1804048,-93.40002,-92.636086,100.0,2.7016327,0.06505748,0.18288025,100,300967,99.41958,-313.72937,1514.235763311386,43.597645,1.0158485,0.99124414,17800,[-0.672  0.893 -0.698  0.255 -0.157],178,-97.70691,-86.0882,,0.03457057,-314.10883,1.0064425,17.25,-108.88900180998695,0.8458855
1.4453881,-93.1987,-88.777,100.0,3.1962254,0.16639344,0.18069527,100,302619,99.3643,-305.55493,1523.1862676143646,218.315,1.0641565,0.9510263,17900,[-0.668  0.895 -0.701  0.258 -0.154],179,-97.375565,-81.05485,,0.03339941,-308.11743,1.0336366,16.52,-107.98713146875885,0.43625185
1.2674292,-93.333466,-90.94777,100.0,3.0401855,0.08546519,0.18319021,100,304342,99.349434,-340.7293,1531.8801221847534,62.333263,1.022662,0.97420734,18000,[-0.678  0.892 -0.695  0.251 -0.165],180,-97.78931,-83.12504,,0.03460905,-342.09586,1.0091805,17.23,-108.8150778492053,0.8127209
1.4370043,-93.32746,-89.73697,100.0,3.0286117,0.16432463,0.18180889,100,306016,99.38906,-320.10065,1540.5774612426758,214.70207,1.0442618,0.9591339,18100,[-0.686  0.895 -0.691  0.247 -0.157],181,-97.76403,-83.310745,,0.033835962,-322.04114,1.0301459,16.74,-108.33060336301956,0.56527406
1.1668019,-92.511475,-92.06265,100.0,3.0994,0.050307687,0.18421671,100,307771,99.3712,-318.34027,1549.953588962555,29.832396,1.0067369,0.99511814,18200,[-0.68   0.9   -0.692  0.244 -0.163],182,-97.51563,-83.2671,,0.03513445,-318.64172,1.0029505,17.55,-108.16541368513708,0.8575661
1.3402407,-93.190605,-90.806725,100.0,2.821131,0.09950956,0.18123299,100,309445,99.35864,-303.69537,1558.4661011695862,81.633514,1.0318698,0.9733784,18300,[-0.67   0.897 -0.694  0.242 -0.16 ],183,-97.44724,-84.75354,,0.03372904,-305.06366,1.0135406,16.74,-108.16785675228864,0.6817409
1.3012668,-93.36921,-88.78658,100.0,3.0626318,0.1366679,0.1837323,100,311143,99.351524,-322.17154,1567.2378900051117,171.92273,1.0676339,0.9482224,18400,[-0.673  0.894 -0.697  0.248 -0.147],184,-97.7796,-81.465744,,0.03444449,-324.58667,1.0193355,16.98,-108.6065466772436,0.32421687
1.3737544,-93.42561,-91.29476,100.0,2.3867826,0.11081861,0.17964622,100,312792,99.36519,-304.20633,1575.9639859199524,103.631424,1.0481586,0.97615796,18500,[-0.673  0.885 -0.707  0.257 -0.157],185,-97.50511,-84.92356,,0.033175707,-305.29865,1.0160884,16.49,-108.20667451331025,0.74573034
1.1284058,-93.10265,-92.63824,100.0,2.6865683,0.04238062,0.1801928,100,314468,99.35105,-318.98325,1585.324021577835,20.204733,1.0063988,0.9950136,18600,[-0.668  0.886 -0.713  0.266 -0.156],186,-97.239235,-84.51814,,0.033556785,-319.2329,1.0025553,16.76,-108.09865239734218,0.8893862
1.1400251,-93.391075,-92.955826,100.0,2.9978304,0.0532043,0.18096186,100,316160,99.35004,-341.89264,1594.3839001655579,27.665989,1.0050435,0.99517375,18700,[-0.671  0.887 -0.71   0.263 -0.152],187,-97.811874,-83.6471,,0.03386788,-342.15347,1.0029029,16.92,-108.58019615162229,0.8410742
1.4056587,-93.46839,-92.35332,100.0,2.9319136,0.0943266,0.17840882,100,317795,99.37261,-304.73187,1602.9236946105957,72.816025,1.0198649,0.98753756,18800,[-0.666  0.887 -0.712  0.264 -0.153],188,-97.6177,-82.04171,,0.032801237,-305.34143,1.0101341,16.35,-108.12373331068801,0.7266153
1.2535484,-93.03927,-90.16666,100.0,2.478425,0.115534745,0.18102054,100,319459,99.37136,-296.8824,1611.4907486438751,111.05175,1.0334712,0.96828806,18900,[-0.672  0.886 -0.709  0.261 -0.15 ],189,-97.35126,-84.53116,,0.03358569,-298.49094,1.0168252,16.64,-107.92414764414856,0.69293433
1.1522387,-93.13885,-92.58726,100.0,3.2402916,0.06300737,0.18168116,100,321164,99.38052,-310.65936,1620.3334646224976,39.361923,1.008617,0.99384195,19000,[-0.689  0.886 -0.712  0.258 -0.167],190,-97.774414,-82.75817,,0.034137536,-311.0011,1.0041416,17.05,-108.42635381085687,0.7924975
1.1792789,-93.46551,-92.72636,100.0,2.610445,0.054356936,0.18315467,100,322894,99.375786,-321.76196,1629.6086530685425,29.765059,1.0103886,0.9918863,19100,[-0.695  0.885 -0.712  0.256 -0.167],191,-97.480354,-84.8077,,0.03467273,-322.1792,1.0031234,17.3,-109.01656820327509,0.80104506
1.1734123,-93.56068,-92.97591,100.0,2.4723377,0.054375146,0.17966288,100,324560,99.3712,-308.1164,1638.2450256347656,27.853518,1.0088179,0.99358064,19200,[-0.699  0.885 -0.716  0.261 -0.169],192,-97.64965,-85.7652,,0.033355087,-308.4794,1.0035197,16.66,-108.5189090482104,0.8577608
1.166667,-93.00324,-92.16101,100.0,2.7505527,0.060682468,0.18464676,100,326322,99.432556,-343.1733,1646.265706539154,37.155495,1.0098269,0.99022967,19300,[-0.699  0.879 -0.717  0.258 -0.172],193,-97.61024,-85.72378,,0.03528904,-343.68808,1.0046078,17.62,-108.78700841876484,0.86820036
1.2677505,-93.32125,-91.16926,100.0,2.7612238,0.12938042,0.1810543,100,327996,99.39242,-294.12317,1654.6557018756866,143.68439,1.047213,0.9759928,19400,[-0.692  0.878 -0.719  0.26  -0.173],194,-97.73431,-84.453514,,0.033697743,-295.38403,1.015461,16.74,-108.32833213495984,0.6378193
1.246884,-93.41042,-92.50776,100.0,3.102951,0.07274393,0.1795021,100,329654,99.36887,-313.65845,1662.886379480362,51.83292,1.0124658,0.9896649,19500,[-0.697  0.873 -0.72   0.253 -0.185],195,-97.558716,-80.06793,,0.033243783,-314.11923,1.0076102,16.58,-108.28152892768914,0.8268707
1.2151511,-93.42069,-91.4372,100.0,2.745134,0.07766317,0.17865293,100,331281,99.36083,-297.72018,1671.3144223690033,57.787735,1.0283809,0.9783114,19600,[-0.693  0.874 -0.724  0.255 -0.184],196,-97.63318,-86.47441,,0.032764453,-298.87234,1.0077415,16.27,-108.0084302214976,0.79518455
1.3597658,-93.21686,-91.54386,100.0,3.1170676,0.110584736,0.17921884,100,332928,99.383484,-313.0212,1679.5763142108917,105.95921,1.0213553,0.9813907,19700,[-0.687  0.862 -0.734  0.256 -0.183],197,-97.50464,-81.00295,,0.033075724,-313.92566,1.0131656,16.47,-107.95730150477934,0.75515366
1.2304374,-92.71122,-90.493965,100.0,3.3110297,0.08997795,0.18267147,100,334638,99.37374,-327.42523,1688.1677525043488,80.58649,1.0216515,0.9745208,19800,[-0.683  0.864 -0.737  0.258 -0.179],198,-97.56136,-79.90247,,0.034375478,-328.7113,1.0090386,17.1,-107.98604596937048,0.7502735
1.1718416,-93.33518,-91.77469,100.0,2.6908581,0.095282495,0.17840227,100,336272,99.370026,-297.7448,1696.1624100208282,75.99378,1.0152521,0.98219,19900,[-0.68   0.864 -0.734  0.251 -0.171],199,-97.44687,-85.26638,,0.03279217,-298.78683,1.0088229,16.34,-107.9478552694208,0.5629036
1.0889893,-93.140274,-92.89347,100.0,3.2629337,0.028437622,0.1836869,100,338018,99.3721,-341.76898,1704.5382738113403,16.638231,1.0018274,0.99719846,20000,[-0.678  0.871 -0.731  0.253 -0.181],200,-97.549164,-84.369995,,0.034940947,-341.90265,1.0009991,17.46,-108.80984649832374,0.93620336
1.4416924,-93.5088,-87.455086,100.0,2.9176502,0.1937884,0.18196014,100,339678,99.372894,-301.76434,1713.48379945755,299.807,1.0734628,0.93136275,20100,[-0.677  0.87  -0.732  0.254 -0.177],201,-97.61159,-82.97779,,0.033715777,-305.38184,1.0566757,16.6,-108.40554725775038,0.38702774
1.3282316,-93.13725,-90.36326,100.0,2.9532409,0.11553747,0.17865595,100,341304,99.36626,-303.47708,1721.7443220615387,119.2107,1.0470902,0.9685297,20200,[-0.648  0.873 -0.73   0.251 -0.188],202,-97.616554,-82.91426,,0.032753836,-305.0103,1.0234649,16.26,-107.66767230424958,0.5975646
1.3820846,-93.619705,-91.438385,100.0,2.5188994,0.13632117,0.1774698,100,342909,99.37109,-297.947,1729.8238232135773,150.53503,1.0285578,0.97578204,20300,[-0.657  0.873 -0.725  0.246 -0.181],203,-97.40912,-84.99171,,0.032319337,-299.07135,1.0246829,16.05,-108.01077616941976,0.6825557
1.2483122,-93.73093,-92.01005,100.0,2.6607516,0.115374595,0.17932753,100,344550,99.367355,-301.61258,1738.4541368484497,117.67306,1.0197984,0.980643,20400,[-0.649  0.879 -0.725  0.247 -0.18 ],204,-97.754776,-84.313286,,0.033032436,-302.45038,1.0128762,16.41,-108.48571468410762,0.73176306
1.1933371,-93.18289,-92.23207,100.0,3.3058667,0.08898341,0.18007796,100,346217,99.34944,-301.4026,1746.4394619464874,82.44625,1.0113502,0.98876745,20500,[-0.638  0.875 -0.725  0.24  -0.196],205,-97.676186,-82.755424,,0.033443496,-301.90234,1.0067898,16.67,-108.11374045697274,0.72977316
1.224633,-92.61258,-92.05256,100.0,3.1948552,0.062671944,0.18072438,100,347901,99.36685,-346.67944,1755.0123980045319,34.998615,1.0081171,0.99381256,20600,[-0.635  0.878 -0.724  0.243 -0.207],206,-97.187195,-81.0051,,0.03373894,-346.9863,1.0037434,16.84,-107.6155188871872,0.84727865
1.4289169,-93.88888,-92.101845,100.0,2.384807,0.120901674,0.1761616,100,349489,99.40235,-310.68588,1762.6103868484497,122.3843,1.0258592,0.98018706,20700,[-0.632  0.879 -0.723  0.239 -0.208],207,-97.75954,-86.491486,,0.031904403,-311.75113,1.0140737,15.88,-108.15171410186126,0.62978375
1.1390519,-93.955505,-93.54563,100.0,2.717293,0.042035967,0.1787591,100,351138,99.36711,-305.59326,1770.3337950706482,21.305832,1.0057052,0.99568796,20800,[-0.647  0.879 -0.724  0.244 -0.213],208,-97.366806,-81.859344,,0.03301318,-305.82855,1.001775,16.49,-108.81707848597536,0.8799498
1.4979055,-93.39038,-90.18862,100.0,2.4748843,0.1406925,0.18073718,100,352783,99.376816,-325.42224,1778.8533012866974,167.43623,1.06207,0.9638697,20900,[-0.649  0.881 -0.724  0.248 -0.212],209,-97.180115,-84.45599,,0.033331342,-327.03552,1.025969,16.45,-108.14223223953077,0.6422372
1.2861183,-92.793816,-91.07482,100.0,2.7760024,0.091326885,0.18237433,100,354491,99.359375,-323.11588,1787.485279560089,72.9629,1.0189488,0.9807111,21000,[-0.648  0.887 -0.72   0.239 -0.217],210,-97.65773,-84.447136,,0.034298472,-324.01126,1.0106152,17.08,-108.05000345389634,0.7863195
1.189564,-93.69236,-92.8197,100.0,2.563952,0.08001168,0.17752998,100,356113,99.35204,-311.053,1795.5324449539185,61.113304,1.0107305,0.9897361,21100,[-0.647  0.889 -0.724  0.241 -0.212],211,-97.56076,-82.61346,,0.032506693,-311.5546,1.005756,16.22,-108.25444516848263,0.74848247
1.4201249,-93.17344,-91.660126,100.0,2.9375532,0.10706445,0.18191856,100,357815,99.35682,-310.25244,1803.7002708911896,86.91709,1.0348036,0.98340017,21200,[-0.645  0.884 -0.723  0.24  -0.215],212,-97.40955,-82.51905,,0.034150817,-311.03568,1.0134422,17.02,-108.43095991790442,0.75117826
1.2376328,-93.47916,-92.33805,100.0,2.836448,0.078612976,0.17834136,100,359449,99.348694,-301.52332,1811.8481271266937,60.599747,1.0124137,0.9867878,21300,[-0.64   0.889 -0.724  0.244 -0.214],213,-97.57858,-83.76271,,0.032780714,-302.1986,1.0064632,16.34,-108.14289036410406,0.769348
1.1453152,-92.557816,-91.916756,100.0,2.779393,0.050001387,0.17828353,100,361086,99.377884,-304.1304,1820.3176035881042,27.366001,1.0102178,0.99313194,21400,[-0.636  0.882 -0.725  0.245 -0.209],214,-97.75037,-83.434875,,0.03279893,-304.43085,1.0035859,16.37,-107.13696937222477,0.8781501
1.4094214,-92.97749,-91.42492,100.0,3.114468,0.11230562,0.18087462,100,362763,99.37693,-304.08102,1827.0718293190002,108.305664,1.0342927,0.98285586,21500,[-0.634  0.889 -0.721  0.247 -0.206],215,-97.68384,-84.1142,,0.033695333,-304.85052,1.0152279,16.77,-107.98097790738765,0.72876525
1.3824182,-93.473366,-92.16973,100.0,2.6664515,0.1002776,0.1797882,100,364427,99.38933,-301.3272,1835.62712931633,85.07593,1.0201811,0.9856677,21600,[-0.638  0.887 -0.717  0.242 -0.207],216,-97.51815,-83.85678,,0.033357546,-302.1928,1.0093622,16.64,-108.39336648695239,0.6910819
1.2397354,-93.31442,-92.04822,100.0,2.6379974,0.06959742,0.18009931,100,366089,99.4069,-298.0984,1844.458436012268,48.70013,1.0210044,0.98557556,21700,[-0.648  0.885 -0.716  0.238 -0.206],217,-97.364655,-85.15874,,0.03339543,-298.76608,1.0087535,16.62,-108.21241457299111,0.80119467
1.3044624,-93.18414,-89.872345,100.0,2.8659112,0.14903182,0.18183361,100,367770,99.3567,-309.1823,1852.6373150348663,180.4751,1.0322976,0.9627416,21800,[-0.641  0.891 -0.711  0.234 -0.202],218,-97.606224,-83.73737,,0.033915132,-311.0464,1.0256308,16.81,-108.25189839173844,0.626649
1.3023419,-93.30578,-91.09316,100.0,3.0807583,0.1308911,0.18147437,100,369450,99.38059,-325.7086,1861.1539270877838,141.75911,1.0288491,0.97524935,21900,[-0.633  0.891 -0.716  0.234 -0.207],219,-97.42361,-80.32899,,0.03383765,-326.95093,1.019751,16.8,-108.36677306774078,0.63451135
1.3807032,-93.515305,-89.30531,100.0,2.6736183,0.16832635,0.18181622,100,371120,99.34997,-296.3094,1869.4533100128174,222.19035,1.0478439,0.9535588,22000,[-0.622  0.89  -0.72   0.231 -0.205],220,-97.61726,-85.64676,,0.03379547,-298.96695,1.0263164,16.7,-108.51310704925675,0.4386856
1.1521579,-93.3359,-92.3567,100.0,2.7598011,0.054297403,0.1783852,100,372758,99.397316,-335.4232,1878.125688791275,27.702038,1.0097393,0.9895299,22100,[-0.641  0.897 -0.714  0.234 -0.224],221,-97.55888,-85.14785,,0.032828633,-335.99426,1.003398,16.38,-108.00322133534432,0.8618629
1.3176539,-93.216576,-89.68947,100.0,2.898212,0.099549934,0.18319856,100,374457,99.40952,-306.1968,1886.5688507556915,85.36125,1.0296407,0.96025217,22200,[-0.647  0.901 -0.71   0.233 -0.229],222,-97.61967,-84.76961,,0.034359135,-308.13528,1.0196278,16.99,-108.45532623623627,0.79319274
1.230329,-93.72709,-92.24191,100.0,2.6590974,0.06994353,0.17832777,100,376083,99.35852,-301.7063,1895.0289628505707,50.908947,1.0263925,0.9832548,22300,[-0.646  0.904 -0.707  0.229 -0.208],223,-97.4161,-85.138435,,0.032694343,-302.44653,1.008502,16.26,-108.33033202169523,0.69984937
1.2976117,-92.9134,-92.08864,100.0,3.3234491,0.08218206,0.18157631,100,377784,99.39417,-307.31378,1903.0825083255768,66.004105,1.0119668,0.99068016,22400,[-0.649  0.901 -0.712  0.237 -0.211],224,-97.84699,-81.21112,,0.03407606,-307.83212,1.0064179,17.01,-108.1119855869308,0.826313
1.3991935,-93.976204,-91.69808,100.0,2.4615602,0.14341457,0.1797872,100,379430,99.38976,-294.78305,1911.8850424289703,168.27644,1.0258483,0.97471154,22500,[-0.643  0.903 -0.713  0.239 -0.208],225,-97.67517,-86.41104,,0.03317094,-296.03897,1.0205717,16.46,-108.80239155534574,0.55422366
1.4544318,-93.152756,-90.96519,100.0,3.0413117,0.10979384,0.18021934,100,381092,99.370705,-309.86438,1919.422682762146,103.36681,1.0404449,0.9755215,22600,[-0.638  0.904 -0.718  0.24  -0.213],226,-97.51523,-82.05309,,0.03341771,-311.01498,1.0126489,16.62,-108.01096027728968,0.7267449
1.2489469,-93.834854,-91.67816,100.0,2.5478027,0.10595622,0.17826532,100,382709,99.36753,-298.13293,1927.3560585975647,100.47461,1.0349147,0.9756262,22700,[-0.636  0.904 -0.723  0.247 -0.209],227,-97.57673,-85.81855,,0.032587577,-299.2865,1.0130038,16.17,-108.37273260745138,0.6671224
1.2082005,-93.1072,-92.441505,100.0,3.1090853,0.06865149,0.18053903,100,384391,99.35871,-318.87448,1936.0127251148224,44.31083,1.0108886,0.9926705,22800,[-0.634  0.906 -0.72   0.237 -0.21 ],228,-97.63859,-84.61477,,0.033685293,-319.23743,1.004946,16.82,-108.16557352755302,0.85294193
1.1814518,-93.23524,-92.41438,100.0,3.2260168,0.06730625,0.1791837,100,386041,99.34847,-298.2744,1944.6606616973877,41.176075,1.0092118,0.99101484,22900,[-0.637  0.902 -0.721  0.237 -0.209],229,-97.607666,-81.95369,,0.033100065,-298.6869,1.0056068,16.5,-108.008301535912,0.8135622
1.2553182,-93.16475,-91.4356,100.0,2.483313,0.08671668,0.17841132,100,387669,99.385185,-290.54913,1952.2976257801056,61.068123,1.0364251,0.9810031,23000,[-0.638  0.901 -0.726  0.236 -0.207],230,-97.60058,-86.014946,,0.032731097,-291.7099,1.0101372,16.28,-107.72234562577414,0.7555754
1.247962,-93.63709,-92.76953,100.0,2.9987843,0.08638987,0.17823194,100,389302,99.381386,-301.91266,1960.2012057304382,61.103905,1.0121988,0.9908011,23100,[-0.604  0.886 -0.728  0.23  -0.201],231,-97.459984,-82.56596,,0.03274964,-302.35654,1.0074832,16.33,-108.30614259633175,0.7607137
1.2628039,-93.12851,-90.56798,100.0,2.7373357,0.108686775,0.18103905,100,390971,99.34291,-297.0125,1968.349481344223,103.06262,1.033721,0.9716664,23200,[-0.605  0.879 -0.732  0.231 -0.203],232,-97.666306,-85.6325,,0.033642687,-298.58017,1.0127081,16.69,-108.0621253337468,0.6336817
1.2935865,-93.08405,-91.53751,100.0,2.9973903,0.08904944,0.18086176,100,392652,99.36029,-315.49298,1976.8004512786865,72.012245,1.0360186,0.98224264,23300,[-0.599  0.888 -0.722  0.227 -0.21 ],233,-97.27809,-84.042404,,0.033733085,-316.54736,1.0094199,16.81,-108.11903309957344,0.8119766
1.4763719,-93.1226,-89.29633,100.0,3.0426376,0.18339096,0.18455704,100,394372,99.351295,-299.8544,1985.2452063560486,257.18533,1.0609396,0.95812565,23400,[-0.587  0.892 -0.718  0.225 -0.207],234,-97.4395,-83.1089,,0.03483028,-301.84204,1.0373206,17.2,-108.54301382626971,0.59130704
1.3851352,-92.91167,-91.15445,100.0,3.1379547,0.12507486,0.18234505,100,396078,99.38275,-327.76276,1993.048772096634,121.15818,1.0256652,0.98026663,23500,[-0.585  0.896 -0.725  0.229 -0.213],235,-97.660545,-82.21248,,0.034271132,-328.91174,1.0158962,17.06,-108.15672681196776,0.62880224
1.5331702,-93.68443,-90.23946,100.0,2.530251,0.1571178,0.18069737,100,397732,99.38221,-303.80478,2000.8107640743256,194.60326,1.0420785,0.961146,23600,[-0.602  0.896 -0.725  0.233 -0.216],236,-97.34976,-86.111145,,0.033421572,-305.55746,1.0336237,16.54,-108.56080381251924,0.6546307
1.3302392,-93.412605,-91.91623,100.0,2.9318933,0.11772445,0.17861836,100,399362,99.35501,-294.76883,2009.5229008197784,119.74791,1.0373392,0.9829592,23700,[-0.598  0.904 -0.726  0.234 -0.208],237,-97.40322,-84.762985,,0.032789502,-295.47537,1.0185273,16.3,-108.02652717932361,0.70857984
1.4580727,-93.158875,-91.04331,100.0,3.0128524,0.12533961,0.17952965,100,401007,99.344864,-297.47916,2017.7896678447723,141.08734,1.0317398,0.9761502,23800,[-0.596  0.908 -0.73   0.239 -0.208],238,-97.58613,-84.37148,,0.033111524,-298.61053,1.0220088,16.45,-107.88529963315911,0.7340463
1.2314835,-93.21832,-91.597694,100.0,3.0004528,0.09545837,0.18036638,100,402671,99.34782,-297.75247,2026.1880609989166,81.44193,1.027664,0.9825176,23900,[-0.591  0.913 -0.731  0.241 -0.198],239,-97.61374,-83.00387,,0.033465695,-298.66998,1.009742,16.64,-108.11669256020383,0.68779004
1.2563936,-93.25429,-92.3812,100.0,2.7483897,0.069444776,0.18065923,100,404350,99.39511,-301.5016,2034.3339521884918,49.571815,1.0168371,0.99024737,24000,[-0.592  0.916 -0.724  0.237 -0.206],240,-97.38794,-85.08994,,0.03367623,-301.97372,1.0058453,16.79,-108.30181809943407,0.7884707
1.2347268,-93.53341,-92.44849,100.0,2.9215915,0.08196737,0.17649923,100,405952,99.363495,-319.06818,2042.8351655006409,66.16512,1.0168465,0.98748827,24100,[-0.6    0.92  -0.72   0.233 -0.204],241,-97.183174,-81.688736,,0.032110557,-319.66367,1.0070086,16.02,-107.89245452298512,0.78551984
1.1598719,-93.52761,-92.797226,100.0,2.5561059,0.059110444,0.18172176,100,407653,99.382256,-337.89398,2051.4365379810333,37.18264,1.0109859,0.99171484,24200,[-0.597  0.922 -0.722  0.235 -0.209],242,-97.738434,-84.68651,,0.03410381,-338.27896,1.0039699,17.01,-108.81508131582308,0.7838645
1.3113139,-93.236305,-91.63539,100.0,2.8080416,0.10871584,0.18101719,100,409332,99.37272,-318.53186,2060.0922815799713,107.58981,1.0181597,0.9815233,24300,[-0.596  0.918 -0.724  0.24  -0.212],243,-97.02453,-83.458534,,0.033741415,-319.36655,1.0125948,16.79,-108.27406141158777,0.7173263
1.4627748,-93.61652,-87.96408,100.0,2.4753442,0.15084311,0.18206389,100,410978,99.36313,-292.53815,2068.7055752277374,179.4843,1.061682,0.93751687,24400,[-0.593  0.921 -0.726  0.238 -0.208],244,-97.62068,-84.8513,,0.03358828,-295.6793,1.0367056,16.46,-108.37693181533807,0.6902445
1.2155477,-93.16946,-92.02547,100.0,3.0344598,0.08322758,0.1821066,100,412687,99.35036,-321.25284,2076.95924448967,58.68959,1.0170898,0.98736656,24500,[-0.607  0.931 -0.723  0.244 -0.177],245,-97.45213,-80.63779,,0.034257434,-321.88312,1.007769,17.09,-108.48923078734522,0.7690849
1.1519846,-94.04862,-93.82947,100.0,2.5076754,0.0567922,0.17939736,100,414349,99.38772,-317.39703,2085.2747287750244,28.001186,1.0052403,0.99763155,24600,[-0.604  0.933 -0.725  0.246 -0.173],246,-97.468346,-86.87329,,0.033263642,-317.51193,1.0027813,16.62,-109.0188915044737,0.88629234
1.1531885,-93.51713,-93.19581,100.0,2.9079807,0.043741126,0.17682537,100,415962,99.3493,-319.48785,2093.966427087784,17.013273,1.003994,0.9968914,24700,[-0.595  0.933 -0.725  0.245 -0.173],247,-97.08061,-80.62,,0.03228524,-319.64737,1.0020087,16.13,-107.97033912528664,0.9158532
1.1801509,-93.70446,-92.877174,100.0,2.7005012,0.07353435,0.17662184,100,417566,99.36546,-298.68332,2101.3798208236694,44.71392,1.035077,0.9911668,24800,[-0.598  0.931 -0.726  0.245 -0.167],248,-97.89239,-84.91418,,0.032153096,-299.15613,1.0053982,16.04,-108.10247636039885,0.6085297
1.1965947,-92.90277,-91.661804,100.0,2.7635207,0.09058488,0.18172239,100,419258,99.385765,-297.76294,2109.515923500061,65.8294,1.0143296,0.98646456,24900,[-0.594  0.923 -0.729  0.24  -0.171],249,-97.66503,-85.275215,,0.03400819,-298.35443,1.0104446,16.92,-108.01941475300036,0.7322712
1.1402427,-93.17554,-91.99353,100.0,2.9287624,0.05886396,0.18050636,100,420937,99.377,-304.13818,2117.2709918022156,32.884125,1.0099112,0.98706424,25000,[-0.592  0.924 -0.73   0.238 -0.185],250,-97.30162,-81.3578,,0.033648234,-305.04858,1.0034428,16.79,-108.19014380781768,0.7803777
1.9853073,-94.09575,-90.9809,100.0,2.2138402,0.15291119,0.17860678,100,422553,99.36722,-294.24515,2125.3592369556427,185.1762,1.049255,0.965863,25100,[-0.581  0.922 -0.727  0.233 -0.19 ],251,-97.71002,-87.61129,,0.032638554,-296.1585,1.0183091,16.16,-108.66527599987685,0.6382512
1.2378074,-93.0836,-92.117325,100.0,3.2279344,0.06841936,0.18107517,100,424243,99.3573,-330.78552,2134.251667022705,52.416004,1.0098177,0.98896706,25200,[-0.583  0.92  -0.729  0.242 -0.18 ],252,-97.61447,-81.873405,,0.03386833,-331.36896,1.004675,16.9,-108.221936542536,0.83709717
1.2570043,-93.162384,-90.85088,100.0,3.0488214,0.1001503,0.18120624,100,425920,99.361694,-306.8659,2143.4334845542908,89.56757,1.0348134,0.9739353,25300,[-0.587  0.921 -0.725  0.24  -0.175],253,-98.08729,-81.79576,,0.033755936,-308.08112,1.0131766,16.77,-108.17339134115389,0.7325784
1.1043227,-93.083496,-92.70827,100.0,3.169447,0.037896723,0.1796938,100,427586,99.34748,-310.75348,2152.538745880127,20.121473,1.005533,0.9959399,25400,[-0.586  0.922 -0.729  0.247 -0.161],254,-97.596954,-83.02444,,0.033360943,-310.94574,1.0018628,16.66,-107.99563404575937,0.8591527
1.1613965,-93.27324,-91.961464,100.0,3.2192152,0.09133113,0.18046106,100,429261,99.3694,-301.06268,2161.3437020778656,76.157555,1.0089545,0.9853089,25500,[-0.584  0.924 -0.725  0.244 -0.164],255,-97.51645,-82.52684,,0.033597108,-301.99268,1.0060043,16.75,-108.26753829387951,0.70646834
1.1606756,-93.07241,-92.52992,100.0,3.0052857,0.05421256,0.18143505,100,430959,99.37869,-326.42096,2169.8021790981293,35.611534,1.0087959,0.99331206,25600,[-0.574  0.922 -0.724  0.241 -0.174],256,-97.204895,-81.460754,,0.034017064,-326.71756,1.003442,16.98,-108.26952553480301,0.83287
1.4620066,-93.68055,-91.40538,100.0,2.842406,0.13919081,0.17710832,100,432559,99.386185,-301.13324,2177.865292787552,146.53413,1.0426353,0.9755328,25700,[-0.57   0.924 -0.722  0.237 -0.174],257,-97.03928,-84.7885,,0.032200158,-302.4,1.0211022,16.0,-108.03774933984725,0.60767686
