MinIW,InitialBound,MinD2w0t,MaxD2w0t,StdD2w0t,Bound,InitialReturnMin,InitialReturnMax,EpLenMean,MeanD2w0t,InitialReturnStd,ReturnMeanIW,EpisodesSoFar,ReturnStepMaxmin,StdIW,Iteration,TimestepsSoFar,EpThisIter,InitialReturnMean,EpRewMean,EmpiricalD2,MeanIW,Weights,TimeElapsed,J_sample_variance,MaxIW,ReturnStepMax
0.6306335,-81.418655,,1.0818143,0.2722493,-78.46318,-17.56717,40.062706,39.02,0.0791984,12.992919,203.33421,8500,93.45851,0.1829776,85,318747,100,2.1743774e-06,-108.11519677173001,1.0320355,1.0346221,[-0.63  -1.043 -0.72  -0.994  0.121],982.688214302063,956.9253,1.6503369,100.0
0.3323366,-71.385284,,1.2804147,0.28100204,-62.857025,-16.968353,43.272186,38.82,0.08144852,12.884952,215.54376,8600,93.449036,0.45191696,86,322629,100,-3.8146972e-08,-107.74717372473637,1.1600062,1.1195804,[-0.618 -1.04  -0.713 -1.002  0.116],994.9363741874695,4343.986,3.0045583,100.0
0.71620667,-60.85315,,1.0427241,0.26399446,-57.681717,-17.507706,36.253452,36.41,0.07398247,12.252935,221.18007,8700,93.08339,0.16429713,87,326270,100,-9.536743e-07,-107.71215174402123,1.0241547,1.0312274,[-0.595 -1.041 -0.714 -1.02   0.109],1005.4822499752045,1003.1679,1.634532,100.0
0.6409285,-75.25192,,1.0463291,0.26834384,-72.885895,-18.402298,57.165157,37.69,0.076617524,13.935337,208.62564,8800,93.35055,0.18174358,88,330039,100,7.6293946e-07,-106.46406550658303,1.028899,1.0265237,[-0.581 -1.036 -0.703 -1.016  0.118],1016.8765270709991,1247.39,1.642206,100.0
0.6527003,-94.14914,,1.0516313,0.27858296,-91.61366,-19.098625,36.82514,41.1,0.08336412,12.782617,189.10918,8900,93.781845,0.1554891,89,334149,100,2.670288e-07,-107.23297082961464,1.0222688,1.0353816,[-0.579 -1.037 -0.693 -1.016  0.116],1029.4766178131104,790.9678,1.4253051,100.0
0.6883369,-75.924484,,1.0892946,0.27137858,-71.92703,-18.219551,50.6277,38.11,0.077936925,14.706938,207.67908,9000,93.442,0.22833495,90,337960,100,-1.411438e-06,-105.9075787623117,1.0446372,1.0478995,[-0.589 -1.031 -0.691 -1.015  0.103],1041.2769401073456,1556.2677,1.8720031,100.0
0.7353066,-87.99649,,1.0264987,0.27336523,-86.759674,-18.573204,40.447754,39.98,0.0805862,13.825062,192.42233,9100,93.65956,0.11597328,91,341958,100,-2.4414062e-06,-106.7555088254482,1.0125602,1.016717,[-0.602 -1.039 -0.692 -1.019  0.116],1053.6388566493988,522.35986,1.4455721,100.0
0.7582158,-95.2834,,1.0472627,0.27449238,-92.98613,-19.545937,42.225224,40.25,0.08121711,14.455543,192.6512,9200,93.66636,0.119428985,92,345983,100,-3.8146972e-08,-107.3412986752648,1.0153471,1.0263985,[-0.612 -1.039 -0.699 -1.02   0.122],1066.0454816818237,592.4382,1.5256355,100.0
0.56298524,-59.761017,,1.1257234,0.26646328,-54.3369,-17.68515,45.74548,36.51,0.07476246,13.209995,223.73622,9300,93.12845,0.21727881,93,349634,100,,-107.18516649239604,1.0318204,1.0566528,[-0.628 -1.039 -0.707 -1.014  0.117],1077.4979529380798,1937.9122,2.0420814,100.0
0.48500973,-63.972717,,1.1745545,0.27302516,-55.663452,-17.218208,33.1693,37.38,0.07756208,12.497319,222.44455,9400,93.23828,0.3069438,94,353372,100,-7.3242186e-06,-107.68676876542796,1.0814561,1.0939008,[-0.648 -1.034 -0.706 -1.02   0.116],1088.0777821540833,2685.1418,2.0666277,100.0
0.5855631,-93.60458,,1.0751286,0.27589276,-90.41667,-19.787437,42.68946,39.99,0.08133697,13.556012,196.12001,9500,93.653854,0.20608914,95,357371,100,-5.8364867e-06,-106.89620898015484,1.0308748,1.0327032,[-0.681 -1.033 -0.719 -1.004  0.105],1099.7302198410034,1251.107,1.9094852,100.0
0.72637594,-75.90617,,1.0496396,0.27135205,-72.45067,-17.401176,42.281742,38.28,0.07812205,13.6417,208.05714,9600,93.40247,0.16063459,96,361199,100,-1.9073487e-07,-107.13703424296085,1.0253526,1.0392505,[-0.666 -1.032 -0.712 -1.009  0.12 ],1111.7178812026978,1144.769,1.8352678,100.0
0.67216814,-79.91301,,1.0475115,0.2729686,-77.04651,-18.177055,32.061237,39.1,0.079501614,11.634021,203.2042,9700,93.47872,0.15675107,97,365109,100,2.4414062e-06,-107.94101346583564,1.0244025,1.0319483,[-0.666 -1.029 -0.717 -1.     0.122],1123.8759279251099,962.938,1.6815493,100.0
0.7758061,-72.86557,,1.0282124,0.26692852,-71.21936,-17.719444,41.700813,37.96,0.0765069,12.933378,207.72852,9800,93.31156,0.11222779,98,368905,100,-4.4631956e-06,-107.96693473838643,1.014401,1.0144563,[-0.666 -1.029 -0.712 -1.004  0.109],1134.7858533859253,548.4471,1.4034963,100.0
0.7747726,-72.827835,,1.0241662,0.2648811,-71.8268,-17.709435,58.541965,37.62,0.07555474,14.123101,207.77214,9900,93.28741,0.087267056,99,372667,100,-8.392334e-07,-107.45393422270257,1.0079563,1.0102769,[-0.67  -1.027 -0.711 -1.     0.12 ],1146.3231439590454,457.583,1.4412313,100.0
0.5743287,-91.55795,,1.0789086,0.28102928,-87.47916,-19.478897,38.873913,41.47,0.084503576,12.528806,192.34158,10000,93.73691,0.19138491,100,376814,100,8.7738035e-06,-109.13029027833505,1.0395161,1.0546759,[-0.678 -1.02  -0.708 -0.995  0.114],1158.311253786087,879.332,1.6771309,100.0
0.62951005,-86.37567,,1.085165,0.2772447,-81.41435,-18.970886,36.371174,39.43,0.08109852,14.527429,200.92519,10100,93.63161,0.18305247,101,380757,100,-7.6293944e-08,-105.83786060286299,1.0363395,1.0541017,[-0.666 -1.036 -0.714 -1.009  0.108],1170.2825586795807,1487.0823,1.7463658,100.0
0.58740675,-74.28166,,1.0978515,0.2742257,-68.447464,-19.249443,37.203346,38.42,0.07910044,12.83362,212.34807,10200,93.39036,0.23672712,102,384599,100,-2.8991699e-06,-107.76141194950614,1.050953,1.0570486,[-0.655 -1.049 -0.707 -1.021  0.108],1181.6336824893951,1810.6555,1.9071325,100.0
0.60987943,-93.25163,,1.0277326,0.2752105,-91.82666,-17.92965,41.564545,40.65,0.081866555,13.526356,190.08499,10300,93.69801,0.11735978,103,388664,100,-3.5476685e-06,-107.76299028932992,1.014362,1.0127314,[-0.654 -1.056 -0.713 -1.028  0.13 ],1192.951013803482,455.4879,1.3052802,100.0
0.7430941,-80.91222,,1.0451368,0.27185577,-79.67845,-21.169258,41.555252,39.67,0.07980313,14.433766,194.53584,10400,93.59924,0.122032754,104,392631,100,-1.5640259e-06,-107.12410723094015,1.0132897,1.0141709,[-0.662 -1.064 -0.718 -1.028  0.123],1203.947292804718,500.87274,1.5075493,100.0
0.8761716,-55.982285,,1.0056175,0.2592079,-55.755173,-16.98619,34.60083,36.13,0.072344095,13.2413645,216.91283,10500,93.05837,0.044745613,105,396244,100,-1.8692017e-06,-107.33687842140509,1.0017792,1.0024087,[-0.648 -1.063 -0.714 -1.032  0.13 ],1214.9869916439056,287.103,1.1814466,100.0
0.5131981,-72.38475,,1.0585032,0.27009508,-70.010956,-17.972221,36.069744,38.73,0.07825797,12.611931,204.49902,10600,93.40773,0.13526018,106,400117,100,-8.583069e-06,-108.29481006250211,1.0154349,1.0256007,[-0.644 -1.065 -0.712 -1.036  0.129],1226.1242380142212,838.8204,1.5196482,100.0
0.74206984,-77.82237,,1.0150813,0.27059063,-76.902115,-18.062614,37.72712,39.31,0.079040535,12.695478,198.44951,10700,93.48667,0.08320044,107,404048,100,-1.2207031e-06,-108.36668029670953,1.007759,1.0096191,[-0.654 -1.053 -0.705 -1.03   0.134],1237.3615629673004,408.87787,1.2448089,100.0
0.6962457,-81.91705,,1.0280637,0.26405838,-79.98816,-18.889671,58.84442,37.26,0.074928075,12.947878,210.66629,10800,93.25747,0.10787569,108,407774,100,2.2506713e-06,-106.98339810723805,1.0143396,1.0160407,[-0.654 -1.054 -0.701 -1.033  0.128],1249.3016493320465,513.0635,1.3523886,100.0
0.4491634,-56.485962,,1.1694865,0.2698982,-47.210648,-16.067245,46.32994,35.47,0.07451296,11.493888,240.61336,10900,92.941666,0.30271,109,411321,100,-2.0599366e-06,-107.44489000691824,1.0732193,1.0960178,[-0.669 -1.061 -0.707 -1.033  0.128],1259.5848214626312,3518.3682,2.202269,100.0
0.60262865,-73.97797,,1.0728258,0.26928538,-70.70267,-17.788696,34.976913,38.41,0.077673346,12.006976,206.32373,11000,93.403046,0.18415989,110,415162,100,1.1444092e-06,-107.4900153190693,1.0379028,1.0377873,[-0.678 -1.064 -0.706 -1.049  0.136],1270.6328065395355,856.28754,1.5949066,100.0
0.58842885,-78.85506,,1.0474616,0.27239498,-76.05812,-19.47129,32.41627,39.08,0.07931342,13.0318365,201.02553,11100,93.52673,0.15197344,111,419070,100,2.861023e-06,-106.94757912656154,1.0252299,1.0300761,[-0.66  -1.066 -0.707 -1.057  0.132],1282.9696366786957,875.0562,1.4268085,100.0
0.7268846,-76.58702,,1.0261991,0.26669914,-75.02701,-18.080399,40.607143,37.88,0.076356165,13.895167,206.67892,11200,93.343376,0.10406435,112,422858,100,7.6675415e-06,-107.13729114600612,1.0116512,1.0181869,[-0.659 -1.075 -0.712 -1.065  0.117],1294.6324272155762,558.72205,1.2904744,100.0
0.84561217,-91.16043,,1.0084183,0.2749703,-90.65726,-21.705673,34.078293,40.95,0.0821263,14.393598,184.43991,11300,93.802185,0.052314647,113,426953,100,5.340576e-07,-106.42536988936322,1.0034345,1.0062904,[-0.667 -1.077 -0.715 -1.069  0.108],1307.2200667858124,281.51056,1.1360284,100.0
0.6891047,-99.85942,,1.0269953,0.2744117,-98.321625,-17.961853,66.969315,40.23,0.081169374,15.01782,190.63373,11400,93.70793,0.09996138,114,430976,100,-1.5640259e-06,-106.44992597806011,1.0101249,1.0161242,[-0.67  -1.076 -0.712 -1.07   0.108],1320.0256292819977,542.89355,1.373537,100.0
0.67532146,-82.77014,,1.0399896,0.2675448,-80.41144,-17.274933,46.192703,38.12,0.076857224,12.9107895,206.03836,11500,93.3817,0.14439496,115,434788,100,2.9754638e-06,-107.08494317261045,1.0192313,1.0251402,[-0.678 -1.083 -0.723 -1.072  0.106],1330.9161705970764,739.094,1.8173003,100.0
0.88936436,-84.275314,,1.0041479,0.2713218,-84.06897,-18.610435,37.366985,39.89,0.07989001,13.676241,191.78345,11600,93.61481,0.048088588,116,438777,100,3.7765503e-06,-107.4077334929497,1.0020957,1.0025333,[-0.693 -1.087 -0.728 -1.069  0.114],1343.28231716156,255.56165,1.1968217,100.0
0.6299585,-53.17491,,1.0683975,0.26321706,-49.619232,-15.352913,32.15366,36.27,0.07360521,11.878986,222.06766,11700,93.07063,0.1994558,117,442404,100,-2.2888183e-07,-107.52897918202753,1.0332717,1.0307847,[-0.693 -1.089 -0.728 -1.072  0.117],1353.9925827980042,1290.291,1.9406126,100.0
0.8489827,-56.08455,,1.0122536,0.25887787,-55.418076,-16.551392,33.979584,35.87,0.071967244,12.451427,219.05528,11800,93.03465,0.07369765,118,445991,100,,-106.98857224379093,1.0055732,1.005078,[-0.675 -1.078 -0.719 -1.073  0.108],1365.7550132274628,405.36642,1.3326267,100.0
0.4323715,-91.97955,,1.1368971,0.27978805,-86.000595,-18.625443,46.58751,39.28,0.08166213,13.378636,207.50218,11900,93.55188,0.34171942,119,449919,100,3.929138e-06,-107.00100207219613,1.0921749,1.080321,[-0.677 -1.074 -0.716 -1.069  0.114],1376.5999841690063,2933.9443,2.195794,100.0
0.59898674,-91.551346,,1.093031,0.27252966,-87.77864,-18.312256,50.287113,38.47,0.07866661,15.420761,204.98814,12000,93.4989,0.24820861,120,453766,100,-8.239746e-06,-105.8136048365611,1.0530618,1.0434479,[-0.68  -1.069 -0.703 -1.059  0.102],1388.6842801570892,2035.732,2.059351,100.0
0.61982685,-96.88838,,1.0954913,0.2800483,-92.865204,-21.17775,55.819977,40.26,0.08285371,16.213451,194.712,12100,93.75226,0.32669094,121,457792,100,1.7547608e-06,-105.6371270610114,1.0525277,1.064777,[-0.68  -1.073 -0.698 -1.053  0.1  ],1400.1598172187805,2494.742,3.4410763,100.0
0.8462682,-101.92554,,1.0135667,0.27350467,-101.1438,-18.238487,66.40882,40.37,0.081057936,14.904446,187.56491,12200,93.74596,0.07163649,122,461829,100,-1.6784668e-06,-106.05294279043379,1.0069344,1.0094597,[-0.675 -1.076 -0.697 -1.065  0.113],1412.6370513439178,350.31592,1.2490838,100.0
0.4477958,-84.160706,,1.2356571,0.28322902,-75.49057,-21.076408,33.30682,39.35,0.08268899,13.460783,210.17838,12300,93.59451,0.3991927,123,465764,100,3.6239624e-06,-106.35303293802838,1.1198131,1.1102676,[-0.676 -1.081 -0.701 -1.07   0.109],1424.4599153995514,3967.999,2.330811,100.0
0.59049356,-102.74202,,1.0505786,0.2836281,-100.134,-21.344612,43.120026,42.52,0.0864597,14.81059,178.50565,12400,94.045746,0.16771275,124,470016,100,-1.14440915e-07,-105.32815143249614,1.0253779,1.0327967,[-0.692 -1.098 -0.699 -1.075  0.104],1437.0115616321564,1015.9764,1.7956761,100.0
0.8014568,-95.689285,,1.0197753,0.2741847,-94.62181,-19.462051,41.670033,40.51,0.081412785,13.14198,188.90294,12500,93.72328,0.094055325,125,474067,100,2.3651123e-06,-106.87997631624847,1.0094886,1.0135978,[-0.696 -1.107 -0.698 -1.082  0.109],1450.4726076126099,371.28497,1.356734,100.0
0.7107453,-82.52603,,1.0303726,0.26913202,-80.98378,-18.445915,40.669796,38.71,0.07796372,14.073926,199.08855,12600,93.51608,0.11586104,126,477938,100,-1.1062622e-06,-106.14133054195293,1.0134159,1.020013,[-0.695 -1.099 -0.696 -1.079  0.115],1462.2446403503418,481.72412,1.4271445,100.0
0.649412,-96.5146,,1.0419471,0.27626967,-94.1201,-20.755669,37.361053,40.64,0.082171775,14.148726,188.59349,12700,93.784515,0.12449048,127,482002,100,1.5258789e-07,-105.97866911426352,1.017341,1.0248866,[-0.688 -1.088 -0.69  -1.076  0.11 ],1473.0110092163086,530.9018,1.3994086,100.0
0.7349419,-80.65123,,1.0695274,0.2728243,-77.896866,-18.85057,36.468414,39.23,0.07959873,13.682098,198.14574,12800,93.587585,0.14612776,128,485925,100,-1.6021728e-06,-106.16448043514069,1.018701,1.0264823,[-0.678 -1.075 -0.68  -1.073  0.107],1484.6232779026031,960.4436,1.6687145,100.0
0.81079984,-82.60989,,1.0298958,0.2681309,-81.08734,-19.494736,36.44648,38.46,0.07740099,14.30959,198.3089,12900,93.546455,0.09878121,129,489771,100,9.422302e-06,-104.87178500530125,1.0105543,1.0148475,[-0.66  -1.079 -0.671 -1.081  0.106],1495.9551289081573,601.8503,1.3825563,100.0
0.6153126,-90.473495,,1.0876169,0.27862537,-85.89758,-20.342102,43.45803,39.9,0.082032695,13.762491,198.10553,13000,93.690506,0.25139865,130,493761,100,-3.013611e-06,-105.92437229874994,1.042713,1.0606332,[-0.654 -1.087 -0.671 -1.081  0.105],1507.7274372577667,1972.4349,2.0610237,100.0
0.7165766,-89.405945,,1.0256736,0.27240378,-88.270355,-21.041985,36.214252,39.51,0.07978775,15.194192,193.16107,13100,93.643776,0.14582269,131,497712,100,3.7384034e-06,-105.81233391867372,1.0137768,1.0138927,[-0.646 -1.081 -0.662 -1.083  0.124],1519.165807723999,1043.5443,1.6433597,100.0
0.60159934,-84.91902,,1.0741771,0.2700738,-81.7899,-18.202423,38.27401,38.44,0.07793396,13.938011,202.78526,13200,93.507484,0.19419703,132,501556,100,-9.155273e-07,-105.5662019497419,1.0323361,1.0450882,[-0.647 -1.078 -0.654 -1.082  0.124],1529.9058856964111,1176.5956,1.6145726,100.0
0.7302829,-103.12897,,1.029498,0.2766825,-101.6638,-19.896118,53.551254,40.91,0.082587615,15.681318,183.56905,13300,93.88681,0.11572724,133,505647,100,4.005432e-06,-104.59033903959958,1.0118821,1.0174316,[-0.633 -1.067 -0.646 -1.084  0.123],1542.1192483901978,782.20374,1.430289,100.0
0.7348797,-97.61789,,1.0523924,0.27588123,-94.520355,-19.47165,41.96049,40.38,0.081770256,13.52008,192.98907,13400,93.699745,0.14331889,134,509685,100,2.4032593e-06,-107.01214950939715,1.0186042,1.029631,[-0.636 -1.067 -0.643 -1.089  0.12 ],1554.9238257408142,665.06744,1.4971629,100.0
0.53349954,-88.642624,,1.1099836,0.28036582,-83.32541,-20.182861,36.307777,40.13,0.082803205,14.253336,196.77179,13500,93.74351,0.25105906,135,513698,100,1.9836425e-06,-105.47175797030258,1.050463,1.0547937,[-0.655 -1.064 -0.65  -1.086  0.13 ],1567.662555217743,2343.8774,2.1845853,100.0
0.59817153,-88.35629,,1.1103873,0.2773993,-84.686264,-16.570023,30.44796,40.3,0.08212231,12.969738,195.84679,13600,93.66758,0.2155844,136,517728,100,-1.5258789e-07,-107.44843195032738,1.0424632,1.0425253,[-0.642 -1.061 -0.636 -1.082  0.143],1579.4992351531982,1411.5164,2.0513237,100.0
0.6964942,-104.58858,,1.0297322,0.27701062,-103.006454,-20.089157,40.63213,41.43,0.083263606,14.183852,182.2675,13700,93.9009,0.09140983,137,521871,100,-2.1743774e-06,-105.62795863604566,1.007858,1.0179337,[-0.632 -1.053 -0.63  -1.087  0.15 ],1591.2018783092499,465.07135,1.4109325,100.0
0.7073126,-119.62839,,1.0597416,0.2881636,-115.12198,-21.068169,39.5961,43.66,0.08912729,14.043691,176.40411,13800,94.13928,0.16639021,138,526237,100,-2.632141e-06,-106.10964571081891,1.0280839,1.0496466,[-0.622 -1.063 -0.633 -1.093  0.155],1604.6818759441376,813.466,1.5909226,100.0
0.6138239,-85.92326,,1.0585076,0.2748727,-83.784775,-20.582619,42.408398,40.12,0.08118357,13.596606,193.32558,13900,93.67296,0.16049382,139,530249,100,3.5095215e-06,-106.86054118165171,1.0249507,1.0281267,[-0.612 -1.049 -0.617 -1.087  0.148],1614.9726240634918,625.4676,1.6079335,100.0
0.68104243,-92.82689,,1.0383121,0.2759018,-90.67493,-19.972893,40.56855,40.44,0.08184483,14.06711,190.83914,14000,93.72986,0.14868888,140,534293,100,1.411438e-06,-106.56222658457968,1.0199401,1.0289842,[-0.612 -1.039 -0.617 -1.086  0.158],1627.3751907348633,754.0619,1.5860498,100.0
0.79181373,-99.42732,,1.0202512,0.2699713,-98.652756,-19.568398,59.419136,39.29,0.07883734,14.415269,194.19453,14100,93.5908,0.10241783,141,538222,100,4.0817263e-06,-106.26401905090965,1.0096737,1.0115306,[-0.611 -1.04  -0.616 -1.092  0.169],1638.99795460701,442.50333,1.3248557,100.0
0.6264038,-104.78264,,1.0379915,0.27658495,-102.45778,-18.80426,48.95713,40.59,0.08221285,15.329007,187.53264,14200,93.82188,0.14619568,142,542281,100,-1.4495849e-06,-105.09003235065765,1.022251,1.031771,[-0.62  -1.041 -0.616 -1.089  0.172],1650.2742638587952,812.42615,1.5376953,100.0
0.6028889,-108.774506,,1.0604368,0.28400326,-106.08977,-21.378593,47.320065,42.63,0.08670113,14.452284,179.61095,14300,94.01262,0.19272104,143,546544,100,-2.9373168e-06,-106.30598231532691,1.0340679,1.0324208,[-0.625 -1.042 -0.622 -1.093  0.162],1663.111755847931,1063.4617,1.6940525,100.0
0.49568027,-86.48833,,1.1595511,0.27742746,-81.66574,-18.516113,43.478344,39.25,0.08094207,14.852217,202.70929,14400,93.602585,0.3518132,144,550469,100,-8.392334e-07,-105.92427634873299,1.0755328,1.0632825,[-0.629 -1.043 -0.614 -1.092  0.157],1674.0846726894379,3454.7908,2.830521,100.0
0.5636288,-80.14952,,1.1821753,0.28507954,-70.62096,-18.488792,43.392555,39.34,0.08325683,12.649978,214.29298,14500,93.52918,0.38848117,145,554403,100,9.918213e-07,-107.61112743028266,1.0917087,1.1124735,[-0.651 -1.061 -0.625 -1.093  0.166],1686.5577082633972,4343.6045,3.0000277,100.0
0.6759616,-98.32585,,1.058827,0.2742898,-94.81485,-20.392967,47.843143,39.96,0.08083655,13.98202,193.2999,14600,93.71879,0.13269055,146,558399,100,-4.997253e-06,-105.5188502135149,1.0173439,1.0332906,[-0.646 -1.048 -0.609 -1.086  0.191],1698.9795746803284,689.9044,1.6727915,100.0
0.6732906,-98.387955,,1.0341312,0.2779694,-96.23459,-20.404099,34.014965,41.28,0.08338087,14.939673,184.02261,14700,93.8858,0.14206283,147,562527,100,-6.2179565e-06,-105.55732082619302,1.0158799,1.0264875,[-0.629 -1.062 -0.607 -1.097  0.197],1710.95063829422,744.12115,1.5797006,100.0
0.65835416,-96.77333,,1.0776731,0.27235663,-92.46385,-19.35736,56.132366,38.91,0.07911137,14.719611,202.71175,14800,93.54489,0.19247916,148,566418,100,-8.010864e-06,-106.12976177142109,1.0343995,1.0547832,[-0.627 -1.077 -0.611 -1.105  0.204],1723.0230717658997,978.0995,1.7764655,100.0
0.6478064,-90.10219,,1.0874922,0.27662572,-86.07547,-17.66011,37.882988,39.73,0.08126074,13.192353,198.44025,14900,93.645,0.23869735,149,570391,100,-2.9754638e-06,-106.37886320507725,1.0476854,1.0494748,[-0.611 -1.069 -0.607 -1.103  0.216],1734.901623725891,1610.1997,2.0404866,100.0
0.74932885,-76.147446,,1.0249811,0.26781416,-74.571,-17.629898,38.454468,38.16,0.07698343,13.569104,204.01155,15000,93.407684,0.11428549,150,574207,100,4.3869018e-06,-106.70147959419593,1.0120965,1.0175271,[-0.621 -1.072 -0.601 -1.103  0.226],1745.9782691001892,545.0033,1.4328883,100.0
0.81683487,-123.09706,,1.012614,0.28212965,-122.30324,-22.121208,51.425858,43.2,0.086759016,15.995269,169.99171,15100,94.1528,0.07240784,151,578527,100,9.536743e-07,-104.69961878971009,1.0062535,1.0127356,[-0.625 -1.074 -0.608 -1.102  0.234],1759.0487008094788,349.62482,1.1914867,100.0
0.7004774,-91.8168,,1.0627457,0.2740464,-89.23903,-19.466805,52.306206,39.55,0.080313645,15.049263,195.20699,15200,93.66101,0.1918048,152,582482,100,-2.2888185e-06,-105.57876554636329,1.0227034,1.0317434,[-0.627 -1.076 -0.607 -1.104  0.227],1770.519600868225,1168.0492,2.0615773,100.0
0.7184936,-106.51784,,1.0514888,0.28091407,-103.26021,-20.346664,32.93413,41.96,0.08501666,13.1207905,184.59196,15300,93.89447,0.17985748,153,586678,100,-8.392334e-07,-107.11398966029513,1.0252755,1.0396436,[-0.639 -1.07  -0.611 -1.096  0.24 ],1782.5378041267395,849.1271,1.9886005,100.0
0.6988328,-109.63852,,1.0442119,0.28110778,-107.39543,-22.915047,38.696068,42.15,0.08529076,14.895528,177.60783,15400,94.05487,0.15098223,154,590893,100,-1.4877319e-06,-104.21872845459927,1.0175039,1.0302491,[-0.655 -1.085 -0.619 -1.102  0.244],1794.3421239852905,649.61115,1.5371554,100.0
0.59379405,-101.360016,,1.0637696,0.2861813,-97.59267,-22.095085,42.73473,42.83,0.087588675,13.387742,181.81013,15500,93.99658,0.1826223,155,595176,100,-1.2207031e-06,-107.14827773924682,1.0334809,1.0472516,[-0.652 -1.072 -0.614 -1.091  0.238],1807.307597398758,936.2071,1.5051483,100.0
0.6246377,-99.582794,,1.0649648,0.27915373,-95.86046,-20.985298,53.74913,40.85,0.08325906,15.1168,188.42522,15600,93.85707,0.18736091,156,599261,100,-5.1116945e-06,-105.04435365639478,1.036107,1.0446876,[-0.655 -1.084 -0.627 -1.096  0.225],1819.7726538181305,1045.0795,1.7291429,100.0
0.6558358,-117.03404,,1.1074679,0.28920183,-112.92128,-20.652565,54.796314,43.81,0.08960643,15.282694,175.71281,15700,94.14523,0.19490395,157,603642,100,-3.2043456e-06,-106.34377188762943,1.0334547,1.0657485,[-0.65  -1.09  -0.629 -1.109  0.217],1833.4343106746674,837.9717,1.6957194,100.0
0.5482837,-105.29445,,1.0217142,0.28375924,-104.09769,-20.308487,45.964394,43.46,0.0875507,13.505732,173.98682,15800,94.06583,0.111407004,158,607988,100,2.632141e-06,-107.21958554969447,1.0116067,1.0170571,[-0.66  -1.073 -0.63  -1.092  0.214],1845.279678106308,515.83936,1.2902573,100.0
0.9169428,-95.93419,,1.0042746,0.26853335,-95.62245,-17.500412,54.467026,39.01,0.07811533,12.726547,195.8824,15900,93.53627,0.040049065,159,611889,100,1.7547608e-06,-106.57010195477692,1.002103,1.0028963,[-0.668 -1.073 -0.635 -1.089  0.206],1856.5364828109741,244.00632,1.1328654,100.0
0.6524619,-97.96219,,1.063577,0.27992442,-94.314514,-20.546295,41.33303,41.19,0.08386649,14.532759,185.86707,16000,93.91365,0.16262022,160,616008,100,2.5177003e-06,-104.7533888272136,1.0327787,1.0342084,[-0.666 -1.076 -0.633 -1.09   0.208],1869.4747078418732,956.81476,1.638799,100.0
0.661824,-116.80676,,1.0302106,0.28388828,-114.488235,-19.796776,41.075203,43.37,0.087486565,14.046352,173.16716,16100,94.12922,0.12766813,161,620345,100,6.2561035e-06,-105.62402381008394,1.0139264,1.0283747,[-0.661 -1.09  -0.63  -1.096  0.199],1882.815244436264,600.02374,1.4681201,100.0
0.70175433,-91.65753,,1.013219,0.27136877,-91.05136,-20.023071,35.87363,39.7,0.07969642,14.348115,189.69855,16200,93.70744,0.083573215,162,624315,100,-3.2043456e-06,-105.05721790802491,1.0059761,1.0073819,[-0.646 -1.095 -0.627 -1.101  0.189],1894.1755330562592,434.47214,1.2470114,100.0
0.6480826,-81.70445,,1.0463709,0.2696076,-79.02887,-20.881256,36.43749,38.36,0.07771212,13.413581,203.20755,16300,93.47551,0.15948446,163,628151,100,3.5858154e-06,-105.95957626544642,1.0286006,1.0288396,[-0.641 -1.095 -0.626 -1.1    0.181],1904.7416741847992,860.14594,1.5748172,100.0
0.6778202,-71.84975,,1.0286165,0.2654466,-70.41113,-18.47638,41.595745,37.61,0.07570158,13.1361475,206.96805,16400,93.33788,0.1340647,164,631912,100,5.1116945e-06,-106.47612599694946,1.0180649,1.014727,[-0.638 -1.102 -0.621 -1.099  0.179],1916.9081754684448,484.0656,1.386414,100.0
0.6642573,-87.4568,,1.0373034,0.27615556,-85.171524,-19.597893,42.49547,40.6,0.08209066,13.692199,190.1975,16500,93.735916,0.12260876,165,635972,100,4.196167e-07,-106.86205580875068,1.0165185,1.0267057,[-0.632 -1.105 -0.624 -1.107  0.177],1928.1535120010376,624.0787,1.3879583,100.0
0.7957624,-81.41359,,1.0292763,0.2679597,-79.10521,-17.838844,41.799255,38.12,0.07698085,14.218335,203.1439,16600,93.45619,0.12623866,166,639784,100,2.822876e-06,-105.66568516288595,1.013879,1.0248609,[-0.623 -1.097 -0.619 -1.097  0.176],1939.9307832717896,880.62897,1.5334136,100.0
0.7761684,-83.32025,,1.037805,0.26945823,-81.70868,-18.972473,35.096466,38.85,0.07821184,13.545184,198.36478,16700,93.5336,0.11025557,167,643669,100,2.1743774e-06,-106.18489986924116,1.0174229,1.0222447,[-0.635 -1.102 -0.627 -1.1    0.186],1952.0113196372986,476.21567,1.3269968,100.0
0.6499312,-85.35866,,1.0392324,0.2743557,-83.06467,-17.628845,38.14538,39.91,0.08079982,13.810796,192.41989,16800,93.70854,0.13890414,168,647660,100,-6.752014e-06,-105.591098783212,1.017198,1.0257905,[-0.646 -1.102 -0.628 -1.094  0.181],1964.417177438736,735.2285,1.6421142,100.0
0.6877912,-106.73915,,1.0562307,0.28056958,-104.88202,-21.03952,39.367855,42.07,0.08503637,16.110397,178.00275,16900,94.024765,0.18089513,169,651867,100,3.2424928e-06,-104.65412629813943,1.0254483,1.0253581,[-0.647 -1.111 -0.636 -1.094  0.19 ],1976.6353583335876,963.5649,1.981734,100.0
