EpRewMean,ReturnStepMax,TimeElapsed,MeanIWNorm,MinIWNorm,InitialReturnStd,InitialReturnMin,InitialReturnMean,MeanIW,StdIWNorm,TimestepsSoFar,J_sample_variance,InitialBound,Iteration,ReturnStepMaxmin,StdIW,EmpiricalD2,EpisodesSoFar,EpThisIter,Bound,ESSRenyi,EpLenMean,MaxIW,ESSClassic,MinIW,ReturnMeanIW,MaxIWNorm,InitialReturnMax,Weights
-108.12754256610106,100.0,308.54989981651306,0.009999999,0.01,2.5161445,-3.9919357,-1.6784668e-06,1.0,9.313226e-10,127729,6.3949327,-0.28761485,76,99.38795,,1.0,7600,100,-0.28761485,100.0,16.62,1.0,100.0,1.0,-1.6763806e-06,0.01,8.628395,[-0.593  0.269 -0.899  0.5   -0.726]
-107.87184431780203,100.0,311.8507764339447,0.008998833,0.00030164808,3.1656072,-4.555786,9.841919e-06,0.8998833,0.009366248,129431,28.578989,-0.2619536,77,99.42352,0.9366249,1.9210591,7700,100,0.108163476,52.05462,17.02,6.3695784,48.000175,0.030164808,0.4712507,0.06369578,7.858902,[-0.593  0.269 -0.899  0.5   -0.726]
-108.540040695463,100.0,317.82534408569336,0.010040178,0.0029340272,2.7948787,-4.0523224,-2.2888183e-07,1.0040177,0.0047217254,131111,11.2030735,-0.2919604,78,99.371956,0.47217256,1.2950703,7800,100,-0.13893054,77.21589,16.8,2.8703907,81.888916,0.29340273,0.19332348,0.028703906,8.758804,[-0.6    0.276 -0.866  0.474 -0.743]
-108.42161646310666,100.0,321.18228125572205,0.020442866,5.191502e-06,2.5619268,-4.135689,-9.613037e-06,2.0442863,0.12302985,132770,6691.33,-0.24461515,79,99.36561,12.302985,70.33536,7900,100,5.6614456,1.4217601,16.59,123.95323,2.6867936,0.0005191502,7.7128587,1.2395322,7.3381653,[-0.599  0.282 -0.873  0.469 -0.743]
-108.52831661182428,100.0,325.5723741054535,0.01815856,2.0214053e-05,2.5842748,-4.064476,-1.1520386e-05,1.815856,0.10205315,134424,3925.073,-0.2976996,80,99.437836,10.205315,24.47734,8000,100,5.167778,4.085411,16.54,102.618935,3.0688343,0.0020214054,6.6405773,1.0261893,8.930641,[-0.582  0.261 -0.881  0.531 -0.747]
-108.20432994634284,100.0,329.6935384273529,0.009999994,0.009999759,2.3757806,-3.9468842,-1.3122559e-05,0.9999995,8.284673e-08,136058,5.7013507,-0.22123124,81,99.372,8.279718e-06,1.0,8100,100,-0.22122863,100.0,16.34,1.0000277,100.0,0.9999759,-1.0505319e-05,0.010000276,6.6365433,[-0.573  0.302 -0.852  0.477 -0.796]
-107.88964216490173,100.0,332.7912549972534,0.009999999,0.01,2.5306356,-3.803093,7.095337e-06,1.0,9.313226e-10,137631,6.468805,-0.22717726,82,99.40031,,1.0,8200,100,-0.22717726,100.0,15.73,1.0,100.0,1.0,7.0482492e-06,0.01,6.815529,[-0.573  0.302 -0.852  0.477 -0.796]
-107.86631476532033,100.0,336.3023011684418,0.009999999,0.01,2.9251215,-4.578125,-3.1280517e-06,1.0,9.313226e-10,139284,8.642764,-0.30445543,83,99.3783,,1.0,8300,100,-0.30445543,100.0,16.53,1.0,100.0,1.0,-3.1664968e-06,0.01,9.133568,[-0.573  0.302 -0.852  0.477 -0.796]
-107.87889721064519,100.0,339.44773983955383,0.009390275,0.0034075414,2.6932576,-4.0937653,4.9591063e-06,0.93902755,0.0045592934,140957,9.998701,-0.29568902,84,99.407585,0.45592934,1.2822341,8400,100,-0.20864084,77.988884,16.73,3.298274,80.92298,0.34075415,0.12619048,0.03298274,8.870819,[-0.573  0.302 -0.852  0.477 -0.796]
-107.95954705162764,100.0,342.189888715744,0.012325479,0.00029437826,2.8333373,-4.6569214,-6.942749e-06,1.2325479,0.019193828,142605,44.64856,-0.2987125,85,99.404076,1.9193829,2.986308,8500,100,0.30386728,33.486164,16.48,11.31982,29.1969,0.029437827,0.8200585,0.1131982,8.961166,[-0.575  0.296 -0.847  0.482 -0.795]
-108.1544851224382,100.0,346.99831771850586,0.009999999,0.01,2.7976255,-4.0591125,-9.155273e-07,1.0,9.313226e-10,144233,7.905766,-0.314863,86,99.41929,,1.0,8600,100,-0.314863,100.0,16.28,1.0,100.0,1.0,-9.313226e-07,0.01,9.445862,[-0.564  0.295 -0.838  0.512 -0.79 ]
-108.13937846322311,100.0,350.3304159641266,0.009746658,0.0025928842,2.8396168,-4.0904694,-7.476807e-06,0.97466576,0.0060496586,145902,13.1061325,-0.29685527,87,99.4164,0.60496587,1.4216324,8700,100,-0.040534496,70.341675,16.69,3.1415758,72.18879,0.25928843,0.31340373,0.031415757,8.905434,[-0.564  0.295 -0.838  0.512 -0.79 ]
-108.1489522565882,100.0,353.8548860549927,0.010893231,0.0007498356,2.859758,-3.890091,-8.31604e-06,1.0893232,0.010690243,147520,37.00003,-0.31842083,88,99.39743,1.0690243,2.3283606,8800,100,0.22274628,42.948673,16.18,5.967098,50.94039,0.07498357,0.7086109,0.05967098,9.552376,[-0.559  0.303 -0.847  0.514 -0.786]
-108.39412903268125,100.0,359.32579493522644,0.009999999,0.01,2.9383688,-4.0230255,-2.9754638e-06,1.0,9.313226e-10,149203,8.721224,-0.2831636,89,99.39922,,1.0,8900,100,-0.2831636,100.0,16.83,1.0,100.0,1.0,-2.9541552e-06,0.01,8.49482,[-0.591  0.284 -0.847  0.507 -0.822]
-108.20471114122651,100.0,362.73337030410767,0.009999935,0.009997427,2.9315844,-3.88591,-3.8146973e-06,0.9999935,9.3237054e-07,150858,8.680914,-0.28583583,90,99.46628,9.324036e-05,1.0,9000,100,-0.2858106,100.0,16.55,1.0001673,100.0,0.9997428,2.1383166e-05,0.010001672,8.574959,[-0.591  0.284 -0.847  0.507 -0.822]
-108.28967832420332,100.0,366.6614761352539,0.009999999,0.01,2.917862,-4.230591,8.7738035e-06,1.0,9.313226e-10,152545,8.599917,-0.24195087,91,99.38702,,1.0,9100,100,-0.24195087,100.0,16.87,1.0,100.0,1.0,8.7842345e-06,0.01,7.258789,[-0.591  0.284 -0.847  0.507 -0.822]
-107.98031419620084,100.0,369.249306678772,0.011941979,0.001397744,2.4488213,-3.8263702,-3.0517579e-06,1.1941981,0.014909611,154175,12.022942,-0.27227253,92,99.400406,1.4909612,1.5538787,9200,100,-0.15093108,64.35509,16.3,14.241386,39.081394,0.13977441,0.18846549,0.14241385,8.168083,[-0.591  0.284 -0.847  0.507 -0.822]
-108.64253778547064,100.0,372.83068346977234,0.00860319,2.7221482e-05,2.9247382,-4.289963,-9.002685e-06,0.8603191,0.009111249,155875,16.086044,-0.23534939,93,99.34996,0.9111248,2.904965,9300,100,0.03641495,34.423824,17.0,6.1334596,47.13431,0.0027221483,0.43752807,0.061334595,7.060211,[-0.594  0.274 -0.839  0.508 -0.825]
-107.76032426086705,100.0,376.73904180526733,0.01043362,0.004829563,2.6762695,-4.361664,4.7302246e-06,1.043362,0.003309363,157516,9.807536,-0.28089425,94,99.39413,0.3309363,1.1008891,9400,100,-0.2208869,90.83567,16.41,2.2994266,90.859146,0.48295632,0.07384156,0.022994265,8.426971,[-0.516  0.27  -0.801  0.462 -0.911]
-107.95458069745189,100.0,379.5749247074127,0.009999999,0.01,2.754849,-4.173813,2.8991699e-06,1.0,9.313226e-10,159174,7.665851,-0.24338141,95,99.4351,,1.0,9500,100,-0.24338141,100.0,16.58,1.0,100.0,1.0,2.9094517e-06,0.01,7.301529,[-0.517  0.266 -0.797  0.46  -0.912]
-108.0485224543176,100.0,383.2013900279999,0.010098027,0.002145749,2.668563,-4.34935,-1.7547608e-06,1.0098027,0.005619841,160833,9.646743,-0.25086847,96,99.39625,0.5619841,1.3013829,9600,100,-0.12002863,76.84134,16.59,2.8554518,76.35194,0.21457492,0.1661555,0.028554518,7.526001,[-0.517  0.266 -0.797  0.46  -0.912]
-108.02136204225204,100.0,386.5739254951477,0.037010666,9.636717e-07,3.1239297,-4.643532,-2.3651123e-06,3.7010672,0.21687667,162488,15813.824,-0.3170124,97,99.35908,21.687668,102.217735,9700,100,7.574885,0.9783038,16.55,169.00424,2.8298352,9.636717e-05,10.779944,1.6900424,9.5103,[-0.519  0.26  -0.79   0.462 -0.911]
-108.39503683279716,100.0,391.21231508255005,0.00877746,0.0027579349,2.6873343,-3.9411087,2.5939942e-06,0.877746,0.0046382514,164140,10.24584,-0.3063555,98,99.434006,0.4638252,1.4692769,9800,100,-0.13308634,68.06069,16.52,2.3608186,78.17168,0.2757935,0.23826174,0.023608185,9.1907425,[-0.507  0.282 -0.817  0.454 -0.927]
-107.91081367146857,100.0,394.0884084701538,0.010000097,0.009998716,2.5077798,-3.818962,7.6293945e-06,1.0000098,5.496941e-07,165758,6.352642,-0.26139677,99,99.42074,5.4965363e-05,1.0,9900,100,-0.26138517,100.0,16.18,1.0001502,100.00001,0.9998717,1.9241124e-05,0.010001502,7.8421326,[-0.508  0.276 -0.81   0.458 -0.926]
-108.42715287005701,100.0,396.78046345710754,0.009327977,0.0038451995,2.8699298,-4.420288,-3.8146973e-07,0.93279785,0.0035640115,167439,7.7988243,-0.28469223,100,99.380104,0.35640118,1.1863838,10000,100,-0.2343665,84.28975,16.81,2.0135024,87.261314,0.38451996,0.07572348,0.020135023,8.540756,[-0.508  0.276 -0.81   0.458 -0.926]
-107.96073292983354,100.0,400.8651626110077,0.010405007,0.004169259,2.6610038,-4.357231,-6.408691e-06,1.0405006,0.003827618,169093,9.957912,-0.21120584,101,99.37467,0.3827618,1.1495643,10100,100,-0.16020533,86.98948,16.54,2.590595,88.08065,0.41692594,0.06623794,0.02590595,6.3359833,[-0.508  0.28  -0.816  0.458 -0.927]
-108.31299285744274,100.0,404.1007227897644,0.01079406,0.0018182562,2.5012805,-4.300064,3.4332274e-06,1.079406,0.0055312547,170747,9.263771,-0.2646041,102,99.39875,0.5531255,1.3233349,10200,100,-0.15246062,75.56666,16.54,2.8794596,79.202286,0.18182562,0.15193404,0.028794596,7.938225,[-0.51   0.274 -0.814  0.459 -0.927]
-108.49036160189922,100.0,408.0995309352875,0.009423374,0.0026961847,2.7901895,-4.2080994,2.822876e-06,0.9423374,0.003696383,172422,8.372919,-0.3038045,103,99.39517,0.36963832,1.1809587,10300,100,-0.24052325,84.67696,16.75,2.291355,86.66521,0.26961848,0.089630015,0.02291355,9.11422,[-0.509  0.28  -0.819  0.455 -0.928]
-107.84151970265181,100.0,411.18711972236633,0.009999999,0.01,3.0580242,-4.5271454,8.850097e-06,1.0,9.313226e-10,174143,9.4459715,-0.24774407,104,99.411705,,1.0,10400,100,-0.24774407,100.0,17.21,1.0,100.0,1.0,8.830801e-06,0.01,7.4325867,[-0.507  0.285 -0.824  0.454 -0.929]
-108.03936668164786,100.0,414.3993630409241,0.010012815,0.0038838126,3.048999,-4.172371,3.3569336e-06,1.0012815,0.0029828008,175800,9.338291,-0.2731145,105,99.42084,0.2982801,1.0821291,10500,100,-0.23716831,92.410416,16.57,2.200109,91.849,0.38838127,0.046943717,0.02200109,8.193535,[-0.507  0.285 -0.824  0.454 -0.929]
-108.05839755665596,100.0,417.4009027481079,0.012767809,7.855402e-05,2.9232051,-3.9442062,-1.9836425e-06,1.276781,0.025537893,177436,344.71628,-0.36130798,106,99.40529,2.5537896,5.7597413,10600,100,1.1436781,17.36189,16.36,19.296078,19.997147,0.007855402,2.010793,0.19296077,10.83918,[-0.506  0.287 -0.828  0.452 -0.93 ]
-107.89777991762674,100.0,421.70754957199097,0.009999999,0.01,2.8473818,-4.250145,-1.1672973e-05,1.0,9.313226e-10,179063,8.189478,-0.30144244,107,99.36923,,1.0,10700,100,-0.30144244,100.0,16.27,1.0,100.0,1.0,-1.1650845e-05,0.01,9.042923,[-0.528  0.295 -0.8    0.412 -0.943]
-108.4732389455915,100.0,424.4263951778412,0.009199596,0.0003441419,2.7443683,-4.162277,-8.163453e-06,0.9199597,0.009317822,180725,11.208961,-0.25074747,108,99.43731,0.9317822,2.8416216,10800,100,0.2425305,35.191174,16.62,5.980234,49.36158,0.03441419,0.66520447,0.05980234,7.5221786,[-0.528  0.295 -0.8    0.412 -0.943]
-107.93976687968083,100.0,428.25445199012756,0.010402496,0.0010828995,2.200922,-3.526123,-6.8664554e-07,1.0402497,0.010647806,182306,25.036572,-0.21834584,109,99.36774,1.0647806,2.3289552,10900,100,0.21550909,42.93771,15.81,6.1812124,48.83481,0.10828996,0.54872376,0.06181212,6.550354,[-0.533  0.287 -0.782  0.383 -0.949]
-108.17170124500895,100.0,431.42690920829773,0.009710779,0.0016554985,2.6046255,-3.8139572,-9.384155e-06,0.97107786,0.0065514613,183931,8.740332,-0.22593509,110,99.36984,0.6551461,1.5889924,11000,100,0.067489356,62.932964,16.25,3.463407,68.72075,0.16554986,0.35228053,0.03463407,6.777771,[-0.531  0.296 -0.792  0.375 -0.948]
-108.22115838997455,100.0,434.2510504722595,0.032725953,8.952591e-06,2.8713496,-4.3633804,2.5939942e-06,3.2725952,0.16152641,185608,512.64813,-0.2882558,111,99.36463,16.152641,39.994514,11100,100,2.625175,2.5003428,16.77,144.68622,3.9429975,0.00089525915,4.448156,1.4468621,8.647751,[-0.533  0.29  -0.783  0.378 -0.949]
-108.56684112444432,100.0,439.24782609939575,0.009287268,0.0025936572,2.3499982,-3.8569183,1.5258789e-06,0.9287269,0.004958305,187246,6.512576,-0.2790591,112,99.42715,0.49583054,1.4433982,11200,100,-0.15948224,69.28095,16.38,2.855138,77.81919,0.25936574,0.17578539,0.02855138,8.371819,[-0.488  0.316 -0.769  0.433 -0.961]
-107.53201856108716,100.0,442.0224907398224,0.010807962,0.00040141455,2.7267005,-4.5643387,-4.8828124e-06,1.0807962,0.020655103,188878,20.250656,-0.2875359,113,99.41373,2.0655105,3.1682267,11300,100,0.0008533001,31.563398,16.32,16.060095,21.49472,0.040141456,0.5126445,0.16060095,8.625931,[-0.487  0.321 -0.778  0.431 -0.961]
-107.59517683193671,100.0,445.7500593662262,0.008914715,0.0020164223,2.6559026,-4.390213,4.8065185e-06,0.8914714,0.0046459646,190511,11.545873,-0.34129643,114,99.3836,0.46459648,1.332466,11400,100,-0.12169266,75.04882,16.33,2.5930681,78.6408,0.20164225,0.27227986,0.02593068,10.239037,[-0.494  0.308 -0.766  0.429 -0.958]
-107.97465869634034,100.0,449.349347114563,0.009813652,0.0038059466,2.4333227,-3.907135,-8.087158e-06,0.9813652,0.0042611575,192099,5.9361386,-0.32710162,115,99.41201,0.42611575,1.2083703,11500,100,-0.27022636,82.75609,15.88,2.5559068,84.13712,0.38059467,0.089334115,0.025559068,9.812805,[-0.486  0.319 -0.768  0.436 -0.958]
-108.45497680067548,100.0,452.3793077468872,0.014110369,1.19356555e-05,2.468215,-4.1105804,-5.7983398e-06,1.411037,0.04789821,193768,254.389,-0.20142998,116,99.40145,4.7898207,12.126272,11600,100,0.4067523,8.246557,16.69,47.10749,7.985372,0.0011935655,1.1081675,0.4710749,6.0427246,[-0.483  0.324 -0.773  0.436 -0.957]
-108.0460342957124,100.0,457.58230686187744,0.009860021,0.0013670443,2.719821,-4.3078995,-6.2561035e-06,0.98600215,0.006067141,195437,13.468856,-0.27550957,117,99.4021,0.60671407,1.4305989,11700,100,0.102247596,69.900795,16.69,3.086124,72.5359,0.13670443,0.4317706,0.030861238,8.265099,[-0.489  0.308 -0.768  0.462 -0.973]
-108.5314502834243,100.0,461.4493770599365,0.010000017,0.009994007,2.659655,-3.9791336,-1.1901855e-05,1.0000017,2.0744599e-06,197115,7.145413,-0.27912772,118,99.394295,0.00020744679,1.0,11800,100,-0.2790836,100.0,16.78,1.000482,99.99999,0.9994007,3.222376e-05,0.010004819,8.373474,[-0.484  0.331 -0.758  0.462 -0.979]
-107.78707911080909,100.0,465.39113450050354,0.01073292,0.0015605284,3.4107542,-4.6000443,7.095337e-06,1.0732921,0.008375632,198785,25.174171,-0.32999906,119,99.366615,0.8375632,1.9636154,11900,100,0.11204964,50.926468,16.7,4.0211253,62.151386,0.15605284,0.57448417,0.040211253,9.900185,[-0.484  0.331 -0.758  0.462 -0.979]
-108.05029321068263,100.0,469.2813889980316,0.009999999,0.01,2.53193,-3.9421463,-2.8991699e-06,1.0,9.313226e-10,200450,6.4754233,-0.21015634,120,99.410416,,1.0,12000,100,-0.21015634,100.0,16.65,1.0,100.0,1.0,-2.8796494e-06,0.01,6.3046036,[-0.475  0.346 -0.759  0.457 -0.989]
-108.4799565920166,100.0,472.4295175075531,0.009999999,0.01,2.6064162,-3.8993454,-1.2207031e-06,1.0,9.313226e-10,202090,6.862026,-0.25407204,121,99.36893,,1.0,12100,100,-0.25407204,100.0,16.4,1.0,100.0,1.0,-1.2349337e-06,0.01,7.6221237,[-0.475  0.346 -0.759  0.457 -0.989]
-108.27935755536386,100.0,475.898503780365,0.012209041,1.9417448e-05,2.7221148,-3.7942123,5.1116945e-06,1.220904,0.027955616,203712,99.10454,-0.3167008,122,99.40828,2.7955613,9.39989,12200,100,0.7307716,10.638422,16.22,20.279865,16.018091,0.0019417449,1.7017677,0.20279865,9.501175,[-0.475  0.346 -0.759  0.457 -0.989]
-107.8333128200936,100.0,480.6775059700012,0.009999999,0.01,2.548632,-3.7393036,6.866455e-06,1.0,9.313226e-10,205328,6.561136,-0.2789238,123,99.38834,,1.0,12300,100,-0.2789238,100.0,16.16,1.0,100.0,1.0,6.839633e-06,0.01,8.36792,[-0.495  0.343 -0.736  0.411 -0.982]
-108.16639025804365,100.0,483.28066062927246,0.01784034,1.2079776e-06,2.5859215,-3.7397919,7.019043e-06,1.784034,0.09711088,206968,4627.8477,-0.2573284,124,99.407234,9.711089,59.396534,12400,100,5.0891547,1.6836,16.4,96.39155,3.2647884,0.00012079776,7.072417,0.96391547,7.7200623,[-0.495  0.343 -0.736  0.411 -0.982]
-108.41667465071149,100.0,487.66341972351074,0.009999999,0.01,2.5505707,-3.8298264,2.670288e-06,1.0,9.313226e-10,208620,6.571122,-0.28990465,125,99.4128,,1.0,12500,100,-0.28990465,100.0,16.52,1.0,100.0,1.0,2.682209e-06,0.01,8.69722,[-0.478  0.385 -0.743  0.444 -0.965]
-108.33622368919228,100.0,490.82271003723145,0.0099305585,0.0032583862,2.7641084,-4.090721,-2.670288e-06,0.9930558,0.002709405,210289,11.823925,-0.28499082,126,99.378426,0.2709405,1.0857145,12600,100,-0.15766475,92.10525,16.69,2.1778126,93.07181,0.32583863,0.13928616,0.021778125,8.549644,[-0.478  0.385 -0.743  0.444 -0.965]
-108.03797299108837,100.0,493.673077583313,0.009999999,0.01,2.780246,-4.0944366,-6.6375733e-06,1.0,9.313226e-10,211919,7.807846,-0.29937088,127,99.38548,,1.0,12700,100,-0.29937088,100.0,16.3,1.0,100.0,1.0,-6.6310167e-06,0.01,8.9809265,[-0.476  0.383 -0.742  0.452 -0.974]
-108.03618333470804,100.0,497.39064741134644,0.010567383,0.00015840626,2.8144338,-4.407715,5.0354006e-06,1.0567383,0.018242234,213575,115.80887,-0.36171553,128,99.40144,1.8242235,4.600205,12800,100,0.2754988,21.738161,16.56,15.833627,25.125414,0.015840625,1.0513202,0.15833627,10.851616,[-0.476  0.383 -0.742  0.452 -0.974]
-108.22363579389888,100.0,500.58504581451416,0.016221348,6.497075e-06,3.0117946,-4.4124527,8.087158e-06,1.622135,0.06303645,215271,696.34045,-0.29388687,129,99.39208,6.3036456,18.226341,12900,100,2.0657988,5.4865646,16.96,55.905914,6.2107434,0.0006497075,3.3205044,0.55905914,8.816849,[-0.475  0.379 -0.722  0.461 -0.976]
-108.42157844926167,100.0,505.44007635116577,0.010584738,0.001889112,2.9598372,-4.3060837,4.8065185e-06,1.0584738,0.0072995736,216936,15.716688,-0.3745298,130,99.41312,0.72995734,1.4888587,13000,100,-0.24857628,67.16554,16.65,4.7993226,67.769394,0.18891121,0.20842633,0.047993224,11.236038,[-0.487  0.359 -0.717  0.484 -0.983]
-108.25834292799766,100.0,508.78563499450684,0.009999999,0.01,2.8035874,-4.2487946,8.087158e-06,1.0,9.313226e-10,218614,7.939498,-0.21784319,131,99.39403,,1.0,13100,100,-0.21784319,100.0,16.78,1.0,100.0,1.0,8.072704e-06,0.01,6.5355377,[-0.488  0.363 -0.72   0.469 -0.986]
-107.66836761406343,100.0,511.51574206352234,0.009999999,0.01,2.7008657,-4.5946655,-1.5258789e-06,1.0,9.313226e-10,220260,7.368359,-0.31046474,132,99.41294,,1.0,13200,100,-0.31046474,100.0,16.46,1.0,100.0,1.0,-1.5199184e-06,0.01,9.313896,[-0.488  0.363 -0.72   0.469 -0.986]
-108.81621822199091,100.0,515.2801067829132,0.00932386,0.0004893201,3.2645261,-4.451912,9.689331e-06,0.9323859,0.009296779,222003,28.461998,-0.3094828,133,99.38537,0.92967784,2.2875602,13300,100,0.09738907,43.714695,17.43,6.7924376,50.145435,0.04893201,0.56548667,0.06792437,9.284775,[-0.488  0.363 -0.72   0.469 -0.986]
-108.63866317677969,100.0,519.0230379104614,0.010439333,0.00027158885,2.6955323,-4.1000366,7.6293946e-07,1.0439333,0.013180441,223680,15.337875,-0.22265452,134,99.37691,1.3180441,3.0593858,13400,100,0.096984595,32.6863,16.77,8.634903,38.549076,0.027158886,0.48643312,0.086349025,6.679657,[-0.477  0.391 -0.713  0.483 -0.988]
-108.56620240635725,100.0,522.3667345046997,0.008212616,0.00034790227,2.4992592,-3.992157,2.2125244e-06,0.82126164,0.0075569535,225376,7.3906612,-0.19056305,135,99.416374,0.7556953,2.254126,13500,100,0.10048446,44.36309,16.96,4.9765115,54.150608,0.03479023,0.3865943,0.049765114,5.716957,[-0.474  0.401 -0.725  0.478 -0.988]
-108.97435684183834,100.0,525.8233489990234,0.009999999,0.01,2.6897295,-3.738449,-6.5612794e-06,1.0,9.313226e-10,227027,7.307721,-0.2943616,136,99.47088,,1.0,13600,100,-0.2943616,100.0,16.51,1.0,100.0,1.0,-6.5490603e-06,0.01,8.83065,[-0.486  0.391 -0.717  0.449 -0.988]
-108.37217839062907,100.0,529.0095031261444,0.009463133,0.0015080792,2.392762,-4.166313,5.1116945e-06,0.9463133,0.0046527334,228671,8.385183,-0.2574018,137,99.3968,0.46527335,1.3961248,13700,100,-0.04860592,71.62683,16.44,3.0869184,80.532234,0.15080793,0.2555402,0.030869182,7.722206,[-0.486  0.391 -0.717  0.449 -0.988]
-107.78837603283976,100.0,532.4445397853851,0.008856243,0.001513684,2.7649364,-4.50795,-1.5258789e-06,0.8856244,0.007185555,230331,14.248489,-0.3000117,138,99.38319,0.71855545,1.8723227,13800,100,0.12392089,53.409595,16.6,4.338775,60.302856,0.15136841,0.53443336,0.043387752,9.000305,[-0.486  0.401 -0.694  0.442 -0.989]
-108.17352590971024,100.0,536.2490742206573,0.019754536,3.2220262e-06,2.8171043,-4.380348,-8.392334e-07,1.9754539,0.14254148,231995,786.85785,-0.2715684,139,99.40246,14.254149,47.74679,13900,100,0.9014493,2.0943816,16.64,143.5812,1.8844689,0.00032220263,2.7779553,1.435812,8.147026,[-0.488  0.404 -0.707  0.436 -0.997]
-108.05016098499127,100.0,541.2869400978088,0.009891314,0.0054149698,2.4693007,-4.411888,-2.3651123e-06,0.98913145,0.003620125,233665,6.9739566,-0.2663405,140,99.38777,0.3620125,1.0831218,14000,100,-0.22082485,92.32572,16.7,2.8997128,88.187386,0.541497,0.05636157,0.028997127,7.990143,[-0.471  0.379 -0.765  0.43  -1.026]
-108.6323928798102,100.0,544.0633642673492,0.010000013,0.009999131,2.7625618,-4.1105804,5.9509275e-06,1.0000013,4.3749955e-07,235325,7.7091293,-0.28566805,141,99.3863,4.3748998e-05,1.0,14100,100,-0.28565863,100.0,16.6,1.000122,100.0,0.9999131,1.5418977e-05,0.010001219,8.570221,[-0.469  0.382 -0.769  0.432 -1.027]
-108.33394413688421,100.0,548.0526587963104,0.010052886,0.0011477013,2.5772104,-3.8382263,-7.6293946e-07,1.0052886,0.008448412,236938,22.750483,-0.22103274,142,99.3748,0.8448412,1.8982947,14200,100,0.17628103,52.67886,16.13,4.933076,58.607483,0.11477013,0.4808158,0.04933076,6.6309586,[-0.469  0.382 -0.769  0.432 -1.027]
-107.89403730231082,100.0,550.8184332847595,0.009999989,0.009999615,2.8883808,-4.019615,8.010864e-06,0.9999989,1.08102846e-07,238558,8.426997,-0.35442752,143,99.380135,1.0811867e-05,1.0,14300,100,-0.35442603,100.0,16.2,1.0000234,100.000015,0.9999615,9.480864e-06,0.010000234,10.633064,[-0.469  0.389 -0.777  0.425 -1.027]
-108.17854172026428,100.0,553.4248774051666,0.009999999,0.01,2.371159,-3.9062195,3.7384034e-06,1.0,9.313226e-10,240186,5.6791873,-0.2647052,144,99.39461,,1.0,14400,100,-0.2647052,100.0,16.28,1.0,100.0,1.0,3.7429854e-06,0.01,7.941269,[-0.469  0.389 -0.777  0.425 -1.027]
-108.07305540379892,100.0,557.4466831684113,0.010713551,0.00071964844,2.9211984,-4.0744095,1.1444092e-06,1.0713551,0.01192466,241817,45.95617,-0.32092398,145,99.38005,1.192466,2.3349028,14500,100,0.15603197,42.828335,16.31,8.767314,44.66542,0.071964845,0.64641804,0.087673135,9.627754,[-0.469  0.389 -0.777  0.425 -1.027]
-108.3905523028562,100.0,561.7210669517517,0.009786559,0.0010171647,2.6285806,-3.8414536,1.0604858e-05,0.978656,0.0067892987,243468,9.872577,-0.27390805,146,99.40053,0.67892987,1.3944801,14600,100,-0.18377593,71.71131,16.51,4.0570755,67.509605,0.101716466,0.13968948,0.040570755,8.21756,[-0.457  0.389 -0.788  0.456 -1.036]
-107.73061146345702,100.0,565.2149596214294,0.010040533,0.0041775005,3.2304559,-4.737129,6.027222e-06,1.0040532,0.0029904502,245132,10.879058,-0.32721314,147,99.41962,0.299045,1.1218781,14700,100,-0.18181638,89.13624,16.64,2.1242976,91.852036,0.41775006,0.16477005,0.021242976,9.816574,[-0.459  0.386 -0.78   0.458 -1.036]
-108.22393155497137,100.0,569.2673492431641,0.010000007,0.009999873,2.6456604,-4.214882,4.653931e-06,1.0000007,5.3979363e-08,246807,7.070231,-0.29315662,148,99.41783,5.3966896e-06,1.0,14800,100,-0.29315603,100.0,16.75,1.0000163,99.999985,0.9999873,5.239621e-06,0.010000163,8.794838,[-0.455  0.383 -0.789  0.469 -1.042]
-108.46160842333687,100.0,572.0393056869507,0.012428819,8.293018e-07,2.4373984,-4.2213974,-3.6621093e-06,1.2428821,0.056922473,248452,300.2525,-0.24211031,149,99.39728,5.692248,23.443995,14900,100,0.95525134,4.265485,16.45,56.30338,4.5505676,8.2930186e-05,2.1275074,0.56303376,7.263199,[-0.455  0.383 -0.789  0.469 -1.042]
-108.43526856944086,100.0,576.656893491745,0.01119132,0.00017216413,2.7042246,-3.7139053,1.2969971e-06,1.1191319,0.014815141,250079,51.229153,-0.24126585,150,99.36869,1.4815142,3.739664,15000,100,0.8514669,26.74037,16.27,8.7056675,36.33109,0.017216414,1.3180344,0.087056674,7.238014,[-0.439  0.401 -0.813  0.49  -1.057]
-108.50549746705609,100.0,581.4663426876068,0.052319515,2.1269886e-06,2.320493,-3.3184967,-2.2888183e-07,5.2319517,0.4597922,251706,15285.656,-0.23969626,151,99.41357,45.979218,486.04337,15100,100,6.670611,0.20574296,16.27,462.5109,1.2782539,0.00021269887,11.955043,4.6251087,7.19088,[-0.457  0.385 -0.853  0.516 -1.067]
-108.30278473958562,100.0,586.1146924495697,0.009042845,7.219557e-05,2.5386302,-3.9930878,-3.890991e-06,0.90428454,0.030712718,253349,227.63948,-0.24124889,152,99.40493,3.071272,17.709368,15200,100,0.7979735,5.646729,16.43,27.528564,7.9775143,0.0072195577,1.8131928,0.27528563,7.2373505,[-0.458  0.375 -0.911  0.513 -1.066]
