InitialReturnMin,StdIWNorm,MeanIW,Weights,ReturnStepMaxmin,InitialReturnStd,ReturnMeanIW,J_sample_variance,EpThisIter,StdIW,EpRewMean,InitialReturnMean,MaxIWNorm,Iteration,InitialReturnMax,MinIWNorm,TimestepsSoFar,EpisodesSoFar,EmpiricalD2,ESSRenyi,EntropyCoefficient,Bound,MeanEntropy,MaxIW,MeanIWNorm,ESSClassic,TimeElapsed,MinIW,ReturnStepMax,EpLenMean,InitialBound
-45.839,0.0028609647,1.0000025,[-1.707 -0.588  0.101 -1.372  2.041],97.30137,23.320854,1.555865,560.96735,100,0.28609645,-114.78546387094552,3.1280517e-06,0.021543147,75,49.466045,0.003071268,288397,7500,1.0826894,92.362595,9.999975,34.31834,3.4478247,2.1543148,0.010000026,92.4342,710.6316072940826,0.30712682,100.0,135.15,32.946964
-49.30832,0.010559087,1.0001245,[-1.725 -0.598  0.067 -1.389  2.029],97.43945,23.033472,4.0090013,1110.976,100,1.0559087,-110.86927188165068,-2.5558472e-06,0.05749058,76,43.338142,0.00065926334,302606,7600,2.4468832,40.868317,9.998755,35.398125,3.3964372,5.7490582,0.010001245,47.2888,741.8442306518555,0.065926336,100.0,142.09,32.834637
-47.510838,6.89889e-07,1.0000044,[-1.729 -0.614  0.042 -1.353  1.977],97.18973,20.326626,0.00023436546,417.35052,100,6.898939e-05,-111.94721237496357,-2.784729e-06,0.01000262,77,44.02872,0.009998268,314974,7700,0.9999705,100.00295,9.999956,32.380787,3.3964372,1.000262,0.010000043,100.00001,772.2033543586731,0.9998269,100.0,123.68,32.380672
-50.819435,2.9535798e-07,1.000001,[-1.73  -0.614  0.042 -1.353  1.977],97.46356,20.569412,3.2782555e-05,427.37335,100,2.9534105e-05,-111.22992937937487,-3.0517577e-07,0.010000691,78,41.429768,0.0099991225,329453,7800,1.0,100.0,9.99999,32.270393,3.3964372,1.0000691,0.010000009,100.00001,802.8132152557373,0.99991226,100.0,144.79,32.27039
-48.57192,9.313226e-10,1.0,[-1.73  -0.614  0.042 -1.353  1.977],97.36187,21.620235,,472.1561,100,,-111.4503368676061,7.6293944e-08,0.01,79,48.962597,0.01,343060,7900,1.0,100.0,10.0,32.332283,3.3964372,1.0,0.009999999,100.0,833.9562273025513,1.0,100.0,136.07,32.332283
-45.671047,0.008659342,0.9999967,[-1.73  -0.614  0.042 -1.353  1.977],97.39744,21.727692,3.7595265,909.95044,100,0.8659343,-113.25441881209879,-2.4414062e-06,0.07387175,80,46.917202,0.002162002,357194,8000,1.5899558,62.89483,9.999968,35.916,3.4128566,7.3871746,0.009999967,57.147854,867.4904980659485,0.2162002,100.0,141.34,32.400463
-45.880898,0.005934194,1.0000519,[-1.757 -0.698  0.009 -1.282  1.994],97.45953,21.203089,4.4058757,632.09283,100,0.59341943,-111.35220632538365,4.653931e-06,0.034097046,81,43.647583,0.0021201877,371651,8100,1.37058,72.961815,9.999481,36.677673,3.406402,3.4097047,0.0100005185,73.95849,897.4560837745667,0.21201877,100.0,144.57,32.59921
-52.133823,0.012568873,1.0000167,[-1.803 -0.815 -0.029 -1.245  1.988],97.92255,21.898867,7.497311,1746.3259,100,1.2568874,-107.38959340009454,2.1743774e-06,0.07573892,82,42.666786,0.00016142867,391585,8200,4.5336485,22.057291,9.999833,37.91944,3.4122875,7.573892,0.0100001665,38.764004,946.3338713645935,0.016142868,100.0,199.34,32.32623
-55.659405,9.313226e-10,1.0,[-1.875 -0.931  0.037 -1.163  1.994],98.10715,21.903275,1.0430813e-07,484.59943,100,,-111.12841994692866,1.14440915e-07,0.01,83,39.79665,0.01,416478,8300,1.0,100.0,10.0,32.267563,3.4122875,1.0,0.009999999,100.0,996.0759210586548,1.0,100.0,248.93,32.267563
-53.446285,0.0024656733,1.0000015,[-1.875 -0.931  0.037 -1.163  1.994],98.21063,18.98912,0.34412986,400.27762,100,0.24656732,-106.02328886511826,8.773804e-07,0.017280119,84,37.757248,0.0044037057,443341,8400,1.0593112,94.40097,9.999985,32.7153,3.4204838,1.7280118,0.010000016,94.2689,1056.446994304657,0.44037056,100.0,268.63,32.34133
-51.22521,0.002275316,1.0008044,[-1.88  -0.948  0.031 -1.181  2.001],98.026306,21.550243,1.5351235,516.2004,100,0.22753163,-108.37671913423311,-1.14440915e-07,0.018921552,85,40.469013,0.006246088,465602,8500,1.041637,96.00274,9.991959,33.92514,3.416018,1.8921553,0.010008043,95.0853,1105.0458285808563,0.6246088,100.0,222.61,32.49733
-61.10869,9.313226e-10,1.0,[-1.881 -0.962  0.014 -1.165  1.997],98.087906,19.114471,8.791685e-07,369.05353,100,,-112.4976917524483,8.5830686e-07,0.01,86,34.64416,0.01,490270,8600,1.0,100.0,10.0,32.123222,3.416018,1.0,0.009999999,100.0,1163.3988721370697,1.0,100.0,246.68,32.123222
-58.4436,0.016096082,1.0000783,[-1.881 -0.962  0.014 -1.165  1.997],98.088684,20.265293,6.9107676,1296.2301,100,1.6096083,-111.2899681282586,2.670288e-07,0.08951277,87,34.462715,0.0005064166,514694,8700,6.638655,15.063292,9.999217,36.236736,3.4348104,8.951278,0.010000783,27.851788,1215.336667060852,0.05064166,100.0,244.24,32.21206
-56.41672,9.313226e-10,1.0,[-1.932 -1.091  0.025 -1.061  2.016],98.33368,16.750526,-6.556511e-07,283.41425,100,,-106.26099128363893,-6.1035155e-07,0.01,88,36.275448,0.01,546589,8800,1.0,100.0,10.0,32.467545,3.4348104,1.0,0.009999999,100.0,1284.723886013031,1.0,100.0,318.95,32.467545
-54.164463,0.004876351,1.0000342,[-1.932 -1.091  0.025 -1.061  2.016],98.361786,15.997743,1.8006384,294.71542,100,0.4876351,-106.0450275221427,-1.4877319e-06,0.035056215,89,26.914427,0.0026217394,579821,8900,1.189644,84.05876,9.999658,34.03093,3.4200714,3.5056214,0.0100003425,80.79034,1355.2927854061127,0.26217395,100.0,332.32,32.542618
-55.102512,0.0046245647,0.9999924,[-1.936 -1.109  0.043 -1.062  2.001],98.24873,19.453335,1.6771165,464.25986,100,0.46245643,-109.42280224312206,3.4332277e-07,0.025091715,90,38.672283,0.0018652692,608951,9000,1.299627,76.94516,9.999924,33.71758,3.413464,2.5091715,0.009999923,82.381195,1413.6009962558746,0.18652692,100.0,291.3,32.363964
-49.66617,0.0030849203,1.0000038,[-1.952 -1.123  0.003 -1.101  1.994],98.37804,15.717141,0.598474,252.65315,100,0.30849206,-101.68565704825068,-6.1035155e-07,0.024369448,91,29.23521,0.004064298,641649,9100,1.0613675,94.21807,9.999962,32.93571,3.4042945,2.436945,0.010000038,91.310295,1481.8705444335938,0.40642977,100.0,326.98,32.4791
-56.586723,2.7469122e-08,0.9999998,[-1.959 -1.131  0.008 -1.102  1.985],98.33365,19.615015,8.925796e-06,388.63483,100,2.7481037e-06,-96.67654235713721,-1.3542175e-06,0.010000069,92,33.59997,0.009999926,670666,9200,1.0,100.0,9.999998,32.156723,3.4042945,1.0000069,0.009999998,100.00001,1543.7800252437592,0.9999926,100.0,290.17,32.15672
-51.750023,9.313226e-10,1.0,[-1.959 -1.131  0.008 -1.102  1.985],98.38158,15.954416,2.026558e-06,257.11456,100,,-101.7080146158648,1.7929077e-06,0.01,93,29.612103,0.01,703559,9300,1.0,100.0,10.0,32.317947,3.4042945,1.0,0.009999999,100.0,1612.2135741710663,1.0,100.0,328.93,32.317947
-60.47785,0.00056429935,0.9999981,[-1.959 -1.131  0.008 -1.102  1.985],98.44383,17.594477,0.23998189,305.66272,100,0.056429937,-93.4812674031983,4.005432e-06,0.011875455,94,47.15153,0.008920407,737175,9400,1.0034689,99.65431,9.999981,32.245697,3.4025204,1.1875455,0.009999981,99.68259,1685.001541376114,0.8920407,100.0,336.16,32.027023
-56.99458,0.020229636,1.0000043,[-1.962 -1.137  0.004 -1.1    1.984],98.38431,19.0554,4.701012,2443.7983,100,2.0229638,-97.90060568771295,-6.8664554e-07,0.20123778,95,32.845425,0.0002882802,768977,9500,2.6301413,38.02077,9.999957,35.31693,3.369713,20.12378,0.010000043,19.63731,1758.7043676376343,0.02882802,100.0,318.02,32.125385
-45.737556,2.392611e-09,1.0,[-1.963 -1.188 -0.023 -1.067  1.951],98.406906,17.176334,7.8976154e-07,298.00656,100,2.2992255e-07,-102.4966345197991,1.0490418e-06,0.010000009,96,31.119507,0.009999992,803540,9600,1.0,100.0,10.0,32.172546,3.369713,1.000001,0.01,99.99998,1835.7254095077515,0.9999993,100.0,345.63,32.172546
-41.7771,1.8462751e-09,1.0,[-1.963 -1.188 -0.023 -1.067  1.951],98.43114,15.611415,-3.0994415e-06,246.17805,100,1.7026493e-07,-96.47445579242554,-3.1471252e-06,0.010000004,97,34.747406,0.009999997,837458,9700,1.0,100.0,10.0,32.304558,3.369713,1.0000005,0.01,100.0,1910.8061044216156,0.99999976,100.0,339.18,32.304558
-59.208416,9.313226e-10,1.0,[-1.963 -1.188 -0.023 -1.067  1.951],98.45427,17.488354,-5.5134296e-07,308.93185,100,,-95.36223863412657,-6.1035155e-07,0.01,98,34.180614,0.01,872406,9800,1.0,100.0,10.0,31.723518,3.369713,1.0,0.009999999,100.0,1986.0336291790009,1.0,100.0,349.48,31.723518
-58.447495,4.0658265e-06,0.99999785,[-1.963 -1.188 -0.023 -1.067  1.951],98.52968,17.401827,0.0009737611,305.88205,100,0.0004065839,-90.07655725709641,2.2888185e-06,0.010009561,99,40.94567,0.009988474,910710,9900,1.0,100.0,9.999979,31.749779,3.3697128,1.000956,0.009999978,99.99997,2070.9755318164825,0.9988474,100.0,383.04,31.748884
-62.035812,0.004139378,0.9999981,[-1.963 -1.188 -0.023 -1.067  1.951],98.437546,16.942423,1.1388879,334.94907,100,0.41393784,-94.110002059048,9.727478e-07,0.021556353,100,40.343105,0.0023523124,944174,10000,1.1912284,83.94696,9.999981,32.41895,3.353706,2.1556354,0.009999979,85.37194,2143.1898596286774,0.23523125,100.0,334.64,31.629269
-56.051674,0.0019573336,1.0000705,[-1.974 -1.201 -0.016 -1.069  1.935],98.429886,17.388298,0.68795913,302.28723,100,0.19573337,-95.98364923294044,-3.1661987e-06,0.015838014,101,47.49299,0.0065980395,977846,10100,1.0367297,96.45716,9.999295,32.33935,3.3556147,1.5838014,0.010000705,96.31073,2208.6728665828705,0.659804,100.0,336.72,31.668667
-55.457718,0.004288868,1.0000536,[-1.978 -1.205 -0.015 -1.05   1.937],98.454605,17.633146,0.63675225,359.33337,100,0.4288868,-96.89014281047241,-1.7166138e-07,0.025110237,102,45.11819,0.0027829674,1013376,10200,1.2592608,79.41167,9.999464,31.972277,3.3411744,2.5110238,0.010000536,84.46486,2281.8816196918488,0.27829674,100.0,355.3,31.707554
-58.973366,0.0021839023,0.99999756,[-1.996 -1.219  0.006 -1.065  1.922],98.47005,15.794587,0.40543678,254.01709,100,0.21839026,-94.5194181143627,2.708435e-06,0.014892878,103,33.85737,0.005645609,1049047,10300,1.0560004,94.69694,9.999975,31.707127,3.3321843,1.4892879,0.009999975,95.44767,2356.6588909626007,0.5645609,100.0,356.71,31.445967
-64.24016,9.313226e-10,1.0,[-1.996 -1.219  0.009 -1.066  1.913],98.45094,15.445947,-5.364418e-07,240.98715,100,,-96.76877715647946,-3.8146973e-07,0.01,104,26.197947,0.01,1084296,10400,1.0,100.0,10.0,31.180504,3.3321843,1.0,0.009999999,100.0,2429.7997057437897,1.0,100.0,352.49,31.180504
-48.679474,0.000115883304,1.0000049,[-1.996 -1.219  0.009 -1.066  1.913],98.52046,15.208413,0.027790785,232.9226,100,0.011588333,-86.66357227977724,5.722046e-07,0.010357751,105,26.570158,0.009685397,1120441,10500,1.0002408,99.97593,9.999951,31.725006,3.3320222,1.0357751,0.010000049,99.98656,2503.4913074970245,0.9685398,100.0,361.45,31.699194
-57.130653,9.313226e-10,1.0,[-1.996 -1.22   0.009 -1.066  1.913],98.46965,19.128319,-1.5199184e-06,369.5884,100,,-97.22551466514095,-1.6403199e-06,0.01,106,31.595312,0.01,1157106,10600,1.0,100.0,10.0,31.415865,3.3320222,1.0,0.009999999,100.0,2577.8721017837524,1.0,100.0,366.65,31.415865
-54.959557,9.313226e-10,1.0,[-1.996 -1.22   0.009 -1.066  1.913],98.44374,15.502511,-4.529953e-06,242.7554,100,,-94.98951703927811,-4.4631956e-06,0.01,107,25.221233,0.01,1191259,10700,1.0,100.0,10.0,31.488232,3.3320222,1.0,0.009999999,100.0,2646.7586765289307,1.0,100.0,341.53,31.488232
-38.463722,9.313226e-10,1.0,[-1.996 -1.22   0.009 -1.066  1.913],98.48575,15.436365,-4.991889e-07,240.68825,100,,-92.82029648280935,-5.722046e-07,0.01,108,34.45333,0.01,1227358,10800,1.0,100.0,10.0,32.038097,3.3320222,1.0,0.009999999,100.0,2720.9177737236023,1.0,100.0,360.99,32.038097
-37.067604,9.313226e-10,1.0,[-1.996 -1.22   0.009 -1.066  1.913],98.49985,14.35356,-1.6540289e-06,208.10576,100,,-90.14798121689103,-1.7738342e-06,0.01,109,27.883253,0.01,1263406,10900,1.0,100.0,10.0,32.084633,3.3320222,1.0,0.009999999,100.0,2795.667332649231,1.0,100.0,360.48,32.084633
-42.582336,1.6101832e-06,1.0000008,[-1.996 -1.22   0.009 -1.066  1.913],98.479904,14.828323,0.00028544664,222.09377,100,0.00016101822,-91.30515220258857,1.6212464e-06,0.0100041395,110,27.001009,0.009995335,1298517,11000,1.0,100.0,9.999991,31.901064,3.332022,1.000414,0.010000008,99.99999,2869.57115483284,0.99953353,100.0,351.11,31.900812
-54.078316,9.313226e-10,1.0,[-1.996 -1.22   0.009 -1.066  1.913],98.4628,15.480354,-2.0563602e-06,242.06198,100,,-95.61465267861112,-1.9836425e-06,0.01,111,40.52728,0.01,1334114,11100,1.0,100.0,10.0,31.517609,3.332022,1.0,0.009999999,100.0,2944.58624625206,1.0,100.0,355.97,31.517609
-54.235546,0.0022678855,0.99999726,[-1.996 -1.22   0.009 -1.066  1.913],98.42514,15.068291,0.38918757,214.58154,100,0.22678855,-100.73586185761015,-1.5449524e-06,0.016871976,112,25.450325,0.0052986764,1369161,11200,1.0638822,93.99537,9.999972,31.75427,3.3229878,1.6871976,0.009999973,95.10825,3017.495873451233,0.52986765,100.0,350.47,31.512367
-34.529373,9.313226e-10,1.0,[-1.997 -1.225  0.012 -1.061  1.904],98.47328,14.097429,-1.0430813e-06,200.74495,100,,-94.38024187116231,-9.059906e-07,0.01,113,31.455687,0.01,1404998,11300,1.0,100.0,10.0,32.078896,3.3229878,1.0,0.009999999,100.0,3091.520211458206,1.0,100.0,358.37,32.078896
-44.26906,0.0015998246,0.9999871,[-1.997 -1.225  0.012 -1.061  1.904],98.50389,16.964033,0.25164676,303.62268,100,0.15998246,-90.97246008031715,2.2888183e-07,0.015011703,114,33.902164,0.0063961325,1441672,11400,1.0295614,97.12874,9.999871,32.041336,3.3287406,1.5011703,0.00999987,97.50437,3169.547919988632,0.6396133,100.0,366.74,31.754242
-46.475426,0.011571718,1.0000043,[-2.    -1.223  0.015 -1.066  1.91 ],98.47836,19.122458,2.803295,768.058,100,1.1571718,-89.44011664270151,9.155273e-07,0.09578059,115,32.920006,0.00084443,1475964,11500,2.5035453,39.943356,9.999957,33.27979,3.292784,9.578059,0.0100000445,42.75267,3236.776613712311,0.084443,100.0,342.92,31.738228
-65.868355,0.0075382246,1.0000008,[-2.002 -1.229  0.017 -1.063  1.874],98.523544,17.744967,2.2159505,390.14777,100,0.7538225,-85.73275958416181,2.670288e-07,0.054669227,116,35.86755,0.0013487057,1511952,11600,1.5584226,64.16745,9.999991,32.162846,3.2687857,5.4669228,0.010000007,63.76545,3305.4814178943634,0.13487057,100.0,359.88,30.73223
-40.884666,4.158426e-06,1.0000015,[-2.035 -1.228  0.023 -1.05   1.85 ],98.55327,13.60809,0.0014164448,187.05139,100,0.0004158468,-86.45310885394798,2.269745e-06,0.010011443,117,27.095991,0.009986095,1550657,11700,1.0,100.0,9.999985,31.326395,3.2687852,1.0011443,0.010000016,99.99999,3379.97349691391,0.99860954,100.0,387.05,31.325039
-63.38379,0.0054356223,1.000004,[-2.035 -1.228  0.023 -1.05   1.85 ],98.54292,15.052465,0.5810137,311.6179,100,0.54356223,-83.5937659722362,-5.7220458e-08,0.033875536,118,28.910852,0.0028057047,1587234,11800,1.3198166,75.768105,9.99996,30.960276,3.2806637,3.3875537,0.010000039,77.19281,3447.273503303528,0.28057048,100.0,365.77,30.575058
-58.63083,0.0023688297,0.999983,[-2.048 -1.23   0.055 -1.062  1.862],98.51045,16.182747,1.0870521,301.75732,100,0.23688295,-85.9086107654589,2.632141e-06,0.020096567,119,40.762054,0.0060133804,1622331,11900,1.0612224,94.23095,9.99983,31.897915,3.282472,2.0096567,0.00999983,94.686615,3511.610243320465,0.601338,100.0,350.97,30.852278
-41.526917,0.0015043147,1.0000002,[-2.054 -1.243  0.06  -1.045  1.864],98.46524,17.528961,0.31814948,327.63095,100,0.15043148,-95.72851871053892,-1.9073487e-07,0.014251459,120,37.21685,0.007534786,1658133,12000,1.0283828,97.24006,9.999998,31.797255,3.2882848,1.425146,0.010000003,97.7871,3577.401465654373,0.75347865,100.0,358.02,31.440489
-57.20049,0.006889165,1.0000389,[-2.056 -1.246  0.066 -1.047  1.869],98.57013,16.536915,1.8884547,406.389,100,0.6889165,-86.21083091766025,4.5776366e-07,0.04480299,121,30.99777,0.002129923,1698243,12100,1.255903,79.623985,9.999611,32.46516,3.2714744,4.480299,0.010000389,67.81643,3652.7570140361786,0.21299231,100.0,401.1,30.976164
-59.515224,0.004741613,0.99999255,[-2.056 -1.253  0.06  -1.043  1.852],98.58537,16.366743,0.6745261,296.1612,100,0.4741613,-81.65474921050883,-1.6021728e-06,0.035293866,122,29.19418,0.002213599,1737630,12200,1.1799132,84.752,9.999926,31.085787,3.2566428,3.5293868,0.009999924,81.64384,3728.531147956848,0.22135991,100.0,393.87,30.730902
-58.979874,0.009498644,0.9999915,[-2.054 -1.257  0.059 -1.044  1.838],98.57303,16.62978,1.6569782,515.88635,100,0.94986445,-83.04728842838392,-2.2888183e-07,0.061479706,123,29.627853,0.0010971681,1776530,12300,2.2546527,44.35273,9.999915,31.567986,3.2863328,6.1479707,0.009999915,52.569103,3801.6174342632294,0.10971681,100.0,389.0,30.600433
-35.72211,9.763353e-09,1.0000001,[-2.067 -1.268  0.041 -1.053  1.867],98.532394,14.772056,1.7955899e-06,220.41788,100,9.786785e-07,-93.96934398798177,1.8787384e-06,0.0100000305,124,23.327744,0.009999969,1816722,12400,1.0,100.0,9.999999,31.672592,3.2863328,1.0000031,0.01,100.00002,3876.5617501735687,0.9999969,100.0,401.92,31.672592
-60.75502,0.0016907357,0.9999991,[-2.067 -1.268  0.041 -1.053  1.867],98.5311,16.053238,0.4909313,261.95212,100,0.16907358,-88.78043789145268,-2.307892e-06,0.014260303,125,29.343435,0.005028717,1854589,12500,1.0297437,97.11155,9.999991,31.247875,3.2812035,1.4260304,0.009999991,97.220825,3946.6617188453674,0.50287175,100.0,378.67,30.838158
-62.068924,9.313226e-10,1.0,[-2.066 -1.268  0.035 -1.058  1.862],98.52919,16.708965,1.2516975e-06,282.0096,100,,-88.31416372451271,1.1825562e-06,0.01,126,29.466494,0.01,1892105,12600,1.0,100.0,10.0,30.743073,3.2812035,1.0,0.009999999,100.0,4016.6814436912537,1.0,100.0,375.16,30.743073
-37.52397,9.313226e-10,1.0,[-2.066 -1.268  0.035 -1.058  1.862],98.55258,14.785674,-3.5762787e-07,220.82442,100,,-83.08023749345382,-2.670288e-07,0.01,127,32.98505,0.01,1929242,12700,1.0,100.0,10.0,31.561235,3.2812035,1.0,0.009999999,100.0,4082.2774176597595,1.0,100.0,371.37,31.561235
-36.18474,1.0259092e-07,0.9999997,[-2.066 -1.268  0.035 -1.058  1.862],98.473236,14.500481,1.4960766e-05,212.38905,100,1.0260735e-05,-94.6746315606662,-2.9087066e-06,0.010000274,128,39.14027,0.009999711,1965188,12800,1.0,100.0,9.999997,31.507366,3.2812037,1.0000274,0.009999996,100.000015,4148.4427235126495,0.99997115,100.0,359.46,31.507357
-48.144768,9.313226e-10,1.0,[-2.066 -1.268  0.035 -1.058  1.862],98.50958,16.154373,-1.758337e-06,263.5998,100,,-89.4973245065949,-1.6975403e-06,0.01,129,32.635765,0.01,2001687,12900,1.0,100.0,10.0,31.20721,3.2812037,1.0,0.009999999,100.0,4215.557436943054,1.0,100.0,364.99,31.20721
-50.941055,0.003236366,1.0000765,[-2.066 -1.268  0.035 -1.058  1.862],98.583755,16.142284,0.6429595,230.76144,100,0.3236366,-79.01587237966056,-3.1089783e-06,0.019733649,130,26.755312,0.004563885,2039653,13000,1.1264361,88.775566,9.999235,31.564821,3.272655,1.973365,0.010000765,90.520294,4284.201433897018,0.45638847,100.0,379.66,31.114
-58.20444,0.018577326,1.0000033,[-2.08  -1.276  0.041 -1.039  1.854],98.58844,14.936422,5.153077,1374.118,100,1.8577327,-81.34627144361602,-9.3460085e-07,0.167667,131,30.474606,0.00044095985,2079184,13100,3.740226,26.736353,9.999967,33.718964,3.2318177,16.7667,0.010000033,22.466114,4356.82542848587,0.044095986,100.0,395.31,30.786402
-34.169617,3.2500486e-06,0.99997294,[-2.088 -1.301  0.04  -1.035  1.813],98.58191,14.072904,0.0009874105,200.02943,100,0.0003250084,-81.28176814404583,1.9073486e-06,0.010006587,132,29.718668,0.009991339,2118066,13200,1.0000927,99.99072,9.999729,31.179235,3.2318163,1.0006588,0.009999728,100.0,4430.10027050972,0.99913394,100.0,388.82,31.179192
-53.889915,9.313226e-10,1.0,[-2.088 -1.301  0.04  -1.035  1.813],98.6131,16.92844,-2.2649765e-06,289.46677,100,,-79.36879006309934,-2.4795531e-06,0.01,133,36.9517,0.01,2159094,13300,1.0,100.0,10.0,30.521828,3.2318163,1.0,0.009999999,100.0,4506.077443122864,1.0,100.0,410.28,30.521828
-31.52428,0.001860796,0.9999961,[-2.088 -1.301  0.04  -1.035  1.813],98.54608,13.749914,0.5529493,194.3336,100,0.18607959,-86.09805658735813,-1.0299683e-06,0.014777071,134,31.860756,0.0051667006,2197029,13400,1.0396479,96.18641,9.999961,31.794287,3.2324338,1.4777071,0.009999961,96.65329,4575.214540719986,0.51667005,100.0,379.35,31.256134
-38.394737,9.313226e-10,1.0,[-2.091 -1.291  0.041 -1.049  1.814],98.61418,14.909204,-1.2516975e-06,224.52965,100,,-74.04532500086933,-1.3732911e-06,0.01,135,30.405838,0.01,2235413,13500,1.0,100.0,10.0,31.044512,3.2324338,1.0,0.009999999,100.0,4655.284741163254,1.0,100.0,383.84,31.044512
-47.384216,0.0013914058,0.99999785,[-2.091 -1.291  0.041 -1.049  1.814],98.58917,15.414436,0.2009593,244.95415,100,0.13914059,-80.16713397541292,2.2888183e-07,0.012732618,136,26.24375,0.0060755783,2274440,13600,1.0218251,97.864105,9.999979,30.876337,3.2272062,1.2732618,0.009999978,98.10077,4737.776612281799,0.60755783,100.0,390.27,30.744864
-44.19951,9.313226e-10,1.0,[-2.092 -1.289  0.041 -1.05   1.808],98.60132,14.131184,1.1399388e-06,201.70741,100,,-79.66585346436528,1.2969971e-06,0.01,137,31.3703,0.01,2314405,13700,1.0,100.0,10.0,30.798748,3.2272062,1.0,0.009999999,100.0,4826.735127449036,1.0,100.0,399.65,30.798748
-45.799366,0.0004070024,0.9999989,[-2.092 -1.289  0.041 -1.05   1.808],98.581924,16.507421,0.11595911,275.5219,100,0.04070025,-78.76263412049602,-8.392334e-07,0.010976883,138,31.725388,0.008361706,2352084,13800,1.0013012,99.87005,9.9999895,30.851929,3.2263641,1.0976883,0.0099999895,99.83461,4907.839944601059,0.83617055,100.0,376.79,30.745419
-58.72915,0.0034492542,1.00001,[-2.092 -1.29   0.041 -1.049  1.807],98.578156,16.224789,0.8730634,260.76898,100,0.3449254,-80.75228380517987,-3.2997132e-06,0.022235997,139,45.880684,0.004259596,2390370,13900,1.1072537,90.31354,9.9999,30.961264,3.2148468,2.2235997,0.0100000985,89.36781,4991.92472243309,0.42595962,100.0,382.86,30.306
-36.144417,2.3998243e-06,1.0000163,[-2.092 -1.296  0.037 -1.044  1.796],98.63397,14.165679,0.00054454803,202.70926,100,0.00023998435,-74.72764909100022,2.4032593e-06,0.010006382,140,21.700298,0.009993595,2431202,14000,0.9999027,100.00973,9.999837,30.943735,3.2148468,1.0006382,0.010000164,100.0,5080.513526439667,0.99935955,100.0,408.32,30.943657
-60.787125,9.313226e-10,1.0,[-2.092 -1.296  0.037 -1.044  1.796],98.65149,14.427405,-6.556511e-07,210.25255,100,,-69.23090360814493,-8.773804e-07,0.01,141,30.73234,0.01,2470931,14100,1.0,100.0,10.0,30.12223,3.2148468,1.0,0.009999999,100.0,5165.3081958293915,1.0,100.0,397.29,30.12223
-62.078598,9.313226e-10,1.0,[-2.092 -1.296  0.037 -1.044  1.796],98.63582,16.57871,6.3329935e-07,277.62994,100,,-74.04682341968959,3.4332277e-07,0.01,142,30.668137,0.01,2511596,14200,1.0,100.0,10.0,30.079182,3.2148468,1.0,0.009999999,100.0,5251.9463057518005,1.0,100.0,406.65,30.079182
-48.900845,9.313226e-10,1.0,[-2.092 -1.296  0.037 -1.044  1.796],98.53873,15.471735,9.536743e-07,241.7925,100,,-85.31359675000873,8.392334e-07,0.01,143,27.195961,0.01,2548587,14300,1.0,100.0,10.0,30.51844,3.2148468,1.0,0.009999999,100.0,5329.311856746674,1.0,100.0,369.91,30.51844
-60.549286,9.313226e-10,1.0,[-2.092 -1.296  0.037 -1.044  1.796],98.60187,15.056397,,228.98497,100,,-76.04953083726947,,0.01,144,30.839018,0.01,2586790,14400,1.0,100.0,10.0,30.130157,3.2148468,1.0,0.009999999,100.0,5411.341846227646,1.0,100.0,382.03,30.130157
-34.11452,0.0009537877,0.9999992,[-2.092 -1.296  0.037 -1.044  1.796],98.61061,15.154819,0.22340445,234.19392,100,0.09537878,-74.89712952495942,-1.4209747e-06,0.012210982,145,29.100948,0.006692668,2625259,14500,1.0079688,99.20942,9.999992,31.228155,3.2146447,1.2210982,0.009999993,99.098465,5494.860164403915,0.6692668,100.0,384.69,31.011316
-38.979366,0.015011801,1.0000097,[-2.096 -1.301  0.039 -1.052  1.795],98.62056,14.132846,4.209624,1668.6539,100,1.5011802,-72.85776896475248,1.14440915e-07,0.117766194,146,28.597408,0.00015923369,2663661,14600,3.9284055,25.45562,9.999904,33.405323,3.177127,11.77662,0.010000097,30.736141,5578.159044504166,0.01592337,100.0,384.02,30.847134
-44.99964,0.002833318,1.0000255,[-2.105 -1.298  0.051 -1.097  1.758],98.551956,15.924226,0.58277977,289.5755,100,0.28333178,-82.25286556592627,1.6021728e-06,0.017157344,147,29.87922,0.0039362605,2700378,14700,1.103662,90.60745,9.999744,30.67237,3.166622,1.7157344,0.010000255,92.56918,5658.823930025101,0.39362603,100.0,367.17,30.271282
-40.616127,9.313226e-10,1.0,[-2.103 -1.301  0.043 -1.091  1.748],98.61623,15.816355,1.1920929e-07,252.68393,100,,-73.1188538225803,5.7220458e-08,0.01,148,33.348602,0.01,2738483,14800,1.0,100.0,10.0,30.31235,3.166622,1.0,0.009999999,100.0,5734.198006153107,1.0,100.0,381.05,30.31235
-41.659416,0.0005575981,1.0000137,[-2.103 -1.301  0.043 -1.091  1.748],98.603,14.411388,0.13356411,208.62265,100,0.055759802,-73.05766481754078,-2.670288e-07,0.011360161,149,26.955215,0.008576672,2775288,14900,1.0039303,99.608505,9.999863,30.42751,3.1685753,1.1360161,0.010000136,99.69005,5801.496895074844,0.85766715,100.0,368.05,30.277573
