InitialReturnMean,ReturnMeanIW,ReturnStepMaxmin,EpLenMean,InitialBound,InitialReturnStd,MaxIW,EpThisIter,EpisodesSoFar,InitialReturnMin,J_sample_variance,Iteration,StdIW,InitialReturnMax,MeanIW,Weights,MaxD2w0t,EpRewMean,EmpiricalD2,MeanD2w0t,MinD2w0t,TimeElapsed,TimestepsSoFar,MinIW,ReturnStepMax,StdD2w0t,Bound
-3.1280517e-06,215.96303,93.334625,37.99,-70.67772,11.190432,2.0166442,100,17000,-16.910965,2448.1738,170,0.28621417,34.356926,1.0716306,[-0.97  -0.598 -0.53  -0.819  0.152],1.1285214,-107.61456885600046,1.0612658,0.07842117,,2194.276332616806,644382,0.630982,100.0,0.27358335,-64.77403
3.0517577e-07,206.52646,93.3911,38.58,-75.48358,11.72628,1.9224865,100,17100,-17.13224,1158.5923,171,0.19175866,36.38362,1.0306575,[-0.972 -0.584 -0.531 -0.812  0.168],1.0588491,-108.19584954435612,1.0244665,0.07851173,,2208.6758155822754,648240,0.6712909,100.0,0.27154428,-72.90961
2.4414062e-06,211.59494,93.22109,37.18,-67.446396,12.240936,1.439551,100,17200,-16.195122,450.94873,172,0.11223091,43.978798,1.0148275,[-0.971 -0.586 -0.537 -0.809  0.182],1.0283436,-107.42995296890844,1.010772,0.07488574,,2222.197058200836,651958,0.7587286,100.0,0.2642254,-66.305786
3.0517577e-07,205.92589,93.47226,38.95,-89.661255,13.224099,2.627593,100,17300,-17.025185,2060.878,173,0.23729387,50.26497,1.0495061,[-0.968 -0.584 -0.541 -0.806  0.179],1.0942498,-107.65273182148853,1.030409,0.07928939,,2236.561159849167,655853,0.5433845,100.0,0.27285075,-85.585495
1.335144e-06,220.71216,93.03244,36.4,-50.26175,11.29772,1.3564545,100,17400,-17.246262,392.0119,174,0.10201835,31.063038,1.0200295,[-0.95  -0.599 -0.54  -0.811  0.188],1.0286801,-108.60983829197662,1.0161124,0.07350688,,2249.1452000141144,659493,0.7562522,100.0,0.2623321,-48.175262
-2.5177003e-06,195.98657,93.53236,39.86,-92.29295,12.3870535,1.2881237,100,17500,-17.03218,295.44388,175,0.09123261,28.030972,1.011487,[-0.956 -0.6   -0.549 -0.812  0.181],1.0254399,-108.9716192870092,1.0094666,0.080094084,,2261.800347805023,663479,0.74637616,100.0,0.27212542,-91.33093
3.4332277e-07,213.84433,93.15362,36.66,-63.28534,12.294846,1.4086863,100,17600,-16.366081,486.3428,176,0.084112905,39.899193,1.0082275,[-0.952 -0.595 -0.546 -0.814  0.176],1.0167454,-107.16604570233572,1.0062363,0.07363298,,2273.819210290909,667145,0.80876315,100.0,0.26178092,-62.607727
2.822876e-06,215.75414,93.12668,36.89,-60.689087,12.226592,1.451584,100,17700,-16.942421,584.08154,177,0.10986304,37.689587,1.0173806,[-0.945 -0.591 -0.538 -0.812  0.176],1.0240301,-108.33333080125621,1.0120044,0.07435315,,2286.4243001937866,670834,0.7845945,100.0,0.26344177,-58.979904
4.8828124e-06,232.4703,92.81723,34.87,-43.652573,11.980033,1.5350466,100,17800,-15.960152,1049.6934,178,0.15069965,37.444828,1.0271374,[-0.938 -0.59  -0.534 -0.811  0.187],1.0679252,-107.79677287541537,1.0202603,0.07076675,,2298.5204536914825,674321,0.5502249,100.0,0.25847307,-40.929565
-2.3651123e-06,222.65572,93.07335,36.41,-57.69078,11.3119545,1.684258,100,17900,-15.718666,1326.0006,179,0.20033966,29.107689,1.0397705,[-0.924 -0.59  -0.526 -0.818  0.177],1.1018456,-107.89473465539535,1.0415567,0.074240565,,2310.927601337433,677962,0.49738094,100.0,0.26495993,-54.15718
1.14440915e-07,226.28415,92.92375,35.62,-54.21019,11.909049,1.6473736,100,18000,-16.685776,935.00104,180,0.15712409,36.517246,1.0231346,[-0.912 -0.598 -0.532 -0.827  0.164],1.0596728,-108.21798116105766,1.0223085,0.07190074,,2323.4673278331757,681524,0.6123287,100.0,0.25961414,-52.11789
2.0217894e-06,203.0312,93.4413,38.95,-75.716324,12.30336,1.7383411,100,18100,-17.108246,1008.2802,181,0.16883829,35.634712,1.0289953,[-0.922 -0.604 -0.534 -0.826  0.156],1.072401,-108.25665677402314,1.0272495,0.078883365,,2337.5067486763,685419,0.64602077,100.0,0.27141958,-73.55983
4.9209593e-06,233.55327,93.06509,36.79,-52.19284,10.615106,3.6466386,100,18200,-15.624886,8061.4585,182,0.48674524,29.872551,1.0990623,[-0.921 -0.614 -0.536 -0.823  0.154],1.2269193,-109.17627978412119,1.1169155,0.0784082,,2350.36630487442,689098,0.5006846,100.0,0.27847415,-44.454178
7.05719e-06,218.40936,93.39587,38.9,-79.62317,12.417253,3.0096245,100,18300,-16.043655,5721.278,183,0.47567672,36.304478,1.1176487,[-0.92  -0.607 -0.522 -0.818  0.182],1.2679639,-109.00041476441213,1.1055615,0.082190186,,2364.1887345314026,692988,0.38438308,100.0,0.28327268,-72.1004
3.7002565e-06,211.47826,93.29881,37.83,-66.165665,11.47782,1.6565802,100,18400,-17.087715,1052.0142,184,0.16834432,33.336864,1.0271685,[-0.914 -0.609 -0.519 -0.803  0.196],1.0614846,-107.83801678066644,1.0358462,0.07692501,,2377.965418577194,696771,0.50297725,100.0,0.26889983,-62.78511
-2.5558472e-06,196.38536,93.550354,39.64,-83.0264,11.994517,1.3884584,100,18500,-18.36367,422.23285,185,0.10600102,31.452423,1.0154953,[-0.91  -0.611 -0.509 -0.802  0.195],1.0288064,-108.0131694368599,1.0118903,0.07980618,,2392.3530395030975,700735,0.73210585,100.0,0.2719788,-81.73656
-6.1035155e-07,199.01064,93.50649,38.97,-88.98973,13.437405,1.3498722,100,18600,-17.49759,509.54813,186,0.102777325,45.23647,1.0150794,[-0.91  -0.601 -0.507 -0.797  0.191],1.0285673,-107.0441205225623,1.0095494,0.07848942,,2406.398613214493,704632,0.7336972,100.0,0.26997736,-87.66292
1.1367798e-05,207.76054,93.319534,37.84,-74.27988,12.391047,1.3524889,100,18700,-16.968185,467.02945,187,0.09429732,55.955406,1.0168113,[-0.914 -0.604 -0.507 -0.803  0.192],1.0315512,-107.47471922395391,1.0114925,0.076243445,,2419.9743115901947,708416,0.74338454,100.0,0.26645106,-72.559555
2.784729e-06,206.44783,93.41212,38.78,-77.32982,11.418074,1.5772463,100,18800,-17.114433,826.9555,188,0.15804136,33.96671,1.0341705,[-0.912 -0.615 -0.512 -0.805  0.186],1.0539992,-108.35952820654737,1.0286106,0.07894158,,2433.647376537323,712294,0.6244401,100.0,0.27225357,-73.511
4.0817263e-06,194.75578,93.5695,39.63,-97.24277,13.7660265,1.2696345,100,18900,-17.151123,335.26755,189,0.0903385,40.680614,1.0113331,[-0.92  -0.61  -0.522 -0.8    0.187],1.023788,-107.60557451198416,1.0083568,0.07962092,,2447.310357570648,716257,0.76610243,100.0,0.27137926,-96.30559
2.4795531e-06,200.60701,93.51294,39.43,-71.14311,11.648673,1.4889612,100,19000,-16.897095,786.589,190,0.1725742,39.377518,1.0283068,[-0.92  -0.614 -0.524 -0.807  0.188],1.0603541,-108.17731180194434,1.0313871,0.08003113,,2458.993153810501,720200,0.46458128,100.0,0.27354923,-68.63234
5.340576e-07,188.24304,93.78259,40.93,-94.77875,13.750531,1.5027425,100,19100,-17.441902,642.86804,191,0.12721147,48.551266,1.0276122,[-0.916 -0.599 -0.52  -0.803  0.18 ],1.0428176,-106.77426642407039,1.0181001,0.08272389,,2471.626953601837,724293,0.6252743,100.0,0.27704883,-92.525116
2.632141e-06,216.18666,93.54326,39.5,-88.78305,12.211015,3.0530152,100,19200,-17.619843,3832.9602,192,0.3800264,30.259937,1.1296549,[-0.907 -0.609 -0.517 -0.81   0.184],1.2383718,-107.77057988472416,1.1229641,0.08324271,,2484.421493291855,728243,0.37557566,100.0,0.28449997,-77.40456
1.0681152e-06,198.96516,93.48634,38.96,-80.95421,12.552999,1.4119654,100,19300,-17.214493,461.78137,193,0.1108474,33.189,1.0120281,[-0.906 -0.624 -0.506 -0.813  0.188],1.0454911,-107.40606731497849,1.012386,0.0783098,,2497.7844471931458,732139,0.7626858,100.0,0.26939303,-79.92976
-2.2125244e-06,190.81993,93.66455,39.91,-88.89584,12.749515,1.1636679,100,19400,-18.448494,256.67838,194,0.05990854,42.35397,1.0063226,[-0.894 -0.622 -0.503 -0.817  0.191],1.00981,-106.4697378242493,1.0040799,0.080063835,,2510.7847230434418,736130,0.7742821,100.0,0.27184054,-88.319595
-1.2588501e-06,186.39526,93.77601,41.21,-96.38103,12.388644,1.3731593,100,19500,-18.902336,437.41647,195,0.09183426,33.897682,1.015698,[-0.896 -0.627 -0.508 -0.819  0.193],1.0240732,-107.64286729180257,1.0078367,0.082864664,,2523.816565513611,740251,0.74,100.0,0.27649263,-94.91901
-4.615784e-06,217.7563,93.19838,36.74,-70.92055,12.359826,1.5241992,100,19600,-18.723595,1088.1764,196,0.17118908,36.49928,1.038902,[-0.909 -0.625 -0.508 -0.82   0.194],1.0737298,-106.57628772505547,1.0291766,0.074797764,,2536.3772253990173,743925,0.42742002,100.0,0.26562122,-67.4594
-2.8991699e-06,208.19391,93.47252,39.42,-75.11482,10.879491,2.3382502,100,19700,-16.99453,2219.0396,197,0.2954908,25.732521,1.073584,[-0.912 -0.633 -0.514 -0.827  0.177],1.137192,-108.94913552386933,1.0804161,0.081240535,,2548.852820634842,747867,0.4690665,100.0,0.27777654,-69.09061
-8.926391e-06,190.73598,93.674255,40.61,-95.49922,12.2298765,1.4309955,100,19800,-17.418655,415.65466,198,0.105799265,49.42995,1.0160825,[-0.92  -0.641 -0.514 -0.819  0.187],1.026048,-108.13936302231131,1.0096232,0.081733584,,2562.6854989528656,751928,0.7833741,100.0,0.2749076,-94.05791
-2.7465821e-06,210.54199,93.35594,38.23,-81.067795,11.6438265,2.0389564,100,19900,-16.665977,1899.3954,199,0.2279267,42.150658,1.0380658,[-0.91  -0.645 -0.511 -0.824  0.195],1.0892419,-107.88622334696848,1.0395269,0.078029476,,2576.022063732147,755751,0.6868446,100.0,0.27123076,-77.299164
3.852844e-06,187.74403,93.808205,41.82,-98.02002,10.333502,2.1484354,100,20000,-19.094254,909.92645,200,0.19026536,23.99699,1.0311329,[-0.913 -0.644 -0.503 -0.822  0.209],1.0627176,-108.56056651155062,1.0265511,0.084843926,,2589.542884349823,759933,0.6485788,100.0,0.2808542,-95.376755
1.2588501e-06,209.85574,93.27739,37.55,-74.92815,12.59404,1.3669257,100,20100,-16.751305,655.9656,201,0.122283086,43.55488,1.0189244,[-0.9   -0.647 -0.503 -0.825  0.224],1.0393401,-107.44370974527368,1.0136942,0.07584047,,2602.5691151618958,763688,0.5679792,100.0,0.2661466,-73.13968
-9.536743e-07,191.87267,93.61939,40.09,-89.14653,12.542865,1.2352568,100,20200,-17.103333,298.65186,202,0.073265545,35.885303,1.0063863,[-0.909 -0.653 -0.511 -0.827  0.214],1.0121069,-107.85433742201276,1.0051882,0.08043394,,2615.613047361374,767697,0.7978169,100.0,0.27243263,-88.490005
-8.392334e-07,207.10637,93.49919,39.28,-86.38539,11.8118925,2.1401107,100,20300,-18.259933,1689.8599,203,0.2592254,31.501797,1.0623975,[-0.914 -0.653 -0.513 -0.825  0.221],1.1125737,-108.03599005020794,1.0561059,0.08095319,,2628.675900697708,771625,0.56557643,100.0,0.27733162,-81.10158
-6.866455e-06,200.45236,93.775635,41.46,-98.76712,13.7514,6.3878965,100,20400,-19.011467,9310.014,204,0.60094345,42.843292,1.1083378,[-0.916 -0.658 -0.517 -0.838  0.234],1.5631998,-108.30107483927188,1.0760454,0.08683596,,2641.998373270035,775771,0.5522512,100.0,0.28930256,-89.915924
-2.7465821e-06,200.54143,93.44472,38.81,-80.83374,13.277814,1.3216958,100,20500,-18.99868,423.86176,205,0.10620927,44.259186,1.0119492,[-0.873 -0.647 -0.496 -0.843  0.238],1.0208951,-107.80321000266603,1.0106336,0.07809731,,2654.9777715206146,779652,0.6848743,100.0,0.2692255,-79.82921
-4.196167e-06,189.12788,93.82927,41.83,-94.843475,11.621295,1.7328889,100,20600,-18.608932,1145.9071,206,0.22504888,45.229443,1.0502714,[-0.87  -0.648 -0.497 -0.846  0.228],1.0899377,-108.14600916596211,1.0470921,0.0852553,,2667.8375005722046,783835,0.626664,100.0,0.28219768,-90.34071
2.1743774e-06,192.23055,93.81695,41.69,-102.19672,11.905681,1.9875968,100,20700,-18.033775,1669.4294,207,0.27019605,40.3117,1.0645051,[-0.891 -0.661 -0.503 -0.85   0.229],1.1644666,-108.04126904078826,1.0752475,0.085618585,,2680.5652301311493,788004,0.52460116,100.0,0.28395104,-96.70259
1.411438e-06,176.81253,93.96939,42.84,-98.87654,12.2762985,1.3226769,100,20800,-20.298538,309.25873,208,0.086063236,36.034073,1.0069494,[-0.907 -0.675 -0.507 -0.845  0.228],1.0216273,-107.75565649254841,1.0078552,0.08595453,,2694.109640598297,792288,0.8043519,100.0,0.28078556,-98.08313
1.1444092e-06,206.10359,93.48113,38.93,-73.90022,11.699816,1.8722544,100,20900,-15.731064,1811.1954,209,0.24473912,27.077068,1.0486165,[-0.918 -0.67  -0.506 -0.841  0.232],1.0887274,-107.4248933325457,1.0467198,0.08021898,,2706.431348800659,796181,0.48712978,100.0,0.2761353,-69.93001
-7.6293944e-08,175.91135,93.99177,43.21,-116.77254,13.032588,1.2804466,100,21000,-19.050766,270.5692,210,0.08282636,48.855507,1.0146549,[-0.912 -0.667 -0.499 -0.845  0.21 ],1.0186445,-108.20392668755046,1.0083004,0.0868573,,2719.8589272499084,800502,0.786113,100.0,0.28240037,-115.654724
-2.4414062e-06,190.58469,93.761856,41.23,-93.95114,12.446127,2.0104465,100,21100,-17.508675,2059.509,211,0.2867968,32.68445,1.044354,[-0.907 -0.67  -0.503 -0.846  0.204],1.0894333,-107.98520459312117,1.0510528,0.08432655,,2733.2103567123413,804625,0.5303067,100.0,0.2813375,-91.41208
-3.0517577e-07,202.4818,93.56218,39.64,-90.865036,11.496692,3.4373553,100,21200,-17.384995,2222.0923,212,0.3246573,37.10005,1.0731001,[-0.918 -0.673 -0.498 -0.844  0.195],1.1795957,-107.77797459297808,1.0515352,0.080928475,,2746.7054467201233,808589,0.528095,100.0,0.27588362,-86.057846
2.632141e-06,175.89453,94.04205,43.24,-108.573456,12.43363,1.6769835,100,21300,-20.085052,677.11066,213,0.123446845,32.315174,1.0208926,[-0.944 -0.661 -0.496 -0.828  0.195],1.0406862,-107.19082326735519,1.0127531,0.087346986,,2760.783296108246,812913,0.72507924,100.0,0.28389773,-106.667175
-1.0299683e-06,196.59602,93.86709,41.71,-96.0482,12.542502,4.274418,100,21400,-18.909988,4810.1196,214,0.43845993,41.643204,1.1097426,[-0.932 -0.661 -0.486 -0.832  0.193],1.2124047,-107.0468919377405,1.1017494,0.087438144,,2774.428056001663,817084,0.48301873,100.0,0.2900439,-87.55882
8.392334e-07,190.80843,93.75087,40.87,-95.54866,12.29133,1.6736028,100,21500,-18.789177,974.9464,215,0.20095555,33.829628,1.0392243,[-0.959 -0.655 -0.489 -0.819  0.216],1.1061748,-107.26605830763013,1.0324178,0.082877025,,2787.596512079239,821171,0.5236211,100.0,0.2778007,-92.713455
-2.0980835e-06,187.14749,93.84313,41.36,-100.05986,12.056669,1.7960242,100,21600,-20.400917,849.738,216,0.17289753,31.707664,1.03827,[-0.942 -0.646 -0.482 -0.822  0.21 ],1.0761443,-106.64463393542349,1.0252272,0.08376826,,2801.494367837906,825307,0.7098409,100.0,0.27897277,-96.93213
-4.005432e-06,205.82533,93.5477,39.41,-84.622574,11.923562,2.4029596,100,21700,-16.607773,1944.8258,217,0.25118744,40.788616,1.0702847,[-0.924 -0.638 -0.473 -0.825  0.205],1.2212662,-107.43771990321952,1.046353,0.081002064,,2814.8294942379,829248,0.6041022,100.0,0.2770215,-77.97502
1.411438e-06,179.1065,93.98155,42.79,-108.45552,12.090619,1.834898,100,21800,-17.616524,652.8043,218,0.15371846,34.53769,1.0307468,[-0.943 -0.652 -0.488 -0.82   0.21 ],1.0772564,-107.3697234245713,1.0207065,0.08642678,,2827.938320875168,833527,0.6538842,100.0,0.28253585,-106.08453
3.929138e-06,193.79213,93.74925,40.94,-98.018265,12.038347,1.9100769,100,21900,-20.35199,1408.3922,219,0.26937246,32.75538,1.0637354,[-0.927 -0.646 -0.481 -0.823  0.208],1.1148238,-107.48316346760404,1.0517724,0.08354607,,2841.0043528079987,837621,0.5066699,100.0,0.27981576,-93.48607
3.2806397e-06,195.02289,93.589005,39.85,-95.42743,12.77014,1.3064251,100,22000,-16.214241,431.30695,220,0.11385105,50.79212,1.0187516,[-0.908 -0.651 -0.483 -0.832  0.221],1.026037,-107.81493795320371,1.0153136,0.08030924,,2854.181604862213,841606,0.6935749,100.0,0.2728954,-93.94083
-6.1035155e-07,198.84189,93.68068,40.09,-94.47041,13.5679655,2.004285,100,22100,-18.60328,1469.4016,221,0.24058965,43.491188,1.0701531,[-0.909 -0.651 -0.487 -0.835  0.213],1.1020275,-106.62582976903364,1.0567033,0.082338884,,2868.8503036499023,845615,0.49619007,100.0,0.27894214,-88.94165
7.3242186e-06,162.80946,94.408325,46.29,-136.02678,13.41894,1.8638177,100,22200,-21.414368,919.8805,222,0.18904552,55.316475,1.0433855,[-0.913 -0.651 -0.487 -0.823  0.212],1.0685515,-106.27433063893132,1.0275335,0.09435379,,2884.365993976593,850244,0.59847856,100.0,0.29542756,-133.17018
-2.2888183e-07,186.33887,93.96457,42.5,-104.54529,13.457167,2.0023243,100,22300,-19.183472,1504.7322,223,0.2373108,32.96632,1.0757536,[-0.915 -0.647 -0.476 -0.824  0.208],1.1405827,-107.00416182976588,1.0507623,0.08764513,,2898.0213675498962,854494,0.5394475,100.0,0.28766122,-99.07776
4.196167e-07,178.42648,93.965004,42.85,-106.02765,11.140988,1.475031,100,22400,-17.672699,511.5172,224,0.10853314,27.826496,1.0183284,[-0.918 -0.653 -0.482 -0.813  0.208],1.0436983,-107.87482991709942,1.011142,0.08643125,,2913.0470769405365,858779,0.73752785,100.0,0.28232214,-104.5556
-4.043579e-06,208.35945,93.36036,38.25,-77.85794,11.962858,1.5698438,100,22500,-16.904808,985.7026,225,0.13864747,35.53104,1.0307419,[-0.913 -0.647 -0.474 -0.813  0.202],1.0787462,-107.85936067111574,1.0200145,0.07760838,,2925.706446170807,862604,0.6651632,100.0,0.2696612,-74.32527
-2.2506713e-06,164.96677,94.26739,45.2,-123.401,12.725447,1.42716,100,22600,-22.39946,339.52597,226,0.108606845,36.666443,1.0195264,[-0.893 -0.64  -0.462 -0.811  0.195],1.0241576,-106.95738727237739,1.0109109,0.09091623,,2939.3542017936707,867124,0.74540234,100.0,0.28839904,-122.059296
-7.6293944e-08,174.33646,94.04514,43.51,-109.14136,12.700717,1.3829556,100,22700,-21.652954,395.29474,227,0.110996366,30.770985,1.0136478,[-0.883 -0.641 -0.462 -0.812  0.187],1.0224543,-107.79299328307883,1.0112976,0.08760881,,2953.887152671814,871475,0.77384704,100.0,0.28378773,-107.910065
-1.4877319e-06,184.56934,93.819916,41.0,-97.66258,12.563056,1.4890292,100,22800,-19.993896,430.66867,228,0.10556477,34.367615,1.0102626,[-0.875 -0.644 -0.461 -0.813  0.198],1.0193034,-106.19188257602401,1.0099155,0.082460225,,2968.70702958107,875575,0.76243705,100.0,0.2759134,-96.75943
5.989075e-06,182.98636,93.817215,41.36,-103.72299,14.0400715,1.2397938,100,22900,-20.036263,354.67697,229,0.07775134,31.38927,1.0055017,[-0.87  -0.641 -0.455 -0.809  0.196],1.0169026,-107.1798998729466,1.0055742,0.08295366,,2983.8028230667114,879711,0.7971472,100.0,0.2762256,-103.22693
-2.4795531e-06,165.31836,94.2281,44.95,-119.75363,13.518787,1.2918729,100,23000,-21.822319,362.3543,230,0.08386656,39.027122,1.0119054,[-0.878 -0.64  -0.458 -0.804  0.198],1.0255355,-107.24849304036042,1.0068026,0.09028986,,2999.8833339214325,884206,0.8187032,100.0,0.2872787,-118.97415
-5.9127806e-06,194.71121,93.634445,39.95,-91.48518,13.123123,1.4450645,100,23100,-17.5345,563.4117,231,0.11964243,39.99946,1.0222497,[-0.878 -0.633 -0.454 -0.804  0.199],1.0420872,-107.17711108067891,1.0158044,0.08076035,,3013.9972813129425,888201,0.6755915,100.0,0.27407494,-88.99252
1.0681152e-06,180.2007,93.96035,42.47,-106.18518,13.163122,1.515776,100,23200,-20.706215,773.52606,232,0.14839256,33.23407,1.0291809,[-0.888 -0.634 -0.456 -0.809  0.192],1.0534431,-107.01715990356466,1.0212196,0.08593266,,3029.1219024658203,892448,0.6743683,100.0,0.28206465,-104.01897
-3.967285e-06,177.07771,94.039665,43.69,-108.27922,11.148047,1.5736125,100,23300,-21.06807,533.2614,233,0.13916038,25.616985,1.0327193,[-0.893 -0.643 -0.458 -0.813  0.203],1.0565294,-108.35898388580102,1.0216873,0.0886539,,3043.934871673584,896817,0.63827825,100.0,0.28654027,-105.68953
-2.5939942e-06,186.24254,93.80179,41.53,-98.47554,12.4424,1.6117917,100,23400,-18.507256,549.5084,234,0.12597167,41.761612,1.0233227,[-0.898 -0.634 -0.461 -0.802  0.205],1.0347282,-107.9406993911536,1.0148513,0.08382367,,3057.7995235919952,900970,0.74434376,100.0,0.27850893,-96.36171
4.615784e-06,194.78697,93.674835,39.9,-90.10635,12.708769,1.602526,100,23500,-16.624748,958.95984,235,0.1743626,33.231113,1.0352627,[-0.883 -0.637 -0.457 -0.804  0.216],1.049292,-106.23804330819996,1.0237546,0.081150144,,3071.7677795886993,904960,0.6311779,100.0,0.27560115,-87.415695
1.335144e-06,183.61078,93.94084,42.44,-109.78458,11.917048,1.5641919,100,23600,-19.740707,795.0819,236,0.20435518,43.7385,1.0532674,[-0.878 -0.639 -0.465 -0.801  0.223],1.0776209,-107.36251738130501,1.0459808,0.08627355,,3086.497921705246,909204,0.60473216,100.0,0.28331473,-105.91611
3.5095215e-06,200.01476,93.49972,39.04,-86.733215,12.624693,1.6185681,100,23700,-16.960808,563.66235,237,0.12728134,34.807102,1.0212405,[-0.866 -0.637 -0.469 -0.805  0.227],1.0479221,-107.36948692229714,1.0161546,0.07854572,,3100.1313478946686,913108,0.69996256,100.0,0.26989856,-84.328445
3.3187866e-06,189.68538,93.737564,40.84,-95.31688,13.364142,1.5557568,100,23800,-16.71128,625.2759,238,0.12175306,37.795265,1.0299535,[-0.845 -0.636 -0.466 -0.809  0.225],1.0400764,-107.45909960897652,1.0173513,0.08259123,,3115.10209274292,917192,0.7214942,100.0,0.27695805,-93.04237
6.1035155e-07,164.67014,94.2763,46.21,-122.50978,10.96182,1.5946625,100,23900,-19.518318,434.0159,239,0.13132596,26.270092,1.0251715,[-0.852 -0.64  -0.465 -0.815  0.218],1.0376827,-109.14258560622507,1.0162948,0.09339373,,3130.049906015396,921813,0.5857924,100.0,0.29268605,-120.80072
-2.2125244e-06,208.13388,93.405685,38.15,-81.32709,12.8553915,1.5171367,100,24000,-17.397888,847.9701,240,0.14333923,31.452545,1.0400472,[-0.85  -0.637 -0.467 -0.809  0.211],1.0689508,-106.71156285529588,1.0226437,0.07745043,,3142.9997684955597,925628,0.59432393,100.0,0.26950884,-76.848114
-4.959106e-07,178.01012,94.07027,42.58,-116.944275,14.805074,1.7694813,100,24100,-22.440315,1333.6174,241,0.1949558,43.756508,1.0356324,[-0.83  -0.646 -0.461 -0.817  0.2  ],1.064018,-104.9540540056184,1.025845,0.086516306,,3156.9694211483,929886,0.6088335,100.0,0.28358588,-114.04115
-1.2207031e-06,175.32674,93.997116,43.24,-113.50441,11.679453,1.2474027,100,24200,-20.045364,276.70114,242,0.08029398,27.235584,1.0124565,[-0.826 -0.656 -0.462 -0.824  0.214],1.016978,-108.16242331931265,1.0064098,0.08681387,,3172.359080553055,934210,0.7639342,100.0,0.28215948,-112.72984
-1.7929077e-06,168.72035,94.11964,43.97,-116.35144,14.837327,1.0427684,100,24300,-21.299011,229.23183,243,0.017118482,42.735397,1.0005397,[-0.821 -0.653 -0.459 -0.824  0.206],1.0008721,-107.2949068570189,1.0003648,0.08796055,,3187.466378927231,938607,0.9328992,100.0,0.28328505,-116.298904
-4.997253e-06,200.9381,93.489746,38.86,-80.986374,12.875084,1.5372746,100,24400,-19.678513,448.6133,244,0.103649944,34.066116,1.0235581,[-0.819 -0.654 -0.459 -0.824  0.205],1.0513127,-107.06432860939118,1.0138347,0.07835367,,3201.246136188507,942493,0.72967166,100.0,0.26991525,-78.50539
-6.3705443e-06,190.53624,93.68869,40.68,-92.25377,11.908488,1.3195052,100,24500,-18.534111,393.80963,245,0.10199932,32.532616,1.0208589,[-0.839 -0.652 -0.465 -0.819  0.197],1.0364894,-108.03191795880834,1.0110651,0.0819657,,3215.7070977687836,946561,0.71710527,100.0,0.27542537,-90.67836
-2.822876e-06,190.42082,93.79136,41.54,-101.707855,11.922776,1.9798714,100,24600,-18.135147,1327.2249,246,0.19628058,31.933552,1.0474026,[-0.853 -0.654 -0.473 -0.814  0.194],1.0727715,-108.1836972590995,1.0300472,0.08462697,,3230.481435775757,950715,0.67891264,100.0,0.28118703,-97.593796
4.5776366e-07,203.11017,93.36549,38.06,-76.510086,12.5548725,1.180074,100,24700,-17.443764,254.82968,247,0.046900526,38.14532,1.0040399,[-0.838 -0.653 -0.467 -0.808  0.2  ],1.0051117,-107.22831196180374,1.0023957,0.07623415,,3244.26326918602,954521,0.89840806,100.0,0.2655801,-76.220764
1.9454956e-06,171.73196,94.06952,43.78,-128.49753,11.845841,1.3283112,100,24800,-17.414978,302.69067,248,0.06704713,36.880222,1.0076414,[-0.84  -0.654 -0.466 -0.808  0.204],1.0115582,-107.92859284524475,1.0038671,0.087788865,,3257.955393075943,958899,0.85569596,100.0,0.28340465,-127.91467
5.0354006e-06,196.2841,93.60567,40.28,-92.447296,11.64325,1.8781463,100,24900,-17.063042,689.76245,249,0.14550188,40.338108,1.0373149,[-0.841 -0.654 -0.463 -0.81   0.206],1.0705911,-108.64218966535118,1.0174991,0.08137029,,3270.1673736572266,962927,0.69452244,100.0,0.2749197,-89.17757
-5.340576e-06,175.91841,94.075096,43.62,-119.073074,13.596621,1.6630445,100,25000,-19.054771,881.8515,250,0.15742968,41.055576,1.0340608,[-0.827 -0.669 -0.468 -0.819  0.203],1.053403,-107.41249571549164,1.0247656,0.08845129,,3285.208683490753,967289,0.6967738,100.0,0.28611463,-116.01387
-4.3869018e-06,172.99828,94.15722,44.65,-121.22681,13.0878,2.9040067,100,25100,-20.572594,1994.8376,251,0.30913827,34.822613,1.0470815,[-0.814 -0.674 -0.461 -0.818  0.204],1.0834764,-108.11709324252207,1.0488299,0.09131957,,3300.197411298752,971754,0.6069273,100.0,0.29166645,-118.78047
-7.6293946e-07,191.85695,93.76831,40.58,-106.46448,14.01243,1.7242172,100,25200,-18.79686,1342.4016,252,0.20341405,51.522034,1.0434347,[-0.816 -0.674 -0.456 -0.812  0.217],1.0686789,-106.15109121544087,1.0378438,0.0827928,,3314.9460015296936,975812,0.53869426,100.0,0.27861464,-103.11
-3.8146973e-06,169.24265,94.11359,44.17,-126.02371,13.14434,1.2145753,100,25300,-18.236221,271.32074,253,0.054395713,37.08316,1.0054371,[-0.82  -0.679 -0.45  -0.813  0.205],1.0101764,-107.91632499090026,1.0024309,0.088449724,,3329.5885779857635,980229,0.8275294,100.0,0.2841338,-125.54822
5.569458e-06,163.73335,94.33807,45.86,-122.49083,12.256289,1.88732,100,25400,-22.51146,887.757,254,0.21798971,35.33362,1.0392944,[-0.81  -0.679 -0.447 -0.816  0.205],1.0711638,-106.89798397566672,1.0298289,0.092790194,,3344.4276671409607,984815,0.6905749,100.0,0.2920163,-120.191086
