MinD2w0t,ReturnMeanIW,Weights,MeanD2w0t,TimeElapsed,J_sample_variance,TimestepsSoFar,EpisodesSoFar,ReturnStepMax,MaxIW,Iteration,MinIW,EmpiricalD2,InitialReturnMax,InitialReturnMin,InitialReturnStd,EpThisIter,ReturnStepMaxmin,EpRewMean,InitialReturnMean,StdIW,MaxD2w0t,StdD2w0t,MeanIW,Bound,EpLenMean,InitialBound
,0.3603937,[-0.995 -0.752 -0.187 -0.65  -0.256],0.30268,2008.3080236911774,2.7494905,911352,8800,100.0,1.0,88,1.0,1.0,4.0963616,-2.9262223,1.6498471,100,97.65672,-101.6452025241828,-1.9073487e-07,,1.0,0.4594258,1.0,-9.689984,151.34,-9.689984
,0.82840574,[-0.995 -0.752 -0.187 -0.65  -0.256],0.28336,2037.1652104854584,3.3178153,925520,8900,100.0,1.0,89,1.0,1.0,4.268729,-3.3579473,1.8123567,100,97.56769,-101.46458830206343,4.7683717e-08,,1.0,0.45063972,1.0,-9.221972,141.68,-9.221972
,1.5946887,[-0.995 -0.752 -0.187 -0.65  -0.256],0.275,2065.1292266845703,2.7564878,939270,9000,100.0,1.0,90,1.0,1.0,3.8803396,-3.7095075,1.6519454,100,97.51921,-101.80453242458685,-1.7881393e-07,,1.0,0.44652545,1.0,-8.455689,137.5,-8.455689
,2.2188525,[-0.995 -0.752 -0.187 -0.65  -0.256],0.25649977,2090.10751080513,2.989898,952095,9100,100.0,1.0001726,91,0.9998032,0.9999924,3.9294271,-3.7426882,1.720453,100,97.34866,-105.89201092326967,4.36306e-07,5.3114425e-05,0.99999994,0.4367012,1.0000026,-7.8315244,128.25,-7.831538
,0.3249046,[-0.995 -0.752 -0.187 -0.65  -0.256],0.30364,2121.720211982727,2.183872,967277,9200,100.0,1.0,92,1.0,1.0,3.3984365,-3.235466,1.4703856,100,97.67641,-100.4742812810848,-2.7179718e-07,,1.0,0.45982698,1.0,-9.725473,151.82,-9.725473
,1.2959532,[-0.995 -0.752 -0.187 -0.65  -0.256],0.27284,2150.061914920807,3.7417984,980919,9300,100.0,1.0,93,1.0,1.0,3.8108954,-7.8296757,1.9246768,100,97.52054,-100.91372469868503,-3.9577483e-07,,1.0,0.44542873,1.0,-8.754425,136.42,-8.754425
,-0.28588384,[-0.995 -0.752 -0.187 -0.65  -0.256],0.32064,2183.4302201271057,3.1099687,996951,9400,100.0,1.0,94,1.0,1.0,4.270255,-3.3785548,1.7546707,100,97.79588,-96.52177361730945,3.0517577e-07,,1.0,0.46671435,1.0,-10.336262,160.32,-10.336262
,1.0356268,[-0.995 -0.752 -0.187 -0.65  -0.256],0.2761,2212.5201213359833,2.850442,1010756,9500,100.0,1.0,95,1.0,1.0,4.4616375,-3.3953714,1.6798624,100,97.54826,-100.20657096488725,-5.1259997e-07,,1.0,0.4470602,1.0,-9.014751,138.05,-9.014751
,1.3125691,[-0.995 -0.752 -0.187 -0.65  -0.256],0.27248,2241.323308944702,2.7052991,1024380,9600,100.0,1.0,96,1.0,1.0,3.9694047,-3.7175045,1.6365349,100,97.51337,-101.26905042135348,-3.7193297e-07,,1.0,0.44522512,1.0,-8.737808,136.24,-8.737808
,1.0569808,[-0.995 -0.752 -0.187 -0.65  -0.256],0.28412,2270.8550164699554,2.4448826,1038586,9700,100.0,1.0,97,1.0,1.0,4.1953554,-2.8616834,1.5557745,100,97.554474,-102.67524357691453,1.3828277e-07,,1.0,0.45099682,1.0,-8.993397,142.06,-8.993397
,1.1463507,[-0.995 -0.752 -0.187 -0.65  -0.256],0.28488,2300.231585264206,2.5996397,1052830,9800,100.0,1.0,98,1.0,1.0,4.0381784,-3.2738013,1.6042578,100,97.56882,-101.92921178040253,2.9087067e-07,,1.0,0.45136496,1.0,-8.904027,142.44,-8.904027
,0.3897729,[-0.995 -0.752 -0.187 -0.65  -0.256],0.29892,2332.240794658661,2.5310056,1067776,9900,100.0,1.0,99,1.0,1.0,4.0815334,-2.5843134,1.5829389,100,97.63588,-101.94054120413007,3.5524369e-07,,1.0,0.4577825,1.0,-9.6606045,149.46,-9.6606045
,0.7830678,[-0.995 -0.752 -0.187 -0.65  -0.256],0.29854,2362.080577611923,3.027504,1082703,10000,100.0,1.0,100,1.0,1.0,3.654555,-3.3592443,1.7312508,100,97.62346,-102.73780690649379,-4.863739e-07,,1.0,0.45761165,1.0,-9.26731,149.27,-9.26731
,1.7589226,[-0.995 -0.752 -0.187 -0.65  -0.256],0.25896,2387.8495399951935,2.6383502,1095651,10100,100.0,1.0,101,1.0,1.0,4.3712063,-3.3483496,1.616158,100,97.433395,-101.42196635829319,-2.7894973e-07,,1.0,0.43806347,1.0,-8.291455,129.48,-8.291455
,2.066497,[-0.995 -0.752 -0.187 -0.65  -0.256],0.25888,2414.2992854118347,2.896032,1108595,10200,100.0,1.0,102,1.0,1.0,3.7478046,-3.3238854,1.693243,100,97.40729,-103.0801422554566,2.193451e-07,,1.0,0.43801945,1.0,-7.983881,129.44,-7.983881
,0.6934242,[-0.995 -0.752 -0.187 -0.65  -0.256],0.3007,2445.352630853653,2.091681,1123630,10300,100.0,1.0,103,1.0,1.0,3.8107257,-3.293254,1.439015,100,97.62024,-103.72366424714768,-1.0728836e-07,,1.0,0.4585616,1.0,-9.356954,150.35,-9.356954
,-0.72358406,[-0.995 -0.752 -0.187 -0.65  -0.256],0.34404,2478.40642285347,2.8742747,1140832,10400,100.0,1.0,104,1.0,1.0,4.029857,-3.150567,1.6868705,100,97.87631,-96.64880616138782,-1.7642975e-07,,1.0,0.4750646,1.0,-10.773962,172.02,-10.773962
,0.8726312,[-0.995 -0.752 -0.187 -0.65  -0.256],0.2901,2509.1141917705536,2.6534657,1155337,10500,100.0,1.0,105,1.0,1.0,4.2348948,-3.3457336,1.6207811,100,97.570786,-103.65391253814713,-1.335144e-07,,1.0,0.45380276,1.0,-9.177747,145.05,-9.177747
,0.14254571,[-0.995 -0.752 -0.187 -0.65  -0.256],0.30336,2539.725681066513,3.3097827,1170505,10600,100.0,1.0,106,1.0,1.0,4.130684,-3.3307495,1.8101615,100,97.72099,-97.0000004167555,-3.7193297e-07,,1.0,0.45971948,1.0,-9.907832,151.68,-9.907832
,0.6564339,[-0.995 -0.752 -0.187 -0.65  -0.256],0.2978,2569.0712430477142,2.6123872,1185395,10700,100.0,1.0,107,1.0,1.0,3.8872044,-3.7036185,1.6081862,100,97.66963,-99.04545538806353,5.7220458e-08,,1.0,0.45730317,1.0,-9.393944,148.9,-9.393944
,0.043609113,[-0.995 -0.752 -0.187 -0.65  -0.256],0.33462,2601.7797911167145,2.8236527,1202126,10800,100.0,1.0,108,1.0,1.0,4.318596,-3.4163055,1.6719499,100,97.82271,-98.48632404129043,2.3841858e-08,,1.0,0.47186095,1.0,-10.006769,167.31,-10.006769
,2.0769658,[-0.995 -0.752 -0.187 -0.65  -0.256],0.24984,2628.5067489147186,2.5435174,1214618,10900,100.0,1.0,109,1.0,1.0,3.834306,-3.2411928,1.5868467,100,97.34424,-103.41913063243076,-8.106232e-07,,1.0,0.4329208,1.0,-7.973412,124.92,-7.973412
,0.9506132,[-0.995 -0.752 -0.187 -0.65  -0.256],0.29352,2658.8459610939026,2.375296,1229294,11000,100.0,1.0,110,1.0,1.0,3.872559,-3.2670364,1.5334743,100,97.59529,-103.07737830434111,2.360344e-07,,1.0,0.45538622,1.0,-9.099765,146.76,-9.099765
,0.66229934,[-0.995 -0.752 -0.187 -0.65  -0.256],0.30278,2689.9550807476044,2.9080021,1244433,11100,100.0,1.0,111,1.0,1.0,3.9528742,-3.784112,1.6967387,100,97.70685,-97.88515211634285,3.8385392e-07,,1.0,0.45946124,1.0,-9.388079,151.39,-9.388079
,-0.25421783,[-0.995 -0.752 -0.187 -0.65  -0.256],0.34306,2723.6179537773132,2.6355042,1261586,11200,100.0,1.0,112,1.0,1.0,3.9915383,-3.261456,1.6152861,100,97.85199,-98.45928287519267,8.34465e-08,,1.0,0.47472,1.0,-10.304596,171.53,-10.304596
,0.29921523,[-0.995 -0.752 -0.187 -0.65  -0.256],0.31084,2755.9925544261932,2.880289,1277128,11300,100.0,1.0,113,1.0,1.0,3.7178035,-3.185122,1.6886344,100,97.68431,-102.24277310210155,2.0742416e-07,,1.0,0.46284464,1.0,-9.751163,155.42,-9.751163
,0.44194937,[-0.995 -0.752 -0.187 -0.65  -0.256],0.30706,2787.067840576172,2.674431,1292481,11400,100.0,1.0,114,1.0,1.0,3.6619668,-3.7172418,1.6271715,100,97.70842,-99.14827250677425,-6.365776e-07,,1.0,0.46127647,1.0,-9.608429,153.53,-9.608429
,-0.030872067,[-0.995 -0.752 -0.187 -0.65  -0.256],0.32428,2821.177082300186,2.6248403,1308695,11500,100.0,1.0,115,1.0,1.0,3.7588487,-3.2570019,1.612015,100,97.759964,-100.52990375529635,4.720688e-07,,1.0,0.468094,1.0,-10.08125,162.14,-10.08125
,1.4552532,[-0.995 -0.752 -0.187 -0.65  -0.256],0.26492,2848.1430706977844,2.7327309,1321941,11600,100.0,1.0,116,1.0,1.0,4.218631,-2.999693,1.6448112,100,97.44287,-103.12859240706894,2.5749208e-07,,1.0,0.44129258,1.0,-8.595124,132.46,-8.595124
,0.8874855,[-0.995 -0.752 -0.187 -0.65  -0.256],0.28108,2876.486960172653,2.4858966,1335995,11700,100.0,1.0,117,1.0,1.0,4.16199,-2.4913263,1.5687695,100,97.55429,-101.58961616967393,-5.6743625e-07,,1.0,0.44951412,1.0,-9.162892,140.54,-9.162892
,0.9734069,[-0.995 -0.752 -0.187 -0.65  -0.256],0.28686,2905.669986486435,3.738,1350338,11800,100.0,1.0,118,1.0,1.0,4.208213,-3.3995461,1.9236995,100,97.54755,-104.16299957222827,6.151199e-07,,1.0,0.45228362,1.0,-9.076971,143.43,-9.076971
,-0.36515248,[-0.995 -0.752 -0.187 -0.65  -0.256],0.33,2940.9750456809998,2.711214,1366838,11900,100.0,1.0,119,1.0,1.0,4.152476,-2.929656,1.6383228,100,97.782684,-100.42868214186497,2.813339e-07,,1.0,0.47020328,1.0,-10.41553,165.0,-10.41553
,0.6900883,[-0.995 -0.752 -0.187 -0.65  -0.256],0.29294,2971.5004394054413,2.8024437,1381485,12000,100.0,1.0,120,1.0,1.0,3.7547803,-3.2048626,1.665659,100,97.648056,-99.01008394313439,-1.3828277e-07,,1.0,0.45511004,1.0,-9.36029,146.47,-9.36029
,1.7041192,[-0.995 -0.752 -0.187 -0.65  -0.256],0.26596,2997.548154115677,2.6568818,1394783,12100,100.0,1.0,121,1.0,1.0,3.4396915,-3.698022,1.621824,100,97.44299,-103.52511165272067,-1.9073487e-07,,1.0,0.4418374,1.0,-8.346258,132.98,-8.346258
,1.2163347,[-0.995 -0.752 -0.187 -0.65  -0.256],0.2826,3026.9328331947327,3.0469759,1408913,12200,100.0,1.0,122,1.0,1.0,3.6284986,-3.5803146,1.7368091,100,97.56839,-101.14305973352779,3.8146972e-08,,1.0,0.45024627,1.0,-8.8340435,141.3,-8.8340435
,0.89600897,[-0.995 -0.752 -0.187 -0.65  -0.256],0.29522,3057.3717567920685,2.4477277,1423674,12300,100.0,1.0,123,1.0,1.0,3.414821,-3.1493053,1.5566795,100,97.56874,-105.63358058666587,5.9604645e-08,,1.0,0.45614147,1.0,-9.154369,147.61,-9.154369
,0.8159712,[-0.995 -0.752 -0.187 -0.65  -0.256],0.2954,3087.6654636859894,2.7855532,1438444,12400,100.0,1.0,124,1.0,1.0,3.4441905,-3.1196256,1.6606318,100,97.62076,-101.857507678408,2.0980835e-07,,1.0,0.45622915,1.0,-9.234406,147.7,-9.234406
,1.244,[-0.995 -0.752 -0.187 -0.65  -0.256],0.28128,3115.4056236743927,2.9179783,1452508,12500,100.0,1.0,125,1.0,1.0,3.6549494,-3.1875615,1.6996468,100,97.52176,-103.94980935362022,2.4557113e-07,,1.0,0.44961655,1.0,-8.806377,140.64,-8.806377
,1.0094471,[-0.995 -0.752 -0.187 -0.65  -0.256],0.29456,3146.3231852054596,3.2206588,1467236,12600,100.0,1.0,126,1.0,1.0,3.3235004,-3.356751,1.7856238,100,97.635254,-100.4998527756899,-1.4305114e-08,,1.0,0.4558541,1.0,-9.040931,147.28,-9.040931
,2.0494702,[-0.995 -0.752 -0.187 -0.65  -0.256],0.25378,3171.3991973400116,2.9510045,1479925,12700,100.0,1.0,127,1.0,1.0,3.7082624,-3.471902,1.709238,100,97.40117,-101.43777075629583,4.529953e-08,,1.0,0.43517268,1.0,-8.000908,126.89,-8.000908
,0.755811,[-0.995 -0.752 -0.187 -0.65  -0.256],0.29622,3201.9052877426147,2.7143903,1494736,12800,100.0,1.0,128,1.0,1.0,4.444327,-3.545414,1.6392822,100,97.61606,-102.4873610775221,-6.9618227e-07,,1.0,0.45660153,1.0,-9.294567,148.11,-9.294567
,0.78578854,[-0.995 -0.752 -0.187 -0.65  -0.256],0.30586,3232.5528230667114,2.6336877,1510029,12900,100.0,1.0,129,1.0,1.0,3.6828666,-3.6516724,1.6147293,100,97.6566,-102.72256952429372,-1.9073486e-08,,1.0,0.46076292,1.0,-9.264589,152.93,-9.264589
,1.4371294,[-0.995 -0.752 -0.187 -0.65  -0.256],0.26776,3260.4442229270935,2.3540986,1523417,13000,100.0,1.0,130,1.0,1.0,4.305939,-2.8296456,1.5266165,100,97.49127,-100.99444362606259,1.3828277e-07,,1.0,0.44279084,1.0,-8.613249,133.88,-8.613249
,0.9482799,[-0.995 -0.752 -0.187 -0.65  -0.256],0.29364,3289.935712337494,2.8572295,1538099,13100,100.0,1.0,131,1.0,1.0,3.9925883,-3.2935877,1.6818614,100,97.583496,-103.98558536554194,6.03199e-07,,1.0,0.45542443,1.0,-9.1020975,146.82,-9.1020975
,0.4572109,[-0.995 -0.752 -0.187 -0.65  -0.256],0.29668,3320.522762775421,2.6121528,1552933,13200,100.0,1.0,132,1.0,1.0,4.404434,-2.8544378,1.6081141,100,97.61072,-103.04271946689322,-2.0980835e-07,,1.0,0.45678404,1.0,-9.593167,148.34,-9.593167
,0.8009143,[-0.995 -0.752 -0.187 -0.65  -0.256],0.2856,3348.89257979393,2.9641144,1567213,13300,100.0,1.0,133,1.0,1.0,4.194189,-3.4541602,1.7130305,100,97.60185,-99.82725702270325,4.5537948e-07,,1.0,0.45169342,1.0,-9.249464,142.8,-9.249464
,0.6025653,[-0.995 -0.752 -0.187 -0.65  -0.256],0.29492,3378.2644398212433,2.595359,1581959,13400,100.0,1.0,134,1.0,1.0,3.5688448,-3.042913,1.6029366,100,97.615005,-102.11516280339906,2.861023e-07,,1.0,0.4560169,1.0,-9.447813,147.46,-9.447813
,0.6475122,[-0.995 -0.752 -0.187 -0.65  -0.256],0.30318,3410.702201604843,3.0224512,1597118,13500,100.0,1.0,135,1.0,1.0,3.6412463,-3.3043094,1.7298054,100,97.620224,-104.58049615540973,6.67572e-08,,1.0,0.45963323,1.0,-9.402865,151.59,-9.402865
,1.3724202,[-0.995 -0.752 -0.187 -0.65  -0.256],0.27414,3438.5311591625214,2.7306962,1610825,13600,100.0,1.0,136,1.0,1.0,3.7601595,-2.9209423,1.6441987,100,97.49681,-103.02153686437313,1.4543534e-07,,1.0,0.44608113,1.0,-8.677958,137.07,-8.677958
,0.55700576,[-0.995 -0.752 -0.187 -0.65  -0.256],0.30422,3470.0390009880066,3.3717153,1626036,13700,100.0,1.0,137,1.0,1.0,4.20878,-3.248302,1.827019,100,97.63136,-104.09221153771014,-2.1457672e-07,,1.0,0.46007138,1.0,-9.493372,152.11,-9.493372
,1.7322057,[-0.995 -0.752 -0.187 -0.65  -0.256],0.26508,3496.675686597824,3.4216225,1639290,13800,100.0,1.0,138,1.0,1.0,4.272015,-3.587728,1.8404909,100,97.487625,-100.22472893752021,1.3828277e-07,,1.0,0.44138283,1.0,-8.318172,132.54,-8.318172
,1.031042,[-0.995 -0.752 -0.187 -0.65  -0.256],0.28188,3524.7174003124237,2.662768,1653384,13900,100.0,1.0,139,1.0,1.0,3.830577,-3.4202185,1.6236197,100,97.561386,-101.37896733195117,-6.055832e-07,,1.0,0.44992325,1.0,-9.019336,140.94,-9.019336
,0.27555165,[-0.995 -0.752 -0.187 -0.65  -0.256],0.3028,3555.5470983982086,2.2732663,1668524,14000,100.0,1.0,140,1.0,1.0,2.543562,-3.4012446,1.500178,100,97.71376,-97.36884013450914,-1.2397766e-07,,1.0,0.4594606,1.0,-9.774826,151.4,-9.774826
,0.46421587,[-0.995 -0.752 -0.187 -0.65  -0.256],0.30232,3587.3289539813995,3.073898,1683640,14100,100.0,1.0,141,1.0,1.0,4.328176,-3.4640322,1.7444654,100,97.69252,-98.81985684169365,4.720688e-07,,1.0,0.45926824,1.0,-9.586162,151.16,-9.586162
,1.266829,[-0.995 -0.752 -0.187 -0.65  -0.256],0.2878,3613.8156361579895,2.9971511,1698030,14200,100.0,1.0,142,1.0,1.0,3.8189535,-2.9887948,1.7225503,100,97.547485,-104.50888102119197,4.7683715e-09,,1.0,0.4527407,1.0,-8.783548,143.9,-8.783548
,-0.07435669,[-0.995 -0.752 -0.187 -0.65  -0.256],0.34154,3648.900449037552,2.4123034,1715107,14300,100.0,1.0,143,1.0,1.0,3.9478421,-3.3385186,1.5453739,100,97.80223,-102.27190363537355,-1.66893e-07,,1.0,0.47423685,1.0,-10.124735,170.77,-10.124735
,0.77921116,[-0.995 -0.752 -0.187 -0.65  -0.256],0.29148,3678.929780960083,3.1806567,1729681,14400,100.0,1.0,144,1.0,1.0,4.011238,-3.2476044,1.7745,100,97.61258,-101.10166786690958,-1.1920929e-07,,1.0,0.45444334,1.0,-9.271167,145.74,-9.271167
,0.97475123,[-0.995 -0.752 -0.187 -0.65  -0.256],0.28082,3706.733036518097,3.0258694,1743722,14500,100.0,1.0,145,1.0,1.0,3.9588685,-3.6295443,1.7307833,100,97.60556,-97.89651579501941,6.651878e-07,,1.0,0.4493961,1.0,-9.075626,140.41,-9.075626
,0.46818754,[-0.995 -0.752 -0.187 -0.65  -0.256],0.31108,3738.034772634506,2.7566245,1759276,14600,100.0,1.0,146,1.0,1.0,3.4434357,-3.3433342,1.6519861,100,97.7081,-100.47088706292674,-6.008148e-07,,1.0,0.462934,1.0,-9.5821905,155.54,-9.5821905
,2.3425672,[-0.995 -0.752 -0.187 -0.65  -0.256],0.2502,3764.3816554546356,3.0184186,1771786,14700,100.0,1.0,147,1.0,1.0,3.5341022,-3.843886,1.728651,100,97.34877,-103.28432694478,6.914139e-07,,1.0,0.43313813,1.0,-7.7078104,125.1,-7.7078104
,2.0626805,[-0.995 -0.752 -0.187 -0.65  -0.256],0.26082,3791.3175468444824,2.8111434,1784827,14800,100.0,1.0,148,1.0,1.0,3.2570019,-3.4713006,1.6682422,100,97.41678,-103.23408273343591,1.1491776e-06,,1.0,0.4390864,1.0,-7.9876976,130.41,-7.9876976
,0.509516,[-0.995 -0.752 -0.187 -0.65  -0.256],0.2975,3822.222861766815,2.8005338,1799702,14900,100.0,1.0,149,1.0,1.0,4.1374846,-2.9156027,1.6650912,100,97.60574,-103.69793761712397,-5.00679e-08,,1.0,0.4571589,1.0,-9.540862,148.75,-9.540862
,0.8023803,[-0.995 -0.752 -0.187 -0.65  -0.256],0.28842,3850.8467230796814,2.5952168,1814123,15000,100.0,1.0,150,1.0,1.0,4.4550514,-3.2107186,1.6028926,100,97.62479,-99.1598041370235,-8.583069e-08,,1.0,0.45302138,1.0,-9.247997,144.21,-9.247997
,1.1115502,[-0.995 -0.752 -0.187 -0.65  -0.256],0.28014,3877.2179777622223,2.583598,1828130,15100,100.0,1.0,151,1.0,1.0,4.0047717,-2.880261,1.5993006,100,97.52956,-102.98210652019503,5.8412553e-07,,1.0,0.4490725,1.0,-8.9388275,140.07,-8.9388275
,0.22738706,[-0.995 -0.752 -0.187 -0.65  -0.256],0.31642,3908.2430696487427,2.8521042,1843951,15200,100.0,1.0,152,1.0,1.0,3.7052112,-3.7139068,1.6803521,100,97.761,-98.0114862772255,1.0967255e-07,,1.0,0.4650693,1.0,-9.82299,158.21,-9.82299
,-0.13795535,[-0.995 -0.752 -0.187 -0.65  -0.256],0.32854,3938.305383682251,3.1381245,1860378,15300,100.0,1.0,153,1.0,1.0,4.1425,-3.0547967,1.7625955,100,97.76987,-101.03667157769411,2.4557113e-07,,1.0,0.46966565,1.0,-10.1883335,164.27,-10.1883335
,0.90489936,[-0.995 -0.752 -0.187 -0.65  -0.256],0.28782,3965.825169801712,2.6988957,1874769,15400,100.0,1.0,154,1.0,1.0,3.9173121,-3.3539104,1.6345968,100,97.61992,-99.30331634012718,4.196167e-07,,1.0,0.4527519,1.0,-9.145478,143.91,-9.145478
,-0.27728257,[-0.995 -0.752 -0.187 -0.65  -0.256],0.33566,3997.643831014633,3.0992482,1891552,15500,100.0,1.0,155,1.0,1.0,4.581769,-2.9437313,1.7516437,100,97.80788,-100.0373473182517,-3.4809113e-07,,1.0,0.47222802,1.0,-10.327661,167.83,-10.327661
,0.991735,[-0.995 -0.752 -0.187 -0.65  -0.256],0.28368,4025.9043023586273,2.6415455,1905736,15600,100.0,1.0,156,1.0,1.0,3.9277081,-3.1282544,1.6171366,100,97.58975,-100.0143804260183,9.536743e-09,,1.0,0.45076838,1.0,-9.058643,141.84,-9.058643
,0.85845107,[-0.995 -0.752 -0.187 -0.65  -0.256],0.2934,4054.217658996582,2.6794753,1920406,15700,100.0,1.0,157,1.0,1.0,3.9788828,-3.196406,1.6287053,100,97.6024,-102.5140975977086,-1.9073486e-08,,1.0,0.45530757,1.0,-9.191927,146.7,-9.191927
,0.84412724,[-0.995 -0.752 -0.187 -0.65  -0.256],0.29694,4082.429971933365,2.7667372,1935253,15800,100.0,1.0,158,1.0,1.0,3.5517154,-3.0852914,1.6550134,100,97.58197,-105.2679145370945,-8.6307523e-07,,1.0,0.45691112,1.0,-9.20625,148.47,-9.20625
,0.7386909,[-0.995 -0.752 -0.187 -0.65  -0.256],0.30278,4113.031311511993,3.1217785,1950392,15900,100.0,1.0,159,1.0,1.0,3.5770838,-3.0753536,1.7579991,100,97.64697,-102.41788187718872,6.1035155e-07,,1.0,0.45946178,1.0,-9.3116865,151.39,-9.3116865
,0.58732814,[-0.995 -0.752 -0.187 -0.65  -0.256],0.29334,4140.359708070755,2.5213773,1965059,16000,100.0,1.0,160,1.0,1.0,3.8394446,-3.4242454,1.5799253,100,97.63425,-100.15799890386874,-3.671646e-07,,1.0,0.4553036,1.0,-9.46305,146.67,-9.46305
,1.4814159,[-0.995 -0.752 -0.187 -0.65  -0.256],0.27446,4166.909192323685,2.542547,1978782,16100,100.0,1.0,161,1.0,1.0,4.0168815,-2.7918777,1.5865438,100,97.482605,-104.11617510241571,9.059906e-08,,1.0,0.44623446,1.0,-8.568962,137.23,-8.568962
,0.47042102,[-0.995 -0.752 -0.187 -0.65  -0.256],0.32142,4196.774924516678,2.6799126,1994853,16200,100.0,1.0,162,1.0,1.0,3.5131884,-3.300827,1.6288381,100,97.77521,-98.41821348031557,-7.152557e-09,,1.0,0.46701625,1.0,-9.579957,160.71,-9.579957
,0.6517683,[-0.995 -0.752 -0.187 -0.65  -0.256],0.2917,4225.105076313019,2.6099534,2009438,16300,100.0,1.0,163,1.0,1.0,3.5765047,-2.70296,1.607437,100,97.59294,-102.60973363388402,2.3365021e-07,,1.0,0.4545442,1.0,-9.398609,145.85,-9.398609
,0.5777698,[-0.995 -0.752 -0.187 -0.65  -0.256],0.30412,4255.625605344772,3.4833972,2024644,16400,100.0,1.0,164,1.0,1.0,3.8141997,-3.3136067,1.8570306,100,97.66478,-101.51687799627902,-3.4332277e-07,,1.0,0.460034,1.0,-9.472608,152.06,-9.472608
,1.9638435,[-0.995 -0.752 -0.187 -0.65  -0.256],0.25634,4278.550347328186,3.0944338,2037461,16500,100.0,1.0,165,1.0,1.0,3.4464562,-3.3484292,1.7502828,100,97.400024,-102.53449115514142,4.1007996e-07,,1.0,0.43661305,1.0,-8.0865345,128.17,-8.0865345
,-0.030403921,[-0.995 -0.752 -0.187 -0.65  -0.256],0.32584,4311.328995466232,2.5176225,2053753,16600,100.0,1.0,166,1.0,1.0,4.032623,-2.600243,1.5787483,100,97.79547,-98.12053185067538,1.4305115e-07,,1.0,0.4686961,1.0,-10.080782,162.92,-10.080782
,1.0847385,[-0.995 -0.752 -0.187 -0.65  -0.256],0.28508,4339.338267087936,3.2046773,2068007,16700,100.0,1.0,167,1.0,1.0,3.7952642,-3.2337356,1.7811881,100,97.54822,-103.46858434035903,5.76973e-07,,1.0,0.45146567,1.0,-8.965639,142.54,-8.965639
,-0.12395811,[-0.995 -0.752 -0.187 -0.65  -0.256],0.33048,4370.803678750992,2.7468832,2084531,16800,100.0,1.0,168,1.0,1.0,4.023924,-2.8903008,1.6490648,100,97.76845,-101.75109076441204,-3.862381e-07,,1.0,0.47038043,1.0,-10.1743355,165.24,-10.1743355
,0.75722295,[-0.995 -0.752 -0.187 -0.65  -0.256],0.29254,4398.887877464294,3.1568723,2099158,16900,100.0,1.0,169,1.0,1.0,3.695157,-3.3568974,1.7678529,100,97.632904,-99.98240930688178,4.053116e-08,,1.0,0.45492154,1.0,-9.293155,146.27,-9.293155
,0.47194707,[-0.995 -0.752 -0.187 -0.65  -0.256],0.30048,4427.896955728531,2.472535,2114182,17000,100.0,1.0,170,1.0,1.0,3.54782,-3.2571158,1.5645478,100,97.656006,-100.96068921099031,5.00679e-07,,1.0,0.45847416,1.0,-9.578431,150.24,-9.578431
,0.8847914,[-0.995 -0.752 -0.187 -0.65  -0.256],0.29318,4455.715430736542,3.153028,2128841,17100,100.0,1.0,171,1.0,1.0,3.5740047,-3.3125248,1.766776,100,97.61185,-101.74436419192165,1.9550323e-07,,1.0,0.45521337,1.0,-9.165586,146.59,-9.165586
,1.3286177,[-0.995 -0.752 -0.187 -0.65  -0.256],0.27688,4483.110814809799,2.6706586,2142685,17200,100.0,1.0,172,1.0,1.0,3.7000957,-2.7643876,1.6260235,100,97.502335,-103.66815240586055,-7.1048737e-07,,1.0,0.4474543,1.0,-8.72176,138.44,-8.72176
,1.4952782,[-0.995 -0.752 -0.187 -0.65  -0.256],0.27436,4508.539287805557,2.7673516,2156403,17300,100.0,1.0,173,1.0,1.0,4.058903,-3.407332,1.6551975,100,97.50026,-102.86742090051062,-2.3365021e-07,,1.0,0.44619465,1.0,-8.5550995,137.18,-8.5550995
,0.5479491,[-0.995 -0.752 -0.187 -0.65  -0.256],0.2933,4537.455334186554,2.3826323,2171068,17400,100.0,1.0,174,1.0,1.0,3.9448888,-3.172604,1.5358405,100,97.627945,-100.60558027695407,1.1920929e-07,,1.0,0.45527413,1.0,-9.502429,146.65,-9.502429
,0.18180169,[-0.995 -0.752 -0.187 -0.65  -0.256],0.3161,4568.624117612839,2.3846116,2186873,17500,100.0,1.0,175,1.0,1.0,4.0766506,-2.9256253,1.5364784,100,97.729675,-100.38682610959162,-4.6730042e-07,,1.0,0.4649628,1.0,-9.868576,158.05,-9.868576
,1.5670452,[-0.995 -0.752 -0.187 -0.65  -0.256],0.26724,4594.56316447258,2.6228142,2200235,17600,100.0,1.0,176,1.0,1.0,4.0278463,-3.3651714,1.6113926,100,97.43053,-104.85602053915007,-5.6743625e-07,,1.0,0.4425147,1.0,-8.483333,133.62,-8.483333
,0.7555914,[-0.995 -0.752 -0.187 -0.65  -0.256],0.30204,4624.418860912323,2.5565999,2215337,17700,100.0,1.0,177,1.0,1.0,3.4656742,-3.5493002,1.5909224,100,97.67996,-99.67562077857258,2.4318695e-07,,1.0,0.45914024,1.0,-9.294786,151.02,-9.294786
