StdD2w0t,TimeElapsed,InitialReturnMax,Weights,EpisodesSoFar,MinIW,InitialReturnMin,EmpiricalD2,Iteration,InitialBound,MaxIW,InitialReturnMean,EpRewMean,ReturnStepMaxmin,EpLenMean,InitialReturnStd,Bound,MeanIW,TimestepsSoFar,ReturnStepMax,MaxD2w0t,EpThisIter,StdIW,MeanD2w0t,ReturnMeanIW,J_sample_variance,MinD2w0t
0.3618588,2471.19389295578,-2.18091,[-1.087 -1.719 -0.811 -1.019 -0.246],17200,1.0,-9.26387,1.0,172,-39.247272,1.0,-5.9139376,-113.11310946415608,99.0,77.48,1.409162,-39.247272,1.0,1045277,100.0,1.0,100,,0.15496,-5.9139366,2.005796,
0.35688218,2487.5894265174866,-2.3405566,[-1.087 -1.719 -0.811 -1.019 -0.246],17300,1.0,-9.861837,1.0,173,-39.221638,1.0,-5.888301,-115.09470444330975,99.00001,74.9,1.6188028,-39.221638,1.0,1052767,100.0,1.0,100,,0.1498,-5.8883004,2.646992,
0.3632142,2504.5629589557648,-2.1185122,[-1.087 -1.719 -0.811 -1.019 -0.246],17400,0.7379153,-9.709578,1.0118729,174,-39.636543,1.2560515,-6.303208,-115.2818806638648,99.0,77.03,1.3723781,-39.623802,0.9892739,1060470,100.0,1.017793,100,0.082897685,0.15499848,-6.277666,1.9065878,
0.37039694,2520.556431531906,-1.9618081,[-1.087 -1.718 -0.813 -1.019 -0.245],17500,0.67529166,-9.646364,1.0309615,175,-39.416656,1.809531,-6.083321,-113.6969068446531,99.0,78.13,1.500995,-39.385365,1.010463,1068283,100.0,1.0651362,100,0.18769127,0.15938975,-6.0220714,2.255655,
0.3638513,2538.0816485881805,-1.8899927,[-1.089 -1.725 -0.813 -1.026 -0.241],17600,0.9999888,-9.50521,1.0,176,-39.382034,1.0000005,-6.0486994,-116.82760901928474,99.0,78.53,1.5786039,-39.382034,0.9999997,1076136,100.0,1.0,100,4.0370755e-06,0.15706,-6.048697,2.517157,
0.36127234,2554.8160140514374,-2.2021782,[-1.089 -1.725 -0.813 -1.026 -0.241],17700,1.0,-8.979271,1.0,177,-39.220352,1.0,-5.8870153,-114.95768175870131,99.000015,77.17,1.5348054,-39.220352,1.0,1083853,100.0,1.0,100,,0.15434,-5.887015,2.3794215,
0.361801,2569.6812283992767,-2.6520717,[-1.089 -1.725 -0.813 -1.026 -0.241],17800,1.0,-9.694223,1.0,178,-39.31556,1.0,-5.9822235,-115.70661197788762,99.0,77.45,1.584327,-39.31556,1.0,1091598,100.0,1.0,100,,0.1549,-5.9822235,2.5354464,
0.354491,2583.9034509658813,-2.518892,[-1.089 -1.725 -0.813 -1.026 -0.241],17900,1.0,-9.151627,1.0,179,-39.222233,1.0,-5.8888965,-114.40795074976438,99.0,73.69,1.514797,-39.222233,1.0,1098967,100.0,1.0,100,,0.14738,-5.8888965,2.3177876,
0.36540276,2600.8255503177643,-2.4788427,[-1.089 -1.725 -0.813 -1.026 -0.241],18000,1.0,-9.603481,1.0,180,-39.302193,1.0,-5.968857,-113.95641592928047,99.00001,79.35,1.5057456,-39.302193,1.0,1106902,100.0,1.0,100,,0.1587,-5.968857,2.2901719,
0.36659753,2617.6623232364655,-2.604988,[-1.089 -1.725 -0.813 -1.026 -0.241],18100,1.0,-9.56093,1.0,181,-39.36842,1.0,-6.035083,-114.27013731513487,99.0,80.0,1.60196,-39.36842,1.0,1114902,100.0,1.0,100,,0.16,-6.0350823,2.5921981,
0.36043653,2634.3196301460266,-2.355578,[-1.089 -1.725 -0.813 -1.026 -0.241],18200,1.0,-9.411628,1.0,182,-39.630997,1.0,-6.2976623,-116.57427325067998,99.0003,76.73,1.651605,-39.630997,1.0,1122575,100.0,1.0,100,,0.15346,-6.2976623,2.7553525,
0.37043148,2652.891585588455,-3.0779016,[-1.089 -1.725 -0.813 -1.026 -0.241],18300,1.0,-9.328405,1.0,183,-39.30416,1.0000054,-5.9708233,-115.62972895951378,99.00001,82.08,1.3887386,-39.30416,1.0000001,1130783,100.0,1.0,100,2.8767238e-06,0.16416,-5.970825,1.9480776,
0.3614394,2669.2970798015594,-2.486615,[-1.089 -1.725 -0.813 -1.026 -0.241],18400,0.9991251,-9.606745,1.0,184,-39.317287,1.0006555,-5.9839535,-115.94889035971754,99.00003,77.26,1.5501823,-39.317223,1.0000031,1138509,100.0,1.0000001,100,0.0002606164,0.15452,-5.9838867,2.4272826,
0.36277258,2686.2977459430695,-2.4650161,[-1.089 -1.725 -0.813 -1.026 -0.241],18500,1.0,-9.440558,1.0,185,-39.206665,1.0,-5.873328,-112.89581625339353,99.00001,77.96,1.4395989,-39.206665,1.0,1146305,100.0,1.0,100,,0.15592,-5.873328,2.093379,
0.36083758,2702.770265340805,-2.4323096,[-1.089 -1.725 -0.813 -1.026 -0.241],18600,1.0,-10.228771,1.0,186,-39.623795,1.0,-6.29046,-113.6173361084926,99.0,76.94,1.4617729,-39.623795,1.0,1153999,100.0,1.0,100,,0.15388,-6.29046,2.1583636,
0.3599366,2718.8813269138336,-2.3885775,[-1.089 -1.725 -0.813 -1.026 -0.241],18700,0.57937735,-11.552224,1.0226842,187,-39.54596,1.5568826,-6.212623,-114.12286497848174,99.0,74.35,1.7064514,-39.519398,0.9664508,1161434,100.0,1.0361617,100,0.153216,0.15042664,-6.1602235,3.0240023,
0.37629282,2736.93794465065,-3.1880188,[-1.09  -1.726 -0.809 -1.025 -0.241],18800,1.0,-9.218047,1.0,188,-39.439754,1.0,-6.1064186,-115.20006192600222,99.0,85.37,1.3754717,-39.439754,1.0,1169971,100.0,1.0,100,,0.17074,-6.106418,1.9110324,
0.36345017,2753.7797627449036,-2.6297255,[-1.09  -1.726 -0.809 -1.025 -0.241],18900,1.0,-9.959759,1.0,189,-39.3664,1.0000015,-6.033066,-116.00096766853598,99.0,78.31,1.4439243,-39.3664,1.0000001,1177802,100.0,1.0,100,6.247891e-07,0.15662,-6.0330663,2.1059775,
0.3565399,2770.6893289089203,-1.9621964,[-1.09  -1.726 -0.809 -1.025 -0.241],19000,1.0,-9.576782,1.0,190,-39.442562,1.0,-6.109227,-116.35975092818764,99.00001,74.73,1.6353574,-39.442562,1.0,1185275,100.0,1.0,100,,0.14946,-6.1092257,2.7014077,
0.3642069,2787.175248861313,-2.7686484,[-1.09  -1.726 -0.809 -1.025 -0.241],19100,1.0,-9.792295,1.0,191,-39.298847,1.0,-5.9655128,-117.56749305858337,99.0,78.72,1.5681813,-39.298847,1.0,1193147,100.0,1.0,100,,0.15744,-5.9655128,2.4840329,
0.36422583,2804.19917845726,-2.42666,[-1.09  -1.726 -0.809 -1.025 -0.241],19200,1.0,-8.88475,1.0,192,-39.1927,1.0,-5.8593626,-115.14792779358426,99.0,78.73,1.4821616,-39.1927,1.0,1201020,100.0,1.0,100,,0.15746,-5.8593626,2.2189934,
0.36122057,2821.141302585602,-2.7427392,[-1.09  -1.726 -0.809 -1.025 -0.241],19300,0.999931,-9.851095,1.0,193,-39.398582,1.0000753,-6.065245,-115.47601927035396,99.00001,77.14,1.6196196,-39.39858,1.0000006,1208734,100.0,1.0,100,2.2076007e-05,0.15428,-6.0652413,2.6496727,
0.3633471,2837.4254217147827,-2.4906068,[-1.09  -1.726 -0.809 -1.025 -0.241],19400,0.63520414,-10.101292,1.0137652,194,-39.21259,1.2264146,-5.879255,-115.90419907985978,99.00001,76.62,1.7212002,-39.19805,0.9872562,1216396,100.0,1.0371869,100,0.105361365,0.15457126,-5.850708,2.9643059,
0.36399874,2853.921889781952,-2.6355467,[-1.09  -1.727 -0.812 -1.024 -0.242],19500,0.99999225,-8.606769,1.0,195,-39.189194,1.0000151,-5.855859,-115.5577345263436,99.0,78.6,1.4387422,-39.189194,1.0,1224256,100.0,1.0,100,4.4909616e-06,0.1572,-5.855859,2.09089,
0.36822185,2870.9984271526337,-2.0680773,[-1.09  -1.727 -0.812 -1.024 -0.242],19600,1.0,-10.81385,1.0,196,-39.34045,1.0,-6.0071125,-115.53594282921284,99.0,80.87,1.6796697,-39.34045,1.0,1232343,100.0,1.0,100,,0.16174,-6.007113,2.8497882,
0.37136588,2888.1937172412872,-2.8324828,[-1.09  -1.727 -0.812 -1.024 -0.242],19700,1.0,-10.391813,1.0,197,-39.312675,1.0,-5.9793396,-114.94929058195203,99.0,82.61,1.6036793,-39.312675,1.0,1240604,100.0,1.0,100,,0.16522,-5.9793396,2.597765,
0.37168002,2905.686009645462,-2.016028,[-1.09  -1.727 -0.812 -1.024 -0.242],19800,1.0,-9.285469,1.0,198,-39.258575,1.0,-5.9252386,-115.45277586466116,99.0,82.78,1.6371845,-39.258575,1.0,1248882,100.0,1.0,100,,0.16556,-5.9252386,2.7074478,
0.3613572,2921.601164340973,-1.3385282,[-1.09  -1.727 -0.812 -1.024 -0.242],19900,1.0,-11.283759,1.0,199,-39.61735,1.0,-6.2840176,-113.6442876428162,99.00003,77.21,1.6055332,-39.61735,1.0,1256603,100.0,1.0,100,,0.15442,-6.284017,2.6037743,
0.36516434,2939.169751882553,-1.7812631,[-1.09  -1.727 -0.812 -1.024 -0.242],20000,1.0,-9.377668,1.0,200,-39.448223,1.0,-6.1148877,-115.31159555872924,99.0,79.23,1.4721898,-39.448223,1.0,1264526,100.0,1.0,100,,0.15846,-6.1148877,2.1892352,
0.36741525,2955.5354795455933,-2.8026977,[-1.09  -1.727 -0.812 -1.024 -0.242],20100,1.0,-9.715929,1.0,201,-39.369583,1.0,-6.0362477,-113.57774186731534,99.0,80.44,1.4903023,-39.369583,1.0,1272570,100.0,1.0,100,,0.16088,-6.0362473,2.2434354,
0.36523166,2973.3136961460114,-2.87111,[-1.09  -1.727 -0.812 -1.024 -0.242],20200,1.0,-9.161159,1.0,202,-39.39132,1.0,-6.057982,-113.38850810217525,99.0,79.26,1.459768,-39.39132,1.0,1280496,100.0,1.0,100,,0.15852,-6.0579815,2.1524472,
0.36935866,2990.737373113632,-2.7414594,[-1.09  -1.727 -0.812 -1.024 -0.242],20300,1.0,-9.78418,1.0,203,-39.40006,1.0,-6.066724,-116.27293181682217,99.00001,81.5,1.5514745,-39.40006,1.0,1288646,100.0,1.0,100,,0.163,-6.0667233,2.4313867,
0.36512578,3006.020081281662,-2.4911222,[-1.09  -1.727 -0.812 -1.024 -0.242],20400,1.0,-9.105118,1.0,204,-39.433117,1.0,-6.0997796,-114.58988922251002,99.00001,79.21,1.4846249,-39.433117,1.0,1296567,100.0,1.0,100,,0.15842,-6.0997796,2.2263746,
0.36211383,3021.5707988739014,-2.3030462,[-1.09  -1.727 -0.812 -1.024 -0.242],20500,0.997569,-9.946495,0.9999984,205,-39.3203,1.0020508,-5.986964,-115.81345527543088,99.0,77.61,1.5108514,-39.32011,1.0001127,1304328,100.0,1.0,100,0.0007567099,0.15521999,-5.986778,2.3049593,
0.37129292,3039.6524839401245,-2.6224322,[-1.09  -1.727 -0.812 -1.024 -0.242],20600,1.0,-11.856253,1.0,206,-39.455887,1.0,-6.1225524,-117.56632854258443,99.0,82.56,1.5371592,-39.455887,1.0,1312584,100.0,1.0,100,,0.16512,-6.1225524,2.3867257,
0.37117577,3057.20614695549,-3.0087209,[-1.09  -1.727 -0.812 -1.024 -0.242],20700,1.0,-10.549946,1.0,207,-39.465576,1.0,-6.132239,-116.20399192899549,99.0,82.5,1.5957326,-39.465576,1.0,1320834,100.0,1.0,100,,0.165,-6.132239,2.572083,
0.3670892,3074.3502967357635,-2.2898822,[-1.09  -1.727 -0.812 -1.024 -0.242],20800,0.7045285,-11.673402,1.0189679,208,-39.494392,1.6699762,-6.1610565,-116.33010099114797,99.0,78.57,1.6723981,-39.476215,0.99432737,1328691,100.0,1.0332086,100,0.13483474,0.15849522,-6.127908,2.6588936,
0.37503472,3090.956097841263,-2.18964,[-1.09  -1.728 -0.81  -1.022 -0.242],20900,0.6379851,-10.696056,1.0368776,209,-39.3265,1.6471778,-5.993162,-116.96313261521117,99.00002,81.33,1.5587806,-39.274525,0.99534094,1336824,100.0,1.0715913,100,0.18764266,0.16527359,-5.920194,2.356674,
0.36728457,3107.4416494369507,-2.3959765,[-1.102 -1.735 -0.813 -1.025 -0.246],21000,1.0,-9.791061,1.0,210,-39.267628,1.0000049,-5.934292,-114.01406641491971,99.0,80.37,1.4695671,-39.267628,1.0000001,1344861,100.0,1.0,100,2.0372652e-06,0.16074,-5.9342933,2.1814435,
0.37254292,3126.5567252635956,-1.2012686,[-1.102 -1.735 -0.813 -1.025 -0.246],21100,1.0,-9.519533,1.0,211,-39.571083,1.0,-6.2377477,-117.44839002872067,99.000015,83.26,1.5702633,-39.571083,1.0,1353187,100.0,1.0,100,,0.16652,-6.2377477,2.490633,
0.36987635,3144.501020669937,-3.0572507,[-1.102 -1.735 -0.813 -1.025 -0.246],21200,0.7688231,-9.743175,1.0128627,212,-39.543888,1.5559059,-6.2105536,-114.89287159739978,99.0,80.51,1.4057676,-39.531136,0.98678595,1361238,100.0,1.0302044,100,0.113131404,0.1620415,-6.186327,1.927635,
0.36982074,3161.52724981308,-2.745762,[-1.103 -1.736 -0.811 -1.024 -0.246],21300,1.0,-8.144845,1.0,213,-39.07655,1.0,-5.7432137,-115.62252386003411,99.0,81.75,1.2875179,-39.07655,1.0,1369413,100.0,1.0,100,,0.1635,-5.743213,1.6744467,
0.3769391,3180.5913140773773,-2.779904,[-1.103 -1.736 -0.811 -1.024 -0.246],21400,0.999512,-11.520613,1.0,214,-39.539867,1.0006618,-6.2065315,-116.72516484687495,99.0,85.74,1.6443595,-39.539837,0.99998766,1377987,100.0,1.0,100,0.00014850634,0.17148,-6.2065024,2.7311316,
0.37378073,3197.973984479904,-3.3495932,[-1.103 -1.736 -0.811 -1.024 -0.246],21500,0.99985784,-9.044589,1.0,215,-39.283157,1.0001398,-5.94982,-116.58114277530147,99.00001,83.95,1.4081507,-39.283146,0.9999969,1386382,100.0,1.0,100,5.247047e-05,0.1679,-5.9498105,2.002903,
0.36659774,3214.4329574108124,-2.5107102,[-1.103 -1.736 -0.811 -1.024 -0.246],21600,1.0,-9.254632,1.0,216,-39.329113,1.0,-5.9957795,-116.66028622895794,99.0,80.0,1.5270725,-39.329113,1.0,1394382,100.0,1.0,100,,0.16,-5.9957786,2.3555055,
0.38162702,3232.1416149139404,-2.5950131,[-1.103 -1.736 -0.811 -1.024 -0.246],21700,0.7290664,-8.792309,1.0170139,217,-39.202663,1.3850402,-5.869328,-116.22755646059845,99.00001,86.35,1.5065048,-39.182495,0.9854585,1403017,100.0,1.0323365,100,0.110766724,0.17436184,-5.8302774,2.2832754,
0.3619152,3249.057621240616,-2.4422035,[-1.103 -1.737 -0.808 -1.025 -0.246],21800,1.0,-9.008898,1.0,218,-39.573574,1.0,-6.24024,-117.31078406436608,99.0,77.5,1.4930677,-39.573574,1.0,1410767,100.0,1.0,100,,0.155,-6.2402396,2.2517688,
0.36723664,3267.135488986969,-2.622561,[-1.103 -1.737 -0.808 -1.025 -0.246],21900,0.9994483,-9.604669,1.0,219,-39.277416,1.000358,-5.9440823,-116.67807002376999,99.0,80.34,1.5299,-39.27739,1.000001,1418801,100.0,1.0,100,0.00012653982,0.16068,-5.9440546,2.3641806,
0.37377274,3285.054437160492,-2.2656732,[-1.103 -1.737 -0.808 -1.025 -0.246],22000,0.99899936,-8.755806,1.0000026,220,-39.3872,1.0014236,-6.053864,-117.97939469845785,99.000015,83.94,1.4787174,-39.387127,1.0000098,1427195,100.0,1.0000056,100,0.00037694906,0.16788001,-6.0537915,2.208508,
0.37944844,3302.6196937561035,-2.874946,[-1.103 -1.737 -0.808 -1.025 -0.246],22100,0.5057991,-9.232208,1.033011,221,-39.39164,1.5255146,-6.0583053,-117.42975849220653,99.0,83.94,1.4412233,-39.36357,0.9573669,1435589,100.0,1.0565983,100,0.16075855,0.17042121,-6.004607,1.9802419,
0.37032032,3320.6774747371674,-2.790696,[-1.103 -1.735 -0.81  -1.027 -0.247],22200,1.0,-9.554409,1.0,222,-39.575485,1.0,-6.2421484,-117.34673726433628,99.00004,82.02,1.5101788,-39.575485,1.0,1443791,100.0,1.0,100,,0.16404,-6.2421484,2.3036766,
0.37549335,3338.1116902828217,-2.9269085,[-1.103 -1.735 -0.81  -1.027 -0.247],22300,0.6732421,-10.349222,1.0118253,223,-39.293903,1.2973775,-5.9605665,-116.5383244669866,99.0,83.62,1.5271218,-39.27915,0.9898763,1452153,100.0,1.0215338,100,0.114047594,0.16826826,-5.9314537,2.3219306,
0.37243456,3355.512042760849,-2.7084355,[-1.104 -1.735 -0.812 -1.029 -0.251],22400,0.99999464,-8.897681,1.0,224,-39.149773,1.0000077,-5.8164353,-115.19418315532239,99.0,83.19,1.5097215,-39.149773,1.0000001,1460472,100.0,1.0,100,2.3616303e-06,0.16638,-5.8164353,2.3022826,
0.36857298,3371.211303949356,-2.8562205,[-1.104 -1.735 -0.812 -1.029 -0.251],22500,0.7210116,-9.477945,1.0152175,225,-39.43543,1.6376212,-6.102094,-116.11974786503418,99.00008,79.63,1.3480984,-39.421043,0.9951967,1468435,100.0,1.0258999,100,0.12596054,0.16040906,-6.0732455,1.8857716,
0.37342748,3388.5540697574615,-3.4112258,[-1.104 -1.736 -0.81  -1.028 -0.251],22600,1.0,-9.422203,1.0,226,-39.251484,1.0,-5.9181504,-115.5458901548447,99.0,83.75,1.2998134,-39.251484,1.0,1476810,100.0,1.0,100,,0.1675,-5.9181495,1.7065804,
0.37487483,3408.0610253810883,-2.3802114,[-1.104 -1.736 -0.81  -1.028 -0.251],22700,0.72879565,-10.000572,1.014237,227,-39.500687,1.4869533,-6.1673527,-116.8024646886225,99.00001,83.08,1.5649736,-39.4869,1.0024886,1485118,100.0,1.0275074,100,0.119637445,0.16733629,-6.1413364,2.393326,
0.38135383,3427.6300716400146,-2.4521046,[-1.106 -1.737 -0.808 -1.028 -0.251],22800,1.0,-9.226631,1.0,228,-39.313393,1.0,-5.980058,-116.70625378803756,99.0,88.32,1.4348861,-39.313393,1.0,1493950,100.0,1.0,100,,0.17664,-5.9800577,2.0796947,
0.36764875,3445.8895723819733,-2.389749,[-1.106 -1.737 -0.808 -1.028 -0.251],22900,1.0,-8.624989,1.0,229,-39.487877,1.0,-6.1545434,-117.5266157230274,99.00008,80.57,1.2259921,-39.487877,1.0,1502007,100.0,1.0,100,,0.16114,-6.154542,1.5182385,
0.36896643,3462.9537580013275,-2.2568793,[-1.106 -1.737 -0.808 -1.028 -0.251],23000,0.72796184,-9.847196,1.0180143,230,-39.42435,1.5400695,-6.0910144,-116.56044266402353,99.0,79.49,1.6377995,-39.405544,0.9988187,1509956,100.0,1.0336415,100,0.1367406,0.16041146,-6.0542016,2.6667461,
0.37622726,3480.980537891388,-2.4507937,[-1.106 -1.738 -0.805 -1.027 -0.251],23100,0.72285414,-8.860706,1.017159,231,-39.200775,1.3910978,-5.867441,-116.91010613895892,99.00004,83.41,1.4028991,-39.18391,0.9811406,1518297,100.0,1.0283921,100,0.1170712,0.16834642,-5.8339972,1.9642941,
0.37233025,3499.387400150299,-1.9577255,[-1.107 -1.739 -0.803 -1.027 -0.25 ],23200,1.0,-9.173213,1.0,232,-39.273483,1.0,-5.9401493,-115.6276731847329,99.00001,83.14,1.568596,-39.273483,1.0,1526611,100.0,1.0,100,,0.16628,-5.9401493,2.4853468,
0.37449908,3516.2231063842773,-2.6354043,[-1.107 -1.739 -0.803 -1.027 -0.25 ],23300,0.6507957,-9.634016,1.0218062,233,-39.277058,1.3572869,-5.9437237,-116.12983626154151,99.000015,82.21,1.5639007,-39.25715,0.99379486,1534832,100.0,1.0346228,100,0.13372344,0.16612297,-5.9034925,2.4146922,
0.37203202,3533.8698205947876,-3.4028964,[-1.107 -1.738 -0.805 -1.029 -0.25 ],23400,0.67462844,-9.366165,1.0231754,234,-39.552677,1.5482047,-6.219342,-117.95408314870778,99.00001,80.74,1.4407218,-39.519554,0.97722936,1542906,100.0,1.0475578,100,0.1312199,0.16325109,-6.172715,2.0600562,
0.37714463,3552.606106042862,-2.3847098,[-1.109 -1.744 -0.805 -1.03  -0.252],23500,1.0,-9.223657,1.0,235,-39.358017,1.0,-6.0246825,-118.84358286758795,99.0,85.87,1.4543998,-39.358017,1.0,1551493,100.0,1.0,100,,0.17174,-6.024682,2.136645,
0.37102818,3570.4344522953033,-2.7734485,[-1.109 -1.744 -0.805 -1.03  -0.252],23600,0.9993879,-9.186954,0.9999951,236,-39.392742,1.0003406,-6.0594053,-118.075656900626,99.0,82.42,1.4634681,-39.392708,0.9999977,1559735,100.0,0.99999994,100,0.00015473698,0.16483994,-6.0593753,2.1633062,
0.3763346,3589.533965110779,-2.1235497,[-1.109 -1.744 -0.805 -1.03  -0.252],23700,1.0,-9.671814,1.0,237,-39.36702,1.0,-6.0336833,-117.77054723749805,99.0,85.4,1.4883378,-39.36702,1.0,1568275,100.0,1.0,100,,0.1708,-6.0336833,2.2375245,
0.3773413,3605.3739478588104,-2.977739,[-1.109 -1.744 -0.805 -1.03  -0.252],23800,0.6170567,-9.431694,1.0162967,238,-39.378975,1.3395786,-6.0456386,-117.47528722400168,99.0,84.33,1.5770057,-39.36549,1.0035802,1576708,100.0,1.0319978,100,0.115945406,0.16996054,-6.0188107,2.4705093,
0.381539,3623.0724325180054,-1.4356997,[-1.11  -1.743 -0.807 -1.031 -0.252],23900,0.57742375,-9.249464,1.0347661,239,-39.248947,1.6973374,-5.915613,-113.79616297109618,99.0,83.98,1.5270875,-39.214466,0.9704595,1585106,100.0,1.062512,100,0.17968504,0.1714091,-5.846183,2.3385506,
0.38290808,3642.292390346527,-2.1519194,[-1.11  -1.743 -0.803 -1.033 -0.252],24000,0.9999744,-8.652128,0.99999464,240,-39.20939,1.0000404,-5.8760543,-116.38220552823903,99.00001,89.23,1.5474592,-39.209385,1.0000004,1594029,100.0,0.99999994,100,1.23588525e-05,0.17845993,-5.8760514,2.41882,
0.37616736,3660.063222885132,-3.2179165,[-1.11  -1.743 -0.803 -1.033 -0.252],24100,1.0,-9.232824,1.0,241,-39.37257,1.0,-6.039233,-117.93142994481863,99.0,85.3,1.3522202,-39.37257,1.0,1602559,100.0,1.0,100,,0.1706,-6.039233,1.8469691,
0.37665027,3677.8734006881714,-1.8129367,[-1.11  -1.743 -0.803 -1.033 -0.252],24200,0.9990676,-9.356592,1.0000051,242,-39.448856,1.0005205,-6.1155195,-117.20397773442366,99.00002,85.58,1.4477267,-39.448807,0.9999959,1611117,100.0,1.000014,100,0.0002335705,0.17116006,-6.1154695,2.1168904,
0.36932188,3695.2786333560944,-2.7842717,[-1.11  -1.743 -0.803 -1.033 -0.252],24300,1.0,-9.613821,1.0,243,-39.293983,1.0,-5.960649,-117.06266177316735,99.0,81.48,1.5648613,-39.293983,1.0,1619265,100.0,1.0,100,,0.16296,-5.960648,2.4735265,
0.37524375,3711.784914970398,-2.6383824,[-1.11  -1.743 -0.803 -1.033 -0.252],24400,1.0,-8.907315,1.0,244,-39.26536,1.0,-5.932028,-115.77726599235262,99.0,84.78,1.336517,-39.26536,1.0,1627743,100.0,1.0,100,,0.16956,-5.9320273,1.8043208,
0.38845116,3730.346516609192,-2.8822808,[-1.11  -1.743 -0.803 -1.033 -0.252],24500,0.60271096,-9.034867,1.0414703,245,-39.509018,1.4926717,-6.1756835,-118.72270258819186,99.00001,86.82,1.2985051,-39.475967,0.971558,1636425,100.0,1.0965118,100,0.17706323,0.17803441,-6.110488,1.6155585,
0.37785015,3748.3799271583557,-2.744544,[-1.111 -1.743 -0.798 -1.036 -0.252],24600,0.5098304,-9.771882,1.0271697,246,-39.29122,1.3248008,-5.9578853,-116.42549166586268,99.0,83.46,1.5008379,-39.265095,0.9698839,1644771,100.0,1.0522496,100,0.14989333,0.16912282,-5.905285,2.2630608,
0.3832288,3766.8575191497803,-2.6725192,[-1.11  -1.742 -0.801 -1.037 -0.252],24700,0.99965924,-8.543915,1.0,247,-39.36857,1.0004051,-6.035233,-116.74324976745419,99.0,89.43,1.3216556,-39.368546,0.9999836,1653714,100.0,1.0,100,0.00011223792,0.17886,-6.035209,1.7643586,
0.3733621,3784.046615123749,-2.3169546,[-1.11  -1.742 -0.801 -1.037 -0.252],24800,1.0,-9.444592,1.0,248,-39.513023,1.0,-6.179688,-117.21928793779033,99.00001,83.72,1.5181237,-39.513023,1.0,1662086,100.0,1.0,100,,0.16744,-6.179688,2.3279793,
0.37330344,3803.156316280365,-2.0115368,[-1.11  -1.742 -0.801 -1.037 -0.252],24900,1.0,-9.748925,1.0,249,-39.425625,1.0,-6.092291,-116.12136563882876,99.0,83.68,1.5732591,-39.425625,1.0,1670454,100.0,1.0,100,,0.16736,-6.0922904,2.5001457,
0.38406086,3822.11444067955,-3.155528,[-1.11  -1.742 -0.801 -1.037 -0.252],25000,1.0,-9.103304,1.0,250,-39.51715,1.0,-6.183816,-118.46371003611712,99.0,89.92,1.3668061,-39.51715,1.0,1679446,100.0,1.0,100,,0.17984,-6.183815,1.8870296,
0.3746389,3839.673990249634,-2.7179556,[-1.11  -1.742 -0.801 -1.037 -0.252],25100,1.0,-9.017956,1.0,251,-39.368797,1.0,-6.0354614,-116.21962086263133,99.0,84.44,1.3902446,-39.368797,1.0,1687890,100.0,1.0,100,,0.16888,-6.0354614,1.9523028,
0.3756201,3856.479329586029,-2.396586,[-1.11  -1.742 -0.801 -1.037 -0.252],25200,0.99995595,-9.058495,1.0,252,-39.285027,1.0000327,-5.9516907,-116.83201684456857,99.00002,85.0,1.403716,-39.285023,1.0000001,1696390,100.0,1.0,100,1.3383812e-05,0.17,-5.9516883,1.990318,
0.36810726,3871.7141542434692,-2.2246938,[-1.11  -1.742 -0.801 -1.037 -0.252],25300,0.7382177,-10.966824,1.0117769,253,-39.594395,1.2580509,-6.2610607,-116.02354211738769,99.0,79.68,1.4686339,-39.57367,0.98307085,1704358,100.0,1.0260565,100,0.09047034,0.16026759,-6.233181,2.077374,
0.3751308,3889.1278364658356,-3.2561069,[-1.112 -1.744 -0.802 -1.036 -0.256],25400,0.6739652,-9.814602,1.0185097,254,-39.54013,1.4204919,-6.206798,-118.33778516214505,99.0,82.81,1.3864207,-39.521233,1.00534,1712639,100.0,1.0316925,100,0.13622497,0.16712417,-6.17,1.9630995,
0.37465703,3906.5353105068207,-2.392918,[-1.112 -1.742 -0.804 -1.037 -0.256],25500,0.999932,-9.407028,1.0,255,-39.307213,1.0000829,-5.973879,-117.65600314447676,99.0,84.45,1.4672126,-39.307213,1.0000014,1721084,100.0,1.0,100,2.758707e-05,0.1689,-5.973876,2.1744313,
0.37639403,3924.290500640869,-2.0407476,[-1.112 -1.742 -0.804 -1.037 -0.256],25600,1.0,-9.61191,1.0,256,-39.382732,1.0,-6.0493956,-117.16689368040608,99.0,85.44,1.4993899,-39.382732,1.0,1729628,100.0,1.0,100,,0.17088,-6.0493956,2.2708788,
0.3772754,3940.7604184150696,-2.7404943,[-1.112 -1.742 -0.804 -1.037 -0.256],25700,0.99997777,-9.114544,1.0,257,-39.255737,1.0000123,-5.9224,-117.13447301535923,99.000015,85.94,1.4893734,-39.255733,0.9999997,1738222,100.0,1.0,100,6.8624577e-06,0.17188,-5.922397,2.240637,
0.37377223,3957.4419496059418,-2.984169,[-1.112 -1.742 -0.804 -1.037 -0.256],25800,0.9996372,-9.201576,1.0,258,-39.263084,1.0002269,-5.92975,-116.00479244959706,99.00001,83.94,1.4057137,-39.263054,0.9999783,1746616,100.0,1.0,100,0.000119631855,0.16788,-5.929719,1.9958365,
0.3866896,3975.8320050239563,-3.009774,[-1.112 -1.742 -0.804 -1.037 -0.256],25900,0.72071373,-8.497842,1.0197138,259,-39.185482,1.4938544,-5.852145,-116.92015809214718,99.0,88.74,1.3822078,-39.1671,1.0119145,1755490,100.0,1.0437025,100,0.14027104,0.1796107,-5.815803,1.9560468,
