MinIWNorm,InitialBound,Bound,TimeElapsed,EpLenMean,ReturnMeanIW,EntropyCoefficient,MinIW,EpisodesSoFar,Weights,MeanEntropy,J_sample_variance,InitialReturnMean,TimestepsSoFar,EpRewMean,Iteration,MaxIWNorm,EpThisIter,InitialReturnMax,ReturnStepMax,StdIW,InitialReturnStd,ESSRenyi,MeanIW,StdIWNorm,MaxIW,InitialReturnMin,ReturnStepMaxmin,MeanIWNorm,ESSClassic,EmpiricalD2
0.01,0.6541693,0.6541693,371.6134090423584,16.28,2.6263297e-07,1.0,1.0,7300,[-0.88   1.092 -0.854  0.186 -0.534],0.8854,5.8119235,2.2888183e-07,122567,-108.24592308195584,73,0.01,100,6.936928,100.0,,2.3987088,100.0,1.0,9.313226e-10,1.0,-3.8067398,86.081345,0.009999999,100.0,1.0
0.0056026755,0.5842067,0.6155964,375.6095802783966,16.44,0.038234916,0.9981609,0.56026757,7400,[-0.88   1.092 -0.854  0.186 -0.534],0.8870288,9.174138,-7.6293946e-07,124211,-108.24014551772973,74,0.017050343,100,9.035774,100.0,0.22612938,2.989182,95.60601,0.9981592,0.0022612938,1.7050343,-4.35376,86.198235,0.009981592,95.118225,1.0459594
4.4026354e-05,0.6381401,1.1736655,380.26082134246826,16.8,1.0103856,0.99531466,0.0044026356,7500,[-0.881  1.094 -0.859  0.184 -0.532],0.86750007,86.027985,-6.408691e-06,125891,-108.4832487824248,75,0.24906442,100,7.466469,100.0,2.733457,2.695761,12.635689,0.99530363,0.02733457,24.906443,-4.479416,86.441956,0.009953036,11.7062235,7.9140916
0.0030082231,0.6237243,0.712279,384.9530293941498,16.43,0.10102969,0.9962432,0.30082232,7600,[-0.857  1.135 -0.869  0.187 -0.551],0.87530607,11.424858,7.2479247e-06,127534,-108.01877231746202,76,0.024511518,100,7.313492,100.0,0.41749993,2.776794,87.397156,1.0037639,0.0041749994,2.4511518,-4.353241,86.22454,0.01003764,85.25138,1.144202
0.009998108,0.61104083,0.61105376,389.22082591056824,17.14,1.7106533e-05,0.9999871,0.9998109,7700,[-0.858  1.136 -0.854  0.174 -0.544],0.87530625,9.805841,-6.942749e-06,129248,-108.41903819257291,77,0.010001926,100,7.9277496,100.0,6.074755e-05,3.1157584,100.0,0.9999871,6.074905e-07,1.0001926,-4.4372864,86.70414,0.009999871,99.99998,1.0
0.0014088417,0.51750505,0.801046,393.3001883029938,16.79,0.40788618,0.96901983,0.14088418,7800,[-0.858  1.136 -0.854  0.174 -0.544],0.877966,24.711208,6.1035155e-07,130927,-107.91767862186045,78,0.03399276,100,10.734055,100.0,0.6815398,2.9860215,61.136494,0.9685298,0.0068153976,3.399276,-4.444496,86.5015,0.009685298,66.88192,1.6356843
0.01,0.46726975,0.46726975,396.87200355529785,16.6,-5.6549907e-06,1.0,1.0,7900,[-0.859  1.127 -0.844  0.188 -0.541],0.877966,9.916749,-5.645752e-06,132587,-107.90830660556267,79,0.01,100,12.320717,100.0,,3.1333022,100.0,1.0,9.313226e-10,1.0,-4.460823,86.38603,0.009999999,100.0,1.0
0.0035902807,0.5667919,0.7178548,400.5732476711273,16.06,0.19999056,0.9584141,0.35902807,8000,[-0.859  1.127 -0.844  0.188 -0.541],0.8808508,10.857549,1.9836425e-06,134193,-107.73874699991558,80,0.023099016,100,9.335281,100.0,0.3336809,2.591467,90.91391,1.0424753,0.0033368086,2.3099017,-4.262497,85.971214,0.010424754,90.70669,1.0999417
0.004874883,0.65556735,0.7394903,404.39274978637695,16.76,0.097495526,0.99312794,0.48748833,8100,[-0.872  1.107 -0.867  0.182 -0.538],0.88200647,9.075669,1.1444092e-06,135869,-108.70826252404049,81,0.018726934,100,6.7585373,100.0,0.27377424,2.6340334,92.72884,1.0068958,0.0027377424,1.8726934,-4.1480103,86.39962,0.010068958,93.11601,1.0784131
3.3644832e-05,0.50466526,10.535499,408.7631013393402,16.53,13.019786,0.36752614,0.0033644834,8200,[-0.875  1.107 -0.872  0.172 -0.537],0.8780665,15083.635,-2.822876e-06,137522,-108.04548324423924,82,1.0820811,100,11.320152,100.0,10.863387,3.0954354,1.8070805,2.0009608,0.10863386,108.20811,-4.5594482,86.27922,0.02000961,3.2813823,55.33788
0.01,0.53791153,0.53791153,414.5923705101013,16.35,-1.9213185e-06,1.0,1.0,8300,[-0.863  1.146 -0.83   0.089 -0.541],0.8780665,8.625058,-1.9073486e-06,139157,-108.28098814836963,83,0.01,100,10.20459,100.0,,2.922124,100.0,1.0,9.313226e-10,1.0,-4.119438,86.11818,0.009999999,100.0,1.0
0.00095175346,0.5364522,1.5072894,419.3304660320282,16.58,1.3678845,0.8603815,0.09517535,8400,[-0.863  1.146 -0.83   0.089 -0.541],0.87481993,62.201477,1.2207031e-06,140815,-108.20704446158294,84,0.13683072,100,10.2484665,100.0,1.7343549,2.809918,31.028887,1.1503794,0.017343549,13.683072,-3.913353,86.34851,0.011503793,30.553295,3.2228034
0.0006818735,0.58601403,0.9815675,424.9131028652191,16.9,0.55058247,0.98244685,0.068187356,8500,[-0.888  1.124 -0.826  0.033 -0.544],0.87680763,14.741393,-1.2207031e-06,142505,-108.15074106033127,85,0.05724923,100,8.664139,100.0,0.8919445,2.7146926,45.019382,0.982291,0.008919445,5.724923,-4.297928,86.55547,0.009822909,54.809273,2.2212656
0.0003271993,0.38426232,1.38434,430.1471197605133,16.87,1.4099919,0.9740789,0.03271993,8600,[-0.911  1.106 -0.814 -0.005 -0.542],0.8827763,313.81967,-3.2806397e-06,144192,-108.1842906345908,86,0.11599282,100,14.77626,100.0,1.3364214,3.5388894,30.936031,1.026263,0.013364212,11.599282,-4.3086624,86.53552,0.01026263,37.09502,3.2324767
0.01,0.65424454,0.65424454,435.44636368751526,16.14,6.273389e-06,1.0,1.0,8700,[-0.921  1.113 -0.816 -0.048 -0.536],0.8827763,7.047731,6.3323973e-06,145806,-107.52991871759032,87,0.01,100,6.85614,100.0,,2.6414492,100.0,1.0,9.313226e-10,1.0,-4.3776855,86.02894,0.009999999,100.0,1.0
0.0015010164,0.5972061,1.0637248,439.90219235420227,16.54,0.60988015,0.99953043,0.15010165,8800,[-0.921  1.113 -0.816 -0.048 -0.536],0.88525116,24.716257,-4.272461e-06,147460,-107.81913914305349,88,0.05783494,100,8.566978,100.0,0.9363683,3.1177464,43.901222,1.0004697,0.009363683,5.783494,-4.237953,86.33895,0.010004698,53.305977,2.2778409
0.0015635993,0.60651714,0.9885484,444.47064304351807,16.25,0.6300259,0.8474791,0.15635994,8900,[-0.926  1.098 -0.801 -0.039 -0.534],0.91357166,46.510586,-1.4495849e-06,149085,-107.85561662582228,89,0.11479422,100,8.361977,100.0,1.5091301,2.4851944,44.956615,1.1654891,0.015091301,11.479422,-4.0633316,86.08421,0.011654891,37.36042,2.2243667
0.009994313,0.6948943,0.694933,450.23294281959534,16.83,8.074753e-05,0.9999597,0.9994314,9000,[-0.928  1.075 -0.851 -0.005 -0.505],0.91357195,6.375435,5.4931643e-06,150768,-107.99414020664912,90,0.010004683,100,6.560486,100.0,0.00020516341,2.5124588,100.0,0.9999597,2.0516263e-06,1.0004684,-4.3896637,86.53831,0.0099995965,99.99999,1.0
0.00097309856,0.57314456,0.9263518,455.32500886917114,16.54,0.4840505,0.999774,0.09730986,9100,[-0.928  1.075 -0.851 -0.005 -0.505],0.92281634,14.651486,5.569458e-06,152422,-107.6478636902537,91,0.045190983,100,10.21299,100.0,0.8616281,2.931856,50.23731,1.000226,0.008616282,4.5190983,-4.455742,86.34005,0.01000226,57.403057,1.9905525
0.007498424,0.6241164,0.6489256,460.6003067493439,16.19,0.046866998,0.97910154,0.7498424,9200,[-0.915  1.104 -0.846 -0.013 -0.496],0.9228107,6.8416047,5.41687e-06,154041,-108.04380188570893,92,0.013743065,100,8.961159,100.0,0.12319089,2.4710822,98.17635,1.02112,0.0012319089,1.3743066,-3.7352371,86.00925,0.010211199,98.56541,1.0185752
0.0008182676,0.5832852,0.7406205,465.27080035209656,16.5,0.29399636,0.9830917,0.08182676,9300,[-0.915  1.102 -0.844 -0.011 -0.496],0.92888266,14.382196,3.7384034e-06,155691,-107.7188638962838,93,0.058603294,100,10.185875,100.0,0.9609632,2.9576418,52.960583,1.0170529,0.009609631,5.8603296,-4.4212494,86.30312,0.010170528,52.833385,1.8881967
0.01,0.6482463,0.6482463,469.56456661224365,16.12,4.806556e-06,1.0,1.0,9400,[-0.924  1.091 -0.823 -0.019 -0.49 ],0.92888266,6.569081,4.8065185e-06,157303,-107.9453114300836,94,0.01,100,8.419235,100.0,,2.5501745,100.0,1.0,9.313226e-10,1.0,-3.8226929,85.97505,0.009999999,100.0,1.0
0.01,0.5316125,0.5316125,472.6287488937378,16.2,2.9206276e-06,1.0,1.0,9500,[-0.924  1.091 -0.823 -0.019 -0.49 ],0.92888266,6.5040345,2.8991699e-06,158923,-108.64970636062992,95,0.01,100,11.91819,100.0,,2.5375173,100.0,1.0,9.313226e-10,1.0,-3.1726913,85.96955,0.009999999,100.0,1.0
6.624144e-06,0.5341979,3.114763,475.87649965286255,16.95,4.585969,0.59896934,0.0006624144,9600,[-0.924  1.091 -0.823 -0.019 -0.49 ],0.9010476,2201.9856,-6.1035155e-07,160618,-108.34830035053297,96,0.71503866,100,11.840523,100.0,7.080274,3.0083628,3.852262,1.5125449,0.07080273,71.50387,-4.388794,86.58189,0.015125446,4.3645105,25.958775
1.658636e-05,0.53755003,2.320715,480.80765414237976,16.0,2.6418624,0.9585927,0.0016586361,9700,[-0.89   1.079 -0.855  0.063 -0.518],0.85937476,726.00305,-1.0757446e-05,162218,-107.98925427400431,97,0.29294825,100,10.904602,100.0,3.1921368,2.9060311,10.078905,1.042289,0.03192137,29.294825,-4.1758423,85.85565,0.010422889,9.634235,9.921713
0.009980618,0.52771133,0.52780724,486.31572127342224,16.92,0.00015734136,0.9999349,0.99806184,9800,[-0.895  1.061 -0.83   0.09  -0.56 ],0.85937494,9.3332615,5.645752e-06,163910,-108.0757640593492,98,0.010011283,100,9.950073,100.0,0.0005172705,3.0394986,99.999985,0.9999349,5.1727516e-06,1.0011283,-4.3349533,86.5904,0.009999349,99.99997,1.0000001
0.0012010521,0.59472823,1.0329607,490.67275381088257,16.51,0.51011455,0.9959106,0.120105214,9900,[-0.895  1.061 -0.83   0.09  -0.56 ],0.8846193,57.3092,3.2806397e-06,165561,-107.7395513059648,99,0.08261714,100,7.939499,100.0,1.0338995,2.9004042,54.600933,1.0040978,0.010338996,8.261714,-4.036957,86.33053,0.010040977,48.53801,1.8314705
0.0011901052,0.6567767,0.94217914,496.82470178604126,17.35,0.31659323,0.9925362,0.11901052,10000,[-0.892  1.103 -0.785  0.11  -0.534],0.8974499,10.294403,-6.1798096e-06,167296,-108.37338364488913,100,0.02874051,100,6.8350906,100.0,0.55283004,2.6223335,73.82639,0.9925082,0.0055283,2.874051,-4.7055283,86.882614,0.00992508,76.32118,1.3545291
0.01,0.6855434,0.6855434,504.1891930103302,16.43,2.7753413e-06,1.0,1.0,10100,[-0.885  1.101 -0.804  0.138 -0.522],0.8974499,5.826574,2.7465821e-06,168939,-108.24870664670729,101,0.01,100,6.357277,100.0,,2.4017303,100.0,1.0,9.313226e-10,1.0,-3.452156,86.1796,0.009999999,100.0,1.0
0.009999812,0.5782331,0.5782345,508.6255044937134,16.77,-1.1019409e-05,0.9999995,0.99998116,10200,[-0.885  1.101 -0.804  0.138 -0.522],0.8974499,8.839864,-1.27410885e-05,170616,-108.8819640878785,102,0.01000019,100,9.576118,100.0,7.613492e-06,2.9582825,100.0,0.9999995,7.6161975e-08,1.000019,-3.6829605,86.37753,0.009999994,100.0,1.0
0.00033433634,0.6279157,1.012156,513.1640648841858,16.9,0.6195936,0.99434286,0.033433635,10300,[-0.885  1.101 -0.804  0.138 -0.522],0.88559604,27.046577,3.890991e-06,172306,-108.74856644410197,103,0.045132536,100,8.0861435,100.0,1.0655893,2.7442265,30.504118,1.0056732,0.010655892,4.5132537,-4.196274,86.494995,0.010056731,47.109684,3.278246
1.9105564e-05,0.66081166,2.7973409,519.4365859031677,16.3,3.5800366,0.75176966,0.0019105565,10400,[-0.869  1.127 -0.823  0.157 -0.533],0.8652432,1075.2957,2.2888183e-07,173936,-108.1229390138922,104,0.56299514,100,6.743538,100.0,5.71202,2.366721,2.4600508,1.2853253,0.057120197,56.299515,-3.734291,86.13113,0.012853254,4.819424,40.649567
0.0026341015,0.50225043,0.61664236,526.1335723400116,16.61,0.17534219,0.9807178,0.26341015,10500,[-0.841  1.167 -0.856  0.181 -0.554],0.86763203,10.673955,3.967285e-06,175597,-108.82533942218706,105,0.030472912,100,10.8899,100.0,0.48594806,2.8960142,78.53825,0.9805294,0.0048594805,3.0472913,-3.7798538,86.25559,0.009805294,80.28151,1.2732649
0.004974096,0.6242105,0.6667286,530.9222059249878,16.52,0.074011,0.9713079,0.4974096,10600,[-0.842  1.159 -0.848  0.186 -0.551],0.866849,8.289196,-6.1035155e-07,177249,-107.9760666603481,106,0.015431597,100,7.3026276,100.0,0.2208439,2.7363164,95.37001,0.9708882,0.002208439,1.5431597,-3.824829,86.29448,0.00970888,95.080475,1.0485476
5.7434914e-05,0.44610617,1.5431105,535.4940748214722,16.62,1.8893255,0.8044001,0.0057434915,10700,[-0.844  1.156 -0.843  0.187 -0.552],0.891116,255.90334,-7.400513e-06,178911,-108.65133736177091,107,0.26384768,100,12.622063,100.0,2.7308855,2.7516887,15.664918,1.2176585,0.027308857,26.384768,-3.7554092,86.285126,0.012176584,16.584127,6.3836913
0.01,0.59520215,0.59520215,541.5505089759827,15.98,-4.503876e-06,1.0,1.0,10800,[-0.851  1.196 -0.787  0.13  -0.528],0.891116,5.6531777,-4.5013426e-06,180509,-108.39117799635129,108,0.01,100,8.877281,100.0,,2.3657231,100.0,1.0,9.313226e-10,1.0,-3.9488373,85.83403,0.009999999,100.0,1.0
0.0007134637,0.5244375,0.6263124,545.5580413341522,16.59,0.19578587,0.9848353,0.07134637,10900,[-0.851  1.196 -0.787  0.13  -0.528],0.866664,10.519232,-1.1444092e-06,182168,-108.46910466436216,109,0.036213756,100,11.00032,100.0,0.5983763,2.58881,75.14468,1.0152808,0.005983762,3.6213758,-3.9937668,86.28831,0.010152808,74.21937,1.3307662
0.0004892986,0.47782394,0.8627894,549.5185582637787,16.38,0.63406014,0.9853114,0.048929863,11000,[-0.835  1.189 -0.798  0.161 -0.552],0.87057024,46.657078,-1.3275147e-05,183806,-108.39594549185549,110,0.08123668,100,11.664803,100.0,1.2747797,2.8942661,38.206486,0.98520243,0.012747796,8.123669,-3.8606415,86.122665,0.009852024,37.39372,2.6173565
0.009997769,0.580528,0.5805359,553.4440248012543,16.36,1.5472993e-05,0.99998534,0.99977696,11100,[-0.834  1.204 -0.815  0.15  -0.548],0.87057024,6.8874974,-5.41687e-06,185442,-108.31924877366642,111,0.010001605,100,8.701103,100.0,8.3537154e-05,2.6112964,99.99981,0.99998534,8.3535133e-07,1.0001606,-4.114601,86.140785,0.009999854,99.99997,1.0000019
0.01,0.6413159,0.6413159,557.3450858592987,16.74,-6.560236e-06,1.0,1.0,11200,[-0.834  1.204 -0.815  0.15  -0.548],0.87057024,6.441631,-6.5612794e-06,187116,-108.28140172932956,112,0.01,100,6.877434,100.0,,2.5253148,100.0,1.0,9.313226e-10,1.0,-4.3024216,86.486374,0.009999999,100.0,1.0
0.01,0.57781994,0.57781994,560.6092693805695,16.41,4.3436885e-06,1.0,1.0,11300,[-0.834  1.204 -0.815  0.15  -0.548],0.87057024,7.378109,4.348755e-06,188757,-107.86226007787454,113,0.01,100,8.782639,100.0,,2.702652,100.0,1.0,9.313226e-10,1.0,-4.5923996,86.21956,0.009999999,100.0,1.0
0.005923517,0.5130466,0.5471612,564.5971782207489,16.45,0.059141397,0.9741372,0.59235173,11400,[-0.834  1.204 -0.815  0.15  -0.548],0.87353444,8.2743635,9.994506e-06,190402,-108.6131526099211,114,0.014610499,100,10.726006,100.0,0.15174665,2.7641203,97.05225,0.97379684,0.0015174665,1.4610499,-3.868431,86.145134,0.0097379675,97.629265,1.0303727
0.009992211,0.4534059,0.45350334,568.7327497005463,16.02,0.00010789558,0.9999956,0.99922115,11500,[-0.831  1.208 -0.818  0.155 -0.545],0.8735323,8.063306,4.4250487e-06,192004,-108.15953702143688,115,0.010009124,100,12.603989,100.0,0.0002698965,2.825116,100.0,1.0000044,2.6989694e-06,1.0009124,-3.5929794,85.85615,0.0100000445,100.00001,1.0
0.01,0.5473447,0.5473447,572.8843383789062,16.46,1.3038516e-06,1.0,1.0,11600,[-0.831  1.208 -0.818  0.155 -0.545],0.8735323,7.562756,1.2969971e-06,193650,-108.48577447071258,116,0.01,100,9.785667,100.0,,2.7362618,100.0,1.0,9.313226e-10,1.0,-4.265991,86.18195,0.009999999,100.0,1.0
6.866936e-09,0.5584184,41.266525,577.4845044612885,16.34,47.489723,0.00034844026,6.866936e-07,11700,[-0.831  1.208 -0.818  0.155 -0.545],0.70557,279314.78,-4.8828124e-06,195284,-107.97256672567954,117,6.6009197,100,9.45327,100.0,67.13217,3.0114946,0.25636587,8.962044,0.6713215,660.092,-4.236374,86.12825,0.08962045,1.7509794,390.06754
0.00030260114,0.42335397,0.76826334,583.9970164299011,16.68,0.59713686,0.88159347,0.030260114,11800,[-0.862  1.172 -0.931  0.14  -0.713],0.71565,21.884909,-7.019043e-06,196952,-108.12828307374673,118,0.071697064,100,8.46627,100.0,1.1966971,2.981163,37.673023,1.1260242,0.011966971,7.1697063,-4.107094,86.3958,0.011260242,46.96014,2.6544192
0.009408657,0.39211938,0.39841977,589.2406847476959,17.0,0.011980008,0.99210876,0.94086576,11900,[-0.874  1.154 -0.918  0.105 -0.703],0.71583354,10.216446,-7.400513e-06,198652,-108.31668117652666,119,0.011093208,100,9.705696,100.0,0.03435657,3.1333637,99.86304,1.0079225,0.0003435657,1.1093208,-4.556389,86.61279,0.0100792255,99.88394,1.0013715
1.7750881e-05,0.438679,1.6786048,594.9399781227112,16.41,1.774493,0.9116377,0.0017750881,12000,[-0.874  1.155 -0.918  0.105 -0.703],0.7187075,319.62814,1.1749267e-05,200293,-108.39073384326217,120,0.23074631,100,8.314987,100.0,2.4864523,3.03325,13.617509,1.0925126,0.024864523,23.074633,-3.975296,86.16157,0.010925126,16.181934,7.343487
0.00045482337,0.4040838,0.74554694,601.4232375621796,16.09,0.5258398,0.9859757,0.045482337,12100,[-0.899  1.146 -0.898  0.045 -0.7  ],0.72048455,25.629404,-1.0604858e-05,201902,-107.82792075304349,121,0.123915106,100,9.438393,100.0,1.4623225,2.9044702,41.112038,1.0141236,0.014623226,12.391511,-4.3706436,85.952934,0.010141236,32.475548,2.4323776
0.01,0.48384136,0.48384136,606.5475080013275,16.23,-5.8021396e-06,1.0,1.0,12200,[-0.902  1.135 -0.883  0.052 -0.698],0.72048455,5.966891,-5.7983398e-06,203525,-108.33799389175515,122,0.01,100,7.099121,100.0,,2.4304776,100.0,1.0,9.313226e-10,1.0,-3.9693527,86.02506,0.009999999,100.0,1.0
0.00012948367,0.30457214,1.3639123,611.022937297821,16.48,1.4744551,0.91197664,0.012948368,12300,[-0.902  1.135 -0.883  0.052 -0.698],0.71696705,257.31134,-6.866455e-06,205173,-108.5780790727323,123,0.12666903,100,12.477165,100.0,1.3681412,2.8009229,29.603844,1.0921409,0.01368141,12.666904,-3.3880692,86.183304,0.0109214075,38.92119,3.3779397
0.0061348723,0.23940632,0.2714818,616.9467301368713,16.46,0.056637045,0.9741741,0.61348724,12400,[-0.89   1.145 -0.848  0.002 -0.702],0.7168076,8.83564,-4.8828124e-06,206819,-108.61310836433196,124,0.015119567,100,14.326675,100.0,0.16464338,2.8779995,97.57624,1.0261652,0.0016464336,1.5119567,-3.8702393,86.199745,0.010261652,97.49033,1.0248396
0.0037056222,0.46056914,0.55913746,621.1967084407806,16.03,0.12082162,0.998284,0.37056223,12500,[-0.89   1.143 -0.845  0.004 -0.702],0.71661615,10.337185,-1.9073486e-06,208422,-107.81970424469242,125,0.021067139,100,7.6870956,100.0,0.33019686,2.607202,85.52659,0.9982825,0.0033019686,2.106714,-3.8078613,85.91691,0.009982824,90.138374,1.169227
0.00999978,0.42513558,0.42513698,625.2164039611816,16.59,1.2002885e-05,0.99999964,0.999978,12600,[-0.896  1.144 -0.85  -0.009 -0.702],0.71661615,8.3311405,1.0375977e-05,210081,-107.98791890383997,126,0.010000195,100,8.744728,100.0,7.023772e-06,2.8719008,100.0,0.99999964,7.0300544e-08,1.0000196,-4.526207,86.35279,0.009999996,100.0,1.0
0.01,0.32479325,0.32479325,628.9444861412048,16.81,6.9849193e-07,1.0,1.0,12700,[-0.896  1.144 -0.85  -0.009 -0.702],0.71661615,8.082558,6.8664554e-07,211762,-108.63992931251322,127,0.01,100,11.754707,100.0,,2.8287332,100.0,1.0,9.313226e-10,1.0,-4.1070404,86.45257,0.009999999,100.0,1.0
0.009999294,0.4382234,0.43822998,632.9207258224487,16.75,-7.003546e-07,0.9999999,0.9999294,12800,[-0.896  1.144 -0.85  -0.009 -0.702],0.71661615,7.2944164,-7.3242186e-06,213437,-108.31706209495381,128,0.01000054,100,8.3515625,100.0,2.4582765e-05,2.6872683,100.0,1.0000001,2.457805e-07,1.000054,-3.9772415,86.4631,0.01,100.00002,1.0
0.01,0.50103855,0.50103855,636.2317292690277,16.04,4.6417117e-06,1.0,1.0,12900,[-0.896  1.144 -0.85  -0.009 -0.702],0.71661615,6.1250186,4.653931e-06,215041,-107.68383781744387,129,0.01,100,6.4674683,100.0,,2.462472,100.0,1.0,9.313226e-10,1.0,-4.1122055,85.92608,0.009999999,100.0,1.0
0.009999754,0.4230248,0.4230292,639.6744735240936,16.56,-7.2196126e-06,0.99999946,0.9999754,13000,[-0.896  1.144 -0.85  -0.009 -0.702],0.71661615,7.824838,-1.197815e-05,216697,-108.01018134200368,130,0.0100002475,100,8.807381,100.0,7.46288e-06,2.783268,100.0,0.99999946,7.4599114e-08,1.0000248,-4.1835785,86.33077,0.009999995,99.999985,1.0
0.0016882352,0.47680417,0.6796628,643.1851096153259,16.42,0.30063128,0.9367195,0.16882353,13100,[-0.896  1.144 -0.85  -0.009 -0.702],0.7138146,9.615153,-7.858276e-06,218339,-108.04357291247118,131,0.029145898,100,7.1941223,100.0,0.53491676,2.71759,68.56121,0.93462855,0.0053491676,2.91459,-4.204727,86.20169,0.009346284,75.32602,1.4585507
0.0006875288,0.3587645,0.8394088,647.4044556617737,16.9,0.7072277,0.8978777,0.068752885,13200,[-0.903  1.133 -0.84  -0.031 -0.705],0.7261184,33.54045,6.1798096e-06,220029,-107.97849069020876,132,0.059055757,100,10.651688,100.0,0.9936724,3.146312,46.66034,1.1077214,0.009936723,5.9055758,-4.713402,86.61661,0.011077214,55.41137,2.1431477
0.01,0.47917944,0.47917944,652.93852186203,16.48,4.5001507e-06,1.0,1.0,13300,[-0.888  1.144 -0.811 -0.071 -0.693],0.7261184,6.0012393,4.5013426e-06,221677,-108.25794636358641,133,0.01,100,7.4083023,100.0,,2.4374633,100.0,1.0,9.313226e-10,1.0,-3.7340088,86.236725,0.009999999,100.0,1.0
8.162042e-06,0.38297865,1.2776843,657.2247462272644,16.04,1.4809833,0.8669939,0.0008162042,13400,[-0.888  1.144 -0.811 -0.071 -0.693],0.7256275,253.67044,-4.348755e-06,223281,-107.86141066482455,134,0.15172829,100,10.29406,100.0,2.1219265,2.8489296,16.99232,1.1427233,0.021219267,15.172829,-4.2900314,85.91685,0.011427233,22.481564,5.885012
0.01,0.40986302,0.40986302,664.0415060520172,16.25,-3.2782555e-07,1.0,1.0,13500,[-0.905  1.13  -0.871 -0.053 -0.693],0.7256275,7.032213,-3.0517577e-07,224906,-108.22232725939699,135,0.01,100,9.472923,100.0,,2.6385396,100.0,1.0,9.313226e-10,1.0,-3.9988785,86.05595,0.009999999,100.0,1.0
0.009999236,0.43203014,0.43203834,668.8466107845306,16.58,6.8731606e-06,0.9999988,0.9999236,13600,[-0.905  1.13  -0.871 -0.053 -0.693],0.7256275,7.5183163,-2.2125244e-06,226564,-108.48318774363885,136,0.010001039,100,8.807854,100.0,3.2793876e-05,2.7282064,100.0,1.0000012,3.279128e-07,1.000104,-4.007103,86.265915,0.010000011,100.000015,1.0
0.0015931231,0.41111755,0.63406396,673.4003798961639,16.48,0.26475003,0.9993321,0.15931231,13700,[-0.905  1.13  -0.871 -0.053 -0.693],0.72091204,11.035017,-2.822876e-06,228212,-108.18431058869943,137,0.03520324,100,9.435211,100.0,0.4640079,2.8696065,80.23393,1.0006682,0.004640079,3.520324,-4.149292,86.234795,0.010006682,82.30345,1.2463554
0.00026204827,0.4293457,1.6931705,678.6744549274445,16.7,1.9946984,0.75146556,0.026204828,13800,[-0.907  1.135 -0.861 -0.077 -0.698],0.7565088,420.47223,-2.4414062e-06,229882,-108.32357276110217,138,0.28698307,100,8.746918,100.0,3.01111,2.7879472,11.230807,1.2857299,0.030111099,28.698309,-4.020836,86.416985,0.012857297,15.420887,8.904079
0.01,0.43438125,0.43438125,685.5322058200836,16.09,-5.438924e-07,1.0,1.0,13900,[-0.892  1.156 -0.83  -0.034 -0.662],0.7565088,6.1908693,-5.340576e-07,231491,-107.65626338330911,139,0.01,100,9.663811,100.0,,2.4756737,100.0,1.0,9.313226e-10,1.0,-4.038658,85.9935,0.009999999,100.0,1.0
3.6116417e-05,0.5080793,1.5002263,690.1653738021851,16.83,1.7156332,0.66064996,0.0036116417,14000,[-0.892  1.156 -0.83  -0.034 -0.662],0.7252657,145.97992,-7.019043e-06,233174,-107.36905071426523,140,0.14980851,100,7.452675,100.0,2.6848886,2.7593503,12.792942,1.4145311,0.026848886,14.980851,-4.9116592,86.61382,0.014145311,21.726398,7.81681
0.009994691,0.46941206,0.4694529,696.4679546356201,15.97,6.317906e-05,0.9999733,0.99946916,14100,[-0.96   1.117 -0.839 -0.052 -0.694],0.7252657,7.1848474,2.9754638e-06,234771,-107.98076828163761,141,0.0100072585,100,7.6756973,100.0,0.00025271266,2.6669147,100.0,1.0000267,2.5271192e-06,1.0007259,-4.050194,85.82637,0.010000267,100.0,1.0
0.009994674,0.32488447,0.3249397,701.2626397609711,17.05,4.3492764e-05,0.9999995,0.9994674,14200,[-0.96   1.117 -0.839 -0.052 -0.694],0.72526586,10.124531,-1.1901855e-05,236476,-108.25236253749188,142,0.0100067705,100,12.011078,100.0,0.00017951807,3.1658695,100.0,1.0000005,1.7951894e-06,1.0006771,-4.0074615,86.6659,0.010000004,99.99999,1.0
0.0001458847,0.33699203,1.2720891,705.6245512962341,16.59,1.9934565,0.64891434,0.01458847,14300,[-0.96   1.117 -0.839 -0.052 -0.694],0.77730507,419.94247,7.171631e-06,238135,-107.75011260652015,143,0.6894245,100,11.64843,100.0,6.8369102,2.9107533,10.033976,1.4324546,0.068369105,68.94245,-4.613907,86.37669,0.014324547,4.2051744,9.96614
0.01,0.38703272,0.38703272,710.4785642623901,16.3,7.800758e-06,1.0,1.0,14400,[-0.949  1.14  -0.803 -0.016 -0.642],0.77730507,6.7532754,7.781982e-06,239765,-107.8340447345615,144,0.01,100,11.708405,100.0,,2.5856802,100.0,1.0,9.313226e-10,1.0,-4.3979416,86.141884,0.009999999,100.0,1.0
0.0006475388,0.5125265,1.5031674,714.2453022003174,16.16,1.1376572,0.9570776,0.06475388,14500,[-0.949  1.14  -0.803 -0.016 -0.642],0.8328187,82.68386,-6.8664554e-07,241381,-108.25845041133871,145,0.12030319,100,7.9433365,100.0,1.2948514,2.7255018,37.642384,1.0438708,0.012948514,12.030319,-3.7457962,85.96995,0.010438708,39.390656,2.65658
