MinIW,EpisodesSoFar,EpRewMean,TimestepsSoFar,StdD2w0t,EpLenMean,ReturnStepMaxmin,InitialReturnMax,Bound,MaxD2w0t,EpThisIter,ReturnMeanIW,InitialReturnStd,MinD2w0t,MeanD2w0t,TimeElapsed,InitialBound,StdIW,InitialReturnMin,MaxIW,InitialReturnMean,EmpiricalD2,Iteration,J_sample_variance,ReturnStepMax,MeanIW,Weights
0.8582271,16100,-122.65688550182135,842582,0.3393066,66.2,99.01702,-35.697197,-398.00146,1.0043104,100,-71.59565,12.844607,,0.13254635,2543.551396369934,-398.2094,0.043598402,-95.980896,1.1577497,-72.00613,1.0021265,161,165.39742,100.0,0.99551594,[-0.51  -0.673 -0.433 -0.273  0.007]
0.8348457,16200,-123.23231923963559,849005,0.33540273,64.23,99.043724,-44.864307,-393.9505,1.0163565,100,-71.96855,10.206722,,0.12876569,2561.881026506424,-394.50836,0.07350609,-93.1017,1.4478395,-73.033,1.0048913,162,101.604935,100.0,0.9875853,[-0.51  -0.676 -0.433 -0.273  0.006]
0.8586302,16300,-120.98123929837097,855676,0.3403294,66.71,99.000946,-35.10017,-397.78583,1.0043602,100,-70.14392,12.1288185,,0.13354139,2580.965452671051,-397.98447,0.043990027,-95.464096,1.1369236,-70.51925,1.0015783,163,153.7787,100.0,0.9927975,[-0.513 -0.671 -0.431 -0.272  0.009]
0.88572216,16400,-123.19262082394535,862642,0.34677985,69.66,99.00118,-38.401344,-391.3061,1.005769,100,-70.21542,12.558151,,0.13951908,2600.1863429546356,-391.65222,0.048725452,-92.969315,1.1746279,-70.8045,1.0027747,164,164.35788,100.0,0.99109626,[-0.512 -0.67  -0.431 -0.271  0.006]
0.72272617,16500,-122.40402297394574,869002,0.33466822,63.6,99.0732,-46.266968,-396.17285,1.0189091,100,-71.4289,11.291026,,0.12776402,2618.2625868320465,-397.06754,0.098827936,-91.811615,1.2903435,-73.13301,1.0096511,165,116.979164,100.0,0.9800235,[-0.516 -0.67  -0.433 -0.27   0.01 ]
0.8765292,16600,-122.4271123222411,875864,0.3445208,68.62,99.08328,-37.073036,-395.75482,1.0049477,100,-69.99429,12.596907,,0.13740973,2636.701392173767,-396.22113,0.043083802,-92.55094,1.140009,-70.68172,1.0022297,166,144.43445,100.0,0.99217516,[-0.52  -0.678 -0.435 -0.27   0.007]
0.81263053,16700,-124.41306212365085,882653,0.34320846,67.89,99.06943,-41.53705,-394.57623,1.0135667,100,-71.387955,9.895763,,0.13604315,2655.371376514435,-394.9617,0.06197377,-95.63962,1.1340699,-72.16674,1.0050015,167,128.89113,100.0,0.9829649,[-0.525 -0.682 -0.438 -0.271  0.004]
0.88350993,16800,-120.26911878669179,888956,0.3324661,63.03,99.00007,-40.299286,-392.8738,1.0080613,100,-70.87519,11.378049,,0.12627305,2672.4244606494904,-393.53592,0.045926403,-94.388535,1.137443,-71.85998,1.0034643,168,130.73766,100.0,0.98609513,[-0.52  -0.684 -0.437 -0.273  0.004]
0.94346774,16900,-121.1814421915582,895904,0.34604007,69.48,99.000305,-28.267632,-395.84656,1.0020665,100,-69.07844,12.069191,,0.1390124,2691.1881771087646,-395.91193,0.025234051,-97.00551,1.1495693,-69.215256,1.0008125,169,140.11615,100.0,0.99966985,[-0.527 -0.685 -0.44  -0.272  0.007]
0.79530865,17000,-123.89346650072196,902916,0.34826937,70.12,99.00002,-33.34325,-391.71594,1.0165664,100,-69.46733,13.11102,,0.14065926,2706.763519048691,-392.4391,0.083520055,-94.756065,1.3814228,-70.763145,1.0063481,170,154.06702,100.0,0.9833785,[-0.527 -0.685 -0.439 -0.271  0.007]
0.8538158,17100,-123.00606023891518,909586,0.34066787,66.7,99.00451,-34.604755,-395.15054,1.0061707,100,-71.345116,11.780516,,0.1336578,2725.4574370384216,-395.50137,0.051888242,-91.36833,1.1376354,-72.03492,1.0027099,171,135.0142,100.0,0.99098986,[-0.531 -0.679 -0.438 -0.27   0.004]
0.7752564,17200,-121.45554843088816,916052,0.33615956,64.66,99.00015,-37.109024,-393.20474,1.007525,100,-71.20884,12.51026,,0.129553,2744.0220396518707,-393.69888,0.063489646,-94.20236,1.2067096,-72.02294,1.0033023,172,146.27402,100.0,0.99132985,[-0.528 -0.677 -0.435 -0.27   0.002]
0.80129284,17300,-123.90009118911203,922791,0.34188074,67.39,99.04162,-43.655937,-387.63715,1.0052125,100,-71.64139,10.8970175,,0.13493599,2763.108862400055,-387.85254,0.04826365,-92.89781,1.1233231,-72.05234,1.002199,173,130.42632,100.0,0.99256164,[-0.534 -0.676 -0.437 -0.269 -0.001]
0.84149766,17400,-123.86313128499926,929889,0.3498065,70.98,99.000275,-39.004745,-391.9823,1.0084234,100,-69.53582,11.7237625,,0.14228246,2782.8951604366302,-392.44452,0.058139805,-94.90098,1.3147945,-70.37983,1.0040219,174,151.78162,100.0,0.9866364,[-0.535 -0.68  -0.438 -0.269 -0.002]
0.7072273,17500,-123.7646676554512,936895,0.34861717,70.06,99.129745,-38.152905,-397.21362,1.0298276,100,-68.919395,11.373314,,0.14073162,2802.5523879528046,-398.16165,0.08031351,-93.65362,1.2049942,-70.77491,1.0075687,175,138.52776,100.0,0.9710483,[-0.533 -0.678 -0.437 -0.268  0.002]
0.85923064,17600,-123.43994746412909,943550,0.34021485,66.55,99.0544,-46.95402,-392.54337,1.0087444,100,-71.84493,10.99899,,0.13331136,2820.738648891449,-392.90897,0.052556586,-92.55984,1.1815141,-72.50223,1.0028691,176,104.934784,100.0,0.9942666,[-0.534 -0.671 -0.434 -0.267 -0.002]
0.76482546,17700,-123.10497246867588,950413,0.34511137,68.63,99.00004,-36.56596,-393.93207,1.0177177,100,-70.08332,12.773999,,0.13765806,2838.56413602829,-394.58267,0.08882729,-94.23245,1.2943398,-71.278885,1.0082544,177,144.07043,100.0,0.9887977,[-0.533 -0.666 -0.431 -0.266 -0.003]
0.8697841,17800,-125.13487343082899,957695,0.35328963,72.82,99.00001,-30.676657,-394.04553,1.0054349,100,-69.86068,13.292308,,0.14586121,2859.0852241516113,-394.3841,0.048193973,-93.89621,1.1384282,-70.44957,1.0027637,178,180.07434,100.0,0.99080956,[-0.539 -0.666 -0.432 -0.264 -0.004]
0.8810159,17900,-124.79884404078769,964664,0.34733003,69.69,99.00004,-37.5924,-398.28473,1.0158882,100,-70.74189,11.720257,,0.1397798,2879.5454053878784,-398.86743,0.053099394,-95.30719,1.1884687,-71.8984,1.0047263,179,134.89275,100.0,0.98307794,[-0.542 -0.667 -0.434 -0.263 -0.007]
0.85172635,18000,-123.04457064812816,972031,0.3551768,73.67,99.02413,-38.33044,-390.95294,1.0102614,100,-67.79387,12.603609,,0.14764704,2901.8267703056335,-391.37823,0.058656156,-93.37808,1.2420866,-68.583305,1.00355,180,146.5383,100.0,0.9905516,[-0.543 -0.664 -0.432 -0.264 -0.004]
0.81613594,18100,-124.37653026420888,979272,0.35298762,72.41,99.00772,-31.93816,-400.18762,1.0175096,100,-69.62463,13.564703,,0.14525732,2922.036005973816,-400.9071,0.07221071,-93.760704,1.2087246,-70.8984,1.0054812,181,177.19868,100.0,0.98218673,[-0.547 -0.66  -0.433 -0.264 -0.005]
0.7938993,18200,-122.98912844333039,986694,0.35636392,74.22,99.037636,-42.15285,-392.53717,1.0086718,100,-67.50865,12.195504,,0.14878371,2941.785724401474,-393.1651,0.066969976,-89.30076,1.2429543,-68.51279,1.0041443,182,154.62651,100.0,0.98517275,[-0.55  -0.66  -0.434 -0.263 -0.01 ]
0.77285117,18300,-124.93681513483476,994235,0.35871133,75.41,99.00989,-31.969727,-397.203,1.013603,100,-68.61617,12.951244,,0.15117723,2963.9218714237213,-397.65875,0.06523952,-94.35493,1.280259,-69.49242,1.005328,183,158.02841,100.0,0.9907831,[-0.556 -0.659 -0.436 -0.261 -0.013]
0.8719252,18400,-121.50986445004793,1002053,0.36369124,78.18,99.000015,-29.007946,-397.00537,1.0057214,100,-66.215744,14.038031,,0.15656999,2986.5465631484985,-397.23956,0.043311685,-92.85832,1.1326544,-66.669205,1.0020783,184,200.66211,100.0,0.9934089,[-0.563 -0.662 -0.439 -0.261 -0.015]
0.87230146,18500,-122.40994357210431,1009125,0.34898004,70.72,99.00014,-18.949373,-398.60114,1.010182,100,-69.4399,14.995279,,0.14164412,3007.809684276581,-398.88156,0.04462897,-95.64794,1.2025539,-69.9967,1.0031587,185,211.36848,100.0,0.99422026,[-0.568 -0.662 -0.441 -0.26  -0.015]
0.896568,18600,-124.0988182092963,1016604,0.35739455,74.79,99.02666,-23.324787,-395.8033,1.0097317,100,-68.4801,13.617318,,0.14989072,3029.6584589481354,-396.2199,0.05599411,-94.67266,1.2509103,-69.25089,1.0036318,186,169.3168,100.0,0.992098,[-0.571 -0.664 -0.441 -0.26  -0.014]
0.9292381,18700,-121.10721067805439,1023898,0.35315448,72.94,99.02461,-26.961792,-393.66495,1.0025477,100,-67.81313,13.242668,,0.14594963,3050.1159324645996,-393.75626,0.028394483,-92.059875,1.0975189,-67.986275,1.0010821,187,169.26416,100.0,0.99842954,[-0.575 -0.665 -0.442 -0.261 -0.01 ]
0.84457755,18800,-122.28765228094198,1031543,0.36075684,76.45,99.00003,-25.535784,-398.57275,1.0157797,100,-67.37012,14.158588,,0.15326501,3071.722178697586,-399.08725,0.058041938,-93.42287,1.241003,-68.27622,1.0045987,188,191.93172,100.0,0.9877161,[-0.577 -0.665 -0.443 -0.26  -0.01 ]
0.90812904,18900,-121.57527104219953,1038866,0.35375705,73.23,99.00054,-39.86962,-391.0661,1.0030024,100,-67.51009,11.577979,,0.14653483,3092.5317726135254,-391.17776,0.035346027,-91.14207,1.1187055,-67.71131,1.0014495,189,130.83911,100.0,0.99836046,[-0.581 -0.669 -0.445 -0.259 -0.007]
0.89579195,19000,-123.43905269767102,1046596,0.36176378,77.3,99.00036,-28.542568,-396.997,1.0040119,100,-67.67763,14.952255,,0.15470494,3114.0848994255066,-397.1463,0.03143253,-94.70856,1.0945204,-67.94791,1.0011218,190,219.32155,100.0,0.99749815,[-0.583 -0.669 -0.445 -0.258 -0.007]
0.7477758,19100,-120.77955138413932,1054276,0.3617574,76.8,99.0,-34.62714,-391.22577,1.0150672,100,-64.367,12.362961,,0.15411027,3136.7566781044006,-391.89725,0.08203153,-92.83693,1.3245194,-65.591064,1.0079521,191,132.62947,100.0,0.9859401,[-0.585 -0.667 -0.445 -0.258 -0.008]
0.8620842,19200,-122.98408175886887,1061597,0.35421717,73.21,99.045364,-38.503624,-398.3928,1.0126833,100,-68.3773,10.532229,,0.14670305,3157.566967487335,-398.75192,0.06638144,-97.31051,1.3903488,-69.11189,1.0045093,192,97.43872,100.0,0.99449116,[-0.589 -0.668 -0.445 -0.256 -0.011]
0.9156604,19300,-124.88525932947901,1070337,0.3800881,87.4,99.00003,-29.583807,-394.76288,1.0026605,100,-64.560974,14.2385,,0.17493868,3182.2936482429504,-394.8733,0.034473408,-93.06716,1.2012506,-64.79289,1.0011549,193,206.33876,100.0,0.9971375,[-0.593 -0.668 -0.445 -0.256 -0.009]
0.76502275,19400,-123.43378202076201,1078030,0.3621391,76.93,99.000175,-33.14827,-394.88544,1.0170215,100,-67.06904,14.253176,,0.15442255,3204.7827591896057,-395.45758,0.07560264,-91.92763,1.2460225,-68.23269,1.0073578,194,189.73965,100.0,0.9852102,[-0.591 -0.669 -0.444 -0.256 -0.008]
0.89308214,19500,-121.15806122128241,1085560,0.35826254,75.3,99.000206,-8.627746,-397.38016,1.0109706,100,-66.640625,14.288058,,0.15085085,3226.329260826111,-397.66534,0.044373985,-92.06479,1.1762912,-67.22218,1.0032982,195,184.52496,100.0,0.99482346,[-0.592 -0.67  -0.442 -0.256 -0.009]
0.81417394,19600,-124.02231843013901,1093756,0.37119964,81.96,99.00178,-32.277534,-395.9559,1.0151873,100,-65.36643,14.154085,,0.164357,3247.608451604843,-396.50793,0.06987517,-95.91868,1.2556459,-66.36015,1.0047977,196,187.9758,100.0,0.98853016,[-0.593 -0.67  -0.441 -0.256 -0.01 ]
0.8516579,19700,-123.8973568678272,1102314,0.37727845,85.58,99.0,-11.091395,-395.18262,1.0100042,100,-64.8343,15.811628,,0.17144063,3271.1982858181,-395.548,0.043822978,-96.3136,1.1220874,-65.44467,1.0026345,197,249.18959,100.0,0.9907422,[-0.596 -0.67  -0.441 -0.255 -0.014]
0.8570478,19800,-123.40505762528181,1111366,0.38545644,90.52,99.000046,-31.868021,-392.78656,1.0039212,100,-62.074783,14.340098,,0.18123318,3295.986072540283,-392.93973,0.039809916,-89.86156,1.0929366,-62.38236,1.0017322,198,217.81393,100.0,0.9909792,[-0.601 -0.667 -0.442 -0.255 -0.015]
0.7293323,19900,-121.6532589713045,1118892,0.36033967,75.26,99.00003,-22.360441,-393.3785,1.0374902,100,-65.23142,14.005173,,0.1516754,3318.118051290512,-394.6427,0.1100886,-94.328766,1.3999839,-67.76258,1.0176694,199,150.8186,100.0,0.9674215,[-0.601 -0.665 -0.442 -0.254 -0.015]
0.8310871,20000,-122.66853959481928,1127795,0.3841623,89.03,99.000015,-22.27961,-390.42426,1.023422,100,-61.047756,14.979759,,0.17879769,3342.0199971199036,-391.09528,0.08322612,-90.63759,1.3668565,-62.308697,1.0088809,200,197.4331,100.0,0.98670787,[-0.605 -0.667 -0.441 -0.252 -0.016]
0.85676086,20100,-123.27480822523304,1136264,0.37596783,84.69,99.00003,-25.05912,-394.55426,1.0109519,100,-63.999973,13.598084,,0.16977848,3364.8988420963287,-395.08887,0.056748446,-89.47983,1.359065,-64.89851,1.0037669,201,186.85068,100.0,0.9869959,[-0.61  -0.667 -0.441 -0.251 -0.015]
0.8761724,20200,-122.70884846855444,1145157,0.38329965,88.93,99.00003,-14.878992,-393.58307,1.0171909,100,-62.406326,15.265304,,0.17827773,3389.8852927684784,-393.9907,0.059513457,-89.45471,1.2937988,-63.15738,1.0049838,202,208.60176,100.0,0.99445474,[-0.614 -0.665 -0.443 -0.249 -0.012]
0.81787956,20300,-123.28420483479238,1154173,0.38708884,90.16,99.00072,-23.37135,-392.3321,1.0382406,100,-61.157505,14.636158,,0.18155192,3414.2194905281067,-393.30823,0.08366994,-87.25208,1.546138,-63.07704,1.0121399,203,188.29506,100.0,0.9756291,[-0.619 -0.665 -0.444 -0.248 -0.01 ]
0.78081095,20400,-123.09666437556801,1163775,0.39557666,96.02,99.0,-13.258331,-390.0692,1.0199964,100,-60.470505,17.405827,,0.19285746,3439.9779844284058,-390.72876,0.08672614,-95.74811,1.3920151,-61.65915,1.0088141,204,270.2367,100.0,0.98919904,[-0.622 -0.664 -0.442 -0.248 -0.007]
0.8621268,20500,-127.30615420819612,1173828,0.40177354,100.53,99.0,-24.342392,-392.65445,1.0145578,100,-61.485554,14.640377,,0.20154366,3466.9198858737946,-392.95303,0.059072938,-94.1644,1.2390712,-62.079277,1.0043005,205,194.25754,100.0,0.9966814,[-0.625 -0.666 -0.442 -0.247 -0.007]
0.8512705,20600,-125.2801420286691,1184534,0.41090056,107.06,99.00002,-13.418768,-390.02863,1.0093081,100,-58.750942,16.227043,,0.21447453,3495.7704668045044,-390.26422,0.050372414,-89.38201,1.1951901,-59.169403,1.0027342,206,241.66472,100.0,1.0001489,[-0.627 -0.664 -0.441 -0.246 -0.01 ]
0.8997716,20700,-123.9244161098723,1195059,0.4082176,105.25,99.0,-15.115891,-388.9238,1.0063171,100,-57.952034,15.866164,,0.21078405,3523.99871969223,-389.1104,0.041637234,-87.46777,1.1412811,-58.307117,1.0022756,207,243.01767,100.0,0.99671865,[-0.63  -0.665 -0.442 -0.246 -0.012]
0.89148414,20800,-124.56833754403051,1205171,0.4027547,101.12,99.00003,-17.099874,-390.7884,1.0153928,100,-59.44525,16.095633,,0.20278242,3551.108720064163,-391.16043,0.0694553,-90.74458,1.3058522,-60.148136,1.0049372,208,240.27863,100.0,0.99414897,[-0.631 -0.667 -0.442 -0.246 -0.014]
0.84687203,20900,-126.61973695175352,1215824,0.4108755,106.53,99.0,-16.494541,-390.18307,1.018567,100,-59.342136,16.893116,,0.21378747,3578.4866061210632,-390.56284,0.06737379,-87.68938,1.3496149,-60.089264,1.0060695,209,254.86465,100.0,0.99680674,[-0.632 -0.667 -0.441 -0.245 -0.013]
0.7678862,21000,-127.47314400343788,1227257,0.42326376,114.33,99.00003,-13.92988,-388.96307,1.0538477,100,-57.20204,18.72137,,0.23044613,3609.515697002411,-389.76218,0.107398346,-91.65729,1.4626443,-58.76705,1.0141896,210,313.5337,100.0,0.98567796,[-0.635 -0.666 -0.441 -0.245 -0.015]
0.74756485,21100,-125.82105961042663,1238596,0.42272615,113.39,99.0,-15.471098,-388.09842,1.0630257,100,-56.068707,16.06434,,0.22891301,3640.0434517860413,-389.17053,0.11508125,-90.9843,1.6375387,-58.035538,1.0162858,211,223.05858,100.0,0.97939235,[-0.644 -0.665 -0.443 -0.242 -0.014]
0.7790831,21200,-124.59330084753954,1248575,0.40275013,99.79,99.00004,-24.648132,-391.15814,1.0508587,100,-59.22498,14.445502,,0.20109689,3667.2020530700684,-392.27213,0.10320285,-86.74397,1.4775594,-61.23336,1.0141224,212,175.32846,100.0,0.97425175,[-0.652 -0.665 -0.445 -0.239 -0.011]
0.74845266,21300,-127.31205540495985,1262603,0.45438713,140.28,99.0,-1.8610973,-385.32443,1.0703,100,-53.478645,18.030521,,0.28372487,3700.2083299160004,-386.0961,0.1073993,-87.59805,1.7819672,-54.952915,1.0164428,213,294.01468,100.0,0.98535466,[-0.658 -0.667 -0.446 -0.239 -0.014]
0.80248344,21400,-125.48005687468483,1275684,0.44304073,130.81,99.000015,-20.97875,-385.08936,1.0479398,100,-53.333767,16.375753,,0.2637067,3730.297913789749,-385.73956,0.09894843,-85.34907,1.6520772,-54.59637,1.012735,214,227.66156,100.0,0.9924392,[-0.663 -0.665 -0.446 -0.237 -0.017]
0.8109929,21500,-128.52797217922307,1289325,0.44648004,136.41,99.000015,-10.804289,-385.2013,1.0115144,100,-53.853897,16.211218,,0.27347416,3762.4625403881073,-385.44193,0.052288566,-87.101105,1.2118163,-54.30042,1.003425,215,259.66803,100.0,0.99291795,[-0.666 -0.666 -0.445 -0.235 -0.018]
0.78870076,21600,-126.1696297828607,1301741,0.43549046,124.16,99.00006,-8.489846,-386.12,1.0542814,100,-54.298485,17.909176,,0.25030056,3792.6563849449158,-386.87933,0.11064586,-89.92101,1.5965333,-55.73684,1.0133998,216,265.81577,100.0,0.99292797,[-0.669 -0.667 -0.447 -0.236 -0.014]
0.7598898,21700,-126.52058093286189,1315140,0.44474238,133.99,99.000046,-10.783752,-383.54062,1.02471,100,-52.067566,17.85613,,0.26909426,3825.157340526581,-384.13635,0.07021863,-94.13818,1.2586046,-53.010483,1.007314,217,285.53717,100.0,0.99027264,[-0.672 -0.667 -0.446 -0.234 -0.015]
0.8041626,21800,-125.86335286714817,1329269,0.45335257,141.29,99.0,-21.288137,-382.89508,1.034434,100,-51.202938,17.767435,,0.2845229,3858.8799328804016,-383.7125,0.10030952,-93.27439,1.5741258,-52.569313,1.0113693,218,262.92838,100.0,0.9905281,[-0.679 -0.668 -0.448 -0.233 -0.016]
0.7463051,21900,-129.57853184437104,1345442,0.4729515,161.73,99.0,-15.918577,-381.2283,1.0564536,100,-49.452236,19.375048,,0.3269932,3896.1545991897583,-382.04388,0.12523587,-91.05295,1.7519482,-50.900703,1.0173854,219,319.01962,100.0,0.99151963,[-0.683 -0.671 -0.448 -0.233 -0.017]
0.77715015,22000,-126.54742366557507,1361223,0.46937087,157.81,99.00004,-12.43697,-380.07285,1.0595089,100,-48.305393,17.772232,,0.31873518,3933.053797006607,-380.75854,0.11240325,-88.49833,1.6995811,-49.61534,1.0164618,220,258.9489,100.0,0.9975964,[-0.689 -0.671 -0.449 -0.232 -0.019]
0.7436284,22100,-128.39166625389845,1376723,0.46599543,155.0,99.0,-17.004282,-380.85156,1.0405371,100,-49.179493,17.78566,,0.31234193,3970.2340734004974,-381.61508,0.10142813,-88.99065,1.436974,-50.47189,1.0135783,221,268.1839,100.0,0.98917556,[-0.697 -0.673 -0.451 -0.23  -0.019]
0.79389006,22200,-131.1154380369508,1394943,0.4860283,182.2,99.0,-15.453241,-378.61957,1.0469794,100,-46.932964,19.079094,,0.36798805,4011.8152663707733,-379.36554,0.109798715,-91.00688,1.6958606,-48.22234,1.016165,222,305.2989,100.0,0.9974736,[-0.703 -0.676 -0.452 -0.229 -0.02 ]
0.79222506,22300,-127.60986551158548,1415491,0.4956462,205.48,99.00011,-16.489033,-379.06857,1.030357,100,-47.655056,17.195427,,0.413976,4058.398532152176,-379.4659,0.083528705,-86.25794,1.4686768,-48.32272,1.0102432,223,273.252,100.0,1.0063055,[-0.709 -0.679 -0.454 -0.229 -0.02 ]
0.7555745,22400,-125.74312954397438,1431028,0.46908107,155.37,99.00002,-14.250048,-382.15625,1.0704781,100,-50.265327,18.998598,,0.31491995,4094.3698885440826,-382.93958,0.12524045,-87.35662,1.7871481,-51.796387,1.0200211,224,313.05417,100.0,0.9929753,[-0.714 -0.678 -0.454 -0.228 -0.02 ]
0.84335285,22500,-125.99497030053958,1451575,0.49555302,205.47,99.00001,-7.0557213,-374.07834,1.0300884,100,-42.573845,19.175314,,0.4138954,4141.1665852069855,-374.57642,0.081287555,-90.81961,1.3843604,-43.433228,1.0110848,225,338.1286,100.0,0.99562186,[-0.72  -0.678 -0.454 -0.227 -0.019]
0.81842935,22600,-128.5608619044211,1471144,0.48945215,195.69,99.0,-7.9991612,-376.8087,1.0138384,100,-45.534504,18.34302,,0.39249343,4187.949996709824,-376.9544,0.052818324,-86.59883,1.2213211,-45.811226,1.0044053,226,322.1225,100.0,1.0060582,[-0.724 -0.679 -0.454 -0.227 -0.02 ]
0.77259326,22700,-130.86119955600137,1489689,0.4875329,185.45,99.00001,-9.241823,-377.28644,1.0427331,100,-45.663277,16.357395,,0.37431598,4232.256922960281,-377.82755,0.09295042,-91.99689,1.5474157,-46.684357,1.014951,227,240.88663,100.0,0.98351187,[-0.725 -0.678 -0.454 -0.226 -0.02 ]
0.80365396,22800,-135.02117059837352,1511688,0.4988188,219.99,99.0,-10.805562,-374.6306,1.0196147,100,-43.265564,16.472492,,0.44213453,4285.428950309753,-374.9144,0.070438266,-77.64195,1.3528428,-43.771206,1.0080361,228,251.33911,100.0,0.9995633,[-0.728 -0.677 -0.453 -0.225 -0.02 ]
0.7032252,22900,-125.71609972668995,1534035,0.50133616,223.47,99.0,-5.7323017,-373.80142,1.0321836,100,-42.312954,16.16836,,0.45065647,4338.144698381424,-374.22397,0.09670346,-84.10582,1.409888,-43.080788,1.0128216,229,226.07932,100.0,1.0036522,[-0.73  -0.677 -0.453 -0.224 -0.018]
0.6889694,23000,-129.08758606114472,1557682,0.50600123,236.47,99.0,-13.550837,-372.9111,1.0546669,100,-41.194893,18.532747,,0.47925243,4395.883873939514,-373.52185,0.1252214,-93.81554,1.64952,-42.378647,1.0220871,230,277.86728,100.0,0.99836344,[-0.734 -0.677 -0.452 -0.224 -0.017]
0.6502781,23100,-117.66912601018545,1582482,0.5097694,248.0,99.0,0.07329953,-371.49863,1.0685427,100,-39.650215,18.559362,,0.5055754,4456.8364424705505,-372.26172,0.14923649,-84.93315,1.7839427,-41.118526,1.0293627,231,297.7876,100.0,0.99159265,[-0.743 -0.678 -0.455 -0.222 -0.016]
0.7527135,23200,-126.71356694160677,1606314,0.5023092,238.32,99.0,-8.968112,-373.54712,1.0238043,100,-42.12776,17.194683,,0.47936147,4513.568730831146,-373.99753,0.08703441,-80.28691,1.542903,-42.854332,1.008737,232,280.75714,100.0,0.98857886,[-0.746 -0.677 -0.454 -0.221 -0.015]
0.7359437,23300,-121.61189412283545,1631128,0.5066964,248.14,99.0,-10.738301,-372.20786,1.0417042,100,-40.44378,16.781641,,0.50288624,4572.993401288986,-372.8656,0.1031341,-83.4899,1.3686708,-41.72241,1.0204252,233,249.43169,100.0,0.97614104,[-0.754 -0.678 -0.457 -0.221 -0.015]
0.6517602,23400,-126.35181170288786,1655851,0.5070486,247.23,99.0,-5.485936,-372.92706,1.0532337,100,-41.296307,17.725487,,0.5013979,4629.758667230606,-373.6242,0.12898676,-82.02363,1.6339974,-42.481033,1.022326,234,273.65607,100.0,0.99975085,[-0.755 -0.679 -0.455 -0.22  -0.016]
0.7409063,23500,-117.70677865318711,1683944,0.5003633,280.93,99.0,1.3772048,-369.7618,1.0263749,100,-38.258175,18.333645,,0.5665911,4696.401732444763,-370.2251,0.08636751,-84.713806,1.4665784,-39.081913,1.0139382,235,304.00778,100.0,0.98060673,[-0.76  -0.678 -0.455 -0.219 -0.016]
0.78169763,23600,-116.56346165641422,1710032,0.5036479,260.88,99.00001,13.446844,-370.55304,1.027441,100,-39.1234,19.20019,,0.52603245,4759.950645208359,-370.91293,0.08995586,-84.0407,1.369838,-39.769753,1.0126721,236,340.74908,100.0,0.99983007,[-0.763 -0.682 -0.456 -0.218 -0.015]
0.8119696,23700,-123.40489006261421,1738027,0.5009103,279.95,99.0,-3.9486563,-372.0899,1.0305827,100,-40.647465,17.464544,,0.5649442,4827.672091960907,-372.50598,0.08915291,-84.98108,1.4794061,-41.36281,1.0151339,237,270.1727,100.0,0.9968292,[-0.767 -0.682 -0.456 -0.218 -0.016]
0.72330403,23800,-112.51376431322487,1765402,0.5036471,273.75,99.0,-2.9622438,-369.49377,1.036406,100,-37.954582,17.152536,,0.5539437,4892.646943330765,-369.95374,0.09223984,-76.0189,1.4505088,-38.810547,1.018496,238,270.15042,100.0,0.9865914,[-0.774 -0.683 -0.458 -0.217 -0.016]
0.7464851,23900,-114.95379468171255,1796719,0.4872409,313.17,99.00001,-3.6426697,-366.66373,1.0216142,100,-35.27137,16.797009,,0.63079923,4969.485195398331,-366.95575,0.08500888,-85.47479,1.5586047,-35.812546,1.0122633,239,256.81854,100.0,0.99538213,[-0.777 -0.682 -0.457 -0.216 -0.016]
0.68176895,24000,-116.81556377869025,1823967,0.50241107,272.48,99.0,1.9228116,-367.91034,1.0307266,100,-36.448227,16.791988,,0.5497903,5034.393248081207,-368.38043,0.096236244,-81.59649,1.4505033,-37.237232,1.0152382,240,251.25311,100.0,0.98757297,[-0.78  -0.683 -0.458 -0.216 -0.018]
0.7533231,24100,-115.82942259240542,1856069,0.48429674,321.02,99.0,-6.745954,-367.18512,1.0313832,100,-35.7091,14.491963,,0.64853877,5111.445421695709,-367.57724,0.102045394,-74.01894,1.4681147,-36.43406,1.0170699,241,195.51852,100.0,0.98789877,[-0.787 -0.684 -0.459 -0.214 -0.018]
0.8097615,24200,-110.21234947747067,1887943,0.48238337,318.74,99.0,-8.258246,-366.59137,1.010639,100,-35.3509,16.904114,,0.639664,5187.658494949341,-366.7121,0.061274648,-78.52782,1.2987933,-35.568897,1.0059028,242,277.6655,100.0,0.99992406,[-0.787 -0.681 -0.457 -0.214 -0.018]
0.7861074,24300,-112.78862693654997,1920244,0.480182,323.01,99.0,7.1835504,-364.9983,1.0115427,100,-33.700645,18.415154,,0.6486947,5262.949466228485,-365.1687,0.05812744,-86.21303,1.285265,-34.025524,1.0070688,243,322.54153,100.0,0.99573034,[-0.789 -0.68  -0.457 -0.213 -0.018]
0.7267423,24400,-113.1774083167385,1952232,0.48339924,319.88,99.0,-12.05672,-368.16556,1.021685,100,-36.783913,17.895088,,0.64417744,5338.982525587082,-368.4522,0.079960726,-83.02995,1.2785134,-37.30903,1.0117568,244,291.34555,100.0,1.0019406,[-0.79  -0.681 -0.456 -0.213 -0.018]
