Bound,MeanIW,TimeElapsed,MinIW,EntropyCoefficient,MaxIW,InitialBound,StdIWNorm,ESSClassic,InitialReturnMean,EpLenMean,MaxIWNorm,InitialReturnMin,EpisodesSoFar,MeanIWNorm,EpThisIter,MeanEntropy,EpRewMean,MinIWNorm,StdIW,EmpiricalD2,ReturnStepMax,Iteration,InitialReturnStd,ESSRenyi,Weights,InitialReturnMax,ReturnMeanIW,J_sample_variance,ReturnStepMaxmin,TimestepsSoFar
16.511084,1.2705768,1151.9337990283966,0.017910255,3.8146963,19.564749,12.215984,0.027409192,17.68779,-2.2888185e-06,381.54,0.19564748,-56.274452,7400,0.0127057675,100,2.831986,-92.99232686158116,0.00017910254,2.7409196,5.7585077,100.0,74,17.917116,17.36561,[-1.404 -0.576 -0.076 -0.533  1.399],41.31811,10.2092905,5295.348,98.51254,466869
13.264044,1.0678934,1238.0495693683624,0.05531961,4.6718006,4.7434764,12.060193,0.008640846,60.433125,7.6293944e-08,373.97,0.047434762,-62.992073,7500,0.010678933,100,2.817451,-89.7063760846966,0.0005531961,0.8640846,1.7250066,100.0,75,17.702179,57.970795,[-1.528 -0.559 -0.121 -0.562  1.413],40.75633,2.859257,516.64026,98.52025,504266
13.9126215,0.9994179,1323.2271993160248,0.05534329,4.9970903,5.8063927,12.212607,0.009448575,52.803993,,376.42,0.058063924,-56.23945,7600,0.009994178,100,2.809682,-84.75190258225751,0.00055343285,0.9448576,2.0109293,100.0,76,17.997301,49.728252,[-1.529 -0.628 -0.126 -0.565  1.398],27.460407,2.530774,642.7418,98.5497,541908
15.307948,0.999972,1406.1580226421356,0.020635689,4.99986,7.9781623,12.70668,0.0123884175,39.450615,-1.1825562e-06,410.03,0.07978162,-38.507763,7700,0.00999972,100,2.7771246,-82.42350531792434,0.00020635688,1.2388417,3.0092666,100.0,77,14.3279295,33.230686,[-1.551 -0.658 -0.092 -0.561  1.391],40.251827,3.7502413,429.11206,98.59796,582911
13.827589,1.0000012,1492.308015346527,0.124498986,4.9999943,3.380278,12.66178,0.006628907,69.472275,4.5776366e-07,433.68,0.03380278,-36.7153,7800,0.010000011,100,2.7853832,-67.61016637857894,0.0012449898,0.66289073,1.5198773,100.0,78,15.447797,65.794785,[-1.553 -0.674 -0.073 -0.581  1.358],29.46868,1.4094834,359.11838,98.6882,626279
12.413283,1.0,1575.82679605484,1.0,5.0,1.0,12.413283,9.313226e-10,100.0,1.3923645e-06,403.58,0.01,-45.40902,7900,0.009999999,100,2.7853832,-70.68464250770047,0.01,,1.0,100.0,79,16.52809,100.0,[-1.573 -0.675 -0.06  -0.606  1.367],32.365173,1.6540289e-06,275.93707,98.64972,666637
11.669161,1.0,1658.7869589328766,1.0,5.0,1.0,11.669161,9.313226e-10,100.0,9.918213e-07,414.31,0.01,-67.732666,8000,0.009999999,100,2.7853832,-76.115001294709,0.01,,1.0,100.0,80,15.245888,100.0,[-1.573 -0.675 -0.06  -0.606  1.367],27.643652,9.834766e-07,234.78496,98.63257,708068
12.501671,1.0000007,1737.1299154758453,0.48800766,4.999996,1.7453213,11.9117565,0.002342016,94.800186,1.1444092e-06,393.27,0.017453212,-60.45482,8100,0.010000007,100,2.7780378,-79.67477282569912,0.0048800767,0.23420161,1.0644245,100.0,81,16.80704,93.94748,[-1.573 -0.675 -0.06  -0.606  1.367],34.602383,0.69055295,306.1499,98.5948,747395
12.55949,1.0000253,1820.2396411895752,0.763368,4.9998736,1.3066181,12.374718,0.0011988461,98.58319,-1.5640259e-06,396.34,0.013066181,-45.464096,8200,0.010000253,100,2.7762587,-70.33625081117601,0.00763368,0.119884625,1.0149235,100.0,82,14.910462,98.529594,[-1.586 -0.682 -0.065 -0.609  1.359],32.821774,0.20528415,224.15735,98.645065,787029
12.807377,1.0,1903.1259615421295,1.0,5.0,1.0,12.807377,9.313226e-10,100.0,-1.4495849e-06,400.82,0.01,-32.21746,8300,0.009999999,100,2.7762587,-68.02736267441213,0.01,,1.0,100.0,83,13.676779,100.0,[-1.59  -0.684 -0.06  -0.608  1.357],28.858953,-1.4901161e-06,188.94371,98.66055,827111
13.755683,1.0000106,1989.8196773529053,0.23309013,4.999947,3.6204782,12.377901,0.005921948,74.03638,1.2397766e-07,420.54,0.03620478,-45.10177,8400,0.010000106,100,2.7771132,-68.64136109504685,0.0023309013,0.5921948,1.4026818,100.0,84,14.334764,71.29201,[-1.59  -0.684 -0.06  -0.608  1.357],40.38392,1.6508049,309.08487,98.67355,869165
13.453509,1.0000004,2071.7858061790466,0.1156734,4.999998,4.2157702,12.593613,0.006267034,71.80005,4.959106e-07,379.62,0.042157702,-38.758614,8500,0.0100000035,100,2.7841084,-72.12591284733264,0.001156734,0.62670344,1.667324,100.0,85,15.035858,59.97635,[-1.592 -0.679 -0.084 -0.617  1.358],31.868652,1.2012064,357.5474,98.62001,907127
17.611889,1.1130574,2145.7902431488037,0.0024372283,4.465497,41.428528,12.372139,0.041562945,6.6917887,-1.3542175e-06,354.25,0.41428527,-46.452034,8600,0.011130571,100,2.8151379,-79.86421436704262,2.4372282e-05,4.156295,11.495996,100.0,86,16.453753,8.698681,[-1.6   -0.665 -0.116 -0.619  1.365],28.560053,10.29087,11038.686,98.5491,942552
12.905464,1.0000112,2224.0793750286102,0.8037082,4.9999437,1.2233064,12.740025,0.00090653874,99.1849,-4.196167e-07,380.15,0.012233064,-40.06994,8700,0.010000113,100,2.8114572,-63.60605976628361,0.008037082,0.09065389,1.0107164,100.0,87,14.313,98.93972,[-1.668 -0.726 -0.085 -0.653  1.396],35.319874,0.19113836,205.91508,98.66536,980567
12.571653,1.0000045,2309.9512515068054,0.27892202,4.999977,3.318031,11.941456,0.0055058193,76.73787,-1.1634827e-06,408.6,0.03318031,-63.474854,8800,0.010000045,100,2.8204944,-58.332230917312856,0.00278922,0.55058193,1.37223,100.0,88,16.690548,72.87408,[-1.667 -0.728 -0.083 -0.653  1.393],25.224077,0.94777405,287.86407,98.71448,1021427
12.930979,1.0000006,2394.667669773102,0.3187433,4.999997,1.6650125,12.394748,0.002422107,94.4585,-7.6293944e-08,391.61,0.016650124,-51.231735,8900,0.010000006,100,2.8229573,-71.28414640722832,0.003187433,0.24221073,1.0757473,100.0,89,16.294628,92.95864,[-1.684 -0.758 -0.1   -0.645  1.402],36.63812,0.58742225,315.3664,98.63594,1060588
13.235736,0.99999917,2477.749162912369,0.32902607,4.9999957,2.506684,12.379541,0.0043879426,83.85456,3.376007e-06,404.54,0.02506684,-52.057434,9000,0.009999992,100,2.8318484,-67.49182368383742,0.0032902607,0.43879429,1.2560284,100.0,90,15.824113,79.616035,[-1.704 -0.755 -0.112 -0.65   1.404],31.873112,1.0212443,349.99915,98.66632,1101042
13.239218,0.99999803,2555.6451716423035,0.80137503,4.99999,1.3077015,13.090649,0.0010356301,98.93884,7.6293946e-07,399.1,0.013077014,-32.057804,9100,0.009999979,100,2.8301241,-68.84175308985319,0.00801375,0.10356302,1.0122975,100.0,91,13.440757,98.78519,[-1.724 -0.759 -0.116 -0.671  1.413],28.477757,0.16376927,184.03696,98.655014,1140952
17.34103,1.0006876,2626.7011744976044,0.019888535,4.996563,9.441029,12.970624,0.015349788,29.824724,3.8146973e-07,380.6,0.094410285,-35.399902,9200,0.010006876,100,2.799056,-74.50200519830571,0.00019888535,1.5349787,4.355753,100.0,92,15.065394,22.958143,[-1.724 -0.758 -0.11  -0.67   1.411],25.386635,5.8180757,920.14874,98.608505,1179012
13.446366,1.0000055,2702.8531262874603,0.53614485,4.9999723,2.1748178,12.7364645,0.0028687837,92.39597,-1.7166137e-06,400.04,0.021748178,-37.76443,9300,0.010000054,100,2.8066409,-62.35601588320337,0.0053614485,0.28687838,1.0971597,100.0,93,14.903812,91.14443,[-1.82  -0.805 -0.103 -0.696  1.38 ],37.323463,0.73178935,222.57077,98.68825,1219016
13.103876,1.0001426,2782.945162296295,0.15312877,4.999287,4.7520003,11.919794,0.007917469,61.47474,-1.9073486e-06,421.9,0.04752,-63.40223,9400,0.010001425,100,2.7868798,-69.90399404084138,0.0015312877,0.791747,1.850676,100.0,94,14.860289,54.034313,[-1.826 -0.801 -0.1   -0.683  1.388],32.99997,2.046534,426.31516,98.668625,1261206
13.456473,0.9999954,2853.5891513824463,0.15125397,4.999977,4.45996,12.588327,0.0072846436,65.331055,2.670288e-07,385.36,0.0445996,-40.382137,9500,0.009999954,100,2.7811959,-65.73674815517481,0.0015125397,0.7284643,1.4821836,100.0,95,13.811052,67.468025,[-1.827 -0.798 -0.122 -0.696  1.368],25.70742,1.189331,237.20233,98.65883,1299742
14.488112,1.0508059,2928.426807641983,0.01669999,4.7523155,8.328436,11.879641,0.014184118,35.435257,8.010864e-07,400.77,0.083284356,-60.790165,9600,0.01050806,100,2.7536747,-61.62193341389312,0.0001669999,1.4184119,2.8972776,100.0,96,16.817331,34.51516,[-1.856 -0.803 -0.098 -0.691  1.362],34.882362,4.8508916,769.69525,98.69249,1339819
13.241628,0.99999756,3001.329175233841,0.20369856,4.9999876,3.9706388,12.463951,0.0052336184,78.498535,-8.6784365e-07,387.87,0.039706387,-39.13263,9700,0.0099999765,100,2.7441525,-58.82649574111507,0.0020369855,0.52336186,1.2426339,100.0,97,14.74874,80.47422,[-1.933 -0.833 -0.117 -0.715  1.335],27.379036,0.97498214,207.92113,98.69667,1378606
12.417349,1.0,3082.2851819992065,1.0,5.0,1.0,12.417349,9.313226e-10,100.0,1.6975403e-06,443.65,0.01,-39.102463,9800,0.009999999,100,2.7441525,-46.25374056268711,0.01,,1.0,100.0,98,11.547683,100.0,[-1.937 -0.835 -0.099 -0.715  1.325],25.356688,1.7881393e-06,134.69592,98.79149,1422971
13.469013,1.000001,3156.86594080925,0.123767,4.999995,7.797651,12.491607,0.00989877,50.50875,2.0217894e-06,415.59,0.07797651,-36.87475,9900,0.010000011,100,2.718573,-57.24743745546827,0.00123767,0.989877,1.7556281,100.0,99,12.942742,56.95967,[-1.937 -0.835 -0.099 -0.715  1.325],25.273132,1.5047964,258.17734,98.7245,1464530
13.14198,1.0000092,3236.3123264312744,0.27018216,4.999954,3.698882,11.954348,0.0062051346,72.20061,-6.1035155e-07,418.96,0.03698882,-49.15551,10000,0.010000092,100,2.7029438,-53.68548079109656,0.0027018215,0.62051344,1.2971559,100.0,100,15.04016,77.091736,[-1.938 -0.837 -0.097 -0.707  1.3  ],26.455568,1.493537,250.5809,98.74371,1506426
12.954914,1.0000058,3321.723103284836,0.0619411,4.999971,5.4435167,12.001252,0.009932351,50.339672,2.5367738e-06,448.75,0.054435167,-45.404064,10100,0.010000058,100,2.680595,-39.76707674522118,0.00061941094,0.99323523,2.5401678,100.0,101,13.462592,39.367477,[-1.941 -0.841 -0.088 -0.706  1.284],24.050014,1.9641695,245.00429,98.82277,1551301
15.834395,1.2655374,3408.661357164383,0.0072890576,3.8339689,26.292175,11.939,0.031036312,14.256446,-1.3923645e-06,469.94,0.26292175,-43.919212,10200,0.012655374,100,2.656984,-41.96042120332235,7.289057e-05,3.1036313,10.381176,100.0,102,13.246219,9.63282,[-1.96  -0.863 -0.087 -0.682  1.262],36.260925,10.3645,9391.191,98.82143,1598295
12.411917,0.9999897,3497.873134613037,0.433752,4.9999485,2.5461774,11.930729,0.0039723055,86.37105,4.1007996e-07,462.31,0.025461772,-40.625763,10300,0.009999897,100,2.664798,-39.73821213404073,0.00433752,0.3972306,1.1265067,100.0,103,11.30768,88.770004,[-2.02  -0.842 -0.043 -0.686  1.238],29.35203,0.5253632,134.86932,98.828094,1644526
11.504318,1.0,3582.3386058807373,1.0,5.0,1.0,11.504318,9.313226e-10,100.0,-7.1525574e-07,454.45,0.01,-54.59012,10400,0.009999999,100,2.664798,-47.585370795301316,0.01,,1.0,100.0,104,12.942472,100.0,[-2.033 -0.835 -0.037 -0.69   1.246],28.826935,-7.003546e-07,169.19957,98.79057,1689971
14.010794,0.99999505,3666.0846729278564,0.04435829,4.999975,8.764844,11.993579,0.010305983,48.49323,1.2016296e-06,465.22,0.08764844,-39.91237,10500,0.009999951,100,2.6628418,-44.951791861877474,0.0004435829,1.0305983,1.8578166,100.0,105,12.6876135,53.826626,[-2.033 -0.835 -0.037 -0.69   1.246],31.668282,2.5100262,257.81622,98.80675,1736493
12.201044,1.0000002,3750.7506742477417,0.27249664,4.999999,2.4329066,11.865116,0.0035094882,89.0341,6.4849854e-07,455.19,0.024329066,-43.472786,10600,0.010000003,100,2.6533916,-43.58991602388789,0.0027249663,0.35094884,1.1270154,100.0,106,13.277158,88.729935,[-2.032 -0.835 -0.05  -0.721  1.244],20.296822,0.47246033,158.22295,98.80847,1782012
12.843863,0.99997926,3832.9258489608765,0.29455099,4.999896,2.7546873,11.904821,0.0045483983,82.85774,-1.1444092e-06,429.76,0.027546873,-40.864075,10700,0.009999792,100,2.6630223,-51.46510375057275,0.0029455097,0.45483986,1.2961155,100.0,107,14.453883,77.15362,[-2.036 -0.839 -0.051 -0.713  1.235],25.108603,1.0797794,257.20667,98.7605,1824988
12.240245,1.0000032,3926.942580461502,0.4321503,4.999984,2.0587668,11.666325,0.0029142774,92.1719,1.7642975e-06,444.03,0.020587668,-49.463665,10800,0.010000032,100,2.6621687,-41.896992255668195,0.004321503,0.29142776,1.1173114,100.0,108,13.305181,89.500565,[-2.043 -0.841 -0.048 -0.733  1.244],23.391344,0.67226267,182.15877,98.811295,1869391
39.26221,3.7303154,4026.777978658676,0.0001710825,0.3259936,325.88196,12.013854,0.32389408,1.3090689,1.7547608e-06,451.25,3.2588196,-38.90973,10900,0.037303165,100,2.6838288,-50.11129052696006,1.710825e-06,32.389404,135.37988,100.0,109,12.1033,0.7386622,[-2.051 -0.841 -0.036 -0.729  1.243],30.804543,53.47816,285640.75,98.77789,1914516
12.355901,1.000004,4119.475523233414,0.218065,4.99998,2.9516478,11.7953415,0.0045686825,82.731674,-3.4332277e-07,415.47,0.029516477,-48.714054,11000,0.010000039,100,2.6834035,-46.12419323027064,0.00218065,0.45686826,1.308647,100.0,110,14.499788,76.4148,[-2.099 -0.893 -0.07  -0.821  1.265],22.085846,0.7965028,213.18723,98.77797,1956063
12.690473,1.0000105,4210.067459344864,0.329654,4.9999475,2.7919176,11.7101555,0.005112816,79.2768,,415.08,0.027919175,-51.205826,11100,0.010000105,100,2.676961,-42.512100730278505,0.0032965401,0.5112816,1.2568135,100.0,111,16.50473,79.5663,[-2.103 -0.882 -0.05  -0.815  1.264],22.793352,1.2193302,246.35538,98.795166,1997571
13.560231,1.0000329,4304.182546377182,0.2179198,4.9998355,3.6324115,12.034687,0.007552036,63.6823,7.05719e-07,432.7,0.036324114,-40.50354,11200,0.010000328,100,2.6727762,-46.74678149614021,0.002179198,0.75520366,1.6912173,100.0,112,12.644332,59.129005,[-2.104 -0.891 -0.049 -0.797  1.258],30.031906,1.9525754,191.09474,98.783936,2040841
11.792978,1.0000036,4403.337970256805,0.99979806,4.999982,1.0002644,11.792927,9.0425686e-07,100.0,-5.340576e-07,452.67,0.010002644,-47.128616,11300,0.010000034,100,2.6727762,-46.51161152196574,0.009997981,9.042779e-05,1.0,100.0,113,12.671963,100.0,[-2.097 -0.898 -0.043 -0.768  1.254],23.525684,0.00010022521,162.20328,98.794495,2086108
12.103286,1.0000073,4503.8600652217865,0.22691305,4.9999638,3.9815538,11.005988,0.006640274,69.39982,-5.340576e-07,476.58,0.039815538,-70.73678,11400,0.010000072,100,2.6698647,-28.50073422606444,0.0022691304,0.66402745,1.4198418,100.0,114,13.005119,70.43038,[-2.097 -0.898 -0.043 -0.768  1.254],25.866657,1.5636557,270.82062,98.8804,2133766
659.1871,43.842087,4595.900043725967,1.8472883e-06,1.2384775e-18,4356.495,12.019112,4.334388,1.012759,5.340576e-07,428.72,43.56495,-39.906372,11500,0.43842086,100,2.596436,-53.60270314465718,1.8472884e-08,433.43875,5586.1113,100.0,115,13.895382,0.017901542,[-2.098 -0.889 -0.038 -0.79   1.251],29.778824,758.60754,58016412.0,98.74994,2176638
12.53914,1.0000017,4689.37447977066,0.12821798,4.9999914,6.563255,11.599385,0.007824386,62.026726,1.9073487e-07,432.18,0.065632544,-41.483837,11600,0.010000017,100,2.6054807,-43.78658202116149,0.0012821797,0.78243864,1.3798103,100.0,116,12.594124,72.47373,[-2.021 -0.957  0.028 -0.874  1.177],19.922604,1.1360631,233.89157,98.79736,2219856
11.841141,1.0000067,4780.643653392792,0.29782182,4.9999666,2.4796007,11.402456,0.004461527,83.399376,7.2479247e-07,422.26,0.024796005,-48.74843,11700,0.010000066,100,2.607235,-42.62369730830165,0.002978218,0.44615272,1.2046142,100.0,117,14.783523,83.01413,[-2.051 -0.954  0.019 -0.889  1.187],26.535557,0.58851314,200.22258,98.79811,2262082
11.622973,1.0000106,4869.896751403809,0.9997106,4.999947,1.0002761,11.622969,1.0080475e-06,100.0,3.1471254e-07,416.6,0.01000276,-42.396194,11800,0.010000105,100,2.607235,-52.42701109908417,0.009997106,0.00010080811,1.0,100.0,118,12.793553,100.0,[-2.058 -0.972  0.01  -0.883  1.188],25.341204,0.00014360249,165.33115,98.74831,2303742
17.778105,1.0138358,4953.665177822113,0.0066231685,4.9312973,20.105152,11.729573,0.027978493,11.606632,-5.245209e-07,412.79,0.20105152,-35.268227,11900,0.010138357,100,2.5861354,-49.65031569660323,6.623168e-05,2.7978494,11.233199,100.0,119,12.163532,8.902184,[-2.058 -0.972  0.01  -0.883  1.188],39.198044,9.404304,7106.6094,98.759445,2345021
14.309204,0.9999954,5027.394621133804,0.028192008,4.999977,11.459329,11.4879265,0.016146833,27.72213,1.1062622e-06,400.62,0.11459328,-43.28257,12000,0.009999953,100,2.5752072,-47.92067606573823,0.00028192007,1.6146835,4.4285274,100.0,120,14.722796,22.58087,[-2.01  -1.019 -0.029 -0.919  1.167],21.699759,4.4693646,1109.995,98.76077,2385083
11.451523,1.0000007,5118.67754483223,0.99990416,4.999996,1.0000877,11.451481,4.1442405e-07,100.0,5.531311e-07,432.45,0.010000877,-42.736656,12100,0.010000006,100,2.5752072,-43.47325092101724,0.009999041,4.144027e-05,1.0,100.0,121,11.659201,100.0,[-2.012 -1.038 -0.018 -0.88   1.156],22.559883,5.2139163e-05,137.30753,98.79895,2428328
11.61545,0.99999964,5211.695325374603,0.7514552,4.999998,1.4020908,11.458381,0.0011568912,98.67927,-1.2779236e-06,450.7,0.014020908,-42.52961,12200,0.009999996,100,2.577393,-38.07915442899705,0.0075145517,0.11568913,1.0104676,100.0,122,12.221468,98.96408,[-2.012 -1.038 -0.018 -0.88   1.156],25.521444,0.15354389,152.5906,98.831024,2473398
11.646057,1.000004,5310.704215049744,0.999265,4.99998,1.0005776,11.645747,2.812752e-06,99.999985,4.005432e-07,464.98,0.010005776,-37.23655,12300,0.010000041,100,2.577393,-34.56626821065539,0.00999265,0.00028127825,1.0,100.0,123,11.571735,100.0,[-2.012 -1.041 -0.019 -0.879  1.159],21.408203,0.0003619343,135.292,98.85132,2519896
11.473599,1.0000007,5401.011921167374,0.70732194,4.999996,1.4356816,11.281757,0.0014182659,98.02821,1.9073487e-07,457.97,0.014356815,-48.15621,12400,0.010000007,100,2.5725133,-28.832477788577158,0.0070732194,0.1418266,1.0233121,100.0,124,13.307458,97.7219,[-2.012 -1.041 -0.019 -0.879  1.159],31.912704,0.23485269,174.75018,98.874084,2565693
11.666055,1.0000024,5488.193284511566,0.9996999,4.999988,1.0003506,11.665806,1.2595233e-06,99.99999,-1.4495849e-06,455.45,0.010003505,-35.9028,12500,0.010000024,100,2.5725114,-41.37357118887426,0.009996999,0.00012595227,0.99989134,100.0,125,10.140893,100.010864,[-2.011 -1.044 -0.02  -0.879  1.154],18.968145,0.00022308528,103.872025,98.81831,2611238
11.595538,0.99998665,5567.734807729721,0.6968846,4.9999332,1.4177421,11.35914,0.0013536674,98.2005,1.7166137e-06,443.41,0.014177421,-45.102547,12600,0.009999867,100,2.57123,-41.694413264186636,0.0069688456,0.13536674,1.0179524,100.0,126,13.525253,98.23642,[-2.011 -1.044 -0.02  -0.879  1.154],29.142876,0.25641325,181.17476,98.811935,2655579
11.355867,0.9999994,5657.525201559067,0.99983597,4.999997,1.000148,11.355804,5.7692495e-07,100.0,-1.335144e-07,468.32,0.010001481,-45.010338,12700,0.009999994,100,2.5712304,-37.75883611983984,0.00999836,5.769064e-05,1.0,100.0,127,11.605498,100.0,[-2.013 -1.044 -0.02  -0.874  1.152],22.350864,6.7062676e-05,136.04645,98.838745,2702411
12.131443,1.0000033,5742.3714864254,0.4678866,4.9999833,2.2682028,11.492594,0.0033715367,89.793076,6.1035155e-07,460.4,0.022682028,-40.90674,12800,0.010000031,100,2.5722182,-37.13040550986973,0.004678866,0.33715367,1.1344113,100.0,128,11.354231,88.15144,[-2.013 -1.044 -0.02  -0.874  1.152],25.495895,0.72270375,151.70232,98.8387,2748451
11.87953,1.0,5830.99644613266,1.0,5.0,1.0,11.87953,9.313226e-10,100.0,4.386902e-07,477.74,0.01,-29.446821,12900,0.009999999,100,2.5722182,-28.98339621273228,0.01,,1.0,100.0,129,10.299485,100.0,[-2.015 -1.045 -0.009 -0.871  1.153],19.51496,5.1036477e-07,107.15089,98.87866,2796225
241.28683,17.196522,5913.886530160904,0.00023093507,4.622852e-07,1590.0413,11.591293,1.581483,1.1685499,-5.7220458e-08,456.13,15.900413,-38.093933,13000,0.17196521,100,2.5947847,-40.909499437944234,2.3093505e-06,158.1483,1724.2404,100.0,130,10.56262,0.057996556,[-2.015 -1.045 -0.009 -0.871  1.153],21.015923,294.0139,8188967.5,98.82062,2841838
11.6984825,1.0,6002.541190862656,1.0,5.0,1.0,11.6984825,9.313226e-10,100.0,-7.2479247e-07,433.85,0.01,-38.2632,13100,0.009999999,100,2.5947847,-48.805993944834036,0.01,,1.0,100.0,131,12.188566,100.0,[-1.877 -1.112  0.073 -0.918  1.176],26.271645,-7.301569e-07,150.06178,98.77501,2885223
12.679285,1.0001825,6088.806319952011,0.14196524,4.9990873,3.9599152,11.133138,0.007084399,66.591034,-9.918213e-07,425.27,0.03959915,-55.223557,13200,0.010001824,100,2.5798776,-44.23209373167862,0.0014196524,0.70843995,1.5212886,100.0,132,14.706016,65.73375,[-1.877 -1.112  0.073 -0.918  1.176],26.303436,2.0526857,213.77924,98.79198,2927750
12.019939,1.0,6178.338831186295,1.0,5.0,1.0,12.019939,9.313226e-10,100.0,-2.670288e-07,460.97,0.01,-26.383467,13300,0.009999999,100,2.5798776,-34.307752254165415,0.01,,1.0,100.0,133,9.859817,100.0,[-1.916 -1.078  0.067 -0.897  1.161],19.880537,-3.5762787e-07,98.19797,98.85115,2973847
12.207805,1.000027,6268.882506847382,0.01760271,4.9998655,6.159398,11.260978,0.009892026,50.544136,-1.039505e-06,456.28,0.06159398,-49.152283,13400,0.01000027,100,2.5666528,-42.23516292293327,0.0001760271,0.9892027,2.143801,100.0,134,12.615826,46.646122,[-1.916 -1.078  0.067 -0.897  1.161],21.278309,1.7737998,237.4394,98.814865,3019475
10.8928,1.0,6353.19474363327,1.0,5.0,1.0,10.8928,9.313226e-10,100.0,-6.294251e-07,428.99,0.01,-58.213875,13500,0.009999999,100,2.5666528,-50.687681008298156,0.01,,1.0,100.0,135,15.350632,100.0,[-1.904 -1.073  0.095 -0.9    1.148],46.603012,-6.854534e-07,238.02214,98.76369,3062374
14.437949,1.0335863,6445.474613428116,0.047863446,4.8348575,13.938097,11.2447,0.015871333,29.780128,1.5258789e-06,438.37,0.13938096,-47.656944,13600,0.010335863,100,2.5410187,-47.0914163512561,0.00047863447,1.5871335,2.458392,100.0,136,12.62813,40.677,[-1.904 -1.073  0.095 -0.9    1.148],31.04147,4.6432376,1489.9438,98.78516,3106211
12.569458,1.0000085,6530.663292169571,0.071843065,4.9999576,8.738497,11.156142,0.011871458,41.50598,8.9645386e-07,399.96,0.08738497,-46.46856,13700,0.0100000845,100,2.5700784,-55.10679107597552,0.0007184306,1.1871458,3.3003573,100.0,137,13.871163,30.29975,[-1.942 -1.039  0.086 -0.895  1.122],25.493992,2.5331392,352.65622,98.72444,3146207
11.768778,1.0000008,6629.615008831024,0.33737433,4.9999957,2.1022453,11.340408,0.0037971276,87.39871,7.6293946e-07,460.68,0.021022452,-45.29951,13800,0.010000009,100,2.5714884,-41.03875632811407,0.0033737433,0.37971276,1.1843228,100.0,138,12.062332,84.43644,[-1.946 -1.067  0.081 -0.885  1.151],26.01278,0.5546114,177.78783,98.82184,3192275
18.59937,1.0783585,6727.521174907684,0.0049178856,4.623164,45.605694,11.887159,0.046006247,5.2079244,8.9645386e-07,464.35,0.45605692,-22.121109,13900,0.010783586,100,2.5788682,-38.55217770486132,4.9178856e-05,4.600625,36.191315,100.0,139,9.819639,2.763094,[-1.956 -1.066  0.091 -0.898  1.153],29.10849,12.513986,17768.492,98.833954,3238710
11.25599,1.0,6826.133660078049,1.0,5.0,1.0,11.25599,9.313226e-10,100.0,-1.2969971e-06,458.14,0.01,-49.15046,14000,0.009999999,100,2.5788682,-39.074726373504525,0.01,,1.0,100.0,140,12.0568495,100.0,[-1.957 -1.126  0.037 -0.916  1.16 ],25.02823,-1.4528632e-06,146.83597,98.82942,3284524
11.860624,1.0,6923.8651468753815,1.0,5.0,1.0,11.860624,9.313226e-10,100.0,-3.7193297e-07,465.31,0.01,-31.011469,14100,0.009999999,100,2.5788682,-33.554200125897076,0.01,,1.0,100.0,141,9.517201,100.0,[-1.957 -1.126  0.037 -0.916  1.16 ],26.232658,-3.7252903e-07,91.49204,98.855774,3331055
14.131465,1.0000352,7020.778596639633,0.015913593,4.999824,11.621804,11.6967325,0.015527074,29.319225,-9.3460085e-07,459.59,0.11621804,-35.928207,14200,0.010000352,100,2.6105475,-38.414169041118235,0.00015913592,1.5527074,5.531207,100.0,142,12.573783,18.079237,[-1.957 -1.126  0.037 -0.916  1.16 ],30.611015,3.8957806,1133.5265,98.83284,3377014
11.376221,1.0,7115.8175983428955,1.0,5.0,1.0,11.376221,9.313226e-10,100.0,6.4849854e-07,435.37,0.01,-50.295547,14300,0.009999999,100,2.6105475,-44.9175411703707,0.01,,1.0,100.0,143,12.578518,100.0,[-1.967 -1.123  0.062 -0.931  1.192],26.551102,6.92904e-07,159.81729,98.793655,3420551
12.062286,1.0000465,7210.426503419876,0.20079124,4.9997673,5.1185913,11.381577,0.008802103,56.34762,4.6730042e-07,443.89,0.051185913,-50.134865,14400,0.0100004645,100,2.6286628,-41.99600923767265,0.0020079124,0.88021034,1.5280472,100.0,144,13.381908,65.443,[-1.967 -1.123  0.062 -0.931  1.192],22.538132,0.98537767,306.86972,98.810776,3464940
11.97666,0.9999945,7301.034693002701,0.8481531,4.9999723,1.2080463,11.8495035,0.0007911673,99.377945,1.7547608e-06,435.37,0.012080463,-38.814354,14500,0.009999945,100,2.6277297,-44.58152644827098,0.008481531,0.07911673,1.0067718,100.0,145,12.50973,99.32738,[-1.979 -1.109  0.055 -0.937  1.209],29.844765,0.13626948,152.83458,98.7952,3508477
12.640328,0.9999987,7392.856395959854,0.14913027,4.9999933,6.54552,11.587517,0.008320112,59.093117,1.9931792e-06,421.34,0.0654552,-46.53398,14600,0.009999987,100,2.6310906,-46.16837132023388,0.0014913026,0.8320111,1.5324903,100.0,146,13.834279,65.25327,[-1.981 -1.11   0.053 -0.935  1.209],22.674109,1.4050988,201.26259,98.78085,3550611
12.476935,0.9999987,7489.932244539261,0.13796555,4.9999933,4.2753463,11.417532,0.005878088,74.32068,5.340576e-07,449.09,0.04275346,-52.137627,14700,0.009999988,100,2.6181633,-35.49809595159976,0.0013796554,0.58780885,1.3787962,100.0,147,13.768288,72.52703,[-1.98  -1.113  0.028 -0.931  1.212],22.709055,1.42684,231.90988,98.8419,3595520
