VarRet,VarVanillaIw,AvgRet,AvgEpLen,VanillaAvgRet,IterType,AvgDiscRet,VarNormIw,EpsThisIter,AvgNormIw,MinVanillaIw,MaxNormIw,eRenyi2,BatchSize,MaxVanillaIw,VarDiscRet,ESSClassic,Bound,Delta,ESSRenyi,MinNormIw,J,AvgVanillaIw,VarJ
9401.79632286,0.439003,-92.3362938426,125.45,-92.3362938426,1,-92.3362938426,4.26222e-05,100,0.01,0.00236215,0.0306765,1.35051,100,3.1133,9401.79632286,70.3254942076,-115.55,0.7,74.0462186866,2.32751e-05,-83.8143,1.01488,85.6808
4945.56655713,0.0784271,-78.1627366912,109.7,-78.1627366912,1,-78.1627366912,8.12084e-06,100,0.01,0.80273,0.0274414,1.06784,100,2.69674,4945.56655713,92.5586167857,-104.222,0.7,93.6472409613,0.0081684,-76.0026,0.982726,60.3121
116.3932429,0.0344016,-65.3498144475,95.5,-65.3498144475,1,-65.3498144475,3.49092e-06,100,0.01,0.653137,0.0181957,1.03952,100,1.80629,116.3932429,96.6594095333,-72.5732,0.7,96.1984305471,0.00657938,-65.0644,0.992703,10.0056
2577.91380737,0.0253742,-71.920307346,103.22,-71.920307346,1,-71.920307346,2.61581e-06,100,0.01,0.857396,0.0184069,1.02969,100,1.81289,2577.91380737,97.4757049648,-98.7559,0.7,97.1170101058,0.00870539,-71.0457,0.984902,45.7569
7283.25527876,0.233129,-82.8181719616,114.07,-82.8181719616,1,-82.8181719616,2.39629e-05,100,0.01,0.054631,0.0340813,1.18742,100,3.36159,7283.25527876,80.8255161579,-107.783,0.7,84.2162751717,0.000553874,-78.026,0.986344,74.9283
7235.04637726,0.0795521,-84.2733555776,116.57,-84.2733555776,1,-84.2733555776,7.5865e-06,100,0.01,0.36429,0.0176243,1.12421,100,1.80475,7235.04637726,93.0140352885,-110.053,0.7,88.9515317154,0.00355748,-81.0979,1.02401,77.1664
4977.95316979,0.101137,-77.5982827768,108.48,-77.5982827768,1,-77.5982827768,1.10542e-05,100,0.01,0.130387,0.0187763,1.10809,100,1.79598,4977.95316979,90.1358591933,-102.426,0.7,90.2456066818,0.00136314,-73.6795,0.956515,59.9209
3790.7231476,0.28362,-74.4110974227,105.13,-74.4110974227,1,-74.4110974227,2.87923e-05,100,0.01,0.00523147,0.0186245,1.27288,100,1.84849,3790.7231476,77.818375898,-97.7165,0.7,78.5620552172,5.271e-05,-66.9066,0.992501,27.8764
2580.85869538,0.190947,-70.8114289358,100.74,-70.8114289358,1,-70.8114289358,2.47313e-05,100,0.01,0.0823174,0.0189537,1.18604,100,1.66543,2580.85869538,80.3316436683,-94.4958,0.7,84.3145327295,0.000936826,-64.7615,0.878684,15.5101
3812.00660744,0.110791,-74.2878643928,104.54,-74.2878643928,1,-74.2878643928,1.10501e-05,100,0.01,0.126346,0.0146836,1.12643,100,1.47029,3812.00660744,90.1391653669,-99.3999,0.7,88.775769485,0.0012618,-70.424,1.00131,43.4338
4959.0052526,0.0672983,-78.0753566223,109.31,-78.0753566223,1,-78.0753566223,6.70332e-06,100,0.01,0.781447,0.0242122,1.05604,100,2.42601,4959.0052526,93.7767154726,-104.797,0.7,94.6932929543,0.00779906,-76.7336,1.00198,63.6822
4984.89800408,0.0796069,-77.3705492193,108.55,-77.3705492193,1,-77.3705492193,8.3556e-06,100,0.01,0.123213,0.0194216,1.08408,100,1.89571,4984.89800408,92.3599522344,-102.559,0.7,92.2445221964,0.00126232,-74.1259,0.976082,61.2486
3768.97824439,0.196105,-74.7712635215,105.77,-74.7712635215,1,-74.7712635215,1.69083e-05,100,0.01,0.131753,0.0207971,1.20213,100,2.23974,3768.97824439,85.6610156027,-99.3472,0.7,83.1856155245,0.00122339,-69.4059,1.07695,40.4128
4994.8017837,0.355762,-77.2266952884,108.02,-77.2266952884,1,-77.2266952884,4.08966e-05,100,0.01,0.0011556,0.0210281,1.3619,100,1.96127,4994.8017837,71.1806415148,-100.977,0.7,73.4265617353,1.239e-05,-69.1082,0.932687,40.8029
1362.00303581,0.0577371,-65.2642409861,93.88,-65.2642409861,1,-65.2642409861,6.11561e-06,100,0.01,0.223794,0.0126811,1.04709,100,1.23215,1362.00303581,94.2911847305,-92.0615,0.7,95.5025520148,0.00230325,-64.1196,0.971645,25.6987
4962.11900261,0.0871939,-78.6012434301,109.8,-78.6012434301,1,-78.6012434301,8.48072e-06,100,0.01,0.22728,0.0141357,1.08868,100,1.43332,4962.11900261,92.2543823931,-104.934,0.7,91.8544941054,0.00224148,-76.4401,1.01397,62.8661
6096.09146009,0.0634372,-80.6472342402,112.13,-80.6472342402,1,-80.6472342402,6.49732e-06,100,0.01,0.802385,0.0250598,1.07564,100,2.47618,6096.09146009,93.9564083307,-106.458,0.7,92.9677767206,0.00812041,-78.1356,0.98811,67.3091
7283.24888405,0.336435,-84.0020905724,115.95,-84.0020905724,1,-84.0020905724,3.5577e-05,100,0.01,0.0473346,0.0256867,1.31834,100,2.49789,7283.24888405,73.9529170107,-102.85,0.7,75.8526817649,0.000486758,-71.4948,0.972447,48.6452
6069.55236155,0.0205691,-82.3357133842,114.51,-82.3357133842,1,-82.3357133842,2.11499e-06,100,0.01,0.876407,0.0197745,1.02725,100,1.95011,6069.55236155,97.9490989957,-109.157,0.7,97.3469765499,0.00888695,-81.4793,0.986173,73.521
5005.12459931,0.442438,-75.172691883,105.15,-75.172691883,1,-75.172691883,5.13047e-05,100,0.01,0.000120792,0.0239269,1.44135,100,2.22195,5005.12459931,66.3166638196,-97.4881,0.7,69.3791782769,1.30074e-06,-64.703,0.92864,28.225
6073.29129911,0.249979,-82.2142452309,114.1,-82.2142452309,1,-82.2142452309,2.2437e-05,100,0.01,0.0582101,0.0180388,1.26889,100,1.90404,6073.29129911,81.8246070598,-105.066,0.7,78.8093029199,0.000551478,-74.3051,1.05553,54.3835
1374.73992271,0.00628448,-68.3696716368,98.32,-68.3696716368,1,-68.3696716368,6.27549e-07,100,0.01,0.895039,0.0138282,1.00607,100,1.38382,1374.73992271,99.3825754256,-95.5843,0.7,99.3965073926,0.00894398,-68.1968,1.00072,34.665
4948.95548156,0.302596,-78.2777320917,110.01,-78.2777320917,1,-78.2777320917,2.79951e-05,100,0.01,0.140259,0.0236988,1.2719,100,2.46386,4948.95548156,78.2992602754,-102.421,0.7,78.6226917622,0.00134908,-71.623,1.03966,44.1967
3771.84813711,0.0966714,-74.5887327713,105.51,-74.5887327713,1,-74.5887327713,9.74761e-06,100,0.01,0.0588763,0.0137031,1.08472,100,1.36465,3771.84813711,91.1991559792,-101.177,0.7,92.1899212112,0.000591209,-72.7354,0.995864,57.1888
6102.5361616,0.126671,-81.4666363974,113.38,-81.4666363974,1,-81.4666363974,1.47308e-05,100,0.01,0.0659959,0.0203832,1.11349,100,1.89017,6102.5361616,87.2726285549,-106.409,0.7,89.8075593899,0.00071169,-77.5934,0.927314,66.4921
1358.92612182,0.0545046,-66.7538037105,95.94,-66.7538037105,1,-66.7538037105,5.67964e-06,100,0.01,0.383574,0.0136185,1.06254,100,1.33409,1358.92612182,94.676474309,-93.663,0.7,94.1142258353,0.00391555,-65.5216,0.979616,26.2635
3775.01814616,0.112904,-74.7365171741,105.47,-74.7365171741,1,-74.7365171741,1.1408e-05,100,0.01,0.36346,0.0194568,1.10146,100,1.93563,3775.01814616,89.8521662557,-101.171,0.7,90.7885716858,0.00365348,-72.5133,0.994832,50.0875
3775.01814616,0.183591,-74.7365171741,105.47,-74.7365171741,,-107.847298913,1.43013e-05,100,0.01,0.516628,0.0242832,1.10453,200,2.75134,13269.1717401,87.5976594026,-135.377,0.7,181.071851261,0.00455974,-106.677,1.13302,121.753
4991.88614677,0.299517,-77.504360553,107.98,-77.504360553,1,-77.504360553,7.82861e-06,100,0.005,0.0145348,0.0110537,1.308,200,2.16211,4991.88614677,152.487990688,-92.5796,0.7,152.905341812,7.43089e-05,-70.4953,0.977999,46.5761
3750.01154819,,-75.8852730303,107.19,-75.8852730303,2,-75.8852730303,3.50449e-18,100,0.01,1.0,0.01,1.0,200,1.0,3750.01154819,100.0,-103.194,0.7,200.0,0.01,-75.8853,1.0,60.9304
6112.24003082,0.0405559,-80.8776279867,112.21,-80.8776279867,1,-80.8776279867,1.06935e-06,100,0.005,0.809327,0.0105625,1.06735,200,2.057,6112.24003082,191.835379876,-96.6959,0.7,187.380205592,0.00415583,-76.7462,0.973725,62.5593
3791.49680001,,-73.9837629604,104.56,-73.9837629604,2,-73.9837629604,3.50449e-18,100,0.01,1.0,0.01,1.0,200,1.0,3791.49680001,100.0,-101.29,0.7,200.0,0.01,-73.9838,1.0,61.2665
6126.61429732,0.55999,-81.7740834652,113.19,-81.7740834652,1,-81.7740834652,1.4641e-05,100,0.005,0.012756,0.0123046,1.50356,200,2.40642,6126.61429732,126.365368317,-91.2818,0.7,133.017642826,6.52246e-05,-67.6043,0.977855,30.205
4929.37202022,,-77.9874437901,108.88,-77.9874437901,2,-77.9874437901,3.50449e-18,100,0.01,1.0,0.01,1.0,200,1.0,4929.37202022,100.0,-105.295,0.7,200.0,0.01,-77.9874,1.0,69.8576
3786.01825213,0.0850858,-73.1886627139,103.48,-73.1886627139,1,-73.1886627139,2.09278e-06,100,0.005,0.556324,0.0102745,1.10234,200,2.0717,3786.01825213,184.622340355,-93.7384,0.7,181.43289589,0.00275906,-73.465,1.00818,57.4071
2565.27525663,,-69.8271618085,100.01,-69.8271618085,2,-69.8271618085,3.50449e-18,100,0.01,1.0,0.01,1.0,200,1.0,2565.27525663,100.0,-97.1347,0.7,200.0,0.01,-69.8272,1.0,50.3947
6084.4912054,0.654754,-81.7828111573,113.68,-81.7828111573,1,-81.7828111573,1.78969e-05,100,0.005,1.27977e-05,0.0121812,1.63979,200,2.32991,6084.4912054,116.802336086,-90.9908,0.7,121.966708759,6.69085e-08,-66.2638,0.956358,25.5299
8254.811875,,-89.5337130508,123.21,-89.5337130508,2,-89.5337130508,3.50449e-18,100,0.01,1.0,0.01,1.0,200,1.0,8254.811875,100.0,-116.842,0.7,200.0,0.01,-89.5337,1.0,90.4006
6084.4912054,3.42958e+07,-81.7828111573,113.68,-81.7828111573,,-101.812691845,0.00268061,100,0.005,0.429201,0.690818,nan,300,78139.0,12509.9587369,1.85721601839,-inf,0.7,nan,3.79452e-06,-63.4955,565.554,52.4419
9432.01767818,0.0695505,-90.8403023061,124.23,-90.8403023061,1,-90.8403023061,7.70519e-07,100,0.00333333,0.432698,0.00908523,1.081,300,2.72957,9432.01767818,280.605726437,-95.6262,0.7,277.520852255,0.00144021,-79.233,1.00147,73.0534
3789.78216168,,-75.2006519759,106.01,-75.2006519759,2,-75.2006519759,3.50449e-18,100,0.01,1.0,0.01,1.0,300,1.0,3789.78216168,100.0,-102.509,0.7,300.0,0.01,-75.2007,1.0,61.2526
2588.90730334,,-70.6922656284,100.6,-70.6922656284,2,-70.6922656284,2.1793e-19,100,0.005,1.0,0.005,1.0,300,1.0,2588.90730334,200.000000102,-92.2563,0.7,300.0,0.005,-72.9465,1.0,56.2364
6104.46516951,0.0351634,-81.5148835842,112.89,-81.5148835842,1,-81.5148835842,3.97511e-07,100,0.00333333,0.201032,0.00412416,1.03334,300,1.22661,6104.46516951,289.671252181,-91.3656,0.7,290.319742723,0.00067592,-75.3384,0.991402,62.9943
5021.97656384,,-75.0625118242,105.04,-75.0625118242,2,-75.0625118242,3.50449e-18,100,0.01,1.0,0.01,1.0,300,1.0,5021.97656384,100.0,-102.371,0.7,300.0,0.01,-75.0625,1.0,70.5107
6127.96517602,,-80.2538910367,111.65,-80.2538910367,2,-80.2538910367,2.1793e-19,100,0.005,1.0,0.005,1.0,300,1.0,6127.96517602,200.000000102,-96.9681,0.7,300.0,0.005,-77.6582,1.0,74.3368
7285.6327919,0.811659,-83.108044093,114.07,-83.108044093,1,-83.108044093,9.38974e-06,100,0.00333333,1.58774e-05,0.010359,1.80427,300,3.04565,7285.6327919,162.843455873,-89.49,0.7,166.272624791,5.40032e-08,-68.312,0.980029,49.8808
4939.57625754,,-77.3405222175,108.2,-77.3405222175,2,-77.3405222175,3.50449e-18,100,0.01,1.0,0.01,1.0,300,1.0,4939.57625754,100.0,-104.649,0.7,300.0,0.01,-77.3405,1.0,69.9298
7278.22037417,,-83.8596039738,115.14,-83.8596039738,2,-83.8596039738,2.1793e-19,100,0.005,1.0,0.005,1.0,300,1.0,7278.22037417,200.000000102,-99.91,0.7,300.0,0.005,-80.6001,1.0,77.8359
2578.51082791,0.102215,-69.4027115288,99.03,-69.4027115288,1,-69.4027115288,1.11271e-06,100,0.00333333,0.76794,0.0150134,1.08984,300,4.55037,2578.51082791,272.774430898,-91.4884,0.7,275.269961368,0.00253373,-75.0289,1.01029,60.8573
6108.52801546,,-80.4676937157,112.13,-80.4676937157,2,-80.4676937157,3.50449e-18,100,0.01,1.0,0.01,1.0,300,1.0,6108.52801546,100.0,-107.776,0.7,300.0,0.01,-80.4677,1.0,77.7653
2588.34655021,,-73.1183848526,103.75,-73.1183848526,2,-73.1183848526,2.1793e-19,100,0.005,1.0,0.005,1.0,300,1.0,2588.34655021,200.000000102,-96.103,0.7,300.0,0.005,-76.793,1.0,65.715
2573.62079988,0.0750504,-71.2210452497,101.74,-71.2210452497,1,-71.2210452497,8.08326e-07,100,0.00333333,0.818466,0.00931953,1.0789,300,2.83973,2573.62079988,279.718498681,-89.8355,0.7,278.060071605,0.00268607,-73.4588,1.01569,55.2548
7310.39206715,,-82.7245362461,113.78,-82.7245362461,2,-82.7245362461,3.50449e-18,100,0.01,1.0,0.01,1.0,300,1.0,7310.39206715,100.0,-110.032,0.7,300.0,0.01,-82.7245,1.0,85.0723
6086.77464235,,-81.4702466674,113.05,-81.4702466674,2,-81.4702466674,2.1793e-19,100,0.005,1.0,0.005,1.0,300,1.0,6086.77464235,200.000000102,-101.407,0.7,300.0,0.005,-82.0974,1.0,81.437
2588.55320621,0.00758189,-70.7035537024,100.51,-70.7035537024,1,-70.7035537024,8.32345e-08,100,0.00333333,0.907226,0.00461662,1.00868,300,1.39335,2588.55320621,297.776773565,-94.021,0.7,297.417006354,0.00300593,-78.1864,1.00604,72.7486
3817.69350129,,-73.6494582865,103.52,-73.6494582865,2,-73.6494582865,3.50449e-18,100,0.01,1.0,0.01,1.0,300,1.0,3817.69350129,100.0,-100.958,0.7,300.0,0.01,-73.6495,1.0,61.4778
9318.46200507,,-92.9981459267,127.16,-92.9981459267,2,-92.9981459267,2.1793e-19,100,0.005,1.0,0.005,1.0,300,1.0,9318.46200507,200.000000102,-102.634,0.7,300.0,0.005,-83.3238,1.0,81.2157
2587.77988002,0.0905533,-71.2731200892,101.55,-71.2731200892,1,-71.2731200892,9.85271e-07,100,0.00333333,0.155421,0.00816922,1.08089,300,2.47659,2587.77988002,275.639429971,-93.9697,0.7,277.549531291,0.000512666,-77.5779,1.01054,69.5414
5124.19679393,,-77.0737365693,107.18,-77.0737365693,2,-77.0737365693,3.50449e-18,100,0.01,1.0,0.01,1.0,300,1.0,5124.19679393,100.0,-104.38,0.7,300.0,0.01,-77.0737,1.0,71.2247
4965.13840532,,-77.0912989438,107.65,-77.0912989438,2,-77.0912989438,2.1793e-19,100,0.005,1.0,0.005,1.0,300,1.0,4965.13840532,200.000000102,-96.3924,0.7,300.0,0.005,-77.0825,1.0,70.6698
2589.95417605,0.120086,-70.5835705824,100.26,-70.5835705824,1,-70.5835705824,1.26496e-06,100,0.00333333,0.322493,0.0156809,1.08256,300,4.83145,2589.95417605,269.428775177,-90.0044,0.7,277.121767601,0.00104668,-73.6,1.02704,59.7698
8304.50788232,,-89.1139170809,122.28,-89.1139170809,2,-89.1139170809,3.50449e-18,100,0.01,1.0,0.01,1.0,300,1.0,8304.50788232,100.0,-116.422,0.7,300.0,0.01,-89.1139,1.0,90.6723
3771.35633801,,-74.5592442711,105.36,-74.5592442711,2,-74.5592442711,2.1793e-19,100,0.005,1.0,0.005,1.0,300,1.0,3771.35633801,200.000000102,-101.147,0.7,300.0,0.005,-81.8366,1.0,77.6564
5005.52307823,1.19195,-77.2888867354,107.96,-77.2888867354,1,-77.2888867354,1.27807e-05,100,0.00333333,2.7074e-08,0.0130388,2.2245,300,3.98189,5005.52307823,139.767240644,-93.8305,0.7,134.861466735,8.86545e-11,-70.3151,1.01796,53.0687
3758.74315802,,-74.5758636078,105.33,-74.5758636078,2,-74.5758636078,3.50449e-18,100,0.01,1.0,0.01,1.0,300,1.0,3758.74315802,100.0,-101.882,0.7,300.0,0.01,-74.5759,1.0,61.0013
4968.76330315,,-77.5519935462,108.68,-77.5519935462,2,-77.5519935462,2.1793e-19,100,0.005,1.0,0.005,1.0,300,1.0,4968.76330315,200.000000102,-95.3738,0.7,300.0,0.005,-76.0639,1.0,65.7444
1374.09552051,0.0160858,-69.9135537414,100.89,-69.9135537414,1,-69.9135537414,1.7744e-07,100,0.00333333,0.533484,0.00504468,1.01574,300,1.5189,1374.09552051,295.299771396,-89.6743,0.7,295.350641852,0.00177185,-73.7843,1.00363,57.6267
7219.6560809,,-85.0632502824,117.4,-85.0632502824,2,-85.0632502824,3.50449e-18,100,0.01,1.0,0.01,1.0,300,1.0,7219.6560809,100.0,-112.372,0.7,300.0,0.01,-85.0632,1.0,84.5426
6134.19509555,,-80.2675360595,110.94,-80.2675360595,2,-80.2675360595,2.1793e-19,100,0.005,1.0,0.005,1.0,300,1.0,6134.19509555,200.000000102,-101.975,0.7,300.0,0.005,-82.6654,1.0,81.3382
3776.51358847,0.993783,-74.0714892091,105.04,-74.0714892091,1,-74.0714892091,1.05473e-05,100,0.00333333,0.000218628,0.013174,1.89406,300,4.04384,3776.51358847,154.155327453,-93.1131,0.7,158.38990245,7.12247e-07,-71.4145,1.02319,59.7494
6036.29484505,,-82.7102069281,114.92,-82.7102069281,2,-82.7102069281,3.50449e-18,100,0.01,1.0,0.01,1.0,300,1.0,6036.29484505,100.0,-110.018,0.7,300.0,0.01,-82.7102,1.0,77.3042
6094.02699749,,-82.2939375688,114.17,-82.2939375688,2,-82.2939375688,2.1793e-19,100,0.005,1.0,0.005,1.0,300,1.0,6094.02699749,200.000000102,-101.812,0.7,300.0,0.005,-82.5021,1.0,77.489
4966.52310739,0.0870376,-77.3824681582,108.63,-77.3824681582,1,-77.3824681582,1.00854e-06,100,0.00333333,0.760787,0.00963675,1.11221,300,2.83099,4966.52310739,275.111894297,-95.3433,0.7,269.734294963,0.00258974,-78.7157,0.979234,67.0306
4952.71324487,,-77.2559102255,108.18,-77.2559102255,2,-77.2559102255,3.50449e-18,100,0.01,1.0,0.01,1.0,300,1.0,4952.71324487,100.0,-104.563,0.7,300.0,0.01,-77.2559,1.0,70.0228
2592.7242237,,-70.3521146618,100.35,-70.3521146618,2,-70.3521146618,2.1793e-19,100,0.005,1.0,0.005,1.0,300,1.0,2592.7242237,200.000000102,-93.1137,0.7,300.0,0.005,-73.804,1.0,61.212
2574.31213216,0.207809,-71.4010154252,101.91,-71.4010154252,1,-71.4010154252,2.20751e-06,100,0.00333333,0.0921427,0.00855044,1.19168,300,2.62343,2574.31213216,250.41464352,-87.1348,0.7,251.745066874,0.000300317,-69.9237,1.02273,42.9361
4941.28779543,,-78.2971636604,109.59,-78.2971636604,2,-78.2971636604,3.50449e-18,100,0.01,1.0,0.01,1.0,300,1.0,4941.28779543,100.0,-105.605,0.7,300.0,0.01,-78.2972,1.0,69.9419
7253.0851389,,-84.0285726556,115.95,-84.0285726556,2,-84.0285726556,2.1793e-19,100,0.005,1.0,0.005,1.0,300,1.0,7253.0851389,200.000000102,-100.473,0.7,300.0,0.005,-81.1629,1.0,77.7459
8338.29899586,0.0194336,-88.7675545092,121.5,-88.7675545092,1,-88.7675545092,2.23479e-07,100,0.00333333,0.506315,0.00386955,1.01592,300,1.14109,8338.29899586,294.104301807,-99.2473,0.7,295.298518076,0.00171697,-83.3558,0.982963,81.9863
6138.73023548,,-79.8327495949,110.85,-79.8327495949,2,-79.8327495949,3.50449e-18,100,0.01,1.0,0.01,1.0,300,1.0,6138.73023548,100.0,-107.141,0.7,300.0,0.01,-79.8327,1.0,77.9573
5033.82531732,,-76.9354077865,107.75,-76.9354077865,2,-76.9354077865,2.1793e-19,100,0.005,1.0,0.005,1.0,300,1.0,5033.82531732,200.000000102,-97.694,0.7,300.0,0.005,-78.3841,1.0,74.3809
7255.35640957,0.106095,-83.7127639659,115.2,-83.7127639659,1,-83.7127639659,1.26698e-06,100,0.00333333,0.294616,0.00787626,1.11032,300,2.27919,7255.35640957,269.384836594,-94.7972,0.7,270.191281433,0.00101811,-78.1837,0.964585,73.9096
4980.64571609,,-76.5909359182,106.74,-76.5909359182,2,-76.5909359182,3.50449e-18,100,0.01,1.0,0.01,1.0,300,1.0,4980.64571609,100.0,-103.899,0.7,300.0,0.01,-76.5909,1.0,70.2199
11590.8376841,,-97.1177977639,130.51,-97.1177977639,2,-97.1177977639,2.1793e-19,100,0.005,1.0,0.005,1.0,300,1.0,11590.8376841,200.000000102,-106.164,0.7,300.0,0.005,-86.8544,1.0,91.1494
4939.35934609,0.836885,-78.907277635,111.04,-78.907277635,1,-78.907277635,8.5717e-06,100,0.00333333,0.000541227,0.046887,1.31989,300,14.6505,4939.35934609,169.598677927,-97.0261,0.7,227.292239206,1.73213e-06,-78.9126,1.04155,72.916
8297.61860522,,-88.8095678738,122.17,-88.8095678738,2,-88.8095678738,3.50449e-18,100,0.01,1.0,0.01,1.0,300,1.0,8297.61860522,100.0,-116.12,0.7,300.0,0.01,-88.8096,1.0,90.6347
6142.10522349,,-79.6709831245,110.7,-79.6709831245,2,-79.6709831245,2.1793e-19,100,0.005,1.0,0.005,1.0,300,1.0,6142.10522349,200.000000102,-103.552,0.7,300.0,0.005,-84.2403,1.0,84.6672
7154.65135648,0.224009,-86.192047985,118.46,-86.192047985,1,-86.192047985,2.50189e-06,100,0.00333333,0.0059272,0.00546255,1.20785,300,1.63453,7154.65135648,245.014026102,-98.5783,0.7,248.375510552,1.98085e-05,-81.2491,0.997418,81.6341
3768.34243288,,-74.8762008236,105.24,-74.8762008236,2,-74.8762008236,3.50449e-18,100,0.01,1.0,0.01,1.0,300,1.0,3768.34243288,100.0,-102.185,0.7,300.0,0.01,-74.8762,1.0,61.0791
6167.89781752,,-79.14991864,109.73,-79.14991864,2,-79.14991864,2.1793e-19,100,0.005,1.0,0.005,1.0,300,1.0,6167.89781752,200.000000102,-96.323,0.7,300.0,0.005,-77.0131,1.0,70.1641
4961.19330499,0.295021,-77.4995982099,108.26,-77.4995982099,1,-77.4995982099,3.66452e-06,100,0.00333333,0.00736708,0.0107733,1.31616,300,3.0568,4961.19330499,225.783320478,-90.6449,0.7,227.936315058,2.59644e-05,-72.5569,0.945794,62.8184
4955.75653568,,-76.9595589875,107.7,-76.9595589875,2,-76.9595589875,3.50449e-18,100,0.01,1.0,0.01,1.0,300,1.0,4955.75653568,100.0,-104.267,0.7,300.0,0.01,-76.9596,1.0,70.0443
2598.27430216,,-70.6427775885,100.53,-70.6427775885,2,-70.6427775885,2.1793e-19,100,0.005,1.0,0.005,1.0,300,1.0,2598.27430216,200.000000102,-93.1111,0.7,300.0,0.005,-73.8012,1.0,61.2309
9329.97325203,0.200378,-92.4620165884,126.46,-92.4620165884,1,-92.4620165884,2.07559e-06,100,0.00333333,0.107173,0.0164871,1.12823,300,5.12269,9329.97325203,252.912502004,-94.2807,0.7,265.903009915,0.000344931,-77.5338,1.0357,66.9761
2621.56317994,,-69.829139788,99.48,-69.829139788,2,-69.829139788,3.50449e-18,100,0.01,1.0,0.01,1.0,300,1.0,2621.56317994,100.0,-97.1376,0.7,300.0,0.01,-69.8291,1.0,50.9446
7234.38933275,,-84.7182142077,116.75,-84.7182142077,2,-84.7182142077,2.1793e-19,100,0.005,1.0,0.005,1.0,300,1.0,7234.38933275,200.000000102,-96.5837,0.7,300.0,0.005,-77.2737,1.0,70.2433
3783.26774641,0.0257407,-74.581609866,105.01,-74.581609866,1,-74.581609866,2.88027e-07,100,0.00333333,0.401805,0.00403863,1.02443,300,1.20734,3783.26774641,292.444467807,-91.6217,0.7,292.84651691,0.00134407,-75.6637,0.996489,66.0105
9368.28793259,,-91.6289165528,125.3,-91.6289165528,2,-91.6289165528,3.50449e-18,100,0.01,1.0,0.01,1.0,300,1.0,9368.28793259,100.0,-118.937,0.7,300.0,0.01,-91.6289,1.0,96.3047
3783.55531609,,-75.0972525866,105.54,-75.0972525866,2,-75.0972525866,2.1793e-19,100,0.005,1.0,0.005,1.0,300,1.0,3783.55531609,200.000000102,-102.673,0.7,300.0,0.005,-83.3631,1.0,81.1079
2581.20755836,0.134883,-69.5679645528,99.33,-69.5679645528,1,-69.5679645528,1.56377e-06,100,0.00333333,0.0235204,0.004744,1.13012,300,1.39328,2581.20755836,263.095538656,-93.6259,0.7,265.458050194,8.00853e-05,-76.8651,0.978974,72.6552
7217.31420272,,-85.0715620567,117.33,-85.0715620567,2,-85.0715620567,3.50449e-18,100,0.01,1.0,0.01,1.0,300,1.0,7217.31420272,100.0,-112.38,0.7,300.0,0.01,-85.0716,1.0,84.5289
4940.06478897,,-78.7690602075,110.27,-78.7690602075,2,-78.7690602075,2.1793e-19,100,0.005,1.0,0.005,1.0,300,1.0,4940.06478897,200.000000102,-101.23,0.7,300.0,0.005,-81.9203,1.0,77.6391
9423.92868978,0.0953268,-91.4289938541,124.47,-91.4289938541,1,-91.4289938541,1.04885e-06,100,0.00333333,0.705594,0.0105608,1.11417,300,3.18383,9423.92868978,274.202465597,-100.081,0.7,269.258539865,0.00234048,-83.4387,1.00491,79.617
11422.0199705,,-99.4071728505,133.62,-99.4071728505,2,-99.4071728505,3.50449e-18,100,0.01,1.0,0.01,1.0,300,1.0,11422.0199705,100.0,-126.716,0.7,300.0,0.01,-99.4072,1.0,106.338
1338.73813384,,-67.1438866985,96.73,-67.1438866985,2,-67.1438866985,2.1793e-19,100,0.005,1.0,0.005,1.0,300,1.0,1338.73813384,200.000000102,-102.585,0.7,300.0,0.005,-83.2755,1.0,81.0975
2559.83922305,0.117716,-70.7224131615,101.25,-70.7224131615,1,-70.7224131615,1.28692e-06,100,0.00333333,0.0785326,0.00486494,1.11415,300,1.47136,2559.83922305,268.953032159,-93.5872,0.7,269.264733937,0.000259662,-76.9451,1.00814,67.946
4919.09151614,,-79.1517291206,111.13,-79.1517291206,2,-79.1517291206,3.50449e-18,100,0.01,1.0,0.01,1.0,300,1.0,4919.09151614,100.0,-106.458,0.7,300.0,0.01,-79.1517,1.0,69.7847
6130.51817014,,-81.0122663817,111.95,-81.0122663817,2,-81.0122663817,2.1793e-19,100,0.005,1.0,0.005,1.0,300,1.0,6130.51817014,200.000000102,-99.3918,0.7,300.0,0.005,-80.082,1.0,73.9623
6135.77673702,0.161261,-79.9981608114,110.9,-79.9981608114,1,-79.9981608114,1.87263e-06,100,0.00333333,0.188582,0.0153887,1.13409,300,4.51587,6135.77673702,256.854965369,-94.2844,0.7,264.52814255,0.000642632,-77.4942,0.978177,69.676
8316.7202008,,-87.8860478722,120.72,-87.8860478722,2,-87.8860478722,3.50449e-18,100,0.01,1.0,0.01,1.0,300,1.0,8316.7202008,100.0,-115.194,0.7,300.0,0.01,-87.886,1.0,90.7389
3798.3631103,,-73.7055225958,103.99,-73.7055225958,2,-73.7055225958,2.1793e-19,100,0.005,1.0,0.005,1.0,300,1.0,3798.3631103,200.000000102,-100.106,0.7,300.0,0.005,-80.7958,1.0,77.764
4899.05393486,0.111365,-79.6154804598,111.42,-79.6154804598,1,-79.6154804598,1.23861e-06,100,0.00333333,0.0852287,0.004945,1.12301,300,1.48277,4899.05393486,270.001948421,-95.2981,0.7,267.139678959,0.000284235,-78.59,0.999508,72.4836
