MaxNormIw,Bound,ESSClassic,MaxVanillaIw,MinVanillaIw,AvgDiscRet,MinNormIw,AvgEpLen,ESSRenyi,VarVanillaIw,AvgVanillaIw,VarJ,VarRet,J,VanillaAvgRet,AvgNormIw,eRenyi2,AvgRet,VarNormIw,VarDiscRet,BatchSize
0.01,-233.9062,100.0,1.0,1.0,-1.8189894035458566e-13,0.01,223.02,100.0,,1.0,1584.5519,2536166.0568548846,-1.9073486e-05,2220.722388158336,0.009999998,1.0,-1.8189894035458566e-13,3.5044917e-18,2536166.0568548846,100
0.01,-232.22327,100.0,1.0,1.0,-3.61524143954739e-13,0.01,225.05,100.0,,1.0,1470.9104,2185431.5585664,6.67572e-06,2240.690898333238,0.009999998,1.0,-3.61524143954739e-13,3.5044917e-18,2185431.5585664,100
0.01,-257.87494,100.0,1.0,1.0,-1.7962520360015334e-13,0.01,194.58,100.0,,1.0,1446.742,2114204.231258495,1.9073486e-06,1935.9315642610725,0.009999998,1.0,-1.7962520360015334e-13,3.5044917e-18,2114204.231258495,100
0.01,-230.87424,100.0,1.0,1.0,3.1150193535722795e-13,0.01,226.57,100.0,,1.0,1608.6967,2614045.674582748,-1.9073486e-06,2256.6149572175773,0.009999998,1.0,3.1150193535722795e-13,3.5044917e-18,2614045.674582748,100
0.01,-247.42093,100.0,1.0,1.0,-3.637978807091713e-14,0.01,207.02,100.0,,1.0,1277.3281,1648047.6200103553,7.6293945e-06,2059.7430293278144,0.009999998,1.0,-3.637978807091713e-14,3.5044917e-18,1648047.6200103553,100
0.01,-264.48706,100.0,1.0,1.0,-1.5916157281026243e-13,0.01,186.73,100.0,,1.0,1437.5282,2087361.0114161235,8.583069e-06,1857.3528300040466,0.009999998,1.0,-1.5916157281026243e-13,3.5044917e-18,2087361.0114161235,100
0.01,-253.80124,100.0,1.0,1.0,2.955857780762017e-14,0.01,199.44,100.0,,1.0,1476.3091,2201503.597043104,7.6293945e-06,1984.3116054881652,0.009999998,1.0,2.955857780762017e-14,3.5044917e-18,2201503.597043104,100
0.01,-236.82016,100.0,1.0,1.0,-3.865352482534945e-13,0.01,219.58,100.0,,1.0,1514.2556,2316131.413738048,1.9073486e-06,2186.0962381397376,0.009999998,1.0,-3.865352482534945e-13,3.5044917e-18,2316131.413738048,100
0.01,-237.43948,100.0,1.0,1.0,-5.047695594839752e-13,0.01,218.84,100.0,,1.0,1473.567,2193333.0761413323,-3.8146973e-06,2178.710401990522,0.009999998,1.0,-5.047695594839752e-13,3.5044917e-18,2193333.0761413323,100
0.01,-263.4463,100.0,1.0,1.0,-5.2295945351943376e-14,0.01,187.98,100.0,,1.0,1395.7035,1967664.6183991854,9.536743e-06,1869.7282530319237,0.009999998,1.0,-5.2295945351943376e-14,3.5044917e-18,1967664.6183991854,100
0.01,-271.0801,100.0,1.0,1.0,2.97859514830634e-13,0.01,178.91,100.0,,1.0,1438.1752,2089240.3470509187,3.8146973e-06,1779.0721934969804,0.009999998,1.0,2.97859514830634e-13,3.5044917e-18,2089240.3470509187,100
0.01,-257.75262,100.0,1.0,1.0,1.1823431123048067e-13,0.01,194.7,100.0,,1.0,1515.8846,2321117.439994198,9.536743e-06,1937.3621189005821,0.009999998,1.0,1.1823431123048067e-13,3.5044917e-18,2321117.439994198,100
0.01,-259.57724,100.0,1.0,1.0,-3.3651303965598344e-13,0.01,192.56,100.0,,1.0,1463.3528,2163032.0863881446,1.7166138e-05,1915.7467558850421,0.009999998,1.0,-3.3651303965598344e-13,3.5044917e-18,2163032.0863881446,100
0.01,-261.23264,100.0,1.0,1.0,7.275957614183426e-14,0.01,190.62,100.0,,1.0,1338.0127,1808361.920838331,-1.335144e-05,1896.0150675341397,0.009999998,1.0,7.275957614183426e-14,3.5044917e-18,1808361.920838331,100
0.01,-249.40009,100.0,1.0,1.0,3.3651303965598344e-13,0.01,204.66,100.0,,1.0,1525.9663,2352093.960019704,1.5258789e-05,2036.6245336204772,0.009999998,1.0,3.3651303965598344e-13,3.5044917e-18,2352093.960019704,100
0.01,-246.25427,100.0,1.0,1.0,-2.4783730623312296e-13,0.01,208.41,100.0,,1.0,1444.5194,2107713.2766275154,7.6293945e-06,2074.007587890766,0.009999998,1.0,-2.4783730623312296e-13,3.5044917e-18,2107713.2766275154,100
0.01,-267.8735,100.0,1.0,1.0,6.821210263296962e-14,0.01,182.73,100.0,,1.0,1270.5763,1630670.9411511507,,1817.1097146530267,0.009999998,1.0,6.821210263296962e-14,3.5044917e-18,1630670.9411511507,100
0.01,-268.56107,100.0,1.0,1.0,-1.3642420526593923e-13,0.01,181.88,100.0,,1.0,1357.1475,1860453.8640930166,7.6293945e-06,1808.9439531564965,0.009999998,1.0,-1.3642420526593923e-13,3.5044917e-18,1860453.8640930166,100
0.01,-245.28772,100.0,1.0,1.0,-3.637978807091713e-14,0.01,209.5,100.0,,1.0,1565.9353,2476922.709741447,-3.8146973e-06,2085.533029696793,0.009999998,1.0,-3.637978807091713e-14,3.5044917e-18,2476922.709741447,100
0.01,-269.56732,100.0,1.0,1.0,1.2278178473934532e-13,0.01,180.71,100.0,,1.0,1357.4425,1861262.7068990674,3.8146973e-06,1796.9486491050277,0.009999998,1.0,1.2278178473934532e-13,3.5044917e-18,1861262.7068990674,100
0.01,-250.01611,100.0,1.0,1.0,-2.97859514830634e-13,0.01,203.94,100.0,,1.0,1375.3267,1910629.7659019777,-9.536743e-07,2029.298853008905,0.009999998,1.0,-2.97859514830634e-13,3.5044917e-18,1910629.7659019777,100
0.01,-252.61905,100.0,1.0,1.0,-2.7284841053187846e-14,0.01,200.83,100.0,,1.0,1464.4052,2166143.6942757373,-1.1444092e-05,1998.423516490396,0.009999998,1.0,-2.7284841053187846e-14,3.5044917e-18,2166143.6942757373,100
0.01,-266.21893,100.0,1.0,1.0,2.2282620193436741e-13,0.01,184.72,100.0,,1.0,1261.1368,1606531.5267074148,-3.8146973e-06,1836.7892407079964,0.009999998,1.0,2.2282620193436741e-13,3.5044917e-18,1606531.5267074148,100
0.01,-279.0506,100.0,1.0,1.0,-2.0008883439004421e-13,0.01,169.42,100.0,,1.0,1332.2194,1792735.557624199,-9.536743e-07,1684.2768904565341,0.009999998,1.0,-2.0008883439004421e-13,3.5044917e-18,1792735.557624199,100
0.01,-256.16583,100.0,1.0,1.0,-5.2295945351943376e-14,0.01,196.65,100.0,,1.0,1318.0837,1754894.0369768976,-1.2397766e-05,1956.1988062150447,0.009999998,1.0,-5.2295945351943376e-14,3.5044917e-18,1754894.0369768976,100
0.01,-245.17313,100.0,1.0,1.0,3.5925040720030667e-13,0.01,209.68,100.0,,1.0,1470.4752,2184138.855726247,6.67572e-06,2086.796467753328,0.009999998,1.0,3.5925040720030667e-13,3.5044917e-18,2184138.855726247,100
0.01,-252.8428,100.0,1.0,1.0,-2.4556356947869064e-13,0.01,200.56,100.0,,1.0,1419.1072,2034207.5800020297,-1.335144e-05,1995.7260077066926,0.009999998,1.0,-2.4556356947869064e-13,3.5044917e-18,2034207.5800020297,100
0.01,-261.16464,100.0,1.0,1.0,3.240074875066057e-13,0.01,190.69,100.0,,1.0,1433.3522,2075251.0477600084,-5.722046e-06,1896.8363438138883,0.009999998,1.0,3.240074875066057e-13,3.5044917e-18,2075251.0477600084,100
0.01,-264.1313,100.0,1.0,1.0,-4.2291503632441165e-13,0.01,187.15,100.0,,1.0,1424.1296,2048631.403117815,5.722046e-06,1861.5402562090228,0.009999998,1.0,-4.2291503632441165e-13,3.5044917e-18,2048631.403117815,100
0.01,-241.17133,100.0,1.0,1.0,-2.955857780762017e-13,0.01,214.37,100.0,,1.0,1492.5045,2250070.3355540144,1.9073486e-06,2134.1939740361404,0.009999998,1.0,-2.955857780762017e-13,3.5044917e-18,2250070.3355540144,100
0.01,-238.3696,100.0,1.0,1.0,4.524736141320318e-13,0.01,217.73,100.0,,1.0,1549.6478,2425665.438553441,1.1444092e-05,2167.610965224922,0.009999998,1.0,4.524736141320318e-13,3.5044917e-18,2425665.438553441,100
0.01,-257.9559,100.0,1.0,1.0,2.501110429875553e-13,0.01,194.52,100.0,,1.0,1349.976,1840843.6243997887,-3.8146973e-06,1935.0118026770092,0.009999998,1.0,2.501110429875553e-13,3.5044917e-18,1840843.6243997887,100
0.01,-278.91925,100.0,1.0,1.0,2.2282620193436741e-13,0.01,169.6,100.0,,1.0,1241.291,1556366.9736340232,-1.5258789e-05,1685.6343183276563,0.009999998,1.0,2.2282620193436741e-13,3.5044917e-18,1556366.9736340232,100
0.01,-244.16432,100.0,1.0,1.0,1.20508047984913e-13,0.01,210.88,100.0,,1.0,1378.8097,1920319.2830877616,7.6293945e-06,2098.673015041155,0.009999998,1.0,1.20508047984913e-13,3.5044917e-18,1920319.2830877616,100
0.01,-256.03677,100.0,1.0,1.0,1.6370904631912708e-13,0.01,196.77,100.0,,1.0,1417.0483,2028309.2279137508,3.8146973e-06,1957.8133786530398,0.009999998,1.0,1.6370904631912708e-13,3.5044917e-18,2028309.2279137508,100
0.01,-250.81204,100.0,1.0,1.0,2.864908310584724e-13,0.01,202.99,100.0,,1.0,1462.0685,2159236.709146888,1.9073486e-06,2019.8188461667974,0.009999998,1.0,2.864908310584724e-13,3.5044917e-18,2159236.709146888,100
0.01,-260.28854,100.0,1.0,1.0,-3.501554601825774e-13,0.01,191.68,100.0,,1.0,1471.609,2187508.155173674,-7.6293945e-06,1907.2594652472148,0.009999998,1.0,-3.501554601825774e-13,3.5044917e-18,2187508.155173674,100
0.01,-240.10654,100.0,1.0,1.0,3.637978807091713e-13,0.01,215.69,100.0,,1.0,1401.4198,1983815.8879085255,3.8146973e-06,2147.09438592316,0.009999998,1.0,3.637978807091713e-13,3.5044917e-18,1983815.8879085255,100
0.01,-249.31406,100.0,1.0,1.0,-2.1373125491663812e-13,0.01,204.74,100.0,,1.0,1439.7631,2093856.2876491577,-1.6212463e-05,2037.619400714892,0.009999998,1.0,-2.1373125491663812e-13,3.5044917e-18,2093856.2876491577,100
0.01,-253.36018,100.0,1.0,1.0,5.638867150992155e-13,0.01,199.93,100.0,,1.0,1458.0673,2147434.508706169,1.5258789e-05,1989.510610977117,0.009999998,1.0,5.638867150992155e-13,3.5044917e-18,2147434.508706169,100
0.01,-242.01793,100.0,1.0,1.0,6.571099220309407e-13,0.01,213.42,100.0,,1.0,1435.2173,2080654.9945664047,2.4795532e-05,2124.301837312189,0.009999998,1.0,6.571099220309407e-13,3.5044917e-18,2080654.9945664047,100
0.01,-245.98555,100.0,1.0,1.0,1.659827830735594e-13,0.01,208.67,100.0,,1.0,1553.2485,2436950.628640835,-5.722046e-06,2077.241338364248,0.009999998,1.0,1.659827830735594e-13,3.5044917e-18,2436950.628640835,100
0.01,-264.54184,100.0,1.0,1.0,5.684341886080801e-13,0.01,186.66,100.0,,1.0,1317.5977,1753599.5464878327,-9.536743e-07,1856.2975291081916,0.009999998,1.0,5.684341886080801e-13,3.5044917e-18,1753599.5464878327,100
0.01,-249.02896,100.0,1.0,1.0,6.139089236967266e-14,0.01,205.07,100.0,,1.0,1477.966,2206447.7007415476,1.5258789e-05,2041.0209217645854,0.009999998,1.0,6.139089236967266e-14,3.5044917e-18,2206447.7007415476,100
0.01,-245.7983,100.0,1.0,1.0,-2.7284841053187846e-14,0.01,208.93,100.0,,1.0,1424.7906,2050533.789940489,-1.1444092e-05,2079.4050943832804,0.009999998,1.0,-2.7284841053187846e-14,3.5044917e-18,2050533.789940489,100
0.01,-248.15685,100.0,1.0,1.0,-2.1827872842550277e-13,0.01,206.16,100.0,,1.0,1330.1414,1787147.584829655,9.536743e-07,2051.3798855851014,0.009999998,1.0,-2.1827872842550277e-13,3.5044917e-18,1787147.584829655,100
0.01,-259.8298,100.0,1.0,1.0,-1.3642420526593923e-13,0.01,192.25,100.0,,1.0,1402.9395,1988120.5417477232,-3.8146973e-06,1912.6090878427192,0.009999998,1.0,-1.3642420526593923e-13,3.5044917e-18,1988120.5417477232,100
0.01,-260.67715,100.0,1.0,1.0,-3.183231456205249e-14,0.01,191.26,100.0,,1.0,1396.3304,1969433.1401673388,,1902.5056913584936,0.009999998,1.0,-3.183231456205249e-14,3.5044917e-18,1969433.1401673388,100
0.01,-251.70511,100.0,1.0,1.0,-1.1368683772161604e-14,0.01,201.91,100.0,,1.0,1443.5927,2105010.043261068,-7.6293945e-06,2009.2143549869256,0.009999998,1.0,-1.1368683772161604e-14,3.5044917e-18,2105010.043261068,100
0.01,-263.75543,100.0,1.0,1.0,-7.048583938740194e-14,0.01,187.61,100.0,,1.0,1352.377,1847397.5583522085,-9.536743e-06,1866.0253558787924,0.009999998,1.0,-7.048583938740194e-14,3.5044917e-18,1847397.5583522085,100
0.01,-235.00446,100.0,1.0,1.0,1.6370904631912708e-13,0.01,221.72,100.0,,1.0,1603.6757,2597753.366506987,-1.5258789e-05,2207.717214994048,0.009999998,1.0,1.6370904631912708e-13,3.5044917e-18,2597753.366506987,100
0.01,-270.06992,100.0,1.0,1.0,-1.2732925824820997e-13,0.01,180.11,100.0,,1.0,1311.6947,1737922.3458879332,,1791.0206597663741,0.009999998,1.0,-1.2732925824820997e-13,3.5044917e-18,1737922.3458879332,100
0.01,-252.22475,100.0,1.0,1.0,-4.2746250983327625e-13,0.01,201.28,100.0,,1.0,1486.1942,2231084.0604976295,-7.6293945e-06,2003.0046492698423,0.009999998,1.0,-4.2746250983327625e-13,3.5044917e-18,2231084.0604976295,100
0.01,-258.98212,100.0,1.0,1.0,2.569322532508522e-13,0.01,193.32,100.0,,1.0,1249.118,1576056.3320822674,-4.7683716e-06,1922.7848673996791,0.009999998,1.0,2.569322532508522e-13,3.5044917e-18,1576056.3320822674,100
0.01,-245.64128,100.0,1.0,1.0,3.8198777474462985e-13,0.01,209.1,100.0,,1.0,1448.4222,2119118.010755782,-3.8146973e-06,2081.219300016413,0.009999998,1.0,3.8198777474462985e-13,3.5044917e-18,2119118.010755782,100
0.01,-264.84106,100.0,1.0,1.0,2.864908310584724e-13,0.01,186.35,100.0,,1.0,1235.6824,1542334.3640220927,-1.9073486e-06,1853.2034935048068,0.009999998,1.0,2.864908310584724e-13,3.5044917e-18,1542334.3640220927,100
0.01,-238.41496,100.0,1.0,1.0,-1.750777300912887e-13,0.01,217.73,100.0,,1.0,1415.316,2023353.2131890045,-1.335144e-05,2167.1592551001727,0.009999998,1.0,-1.750777300912887e-13,3.5044917e-18,2023353.2131890045,100
0.01,-259.63223,100.0,1.0,1.0,1.5916157281026246e-14,0.01,192.52,100.0,,1.0,1369.3826,1894150.108699087,,1915.0087636736278,0.009999998,1.0,1.5916157281026246e-14,3.5044917e-18,1894150.108699087,100
0.01,-262.65573,100.0,1.0,1.0,-2.2737367544323207e-14,0.01,188.92,100.0,,1.0,1390.6366,1953404.1494511662,1.5258789e-05,1879.123316732673,0.009999998,1.0,-2.2737367544323207e-14,3.5044917e-18,1953404.1494511662,100
0.01,-261.93304,100.0,1.0,1.0,-5.456968210637569e-13,0.01,189.79,100.0,,1.0,1323.113,1768311.2315509825,,1887.7043825857397,0.009999998,1.0,-5.456968210637569e-13,3.5044917e-18,1768311.2315509825,100
0.01,-239.22386,100.0,1.0,1.0,-3.4560798667371273e-13,0.01,216.7,100.0,,1.0,1521.3282,2337818.099551585,-1.4305115e-05,2157.5317933629685,0.009999998,1.0,-3.4560798667371273e-13,3.5044917e-18,2337818.099551585,100
0.01,-255.51598,100.0,1.0,1.0,1.5916157281026246e-14,0.01,197.39,100.0,,1.0,1485.4299,2228790.1200639713,-1.1444092e-05,1963.9273337572854,0.009999998,1.0,1.5916157281026246e-14,3.5044917e-18,2228790.1200639713,100
0.01,-262.46518,100.0,1.0,1.0,3.4560798667371273e-13,0.01,189.13,100.0,,1.0,1423.3147,2046287.5487954626,-1.9073486e-06,1881.2205598467376,0.009999998,1.0,3.4560798667371273e-13,3.5044917e-18,2046287.5487954626,100
0.01,-251.07056,100.0,1.0,1.0,2.0463630789890886e-13,0.01,202.66,100.0,,1.0,1427.7291,2059000.5139854643,-1.9073486e-06,2016.822168460209,0.009999998,1.0,2.0463630789890886e-13,3.5044917e-18,2059000.5139854643,100
0.01,-256.98932,100.0,1.0,1.0,-1.8644641386345028e-13,0.01,195.66,100.0,,1.0,1256.2233,1594037.1803893077,1.335144e-05,1946.4964534763017,0.009999998,1.0,-1.8644641386345028e-13,3.5044917e-18,1594037.1803893077,100
0.01,-253.69502,100.0,1.0,1.0,-2.7966962079517543e-13,0.01,199.53,100.0,,1.0,1432.6903,2073334.7132679247,,1985.5269968484938,0.009999998,1.0,-2.7966962079517543e-13,3.5044917e-18,2073334.7132679247,100
0.01,-265.8463,100.0,1.0,1.0,-1.341504685115069e-13,0.01,185.13,100.0,,1.0,1252.1487,1583713.5465740848,1.1444092e-05,1840.8948566711028,0.009999998,1.0,-1.341504685115069e-13,3.5044917e-18,1583713.5465740848,100
0.01,-241.80295,100.0,1.0,1.0,-2.3646862246096135e-13,0.01,213.68,100.0,,1.0,1471.1204,2186056.014087008,-5.722046e-06,2126.8959305235676,0.009999998,1.0,-2.3646862246096135e-13,3.5044917e-18,2186056.014087008,100
0.01,-255.12589,100.0,1.0,1.0,2.2396307031158358e-13,0.01,197.85,100.0,,1.0,1443.412,2104482.9742377405,1.5258789e-05,1968.5218504551237,0.009999998,1.0,2.2396307031158358e-13,3.5044917e-18,2104482.9742377405,100
0.01,-246.56125,100.0,1.0,1.0,-5.206857167650014e-13,0.01,208.03,100.0,,1.0,1411.7755,2013242.6056193388,-9.536743e-07,2070.1746697377785,0.009999998,1.0,-5.206857167650014e-13,3.5044917e-18,2013242.6056193388,100
0.01,-257.15292,100.0,1.0,1.0,4.911271389573813e-13,0.01,195.42,100.0,,1.0,1473.497,2193124.5771589754,1.1444092e-05,1944.341345119464,0.009999998,1.0,4.911271389573813e-13,3.5044917e-18,2193124.5771589754,100
0.01,-258.5864,100.0,1.0,1.0,3.865352482534945e-14,0.01,193.76,100.0,,1.0,1368.1113,1890634.9432975764,6.67572e-06,1927.4084421752652,0.009999998,1.0,3.865352482534945e-14,3.5044917e-18,1890634.9432975764,100
0.01,-258.34265,100.0,1.0,1.0,2.7284841053187846e-13,0.01,194.03,100.0,,1.0,1416.1138,2025634.602142973,-1.5258789e-05,1930.308607316413,0.009999998,1.0,2.7284841053187846e-13,3.5044917e-18,2025634.602142973,100
0.01,-262.72668,100.0,1.0,1.0,-2.773958840407431e-13,0.01,188.78,100.0,,1.0,1432.1956,2071903.2847832697,1.335144e-05,1878.1554185699006,0.009999998,1.0,-2.773958840407431e-13,3.5044917e-18,2071903.2847832697,100
0.01,-256.39374,100.0,1.0,1.0,3.319655661471188e-13,0.01,196.37,100.0,,1.0,1324.3734,1771681.4882850505,1.9073486e-06,1953.4888739351286,0.009999998,1.0,3.319655661471188e-13,3.5044917e-18,1771681.4882850505,100
0.01,-245.86664,100.0,1.0,1.0,-1.4551915228366852e-13,0.01,208.85,100.0,,1.0,1445.6108,2110899.7569859824,1.9073486e-06,2078.510434632843,0.009999998,1.0,-1.4551915228366852e-13,3.5044917e-18,2110899.7569859824,100
0.01,-252.08966,100.0,1.0,1.0,-1.978150976356119e-13,0.01,201.44,100.0,,1.0,1467.4585,2175186.3459918564,-3.8146973e-06,2004.6303056646875,0.009999998,1.0,-1.978150976356119e-13,3.5044917e-18,2175186.3459918564,100
0.01,-248.46362,100.0,1.0,1.0,-2.3646862246096135e-13,0.01,205.79,100.0,,1.0,1380.51,1925058.7436290032,2.4795532e-05,2047.7976350417032,0.009999998,1.0,-2.3646862246096135e-13,3.5044917e-18,1925058.7436290032,100
0.01,-257.02438,100.0,1.0,1.0,2.6375346351414917e-13,0.01,195.59,100.0,,1.0,1430.899,2068153.9627032576,-9.536743e-07,1945.9283151076577,0.009999998,1.0,2.6375346351414917e-13,3.5044917e-18,2068153.9627032576,100
0.01,-245.75919,100.0,1.0,1.0,-3.183231456205249e-14,0.01,208.97,100.0,,1.0,1498.4076,2267904.380073182,,2079.9313264386105,0.009999998,1.0,-3.183231456205249e-14,3.5044917e-18,2267904.380073182,100
0.01,-261.2956,100.0,1.0,1.0,1.9099388737231492e-13,0.01,190.52,100.0,,1.0,1368.2036,1890889.9747180569,-1.9073486e-06,1895.220844311494,0.009999998,1.0,1.9099388737231492e-13,3.5044917e-18,1890889.9747180569,100
0.01,-249.75764,100.0,1.0,1.0,5.456968210637569e-14,0.01,204.24,100.0,,1.0,1484.6901,2226570.5179385724,-7.6293945e-06,2032.422462257306,0.009999998,1.0,5.456968210637569e-14,3.5044917e-18,2226570.5179385724,100
0.01,-252.1427,100.0,1.0,1.0,-1.568878360558301e-13,0.01,201.38,100.0,,1.0,1516.5999,2323308.1658275765,1.9073486e-06,2004.0393122550738,0.009999998,1.0,-1.568878360558301e-13,3.5044917e-18,2323308.1658275765,100
0.01,-243.63756,100.0,1.0,1.0,1.1141310096718371e-13,0.01,211.48,100.0,,1.0,1487.4645,2234899.774801477,2.861023e-06,2105.003535303187,0.009999998,1.0,1.1141310096718371e-13,3.5044917e-18,2234899.774801477,100
0.01,-270.31955,100.0,1.0,1.0,5.593392415903509e-13,0.01,179.85,100.0,,1.0,1149.9846,1335822.6444046653,-1.335144e-05,1788.1091410334102,0.009999998,1.0,5.593392415903509e-13,3.5044917e-18,1335822.6444046653,100
0.01,-265.26477,100.0,1.0,1.0,9.094947017729283e-14,0.01,185.8,100.0,,1.0,1351.155,1844060.5081403172,-1.335144e-05,1848.0138175538893,0.009999998,1.0,9.094947017729283e-14,3.5044917e-18,1844060.5081403172,100
0.01,-257.92157,100.0,1.0,1.0,1.2278178473934532e-13,0.01,194.52,100.0,,1.0,1475.8102,2200016.0465872935,1.7166138e-05,1935.343896553067,0.009999998,1.0,1.2278178473934532e-13,3.5044917e-18,2200016.0465872935,100
0.01,-251.33757,100.0,1.0,1.0,2.2737367544323207e-14,0.01,202.35,100.0,,1.0,1377.7672,1917416.6856603993,-9.536743e-06,2013.6097649840847,0.009999998,1.0,2.2737367544323207e-14,3.5044917e-18,1917416.6856603993,100
0.01,-245.9844,100.0,1.0,1.0,4.3655745685100554e-13,0.01,208.72,100.0,,1.0,1430.3352,2066523.7969364102,-1.9073486e-05,2077.091115403343,0.009999998,1.0,4.3655745685100554e-13,3.5044917e-18,2066523.7969364102,100
0.01,-249.81316,100.0,1.0,1.0,-2.5011104298755527e-14,0.01,204.14,100.0,,1.0,1412.4897,2015279.986426,-1.001358e-05,2031.473977943944,0.009999998,1.0,-2.5011104298755527e-14,3.5044917e-18,2015279.986426,100
0.01,-257.01834,100.0,1.0,1.0,4.4792614062316715e-13,0.01,195.63,100.0,,1.0,1244.7949,1565166.1186472066,7.6293945e-06,1946.0730354308953,0.009999998,1.0,4.4792614062316715e-13,3.5044917e-18,1565166.1186472066,100
0.01,-254.95279,100.0,1.0,1.0,-5.911715561524034e-14,0.01,198.08,100.0,,1.0,1367.8324,1889864.2094976997,-1.9073486e-06,1970.6946582592584,0.009999998,1.0,-5.911715561524034e-14,3.5044917e-18,1889864.2094976997,100
0.01,-246.95366,100.0,1.0,1.0,-3.6834535421803596e-13,0.01,207.56,100.0,,1.0,1515.3107,2319360.0991260097,-3.8146973e-06,2065.6201970976003,0.009999998,1.0,-3.6834535421803596e-13,3.5044917e-18,2319360.0991260097,100
0.01,-278.1065,100.0,1.0,1.0,-4.1154635255225004e-13,0.01,170.57,100.0,,1.0,1329.4346,1785248.5955495257,7.6293945e-06,1695.5483256525297,0.009999998,1.0,-4.1154635255225004e-13,3.5044917e-18,1785248.5955495257,100
0.01,-246.637,100.0,1.0,1.0,-1.2278178473934532e-13,0.01,207.95,100.0,,1.0,1426.5001,2055457.3679367204,5.722046e-06,2069.5013465646953,0.009999998,1.0,-1.2278178473934532e-13,3.5044917e-18,2055457.3679367204,100
0.01,-251.68944,100.0,1.0,1.0,6.366462912410498e-14,0.01,201.92,100.0,,1.0,1419.8263,2036269.597050227,,2009.3161372037887,0.009999998,1.0,6.366462912410498e-14,3.5044917e-18,2036269.597050227,100
0.01,-252.1813,100.0,1.0,1.0,-1.568878360558301e-13,0.01,201.3,100.0,,1.0,1535.0159,2380074.374338411,-1.5258789e-05,2003.5808036839612,0.009999998,1.0,-1.568878360558301e-13,3.5044917e-18,2380074.374338411,100
0.01,-262.82236,100.0,1.0,1.0,1.4779288903810084e-13,0.01,188.68,100.0,,1.0,1449.9453,2123576.988266622,7.6293945e-06,1877.02836824511,0.009999998,1.0,1.4779288903810084e-13,3.5044917e-18,2123576.988266622,100
0.01,-247.02917,100.0,1.0,1.0,-9.094947017729283e-14,0.01,207.44,100.0,,1.0,1562.6597,2466571.098244838,8.583069e-06,2064.841598879946,0.009999998,1.0,-9.094947017729283e-14,3.5044917e-18,2466571.098244838,100
0.01,-250.26205,100.0,1.0,1.0,4.2064129956997933e-13,0.01,203.63,100.0,,1.0,1421.4518,2040934.5321283198,1.5258789e-05,2026.4045499358008,0.009999998,1.0,4.2064129956997933e-13,3.5044917e-18,2040934.5321283198,100
0.01,-269.47086,100.0,1.0,1.0,8.071765478234738e-14,0.01,180.84,100.0,,1.0,1277.6538,1648888.2317916306,1.9073486e-06,1798.1120776057976,0.009999998,1.0,8.071765478234738e-14,3.5044917e-18,1648888.2317916306,100
0.01,-237.01134,100.0,1.0,1.0,-7.503331289626658e-14,0.01,219.38,100.0,,1.0,1411.7057,2013043.4058571924,-7.6293945e-06,2183.8715891341863,0.009999998,1.0,-7.503331289626658e-14,3.5044917e-18,2013043.4058571924,100
0.01,-259.93863,100.0,1.0,1.0,-2.864908310584724e-13,0.01,192.17,100.0,,1.0,1314.1923,1744546.9239332222,9.536743e-07,1911.390261899104,0.009999998,1.0,-2.864908310584724e-13,3.5044917e-18,1744546.9239332222,100
0.01,-256.8853,100.0,1.0,1.0,1.5916157281026246e-14,0.01,195.76,100.0,,1.0,1424.6241,2050054.6963138245,-1.9073486e-06,1947.7327735377066,0.009999998,1.0,1.5916157281026246e-14,3.5044917e-18,2050054.6963138245,100
0.01,-274.42535,100.0,1.0,1.0,1.0686562745831906e-13,0.01,174.94,100.0,,1.0,1342.9612,1821762.498102456,-5.722046e-06,1739.2522219599039,0.009999998,1.0,1.0686562745831906e-13,3.5044917e-18,1821762.498102456,100
0.01,-247.39162,100.0,1.0,1.0,2.9331204132176936e-13,0.01,207.03,100.0,,1.0,1485.5887,2229266.8026045063,1.04904175e-05,2060.4203566296437,0.009999998,1.0,2.9331204132176936e-13,3.5044917e-18,2229266.8026045063,100
0.01,-275.02838,100.0,1.0,1.0,1.5120349416974933e-13,0.01,174.22,100.0,,1.0,1312.674,1740518.2247876117,1.9073486e-06,1732.035589052799,0.009999998,1.0,1.5120349416974933e-13,3.5044917e-18,1740518.2247876117,100
0.01,-262.32013,100.0,1.0,1.0,-4.911271389573813e-13,0.01,189.33,100.0,,1.0,1337.4083,1806728.4199416758,-3.8146973e-06,1883.121061142333,0.009999998,1.0,-4.911271389573813e-13,3.5044917e-18,1806728.4199416758,100
0.01,-261.6893,100.0,1.0,1.0,-4.0472514228895307e-13,0.01,190.08,100.0,,1.0,1212.86,1485888.3006223293,1.5258789e-05,1890.5953217821846,0.009999998,1.0,-4.0472514228895307e-13,3.5044917e-18,1485888.3006223293,100
0.01,-263.78525,100.0,1.0,1.0,3.410605131648481e-14,0.01,187.58,100.0,,1.0,1493.5674,2253276.245471633,1.5258789e-05,1865.7484714564237,0.009999998,1.0,3.410605131648481e-14,3.5044917e-18,2253276.245471633,100
0.01,-241.29398,100.0,1.0,1.0,-9.322320693172514e-14,0.01,214.25,100.0,,1.0,1498.51,2268214.4195025475,-1.1920929e-05,2132.933259991444,0.009999998,1.0,-9.322320693172514e-14,3.5044917e-18,2268214.4195025475,100
