EpsThisIter,VarDiscRet,MinNormIw,VarRet,Bound,MinVanillaIw,J,eRenyi2,AvgEpLen,MaxNormIw,ESSRenyi,VarNormIw,AvgRet,MaxVanillaIw,AvgVanillaIw,IterType,VarJ,VarVanillaIw,VanillaAvgRet,ESSClassic,AvgNormIw,AvgDiscRet,Delta,BatchSize
100,1363.27414709,0.00335423,1363.27414709,-440.235,0.334727,-366.559,1.049,500.0,0.0139846,95.3288282325,5.48495e-06,-369.912164283,1.39556,0.997926,1,35.1975,0.0546223,-369.912164283,94.8495549829,0.01,-369.912164283,0.3,100
100,1885.23230559,0.00524152,1885.23230559,-446.837,0.51567,-368.331,1.04028,500.0,0.0136979,96.1278458106,4.0215e-06,-371.276314219,1.34763,0.983818,1,42.745,0.038924,-371.276314219,96.1711661956,0.01,-371.276314219,0.3,100
100,1803.03679057,0.00368772,1803.03679057,-442.346,0.361661,-363.288,1.06265,500.0,0.0174186,94.1040375536,7.53662e-06,-368.401820955,1.70828,0.980719,1,37.4015,0.0724879,-368.401820955,93.0567819602,0.01,-368.401820955,0.3,100
100,1954.66886296,0.00415016,1954.66886296,-448.543,0.420612,-370.248,1.04368,500.0,0.014736,95.8150433107,4.45597e-06,-373.513889164,1.49347,1.01348,1,40.9965,0.0457694,-373.513889164,95.7749749317,0.01,-373.513889164,0.3,100
100,1472.61596757,0.00601714,1472.61596757,-445.119,0.602769,-370.442,1.04231,500.0,0.016188,95.9404727253,4.88376e-06,-373.465496064,1.62164,1.00175,1,36.8825,0.049009,-373.465496064,95.3880659478,0.01,-373.465496064,0.3,100
100,1426.95478383,0.00423672,1426.95478383,-445.801,0.420718,-369.869,1.03976,500.0,0.0159418,96.1763609952,3.93555e-06,-373.049815461,1.58306,0.993026,1,38.0637,0.0388085,-373.049815461,96.2499129625,0.01,-373.049815461,0.3,100
100,1445.47234897,0.00501897,1445.47234897,-444.251,0.512937,-369.785,1.05282,500.0,0.0191093,94.9829042032,6.08936e-06,-373.526406937,1.95297,1.022,1,38.3631,0.063602,-373.526406937,94.3143056346,0.01,-373.526406937,0.3,100
100,1703.18708117,0.00486181,1703.18708117,-447.973,0.477969,-370.142,1.03641,500.0,0.0158411,96.4866476092,3.86787e-06,-372.932655453,1.55736,0.983111,1,39.4187,0.0373832,-372.932655453,96.3120160444,0.01,-372.932655453,0.3,100
100,2370.44788352,0.00390134,2370.44788352,-451.159,0.397432,-373.289,1.05926,500.0,0.0162712,94.4058249169,6.91717e-06,-377.800238267,1.65755,1.01871,1,46.5931,0.0717836,-377.800238267,93.5909114042,0.01,-377.800238267,0.3,100
100,1691.23595715,0.00607007,1691.23595715,-443.003,0.62793,-370.742,1.02732,500.0,0.0145516,97.3403683767,2.26383e-06,-372.674875576,1.50532,1.03447,1,40.4232,0.0242258,-372.674875576,97.8079626637,0.01,-372.674875576,0.3,100
100,1401.41704258,0.00683649,1401.41704258,-443.99,0.669395,-371.599,1.0213,500.0,0.0145942,97.9139582175,2.20328e-06,-373.060544086,1.42899,0.97915,1,37.9792,0.0211236,-373.060544086,97.8653246535,0.01,-373.060544086,0.3,100
100,2315.29941152,0.00426349,2315.29941152,-450.98,0.424868,-370.095,1.06232,500.0,0.0168535,94.1334259188,7.0819e-06,-374.959926054,1.67949,0.996525,1,44.8995,0.0703276,-374.959926054,93.4482082136,0.01,-374.959926054,0.3,100
100,1497.55103999,0.00684988,1497.55103999,-448.426,0.673408,-371.268,1.01936,500.0,0.0133634,98.1007972276,1.42866e-06,-372.701840248,1.31374,0.983095,1,38.9504,0.0138076,-372.701840248,98.6053814476,0.01,-372.701840248,0.3,100
100,1641.85781066,0.00654015,1641.85781066,-443.728,0.668151,-366.731,1.03462,500.0,0.0185117,96.6538618415,4.32666e-06,-369.274059647,1.89118,1.02162,1,40.3696,0.0451572,-369.274059647,95.8925512617,0.01,-369.274059647,0.3,100
100,1564.76168502,0.00445986,1564.76168502,-444.868,0.449922,-364.758,1.02553,500.0,0.0155383,97.5105006827,3.23476e-06,-366.849235679,1.56754,1.00882,1,36.8791,0.0329209,-366.849235679,96.8969268817,0.01,-366.849235679,0.3,100
100,1216.75604675,0.0049171,1216.75604675,-434.25,0.491288,-362.413,1.05781,500.0,0.0220165,94.5346736119,8.1839e-06,-366.374334112,2.19975,0.999141,1,37.6491,0.0816985,-366.374334112,92.5051804536,0.01,-366.374334112,0.3,100
100,1497.12751319,0.00763179,1497.12751319,-442.103,0.752547,-371.063,1.01227,500.0,0.0148917,98.7874332839,1.551e-06,-371.925526109,1.46842,0.986068,1,38.1484,0.0150808,-371.925526109,98.4877704288,0.01,-371.925526109,0.3,100
100,1632.8860665,0.00362114,1632.8860665,-440.934,0.366761,-367.526,1.04403,500.0,0.0187784,95.7822443232,5.72815e-06,-370.651019267,1.90194,1.01283,1,41.4059,0.0587611,-370.651019267,94.6334520437,0.01,-370.651019267,0.3,100
100,1853.21314917,0.00650445,1853.21314917,-451.61,0.652718,-371.628,1.02486,500.0,0.0127616,97.5745501957,2.33093e-06,-373.474366819,1.28062,1.00349,1,42.1556,0.0234725,-373.474366819,97.744421386,0.01,-373.474366819,0.3,100
100,1243.89950039,0.00567021,1243.89950039,-441.878,0.550751,-368.196,1.0269,500.0,0.0132079,97.3801891416,3.1218e-06,-370.031967633,1.28289,0.971306,1,35.3025,0.0294521,-370.031967633,97.0020526252,0.01,-370.031967633,0.3,100
100,1231.2897969,0.00478915,1231.2897969,-435.218,0.483592,-364.778,1.04894,500.0,0.0199717,95.3339309645,6.54464e-06,-368.022618181,2.01667,1.00977,1,37.0261,0.0667309,-368.022618181,93.9150438325,0.01,-368.022618181,0.3,100
100,1992.11039185,0.00294316,1992.11039185,-455.69,0.290781,-374.349,1.04327,500.0,0.0198098,95.8526289232,6.09775e-06,-377.883806036,1.95719,0.987989,1,42.6194,0.0595215,-377.883806036,94.3069131527,0.01,-377.883806036,0.3,100
100,1439.122818,0.00585518,1439.122818,-443.708,0.575099,-363.887,1.03045,500.0,0.0148579,97.0446448207,3.17431e-06,-366.416000448,1.45935,0.982206,1,36.1902,0.0306234,-366.416000448,96.9531641375,0.01,-366.416000448,0.3,100
100,1470.31243697,0.00676576,1470.31243697,-445.883,0.685088,-372.045,1.03117,500.0,0.0243161,96.9775217588,5.89314e-06,-374.022163265,2.46219,1.01258,1,38.5103,0.0604235,-374.022163265,94.4873963894,0.01,-374.022163265,0.3,100
100,1340.03863774,0.00464056,1340.03863774,-448.106,0.458856,-372.786,1.03044,500.0,0.0133838,97.0456664638,2.84729e-06,-374.883824984,1.32338,0.988794,1,37.0494,0.0278384,-374.883824984,97.2584341262,0.01,-374.883824984,0.3,100
100,1313.00038203,0.00698128,1313.00038203,-449.101,0.708319,-370.94,1.01618,500.0,0.0127813,98.4079087571,1.6422e-06,-372.142370703,1.29678,1.0146,1,36.0512,0.0169049,-372.142370703,98.4002264942,0.01,-372.142370703,0.3,100
100,1090.35500267,0.00771974,1090.35500267,-443.969,0.774057,-365.438,1.00703,500.0,0.0122133,99.3016714807,7.43658e-07,-365.98744044,1.22463,1.0027,1,32.6178,0.00747677,-365.98744044,99.2691631232,0.01,-365.98744044,0.3,100
100,1528.9396147,0.00709532,1528.9396147,-447.905,0.716329,-369.201,1.02588,500.0,0.0181902,97.477674896,3.38625e-06,-371.187952403,1.83645,1.00958,1,38.6429,0.0345144,-371.187952403,96.7563856519,0.01,-371.187952403,0.3,100
100,1239.00912488,0.00473458,1239.00912488,-440.508,0.498011,-365.991,1.07534,500.0,0.0523554,92.9935729559,2.912e-05,-370.015919413,5.50705,1.05186,1,39.5321,0.322187,-370.015919413,77.6223746375,0.01,-370.015919413,0.3,100
100,1472.02495572,0.00793297,1472.02495572,-441.926,0.814834,-365.055,1.02104,500.0,0.0172281,97.9398283469,3.40743e-06,-366.609207641,1.76958,1.02715,1,37.5596,0.0359496,-366.609207641,96.7367298222,0.01,-366.609207641,0.3,100
100,1641.92627513,0.00386654,1641.92627513,-442.927,0.386062,-364.85,1.04002,500.0,0.0162337,96.1523728131,4.654e-06,-367.777626712,1.62089,0.998468,1,39.9587,0.0463975,-367.777626712,95.5954534901,0.01,-367.777626712,0.3,100
100,1321.73915059,0.00591228,1321.73915059,-441.626,0.603,-365.948,1.01664,500.0,0.013557,98.3636790884,1.79342e-06,-367.216456467,1.3827,1.01991,1,36.0174,0.0186555,-367.216456467,98.2554968898,0.01,-367.216456467,0.3,100
100,1862.01168983,0.00545115,1862.01168983,-440.467,0.54245,-365.775,1.02832,500.0,0.0149011,97.2460315528,2.90974e-06,-367.687083223,1.48282,0.995113,1,43.5401,0.0288137,-367.687083223,97.1999870391,0.01,-367.687083223,0.3,100
100,1823.47611882,0.00474333,1823.47611882,-450.806,0.470106,-371.873,1.02597,500.0,0.0143438,97.4691463028,2.98397e-06,-373.800739978,1.4216,0.991088,1,42.7883,0.0293102,-373.800739978,97.1306126832,0.01,-373.800739978,0.3,100
100,1279.99356098,0.00740288,1279.99356098,-432.536,0.736912,-362.024,1.01321,500.0,0.0127519,98.6959153112,1.039e-06,-362.93529048,1.26938,0.99544,1,35.2076,0.0102954,-362.93529048,98.9818762934,0.01,-362.93529048,0.3,100
100,1664.81388716,0.0043471,1664.81388716,-450.205,0.42848,-370.903,1.04763,500.0,0.0174055,95.4538777148,4.46419e-06,-374.733965107,1.71561,0.985668,1,39.8959,0.0433715,-374.733965107,95.767509175,0.01,-374.733965107,0.3,100
100,1677.17580023,0.00402022,1677.17580023,-446.93,0.39651,-369.13,1.03527,500.0,0.0158658,96.5930948082,4.46909e-06,-371.793897357,1.56483,0.986288,1,42.7657,0.0434737,-371.793897357,95.7630408181,0.01,-371.793897357,0.3,100
100,1063.35728432,0.00780703,1063.35728432,-441.752,0.785284,-362.165,1.01019,500.0,0.013237,98.9911143387,8.66719e-07,-362.972549354,1.33146,1.00587,1,31.9713,0.00876921,-362.972549354,99.1492359868,0.01,-362.972549354,0.3,100
100,1420.02966579,0.00324417,1420.02966579,-435.73,0.322642,-361.759,1.04336,500.0,0.0155259,95.8446341749,4.97129e-06,-365.01283629,1.54409,0.994528,1,37.7795,0.0491703,-365.01283629,95.30929924,0.01,-365.01283629,0.3,100
100,1866.29650462,0.00581706,1866.29650462,-447.187,0.580879,-367.167,1.02974,500.0,0.0136987,97.1119508039,2.99083e-06,-369.486845841,1.36792,0.998578,1,40.5808,0.0298233,-369.486845841,97.1242184858,0.01,-369.486845841,0.3,100
100,1319.5960467,0.00513313,1319.5960467,-429.787,0.519842,-359.803,1.03084,500.0,0.0151882,97.0086989264,3.33796e-06,-361.923938038,1.53814,1.01272,1,36.1924,0.0342342,-361.923938038,96.8011467394,0.01,-361.923938038,0.3,100
100,1606.98206782,0.00721478,1606.98206782,-454.913,0.725655,-371.406,1.02031,500.0,0.0145514,98.0094471549,2.2472e-06,-373.099349616,1.46357,1.00579,1,39.9245,0.022733,-373.099349616,97.8237234009,0.01,-373.099349616,0.3,100
100,1497.91505828,0.00610771,1497.91505828,-442.088,0.634861,-368.473,1.0415,500.0,0.0174268,96.015277089,4.42814e-06,-371.523118399,1.81142,1.03944,1,38.5586,0.0478433,-371.523118399,95.8002838975,0.01,-371.523118399,0.3,100
100,852.159576825,0.00534951,852.159576825,-434.253,0.52898,-365.567,1.02663,500.0,0.0175131,97.4056761517,3.63904e-06,-367.350365889,1.73176,0.988837,1,29.7356,0.0355826,-367.350365889,96.522642528,0.01,-367.350365889,0.3,100
100,1316.79548533,0.00470525,1316.79548533,-440.908,0.46518,-364.677,1.0212,500.0,0.0122641,97.9241080132,2.4758e-06,-366.173288777,1.21247,0.988639,1,35.4917,0.0241987,-366.173288777,97.6075476181,0.01,-366.173288777,0.3,100
100,1519.95503004,0.0051331,1519.95503004,-433.468,0.51156,-359.756,1.04692,500.0,0.0185695,95.5178850767,5.64593e-06,-363.094467043,1.85062,0.996591,1,39.374,0.0560749,-363.094467043,94.7064227082,0.01,-363.094467043,0.3,100
100,1445.06898271,0.00719718,1445.06898271,-433.984,0.713091,-366.124,1.01564,500.0,0.0148165,98.4604290066,1.18107e-06,-367.156435486,1.46801,0.990793,1,37.5313,0.0115942,-367.156435486,98.844226103,0.01,-367.156435486,0.3,100
100,1805.45597328,0.00494537,1805.45597328,-449.586,0.489465,-370.642,1.01398,500.0,0.0123381,98.6216541843,1.70601e-06,-371.685332728,1.22115,0.989744,1,42.4376,0.0167119,-371.685332728,98.3391107047,0.01,-371.685332728,0.3,100
100,1545.01687211,0.00665429,1545.01687211,-441.431,0.663257,-365.772,1.0154,500.0,0.0191899,98.4831315836,2.38018e-06,-366.819837188,1.91272,0.996736,1,39.3972,0.0236467,-366.819837188,97.6978928264,0.01,-366.819837188,0.3,100
100,1672.78414822,0.00662007,1672.78414822,-443.247,0.656273,-365.489,1.0244,500.0,0.0167766,97.6178797672,3.32512e-06,-367.277249335,1.66313,0.991339,1,39.4539,0.0326777,-367.277249335,96.8130278957,0.01,-367.277249335,0.3,100
100,1446.88141312,0.00508764,1446.88141312,-432.169,0.507021,-358.522,1.05958,500.0,0.0169305,94.3773068055,6.18653e-06,-362.589332736,1.68725,0.996574,1,36.3302,0.0614421,-362.589332736,94.2288003078,0.01,-362.589332736,0.3,100
100,1286.98807044,0.00639332,1286.98807044,-442.254,0.639905,-366.824,1.02639,500.0,0.0149249,97.4289132911,3.0154e-06,-368.699998797,1.49383,1.0009,1,36.5102,0.030208,-368.699998797,97.1012774968,0.01,-368.699998797,0.3,100
100,1685.29083724,0.00775531,1685.29083724,-457.309,0.776718,-368.261,1.02779,500.0,0.0241644,97.2964835113,4.67076e-06,-370.550194741,2.42014,1.00153,1,40.7679,0.0468508,-370.550194741,95.5803073147,0.01,-370.550194741,0.3,100
100,1444.85224577,0.00552514,1444.85224577,-445.823,0.542557,-369.321,1.02997,500.0,0.0157492,97.0900332522,3.36233e-06,-371.478375133,1.54654,0.981979,1,38.7371,0.0324223,-371.478375133,96.7785287922,0.01,-371.478375133,0.3,100
100,1499.71608105,0.00525487,1499.71608105,-442.015,0.508368,-365.634,1.03173,500.0,0.0186038,96.9243985559,4.63641e-06,-367.912998673,1.79977,0.967423,1,38.7565,0.0433925,-367.912998673,95.6113875564,0.01,-367.912998673,0.3,100
100,1643.3423688,0.00561706,1643.3423688,-442.242,0.552156,-366.05,1.04506,500.0,0.0147565,95.6881185826,3.31866e-06,-369.1917023,1.45057,0.982998,1,38.5203,0.0320678,-369.1917023,96.8190292402,0.01,-369.1917023,0.3,100
100,2348.18844085,0.00671171,2348.18844085,-449.261,0.669053,-364.768,1.04499,500.0,0.0175704,95.6950719811,5.10601e-06,-368.429745498,1.7515,0.996845,1,45.0507,0.0507384,-368.429745498,95.1882819698,0.01,-368.429745498,0.3,100
100,1743.34513412,0.00729526,1743.34513412,-445.725,0.734776,-363.53,1.01097,500.0,0.0134947,98.9152071108,1.14972e-06,-364.436377098,1.35918,1.0072,1,40.8582,0.0116633,-364.436377098,98.8745799706,0.01,-364.436377098,0.3,100
100,1475.4093189,0.00458221,1475.4093189,-443.468,0.458973,-363.033,1.03527,500.0,0.0160119,96.5927945017,4.48966e-06,-365.774690762,1.60382,1.00164,1,36.1599,0.045044,-365.774690762,95.7444108362,0.01,-365.774690762,0.3,100
100,1625.14414345,0.00568466,1625.14414345,-433.419,0.556624,-355.623,1.02189,500.0,0.013082,97.8578522901,2.21829e-06,-357.294983249,1.28095,0.979168,1,39.98,0.0212683,-357.294983249,97.8510901279,0.01,-357.294983249,0.3,100
100,1182.20916531,0.006107,1182.20916531,-433.521,0.607753,-363.382,1.0253,500.0,0.0140718,97.5320868703,2.81452e-06,-365.083467918,1.40039,0.995174,1,34.2727,0.0278742,-365.083467918,97.2891648272,0.01,-365.083467918,0.3,100
100,1272.58491343,0.00206868,1272.58491343,-438.014,0.322936,-353.682,1.39146,500.0,0.389706,71.8668951596,0.00147613,-372.434390075,60.836,1.56107,1,114.983,35.9726,-372.434390075,6.40464314864,0.01,-372.434390075,0.3,100
100,1010.9735288,0.00460831,1010.9735288,-426.602,0.468798,-358.054,1.03443,500.0,0.0156682,96.6716389564,4.04275e-06,-360.32811665,1.5939,1.01729,1,31.5365,0.0418374,-360.32811665,96.151672632,0.01,-360.32811665,0.3,100
100,1332.08717806,0.0063336,1332.08717806,-430.84,0.631841,-362.52,1.02594,500.0,0.0144574,97.4716492279,2.48698e-06,-364.329989299,1.44227,0.997603,1,36.8045,0.0247507,-364.329989299,97.5970635883,0.01,-364.329989299,0.3,100
100,1922.94876889,0.0059826,1922.94876889,-446.223,0.588208,-366.493,1.02052,500.0,0.0127503,97.9888967984,2.10619e-06,-368.052102506,1.25361,0.983198,1,43.8166,0.0203601,-368.052102506,97.9574654582,0.01,-368.052102506,0.3,100
100,1485.74868114,0.00431869,1485.74868114,-447.735,0.425906,-369.684,1.03579,500.0,0.0154186,96.5448583979,4.30218e-06,-372.651578224,1.52057,0.986192,1,36.9325,0.0418419,-372.651578224,95.9148691013,0.01,-372.651578224,0.3,100
100,1574.59244981,0.00604279,1574.59244981,-442.181,0.601662,-362.43,1.02732,500.0,0.0169246,97.3402215385,3.33271e-06,-364.623592025,1.68513,0.995669,1,39.475,0.0330391,-364.623592025,96.806001962,0.01,-364.623592025,0.3,100
100,1539.67688642,0.00379879,1539.67688642,-434.951,0.379975,-360.73,1.05017,500.0,0.0164835,95.2228129514,5.52406e-06,-364.185634904,1.64877,1.00025,1,40.0893,0.0552685,-364.185634904,94.814717247,0.01,-364.185634904,0.3,100
100,1489.95558274,0.00323645,1489.95558274,-443.269,0.316724,-367.536,1.03177,500.0,0.0144611,96.9212069675,4.70218e-06,-369.929653084,1.41519,0.978615,1,36.3923,0.0450321,-369.929653084,95.5519297008,0.01,-369.929653084,0.3,100
100,1755.43308183,0.00678904,1755.43308183,-448.855,0.682002,-370.322,1.02314,500.0,0.0170764,97.7385101783,2.27524e-06,-372.028477393,1.71543,1.00456,1,40.1251,0.0229606,-372.028477393,97.7971639185,0.01,-372.028477393,0.3,100
100,1281.99979987,0.00400376,1281.99979987,-440.904,0.388425,-362.259,1.04915,500.0,0.0177401,95.3148987137,7.12996e-06,-365.820864222,1.72105,0.97015,1,34.4546,0.0671065,-365.820864222,93.4067648712,0.01,-365.820864222,0.3,100
100,1667.51678781,0.00753844,1667.51678781,-437.904,0.732723,-363.624,1.0254,500.0,0.0153766,97.5227211006,1.87324e-06,-365.473372263,1.49457,0.971983,1,41.2349,0.0176974,-365.473372263,98.1792457526,0.01,-365.473372263,0.3,100
100,1166.31722963,0.00268188,1166.31722963,-440.35,0.267452,-365.506,1.03402,500.0,0.0137767,96.7103457237,4.28422e-06,-368.563419047,1.37388,0.997255,1,31.4465,0.0426072,-368.563419047,95.9312136948,0.01,-368.563419047,0.3,100
100,1477.91830869,0.00345987,1477.91830869,-444.09,0.342952,-365.657,1.04887,500.0,0.0202093,95.3408113088,6.15422e-06,-369.618673038,2.0032,0.991227,1,36.2778,0.0604671,-369.618673038,94.2572029788,0.01,-369.618673038,0.3,100
100,1428.97610589,0.00474829,1428.97610589,-439.751,0.475522,-360.554,1.02523,500.0,0.0141169,97.5395376835,2.68471e-06,-362.5598839,1.41375,1.00146,1,35.3089,0.0269256,-362.5598839,97.4109643683,0.01,-362.5598839,0.3,100
100,1272.94556809,0.00145849,1272.94556809,-428.829,0.144045,-357.313,1.06165,500.0,0.0144014,94.1929875327,7.32588e-06,-361.732241471,1.42233,0.987632,1,33.7499,0.0714578,-361.732241471,93.237801454,0.01,-361.732241471,0.3,100
100,1287.42739868,0.00595276,1287.42739868,-439.03,0.600369,-365.719,1.01627,500.0,0.013644,98.398985771,1.88462e-06,-366.83919874,1.37607,1.00855,1,35.1061,0.01917,-366.83919874,98.1684023854,0.01,-366.83919874,0.3,100
100,1313.89761106,0.00601544,1313.89761106,-435.603,0.613102,-363.633,1.02931,500.0,0.017155,97.1527437812,3.64096e-06,-365.527996292,1.74846,1.01921,1,35.6823,0.0378221,-365.527996292,96.5208695057,0.01,-365.527996292,0.3,100
100,1419.27252242,0.0050921,1419.27252242,-448.667,0.513717,-368.048,1.03885,500.0,0.0131719,96.2599831798,3.81705e-06,-371.11834872,1.32885,1.00885,1,33.7504,0.0388492,-371.11834872,96.358726074,0.01,-371.11834872,0.3,100
100,1079.2882114,0.00749485,1079.2882114,-436.55,0.766882,-363.673,1.03757,500.0,0.0595048,96.3790173683,2.69397e-05,-365.849524782,6.0886,1.02321,1,33.6182,0.282048,-365.849524782,78.9451086738,0.01,-365.849524782,0.3,100
100,1792.20544614,0.00605929,1792.20544614,-450.144,0.581744,-367.494,1.03459,500.0,0.0156155,96.657091533,3.47829e-06,-370.269469727,1.49922,0.960085,1,41.4259,0.0320616,-370.269469727,96.6711136121,0.01,-370.269469727,0.3,100
100,1573.60449315,0.0055158,1573.60449315,-427.753,0.553374,-356.888,1.03861,500.0,0.0216579,96.2822900485,4.83829e-06,-359.567582987,2.17284,1.00325,1,39.7462,0.0486982,-359.567582987,95.4290302519,0.01,-359.567582987,0.3,100
100,1443.62179284,0.00348331,1443.62179284,-444.04,0.36115,-366.878,1.05649,500.0,0.0189051,94.6527017788,6.69081e-06,-371.081256251,1.96009,1.0368,1,36.428,0.0719232,-371.081256251,93.7876232155,0.01,-371.081256251,0.3,100
100,1504.54708413,0.00688359,1504.54708413,-440.92,0.725523,-365.426,1.02589,500.0,0.0167572,97.4760551413,4.00061e-06,-367.471573466,1.76619,1.05399,1,36.6951,0.0444426,-367.471573466,96.1902816866,0.01,-367.471573466,0.3,100
100,1321.36794208,0.00647027,1321.36794208,-434.704,0.658111,-364.118,1.01788,500.0,0.0134436,98.2436760803,1.87462e-06,-365.367633644,1.36739,1.01713,1,37.1309,0.0193939,-365.367633644,98.1779515507,0.01,-365.367633644,0.3,100
100,1326.06029004,0.00581048,1326.06029004,-440.913,0.62066,-367.991,1.07013,500.0,0.0348388,93.4465081466,1.55672e-05,-372.503003038,3.72139,1.06817,1,41.3239,0.177621,-372.503003038,86.6464387779,0.01,-372.503003038,0.3,100
100,1278.65411888,0.00620394,1278.65411888,-433.144,0.616274,-363.096,1.03629,500.0,0.0147752,96.4977468811,3.55789e-06,-365.501799309,1.46771,0.993359,1,36.1969,0.0351079,-365.501799309,96.5975468184,0.01,-365.501799309,0.3,100
100,1683.58145659,0.00614806,1683.58145659,-446.409,0.610857,-368.586,1.02096,500.0,0.015436,97.9471014231,2.10699e-06,-370.122171887,1.53369,0.993577,1,42.0472,0.0208,-370.122171887,97.9567162641,0.01,-370.122171887,0.3,100
100,1375.53374001,0.00690162,1375.53374001,-431.853,0.686906,-364.081,1.01339,500.0,0.0127365,98.678384248,1.32653e-06,-364.929382045,1.26764,0.995282,1,37.5163,0.0131404,-364.929382045,98.7037571722,0.01,-364.929382045,0.3,100
100,1909.36042537,0.00467291,1909.36042537,-445.498,0.47276,-370.844,1.04909,500.0,0.0163077,95.3203682181,5.53069e-06,-374.263546667,1.64986,1.0117,1,43.7188,0.0566092,-374.263546667,94.8088482874,0.01,-374.263546667,0.3,100
100,1175.15563071,0.00643891,1175.15563071,-432.419,0.629829,-362.699,1.02608,500.0,0.0171543,97.4584904904,3.29316e-06,-364.531529447,1.67797,0.978161,1,34.6123,0.0315089,-364.531529447,96.8427190476,0.01,-364.531529447,0.3,100
100,1568.83441599,0.00592161,1568.83441599,-436.141,0.600425,-358.654,1.03529,500.0,0.0210887,96.5910705563,6.22982e-06,-361.230466134,2.1383,1.01396,1,37.5324,0.0640492,-361.230466134,94.1907415032,0.01,-361.230466134,0.3,100
100,1999.68310417,0.00495001,1999.68310417,-453.076,0.495876,-370.447,1.02034,500.0,0.0132915,98.0060806566,2.44382e-06,-372.10931562,1.3315,1.00177,1,42.8604,0.0245247,-372.10931562,97.6377915054,0.01,-372.10931562,0.3,100
100,1800.38153601,0.00668977,1800.38153601,-442.635,0.663662,-365.79,1.03089,500.0,0.0163208,97.0036509028,2.78311e-06,-368.119967207,1.61912,0.992056,1,40.6937,0.0273907,-368.119967207,97.3186056873,0.01,-368.119967207,0.3,100
100,1438.46701373,0.0051998,1438.46701373,-439.593,0.523738,-362.809,1.01856,500.0,0.0137444,98.1782513015,2.12712e-06,-364.293231976,1.38437,1.00723,1,36.3709,0.0215798,-364.293231976,97.9375545479,0.01,-364.293231976,0.3,100
100,1483.67569915,0.00677132,1483.67569915,-435.906,0.679007,-358.152,1.04789,500.0,0.0337289,95.4299771294,1.05604e-05,-361.340059776,3.38223,1.00277,1,41.8952,0.106189,-361.340059776,90.5347927052,0.01,-361.340059776,0.3,100
100,1492.15282655,0.00647468,1492.15282655,-444.517,0.63853,-364.481,1.01756,500.0,0.0142737,98.2747747711,2.07164e-06,-365.800816111,1.40767,0.986196,1,39.0584,0.0201484,-365.800816111,97.9902656559,0.01,-365.800816111,0.3,100
100,1757.34365919,0.00411001,1757.34365919,-451.234,0.418187,-370.961,1.02587,500.0,0.0131082,97.4784224932,2.81016e-06,-372.950166171,1.33374,1.01748,1,42.1199,0.0290929,-372.950166171,97.293247609,0.01,-372.950166171,0.3,100
100,1475.50532546,0.0056596,1475.50532546,-430.719,0.565314,-358.888,1.04294,500.0,0.0232607,95.8831197703,7.03991e-06,-362.086084277,2.32342,0.998859,1,37.8068,0.0702385,-362.086084277,93.4845754303,0.01,-362.086084277,0.3,100
100,1612.75012588,0.00461882,1612.75012588,-438.905,0.460708,-361.253,1.05319,500.0,0.0221415,94.9497265866,7.26129e-06,-365.278123181,2.20852,0.997459,1,38.8569,0.0722444,-365.278123181,93.2934409931,0.01,-365.278123181,0.3,100
100,1362.69333004,0.00605355,1362.69333004,-441.485,0.602618,-366.511,1.03486,500.0,0.0146675,96.6312377809,3.20036e-06,-368.932675456,1.46011,0.995479,1,36.2202,0.0317149,-368.932675456,96.9289570601,0.01,-368.932675456,0.3,100
100,1916.13549539,0.00399358,1916.13549539,-443.601,0.39219,-360.373,1.06814,500.0,0.0181231,93.6206315631,7.97412e-06,-365.681951322,1.77978,0.982052,1,40.8978,0.0769044,-365.681951322,92.6832242187,0.01,-365.681951322,0.3,100
100,1839.12058164,0.00669495,1839.12058164,-441.92,0.68599,-366.092,1.02371,500.0,0.0137675,97.6842885837,2.11745e-06,-367.790943407,1.41066,1.02464,1,43.0881,0.0222307,-367.790943407,97.9467600064,0.01,-367.790943407,0.3,100
100,1176.46530207,0.00751591,1176.46530207,-440.716,0.756353,-363.983,1.01585,500.0,0.0171818,98.43966601,1.95187e-06,-365.190366797,1.72906,1.00634,1,33.1921,0.0197668,-365.190366797,98.1042793478,0.01,-365.190366797,0.3,100
100,1282.74769003,0.000430138,1282.74769003,-433.096,0.0396741,-356.919,1.0,500.0,0.10474,99.9998450282,0.000307977,-362.790047843,9.66079,0.922359,1,53.9417,2.6201,-362.790047843,24.6976350227,0.01,-362.790047843,0.3,100
100,1245.45145412,0.00410487,1245.45145412,-435.384,0.40357,-363.083,1.03475,500.0,0.0153129,96.6413460422,4.13598e-06,-365.68151543,1.50549,0.983148,1,32.9883,0.0399776,-365.68151543,96.0664616462,0.01,-365.68151543,0.3,100
100,1436.60232599,0.00509565,1436.60232599,-430.684,0.522163,-359.101,1.03785,500.0,0.015621,96.352880516,3.90358e-06,-361.749591221,1.60072,1.02472,1,38.4814,0.0409897,-361.749591221,96.279282511,0.01,-361.749591221,0.3,100
100,1256.31103964,0.00462184,1256.31103964,-436.632,0.4543,-361.531,1.04634,500.0,0.0134635,95.5712193801,4.80176e-06,-364.720669345,1.32338,0.982942,1,35.171,0.0463934,-364.720669345,95.4619674785,0.01,-364.720669345,0.3,100
