MinVanillaIw,eRenyi2,VarNormIw,VanillaAvgRet,VarRet,ESSRenyi,J,Bound,BatchSize,Delta,AvgEpLen,AvgRet,MinNormIw,MaxVanillaIw,MaxNormIw,ESSClassic,AvgDiscRet,VarJ,VarVanillaIw,VarDiscRet,AvgNormIw,IterType,EpsThisIter,AvgVanillaIw
1.0,1.0,2.1793e-19,-11.3101241922,9017.28935825,500.0,-11.3108,-16.8457,500,0.7,264.02,-11.3101241922,0.005,1.0,0.005,200.000000102,-11.3101241922,93.7281,,9017.28935825,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-5.42557103361,8995.14096386,500.0,-9.34908,-13.8683,500,0.7,277.7,-5.42557103361,0.00333333,1.0,0.00333333,299.999969474,-5.42557103361,93.9826,,8995.14096386,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-16.562263339,9071.5175566,500.0,-11.1524,-15.1245,500,0.7,256.61,-16.562263339,0.0025,1.0,0.0025,400.0,-16.562263339,94.2311,,9071.5175566,0.0025,2,100,1.0
6.43649e-32,36.696,0.000677,-7.52648030531,8919.24911999,13.6254565009,62.051,40.5295,500,0.7,273.52,-7.52648030531,6.50044e-35,572.125,0.577809,2.94270664231,-7.52648030531,348.188,663.745,8919.24911999,0.002,1,100,1.98032
1.0,1.0,3.50449e-18,-23.2176281516,8799.94791841,500.0,-23.2176,-30.9466,500,0.7,238.82,-23.2176281516,0.01,1.0,0.01,100.0,-23.2176281516,93.3378,,8799.94791841,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-21.0464289386,8235.10297403,500.0,-22.132,-27.6279,500,0.7,242.25,-21.0464289386,0.005,1.0,0.005,200.000000102,-21.0464289386,91.8342,,8235.10297403,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-9.24610450276,8700.29877318,500.0,-17.8367,-22.3241,500,0.7,269.9,-9.24610450276,0.00333333,1.0,0.00333333,299.999969474,-9.24610450276,92.3599,,8700.29877318,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-3.43606714021,8662.67656093,500.0,-14.2366,-18.1227,500,0.7,282.23,-3.43606714021,0.0025,1.0,0.0025,400.0,-3.43606714021,92.6319,,8662.67656093,0.0025,2,100,1.0
0.267948,2.12858,1.8768e-06,-21.0839510203,8885.30519824,234.89818848,-9.50962,-14.8907,500,0.7,242.27,-21.0839510203,0.000548768,6.87165,0.0140734,340.538641285,-21.0839510203,113.116,0.447446,8885.30519824,0.002,1,100,0.976543
1.0,1.0,3.50449e-18,-8.50189568789,8913.77484678,500.0,-8.5019,-16.035,500,0.7,274.75,-8.50189568789,0.01,1.0,0.01,100.0,-8.50189568789,93.9395,,8913.77484678,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-20.5633602219,8524.06057425,500.0,-14.5326,-19.8594,500,0.7,242.54,-20.5633602219,0.005,1.0,0.005,200.000000102,-20.5633602219,93.1026,,8524.06057425,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-10.240646351,8979.11472635,500.0,-13.102,-17.4512,500,0.7,269.55,-10.240646351,0.00333333,1.0,0.00333333,299.999969474,-10.240646351,93.5197,,8979.11472635,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-34.6648802357,7957.53190772,500.0,-18.4927,-22.2593,500,0.7,212.39,-34.6648802357,0.0025,1.0,0.0025,400.0,-34.6648802357,92.823,,7957.53190772,0.0025,2,100,1.0
2.68694e-14,541.104,0.00136054,0.88834715,8764.84286519,0.924037611218,85.1186,6.75209,500,0.7,292.31,0.88834715,1.79388e-17,1232.32,0.822737,1.46862228849,0.88834715,103.549,3052.39,8764.84286519,0.002,1,100,2.99567
1.0,1.0,3.50449e-18,-19.3562122037,8668.50038983,500.0,-19.3562,-27.0063,500,0.7,242.61,-19.3562122037,0.01,1.0,0.01,100.0,-19.3562122037,92.6381,,8668.50038983,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-14.1934660201,8950.25813797,500.0,-16.7748,-22.2136,500,0.7,256.63,-14.1934660201,0.005,1.0,0.005,200.000000102,-14.1934660201,93.4235,,8950.25813797,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-13.1274463437,8812.34642446,500.0,-15.559,-20.1678,500,0.7,261.01,-13.1274463437,0.00333333,1.0,0.00333333,299.999969474,-13.1274463437,93.4327,,8812.34642446,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-16.7686397511,8912.94089325,500.0,-15.8614,-19.9235,500,0.7,251.25,-16.7686397511,0.0025,1.0,0.0025,400.0,-16.7686397511,93.56,,8912.94089325,0.0025,2,100,1.0
0.619009,1.03036,1.22235e-07,-9.37451299737,8655.96585104,485.269314205,-12.4935,-16.1814,500,0.7,274.41,-9.37451299737,0.00124905,2.04311,0.00412262,485.202130185,-9.37451299737,95.0913,0.0300214,8655.96585104,0.002,1,100,0.991169
1.0,1.0,3.50449e-18,-12.6097375573,8735.27144666,500.0,-12.6097,-20.1984,500,0.7,259.03,-12.6097375573,0.01,1.0,0.01,100.0,-12.6097375573,92.9942,,8735.27144666,0.01,2,100,1.0
1.0,1.0,2.1793e-19,1.32373089879,8918.3771059,500.0,-5.643,-11.1575,500,0.7,291.4,1.32373089879,0.005,1.0,0.005,200.000000102,1.32373089879,93.7395,,8918.3771059,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-19.733124369,8504.47849966,500.0,-10.3397,-14.8422,500,0.7,243.38,-19.733124369,0.00333333,1.0,0.00333333,299.999969474,-19.733124369,93.3202,,8504.47849966,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-16.494391131,8922.97151184,500.0,-11.8784,-15.8459,500,0.7,256.17,-16.494391131,0.0025,1.0,0.0025,400.0,-16.494391131,93.5256,,8922.97151184,0.0025,2,100,1.0
0.105615,1.08844,3.1466e-07,-25.4761095194,8358.65149588,459.374330196,-10.8156,-14.5179,500,0.7,228.1,-25.4761095194,0.000208204,1.85081,0.0036486,463.603270899,-25.4761095194,97.2956,0.0809681,8358.65149588,0.002,1,100,1.01453
1.0,1.0,3.50449e-18,-11.070898509,9042.01103473,500.0,-11.0709,-18.5171,500,0.7,268.72,-11.070898509,0.01,1.0,0.01,100.0,-11.070898509,94.6128,,9042.01103473,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-13.2078116204,8903.97670516,500.0,-12.1394,-18.0839,500,0.7,261.32,-13.2078116204,0.005,1.0,0.005,200.000000102,-13.2078116204,94.2571,,8903.97670516,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-15.0837774793,8845.39501767,500.0,-13.1208,-17.9745,500,0.7,255.24,-15.0837774793,0.00333333,1.0,0.00333333,299.999969474,-15.0837774793,94.0417,,8845.39501767,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-2.35135157024,8765.80561075,500.0,-10.4285,-14.6319,500,0.7,290.86,-2.35135157024,0.0025,1.0,0.0025,400.0,-2.35135157024,93.937,,8765.80561075,0.0025,2,100,1.0
1.0,1.0,5.43187e-20,-12.540726938,8894.33888922,500.0,-10.8509,-14.6106,500,0.7,260.14,-12.540726938,0.002,1.0,0.002,500.000006643,-12.540726938,93.9209,,8894.33888922,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-9.7621473876,8749.17847046,500.0,-9.76215,-17.5677,500,0.7,268.95,-9.7621473876,0.01,1.0,0.01,100.0,-9.7621473876,93.0682,,8749.17847046,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-14.1891095908,8747.93138361,500.0,-11.9756,-17.5708,500,0.7,256.43,-14.1891095908,0.005,1.0,0.005,200.000000102,-14.1891095908,93.0912,,8747.93138361,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-9.75900816191,8844.7453137,500.0,-11.2368,-15.8052,500,0.7,263.03,-9.75900816191,0.00333333,1.0,0.00333333,299.999969474,-9.75900816191,93.2586,,8844.7453137,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-11.6765686126,9130.60800159,500.0,-11.3467,-15.3031,500,0.7,264.94,-11.6765686126,0.0025,1.0,0.0025,400.0,-11.6765686126,93.7163,,9130.60800159,0.0025,2,100,1.0
0.999991,1.0,1.95652e-17,-14.9689060193,8733.47357466,500.0,-12.0711,-15.6098,500,0.7,255.51,-14.9689060193,0.00199998,1.00001,0.00200003,500.00001915,-14.9689060193,93.5816,4.90152e-12,8733.47357466,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-28.1887109313,8458.90885516,500.0,-28.1887,-36.0396,500,0.7,225.58,-28.1887109313,0.01,1.0,0.01,100.0,-28.1887109313,91.5113,,8458.90885516,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-12.8733048028,9105.56525087,500.0,-20.531,-26.0854,500,0.7,265.09,-12.8733048028,0.005,1.0,0.005,200.000000102,-12.8733048028,93.5578,,9105.56525087,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-11.4892639458,9029.43578144,500.0,-17.5171,-22.0522,500,0.7,264.64,-11.4892639458,0.00333333,1.0,0.00333333,299.999969474,-11.4892639458,93.9854,,9029.43578144,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-6.41361062903,8720.99735305,500.0,-14.7412,-18.6687,500,0.7,279.04,-6.41361062903,0.0025,1.0,0.0025,400.0,-6.41361062903,93.843,,8720.99735305,0.0025,2,100,1.0
1.0,1.0,5.43187e-20,-9.91798576152,8842.13209687,500.0,-13.7766,-17.4023,500,0.7,266.53,-9.91798576152,0.002,1.0,0.002,500.000006643,-9.91798576152,93.8065,,8842.13209687,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-15.1027074671,8771.47858783,500.0,-15.1027,-22.8544,500,0.7,255.3,-15.1027074671,0.01,1.0,0.01,100.0,-15.1027074671,93.1867,,8771.47858783,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-4.50247573655,9023.18930577,500.0,-9.80259,-15.5678,500,0.7,282.29,-4.50247573655,0.005,1.0,0.005,200.000000102,-4.50247573655,94.0024,,9023.18930577,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-15.691300605,8966.80623096,500.0,-11.7655,-16.4728,500,0.7,252.6,-15.691300605,0.00333333,1.0,0.00333333,299.999969474,-15.691300605,94.1155,,8966.80623096,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-22.2734759135,8661.86308643,500.0,-14.3925,-18.4691,500,0.7,237.63,-22.2734759135,0.0025,1.0,0.0025,400.0,-22.2734759135,93.8499,,8661.86308643,0.0025,2,100,1.0
1.0,1.0,5.43187e-20,-9.62796827563,8582.13175909,500.0,-13.4396,-17.0858,500,0.7,268.84,-9.62796827563,0.002,1.0,0.002,500.000006643,-9.62796827563,93.5368,,8582.13175909,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-7.95307079638,8885.77659444,500.0,-7.95307,-15.4935,500,0.7,273.85,-7.95307079638,0.01,1.0,0.01,100.0,-7.95307079638,93.7919,,8885.77659444,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-10.2249262137,8843.98758917,500.0,-9.089,-15.3923,500,0.7,264.97,-10.2249262137,0.005,1.0,0.005,200.000000102,-10.2249262137,93.6884,,8843.98758917,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-20.1653750566,8786.10666889,500.0,-12.7811,-17.9277,500,0.7,242.88,-20.1653750566,0.00333333,1.0,0.00333333,299.999969474,-20.1653750566,93.6929,,8786.10666889,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-18.7402424229,8718.56495608,500.0,-14.2709,-18.728,500,0.7,247.1,-18.7402424229,0.0025,1.0,0.0025,400.0,-18.7402424229,93.5322,,8718.56495608,0.0025,2,100,1.0
1.0,1.0,5.43187e-20,-5.11736962649,8694.11487401,500.0,-12.4402,-16.4267,500,0.7,278.18,-5.11736962649,0.002,1.0,0.002,500.000006643,-5.11736962649,93.453,,8694.11487401,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-31.0696199917,8267.17582751,500.0,-31.0696,-39.0007,500,0.7,220.94,-31.0696199917,0.01,1.0,0.01,100.0,-31.0696199917,90.4682,,8267.17582751,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-17.8231094026,8964.51170632,500.0,-24.4464,-30.074,500,0.7,251.93,-17.8231094026,0.005,1.0,0.005,200.000000102,-17.8231094026,92.5935,,8964.51170632,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-9.98835760345,8950.75616751,500.0,-19.627,-24.222,500,0.7,265.16,-9.98835760345,0.00333333,1.0,0.00333333,299.999969474,-9.98835760345,93.359,,8950.75616751,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,6.59478040656,8837.31879173,500.0,-13.0716,-17.0509,500,0.7,309.75,6.59478040656,0.0025,1.0,0.0025,400.0,6.59478040656,94.0908,,8837.31879173,0.0025,2,100,1.0
1.0,1.0,5.43187e-20,-6.67451508657,8921.69916009,500.0,-11.7922,-15.3514,500,0.7,279.63,-6.67451508657,0.002,1.0,0.002,500.000006643,-6.67451508657,94.1037,,8921.69916009,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-7.44719154202,8777.37238869,500.0,-7.44719,-15.3361,500,0.7,277.92,-7.44719154202,0.01,1.0,0.01,100.0,-7.44719154202,93.218,,8777.37238869,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-20.8132058831,8629.334182,500.0,-14.1302,-19.7085,500,0.7,244.38,-20.8132058831,0.005,1.0,0.005,200.000000102,-20.8132058831,93.0644,,8629.334182,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-28.9393979866,8174.07780004,500.0,-19.0666,-23.6213,500,0.7,219.94,-28.9393979866,0.00333333,1.0,0.00333333,299.999969474,-28.9393979866,92.3048,,8174.07780004,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-19.026010541,8626.99882548,500.0,-19.0564,-23.0009,500,0.7,246.51,-19.026010541,0.0025,1.0,0.0025,400.0,-19.026010541,92.3326,,8626.99882548,0.0025,2,100,1.0
1.0,1.0,5.43187e-20,-5.76727638949,8656.05151893,500.0,-16.3986,-19.9963,500,0.7,282.44,-5.76727638949,0.002,1.0,0.002,500.000006643,-5.76727638949,92.5333,,8656.05151893,0.002,1,100,1.0
1.0,1.0,3.50449e-18,2.38746061352,8813.96717743,500.0,2.38746,-5.40605,500,0.7,296.01,2.38746061352,0.01,1.0,0.01,100.0,2.38746061352,93.4121,,8813.96717743,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-20.2212696524,8492.85447448,500.0,-8.9169,-14.4277,500,0.7,243.02,-20.2212696524,0.005,1.0,0.005,200.000000102,-20.2212696524,93.2452,,8492.85447448,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-3.45198911316,8826.65336661,500.0,-7.09527,-11.5949,500,0.7,288.16,-3.45198911316,0.00333333,1.0,0.00333333,299.999969474,-3.45198911316,93.3589,,8826.65336661,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-6.44036018803,9106.51100366,500.0,-6.93154,-10.8578,500,0.7,278.21,-6.44036018803,0.0025,1.0,0.0025,400.0,-6.44036018803,93.7595,,9106.51100366,0.0025,2,100,1.0
1.0,1.0,5.43187e-20,-5.28497377695,9022.40282077,500.0,-6.60223,-10.114,500,0.7,277.96,-5.28497377695,0.002,1.0,0.002,500.000006643,-5.28497377695,93.9125,,9022.40282077,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-21.8257651526,8599.22853636,500.0,-21.8258,-29.5214,500,0.7,238.04,-21.8257651526,0.01,1.0,0.01,100.0,-21.8257651526,92.2672,,8599.22853636,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-13.8103689598,9045.66088735,500.0,-17.8181,-23.4869,500,0.7,260.83,-13.8103689598,0.005,1.0,0.005,200.000000102,-13.8103689598,93.5429,,9045.66088735,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-9.87245027558,8995.60118385,500.0,-15.1695,-19.7981,500,0.7,269.97,-9.87245027558,0.00333333,1.0,0.00333333,299.999969474,-9.87245027558,93.8941,,8995.60118385,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-15.1682085264,8677.94377246,500.0,-15.1692,-19.1777,500,0.7,255.97,-15.1682085264,0.0025,1.0,0.0025,400.0,-15.1682085264,93.5942,,8677.94377246,0.0025,2,100,1.0
1.0,1.0,5.43187e-20,-4.55680582294,8904.03815546,500.0,-13.0467,-16.632,500,0.7,282.27,-4.55680582294,0.002,1.0,0.002,500.000006643,-4.55680582294,93.7492,,8904.03815546,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-5.98777742137,9123.56379448,500.0,-5.98778,-14.1655,500,0.7,277.98,-5.98777742137,0.01,1.0,0.01,100.0,-5.98777742137,95.0386,,9123.56379448,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-17.2772850474,8753.86197701,500.0,-11.6325,-17.415,500,0.7,251.01,-17.2772850474,0.005,1.0,0.005,200.000000102,-17.2772850474,94.2401,,8753.86197701,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-25.2893658488,8765.56033672,500.0,-16.1848,-20.9062,500,0.7,232.97,-25.2893658488,0.00333333,1.0,0.00333333,299.999969474,-25.2893658488,94.1003,,8765.56033672,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-14.7708358876,9127.67748855,500.0,-15.8313,-19.9202,500,0.7,256.08,-14.7708358876,0.0025,1.0,0.0025,400.0,-14.7708358876,94.3431,,9127.67748855,0.0025,2,100,1.0
1.0,1.0,5.43187e-20,3.35610962497,8588.56937985,500.0,-11.9938,-15.651,500,0.7,299.67,3.35610962497,0.002,1.0,0.002,500.000006643,3.35610962497,94.2335,,8588.56937985,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-6.62865814809,8806.82969892,500.0,-6.62866,-14.2593,500,0.7,273.08,-6.62865814809,0.01,1.0,0.01,100.0,-6.62865814809,93.3743,,8806.82969892,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-6.24461889188,8825.22272006,500.0,-6.43664,-12.043,500,0.7,279.22,-6.24461889188,0.005,1.0,0.005,200.000000102,-6.24461889188,93.4232,,8825.22272006,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-16.8931447322,9091.72879734,500.0,-9.92214,-14.4997,500,0.7,255.91,-16.8931447322,0.00333333,1.0,0.00333333,299.999969474,-16.8931447322,94.0381,,9091.72879734,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-18.0520728698,8642.85818703,500.0,-11.9546,-15.9316,500,0.7,245.98,-18.0520728698,0.0025,1.0,0.0025,400.0,-18.0520728698,93.7223,,8642.85818703,0.0025,2,100,1.0
1.0,1.0,5.43187e-20,-10.3734193153,8778.47613324,500.0,-11.6384,-15.3705,500,0.7,269.39,-10.3734193153,0.002,1.0,0.002,500.000006643,-10.3734193153,93.625,,8778.47613324,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-12.2389193156,8937.69235265,500.0,-12.2389,-19.7165,500,0.7,266.61,-12.2389193156,0.01,1.0,0.01,100.0,-12.2389193156,94.0655,,8937.69235265,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-8.61928281295,8938.1253044,500.0,-10.4291,-15.8499,500,0.7,272.99,-8.61928281295,0.005,1.0,0.005,200.000000102,-8.61928281295,94.084,,8938.1253044,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-2.46094572388,8933.28139332,500.0,-7.77305,-12.1991,500,0.7,287.23,-2.46094572388,0.00333333,1.0,0.00333333,299.999969474,-2.46094572388,94.1451,,8933.28139332,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-17.244737102,9114.17690069,500.0,-10.141,-14.1579,500,0.7,251.41,-17.244737102,0.0025,1.0,0.0025,400.0,-17.244737102,94.446,,9114.17690069,0.0025,2,100,1.0
0.999991,1.0,1.56119e-17,2.19120502497,9046.7182413,500.0,-7.67453,-11.2674,500,0.7,295.84,2.19120502497,0.00199998,1.00001,0.00200002,500.000091942,2.19120502497,94.613,3.87629e-12,9046.7182413,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-16.0573056139,8684.38070843,500.0,-16.0573,-23.5972,500,0.7,255.58,-16.0573056139,0.01,1.0,0.01,100.0,-16.0573056139,92.7229,,8684.38070843,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-9.83403068769,8931.67079141,500.0,-12.9457,-18.6168,500,0.7,268.86,-9.83403068769,0.005,1.0,0.005,200.000000102,-9.83403068769,93.4325,,8931.67079141,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-18.3334216003,8858.98790114,500.0,-14.7416,-19.372,500,0.7,252.58,-18.3334216003,0.00333333,1.0,0.00333333,299.999969474,-18.3334216003,93.5397,,8858.98790114,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-33.594873556,8070.41033503,500.0,-19.4549,-23.465,500,0.7,215.73,-33.594873556,0.0025,1.0,0.0025,400.0,-33.594873556,92.878,,8070.41033503,0.0025,2,100,1.0
0.999967,1.0,1.50513e-16,-19.6163675557,8626.41345636,500.0,-19.4872,-23.0739,500,0.7,243.32,-19.6163675557,0.00199993,1.00003,0.00200005,500.000177241,-19.6163675557,92.7852,3.76032e-11,8626.41345636,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-4.00504068357,8776.10896708,500.0,-4.00504,-11.727,500,0.7,283.01,-4.00504068357,0.01,1.0,0.01,100.0,-4.00504068357,93.2113,,8776.10896708,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-9.26499482078,8957.06605093,500.0,-6.63502,-12.4535,500,0.7,269.2,-9.26499482078,0.005,1.0,0.005,200.000000102,-9.26499482078,93.7275,,8957.06605093,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-16.3698944603,9056.17727068,500.0,-9.87998,-14.6307,500,0.7,256.83,-16.3698944603,0.00333333,1.0,0.00333333,299.999969474,-16.3698944603,94.1603,,9056.17727068,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-8.15633295959,8765.02935057,500.0,-9.44907,-13.5633,500,0.7,274.63,-8.15633295959,0.0025,1.0,0.0025,400.0,-8.15633295959,93.9123,,8765.02935057,0.0025,2,100,1.0
1.0,1.0,5.43187e-20,-11.6555169644,9014.91185102,500.0,-9.89036,-13.5703,500,0.7,260.31,-11.6555169644,0.002,1.0,0.002,500.000006643,-11.6555169644,94.0284,,9014.91185102,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-9.81495971855,9080.5065614,500.0,-9.81496,-17.6402,500,0.7,266.03,-9.81495971855,0.01,1.0,0.01,100.0,-9.81495971855,94.814,,9080.5065614,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-2.4755818978,8937.13117901,500.0,-6.14527,-11.8162,500,0.7,286.14,-2.4755818978,0.005,1.0,0.005,200.000000102,-2.4755818978,94.5103,,8937.13117901,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-24.2421362397,8344.73440493,500.0,-12.1776,-17.0373,500,0.7,239.69,-24.2421362397,0.00333333,1.0,0.00333333,299.999969474,-24.2421362397,93.7088,,8344.73440493,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-16.7341065462,8693.23548569,500.0,-13.3167,-17.5254,500,0.7,250.74,-16.7341065462,0.0025,1.0,0.0025,400.0,-16.7341065462,93.4958,,8693.23548569,0.0025,2,100,1.0
1.0,1.0,5.43187e-20,-5.56293386542,8994.33278493,500.0,-11.7659,-15.5303,500,0.7,278.0,-5.56293386542,0.002,1.0,0.002,500.000006643,-5.56293386542,93.7213,,8994.33278493,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-6.68886441111,8611.21258359,500.0,-6.68886,-14.8975,500,0.7,273.62,-6.68886441111,0.01,1.0,0.01,100.0,-6.68886441111,92.3315,,8611.21258359,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-20.7168352258,8652.0884426,500.0,-13.7028,-19.5072,500,0.7,247.46,-20.7168352258,0.005,1.0,0.005,200.000000102,-20.7168352258,92.7067,,8652.0884426,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-19.3210888901,8755.35688234,500.0,-15.5756,-20.3148,500,0.7,247.7,-19.3210888901,0.00333333,1.0,0.00333333,299.999969474,-19.3210888901,92.8761,,8755.35688234,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-5.40244335725,8981.78308954,500.0,-13.0323,-17.1366,500,0.7,278.77,-5.40244335725,0.0025,1.0,0.0025,400.0,-5.40244335725,93.3374,,8981.78308954,0.0025,2,100,1.0
1.0,1.0,5.43187e-20,-2.27575763835,8639.93018954,500.0,-10.881,-14.552,500,0.7,283.47,-2.27575763835,0.002,1.0,0.002,500.000006643,-2.27575763835,93.2669,,8639.93018954,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-30.8222440422,8227.46672178,500.0,-30.8222,-38.3854,500,0.7,225.24,-30.8222440422,0.01,1.0,0.01,100.0,-30.8222440422,90.2507,,8227.46672178,0.01,2,100,1.0
1.0,1.0,2.1793e-19,10.1050990907,8507.54471684,500.0,-10.3586,-16.0148,500,0.7,317.97,10.1050990907,0.005,1.0,0.005,200.000000102,10.1050990907,93.2877,,8507.54471684,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-17.3418631113,8256.77402955,500.0,-12.6863,-17.3046,500,0.7,256.74,-17.3418631113,0.00333333,1.0,0.00333333,299.999969474,-17.3418631113,92.3975,,8256.77402955,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-14.9624787446,9059.58451706,500.0,-13.2554,-17.2549,500,0.7,255.26,-14.9624787446,0.0025,1.0,0.0025,400.0,-14.9624787446,92.9849,,9059.58451706,0.0025,2,100,1.0
1.0,1.0,5.43187e-20,-6.15549798865,9023.67369063,500.0,-11.8354,-15.4127,500,0.7,278.17,-6.15549798865,0.002,1.0,0.002,500.000006643,-6.15549798865,93.3365,,9023.67369063,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-21.3852134308,8461.18645142,500.0,-21.3852,-28.7539,500,0.7,239.49,-21.3852134308,0.01,1.0,0.01,100.0,-21.3852134308,91.5236,,8461.18645142,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-20.4670884824,8572.00341474,500.0,-20.9261,-26.4722,500,0.7,237.66,-20.4670884824,0.005,1.0,0.005,200.000000102,-20.4670884824,91.824,,8572.00341474,0.005,2,100,1.0
1.0,1.0,5.43914e-20,1.60122863999,8828.93336387,500.0,-13.417,-18.0124,500,0.7,293.47,1.60122863999,0.00333333,1.0,0.00333333,299.999969474,1.60122863999,92.9915,,8828.93336387,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-21.6423705853,8792.54764187,500.0,-15.4734,-19.7058,500,0.7,238.84,-21.6423705853,0.0025,1.0,0.0025,400.0,-21.6423705853,93.1365,,8792.54764187,0.0025,2,100,1.0
1.0,1.0,5.43187e-20,-9.92502079639,9061.06771091,500.0,-14.3637,-18.1493,500,0.7,265.25,-9.92502079639,0.002,1.0,0.002,500.000006643,-9.92502079639,93.4802,,9061.06771091,0.002,1,100,1.0
1.0,1.0,3.50449e-18,-34.4244075988,8204.8542544,500.0,-34.4244,-42.2314,500,0.7,212.18,-34.4244075988,0.01,1.0,0.01,100.0,-34.4244075988,90.1266,,8204.8542544,0.01,2,100,1.0
1.0,1.0,2.1793e-19,-12.8928299929,8722.65620421,500.0,-23.6586,-29.179,500,0.7,260.49,-12.8928299929,0.005,1.0,0.005,200.000000102,-12.8928299929,92.1684,,8722.65620421,0.005,2,100,1.0
1.0,1.0,5.43914e-20,-12.8334327002,8844.8364492,500.0,-20.0502,-24.6531,500,0.7,265.58,-12.8334327002,0.00333333,1.0,0.00333333,299.999969474,-12.8334327002,92.7803,,8844.8364492,0.00333333,2,100,1.0
1.0,1.0,5.4346e-20,-10.8239908913,8860.0770255,500.0,-17.7437,-21.7299,500,0.7,268.41,-10.8239908913,0.0025,1.0,0.0025,400.0,-10.8239908913,93.0858,,8860.0770255,0.0025,2,100,1.0
