ESSClassic,AvgDiscRet,AvgVanillaIw,MaxNormIw,MinNormIw,VarRet,J,Bound,MinVanillaIw,AvgRet,VarJ,MaxVanillaIw,ESSRenyi,AvgEpLen,BatchSize,VanillaAvgRet,VarVanillaIw,VarNormIw,VarDiscRet,AvgNormIw,eRenyi2
100.0,-5.547917680814862e-13,1.0,0.01,0.01,0.015847499958732653,5.820766e-10,-0.011842596,1.0,-5.547917680814862e-13,0.12525584,1.0,nan,500.0,100,4999.85841526984,,3.5044917e-18,0.015847499958732653,0.009999998,nan
100.0,9.094947017729283e-14,1.0,0.01,0.01,0.011931055957953091,1.5133992e-09,-0.009553637,1.0,9.094947017729283e-14,0.10868185,1.0,nan,500.0,100,4999.886261911583,,3.5044917e-18,0.011931055957953091,0.009999998,nan
100.0,4.547473508864641e-13,1.0,0.01,0.01,249987.67085689708,3.0994415e-06,-4.218381,1.0,4.547473508864641e-13,497.4814,1.0,nan,495.01,100,4949.877814310337,,3.5044917e-18,249987.67085689708,0.009999998,nan
100.0,2.7284841053187846e-14,1.0,0.01,0.01,0.01090886702996424,2.910383e-10,-0.008048217,1.0,2.7284841053187846e-14,0.10392198,1.0,nan,500.0,100,4999.903727664069,,3.5044917e-18,0.01090886702996424,0.009999998,nan
100.0,-5.002220859751106e-13,1.0,0.01,0.01,249987.30399893355,2.861023e-06,-4.2186804,1.0,-5.002220859751106e-13,497.48105,1.0,nan,495.01,100,4949.874173790504,,3.5044917e-18,249987.30399893355,0.009999998,nan
100.0,8.094502845779061e-13,1.0,0.01,0.01,0.016744041123237585,1.0477379e-09,-0.012162301,1.0,8.094502845779061e-13,0.12875015,1.0,nan,500.0,100,4999.854527803746,,3.5044917e-18,0.016744041123237585,0.009999998,nan
100.0,5.456968210637569e-14,1.0,0.01,0.01,494922.4646060138,-7.6293945e-06,-8.427454,1.0,5.456968210637569e-14,699.98083,1.0,nan,490.02,100,4899.866126917732,,3.5044917e-18,494922.4646060138,0.009999998,nan
100.0,-3.4560798667371273e-13,1.0,0.01,0.01,0.01318298196092326,-4.656613e-10,-0.011180757,1.0,-3.4560798667371273e-13,0.11424164,1.0,nan,500.0,100,4999.866674692754,,3.5044917e-18,0.01318298196092326,0.009999998,nan
100.0,7.003109203651548e-13,1.0,0.01,0.01,0.012534399824340613,9.313226e-10,-0.0087527055,1.0,7.003109203651548e-13,0.11139593,1.0,nan,500.0,100,4999.89573222149,,3.5044917e-18,0.012534399824340613,0.009999998,nan
100.0,4.2746250983327625e-13,1.0,0.01,0.01,0.01202639272936623,-3.4924597e-10,-0.008702046,1.0,4.2746250983327625e-13,0.10911521,1.0,nan,500.0,100,4999.89610347325,,3.5044917e-18,0.01202639272936623,0.009999998,nan
100.0,8.185452315956354e-13,1.0,0.01,0.01,0.013154392738915268,4.656613e-10,-0.0104492,1.0,8.185452315956354e-13,0.1141177,1.0,nan,500.0,100,4999.875435674545,,3.5044917e-18,0.013154392738915268,0.009999998,nan
100.0,5.729816621169448e-13,1.0,0.01,0.01,0.014171817920263032,-2.6193447e-10,-0.010506644,1.0,5.729816621169448e-13,0.11844872,1.0,nan,500.0,100,4999.874616005963,,3.5044917e-18,0.014171817920263032,0.009999998,nan
100.0,4.2746250983327625e-13,1.0,0.01,0.01,0.012487585831191242,-9.313226e-10,-0.010751582,1.0,4.2746250983327625e-13,0.111187726,1.0,nan,500.0,100,4999.871829885155,,3.5044917e-18,0.012487585831191242,0.009999998,nan
100.0,-8.276401786133647e-13,1.0,0.01,0.01,0.011630217166130111,-2.3283064e-10,-0.010406082,1.0,-8.276401786133647e-13,0.10730292,1.0,nan,500.0,100,4999.876332887232,,3.5044917e-18,0.011630217166130111,0.009999998,nan
100.0,2.9103830456733704e-13,1.0,0.01,0.01,248991.12952550998,-8.34465e-07,-4.2095947,1.0,2.9103830456733704e-13,496.4889,1.0,nan,495.02,100,4949.982139335951,,3.5044917e-18,248991.12952550998,0.009999998,nan
100.0,-2.091837814077735e-13,1.0,0.01,0.01,248988.69792547397,5.9604645e-07,-4.211508,1.0,-2.091837814077735e-13,496.48645,1.0,nan,495.02,100,4949.958604469012,,3.5044917e-18,248988.69792547397,0.009999998,nan
100.0,-1.1823431123048067e-13,1.0,0.01,0.01,249987.52529670057,1.9073486e-06,-4.218447,1.0,-1.1823431123048067e-13,497.4813,1.0,nan,495.01,100,4949.876379863865,,3.5044917e-18,249987.52529670057,0.009999998,nan
100.0,3.637978807091713e-14,1.0,0.01,0.01,248991.75724199077,-1.0728836e-06,-4.2089834,1.0,3.637978807091713e-14,496.48953,1.0,nan,495.02,100,4949.9890959254,,3.5044917e-18,248991.75724199077,0.009999998,nan
100.0,-3.2741809263825415e-13,1.0,0.01,0.01,249986.82541840323,1.9073486e-06,-4.2190876,1.0,-3.2741809263825415e-13,497.48053,1.0,nan,495.01,100,4949.869398879071,,3.5044917e-18,249986.82541840323,0.009999998,nan
100.0,4.0017766878008843e-13,1.0,0.01,0.01,0.012362330364597175,1.0477379e-09,-0.009795203,1.0,4.0017766878008843e-13,0.11062869,1.0,nan,500.0,100,4999.883303604415,,3.5044917e-18,0.012362330364597175,0.009999998,nan
100.0,9.094947017729283e-15,1.0,0.01,0.01,0.015224208193824175,-4.656613e-10,-0.0119618345,1.0,9.094947017729283e-15,0.12276793,1.0,nan,500.0,100,4999.857839076924,,3.5044917e-18,0.015224208193824175,0.009999998,nan
100.0,7.185008144006133e-13,1.0,0.01,0.01,0.014023801070774954,2.3283064e-10,-0.012606925,1.0,7.185008144006133e-13,0.117828526,1.0,nan,500.0,100,4999.85006868965,,3.5044917e-18,0.014023801070774954,0.009999998,nan
100.0,-1.3642420526593923e-13,1.0,0.01,0.01,249987.05368114953,-3.8146973e-06,-4.2189145,1.0,-1.3642420526593923e-13,497.4808,1.0,nan,495.01,100,4949.871691279782,,3.5044917e-18,249987.05368114953,0.009999998,nan
100.0,1.4551915228366852e-13,1.0,0.01,0.01,0.012616821402760625,1.0477379e-09,-0.008464468,1.0,1.4551915228366852e-13,0.111761585,1.0,nan,500.0,100,4999.899409846184,,3.5044917e-18,0.012616821402760625,0.009999998,nan
100.0,-6.275513442233204e-13,1.0,0.01,0.01,0.014403070932771395,1.7462298e-09,-0.010520286,1.0,-6.275513442233204e-13,0.11941122,1.0,nan,500.0,100,4999.874548362362,,3.5044917e-18,0.014403070932771395,0.009999998,nan
100.0,4.911271389573813e-13,1.0,0.01,0.01,249989.89368354104,-2.3841858e-06,-4.216491,1.0,4.911271389573813e-13,497.4837,1.0,nan,495.01,100,4949.899861676699,,3.5044917e-18,249989.89368354104,0.009999998,nan
100.0,-5.456968210637569e-14,1.0,0.01,0.01,0.015071360767414636,-9.313226e-10,-0.009946252,1.0,-5.456968210637569e-14,0.1221501,1.0,nan,500.0,100,4999.881587490502,,3.5044917e-18,0.015071360767414636,0.009999998,nan
100.0,3.0013325158506633e-13,1.0,0.01,0.01,733837.7069079684,4.7683716e-06,-12.625324,1.0,3.0013325158506633e-13,852.3493,1.0,nan,485.04,100,4849.9878251527425,,3.5044917e-18,733837.7069079684,0.009999998,nan
100.0,3.8198777474462985e-13,1.0,0.01,0.01,0.015816000653591466,2.3283064e-10,-0.0105842855,1.0,3.8198777474462985e-13,0.1251313,1.0,nan,500.0,100,4999.873815257035,,3.5044917e-18,0.015816000653591466,0.009999998,nan
100.0,2.2737367544323206e-13,1.0,0.01,0.01,0.012793219990615865,,-0.010298358,1.0,2.2737367544323206e-13,0.112540156,1.0,nan,500.0,100,4999.877063572618,,3.5044917e-18,0.012793219990615865,0.009999998,nan
100.0,-1.546140993013978e-13,1.0,0.01,0.01,249989.5271530221,2.3841858e-06,-4.216811,1.0,-1.546140993013978e-13,497.48328,1.0,nan,495.01,100,4949.896190932061,,3.5044917e-18,249989.5271530221,0.009999998,nan
100.0,6.09361450187862e-13,1.0,0.01,0.01,0.013015837443231182,3.4924597e-10,-0.0104984725,1.0,6.09361450187862e-13,0.1135151,1.0,nan,500.0,100,4999.875106280101,,3.5044917e-18,0.013015837443231182,0.009999998,nan
100.0,9.094947017729283e-14,1.0,0.01,0.01,249988.07540795035,-3.9339066e-06,-4.217966,1.0,9.094947017729283e-14,497.48187,1.0,nan,495.01,100,4949.881824907869,,3.5044917e-18,249988.07540795035,0.009999998,nan
100.0,-9.094947017729282e-13,1.0,0.01,0.01,0.014008933999715988,-2.6193447e-10,-0.00986205,1.0,-9.094947017729282e-13,0.11776606,1.0,nan,500.0,100,4999.882495017908,,3.5044917e-18,0.014008933999715988,0.009999998,nan
100.0,-6.184563972055912e-13,1.0,0.01,0.01,0.013616199186839479,1.1641532e-10,-0.012286142,1.0,-6.184563972055912e-13,0.11610357,1.0,nan,500.0,100,4999.853728668584,,3.5044917e-18,0.013616199186839479,0.009999998,nan
100.0,2.9103830456733704e-13,1.0,0.01,0.01,0.011982115880822996,-3.4924597e-10,-0.010082803,1.0,2.9103830456733704e-13,0.10891416,1.0,nan,500.0,100,4999.879850059225,,3.5044917e-18,0.011982115880822996,0.009999998,nan
100.0,1.9099388737231492e-13,1.0,0.01,0.01,249988.08424275822,-7.987022e-06,-4.2180405,1.0,1.9099388737231492e-13,497.48184,1.0,nan,495.01,100,4949.881886357151,,3.5044917e-18,249988.08424275822,0.009999998,nan
100.0,-5.184119800105691e-13,1.0,0.01,0.01,248989.74199438977,-1.3113022e-06,-4.2107396,1.0,-5.184119800105691e-13,496.4875,1.0,nan,495.02,100,4949.968603973963,,3.5044917e-18,248989.74199438977,0.009999998,nan
100.0,-7.275957614183426e-14,1.0,0.01,0.01,0.009725688677269483,4.656613e-10,-0.008611976,1.0,-7.275957614183426e-14,0.09812457,1.0,nan,500.0,100,4999.897233096956,,3.5044917e-18,0.009725688677269483,0.009999998,nan
100.0,2.8194335754960775e-13,1.0,0.01,0.01,249985.35108480867,-4.2915344e-06,-4.220291,1.0,2.8194335754960775e-13,497.47916,1.0,nan,495.01,100,4949.854806423639,,3.5044917e-18,249985.35108480867,0.009999998,nan
100.0,-1.9099388737231492e-13,1.0,0.01,0.01,0.014033115426644644,1.1641532e-10,-0.011131598,1.0,-1.9099388737231492e-13,0.11786765,1.0,nan,500.0,100,4999.867199849477,,3.5044917e-18,0.014033115426644644,0.009999998,nan
100.0,3.3651303965598344e-13,1.0,0.01,0.01,249985.4024669438,-8.34465e-07,-4.220265,1.0,3.3651303965598344e-13,497.47922,1.0,nan,495.01,100,4949.855329878222,,3.5044917e-18,249985.4024669438,0.009999998,nan
100.0,-4.638422979041934e-13,1.0,0.01,0.01,249987.07501791324,-4.7683716e-07,-4.2188206,1.0,-4.638422979041934e-13,497.48087,1.0,nan,495.01,100,4949.8719023511585,,3.5044917e-18,249987.07501791324,0.009999998,nan
100.0,-1.6370904631912708e-13,1.0,0.01,0.01,0.016317496508864663,1.6298145e-09,-0.012147792,1.0,-1.6370904631912708e-13,0.12709965,1.0,nan,500.0,100,4999.855313829513,,3.5044917e-18,0.016317496508864663,0.009999998,nan
100.0,3.092281986027956e-13,1.0,0.01,0.01,0.013676486271547427,,-0.010440173,1.0,3.092281986027956e-13,0.11636031,1.0,nan,500.0,100,4999.875685170632,,3.5044917e-18,0.013676486271547427,0.009999998,nan
100.0,-1.8189894035458565e-14,1.0,0.01,0.01,248988.9699268056,2.1457672e-06,-4.211383,1.0,-1.8189894035458565e-14,496.4867,1.0,nan,495.02,100,4949.96049822255,,3.5044917e-18,248988.9699268056,0.009999998,nan
100.0,5.184119800105691e-13,1.0,0.01,0.01,0.013330710435774398,-4.656613e-10,-0.009485069,1.0,5.184119800105691e-13,0.11487995,1.0,nan,500.0,100,4999.886908723546,,3.5044917e-18,0.013330710435774398,0.009999998,nan
100.0,5.456968210637569e-13,1.0,0.01,0.01,0.011469653832786569,-1.2223609e-09,-0.009159799,1.0,5.456968210637569e-13,0.10655964,1.0,nan,500.0,100,4999.891044558743,,3.5044917e-18,0.011469653832786569,0.009999998,nan
100.0,3.2741809263825415e-13,1.0,0.01,0.01,0.015097288041045868,-1.1641532e-09,-0.010975974,1.0,3.2741809263825415e-13,0.122255124,1.0,nan,500.0,100,4999.869194447992,,3.5044917e-18,0.015097288041045868,0.009999998,nan
100.0,-3.3651303965598344e-13,1.0,0.01,0.01,0.009827742366691455,,-0.009663533,1.0,-3.3651303965598344e-13,0.09863805,1.0,nan,500.0,100,4999.884706327919,,3.5044917e-18,0.009827742366691455,0.009999998,nan
100.0,5.547917680814862e-13,1.0,0.01,0.01,249987.8675289841,9.536743e-07,-4.2182217,1.0,5.547917680814862e-13,497.48163,1.0,nan,495.01,100,4949.87975313915,,3.5044917e-18,249987.8675289841,0.009999998,nan
100.0,-1.8189894035458565e-14,1.0,0.01,0.01,0.013429823970769465,,-0.011066411,1.0,-1.8189894035458565e-14,0.11530623,1.0,nan,500.0,100,4999.868481709289,,3.5044917e-18,0.013429823970769465,0.009999998,nan
100.0,-6.730260793119669e-13,1.0,0.01,0.01,0.014558328893389455,9.313226e-10,-0.011781917,1.0,-6.730260793119669e-13,0.12005309,1.0,nan,500.0,100,4999.859793866659,,3.5044917e-18,0.014558328893389455,0.009999998,nan
100.0,7.003109203651548e-13,1.0,0.01,0.01,0.011212533242952214,-1.6298145e-09,-0.011316401,1.0,7.003109203651548e-13,0.105358474,1.0,nan,500.0,100,4999.865160931641,,3.5044917e-18,0.011212533242952214,0.009999998,nan
100.0,-4.547473508864641e-13,1.0,0.01,0.01,0.012559496631563227,2.3283064e-10,-0.009475809,1.0,-4.547473508864641e-13,0.11150739,1.0,nan,500.0,100,4999.886821069593,,3.5044917e-18,0.012559496631563227,0.009999998,nan
100.0,2.0008883439004421e-13,1.0,0.01,0.01,0.01566153302524551,-1.6880222e-09,-0.010703067,1.0,2.0008883439004421e-13,0.124518745,1.0,nan,500.0,100,4999.872709090976,,3.5044917e-18,0.01566153302524551,0.009999998,nan
100.0,-1.0459189070388674e-12,1.0,0.01,0.01,0.010949804916503884,3.4924597e-10,-0.009527447,1.0,-1.0459189070388674e-12,0.1041168,1.0,nan,500.0,100,4999.886414989092,,3.5044917e-18,0.010949804916503884,0.009999998,nan
100.0,1.546140993013978e-13,1.0,0.01,0.01,0.012972557577029382,,-0.010462821,1.0,1.546140993013978e-13,0.113326214,1.0,nan,500.0,100,4999.875550710342,,3.5044917e-18,0.012972557577029382,0.009999998,nan
100.0,1.1004885891452431e-12,1.0,0.01,0.01,494927.26665773854,-1.4305115e-05,-8.425475,1.0,1.1004885891452431e-12,699.9843,1.0,nan,490.02,100,4899.889911343102,,3.5044917e-18,494927.26665773854,0.009999998,nan
100.0,-6.548361852765083e-13,1.0,0.01,0.01,248991.3955283612,2.503395e-06,-4.2093472,1.0,-6.548361852765083e-13,496.4891,1.0,nan,495.02,100,4949.984774488367,,3.5044917e-18,248991.3955283612,0.009999998,nan
100.0,-2.6375346351414917e-13,1.0,0.01,0.01,0.01463730934013008,-1.7462298e-09,-0.011001353,1.0,-2.6375346351414917e-13,0.12037831,1.0,nan,500.0,100,4999.868904503938,,3.5044917e-18,0.01463730934013008,0.009999998,nan
100.0,7.548806024715304e-13,1.0,0.01,0.01,0.015737267584067845,-6.9849193e-10,-0.011466827,1.0,7.548806024715304e-13,0.12481944,1.0,nan,500.0,100,4999.863707622263,,3.5044917e-18,0.015737267584067845,0.009999998,nan
100.0,1.4551915228366852e-13,1.0,0.01,0.01,0.014573348854728602,-6.9849193e-10,-0.011392407,1.0,1.4551915228366852e-13,0.12011501,1.0,nan,500.0,100,4999.86454129473,,3.5044917e-18,0.014573348854728602,0.009999998,nan
100.0,-6.366462912410498e-14,1.0,0.01,0.01,0.015359631358153276,-4.656613e-10,-0.010722219,1.0,-6.366462912410498e-14,0.12331276,1.0,nan,500.0,100,4999.872490278824,,3.5044917e-18,0.015359631358153276,0.009999998,nan
100.0,5.729816621169448e-13,1.0,0.01,0.01,249988.56591408738,-6.198883e-06,-4.2176285,1.0,5.729816621169448e-13,497.4823,1.0,nan,495.01,100,4949.88668399151,,3.5044917e-18,249988.56591408738,0.009999998,nan
100.0,8.276401786133647e-13,1.0,0.01,0.01,0.013048650042761099,8.1490725e-10,-0.010195735,1.0,8.276401786133647e-13,0.1136581,1.0,nan,500.0,100,4999.87849130772,,3.5044917e-18,0.013048650042761099,0.009999998,nan
100.0,-1.0004441719502211e-12,1.0,0.01,0.01,0.015479115695961687,6.9849193e-10,-0.010617802,1.0,-1.0004441719502211e-12,0.12379145,1.0,nan,500.0,100,4999.87281614841,,3.5044917e-18,0.015479115695961687,0.009999998,nan
100.0,-3.8198777474462985e-13,1.0,0.01,0.01,0.017087102346574182,-1.1641532e-10,-0.011327405,1.0,-3.8198777474462985e-13,0.13006242,1.0,nan,500.0,100,4999.865373787438,,3.5044917e-18,0.017087102346574182,0.009999998,nan
100.0,-1.0095391189679504e-12,1.0,0.01,0.01,0.013339028267579656,2.3283064e-10,-0.010852291,1.0,-1.0095391189679504e-12,0.11491578,1.0,nan,500.0,100,4999.8703866624555,,3.5044917e-18,0.013339028267579656,0.009999998,nan
100.0,2.1827872842550277e-13,1.0,0.01,0.01,0.017472579645019918,2.0954758e-09,-0.013049265,1.0,2.1827872842550277e-13,0.1315213,1.0,nan,500.0,100,4999.844544971985,,3.5044917e-18,0.017472579645019918,0.009999998,nan
100.0,-9.731593308970333e-13,1.0,0.01,0.01,0.012333375796715059,4.656613e-10,-0.010495389,1.0,-9.731593308970333e-13,0.11049906,1.0,nan,500.0,100,4999.874984747894,,3.5044917e-18,0.012333375796715059,0.009999998,nan
100.0,7.73070496506989e-13,1.0,0.01,0.01,0.013377228711296868,4.656613e-10,-0.0110509,1.0,7.73070496506989e-13,0.115080215,1.0,nan,500.0,100,4999.868047630242,,3.5044917e-18,0.013377228711296868,0.009999998,nan
100.0,3.2741809263825415e-13,1.0,0.01,0.01,0.017700660850275683,1.2805685e-09,-0.012661958,1.0,3.2741809263825415e-13,0.13237694,1.0,nan,500.0,100,4999.849473597562,,3.5044917e-18,0.017700660850275683,0.009999998,nan
100.0,2.7284841053187846e-14,1.0,0.01,0.01,0.013626375844349711,-9.313226e-10,-0.011113532,1.0,2.7284841053187846e-14,0.11614694,1.0,nan,500.0,100,4999.867568271462,,3.5044917e-18,0.013626375844349711,0.009999998,nan
100.0,-4.2746250983327625e-13,1.0,0.01,0.01,249988.4240917978,-5.2452087e-06,-4.2177353,1.0,-4.2746250983327625e-13,497.48218,1.0,nan,495.01,100,4949.885264528972,,3.5044917e-18,249988.4240917978,0.009999998,nan
100.0,-3.54702933691442e-13,1.0,0.01,0.01,0.013551745306111387,-1.3969839e-09,-0.011161292,1.0,-3.54702933691442e-13,0.11582844,1.0,nan,500.0,100,4999.867251861357,,3.5044917e-18,0.013551745306111387,0.009999998,nan
100.0,-4.2746250983327625e-13,1.0,0.01,0.01,0.01695222658540712,-6.9849193e-10,-0.01131938,1.0,-4.2746250983327625e-13,0.12954807,1.0,nan,500.0,100,4999.865373262692,,3.5044917e-18,0.01695222658540712,0.009999998,nan
100.0,1.1459633242338896e-12,1.0,0.01,0.01,249984.73225362794,3.5762787e-06,-4.22083,1.0,1.1459633242338896e-12,497.47852,1.0,nan,495.01,100,4949.848679948791,,3.5044917e-18,249984.73225362794,0.009999998,nan
100.0,6.09361450187862e-13,1.0,0.01,0.01,248991.73069767433,-1.5497208e-06,-4.2090025,1.0,6.09361450187862e-13,496.4895,1.0,nan,495.02,100,4949.988002858582,,3.5044917e-18,248991.73069767433,0.009999998,nan
100.0,-1.6370904631912708e-13,1.0,0.01,0.01,493940.70159197197,-5.722046e-06,-8.416954,1.0,-1.6370904631912708e-13,699.28625,1.0,nan,490.03,100,4899.991234978213,,3.5044917e-18,493940.70159197197,0.009999998,nan
100.0,3.637978807091713e-14,1.0,0.01,0.01,0.013270655287529479,4.656613e-10,-0.01074327,1.0,3.637978807091713e-14,0.114620894,1.0,nan,500.0,100,4999.872221955422,,3.5044917e-18,0.013270655287529479,0.009999998,nan
100.0,4.638422979041934e-13,1.0,0.01,0.01,0.012129621167425836,1.4551915e-10,-0.0102923885,1.0,4.638422979041934e-13,0.1095825,1.0,nan,500.0,100,4999.877160231239,,3.5044917e-18,0.012129621167425836,0.009999998,nan
100.0,-3.0013325158506633e-13,1.0,0.01,0.01,0.012397545443803875,5.820766e-11,-0.010617323,1.0,-3.0013325158506633e-13,0.11078614,1.0,nan,500.0,100,4999.8737840761805,,3.5044917e-18,0.012397545443803875,0.009999998,nan
100.0,-8.549250196665525e-13,1.0,0.01,0.01,0.016179739725814563,4.3655746e-10,-0.012065255,1.0,-8.549250196665525e-13,0.126562,1.0,nan,500.0,100,4999.85635222967,,3.5044917e-18,0.016179739725814563,0.009999998,nan
100.0,9.003997547551989e-13,1.0,0.01,0.01,0.014101563454705777,1.3969839e-09,-0.010270107,1.0,9.003997547551989e-13,0.118154764,1.0,nan,500.0,100,4999.877797671669,,3.5044917e-18,0.014101563454705777,0.009999998,nan
100.0,2.091837814077735e-13,1.0,0.01,0.01,0.015305167956349014,8.1490725e-10,-0.011412111,1.0,2.091837814077735e-13,0.123093925,1.0,nan,500.0,100,4999.864192345785,,3.5044917e-18,0.015305167956349014,0.009999998,nan
100.0,3.54702933691442e-13,1.0,0.01,0.01,248992.5326187022,-4.053116e-06,-4.208441,1.0,3.54702933691442e-13,496.49033,1.0,nan,495.02,100,4949.995963047144,,3.5044917e-18,248992.5326187022,0.009999998,nan
100.0,9.367795428261161e-13,1.0,0.01,0.01,249989.0969716964,,-4.217173,1.0,9.367795428261161e-13,497.48288,1.0,nan,495.01,100,4949.891940513268,,3.5044917e-18,249989.0969716964,0.009999998,nan
100.0,-1.5552359400317073e-12,1.0,0.01,0.01,493935.67464965035,-2.6226044e-06,-8.418974,1.0,-1.5552359400317073e-12,699.2827,1.0,nan,490.03,100,4899.966588748048,,3.5044917e-18,493935.67464965035,0.009999998,nan
100.0,2.2737367544323206e-13,1.0,0.01,0.01,249986.12121998274,5.6028366e-06,-4.2196484,1.0,2.2737367544323206e-13,497.4799,1.0,nan,495.01,100,4949.862448559794,,3.5044917e-18,249986.12121998274,0.009999998,nan
100.0,2.9103830456733704e-13,1.0,0.01,0.01,0.012729670995133224,1.6298145e-09,-0.009441873,1.0,2.9103830456733704e-13,0.1122603,1.0,nan,500.0,100,4999.887595147833,,3.5044917e-18,0.012729670995133224,0.009999998,nan
100.0,-5.456968210637569e-14,1.0,0.01,0.01,249989.19415098222,1.9073486e-06,-4.2171106,1.0,-5.456968210637569e-14,497.48297,1.0,nan,495.01,100,4949.89291956712,,3.5044917e-18,249989.19415098222,0.009999998,nan
100.0,4.911271389573813e-13,1.0,0.01,0.01,0.013355220610093338,-5.820766e-11,-0.009207917,1.0,4.911271389573813e-13,0.11498551,1.0,nan,500.0,100,4999.890034649387,,3.5044917e-18,0.013355220610093338,0.009999998,nan
100.0,-3.4560798667371273e-13,1.0,0.01,0.01,0.013188595796529482,2.3283064e-10,-0.009900566,1.0,-3.4560798667371273e-13,0.114265956,1.0,nan,500.0,100,4999.882244477638,,3.5044917e-18,0.013188595796529482,0.009999998,nan
100.0,9.731593308970333e-13,1.0,0.01,0.01,0.015400812123789806,-3.6379788e-10,-0.010773923,1.0,9.731593308970333e-13,0.12347794,1.0,nan,500.0,100,4999.871412615226,,3.5044917e-18,0.015400812123789806,0.009999998,nan
100.0,-3.637978807091713e-14,1.0,0.01,0.01,0.01471296714454464,-5.820766e-10,-0.010631898,1.0,-3.637978807091713e-14,0.120689005,1.0,nan,500.0,100,4999.8735130573605,,3.5044917e-18,0.01471296714454464,0.009999998,nan
100.0,7.548806024715304e-13,1.0,0.01,0.01,0.014637435954259717,9.313226e-10,-0.010897264,1.0,7.548806024715304e-13,0.12037882,1.0,nan,500.0,100,4999.870045270342,,3.5044917e-18,0.014637435954259717,0.009999998,nan
100.0,4.82032191939652e-13,1.0,0.01,0.01,249989.32883449242,2.6226044e-06,-4.2169957,1.0,4.82032191939652e-13,497.4831,1.0,nan,495.01,100,4949.8942338934,,3.5044917e-18,249989.32883449242,0.009999998,nan
100.0,-7.185008144006133e-13,1.0,0.01,0.01,249989.6032464047,-6.67572e-06,-4.216756,1.0,-7.185008144006133e-13,497.48343,1.0,nan,495.01,100,4949.8969460969165,,3.5044917e-18,249989.6032464047,0.009999998,nan
100.0,-1.0732037480920553e-12,1.0,0.01,0.01,0.015691564566903016,,-0.011498494,1.0,-1.0732037480920553e-12,0.12463807,1.0,nan,500.0,100,4999.863334512347,,3.5044917e-18,0.015691564566903016,0.009999998,nan
100.0,4.5474735088646414e-14,1.0,0.01,0.01,0.015273005816141732,-9.313226e-10,-0.010508554,1.0,4.5474735088646414e-14,0.12296453,1.0,nan,500.0,100,4999.874954391788,,3.5044917e-18,0.015273005816141732,0.009999998,nan
100.0,8.36735125631094e-13,1.0,0.01,0.01,494924.04500653985,7.1525574e-07,-8.426802,1.0,8.36735125631094e-13,699.98193,1.0,nan,490.02,100,4899.87393759884,,3.5044917e-18,494924.04500653985,0.009999998,nan
100.0,6.366462912410498e-14,1.0,0.01,0.01,0.012181341274453757,2.3283064e-10,-0.009858659,1.0,6.366462912410498e-14,0.10981588,1.0,nan,500.0,100,4999.882813397734,,3.5044917e-18,0.012181341274453757,0.009999998,nan
100.0,-7.275957614183426e-14,1.0,0.01,0.01,249987.86674717916,-4.172325e-06,-4.218214,1.0,-7.275957614183426e-14,497.4816,1.0,nan,495.01,100,4949.87972986877,,3.5044917e-18,249987.86674717916,0.009999998,nan
100.0,5.638867150992155e-13,1.0,0.01,0.01,0.011314491655855482,2.3283064e-10,-0.00946155,1.0,5.638867150992155e-13,0.105836414,1.0,nan,500.0,100,4999.887205981481,,3.5044917e-18,0.011314491655855482,0.009999998,nan
100.0,-9.094947017729283e-14,1.0,0.01,0.01,249989.12739657584,5.00679e-06,-4.2171063,1.0,-9.094947017729283e-14,497.48285,1.0,nan,495.01,100,4949.892250040554,,3.5044917e-18,249989.12739657584,0.009999998,nan
100.0,3.1832314562052486e-13,1.0,0.01,0.01,0.012590252248329095,-6.9849193e-10,-0.009617977,1.0,3.1832314562052486e-13,0.11164385,1.0,nan,500.0,100,4999.885658919747,,3.5044917e-18,0.012590252248329095,0.009999998,nan
100.0,-3.2741809263825415e-13,1.0,0.01,0.01,0.010463657347391395,1.5133992e-09,-0.008537225,1.0,-3.2741809263825415e-13,0.10177927,1.0,nan,500.0,100,4999.897149888278,,3.5044917e-18,0.010463657347391395,0.009999998,nan
100.0,-6.821210263296962e-13,1.0,0.01,0.01,249987.50128439514,-4.053116e-06,-4.2185326,1.0,-6.821210263296962e-13,497.4813,1.0,nan,495.01,100,4949.876117167177,,3.5044917e-18,249987.50128439514,0.009999998,nan
100.0,-1.1368683772161603e-12,1.0,0.01,0.01,249986.26554404298,-7.1525574e-07,-4.2195544,1.0,-1.1368683772161603e-12,497.48004,1.0,nan,495.01,100,4949.863874476865,,3.5044917e-18,249986.26554404298,0.009999998,nan
100.0,5.184119800105691e-13,1.0,0.01,0.01,0.011222646515954901,-9.313226e-10,-0.009612956,1.0,5.184119800105691e-13,0.10540598,1.0,nan,500.0,100,4999.885463374011,,3.5044917e-18,0.011222646515954901,0.009999998,nan
100.0,-7.639755494892597e-13,1.0,0.01,0.01,249987.10686112518,-4.7683716e-07,-4.2188463,1.0,-7.639755494892597e-13,497.4809,1.0,nan,495.01,100,4949.872239584999,,3.5044917e-18,249987.10686112518,0.009999998,nan
100.0,1.7280399333685637e-13,1.0,0.01,0.01,0.015804467579475723,-3.0267984e-09,-0.010272595,1.0,1.7280399333685637e-13,0.12508567,1.0,nan,500.0,100,4999.877796949221,,3.5044917e-18,0.015804467579475723,0.009999998,nan
