ESSClassic,Delta,J,ESSRenyi,IterType,MaxVanillaIw,eRenyi2,EpsThisIter,VarRet,AvgNormIw,MaxNormIw,AvgDiscRet,VarDiscRet,AvgEpLen,VarVanillaIw,MinVanillaIw,BatchSize,Bound,MinNormIw,VarJ,VarNormIw,AvgRet,VanillaAvgRet,AvgVanillaIw
nan,0.4,nan,nan,,inf,nan,100,1443.74032083,nan,nan,-368.564392927,1457.84931966,500.0,nan,0.712794,200,nan,nan,nan,nan,-362.764351287,-362.764351287,inf
188.101496249,0.4,-362.736,191.778909667,1,2.28939,1.04287,100,1071.13994991,0.005,0.01142,-365.974651382,1071.13994991,500.0,0.0638742,0.62701,200,-405.55,0.00312767,36.4679,1.58934e-06,-365.974651382,-365.974651382,1.00236
100.0,0.4,-362.883,200.0,2,1.0,1.0,100,1069.95976184,0.01,0.01,-362.883312642,1069.95976184,500.0,,1.0,200,-415.839,0.01,32.5463,3.50449e-18,-362.883312642,-362.883312642,1.0
193.388461461,0.4,-365.457,193.436413541,1,1.78039,1.03393,100,1476.78072751,0.005,0.00861723,-370.96539752,1476.78072751,500.0,0.0366675,0.525626,200,-409.943,0.00254407,36.5451,8.58985e-07,-370.96539752,-370.96539752,1.03304
100.0,0.4,-369.629,200.0,2,1.0,1.0,100,1163.96263984,0.01,0.01,-369.628789262,1163.96263984,500.0,,1.0,200,-427.624,0.01,33.9459,3.50449e-18,-369.628789262,-369.628789262,1.0
189.968453018,0.4,-364.852,191.052608084,1,1.88953,1.04683,100,1423.8948372,0.005,0.00938846,-364.029189069,1423.8948372,500.0,0.0537429,0.407378,200,-406.81,0.00202413,33.9584,1.32679e-06,-364.029189069,-364.029189069,1.0063
100.0,0.4,-359.426,200.0,2,1.0,1.0,100,1125.96142959,0.01,0.01,-359.425944048,1125.96142959,500.0,,1.0,200,-414.073,0.01,33.3871,3.50449e-18,-359.425944048,-359.425944048,1.0
192.074998675,0.4,-356.916,192.207301217,1,2.04081,1.04054,100,1175.69652518,0.005,0.0100266,-357.544691445,1175.69652518,500.0,0.0429482,0.512713,200,-396.515,0.00251898,33.1356,1.03668e-06,-357.544691445,-357.544691445,1.0177
100.0,0.4,-358.163,200.0,2,1.0,1.0,100,1199.74644529,0.01,0.01,-358.162680247,1199.74644529,500.0,,1.0,200,-417.007,0.01,34.4637,3.50449e-18,-358.162680247,-358.162680247,1.0
187.91293593,0.4,-358.977,186.930748492,1,1.54679,1.06991,100,1131.03624142,0.005,0.00753711,-365.417746833,1131.03624142,500.0,0.0680664,0.419294,200,-402.017,0.00204311,34.259,1.61615e-06,-365.417746833,-365.417746833,1.02612
100.0,0.4,-364.345,200.0,2,1.0,1.0,100,1345.10496935,0.01,0.01,-364.344716211,1345.10496935,500.0,,1.0,200,-422.478,0.01,36.4918,3.50449e-18,-364.344716211,-364.344716211,1.0
190.503165345,0.4,-363.537,190.753882565,1,2.20441,1.04847,100,1859.79228802,0.005,0.0109266,-367.005793716,1859.79228802,500.0,0.0509815,0.479556,200,-407.83,0.002377,38.8496,1.25254e-06,-367.005793716,-367.005793716,1.00874
100.0,0.4,-368.932,200.0,2,1.0,1.0,100,1278.679444,0.01,0.01,-368.931627271,1278.679444,500.0,,1.0,200,-427.501,0.01,35.5794,3.50449e-18,-368.931627271,-368.931627271,1.0
188.551256567,0.4,-365.01,190.035826225,1,1.8571,1.05243,100,1248.62691351,0.005,0.00920632,-365.295896686,1248.62691351,500.0,0.0620792,0.337017,200,-407.496,0.00167071,33.7063,1.52562e-06,-365.295896686,-365.295896686,1.0086
100.0,0.4,-366.82,200.0,2,1.0,1.0,100,1598.61874299,0.01,0.01,-366.819796714,1598.61874299,500.0,,1.0,200,-427.239,0.01,39.7823,3.50449e-18,-366.819796714,-366.819796714,1.0
196.323950912,0.4,-358.643,196.283610664,1,1.4059,1.01893,100,836.789981311,0.005,0.00700406,-352.186754908,836.789981311,500.0,0.0189551,0.481284,200,-401.768,0.00239771,35.16,4.70453e-07,-352.186754908,-352.186754908,1.00363
100.0,0.4,-368.019,200.0,2,1.0,1.0,100,1445.47421585,0.01,0.01,-368.019364625,1445.47421585,500.0,,1.0,200,-427.936,0.01,37.8288,3.50449e-18,-368.019364625,-368.019364625,1.0
188.755895498,0.4,-361.809,190.948169456,1,1.92848,1.0474,100,1359.50423083,0.005,0.00954159,-359.767024113,1359.50423083,500.0,0.0611403,0.441073,200,-405.169,0.00218231,36.6603,1.49672e-06,-359.767024113,-359.767024113,1.01056
100.0,0.4,-363.078,200.0,2,1.0,1.0,100,1407.83222578,0.01,0.01,-363.077689091,1407.83222578,500.0,,1.0,200,-419.495,0.01,37.333,3.50449e-18,-363.077689091,-363.077689091,1.0
191.700182392,0.4,-360.993,192.504061557,1,1.70115,1.03894,100,1089.22703647,0.005,0.00840263,-361.93537952,1089.22703647,500.0,0.0445881,0.55509,200,-402.971,0.0027418,35.0123,1.08784e-06,-361.93537952,-361.93537952,1.01227
100.0,0.4,-362.586,200.0,2,1.0,1.0,100,1389.22329924,0.01,0.01,-362.586106695,1389.22329924,500.0,,1.0,200,-421.767,0.01,37.0855,3.50449e-18,-362.586106695,-362.586106695,1.0
196.082517832,0.4,-365.017,196.328262902,1,1.27252,1.0187,100,2155.14551808,0.005,0.00642081,-369.309154549,2155.14551808,500.0,0.0197166,0.525623,200,-415.539,0.00265216,42.9462,5.01976e-07,-369.309154549,-369.309154549,0.990934
100.0,0.4,-360.216,200.0,2,1.0,1.0,100,1510.32159427,0.01,0.01,-360.215685332,1510.32159427,500.0,,1.0,200,-419.378,0.01,38.6681,3.50449e-18,-360.215685332,-360.215685332,1.0
14.2467706667,0.4,-353.716,136.805050787,1,71.3791,1.46193,100,1516.02926506,0.005,0.258067,-374.717882967,1516.02926506,500.0,25.0619,0.156995,200,-408.564,0.000567605,125.571,0.000327595,-374.717882967,-374.717882967,1.38296
100.0,0.4,-363.236,200.0,2,1.0,1.0,100,2000.34565386,0.01,0.01,-363.236489096,2000.34565386,500.0,,1.0,200,-429.523,0.01,44.501,3.50449e-18,-363.236489096,-363.236489096,1.0
190.861830183,0.4,-360.466,190.981882624,1,1.52473,1.04722,100,1463.38131178,0.005,0.00761802,-362.53542621,1463.38131178,500.0,0.0481902,0.339127,200,-408.432,0.00169438,39.9764,1.20298e-06,-362.53542621,-362.53542621,1.00074
100.0,0.4,-363.383,200.0,2,1.0,1.0,100,1660.95155843,0.01,0.01,-363.382531256,1660.95155843,500.0,,1.0,200,-422.674,0.01,40.5505,3.50449e-18,-363.382531256,-363.382531256,1.0
188.573664601,0.4,-358.247,188.208729623,1,2.19927,1.06265,100,1175.15770954,0.005,0.0108755,-358.137720498,1175.15770954,500.0,0.0622587,0.257177,200,-401.466,0.00127175,38.3825,1.52245e-06,-358.137720498,-358.137720498,1.01111
100.0,0.4,-359.965,200.0,2,1.0,1.0,100,1365.74800548,0.01,0.01,-359.964843998,1365.74800548,500.0,,1.0,200,-420.13,0.01,36.7708,3.50449e-18,-359.964843998,-359.964843998,1.0
190.863200594,0.4,-357.882,191.226120124,1,1.61192,1.04588,100,1155.87337201,0.005,0.00826653,-359.33894606,1155.87337201,500.0,0.0457329,0.460045,200,-401.39,0.00235928,36.1694,1.20279e-06,-359.33894606,-359.33894606,0.974967
100.0,0.4,-359.76,200.0,2,1.0,1.0,100,990.312430696,0.01,0.01,-359.759725154,990.312430696,500.0,,1.0,200,-416.026,0.01,31.3115,3.50449e-18,-359.759725154,-359.759725154,1.0
190.391770489,0.4,-361.636,191.538922418,1,1.70341,1.04417,100,1391.12692824,0.005,0.00859089,-367.11029297,1391.12692824,500.0,0.049851,0.410021,200,-402.292,0.00206788,34.2026,1.26798e-06,-367.11029297,-367.11029297,0.991403
100.0,0.4,-363.738,200.0,2,1.0,1.0,100,1528.06461804,0.01,0.01,-363.737911449,1528.06461804,500.0,,1.0,200,-423.583,0.01,38.8945,3.50449e-18,-363.737911449,-363.737911449,1.0
188.16084037,0.4,-360.334,188.345475288,1,1.69722,1.06188,100,1468.95725821,0.005,0.00829185,-361.730881181,1468.95725821,500.0,0.0662336,0.346744,200,-403.94,0.00169403,39.0191,1.5809e-06,-361.730881181,-361.730881181,1.02343
100.0,0.4,-366.509,200.0,2,1.0,1.0,100,1229.97950202,0.01,0.01,-366.508937619,1229.97950202,500.0,,1.0,200,-422.433,0.01,34.8953,3.50449e-18,-366.508937619,-366.508937619,1.0
184.993065211,0.4,-360.319,184.545764439,1,2.09388,1.08374,100,1440.20806101,0.005,0.0102427,-361.231986694,1440.20806101,500.0,0.0851773,0.491333,200,-405.943,0.00240348,37.7578,2.03822e-06,-361.231986694,-361.231986694,1.02213
100.0,0.4,-360.562,200.0,2,1.0,1.0,100,1475.90597208,0.01,0.01,-360.561708966,1475.90597208,500.0,,1.0,200,-421.269,0.01,38.2249,3.50449e-18,-360.561708966,-360.561708966,1.0
190.74843279,0.4,-361.677,191.498563979,1,2.0111,1.04439,100,1298.03127884,0.005,0.0101997,-366.509045158,1298.03127884,500.0,0.0473765,0.363092,200,-405.545,0.0018415,37.0433,1.21864e-06,-366.509045158,-366.509045158,0.985859
100.0,0.4,-365.343,200.0,2,1.0,1.0,100,1749.02746177,0.01,0.01,-365.343272835,1749.02746177,500.0,,1.0,200,-424.695,0.01,41.6117,3.50449e-18,-365.343272835,-365.343272835,1.0
185.057306132,0.4,-361.803,185.234677623,1,1.76484,1.07971,100,1821.57341801,0.005,0.00886678,-364.863583842,1821.57341801,500.0,0.0803749,0.309673,200,-408.208,0.00155583,41.3357,2.0288e-06,-364.863583842,-364.863583842,0.9952
100.0,0.4,-366.905,200.0,2,1.0,1.0,100,1114.17005548,0.01,0.01,-366.904522922,1114.17005548,500.0,,1.0,200,-421.322,0.01,33.2119,3.50449e-18,-366.904522922,-366.904522922,1.0
188.918281426,0.4,-361.786,189.358904714,1,2.08869,1.0562,100,1326.37395797,0.005,0.0103951,-361.336251954,1326.37395797,500.0,0.0595035,0.459445,200,-403.378,0.00228659,34.6884,1.47384e-06,-361.336251954,-361.336251954,1.00465
100.0,0.4,-356.592,200.0,2,1.0,1.0,100,1514.17485995,0.01,0.01,-356.592485803,1514.17485995,500.0,,1.0,200,-416.296,0.01,38.7174,3.50449e-18,-356.592485803,-356.592485803,1.0
193.997725443,0.4,-359.74,194.997314565,1,2.00403,1.02566,100,1385.43397461,0.005,0.0101922,-365.03844046,1385.43397461,500.0,0.0300545,0.553223,200,-403.356,0.0028136,38.5289,7.77385e-07,-365.03844046,-365.03844046,0.983121
100.0,0.4,-350.849,200.0,2,1.0,1.0,100,1358.86226336,0.01,0.01,-350.848529679,1358.86226336,500.0,,1.0,200,-405.889,0.01,36.678,3.50449e-18,-350.848529679,-350.848529679,1.0
194.28600534,0.4,-357.067,194.436163247,1,1.94517,1.02862,100,1474.18142908,0.005,0.00973955,-365.708002717,1474.18142908,500.0,0.0294752,0.490682,200,-397.025,0.00245686,37.3247,7.38955e-07,-365.708002717,-365.708002717,0.998595
100.0,0.4,-362.323,200.0,2,1.0,1.0,100,1425.66082722,0.01,0.01,-362.322631565,1425.66082722,500.0,,1.0,200,-422.206,0.01,37.5687,3.50449e-18,-362.322631565,-362.322631565,1.0
2.41438720027,0.4,-326.675,199.999904633,1,1.0886,1.0,100,1614.69331588,0.005,0.459391,-358.840991983,1614.69331588,500.0,0.0115461,,200,-369.125,,114.252,0.0020562,-358.840991983,-358.840991983,0.0118483
100.0,0.4,-368.368,200.0,2,1.0,1.0,100,1454.51007489,0.01,0.01,-368.36841956,1454.51007489,500.0,,1.0,200,-427.022,0.01,37.9469,3.50449e-18,-368.36841956,-368.36841956,1.0
178.167803703,0.4,-362.896,182.316910896,1,2.15991,1.09699,100,1382.8267072,0.005,0.0108052,-365.538935544,1382.8267072,500.0,0.123025,0.0851315,200,-409.295,0.000425879,35.8219,3.07882e-06,-365.538935544,-365.538935544,0.99948
100.0,0.4,-373.323,200.0,2,1.0,1.0,100,1378.57528385,0.01,0.01,-373.322498122,1378.57528385,500.0,,1.0,200,-432.943,0.01,36.9431,3.50449e-18,-373.322498122,-373.322498122,1.0
6.38796425744,0.4,-360.847,199.999547006,1,68.1935,1.0,100,1511.51668541,0.005,0.289526,-374.593208346,1511.51668541,500.0,42.2472,,200,-403.006,,48.4405,0.00076153,-374.593208346,-374.593208346,1.17768
100.0,0.4,-364.995,200.0,2,1.0,1.0,100,1633.10080868,0.01,0.01,-364.99461727,1633.10080868,500.0,,1.0,200,-422.934,0.01,40.2091,3.50449e-18,-364.99461727,-364.99461727,1.0
192.477788536,0.4,-364.105,193.157631269,1,1.73128,1.03542,100,1232.34830275,0.005,0.00859816,-366.652644421,1232.34830275,500.0,0.0398107,0.468821,200,-407.787,0.00232834,36.055,9.81927e-07,-366.652644421,-366.652644421,1.00677
100.0,0.4,-364.281,200.0,2,1.0,1.0,100,1277.85812449,0.01,0.01,-364.281331594,1277.85812449,500.0,,1.0,200,-421.341,0.01,35.568,3.50449e-18,-364.281331594,-364.281331594,1.0
185.696818863,0.4,-362.422,187.258546512,1,2.04395,1.06804,100,950.712928229,0.005,0.010159,-365.284228203,950.712928229,500.0,0.0783402,0.165244,200,-404.119,0.000821307,33.8357,1.93529e-06,-365.284228203,-365.284228203,1.00598
100.0,0.4,-367.447,200.0,2,1.0,1.0,100,1556.42799009,0.01,0.01,-367.446768958,1556.42799009,500.0,,1.0,200,-427.736,0.01,39.2538,3.50449e-18,-367.446768958,-367.446768958,1.0
195.058357967,0.4,-365.0,195.643926341,1,1.32454,1.02227,100,1185.32932622,0.005,0.00669315,-364.428684153,1185.32932622,500.0,0.0249281,0.25637,200,-409.8,0.00129549,35.3469,6.36535e-07,-364.428684153,-364.428684153,0.989471
100.0,0.4,-365.764,200.0,2,1.0,1.0,100,1033.73402486,0.01,0.01,-365.763810561,1033.73402486,500.0,,1.0,200,-421.61,0.01,31.9906,3.50449e-18,-365.763810561,-365.763810561,1.0
193.254406407,0.4,-362.328,193.299082149,1,1.51687,1.03467,100,1147.27502184,0.005,0.00764559,-361.777583055,1147.27502184,500.0,0.0345209,0.418397,200,-404.297,0.00210887,31.4829,8.77015e-07,-361.777583055,-361.777583055,0.991991
100.0,0.4,-367.154,200.0,2,1.0,1.0,100,1138.99322011,0.01,0.01,-367.153856769,1138.99322011,500.0,,1.0,200,-424.171,0.01,33.5798,3.50449e-18,-367.153856769,-367.153856769,1.0
167.856324772,0.4,-363.669,178.138124338,1,4.13585,1.12272,100,1384.95511195,0.005,0.0203629,-368.924218101,1384.95511195,500.0,0.198483,0.235397,200,-407.279,0.00115898,40.8184,4.81145e-06,-368.924218101,-368.924218101,1.01553
100.0,0.4,-367.58,200.0,2,1.0,1.0,100,1740.89579218,0.01,0.01,-367.580463069,1740.89579218,500.0,,1.0,200,-429.7,0.01,41.5149,3.50449e-18,-367.580463069,-367.580463069,1.0
188.97289177,0.4,-362.785,190.262241432,1,1.87463,1.05118,100,1393.13544181,0.005,0.00942527,-362.850914017,1393.13544181,500.0,0.0579994,0.240928,200,-407.82,0.00121134,37.3308,1.46615e-06,-362.850914017,-362.850914017,0.994472
100.0,0.4,-363.928,200.0,2,1.0,1.0,100,1315.16151613,0.01,0.01,-363.928088047,1315.16151613,500.0,,1.0,200,-420.689,0.01,36.0834,3.50449e-18,-363.928088047,-363.928088047,1.0
194.445938667,0.4,-365.516,194.276034935,1,1.45451,1.02946,100,1255.17585863,0.005,0.0070464,-369.534724238,1255.17585863,500.0,0.0305789,0.516669,200,-406.239,0.00250302,35.5358,7.1767e-07,-369.534724238,-369.534724238,1.03209
100.0,0.4,-367.483,200.0,2,1.0,1.0,100,1351.69662584,0.01,0.01,-367.483359264,1351.69662584,500.0,,1.0,200,-425.258,0.01,36.5811,3.50449e-18,-367.483359264,-367.483359264,1.0
179.025417706,0.4,-360.997,182.299576817,1,2.25595,1.0971,100,1582.22361271,0.005,0.0115591,-362.665851831,1582.22361271,500.0,0.112127,0.298345,200,-409.143,0.00152867,39.5369,2.94373e-06,-362.665851831,-362.665851831,0.975834
100.0,0.4,-364.995,200.0,2,1.0,1.0,100,1120.74159787,0.01,0.01,-364.995429488,1120.74159787,500.0,,1.0,200,-420.399,0.01,33.3097,3.50449e-18,-364.995429488,-364.995429488,1.0
182.178306894,0.4,-360.088,184.435238253,1,2.16513,1.08439,100,1893.01377166,0.005,0.0108714,-362.724440004,1893.01377166,500.0,0.0974904,0.119392,200,-406.388,0.000599486,39.1148,2.45793e-06,-362.724440004,-362.724440004,0.995787
100.0,0.4,-372.28,200.0,2,1.0,1.0,100,1385.3620033,0.01,0.01,-372.279530843,1385.3620033,500.0,,1.0,200,-436.253,0.01,37.0339,3.50449e-18,-372.279530843,-372.279530843,1.0
1.2045496632,0.4,-323.308,199.999523164,1,0.265165,1.0,100,1463.28103444,0.005,0.906904,-366.998910557,1463.28103444,500.0,0.000354494,,200,-370.088,,63.1846,0.00414666,-366.998910557,-366.998910557,0.00146193
100.0,0.4,-367.102,200.0,2,1.0,1.0,100,835.387058978,0.01,0.01,-367.102317526,835.387058978,500.0,,1.0,200,-420.067,0.01,28.7582,3.50449e-18,-367.102317526,-367.102317526,1.0
195.266502117,0.4,-364.627,195.907309956,1,1.79445,1.02089,100,1418.38200154,0.005,0.00898345,-364.049599703,1418.38200154,500.0,0.0243023,0.683255,200,-412.466,0.00342055,34.539,6.09076e-07,-364.049599703,-364.049599703,0.998752
100.0,0.4,-370.748,200.0,2,1.0,1.0,100,1257.76826026,0.01,0.01,-370.74836442,1257.76826026,500.0,,1.0,200,-429.014,0.01,35.2873,3.50449e-18,-370.74836442,-370.74836442,1.0
191.207010553,0.4,-369.188,190.372929606,1,1.92723,1.05057,100,1119.73687925,0.005,0.00972943,-371.833458254,1119.73687925,500.0,0.0453357,0.504867,200,-411.417,0.00254877,34.2358,1.15544e-06,-371.833458254,-371.833458254,0.990412
100.0,0.4,-362.159,200.0,2,1.0,1.0,100,1018.64710476,0.01,0.01,-362.158749072,1018.64710476,500.0,,1.0,200,-419.344,0.01,31.7563,3.50449e-18,-362.158749072,-362.158749072,1.0
192.216780994,0.4,-361.963,192.052646268,1,1.63644,1.04138,100,970.241634543,0.005,0.00820081,-364.892654568,970.241634543,500.0,0.040511,0.471859,200,-403.227,0.00236467,31.1702,1.01739e-06,-364.892654568,-364.892654568,0.997729
100.0,0.4,-370.623,200.0,2,1.0,1.0,100,974.703036615,0.01,0.01,-370.623092098,974.703036615,500.0,,1.0,200,-428.126,0.01,31.0637,3.50449e-18,-370.623092098,-370.623092098,1.0
193.362791063,0.4,-367.519,193.323783843,1,1.64223,1.03453,100,997.462081652,0.005,0.00815445,-367.155778377,997.462081652,500.0,0.0349796,0.598837,200,-408.876,0.00297351,31.2956,8.62454e-07,-367.155778377,-367.155778377,1.00695
100.0,0.4,-366.341,200.0,2,1.0,1.0,100,1193.970737,0.01,0.01,-366.340866217,1193.970737,500.0,,1.0,200,-425.911,0.01,34.3807,3.50449e-18,-366.340866217,-366.340866217,1.0
193.782505279,0.4,-364.843,194.288116407,1,1.55459,1.0294,100,1499.07664923,0.005,0.00769023,-366.015803379,1499.07664923,500.0,0.0329434,0.64945,200,-408.968,0.0032127,36.0713,8.06151e-07,-366.015803379,-366.015803379,1.01076
100.0,0.4,-364.358,200.0,2,1.0,1.0,100,1083.53766792,0.01,0.01,-364.358417407,1083.53766792,500.0,,1.0,200,-418.632,0.01,32.7521,3.50449e-18,-364.358417407,-364.358417407,1.0
177.699085908,0.4,-362.738,182.903750716,1,3.50714,1.09347,100,1381.68769416,0.005,0.0173004,-368.029676701,1381.68769416,500.0,0.129584,0.627777,200,-406.138,0.00309676,41.6002,3.15322e-06,-368.029676701,-368.029676701,1.0136
100.0,0.4,-361.504,200.0,2,1.0,1.0,100,1197.61815796,0.01,0.01,-361.504414947,1197.61815796,500.0,,1.0,200,-419.161,0.01,34.4332,3.50449e-18,-361.504414947,-361.504414947,1.0
191.003901448,0.4,-364.307,190.529303965,1,2.01961,1.04971,100,1740.15455754,0.005,0.00992367,-371.558885667,1740.15455754,500.0,0.049014,0.622552,200,-409.173,0.003059,37.5548,1.18339e-06,-371.558885667,-371.558885667,1.01757
100.0,0.4,-365.472,200.0,2,1.0,1.0,100,1366.2970202,0.01,0.01,-365.47209268,1366.2970202,500.0,,1.0,200,-426.13,0.01,36.7782,3.50449e-18,-365.47209268,-365.47209268,1.0
192.463193563,0.4,-363.473,193.337975137,1,1.57982,1.03446,100,1016.9936858,0.005,0.00798803,-364.583718761,1016.9936858,500.0,0.0384854,0.342263,200,-407.097,0.00173058,34.3745,9.83918e-07,-364.583718761,-364.583718761,0.988869
100.0,0.4,-365.686,200.0,2,1.0,1.0,100,1328.22840481,0.01,0.01,-365.685922138,1328.22840481,500.0,,1.0,200,-426.543,0.01,36.2622,3.50449e-18,-365.685922138,-365.685922138,1.0
193.960192073,0.4,-362.6,193.414626301,1,1.7369,1.03405,100,1091.57374012,0.005,0.00891623,-362.425439071,1091.57374012,500.0,0.0296902,0.499111,200,-406.359,0.00256214,35.4204,7.8239e-07,-362.425439071,-362.425439071,0.974013
100.0,0.4,-371.125,200.0,2,1.0,1.0,100,1128.77821473,0.01,0.01,-371.125199528,1128.77821473,500.0,,1.0,200,-427.91,0.01,33.4289,3.50449e-18,-371.125199528,-371.125199528,1.0
186.912674144,0.4,-364.59,188.425328342,1,2.05508,1.06143,100,1059.00463055,0.005,0.0100853,-363.08723656,1059.00463055,500.0,0.0730488,0.463228,200,-406.679,0.00227328,33.8227,1.75925e-06,-363.08723656,-363.08723656,1.01885
100.0,0.4,-363.276,200.0,2,1.0,1.0,100,1239.83758132,0.01,0.01,-363.275591928,1239.83758132,500.0,,1.0,200,-420.818,0.01,35.0348,3.50449e-18,-363.275591928,-363.275591928,1.0
195.811468238,0.4,-364.189,196.038798286,1,1.41768,1.02021,100,1164.66342123,0.005,0.00713056,-366.745024933,1164.66342123,500.0,0.0212445,0.476434,200,-405.287,0.00239635,33.6214,5.37452e-07,-366.745024933,-366.745024933,0.994085
100.0,0.4,-361.749,200.0,2,1.0,1.0,100,877.987451722,0.01,0.01,-361.748687458,877.987451722,500.0,,1.0,200,-415.744,0.01,29.4823,3.50449e-18,-361.748687458,-361.748687458,1.0
185.087158206,0.4,-361.283,184.026402409,1,2.03957,1.0868,100,1059.56606145,0.005,0.0101653,-367.795777949,1059.56606145,500.0,0.0814969,0.20345,200,-404.635,0.001014,28.9661,2.02442e-06,-367.795777949,-367.795777949,1.00321
100.0,0.4,-369.501,200.0,2,1.0,1.0,100,971.37195891,0.01,0.01,-369.500666841,971.37195891,500.0,,1.0,200,-429.856,0.01,31.0106,3.50449e-18,-369.500666841,-369.500666841,1.0
193.239137837,0.4,-365.497,193.308592334,1,1.55954,1.03462,100,757.622506473,0.005,0.00776576,-364.147868828,757.622506473,500.0,0.0354524,0.538752,200,-408.907,0.00268273,29.5476,8.79068e-07,-364.147868828,-364.147868828,1.00411
100.0,0.4,-360.32,200.0,2,1.0,1.0,100,1089.89386914,0.01,0.01,-360.320282045,1089.89386914,500.0,,1.0,200,-416.839,0.01,32.8481,3.50449e-18,-360.320282045,-360.320282045,1.0
178.052519166,0.4,-359.446,182.968558757,1,2.97116,1.09308,100,1022.59615044,0.005,0.0138858,-365.699749568,1022.59615044,500.0,0.141795,0.516823,200,-401.229,0.00241539,35.7987,3.09708e-06,-365.699749568,-365.699749568,1.06985
100.0,0.4,-365.9,200.0,2,1.0,1.0,100,987.655039479,0.01,0.01,-365.900459668,987.655039479,500.0,,1.0,200,-422.386,0.01,31.2694,3.50449e-18,-365.900459668,-365.900459668,1.0
194.375969776,0.4,-365.208,194.156066741,1,1.6044,1.0301,100,1384.00440612,0.005,0.00804067,-366.899781506,1384.00440612,500.0,0.0289439,0.716698,200,-406.596,0.00359184,35.335,7.26971e-07,-366.899781506,-366.899781506,0.997677
100.0,0.4,-369.044,200.0,2,1.0,1.0,100,989.456004507,0.01,0.01,-369.043529229,989.456004507,500.0,,1.0,200,-428.073,0.01,31.2979,3.50449e-18,-369.043529229,-369.043529229,1.0
44.307018797,0.4,-360.903,154.160865532,1,30.1727,1.29735,100,1566.32929563,0.005,0.131958,-368.347914251,1566.32929563,500.0,4.61604,0.177505,200,-411.911,0.000776306,96.2886,8.82904e-05,-368.347914251,-368.347914251,1.14327
100.0,0.4,-361.682,200.0,2,1.0,1.0,100,1044.93616523,0.01,0.01,-361.681545179,1044.93616523,500.0,,1.0,200,-420.08,0.01,32.1634,3.50449e-18,-361.681545179,-361.681545179,1.0
195.546517971,0.4,-363.275,195.355724023,1,1.6958,1.02377,100,1113.37751814,0.005,0.00823811,-366.767412792,1113.37751814,500.0,0.0242472,0.47296,200,-405.057,0.00229761,32.6142,5.72225e-07,-366.767412792,-366.767412792,1.02924
100.0,0.4,-359.517,200.0,2,1.0,1.0,100,917.900663016,0.01,0.01,-359.516566942,917.900663016,500.0,,1.0,200,-411.399,0.01,30.145,3.50449e-18,-359.516566942,-359.516566942,1.0
189.427952348,0.4,-361.913,191.987351907,1,1.27712,1.04174,100,1368.56967613,0.005,0.00656826,-367.23268781,1368.56967613,500.0,0.053015,0.246589,200,-402.89,0.00126821,33.7099,1.40228e-06,-367.23268781,-367.23268781,0.972192
100.0,0.4,-363.506,200.0,2,1.0,1.0,100,1067.26115738,0.01,0.01,-363.505824957,1067.26115738,500.0,,1.0,200,-418.013,0.01,32.5052,3.50449e-18,-363.505824957,-363.505824957,1.0
195.635302192,0.4,-361.977,195.799668603,1,1.4017,1.02145,100,1273.19219653,0.005,0.00696714,-362.200074074,1273.19219653,500.0,0.0226894,0.59835,200,-402.254,0.00297409,34.3981,5.60558e-07,-362.200074074,-362.200074074,1.00594
100.0,0.4,-364.698,200.0,2,1.0,1.0,100,1729.42613195,0.01,0.01,-364.698432733,1729.42613195,500.0,,1.0,200,-426.604,0.01,41.3779,3.50449e-18,-364.698432733,-364.698432733,1.0
189.282663931,0.4,-362.155,191.17445604,1,1.72057,1.04616,100,985.719198312,0.005,0.00881321,-363.762808015,985.719198312,500.0,0.0542214,0.269162,200,-406.928,0.00137872,35.5279,1.42263e-06,-363.762808015,-363.762808015,0.976133
100.0,0.4,-360.077,200.0,2,1.0,1.0,100,1045.6632516,0.01,0.01,-360.07672533,1045.6632516,500.0,,1.0,200,-417.1,0.01,32.1746,3.50449e-18,-360.07672533,-360.07672533,1.0
195.387127678,0.4,-360.866,195.756946674,1,1.49356,1.02168,100,1097.30017356,0.005,0.00740845,-363.453817169,1097.30017356,500.0,0.0241093,0.3494,200,-401.623,0.00173312,32.6392,5.93193e-07,-363.453817169,-363.453817169,1.00801
100.0,0.4,-365.577,200.0,2,1.0,1.0,100,1480.49746161,0.01,0.01,-365.577207931,1480.49746161,500.0,,1.0,200,-423.475,0.01,38.2844,3.50449e-18,-365.577207931,-365.577207931,1.0
194.70600015,0.4,-360.837,195.037846295,1,1.57952,1.02544,100,881.805578534,0.005,0.00786376,-358.093178214,881.805578534,500.0,0.0275621,0.552586,200,-402.294,0.0027511,33.3596,6.83161e-07,-358.093178214,-358.093178214,1.0043
100.0,0.4,-358.703,200.0,2,1.0,1.0,100,1077.63694166,0.01,0.01,-358.703037668,1077.63694166,500.0,,1.0,200,-414.097,0.01,32.6628,3.50449e-18,-358.703037668,-358.703037668,1.0
193.843184609,0.4,-358.933,193.517071257,1,1.53224,1.0335,100,1286.55021947,0.005,0.00757445,-361.915751033,1286.55021947,500.0,0.0326569,0.484345,200,-401.336,0.00239431,33.4846,7.98041e-07,-361.915751033,-361.915751033,1.01145
