BatchSize,AvgVanillaIw,ESSRenyi,VarDiscRet,MinVanillaIw,IterType,AvgEpLen,EpsThisIter,VanillaAvgRet,AvgRet,MaxNormIw,AvgDiscRet,VarNormIw,eRenyi2,ESSClassic,MinNormIw,AvgNormIw,Bound,MaxVanillaIw,VarRet,J,VarJ,VarVanillaIw
500,1599.1277,449.2925868561343,1120.3063611695486,0.3442601,1,102.09,100,22.534574841395635,22.534574841395635,0.9993899,22.534574841395635,0.0019975554,1.1128606,1.0012213141118584,4.3055988e-07,0.0019999999,144.21538,799076.0,1120.3063611695486,150.18161,1.7934592,1277041800.0
500,1.0,500.0,1408.4963187192977,1.0,2,106.1,100,19.93237721635653,19.93237721635653,0.01,19.93237721635653,3.5044917e-18,1.0,100.0,0.01,0.009999998,7.9377785,1.0,1408.4963187192977,19.932375,37.34182,
500,1.0,500.0,1449.2824929783958,1.0,2,104.05,100,22.202875456124904,22.202875456124904,0.005,22.202875456124904,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,12.586166,1.0,1449.2824929783958,21.067627,37.628304,
500,1.0,500.0,1370.7209406015038,1.0,2,108.84,100,23.46852492438275,23.46852492438275,0.0033333334,23.46852492438275,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,13.420845,1.0,1370.7209406015038,21.867928,37.383755,
500,1.0,500.0,1200.0435126979712,1.0,2,101.9,100,30.421814649838126,30.421814649838126,0.0025,30.421814649838126,5.434597e-20,1.0,400.0,0.0025,0.0024999997,16.69101,1.0,1200.0435126979712,24.0064,36.863106,
500,20589.447,418.0733339579724,1326.3706020218149,0.14869346,1,102.33,100,20.20282408466298,20.20282408466298,0.9999488,20.20282408466298,0.0019997947,1.1959624,1.0001023904029795,1.4443657e-08,0.0020000003,166.67796,10294197.0,1326.3706020218149,173.83348,0.15508254,211941020000.0
500,1.0,500.0,1357.3560874934492,1.0,2,104.63,100,20.00837313175933,20.00837313175933,0.01,20.00837313175933,3.5044917e-18,1.0,100.0,0.01,0.009999998,8.7472515,1.0,1357.3560874934492,20.008373,36.65764,
500,1.0,500.0,980.2197359310834,1.0,2,102.54,100,27.72331043269706,27.72331043269706,0.005,27.72331043269706,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,13.061925,1.0,980.2197359310834,23.86584,34.23419,
500,1.0,500.0,1366.4502248552224,1.0,2,106.53,100,20.88151436934204,20.88151436934204,0.0033333334,20.88151436934204,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,14.049706,1.0,1366.4502248552224,22.871067,35.13158,
500,1.0,500.0,1182.6200948238254,1.0,2,105.46,100,24.407175420266675,24.407175420266675,0.0025,24.407175420266675,5.434597e-20,1.0,400.0,0.0025,0.0024999997,15.61557,1.0,1182.6200948238254,23.255093,34.911484,
500,7500.407,431.30957134493946,863.1522534143289,0.20345086,1,106.23,100,14.616964783132303,14.616964783132303,0.9998721,14.616964783132303,0.0019994874,1.1592602,1.0002559018862491,5.425062e-08,0.002,174.16672,3749723.8,863.1522534143289,181.52373,0.43170848,28120842000.0
500,1.0,500.0,1320.2735324560965,1.0,2,108.84,100,17.18351815890592,17.18351815890592,0.01,17.18351815890592,3.5044917e-18,1.0,100.0,0.01,0.009999998,5.5222425,1.0,1320.2735324560965,17.183517,36.153435,
500,1.0,500.0,1326.2349392996855,1.0,2,109.93,100,22.971063310761934,22.971063310761934,0.005,22.971063310761934,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,11.831523,1.0,1326.2349392996855,20.07729,36.309715,
500,1.0,500.0,1346.906812575895,1.0,2,104.64,100,23.820639232322552,23.820639232322552,0.0033333334,23.820639232322552,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,14.592436,1.0,1346.906812575895,21.325075,36.42147,
500,1.0,500.0,1605.3788986882048,1.0,2,108.31,100,25.677420045540053,25.677420045540053,0.0025,25.677420045540053,5.434597e-20,1.0,400.0,0.0025,0.0024999997,15.87348,1.0,1605.3788986882048,22.413158,37.36008,
500,13159.778,409.5249337597005,1205.9903796903,0.091743894,1,107.44,100,29.738712043587093,29.738712043587093,0.9999173,29.738712043587093,0.0019996688,1.2209269,1.0001653728417577,1.3943076e-08,0.0020000003,148.93428,6579345.0,1205.9903796903,155.39746,0.2066666,86575510000.0
500,1.0,500.0,1212.0374988775066,1.0,2,101.08,100,25.896039661837996,25.896039661837996,0.01,25.896039661837996,3.5044917e-18,1.0,100.0,0.01,0.009999998,16.910084,1.0,1212.0374988775066,25.89604,34.639816,
500,1.0,500.0,1721.0545357172962,1.0,2,103.88,100,24.280734202051185,24.280734202051185,0.005,24.280734202051185,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,17.05994,1.0,1721.0545357172962,25.088387,38.112106,
500,1.0,500.0,1531.7978217872499,1.0,2,109.05,100,27.008376990865532,27.008376990865532,0.0033333334,27.008376990865532,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,19.008827,1.0,1531.7978217872499,25.728384,38.401405,
500,1.0,500.0,1023.0152617143573,1.0,2,101.7,100,24.704920399173517,24.704920399173517,0.0025,24.704920399173517,5.434597e-20,1.0,400.0,0.0025,0.0024999997,19.65321,1.0,1023.0152617143573,25.472519,36.869953,
500,7716.952,444.90140589898203,1434.7670255241069,0.30091137,1,101.08,100,23.95599881555861,23.95599881555861,0.99986947,23.95599881555861,0.0019994767,1.1238445,1.0002611645992372,7.79871e-08,0.002,132.75638,3857972.2,1434.7670255241069,138.27422,0.309787,29767890000.0
500,1.0,500.0,1290.5754695836345,1.0,2,104.11,100,23.866068282294233,23.866068282294233,0.01,23.866068282294233,3.5044917e-18,1.0,100.0,0.01,0.009999998,14.445607,1.0,1290.5754695836345,23.866068,35.744507,
500,1.0,500.0,1058.8857413564238,1.0,2,105.59,100,23.85109061508555,23.85109061508555,0.005,23.85109061508555,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,17.197306,1.0,1058.8857413564238,23.858578,34.10254,
500,1.0,500.0,1298.3322105357845,1.0,2,107.95,100,21.29708714086131,21.29708714086131,0.0033333334,21.29708714086131,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,17.565845,1.0,1298.3322105357845,23.004751,34.71642,
500,1.0,500.0,1296.6611158565318,1.0,2,107.37,100,26.586336952456254,26.586336952456254,0.0025,26.586336952456254,5.434597e-20,1.0,400.0,0.0025,0.0024999997,18.634304,1.0,1296.6611158565318,23.900145,35.032146,
500,1494.142,454.81683238156563,1836.7668781745047,0.3200312,1,106.71,100,23.930995040354322,23.930995040354322,0.99933624,23.930995040354322,0.0019973407,1.0993437,1.0013288406307985,4.2838124e-07,0.002,137.39659,746575.1,1836.7668781745047,143.04471,1.722173,1114745900.0
500,1.0,500.0,1059.2717967074975,1.0,2,108.04,100,24.8645626477091,24.8645626477091,0.01,24.8645626477091,3.5044917e-18,1.0,100.0,0.01,0.009999998,15.730852,1.0,1059.2717967074975,24.864563,32.383316,
500,1.0,500.0,1352.1360978278217,1.0,2,107.18,100,24.084501866106578,24.084501866106578,0.005,24.084501866106578,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,17.60211,1.0,1352.1360978278217,24.474533,34.5514,
500,1.0,500.0,1070.8333490474222,1.0,2,103.5,100,25.069151963450057,25.069151963450057,0.0033333334,25.069151963450057,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,19.061432,1.0,1070.8333490474222,24.67274,33.901615,
500,1.0,500.0,1104.6107961377938,1.0,2,101.85,100,22.7776682460941,22.7776682460941,0.0025,22.7776682460941,5.434597e-20,1.0,400.0,0.0025,0.0024999997,18.723457,1.0,1104.6107961377938,24.19897,33.705406,
500,4650.9585,431.38884386295626,1316.6013311628844,0.18476036,1,103.7,100,29.943480028881858,29.943480028881858,0.99978304,29.943480028881858,0.0019991305,1.1590471,1.0004340302931307,7.9450444e-08,0.0020000003,124.82546,2324974.8,1316.6013311628844,130.098,0.45320165,10811005000.0
500,1.0,500.0,1172.1096143605719,1.0,2,103.26,100,18.992634745077893,18.992634745077893,0.01,18.992634745077893,3.5044917e-18,1.0,100.0,0.01,0.009999998,10.8158655,1.0,1172.1096143605719,18.992634,34.064476,
500,1.0,500.0,1412.3926047309226,1.0,2,106.58,100,27.298366257709304,27.298366257709304,0.005,27.298366257709304,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,11.920795,1.0,1412.3926047309226,23.145502,36.007984,
500,1.0,500.0,1071.5761283518375,1.0,2,102.24,100,17.157740220265286,17.157740220265286,0.0033333334,17.157740220265286,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,11.984646,1.0,1071.5761283518375,21.14958,35.013866,
500,1.0,500.0,1361.0618455917272,1.0,2,101.54,100,25.71837007219647,25.71837007219647,0.0025,25.71837007219647,5.434597e-20,1.0,400.0,0.0025,0.0024999997,14.3547125,1.0,1361.0618455917272,22.291779,35.500065,
500,3711.7888,449.62327752041193,1031.7983036251983,0.38832814,1,100.97,100,20.09351469708045,20.09351469708045,0.9997413,20.09351469708045,0.0019989633,1.1120421,1.0005176063737815,2.0924043e-07,0.0019999999,181.08412,1855414.2,1031.7983036251983,188.57039,0.97020394,6885117400.0
500,1.0,500.0,1516.5029875607818,1.0,2,107.54,100,19.78967392295764,19.78967392295764,0.01,19.78967392295764,3.5044917e-18,1.0,100.0,0.01,0.009999998,9.319672,1.0,1516.5029875607818,19.789675,38.7471,
500,1.0,500.0,995.8991306296637,1.0,2,104.65,100,20.675401557843944,20.675401557843944,0.005,20.675401557843944,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,12.829128,1.0,995.8991306296637,20.232538,35.268047,
500,1.0,500.0,1071.9622709202622,1.0,2,103.61,100,25.42274731453133,25.42274731453133,0.0033333334,25.42274731453133,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,15.832356,1.0,1071.9622709202622,21.962608,34.48126,
500,1.0,500.0,1369.6905095294935,1.0,2,104.51,100,27.450030764424504,27.450030764424504,0.0025,27.450030764424504,5.434597e-20,1.0,400.0,0.0025,0.0024999997,16.080357,1.0,1369.6905095294935,23.334465,35.161945,
500,3043.312,433.0169118324187,1057.3207151067415,0.13692322,1,104.15,100,19.364931659874927,19.364931659874927,0.9996661,19.364931659874927,0.001998662,1.1546893,1.0006681925873446,8.998303e-08,0.002,165.36581,1521147.9,1057.3207151067415,172.33788,1.0360471,4627775500.0
500,1.0,500.0,1798.4189543830544,1.0,2,108.19,100,17.5944562108996,17.5944562108996,0.01,17.5944562108996,3.5044917e-18,1.0,100.0,0.01,0.009999998,4.2453756,1.0,1798.4189543830544,17.594454,42.195198,
500,1.0,500.0,1426.6831743865516,1.0,2,104.58,100,24.00319956086107,24.00319956086107,0.005,24.00319956086107,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,11.359602,1.0,1426.6831743865516,20.798826,40.08358,
500,1.0,500.0,1503.0517804635747,1.0,2,104.25,100,24.851043447347678,24.851043447347678,0.0033333334,24.851043447347678,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,14.249421,1.0,1503.0517804635747,22.14957,39.633133,
500,1.0,500.0,1217.6809743104589,1.0,2,105.29,100,24.618713352334872,24.618713352334872,0.0025,24.618713352334872,5.434597e-20,1.0,400.0,0.0025,0.0024999997,15.925119,1.0,1217.6809743104589,22.76685,38.47867,
500,6373.2515,428.0403459507297,1849.9103690795378,0.12601955,1,116.28,100,24.253140241364125,24.253140241364125,0.99983865,24.253140241364125,0.0019993533,1.1681142,1.000322833335187,3.9546393e-08,0.0020000003,165.6728,3186111.5,1849.9103690795378,172.69897,0.4832776,20302608000.0
500,1.0,500.0,1478.6819360774875,1.0,2,111.28,100,19.684273069264567,19.684273069264567,0.01,19.684273069264567,3.5044917e-18,1.0,100.0,0.01,0.009999998,10.735525,1.0,1478.6819360774875,19.68427,38.260883,
500,1.0,500.0,1295.075486980333,1.0,2,105.89,100,20.95716677424874,20.95716677424874,0.005,20.95716677424874,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,11.307453,1.0,1295.075486980333,20.320719,37.059616,
500,1.0,500.0,1375.91314975095,1.0,2,109.22,100,25.47943145041094,25.47943145041094,0.0033333334,25.47943145041094,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,14.680991,1.0,1375.91314975095,22.04029,37.08875,
500,1.0,500.0,1166.5026755286856,1.0,2,102.75,100,23.971057091600517,23.971057091600517,0.0025,23.971057091600517,5.434597e-20,1.0,400.0,0.0025,0.0024999997,16.149641,1.0,1166.5026755286856,22.522982,36.346798,
500,15422.855,419.52370207134067,1175.900350374933,0.14836074,1,110.07,100,21.271365278859285,21.271365278859285,0.9999299,21.271365278859285,0.001999719,1.1918278,1.00014019630773,1.9239076e-08,0.0020000003,145.22255,7710887.0,1175.900350374933,151.44582,0.18103948,118915550000.0
500,1.0,500.0,1475.6939584003032,1.0,2,106.91,100,24.961346908778715,24.961346908778715,0.01,24.961346908778715,3.5044917e-18,1.0,100.0,0.01,0.009999998,15.433619,1.0,1475.6939584003032,24.961346,38.222202,
500,1.0,500.0,1466.5486600657632,1.0,2,103.98,100,21.947306581739614,21.947306581739614,0.005,21.947306581739614,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,15.905914,1.0,1466.5486600657632,23.454327,38.192684,
500,1.0,500.0,1191.8269678478234,1.0,2,107.22,100,31.71222099983223,31.71222099983223,0.0033333334,31.71222099983223,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,20.043707,1.0,1191.8269678478234,26.206959,37.16061,
500,1.0,500.0,1256.8394097786856,1.0,2,102.69,100,19.87052074286503,19.87052074286503,0.0025,19.87052074286503,5.434597e-20,1.0,400.0,0.0025,0.0024999997,17.13487,1.0,1256.8394097786856,24.622849,36.80053,
500,3618.1582,418.26473800166315,1390.1670151878775,0.110026754,1,103.03,100,22.35575277803808,22.35575277803808,0.99969727,22.35575277803808,0.001998787,1.1954151,1.0006056935261305,6.0819204e-08,0.002,170.57758,1808531.5,1390.1670151878775,177.90024,0.92895675,6541564400.0
500,1.0,500.0,1399.1808136951317,1.0,2,107.13,100,18.215441879170697,18.215441879170697,0.01,18.215441879170697,3.5044917e-18,1.0,100.0,0.01,0.009999998,8.676331,1.0,1399.1808136951317,18.21544,37.21813,
500,1.0,500.0,1349.3193780913077,1.0,2,113.33,100,27.15242757394799,27.15242757394799,0.005,27.15242757394799,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,15.013922,1.0,1349.3193780913077,22.683933,37.154747,
500,1.0,500.0,1559.4667075740751,1.0,2,105.19,100,24.722816781409033,24.722816781409033,0.0033333334,24.722816781409033,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,17.049301,1.0,1559.4667075740751,23.363564,37.892803,
500,1.0,500.0,1044.590777462444,1.0,2,102.22,100,24.020730242274567,24.020730242274567,0.0025,24.020730242274567,5.434597e-20,1.0,400.0,0.0025,0.0024999997,18.059544,1.0,1044.590777462444,23.527855,36.54471,
500,8113.113,435.7359440411819,982.80442595508,0.27476403,1,106.55,100,17.900471490493995,17.900471490493995,0.99987996,17.900471490493995,0.0019995188,1.147484,1.0002401483684187,6.773332e-08,0.0020000003,123.63145,4056069.5,982.80442595508,128.87073,0.26641634,32903390000.0
500,1.0,500.0,1299.8477050479873,1.0,2,107.24,100,22.33135782224383,22.33135782224383,0.01,22.33135782224383,3.5044917e-18,1.0,100.0,0.01,0.009999998,10.493668,1.0,1299.8477050479873,22.331358,35.87268,
500,1.0,500.0,1276.209806181533,1.0,2,110.51,100,23.031573067016417,23.031573067016417,0.005,23.031573067016417,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,14.310954,1.0,1276.209806181533,22.681465,35.710938,
500,1.0,500.0,1219.1779901177554,1.0,2,106.11,100,21.63913108501454,21.63913108501454,0.0033333334,21.63913108501454,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,15.499529,1.0,1219.1779901177554,22.334023,35.394222,
500,1.0,500.0,1513.55546508465,1.0,2,106.89,100,22.927628759173928,22.927628759173928,0.0025,22.927628759173928,5.434597e-20,1.0,400.0,0.0025,0.0024999997,16.075695,1.0,1513.55546508465,22.482422,36.25237,
500,3013.4973,451.5457322708746,1343.007155537243,0.35953724,1,107.39,100,22.699888696824907,22.699888696824907,0.9996817,22.699888696824907,0.0019987246,1.1073076,1.0006369398306798,2.3861793e-07,0.002,146.1758,1506269.0,1343.007155537243,152.20576,0.9295693,4537687600.0
500,1.0,500.0,1269.6699880252236,1.0,2,104.74,100,20.48061092273235,20.48061092273235,0.01,20.48061092273235,3.5044917e-18,1.0,100.0,0.01,0.009999998,8.824083,1.0,1269.6699880252236,20.48061,35.453815,
500,1.0,500.0,1408.6141465414496,1.0,2,108.58,100,25.000589224029167,25.000589224029167,0.005,25.000589224029167,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,14.498191,1.0,1408.6141465414496,22.7406,36.480927,
500,1.0,500.0,1162.9500658496572,1.0,2,104.99,100,25.88140668531697,25.88140668531697,0.0033333334,25.88140668531697,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,17.057638,1.0,1162.9500658496572,23.787537,35.68199,
500,1.0,500.0,1430.2132170664768,1.0,2,103.76,100,28.171076709311155,28.171076709311155,0.0025,28.171076709311155,5.434597e-20,1.0,400.0,0.0025,0.0024999997,18.835302,1.0,1430.2132170664768,24.883419,36.22822,
500,15217.526,415.8341828201349,1421.6550616631623,0.16217916,1,107.73,100,26.433869344227613,26.433869344227613,0.9999307,26.433869344227613,0.0019997223,1.2024024,1.0001386703359845,2.1314786e-08,0.0020000003,137.78647,7608235.5,1421.6550616631623,143.71832,0.15815425,115770460000.0
500,1.0,500.0,1476.125061305933,1.0,2,105.86,100,27.449929495909338,27.449929495909338,0.01,27.449929495909338,3.5044917e-18,1.0,100.0,0.01,0.009999998,14.268366,1.0,1476.125061305933,27.449928,38.227787,
500,1.0,500.0,1028.675580127802,1.0,2,107.38,100,20.287670007257326,20.287670007257326,0.005,20.287670007257326,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,14.548027,1.0,1028.675580127802,23.8688,35.393513,
500,1.0,500.0,998.4839200283952,1.0,2,102.21,100,20.211500438643334,20.211500438643334,0.0033333334,20.211500438643334,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,15.039322,1.0,998.4839200283952,22.6497,34.17025,
500,1.0,500.0,1212.9480591803742,1.0,2,105.68,100,27.00139047574851,27.00139047574851,0.0025,27.00139047574851,5.434597e-20,1.0,400.0,0.0025,0.0024999997,17.14684,1.0,1212.9480591803742,23.737621,34.34326,
500,4109.8447,429.275138460367,1323.5964902200742,0.17996506,1,110.89,100,24.396661913618136,24.396661913618136,0.99975574,24.396661913618136,0.001999021,1.1647542,1.0004886402774866,8.757755e-08,0.0020000003,150.22987,2054420.5,1323.5964902200742,156.59195,0.6519398,8441278000.0
500,1.0,500.0,1154.3815136284109,1.0,2,110.17,100,30.90144455059954,30.90144455059954,0.01,30.90144455059954,3.5044917e-18,1.0,100.0,0.01,0.009999998,20.256693,1.0,1154.3815136284109,30.901445,33.805885,
500,1.0,500.0,1088.416280181667,1.0,2,105.0,100,23.71138418439326,23.71138418439326,0.005,23.71138418439326,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,19.779438,1.0,1088.416280181667,27.306416,33.51282,
500,1.0,500.0,1628.570430601681,1.0,2,108.63,100,28.809747212699854,28.809747212699854,0.0033333334,28.809747212699854,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,19.744545,1.0,1628.570430601681,27.807528,35.870182,
500,1.0,500.0,1391.6972919728098,1.0,2,105.82,100,25.275305037833235,25.275305037833235,0.0025,25.275305037833235,5.434597e-20,1.0,400.0,0.0025,0.0024999997,20.178253,1.0,1391.6972919728098,27.174469,36.202896,
500,11220.151,412.4799884506107,1246.9965371890153,0.11468148,1,106.01,100,20.67301299981268,20.67301299981268,0.99990135,20.67301299981268,0.0019996047,1.21218,1.0001973527538852,2.0442057e-08,0.002,159.03416,5609522.0,1246.9965371890153,165.92372,0.26678255,62933447000.0
500,1.0,500.0,1146.7476892805241,1.0,2,101.68,100,23.982282743910304,23.982282743910304,0.01,23.982282743910304,3.5044917e-18,1.0,100.0,0.01,0.009999998,14.395265,1.0,1146.7476892805241,23.982283,33.69392,
500,1.0,500.0,964.7555021591168,1.0,2,100.95,100,17.529146531239213,17.529146531239213,0.005,17.529146531239213,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,13.632247,1.0,964.7555021591168,20.755714,32.49007,
500,1.0,500.0,813.1883583259679,1.0,2,109.89,100,24.65726975210662,24.65726975210662,0.0033333334,24.65726975210662,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,16.239948,1.0,813.1883583259679,22.056234,31.232534,
500,1.0,500.0,1370.1543495766991,1.0,2,105.33,100,24.41235134157248,24.41235134157248,0.0025,24.41235134157248,5.434597e-20,1.0,400.0,0.0025,0.0024999997,17.60821,1.0,1370.1543495766991,22.645262,32.73771,
500,3655.4172,451.9306296896257,1091.236845511941,0.30581614,1,106.03,100,17.00159261635035,17.00159261635035,0.99972516,17.00159261635035,0.0019988986,1.1063645,1.0005499587820388,1.6732216e-07,0.002,104.04879,1827206.2,1091.236845511941,108.78761,0.4869717,6677358600.0
500,1.0,500.0,1313.807237553932,1.0,2,106.9,100,24.44334678760759,24.44334678760759,0.01,24.44334678760759,3.5044917e-18,1.0,100.0,0.01,0.009999998,13.567539,1.0,1313.807237553932,24.443348,36.06479,
500,1.0,500.0,849.2313244666154,1.0,2,101.29,100,23.217001351630632,23.217001351630632,0.005,23.217001351630632,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,16.139816,1.0,849.2313244666154,23.830173,32.72736,
500,1.0,500.0,1091.47893999214,1.0,2,103.41,100,25.968948183107642,25.968948183107642,0.0033333334,25.968948183107642,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,17.209036,1.0,1091.47893999214,24.543098,32.791126,
500,1.0,500.0,976.8268339283546,1.0,2,103.4,100,25.115754092166522,25.115754092166522,0.0025,25.115754092166522,5.434597e-20,1.0,400.0,0.0025,0.0024999997,18.334776,1.0,976.8268339283546,24.68626,32.37699,
500,10010.211,416.02469702276255,1379.9265553102698,0.14275026,1,104.68,100,28.145644302815743,28.145644302815743,0.9998952,28.145644302815743,0.00199958,1.2018517,1.0002096189410636,2.852093e-08,0.0019999999,144.69493,5004581.0,1379.9265553102698,150.92288,0.2602761,50091655000.0
500,1.0,500.0,1310.1417125896915,1.0,2,107.19,100,26.121969168995353,26.121969168995353,0.01,26.121969168995353,3.5044917e-18,1.0,100.0,0.01,0.009999998,17.30375,1.0,1310.1417125896915,26.121967,36.014446,
500,1.0,500.0,1444.3034713898235,1.0,2,109.59,100,16.825272245234256,16.825272245234256,0.005,16.825272245234256,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,14.647283,1.0,1444.3034713898235,21.473621,37.216362,
500,1.0,500.0,1459.7097517430027,1.0,2,103.42,100,22.33672425456588,22.33672425456588,0.0033333334,22.33672425456588,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,15.2972355,1.0,1459.7097517430027,21.761322,37.48655,
500,1.0,500.0,1460.5664291034504,1.0,2,107.1,100,21.956623610451494,21.956623610451494,0.0025,21.956623610451494,5.434597e-20,1.0,400.0,0.0025,0.0024999997,16.212084,1.0,1460.5664291034504,21.810148,37.622177,
500,21306.01,405.24613681756625,1598.569244769681,0.08821679,1,106.13,100,29.314304674121203,29.314304674121203,0.99994856,29.314304674121203,0.0019997938,1.233818,1.000102889708079,8.28093e-09,0.0019999996,122.27416,10652457.0,1598.569244769681,127.83588,0.09581825,226949610000.0
500,1.0,500.0,1191.5918131856142,1.0,2,107.05,100,29.51680543850836,29.51680543850836,0.01,29.51680543850836,3.5044917e-18,1.0,100.0,0.01,0.009999998,16.730736,1.0,1191.5918131856142,29.516804,34.34641,
500,1.0,500.0,1294.3627729172931,1.0,2,106.29,100,20.02193792038421,20.02193792038421,0.005,20.02193792038421,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,15.728255,1.0,1294.3627729172931,24.769371,35.39895,
500,1.0,500.0,1207.6032106243513,1.0,2,108.06,100,24.662165095344267,24.662165095344267,0.0033333334,24.662165095344267,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,17.351597,1.0,1207.6032106243513,24.733637,35.12694,
500,1.0,500.0,1130.0555116426704,1.0,2,104.1,100,21.551074438401585,21.551074438401585,0.0025,21.551074438401585,5.434597e-20,1.0,400.0,0.0025,0.0024999997,17.544962,1.0,1130.0555116426704,23.937996,34.74211,
500,14058.611,435.298465554394,1225.1326334074022,0.21932676,1,103.99,100,15.084303295309665,15.084303295309665,0.99993217,15.084303295309665,0.0019997281,1.1486372,1.000135731348521,3.120177e-08,0.0020000003,145.78493,7028828.5,1225.1326334074022,151.91327,0.19298275,98808830000.0
500,1.0,500.0,982.4786499755936,1.0,2,106.39,100,19.98740346141517,19.98740346141517,0.01,19.98740346141517,3.5044917e-18,1.0,100.0,0.01,0.009999998,12.021143,1.0,982.4786499755936,19.987402,31.187399,
500,1.0,500.0,880.8071768017966,1.0,2,103.66,100,27.78370334907143,27.78370334907143,0.005,27.78370334907143,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,16.681892,1.0,880.8071768017966,23.885551,30.618982,
500,1.0,500.0,1244.2144744204018,1.0,2,106.52,100,24.906172698564106,24.906172698564106,0.0033333334,24.906172698564106,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,17.694471,1.0,1244.2144744204018,24.225761,32.18442,
500,1.0,500.0,1270.856655204044,1.0,2,105.19,100,18.530343792163706,18.530343792163706,0.0025,18.530343792163706,5.434597e-20,1.0,400.0,0.0025,0.0024999997,17.145643,1.0,1270.856655204044,22.801907,33.12849,
500,6432.035,446.499713000482,890.2192602004196,0.30604616,1,110.59,100,21.698051360450233,21.698051360450233,0.99984515,21.698051360450233,0.0019993796,1.1198215,1.000309771757626,9.516309e-08,0.0019999999,115.67815,3215519.5,890.2192602004196,121.031784,0.32429752,20679109000.0
500,1.0,500.0,1085.4333975323739,1.0,2,101.23,100,26.033922157567147,26.033922157567147,0.01,26.033922157567147,3.5044917e-18,1.0,100.0,0.01,0.009999998,15.065215,1.0,1085.4333975323739,26.033922,32.780773,
500,1.0,500.0,848.2255405506525,1.0,2,108.91,100,27.291043748103842,27.291043748103842,0.005,27.291043748103842,2.179301e-19,1.0,200.00000010221265,0.005,0.0049999994,18.906433,1.0,848.2255405506525,26.66248,30.944407,
500,1.0,500.0,1488.4097914569777,1.0,2,109.48,100,27.9583353018077,27.9583353018077,0.0033333334,27.9583353018077,5.4391416e-20,1.0,299.999969473632,0.0033333334,0.0033333336,20.054426,1.0,1488.4097914569777,27.094435,33.614273,
500,1.0,500.0,1094.6074057453663,1.0,2,104.74,100,29.648263173362714,29.648263173362714,0.0025,29.648263173362714,5.434597e-20,1.0,400.0,0.0025,0.0024999997,21.636063,1.0,1094.6074057453663,27.73289,33.46009,
500,3518.1062,413.1549888739929,1329.3770989812633,0.057182267,1,109.23,100,27.016831421902758,27.016831421902758,0.9996844,27.016831421902758,0.0019987354,1.2101996,1.000631462328989,3.2507412e-08,0.0019999996,143.72937,1758498.0,1329.3770989812633,149.93904,0.7260706,6184621600.0
500,1.0,500.0,1079.7982610370002,1.0,2,107.04,100,29.46837914630357,29.46837914630357,0.01,29.46837914630357,3.5044917e-18,1.0,100.0,0.01,0.009999998,18.97831,1.0,1079.7982610370002,29.46838,32.695568,
