Delta,MaxNormIw,EpsThisIter,AvgRet,ESSRenyi,Bound,ESSClassic,VarRet,VarNormIw,J,AvgVanillaIw,MinVanillaIw,MinNormIw,eRenyi2,VarVanillaIw,AvgEpLen,AvgNormIw,MaxVanillaIw,VanillaAvgRet,AvgDiscRet,IterType,VarJ,VarDiscRet,BatchSize
0.2,0.011440331,100,4956.211507960072,98.26943295922665,3979.8435,98.43224830086787,191004.0496243073,1.6088362e-06,4988.6104,1.0141726,0.2623269,0.0025866101,1.0176104,0.01654762,495.64,0.009999999,1.160247,4956.211507960072,4956.211507960072,1,113.3267,191004.0496243073,100
0.2,0.010013103,100,4999.906939399979,99.99998807907247,3999.9072,99.99999237093884,0.007515879756804704,1.3350918e-11,4999.907,1.0000436,0.9991307,0.009990871,1.0000001,1.3351969e-07,500.0,0.01,1.001354,4999.906939399979,4999.906939399979,1,0.0862396,0.007515879756804704,100
0.2,0.010000495,100,4999.903641966628,100.0,3999.9043,100.0000114441085,0.008935798583798822,6.273422e-14,4999.9043,0.9999986,0.9999133,0.009999147,1.0,6.2751604e-10,500.0,0.01,1.0000482,4999.903641966628,4999.903641966628,1,0.09405481,0.008935798583798822,100
0.2,0.010017452,100,4999.914577188087,99.99990463265931,3999.9146,99.99987030491144,0.006147986216210968,1.06086355e-10,4999.915,1.0000347,0.9961616,0.009961271,1.000001,1.0609431e-06,500.0,0.010000002,1.0017799,4999.914577188087,4999.914577188087,1,0.077992484,0.006147986216210968,100
0.2,0.010007253,100,4999.933835649665,100.0,3999.9346,99.9999809263636,0.004309655137736317,3.145907e-12,4999.9346,0.999992,0.99975437,0.009997624,1.0,3.1458498e-08,500.0,0.010000002,1.0007173,4999.933835649665,4999.933835649665,1,0.06532587,0.004309655137736317,100
0.2,0.012532738,100,4949.908545884324,99.25153815127474,3953.9255,99.45024615777744,249990.77483273158,5.5837234e-07,4957.689,1.0037066,0.75462234,0.0075183557,1.0075411,0.005625194,495.01,0.01,1.2579192,4949.908545884324,4949.908545884324,1,420.70654,249990.77483273158,100
0.2,0.010014711,100,4999.917258826871,99.99996423722592,3999.9175,99.99990844585464,0.01428274843919922,8.0113825e-11,4999.9175,0.9999839,0.99583244,0.009958485,1.0000004,8.011145e-07,500.0,0.01,1.001455,4999.917258826871,4999.917258826871,1,0.11862956,0.01428274843919922,100
0.2,0.01,100,4999.918207889351,100.0,3999.9185,100.0,0.007334221783191368,3.5044917e-18,4999.9185,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.918207889351,4999.918207889351,1,0.08521353,0.007334221783191368,100
0.2,0.0100143505,100,4999.912051702322,99.99998807907247,3999.9126,99.99997329665999,0.0072549288991519715,2.1730279e-11,4999.9126,0.9999826,0.9985496,0.0099856695,1.0000001,2.1729646e-07,500.0,0.01,1.0014176,4999.912051702322,4999.912051702322,1,0.084742755,0.0072549288991519715,100
0.2,0.01,100,4999.912032079117,100.0,3999.912,100.0,0.010124938606423658,3.5044917e-18,4999.912,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.912032079117,4999.912032079117,1,0.10013741,0.010124938606423658,100
0.2,0.01,100,4999.917494501436,100.0,3999.9175,100.0,0.007527954321639781,3.5044917e-18,4999.9175,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.917494501436,4999.917494501436,1,0.08632463,0.007527954321639781,100
0.2,0.01,100,4999.910124469444,100.0,3999.9102,100.0,0.013926069110461339,3.5044917e-18,4999.91,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.910124469444,4999.910124469444,1,0.11745701,0.013926069110461339,100
0.2,0.01,100,4999.916297791571,100.0,3999.9165,100.0,0.0068249667679054025,3.5044917e-18,4999.9165,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.916297791571,4999.916297791571,1,0.08218748,0.0068249667679054025,100
0.2,0.010006451,100,4999.918329348242,99.99998807907247,3999.9185,99.99996948271524,0.009156665395529319,1.2283207e-11,4999.9185,1.0000094,0.99869215,0.009986828,1.0000001,1.228371e-07,500.0,0.010000002,1.0006545,4999.918329348242,4999.918329348242,1,0.095159866,0.009156665395529319,100
0.2,0.01,100,4999.913312637671,100.0,3999.9136,100.0,0.00977143499940022,3.5044917e-18,4999.9136,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.913312637671,4999.913312637671,1,0.098346576,0.00977143499940022,100
0.2,0.01,100,4999.918268086511,100.0,3999.918,100.0,0.008076039421729693,3.5044917e-18,4999.918,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.918268086511,4999.918268086511,1,0.08941246,0.008076039421729693,100
0.2,0.010001395,100,4999.928274195537,100.0,3999.9282,99.99997711169985,0.006261614013337518,5.05573e-13,4999.928,0.99999475,0.99964005,0.009996453,1.0,5.0555857e-09,500.0,0.01,1.0001342,4999.928274195537,4999.928274195537,1,0.078760326,0.006261614013337518,100
0.2,0.010006413,100,4999.906150434028,99.99998807907247,3999.9067,99.999977110914,0.007218306420584837,1.686609e-11,4999.9067,0.9999604,0.9976892,0.009977287,1.0000001,1.6864468e-07,500.0,0.01,1.0006016,4999.906150434028,4999.906150434028,1,0.0845204,0.007218306420584837,100
0.2,0.01,100,4999.9093842194015,100.0,3999.9097,100.0,0.017250524007007346,3.5044917e-18,4999.9097,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.9093842194015,4999.9093842194015,1,0.13070707,0.017250524007007346,100
0.2,0.010010826,100,4999.901450592865,99.99997615814777,3999.9019,99.99988556070818,0.040394458670956666,1.10939674e-10,4999.902,1.0000134,0.99436396,0.009943507,1.0000002,1.109415e-06,500.0,0.01,1.001096,4999.901450592865,4999.901450592865,1,0.19902483,0.040394458670956666,100
0.2,0.01,100,4999.9223654290745,100.0,3999.9229,100.0,0.007204841657140139,3.5044917e-18,4999.923,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.9223654290745,4999.9223654290745,1,0.08446229,0.007204841657140139,100
0.2,0.0102229435,100,4998.124632695281,99.97828478397412,3998.2368,99.96330848718408,324.243384083976,3.7044618e-08,4998.345,0.9986376,0.8764794,0.008776751,1.0002172,0.0003694375,499.83,0.010000002,1.0209016,4998.124632695281,4998.124632695281,1,15.744324,324.243384083976,100
0.2,0.01000071,100,4999.898485425169,100.0,3999.899,99.99998855592926,0.016898888152516927,9.185541e-14,4999.899,1.0000018,0.9999144,0.009999126,1.0,9.1834834e-10,500.0,0.01,1.0000728,4999.898485425169,4999.898485425169,1,0.12931608,0.016898888152516927,100
0.2,0.01,100,4999.9120849286155,100.0,3999.9126,100.0,0.00782215211723445,3.5044917e-18,4999.9126,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.9120849286155,4999.9120849286155,1,0.08799725,0.00782215211723445,100
0.2,0.010004714,100,4999.924710857649,100.0,3999.9253,99.99996948279673,0.005669498842740749,5.5056853e-12,4999.9253,1.000012,0.99934256,0.009993305,1.0,5.5057974e-08,500.0,0.010000002,1.0004835,4999.924710857649,4999.924710857649,1,0.074906796,0.005669498842740749,100
0.2,0.01,100,4999.917520061005,100.0,3999.918,100.0,0.010167502294965278,3.5044917e-18,4999.918,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.917520061005,4999.917520061005,1,0.100332625,0.010167502294965278,100
0.2,0.01,100,4999.909440772064,100.0,3999.9092,100.0,0.009104462320636678,3.5044917e-18,4999.909,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.909440772064,4999.909440772064,1,0.094942756,0.009104462320636678,100
0.2,0.010011321,100,4999.876914968461,99.99997615814777,3999.8774,99.9999313436193,0.125705833332985,9.325785e-11,4999.8774,1.0001185,0.9928593,0.009927417,1.0000002,9.328008e-07,500.0,0.009999998,1.0012507,4999.876914968461,4999.876914968461,1,0.3503849,0.125705833332985,100
0.2,0.010000845,100,4999.917504173187,100.0,3999.9175,100.00000762939031,0.008212292118787662,2.6957793e-13,4999.9175,1.0000006,0.9997771,0.009997765,1.0,2.6954385e-09,500.0,0.01,1.0000851,4999.917504173187,4999.917504173187,1,0.09014258,0.008212292118787662,100
0.2,0.010004913,100,4999.913151526784,99.99998807907247,3999.914,99.99998092617443,0.007252581182618282,1.4956238e-11,4999.914,0.99998206,0.9985224,0.009985403,1.0000001,1.4955704e-07,500.0,0.01,1.0004734,4999.913151526784,4999.913151526784,1,0.084772244,0.007252581182618282,100
0.2,0.010008044,100,4999.930014340237,99.99998807907247,3999.9307,99.99999618544429,0.005449932877654029,9.909514e-12,4999.9307,1.0000371,0.99898773,0.009989507,1.0000001,9.910202e-08,500.0,0.01,1.0008415,4999.930014340237,4999.930014340237,1,0.07341084,0.005449932877654029,100
0.2,0.01,100,4999.912590423375,100.0,3999.913,100.0,0.008063667961634458,3.5044917e-18,4999.913,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.912590423375,4999.912590423375,1,0.08934936,0.008063667961634458,100
0.2,0.010002064,100,4999.917358655664,100.0,3999.918,99.9999923706158,0.008040131334113309,5.867375e-13,4999.918,1.0000013,0.99986625,0.009998649,1.0,5.8676175e-09,500.0,0.01,1.0002077,4999.917358655664,4999.917358655664,1,0.08921614,0.008040131334113309,100
0.2,0.011225057,100,4978.211099728522,99.1421422487349,3986.4563,98.74427628211144,47169.767802090835,1.2845265e-06,4990.7734,0.9903391,0.41760695,0.0042168074,1.0086528,0.0125982715,497.84,0.01,1.1116613,4978.211099728522,4978.211099728522,1,91.66085,47169.767802090835,100
0.2,0.013201204,100,4899.92715393622,98.202295411787,3911.0017,98.32578824778442,494934.7836259421,1.7199083e-06,4920.1133,1.0187896,0.68310416,0.006705056,1.0183061,0.017851487,490.02,0.01,1.344925,4899.92715393622,4899.92715393622,1,563.321,494934.7836259421,100
0.2,0.010008142,100,4999.933232518419,99.99998807907247,3999.9336,99.99997711244198,0.005604837826959035,1.0825972e-11,4999.9336,1.0000272,0.99919283,0.009991657,1.0000001,1.0826487e-07,500.0,0.01,1.0008414,4999.933232518419,4999.933232518419,1,0.07446174,0.005604837826959035,100
0.2,0.010037642,100,4999.909496175673,99.99995231630692,3999.91,99.99992370339159,0.009585651018846631,7.2862334e-11,4999.91,0.99996454,0.99825794,0.009982933,1.0000005,7.285687e-07,500.0,0.01,1.0037286,4999.909496175673,4999.909496175673,1,0.097544804,0.009585651018846631,100
0.2,0.01,100,4999.921634495324,100.0,3999.9219,100.0,0.004886701380561735,3.5044917e-18,4999.922,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.921634495324,4999.921634495324,1,0.069560595,0.004886701380561735,100
0.2,0.010020688,100,4999.909811012816,99.99995231630692,3999.9102,99.99988554660604,0.010084422584389179,1.4316395e-10,4999.91,0.99989015,0.99260086,0.0099271,1.0000005,1.4313298e-06,500.0,0.01,1.0019587,4999.909811012816,4999.909811012816,1,0.0996492,0.010084422584389179,100
0.2,0.010027575,100,4999.927702583621,99.99989271175451,3999.9277,99.99980926024351,0.0064569438443913855,1.9068411e-10,4999.928,0.99997294,0.9944718,0.0099449875,1.0000011,1.9067351e-06,500.0,0.01,1.0027304,4999.927702583621,4999.927702583621,1,0.07986167,0.0064569438443913855,100
0.2,0.010021474,100,4999.916693907152,99.99994039539075,3999.917,99.9998855467807,0.006049655972628482,1.05704015e-10,4999.9175,0.99989164,0.99641645,0.009965244,1.0000006,1.0568025e-06,500.0,0.010000002,1.0020388,4999.916693907152,4999.916693907152,1,0.077338964,0.006049655972628482,100
0.2,0.01001783,100,4999.916398147958,99.99998807907247,3999.9175,99.99996948159763,0.005530189192704083,1.7131166e-11,4999.9175,0.99997276,0.99889475,0.00998922,1.0000001,1.713032e-07,500.0,0.010000002,1.0017557,4999.916398147958,4999.916398147958,1,0.07399999,0.005530189192704083,100
0.2,0.010017025,100,4999.9173414298475,99.99998807907247,3999.9185,99.9999656649803,0.004808723109063269,2.6209734e-11,4999.9185,0.99991983,0.99787915,0.009979592,1.0000001,2.6205467e-07,500.0,0.010000002,1.0016222,4999.9173414298475,4999.9173414298475,1,0.06901925,0.004808723109063269,100
0.2,0.0100075565,100,4999.904786666623,99.99997615814777,3999.9053,99.99996948238928,0.008446433668168551,2.3180574e-11,4999.9053,0.9999987,0.99839485,0.0099839615,1.0000002,2.3180691e-07,500.0,0.01,1.0007544,4999.904786666623,4999.904786666623,1,0.09141985,0.008446433668168551,100
0.2,0.01,100,4999.911275364708,100.0,3999.9111,100.0,0.007638170634588046,3.5044917e-18,4999.911,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.911275364708,4999.911275364708,1,0.08696949,0.007638170634588046,100
0.2,0.010006533,100,4999.920166830579,99.99998807907247,3999.921,99.99996948446133,0.007245429453671077,1.7848768e-11,4999.921,1.0000666,0.9986723,0.009986058,1.0000001,1.7851116e-07,500.0,0.01,1.0007199,4999.920166830579,4999.920166830579,1,0.084631704,0.007245429453671077,100
0.2,0.0100011015,100,4999.923441034171,100.0,3999.9238,99.99999618529732,0.007472362840669364,3.3038958e-13,4999.924,0.99999857,0.99982977,0.009998312,1.0,3.304312e-09,500.0,0.009999999,1.0001087,4999.923441034171,4999.923441034171,1,0.08598836,0.007472362840669364,100
0.2,0.01,100,4999.927819524837,100.0,3999.9277,100.0,0.00659578579513903,3.5044917e-18,4999.9277,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.927819524837,4999.927819524837,1,0.08077621,0.00659578579513903,100
0.2,0.01,100,4999.91759238202,100.0,3999.918,100.0,0.007998916407692586,3.5044917e-18,4999.918,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.91759238202,4999.91759238202,1,0.088969596,0.007998916407692586,100
0.2,0.010003705,100,4999.918395313722,100.0,3999.919,100.00000762940195,0.009088435143046957,9.542429e-13,4999.919,0.9999991,0.9997454,0.009997464,1.0,9.542579e-09,500.0,0.01,1.0003695,4999.918395313722,4999.918395313722,1,0.0948515,0.009088435143046957,100
0.2,0.01,100,4999.920663554416,100.0,3999.921,100.0,0.005580504517874933,3.5044917e-18,4999.921,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.920663554416,4999.920663554416,1,0.07434433,0.005580504517874933,100
0.2,0.010000818,100,4999.91272947044,100.0,3999.913,100.0000076293583,0.009678449357104735,4.074948e-13,4999.913,1.0000048,0.999703,0.009996982,1.0,4.075336e-09,500.0,0.01,1.0000867,4999.91272947044,4999.91272947044,1,0.09787584,0.009678449357104735,100
0.2,0.010003941,100,4999.916297220925,100.0,3999.917,100.00000381477189,0.005817781593608286,2.8647354e-12,4999.917,0.99998045,0.9994544,0.009994739,1.0,2.8645962e-08,500.0,0.01,1.0003746,4999.916297220925,4999.916297220925,1,0.075888015,0.005817781593608286,100
0.2,0.011504578,100,4949.929569693827,99.40053545372439,3953.315,99.46652848910908,249992.89083247195,5.417647e-07,4956.3257,1.0065994,0.784083,0.007789424,1.0060308,0.005489389,495.01,0.01,1.1580502,4949.929569693827,4949.929569693827,1,434.42172,249992.89083247195,100
0.2,0.010007813,100,4999.90640466469,99.99998807907247,3999.9067,99.99988173529535,0.025843915049651365,1.1425641e-10,4999.9067,0.9999223,0.9916292,0.009917063,1.0000001,1.1423874e-06,500.0,0.010000002,1.0007035,4999.90640466469,4999.90640466469,1,0.15899299,0.025843915049651365,100
0.2,0.0100274645,100,4999.918842504059,99.99988079085256,3999.919,99.99982448232349,0.006079584743525385,2.0125468e-10,4999.9194,0.99976164,0.9953531,0.0099559035,1.0000012,2.0115785e-06,500.0,0.009999998,1.0025074,4999.918842504059,4999.918842504059,1,0.07751439,0.006079584743525385,100
0.2,0.010007453,100,4999.9042659525085,99.99998807907247,3999.9048,99.9999694802238,0.009769223243582903,2.7406114e-11,4999.905,0.99992776,0.9969124,0.0099698445,1.0000001,2.740181e-07,500.0,0.009999999,1.000673,4999.9042659525085,4999.9042659525085,1,0.098217845,0.009769223243582903,100
0.2,0.01,100,4999.93279856838,100.0,3999.933,100.0,0.005889511233807126,3.5044917e-18,4999.933,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.93279856838,4999.93279856838,1,0.0763662,0.005889511233807126,100
0.2,0.01,100,4999.922503204876,100.0,3999.9229,100.0,0.0048798251727506375,3.5044917e-18,4999.923,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.922503204876,4999.922503204876,1,0.06949648,0.0048798251727506375,100
0.2,0.01,100,4999.928389806464,100.0,3999.9282,100.0,0.004206847992525441,3.5044917e-18,4999.928,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.928389806464,4999.928389806464,1,0.06454732,0.004206847992525441,100
0.2,0.010004971,100,4999.911773526723,100.0,3999.9126,99.99998474113004,0.009261839822045606,4.326952e-12,4999.9126,0.9999946,0.99916995,0.009991754,1.0,4.3270006e-08,500.0,0.01,1.0004917,4999.911773526723,4999.911773526723,1,0.09572056,0.009261839822045606,100
0.2,0.01000291,100,4999.8978021081475,100.0,3999.8984,99.9999847412348,0.00927133959103472,7.7230106e-13,4999.8984,1.0000014,0.9997766,0.009997752,1.0,7.722242e-09,500.0,0.01,1.0002924,4999.8978021081475,4999.8978021081475,1,0.095792525,0.00927133959103472,100
0.2,0.012944933,100,4949.900114753296,98.96094994682473,3955.6028,99.04999257968188,249989.92008907621,9.688011e-07,4960.839,1.017154,0.61764055,0.0060722427,1.0104996,0.010023236,495.01,0.01,1.3166989,4949.900114753296,4949.900114753296,1,389.51794,249989.92008907621,100
0.2,0.010009065,100,4999.913250603151,99.99998807907247,3999.914,99.99998092679289,0.006485433696768426,7.707457e-12,4999.914,1.0000145,0.9993012,0.009992867,1.0000001,7.7075924e-08,500.0,0.01,1.000921,4999.913250603151,4999.913250603151,1,0.080104664,0.006485433696768426,100
0.2,0.01,100,4999.918834676359,100.0,3999.919,100.0,0.007165709772174757,3.5044917e-18,4999.919,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.918834676359,4999.918834676359,1,0.08425178,0.007165709772174757,100
0.2,0.01,100,4999.924450671159,100.0,3999.9243,100.0,0.0064513620574070275,3.5044917e-18,4999.9243,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.924450671159,4999.924450671159,1,0.07991023,0.0064513620574070275,100
0.2,0.01,100,4999.918718954704,100.0,3999.919,100.0,0.006824346369861365,3.5044917e-18,4999.919,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.918718954704,4999.918718954704,1,0.08218782,0.006824346369861365,100
0.2,0.010003475,100,4999.90767166066,100.0,3999.9082,99.99998855582012,0.008927869687655349,2.5641887e-12,4999.908,0.9999922,0.99948794,0.009994958,1.0,2.5641778e-08,500.0,0.01,1.0003396,4999.90767166066,4999.90767166066,1,0.09399879,0.008927869687655349,100
0.2,0.010013291,100,4999.922111845954,99.99998807907247,3999.9224,99.99998474161896,0.00784884045986442,1.6993447e-11,4999.9224,1.0000266,0.9986174,0.009985908,1.0000001,1.6994461e-07,500.0,0.01,1.0013558,4999.922111845954,4999.922111845954,1,0.08808699,0.00784884045986442,100
0.2,0.010007733,100,4999.910763065611,99.99997615814777,3999.9111,99.9999580381544,0.01143616903437168,2.656626e-11,4999.911,0.99999547,0.99781215,0.009978167,1.0000002,2.656627e-07,500.0,0.01,1.0007688,4999.910763065611,4999.910763065611,1,0.10630207,0.01143616903437168,100
0.2,0.01,100,4999.921031522976,100.0,3999.9214,100.0,0.0058622276634997484,3.5044917e-18,4999.9214,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.921031522976,4999.921031522976,1,0.07618034,0.0058622276634997484,100
0.2,0.01,100,4999.915011287252,100.0,3999.915,100.0,0.008205374858410988,3.5044917e-18,4999.915,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.915011287252,4999.915011287252,1,0.09015188,0.008205374858410988,100
0.2,0.01,100,4999.904838446789,100.0,3999.9048,100.0,0.00844788664520767,3.5044917e-18,4999.905,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.904838446789,4999.904838446789,1,0.09142881,0.00844788664520767,100
0.2,0.010006648,100,4999.9349369036145,100.0,3999.935,99.99998855595545,0.005124648792934577,2.1102432e-12,4999.935,1.000004,0.999625,0.00999621,1.0,2.1103444e-08,500.0,0.01,1.0006688,4999.9349369036145,4999.9349369036145,1,0.07123458,0.005124648792934577,100
0.2,0.01,100,4999.914491036159,100.0,3999.9146,100.0,0.012792984853578701,3.5044917e-18,4999.9146,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.914491036159,4999.914491036159,1,0.11252762,0.012792984853578701,100
0.2,0.010968649,100,4979.814955589639,99.17478560977432,3987.266,99.01186631555078,40459.200563432765,1.0080576e-06,4991.418,1.0044413,0.42504382,0.0042316443,1.0083208,0.010170316,498.0,0.010000002,1.1017364,4979.814955589639,4979.814955589639,1,85.18689,40459.200563432765,100
0.2,0.01,100,4999.925878477563,100.0,3999.9263,100.0,0.004639950367907394,3.5044917e-18,4999.9263,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.925878477563,4999.925878477563,1,0.06778135,0.004639950367907394,100
0.2,0.010013108,100,4999.921107555836,99.99995231630692,3999.9216,99.99988174350622,0.0061774359662349195,1.09188734e-10,4999.922,0.99999166,0.99657303,0.009965813,1.0000005,1.0918694e-06,500.0,0.01,1.0013025,4999.921107555836,4999.921107555836,1,0.078139625,0.0061774359662349195,100
0.2,0.01,100,4999.927066581431,100.0,3999.9272,100.0,0.006531139305114853,3.5044917e-18,4999.9272,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.927066581431,4999.927066581431,1,0.080411375,0.006531139305114853,100
0.2,0.01,100,4999.903268994066,100.0,3999.9028,100.0,0.014414764155212496,3.5044917e-18,4999.903,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.903268994066,4999.903268994066,1,0.11946113,0.014414764155212496,100
0.2,0.01,100,4999.921454411319,100.0,3999.921,100.0,0.006196913324577227,3.5044917e-18,4999.921,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.921454411319,4999.921454411319,1,0.07830285,0.006196913324577227,100
0.2,0.01,100,4999.898861832045,100.0,3999.8984,100.0,0.01196729668866339,3.5044917e-18,4999.8984,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.898861832045,4999.898861832045,1,0.108848855,0.01196729668866339,100
0.2,0.011771843,100,4949.9193083627315,97.85587741884984,3965.9136,98.06289162959386,249991.85425348475,1.9953259e-06,4976.8096,1.0132331,0.46831036,0.004621941,1.021911,0.02048484,495.01,0.010000002,1.1927621,4949.9193083627315,4949.9193083627315,1,231.20345,249991.85425348475,100
0.2,0.01,100,4999.907172871636,100.0,3999.9072,100.0,0.007830560069237399,3.5044917e-18,4999.907,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.907172871636,4999.907172871636,1,0.08805151,0.007830560069237399,100
0.2,0.010010009,100,4999.91693303308,99.99997615814777,3999.9175,99.99998474116495,0.005899613743075105,3.1373022e-11,4999.9175,0.9999969,0.9984849,0.009984881,1.0000002,3.1373224e-07,500.0,0.01,1.0009978,4999.91693303308,4999.91693303308,1,0.07640683,0.005899613743075105,100
0.2,0.01,100,4999.938405953728,100.0,3999.9385,100.0,0.0030479190132411036,3.5044917e-18,4999.9385,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.938405953728,4999.938405953728,1,0.054921873,0.0030479190132411036,100
0.2,0.0100102015,100,4999.920992047165,100.0,3999.9214,99.99995422639692,0.004001862604478198,1.0694251e-11,4999.9214,1.0000601,0.9992259,0.009991659,1.0,1.0695667e-07,500.0,0.010000002,1.0010803,4999.920992047165,4999.920992047165,1,0.06295914,0.004001862604478198,100
0.2,0.010014403,100,4999.926875251361,99.99996423722592,3999.9272,99.99994659174965,0.004263582442223588,3.221819e-11,4999.9272,0.99995303,0.9985347,0.009985816,1.0000004,3.2214902e-07,500.0,0.010000002,1.0013932,4999.926875251361,4999.926875251361,1,0.06495131,0.004263582442223588,100
0.2,0.010015472,100,4999.922852886279,99.99996423722592,3999.9238,99.99993134126237,0.005300389930242989,4.7322667e-11,4999.924,1.0000842,0.998245,0.00998161,1.0000004,4.7330747e-07,500.0,0.010000002,1.0016315,4999.922852886279,4999.922852886279,1,0.072425954,0.005300389930242989,100
0.2,0.010007504,100,4999.927063543302,100.0,3999.9277,100.0000114442482,0.005174520438371047,3.501074e-12,4999.9277,0.9999864,0.99932665,0.009993402,1.0,3.500981e-08,500.0,0.01,1.0007368,4999.927063543302,4999.927063543302,1,0.071567364,0.005174520438371047,100
0.2,0.0100298785,100,4999.9212037864145,99.99996423722592,3999.9219,99.99996185360577,0.006762264653481213,5.3746108e-11,4999.922,1.0000149,0.9985206,0.009985058,1.0000004,5.374787e-07,500.0,0.01,1.0030028,4999.9212037864145,4999.9212037864145,1,0.081868105,0.006762264653481213,100
0.2,0.01,100,4999.929801433527,100.0,3999.9302,100.0,0.004440417621986168,3.5044917e-18,4999.93,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.929801433527,4999.929801433527,1,0.06632828,0.004440417621986168,100
0.2,0.010010777,100,4999.929366523475,99.99998807907247,3999.9297,100.0,0.004389303448656987,1.1707565e-11,4999.9297,0.9999546,0.9986816,0.0099872695,1.0000001,1.1706424e-07,500.0,0.01,1.0010322,4999.929366523475,4999.929366523475,1,0.065909885,0.004389303448656987,100
0.2,0.012028499,100,4949.91143751716,98.75303312766377,3956.5881,98.65325252420466,249991.06116074193,1.3789082e-06,4962.882,1.0125076,0.42559218,0.0042033484,1.0126271,0.014136175,495.01,0.01,1.2178946,4949.91143751716,4949.91143751716,1,369.4161,249991.06116074193,100
0.2,0.010005193,100,4999.918746633829,100.0,3999.9197,99.99998474088555,0.006006021296980138,4.7981267e-12,4999.9194,0.99997854,0.9992452,0.009992667,1.0,4.7977615e-08,500.0,0.010000002,1.0004978,4999.918746633829,4999.918746633829,1,0.07712165,0.006006021296980138,100
0.2,0.01,100,4999.930714632845,100.0,3999.9307,100.0,0.00591091092999727,3.5044917e-18,4999.9307,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.930714632845,4999.930714632845,1,0.076488554,0.00591091092999727,100
0.2,0.01,100,4999.929742579535,100.0,3999.9302,100.0,0.005858191103149392,3.5044917e-18,4999.93,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.929742579535,4999.929742579535,1,0.07614846,0.005858191103149392,100
0.2,0.01,100,4999.913959449624,100.0,3999.914,100.0,0.007902229677228412,3.5044917e-18,4999.914,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.913959449624,4999.913959449624,1,0.08846396,0.007902229677228412,100
0.2,0.010003383,100,4999.919503496177,100.0,3999.9204,99.99997329712856,0.0065674082126953364,1.7082179e-12,4999.9204,1.0000001,0.99960023,0.009996001,1.0,1.708095e-08,500.0,0.010000002,1.0003384,4999.919503496177,4999.919503496177,1,0.08063886,0.0065674082126953364,100
0.2,0.01,100,4999.914641558219,100.0,3999.915,100.0,0.007625861621300799,3.5044917e-18,4999.915,1.0,1.0,0.01,1.0,,500.0,0.009999998,1.0,4999.914641558219,4999.914641558219,1,0.08690561,0.007625861621300799,100
0.2,0.010006938,100,4999.914622012349,100.0,3999.915,99.99997711266025,0.005630265165883126,7.560571e-12,4999.915,1.0000367,0.9992769,0.009992402,1.0,7.5612654e-08,500.0,0.01,1.0007305,4999.914622012349,4999.914622012349,1,0.074634604,0.005630265165883126,100
0.2,0.010001995,100,4999.917820436839,100.0,3999.918,99.99999618531332,0.007320772407883322,1.0985912e-12,4999.918,1.0000027,0.99970275,0.009997,1.0,1.098608e-08,500.0,0.01,1.0002022,4999.917820436839,4999.917820436839,1,0.08511883,0.007320772407883322,100
