AvgVanillaIw,ESSRenyi,VarJ,AvgDiscRet,IterType,VarNormIw,VanillaAvgRet,VarDiscRet,AvgEpLen,MaxVanillaIw,MinNormIw,EpsThisIter,MaxNormIw,AvgNormIw,ESSClassic,eRenyi2,AvgRet,VarVanillaIw,BatchSize,Bound,MinVanillaIw,J,VarRet,Delta
1.0,500.0,0.25354818,4999.743187928248,2,5.434597e-20,4999.743187928248,0.06510194364914948,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.743187928248,,500,4874.7427,1.0,4999.7427,0.06510194364914948,0.8
1.0,500.0,0.26027623,4999.72795321725,1,5.431875e-20,4999.72795321725,0.08220801463367054,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.72795321725,,500,4887.937,1.0,4999.74,0.08220801463367054,0.8
1.0,500.0,0.24049482,4999.743220760224,2,3.5044917e-18,4999.743220760224,0.058415154542377924,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.743220760224,,500,4749.7427,1.0,4999.7427,0.058415154542377924,0.8
1.0,500.0,352.6503,4949.743786662335,2,2.179301e-19,4949.743786662335,249974.202527458,495.01,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4949.743786662335,,500,4797.9663,1.0,4974.743,249974.202527458,0.8
1.0,500.0,288.17902,4999.750438100815,2,5.4391416e-20,4999.750438100815,0.07926994655983183,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.750438100815,,500,4838.7417,1.0,4983.079,0.07926994655983183,0.8
1.0,500.0,249.67494,4999.764024820105,2,5.434597e-20,4999.764024820105,0.06966499030727494,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.764024820105,,500,4862.25,1.0,4987.25,0.06966499030727494,0.8
1.0111835,481.13941707657295,94.75779,4999.747360711032,1,1.3830265e-07,4999.747360711032,0.06310628294259583,500.0,1.3536063,0.00065060525,100,0.0026772716,0.002,483.32221063040276,1.0391998,4999.747360711032,0.03535334,500,4881.5396,0.32894063,4995.513,0.06310628294259583,0.8
1.0,500.0,0.31688443,4999.667697209395,2,3.5044917e-18,4999.667697209395,0.10143359128436648,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.667697209395,,500,4749.668,1.0,4999.668,0.10143359128436648,0.8
1.0,500.0,0.28255773,4999.724884406452,2,2.179301e-19,4999.724884406452,0.05821456274982008,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.724884406452,,500,4822.9194,1.0,4999.6963,0.05821456274982008,0.8
1.0,500.0,0.2755451,4999.711543996509,2,5.4391416e-20,4999.711543996509,0.06863247835754356,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.711543996509,,500,4855.3643,1.0,4999.7017,0.06863247835754356,0.8
1.0,500.0,0.28787303,4999.694799112835,2,5.434597e-20,4999.694799112835,0.1047180310208888,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.694799112835,,500,4874.699,1.0,4999.699,0.1047180310208888,0.8
0.9999908,500.0,0.2904196,4999.728707011507,1,9.495733e-14,4999.728707011507,0.09055389254220532,500.0,1.0003207,0.0019987605,100,0.0020006597,0.002,499.9999783859329,1.0,4999.728707011507,2.3738245e-08,500,4887.9033,0.9993711,4999.7065,0.09055389254220532,0.8
1.0,500.0,0.22292086,4999.782128220947,2,3.5044917e-18,4999.782128220947,0.05020471657605037,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.782128220947,,500,4749.7817,1.0,4999.7817,0.05020471657605037,0.8
1.0,500.0,0.25852126,4999.696920535059,2,2.179301e-19,4999.696920535059,0.0811402465515852,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.696920535059,,500,4822.9624,1.0,4999.7393,0.0811402465515852,0.8
1.0,500.0,0.26544833,4999.744717082874,2,5.4391416e-20,4999.744717082874,0.0785136888790294,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.744717082874,,500,4855.4043,1.0,4999.7417,0.0785136888790294,0.8
1.0,500.0,0.25659892,4999.753168482968,2,5.434597e-20,4999.753168482968,0.05240438038050997,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.753168482968,,500,4874.744,1.0,4999.744,0.05240438038050997,0.8
1.0,500.0,0.24975194,4999.758344604747,1,5.431875e-20,4999.758344604747,0.04883093056197471,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.758344604747,,500,4887.9443,1.0,4999.7476,0.04883093056197471,0.8
1.0,500.0,0.22160693,4999.7644656278335,2,3.5044917e-18,4999.7644656278335,0.049597901227344726,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.7644656278335,,500,4749.7646,1.0,4999.7646,0.049597901227344726,0.8
1.0,500.0,0.23233907,4999.749520547238,2,2.179301e-19,4999.749520547238,0.05933382908464383,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.749520547238,,500,4822.98,1.0,4999.757,0.05933382908464383,0.8
1.0,500.0,0.23972797,4999.762645187852,2,5.4391416e-20,4999.762645187852,0.06507975003065192,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.762645187852,,500,4855.4214,1.0,4999.759,0.06507975003065192,0.8
1.0,500.0,0.2657521,4999.738053991046,2,5.434597e-20,4999.738053991046,0.11087316677152823,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.738053991046,,500,4874.7534,1.0,4999.7534,0.11087316677152823,0.8
0.99972475,499.99582770968203,0.2559721,4999.775003758751,1,4.4061636e-11,4999.775003758751,0.047250204136340616,500.0,1.0065008,0.001965632,100,0.002013556,0.002,499.99445275334847,1.0000083,4999.775003758751,1.1009372e-05,500,4887.9556,0.9825455,4999.7593,0.047250204136340616,0.8
1.0,500.0,0.29003128,4999.707073849055,2,3.5044917e-18,4999.707073849055,0.084956688701742,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.707073849055,,500,4749.707,1.0,4999.707,0.084956688701742,0.8
1.0,500.0,0.28257895,4999.763419064819,2,2.179301e-19,4999.763419064819,0.07474935723416831,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.763419064819,,500,4822.9585,1.0,4999.7354,0.07474935723416831,0.8
1.0,500.0,0.2611842,4999.772824941454,2,5.4391416e-20,4999.772824941454,0.0444539075584701,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.772824941454,,500,4855.411,1.0,4999.7485,0.0444539075584701,0.8
1.0,500.0,0.25523484,4999.760118492824,2,5.434597e-20,4999.760118492824,0.05638434024224013,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.760118492824,,500,4874.751,1.0,4999.751,0.05638434024224013,0.8
1.0,500.0,0.25601324,4999.725774034015,1,5.431875e-20,4999.725774034015,0.06728613859981321,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.725774034015,,500,4887.9434,1.0,4999.7466,0.06728613859981321,0.8
1.0,500.0,0.27732685,4999.749277284067,2,3.5044917e-18,4999.749277284067,0.077686277703793,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.749277284067,,500,4749.749,1.0,4999.749,0.077686277703793,0.8
1.0,500.0,0.27086797,4999.726910719404,2,2.179301e-19,4999.726910719404,0.07029150128230975,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.726910719404,,500,4822.961,1.0,4999.738,0.07029150128230975,0.8
1.0,500.0,0.27020788,4999.740078465428,2,5.4391416e-20,4999.740078465428,0.073026319302549,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.740078465428,,500,4855.4014,1.0,4999.739,0.073026319302549,0.8
1.0,500.0,16.490257,4996.427006991426,2,5.434597e-20,4996.427006991426,1090.1705990670714,499.68,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4996.427006991426,,500,4873.9106,1.0,4998.9106,1090.1705990670714,0.8
0.9993105,499.117860626977,9.795682,4999.771653515458,1,7.72266e-09,4999.771653515458,0.05112086499728324,500.0,1.0472616,0.0013267371,100,0.0020959685,0.002,499.0384307402614,1.0017674,4999.771653515458,0.0019280036,500,4887.404,0.6629112,4999.306,0.05112086499728324,0.8
1.0,500.0,0.25196582,4999.758837017163,2,3.5044917e-18,4999.758837017163,0.06411472079078254,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.758837017163,,500,4749.759,1.0,4999.759,0.06411472079078254,0.8
1.0,500.0,0.2723834,4999.737046400878,2,2.179301e-19,4999.737046400878,0.08550845455470808,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.737046400878,,500,4822.971,1.0,4999.748,0.08550845455470808,0.8
1.0,500.0,288.17896,4949.739051628622,2,5.4391416e-20,4949.739051628622,249973.69876451962,495.01,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4949.739051628622,,500,4838.741,1.0,4983.0786,249973.69876451962,0.8
1.0,500.0,249.67464,4999.7418094247905,2,5.434597e-20,4999.7418094247905,0.06401734470428139,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.7418094247905,,500,4862.244,1.0,4987.244,0.06401734470428139,0.8
0.99797046,493.6622434487094,189.13638,4999.742119914943,1,4.5485475e-08,4999.742119914943,0.08704351363779211,500.0,1.4445364,0.0016051464,100,0.0028949482,0.0019999999,494.3893624846778,1.0128382,4999.742119914943,0.011325257,500,4878.7593,0.8009444,4991.278,0.08704351363779211,0.8
1.0,500.0,20.945204,4997.61617891415,2,3.5044917e-18,4997.61617891415,443.13321821854106,499.8,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4997.61617891415,,500,4747.616,1.0,4997.616,443.13321821854106,0.8
1.0,500.0,14.848648,4999.713975473695,2,2.179301e-19,4999.713975473695,0.06351033418989387,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.713975473695,,500,4821.888,1.0,4998.665,0.06351033418989387,0.8
1.0,500.0,12.135691,4999.751543853827,2,5.4391416e-20,4999.751543853827,0.07392398236551949,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.751543853827,,500,4854.6904,1.0,4999.028,0.07392398236551949,0.8
1.0,500.0,10.515108,4999.730059789159,2,5.434597e-20,4999.730059789159,0.07534060277056855,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.730059789159,,500,4874.203,1.0,4999.203,0.07534060277056855,0.8
1.0004884,499.8671169673398,8.645384,4999.7829358392955,1,1.0992208e-09,4999.7829358392955,0.060151839879503115,500.0,1.0248622,0.001814206,100,0.0020487236,0.002,499.8629206105097,1.0002658,4999.7829358392955,0.00027507378,500,4887.5356,0.90754604,4999.354,0.060151839879503115,0.8
1.0,500.0,0.26351362,4999.710713512087,2,3.5044917e-18,4999.710713512087,0.07013760605994673,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.710713512087,,500,4749.711,1.0,4999.711,0.07013760605994673,0.8
1.0,500.0,352.65054,4949.783215186435,2,2.179301e-19,4949.783215186435,249978.16081695602,495.01,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4949.783215186435,,500,4797.97,1.0,4974.747,249978.16081695602,0.8
1.0,500.0,288.1792,4999.751914916428,2,5.4391416e-20,4999.751914916428,0.07700912439670607,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.751914916428,,500,4838.744,1.0,4983.0815,0.07700912439670607,0.8
1.0,500.0,249.67448,4999.718546582478,2,5.434597e-20,4999.718546582478,0.08115262414692798,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.718546582478,,500,4862.2407,1.0,4987.2407,0.08115262414692798,0.8
1.0040101,494.220548493202,190.56517,4999.718226921165,1,5.7487668e-08,4999.718226921165,0.09269428575362815,500.0,1.6313514,0.001702795,100,0.003249671,0.0019999999,492.92989355901,1.0116941,4999.718226921165,0.014487416,500,4878.7505,0.8548117,4991.2056,0.09269428575362815,0.8
1.0,500.0,9.97232,4998.721017746759,2,3.5044917e-18,4998.721017746759,100.45151349075668,499.91,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4998.721017746759,,500,4748.721,1.0,4998.721,100.45151349075668,0.8
1.0,500.0,7.0731535,4999.747864358838,2,2.179301e-19,4999.747864358838,0.08551368563080931,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.747864358838,,500,4822.4575,1.0,4999.2344,0.08551368563080931,0.8
1.0,500.0,5.781493,4999.695413102069,2,5.4391416e-20,4999.695413102069,0.07713661512382249,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.695413102069,,500,4855.0503,1.0,4999.3877,0.07713661512382249,0.8
1.0,500.0,5.0114627,4999.754997313125,2,5.434597e-20,4999.754997313125,0.08187105899021421,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.754997313125,,500,4874.48,1.0,4999.48,0.08187105899021421,0.8
0.99540544,491.5234752245709,176.79338,4949.7228238495445,1,7.5139376e-08,4949.7228238495445,249972.1089607209,495.01,1.4883142,0.0012802955,100,0.0029903676,0.0019999999,490.7988302730801,1.0172454,4949.7228238495445,0.018612627,500,4878.8013,0.6372066,4991.5645,249972.1089607209,0.8
1.0,500.0,0.30744606,4999.719946577206,2,3.5044917e-18,4999.719946577206,0.09547810305589603,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.719946577206,,500,4749.72,1.0,4999.72,0.09547810305589603,0.8
1.0,500.0,0.297159,4999.72054424428,2,2.179301e-19,4999.72054424428,0.08292114018651946,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.72054424428,,500,4822.9434,1.0,4999.72,0.08292114018651946,0.8
1.0,500.0,0.297581,4999.703895083731,2,5.4391416e-20,4999.703895083731,0.08977681850400969,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.703895083731,,500,4855.3774,1.0,4999.715,0.08977681850400969,0.8
1.0,500.0,0.28812882,4999.71719525961,2,5.434597e-20,4999.71719525961,0.06706866754326277,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.71719525961,,500,4874.7153,1.0,4999.7153,0.06706866754326277,0.8
1.0,500.0,0.281477,4999.79101596547,1,5.431875e-20,4999.79101596547,0.060089844277121336,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.79101596547,,500,4887.9277,1.0,4999.731,0.060089844277121336,0.8
1.0,500.0,497.4668,4949.7311177744405,2,3.5044917e-18,4949.7311177744405,249972.92211145026,495.01,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4949.7311177744405,,500,4699.731,1.0,4949.731,249972.92211145026,0.8
1.0,500.0,352.65106,4999.777176842904,2,2.179301e-19,4999.777176842904,0.05604365012415401,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.777176842904,,500,4797.977,1.0,4974.754,0.05604365012415401,0.8
1.0,500.0,288.17902,4999.729985508346,2,5.4391416e-20,4999.729985508346,0.08052606849354496,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.729985508346,,500,4838.742,1.0,4983.0796,0.08052606849354496,0.8
1.0,500.0,249.67387,4999.674029532574,2,5.434597e-20,4999.674029532574,0.09039274062827551,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.674029532574,,500,4862.2275,1.0,4987.2275,0.09039274062827551,0.8
0.9786174,460.2004810139915,135.88293,4949.730969575555,1,3.5258117e-07,4949.730969575555,249972.90423958932,495.01,1.5843463,0.0002903243,100,0.0032379278,0.0019999999,459.57195676549236,1.086483,4949.730969575555,0.08441605,500,4874.6323,0.14205821,4991.17,249972.90423958932,0.8
1.0,500.0,0.281905,4999.713496264006,2,3.5044917e-18,4999.713496264006,0.08027243719378871,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.713496264006,,500,4749.714,1.0,4999.714,0.08027243719378871,0.8
1.0,500.0,0.26991284,4999.740475082218,2,2.179301e-19,4999.740475082218,0.0665304734359601,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.740475082218,,500,4822.9497,1.0,4999.7266,0.0665304734359601,0.8
1.0,500.0,0.28197405,4999.7504373510765,2,5.4391416e-20,4999.7504373510765,0.09340327883556893,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.7504373510765,,500,4855.3975,1.0,4999.735,0.09340327883556893,0.8
1.0,500.0,0.2775682,4999.719051641036,2,5.434597e-20,4999.719051641036,0.07016946461356387,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.719051641036,,500,4874.731,1.0,4999.731,0.07016946461356387,0.8
1.0,500.0,0.2711711,4999.727005185811,1,5.431875e-20,4999.727005185811,0.06008563538809844,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.727005185811,,500,4887.9277,1.0,4999.731,0.06008563538809844,0.8
1.0,500.0,0.25571528,4999.751996974319,2,3.5044917e-18,4999.751996974319,0.06604345436193619,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.751996974319,,500,4749.752,1.0,4999.752,0.06604345436193619,0.8
1.0,500.0,0.26480255,4999.708410620823,2,2.179301e-19,4999.708410620823,0.07464222773048787,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.708410620823,,500,4822.9536,1.0,4999.7305,0.07464222773048787,0.8
1.0,500.0,0.25477728,4999.779075728156,2,5.4391416e-20,4999.779075728156,0.05342550924365351,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.779075728156,,500,4855.4087,1.0,4999.746,0.05342550924365351,0.8
1.0,500.0,54.43833,4988.859348941515,2,5.434597e-20,4988.859348941515,11883.87375371444,498.92,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4988.859348941515,,500,4872.025,1.0,4997.025,11883.87375371444,0.8
0.99892056,496.00510680306724,20.00128,4999.707817824855,1,3.6126384e-08,4999.707817824855,0.0920673379970833,500.0,1.1306139,0.0008203175,100,0.0022636715,0.002,495.5335233846881,1.0080541,4999.707817824855,0.009012108,500,4886.5957,0.40971598,4998.8486,0.0920673379970833,0.8
1.0,500.0,0.2872062,4999.688240870681,2,3.5044917e-18,4999.688240870681,0.08333451826037781,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.688240870681,,500,4749.688,1.0,4999.688,0.08333451826037781,0.8
1.0,500.0,0.27102038,4999.731800291501,2,2.179301e-19,4999.731800291501,0.06410139981427176,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.731800291501,,500,4822.933,1.0,4999.71,0.06410139981427176,0.8
1.0,500.0,0.28378373,4999.7125743851675,2,5.4391416e-20,4999.7125743851675,0.09565587693731625,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.7125743851675,,500,4855.3735,1.0,4999.711,0.09565587693731625,0.8
1.0,500.0,0.27239227,4999.756461346322,2,5.434597e-20,4999.756461346322,0.054177998315148766,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.756461346322,,500,4874.7227,1.0,4999.7227,0.054177998315148766,0.8
1.0,500.0,0.26462272,4999.747736124028,1,5.431875e-20,4999.747736124028,0.05334992273297208,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.747736124028,,500,4887.925,1.0,4999.728,0.05334992273297208,0.8
1.0,500.0,0.24676882,4999.766536523558,2,3.5044917e-18,4999.766536523558,0.06150557116325337,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.766536523558,,500,4749.7666,1.0,4999.7666,0.06150557116325337,0.8
1.0,500.0,0.27583188,4999.683848141242,2,2.179301e-19,4999.683848141242,0.08874257236900722,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.683848141242,,500,4822.9478,1.0,4999.7246,0.08874257236900722,0.8
1.0,500.0,0.26237282,4999.769547194598,2,5.4391416e-20,4999.769547194598,0.05357055313088924,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.769547194598,,500,4855.4023,1.0,4999.7397,0.05357055313088924,0.8
1.0,500.0,0.26553985,4999.733220198305,2,5.434597e-20,4999.733220198305,0.07624797286556684,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.733220198305,,500,4874.7383,1.0,4999.7383,0.07624797286556684,0.8
1.0,500.0,0.26835868,4999.7216113520735,1,5.431875e-20,4999.7216113520735,0.07859738564198852,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.7216113520735,,500,4887.932,1.0,4999.7354,0.07859738564198852,0.8
1.0,500.0,0.23548947,4999.769947590474,2,3.5044917e-18,4999.769947590474,0.056010054478701006,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.769947590474,,500,4749.7705,1.0,4999.7705,0.056010054478701006,0.8
1.0,500.0,0.23373666,4999.809690585438,2,2.179301e-19,4999.809690585438,0.05354427284113958,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.809690585438,,500,4823.0127,1.0,4999.7896,0.05354427284113958,0.8
1.0,500.0,0.22610867,4999.782917633556,2,5.4391416e-20,4999.782917633556,0.04452502493836542,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.782917633556,,500,4855.45,1.0,4999.7876,0.04452502493836542,0.8
1.0,500.0,0.23622742,4999.733778075181,2,5.434597e-20,4999.733778075181,0.06833484107386945,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.733778075181,,500,4874.7744,1.0,4999.7744,0.06833484107386945,0.8
1.0,500.0,0.25198632,4999.741211983908,1,5.431875e-20,4999.741211983908,0.09435835963223306,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.741211983908,,500,4887.9644,1.0,4999.7676,0.09435835963223306,0.8
1.0,500.0,0.3222782,4999.710588108144,2,3.5044917e-18,4999.710588108144,0.1049032893185193,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.710588108144,,500,4749.7104,1.0,4999.7104,0.1049032893185193,0.8
1.0,500.0,0.31884626,4999.681495724863,2,2.179301e-19,4999.681495724863,0.10003260038614013,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.681495724863,,500,4822.9194,1.0,4999.6963,0.10003260038614013,0.8
1.0,500.0,0.30907327,4999.733665281156,2,5.4391416e-20,4999.733665281156,0.08313854530210647,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.733665281156,,500,4855.371,1.0,4999.7085,0.08313854530210647,0.8
1.0,500.0,0.30003932,4999.706557622625,2,5.434597e-20,4999.706557622625,0.07424655446981906,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.706557622625,,500,4874.708,1.0,4999.708,0.07424655446981906,0.8
0.99999887,500.0,0.29270577,4999.700227904097,1,2.931641e-14,4999.700227904097,0.06899384273003466,500.0,1.000355,0.0019990916,100,0.0020007123,0.002,499.999955864495,1.0,4999.700227904097,7.329131e-09,500,4887.904,0.9995446,4999.707,0.06899384273003466,0.8
1.0,500.0,0.29307362,4999.704841890928,2,3.5044917e-18,4999.704841890928,0.08675819905777726,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.704841890928,,500,4749.705,1.0,4999.705,0.08675819905777726,0.8
1.0,500.0,0.26994437,4999.754540388662,2,2.179301e-19,4999.754540388662,0.05921103475686819,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.754540388662,,500,4822.9526,1.0,4999.7295,0.05921103475686819,0.8
1.0,500.0,0.25697365,4999.757514283416,2,5.4391416e-20,4999.757514283416,0.052373329529245165,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.757514283416,,500,4855.4014,1.0,4999.739,0.052373329529245165,0.8
1.0,500.0,0.27945775,4999.714810646889,2,5.434597e-20,4999.714810646889,0.11499000644999269,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.714810646889,,500,4874.733,1.0,4999.733,0.11499000644999269,0.8
1.0,500.0,0.27363157,4999.735932015572,1,5.431875e-20,4999.735932015572,0.06262287622043439,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.735932015572,,500,4887.931,1.0,4999.7344,0.06262287622043439,0.8
1.0,500.0,0.26023173,4999.73841570567,2,3.5044917e-18,4999.73841570567,0.06840642350562509,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.73841570567,,500,4749.7383,1.0,4999.7383,0.06840642350562509,0.8
1.0,500.0,0.2736974,4999.716186004823,2,2.179301e-19,4999.716186004823,0.08267795083511414,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.716186004823,,500,4822.95,1.0,4999.727,0.08267795083511414,0.8
1.0,500.0,0.27161726,4999.721209775749,2,5.4391416e-20,4999.721209775749,0.07218840497393235,500.0,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4999.721209775749,,500,4855.388,1.0,4999.7256,0.07218840497393235,0.8
1.0,500.0,0.28335544,4999.691975215375,2,5.434597e-20,4999.691975215375,0.10000248929206523,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.691975215375,,500,4874.717,1.0,4999.717,0.10000248929206523,0.8
1.0,500.0,0.2789068,4999.72571055976,1,5.431875e-20,4999.72571055976,0.06840675080863072,500.0,1.0,0.002,100,0.002,0.0020000003,500.00000664260017,1.0,4999.72571055976,,500,4887.916,1.0,4999.719,0.06840675080863072,0.8
1.0,500.0,0.23640299,4999.754174157048,2,3.5044917e-18,4999.754174157048,0.05645519375719781,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.754174157048,,500,4749.7544,1.0,4999.7544,0.05645519375719781,0.8
1.0,500.0,0.26302555,4999.699231182263,2,2.179301e-19,4999.699231182263,0.0817837615705382,500.0,1.0,0.005,100,0.005,0.0049999994,200.00000010221265,1.0,4999.699231182263,,500,4822.9497,1.0,4999.7266,0.0817837615705382,0.8
1.0,500.0,288.1778,4949.7208072487165,2,5.4391416e-20,4949.7208072487165,249971.8710757538,495.01,1.0,0.0033333334,100,0.0033333334,0.0033333336,299.999969473632,1.0,4949.7208072487165,,500,4838.721,1.0,4983.0586,249971.8710757538,0.8
1.0,500.0,249.67384,4999.738712363531,2,5.434597e-20,4999.738712363531,0.060651210682431574,500.0,1.0,0.0025,100,0.0025,0.0024999997,400.0,1.0,4999.738712363531,,500,4862.228,1.0,4987.228,0.060651210682431574,0.8
1.0060829,488.18341888921066,157.94862,4999.747097481204,1,9.420824e-08,4999.747097481204,0.05791092035247207,500.0,1.4650384,0.0010307649,100,0.0029123612,0.002,488.51740366881637,1.0242052,4999.747097481204,0.023839457,500,4879.5103,0.51851743,4992.6587,0.05791092035247207,0.8
1.0,500.0,0.23890772,4999.748480303705,2,3.5044917e-18,4999.748480303705,0.05767046844762942,500.0,1.0,0.01,100,0.01,0.009999998,100.0,1.0,4999.748480303705,,500,4749.7485,1.0,4999.7485,0.05767046844762942,0.8
