VarVanillaIw,VarRet,AvgRet,BatchSize,AvgVanillaIw,AvgNormIw,VarJ,eRenyi2,J,VarNormIw,EpsThisIter,ESSRenyi,MinNormIw,MaxNormIw,Bound,VarDiscRet,MinVanillaIw,MaxVanillaIw,ESSClassic,VanillaAvgRet,IterType,Delta,AvgDiscRet,AvgEpLen
0.0836142,21.5421577139,-106.357600532,100,1.03482,0.01,7.53233,1.03027,-105.833,7.80826e-06,100,97.0622066028,0.00638581,0.0319435,-128.936,21.5421577139,0.660813,3.30557,92.8244994538,-106.357600532,1,0.2,-106.357600532,24.22
0.00246212,11.0807198863,-106.516189261,100,0.995942,0.01,3.33804,1.00298,-106.448,2.48222e-07,100,99.7029452668,0.00870624,0.0110914,-130.031,11.0807198863,0.867091,1.10464,99.7548872662,-106.516189261,1,0.2,-106.516189261,22.04
0.00259934,14.5194021076,-106.128080624,100,0.987881,0.01,3.9742,1.00242,-106.075,2.66351e-07,100,99.7585537533,0.0077955,0.0114074,-128.835,14.5194021076,0.770103,1.12691,99.7370037321,-106.128080624,1,0.2,-106.128080624,21.57
0.0290828,35.1666838101,-105.070234913,100,1.01215,0.01,7.5902,1.01851,-104.644,2.83888e-06,100,98.1831120433,0.00747968,0.0166531,-127.592,35.1666838101,0.757055,1.68554,97.2663649086,-105.070234913,1,0.2,-105.070234913,23.76
0.0109148,306.038286755,-107.018702933,100,0.993655,0.01,8.80218,1.01006,-106.253,1.10546e-06,100,99.0036736576,0.00468033,0.0111426,-161.532,306.038286755,0.465064,1.10719,98.9174187845,-107.018702933,1,0.2,-107.018702933,24.12
0.0116348,342.743315343,-107.20172099,100,0.985086,0.01,10.6299,1.01032,-106.455,1.19898e-06,100,98.9787217072,0.00533633,0.0112058,-163.479,342.743315343,0.525674,1.10387,98.8269280493,-107.20172099,1,0.2,-107.20172099,31.19
0.0332035,23.347929602,-105.589692573,100,1.01075,0.01,6.1806,1.02023,-105.167,3.25013e-06,100,98.0175551814,0.0081514,0.0232076,-128.861,23.347929602,0.823899,2.34569,96.8826698645,-105.589692573,1,0.2,-105.589692573,22.09
0.00655905,18.7670540619,-106.128123221,100,1.00427,0.01,4.702,1.00744,-105.955,6.50345e-07,100,99.2614973413,0.00756272,0.0134978,-130.739,18.7670540619,0.759498,1.35554,99.3602892081,-106.128123221,1,0.2,-106.128123221,25.29
0.0106116,44.911477123,-104.883310146,100,0.997005,0.01,7.36096,1.01052,-104.648,1.06754e-06,100,98.9585567348,0.00711403,0.0131799,-127.98,44.911477123,0.709273,1.31404,98.9542069715,-104.883310146,1,0.2,-104.883310146,29.33
0.0119926,40.75825637,-104.993183862,100,0.998378,0.01,6.86241,1.01069,-104.738,1.20316e-06,100,98.9422859626,0.00728773,0.0118714,-130.234,40.75825637,0.727591,1.18522,98.822899145,-104.993183862,1,0.2,-104.993183862,23.61
0.0147917,18.4666998548,-105.555710564,100,1.01128,0.01,4.8381,1.01297,-105.27,1.44636e-06,100,98.7194585275,0.00771838,0.0130098,-128.208,18.4666998548,0.780543,1.31565,98.5883185182,-105.555710564,1,0.2,-105.555710564,24.72
0.0178561,49.0512719575,-104.746541107,100,1.01746,0.01,7.19713,1.01278,-104.437,1.72483e-06,100,98.7381082641,0.0063476,0.0139579,-127.929,49.0512719575,0.645846,1.42017,98.3210917949,-104.746541107,1,0.2,-104.746541107,29.08
0.0097038,32.4883476148,-105.385064066,100,0.99679,0.01,5.48594,1.00699,-105.197,9.7664e-07,100,99.3054449841,0.00645597,0.0121246,-131.394,32.4883476148,0.643524,1.20857,99.0424182558,-105.385064066,1,0.2,-105.385064066,31.48
0.048054,33.036208736,-105.749817143,100,0.99075,0.01,9.90559,1.04009,-104.964,4.89555e-06,100,96.1454189192,0.00678056,0.0238814,-128.59,33.036208736,0.671785,2.36605,95.3774920981,-105.749817143,1,0.2,-105.749817143,27.28
0.0218636,411.131368404,-107.429627649,100,1.00155,0.01,8.68345,1.01771,-105.951,2.17958e-06,100,98.2594416462,0.00352244,0.0116185,-166.752,411.131368404,0.352791,1.16366,97.8877794684,-107.429627649,1,0.2,-107.429627649,31.01
0.0085835,26.7221472498,-105.160779666,100,0.999141,0.01,5.40549,1.00737,-104.995,8.59827e-07,100,99.268850573,0.00755115,0.0115399,-128.25,26.7221472498,0.754466,1.153,99.155931099,-105.160779666,1,0.2,-105.160779666,29.87
0.0109655,45.6389256887,-105.541173376,100,0.995877,0.01,6.01893,1.00931,-105.263,1.10565e-06,100,99.0779146201,0.00607135,0.0116424,-132.799,45.6389256887,0.604632,1.15944,98.9172635768,-105.541173376,1,0.2,-105.541173376,33.58
0.0194188,51.6933566447,-103.92135122,100,0.991582,0.01,7.90579,1.01748,-103.531,1.97499e-06,100,98.2819710176,0.00746051,0.0144606,-126.998,51.6933566447,0.739771,1.43388,98.08227248,-103.92135122,1,0.2,-103.92135122,30.37
0.00817344,18.0624004884,-104.479999156,100,0.997947,0.01,4.4726,1.00825,-104.292,8.20711e-07,100,99.1818562854,0.00749867,0.0116577,-126.919,18.0624004884,0.748327,1.16337,99.1940809892,-104.479999156,1,0.2,-104.479999156,28.24
0.0630909,124.383699886,-103.329108489,100,1.03122,0.01,20.4926,1.05774,-101.939,5.93289e-06,100,94.540906321,0.00651548,0.022792,-131.045,124.383699886,0.671888,2.35035,94.4522908448,-103.329108489,1,0.2,-103.329108489,39.53
0.0203365,28.2079003002,-104.168818038,100,0.981485,0.01,5.86202,1.01457,-103.847,2.1111e-06,100,98.5638775236,0.00670157,0.0131618,-127.169,28.2079003002,0.657748,1.29181,97.9528211159,-104.168818038,1,0.2,-104.168818038,31.92
0.0169549,79.8317476342,-104.570033921,100,1.00676,0.01,7.7776,1.01206,-104.142,1.67281e-06,100,98.8087273303,0.00405352,0.0119933,-137.603,79.8317476342,0.408091,1.20743,98.3708979174,-104.570033921,1,0.2,-104.570033921,37.26
0.0218628,487.791273826,-104.622352114,100,1.01457,0.01,15.2193,1.02145,-102.851,2.12393e-06,100,97.9003027477,0.00283391,0.0125828,-160.452,487.791273826,0.28752,1.27661,97.9405926144,-104.622352114,1,0.2,-104.622352114,44.73
0.0138945,304.357309219,-104.223806597,100,0.995245,0.01,13.3761,1.01053,-103.681,1.40276e-06,100,98.957786262,0.00548718,0.0111947,-152.615,304.357309219,0.546109,1.11415,98.6302769555,-104.223806597,1,0.2,-104.223806597,45.61
0.0152602,53.0287916579,-104.300179426,100,0.994338,0.01,7.36933,1.0118,-103.987,1.54344e-06,100,98.8337217236,0.00565211,0.0116868,-131.03,53.0287916579,0.562011,1.16207,98.4949861718,-104.300179426,1,0.2,-104.300179426,34.96
0.0197228,50.3761411001,-103.219318956,100,1.00979,0.01,7.74992,1.01804,-102.778,1.93421e-06,100,98.2282606392,0.00587662,0.0156996,-128.381,50.3761411001,0.593416,1.58533,98.1210684362,-103.219318956,1,0.2,-103.219318956,34.66
0.0341188,56.9004988503,-102.207419154,100,1.00144,0.01,8.16437,1.02582,-101.606,3.40204e-06,100,97.4833161402,0.0065599,0.0139873,-125.198,56.9004988503,0.656938,1.40075,96.7417216282,-102.207419154,1,0.2,-102.207419154,36.7
0.0347953,124.820051102,-101.68835978,100,1.00795,0.01,15.0975,1.04394,-100.709,3.42488e-06,100,95.7913225153,0.00640233,0.0157143,-124.466,124.820051102,0.645322,1.58392,96.7205869177,-101.68835978,1,0.2,-101.68835978,46.15
0.0150432,73.2439059689,-102.776787788,100,1.00802,0.01,8.80949,1.01391,-102.419,1.48048e-06,100,98.6279040538,0.00663804,0.0124446,-129.122,73.2439059689,0.669126,1.25443,98.5555066939,-102.776787788,1,0.2,-102.776787788,42.07
0.0277847,445.305068808,-100.216921547,100,1.01183,0.01,26.3652,1.02824,-99.1664,2.71387e-06,100,97.2539461047,0.00620228,0.0151683,-141.494,445.305068808,0.627566,1.53477,97.3835537497,-100.216921547,1,0.2,-100.216921547,57.75
0.0304161,394.090166335,-104.863924774,100,0.982895,0.01,13.0506,1.02815,-103.302,3.14839e-06,100,97.2618168369,0.00492363,0.0139705,-154.604,394.090166335,0.483941,1.37315,96.9773153862,-104.863924774,1,0.2,-104.863924774,57.52
0.148308,254.547565098,-102.003276727,100,1.03636,0.01,40.9058,1.15518,-99.3032,1.38085e-05,100,86.5665259082,0.00454278,0.0275516,-123.781,254.547565098,0.470794,2.85533,87.9735992975,-102.003276727,1,0.2,-102.003276727,46.59
0.131512,287.358075014,-99.9035500777,100,1.01052,0.01,34.0946,1.12954,-97.095,1.28789e-05,100,88.531990998,0.00236756,0.0233686,-124.505,287.358075014,0.239246,2.36143,88.6917240212,-99.9035500777,1,0.2,-99.9035500777,53.27
0.0191503,409.495584119,-100.157589957,100,1.0152,0.01,17.7447,1.01856,-99.2466,1.8581e-06,100,98.1779755291,0.00686563,0.0128954,-145.64,409.495584119,0.697001,1.30914,98.1937017012,-100.157589957,1,0.2,-100.157589957,72.37
0.0100568,2229.44499546,-101.474643798,100,1.02081,0.01,31.8024,1.01429,-99.7615,9.65094e-07,100,98.591181477,0.0047898,0.0110784,-191.904,2229.44499546,0.488949,1.1309,99.0536308005,-101.474643798,1,0.2,-101.474643798,84.02
0.0148464,596.371788442,-101.438464993,100,0.999453,0.01,19.0664,1.01622,-100.448,1.48627e-06,100,98.4035567234,0.00627652,0.0126551,-155.591,596.371788442,0.627309,1.26481,98.5499660711,-101.438464993,1,0.2,-101.438464993,71.85
0.018377,304.828221974,-102.039485977,100,1.00854,0.01,14.4215,1.01279,-101.391,1.80671e-06,100,98.737062298,0.00409363,0.0115493,-147.272,304.828221974,0.41286,1.16479,98.2427787583,-102.039485977,1,0.2,-102.039485977,64.98
0.0930741,532.442907086,-99.3495890114,100,1.02948,0.01,26.1414,1.0505,-97.2918,8.78205e-06,100,95.1929890021,0.00403564,0.0319547,-145.853,532.442907086,0.415459,3.28966,92.0011911701,-99.3495890114,1,0.2,-99.3495890114,75.81
0.0370831,1931.84051025,-101.582577498,100,1.00365,0.01,23.6665,1.02562,-97.433,3.68138e-06,100,97.5024196584,0.00198975,0.0150842,-198.523,1931.84051025,0.199702,1.51392,96.483561229,-101.582577498,1,0.2,-101.582577498,64.85
0.0186005,584.474378553,-101.824335067,100,0.998909,0.01,16.283,1.01962,-100.377,1.86411e-06,100,98.0754038565,0.00343758,0.0121749,-162.381,584.474378553,0.343383,1.21616,98.1879887865,-101.824335067,1,0.2,-101.824335067,64.17
0.0151424,232.764175422,-99.0415718351,100,1.01803,0.01,18.436,1.01878,-98.5612,1.46108e-06,100,98.1568146233,0.006405,0.013436,-126.599,232.764175422,0.652049,1.36783,98.5741161028,-99.0415718351,1,0.2,-99.0415718351,70.39
0.0404867,167.543789189,-99.6294180104,100,0.985767,0.01,17.8886,1.04381,-98.7035,4.16643e-06,100,95.802546852,0.00666448,0.0169376,-122.798,167.543789189,0.656962,1.66965,96.0386416211,-99.6294180104,1,0.2,-99.6294180104,58.66
0.0452181,508.881764158,-99.375954978,100,0.994567,0.01,26.8318,1.04591,-97.8044,4.57135e-06,100,95.6103901403,0.00281471,0.0143598,-138.061,508.881764158,0.279942,1.42818,95.6702729985,-99.375954978,1,0.2,-99.375954978,81.67
0.0378944,1521.35719658,-100.631800505,100,0.978097,0.01,32.5761,1.03554,-97.6103,3.96106e-06,100,96.5677644065,0.005531,0.0218327,-184.792,1521.35719658,0.540985,2.13545,96.2265523869,-100.631800505,1,0.2,-100.631800505,80.95
0.0176713,210.450873228,-101.378742313,100,0.99031,0.01,16.8542,1.02551,-100.546,1.80188e-06,100,97.5124843085,0.00645535,0.016897,-135.014,210.450873228,0.639279,1.67333,98.2474110232,-101.378742313,1,0.2,-101.378742313,64.97
0.019905,363.027466081,-100.357094349,100,1.0084,0.01,20.8994,1.01216,-99.9425,1.95747e-06,100,98.7987773301,0.00441847,0.0173072,-137.452,363.027466081,0.445559,1.74526,98.0989156985,-100.357094349,1,0.2,-100.357094349,73.88
1.23788,1207.01063678,-94.8871175225,100,1.11341,0.01,148.887,1.8278,-76.0906,9.98552e-05,100,54.7106905798,0.000319648,0.0644633,-123.273,1207.01063678,0.0355899,7.1774,50.2874977442,-94.8871175225,1,0.2,-94.8871175225,95.84
0.0453978,3422.23852375,-105.920508893,100,0.995086,0.01,33.7943,1.03848,-100.394,4.58473e-06,100,96.2947240675,0.00159374,0.0169283,-189.769,3422.23852375,0.158591,1.68451,95.6581949541,-105.920508893,1,0.2,-105.920508893,97.38
0.128237,968.949138223,-99.8739678052,100,0.967889,0.01,40.3511,1.12089,-96.0466,1.36886e-05,100,89.2151412689,0.000914226,0.0185105,-141.968,968.949138223,0.0884869,1.79161,88.0655779,-99.8739678052,1,0.2,-99.8739678052,108.69
0.0375025,566.56847291,-97.4222790924,100,0.957759,0.01,27.4505,1.02861,-96.3669,4.08835e-06,100,97.2184985003,0.00343214,0.0155875,-138.773,566.56847291,0.328716,1.49291,96.1099830881,-97.4222790924,1,0.2,-97.4222790924,91.97
0.0960209,1575.3139221,-94.3240807057,100,0.999666,0.01,49.0947,1.08244,-91.1468,9.6085e-06,100,92.3842788508,0.00375524,0.0219711,-138.176,1575.3139221,0.375398,2.19638,91.3138775705,-94.3240807057,1,0.2,-94.3240807057,136.29
0.132668,3515.96179419,-92.1995669151,100,0.999312,0.01,68.8637,1.12703,-83.3474,1.32851e-05,100,88.7286220031,0.00219272,0.01862,-174.631,3515.96179419,0.219121,1.86072,88.3765559291,-92.1995669151,1,0.2,-92.1995669151,158.29
0.0873626,925.57818673,-101.022813632,100,0.959334,0.01,32.1078,1.071,-97.8243,9.4926e-06,100,93.3705378535,0.00216546,0.0210298,-149.117,925.57818673,0.20774,2.01746,91.4096339805,-101.022813632,1,0.2,-101.022813632,123.41
4.14114,887.408474503,-92.9375459469,100,1.24562,0.01,148.203,2.68959,-63.9562,0.0002669,100,37.1804477286,7.53786e-05,0.110108,-104.41,887.408474503,0.0093893,13.7153,27.4550937581,-92.9375459469,1,0.2,-92.9375459469,132.25
0.506068,3178.52628812,-83.516790759,100,1.01313,0.01,66.6915,1.42599,-59.9399,4.93038e-05,100,70.1268603944,0.000369264,0.0275587,-134.934,3178.52628812,0.0374112,2.79205,67.1994546675,-83.516790759,1,0.2,-83.516790759,248.42
15.913,2987.7176955,-74.5048488398,100,1.40501,0.01,166.71,2.65471,-34.1082,0.00080611,100,37.6689242134,6.77848e-05,0.237202,-94.4184,2987.7176955,0.00952383,33.327,11.1352545627,-74.5048488398,1,0.2,-74.5048488398,262.85
1.84992,3892.4371524,-73.0949458375,100,0.889281,0.01,152.324,3.2575,-22.0204,0.000233924,100,30.69842716,1.21922e-07,0.0859452,-100.514,3892.4371524,1.08423e-05,7.64295,30.1581768043,-73.0949458375,1,0.2,-73.0949458375,256.84
0.773103,4804.91099904,-50.1211598445,100,0.9204,0.01,88.9442,1.93418,-21.0676,9.12608e-05,100,51.7016135737,3.7628e-05,0.04906,-82.6885,4804.91099904,0.00346328,4.51548,52.5353243809,-50.1211598445,1,0.2,-50.1211598445,392.49
2.57364,4475.80992003,-29.7830310342,100,1.05684,0.01,77.1197,2.9037,22.3684,0.000230427,100,34.4387954718,1.66211e-08,0.0742068,-34.0756,4475.80992003,1.75658e-06,7.84244,30.4763909806,-29.7830310342,1,0.2,-29.7830310342,424.32
1.95462,3100.5103543,17.7633900152,100,1.13543,0.01,64.2538,2.75261,50.3938,0.000151614,100,36.3291634045,1.02435e-07,0.0463253,10.7312,3100.5103543,1.16308e-05,5.25992,39.9843316712,17.7633900152,1,0.2,17.7633900152,465.07
1.45805,2001.05608688,40.6617964852,100,0.906281,0.01,50.3541,2.18665,64.555,0.00017752,100,45.7320002451,8.94253e-06,0.059077,21.6875,2001.05608688,0.000810445,5.35404,36.2654445948,40.6617964852,1,0.2,40.6617964852,499.36
1.09674,1720.82184994,58.3090453672,100,1.05757,0.01,37.9291,1.90507,78.1713,9.80585e-05,100,52.4914419746,2.81028e-07,0.0330491,43.7631,1720.82184994,2.97207e-05,3.49518,50.7413580228,58.3090453672,1,0.2,58.3090453672,497.08
0.334202,1175.22728609,69.7924858424,100,1.0943,0.01,33.9448,1.30241,76.9348,2.79086e-05,100,76.7806665869,6.82477e-05,0.0195236,44.2759,1175.22728609,0.00746833,2.13647,78.3517809734,69.7924858424,1,0.2,69.7924858424,500.0
0.324375,1053.08800584,76.8755372036,100,0.889588,0.01,31.6391,1.3267,85.077,4.09892e-05,100,75.375053115,0.000800792,0.0261765,52.2608,1053.08800584,0.0712375,2.32863,71.1342429252,76.8755372036,1,0.2,76.8755372036,500.0
0.1221,677.170609408,82.9712687117,100,1.00026,0.01,26.1217,1.11123,86.4289,1.22037e-05,100,89.9904180239,0.00206949,0.0180997,56.2464,677.170609408,0.207002,1.81043,89.22068344,82.9712687117,1,0.2,82.9712687117,500.0
0.179129,633.289228681,83.6192300019,100,1.00946,0.01,24.4161,1.17847,87.6212,1.75786e-05,100,84.8560353982,0.00162736,0.0178266,60.4651,633.289228681,0.164276,1.79953,85.1768433951,83.6192300019,1,0.2,83.6192300019,500.0
0.195121,644.836272217,87.4425539407,100,1.04788,0.01,22.6679,1.2009,93.1475,1.77697e-05,100,83.2707177231,0.000582923,0.0177913,61.7942,644.836272217,0.0610833,1.86431,85.0397889588,87.4425539407,1,0.2,87.4425539407,500.0
0.0218429,456.25284537,91.2066437447,100,0.989121,0.01,21.2454,1.018,91.7072,2.2326e-06,100,98.232252084,0.00595404,0.0132072,63.0459,456.25284537,0.588927,1.30635,97.837504976,91.2066437447,1,0.2,91.2066437447,500.0
0.104404,501.330227164,83.627934111,100,0.960289,0.01,21.4042,1.10344,86.0663,1.13218e-05,100,90.6254311229,0.00150901,0.0159106,60.0138,501.330227164,0.144909,1.52787,89.9211487628,83.627934111,1,0.2,83.627934111,500.0
0.0331777,368.88844369,95.3737580846,100,1.035,0.01,19.837,1.03721,96.3855,3.0972e-06,100,96.4121266815,0.00600086,0.0158355,67.5571,368.88844369,0.621087,1.63897,97.025000457,95.3737580846,1,0.2,95.3737580846,500.0
0.0673816,433.007436758,95.6119576328,100,0.993865,0.01,21.2436,1.06512,97.271,6.8216e-06,100,93.8861680264,0.00274418,0.015086,67.5175,433.007436758,0.272734,1.49935,93.6738703711,95.6119576328,1,0.2,95.6119576328,500.0
0.0397377,441.791059335,96.0969980976,100,1.00974,0.01,20.8504,1.03245,97.1386,3.89749e-06,100,96.8573745749,0.00551417,0.0139519,67.6906,441.791059335,0.556786,1.40877,96.2848195487,96.0969980976,1,0.2,96.0969980976,500.0
0.091282,536.350605021,94.1917380556,100,0.976766,0.01,21.0668,1.09258,97.504,9.56763e-06,100,91.5265917413,0.000436353,0.0141821,65.9819,536.350605021,0.0426214,1.38526,91.3476003356,94.1917380556,1,0.2,94.1917380556,500.0
0.0820592,399.335982598,92.9777778798,100,1.06549,0.01,18.8704,1.08615,94.9283,7.22822e-06,100,92.0685024302,0.00329619,0.0140125,68.6139,399.335982598,0.351205,1.49301,93.3219405588,92.9777778798,1,0.2,92.9777778798,500.0
0.0907151,306.089295085,95.9893886724,100,1.02753,0.01,16.6771,1.07495,97.8014,8.59191e-06,100,93.0271511358,0.00272256,0.0182322,71.5885,306.089295085,0.279751,1.87342,92.1607992509,95.9893886724,1,0.2,95.9893886724,500.0
5.02672,523.889227154,94.9366402047,100,1.23582,0.01,53.1561,1.43523,106.577,0.000329134,100,69.6752776011,0.000773694,0.15536,70.8536,523.889227154,0.0956147,19.1998,23.482836577,94.9366402047,1,0.2,94.9366402047,500.0
0.0666366,361.233920953,93.9063218324,100,0.992324,0.01,18.0077,1.0591,95.8489,6.76715e-06,100,94.4195431137,0.00211689,0.0136722,64.5053,361.233920953,0.210064,1.35673,93.7211699738,93.9063218324,1,0.2,93.9063218324,500.0
0.0325317,380.758800178,93.995386561,100,0.964318,0.01,19.9771,1.02614,94.6882,3.49837e-06,100,97.4524219087,0.00423087,0.0123421,65.2571,380.758800178,0.407991,1.19017,96.6525462844,93.995386561,1,0.2,93.995386561,500.0
0.104176,467.190702564,97.6818481569,100,1.00715,0.01,23.6583,1.0804,100.212,1.02702e-05,100,92.558465777,0.00324801,0.0192932,65.6108,467.190702564,0.327124,1.94312,90.7708591674,97.6818481569,1,0.2,97.6818481569,500.0
0.0450664,406.583895811,97.5436882892,100,1.0047,0.01,19.8884,1.03583,98.5176,4.4646e-06,100,96.5413139946,0.00626385,0.0203845,69.3092,406.583895811,0.629327,2.04802,95.7671322471,97.5436882892,1,0.2,97.5436882892,500.0
0.0137546,396.375424566,98.0684784683,100,0.995139,0.01,20.0016,1.014,98.4802,1.38894e-06,100,98.619022287,0.00790736,0.0141284,69.7734,396.375424566,0.786892,1.40597,98.6436319864,98.0684784683,1,0.2,98.0684784683,500.0
0.0253142,398.457552459,98.95075097,100,1.00409,0.01,19.2532,1.02228,99.6238,2.51084e-06,100,97.8209137103,0.00482919,0.0138651,70.2862,398.457552459,0.484894,1.39218,97.5745612822,98.95075097,1,0.2,98.95075097,500.0
0.395927,487.992614817,94.1769049466,100,1.00456,0.01,32.8595,1.18289,98.5712,3.92343e-05,100,84.538471841,0.000381039,0.0609612,67.5549,487.992614817,0.0382775,6.1239,72.0243695668,94.1769049466,1,0.2,94.1769049466,500.0
0.103654,430.323794666,95.9172470846,100,1.03412,0.01,22.1368,1.07298,97.9406,9.69267e-06,100,93.1981606141,0.00635579,0.0245871,68.6448,430.323794666,0.657265,2.5426,91.2444262477,95.9172470846,1,0.2,95.9172470846,500.0
0.0163576,402.869604086,97.3988228711,100,1.00877,0.01,20.7123,1.01674,97.9398,1.60745e-06,100,98.3532304021,0.00690969,0.0130572,63.6124,402.869604086,0.697026,1.31716,98.4335579022,97.3988228711,1,0.2,97.3988228711,500.0
0.049519,381.777549885,96.2210823798,100,1.02317,0.01,19.8686,1.04309,97.5178,4.73013e-06,100,95.8691373694,0.00491837,0.0128516,66.8614,381.777549885,0.503235,1.31494,95.5266526829,96.2210823798,1,0.2,96.2210823798,500.0
0.0527335,367.930889661,97.1655823181,100,0.960935,0.01,19.7218,1.06215,98.7918,5.71081e-06,100,94.1489670346,0.00378585,0.0146769,69.3307,367.930889661,0.363795,1.41036,94.6488362959,97.1655823181,1,0.2,97.1655823181,500.0
0.00627969,379.805302837,97.8824112338,100,1.00909,0.01,19.6755,1.00836,98.1308,6.16711e-07,100,99.1713503054,0.00703817,0.0123516,68.7518,379.805302837,0.710212,1.24638,99.3932021238,97.8824112338,1,0.2,97.8824112338,500.0
0.0272354,491.670425918,98.5437783382,100,1.00911,0.01,22.1999,1.02689,99.4201,2.6746e-06,100,97.3812743856,0.00677926,0.0141751,65.6293,491.670425918,0.684101,1.43042,97.4204219318,98.5437783382,1,0.2,98.5437783382,500.0
0.0326826,403.199924207,94.5843758105,100,1.03271,0.01,19.869,1.03765,95.7059,3.06447e-06,100,96.3714660038,0.00564587,0.0159906,66.2641,403.199924207,0.583057,1.65137,97.0554833117,94.5843758105,1,0.2,94.5843758105,500.0
0.0370867,372.230901767,97.3398337723,100,1.00006,0.01,20.2679,1.03068,98.25,3.7082e-06,100,97.0228922963,0.00558055,0.0206065,69.2163,372.230901767,0.55809,2.06078,96.458885125,97.3398337723,1,0.2,97.3398337723,500.0
0.0761902,387.512794005,95.4262544283,100,1.00725,0.01,19.9148,1.05793,97.0291,7.50979e-06,100,94.5241171712,0.00242143,0.0182892,70.8711,387.512794005,0.243898,1.84217,93.0797822983,95.4262544283,1,0.2,95.4262544283,500.0
1.76522,425.061012618,95.7582935156,100,1.14286,0.01,33.6272,1.19398,99.1554,0.000135149,100,83.7533393325,0.00424225,0.115087,68.1878,425.061012618,0.484829,13.1528,42.7720047143,95.7582935156,1,0.2,95.7582935156,500.0
0.10058,455.260610037,96.2393864068,100,1.02035,0.01,23.2202,1.0866,99.1313,9.66085e-06,100,92.0298572895,0.00275181,0.0205317,69.0897,455.260610037,0.28078,2.09495,91.2706618423,96.2393864068,1,0.2,96.2393864068,500.0
0.0876758,427.255045851,92.7879937831,100,0.996834,0.01,20.7547,1.07744,94.9324,8.82336e-06,100,92.8127345598,0.00402221,0.0154113,65.5709,427.255045851,0.400948,1.53625,91.9666107821,92.7879937831,1,0.2,92.7879937831,500.0
0.0586198,484.778285831,97.8406036163,100,0.999992,0.01,22.6053,1.06579,99.6296,5.86208e-06,100,93.8268677497,0.00502887,0.0171745,68.9969,484.778285831,0.502883,1.71743,94.5148762809,97.8406036163,1,0.2,97.8406036163,500.0
0.0492292,409.695688331,99.8810537454,100,1.00312,0.01,20.4398,1.05022,101.267,4.89234e-06,100,95.2181544295,0.00455822,0.0162818,71.6552,409.695688331,0.457245,1.63326,95.3803404025,99.8810537454,1,0.2,99.8810537454,500.0
0.0600929,428.625439284,96.0734079744,100,1.00645,0.01,21.8268,1.04535,97.411,5.93253e-06,100,95.6618423354,0.00476437,0.0181765,65.4022,428.625439284,0.479509,1.82938,94.4526164739,96.0734079744,1,0.2,96.0734079744,500.0
0.0370624,396.206710733,98.7769886066,100,1.01231,0.01,20.2693,1.03174,99.8076,3.61663e-06,100,96.9233346698,0.00528366,0.0161087,65.366,396.206710733,0.534871,1.6307,96.5433204449,98.7769886066,1,0.2,98.7769886066,500.0
0.0197126,384.941915825,99.3417164273,100,0.986173,0.01,19.7358,1.02045,99.9335,2.02692e-06,100,97.9955818738,0.00645499,0.0166149,69.2616,384.941915825,0.636573,1.63852,98.0328018336,99.3417164273,1,0.2,99.3417164273,500.0
0.0609065,431.776653777,97.3401382194,100,1.0301,0.01,21.0087,1.05022,99.1281,5.73985e-06,100,95.2181868539,0.00516093,0.0188262,65.896,431.776653777,0.53163,1.9393,94.6230989055,97.3401382194,1,0.2,97.3401382194,500.0
0.0630508,387.043436895,97.8160301014,100,0.971308,0.01,20.6965,1.04089,98.8368,6.68308e-06,100,96.071214899,0.00495054,0.0258196,69.1726,387.043436895,0.480849,2.50788,93.7943133999,97.8160301014,1,0.2,97.8160301014,500.0
0.0373638,474.138128072,98.0259526486,100,0.985959,0.01,21.3194,1.03399,98.9584,3.84355e-06,100,96.712363828,0.0049233,0.0148753,69.1597,474.138128072,0.485417,1.46664,96.3343477924,98.0259526486,1,0.2,98.0259526486,500.0
0.102993,340.447335272,95.671995116,100,0.973718,0.01,19.1046,1.09685,97.8769,1.08628e-05,100,91.1702155409,0.00159415,0.0204231,70.4577,340.447335272,0.155226,1.98864,90.2900603022,95.671995116,1,0.2,95.671995116,500.0
0.0408451,483.204653988,98.6636483972,100,1.00619,0.01,22.7862,1.03285,99.679,4.0344e-06,100,96.8193769684,0.00529432,0.0163096,66.1556,483.204653988,0.532709,1.64106,96.1593453361,98.6636483972,1,0.2,98.6636483972,500.0
0.0462713,350.99563803,100.74885221,100,1.01272,0.01,19.3492,1.03637,101.757,4.5116e-06,100,96.4910648135,0.00579381,0.0235871,73.7232,350.99563803,0.586752,2.38872,95.7244972397,100.74885221,1,0.2,100.74885221,500.0
0.0546459,483.488323371,94.3942647292,100,1.00845,0.01,22.1955,1.05865,95.9799,5.37335e-06,100,94.4602110697,0.00209024,0.0146062,66.4754,483.488323371,0.210791,1.47297,94.9490780569,94.3942647292,1,0.2,94.3942647292,500.0
0.0345178,480.859185473,98.7727430112,100,0.980774,0.01,24.8642,1.03972,100.031,3.58844e-06,100,96.1793934419,0.00464285,0.01784,65.4783,480.859185473,0.455359,1.7497,96.5693381458,98.7727430112,1,0.2,98.7727430112,500.0
0.0426452,484.148040595,92.9956785865,100,1.02591,0.01,24.1407,1.05763,94.6727,4.05187e-06,100,94.5512427098,0.00660386,0.0205596,63.9227,484.148040595,0.677493,2.10922,96.1433334392,92.9956785865,1,0.2,92.9956785865,500.0
