IterType,AvgRet,J,EpsThisIter,BatchSize,ESSRenyi,ESSClassic,MaxNormIw,MinNormIw,MinVanillaIw,VarDiscRet,VanillaAvgRet,VarVanillaIw,AvgNormIw,AvgEpLen,VarRet,Bound,AvgVanillaIw,VarJ,eRenyi2,VarNormIw,Delta,MaxVanillaIw,AvgDiscRet
2,4644.64302053,4637.91,100,400,400.0,200.000000102,0.005,0.005,1.0,4114.66670166,4644.64302053,,0.005,499.27,4114.66670166,3645.14,1.0,135.263,1.0,2.1793e-19,0.1,1.0,4644.64302053
2,4633.77401247,4636.53,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,14416.7231525,4633.77401247,,0.00333333,498.24,14416.7231525,3825.94,1.0,130.225,1.0,5.43914e-20,0.1,1.0,4633.77401247
1,4648.23189721,4642.79,100,400,398.272142638,397.851675243,0.0027985,0.00167532,0.666805,1232.05527464,4648.23189721,0.00535979,0.0025,499.92,1232.05527464,3939.27,0.995039,88.4548,1.00434,3.38335e-08,0.1,1.11384,4648.23189721
2,4654.07666482,4654.08,100,400,400.0,100.0,0.01,0.01,1.0,683.820436424,4654.07666482,,0.01,500.0,683.820436424,3250.26,1.0,26.0189,1.0,3.50449e-18,0.1,1.0,4654.07666482
2,4652.7331056,4653.4,100,400,400.0,200.000000102,0.005,0.005,1.0,589.036953142,4652.7331056,,0.005,500.0,589.036953142,3660.76,1.0,25.1101,1.0,2.1793e-19,0.1,1.0,4652.7331056
2,4649.99489333,4652.27,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,1649.36033525,4649.99489333,,0.00333333,499.76,1649.36033525,3841.68,1.0,31.1001,1.0,5.43914e-20,0.1,1.0,4649.99489333
1,4649.32945567,4652.05,100,400,399.72553026,399.663690871,0.0026484,0.00215232,0.860215,1118.88154414,4649.32945567,0.000842001,0.0025,500.0,1118.88154414,3949.82,0.999172,30.1053,1.00069,5.27123e-09,0.1,1.05848,4649.32945567
2,4640.08058218,4640.08,100,400,400.0,100.0,0.01,0.01,1.0,16458.303701,4640.08058218,,0.01,498.68,16458.303701,3236.09,1.0,127.647,1.0,3.50449e-18,0.1,1.0,4640.08058218
2,4652.84487869,4646.46,100,400,400.0,200.000000102,0.005,0.005,1.0,749.776626413,4652.84487869,,0.005,500.0,749.776626413,3653.69,1.0,92.5134,1.0,2.1793e-19,0.1,1.0,4652.84487869
2,4651.40612362,4648.11,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,595.710661099,4651.40612362,,0.00333333,500.0,595.710661099,3837.52,1.0,76.8625,1.0,5.43914e-20,0.1,1.0,4651.40612362
1,4630.93197788,4645.1,100,400,399.27072215,399.171109166,0.00270751,0.00174919,0.698291,20635.6334471,4630.93197788,0.00207341,0.0025,498.08,20635.6334471,3942.46,0.998019,84.8348,1.00183,1.30103e-08,0.1,1.08086,4630.93197788
2,4654.16372509,4654.16,100,400,400.0,100.0,0.01,0.01,1.0,558.158179924,4654.16372509,,0.01,500.0,558.158179924,3250.19,1.0,23.5069,1.0,3.50449e-18,0.1,1.0,4654.16372509
2,4651.38343422,4652.77,100,400,400.0,200.000000102,0.005,0.005,1.0,1567.03895246,4651.38343422,,0.005,499.79,1567.03895246,3660.01,1.0,32.4639,1.0,2.1793e-19,0.1,1.0,4651.38343422
2,4637.63422927,4647.73,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,21178.3630112,4637.63422927,,0.00333333,498.48,21178.3630112,3837.14,1.0,87.9909,1.0,5.43914e-20,0.1,1.0,4637.63422927
1,4655.49334308,4650.21,100,400,399.705293508,399.655516266,0.00265622,0.00206888,0.826208,459.034322389,4655.49334308,0.000861534,0.0025,500.0,459.034322389,3947.96,0.998376,68.9115,1.00074,5.40212e-09,0.1,1.06076,4655.49334308
2,4656.43487151,4656.43,100,400,400.0,100.0,0.01,0.01,1.0,382.12812114,4656.43487151,,0.01,500.0,382.12812114,3252.6,1.0,19.4501,1.0,3.50449e-18,0.1,1.0,4656.43487151
2,4653.40638632,4654.92,100,400,400.0,200.000000102,0.005,0.005,1.0,720.463495404,4653.40638632,,0.005,500.0,720.463495404,3662.15,1.0,23.411,1.0,2.1793e-19,0.1,1.0,4653.40638632
2,4650.50525225,4653.45,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,626.933548543,4650.50525225,,0.00333333,500.0,626.933548543,3842.85,1.0,24.0126,1.0,5.43914e-20,0.1,1.0,4650.50525225
1,4650.22706133,4652.96,100,400,399.820932479,399.787372033,0.0026214,0.00220946,0.883446,833.486290032,4650.22706133,0.000532612,0.0025,500.0,833.486290032,3950.81,0.999617,24.6794,1.00045,3.33138e-09,0.1,1.04816,4650.22706133
2,4651.0096032,4651.01,100,400,400.0,100.0,0.01,0.01,1.0,815.369621741,4651.0096032,,0.01,500.0,815.369621741,3247.02,1.0,28.4115,1.0,3.50449e-18,0.1,1.0,4651.0096032
2,4656.14577157,4653.58,100,400,400.0,200.000000102,0.005,0.005,1.0,597.264080157,4656.14577157,,0.005,500.0,597.264080157,3660.81,1.0,26.5678,1.0,2.1793e-19,0.1,1.0,4656.14577157
2,4629.68570259,4645.61,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,49801.2616977,4629.68570259,,0.00333333,497.62,49801.2616977,3835.02,1.0,130.506,1.0,5.43914e-20,0.1,1.0,4629.68570259
1,4655.45028408,4650.76,100,400,398.829414961,398.64888411,0.00272452,0.00138868,0.556025,332.708902692,4655.45028408,0.00340474,0.0025,500.0,332.708902692,3947.74,1.00099,66.2465,1.00294,2.12373e-08,0.1,1.09089,4655.45028408
2,4651.56234764,4651.56,100,400,400.0,100.0,0.01,0.01,1.0,901.332529651,4651.56234764,,0.01,500.0,901.332529651,3247.65,1.0,29.8717,1.0,3.50449e-18,0.1,1.0,4651.56234764
2,4653.78861043,4652.68,100,400,400.0,200.000000102,0.005,0.005,1.0,505.883785129,4653.78861043,,0.005,500.0,505.883785129,3659.96,1.0,26.4161,1.0,2.1793e-19,0.1,1.0,4653.78861043
2,4629.27856957,4644.88,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,39192.4814862,4629.27856957,,0.00333333,497.29,39192.4814862,3834.31,1.0,116.277,1.0,5.43914e-20,0.1,1.0,4629.27856957
1,4652.80450696,4649.13,100,400,398.813440104,398.668322272,0.00276088,0.00181441,0.724516,1037.3928521,4652.80450696,0.00333752,0.0025,499.78,1037.3928521,3946.09,0.998282,77.3373,1.00298,2.09314e-08,0.1,1.10245,4652.80450696
2,4656.79992692,4656.8,100,400,400.0,100.0,0.01,0.01,1.0,519.442094786,4656.79992692,,0.01,500.0,519.442094786,3252.85,1.0,22.677,1.0,3.50449e-18,0.1,1.0,4656.79992692
2,4653.0117277,4654.91,100,400,400.0,200.000000102,0.005,0.005,1.0,843.063673241,4653.0117277,,0.005,500.0,843.063673241,3662.15,1.0,26.039,1.0,2.1793e-19,0.1,1.0,4653.0117277
2,4655.46240095,4655.09,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,475.863976011,4655.46240095,,0.00333333,500.0,475.863976011,3844.51,1.0,24.6804,1.0,5.43914e-20,0.1,1.0,4655.46240095
1,4648.21984301,4653.65,100,400,399.851520361,399.841570813,0.00261032,0.00229461,0.919619,1621.37971258,4648.21984301,0.000398519,0.0025,499.74,1621.37971258,3951.52,1.00194,28.5357,1.00037,2.48113e-09,0.1,1.04615,4648.21984301
2,4629.24116095,4629.24,100,400,400.0,100.0,0.01,0.01,1.0,69032.8726289,4629.24116095,,0.01,497.21,69032.8726289,3225.32,1.0,261.424,1.0,3.50449e-18,0.1,1.0,4629.24116095
2,4654.62908347,4641.94,100,400,400.0,200.000000102,0.005,0.005,1.0,626.940951414,4654.62908347,,0.005,500.0,626.940951414,3649.16,1.0,186.126,1.0,2.1793e-19,0.1,1.0,4654.62908347
2,4637.40337952,4640.42,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,28149.7927637,4637.40337952,,0.00333333,498.25,28149.7927637,3829.83,1.0,179.97,1.0,5.43914e-20,0.1,1.0,4637.40337952
1,4643.38738371,4645.9,100,400,397.665944049,397.594894768,0.00282834,0.00144463,0.576835,5569.73675685,4643.38738371,0.00604298,0.0025,499.16,5569.73675685,3941.84,0.998242,104.613,1.00587,3.79018e-08,0.1,1.12935,4643.38738371
2,4639.78786271,4639.79,100,400,400.0,100.0,0.01,0.01,1.0,23313.8603952,4639.78786271,,0.01,498.41,23313.8603952,3235.81,1.0,151.923,1.0,3.50449e-18,0.1,1.0,4639.78786271
2,4653.69456511,4646.74,100,400,400.0,200.000000102,0.005,0.005,1.0,602.490128217,4653.69456511,,0.005,500.0,602.490128217,3653.98,1.0,109.027,1.0,2.1793e-19,0.1,1.0,4653.69456511
2,4655.01713546,4649.5,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,415.929774988,4655.01713546,,0.00333333,500.0,415.929774988,3838.91,1.0,89.8727,1.0,5.43914e-20,0.1,1.0,4655.01713546
1,4647.18356228,4650.5,100,400,399.159199827,399.122064644,0.00269419,0.00186448,0.746644,3693.15606728,4647.18356228,0.00221025,0.0025,499.61,3693.15606728,3947.77,1.00114,64.4906,1.00211,1.37826e-08,0.1,1.0789,4647.18356228
2,4655.75818078,4655.76,100,400,400.0,100.0,0.01,0.01,1.0,325.132639059,4655.75818078,,0.01,500.0,325.132639059,3251.88,1.0,17.9411,1.0,3.50449e-18,0.1,1.0,4655.75818078
2,4653.73744499,4654.75,100,400,400.0,200.000000102,0.005,0.005,1.0,1714.79847224,4653.73744499,,0.005,499.65,1714.79847224,3662.05,1.0,31.7929,1.0,2.1793e-19,0.1,1.0,4653.73744499
2,4649.09922077,4652.86,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,2914.67877489,4649.09922077,,0.00333333,499.63,2914.67877489,3842.29,1.0,40.5314,1.0,5.43914e-20,0.1,1.0,4649.09922077
1,4647.73254241,4652.29,100,400,399.613563391,399.588247944,0.00266211,0.00211729,0.84615,6212.13235875,4647.73254241,0.00103084,0.0025,499.32,6212.13235875,3949.96,0.999095,46.5856,1.00097,6.45441e-09,0.1,1.06388,4647.73254241
2,4653.65109046,4653.65,100,400,400.0,100.0,0.01,0.01,1.0,712.962592844,4653.65109046,,0.01,500.0,712.962592844,3249.78,1.0,26.5675,1.0,3.50449e-18,0.1,1.0,4653.65109046
2,4638.51380831,4646.08,100,400,400.0,200.000000102,0.005,0.005,1.0,22076.0025885,4638.51380831,,0.005,498.62,22076.0025885,3653.37,1.0,106.479,1.0,2.1793e-19,0.1,1.0,4638.51380831
2,4651.08648537,4647.75,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,956.993568526,4651.08648537,,0.00333333,500.0,956.993568526,3837.16,1.0,88.7689,1.0,5.43914e-20,0.1,1.0,4651.08648537
1,4656.00141523,4652.04,100,400,398.964849716,398.764305924,0.00281006,0.00147006,0.589547,562.401224449,4656.00141523,0.00312326,0.0025,500.0,562.401224449,3949.14,1.00259,49.878,1.00259,1.94196e-08,0.1,1.12694,4656.00141523
2,4647.06169545,4647.06,100,400,400.0,100.0,0.01,0.01,1.0,4449.96813439,4647.06169545,,0.01,499.12,4449.96813439,3243.13,1.0,66.3737,1.0,3.50449e-18,0.1,1.0,4647.06169545
2,4655.18108248,4651.12,100,400,400.0,200.000000102,0.005,0.005,1.0,731.719753603,4655.18108248,,0.005,500.0,731.719753603,3658.36,1.0,50.8076,1.0,2.1793e-19,0.1,1.0,4655.18108248
2,4599.11774982,4633.79,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,148993.401742,4599.11774982,,0.00333333,494.48,148993.401742,3823.2,1.0,226.914,1.0,5.43914e-20,0.1,1.0,4599.11774982
1,4654.73893098,4644.28,100,400,397.44818665,397.156733279,0.00287659,0.00153124,0.611312,432.530838577,4654.73893098,0.00714943,0.0025,500.0,432.530838577,3940.04,0.998064,132.113,1.00642,4.48574e-08,0.1,1.14841,4654.73893098
2,4655.85727293,4655.86,100,400,400.0,100.0,0.01,0.01,1.0,361.86852235,4655.85727293,,0.01,500.0,361.86852235,3251.92,1.0,18.9275,1.0,3.50449e-18,0.1,1.0,4655.85727293
2,4654.62060544,4655.24,100,400,400.0,200.000000102,0.005,0.005,1.0,547.326964414,4654.62060544,,0.005,500.0,547.326964414,3662.5,1.0,21.2234,1.0,2.1793e-19,0.1,1.0,4654.62060544
2,4659.85689399,4656.78,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,356.160975183,4659.85689399,,0.00333333,500.0,356.160975183,3846.19,1.0,20.5563,1.0,5.43914e-20,0.1,1.0,4659.85689399
1,4657.12862372,4656.99,100,400,399.925627234,399.917859642,0.00259237,0.00235462,0.941328,450.770269954,4657.12862372,0.000205806,0.0025,500.0,450.770269954,3954.93,0.999447,20.3591,1.00019,1.28771e-09,0.1,1.03637,4657.12862372
2,4654.34981951,4654.35,100,400,400.0,100.0,0.01,0.01,1.0,393.062873806,4654.34981951,,0.01,500.0,393.062873806,3250.77,1.0,19.7265,1.0,3.50449e-18,0.1,1.0,4654.34981951
2,4624.74741092,4639.55,100,400,400.0,200.000000102,0.005,0.005,1.0,119854.557969,4624.74741092,,0.005,496.3,119854.557969,3646.88,1.0,244.421,1.0,2.1793e-19,0.1,1.0,4624.74741092
2,4656.57648639,4645.22,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,419.296840648,4656.57648639,,0.00333333,500.0,419.296840648,3834.72,1.0,200.076,1.0,5.43914e-20,0.1,1.0,4656.57648639
1,4656.25378251,4653.38,100,400,397.951608597,397.490770138,0.00280478,0.00097556,0.390941,740.749652508,4656.25378251,0.00635199,0.0025,500.0,740.749652508,3949.59,1.00184,70.8669,1.00515,3.95545e-08,0.1,1.12397,4656.25378251
2,4651.91559459,4651.92,100,400,400.0,100.0,0.01,0.01,1.0,602.297098296,4651.91559459,,0.01,500.0,602.297098296,3248.0,1.0,24.4187,1.0,3.50449e-18,0.1,1.0,4651.91559459
2,4656.364929,4654.14,100,400,400.0,200.000000102,0.005,0.005,1.0,388.438037443,4656.364929,,0.005,500.0,388.438037443,3661.42,1.0,22.2567,1.0,2.1793e-19,0.1,1.0,4656.364929
2,4625.75672778,4644.68,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,109764.362478,4625.75672778,,0.00333333,496.46,109764.362478,3834.11,1.0,191.655,1.0,5.43914e-20,0.1,1.0,4625.75672778
1,4654.7176771,4651.11,100,400,398.150972434,397.984323565,0.00287175,0.00145044,0.579762,591.157660384,4654.7176771,0.00506969,0.0025,500.0,591.157660384,3947.51,0.999286,98.1258,1.00464,3.17309e-08,0.1,1.14788,4654.7176771
2,4657.18494903,4657.19,100,400,400.0,100.0,0.01,0.01,1.0,295.154198552,4657.18494903,,0.01,500.0,295.154198552,3253.31,1.0,17.0939,1.0,3.50449e-18,0.1,1.0,4657.18494903
2,4654.92202694,4656.05,100,400,400.0,200.000000102,0.005,0.005,1.0,415.399063997,4654.92202694,,0.005,500.0,415.399063997,3663.35,1.0,18.7884,1.0,2.1793e-19,0.1,1.0,4654.92202694
2,4655.13087921,4655.75,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,447.995346603,4655.13087921,,0.00333333,500.0,447.995346603,3845.21,1.0,19.5797,1.0,5.43914e-20,0.1,1.0,4655.13087921
1,4657.19555781,4656.19,100,400,399.95084413,399.947834682,0.00256449,0.00232805,0.931207,349.671374169,4657.19555781,0.000130628,0.0025,500.0,349.671374169,3954.18,0.999988,19.2249,1.00012,8.16442e-10,0.1,1.02578,4657.19555781
2,4657.90892523,4657.91,100,400,400.0,100.0,0.01,0.01,1.0,333.311141544,4657.90892523,,0.01,500.0,333.311141544,3254.01,1.0,18.1653,1.0,3.50449e-18,0.1,1.0,4657.90892523
2,4655.31466804,4656.61,100,400,400.0,200.000000102,0.005,0.005,1.0,605.447218414,4655.31466804,,0.005,500.0,605.447218414,3663.87,1.0,21.5955,1.0,2.1793e-19,0.1,1.0,4655.31466804
2,4656.50969086,4656.58,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,663.98513735,4656.50969086,,0.00333333,500.0,663.98513735,3846.01,1.0,23.0224,1.0,5.43914e-20,0.1,1.0,4656.50969086
1,4641.70431906,4653.35,100,400,399.725720734,399.721057604,0.00261726,0.00213752,0.85616,10717.5508222,4641.70431906,0.000701776,0.0025,498.92,10717.5508222,3951.14,1.00135,49.8353,1.00069,4.3743e-09,0.1,1.04832,4641.70431906
2,4655.08806129,4655.09,100,400,400.0,100.0,0.01,0.01,1.0,634.086940276,4655.08806129,,0.01,500.0,634.086940276,3251.2,1.0,25.0548,1.0,3.50449e-18,0.1,1.0,4655.08806129
2,4659.48155977,4657.28,100,400,400.0,200.000000102,0.005,0.005,1.0,465.42106958,4659.48155977,,0.005,500.0,465.42106958,3664.57,1.0,23.4325,1.0,2.1793e-19,0.1,1.0,4659.48155977
2,4646.54114444,4653.7,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,16961.6698268,4646.54114444,,0.00333333,498.62,16961.6698268,3843.15,1.0,77.389,1.0,5.43914e-20,0.1,1.0,4646.54114444
1,4635.72872389,4653.79,100,400,398.05627096,397.809514799,0.00273839,0.00109429,0.439072,43411.8756424,4635.72872389,0.00555402,0.0025,497.78,43411.8756424,3950.12,1.00309,60.1864,1.00488,3.44988e-08,0.1,1.09874,4635.72872389
2,4657.51856477,4657.52,100,400,400.0,100.0,0.01,0.01,1.0,438.768333141,4657.51856477,,0.01,500.0,438.768333141,3253.54,1.0,20.8418,1.0,3.50449e-18,0.1,1.0,4657.51856477
2,4658.09594099,4657.81,100,400,400.0,200.000000102,0.005,0.005,1.0,284.840935784,4658.09594099,,0.005,500.0,284.840935784,3665.04,1.0,18.928,1.0,2.1793e-19,0.1,1.0,4658.09594099
2,4653.27275718,4656.3,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,1901.60783505,4653.27275718,,0.00333333,499.63,1901.60783505,3845.71,1.0,29.5118,1.0,5.43914e-20,0.1,1.0,4653.27275718
1,4645.36546832,4654.36,100,400,399.574066246,399.534139297,0.00265073,0.00210867,0.842878,22464.1293276,4645.36546832,0.00116752,0.0025,498.41,22464.1293276,3951.99,0.999302,67.686,1.00107,7.30718e-09,0.1,1.05955,4645.36546832
2,4629.23280026,4629.23,100,400,400.0,100.0,0.01,0.01,1.0,63891.7041338,4629.23280026,,0.01,497.31,63891.7041338,3225.32,1.0,251.501,1.0,3.50449e-18,0.1,1.0,4629.23280026
2,4648.41319222,4638.82,100,400,400.0,200.000000102,0.005,0.005,1.0,4354.12506758,4648.41319222,,0.005,499.49,4354.12506758,3646.05,1.0,184.048,1.0,2.1793e-19,0.1,1.0,4648.41319222
2,4656.57635555,4644.74,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,426.270535066,4656.57635555,,0.00333333,500.0,426.270535066,3834.14,1.0,150.974,1.0,5.43914e-20,0.1,1.0,4656.57635555
1,4657.16884702,4650.43,100,400,398.745383542,398.58799949,0.0027782,0.00165229,0.656893,376.697428401,4657.16884702,0.00350832,0.0025,500.0,376.697428401,3947.33,0.993915,89.405,1.00315,2.21963e-08,0.1,1.10452,4657.16884702
2,4639.10221397,4639.1,100,400,400.0,100.0,0.01,0.01,1.0,18686.5669845,4639.10221397,,0.01,498.6,18686.5669845,3235.1,1.0,136.014,1.0,3.50449e-18,0.1,1.0,4639.10221397
2,4659.42769683,4649.26,100,400,400.0,200.000000102,0.005,0.005,1.0,286.186450555,4659.42769683,,0.005,500.0,286.186450555,3656.49,1.0,97.4412,1.0,2.1793e-19,0.1,1.0,4659.42769683
2,4657.06976823,4651.87,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,457.42092294,4657.06976823,,0.00333333,500.0,457.42092294,3841.27,1.0,80.5875,1.0,5.43914e-20,0.1,1.0,4657.06976823
1,4659.06174581,4654.52,100,400,399.559078409,399.50557657,0.00263427,0.00199462,0.79835,318.065407718,4659.06174581,0.00124247,0.0025,500.0,318.065407718,3952.13,1.00063,57.5919,1.0011,7.75569e-09,0.1,1.05437,4659.06174581
2,4656.49192039,4656.49,100,400,400.0,100.0,0.01,0.01,1.0,391.327872711,4656.49192039,,0.01,500.0,391.327872711,3252.56,1.0,19.6829,1.0,3.50449e-18,0.1,1.0,4656.49192039
2,4658.44917885,4657.47,100,400,400.0,200.000000102,0.005,0.005,1.0,598.999526204,4658.44917885,,0.005,500.0,598.999526204,3664.72,1.0,22.1624,1.0,2.1793e-19,0.1,1.0,4658.44917885
2,4658.65902624,4657.87,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,337.871732783,4658.65902624,,0.00333333,500.0,337.871732783,3847.27,1.0,20.9585,1.0,5.43914e-20,0.1,1.0,4658.65902624
1,4657.84098174,4657.98,100,400,399.934636308,399.919637029,0.00259138,0.00232692,0.930687,387.843257846,4657.84098174,0.000201799,0.0025,500.0,387.843257846,3955.92,0.999912,20.2476,1.00016,1.26147e-09,0.1,1.03646,4657.84098174
2,4655.94089407,4655.94,100,400,400.0,100.0,0.01,0.01,1.0,428.35557988,4655.94089407,,0.01,500.0,428.35557988,3251.98,1.0,20.593,1.0,3.50449e-18,0.1,1.0,4655.94089407
2,4659.85906344,4657.9,100,400,400.0,200.000000102,0.005,0.005,1.0,461.706519743,4659.85906344,,0.005,500.0,461.706519743,3665.14,1.0,21.0812,1.0,2.1793e-19,0.1,1.0,4659.85906344
2,4660.15297236,4658.65,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,198.862892066,4660.15297236,,0.00333333,500.0,198.862892066,3848.07,1.0,19.0534,1.0,5.43914e-20,0.1,1.0,4660.15297236
1,4656.40276624,4658.2,100,400,399.93568501,399.930521161,0.00256352,0.00232762,0.931467,490.050588894,4656.40276624,0.000174242,0.0025,500.0,490.050588894,3956.16,1.00045,19.5778,1.00016,1.08804e-09,0.1,1.02587,4656.40276624
2,4649.55282996,4649.55,100,400,400.0,100.0,0.01,0.01,1.0,6128.57127754,4649.55282996,,0.01,499.19,6128.57127754,3245.63,1.0,77.8928,1.0,3.50449e-18,0.1,1.0,4649.55282996
2,4655.29917035,4652.43,100,400,400.0,200.000000102,0.005,0.005,1.0,481.783491646,4655.29917035,,0.005,500.0,481.783491646,3659.7,1.0,57.2746,1.0,2.1793e-19,0.1,1.0,4655.29917035
2,4659.38814128,4654.75,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,289.982268888,4659.38814128,,0.00333333,500.0,289.982268888,3844.16,1.0,47.8893,1.0,5.43914e-20,0.1,1.0,4659.38814128
1,4658.33937688,4655.89,100,400,399.859334839,399.848813323,0.00259621,0.0022825,0.911714,395.160168175,4658.33937688,0.000378452,0.0025,500.0,395.160168175,3953.77,0.998589,40.5224,1.00035,2.37201e-09,0.1,1.03702,4658.33937688
2,4654.32857132,4654.33,100,400,400.0,100.0,0.01,0.01,1.0,448.483615677,4654.32857132,,0.01,500.0,448.483615677,3250.39,1.0,21.0713,1.0,3.50449e-18,0.1,1.0,4654.32857132
2,4653.41827232,4653.87,100,400,400.0,200.000000102,0.005,0.005,1.0,530.234754119,4653.41827232,,0.005,500.0,530.234754119,3661.14,1.0,22.0153,1.0,2.1793e-19,0.1,1.0,4653.41827232
2,4655.83424768,4654.53,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,317.674144737,4655.83424768,,0.00333333,500.0,317.674144737,3843.95,1.0,20.7075,1.0,5.43914e-20,0.1,1.0,4655.83424768
1,4656.26359194,4655.14,100,400,399.90274887,399.868581102,0.00259018,0.00225125,0.900103,484.634693242,4656.26359194,0.000329206,0.0025,500.0,484.634693242,3953.07,0.99956,20.62,1.00024,2.05935e-09,0.1,1.03562,4656.26359194
2,4657.63513167,4657.63,100,400,400.0,100.0,0.01,0.01,1.0,447.43470506,4657.63513167,,0.01,500.0,447.43470506,3253.65,1.0,21.0466,1.0,3.50449e-18,0.1,1.0,4657.63513167
2,4653.00266511,4655.32,100,400,400.0,200.000000102,0.005,0.005,1.0,1979.08605444,4653.00266511,,0.005,499.61,1979.08605444,3662.55,1.0,34.7346,1.0,2.1793e-19,0.1,1.0,4653.00266511
2,4655.89996799,4655.51,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,429.788615647,4655.89996799,,0.00333333,500.0,429.788615647,3844.92,1.0,30.7609,1.0,5.43914e-20,0.1,1.0,4655.89996799
1,4656.66610486,4655.99,100,400,399.902272265,399.87045759,0.00262213,0.00233752,0.934044,323.191626222,4656.66610486,0.000324099,0.0025,500.0,323.191626222,3953.91,0.998969,27.2763,1.00024,2.0298e-09,0.1,1.04777,4656.66610486
2,4648.07274936,4648.07,100,400,400.0,100.0,0.01,0.01,1.0,9213.85991114,4648.07274936,,0.01,499.03,9213.85991114,3244.18,1.0,95.5077,1.0,3.50449e-18,0.1,1.0,4648.07274936
2,4657.19579161,4652.63,100,400,400.0,200.000000102,0.005,0.005,1.0,224.920862085,4657.19579161,,0.005,500.0,224.920862085,3659.9,1.0,68.5055,1.0,2.1793e-19,0.1,1.0,4657.19579161
2,4658.73265245,4654.67,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,285.004870174,4658.73265245,,0.00333333,500.0,285.004870174,3844.1,1.0,56.8418,1.0,5.43914e-20,0.1,1.0,4658.73265245
1,4654.07720237,4654.95,100,400,399.76381904,399.767733433,0.00263438,0.00220896,0.88379,688.725678933,4654.07720237,0.000583118,0.0025,500.0,688.725678933,3952.77,1.00023,45.8526,1.00059,3.64279e-09,0.1,1.054,4654.07720237
2,4661.85607727,4661.86,100,400,400.0,100.0,0.01,0.01,1.0,256.322665075,4661.85607727,,0.01,500.0,256.322665075,3257.89,1.0,15.9298,1.0,3.50449e-18,0.1,1.0,4661.85607727
2,4658.11332638,4659.98,100,400,400.0,200.000000102,0.005,0.005,1.0,262.899642892,4658.11332638,,0.005,500.0,262.899642892,3667.23,1.0,16.1405,1.0,2.1793e-19,0.1,1.0,4658.11332638
2,4658.08880306,4659.35,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,281.030636542,4658.08880306,,0.00333333,500.0,281.030636542,3848.77,1.0,16.3468,1.0,5.43914e-20,0.1,1.0,4658.08880306
1,4657.2474758,4658.87,100,400,399.976540988,399.975889076,0.00254589,0.00240514,0.96193,292.248468924,4657.2474758,6.03248e-05,0.0025,500.0,292.248468924,3956.86,0.99987,16.4827,1.00006,3.77128e-10,0.1,1.01822,4657.2474758
2,4658.61628204,4658.62,100,400,400.0,100.0,0.01,0.01,1.0,327.343743882,4658.61628204,,0.01,500.0,327.343743882,3254.7,1.0,18.0019,1.0,3.50449e-18,0.1,1.0,4658.61628204
2,4661.78112031,4660.2,100,400,400.0,200.000000102,0.005,0.005,1.0,266.895347997,4661.78112031,,0.005,500.0,266.895347997,3667.48,1.0,17.2236,1.0,2.1793e-19,0.1,1.0,4661.78112031
2,4653.60518882,4658.0,100,400,400.0,299.999969474,0.00333333,0.00333333,1.0,500.497446205,4653.60518882,,0.00333333,500.0,500.497446205,3847.41,1.0,19.3027,1.0,5.43914e-20,0.1,1.0,4653.60518882
1,4658.12893954,4658.14,100,400,399.940499575,399.941132657,0.00257189,0.00236506,0.947655,469.368968685,4658.12893954,0.000148266,0.0025,500.0,469.368968685,3956.09,1.00172,19.6421,1.00015,9.2348e-10,0.1,1.03053,4658.12893954
2,4657.71509243,4657.71,100,400,400.0,100.0,0.01,0.01,1.0,277.232766032,4657.71509243,,0.01,500.0,277.232766032,3253.77,1.0,16.5668,1.0,3.50449e-18,0.1,1.0,4657.71509243
2,4657.51948905,4657.62,100,400,400.0,200.000000102,0.005,0.005,1.0,442.034688956,4657.51948905,,0.005,500.0,442.034688956,3664.88,1.0,18.8692,1.0,2.1793e-19,0.1,1.0,4657.51948905
