AvgNormIw,ESSClassic,VarDiscRet,ESSRenyi,MaxNormIw,SamplesThisIter,Bound,AvgRet,VarVanillaIw,MinNormIw,AvgDiscRet,IterType,delta,EpsThisIter,VarNormIw,MinVanillaIw,VarJ,AvgEpLen,VanillaAvgRet,BatchSize,J,AvgVanillaIw,VarRet,MaxVanillaIw,renyi2
9.4162e-06,3.6478983619,57.6632029772,3.41134803264e-14,4.31813e-05,50000,-67.0252,-57.9036835915,0.0965936,2.08402e-07,-57.9036835915,1,0.1,590,9.22307e-12,0.0213274,116.193,84.7457627119,-57.9036835915,100,-10220.3,0.963634,57.6632029772,4.41908,35.6143
9.66184e-06,3.3227999403,456.201182442,3.85027285038e-14,1.70042e-05,50000,-109.675,-59.4754928099,0.0094953,1.85517e-06,-59.4754928099,1,0.1,575,8.92501e-13,0.191352,229.014,86.9565217391,-59.4754928099,100,-10592.3,0.996574,456.201182442,1.7539,35.4932
9.52925e-06,3.37318306046,276.653548856,3.49665815782e-14,1.88093e-05,50000,-108.876,-58.6831801075,0.00746144,1.60412e-06,-58.6831801075,1,0.1,583,6.80794e-13,0.167935,185.761,85.7632933105,-58.6831801075,100,-10482.0,0.997613,276.653548856,1.96914,35.5896
9.46432e-06,3.63619986454,51.6382417544,3.2335223199e-14,3.78774e-05,50000,-66.9344,-58.171772795,0.0979884,1.68073e-07,-58.171772795,1,0.1,587,9.4329e-12,0.0171302,107.97,85.1788756388,-58.171772795,100,-10275.5,0.964615,51.6382417544,3.86051,35.6678
9.78091e-06,3.23448537852,490.34723967,3.12281916242e-14,1.47482e-05,50000,-110.763,-60.2701513866,0.00886068,1.16495e-06,-60.2701513866,1,0.1,568,8.56676e-13,0.118476,224.801,88.0281690141,-60.2701513866,100,-10727.0,0.994728,490.34723967,1.49991,35.7026
9.54563e-06,3.36785367717,272.797590875,2.88416128774e-14,1.98405e-05,50000,-109.043,-58.7096449003,0.00711658,1.6299e-06,-58.7096449003,1,0.1,582,6.51467e-13,0.170353,184.485,85.910652921,-58.7096449003,100,-10489.5,0.997686,272.797590875,2.07368,35.7821
9.52925e-06,3.54376795726,48.0567377231,2.75934981782e-14,3.00048e-05,50000,-67.8542,-58.4719375559,0.0739714,2.42037e-07,-58.4719375559,1,0.1,583,7.25607e-12,0.0244378,92.487,85.7632933105,-58.4719375559,100,-10365.4,0.962144,48.0567377231,3.0295,35.8264
9.35279e-06,3.61481486441,51.4458381741,3.20533717043e-14,3.2309e-05,50000,-66.4396,-57.6086247872,0.0981187,2.66625e-07,-57.6086247872,1,0.1,594,9.22611e-12,0.0274959,105.373,84.1750841751,-57.6086247872,100,-10173.2,0.964512,51.4458381741,3.33188,35.6765
9.44822e-06,3.60361148468,54.1550189632,2.61544154197e-14,3.14645e-05,50000,-66.9945,-58.1071281027,0.0883812,1.46271e-07,-58.1071281027,1,0.1,588,8.59297e-12,0.0148343,98.4871,85.0340136054,-58.1071281027,100,-10272.5,0.958205,54.1550189632,3.19102,35.8799
9.51294e-06,3.61004478499,53.8934983565,2.72678618828e-14,6.33603e-05,50000,-66.3429,-58.4281160442,0.127182,1.19193e-07,-58.4281160442,1,0.1,584,1.21202e-11,0.0122098,146.413,85.6164383562,-58.4281160442,100,-10292.9,0.974477,53.8934983565,6.49044,35.8382
9.30579e-06,3.49957718955,62.4836111871,2.8911671741e-14,8.04911e-05,50000,-64.4652,-57.324576806,0.157218,5.80625e-08,-57.324576806,1,0.1,597,1.44776e-11,0.0060506,186.097,83.7520938023,-57.324576806,100,-10049.3,0.969742,62.4836111871,8.38786,35.7797
9.49668e-06,3.48114716543,59.6876137948,2.7027191941e-14,7.32697e-05,50000,-65.801,-58.3657865165,0.155002,7.56107e-08,-58.3657865165,1,0.1,585,1.48343e-11,0.00772893,165.362,85.4700854701,-58.3657865165,100,-10236.7,0.97075,59.6876137948,7.48963,35.8471
9.52925e-06,3.37017376258,271.944846424,2.7408650397e-14,1.44544e-05,50000,-108.953,-58.7070892369,0.00666597,1.82783e-06,-58.7070892369,1,0.1,583,6.08324e-13,0.191337,181.38,85.7632933105,-58.7070892369,100,-10492.9,0.997523,271.944846424,1.51309,35.8331
9.44822e-06,3.55474067286,51.3586447771,2.6979293311e-14,3.74316e-05,50000,-66.8293,-58.2131508357,0.0980088,1.53192e-07,-58.2131508357,1,0.1,588,9.43231e-12,0.0156156,105.276,85.0340136054,-58.2131508357,100,-10282.9,0.963105,51.3586447771,3.81559,35.8489
9.4162e-06,3.4953769877,71.3297264442,2.79966167576e-14,7.16014e-05,50000,-67.045,-57.835678529,0.133043,1.71176e-07,-57.835678529,1,0.1,590,1.22089e-11,0.017869,189.958,84.7457627119,-57.835678529,100,-10149.1,0.982953,71.3297264442,7.47444,35.8119
9.69556e-06,3.28757606797,496.782488252,3.09984148227e-14,1.80027e-05,50000,-109.949,-59.7224867009,0.0099068,1.25218e-06,-59.7224867009,1,0.1,573,9.42808e-13,0.128358,227.61,87.260034904,-59.7224867009,100,-10620.3,0.993866,496.782488252,1.84541,35.71
9.48047e-06,3.58386177059,51.1688510333,2.96698642458e-14,5.0956e-05,50000,-67.359,-58.2849312602,0.092275,2.34759e-07,-58.2849312602,1,0.1,586,8.83384e-12,0.0239933,118.121,85.3242320819,-58.2849312602,100,-10304.2,0.968941,51.1688510333,5.2079,35.7538
9.36856e-06,3.60053563314,59.0266126782,2.60146115896e-14,7.59144e-05,50000,-65.4453,-57.7630342457,0.150459,1.53531e-07,-57.7630342457,1,0.1,593,1.36752e-11,0.0161042,201.711,84.3170320405,-57.7630342457,100,-10145.1,0.982687,59.0266126782,7.96282,35.8853
9.52926e-06,3.40111541962,67.8656166653,2.88865360032e-14,2.19628e-05,50000,-74.9739,-58.6715685042,0.0365899,6.99077e-07,-58.6715685042,1,0.1,583,3.45279e-12,0.0719649,105.983,85.7632933105,-58.6715685042,100,-10437.4,0.980967,67.8656166653,2.26091,35.7806
9.56206e-06,3.45764997032,59.8383110677,2.42003231642e-14,7.083e-05,50000,-67.454,-58.7649850346,0.115885,9.69161e-08,-58.7649850346,1,0.1,581,1.14533e-11,0.00974861,145.35,86.0585197935,-58.7649850346,100,-10345.6,0.96183,59.8383110677,7.12466,35.9576
9.48047e-06,3.50660887329,51.7758724876,2.27719438167e-14,4.9006e-05,50000,-66.3543,-58.2199351415,0.111163,2.34551e-07,-58.2199351415,1,0.1,586,1.08277e-11,0.0237656,112.592,85.3242320819,-58.2199351415,100,-10267.4,0.960597,51.7758724876,4.96547,36.0184
9.76372e-06,3.28654333659,708.003800851,2.00079740922e-14,1.6763e-05,50000,-110.169,-60.1702053974,0.011823,1.13336e-06,-60.1702053974,1,0.1,569,1.13976e-12,0.115432,269.837,87.8734622144,-60.1702053974,100,-10668.2,0.994428,708.003800851,1.7073,36.1478
9.57854e-06,3.34816994677,694.310034304,1.91462235974e-14,1.76279e-05,50000,-109.026,-59.4105889754,0.0114584,1.18274e-06,-59.4105889754,1,0.1,580,1.06067e-12,0.122931,264.486,86.2068965517,-59.4105889754,100,-10538.1,0.995568,694.310034304,1.83219,36.1918
9.51294e-06,3.36980944029,479.272725665,2.28662161041e-14,1.47424e-05,50000,-108.646,-58.7682440585,0.00869658,1.59384e-06,-58.7682440585,1,0.1,584,7.94042e-13,0.166801,230.994,85.6164383562,-58.7682440585,100,-10471.1,0.995559,479.272725665,1.54284,36.0143
9.49668e-06,3.44695355258,267.649333821,2.27717698177e-14,1.69839e-05,50000,-108.569,-58.3813830111,0.0063667,1.60072e-06,-58.3813830111,1,0.1,585,5.77564e-13,0.168063,179.634,85.4700854701,-58.3813830111,100,-10436.7,0.997077,267.649333821,1.78318,36.0184
9.38438e-06,3.73049981708,61.371283272,2.03882802655e-14,9.7522e-05,50000,-64.7282,-57.6907593367,0.180664,1.85245e-07,-57.6907593367,1,0.1,592,1.63549e-11,0.0194697,238.14,84.4594594595,-57.6907593367,100,-10111.9,0.986319,61.371283272,10.2498,36.129
9.46432e-06,3.59558649663,58.9193048687,2.70898464075e-14,3.97058e-05,50000,-66.5278,-58.1166823093,0.108679,1.62141e-07,-58.1166823093,1,0.1,587,1.0575e-11,0.0164371,113.094,85.1788756388,-58.1166823093,100,-10241.1,0.959448,58.9193048687,4.02518,35.8448
9.69556e-06,3.31136148355,711.714379903,2.62683007811e-14,1.50214e-05,50000,-110.418,-59.9114200077,0.0113826,1.01912e-06,-59.9114200077,1,0.1,573,1.08398e-12,0.104432,265.464,87.260034904,-59.9114200077,100,-10623.7,0.993533,711.714379903,1.53929,35.8756
9.67867e-06,3.37319972831,487.210521074,2.3301739253e-14,1.57847e-05,50000,-109.897,-59.766745121,0.00921676,9.67897e-07,-59.766745121,1,0.1,574,8.71756e-13,0.0995224,224.157,87.1080139373,-59.766745121,100,-10634.3,0.995193,487.210521074,1.62304,35.9954
9.51294e-06,3.50233980687,68.3986503772,2.2466154276e-14,6.83605e-05,50000,-66.621,-58.3901392162,0.145956,2.22821e-07,-58.3901392162,1,0.1,584,1.40413e-11,0.0227176,189.711,85.6164383562,-58.3901392162,100,-10232.2,0.969887,68.3986503772,6.96966,36.0319
9.48047e-06,3.45390489302,64.3581194493,1.81365470825e-14,5.93456e-05,50000,-66.4085,-58.2098060153,0.134363,2.01542e-07,-58.2098060153,1,0.1,586,1.29274e-11,0.020547,154.644,85.3242320819,-58.2098060153,100,-10222.2,0.966524,64.3581194493,6.05022,36.246
9.48047e-06,3.42781121665,196.147614641,2.14907393869e-14,1.90219e-05,50000,-100.469,-58.462969129,0.00842583,1.81274e-06,-58.462969129,1,0.1,586,7.60844e-13,0.190763,159.976,85.3242320819,-58.462969129,100,-10448.1,0.997674,196.147614641,2.00177,36.0763
9.76372e-06,3.29413527819,707.583199115,2.09749754455e-14,1.61807e-05,50000,-110.414,-60.3569698483,0.01192,1.05503e-06,-60.3569698483,1,0.1,569,1.14795e-12,0.107508,268.357,87.8734622144,-60.3569698483,100,-10701.5,0.994926,707.583199115,1.64882,36.1006
9.59509e-06,3.3498900042,473.852342356,1.75693610187e-14,1.4767e-05,50000,-109.257,-59.2009202218,0.0083834,1.18952e-06,-59.2009202218,1,0.1,579,7.78603e-13,0.123431,217.225,86.3557858377,-59.2009202218,100,-10541.2,0.995637,473.852342356,1.5323,36.2778
9.36856e-06,3.60170297679,56.2323344817,1.4574848981e-14,4.23102e-05,50000,-65.0057,-57.6045161495,0.137847,1.26831e-07,-57.6045161495,1,0.1,593,1.31652e-11,0.012978,116.284,84.3170320405,-57.6045161495,100,-10121.9,0.958642,56.2323344817,4.32941,36.4646
9.62834e-06,3.32977225815,321.380447651,1.44324383173e-14,1.98153e-05,50000,-99.4732,-59.1982504378,0.0119105,1.09288e-06,-59.1982504378,1,0.1,577,1.11683e-12,0.112861,187.16,86.6551126516,-59.1982504378,100,-10536.8,0.994314,321.380447651,2.04632,36.4745
9.43218e-06,3.52542564801,57.7651035715,1.33429874059e-14,4.43943e-05,50000,-67.0057,-58.0248161042,0.0946998,1.38499e-07,-58.0248161042,1,0.1,589,9.11556e-12,0.0141166,109.316,84.8896434635,-58.0248161042,100,-10244.3,0.96138,57.7651035715,4.52491,36.553
9.33707e-06,3.62021596015,56.9487449746,1.4604011617e-14,8.08882e-05,50000,-65.2448,-57.4610051665,0.134768,5.08533e-08,-57.4610051665,1,0.1,595,1.27174e-11,0.00523496,160.91,84.0336134454,-57.4610051665,100,-10098.7,0.961181,56.9487449746,8.32684,36.4627
9.4162e-06,3.74943149701,51.9561981749,9.18319990044e-15,4.0794e-05,50000,-65.8733,-57.976173564,0.118941,1.51849e-07,-57.976173564,1,0.1,590,1.14363e-11,0.0154858,109.739,84.7457627119,-57.976173564,100,-10215.7,0.960281,51.9561981749,4.16025,36.9266
9.43218e-06,3.70828155385,57.0670790675,9.33265446622e-15,5.12528e-05,50000,-68.2977,-58.0261945389,0.0806774,5.34994e-07,-58.0261945389,1,0.1,589,7.5195e-12,0.0554154,133.652,84.8896434635,-58.0261945389,100,-10266.3,0.976998,57.0670790675,5.30884,36.9104
9.52925e-06,3.55121027581,62.9089219659,7.70990733944e-15,6.2121e-05,50000,-68.9286,-58.5541672996,0.0878799,5.01151e-07,-58.5541672996,1,0.1,583,8.32193e-12,0.0514993,153.871,85.7632933105,-58.5541672996,100,-10346.1,0.979246,62.9089219659,6.38368,37.1014
9.36856e-06,3.51846117657,53.1121626529,6.95783194801e-15,3.6345e-05,50000,-67.9973,-57.575344259,0.0721943,1.91275e-07,-57.575344259,1,0.1,593,6.68042e-12,0.0198842,102.316,84.3170320405,-57.575344259,100,-10201.4,0.973918,53.1121626529,3.77828,37.2041
9.38438e-06,3.65620758104,56.8098912237,7.07657403503e-15,5.49556e-05,50000,-66.8277,-57.6196801169,0.0927039,9.02514e-08,-57.6196801169,1,0.1,592,8.81527e-12,0.00925518,116.996,84.4594594595,-57.6196801169,100,-10176.2,0.962358,56.8098912237,5.63564,37.1872
9.46432e-06,3.66987081809,48.1698541164,6.50136425246e-15,3.50148e-05,50000,-66.5472,-58.1391589096,0.0956197,1.37601e-07,-58.1391589096,1,0.1,587,9.29803e-12,0.013954,98.0588,85.1788756388,-58.1391589096,100,-10278.4,0.959771,48.1698541164,3.55083,37.2719
9.48047e-06,3.4953294028,60.7115831385,4.75862299843e-15,4.4854e-05,50000,-67.6149,-58.1836823279,0.0972975,1.50458e-07,-58.1836823279,1,0.1,586,9.37682e-12,0.0153263,120.817,85.3242320819,-58.1836823279,100,-10265.0,0.965724,60.7115831385,4.56904,37.584
9.40026e-06,3.51185761459,60.3533683836,3.64068002101e-15,7.08353e-05,50000,-66.1155,-57.870877442,0.135778,1.00924e-07,-57.870877442,1,0.1,591,1.249e-11,0.0105228,185.871,84.6023688663,-57.870877442,100,-10174.1,0.980108,60.3533683836,7.38556,37.8518
9.52925e-06,3.70252141027,57.2252842385,3.32701303564e-15,4.73718e-05,50000,-67.4769,-58.382715123,0.100717,2.56313e-07,-58.382715123,1,0.1,583,9.96526e-12,0.0257678,119.84,85.7632933105,-58.382715123,100,-10296.5,0.957999,57.2252842385,4.76241,37.9419
9.52926e-06,3.55275879695,55.2583301564,2.89254454269e-15,3.96034e-05,50000,-66.3525,-58.4757843528,0.110817,5.37021e-08,-58.4757843528,1,0.1,583,1.11257e-11,0.00535956,103.307,85.7632933105,-58.4757843528,100,-10307.0,0.951036,55.2583301564,3.95248,38.0818
9.49668e-06,3.66824347543,51.006404299,2.46607755846e-15,3.10814e-05,50000,-67.7698,-58.3807229674,0.0791481,1.24112e-07,-58.3807229674,1,0.1,585,7.65595e-12,0.0126193,95.8203,85.4700854701,-58.3807229674,100,-10338.7,0.965589,51.006404299,3.16025,38.2413
9.36856e-06,3.53667248239,56.9796396242,2.22881631116e-15,3.56747e-05,50000,-67.9411,-57.7614851615,0.0812022,3.54133e-07,-57.7614851615,1,0.1,593,7.59919e-12,0.0366072,110.408,84.3170320405,-57.7614851615,100,-10214.9,0.968441,56.9796396242,3.68775,38.3425
9.52925e-06,3.37780893571,267.317732292,2.19739467134e-15,1.50968e-05,50000,-109.002,-58.7164624438,0.00625785,1.82731e-06,-58.7164624438,1,0.1,583,5.71576e-13,0.1912,179.328,85.7632933105,-58.7164624438,100,-10498.2,0.99709,267.317732292,1.57964,38.3567
9.38438e-06,3.79820822663,51.3232555619,2.00902565117e-15,6.31166e-05,50000,-65.6247,-57.7036538709,0.115486,9.65924e-08,-57.7036538709,1,0.1,592,1.08939e-11,0.00994528,136.276,84.4594594595,-57.7036538709,100,-10175.7,0.966229,51.3232555619,6.49857,38.4463
9.35279e-06,3.64152115593,62.7004833782,1.6123096915e-15,6.77842e-05,50000,-65.3444,-57.4335624264,0.139368,1.73137e-07,-57.4335624264,1,0.1,594,1.32117e-11,0.0177825,149.536,84.1750841751,-57.4335624264,100,-10077.4,0.960602,62.7004833782,6.96195,38.6663
9.35279e-06,3.70286208546,58.2995501544,1.40981580803e-15,5.48986e-05,50000,-65.763,-57.5160044847,0.124207,1.24286e-07,-57.5160044847,1,0.1,594,1.16296e-11,0.0128444,130.288,84.1750841751,-57.5160044847,100,-10116.3,0.966567,58.2995501544,5.67352,38.8005
9.46432e-06,3.34428564005,262.699630307,1.70445919975e-15,1.40799e-05,50000,-108.452,-58.2878476187,0.00607373,1.83287e-06,-58.2878476187,1,0.1,587,5.46376e-13,0.193247,176.007,85.1788756388,-58.2878476187,100,-10422.9,0.997864,262.699630307,1.4845,38.6107
9.40026e-06,3.50041278531,50.9801537247,1.53569738695e-15,5.80282e-05,50000,-66.451,-57.8172132731,0.108165,3.04425e-07,-57.8172132731,1,0.1,591,9.93236e-12,0.0317685,143.13,84.6023688663,-57.8172132731,100,-10210.8,0.980972,50.9801537247,6.05558,38.715
9.36856e-06,3.56644035351,45.3775814669,1.14679317782e-15,3.68353e-05,50000,-66.5815,-57.7125814097,0.0827189,2.11316e-07,-57.7125814097,1,0.1,593,7.77751e-12,0.0217929,97.2698,84.3170320405,-57.7125814097,100,-10224.2,0.966173,45.3775814669,3.7988,39.007
9.54563e-06,3.36091262453,269.739480114,1.08178894517e-15,1.43202e-05,50000,-109.147,-58.7498370566,0.00643177,1.63187e-06,-58.7498370566,1,0.1,582,5.89015e-13,0.170525,177.238,85.910652921,-58.7498370566,100,-10501.7,0.997485,269.739480114,1.49641,39.0653
9.38439e-06,3.58088115158,59.7807729086,9.94657426002e-16,7.37983e-05,50000,-66.0937,-57.6959427126,0.133344,1.78433e-07,-57.6959427126,1,0.1,592,1.22483e-11,0.0186176,200.434,84.4594594595,-57.6959427126,100,-10144.0,0.979161,59.7807729086,7.70007,39.1493
9.64506e-06,3.32713256909,484.616923917,8.44950577455e-16,1.53839e-05,50000,-109.368,-59.5228204058,0.00929983,1.1e-06,-59.5228204058,1,0.1,576,8.71931e-13,0.113603,223.78,86.8055555556,-59.5228204058,100,-10591.4,0.996097,484.616923917,1.58878,39.3124
9.48047e-06,3.56349113212,54.55437942,7.16146195088e-16,6.67358e-05,50000,-66.6208,-58.2245895149,0.114514,1.60341e-07,-58.2245895149,1,0.1,586,1.09287e-11,0.016413,140.646,85.3242320819,-58.2245895149,100,-10264.7,0.970454,54.55437942,6.83131,39.4778
9.43218e-06,3.73562569398,60.1880692749,5.56364608221e-16,3.82288e-05,50000,-68.2913,-57.9099452298,0.0817936,2.24278e-07,-57.9099452298,1,0.1,589,7.77201e-12,0.023008,110.108,84.8896434635,-57.9099452298,100,-10235.4,0.967621,60.1880692749,3.92178,39.7303
9.27472e-06,3.5962553835,46.5496500213,4.46201340279e-16,3.02263e-05,50000,-65.5901,-57.0956230774,0.0921213,2.85818e-07,-57.0956230774,1,0.1,599,8.50296e-12,0.0297499,97.8694,83.4724540902,-57.0956230774,100,-10099.0,0.965374,46.5496500213,3.14615,39.9509
9.40026e-06,3.59883366605,57.1678565402,4.92821466861e-16,6.9843e-05,50000,-65.6782,-57.6434942212,0.161099,1.96366e-07,-57.6434942212,1,0.1,591,1.47999e-11,0.0204872,197.35,84.6023688663,-57.6434942212,100,-10104.5,0.980745,57.1678565402,7.28683,39.8516
9.40026e-06,3.6180525457,55.8639157964,4.07500244422e-16,3.42649e-05,50000,-66.3064,-57.7597335406,0.102766,4.39628e-08,-57.7597335406,1,0.1,591,9.94046e-12,0.00446999,108.861,84.6023688663,-57.7597335406,100,-10187.4,0.955786,55.8639157964,3.48393,40.0417
9.36856e-06,3.52765629254,47.185253933,3.44046148328e-16,4.13145e-05,50000,-65.9385,-57.5737735458,0.0991102,1.75542e-07,-57.5737735458,1,0.1,593,9.34904e-12,0.0180741,108.82,84.3170320405,-57.5737735458,100,-10176.8,0.964603,47.185253933,4.25381,40.2109
9.40026e-06,3.64960635536,58.3238973794,3.68776898962e-16,5.82671e-05,50000,-66.0777,-57.8366297699,0.122342,1.72225e-07,-57.8366297699,1,0.1,591,1.15246e-11,0.0177448,143.127,84.6023688663,-57.8366297699,100,-10180.0,0.968534,58.3238973794,6.00341,40.1415
9.48047e-06,3.65978664123,62.2899305231,4.34000240633e-16,7.6495e-05,50000,-66.6941,-58.2316497447,0.13961,4.34334e-07,-58.2316497447,1,0.1,586,1.3011e-11,0.0449912,210.19,85.3242320819,-58.2316497447,100,-10227.1,0.98205,62.2899305231,7.92385,39.9787
9.33707e-06,3.58824744167,59.7893486399,3.70871891161e-16,4.5558e-05,50000,-65.7702,-57.5073437601,0.12367,7.29668e-08,-57.5073437601,1,0.1,595,1.16404e-11,0.00752097,121.955,84.0336134454,-57.5073437601,100,-10112.0,0.962408,59.7893486399,4.69584,40.1358
9.36856e-06,3.51866322743,60.4363518816,3.44109159013e-16,7.03128e-05,50000,-64.7139,-57.531088848,0.175977,2.08135e-08,-57.531088848,1,0.1,593,1.63058e-11,0.00216224,160.284,84.3170320405,-57.531088848,100,-10068.2,0.973264,60.4363518816,7.30453,40.2107
9.3214e-06,3.67663049331,52.1403292638,3.75763578683e-16,2.73383e-05,50000,-68.0676,-57.2486926429,0.0642425,3.78196e-07,-57.2486926429,1,0.1,596,5.92323e-12,0.0393866,98.7584,83.8926174497,-57.2486926429,100,-10154.8,0.970763,52.1403292638,2.84711,40.1227
9.49668e-06,3.66748978624,59.3587313945,3.43686749818e-16,3.81833e-05,50000,-67.0678,-58.3557333535,0.113527,1.76875e-07,-58.3557333535,1,0.1,585,1.10145e-11,0.017957,115.387,85.4700854701,-58.3557333535,100,-10274.2,0.964137,59.3587313945,3.87651,40.212
9.4162e-06,3.51191730603,58.5791900778,3.43094648967e-16,6.62889e-05,50000,-65.2638,-57.8714502006,0.145048,6.58777e-08,-57.8714502006,1,0.1,590,1.37604e-11,0.0067636,152.968,84.7457627119,-57.8714502006,100,-10162.6,0.966752,58.5791900778,6.80582,40.2137
9.4162e-06,3.48482540178,59.9188214695,3.13903540719e-16,5.90863e-05,50000,-66.3569,-57.8458688222,0.128495,2.10809e-07,-57.8458688222,1,0.1,590,1.22189e-11,0.021618,155.702,84.7457627119,-57.8458688222,100,-10164.6,0.965611,59.9188214695,6.05918,40.3026
9.43218e-06,3.54139496015,56.8010145714,3.82615433842e-16,6.82281e-05,50000,-66.2375,-58.0786010072,0.114974,2.13357e-07,-58.0786010072,1,0.1,589,1.11117e-11,0.0217028,137.488,84.8896434635,-58.0786010072,100,-10231.7,0.959448,56.8010145714,6.94021,40.1047
9.49668e-06,3.42728360746,62.9306665482,3.75796547759e-16,8.55825e-05,50000,-66.2111,-58.2231462882,0.155257,7.88894e-08,-58.2231462882,1,0.1,585,1.49859e-11,0.00802976,186.587,85.4700854701,-58.2231462882,100,-10198.6,0.96662,62.9306665482,8.71102,40.1227
9.27472e-06,3.4721163699,59.4484660105,3.13629440915e-16,7.12387e-05,50000,-65.4588,-57.1340446408,0.143682,1.55286e-07,-57.1340446408,1,0.1,599,1.28728e-11,0.0164058,189.983,83.4724540902,-57.1340446408,100,-10030.4,0.979864,59.4484660105,7.52629,40.3035
9.61169e-06,3.39214333995,498.481948759,4.90114264224e-16,1.87156e-05,50000,-109.122,-59.2255769881,0.010644,1.09786e-06,-59.2255769881,1,0.1,578,9.92363e-13,0.113701,228.146,86.5051903114,-59.2255769881,100,-10525.8,0.995446,498.481948759,1.9383,39.8571
9.33707e-06,3.65235887676,55.4447369054,4.34422617225e-16,7.63719e-05,50000,-65.5724,-57.5327885524,0.132595,7.40738e-08,-57.5327885524,1,0.1,595,1.22495e-11,0.00770673,163.041,84.0336134454,-57.5327885524,100,-10120.0,0.97144,55.4447369054,7.94583,39.9777
9.36856e-06,3.76302850388,59.7345385036,3.63558477452e-16,4.22233e-05,50000,-65.9259,-57.5868332915,0.119188,7.66301e-08,-57.5868332915,1,0.1,593,1.14665e-11,0.0078127,116.253,84.3170320405,-57.5868332915,100,-10128.9,0.955157,59.7345385036,4.30481,40.1558
9.4162e-06,3.65023550123,40.6138159717,4.20636218252e-16,3.41992e-05,50000,-66.2345,-57.8993096646,0.0793647,2.19607e-07,-57.8993096646,1,0.1,590,7.52941e-12,0.0225465,85.4243,84.7457627119,-57.8993096646,100,-10272.1,0.966738,40.6138159717,3.51115,40.0099
9.38438e-06,3.46032956929,59.4178577442,5.06249276285e-16,7.4655e-05,50000,-66.1796,-57.6958888499,0.135847,1.72027e-07,-57.6958888499,1,0.1,592,1.24921e-11,0.0179392,201.146,84.4594594595,-57.6958888499,100,-10139.2,0.978618,59.4178577442,7.78513,39.8247
9.35279e-06,3.89457595404,60.2096284964,5.08670963644e-16,7.29959e-05,50000,-65.0025,-57.530228588,0.145978,2.70988e-07,-57.530228588,1,0.1,594,1.33656e-11,0.0283205,172.173,84.1750841751,-57.530228588,100,-10107.0,0.977443,60.2096284964,7.62867,39.8199
9.24385e-06,3.38267857778,62.4640339815,3.43184948648e-16,8.46791e-05,50000,-64.2378,-56.9803648851,0.178993,1.01641e-07,-56.9803648851,1,0.1,601,1.58688e-11,0.0107948,241.624,83.1946755408,-56.9803648851,100,-9975.62,0.981746,62.4640339815,8.99337,40.2134
9.4162e-06,3.50627101158,50.0905391552,2.76984024377e-16,5.48286e-05,50000,-66.0886,-57.7642069588,0.111454,1.75165e-07,-57.7642069588,1,0.1,590,1.05662e-11,0.0179902,120.115,84.7457627119,-57.7642069588,100,-10188.7,0.967083,50.0905391552,5.63113,40.4277
9.4162e-06,3.58310909662,59.869865066,1.87992457371e-16,6.42466e-05,50000,-66.0548,-57.8248790633,0.133706,2.10771e-07,-57.8248790633,1,0.1,590,1.24033e-11,0.0218835,164.923,84.7457627119,-57.8248790633,100,-10164.5,0.977646,59.869865066,6.67047,40.8153
9.40026e-06,3.37363278823,254.772109402,2.0862438966e-16,1.46478e-05,50000,-108.143,-58.0648684293,0.00552959,1.82732e-06,-58.0648684293,1,0.1,591,4.90452e-13,0.194028,172.718,84.6023688663,-58.0648684293,100,-10388.0,0.998133,254.772109402,1.55532,40.7112
9.4162e-06,3.47232653352,56.1729094558,1.94676039876e-16,7.85618e-05,50000,-66.4208,-57.8223507602,0.113506,2.15283e-07,-57.8223507602,1,0.1,590,1.07571e-11,0.0221141,160.837,84.7457627119,-57.8223507602,100,-10189.5,0.967244,56.1729094558,8.06997,40.7804
9.51294e-06,3.53042557803,48.083721754,1.61596644877e-16,3.27538e-05,50000,-66.93,-58.3801265636,0.0891756,1.94925e-07,-58.3801265636,1,0.1,584,8.75312e-12,0.0196747,97.2691,85.6164383562,-58.3801265636,100,-10331.9,0.960188,48.083721754,3.306,40.9666
9.46432e-06,3.60665640072,57.2507407879,1.79673349039e-16,3.52407e-05,50000,-66.3228,-58.0620920485,0.108157,6.20191e-08,-58.0620920485,1,0.1,587,1.05965e-11,0.00626572,106.663,85.1788756388,-58.0620920485,100,-10233.1,0.956168,57.2507407879,3.56032,40.8606
9.40026e-06,3.58544882858,49.3283570774,1.85503422577e-16,6.73875e-05,50000,-66.3231,-57.7718973098,0.102546,2.01497e-07,-57.7718973098,1,0.1,591,9.78472e-12,0.0206279,135.91,84.6023688663,-57.7718973098,100,-10200.2,0.962334,49.3283570774,6.89866,40.8286
9.66183e-06,3.29509341348,493.281567393,1.71590107008e-16,1.63367e-05,50000,-109.855,-59.6896631066,0.00961572,1.10198e-06,-59.6896631066,1,0.1,575,9.09676e-13,0.113298,226.292,86.9565217391,-59.6896631066,100,-10616.6,0.993361,493.281567393,1.67962,40.9066
9.38438e-06,3.5327137422,53.3273099605,1.44558417044e-16,7.73408e-05,50000,-64.8701,-57.65925769,0.154213,2.01621e-07,-57.65925769,1,0.1,592,1.41807e-11,0.0210255,209.746,84.4594594595,-57.65925769,100,-10131.7,0.978628,53.3273099605,8.06529,41.078
