IterType,BatchSize,MinVanillaIw,AvgVanillaIw,VarJ,MinNormIw,Delta,AvgRet,AvgEpLen,eRenyi2,MaxNormIw,MaxVanillaIw,VarRet,EpsThisIter,VanillaAvgRet,ESSClassic,VarNormIw,Bound,J,VarVanillaIw,AvgDiscRet,AvgNormIw,ESSRenyi,VarDiscRet
1,500,0.22388981,0.9957192,124.49321,0.00044970473,0.9,4999.8071948432935,500.0,1.0546695,0.0031268005,1.5567076,0.05048460243823404,100,4999.8071948432935,474.3900409636266,2.1637285e-07,4917.7085,4994.2544,0.053631082,4999.8071948432935,0.0019999999,474.0821653472864,0.05048460243823404
2,500,1.0,1.0,0.16296698,0.01,0.9,4999.840690865501,500.0,1.0,0.01,1.0,0.02682282025065779,100,4999.840690865501,100.0,3.5044917e-18,4833.1743,4999.841,,4999.840690865501,0.009999998,500.0,0.02682282025065779
2,500,1.0,1.0,0.15762223,0.005,0.9,4999.848136096975,500.0,1.0,0.005,1.0,0.02333210516091645,100,4999.848136096975,200.00000010221265,2.179301e-19,4881.993,4999.844,,4999.848136096975,0.0049999994,500.0,0.02333210516091645
2,500,1.0,1.0,0.17955199,0.0033333334,0.9,4999.821357875783,500.0,1.0,0.0033333334,1.0,0.047130135332793276,100,4999.821357875783,299.999969473632,5.4391416e-20,4903.612,4999.837,,4999.821357875783,0.0033333336,500.0,0.047130135332793276
2,500,1.0,1.0,0.18238981,0.0025,0.9,4999.835985052003,500.0,1.0,0.0025,1.0,0.03670982959634283,100,4999.835985052003,400.0,5.434597e-20,4916.503,4999.8364,,4999.835985052003,0.0024999997,500.0,0.03670982959634283
1,500,1.0,1.0,0.18767521,0.002,0.9,4999.843919964025,500.0,1.0,0.002,1.0,0.04342038879628977,100,4999.843919964025,500.00000664260017,5.431875e-20,4925.3027,4999.8384,,4999.843919964025,0.0020000003,500.0,0.04342038879628977
2,500,1.0,1.0,0.13463984,0.01,0.9,4999.866070424536,500.0,1.0,0.01,1.0,0.018315093089690482,100,4999.866070424536,100.0,3.5044917e-18,4833.199,4999.8657,,4999.866070424536,0.009999998,500.0,0.018315093089690482
2,500,1.0,1.0,0.1498307,0.005,0.9,4999.841414814334,500.0,1.0,0.005,1.0,0.02673761362110105,100,4999.841414814334,200.00000010221265,2.179301e-19,4882.0024,4999.8535,,4999.841414814334,0.0049999994,500.0,0.02673761362110105
2,500,1.0,1.0,0.16868229,0.0033333334,0.9,4999.839094807103,500.0,1.0,0.0033333334,1.0,0.040725164394501294,100,4999.839094807103,299.999969473632,5.4391416e-20,4903.624,4999.849,,4999.839094807103,0.0033333336,500.0,0.040725164394501294
2,500,1.0,1.0,0.16776681,0.0025,0.9,4999.824657736937,500.0,1.0,0.0025,1.0,0.02705467976387029,100,4999.824657736937,400.0,5.434597e-20,4916.5093,4999.843,,4999.824657736937,0.0024999997,500.0,0.02705467976387029
1,500,1.0,1.0,0.17516588,0.002,0.9,4999.822135071793,500.0,1.0,0.002,1.0,0.04090293986736493,100,4999.822135071793,500.00000664260017,5.431875e-20,4925.3037,4999.8394,,4999.822135071793,0.0020000003,500.0,0.04090293986736493
2,500,1.0,1.0,0.18567553,0.01,0.9,4999.837121546329,500.0,1.0,0.01,1.0,0.03481948904166736,100,4999.837121546329,100.0,3.5044917e-18,4833.1704,4999.837,,4999.837121546329,0.009999998,500.0,0.03481948904166736
2,500,1.0,1.0,0.16701926,0.005,0.9,4999.847734618124,500.0,1.0,0.005,1.0,0.02147161728042287,100,4999.847734618124,200.00000010221265,2.179301e-19,4881.9917,4999.843,,4999.847734618124,0.0049999994,500.0,0.02147161728042287
2,500,1.0,1.0,0.16719867,0.0033333334,0.9,4999.825899400768,500.0,1.0,0.0033333334,1.0,0.02818121295799435,100,4999.825899400768,299.999969473632,5.4391416e-20,4903.612,4999.837,,4999.825899400768,0.0033333336,500.0,0.02818121295799435
2,500,1.0,1.0,0.1881628,0.0025,0.9,4999.846332461591,500.0,1.0,0.0025,1.0,0.05826076574285787,100,4999.846332461591,400.0,5.434597e-20,4916.506,4999.8394,,4999.846332461591,0.0024999997,500.0,0.05826076574285787
1,500,1.0,1.0,0.18311028,0.002,0.9,4999.839244041876,500.0,1.0,0.002,1.0,0.026287953087060903,100,4999.839244041876,500.00000664260017,5.431875e-20,4925.304,4999.84,,4999.839244041876,0.0020000003,500.0,0.026287953087060903
2,500,1.0,1.0,497.474,0.01,0.9,4949.803361616047,495.01,1.0,0.01,1.0,249980.18320614842,100,4949.803361616047,100.0,3.5044917e-18,4783.136,4949.8027,,4949.803361616047,0.009999998,500.0,249980.18320614842
2,500,1.0,1.0,352.6556,0.005,0.9,4999.832026461327,500.0,1.0,0.005,1.0,0.02637309692840476,100,4999.832026461327,200.00000010221265,2.179301e-19,4856.9663,4974.8174,,4999.832026461327,0.0049999994,500.0,0.02637309692840476
2,500,1.0,1.0,288.18246,0.0033333334,0.9,4999.784149602356,500.0,1.0,0.0033333334,1.0,0.04144951815556979,100,4999.784149602356,299.999969473632,5.4391416e-20,4886.915,4983.14,,4999.784149602356,0.0033333336,500.0,0.04144951815556979
2,500,1.0,1.0,249.6782,0.0025,0.9,4999.847122139158,500.0,1.0,0.0025,1.0,0.023242766347939255,100,4999.847122139158,400.0,5.434597e-20,4903.983,4987.3164,,4999.847122139158,0.0024999997,500.0,0.023242766347939255
1,500,0.17330459,1.0084655,58.905525,0.00034369956,0.9,4999.84591607794,500.0,1.0656158,0.0031628297,1.5948024,0.02999811929817326,100,4999.84591607794,468.97344258624474,2.6516355e-07,4920.247,4997.189,0.067418024,4999.84591607794,0.002,469.2122738555725,0.02999811929817326
2,500,1.0,1.0,0.1673069,0.01,0.9,4999.795576526034,500.0,1.0,0.01,1.0,0.028276702535568167,100,4999.795576526034,100.0,3.5044917e-18,4833.129,4999.7954,,4999.795576526034,0.009999998,500.0,0.028276702535568167
2,500,1.0,1.0,0.17890602,0.005,0.9,4999.819271699889,500.0,1.0,0.005,1.0,0.036093991192899355,100,4999.819271699889,200.00000010221265,2.179301e-19,4881.9556,4999.8066,,4999.819271699889,0.0049999994,500.0,0.036093991192899355
2,500,1.0,1.0,0.17126082,0.0033333334,0.9,4999.846986824562,500.0,1.0,0.0033333334,1.0,0.023160254888296386,100,4999.846986824562,299.999969473632,5.4391416e-20,4903.596,4999.8213,,4999.846986824562,0.0033333336,500.0,0.023160254888296386
2,500,1.0,1.0,249.67848,0.0025,0.9,4949.827093494185,495.01,1.0,0.0025,1.0,249982.56278568148,100,4949.827093494185,400.0,5.434597e-20,4903.989,4987.3223,,4949.827093494185,0.0024999997,500.0,249982.56278568148
1,500,0.17399131,1.0097395,127.22111,0.0003446261,0.9,4999.8368836604695,500.0,1.0566051,0.0029002775,1.4642625,0.03018240382929406,100,4999.8368836604695,473.6298876151725,2.2315308e-07,4917.521,4994.137,0.05688027,4999.8368836604695,0.002,473.2136913791769,0.03018240382929406
2,500,1.0,1.0,0.25338143,0.01,0.9,4999.807924852983,500.0,1.0,0.01,1.0,0.06485971152014394,100,4999.807924852983,100.0,3.5044917e-18,4833.141,4999.8076,,4999.807924852983,0.009999998,500.0,0.06485971152014394
2,500,1.0,1.0,0.24282585,0.005,0.9,4999.830414053476,500.0,1.0,0.005,1.0,0.05401655343098067,100,4999.830414053476,200.00000010221265,2.179301e-19,4881.9683,4999.8193,,4999.830414053476,0.0049999994,500.0,0.05401655343098067
2,500,1.0,1.0,0.22555776,0.0033333334,0.9,4999.8252040683465,500.0,1.0,0.0033333334,1.0,0.035017845861908696,100,4999.8252040683465,299.999969473632,5.4391416e-20,4903.596,4999.8213,,4999.8252040683465,0.0033333336,500.0,0.035017845861908696
2,500,1.0,1.0,0.214429,0.0025,0.9,4999.826680612071,500.0,1.0,0.0025,1.0,0.031588021512386336,100,4999.826680612071,400.0,5.434597e-20,4916.489,4999.8223,,4999.826680612071,0.0024999997,500.0,0.031588021512386336
1,500,1.0,1.0,0.20307632,0.002,0.9,4999.851401286001,500.0,1.0,0.002,1.0,0.021828485965045774,100,4999.851401286001,500.00000664260017,5.431875e-20,4925.293,4999.8286,,4999.851401286001,0.0020000003,500.0,0.021828485965045774
2,500,1.0,1.0,0.16622004,0.01,0.9,4999.818049560982,500.0,1.0,0.01,1.0,0.02790659558231562,100,4999.818049560982,100.0,3.5044917e-18,4833.1514,4999.818,,4999.818049560982,0.009999998,500.0,0.02790659558231562
2,500,1.0,1.0,0.19214877,0.005,0.9,4999.799347187361,500.0,1.0,0.005,1.0,0.046504021228217236,100,4999.799347187361,200.00000010221265,2.179301e-19,4881.9575,4999.8086,,4999.799347187361,0.0049999994,500.0,0.046504021228217236
2,500,1.0,1.0,0.19964665,0.0033333334,0.9,4999.845557291588,500.0,1.0,0.0033333334,1.0,0.04527439526250016,100,4999.845557291588,299.999969473632,5.4391416e-20,4903.596,4999.8213,,4999.845557291588,0.0033333336,500.0,0.04527439526250016
2,500,1.0,1.0,0.19019234,0.0025,0.9,4999.84094206155,500.0,1.0,0.0025,1.0,0.025065248070582902,100,4999.84094206155,400.0,5.434597e-20,4916.492,4999.8257,,4999.84094206155,0.0024999997,500.0,0.025065248070582902
1,500,0.9738261,0.9998103,0.20847714,0.0019480217,0.9,4999.807814547249,500.0,1.0000173,0.0020142337,1.0069258,0.07728954493914822,100,4999.807814547249,499.9896065362095,8.269655e-11,4925.287,4999.823,2.0666264e-05,4999.807814547249,0.002,499.9913574758966,0.07728954493914822
2,500,1.0,1.0,0.17313531,0.01,0.9,4999.833491885277,500.0,1.0,0.01,1.0,0.030282991661792987,100,4999.833491885277,100.0,3.5044917e-18,4833.1665,4999.833,,4999.833491885277,0.009999998,500.0,0.030282991661792987
2,500,1.0,1.0,0.3353386,0.005,0.9,4999.78284387872,500.0,1.0,0.005,1.0,0.19559618749019078,100,4999.78284387872,200.00000010221265,2.179301e-19,4881.9565,4999.8076,,4999.78284387872,0.0049999994,500.0,0.19559618749019078
2,500,1.0,1.0,0.30108514,0.0033333334,0.9,4999.807641357883,500.0,1.0,0.0033333334,1.0,0.047529254751549406,100,4999.807641357883,299.999969473632,5.4391416e-20,4903.5825,4999.8076,,4999.807641357883,0.0033333336,500.0,0.047529254751549406
2,500,1.0,1.0,0.2748883,0.0025,0.9,4999.860130536464,500.0,1.0,0.0025,1.0,0.0285475580295564,100,4999.860130536464,400.0,5.434597e-20,4916.488,4999.8213,,4999.860130536464,0.0024999997,500.0,0.0285475580295564
1,500,0.4902376,1.0037633,33.25988,0.0009767992,0.9,4984.612878917138,498.49,1.0166093,0.0024060295,1.2075422,23184.949993680253,100,4984.612878917138,491.97777679616695,6.535516e-08,4923.1963,4998.348,0.016461998,4984.612878917138,0.0019999999,491.8310254871723,23184.949993680253
2,500,1.0,1.0,0.17109957,0.01,0.9,4999.815624651337,500.0,1.0,0.01,1.0,0.029565403093836026,100,4999.815624651337,100.0,3.5044917e-18,4833.149,4999.8154,,4999.815624651337,0.009999998,500.0,0.029565403093836026
2,500,1.0,1.0,0.18613215,0.005,0.9,4999.818542053219,500.0,1.0,0.005,1.0,0.04041074312853717,100,4999.818542053219,200.00000010221265,2.179301e-19,4881.9663,4999.8174,,4999.818542053219,0.0049999994,500.0,0.04041074312853717
2,500,1.0,1.0,0.181347,0.0033333334,0.9,4999.8283626940565,500.0,1.0,0.0033333334,1.0,0.02958461293578261,100,4999.8283626940565,299.999969473632,5.4391416e-20,4903.596,4999.8213,,4999.8283626940565,0.0033333336,500.0,0.02958461293578261
2,500,1.0,1.0,0.17537944,0.0025,0.9,4999.847097333891,500.0,1.0,0.0025,1.0,0.02409068239847198,100,4999.847097333891,400.0,5.434597e-20,4916.4937,4999.827,,4999.847097333891,0.0024999997,500.0,0.02409068239847198
1,500,0.995744,0.9999754,0.18101151,0.001991537,0.9,4999.829248457254,500.0,1.0000024,0.0020022725,1.0011116,0.041489035321191095,100,4999.829248457254,499.9996344454548,2.4719345e-12,4925.293,4999.8286,6.179533e-07,4999.829248457254,0.002,499.99880790994666,0.041489035321191095
2,500,1.0,1.0,0.16583356,0.01,0.9,4999.821834111229,500.0,1.0,0.01,1.0,0.027781950375107323,100,4999.821834111229,100.0,3.5044917e-18,4833.1553,4999.822,,4999.821834111229,0.009999998,500.0,0.027781950375107323
2,500,1.0,1.0,0.16080308,0.005,0.9,4999.851595126301,500.0,1.0,0.005,1.0,0.024001641510266798,100,4999.851595126301,200.00000010221265,2.179301e-19,4881.986,4999.837,,4999.851595126301,0.0049999994,500.0,0.024001641510266798
2,500,1.0,1.0,0.16401239,0.0033333334,0.9,4999.819260460764,500.0,1.0,0.0033333334,1.0,0.02906835154851864,100,4999.819260460764,299.999969473632,5.4391416e-20,4903.6055,4999.8306,,4999.819260460764,0.0033333336,500.0,0.02906835154851864
2,500,1.0,1.0,0.16367869,0.0025,0.9,4999.849174449828,500.0,1.0,0.0025,1.0,0.026468593650066864,100,4999.849174449828,400.0,5.434597e-20,4916.5015,4999.835,,4999.849174449828,0.0024999997,500.0,0.026468593650066864
1,500,0.9994674,0.99999976,0.18021646,0.0019989351,0.9,4999.829874126202,500.0,1.0,0.0020004194,1.0002095,0.055818396329331166,100,4999.829874126202,499.99993310041344,5.0317945e-14,4925.2993,4999.835,1.2578991e-08,4999.829874126202,0.002,500.0,0.055818396329331166
2,500,1.0,1.0,0.2130582,0.01,0.9,4999.83929759108,500.0,1.0,0.01,1.0,0.0458595559345785,100,4999.83929759108,100.0,3.5044917e-18,4833.173,4999.8394,,4999.83929759108,0.009999998,500.0,0.0458595559345785
2,500,1.0,1.0,0.18192525,0.005,0.9,4999.870555777662,500.0,1.0,0.005,1.0,0.020517695571186,100,4999.870555777662,200.00000010221265,2.179301e-19,4882.0034,4999.8545,,4999.870555777662,0.0049999994,500.0,0.020517695571186
2,500,1.0,1.0,0.18493098,0.0033333334,0.9,4999.856154936875,500.0,1.0,0.0033333334,1.0,0.03676815159457678,100,4999.856154936875,299.999969473632,5.4391416e-20,4903.6304,4999.8555,,4999.856154936875,0.0033333336,500.0,0.03676815159457678
2,500,1.0,1.0,0.18024142,0.0025,0.9,4999.840372708051,500.0,1.0,0.0025,1.0,0.027452875221889442,100,4999.840372708051,400.0,5.434597e-20,4916.518,4999.8516,,4999.840372708051,0.0024999997,500.0,0.027452875221889442
1,500,0.9746262,0.9998535,0.18579373,0.0019495379,0.9,4999.826976019243,500.0,1.0000069,0.0020087466,1.0042262,0.0442429299736335,100,4999.826976019243,499.9946917479966,4.2358693e-11,4925.312,4999.8477,1.0586566e-05,4999.826976019243,0.002,499.9965429545055,0.0442429299736335
2,500,1.0,1.0,0.15659559,0.01,0.9,4999.830033418377,500.0,1.0,0.01,1.0,0.024771861475077987,100,4999.830033418377,100.0,3.5044917e-18,4833.1636,4999.83,,4999.830033418377,0.009999998,500.0,0.024771861475077987
2,500,1.0,1.0,0.17326266,0.005,0.9,4999.81814283285,500.0,1.0,0.005,1.0,0.03580809086896937,100,4999.81814283285,200.00000010221265,2.179301e-19,4881.973,4999.824,,4999.81814283285,0.0049999994,500.0,0.03580809086896937
2,500,1.0,1.0,0.17395633,0.0033333334,0.9,4999.833994504759,500.0,1.0,0.0033333334,1.0,0.030980306000470834,100,4999.833994504759,299.999969473632,5.4391416e-20,4903.6025,4999.8276,,4999.833994504759,0.0033333336,500.0,0.030980306000470834
2,500,1.0,1.0,0.17441578,0.0025,0.9,4999.856453329041,500.0,1.0,0.0025,1.0,0.030565559307564483,100,4999.856453329041,400.0,5.434597e-20,4916.5015,4999.835,,4999.856453329041,0.0024999997,500.0,0.030565559307564483
1,500,1.0,1.0,0.17458253,0.002,0.9,4999.82579503494,500.0,1.0,0.002,1.0,0.03095258177704669,100,4999.82579503494,500.00000664260017,5.431875e-20,4925.298,4999.8335,,4999.82579503494,0.0020000003,500.0,0.03095258177704669
2,500,1.0,1.0,0.13491616,0.01,0.9,4999.872013254322,500.0,1.0,0.01,1.0,0.018388182072636025,100,4999.872013254322,100.0,3.5044917e-18,4833.205,4999.8716,,4999.872013254322,0.009999998,500.0,0.018388182072636025
2,500,1.0,1.0,0.14749657,0.005,0.9,4999.853894774903,500.0,1.0,0.005,1.0,0.02540408018072938,100,4999.853894774903,200.00000010221265,2.179301e-19,4882.012,4999.8633,,4999.853894774903,0.0049999994,500.0,0.02540408018072938
2,500,1.0,1.0,0.1494819,0.0033333334,0.9,4999.8546194088,500.0,1.0,0.0033333334,1.0,0.02372032550517004,100,4999.8546194088,299.999969473632,5.4391416e-20,4903.6353,4999.8604,,4999.8546194088,0.0033333336,500.0,0.02372032550517004
2,500,1.0,1.0,0.1573064,0.0025,0.9,4999.819865898063,500.0,1.0,0.0025,1.0,0.031042729300563583,100,4999.819865898063,400.0,5.434597e-20,4916.5166,4999.85,,4999.819865898063,0.0024999997,500.0,0.031042729300563583
1,500,0.9998622,0.9999985,0.15956408,0.0019997272,0.9,4999.849191330847,500.0,1.0,0.0020001791,1.0000881,0.028612047390825075,100,4999.849191330847,499.99990658631026,5.1882034e-15,4925.315,4999.8506,1.2970289e-09,4999.849191330847,0.002,500.0,0.028612047390825075
2,500,1.0,1.0,0.15686883,0.01,0.9,4999.841923126504,500.0,1.0,0.01,1.0,0.024856884289884904,100,4999.841923126504,100.0,3.5044917e-18,4833.1753,4999.842,,4999.841923126504,0.009999998,500.0,0.024856884289884904
2,500,1.0,1.0,0.17006758,0.005,0.9,4999.831063046449,500.0,1.0,0.005,1.0,0.03351195067577328,100,4999.831063046449,200.00000010221265,2.179301e-19,4881.986,4999.837,,4999.831063046449,0.0049999994,500.0,0.03351195067577328
2,500,1.0,1.0,0.17659391,0.0033333334,0.9,4999.846581989829,500.0,1.0,0.0033333334,1.0,0.03599450611244163,100,4999.846581989829,299.999969473632,5.4391416e-20,4903.6147,4999.84,,4999.846581989829,0.0033333336,500.0,0.03599450611244163
2,500,1.0,1.0,249.67947,0.0025,0.9,4949.849399928265,495.01,1.0,0.0025,1.0,249984.81034653904,100,4949.849399928265,400.0,5.434597e-20,4904.009,4987.3423,,4949.849399928265,0.0024999997,500.0,249984.81034653904
1,500,0.026547266,0.993775,54.928555,5.3427113e-05,0.9,4960.920958401589,496.12,1.1121252,0.002957988,1.4697874,151381.12819285528,100,4960.920958401589,448.1809327661256,4.6340944e-07,4918.066,4996.669,0.1144145,4960.920958401589,0.002,449.58968535505045,151381.12819285528
2,500,1.0,1.0,0.13744114,0.01,0.9,4999.862353156416,500.0,1.0,0.01,1.0,0.019079730874069837,100,4999.862353156416,100.0,3.5044917e-18,4833.196,4999.8623,,4999.862353156416,0.009999998,500.0,0.019079730874069837
2,500,1.0,1.0,0.13647725,0.005,0.9,4999.84868002564,500.0,1.0,0.005,1.0,0.018453235875407165,100,4999.84868002564,200.00000010221265,2.179301e-19,4882.0044,4999.8555,,4999.84868002564,0.0049999994,500.0,0.018453235875407165
2,500,1.0,1.0,0.14114204,0.0033333334,0.9,4999.864684814883,500.0,1.0,0.0033333334,1.0,0.022671990751278553,100,4999.864684814883,299.999969473632,5.4391416e-20,4903.6343,4999.8594,,4999.864684814883,0.0033333336,500.0,0.022671990751278553
2,500,1.0,1.0,0.14012432,0.0025,0.9,4999.863952841848,500.0,1.0,0.0025,1.0,0.01894471686354979,100,4999.863952841848,400.0,5.434597e-20,4916.526,4999.8594,,4999.863952841848,0.0024999997,500.0,0.01894471686354979
1,500,1.0,1.0,0.13899282,0.002,0.9,4999.862865812215,500.0,1.0,0.002,1.0,0.01823002052032291,100,4999.862865812215,500.00000664260017,5.431875e-20,4925.325,4999.861,,4999.862865812215,0.0020000003,500.0,0.01823002052032291
2,500,1.0,1.0,0.1682273,0.01,0.9,4999.833641985994,500.0,1.0,0.01,1.0,0.028584844411093067,100,4999.833641985994,100.0,3.5044917e-18,4833.167,4999.8335,,4999.833641985994,0.009999998,500.0,0.028584844411093067
2,500,1.0,1.0,0.15717176,0.005,0.9,4999.84345042891,500.0,1.0,0.005,1.0,0.021271470201807228,100,4999.84345042891,200.00000010221265,2.179301e-19,4881.987,4999.838,,4999.84345042891,0.0049999994,500.0,0.021271470201807228
2,500,1.0,1.0,0.16459185,0.0033333334,0.9,4999.840564752882,500.0,1.0,0.0033333334,1.0,0.03219310714874425,100,4999.840564752882,299.999969473632,5.4391416e-20,4903.6143,4999.8394,,4999.840564752882,0.0033333336,500.0,0.03219310714874425
2,500,1.0,1.0,0.15494631,0.0025,0.9,4999.85620610931,500.0,1.0,0.0025,1.0,0.01469847070873516,100,4999.85620610931,400.0,5.434597e-20,4916.5103,4999.8438,,4999.85620610931,0.0024999997,500.0,0.01469847070873516
1,500,0.9887623,1.0001512,0.15135118,0.0019772258,0.9,4999.854527691862,500.0,1.0000052,0.0020100807,1.0051923,0.01907727471576912,100,4999.854527691862,499.9970797450514,2.3401973e-11,4925.311,4999.8467,5.8522623e-06,4999.854527691862,0.002,499.99737740938593,0.01907727471576912
2,500,1.0,1.0,0.14017996,0.01,0.9,4999.839842988736,500.0,1.0,0.01,1.0,0.019841554893782448,100,4999.839842988736,100.0,3.5044917e-18,4833.174,4999.8403,,4999.839842988736,0.009999998,500.0,0.019841554893782448
2,500,1.0,1.0,0.1464255,0.005,0.9,4999.846294493346,500.0,1.0,0.005,1.0,0.023439227842087976,100,4999.846294493346,200.00000010221265,2.179301e-19,4881.992,4999.8433,,4999.846294493346,0.0049999994,500.0,0.023439227842087976
2,500,1.0,1.0,0.16051546,0.0033333334,0.9,4999.845209841609,500.0,1.0,0.0033333334,1.0,0.034758271835772195,100,4999.845209841609,299.999969473632,5.4391416e-20,4903.619,4999.844,,4999.845209841609,0.0033333336,500.0,0.034758271835772195
2,500,1.0,1.0,0.15838593,0.0025,0.9,4999.841627487697,500.0,1.0,0.0025,1.0,0.02327886604669391,100,4999.841627487697,400.0,5.434597e-20,4916.51,4999.8433,,4999.841627487697,0.0024999997,500.0,0.02327886604669391
1,500,0.9950298,0.999985,0.15924063,0.0019900894,0.9,4999.849782560035,500.0,1.0000008,0.0020033398,1.0016549,0.026894624108803333,100,4999.849782560035,499.99949285501293,3.8554433e-12,4925.3096,4999.845,9.638337e-07,4999.849782560035,0.002,499.99958276783474,0.026894624108803333
2,500,1.0,1.0,0.18517567,0.01,0.9,4999.875787058964,500.0,1.0,0.01,1.0,0.03463155089776001,100,4999.875787058964,100.0,3.5044917e-18,4833.2095,4999.876,,4999.875787058964,0.009999998,500.0,0.03463155089776001
2,500,1.0,1.0,0.1698368,0.005,0.9,4999.848850969912,500.0,1.0,0.005,1.0,0.02326735604556582,100,4999.848850969912,200.00000010221265,2.179301e-19,4882.011,4999.8623,,4999.848850969912,0.0049999994,500.0,0.02326735604556582
2,500,1.0,1.0,0.15710326,0.0033333334,0.9,4999.854472379426,500.0,1.0,0.0033333334,1.0,0.01647734471109307,100,4999.854472379426,299.999969473632,5.4391416e-20,4903.6353,4999.8604,,4999.854472379426,0.0033333336,500.0,0.01647734471109307
2,500,1.0,1.0,0.15170628,0.0025,0.9,4999.878268281966,500.0,1.0,0.0025,1.0,0.017939414350395734,100,4999.878268281966,400.0,5.434597e-20,4916.5312,4999.8647,,4999.878268281966,0.0024999997,500.0,0.017939414350395734
1,500,1.0,1.0,0.1526621,0.002,0.9,4999.844959309164,500.0,1.0,0.002,1.0,0.024410902175973102,100,4999.844959309164,500.00000664260017,5.431875e-20,4925.325,4999.861,,4999.844959309164,0.0020000003,500.0,0.024410902175973102
2,500,1.0,1.0,0.14493519,0.01,0.9,4999.848332900909,500.0,1.0,0.01,1.0,0.021219229039488658,100,4999.848332900909,100.0,3.5044917e-18,4833.182,4999.8486,,4999.848332900909,0.009999998,500.0,0.021219229039488658
2,500,1.0,1.0,0.15969677,0.005,0.9,4999.838792877956,500.0,1.0,0.005,1.0,0.0302668362778965,100,4999.838792877956,200.00000010221265,2.179301e-19,4881.992,4999.8433,,4999.838792877956,0.0049999994,500.0,0.0302668362778965
2,500,1.0,1.0,0.15783796,0.0033333334,0.9,4999.855581898506,500.0,1.0,0.0033333334,1.0,0.02388460417302541,100,4999.855581898506,299.999969473632,5.4391416e-20,4903.6226,4999.8477,,4999.855581898506,0.0033333336,500.0,0.02388460417302541
2,500,1.0,1.0,0.15166105,0.0025,0.9,4999.841605528539,500.0,1.0,0.0025,1.0,0.017408843983609156,100,4999.841605528539,400.0,5.434597e-20,4916.512,4999.8457,,4999.841605528539,0.0024999997,500.0,0.017408843983609156
1,500,1.0,1.0,0.15483989,0.002,0.9,4999.826311703976,500.0,1.0,0.002,1.0,0.027841368761412445,100,4999.826311703976,500.00000664260017,5.431875e-20,4925.3066,4999.8423,,4999.826311703976,0.0020000003,500.0,0.027841368761412445
2,500,1.0,1.0,0.16563085,0.01,0.9,4999.859019795035,500.0,1.0,0.01,1.0,0.02770796761464242,100,4999.859019795035,100.0,3.5044917e-18,4833.1924,4999.859,,4999.859019795035,0.009999998,500.0,0.02770796761464242
2,500,1.0,1.0,0.16753466,0.005,0.9,4999.831257353671,500.0,1.0,0.005,1.0,0.02859799164105593,100,4999.831257353671,200.00000010221265,2.179301e-19,4881.9937,4999.8447,,4999.831257353671,0.0049999994,500.0,0.02859799164105593
2,500,1.0,1.0,0.1898392,0.0033333334,0.9,4999.8198237988745,500.0,1.0,0.0033333334,1.0,0.052071402942024156,100,4999.8198237988745,299.999969473632,5.4391416e-20,4903.6113,4999.8364,,4999.8198237988745,0.0033333336,500.0,0.052071402942024156
2,500,1.0,1.0,0.17716251,0.0025,0.9,4999.8569775543365,500.0,1.0,0.0025,1.0,0.017289969122607732,100,4999.8569775543365,400.0,5.434597e-20,4916.5083,4999.842,,4999.8569775543365,0.0024999997,500.0,0.017289969122607732
1,500,1.0,1.0,0.17177643,0.002,0.9,4999.848559170437,500.0,1.0,0.002,1.0,0.022168045420068328,100,4999.848559170437,500.00000664260017,5.431875e-20,4925.307,4999.843,,4999.848559170437,0.0020000003,500.0,0.022168045420068328
2,500,1.0,1.0,0.23284127,0.01,0.9,4999.839137379052,500.0,1.0,0.01,1.0,0.054753985080602634,100,4999.839137379052,100.0,3.5044917e-18,4833.173,4999.8394,,4999.839137379052,0.009999998,500.0,0.054753985080602634
2,500,1.0,1.0,0.1939801,0.005,0.9,4999.8526027159205,500.0,1.0,0.005,1.0,0.021160915862103405,100,4999.8526027159205,200.00000010221265,2.179301e-19,4881.9946,4999.8457,,4999.8526027159205,0.0049999994,500.0,0.021160915862103405
2,500,1.0,1.0,0.17572401,0.0033333334,0.9,4999.866912133103,500.0,1.0,0.0033333334,1.0,0.017260910786539137,100,4999.866912133103,299.999969473632,5.4391416e-20,4903.6274,4999.8525,,4999.866912133103,0.0033333336,500.0,0.017260910786539137
2,500,1.0,1.0,0.16753316,0.0025,0.9,4999.858877607451,500.0,1.0,0.0025,1.0,0.019802194382657755,100,4999.858877607451,400.0,5.434597e-20,4916.521,4999.8545,,4999.858877607451,0.0024999997,500.0,0.019802194382657755
1,500,1.0,1.0,0.1596054,0.002,0.9,4999.868186337835,500.0,1.0,0.002,1.0,0.015107212339226865,100,4999.868186337835,500.00000664260017,5.431875e-20,4925.3223,4999.858,,4999.868186337835,0.0020000003,500.0,0.015107212339226865
2,500,1.0,1.0,0.15491918,0.01,0.9,4999.829511945509,500.0,1.0,0.01,1.0,0.02424033193696186,100,4999.829511945509,100.0,3.5044917e-18,4833.163,4999.8296,,4999.829511945509,0.009999998,500.0,0.02424033193696186
2,500,1.0,1.0,0.14676528,0.005,0.9,4999.8746415808955,500.0,1.0,0.005,1.0,0.01824384281917001,100,4999.8746415808955,200.00000010221265,2.179301e-19,4882.0005,4999.8516,,4999.8746415808955,0.0049999994,500.0,0.01824384281917001
