MinVanillaIw,EpsThisIter,eRenyi2,J,BatchSize,Bound,MinNormIw,VarRet,ESSClassic,VarJ,AvgEpLen,MaxVanillaIw,VarDiscRet,ESSRenyi,AvgVanillaIw,VarVanillaIw,VanillaAvgRet,IterType,AvgNormIw,AvgDiscRet,Delta,AvgRet,VarNormIw,MaxNormIw
1.0,100,1.0,-26.37,500,-44.4333,0.005,7514.34640767,200.000000102,87.2036,309.65,1.0,7514.34640767,500.0,1.0,,-16.2292592301,2,0.005,-16.2292592301,0.2,-16.2292592301,2.1793e-19,0.005
1.0,100,1.0,-26.0535,500,-40.8021,0.00333333,7829.57676792,299.999969474,87.4849,276.65,1.0,7829.57676792,500.0,1.0,,-25.4203365533,2,0.00333333,-25.4203365533,0.2,-25.4203365533,5.43914e-20,0.00333333
1.0,100,1.0,-26.1373,500,-40.2558,0.0025,7642.68424392,400.0,87.3601,285.05,1.0,7642.68424392,500.0,1.0,,-26.3889841596,2,0.0025,-26.3889841596,0.2,-26.3889841596,5.4346e-20,0.0025
4.15462e-05,100,2.21105,-17.071,500,-35.8482,8.50175e-08,7861.68416638,185.912788227,141.74,263.21,17.7609,7861.68416638,226.137241231,0.977356,1.61702,-34.1777371328,1,0.002,-34.1777371328,0.2,-34.1777371328,6.77127e-06,0.0363448
1.0,100,1.0,-25.7781,500,-50.8851,0.01,7911.62739251,100.0,88.5015,286.25,1.0,7911.62739251,500.0,1.0,,-25.7780991064,2,0.01,-25.7780991064,0.2,-25.7780991064,3.50449e-18,0.01
1.0,100,1.0,-35.9185,500,-54.5294,0.005,6903.355516,200.000000102,86.2337,244.8,1.0,6903.355516,500.0,1.0,,-46.058851962,2,0.005,-46.058851962,0.2,-46.058851962,2.1793e-19,0.005
1.0,100,1.0,-34.2945,500,-49.4902,0.00333333,7489.91766469,299.999969474,86.2232,274.12,1.0,7489.91766469,500.0,1.0,,-31.0464181161,2,0.00333333,-31.0464181161,0.2,-31.0464181161,5.43914e-20,0.00333333
1.0,100,1.0,-31.9916,500,-45.1515,0.0025,7987.21512049,400.0,86.9976,291.53,1.0,7987.21512049,500.0,1.0,,-25.0829580917,2,0.0025,-25.0829580917,0.2,-25.0829580917,5.4346e-20,0.0025
0.0404721,100,3.10662,-12.4145,500,-33.1609,7.2226e-05,7582.26360914,53.9450610413,249.786,304.02,68.2611,7582.26360914,160.946632215,1.12071,10.4062,-20.0980449666,1,0.002,-20.0980449666,0.2,-20.0980449666,3.3141e-05,0.121818
1.0,100,1.0,-28.2266,500,-53.4998,0.01,7717.96374024,100.0,87.4116,281.77,1.0,7717.96374024,500.0,1.0,,-28.2266319431,2,0.01,-28.2266319431,0.2,-28.2266319431,3.50449e-18,0.01
1.0,100,1.0,-37.0895,500,-54.9604,0.005,7426.97886434,200.000000102,87.0362,232.42,1.0,7426.97886434,500.0,1.0,,-45.9523519485,2,0.005,-45.9523519485,0.2,-45.9523519485,2.1793e-19,0.005
1.0,100,1.0,-31.138,500,-45.8795,0.00333333,7996.32235425,299.999969474,88.0899,294.65,1.0,7996.32235425,500.0,1.0,,-19.2349878797,2,0.00333333,-19.2349878797,0.2,-19.2349878797,5.43914e-20,0.00333333
1.0,100,1.0,-29.6486,500,-42.4151,0.0025,7843.67377365,400.0,88.1353,284.33,1.0,7843.67377365,500.0,1.0,,-25.1803156207,2,0.0025,-25.1803156207,0.2,-25.1803156207,5.4346e-20,0.0025
1.01223e-10,100,3.59272,-11.3184,500,-32.9619,1.9672e-13,7681.94844518,141.346881285,157.209,284.66,12.0821,7681.94844518,139.170404098,1.02911,2.69266,-27.1453438818,1,0.002,-27.1453438818,0.2,-27.1453438818,1.01699e-05,0.0234807
1.0,100,1.0,-23.8455,500,-49.063,0.01,8305.3573646,100.0,90.6769,282.54,1.0,8305.3573646,500.0,1.0,,-23.8455299506,2,0.01,-23.8455299506,0.2,-23.8455299506,3.50449e-18,0.01
1.0,100,1.0,-30.7622,500,-48.6368,0.005,7862.45718859,200.000000102,89.7269,252.55,1.0,7862.45718859,500.0,1.0,,-37.6789373101,2,0.005,-37.6789373101,0.2,-37.6789373101,2.1793e-19,0.005
1.0,100,1.0,-28.4496,500,-43.0442,0.00333333,8118.57152668,299.999969474,89.7613,288.35,1.0,8118.57152668,500.0,1.0,,-23.8243453264,2,0.00333333,-23.8243453264,0.2,-23.8243453264,5.43914e-20,0.00333333
1.0,100,1.0,-30.2014,500,-43.0144,0.0025,7795.45874829,400.0,89.3387,262.21,1.0,7795.45874829,500.0,1.0,,-35.4566953735,2,0.0025,-35.4566953735,0.2,-35.4566953735,5.4346e-20,0.0025
5.90825e-06,100,5.5161,3.04599,500,-24.3376,1.14602e-08,7889.79882528,45.6475422834,225.58,277.97,62.2737,7889.79882528,90.6437217369,1.03109,10.6031,-31.7475238265,1,0.002,-31.7475238265,0.2,-31.7475238265,3.98938e-05,0.120792
1.0,100,1.0,-27.443,500,-52.7834,0.01,7780.26880928,100.0,87.7637,294.28,1.0,7780.26880928,500.0,1.0,,-27.4429804075,2,0.01,-27.4429804075,0.2,-27.4429804075,3.50449e-18,0.01
1.0,100,1.0,-25.2957,500,-43.4226,0.005,7994.89655279,200.000000102,88.393,287.28,1.0,7994.89655279,500.0,1.0,,-23.1484719015,2,0.005,-23.1484719015,0.2,-23.1484719015,2.1793e-19,0.005
1.0,100,1.0,-29.1239,500,-43.9244,0.00333333,7898.2606988,299.999969474,88.5698,251.59,1.0,7898.2606988,500.0,1.0,,-36.7802216762,2,0.00333333,-36.7802216762,0.2,-36.7802216762,5.43914e-20,0.00333333
1.0,100,1.0,-30.4112,500,-43.2288,0.0025,8249.7118342,400.0,89.0519,266.6,1.0,8249.7118342,500.0,1.0,,-34.2729599912,2,0.0025,-34.2729599912,0.2,-34.2729599912,5.4346e-20,0.0025
0.0900549,100,3.04977,-1.11145,500,-21.1324,0.000122529,7904.7491497,15.2565611073,403.482,261.74,182.112,7904.7491497,163.946731884,1.46994,68.7896,-34.7255923941,1,0.002,-34.7255923941,0.2,-34.7255923941,0.000127346,0.247782
1.0,100,1.0,-31.0721,500,-56.0469,0.01,7733.79488825,100.0,87.5012,274.86,1.0,7733.79488825,500.0,1.0,,-31.0720794904,2,0.01,-31.0720794904,0.2,-31.0720794904,3.50449e-18,0.01
1.0,100,1.0,-27.2665,500,-44.9264,0.005,7813.33701857,200.000000102,87.8084,297.04,1.0,7813.33701857,500.0,1.0,,-23.4609533175,2,0.005,-23.4609533175,0.2,-23.4609533175,2.1793e-19,0.005
1.0,100,1.0,-26.7058,500,-41.4796,0.00333333,7818.08804731,299.999969474,87.8681,291.5,1.0,7818.08804731,500.0,1.0,,-25.584446778,2,0.00333333,-25.584446778,0.2,-25.584446778,5.43914e-20,0.00333333
1.0,100,1.0,-26.5956,500,-39.39,0.0025,8093.27773529,400.0,88.2821,283.9,1.0,8093.27773529,500.0,1.0,,-26.2647496864,2,0.0025,-26.2647496864,0.2,-26.2647496864,5.4346e-20,0.0025
0.00132366,100,4.39887,-5.39929,500,-29.4008,2.48522e-06,7559.98801106,69.4232924116,206.041,277.59,48.5362,7559.98801106,113.665579885,1.06522,7.05171,-27.6780849469,1,0.002,-27.6780849469,0.2,-27.6780849469,2.48585e-05,0.0911288
1.0,100,1.0,-20.0476,500,-45.4588,0.01,7737.89920268,100.0,87.5244,293.05,1.0,7737.89920268,500.0,1.0,,-20.0476350364,2,0.01,-20.0476350364,0.2,-20.0476350364,3.50449e-18,0.01
1.0,100,1.0,-26.8242,500,-44.7926,0.005,7529.28038569,200.000000102,87.1962,261.43,1.0,7529.28038569,500.0,1.0,,-33.6007433668,2,0.005,-33.6007433668,0.2,-33.6007433668,2.1793e-19,0.005
1.0,100,1.0,-26.3751,500,-41.0462,0.00333333,7849.3502374,299.999969474,87.5184,284.6,1.0,7849.3502374,500.0,1.0,,-25.4768883145,2,0.00333333,-25.4768883145,0.2,-25.4768883145,5.43914e-20,0.00333333
1.0,100,1.0,-26.9093,500,-39.6149,0.0025,8041.53201278,400.0,87.953,276.82,1.0,8041.53201278,500.0,1.0,,-28.5118422184,2,0.0025,-28.5118422184,0.2,-28.5118422184,5.4346e-20,0.0025
0.00373807,100,4.89484,-2.38194,500,-27.5245,6.9114e-06,7557.01741694,73.1369599231,197.825,285.86,38.9484,7557.01741694,102.148330057,1.08171,6.84294,-27.9825376335,1,0.002,-27.9825376335,0.2,-27.9825376335,2.33927e-05,0.0720126
1.0,100,1.0,-25.7023,500,-51.4783,0.01,7763.16062499,100.0,87.6671,286.93,1.0,7763.16062499,500.0,1.0,,-25.702311251,2,0.01,-25.702311251,0.2,-25.702311251,3.50449e-18,0.01
1.0,100,1.0,-33.066,500,-51.8809,0.005,7509.62884931,200.000000102,87.2597,254.91,1.0,7509.62884931,500.0,1.0,,-40.4297038281,2,0.005,-40.4297038281,0.2,-40.4297038281,2.1793e-19,0.005
1.0,100,1.0,-32.0437,500,-47.406,0.00333333,7831.46160423,299.999969474,87.5365,271.33,1.0,7831.46160423,500.0,1.0,,-29.9991200082,2,0.00333333,-29.9991200082,0.2,-29.9991200082,5.43914e-20,0.00333333
1.0,100,1.0,-30.097,500,-43.4011,0.0025,7746.83585356,400.0,87.611,287.0,1.0,7746.83585356,500.0,1.0,,-24.2568064826,2,0.0025,-24.2568064826,0.2,-24.2568064826,5.4346e-20,0.0025
2.2163e-18,100,9.13625,2.10743,500,-33.8606,4.34942e-21,7686.54287571,59.7225628053,226.531,237.84,23.1342,7686.54287571,54.7270630112,1.01913,7.67208,-43.1589104815,1,0.002,-43.1589104815,0.2,-43.1589104815,2.95473e-05,0.0454001
1.0,100,1.0,-19.2335,500,-44.4964,0.01,7965.08739895,100.0,88.8,290.72,1.0,7965.08739895,500.0,1.0,,-19.233515626,2,0.01,-19.233515626,0.2,-19.233515626,3.50449e-18,0.01
1.0,100,1.0,-18.3497,500,-36.2133,0.005,8182.47386809,200.000000102,89.4082,297.01,1.0,8182.47386809,500.0,1.0,,-17.4659782921,2,0.005,-17.4659782921,0.2,-17.4659782921,2.1793e-19,0.005
1.0,100,1.0,-20.1718,500,-34.7574,0.00333333,7509.09443303,299.999969474,88.396,299.34,1.0,7509.09443303,500.0,1.0,,-23.8159317442,2,0.00333333,-23.8159317442,0.2,-23.8159317442,5.43914e-20,0.00333333
1.0,100,1.0,-25.4815,500,-38.2841,0.0025,7675.66467695,400.0,88.5703,248.69,1.0,7675.66467695,500.0,1.0,,-41.4106827538,2,0.0025,-41.4106827538,0.2,-41.4106827538,5.4346e-20,0.0025
1.26207e-15,100,10.3623,13.6302,500,-23.2312,2.47223e-18,7270.23127091,39.7056515314,233.01,238.02,46.0031,7270.23127091,48.2516232032,1.021,12.1088,-43.9367029716,1,0.002,-43.9367029716,0.2,-43.9367029716,4.64636e-05,0.090114
1.0,100,1.0,-29.1897,500,-54.1436,0.01,7850.37885516,100.0,88.1582,272.02,1.0,7850.37885516,500.0,1.0,,-29.1896876033,2,0.01,-29.1896876033,0.2,-29.1896876033,3.50449e-18,0.01
1.0,100,1.0,-19.1525,500,-37.3454,0.005,7907.1430701,200.000000102,88.886,321.79,1.0,7907.1430701,500.0,1.0,,-9.11539260971,2,0.005,-9.11539260971,0.2,-9.11539260971,2.1793e-19,0.005
1.0,100,1.0,-22.3784,500,-37.2328,0.00333333,7873.16950335,299.999969474,88.8037,272.78,1.0,7873.16950335,500.0,1.0,,-28.8302474651,2,0.00333333,-28.8302474651,0.2,-28.8302474651,5.43914e-20,0.00333333
1.0,100,1.0,-24.1946,500,-37.0588,0.0025,7863.91642473,400.0,88.7175,277.08,1.0,7863.91642473,500.0,1.0,,-29.6429328701,2,0.0025,-29.6429328701,0.2,-29.6429328701,5.4346e-20,0.0025
1.76853e-05,100,2.90867,-8.01981,500,-27.6434,3.41769e-08,7959.59681925,138.759949787,152.22,285.28,18.1208,7959.59681925,171.899747989,1.03493,2.79398,-24.3589631146,1,0.002,-24.3589631146,0.2,-24.3589631146,1.04342e-05,0.0350183
1.0,100,1.0,-37.7492,500,-62.8655,0.01,7569.6284742,100.0,86.5675,263.45,1.0,7569.6284742,500.0,1.0,,-37.7492102825,2,0.01,-37.7492102825,0.2,-37.7492102825,3.50449e-18,0.01
1.0,100,1.0,-36.0999,500,-55.0416,0.005,7818.17867095,200.000000102,87.2908,259.4,1.0,7818.17867095,500.0,1.0,,-34.4505370498,2,0.005,-34.4505370498,0.2,-34.4505370498,2.1793e-19,0.005
1.0,100,1.0,-38.1985,500,-53.6643,0.00333333,7506.24546408,299.999969474,86.9808,241.93,1.0,7506.24546408,500.0,1.0,,-42.395630885,2,0.00333333,-42.395630885,0.2,-42.395630885,5.43914e-20,0.00333333
1.0,100,1.0,-34.3903,500,-47.7841,0.0025,7848.46401145,400.0,87.5228,291.66,1.0,7848.46401145,500.0,1.0,,-22.9658536907,2,0.0025,-22.9658536907,0.2,-22.9658536907,5.4346e-20,0.0025
,100,10.8021,19.8215,500,-19.552,,7976.12870208,38.3493045579,221.026,265.34,33.795,7976.12870208,46.2872870376,1.03178,12.841,-34.9383055093,1,0.002,-34.9383055093,0.2,-34.9383055093,4.82487e-05,0.0655082
1.0,100,1.0,-17.3405,500,-42.2696,0.01,7614.43385826,100.0,86.8233,305.58,1.0,7614.43385826,500.0,1.0,,-17.340499293,2,0.01,-17.340499293,0.2,-17.340499293,3.50449e-18,0.01
1.0,100,1.0,-25.1975,500,-42.855,0.005,7856.18617871,200.000000102,87.8618,263.04,1.0,7856.18617871,500.0,1.0,,-33.0544921761,2,0.005,-33.0544921761,0.2,-33.0544921761,2.1793e-19,0.005
1.0,100,1.0,-23.8284,500,-38.2456,0.00333333,7793.07371582,299.999969474,87.8745,297.44,1.0,7793.07371582,500.0,1.0,,-21.0901110386,2,0.00333333,-21.0901110386,0.2,-21.0901110386,5.43914e-20,0.00333333
1.0,100,1.0,-23.2766,500,-35.7624,0.0025,7916.38952349,400.0,88.0435,296.32,1.0,7916.38952349,500.0,1.0,,-21.6214976518,2,0.0025,-21.6214976518,0.2,-21.6214976518,5.4346e-20,0.0025
0.000124654,100,3.08624,-11.0897,500,-31.0908,2.21205e-07,7529.12592749,87.2312171015,194.25,267.04,43.7392,7529.12592749,162.009407607,1.12704,6.02264,-35.5807659578,1,0.002,-35.5807659578,0.2,-35.5807659578,1.89655e-05,0.0776175
1.0,100,1.0,-33.1441,500,-58.4567,0.01,7618.55212358,100.0,86.8468,269.46,1.0,7618.55212358,500.0,1.0,,-33.1441182491,2,0.01,-33.1441182491,0.2,-33.1441182491,3.50449e-18,0.01
1.0,100,1.0,-30.2836,500,-48.3686,0.005,7984.20491135,200.000000102,87.9292,281.51,1.0,7984.20491135,500.0,1.0,,-27.4231683056,2,0.005,-27.4231683056,0.2,-27.4231683056,2.1793e-19,0.005
1.0,100,1.0,-29.4623,500,-44.2286,0.00333333,8018.82644247,299.999969474,88.3285,282.55,1.0,8018.82644247,500.0,1.0,,-27.8195841111,2,0.00333333,-27.8195841111,0.2,-27.8195841111,5.43914e-20,0.00333333
1.0,100,1.0,-34.3006,500,-47.0886,0.0025,7416.85370404,400.0,88.0758,233.79,1.0,7416.85370404,500.0,1.0,,-48.8156636067,2,0.0025,-48.8156636067,0.2,-48.8156636067,5.4346e-20,0.0025
0.00126717,100,4.17089,-16.2185,500,-39.5779,2.54983e-06,7615.16194677,68.7019550292,224.034,250.03,49.1392,7615.16194677,119.878550166,0.993928,6.21424,-42.7123968583,1,0.002,-42.7123968583,0.2,-42.7123968583,2.51616e-05,0.0988789
1.0,100,1.0,-41.7337,500,-67.2785,0.01,7680.94103608,100.0,87.2017,250.81,1.0,7680.94103608,500.0,1.0,,-41.7337382693,2,0.01,-41.7337382693,0.2,-41.7337382693,3.50449e-18,0.01
1.0,100,1.0,-31.6124,500,-50.013,0.005,8093.83600681,200.000000102,88.9436,295.91,1.0,8093.83600681,500.0,1.0,,-21.4910906393,2,0.005,-21.4910906393,0.2,-21.4910906393,2.1793e-19,0.005
1.0,100,1.0,-30.3944,500,-45.4184,0.00333333,8049.35039098,299.999969474,89.0686,274.47,1.0,8049.35039098,500.0,1.0,,-27.9584576017,2,0.00333333,-27.9584576017,0.2,-27.9584576017,5.43914e-20,0.00333333
1.0,100,1.0,-30.5637,500,-44.4494,0.0025,7696.24521837,400.0,88.6274,270.26,1.0,7696.24521837,500.0,1.0,,-31.0717074228,2,0.0025,-31.0717074228,0.2,-31.0717074228,5.4346e-20,0.0025
7.88057e-15,100,7.80198,10.4255,500,-24.2653,1.36424e-17,8063.02249437,35.4746258073,238.335,284.23,71.2701,8063.02249437,64.0862645556,1.1553,17.5127,-28.0465337078,1,0.002,-28.0465337078,0.2,-28.0465337078,5.24833e-05,0.123379
1.0,100,1.0,-25.7715,500,-54.5099,0.01,8004.75431975,100.0,89.0208,283.58,1.0,8004.75431975,500.0,1.0,,-25.7714694593,2,0.01,-25.7714694593,0.2,-25.7714694593,3.50449e-18,0.01
1.0,100,1.0,-29.8894,500,-50.2105,0.005,7468.24179245,200.000000102,87.6133,274.73,1.0,7468.24179245,500.0,1.0,,-34.0073270117,2,0.005,-34.0073270117,0.2,-34.0073270117,2.1793e-19,0.005
1.0,100,1.0,-32.8386,500,-49.4308,0.00333333,7696.32912403,299.999969474,87.6047,257.16,1.0,7696.32912403,500.0,1.0,,-38.7370827752,2,0.00333333,-38.7370827752,0.2,-38.7370827752,5.43914e-20,0.00333333
1.0,100,1.0,-32.1532,500,-46.5224,0.0025,7797.47473447,400.0,87.6768,277.51,1.0,7797.47473447,500.0,1.0,,-30.0968501978,2,0.0025,-30.0968501978,0.2,-30.0968501978,5.4346e-20,0.0025
0.00122354,100,2.20625,-21.5706,500,-40.6606,2.47577e-06,7983.72990877,240.943687222,128.099,280.06,9.21459,7983.72990877,226.628459251,0.988411,1.0525,-29.0554991982,1,0.002,-29.0554991982,0.2,-29.0554991982,4.30931e-06,0.0186453
1.0,100,1.0,-42.175,500,-67.3217,0.01,7302.1444663,100.0,85.0242,245.54,1.0,7302.1444663,500.0,1.0,,-42.17495772,2,0.01,-42.17495772,0.2,-42.17495772,3.50449e-18,0.01
1.0,100,1.0,-25.6753,500,-43.4567,0.005,7930.22130335,200.000000102,88.387,325.17,1.0,7930.22130335,500.0,1.0,,-9.17563690325,2,0.005,-9.17563690325,0.2,-9.17563690325,2.1793e-19,0.005
1.0,100,1.0,-28.9319,500,-43.6558,0.00333333,8109.38346923,299.999969474,88.9128,255.29,1.0,8109.38346923,500.0,1.0,,-35.4449508207,2,0.00333333,-35.4449508207,0.2,-35.4449508207,5.43914e-20,0.00333333
1.0,100,1.0,-26.1694,500,-38.9207,0.0025,7933.9612184,400.0,88.97,311.08,1.0,7933.9612184,500.0,1.0,,-17.8819656581,2,0.0025,-17.8819656581,0.2,-17.8819656581,5.4346e-20,0.0025
5.32935e-24,100,20.8085,40.3612,500,-11.6647,8.36023e-27,7862.32862327,12.437538237,214.799,256.09,157.392,7862.32862327,24.0286946671,1.27493,63.8465,-39.3097272459,1,0.002,-39.3097272459,0.2,-39.3097272459,0.000157118,0.246903
1.0,100,1.0,-29.2205,500,-54.2845,0.01,7806.47134133,100.0,87.9114,285.56,1.0,7806.47134133,500.0,1.0,,-29.2204998938,2,0.01,-29.2204998938,0.2,-29.2204998938,3.50449e-18,0.01
1.0,100,1.0,-28.7427,500,-47.1979,0.005,8046.08392106,200.000000102,88.5847,282.8,1.0,8046.08392106,500.0,1.0,,-28.2648038662,2,0.005,-28.2648038662,0.2,-28.2648038662,2.1793e-19,0.005
1.0,100,1.0,-32.1891,500,-47.2578,0.00333333,7694.18522308,299.999969474,88.2855,253.83,1.0,7694.18522308,500.0,1.0,,-39.0821071875,2,0.00333333,-39.0821071875,0.2,-39.0821071875,5.43914e-20,0.00333333
1.0,100,1.0,-31.3421,500,-44.3919,0.0025,7866.52067875,400.0,88.2885,281.63,1.0,7866.52067875,500.0,1.0,,-28.8008697755,2,0.0025,-28.8008697755,0.2,-28.8008697755,5.4346e-20,0.0025
0.0422494,100,1.91063,-21.2038,500,-37.3377,8.10959e-05,7908.84026684,227.851208462,126.14,312.68,13.5264,7908.84026684,261.693135439,1.04196,1.29935,-16.311110564,1,0.002,-16.311110564,0.2,-16.311110564,4.78723e-06,0.0259633
1.0,100,1.0,-33.3942,500,-58.8008,0.01,7857.81191492,100.0,88.2,264.31,1.0,7857.81191492,500.0,1.0,,-33.394249019,2,0.01,-33.394249019,0.2,-33.394249019,3.50449e-18,0.01
1.0,100,1.0,-34.8153,500,-52.9606,0.005,7750.16854824,200.000000102,87.9089,257.18,1.0,7750.16854824,500.0,1.0,,-36.2363594074,2,0.005,-36.2363594074,0.2,-36.2363594074,2.1793e-19,0.005
1.0,100,1.0,-32.2294,500,-47.0451,0.00333333,8029.47105486,299.999969474,88.4029,284.31,1.0,8029.47105486,500.0,1.0,,-27.0577169189,2,0.00333333,-27.0577169189,0.2,-27.0577169189,5.43914e-20,0.00333333
1.0,100,1.0,-30.7684,500,-43.5991,0.0025,7610.32838611,400.0,88.0413,277.56,1.0,7610.32838611,500.0,1.0,,-26.3853491048,2,0.0025,-26.3853491048,0.2,-26.3853491048,5.4346e-20,0.0025
2.59344e-15,100,4.76652,-4.35666,500,-30.0324,5.14737e-18,7586.12704414,102.725244926,184.062,251.5,11.5912,7586.12704414,104.898436962,1.00767,3.93481,-39.0416976659,1,0.002,-39.0416976659,0.2,-39.0416976659,1.55004e-05,0.0230059
1.0,100,1.0,-38.7624,500,-64.4022,0.01,7641.43923592,100.0,86.9771,261.94,1.0,7641.43923592,500.0,1.0,,-38.7624376079,2,0.01,-38.7624376079,0.2,-38.7624376079,3.50449e-18,0.01
1.0,100,1.0,-27.8415,500,-45.9715,0.005,7883.20888721,200.000000102,88.3401,305.92,1.0,7883.20888721,500.0,1.0,,-16.92051587,2,0.005,-16.92051587,0.2,-16.92051587,2.1793e-19,0.005
1.0,100,1.0,-28.1027,500,-44.7629,0.00333333,7946.10508622,299.999969474,88.459,280.95,1.0,7946.10508622,500.0,1.0,,-28.625243424,2,0.00333333,-28.625243424,0.2,-28.625243424,5.43914e-20,0.00333333
1.0,100,1.0,-27.437,500,-41.8651,0.0025,8008.53546608,400.0,88.6126,287.53,1.0,8008.53546608,500.0,1.0,,-25.4397300071,2,0.0025,-25.4397300071,0.2,-25.4397300071,5.4346e-20,0.0025
0.00180702,100,2.43256,-13.3676,500,-33.495,3.63821e-06,7884.40125949,194.432799596,135.897,294.05,19.1193,7884.40125949,205.544939825,0.993357,1.55388,-21.0901562957,1,0.002,-21.0901562957,0.2,-21.0901562957,6.29893e-06,0.0384943
1.0,100,1.0,-38.8858,500,-64.1021,0.01,7483.00298595,100.0,86.0707,254.44,1.0,7483.00298595,500.0,1.0,,-38.8858138007,2,0.01,-38.8858138007,0.2,-38.8858138007,3.50449e-18,0.01
1.0,100,1.0,-39.7541,500,-57.7183,0.005,7392.52997725,200.000000102,85.8146,250.83,1.0,7392.52997725,500.0,1.0,,-40.6224561648,2,0.005,-40.6224561648,0.2,-40.6224561648,2.1793e-19,0.005
1.0,100,1.0,-34.4584,500,-49.1261,0.00333333,7448.01602335,299.999969474,86.159,281.71,1.0,7448.01602335,500.0,1.0,,-23.8668261567,2,0.00333333,-23.8668261567,0.2,-23.8668261567,5.43914e-20,0.00333333
1.0,100,1.0,-35.3019,500,-48.0045,0.0025,7499.91698606,400.0,86.1736,258.4,1.0,7499.91698606,500.0,1.0,,-37.8323769823,2,0.0025,-37.8323769823,0.2,-37.8323769823,5.4346e-20,0.0025
0.00010662,100,2.97599,-23.2827,500,-42.8826,1.99806e-07,7025.68715417,147.16668362,165.866,212.36,12.8617,7025.68715417,168.011381325,1.06723,2.7362,-54.8981100302,1,0.002,-54.8981100302,0.2,-54.8981100302,9.60925e-06,0.0241028
1.0,100,1.0,-10.4915,500,-36.3068,0.01,7785.0352082,100.0,87.7906,323.17,1.0,7785.0352082,500.0,1.0,,-10.4914509341,2,0.01,-10.4914509341,0.2,-10.4914509341,3.50449e-18,0.01
1.0,100,1.0,-22.2917,500,-41.9358,0.005,7914.9943376,200.000000102,88.9425,264.56,1.0,7914.9943376,500.0,1.0,,-34.0918629537,2,0.005,-34.0918629537,0.2,-34.0918629537,2.1793e-19,0.005
1.0,100,1.0,-23.0174,500,-39.0568,0.00333333,7546.05264742,299.999969474,88.1198,289.75,1.0,7546.05264742,500.0,1.0,,-24.4689794393,2,0.00333333,-24.4689794393,0.2,-24.4689794393,5.43914e-20,0.00333333
1.0,100,1.0,-26.8729,500,-40.7635,0.0025,7687.19358074,400.0,88.1532,251.37,1.0,7687.19358074,500.0,1.0,,-38.4394955956,2,0.0025,-38.4394955956,0.2,-38.4394955956,5.4346e-20,0.0025
0.000184873,100,3.20856,-7.45109,500,-29.7056,3.87215e-07,7737.45462638,123.514106378,165.692,269.73,15.1738,7737.45462638,155.833366833,0.954886,2.78487,-32.8862342752,1,0.002,-32.8862342752,0.2,-32.8862342752,1.22169e-05,0.0317815
1.0,100,1.0,-29.2323,500,-54.6863,0.01,7700.62882137,100.0,87.3134,272.1,1.0,7700.62882137,500.0,1.0,,-29.2323244826,2,0.01,-29.2323244826,0.2,-29.2323244826,3.50449e-18,0.01
1.0,100,1.0,-35.4524,500,-53.9742,0.005,7540.44933449,200.000000102,87.0806,248.43,1.0,7540.44933449,500.0,1.0,,-41.6724072563,2,0.005,-41.6724072563,0.2,-41.6724072563,2.1793e-19,0.005
1.0,100,1.0,-36.345,500,-51.468,0.00333333,7757.2417638,299.999969474,87.2745,250.07,1.0,7757.2417638,500.0,1.0,,-38.130178248,2,0.00333333,-38.130178248,0.2,-38.130178248,5.43914e-20,0.00333333
1.0,100,1.0,-34.7859,500,-47.8828,0.0025,7523.19368823,400.0,87.0741,271.32,1.0,7523.19368823,500.0,1.0,,-30.1087334756,2,0.0025,-30.1087334756,0.2,-30.1087334756,5.4346e-20,0.0025
1.64691e-07,100,7.16369,2.17908,500,-29.1741,3.33e-10,7937.59808229,51.5154176314,208.942,277.46,31.0895,7937.59808229,69.7964029734,0.989134,8.53475,-29.4186741006,1,0.002,-29.4186741006,0.2,-29.4186741006,3.48931e-05,0.062862
1.0,100,1.0,-36.4116,500,-61.7722,0.01,7664.63085574,100.0,87.109,261.01,1.0,7664.63085574,500.0,1.0,,-36.4116410907,2,0.01,-36.4116410907,0.2,-36.4116410907,3.50449e-18,0.01
1.0,100,1.0,-37.239,500,-55.7063,0.005,7780.83420076,200.000000102,87.4425,252.3,1.0,7780.83420076,500.0,1.0,,-38.0663768841,2,0.005,-38.0663768841,0.2,-38.0663768841,2.1793e-19,0.005
1.0,100,1.0,-37.0719,500,-52.1503,0.00333333,7999.71315421,299.999969474,87.9626,254.73,1.0,7999.71315421,500.0,1.0,,-36.7376662968,2,0.00333333,-36.7376662968,0.2,-36.7376662968,5.43914e-20,0.00333333
1.0,100,1.0,-33.0036,500,-46.062,0.0025,7784.93869688,400.0,88.2014,302.49,1.0,7784.93869688,500.0,1.0,,-20.7988917426,2,0.0025,-20.7988917426,0.2,-20.7988917426,5.4346e-20,0.0025
0.000710842,100,3.78441,-16.48,500,-39.2012,1.36174e-06,7685.58958589,68.1065999084,230.648,250.7,54.3758,7685.58958589,132.120949506,1.04402,6.92584,-38.5738113276,1,0.002,-38.5738113276,0.2,-38.5738113276,2.54166e-05,0.104166
1.0,100,1.0,-15.4297,500,-40.5254,0.01,8049.46147476,100.0,89.2691,303.4,1.0,8049.46147476,500.0,1.0,,-15.4296579479,2,0.01,-15.4296579479,0.2,-15.4296579479,3.50449e-18,0.01
