AvgEpLen,VarVanillaIw,AvgRet,Delta,BatchSize,AvgNormIw,MinNormIw,MaxVanillaIw,VarNormIw,ESSRenyi,MinVanillaIw,VarRet,VarDiscRet,EpsThisIter,VarJ,VanillaAvgRet,AvgVanillaIw,eRenyi2,IterType,J,ESSClassic,AvgDiscRet,MaxNormIw,Bound
500.0,,-375.989918219,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1101.40463408,1101.40463408,100,33.0211,-375.989918219,1.0,1.0,2,-375.99,100.0,-375.989918219,0.01,-478.632
500.0,0.0172652,-378.065316219,0.2,200,0.005,0.00291733,1.39077,4.21864e-07,196.4386944,0.59018,1410.84475594,1410.84475594,100,35.1612,-378.065316219,1.01151,1.01813,1,-375.772,196.697478621,-378.065316219,0.00687472,-449.007
500.0,,-384.660861567,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1606.14072999,1606.14072999,100,39.8758,-384.660861567,1.0,1.0,2,-384.661,100.0,-384.660861567,0.01,-492.119
500.0,0.0427026,-374.967816716,0.2,200,0.005,0.00137293,1.366,1.12354e-06,193.639044479,0.267659,1376.48083164,1376.48083164,100,38.531,-374.967816716,0.974772,1.03285,1,-377.329,191.439397788,-374.967816716,0.00700675,-454.552
500.0,,-373.400137738,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1339.57650175,1339.57650175,100,36.4168,-373.400137738,1.0,1.0,2,-373.4,100.0,-373.400137738,0.01,-469.754
500.0,0.028881,-372.930553642,0.2,200,0.005,0.00311681,1.52586,7.23728e-07,195.099900631,0.622628,1089.26088828,1089.26088828,100,34.5418,-372.930553642,0.998822,1.02512,1,-371.477,194.400426154,-372.930553642,0.00763829,-440.46
500.0,,-369.00643219,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1359.86793618,1359.86793618,100,36.6915,-369.00643219,1.0,1.0,2,-369.006,100.0,-369.00643219,0.01,-469.609
500.0,0.0409859,-374.291849069,0.2,200,0.005,0.00267726,1.47567,1.03177e-06,192.995316154,0.533599,2029.53037384,2029.53037384,100,38.0693,-374.291849069,0.996541,1.03629,1,-368.912,192.11106128,-374.291849069,0.00740399,-447.94
500.0,,-373.314737403,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1211.95973828,1211.95973828,100,34.6387,-373.314737403,1.0,1.0,2,-373.315,100.0,-373.314737403,0.01,-471.611
500.0,0.00646555,-372.589971803,0.2,200,0.005,,1.0633,0.00202904,199.999809265,,1496.65647426,1496.65647426,100,295.988,-372.589971803,0.00892538,1.0,1,-335.004,2.44630430776,-372.589971803,0.595659,-404.509
500.0,,-401.889780525,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,3609.7940446,3609.7940446,100,59.7804,-401.889780525,1.0,1.0,2,-401.89,100.0,-401.889780525,0.01,-518.607
500.0,0.181136,-402.883657539,0.2,200,0.005,0.000637479,2.13403,4.06579e-06,168.334802243,0.134554,2338.21613148,2338.21613148,100,50.4237,-402.883657539,1.05536,1.18811,1,-388.177,172.143952353,-402.883657539,0.0101105,-478.137
500.0,,-389.55068569,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,2183.01912462,2183.01912462,100,46.4886,-389.55068569,1.0,1.0,2,-389.551,100.0,-389.55068569,0.01,-494.514
500.0,0.160604,-396.908080157,0.2,200,0.005,0.000455911,1.86205,4.03679e-06,175.273699045,0.0909369,2985.06120077,2985.06120077,100,44.1885,-396.908080157,0.997309,1.14107,1,-381.263,172.315060782,-396.908080157,0.00933539,-471.896
500.0,,-388.536890322,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1944.62286057,1944.62286057,100,43.8768,-388.536890322,1.0,1.0,2,-388.537,100.0,-388.536890322,0.01,-504.206
500.0,0.153181,-386.338569375,0.2,200,0.005,0.000563128,1.71712,3.91051e-06,177.552779125,0.111453,2428.17485622,2428.17485622,100,41.9328,-386.338569375,0.98959,1.12643,1,-377.399,173.064559092,-386.338569375,0.00867591,-464.205
500.0,,-373.954549054,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1507.21139589,1507.21139589,100,38.6282,-373.954549054,1.0,1.0,2,-373.955,100.0,-373.954549054,0.01,-471.178
500.0,0.0971837,-371.640839383,0.2,200,0.005,0.000383579,2.4673,2.32588e-06,182.918906378,0.0784076,1240.46329021,1240.46329021,100,37.6726,-371.640839383,1.02205,1.09338,1,-366.642,183.054573125,-371.640839383,0.0120703,-438.527
500.0,,-375.982154178,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1579.83859019,1579.83859019,100,39.5479,-375.982154178,1.0,1.0,2,-375.982,100.0,-375.982154178,0.01,-479.787
500.0,0.105787,-373.312631075,0.2,200,0.005,0.000932445,2.75434,2.56801e-06,183.870077193,0.189252,1975.41864847,1975.41864847,100,41.4402,-373.312631075,1.01482,1.08772,1,-368.407,181.454169907,-373.312631075,0.0135707,-445.298
500.0,,-370.26632964,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1559.6394318,1559.6394318,100,39.2943,-370.26632964,1.0,1.0,2,-370.266,100.0,-370.26632964,0.01,-470.82
500.0,0.0712934,-361.801363283,0.2,200,0.005,0.00101787,1.53031,1.74303e-06,187.366812635,0.205857,1484.55611318,1484.55611318,100,36.8651,-361.801363283,1.01121,1.06742,1,-361.313,187.025577082,-361.801363283,0.00756671,-434.773
500.0,,-363.774947801,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1278.02210397,1278.02210397,100,35.5702,-363.774947801,1.0,1.0,2,-363.775,100.0,-363.774947801,0.01,-452.819
500.0,0.128358,-362.00795225,0.2,200,0.005,0.000478151,1.9692,3.24236e-06,180.547055809,0.0951363,1392.32819277,1392.32819277,100,38.452,-362.00795225,0.994836,1.10774,1,-356.091,177.140766356,-362.00795225,0.00989711,-426.375
500.0,,-361.786173159,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1112.20359238,1112.20359238,100,33.1825,-361.786173159,1.0,1.0,2,-361.786,100.0,-361.786173159,0.01,-450.053
500.0,0.0349058,-362.539722033,0.2,200,0.005,0.0016071,1.49863,8.56653e-07,193.793602133,0.324407,1590.75005792,1590.75005792,100,35.7815,-362.539722033,1.00929,1.03203,1,-359.703,193.405963176,-362.539722033,0.00742415,-436.906
500.0,,-356.47317213,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,868.853900605,868.853900605,100,29.3286,-356.47317213,1.0,1.0,2,-356.473,100.0,-356.47317213,0.01,-440.559
500.0,0.0406233,-359.047116562,0.2,200,0.005,0.00120419,1.30329,1.02986e-06,193.441364857,0.239163,1745.90822433,1745.90822433,100,33.5133,-359.047116562,0.993047,1.03391,1,-354.902,192.125083326,-359.047116562,0.00656207,-434.45
500.0,,-352.316289101,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1233.62759035,1233.62759035,100,34.947,-352.316289101,1.0,1.0,2,-352.316,100.0,-352.316289101,0.01,-440.766
500.0,0.103913,-355.006302611,0.2,200,0.005,0.000808478,1.97335,2.53353e-06,184.219315778,0.163734,1220.98962282,1220.98962282,100,36.4092,-355.006302611,1.01261,1.08566,1,-348.841,181.680338255,-355.006302611,0.00974389,-414.009
500.0,,-354.754920356,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1069.9430639,1069.9430639,100,32.546,-354.754920356,1.0,1.0,2,-354.755,100.0,-354.754920356,0.01,-442.116
500.0,0.0483886,-354.699030259,0.2,200,0.005,0.000891672,1.34997,1.2374e-06,191.90886408,0.176328,1080.97779438,1080.97779438,100,32.4177,-354.699030259,0.988749,1.04216,1,-352.124,190.612660795,-354.699030259,0.00682667,-419.156
500.0,,-352.07776524,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1097.36367053,1097.36367053,100,32.9604,-352.07776524,1.0,1.0,2,-352.078,100.0,-352.07776524,0.01,-449.131
500.0,0.0241379,-350.664706124,0.2,200,0.005,0.00223736,1.26921,6.10568e-07,195.2892559,0.444856,1000.78507894,1000.78507894,100,31.3187,-350.664706124,0.994153,1.02412,1,-349.702,195.255199041,-350.664706124,0.00638336,-419.152
500.0,,-352.02113047,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,937.767195575,937.767195575,100,30.4695,-352.02113047,1.0,1.0,2,-352.021,100.0,-352.02113047,0.01,-436.306
500.0,0.0581109,-345.725873239,0.2,200,0.005,0.000655445,1.36831,1.53071e-06,190.384897771,0.127708,1142.19403407,1142.19403407,100,31.5832,-345.725873239,0.974208,1.0505,1,-345.568,188.515176445,-345.725873239,0.00702267,-409.153
500.0,,-349.946752272,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1430.33024036,1430.33024036,100,37.6301,-349.946752272,1.0,1.0,2,-349.947,100.0,-349.946752272,0.01,-442.986
500.0,0.0769041,-345.253823772,0.2,200,0.005,0.00157857,1.77505,1.9617e-06,187.663600911,0.312552,873.828481967,873.828481967,100,31.9918,-345.253823772,0.989984,1.06574,1,-343.21,185.515705123,-345.253823772,0.00896506,-411.127
500.0,,-348.430925749,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1405.38102395,1405.38102395,100,37.3005,-348.430925749,1.0,1.0,2,-348.431,100.0,-348.430925749,0.01,-442.247
500.0,0.0349452,-344.474219425,0.2,200,0.005,0.00212192,1.42835,8.8484e-07,193.219340342,0.421687,1071.5191879,1071.5191879,100,34.2781,-344.474219425,0.993645,1.03509,1,-344.188,193.196236979,-344.474219425,0.00718742,-411.68
500.0,,-348.462426365,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1209.4159997,1209.4159997,100,34.6023,-348.462426365,1.0,1.0,2,-348.462,100.0,-348.462426365,0.01,-443.183
500.0,0.0410981,-350.020207072,0.2,200,0.005,0.00218353,1.54617,1.00842e-06,192.876613555,0.440808,1282.48963552,1282.48963552,100,34.2634,-350.020207072,1.00939,1.03693,1,-346.91,192.282717863,-350.020207072,0.00765891,-415.113
500.0,,-346.057352599,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1135.30237674,1135.30237674,100,33.5254,-346.057352599,1.0,1.0,2,-346.057,100.0,-346.057352599,0.01,-438.054
500.0,0.0456328,-341.794625583,0.2,200,0.005,0.00242196,1.4164,1.17903e-06,191.452629407,0.476477,1553.1629734,1553.1629734,100,34.8744,-341.794625583,0.983661,1.04464,1,-341.142,191.035567633,-341.794625583,0.00719964,-408.703
500.0,,-342.245891947,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1014.66022861,1014.66022861,100,31.6941,-342.245891947,1.0,1.0,2,-342.246,100.0,-342.245891947,0.01,-425.68
500.0,0.0395178,-342.98690537,0.2,200,0.005,0.0015968,1.37319,1.04685e-06,194.425009662,0.310245,985.505688517,985.505688517,100,32.8609,-342.98690537,0.97146,1.02867,1,-340.9,192.000415276,-342.98690537,0.00706768,-402.997
500.0,,-338.506922631,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,998.921857564,998.921857564,100,31.4473,-338.506922631,1.0,1.0,2,-338.507,100.0,-338.506922631,0.01,-426.298
500.0,0.0383149,-342.964686701,0.2,200,0.005,0.00213301,2.06448,9.18706e-07,194.068185685,0.435601,1016.8692374,1016.8692374,100,31.5162,-342.964686701,1.02109,1.03057,1,-338.766,192.945073679,-342.964686701,0.0101092,-405.097
500.0,,-344.308755976,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1258.76607527,1258.76607527,100,35.3013,-344.308755976,1.0,1.0,2,-344.309,100.0,-344.308755976,0.01,-436.584
500.0,0.0260433,-339.181572347,0.2,200,0.005,0.00261214,1.32787,6.46973e-07,195.291188136,0.524084,1214.43352622,1214.43352622,100,35.2196,-339.181572347,1.00317,1.02411,1,-340.251,194.979412269,-339.181572347,0.00661838,-407.019
500.0,,-335.58828632,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1067.73302808,1067.73302808,100,32.5124,-335.58828632,1.0,1.0,2,-335.588,100.0,-335.58828632,0.01,-428.15
500.0,0.0283518,-331.221857589,0.2,200,0.005,0.00172689,1.40457,7.07889e-07,194.410951209,0.345598,783.468797177,783.468797177,100,31.1088,-331.221857589,1.00064,1.02875,1,-331.663,194.519643947,-331.221857589,0.00701838,-398.048
500.0,,-337.13455327,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1048.60569931,1048.60569931,100,32.2199,-337.13455327,1.0,1.0,2,-337.135,100.0,-337.13455327,0.01,-429.901
500.0,0.0543484,-335.907169279,0.2,200,0.005,0.000905841,1.44341,1.43767e-06,190.569363084,0.176123,898.269976507,898.269976507,100,30.1924,-335.907169279,0.972152,1.04949,1,-333.162,189.175549552,-335.907169279,0.00742378,-400.361
500.0,,-338.480016865,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1109.73822476,1109.73822476,100,33.1458,-338.480016865,1.0,1.0,2,-338.48,100.0,-338.480016865,0.01,-437.714
500.0,0.0183262,-337.035989268,0.2,200,0.005,0.00295523,1.27103,4.53785e-07,196.749482861,0.593886,851.809832759,851.809832759,100,29.9074,-337.035989268,1.0048,1.01652,1,-336.57,196.45202089,-337.035989268,0.00632476,-407.316
500.0,,-332.718855286,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,823.403277335,823.403277335,100,28.5512,-332.718855286,1.0,1.0,2,-332.719,100.0,-332.718855286,0.01,-424.135
500.0,0.0236994,-332.86311257,0.2,200,0.005,0.00298146,1.47735,6.02473e-07,196.232276513,0.591329,1144.36189784,1144.36189784,100,31.506,-332.86311257,0.991676,1.0192,1,-331.581,195.316648904,-332.86311257,0.00744877,-396.84
500.0,,-336.222063555,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,931.764771658,931.764771658,100,30.3718,-336.222063555,1.0,1.0,2,-336.222,100.0,-336.222063555,0.01,-422.457
500.0,0.0274718,-332.589539112,0.2,200,0.005,0.00242947,1.48751,6.8836e-07,194.467557881,0.485341,842.026099469,842.026099469,100,29.3781,-332.589539112,0.998862,1.02845,1,-332.745,194.666739403,-332.589539112,0.00744601,-394.584
500.0,,-334.51689187,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,743.670313738,743.670313738,100,27.1336,-334.51689187,1.0,1.0,2,-334.517,100.0,-334.51689187,0.01,-417.026
500.0,0.0326244,-336.963547375,0.2,200,0.005,0.00168195,1.35429,8.19697e-07,194.586625018,0.33555,1293.40141317,1293.40141317,100,32.1917,-336.963547375,0.997504,1.02782,1,-333.918,193.681341462,-336.963547375,0.00678837,-403.068
500.0,,-335.526614301,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,782.632984193,782.632984193,100,27.8353,-335.526614301,1.0,1.0,2,-335.527,100.0,-335.526614301,0.01,-420.643
500.0,0.0154192,-333.27280862,0.2,200,0.005,0.0027608,1.27197,3.8502e-07,197.644017514,0.552491,954.015549131,954.015549131,100,29.1,-333.27280862,1.0006,1.01192,1,-333.541,196.981504447,-333.27280862,0.00635606,-400.145
500.0,,-333.110246214,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,875.712949889,875.712949889,100,29.4441,-333.110246214,1.0,1.0,2,-333.11,100.0,-333.110246214,0.01,-419.25
500.0,0.0200743,-333.332078168,0.2,200,0.005,0.00284853,1.49333,5.09089e-07,195.823619314,0.565645,1111.70770448,1111.70770448,100,31.7943,-333.332078168,0.992871,1.02133,1,-331.902,196.028125653,-333.332078168,0.00752028,-396.643
500.0,,-329.748062636,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,734.604642373,734.604642373,100,26.9677,-329.748062636,1.0,1.0,2,-329.748,100.0,-329.748062636,0.01,-410.359
500.0,0.0135175,-333.412311422,0.2,200,0.005,0.00265978,1.43083,3.37557e-07,197.871152239,0.532257,1188.93779193,1188.93779193,100,30.0494,-333.412311422,1.00056,1.01076,1,-330.836,197.348702587,-333.412311422,0.00715011,-395.07
500.0,,-330.53706746,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,847.652690324,847.652690324,100,28.9685,-330.53706746,1.0,1.0,2,-330.537,100.0,-330.53706746,0.01,-410.188
500.0,0.0313341,-332.131260804,0.2,200,0.005,0.00179028,1.4358,7.56947e-07,194.056917155,0.364248,994.956786371,994.956786371,100,30.6266,-332.131260804,1.01729,1.03063,1,-329.284,194.150986698,-332.131260804,0.00705694,-397.947
500.0,,-333.764619148,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1058.27794504,1058.27794504,100,32.3681,-333.764619148,1.0,1.0,2,-333.765,100.0,-333.764619148,0.01,-431.736
500.0,0.0144724,-329.678301496,0.2,200,0.005,0.00292917,1.21311,3.66894e-07,197.181829935,0.581759,881.397159991,881.397159991,100,31.26,-329.678301496,0.993046,1.01429,1,-330.785,197.121512086,-329.678301496,0.00610803,-400.555
500.0,,-333.371946268,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,722.499848969,722.499848969,100,26.7446,-333.371946268,1.0,1.0,2,-333.372,100.0,-333.371946268,0.01,-419.396
500.0,0.0147391,-328.368999378,0.2,200,0.005,0.002608,1.24895,3.68444e-07,197.361388554,0.521623,839.298808279,839.298808279,100,27.5785,-328.368999378,1.00005,1.01337,1,-330.062,197.109613512,-328.368999378,0.00624445,-391.295
500.0,,-330.170697791,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,873.560862977,873.560862977,100,29.4079,-330.170697791,1.0,1.0,2,-330.171,100.0,-330.170697791,0.01,-412.376
500.0,0.0320636,-328.749921258,0.2,200,0.005,0.00244248,1.72478,7.97247e-07,194.177886506,0.489825,1067.41965886,1067.41965886,100,31.1323,-328.749921258,1.00272,1.02998,1,-327.645,193.849051766,-328.749921258,0.00860049,-388.692
500.0,,-333.769387106,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1254.21126558,1254.21126558,100,35.2373,-333.769387106,1.0,1.0,2,-333.769,100.0,-333.769387106,0.01,-433.161
500.0,0.0189772,-329.600861357,0.2,200,0.005,0.00285946,1.32918,4.72582e-07,196.53838242,0.573007,877.409126208,877.409126208,100,31.8547,-329.600861357,1.00195,1.01761,1,-330.407,196.307709211,-329.600861357,0.00663295,-401.304
500.0,,-327.743540944,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,734.895473911,734.895473911,100,26.9731,-327.743540944,1.0,1.0,2,-327.744,100.0,-327.743540944,0.01,-412.762
500.0,0.0112727,-328.901609259,0.2,200,0.005,0.00353335,1.36877,2.84073e-07,197.885949005,0.70386,827.820342156,827.820342156,100,27.6375,-328.901609259,0.996024,1.01068,1,-327.665,197.764063736,-328.901609259,0.00687118,-390.732
500.0,,-330.985278772,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,805.705471504,805.705471504,100,28.2427,-330.985278772,1.0,1.0,2,-330.985,100.0,-330.985278772,0.01,-417.767
500.0,0.0186027,-330.807067631,0.2,200,0.005,0.0029974,1.36,4.70055e-07,196.389302101,0.596291,912.119213484,912.119213484,100,29.6468,-330.807067631,0.994681,1.01839,1,-329.787,196.327046995,-330.807067631,0.00683639,-393.284
500.0,,-334.122580275,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,941.872068051,941.872068051,100,30.5361,-334.122580275,1.0,1.0,2,-334.123,100.0,-334.122580275,0.01,-421.405
500.0,0.0249608,-329.340131932,0.2,200,0.005,0.00303442,1.52263,6.31291e-07,196.178721109,0.603378,809.023306169,809.023306169,100,30.0565,-329.340131932,0.994224,1.01948,1,-330.544,195.098033309,-329.340131932,0.00765737,-392.86
500.0,,-332.361211968,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1357.43150574,1357.43150574,100,36.6587,-332.361211968,1.0,1.0,2,-332.361,100.0,-332.361211968,0.01,-441.994
500.0,0.00442383,-328.1535183,0.2,200,0.005,0.00444283,1.47136,1.11107e-07,199.127208091,0.886518,878.935800636,878.935800636,100,32.6898,-328.1535183,0.997695,1.00438,1,-329.913,199.119446647,-328.1535183,0.00737381,-407.605
500.0,,-327.078245646,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,695.484820838,695.484820838,100,26.2399,-327.078245646,1.0,1.0,2,-327.078,100.0,-327.078245646,0.01,-406.293
500.0,0.0218579,-329.640551866,0.2,200,0.005,0.00268042,1.52052,5.46879e-07,195.903077975,0.535873,880.380860256,880.380860256,100,28.7284,-329.640551866,0.999606,1.02091,1,-327.171,195.739567912,-329.640551866,0.00760559,-386.885
500.0,,-326.862167016,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,687.700638738,687.700638738,100,26.0926,-326.862167016,1.0,1.0,2,-326.862,100.0,-326.862167016,0.01,-404.833
500.0,0.0203522,-327.799989611,0.2,200,0.005,0.00308315,1.44458,5.08568e-07,195.771657362,0.616773,810.764127257,810.764127257,100,27.2782,-327.799989611,1.00023,1.0216,1,-326.147,196.032083184,-327.799989611,0.00722123,-382.709
500.0,,-331.300212911,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,840.919308232,840.919308232,100,28.8533,-331.300212911,1.0,1.0,2,-331.3,100.0,-331.300212911,0.01,-410.666
500.0,0.0265835,-328.276638729,0.2,200,0.005,0.00186092,1.37541,6.96541e-07,195.706983396,0.363547,877.378453279,877.378453279,100,29.8173,-328.276638729,0.976793,1.02194,1,-328.419,194.605070205,-328.276638729,0.00704046,-388.881
500.0,,-327.723276056,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,700.918999341,700.918999341,100,26.3422,-327.723276056,1.0,1.0,2,-327.723,100.0,-327.723276056,0.01,-409.37
500.0,0.0123952,-328.766330588,0.2,200,0.005,0.00352474,1.51022,3.03735e-07,197.832746989,0.712043,612.267356438,612.267356438,100,25.3663,-328.766330588,1.01007,1.01095,1,-327.627,197.611192575,-328.766330588,0.00747585,-385.676
500.0,,-329.06966457,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,795.808576334,795.808576334,100,28.0687,-329.06966457,1.0,1.0,2,-329.07,100.0,-329.06966457,0.01,-411.985
500.0,0.00984728,-326.379193574,0.2,200,0.005,0.00341007,1.18506,2.51741e-07,198.066465514,0.674442,749.874499863,749.874499863,100,27.5854,-326.379193574,0.988896,1.00976,1,-327.155,198.015973422,-326.379193574,0.00599183,-386.509
500.0,,-324.510337072,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,875.57092124,875.57092124,100,29.4417,-324.510337072,1.0,1.0,2,-324.51,100.0,-324.510337072,0.01,-413.499
500.0,0.0404002,-327.766437142,0.2,200,0.005,0.00195178,1.81763,1.04084e-06,193.497408227,0.38453,934.672737575,934.672737575,100,29.7198,-327.766437142,0.985075,1.03361,1,-324.037,192.044431018,-327.766437142,0.00922585,-388.01
500.0,,-326.381748154,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,821.532016688,821.532016688,100,28.5187,-326.381748154,1.0,1.0,2,-326.382,100.0,-326.381748154,0.01,-407.406
500.0,0.0209564,-324.788939259,0.2,200,0.005,0.00306501,1.61512,5.13813e-07,195.937465256,0.618997,520.893555472,520.893555472,100,25.9571,-324.788939259,1.00978,1.02073,1,-324.455,195.992014595,-324.788939259,0.00799738,-382.339
500.0,,-328.867052985,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,736.508853894,736.508853894,100,27.0027,-328.867052985,1.0,1.0,2,-328.867,100.0,-328.867052985,0.01,-410.374
500.0,0.0212633,-328.98538297,0.2,200,0.005,0.00229648,1.34515,5.30426e-07,196.337774799,0.459796,1048.98652629,1048.98652629,100,28.6736,-328.98538297,1.00109,1.01865,1,-327.613,195.865080877,-328.98538297,0.00671841,-392.448
500.0,,-323.500937388,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,832.177442977,832.177442977,100,28.7029,-323.500937388,1.0,1.0,2,-323.501,100.0,-323.500937388,0.01,-403.136
500.0,0.0103786,-320.097332681,0.2,200,0.005,0.00349111,1.25594,2.60702e-07,198.114763381,0.696565,965.682780813,965.682780813,100,29.3136,-320.097332681,0.997626,1.00952,1,-321.146,197.946064088,-320.097332681,0.00629466,-389.091
500.0,,-325.350275023,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,1042.21038845,1042.21038845,100,32.1215,-325.350275023,1.0,1.0,2,-325.35,100.0,-325.350275023,0.01,-414.192
500.0,0.0213789,-322.568295961,0.2,200,0.005,0.00150004,1.4412,5.29879e-07,196.240746175,0.301306,874.601971675,874.601971675,100,30.1755,-322.568295961,1.00433,1.01916,1,-322.666,195.869211638,-322.568295961,0.00717498,-386.086
500.0,,-328.708459882,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,764.414732696,764.414732696,100,27.5095,-328.708459882,1.0,1.0,2,-328.708,100.0,-328.708459882,0.01,-413.107
500.0,0.0460261,-323.134323689,0.2,200,0.005,0.00305383,3.41322,1.13119e-06,196.429563691,0.615998,832.349489834,832.349489834,100,28.8004,-323.134323689,1.00857,1.01818,1,-324.888,191.383616473,-323.134323689,0.0169211,-385.106
500.0,,-329.30080887,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,945.381868461,945.381868461,100,30.5929,-329.30080887,1.0,1.0,2,-329.301,100.0,-329.30080887,0.01,-417.766
500.0,0.0100612,-330.026085667,0.2,200,0.005,0.00348031,1.16589,2.51252e-07,198.208409023,0.696448,1061.79245189,1061.79245189,100,31.2667,-330.026085667,1.00055,1.00904,1,-329.095,198.019924742,-330.026085667,0.00582624,-393.945
500.0,,-328.733034051,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,995.260134224,995.260134224,100,31.3896,-328.733034051,1.0,1.0,2,-328.733,100.0,-328.733034051,0.01,-409.237
500.0,0.0248382,-327.506241573,0.2,200,0.005,0.00299674,1.5295,6.06406e-07,194.97728161,0.606495,933.535139594,933.535139594,100,31.4958,-327.506241573,1.01192,1.02576,1,-326.701,195.286682778,-327.506241573,0.00755738,-386.078
500.0,,-322.798843564,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,686.37509179,686.37509179,100,26.0674,-322.798843564,1.0,1.0,2,-322.799,100.0,-322.798843564,0.01,-402.033
500.0,0.0253846,-326.129672318,0.2,200,0.005,0.0024737,1.60036,6.42668e-07,195.625037677,0.491631,722.648819575,722.648819575,100,26.6707,-326.129672318,0.993714,1.02236,1,-323.246,195.011958198,-326.129672318,0.00805242,-380.351
500.0,,-324.411304363,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,666.521445323,666.521445323,100,25.6877,-324.411304363,1.0,1.0,2,-324.411,100.0,-324.411304363,0.01,-405.205
500.0,0.0167796,-327.193257476,0.2,200,0.005,0.00244051,1.3463,4.17813e-07,196.618629695,0.489081,925.663235344,925.663235344,100,27.4268,-327.193257476,1.002,1.0172,1,-324.781,196.728540708,-327.193257476,0.00671802,-384.583
500.0,,-323.542618196,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,918.086492519,918.086492519,100,30.1481,-323.542618196,1.0,1.0,2,-323.543,100.0,-323.542618196,0.01,-407.045
500.0,0.00919863,-322.763405234,0.2,200,0.005,0.00299887,1.21907,2.25195e-07,198.154916481,0.606094,866.552212808,866.552212808,100,29.251,-322.763405234,1.01054,1.00931,1,-322.619,198.223361957,-322.763405234,0.00603181,-382.187
500.0,,-324.231879871,0.2,200,0.01,0.01,1.0,3.50449e-18,200.0,1.0,605.902017798,605.902017798,100,24.4917,-324.231879871,1.0,1.0,2,-324.232,100.0,-324.231879871,0.01,-402.986
