Bound,IterType,VarRet,MinVanillaIw,AvgDiscRet,VanillaAvgRet,ESSClassic,AvgEpLen,VarJ,J,ESSRenyi,VarDiscRet,BatchSize,VarVanillaIw,AvgRet,MaxNormIw,AvgVanillaIw,VarNormIw,MinNormIw,MaxVanillaIw,AvgNormIw,EpsThisIter,eRenyi2
-111.697975,2,4968.133656540717,1.0,-76.59042351737618,-76.59042351737618,100.0,107.58,70.131676,-76.590416,200.0,4968.133656540717,200,,-76.59042351737618,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-102.48922,1,6138.860674997205,0.80516803,-80.03217414185404,-80.03217414185404,182.40519634060237,111.06,70.34687,-76.91412,188.43724335485632,6138.860674997205,200,0.10376844,-80.03217414185404,0.020605784,1.0345964,2.4236135e-06,0.003891218,4.263734,0.005,100,1.0613613
-101.53224,2,1353.1794368489657,1.0,-66.4274802993238,-66.4274802993238,100.0,95.56,36.601196,-66.42748,200.0,1353.1794368489657,200,,-66.4274802993238,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-92.72608,1,3788.674625009274,0.02018831,-72.84957191199064,-72.84957191199064,168.43464607867358,103.31,29.498564,-65.897484,171.23693387259124,3788.674625009274,200,0.17790659,-72.84957191199064,0.009732535,0.97189176,4.7086482e-06,0.00010386089,1.8917942,0.005,100,1.1679723
-108.31201,2,3796.3865838482384,1.0,-73.20446202591062,-73.20446202591062,100.0,103.25,61.305973,-73.20446,200.0,3796.3865838482384,200,,-73.20446202591062,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-98.23903,1,5012.183153649328,0.7632414,-75.83435599505901,-75.83435599505901,189.46599495793944,105.96,58.269554,-72.58172,187.23144206752988,5012.183153649328,200,0.054643534,-75.83435599505901,0.011084151,0.98889333,1.3969469e-06,0.0038590683,2.1922088,0.005,100,1.0681967
-111.95223,2,4985.990397388125,1.0,-76.84477342203259,-76.84477342203259,100.0,107.19,70.2576,-76.84477,200.0,4985.990397388125,200,,-76.84477342203259,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-95.03047,1,1363.7414543668237,0.047609087,-65.28248890563846,-65.28248890563846,173.67431569819604,93.99,45.555004,-68.47661,174.80077687770887,1363.7414543668237,200,0.15231149,-65.28248890563846,0.007409793,0.9998984,3.8085611e-06,0.00023806962,1.481808,0.005,100,1.1441597
-109.23505,2,3782.4351152914264,1.0,-74.12759286403656,-74.12759286403656,100.0,104.29,61.193222,-74.127594,200.0,3782.4351152914264,200,,-74.12759286403656,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-96.581604,1,5004.642755535964,0.00067034643,-75.25330894157291,-75.25330894157291,174.0214569739608,105.16,50.067093,-70.06163,175.24777441221147,5004.642755535964,200,0.16731991,-75.25330894157291,0.017110778,1.0560379,3.7508403e-06,3.1738748e-06,3.613926,0.005,100,1.1412413
-122.082214,2,8390.483981294574,1.0,-86.97457085743547,-86.97457085743547,100.0,119.06,91.140434,-86.97457,200.0,8390.483981294574,200,,-86.97457085743547,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-104.62775,1,7287.795880864261,2.4638899e-05,-83.5703599330783,-83.5703599330783,136.28077553295185,115.11,60.038242,-74.24639,133.5331409754981,7287.795880864261,200,0.46915674,-83.5703599330783,0.011850485,0.99920046,1.1747696e-05,1.2329308e-07,2.368202,0.005,100,1.4977555
-111.86791,2,4956.186886407321,1.0,-76.76134842902422,-76.76134842902422,100.0,107.68,70.0473,-76.761345,200.0,4956.186886407321,200,,-76.76134842902422,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-105.66908,1,8351.80358312084,0.59059626,-87.23820735365152,-87.23820735365152,172.87828538569883,119.49,74.436775,-79.71712,183.00278651069652,8351.80358312084,200,0.15791963,-87.23820735365152,0.02597717,1.0007862,3.9417905e-06,0.0029506616,5.199518,0.005,100,1.0928795
-103.99016,2,2595.4792833157294,1.0,-68.88693015232683,-68.88693015232683,100.0,98.16,50.690475,-68.886925,200.0,2595.4792833157294,200,,-68.88693015232683,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-93.73268,1,2581.232147707427,0.25690264,-70.58542240530252,-70.58542240530252,186.8150412768322,100.78,41.508602,-68.05917,186.99642050859651,2581.232147707427,200,0.07011363,-70.58542240530252,0.009072921,0.9942131,1.7733051e-06,0.0012919898,1.8040833,0.005,100,1.0695392
-107.074615,2,3807.586475812923,1.0,-71.96715924754739,-71.96715924754739,100.0,101.48,61.396336,-71.967155,200.0,3807.586475812923,200,,-71.96715924754739,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-97.25008,1,7291.941837408536,0.001509453,-82.47327809721232,-82.47327809721232,161.45395862065234,113.28,53.453728,-69.73251,162.7994033838202,7291.941837408536,200,0.23472941,-82.47327809721232,0.008798864,0.9890761,5.998575e-06,7.630621e-06,1.7405491,0.005,100,1.2285057
-104.201416,2,2581.1588615589944,1.0,-69.09415133044124,-69.09415133044124,100.0,98.33,50.55044,-69.09415,200.0,2581.1588615589944,200,,-69.09415133044124,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-93.01837,1,2594.0882657327625,0.37503898,-68.60496502906084,-68.60496502906084,193.00378945768108,97.85,44.13018,-67.77217,193.3757693379619,2594.0882657327625,200,0.03423999,-68.60496502906084,0.008216973,0.9694595,9.107817e-07,0.0019342685,1.5932045,0.005,100,1.0342557
-106.80007,2,3820.601084280235,1.0,-71.6924420954287,-71.6924420954287,100.0,100.96,61.50118,-71.692444,200.0,3820.601084280235,200,,-71.6924420954287,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-96.6112,1,3799.2787808156677,0.6847007,-72.73987599253654,-72.73987599253654,192.83765689922768,102.53,58.23697,-71.36988,193.45450268580854,3799.2787808156677,200,0.036271762,-72.73987599253654,0.01163822,0.9857452,9.3320995e-07,0.0034730108,2.2944639,0.005,100,1.0338348
-101.949875,2,1349.9803588824773,1.0,-66.84231059744954,-66.84231059744954,100.0,96.37,36.557907,-66.84231,200.0,1349.9803588824773,200,,-66.84231059744954,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-92.15077,1,2602.8777651752534,0.810584,-68.24101414859295,-68.24101414859295,197.40797211432184,97.5,40.668358,-67.13136,196.90082074791772,2602.8777651752534,200,0.012765001,-68.24101414859295,0.0073939916,0.9835191,3.2990982e-07,0.004120835,1.4544263,0.005,100,1.0157398
-105.22673,2,2589.773311015781,1.0,-70.11959800958634,-70.11959800958634,100.0,100.62,50.634727,-70.11959,200.0,2589.773311015781,200,,-70.11959800958634,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-96.635796,1,5003.083586917806,0.75932646,-74.95852220818401,-74.95852220818401,193.20262883086878,105.41,54.21479,-71.23926,191.09684898713823,5003.083586917806,200,0.033861715,-74.95852220818401,0.008985621,0.97859174,8.839869e-07,0.0038796896,1.758651,0.005,100,1.0465897
-97.98011,2,1364.066961935312,1.0,-62.87887065574527,-62.87887065574527,100.0,90.27,36.74815,-62.87887,200.0,1364.066961935312,200,,-62.87887065574527,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-86.612114,1,1351.7224309226804,0.19596805,-63.30999552696943,-63.30999552696943,186.20491914254316,90.61,20.744493,-60.94819,187.12873793959824,1351.7224309226804,200,0.074376516,-63.30999552696943,0.006857411,0.9994543,1.8614436e-06,0.0009803752,1.3707339,0.005,100,1.0687829
-103.17856,2,2588.0416593090677,1.0,-68.07638847872614,-68.07638847872614,100.0,97.06,50.617794,-68.076385,200.0,2588.0416593090677,200,,-68.07638847872614,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-93.22113,1,2596.3362433736083,0.6999715,-69.12336194872856,-69.12336194872856,196.78142198840436,98.35,46.985554,-68.18559,196.6392548878179,2596.3362433736083,200,0.016217869,-69.12336194872856,0.007087927,0.99327433,4.1095603e-07,0.0035235558,1.4080511,0.005,100,1.0170909
-99.849396,2,1350.0861691948046,1.0,-64.74183634281158,-64.74183634281158,100.0,93.0,36.559338,-64.74184,200.0,1350.0861691948046,200,,-64.74183634281158,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-89.145195,1,1357.5297560404981,0.33781847,-65.52497202977538,-65.52497202977538,191.41371083348074,94.57,28.587515,-63.784107,191.63094025993487,1357.5297560404981,200,0.04476283,-65.52497202977538,0.009310007,0.9964455,1.1270689e-06,0.0016951177,1.8553829,0.005,100,1.0436728
-125.25884,2,9455.559701221322,1.0,-90.14827054873109,-90.14827054873109,100.0,122.92,96.75227,-90.14827,200.0,9455.559701221322,200,,-90.14827054873109,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-105.83535,1,4969.317940810013,0.029258484,-76.67935272410512,-76.67935272410512,150.56214050675953,108.04,71.86393,-77.48879,153.41755446586834,4969.317940810013,200,0.29442593,-76.67935272410512,0.012409313,0.944556,8.250127e-06,0.00015487957,2.344258,0.005,100,1.3036318
-106.87439,2,3834.3035109047905,1.0,-71.76502731502056,-71.76502731502056,100.0,101.34,61.61137,-71.76503,200.0,3834.3035109047905,200,,-71.76502731502056,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-99.54583,1,7223.420286501823,0.01017913,-83.99922473564745,-83.99922473564745,170.0729872141461,116.4,58.564327,-72.13772,164.09209930725603,7223.420286501823,200,0.19674395,-83.99922473564745,0.0103830155,1.0547467,4.4212493e-06,4.825391e-05,2.1902902,0.005000001,100,1.2188277
-102.05391,2,1341.183210755844,1.0,-66.9485329720378,-66.9485329720378,100.0,96.32,36.438595,-66.94853,200.0,1341.183210755844,200,,-66.9485329720378,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-92.81929,1,2595.940258092923,0.86160016,-69.6285236737132,-69.6285236737132,195.91572438993813,99.3,40.677784,-67.71553,195.55528617236664,2595.940258092923,200,0.020641854,-69.6285236737132,0.008440853,0.992573,5.23798e-07,0.0043402356,1.6756326,0.005,100,1.0227287
-105.47786,2,2580.918644914498,1.0,-70.3703573845327,-70.3703573845327,100.0,100.51,50.54809,-70.37036,200.0,2580.918644914498,200,,-70.3703573845327,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-92.400085,1,1384.1302089234239,0.088937916,-66.46530987545847,-66.46530987545847,169.6089527326327,95.39,28.882833,-65.82074,174.46609248299688,1384.1302089234239,200,0.16598974,-66.46530987545847,0.0101448,0.96007216,4.502083e-06,0.00046318347,1.9479481,0.005,100,1.1463546
-99.62808,2,1351.4639591932028,1.0,-64.52165972515941,-64.52165972515941,100.0,92.47,36.577988,-64.52166,200.0,1351.4639591932028,200,,-64.52165972515941,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-90.48831,1,2591.812468116167,0.09111777,-68.19915890976786,-68.19915890976786,186.7144594180346,97.49,33.688725,-64.73131,185.78292258675773,2591.812468116167,200,0.072088934,-68.19915890976786,0.0064170393,1.0040268,1.7877962e-06,0.00045376163,1.2885759,0.005,100,1.0765252
-111.1313,2,5005.904998588114,1.0,-76.02374321117998,-76.02374321117998,100.0,106.52,70.39777,-76.02374,200.0,5005.904998588114,200,,-76.02374321117998,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-96.91096,1,2576.717759001415,0.22879162,-70.21151043474674,-70.21151043474674,187.60541576485082,100.61,53.32514,-71.28268,187.6571777806561,2576.717759001415,200,0.06640411,-70.21151043474674,0.009480641,1.0000376,1.6599784e-06,0.0011439152,1.8961995,0.005000001,100,1.0657732
-112.5034,2,4980.135507165196,1.0,-77.39577636510134,-77.39577636510134,100.0,108.62,70.21633,-77.395775,200.0,4980.135507165196,200,,-77.39577636510134,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-100.41547,1,6156.7270002635405,0.1347759,-79.44332333117724,-79.44332333117724,170.426966754139,110.64,55.441097,-73.300095,167.63769780259253,6156.7270002635405,200,0.18688421,-79.44332333117724,0.016075775,1.0351872,4.3598816e-06,0.0006509735,3.3282876,0.005,100,1.1930491
-105.09155,2,2582.292876984236,1.0,-69.98403783857822,-69.98403783857822,100.0,99.99,50.561543,-69.98404,200.0,2582.292876984236,200,,-69.98403783857822,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-94.398605,1,3807.766409100302,0.2560134,-72.0947915224731,-72.0947915224731,180.9081417476716,102.02,41.898468,-68.26122,180.41629311178235,3807.766409100302,200,0.110177755,-72.0947915224731,0.008472893,1.0192094,2.651594e-06,0.001255941,1.7271307,0.005,100,1.1085473
-118.79347,2,7258.565125180319,1.0,-83.68604352399707,-83.68604352399707,100.0,115.13,84.77016,-83.68604,200.0,7258.565125180319,200,,-83.68604352399707,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-103.92134,1,6237.845900249984,0.38940614,-77.02154835790395,-77.02154835790395,182.78375129524315,106.49,73.01167,-77.660645,178.72715138027849,6237.845900249984,200,0.09180291,-77.02154835790395,0.010858152,0.98478043,2.366561e-06,0.0019771217,2.1385791,0.005,100,1.1190242
-100.5482,2,1328.59889910667,1.0,-65.44140994071961,-65.44140994071961,100.0,94.53,36.26724,-65.44141,200.0,1328.59889910667,200,,-65.44140994071961,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-89.36757,1,1345.2904110767927,0.50021595,-65.14279576838017,-65.14279576838017,188.72140546523403,94.22,25.428753,-63.836792,189.0872468002549,1345.2904110767927,200,0.061296348,-65.14279576838017,0.007753932,1.0102105,1.501588e-06,0.0024758005,1.5666208,0.005,100,1.0577128
-105.54718,2,2575.4346455038726,1.0,-70.43970316022634,-70.43970316022634,100.0,100.94,50.49436,-70.439705,200.0,2575.4346455038726,200,,-70.43970316022634,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-90.71654,1,85.14531740836449,0.36258483,-62.309447972029446,-62.309447972029446,192.4427228327375,91.3,29.114157,-65.39917,192.29235856028666,85.14531740836449,200,0.040559553,-62.309447972029446,0.006133346,1.0137416,9.866852e-07,0.0017883494,1.2435256,0.005,100,1.0400829
-107.28125,2,3810.7568710761957,1.0,-72.17437764629722,-72.17437764629722,100.0,101.51,61.421894,-72.174385,200.0,3810.7568710761957,200,,-72.17437764629722,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-98.333984,1,4996.547498562796,0.44793847,-75.66702166989445,-75.66702166989445,191.9009431481217,106.14,61.46599,-72.91867,190.81523699818524,4996.547498562796,200,0.041839812,-75.66702166989445,0.00741391,0.99318093,1.060408e-06,0.0022550698,1.4726708,0.005,100,1.0481343
-106.44571,2,3814.3884117637704,1.0,-71.33863167271018,-71.33863167271018,100.0,101.32,61.451153,-71.33863,200.0,3814.3884117637704,200,,-71.33863167271018,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-97.061035,1,5048.712102555153,0.12620944,-74.79578599974514,-74.79578599974514,181.92188290700278,104.88,59.243526,-71.411644,187.34231266568253,5048.712102555153,200,0.10545798,-74.79578599974514,0.016800033,1.0275841,2.4968056e-06,0.0006141076,3.4526892,0.005,100,1.0675645
-115.73641,2,6130.347814444971,1.0,-80.62875506103039,-80.62875506103039,100.0,112.55,77.904076,-80.62875,200.0,6130.347814444971,200,,-80.62875506103039,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-101.09457,1,3803.365061014719,0.46648657,-72.56024149611592,-72.56024149611592,195.0767069524577,102.36,68.08523,-75.87464,193.78326076998084,3803.365061014719,200,0.025072664,-72.56024149611592,0.0070100054,0.99422944,6.341139e-07,0.0023459704,1.3939108,0.005,100,1.0320809
-68.1584,2,87.22191168519424,1.0,-60.974121733158825,-60.974121733158825,100.0,88.6,9.292454,-60.974125,200.0,87.22191168519424,200,,-60.974121733158825,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-88.83018,1,1357.5352572029904,0.87831455,-67.23220353156329,-67.23220353156329,198.5402782081829,96.29,25.079487,-63.900757,198.32300594086607,1357.5352572029904,200,0.007345016,-67.23220353156329,0.0069112275,0.9970039,1.8473068e-07,0.0044047697,1.3781042,0.005,100,1.0084559
-111.07509,2,4978.474397814474,1.0,-75.96752002060413,-75.96752002060413,100.0,106.68,70.204636,-75.967514,200.0,4978.474397814474,200,,-75.96752002060413,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-102.1289,1,7323.703348081018,0.18707214,-82.19339282378554,-82.19339282378554,175.06849891912003,113.06,66.2991,-75.447586,173.13610704600293,7323.703348081018,200,0.14729886,-82.19339282378554,0.010067815,1.0144747,3.578136e-06,0.00092201476,2.0427089,0.005,100,1.1551605
-100.44078,2,1371.7124375431156,1.0,-65.33373096570372,-65.33373096570372,100.0,94.26,36.850986,-65.333725,200.0,1371.7124375431156,200,,-65.33373096570372,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-94.29161,1,3788.895926671086,0.6126146,-73.89362919703126,-73.89362919703126,196.95002522342023,104.7,49.527863,-69.297676,197.30299208246234,3788.895926671086,200,0.015410978,-73.89362919703126,0.0070040636,0.9950798,3.8909383e-07,0.0030782183,1.3939204,0.005,100,1.0136694
-101.422646,2,1347.0522840841202,1.0,-66.31761887684465,-66.31761887684465,100.0,95.57,36.518238,-66.31762,200.0,1347.0522840841202,200,,-66.31761887684465,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-90.95649,1,1350.54346911553,0.8930607,-66.28769384786487,-66.28769384786487,197.78341342047156,95.71,34.225044,-65.97687,197.50239267118636,1350.54346911553,200,0.011069343,-66.28769384786487,0.0073517705,0.9913488,2.8158462e-07,0.004504271,1.4576337,0.005,100,1.012646
-104.47919,2,2578.2848156059977,1.0,-69.37398678049445,-69.37398678049445,100.0,99.15,50.522293,-69.373985,200.0,2578.2848156059977,200,,-69.37398678049445,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-96.65656,1,4942.947473568933,0.69962025,-77.3976427681744,-77.3976427681744,179.49261886616233,109.09,49.126934,-70.65956,182.37135142421093,4942.947473568933,200,0.11792383,-77.3976427681744,0.014011008,1.013399,2.8706525e-06,0.0034518498,2.8397484,0.005,100,1.0966635
-101.331116,2,1373.0153378186508,1.0,-66.2234890729189,-66.2234890729189,100.0,95.35,36.868484,-66.22349,200.0,1373.0153378186508,200,,-66.2234890729189,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-97.1978,1,9487.291570138266,0.000107886386,-90.07810913309454,-90.07810913309454,126.924331849157,122.66,29.898405,-66.404144,129.9811232681964,9487.291570138266,200,0.56431,-90.07810913309454,0.011476837,0.987544,1.4465879e-05,5.462358e-07,2.2667763,0.005,100,1.538685
-108.136,2,3806.6577867172114,1.0,-73.02952921450138,-73.02952921450138,100.0,103.4,61.388855,-73.029526,200.0,3806.6577867172114,200,,-73.02952921450138,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-96.745705,1,3796.323618338152,0.86104923,-71.62519360616803,-71.62519360616803,195.49670821473654,101.27,57.553413,-71.58129,194.6323373224889,3796.323618338152,200,0.02331168,-71.62519360616803,0.008719394,1.0034673,5.7877145e-07,0.0042903703,1.7499254,0.005,100,1.0275785
-99.97638,2,1337.7806137103535,1.0,-64.87157191619276,-64.87157191619276,100.0,94.2,36.39234,-64.871574,200.0,1337.7806137103535,200,,-64.87157191619276,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-88.12681,1,88.60955835329119,0.2039976,-62.795062155872586,-62.795062155872586,191.8852402041115,91.74,15.330162,-62.801476,192.14214372991006,88.60955835329119,200,0.04097994,-62.795062155872586,0.0070125135,0.98193055,1.0625511e-06,0.0010387577,1.3771602,0.005000001,100,1.040896
-114.260574,2,6137.156266018808,1.0,-79.1529462878406,-79.1529462878406,100.0,110.57,77.94733,-79.15294,200.0,6137.156266018808,200,,-79.1529462878406,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-96.09763,1,1348.9233036973062,0.22731249,-65.68302593141794,-65.68302593141794,183.52296985228256,95.01,49.596592,-70.0677,181.91020276811784,1348.9233036973062,200,0.085405685,-65.68302593141794,0.009748565,0.97288376,2.2558222e-06,0.0011682408,1.8968441,0.005,100,1.0994436
-107.25575,2,3803.662451123233,1.0,-72.1483027537167,-72.1483027537167,100.0,101.44,61.3647,-72.1483,200.0,3803.662451123233,200,,-72.1483027537167,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-97.92067,1,4967.443800022954,0.051677044,-76.72115262940525,-76.72115262940525,173.09375581775873,107.75,49.712376,-71.22255,172.91681568358104,4967.443800022954,200,0.16581003,-76.72115262940525,0.00873858,1.0302229,3.9056063e-06,0.00025080517,1.800537,0.005,100,1.1566255
-107.04827,2,3799.484039809208,1.0,-71.94071600303054,-71.94071600303054,100.0,101.27,61.33098,-71.94071,200.0,3799.484039809208,200,,-71.94071600303054,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-96.96267,1,4977.961088693218,0.081820816,-76.76431564882398,-76.76431564882398,173.87327885400234,107.83,51.107807,-70.41322,174.8599507288378,4977.961088693218,200,0.14747642,-76.76431564882398,0.009276705,0.9882045,3.775452e-06,0.00041398726,1.8334563,0.005,100,1.1437725
-115.98446,2,6106.793008139571,1.0,-80.87743909224868,-80.87743909224868,100.0,112.65,77.75426,-80.87743,200.0,6106.793008139571,200,,-80.87743909224868,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-98.36832,1,3813.5160899234606,0.0046148663,-71.46042737513781,-71.46042737513781,135.02330975010278,101.34,40.979687,-68.56994,138.80862907456037,3813.5160899234606,200,0.4509098,-71.46042737513781,0.01175106,0.96556616,1.20910945e-05,2.3897204e-05,2.2692852,0.005,100,1.4408326
-67.685616,2,88.26087043893064,1.0,-60.175368970632555,-60.175368970632555,100.0,86.99,9.347633,-60.175365,200.0,88.26087043893064,200,,-60.175368970632555,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-90.06766,1,3798.897536523187,0.31106535,-72.33509423360229,-72.33509423360229,190.43471101053632,102.3,34.72142,-64.60864,190.15946236014358,3798.897536523187,200,0.05144194,-72.33509423360229,0.0064417296,1.009472,1.2620275e-06,0.0015407328,1.3005491,0.005,100,1.0517489
-102.95604,2,2595.710643419435,1.0,-67.84857902854681,-67.84857902854681,100.0,97.04,50.692734,-67.84858,200.0,2595.710643419435,200,,-67.84857902854681,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-92.84666,1,2595.8334621338995,0.82045597,-69.22295119091868,-69.22295119091868,194.14639100364073,98.76,45.474148,-67.599106,193.35720465577225,2595.8334621338995,200,0.029847564,-69.22295119091868,0.008837376,0.9924728,7.575506e-07,0.0041333926,1.7541711,0.005,100,1.034355
-105.123825,2,2571.668363392198,1.0,-70.01837652742863,-70.01837652742863,100.0,100.22,50.45742,-70.01838,200.0,2571.668363392198,200,,-70.01837652742863,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-93.18244,1,3818.0738980853644,0.00025804003,-71.48464417308568,-71.48464417308568,158.6570612158031,101.17,28.740892,-65.565765,161.60226627476268,3818.0738980853644,200,0.24514933,-71.48464417308568,0.009001046,0.9675111,6.547248e-06,1.3335249e-06,1.7417226,0.005,100,1.2376064
-104.37994,2,2588.530593675559,1.0,-69.27231462419033,-69.27231462419033,100.0,98.97,50.622578,-69.27231,200.0,2588.530593675559,200,,-69.27231462419033,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-95.32144,1,3795.9884986755665,0.64509535,-72.8213527776301,-72.8213527776301,191.39305162410173,103.0,50.01999,-69.97853,191.90662502280557,3795.9884986755665,200,0.04633266,-72.8213527776301,0.009772599,1.0124958,1.1299023e-06,0.0031856694,1.9789429,0.005,100,1.0421735
-106.95232,2,3811.0231236565164,1.0,-71.84465474247932,-71.84465474247932,100.0,101.84,61.424034,-71.84466,200.0,3811.0231236565164,200,,-71.84465474247932,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-100.86045,1,7338.624634312761,0.13762663,-81.66942154318095,-81.66942154318095,176.9708348616137,112.21,68.88436,-74.986374,184.10857404658896,7338.624634312761,200,0.13016404,-81.66942154318095,0.017912626,0.99762815,3.269592e-06,0.00068976916,3.5740283,0.005,100,1.0863155
-117.930145,2,7280.075912053002,1.0,-82.82254815965891,-82.82254815965891,100.0,114.34,84.895676,-82.82255,200.0,7280.075912053002,200,,-82.82254815965891,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-102.04141,1,3800.779275587249,0.6144001,-73.55508590355515,-73.55508590355515,183.82291487017523,104.15,66.94962,-76.423546,187.808994543568,3800.779275587249,200,0.08873588,-73.55508590355515,0.018545594,1.0016387,2.2111449e-06,0.0030669747,3.7151966,0.005,100,1.0649117
-121.51805,2,8404.80082206456,1.0,-86.41057266741991,-86.41057266741991,100.0,118.39,91.218155,-86.410576,200.0,8404.80082206456,200,,-86.41057266741991,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-101.39224,1,5057.355550848111,0.005600177,-73.36365572586655,-73.36365572586655,170.98068529047512,102.44,69.45786,-74.46669,170.00922640565886,5057.355550848111,200,0.16581927,-73.36365572586655,0.011738644,0.9859589,4.264395e-06,2.8399649e-05,2.314764,0.005,100,1.1764067
-107.11486,2,3814.2158675376363,1.0,-72.00775385990738,-72.00775385990738,100.0,101.38,61.449764,-72.00775,200.0,3814.2158675376363,200,,-72.00775385990738,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-97.62698,1,3780.953777082742,0.8466528,-74.50403886526823,-74.50403886526823,195.68191821932047,105.42,56.768894,-72.419846,193.97381288965232,3780.953777082742,200,0.022113845,-74.50403886526823,0.009079457,0.9985605,5.5444127e-07,0.004239367,1.8132774,0.005,100,1.031067
-110.79404,2,4983.228626311328,1.0,-75.68647431403399,-75.68647431403399,100.0,105.81,70.238144,-75.68648,200.0,4983.228626311328,200,,-75.68647431403399,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-93.88555,1,1356.4933145131088,0.5183358,-64.26841700896621,-64.26841700896621,187.51618265075876,92.69,48.545383,-68.29936,188.27386610137728,1356.4933145131088,200,0.07065702,-64.26841700896621,0.012296812,1.0276254,1.672729e-06,0.0025220076,2.5273032,0.005,100,1.0622823
-107.31178,2,3792.898247315293,1.0,-72.2050538431108,-72.2050538431108,100.0,101.83,61.277805,-72.20505,200.0,3792.898247315293,200,,-72.2050538431108,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
-94.27659,1,2601.2884663323384,0.40116546,-67.98608768984676,-67.98608768984676,188.53889769477684,96.8,49.753555,-68.771576,189.47532713351814,2601.2884663323384,200,0.06101228,-67.98608768984676,0.008049331,0.9993257,1.527366e-06,0.0020071806,1.6087806,0.005,100,1.0555464
-114.088326,2,6161.797747826279,1.0,-78.98074144616723,-78.98074144616723,100.0,109.81,78.10365,-78.98074,200.0,6161.797747826279,200,,-78.98074144616723,0.01,1.0,3.5044917e-18,0.01,1.0,0.009999998,100,1.0
