VanillaAvgRet,MaxVanillaIw,BatchSize,J,MinNormIw,eRenyi2,MinVanillaIw,VarDiscRet,AvgNormIw,VarRet,AvgVanillaIw,ESSRenyi,VarVanillaIw,EpsThisIter,MaxNormIw,VarNormIw,IterType,Bound,VarJ,AvgDiscRet,AvgEpLen,AvgRet,Delta,ESSClassic
-321.085931736,1.0,300,-321.086,0.01,1.0,1.0,650.423204417,0.01,650.423204417,1.0,300.0,,100,0.01,3.50449e-18,2,-370.431,25.3756,-321.085931736,500.0,-321.085931736,0.4,100.0
-322.8644943,1.0,300,-321.975,0.005,1.0,1.0,644.292263371,0.005,644.292263371,1.0,300.0,,100,0.005,2.1793e-19,2,-357.606,25.3313,-322.8644943,500.0,-322.8644943,0.4,200.000000102
-322.2159175,2.62347,300,-319.999,0.000799369,1.07186,0.247093,784.293801557,0.00333333,784.293801557,1.03037,279.887310259,0.0925734,100,0.00848716,9.68855e-07,1,-352.626,27.4416,-322.2159175,500.0,-322.2159175,0.4,276.012673315
-324.870710831,1.0,300,-324.871,0.01,1.0,1.0,764.799912306,0.01,764.799912306,1.0,300.0,,100,0.01,3.50449e-18,2,-373.898,27.5164,-324.870710831,500.0,-324.870710831,0.4,100.0
-324.645090724,1.0,300,-324.758,0.005,1.0,1.0,848.042697657,0.005,848.042697657,1.0,300.0,,100,0.005,2.1793e-19,2,-362.058,28.2554,-324.645090724,500.0,-324.645090724,0.4,200.000000102
-321.438114631,1.32003,300,-322.953,0.00171492,1.02202,0.51055,598.354814646,0.00333333,598.354814646,0.992368,293.535513368,0.0219623,100,0.00443395,2.47794e-07,1,-353.742,26.8445,-321.438114631,500.0,-321.438114631,0.4,293.476795426
-327.687884296,1.0,300,-327.688,0.01,1.0,1.0,654.417758939,0.01,654.417758939,1.0,300.0,,100,0.01,3.50449e-18,2,-377.795,25.4534,-327.687884296,500.0,-327.687884296,0.4,100.0
-324.249442331,1.0,300,-325.969,0.005,1.0,1.0,745.193303442,0.005,745.193303442,1.0,300.0,,100,0.005,2.1793e-19,2,-361.4,26.3773,-324.249442331,500.0,-324.249442331,0.4,200.000000102
-323.567265034,1.63614,300,-323.202,0.00109688,1.06988,0.330743,960.679106304,0.00333333,960.679106304,1.0051,280.405901691,0.0712615,100,0.00542614,7.83781e-07,1,-353.173,28.7022,-323.567265034,500.0,-323.567265034,0.4,280.293869288
-324.483457928,1.0,300,-324.483,0.01,1.0,1.0,935.406277145,0.01,935.406277145,1.0,300.0,,100,0.01,3.50449e-18,2,-374.366,30.4311,-324.483457928,500.0,-324.483457928,0.4,100.0
-321.444502081,1.0,300,-322.964,0.005,1.0,1.0,705.113667519,0.005,705.113667519,1.0,300.0,,100,0.005,2.1793e-19,2,-359.969,28.5371,-321.444502081,500.0,-321.444502081,0.4,200.000000102
-320.383945724,2.30375,300,-320.384,0.00100767,1.06419,0.300004,682.864510785,0.00333333,682.864510785,0.992399,281.903654949,0.0678261,100,0.00773798,7.65211e-07,1,-351.553,28.3716,-320.383945724,500.0,-320.383945724,0.4,280.730898805
-329.00916787,1.0,300,-329.009,0.01,1.0,1.0,1068.60469967,0.01,1068.60469967,1.0,300.0,,100,0.01,3.50449e-18,2,-384.038,32.5257,-329.00916787,500.0,-329.00916787,0.4,100.0
-321.63884137,1.0,300,-325.324,0.005,1.0,1.0,755.376249481,0.005,755.376249481,1.0,300.0,,100,0.005,2.1793e-19,2,-364.236,30.2729,-321.63884137,500.0,-321.63884137,0.4,200.000000102
-321.741784493,1.74072,300,-323.544,0.00234332,1.01809,0.694393,628.665721784,0.00333333,628.665721784,0.987764,294.670565816,0.0160954,100,0.00587427,1.83296e-07,1,-355.601,29.0103,-321.741784493,500.0,-321.741784493,0.4,295.147285569
-321.925757154,1.0,300,-321.926,0.01,1.0,1.0,789.385857678,0.01,789.385857678,1.0,300.0,,100,0.01,3.50449e-18,2,-371.01,27.9552,-321.925757154,500.0,-321.925757154,0.4,100.0
-323.03669629,1.0,300,-322.481,0.005,1.0,1.0,710.563297012,0.005,710.563297012,1.0,300.0,,100,0.005,2.1793e-19,2,-357.189,27.2541,-323.03669629,500.0,-323.03669629,0.4,200.000000102
-325.58228306,1.58119,300,-322.39,0.000678503,1.03501,0.207448,1065.24909449,0.00333333,1065.24909449,1.01915,289.851342746,0.0363759,100,0.00517162,3.89133e-07,1,-356.218,29.3668,-325.58228306,500.0,-325.58228306,0.4,289.881491629
-322.709026155,1.0,300,-322.709,0.01,1.0,1.0,792.037415009,0.01,792.037415009,1.0,300.0,,100,0.01,3.50449e-18,2,-371.045,28.0021,-322.709026155,500.0,-322.709026155,0.4,100.0
-324.078165598,1.0,300,-323.394,0.005,1.0,1.0,793.774095499,0.005,793.774095499,1.0,300.0,,100,0.005,2.1793e-19,2,-358.826,28.0258,-324.078165598,500.0,-324.078165598,0.4,200.000000102
-322.94259494,2.34697,300,-321.404,0.00104371,1.06573,0.307177,746.117063473,0.00333333,746.117063473,0.981041,281.498172251,0.0793806,100,0.00797442,9.16426e-07,1,-353.577,28.7088,-322.94259494,500.0,-322.94259494,0.4,277.21217975
-319.961706465,1.0,300,-319.962,0.01,1.0,1.0,910.960058146,0.01,910.960058146,1.0,300.0,,100,0.01,3.50449e-18,2,-376.253,30.0308,-319.961706465,500.0,-319.961706465,0.4,100.0
-327.029862046,1.0,300,-323.496,0.005,1.0,1.0,1234.50708287,0.005,1234.50708287,1.0,300.0,,100,0.005,2.1793e-19,2,-363.299,32.7795,-327.029862046,500.0,-327.029862046,0.4,200.000000102
-322.672917999,1.63944,300,-320.479,0.000524077,1.08589,0.159155,626.087847894,0.00333333,626.087847894,1.01229,276.26997142,0.0936348,100,0.00539847,1.01528e-06,1,-354.346,28.839,-322.672917999,500.0,-322.672917999,0.4,274.959159877
-318.74841445,1.0,300,-318.748,0.01,1.0,1.0,809.055351717,0.01,809.055351717,1.0,300.0,,100,0.01,3.50449e-18,2,-370.355,28.3013,-318.74841445,500.0,-318.74841445,0.4,100.0
-325.460140906,1.0,300,-322.104,0.005,1.0,1.0,772.612587016,0.005,772.612587016,1.0,300.0,,100,0.005,2.1793e-19,2,-358.794,28.1813,-325.460140906,500.0,-325.460140906,0.4,200.000000102
-323.298423752,1.92294,300,-321.089,0.00149825,1.04999,0.455515,665.495726707,0.00333333,665.495726707,1.01343,285.716115224,0.0562042,100,0.00632483,6.08044e-07,1,-351.786,28.018,-323.298423752,500.0,-323.298423752,0.4,284.483826454
-321.714434007,1.0,300,-321.714,0.01,1.0,1.0,1122.06491133,0.01,1122.06491133,1.0,300.0,,100,0.01,3.50449e-18,2,-375.749,33.3293,-321.714434007,500.0,-321.714434007,0.4,100.0
-320.625455952,1.0,300,-321.17,0.005,1.0,1.0,1006.3760943,0.005,1006.3760943,1.0,300.0,,100,0.005,2.1793e-19,2,-359.378,32.4634,-320.625455952,500.0,-320.625455952,0.4,200.000000102
-324.260546885,1.54188,300,-321.29,0.00106361,1.02784,0.315502,894.69853957,0.00333333,894.69853957,0.98878,291.874554997,0.0299641,100,0.00519792,3.40533e-07,1,-352.918,32.3724,-324.260546885,500.0,-324.260546885,0.4,291.107766048
-322.256570874,1.0,300,-322.257,0.01,1.0,1.0,1051.5198092,0.01,1051.5198092,1.0,300.0,,100,0.01,3.50449e-18,2,-385.012,32.2646,-322.256570874,500.0,-322.256570874,0.4,100.0
-318.950052723,1.0,300,-320.603,0.005,1.0,1.0,621.900224288,0.005,621.900224288,1.0,300.0,,100,0.005,2.1793e-19,2,-364.978,28.8284,-318.950052723,500.0,-318.950052723,0.4,200.000000102
-317.520282054,1.42532,300,-319.142,0.00231985,1.01198,0.702333,530.558144498,0.00333333,530.558144498,1.00916,296.448005971,0.0119491,100,0.00470794,1.30368e-07,1,-355.59,26.2888,-317.520282054,500.0,-317.520282054,0.4,296.532477783
-321.21463177,1.0,300,-321.215,0.01,1.0,1.0,807.184323438,0.01,807.184323438,1.0,300.0,,100,0.01,3.50449e-18,2,-376.086,28.2686,-321.21463177,500.0,-321.21463177,0.4,100.0
-322.631205993,1.0,300,-321.923,0.005,1.0,1.0,879.832832216,0.005,879.832832216,1.0,300.0,,100,0.005,2.1793e-19,2,-361.104,28.9063,-322.631205993,500.0,-322.631205993,0.4,200.000000102
-320.020640378,1.82347,300,-320.129,0.00138147,1.03801,0.42003,700.137265026,0.00333333,700.137265026,1.01349,289.015651698,0.0445148,100,0.00599734,4.81533e-07,1,-352.723,28.0893,-320.020640378,500.0,-320.020640378,0.4,287.578551395
-318.427491836,1.0,300,-318.427,0.01,1.0,1.0,724.637884283,0.01,724.637884283,1.0,300.0,,100,0.01,3.50449e-18,2,-367.893,26.7842,-318.427491836,500.0,-318.427491836,0.4,100.0
-319.330064738,1.0,300,-318.879,0.005,1.0,1.0,782.708678412,0.005,782.708678412,1.0,300.0,,100,0.005,2.1793e-19,2,-354.772,27.3192,-319.330064738,500.0,-319.330064738,0.4,200.000000102
-319.348706245,1.38397,300,-318.729,0.00243291,1.01107,0.73407,762.47822518,0.00333333,762.47822518,1.00575,296.716371664,0.0115544,100,0.00458685,1.26918e-07,1,-348.197,27.1623,-319.348706245,500.0,-319.348706245,0.4,296.62303932
-315.591676584,1.0,300,-315.592,0.01,1.0,1.0,691.055906978,0.01,691.055906978,1.0,300.0,,100,0.01,3.50449e-18,2,-368.108,26.1562,-315.591676584,500.0,-315.591676584,0.4,100.0
-323.535865517,1.0,300,-319.564,0.005,1.0,1.0,802.907483082,0.005,802.907483082,1.0,300.0,,100,0.005,2.1793e-19,2,-356.698,27.4825,-323.535865517,500.0,-323.535865517,0.4,200.000000102
-318.952436953,2.08043,300,-317.287,0.00121794,1.06699,0.364997,945.16447992,0.00333333,945.16447992,0.998944,281.164641562,0.0761336,100,0.00694211,8.47719e-07,1,-351.132,30.2886,-318.952436953,500.0,-318.952436953,0.4,278.800005694
-314.788931638,1.0,300,-314.789,0.01,1.0,1.0,693.967141677,0.01,693.967141677,1.0,300.0,,100,0.01,3.50449e-18,2,-364.736,26.2112,-314.788931638,500.0,-314.788931638,0.4,100.0
-316.91882679,1.0,300,-315.854,0.005,1.0,1.0,620.368586844,0.005,620.368586844,1.0,300.0,,100,0.005,2.1793e-19,2,-351.172,25.529,-316.91882679,500.0,-316.91882679,0.4,200.000000102
-320.194876396,1.54204,300,-316.417,0.00180317,1.02848,0.542217,681.97017554,0.00333333,681.97017554,1.00234,291.691869881,0.0275485,100,0.00512813,3.04667e-07,1,-345.662,25.649,-320.194876396,500.0,-320.194876396,0.4,292.019522997
-323.548495733,1.0,300,-323.548,0.01,1.0,1.0,697.598047889,0.01,697.598047889,1.0,300.0,,100,0.01,3.50449e-18,2,-376.07,26.2797,-323.548495733,500.0,-323.548495733,0.4,100.0
-316.523340888,1.0,300,-320.036,0.005,1.0,1.0,582.655163429,0.005,582.655163429,1.0,300.0,,100,0.005,2.1793e-19,2,-357.174,25.4178,-316.523340888,500.0,-316.523340888,0.4,200.000000102
-323.537761024,1.479,300,-320.068,0.00132254,1.0316,0.399532,1045.54147424,0.00333333,1045.54147424,1.00698,290.809316687,0.0338386,100,0.00489582,3.70789e-07,1,-355.002,27.2529,-323.537761024,500.0,-323.537761024,0.4,290.343395167
-317.205402142,1.0,300,-317.205,0.01,1.0,1.0,637.839539993,0.01,637.839539993,1.0,300.0,,100,0.01,3.50449e-18,2,-364.604,25.1289,-317.205402142,500.0,-317.205402142,0.4,100.0
-317.510507801,1.0,300,-317.358,0.005,1.0,1.0,614.774457419,0.005,614.774457419,1.0,300.0,,100,0.005,2.1793e-19,2,-351.941,24.9011,-317.510507801,500.0,-317.510507801,0.4,200.000000102
-323.616673013,1.46408,300,-318.148,0.00107547,1.04655,0.319672,733.759283386,0.00333333,733.759283386,0.990796,286.655297271,0.0556676,100,0.0049256,6.30074e-07,1,-348.03,26.3652,-323.616673013,500.0,-323.616673013,0.4,283.951769073
-319.640233915,1.0,300,-319.64,0.01,1.0,1.0,676.781955774,0.01,676.781955774,1.0,300.0,,100,0.01,3.50449e-18,2,-368.676,25.8846,-319.640233915,500.0,-319.640233915,0.4,100.0
-316.507606315,1.0,300,-318.074,0.005,1.0,1.0,638.375892151,0.005,638.375892151,1.0,300.0,,100,0.005,2.1793e-19,2,-352.747,25.5628,-316.507606315,500.0,-316.507606315,0.4,200.000000102
-320.803026163,1.51131,300,-317.798,0.00135166,1.0254,0.408978,1443.09715161,0.00333333,1443.09715161,1.00858,292.568435405,0.02707,100,0.00499485,2.95681e-07,1,-360.36,26.8245,-320.803026163,500.0,-320.803026163,0.4,292.24873759
-319.620744435,1.0,300,-319.621,0.01,1.0,1.0,916.146611611,0.01,916.146611611,1.0,300.0,,100,0.01,3.50449e-18,2,-370.195,30.1162,-319.620744435,500.0,-319.620744435,0.4,100.0
-317.485952436,1.0,300,-318.553,0.005,1.0,1.0,951.394807325,0.005,951.394807325,1.0,300.0,,100,0.005,2.1793e-19,2,-354.578,30.4232,-317.485952436,500.0,-317.485952436,0.4,200.000000102
-318.593255716,1.67049,300,-317.418,0.00131715,1.037,0.398733,731.386622417,0.00333333,731.386622417,1.00908,289.295065097,0.0421368,100,0.0055182,4.59799e-07,1,-347.416,28.9205,-318.593255716,500.0,-318.593255716,0.4,288.116929055
-321.735220242,1.0,300,-321.735,0.01,1.0,1.0,1250.50922136,0.01,1250.50922136,1.0,300.0,,100,0.01,3.50449e-18,2,-382.839,35.1853,-321.735220242,500.0,-321.735220242,0.4,100.0
-317.094453228,1.0,300,-319.415,0.005,1.0,1.0,803.159594469,0.005,803.159594469,1.0,300.0,,100,0.005,2.1793e-19,2,-362.622,31.968,-317.094453228,500.0,-317.094453228,0.4,200.000000102
-316.612355744,1.40743,300,-317.44,0.00151564,1.03132,0.455878,694.259133512,0.00333333,694.259133512,1.00261,290.889823235,0.0314481,100,0.00467922,3.47607e-07,1,-353.267,29.938,-316.612355744,500.0,-316.612355744,0.4,290.928887381
-318.705849122,1.0,300,-318.706,0.01,1.0,1.0,834.419048479,0.01,834.419048479,1.0,300.0,,100,0.01,3.50449e-18,2,-369.754,28.7415,-318.705849122,500.0,-318.705849122,0.4,100.0
-322.398209654,1.0,300,-320.552,0.005,1.0,1.0,932.794664752,0.005,932.794664752,1.0,300.0,,100,0.005,2.1793e-19,2,-357.63,29.6341,-322.398209654,500.0,-322.398209654,0.4,200.000000102
-317.241553119,5.20665,300,-316.489,0.00123176,1.11534,0.362478,642.803234674,0.00333333,642.803234674,0.980918,268.975760162,0.16697,100,0.0176931,1.92811e-06,1,-348.461,34.8983,-317.241553119,500.0,-317.241553119,0.4,255.765156539
-321.963816604,1.0,300,-321.964,0.01,1.0,1.0,633.926252681,0.01,633.926252681,1.0,300.0,,100,0.01,3.50449e-18,2,-371.865,25.0517,-321.963816604,500.0,-321.963816604,0.4,100.0
-320.553343174,1.0,300,-321.259,0.005,1.0,1.0,733.759053085,0.005,733.759053085,1.0,300.0,,100,0.005,2.1793e-19,2,-358.866,26.0289,-320.553343174,500.0,-320.553343174,0.4,200.000000102
-317.230508079,1.75467,300,-318.567,0.00107938,1.04497,0.323863,882.557308424,0.00333333,882.557308424,1.00015,287.090456029,0.0556223,100,0.00584802,6.17841e-07,1,-349.956,26.5166,-317.230508079,500.0,-317.230508079,0.4,284.246950736
-321.063427319,1.0,300,-321.063,0.01,1.0,1.0,678.495059559,0.01,678.495059559,1.0,300.0,,100,0.01,3.50449e-18,2,-371.169,25.9174,-321.063427319,500.0,-321.063427319,0.4,100.0
-319.569789956,1.0,300,-320.317,0.005,1.0,1.0,858.256955062,0.005,858.256955062,1.0,300.0,,100,0.005,2.1793e-19,2,-359.044,27.5908,-319.569789956,500.0,-319.569789956,0.4,200.000000102
-325.760441606,2.66155,300,-320.701,0.0017045,1.05029,0.51028,695.500922674,0.00333333,695.500922674,0.997905,285.635236961,0.059831,100,0.00889047,6.67583e-07,1,-353.107,27.9227,-325.760441606,500.0,-325.760441606,0.4,283.050294957
-320.871964134,1.0,300,-320.872,0.01,1.0,1.0,730.938847466,0.01,730.938847466,1.0,300.0,,100,0.01,3.50449e-18,2,-371.122,26.9004,-320.871964134,500.0,-320.871964134,0.4,100.0
-318.08930882,1.0,300,-319.481,0.005,1.0,1.0,697.053345733,0.005,697.053345733,1.0,300.0,,100,0.005,2.1793e-19,2,-355.013,26.6231,-318.08930882,500.0,-318.08930882,0.4,200.000000102
-317.592717738,1.54596,300,-316.905,0.000433666,1.06521,0.127824,474.711697926,0.00333333,474.711697926,0.982505,281.635682906,0.068187,100,0.00524496,7.84856e-07,1,-346.847,24.2504,-317.592717738,500.0,-317.592717738,0.4,280.268580575
-323.347786449,1.0,300,-323.348,0.01,1.0,1.0,1039.84249437,0.01,1039.84249437,1.0,300.0,,100,0.01,3.50449e-18,2,-373.398,32.0849,-323.347786449,500.0,-323.347786449,0.4,100.0
-320.207809024,1.0,300,-321.778,0.005,1.0,1.0,1120.33187357,0.005,1120.33187357,1.0,300.0,,100,0.005,2.1793e-19,2,-358.493,32.7376,-320.207809024,500.0,-320.207809024,0.4,200.000000102
-321.549217288,1.59018,300,-320.45,0.00125846,1.04192,0.383056,770.508730136,0.00333333,770.508730136,1.01461,287.93002311,0.0387315,100,0.00522429,4.18045e-07,1,-351.05,31.2472,-321.549217288,500.0,-321.549217288,0.4,289.157157
-321.285344822,1.0,300,-321.285,0.01,1.0,1.0,607.173387253,0.01,607.173387253,1.0,300.0,,100,0.01,3.50449e-18,2,-368.033,24.5174,-321.285344822,500.0,-321.285344822,0.4,100.0
-316.940412906,1.0,300,-319.113,0.005,1.0,1.0,845.36183327,0.005,845.36183327,1.0,300.0,,100,0.005,2.1793e-19,2,-358.013,26.9021,-316.940412906,500.0,-316.940412906,0.4,200.000000102
-325.130560356,2.80297,300,-319.999,0.00166914,1.03942,0.50806,996.537034104,0.00333333,996.537034104,1.01462,288.623557861,0.0492575,100,0.00920862,5.3165e-07,1,-352.381,29.2139,-325.130560356,500.0,-325.130560356,0.4,286.34455127
-318.066118353,1.0,300,-318.066,0.01,1.0,1.0,639.465154114,0.01,639.465154114,1.0,300.0,,100,0.01,3.50449e-18,2,-366.853,25.1609,-318.066118353,500.0,-318.066118353,0.4,100.0
-316.317140516,1.0,300,-317.192,0.005,1.0,1.0,777.249092043,0.005,777.249092043,1.0,300.0,,100,0.005,2.1793e-19,2,-351.689,26.496,-316.317140516,500.0,-316.317140516,0.4,200.000000102
-319.588159868,1.73535,300,-317.366,0.00249041,1.02262,0.740283,510.645539207,0.00333333,510.645539207,0.990845,293.364593446,0.0221586,100,0.00583793,2.50778e-07,1,-345.85,25.4115,-319.588159868,500.0,-319.588159868,0.4,293.399975252
-316.71389119,1.0,300,-316.714,0.01,1.0,1.0,538.929294507,0.01,538.929294507,1.0,300.0,,100,0.01,3.50449e-18,2,-364.695,23.0985,-316.71389119,500.0,-316.71389119,0.4,100.0
-312.666861588,1.0,300,-314.69,0.005,1.0,1.0,530.726948386,0.005,530.726948386,1.0,300.0,,100,0.005,2.1793e-19,2,-348.618,23.0992,-312.666861588,500.0,-312.666861588,0.4,200.000000102
-317.761667729,1.50023,300,-315.011,0.00192537,1.02545,0.582089,546.900037008,0.00333333,546.900037008,1.00775,292.555034932,0.0236639,100,0.0049623,2.58902e-07,1,-343.125,22.8794,-317.761667729,500.0,-317.761667729,0.4,293.191206567
-322.630939487,1.0,300,-322.631,0.01,1.0,1.0,793.577347644,0.01,793.577347644,1.0,300.0,,100,0.01,3.50449e-18,2,-373.833,28.0293,-322.630939487,500.0,-322.630939487,0.4,100.0
-316.929988096,1.0,300,-319.78,0.005,1.0,1.0,731.054950837,0.005,731.054950837,1.0,300.0,,100,0.005,2.1793e-19,2,-355.986,27.6192,-316.929988096,500.0,-316.929988096,0.4,200.000000102
-319.51154488,1.61025,300,-317.942,0.00100119,1.05733,0.292371,845.714605114,0.00333333,845.714605114,0.973407,283.734127785,0.0580432,100,0.00551412,6.80644e-07,1,-348.339,28.3876,-319.51154488,500.0,-319.51154488,0.4,282.737880982
-320.280704656,1.0,300,-320.281,0.01,1.0,1.0,736.003213655,0.01,736.003213655,1.0,300.0,,100,0.01,3.50449e-18,2,-372.664,26.9934,-320.280704656,500.0,-320.280704656,0.4,100.0
-319.145606673,1.0,300,-319.713,0.005,1.0,1.0,811.020181995,0.005,811.020181995,1.0,300.0,,100,0.005,2.1793e-19,2,-358.384,27.6785,-319.145606673,500.0,-319.145606673,0.4,200.000000102
-322.4228232,2.84902,300,-319.339,0.00214701,1.04341,0.648989,634.157499297,0.00333333,634.157499297,1.00759,287.518824069,0.0593599,100,0.00942524,6.49661e-07,1,-351.592,27.5085,-322.4228232,500.0,-322.4228232,0.4,283.480405915
-316.431421171,1.0,300,-316.431,0.01,1.0,1.0,757.653639257,0.01,757.653639257,1.0,300.0,,100,0.01,3.50449e-18,2,-368.451,27.3875,-316.431421171,500.0,-316.431421171,0.4,100.0
-322.042087921,1.0,300,-319.237,0.005,1.0,1.0,866.225421136,0.005,866.225421136,1.0,300.0,,100,0.005,2.1793e-19,2,-356.555,28.4902,-322.042087921,500.0,-322.042087921,0.4,200.000000102
-320.035333645,1.88731,300,-317.749,0.00127121,1.05845,0.388169,759.508235301,0.00333333,759.508235301,1.01785,283.433039405,0.0553906,100,0.0061807,5.94054e-07,1,-349.097,28.5168,-320.035333645,500.0,-320.035333645,0.4,284.82276627
-321.224464104,1.0,300,-321.224,0.01,1.0,1.0,780.187270513,0.01,780.187270513,1.0,300.0,,100,0.01,3.50449e-18,2,-368.787,27.7918,-321.224464104,500.0,-321.224464104,0.4,100.0
-318.444757154,1.0,300,-319.835,0.005,1.0,1.0,638.866356615,0.005,638.866356615,1.0,300.0,,100,0.005,2.1793e-19,2,-353.784,26.5398,-318.444757154,500.0,-318.444757154,0.4,200.000000102
-318.09841747,1.40452,300,-318.77,0.00204181,1.01739,0.613095,696.204393819,0.00333333,696.204393819,1.0009,294.871236355,0.0141649,100,0.0046775,1.57104e-07,1,-347.214,26.7329,-318.09841747,500.0,-318.09841747,0.4,295.831080749
-316.875352462,1.0,300,-316.875,0.01,1.0,1.0,680.177938753,0.01,680.177938753,1.0,300.0,,100,0.01,3.50449e-18,2,-366.398,25.9495,-316.875352462,500.0,-316.875352462,0.4,100.0
-316.911365286,1.0,300,-316.893,0.005,1.0,1.0,830.437868271,0.005,830.437868271,1.0,300.0,,100,0.005,2.1793e-19,2,-353.737,27.3451,-316.911365286,500.0,-316.911365286,0.4,200.000000102
-321.826734692,1.96785,300,-317.152,0.00107466,1.04346,0.321431,814.264227228,0.00333333,814.264227228,0.996997,287.504141341,0.0482689,100,0.00657925,5.39557e-07,1,-348.631,28.1892,-321.826734692,500.0,-321.826734692,0.4,286.150873931
-319.501544504,1.0,300,-319.502,0.01,1.0,1.0,846.405052785,0.01,846.405052785,1.0,300.0,,100,0.01,3.50449e-18,2,-371.917,28.9472,-319.501544504,500.0,-319.501544504,0.4,100.0
-318.060696328,1.0,300,-318.781,0.005,1.0,1.0,692.358283902,0.005,692.358283902,1.0,300.0,,100,0.005,2.1793e-19,2,-355.845,27.6081,-318.060696328,500.0,-318.060696328,0.4,200.000000102
-320.00107678,171.458,300,-305.22,0.000351107,1.68983,0.166236,667.583585427,0.00333333,667.583585427,1.5782,177.533095276,98.0876,100,0.362137,0.000437567,1,-344.559,119.089,-320.00107678,500.0,-320.00107678,0.4,7.45345060139
-322.749129996,1.0,300,-322.749,0.01,1.0,1.0,952.453728952,0.01,952.453728952,1.0,300.0,,100,0.01,3.50449e-18,2,-377.467,30.7072,-322.749129996,500.0,-322.749129996,0.4,100.0
-319.342476242,1.0,300,-321.046,0.005,1.0,1.0,833.30421022,0.005,833.30421022,1.0,300.0,,100,0.005,2.1793e-19,2,-359.737,29.7801,-319.342476242,500.0,-319.342476242,0.4,200.000000102
-314.893839299,1.58487,300,-317.745,0.0010665,1.0397,0.319394,740.931810829,0.00333333,740.931810829,0.998264,288.545524779,0.0403829,100,0.0052921,4.50261e-07,1,-349.958,28.0168,-314.893839299,500.0,-314.893839299,0.4,288.353949412
-316.594602336,1.0,300,-316.595,0.01,1.0,1.0,833.522622878,0.01,833.522622878,1.0,300.0,,100,0.01,3.50449e-18,2,-371.298,28.7261,-316.594602336,500.0,-316.594602336,0.4,100.0
-315.686374909,1.0,300,-316.14,0.005,1.0,1.0,706.462173702,0.005,706.462173702,1.0,300.0,,100,0.005,2.1793e-19,2,-354.822,27.6134,-315.686374909,500.0,-315.686374909,0.4,200.000000102
-322.681869849,2.97889,300,-314.714,0.000228132,1.11722,0.0672525,1117.25762859,0.00333333,1117.25762859,0.982656,268.52370363,0.141999,100,0.0101049,1.63395e-06,1,-348.127,30.7516,-322.681869849,500.0,-322.681869849,0.4,261.650827502
-320.420840781,1.0,300,-320.421,0.01,1.0,1.0,720.829462887,0.01,720.829462887,1.0,300.0,,100,0.01,3.50449e-18,2,-368.566,26.7137,-320.420840781,500.0,-320.420840781,0.4,100.0
-312.023538897,1.0,300,-316.222,0.005,1.0,1.0,668.705029669,0.005,668.705029669,1.0,300.0,,100,0.005,2.1793e-19,2,-351.319,26.5603,-312.023538897,500.0,-312.023538897,0.4,200.000000102
-318.952787092,1.36747,300,-316.625,0.00162927,1.0182,0.487131,755.29127619,0.00333333,755.29127619,0.996622,294.638757081,0.0166837,100,0.00457369,1.86633e-07,1,-348.037,26.4886,-318.952787092,500.0,-318.952787092,0.4,295.060259679
-314.445357815,1.0,300,-314.445,0.01,1.0,1.0,847.671021726,0.01,847.671021726,1.0,300.0,,100,0.01,3.50449e-18,2,-368.103,28.9688,-314.445357815,500.0,-314.445357815,0.4,100.0
-315.335183778,1.0,300,-314.89,0.005,1.0,1.0,1002.75981063,0.005,1002.75981063,1.0,300.0,,100,0.005,2.1793e-19,2,-352.832,30.2682,-315.335183778,500.0,-315.335183778,0.4,200.000000102
-317.38836132,1.88443,300,-314.895,0.00161938,1.02885,0.493507,889.220917779,0.00333333,889.220917779,1.01584,291.588213293,0.0331098,100,0.0061835,3.56507e-07,1,-346.317,29.3193,-317.38836132,500.0,-317.38836132,0.4,290.703621861
-317.450352093,1.0,300,-317.45,0.01,1.0,1.0,1086.88348323,0.01,1086.88348323,1.0,300.0,,100,0.01,3.50449e-18,2,-369.584,32.8027,-317.450352093,500.0,-317.450352093,0.4,100.0
-313.217574689,1.0,300,-315.334,0.005,1.0,1.0,700.921860124,0.005,700.921860124,1.0,300.0,,100,0.005,2.1793e-19,2,-352.198,29.8235,-313.217574689,500.0,-313.217574689,0.4,200.000000102
-317.394799751,1.66994,300,-314.879,0.0013114,1.03954,0.393338,713.801963298,0.00333333,713.801963298,0.999795,288.589533161,0.04218,100,0.0055676,4.68859e-07,1,-345.568,29.0657,-317.394799751,500.0,-317.394799751,0.4,287.892214051
-314.40972684,1.0,300,-314.41,0.01,1.0,1.0,759.381134049,0.01,759.381134049,1.0,300.0,,100,0.01,3.50449e-18,2,-364.848,27.4187,-314.40972684,500.0,-314.40972684,0.4,100.0
-318.647333644,1.0,300,-316.529,0.005,1.0,1.0,644.603011069,0.005,644.603011069,1.0,300.0,,100,0.005,2.1793e-19,2,-352.194,26.4473,-318.647333644,500.0,-318.647333644,0.4,200.000000102
-317.691582841,1.43945,300,-315.834,0.00144708,1.03649,0.429428,719.265437541,0.00333333,719.265437541,0.989182,289.438602956,0.0407072,100,0.00485064,4.6225e-07,1,-345.481,26.4542,-317.691582841,500.0,-317.691582841,0.4,288.05603813
-318.150376416,1.0,300,-318.15,0.01,1.0,1.0,815.220208542,0.01,815.220208542,1.0,300.0,,100,0.01,3.50449e-18,2,-370.09,28.4089,-318.150376416,500.0,-318.150376416,0.4,100.0
