MaxIW,MinTargetPdf,MinBehavPdf,InitialReturnStd,EpisodesSoFar,TimestepsSoFar,ReturnStepMaxmin,DivergenceHarmonic,EpRewMean,MeanEntropy,MeanD2-0,InitialBound,Iteration,Bound,InitialReturnMin,StdIW,EpLenMean,ESSRenyiArithmetic,EpThisIter,Inner Iteration,EmpiricalD2Arithmetic,MinIW,ReturnStepMax,TimeElapsed,InitialReturnMax,MeanIW,ESSRenyiHarmonic,ReturnMeanIW,InitialReturnMean,EmpiricalD2Harmonic
1.3688624,-222.65,-222.65,375.73953,9500,472923,9.999997,1.0504329,601.4466977932033,1.1556973,1.0,-537291.94,95,-524656.1,,0.13744064,61.17,100.0,100,1,1.0,0.7373763,9.999997,2063.6389062404633,1849.3597,1.0051665,100.0,489426.38,601.44666,1.0
1.0000153,-177.43471,-177.43471,373.86612,9600,479649,10.0,0.99999917,662.335739920427,1.1555959,1.0,-603224.9,96,-603223.75,9.979114,7.000631e-06,67.26,100.0,100,1,1.0,0.9999695,10.0,2082.525363445282,1569.5939,0.9999992,100.0,578463.4,662.3357,1.0
1.0000153,-262.6103,-262.6103,412.08176,9700,486452,10.0,0.99999905,670.0244540450142,1.1555959,1.0,-665605.7,97,-665603.2,9.981027,8.622022e-06,68.03,100.0,100,1,1.0,0.9999695,10.0,2098.0688614845276,2159.3208,0.9999987,100.0,618741.6,670.0245,1.0
1.0000153,-251.68849,-251.68849,371.63007,9800,492080,9.999998,0.9999993,552.5559947850714,1.1555959,1.0,-495638.94,98,-495636.25,,6.615546e-06,56.28,100.0,100,1,1.0,0.9999695,9.999998,2111.8254466056824,2279.2588,0.99999845,100.0,443424.34,552.55597,1.0
1.0000076,-224.2475,-224.2475,373.86118,9900,498700,10.0,0.99999917,651.7261400122844,1.1555959,1.0,-604286.75,99,-604286.5,,2.6386217e-06,66.2,100.0,100,1,1.0,0.99998474,10.0,2127.4437811374664,1989.176,0.9999998,100.0,564518.94,651.72614,1.0
1.0000153,-192.59271,-192.59271,332.03625,10000,504400,10.0,0.9999993,559.7645241034901,1.1555959,1.0,-450590.5,100,-450590.2,,4.7708295e-06,57.0,100.0,100,1,1.0,0.99998474,10.0,2139.6758844852448,1639.2283,0.99999994,100.0,423584.12,559.76447,1.0
1.0000038,-270.74536,-270.74536,424.74576,10100,511253,9.999999,0.99999917,675.004534626155,1.1555959,1.0,-695834.25,101,-695833.5,9.980115,3.4818909e-06,68.53,100.0,100,1,1.0,0.9999695,9.999999,2155.257200717926,2439.1475,0.9999995,100.0,636039.4,675.0045,1.0
1.0,-172.4891,-172.4891,334.51297,10200,517147,9.999998,0.99999905,579.1668409752567,1.1555959,1.0,-467583.6,102,-467583.6,,,58.94,100.0,100,1,1.0,1.0,9.999998,2166.5648810863495,1419.4705,1.0,100.0,447333.12,579.1668,1.0
1.2140781,-143.03589,-143.03589,324.074,10300,522392,9.999998,1.0237898,514.282411275098,1.1555959,1.0,-384463.22,103,-379765.1,,0.09842613,52.45,100.0,100,1,1.0,0.72416306,9.999998,2173.9572310447693,1219.7498,1.0113444,100.0,364635.44,514.2824,1.0
1.0,-196.39378,-196.39378,352.30637,10400,528188,10.0,0.9999993,569.3714163196573,1.1541913,1.0,-478020.0,104,-478020.0,,,57.96,100.0,100,1,1.0,1.0,10.0,2192.230573415756,1719.5189,1.0,100.0,448303.6,569.37146,1.0
1.0000153,-219.5643,-219.5643,386.47528,10500,533731,10.0,0.9999993,544.0576696843668,1.1541913,1.0,-480861.47,105,-480861.06,,4.6696123e-06,55.43,100.0,100,1,1.0,0.99998474,10.0,2201.9766511917114,1879.4049,0.9999998,100.0,445361.5,544.0577,1.0
1.0,-181.70038,-181.70038,314.71613,10600,539729,9.999999,0.99999917,589.5458522298698,1.1541913,1.0,-468909.5,106,-468909.5,9.97938,,59.98,100.0,100,1,1.0,1.0,9.999999,2218.4704880714417,1489.5369,1.0,100.0,446610.53,589.54584,1.0
1.0,-236.41335,-236.41335,404.29633,10700,545940,9.999999,0.99999917,610.8509385675263,1.1541913,1.0,-590194.94,107,-590194.9,,1.5184569e-06,62.11,100.0,100,1,1.0,0.99998474,9.999999,2228.415449619293,2309.3699,0.9999998,100.0,536594.3,610.85095,1.0
1.0000153,-192.3193,-192.3193,373.42932,10800,552203,9.999999,0.9999994,616.0530017829661,1.1541913,1.0,-549370.2,108,-549370.06,,4.098373e-06,62.63,100.0,100,1,1.0,0.99998474,9.999999,2243.7848081588745,1739.169,0.9999995,100.0,518970.62,616.05304,1.0
1.0000153,-266.51782,-266.51782,407.69925,10900,558871,10.0,0.99999917,656.5323041170022,1.1541913,1.0,-643240.44,109,-643239.44,,7.0779806e-06,66.68,100.0,100,1,1.0,0.9999695,10.0,2258.481083393097,2139.0806,0.9999993,100.0,597252.3,656.53235,1.0
1.0,-215.92331,-215.92331,389.53995,11000,564780,10.0,0.9999993,580.6615267350152,1.1541913,1.0,-522176.53,110,-522176.53,,,59.09,100.0,100,1,1.0,1.0,10.0,2270.3083856105804,1819.358,1.0,100.0,488909.16,580.66156,1.0
1.0000153,-215.69798,-215.69798,398.93167,11100,571324,10.0,0.9999994,644.1404907627798,1.1541913,1.0,-607685.06,111,-607684.3,,5.709764e-06,65.44,100.0,100,1,1.0,0.9999695,10.0,2282.5161740779877,1829.0175,0.9999995,100.0,574062.75,644.14044,1.0
1.0000305,-203.16104,-203.16104,400.0633,11200,577719,10.0,0.99999917,629.2395738155891,1.1541913,1.0,-583667.0,112,-583665.44,,7.645146e-06,63.95,100.0,100,1,1.0,0.9999695,10.0,2297.370355606079,1659.3752,0.9999991,100.0,555991.5,629.2396,1.0
1.0000153,-200.41151,-200.41151,394.29147,11300,584005,10.0,0.99999917,618.326761165438,1.1541913,1.0,-568199.4,113,-568196.7,,7.3400793e-06,62.86,100.0,100,1,1.0,0.9999695,10.0,2311.3881402015686,1739.3477,0.99999845,100.0,537791.0,618.3268,1.0
1.0000153,-181.41998,-181.41998,374.94534,11400,589822,9.999999,0.9999994,571.4610621579147,1.1541913,1.0,-490974.84,114,-490972.97,,7.842884e-06,58.17,100.0,100,1,1.0,0.9999695,9.999999,2327.2304623126984,1539.5999,0.99999845,100.0,467149.88,571.4611,1.0
1.0,-157.43437,-157.43437,349.74384,11500,596364,10.0,0.9999993,643.9241294166901,1.1541913,1.0,-558653.4,115,-558653.4,,,65.42,100.0,100,1,1.0,1.0,10.0,2350.177206516266,1469.2048,1.0,100.0,536959.0,643.92413,1.0
1.0000153,-243.32654,-243.32654,360.82794,11600,602948,10.0,0.99999475,648.1290241312792,1.1541913,1.0,-596261.9,116,-596260.1,,8.011964e-06,65.84,100.0,100,1,1.0,0.9999695,10.0,2361.2895979881287,2139.2349,1.0000001,100.0,550266.44,648.129,1.0
1.0000153,-232.85823,-232.85823,408.7674,11700,609182,10.0,1.0000091,613.1270249694832,1.1541911,1.0,-578883.9,117,-578882.7,,5.821101e-06,62.34,100.0,100,1,1.0,0.9999695,10.0,2375.2843294143677,1889.1373,0.9999989,100.0,543014.3,613.127,1.0
1.0000076,-199.79097,-199.79097,391.2168,11800,615764,9.999999,1.0000094,647.9282723988637,1.1541911,1.0,-605036.44,118,-605036.3,9.982692,1.7242544e-06,65.82,100.0,100,1,1.0,0.99998474,9.999999,2388.261072397232,1789.2284,0.99999994,100.0,572861.5,647.9283,1.0
1.0,-174.4137,-174.4137,348.4141,11900,622076,9.999999,1.0000091,620.9358574935745,1.1541911,1.0,-530772.9,119,-530772.9,,,63.12,100.0,100,1,1.0,1.0,9.999999,2401.8733534812927,1539.4698,1.0,100.0,506953.72,620.93585,1.0
1.2625763,-188.45259,-188.45259,316.1606,12000,627978,10.0,1.0243064,579.9488986653777,1.1541911,1.0,-462329.4,120,-457239.22,,0.08572776,59.02,100.0,100,1,1.0,0.7690818,10.0,2413.2329726219177,1609.3647,0.99915427,100.0,430893.72,579.9489,1.0
1.0001144,-190.15002,-190.15002,397.74887,12100,634125,9.999999,0.99999046,604.4288667928723,1.154301,1.0,-551539.0,121,-551532.0,,3.0996183e-05,61.47,100.0,100,1,1.0,0.9998779,9.999999,2435.9571766853333,1669.1417,0.9999958,100.0,523531.44,604.4289,1.0
1.0,-229.53012,-229.53012,387.08728,12200,640225,9.999999,1.0000063,599.7394405104633,1.154301,1.0,-555100.06,122,-555100.06,,,61.0,100.0,100,1,1.0,1.0,9.999999,2453.92524266243,2129.4956,1.0,100.0,509523.97,599.73944,1.0
1.0000153,-242.38106,-242.38106,414.13458,12300,646714,9.999999,1.0000067,638.6406434230411,1.154301,1.0,-624515.4,123,-624514.6,,3.795501e-06,64.89,100.0,100,1,1.0,0.9999695,9.999999,2465.4153180122375,2119.4258,0.99999964,100.0,579368.5,638.6407,1.0
1.0000076,-168.89093,-168.89093,375.482,12400,652536,9.999999,1.0000061,571.9518169171894,1.154301,1.0,-496129.75,124,-496128.8,,4.108572e-06,58.22,100.0,100,1,1.0,0.9999695,9.999999,2477.6747102737427,1669.539,0.9999992,100.0,468114.7,571.95184,1.0
1.0000153,-181.48093,-181.48093,375.2215,12500,658437,9.999999,1.0000061,579.8634232234297,1.154301,1.0,-501477.28,125,-501477.0,,4.31643e-06,59.01,100.0,100,1,1.0,0.9999695,9.999999,2493.7198922634125,1559.5483,1.0,100.0,477032.5,579.86346,1.0
1.0,-196.8873,-196.8873,361.72726,12600,665134,10.0,1.0000067,659.409407580805,1.154301,1.0,-597132.56,126,-597132.56,,,66.97,100.0,100,1,1.0,1.0,10.0,2507.456672668457,1769.3885,1.0,100.0,565667.4,659.4094,1.0
1.0,-184.69876,-184.69876,340.7426,12700,671326,9.999999,1.0000063,608.9494898359312,1.154301,1.0,-515612.47,127,-515612.47,9.980225,,61.92,100.0,100,1,1.0,1.0,9.999999,2518.170069694519,1689.4861,1.0,100.0,486924.94,608.94946,1.0
1.0,-171.72594,-171.72594,365.60474,12800,677734,9.999999,1.0000067,630.5207275420532,1.154301,1.0,-555047.44,128,-555047.44,,,64.08,100.0,100,1,1.0,1.0,9.999999,2528.2746617794037,1539.6342,1.0,100.0,531223.2,630.5207,1.0
1.0,-196.65593,-196.65593,362.6781,12900,683413,9.999998,1.0000058,557.6641182185758,1.154301,1.0,-474708.3,129,-474708.3,9.981979,,56.79,100.0,100,1,1.0,1.0,9.999998,2538.162448644638,1789.4751,1.0,100.0,442524.7,557.6641,1.0
1.0000153,-181.95148,-181.95148,361.8305,13000,689016,10.0,1.0000058,550.0704410653859,1.154301,1.0,-457626.4,130,-457625.53,,6.072938e-06,56.03,100.0,100,1,1.0,0.9999695,10.0,2549.505381345749,1549.4056,0.9999989,100.0,433497.94,550.0705,1.0
1.0,-220.1901,-220.1901,391.71375,13100,695569,9.999999,1.0000068,645.0186583122573,1.154301,1.0,-608071.6,131,-608071.6,,,65.53,100.0,100,1,1.0,1.0,9.999999,2560.3830873966217,1959.3196,1.0,100.0,569488.75,645.0187,1.0
1.0000005,-239.01123,-239.01123,370.54907,13200,701422,9.999998,1.0000061,575.0567016132339,1.154301,1.0,-502007.4,132,-502007.28,,2.2579386e-06,58.53,100.0,100,1,1.0,0.99998474,9.999998,2568.9449558258057,1839.5652,0.99999964,100.0,467996.7,575.0567,1.0
1.0000153,-186.81773,-186.81773,391.9421,13300,707532,10.0,1.0000062,600.7416046726294,1.154301,1.0,-540545.4,133,-540544.94,9.980501,4.3248497e-06,61.1,100.0,100,1,1.0,0.99998474,10.0,2581.2278969287872,1609.5228,0.9999994,100.0,514508.7,600.7416,1.0
1.0000076,-219.93143,-219.93143,390.36285,13400,713287,9.999994,1.000006,565.2596103057684,1.154301,1.0,-506647.7,134,-506647.56,9.97913,3.0571314e-06,57.55,100.0,100,1,1.0,0.99998474,9.999994,2593.689713001251,1859.3518,0.9999998,100.0,471901.4,565.2596,1.0
1.0000153,-172.16292,-172.16292,349.50998,13500,718949,9.999998,1.0000056,555.965258987449,1.154301,1.0,-453853.25,135,-453853.2,,3.2397743e-06,56.62,100.0,100,1,1.0,0.99998474,9.999998,2606.6896505355835,1499.5098,1.0000001,100.0,431254.56,555.9652,1.0
1.0000153,-201.19308,-201.19308,361.436,13600,724932,9.999999,1.0000062,588.0429122683299,1.154301,1.0,-505458.0,136,-505457.4,9.979936,4.7088874e-06,59.83,100.0,100,1,1.0,0.9999695,9.999999,2617.5773084163666,1699.4694,0.9999997,100.0,476429.84,588.0429,1.0
1.0000153,-169.86707,-169.86707,327.56543,13700,730771,9.999998,1.0000058,573.6554926185609,1.154301,1.0,-458679.6,137,-458678.34,,7.4621207e-06,58.39,100.0,100,1,1.0,0.9999695,9.999998,2629.7762100696564,1489.565,0.9999987,100.0,436378.47,573.65546,1.0
1.0000153,-321.03302,-321.03302,437.81073,13800,737016,9.999999,1.0000064,614.2495369812435,1.154301,1.0,-652881.94,138,-652881.3,,4.954519e-06,62.45,100.0,100,1,1.0,0.9999695,9.999999,2645.200914144516,2889.2976,0.9999995,100.0,568980.06,614.2495,1.0
1.0000305,-217.64003,-217.64003,357.6416,13900,742711,9.999999,1.0000056,559.258879005332,1.154301,1.0,-473577.7,139,-473576.5,9.983788,6.048177e-06,56.95,100.0,100,1,1.0,0.9999695,9.999999,2656.0386612415314,1809.2732,0.99999964,100.0,440676.8,559.25885,1.0
1.0000153,-248.82268,-248.82268,388.52316,14000,748891,10.0,1.0000064,607.7653858867773,1.154301,1.0,-569832.5,140,-569830.5,,5.759869e-06,61.8,100.0,100,1,1.0,0.9999695,10.0,2666.226875782013,2219.352,0.9999995,100.0,520326.94,607.7654,1.0
1.0000153,-216.066,-216.066,398.93655,14100,755591,9.999999,1.0000069,659.7244199785201,1.154301,1.0,-631793.4,141,-631791.4,,6.242163e-06,67.0,100.0,100,1,1.0,0.9999695,9.999999,2677.3290963172913,1929.2247,0.99999887,100.0,594384.7,659.7244,1.0
1.0,-170.57188,-170.57188,335.24234,14200,761210,9.999999,1.0000056,551.6613881368343,1.154301,1.0,-441157.6,142,-441157.6,,,56.19,100.0,100,1,1.0,1.0,9.999999,2688.4580693244934,1559.4006,1.0,100.0,416717.72,551.6614,1.0
1.0000153,-190.46283,-190.46283,368.6496,14300,767119,10.0,1.0000061,580.6548543857101,1.154301,1.0,-499752.97,143,-499751.72,,6.169055e-06,59.09,100.0,100,1,1.0,0.9999695,10.0,2696.6142539978027,1629.6182,0.9999989,100.0,473061.3,580.65485,1.0
1.0,-228.34306,-228.34306,429.8206,14400,773443,9.999999,1.0000064,622.1390103285797,1.154301,1.0,-613590.94,144,-613590.8,,1.5612776e-06,63.24,100.0,100,1,1.0,0.99998474,9.999999,2712.2197732925415,2039.0863,0.9999998,100.0,571802.5,622.139,1.0
1.0000458,-285.9364,-285.9364,386.58273,14500,779728,10.0,1.0000064,618.2353421115974,1.154301,1.0,-594438.25,145,-594432.4,,2.4459923e-05,62.85,100.0,100,1,1.0,0.99993896,10.0,2724.0721819400787,2499.2444,0.99999344,100.0,531655.25,618.23535,1.0
1.0,-213.74135,-213.74135,348.77612,14600,785717,9.999997,1.0000061,588.6541548875477,1.154301,1.0,-503274.47,146,-503274.47,,,59.89,100.0,100,1,1.0,1.0,9.999997,2751.426227092743,1869.2202,1.0,100.0,468158.5,588.6541,1.0
1.0000191,-261.9989,-261.9989,350.174,14700,792591,9.999998,1.0000072,677.1082779962813,1.154301,1.0,-630584.56,147,-630579.9,,1.3653212e-05,68.74,100.0,100,1,1.0,0.99993896,9.999998,2765.922972679138,2218.984,0.99999756,100.0,581092.75,677.1082,1.0
1.0,-203.79025,-203.79025,340.65176,14800,798736,9.999999,1.0000064,604.2407310763465,1.154301,1.0,-507505.78,148,-507505.78,9.980206,,61.45,100.0,100,1,1.0,1.0,9.999999,2783.32795214653,1619.3541,1.0,100.0,481150.5,604.2408,1.0
1.0000153,-249.1294,-249.1294,422.3577,14900,804750,10.0,1.0000063,591.1473233807565,1.154301,1.0,-576432.5,149,-576432.5,,3.2215855e-06,60.14,100.0,100,1,1.0,0.99998474,10.0,2792.7868671417236,2198.81,0.99999994,100.0,527841.1,591.1473,1.0
1.0,-219.65892,-219.65892,397.64157,15000,811014,9.999999,1.0000063,616.1295480424187,1.154301,1.0,-573993.5,150,-573993.5,9.982283,,62.64,100.0,100,1,1.0,1.0,9.999999,2805.527584552765,1899.3997,1.0,100.0,537734.44,616.1296,1.0
1.0,-288.41034,-288.41034,372.5301,15100,817021,10.0,1.0000061,590.4502660286831,1.154301,1.0,-557945.94,151,-557945.94,9.979307,,60.07,100.0,100,1,1.0,1.0,10.0,2817.1365752220154,2649.1882,1.0,100.0,487410.2,590.45026,1.0
1.0000038,-184.71494,-184.71494,370.9831,15200,823428,10.0,1.0000064,630.4385993418672,1.154301,1.0,-560473.25,152,-560473.25,9.979756,8.54324e-07,64.07,100.0,100,1,1.0,0.9999924,10.0,2827.7594130039215,1589.4849,1.0,100.0,535081.25,630.4386,1.0
1.000061,-170.94994,-170.94994,294.19827,15300,829080,9.999999,1.0000061,554.9500651528298,1.154301,1.0,-414776.8,153,-414775.16,,2.687472e-05,56.52,100.0,100,1,1.0,0.99990845,9.999999,2837.848980665207,1419.6151,0.99999887,100.0,394520.5,554.95013,1.0
1.0000153,-267.5882,-267.5882,431.84836,15400,835201,10.0,1.0000094,601.85534456657,1.154301,1.0,-608520.2,154,-608519.5,,5.0855165e-06,61.21,100.0,100,1,1.0,0.9999695,10.0,2857.374219894409,2439.206,0.9999991,100.0,548722.25,601.8553,1.0
1.4488105,-205.50735,-205.50735,341.41132,15500,841206,10.0,1.0577444,590.2530694516693,1.154301,1.0,-496427.6,155,-482592.1,,0.13824682,60.05,100.0,100,1,1.0,0.6369883,10.0,2871.8128533363342,1769.4434,0.99399865,100.0,450229.28,590.25305,1.0
1.0,-181.44373,-181.44373,344.60034,15600,847224,10.0,0.99999535,591.547445585449,1.1491057,1.0,-495038.38,156,-495038.28,9.985605,1.5184569e-06,60.18,100.0,100,1,1.0,0.99998474,10.0,2890.8545048236847,1619.5221,0.9999998,100.0,468677.7,591.5475,1.0
1.0000153,-196.28125,-196.28125,366.5324,15700,853776,9.999999,1.000005,644.9168724059772,1.1491057,1.0,-580662.25,157,-580662.0,9.980184,6.207371e-06,65.52,100.0,100,1,1.0,0.9999695,9.999999,2905.4547827243805,1739.1439,0.9999997,100.0,550263.3,644.91693,1.0
1.0000153,-206.45221,-206.45221,364.32767,15800,860311,9.999997,1.0000024,643.2449114939603,1.1491057,1.0,-577248.44,158,-577247.9,,6.207497e-06,65.35,100.0,100,1,1.0,0.9999695,9.999997,2917.7571392059326,1749.1584,0.99999976,100.0,546498.1,643.2449,1.0
1.0000153,-173.2798,-173.2798,327.60034,15900,866375,10.0,1.0000023,596.1506688811843,1.1491057,1.0,-484118.97,159,-484118.03,,5.1395104e-06,60.64,100.0,100,1,1.0,0.9999695,10.0,2934.645403146744,1459.2502,0.9999994,100.0,462716.62,596.15063,1.0
1.0000153,-217.92305,-217.92305,365.69885,16000,873044,9.999999,1.0000024,656.6248532476252,1.1491057,1.0,-602300.25,160,-602299.6,,5.3310414e-06,66.69,100.0,100,1,1.0,0.99998474,9.999999,2953.5435066223145,1929.2698,0.9999994,100.0,564891.25,656.6248,1.0
1.0000153,-224.87921,-224.87921,372.92343,16100,879606,10.0,1.0000024,645.9333498353667,1.1491057,1.0,-593705.5,161,-593704.25,9.981039,5.9969857e-06,65.62,100.0,100,1,1.0,0.9999695,10.0,2966.139396429062,1929.1501,0.9999983,100.0,556300.5,645.93335,1.0
1.0,-267.57037,-267.57037,405.19754,16200,885797,9.999997,1.0000023,608.8379813059482,1.1491057,1.0,-589402.06,162,-589402.06,,,61.91,100.0,100,1,1.0,1.0,9.999997,2982.5887718200684,2329.377,1.0,100.0,534868.7,608.83795,1.0
1.0000153,-278.65735,-278.65735,408.0999,16300,891761,10.0,1.0000023,586.139672534248,1.1491057,1.0,-565091.6,163,-565091.0,,4.4188073e-06,59.64,100.0,100,1,1.0,0.9999695,10.0,2994.540918111801,2339.0303,0.9999998,100.0,510104.72,586.1397,1.0
1.0,-221.31512,-221.31512,417.44913,16400,897965,9.999999,1.0000026,610.1524091051076,1.1491057,1.0,-586332.1,164,-586332.1,,,62.04,100.0,100,1,1.0,1.0,9.999999,3012.516018629074,1989.5461,1.0,100.0,546549.75,610.1524,1.0
1.0,-174.5831,-174.5831,343.3015,16500,904026,10.0,1.0000023,595.8455783840756,1.1491057,1.0,-496098.0,165,-496098.0,9.982776,,60.61,100.0,100,1,1.0,1.0,10.0,3022.8351697921753,1519.6628,1.0,100.0,472887.88,595.8456,1.0
1.0000305,-176.76575,-176.76575,391.4422,16600,910340,10.0,1.0000094,621.14768644489,1.1491057,1.0,-563491.25,166,-563488.94,9.979606,1.1576523e-05,63.14,100.0,100,1,1.0,0.9999695,10.0,3033.4292159080505,1559.4006,0.99999803,100.0,539049.0,621.1477,1.0
1.0,-188.70674,-188.70674,384.5309,16700,916920,9.999998,0.9999975,647.7433918927643,1.1491055,1.0,-594119.56,167,-594119.56,,,65.8,100.0,100,1,1.0,1.0,9.999998,3048.961841106415,1629.4279,1.0,100.0,567435.5,647.7434,1.0
1.0000305,-178.89725,-178.89725,338.83783,16800,923803,9.999999,0.9999975,678.0255506802257,1.1491055,1.0,-598658.5,168,-598658.25,9.980407,6.4981314e-06,68.83,100.0,100,1,1.0,0.9999695,9.999999,3059.276680469513,1549.4481,0.99999946,100.0,574529.44,678.0256,1.0
1.0000153,-202.5706,-202.5706,370.26913,16900,929787,9.999999,0.9999981,588.165266909758,1.1491055,1.0,-513092.78,169,-513091.44,,5.8892406e-06,59.84,100.0,100,1,1.0,0.9999695,9.999999,3073.825346469879,1729.2941,0.9999991,100.0,483036.22,588.1653,1.0
1.0000076,-222.33315,-222.33315,419.7063,17000,936365,9.999999,0.99999785,647.5226539888188,1.1491055,1.0,-631700.2,170,-631699.56,,3.1630025e-06,65.78,100.0,100,1,1.0,0.9999695,9.999999,3094.5251326560974,1899.4619,0.9999998,100.0,595438.3,647.52264,1.0
1.0,-164.83276,-164.83276,354.93082,17100,942750,9.999999,0.99999774,628.2454282648671,1.1491055,1.0,-542664.6,171,-542664.6,,,63.85,100.0,100,1,1.0,1.0,9.999999,3107.3976180553436,1479.3982,1.0,100.0,520668.2,628.2454,1.0
1.5457374,-186.61057,-186.61057,374.9812,17200,948813,9.999998,1.1028813,596.0421765998349,1.1491055,1.0,-522564.8,172,-497059.4,,0.17850775,60.63,100.0,100,1,1.0,0.6120157,9.999998,3114.4041333198547,1629.5376,0.98431885,100.0,469032.47,596.0422,1.0
1.000061,-208.5276,-208.5276,364.8247,17300,954978,10.0,1.0000024,606.2395562699974,1.1488647,1.0,-531382.6,173,-531374.3,,3.0858155e-05,61.65,100.0,100,1,1.0,0.99990845,10.0,3141.4557399749756,1749.4268,0.9999951,100.0,500615.12,606.2395,1.0
1.0000153,-198.57487,-198.57487,429.683,17400,961793,10.0,1.0000026,671.2225821897036,1.1488647,1.0,-665577.94,174,-665577.56,9.979546,3.4333102e-06,68.15,100.0,100,1,1.0,0.99998474,10.0,3165.7008893489838,1739.4895,0.99999964,100.0,635166.9,671.22266,1.0
1.0000153,-195.11331,-195.11331,367.67078,17500,968024,10.0,1.0000023,612.8311595146218,1.1488647,1.0,-542569.6,175,-542569.44,9.980234,3.3472347e-06,62.31,100.0,100,1,1.0,0.99998474,10.0,3180.1533415317535,1779.5013,0.99999994,100.0,510743.6,612.8312,1.0
1.0,-210.62634,-210.62634,356.43076,17600,974445,9.999998,1.0000025,631.8313354371968,1.1488647,1.0,-557015.25,176,-557015.25,9.9804,,64.21,100.0,100,1,1.0,1.0,9.999998,3193.2076098918915,1749.4944,1.0,100.0,526253.7,631.8313,1.0
1.0000458,-226.95004,-226.95004,364.35104,17700,980415,9.999999,1.0000025,586.760223592204,1.1488647,1.0,-511410.84,177,-511406.62,,1.6336966e-05,59.7,100.0,100,1,1.0,0.99993896,9.999999,3201.5484805107117,1849.3046,0.9999978,100.0,477035.03,586.76025,1.0
1.0000153,-176.05942,-176.05942,377.53848,17800,986255,9.999999,1.0000023,573.7587414128366,1.1488647,1.0,-495548.8,178,-495548.53,,5.361172e-06,58.4,100.0,100,1,1.0,0.99998474,9.999999,3215.448933839798,1539.318,1.0000001,100.0,471734.12,573.7587,1.0
1.0,-202.49194,-202.49194,384.11642,17900,992571,10.0,1.0000024,621.3445472606298,1.1488647,1.0,-565077.8,179,-565077.8,,,63.16,100.0,100,1,1.0,1.0,10.0,3229.448971748352,1769.3402,1.0,100.0,533614.44,621.34454,1.0
1.0000916,-204.98077,-204.98077,353.0992,18000,998235,9.999997,1.0000021,556.1502737210305,1.1488647,1.0,-464036.9,180,-464029.94,9.981298,3.4180295e-05,56.64,100.0,100,1,1.0,0.9999237,9.999997,3238.5292096138,1729.2782,0.99999326,100.0,433975.22,556.1503,1.0
1.0,-250.9577,-250.9577,376.34244,18100,1004168,9.999997,1.0000023,583.0469643460025,1.1488647,1.0,-532881.4,181,-532881.4,,,59.33,100.0,100,1,1.0,1.0,9.999997,3265.1827898025513,2259.354,1.0,100.0,481577.38,583.04694,1.0
1.0,-197.07971,-197.07971,343.11765,18200,1009952,10.0,1.0000021,568.172995170959,1.1488647,1.0,-466907.16,182,-466907.16,,,57.84,100.0,100,1,1.0,1.0,10.0,3276.319098472595,1619.406,1.0,100.0,440550.25,568.17303,1.0
1.0000305,-225.4419,-225.4419,416.20514,18300,1016309,10.0,1.0000026,625.4343542737877,1.1488647,1.0,-604168.1,183,-604167.2,,6.588166e-06,63.57,100.0,100,1,1.0,0.9999695,10.0,3285.696989297867,1989.3167,1.0000001,100.0,564393.94,625.4343,1.0
1.0,-263.26364,-263.26364,366.11923,18400,1022567,10.0,1.0000023,615.5341394506586,1.1488647,1.0,-566516.56,184,-566516.56,,,62.58,100.0,100,1,1.0,1.0,10.0,3297.875060558319,2309.1636,1.0,100.0,512925.53,615.5341,1.0
1.0,-168.60379,-168.60379,335.83984,18500,1028857,9.999999,1.0000023,618.741625754676,1.1488647,1.0,-517039.9,185,-517039.9,9.980575,,62.9,100.0,100,1,1.0,1.0,9.999999,3309.5398712158203,1459.5532,1.0,100.0,495629.6,618.74164,1.0
1.0,-179.93753,-179.93753,365.7841,18600,1035424,9.999999,1.0000024,646.4326598335026,1.1488647,1.0,-575175.7,186,-575175.7,,,65.67,100.0,100,1,1.0,1.0,9.999999,3319.6913928985596,1529.2036,1.0,100.0,551673.2,646.4326,1.0
1.0000153,-262.4438,-262.4438,365.37546,18700,1041654,10.0,1.0000024,612.7303147801946,1.1488647,1.0,-565342.9,187,-565342.75,19.965473,3.8190346e-06,62.3,100.0,100,1,1.0,0.99998474,10.0,3331.248487472534,2369.017,0.99999994,100.0,508937.53,612.7303,1.0
1.0000153,-234.54247,-234.54247,406.41287,18800,1048580,10.0,1.0000026,682.3188662618643,1.1488647,1.0,-668921.1,188,-668919.25,,6.9051307e-06,69.26,100.0,100,1,1.0,0.9999695,10.0,3345.8175904750824,1949.3391,0.9999994,100.0,630728.56,682.31885,1.0
1.0,-173.60681,-173.60681,325.26868,18900,1054423,9.999999,1.0000024,574.0500116504679,1.1488647,1.0,-459773.25,189,-459773.25,9.979284,,58.43,100.0,100,1,1.0,1.0,9.999999,3360.829414367676,1559.4113,1.0,100.0,435333.1,574.05,1.0
1.0000038,-221.82886,-221.82886,380.73648,19000,1060865,10.0,1.0000024,633.9393449188362,1.1488647,1.0,-581960.94,190,-581960.75,,2.4885064e-06,64.42,100.0,100,1,1.0,0.99998474,10.0,3372.163038253784,1869.3721,0.9999995,100.0,546839.1,633.93933,1.0
