Inner Iteration,MinIW,MeanIW,ESSRenyiArithmetic,EpRewMean,EmpiricalD2Arithmetic,ESSRenyiHarmonic,InitialReturnMin,Iteration,MeanD2-0,EpLenMean,ReturnMeanIW,TimeElapsed,InitialReturnMax,MinTargetPdf,StdIW,DivergenceHarmonic,EpisodesSoFar,EmpiricalD2Harmonic,MeanEntropy,MinBehavPdf,EpThisIter,TimestepsSoFar,ReturnStepMaxmin,ReturnStepMax,InitialReturnStd,InitialBound,Bound,InitialReturnMean,MaxIW
7,0.73744375,0.9956517,100.0,917.0976169680704,1.0,100.0,,240,1.0,92.74,1008855.7,16895.146904945374,2559.2507,-303.37903,0.12186931,1.0416474,239700,1.0,1.2103405,-303.37903,100,18537736,10.0,10.0,433.1998,-1094558.6,-1076040.1,917.09766,1.4136947
8,0.6488187,1.033764,98.66545,896.9202432432539,1.013526,98.66545,,240,1.013526,90.72,1059130.6,16903.832322120667,2389.4868,-287.92786,0.26736122,1.0849051,239800,1.013526,1.2103405,-288.25375,100,18546808,9.999999,9.999999,395.6975,-1118901.2,-1118901.2,896.9202,2.1202652
9,0.54877484,1.0058007,98.53877,941.3839834060827,1.0148289,98.53877,,240,1.0148289,95.17,998796.5,16907.774195194244,2739.383,-312.52606,0.1718425,1.0492288,239900,1.0148289,1.2103405,-312.4048,100,18556325,10.0,10.0,396.48727,-1116897.2,-1076050.9,941.384,1.5027132
10,0.57637614,1.0084192,98.81406,966.2744733322752,1.0120018,98.81406,109.93022,240,1.0120018,97.66,1037276.8,16914.483978509903,2009.2485,-245.72757,0.19533275,1.0746374,240000,1.0120018,1.2103405,-245.47363,100,18566091,10.0,10.0,364.99915,-1079337.9,-1079337.9,966.27454,1.6148596
1,0.99993896,0.9999989,100.0,945.1999590901664,1.0,100.0,,241,1.0,95.55,1086853.0,16918.147283554077,3309.133,-407.35764,1.0913661e-05,0.99998903,240100,1.0,1.2100964,-407.35764,100,18575646,10.0,10.0,439.83902,-1196915.9,-1196907.6,945.2,1.0000305
2,0.9999695,0.9999994,100.0,940.4893529185055,1.0,100.0,9.979753,241,1.0,95.08,1029102.56,16922.65612435341,1759.6147,-205.52191,1.27122275e-05,0.9999889,240200,1.0,1.2100964,-205.52191,100,18585154,10.0,10.0,380.24,-1060221.5,-1060220.8,940.4894,1.000061
3,0.99993896,0.9999954,100.0,947.9019923879024,1.0,100.0,9.979834,241,1.0,95.82,1051221.6,16927.407077789307,2299.482,-276.83047,1.8105442e-05,0.9999889,240300,1.0,1.2100964,-276.83047,100,18594736,10.0,10.0,390.78323,-1104369.5,-1104363.9,947.90204,1.0000305
4,0.99993896,1.0000012,100.0,870.3129098125097,1.0,100.0,,241,1.0,88.06,906257.3,16932.134618759155,2139.338,-238.56409,1.8211731e-05,0.9999896,240400,1.0,1.2100964,-238.56409,100,18603542,10.0,10.0,385.76178,-952255.3,-952255.3,870.313,1.0000305
5,0.9999695,1.0000029,100.0,895.1104216681332,1.0,100.0,,241,1.0,90.54,1019162.06,16935.21209549904,2809.2183,-332.6372,1.5906808e-05,0.9999894,240500,1.0,1.2100964,-332.63724,100,18612596,9.999999,9.999999,466.83853,-1098484.2,-1098476.2,895.1104,1.0000305
6,0.99993896,0.9999995,100.0,984.8781623992269,1.0,100.0,9.980358,241,1.0,99.52,1130541.5,16939.521674394608,3069.1182,-351.14853,1.887384e-05,0.9999888,240600,1.0,1.2100964,-351.14853,100,18622548,10.0,10.0,400.69775,-1225210.4,-1225210.4,984.8782,1.000061
7,0.99993896,0.9999994,100.0,979.1781529024514,1.0,100.0,,241,1.0,98.95,1143691.8,16942.967938423157,2549.376,-313.93005,2.0964857e-05,0.99998844,240700,1.0,1.2100964,-313.93005,100,18632443,10.0,10.0,430.00482,-1209015.8,-1209012.0,979.1781,1.000061
8,0.99993896,0.9999957,100.0,961.1872802001329,1.0,100.0,,241,1.0,97.15,1055652.6,16947.785546541214,2199.306,-251.04185,3.055704e-05,0.9999887,240800,1.0,1.2100964,-251.04182,100,18642158,9.999999,9.999999,363.01627,-1104265.5,-1104265.5,961.18726,1.000061
9,0.99993896,0.99999887,100.0,887.6056573321803,1.0,100.0,,241,1.0,89.79,984429.06,16951.044370174408,2369.4077,-281.2845,2.722752e-05,0.9999893,240900,1.0,1.2100964,-281.2845,100,18651137,10.0,10.0,443.3859,-1040853.5,-1040852.5,887.6057,1.000061
10,0.99993896,1.0000011,100.0,961.8913990428664,1.0,100.0,29.942917,241,1.0,97.22,1115777.4,16955.151954889297,2519.3,-315.26373,2.9895455e-05,0.99998844,241000,1.0,1.2100964,-315.26373,100,18660859,10.0,10.0,436.50967,-1179570.4,-1179565.5,961.8914,1.0000916
1,0.99993896,0.9999984,100.0,957.2967380877875,1.0,100.0,9.980142,242,1.0,96.76,1091629.1,16959.24321079254,2469.0986,-308.63968,1.0913927e-05,0.9999888,241100,1.0,1.2100964,-308.63968,100,18670535,10.0,10.0,418.5886,-1152904.8,-1152900.4,957.2968,1.0000305
2,0.99993896,1.0000001,100.0,936.5896929726068,1.0,100.0,,242,1.0,94.69,1016784.75,16962.903257608414,1889.5443,-230.91873,1.6631726e-05,0.9999894,241200,1.0,1.2100964,-230.91873,100,18680004,10.0,10.0,373.61002,-1052668.2,-1052668.2,936.58966,1.000061
3,0.99993896,0.9999984,100.0,984.8046422474456,1.0,100.0,,242,1.0,99.51,1110894.8,16965.96383690834,2069.5535,-237.66571,1.4328962e-05,0.9999883,241300,1.0,1.2100964,-237.66571,100,18689955,9.999999,9.999999,375.5756,-1153941.8,-1153940.8,984.8047,1.0000305
4,0.99993896,0.99999887,100.0,965.5929826746325,1.0,100.0,,242,1.0,97.59,1108584.1,16969.833917856216,2079.4412,-250.23097,1.8322422e-05,0.99998856,241400,1.0,1.2100964,-250.23099,100,18699714,9.999999,9.999999,419.78128,-1152045.6,-1152042.5,965.59296,1.0000305
5,0.99993896,0.99999756,100.0,964.7880745954333,1.0,100.0,9.979985,242,1.0,97.51,1112258.6,16973.391340732574,2289.1516,-273.4789,1.9858611e-05,0.9999883,241500,1.0,1.2100964,-273.4789,100,18709465,9.999999,9.999999,425.96426,-1164927.4,-1164924.5,964.788,1.000061
6,0.99993896,0.9999991,100.0,927.9019304399802,1.0,100.0,9.979743,242,1.0,93.82,978832.7,16977.19381070137,2339.4712,-270.38104,1.8936165e-05,0.99998903,241600,1.0,1.2100964,-270.38104,100,18718847,10.0,10.0,343.26605,-1033839.4,-1033839.4,927.902,1.000061
7,0.99993896,0.99999756,100.0,971.2867777400301,1.0,100.0,9.980131,242,1.0,98.16,1137648.1,16980.093654870987,2119.5654,-256.5606,2.2351214e-05,0.99998856,241700,1.0,1.2100964,-256.56058,100,18728663,10.0,10.0,440.7446,-1182802.0,-1182799.8,971.28674,1.000061
8,0.9999695,1.0000007,100.0,876.1115094915616,1.0,100.0,,242,1.0,88.64,915883.0,16983.49829339981,2129.4968,-237.76218,1.8293093e-05,0.9999896,241800,1.0,1.2100964,-237.76218,100,18737527,10.0,10.0,385.11395,-961459.4,-961458.75,876.1115,1.0000458
9,0.99993896,0.9999994,100.0,907.819895897876,1.0,100.0,,242,1.0,91.81,1022724.06,16987.273571014404,2279.5986,-258.441,2.0272071e-05,0.9999893,241900,1.0,1.2100964,-258.44098,100,18746708,10.0,10.0,445.635,-1074952.0,-1074951.2,907.81995,1.0000305
10,0.9998779,0.9999968,100.0,887.7011145914277,1.0,100.0,,242,1.0,89.8,987567.2,16990.467386960983,2419.4756,-297.28436,2.5400248e-05,0.9999896,242000,1.0,1.2100964,-297.28433,100,18755688,9.999999,9.999999,446.72763,-1046404.9,-1046400.4,887.7011,1.000061
1,0.99993896,0.9999981,100.0,966.782489077836,1.0,100.0,9.979492,243,1.0,97.71,1112476.1,16994.206843852997,2319.3892,-272.73077,9.289395e-06,0.9999883,242100,1.0,1.2100964,-272.73077,100,18765459,10.0,10.0,421.67725,-1166546.4,-1166542.5,966.7824,1.0000305
2,0.99993896,0.9999983,100.0,991.2790426374813,1.0,100.0,29.949738,243,1.0,100.16,1168218.8,16997.369837522507,2339.3079,-296.1616,1.5853424e-05,0.9999887,242200,1.0,1.2100964,-296.16156,100,18775475,10.0,10.0,430.8053,-1223223.0,-1223217.8,991.27905,1.000061
3,0.99993896,0.99999976,100.0,914.4860555132003,1.0,100.0,,243,1.0,92.48,1009314.4,17000.25285601616,2919.3218,-356.59155,1.6258049e-05,0.9999893,242300,1.0,1.2100964,-356.59155,100,18784723,10.0,10.0,415.97076,-1094967.6,-1094967.6,914.4861,1.0000458
4,0.9999542,0.9999976,100.0,945.189290247889,1.0,100.0,19.959862,243,1.0,95.55,1029182.8,17002.800060987473,2389.382,-286.06158,1.7529199e-05,0.9999888,242400,1.0,1.2100964,-286.06158,100,18794278,9.999999,9.999999,368.51184,-1086562.6,-1086561.6,945.1893,1.0000305
5,0.9999542,0.9999997,100.0,896.9941975863147,1.0,100.0,,243,1.0,90.73,962253.5,17005.920201301575,2219.4631,-274.7162,1.6562804e-05,0.99998784,242500,1.0,1.2100964,-274.7162,100,18803351,10.0,10.0,397.05432,-1011762.3,-1011761.5,896.9943,1.000061
6,0.99993896,0.9999957,100.0,986.4830834751698,1.0,100.0,,243,1.0,99.68,1122128.1,17008.659549474716,2159.3254,-258.89838,2.0332254e-05,1.0000072,242600,1.0,1.2100964,-258.89835,100,18813319,10.0,10.0,385.98605,-1168990.0,-1168990.0,986.48315,1.000061
7,0.9998779,0.9999986,100.0,983.7763287409656,1.0,100.0,,243,1.0,99.41,1226022.8,17011.462327480316,2789.2837,-336.30768,2.175866e-05,1.0000072,242700,1.0,1.2100964,-336.30768,100,18823260,10.0,10.0,508.15015,-1304216.0,-1304216.0,983.7763,1.0000305
8,0.99993896,0.99999565,100.0,1016.3638385346121,1.0,100.0,,243,1.0,102.67,1291868.4,17014.166466236115,3739.0425,-436.34406,2.2371181e-05,1.0000072,242800,1.0,1.2100964,-436.34406,100,18833527,10.0,10.0,508.8099,-1432389.0,-1432377.6,1016.36383,1.000061
9,0.99990845,0.9999954,100.0,889.4018389341131,1.0,100.0,9.980009,243,1.0,89.97,911599.5,17017.746741056442,1889.265,-243.1982,2.9670684e-05,1.0000063,242900,1.0,1.2100964,-243.19823,100,18842524,9.999999,9.999999,347.23407,-947476.3,-947472.6,889.40186,1.000061
10,0.99990845,0.9999958,100.0,899.8030462425053,1.0,100.0,,243,1.0,91.01,943724.44,17023.037843465805,1719.4956,-216.22618,3.2925123e-05,1.0000061,243000,1.0,1.2100964,-216.22614,100,18851625,9.999999,9.999999,366.18036,-973440.1,-973440.1,899.80304,1.0000916
1,1.0,1.0,100.0,924.4028647125302,1.0,100.0,9.979482,244,1.0,93.47,1028851.1,17026.601274251938,2379.3928,-299.04874,,1.0000061,243100,1.0,1.2100964,-299.04874,100,18860972,9.999999,9.999999,417.52902,-1085751.6,-1085751.6,924.40283,1.0
2,0.9999695,0.999999,100.0,932.5928271204215,1.0,100.0,119.90312,244,1.0,94.29,1044624.4,17030.380199432373,2619.288,-312.07147,6.0705624e-06,1.0000063,243200,1.0,1.2100964,-312.07147,100,18870401,10.0,10.0,418.20627,-1113578.4,-1113576.9,932.5927,1.0000153
3,0.9999695,1.0000008,100.0,877.7110213364816,1.0,100.0,9.979944,244,1.0,88.8,931690.1,17035.08001613617,2559.3623,-298.8678,8.420902e-06,1.0000062,243300,1.0,1.2100964,-298.8678,100,18879281,10.0,10.0,401.6376,-997524.2,-997523.7,877.71094,1.0000305
4,0.99993896,0.99999833,100.0,952.7924096083683,1.0,100.0,9.980773,244,1.0,96.31,1043610.7,17039.06443452835,2129.3374,-254.1879,1.5213049e-05,1.0000066,243400,1.0,1.2100964,-254.1879,100,18888912,10.0,10.0,368.5081,-1089184.2,-1089180.0,952.7924,1.000061
5,0.9999695,0.99999887,100.0,928.1954982555159,1.0,100.0,9.980849,244,1.0,93.85,980886.56,17044.13480114937,1949.4456,-229.18622,1.3663179e-05,1.0000064,243500,1.0,1.2100964,-229.18622,100,18898297,10.0,10.0,345.45627,-1019081.5,-1019081.5,928.1955,1.0000305
6,0.9999695,0.99999994,100.0,915.0055272442481,1.0,100.0,,244,1.0,92.53,995682.56,17047.904913902283,1919.469,-240.0956,1.7856712e-05,1.0000061,243600,1.0,1.2100964,-240.0956,100,18907550,10.0,10.0,398.05377,-1032711.9,-1032711.9,915.0055,1.0000305
7,0.99993896,1.0000002,100.0,947.5965919625837,1.0,100.0,,244,1.0,95.79,1102312.1,17051.38669037819,2379.3066,-287.7774,1.6128872e-05,1.0000179,243700,1.0,1.2100964,-287.77744,100,18917129,10.0,10.0,452.07526,-1159212.9,-1159208.9,947.5966,1.0000305
8,0.99993896,1.0000023,100.0,916.3980649609877,1.0,100.0,9.979916,244,1.0,92.67,1028533.8,17055.54198217392,2729.1133,-332.5099,1.9104888e-05,0.99999404,243800,1.0,1.2100964,-332.50992,100,18926396,10.0,10.0,434.4462,-1103389.4,-1103389.4,916.39795,1.000061
9,0.99993896,0.99999505,100.0,890.7949286541424,1.0,100.0,9.985174,244,1.0,90.11,912403.7,17058.181753635406,1949.4983,-242.97455,1.783832e-05,0.99999464,243900,1.0,1.2100964,-242.97455,100,18935407,10.0,10.0,344.80942,-950600.9,-950600.5,890.7949,1.0000305
10,0.99993896,0.9999962,100.0,1024.2670985488587,1.0,100.0,159.89429,244,1.0,103.46,1179712.4,17062.147250413895,2649.335,-316.633,1.8098719e-05,0.9999943,244000,1.0,1.2100964,-316.63306,100,18945753,10.0,10.0,361.37,-1250261.1,-1250255.5,1024.2671,1.000061
1,0.9999695,0.9999986,100.0,974.0922844116612,1.0,100.0,49.93936,245,1.0,98.44,1096940.8,17065.883291959763,2179.4385,-271.9447,8.8260695e-06,0.9999937,244100,1.0,1.2100964,-271.9447,100,18955597,10.0,10.0,384.8207,-1144681.5,-1144679.4,974.0923,1.0000305
2,0.99993896,0.9999995,100.0,851.1184374887566,1.0,100.0,,245,1.0,86.14,876397.75,17071.389587640762,1909.3573,-230.35684,1.351152e-05,0.9999943,244200,1.0,1.2100964,-230.35686,100,18964211,10.0,10.0,389.86737,-913039.6,-913037.75,851.11835,1.0000305
3,0.9999695,1.0000004,100.0,975.2865705769518,1.0,100.0,139.88383,245,1.0,98.56,1106401.0,17077.515960931778,1989.4258,-247.07903,1.29282025e-05,0.9999939,244300,1.0,1.2100964,-247.07901,100,18974067,10.0,10.0,393.97873,-1146181.5,-1146178.4,975.28656,1.0000305
4,0.99993896,1.0000004,100.0,963.483650867912,1.0,100.0,99.90366,245,1.0,97.38,1165894.5,17081.93611764908,2439.0806,-304.53906,1.7250717e-05,0.9999939,244400,1.0,1.2100964,-304.53906,100,18983805,10.0,10.0,487.44025,-1225685.9,-1225685.1,963.48364,1.0000305
5,0.99993896,0.99999857,100.0,990.1869411696348,1.0,100.0,,245,1.0,100.05,1224028.6,17086.911430120468,2659.3433,-326.3794,1.9487332e-05,0.9999938,244500,1.0,1.2100964,-326.37943,100,18993810,10.0,10.0,493.51724,-1295109.5,-1295105.8,990.187,1.000061
6,0.9999695,1.0000014,100.0,917.2901871273455,1.0,100.0,,245,1.0,92.76,956788.6,17090.331523418427,1599.4579,-191.04895,1.18443895e-05,0.9999937,244600,1.0,1.2100964,-191.04895,100,19003086,9.999999,9.999999,339.65588,-982500.3,-982500.06,917.29016,1.0000305
7,0.99993896,0.99999636,100.0,951.6869584962338,1.0,100.0,,245,1.0,96.2,1082415.2,17094.2438416481,2079.4165,-256.05618,1.9180301e-05,0.9999938,244700,1.0,1.2100964,-256.05615,100,19012706,10.0,10.0,420.37366,-1125876.9,-1125872.6,951.68695,1.000061
8,0.99993896,0.9999997,100.0,922.7956740262892,1.0,100.0,,245,1.0,93.31,1037936.3,17099.626390457153,2269.474,-282.88477,2.4150864e-05,0.9999943,244800,1.0,1.2100964,-282.88477,100,19022037,10.0,10.0,431.7223,-1089700.8,-1089700.8,922.7957,1.000061
9,0.99993896,1.0,100.0,1000.367838117493,1.0,100.0,9.979281,245,1.0,101.07,1191825.5,17102.552009820938,2379.3022,-276.993,2.4816614e-05,0.9999937,244900,1.0,1.2100964,-276.99298,100,19032144,10.0,10.0,437.14435,-1248721.2,-1248721.2,1000.3678,1.000061
10,0.9999695,1.0000011,100.0,924.2034671018296,1.0,100.0,,245,1.0,93.45,985913.75,17105.865878582,2059.4675,-232.45749,1.8281731e-05,0.99999404,245000,1.0,1.2100964,-232.45749,100,19041489,10.0,10.0,362.98883,-1028543.0,-1028541.4,924.2034,1.000061
1,0.9999695,0.9999992,100.0,886.6127990680193,1.0,100.0,,246,1.0,89.69,957235.4,17111.31697320938,2149.044,-272.60272,5.002943e-06,0.9999945,245100,1.0,1.2100964,-272.60272,100,19050458,10.0,10.0,413.70728,-1003652.3,-1003651.8,886.6128,1.0000153
2,0.9999695,1.000001,100.0,952.2858802993941,1.0,100.0,,246,1.0,96.26,1035790.94,17115.500452518463,2069.3574,-255.77167,9.985733e-06,0.9999938,245200,1.0,1.2100964,-255.77165,100,19060084,10.0,10.0,359.08755,-1078831.6,-1078829.0,952.28577,1.0000305
3,0.9999695,0.9999989,100.0,966.5989459860472,1.0,100.0,,246,1.0,97.69,1078106.6,17119.811990737915,2619.2942,-316.31525,1.3693344e-05,0.9999943,245300,1.0,1.2100964,-316.31525,100,19069853,10.0,10.0,379.20328,-1147059.1,-1147059.1,966.5989,1.000061
4,0.9999695,1.0000001,100.0,936.611251911009,1.0,100.0,9.979694,246,1.0,94.69,1036298.7,17122.963447093964,2099.478,-242.89038,1.3585027e-05,0.9999939,245400,1.0,1.2100964,-242.89038,100,19079322,10.0,10.0,398.82178,-1080598.8,-1080598.8,936.6113,1.000061
5,0.9999695,0.9999995,100.0,955.7882712450445,1.0,100.0,9.98061,246,1.0,96.61,1025935.44,17125.853532075882,1919.5791,-232.90952,1.1810458e-05,0.99999404,245500,1.0,1.2100964,-232.90953,100,19088983,9.999999,9.999999,335.26788,-1062968.8,-1062968.8,955.78827,1.0000305
6,0.9999695,0.99999845,100.0,868.031985464484,1.0,100.0,,246,1.0,87.83,880717.94,17128.619948625565,2089.3823,-257.2749,9.5461855e-06,0.9999945,245600,1.0,1.2100964,-257.2749,100,19097766,9.999999,9.999999,356.70676,-924594.9,-924592.94,868.032,1.0000305
7,0.99993896,1.0000001,100.0,895.9959604338507,1.0,100.0,,246,1.0,90.63,1003855.06,17132.351598739624,3228.809,-401.1654,1.3611488e-05,0.99999404,245700,1.0,1.2100964,-401.1654,100,19106829,10.0,10.0,448.382,-1108632.0,-1108632.0,895.9959,1.0000305
8,0.99993896,0.9999968,100.0,928.7121234720308,1.0,100.0,,246,1.0,93.9,1043745.44,17135.5486471653,2069.3162,-265.058,1.3543204e-05,0.9999943,245800,1.0,1.2100964,-265.05798,100,19116219,9.999999,9.999999,425.72937,-1086782.9,-1086781.8,928.71216,1.0000305
9,0.9999695,0.9999976,100.0,974.5734922036514,1.0,100.0,,246,1.0,98.49,1102400.2,17140.15601181984,2199.2734,-288.06396,1.2097129e-05,0.9999939,245900,1.0,1.2100964,-288.06396,100,19126068,10.0,10.0,390.65576,-1151014.2,-1151011.8,974.5735,1.0000305
10,0.99993896,1.0000006,100.0,944.6809716615448,1.0,100.0,9.979134,246,1.0,95.5,1063403.9,17144.293491125107,2999.169,-369.0751,2.3777697e-05,0.9999937,246000,1.0,1.2100964,-369.07513,100,19135618,10.0,10.0,413.5041,-1153813.5,-1153806.9,944.681,1.000061
1,0.99998474,0.9999994,100.0,976.5869677616887,1.0,100.0,,247,1.0,98.69,1091543.9,17149.085023641586,2129.4038,-248.74353,4.6633236e-06,0.9999937,246100,1.0,1.2100964,-248.74353,100,19145487,10.0,10.0,371.24414,-1137116.1,-1137115.8,976.587,1.0000153
2,0.9999695,0.9999995,100.0,951.5884566836817,1.0,100.0,19.959312,247,1.0,96.19,1084059.2,17152.98805999756,2519.4453,-285.20142,8.204786e-06,0.9999939,246200,1.0,1.2100964,-285.20142,100,19155106,9.999999,9.999999,422.54,-1147855.1,-1147854.9,951.5885,1.0000305
3,0.9999695,0.99999803,100.0,967.1876901077234,1.0,100.0,,247,1.0,97.75,1089587.6,17157.208014965057,1949.4502,-239.35309,1.0169475e-05,0.9999939,246300,1.0,1.2100964,-239.35309,100,19164881,10.0,10.0,392.60422,-1127786.1,-1127782.5,967.18774,1.0000305
4,0.9998779,0.9999976,100.0,896.6036686431855,1.0,100.0,,247,1.0,90.69,1008666.94,17160.436609745026,2889.2263,-355.45605,1.758941e-05,0.9999944,246400,1.0,1.2100964,-355.45602,100,19173950,10.0,10.0,452.5275,-1092569.6,-1092563.5,896.6037,1.000061
5,0.99993896,1.0000002,100.0,951.1980664557781,1.0,100.0,,247,1.0,96.15,1018690.25,17164.36695933342,1829.3557,-232.2092,1.637066e-05,0.9999943,246500,1.0,1.2100964,-232.2092,100,19183565,9.999999,9.999999,337.50888,-1052324.8,-1052324.1,951.19806,1.0000305
6,0.9999695,0.9999989,100.0,919.9891095118996,1.0,100.0,,247,1.0,93.03,1005715.0,17167.789843559265,2279.3687,-268.51532,1.509442e-05,0.99999404,246600,1.0,1.2100964,-268.51532,100,19192868,10.0,10.0,399.17062,-1057931.8,-1057931.8,919.9891,1.0000305
7,0.99993896,0.9999978,100.0,959.1821895326156,1.0,100.0,,247,1.0,96.95,1090331.6,17171.17634177208,2269.3872,-283.8836,1.9832418e-05,0.9999937,246700,1.0,1.2100964,-283.88358,100,19202563,10.0,10.0,412.68488,-1142094.6,-1142092.1,959.1822,1.0000305
8,0.99993896,0.99999994,100.0,965.9848808046107,1.0,100.0,149.9111,247,1.0,97.63,1088584.4,17175.131330013275,2179.513,-265.5384,2.4405099e-05,0.9999939,246800,1.0,1.2100964,-265.53842,100,19212326,10.0,10.0,394.28168,-1136326.2,-1136326.2,965.98486,1.000061
9,0.99993896,1.0000017,100.0,942.2862204041938,1.0,100.0,9.979898,247,1.0,95.26,1028136.9,17178.826768875122,2659.3552,-330.12097,2.1110965e-05,0.9999943,246900,1.0,1.2100964,-330.12097,100,19221852,10.0,10.0,374.47623,-1099214.6,-1099214.6,942.2862,1.000061
10,0.9999695,1.0000015,100.0,930.5932680715655,1.0,100.0,9.979088,247,1.0,94.09,1052546.0,17181.743041992188,2339.2964,-295.09708,1.8665494e-05,0.9999939,247000,1.0,1.2100964,-295.09708,100,19231261,10.0,10.0,431.90533,-1107546.5,-1107544.6,930.59326,1.0000458
1,0.9999695,1.0000001,100.0,946.3911589548156,1.0,100.0,,248,1.0,95.67,1087092.0,17185.31289768219,3229.1924,-384.33966,6.649485e-06,0.9999943,247100,1.0,1.2100964,-384.33966,100,19240828,10.0,10.0,437.53537,-1191895.2,-1191893.9,946.3911,1.0000305
2,0.9999695,0.99999946,100.0,942.6913806475429,1.0,100.0,,248,1.0,95.3,1084363.8,17189.144264936447,2079.3625,-273.59845,9.801128e-06,0.99999404,247200,1.0,1.2100964,-273.59845,100,19250358,10.0,10.0,442.3788,-1127820.6,-1127818.9,942.6914,1.0000305
3,0.9999695,0.99999887,100.0,944.7998682682312,1.0,100.0,,248,1.0,95.51,1024385.7,17192.696713924408,1859.5004,-213.23108,1.1741365e-05,0.9999943,247300,1.0,1.2100964,-213.23108,100,19259909,10.0,10.0,362.9621,-1059137.2,-1059137.2,944.79987,1.0000305
4,0.99993896,0.9999991,100.0,938.2018228488083,1.0,100.0,9.9800005,248,1.0,94.85,1056140.2,17196.044135332108,2129.4932,-256.83258,1.3617129e-05,0.99999356,247400,1.0,1.2100964,-256.83258,100,19269394,10.0,10.0,419.42935,-1101716.8,-1101716.0,938.2019,1.0000305
5,0.9999695,1.0000012,100.0,982.9860594483257,1.0,100.0,9.97986,248,1.0,99.33,1129020.1,17200.39971923828,1919.5806,-232.13565,1.2578292e-05,0.9999938,247500,1.0,1.2100964,-232.13565,100,19279327,9.999999,9.999999,403.43423,-1166054.5,-1166053.5,982.9861,1.0000305
6,0.9999695,0.9999988,100.0,949.7028466345083,1.0,100.0,19.965004,248,1.0,96.0,1036751.4,17205.50647711754,1869.2972,-220.87297,1.0421592e-05,0.9999937,247600,1.0,1.2100964,-220.87297,100,19288927,10.0,10.0,367.17593,-1071872.4,-1071870.0,949.7028,1.0000305
7,0.9999695,0.99999976,100.0,857.1144301823253,1.0,100.0,9.9795,248,1.0,86.74,898663.9,17210.00414276123,1919.419,-232.8171,1.2548067e-05,0.99999475,247700,1.0,1.2100964,-232.81711,100,19297601,9.999999,9.999999,404.9927,-935692.44,-935691.06,857.11444,1.0000305
8,0.99993896,1.0000006,100.0,944.2836056973308,1.0,100.0,89.925644,248,1.0,95.46,1013100.0,17213.933217287064,2409.4492,-291.20905,1.6657406e-05,0.99999416,247800,1.0,1.2100964,-291.20905,100,19307147,10.0,10.0,348.46545,-1071447.8,-1071446.8,944.28357,1.000061
9,0.9999695,1.0,100.0,942.5833526528156,1.0,100.0,,248,1.0,95.29,1087377.0,17217.607115983963,2469.458,-299.96667,1.3132693e-05,0.99999344,247900,1.0,1.2100964,-299.96667,100,19316676,10.0,10.0,445.9984,-1148667.6,-1148666.2,942.58344,1.0000305
10,0.9999695,1.0000001,100.0,961.1957241157053,1.0,100.0,,248,1.0,97.15,1093472.8,17221.603989362717,1949.4268,-254.28223,1.5626714e-05,0.9999943,248000,1.0,1.2100964,-254.28221,100,19326391,10.0,10.0,411.79843,-1131668.6,-1131666.8,961.1958,1.0000305
1,1.0,1.0,100.0,903.8982708626992,1.0,100.0,,249,1.0,91.42,1013117.0,17225.6278796196,2219.2405,-262.10553,,0.99999404,248100,1.0,1.2100964,-262.10553,100,19335533,10.0,10.0,442.81485,-1062615.2,-1062615.2,903.89825,1.0
2,1.0,1.0,100.0,864.1125157957606,1.0,100.0,,249,1.0,87.44,904375.6,17228.716042518616,1789.507,-226.08168,,0.9999943,248200,1.0,1.2100964,-226.08168,100,19344277,10.0,10.0,397.09598,-936560.2,-936560.2,864.1125,1.0
3,1.0,1.0,100.0,961.4884253690261,1.0,100.0,,249,1.0,97.18,1089069.6,17231.755402326584,2289.2778,-273.5861,,0.9999939,248300,1.0,1.2100964,-273.5861,100,19353995,10.0,10.0,405.72107,-1141741.4,-1141741.4,961.4885,1.0
4,1.0,1.0,100.0,884.6224086366922,1.0,100.0,,249,1.0,89.49,948919.6,17234.4920065403,1929.1324,-229.2373,,0.99999416,248400,1.0,1.2100964,-229.2373,100,19362944,9.999999,9.999999,407.876,-986322.5,-986322.5,884.62244,1.0
5,0.9999695,0.9999994,100.0,881.621580746453,1.0,100.0,,249,1.0,89.19,964448.4,17237.32408595085,1949.4323,-250.484,4.294514e-06,0.99999475,248500,1.0,1.2100964,-250.484,100,19371863,9.999999,9.999999,432.65732,-1002643.1,-1002642.56,881.6216,1.0000153
6,0.9999695,0.9999995,100.0,887.4092029058172,1.0,100.0,,249,1.0,89.77,957415.5,17241.290977478027,1849.4723,-229.35838,9.80228e-06,0.9999945,248600,1.0,1.2100964,-229.35838,100,19380840,9.999999,9.999999,412.21655,-991796.8,-991793.2,887.40924,1.0000305
7,0.99993896,1.0000014,100.0,926.6856489108402,1.0,100.0,,249,1.0,93.7,975611.75,17245.99801135063,1749.25,-226.30933,1.3146969e-05,0.9999939,248700,1.0,1.2100964,-226.30933,100,19390210,10.0,10.0,341.85486,-1006364.9,-1006364.56,926.6856,1.000061
8,0.9999695,1.0000048,100.0,894.0072304203322,1.0,100.0,,249,1.0,90.43,926265.4,17251.36432814598,1639.5964,-209.42068,1.4980354e-05,0.99999464,248800,1.0,1.2100964,-209.42068,100,19399253,10.0,10.0,356.38687,-953284.0,-953283.5,894.00726,1.000061
