ESSRenyiHarmonic,Bound,TimeElapsed,Inner Iteration,EmpiricalD2Harmonic,MinTargetPdf,InitialReturnMax,EpLenMean,EpRewMean,MinIW,MinBehavPdf,ReturnStepMax,StdIW,EpisodesSoFar,InitialReturnMin,EpThisIter,ReturnMeanIW,ReturnStepMaxmin,EmpiricalD2Arithmetic,Iteration,DivergenceHarmonic,InitialBound,TimestepsSoFar,ESSRenyiArithmetic,InitialReturnStd,MeanEntropy,MaxIW,InitialReturnMean,MeanIW,MeanD2-0
100.0,-561886.75,15215.249842643738,1,1.0,-167.44315,1549.6442,68.76,677.3729339950073,0.9999542,-167.44315,10.0,1.831475e-05,108100,,100,537751.94,10.0,1.0,217,0.99999094,-561889.9,6207364,100.0,280.92886,1.0700645,1.000061,677.37286,0.9999971,1.0
100.0,-568218.44,15221.707900762558,2,1.0,-159.7308,1519.5803,71.58,705.5673189690482,0.99990845,-159.7308,10.0,3.7691378e-05,108200,249.87213,100,545011.0,10.0,1.0,217,0.99999046,-568219.3,6214522,100.0,217.23442,1.0700645,1.0001068,705.5673,0.99998903,1.0
100.0,-548264.0,15227.995366096497,3,1.0,-145.49916,1369.7262,70.78,697.5671301780483,0.99990845,-145.49911,10.0,4.280761e-05,108300,89.91264,100,529408.06,10.0,1.0,217,0.99999034,-548264.25,6221600,100.0,206.90561,1.0700645,1.0000992,697.56714,1.0000001,1.0
100.0,-548794.3,15234.681780099869,4,1.0,-139.46323,1179.7617,70.25,692.2791025923278,0.9999542,-139.46317,10.0,2.2073222e-05,108400,,100,534805.9,10.0,1.0,217,0.99999094,-548799.6,6228625,100.0,235.70642,1.0700645,1.000061,692.2791,0.99999595,1.0
100.0,-505831.16,15244.768865823746,5,1.0,-130.88104,1059.6196,68.69,676.6710004437238,0.9998246,-130.8811,10.0,7.947358e-05,108500,,100,494546.72,10.0,1.0,217,0.9999912,-505831.9,6235494,100.0,191.46272,1.0700645,1.0002136,676.671,1.0000097,1.0
100.0,-531999.5,15250.089304685593,1,1.0,-157.96992,1399.7102,68.66,676.3775336663654,1.0,-157.96992,9.999999,,108600,,100,512309.0,9.999999,1.0,218,0.9999912,-531999.5,6242360,100.0,234.1419,1.0700645,1.0,676.3775,1.0,1.0
100.0,-487276.6,15254.246485233307,2,1.0,-128.20331,1089.7048,66.45,654.2811142779183,0.99998474,-128.20331,10.0,7.843609e-06,108700,,100,475342.25,10.0,1.0,218,0.9999913,-487276.9,6249005,100.0,217.39093,1.0700645,1.0000153,654.2811,0.9999993,1.0
100.0,-550554.56,15263.300871133804,3,1.0,-180.84676,1459.5134,68.97,679.4646540478602,0.99993896,-180.84677,10.0,2.1009348e-05,108800,,100,529145.56,10.0,1.0,218,0.9999907,-550558.7,6255902,100.0,259.7632,1.0700645,1.0000458,679.4646,0.9999983,1.0
100.0,-567494.25,15273.431364774704,4,1.0,-176.48103,1619.582,70.23,692.0664404219298,0.9999161,-176.48102,10.0,3.1345906e-05,108900,,100,541131.75,10.0,1.0,218,0.9999912,-567495.0,6262925,100.0,249.35811,1.0700645,1.0000763,692.0664,0.99999636,1.0
100.0,-598640.25,15278.46165394783,5,1.0,-155.13821,1399.6089,73.72,726.9559384168143,0.9999695,-155.13821,10.0,1.4080207e-05,109000,179.9128,100,578952.6,10.0,1.0,218,0.9999902,-598646.25,6270297,100.0,224.69202,1.0700645,1.0000305,726.95593,1.0000023,1.0
100.0,-589489.4,15287.785109043121,1,1.0,-158.31686,1549.64,70.99,699.6614856362374,0.9999695,-158.31686,10.0,9.6834565e-06,109100,,100,565354.7,10.0,1.0,219,0.9999907,-589491.25,6277396,100.0,275.37314,1.0700645,1.0000229,699.6615,0.9999983,1.0
100.0,-624898.4,15294.337538003922,2,1.0,-154.98254,1419.6726,74.07,730.4649752215549,0.99993896,-154.98254,9.999999,1.64585e-05,109200,,100,604642.25,9.999999,1.0,219,0.9999907,-624898.4,6284803,100.0,266.5754,1.0700645,1.0000458,730.4649,1.000002,1.0
100.0,-546202.3,15298.806842803955,3,1.0,-163.84007,1499.5695,69.94,689.1764749244153,0.9999695,-163.84006,9.999999,1.5714299e-05,109300,69.96059,100,523602.06,9.999999,1.0,219,0.99999106,-546203.4,6291797,100.0,220.54474,1.0700645,1.0000305,689.1765,0.99999976,1.0
100.0,-521336.5,15306.31810426712,4,1.0,-114.64819,1139.6388,69.16,681.3641543649755,0.9999542,-114.64819,10.0,1.3651478e-05,109400,,100,508283.38,10.0,1.0,219,0.9999908,-521336.5,6298713,100.0,209.82402,1.0700645,1.0000305,681.36414,1.0000013,1.0
100.0,-607528.7,15310.279464483261,5,1.0,-154.43141,1429.5981,74.6,735.7620291827893,0.9999542,-154.4314,10.0,1.536106e-05,109500,,100,586988.3,10.0,1.0,219,0.99999034,-607528.9,6306173,100.0,213.64531,1.0700645,1.0000305,735.762,0.99999857,1.0
100.0,-617582.6,15315.079264879227,1,1.0,-159.88803,1559.7134,74.26,732.3581774886162,0.9998474,-159.88803,10.0,4.6006906e-05,109600,49.958122,100,593133.1,10.0,1.0,220,0.99999046,-617592.25,6313599,100.0,238.31546,1.0700645,1.0001221,732.35815,0.9999916,1.0
100.0,-619429.3,15326.366452932358,2,1.0,-185.22696,1599.491,74.0,729.7543279587184,0.99978644,-185.2269,10.0,0.000109502485,109700,,100,593716.8,10.0,1.0,220,0.99999046,-619429.3,6320999,100.0,247.3349,1.0700645,1.0003968,729.7544,1.0000151,1.0
100.0,-564369.8,15330.161499977112,3,1.0,-149.72609,1419.7026,70.9,698.7598939042969,0.99978644,-149.72614,9.999999,8.5793996e-05,109800,,100,544112.8,9.999999,1.0,220,0.9999907,-564369.8,6328089,100.0,236.3181,1.0700645,1.0002443,698.75995,1.0000035,1.0
100.0,-607617.3,15333.989574670792,4,1.0,-196.17462,1739.471,72.71,716.8559960214327,0.99978644,-196.1746,10.0,9.6792064e-05,109900,9.979291,100,577207.44,10.0,1.0,220,0.99999,-607617.3,6335360,100.0,251.69215,1.0700645,1.0003281,716.8561,0.999988,1.0
100.0,-590945.75,15337.993219614029,5,1.0,-141.29044,1349.6799,73.67,726.4545138583555,0.99974066,-141.29031,10.0,9.6194126e-05,110000,219.83832,100,572637.7,10.0,1.0,220,0.9999902,-590945.75,6342727,100.0,211.93817,1.0700645,1.0002289,726.4545,0.9999926,1.0
100.0,-561491.4,15341.778946638107,1,1.0,-144.6557,1339.718,70.4,693.7643454628499,1.0,-144.6557,10.0,,110100,,100,543452.56,10.0,1.0,221,0.99999106,-561491.4,6349767,100.0,249.2862,1.0700645,1.0,693.7644,1.0,1.0
100.0,-563597.75,15344.940408706665,2,1.0,-146.39514,1339.575,70.65,696.277860117689,1.0,-146.39514,10.0,,110200,,100,545562.8,10.0,1.0,221,0.9999912,-563597.75,6356832,100.0,246.49536,1.0700645,1.0,696.27783,1.0,1.0
100.0,-509508.16,15348.247601032257,3,1.0,-125.17345,1139.6812,68.39,673.6644743480971,1.0,-125.17345,10.0,,110300,9.983174,100,496454.06,10.0,1.0,221,0.99999106,-509508.16,6363671,100.0,206.471,1.0700645,1.0,673.6644,1.0,1.0
100.0,-556566.4,15351.759518384933,4,1.0,-137.05244,1239.6449,71.71,706.8515142604722,1.0,-137.05244,10.0,,110400,219.91315,100,541121.8,10.0,1.0,221,0.9999908,-556566.4,6370842,100.0,203.67314,1.0700645,1.0,706.85156,1.0,1.0
100.0,-511781.0,15355.521614074707,5,1.0,-158.86966,1469.6902,67.37,663.4808306878031,0.8551887,-158.86966,9.999999,0.079309285,110500,9.980222,100,489924.9,9.999999,1.0,221,1.0136254,-514949.4,6377579,100.0,230.29109,1.0700645,1.2608051,663.48083,0.9940813,1.0
100.0,-653571.56,15366.331897974014,1,1.0,-174.9119,1769.4899,76.03,750.0413617802178,0.99998474,-174.9119,10.0,7.2405883e-06,110600,,100,622102.8,10.0,1.0,222,1.0000037,-653572.56,6385182,100.0,244.01196,1.0700506,1.0000153,750.0413,0.99999845,1.0
100.0,-612948.4,15372.988450288773,2,1.0,-161.61871,1649.6598,73.26,722.3639516011211,0.9999695,-161.61871,10.0,1.0801914e-05,110700,9.979326,100,585597.44,10.0,1.0,222,1.0000039,-612948.6,6392508,100.0,252.56287,1.0700506,1.0000305,722.3639,1.0000002,1.0
100.0,-537906.3,15377.667436122894,3,1.0,-143.56383,1249.6892,70.34,693.1649948001972,0.9999695,-143.56384,10.0,1.0331567e-05,110800,,100,522210.38,10.0,1.0,222,1.0000037,-537906.56,6399542,100.0,204.28687,1.0700506,1.0000305,693.1651,0.9999992,1.0
100.0,-626215.44,15384.467201709747,4,1.0,-187.29346,1639.5531,73.49,724.6602796343873,0.6062531,-187.29346,10.0,0.12836924,110900,,100,598576.9,10.0,1.0,222,1.046558,-639176.1,6406891,100.0,295.00482,1.0700506,1.4347526,724.66034,0.99008995,1.0
98.45695,-681822.56,15400.527623414993,5,1.0156723,-217.3811,1979.4354,74.19,731.6582490084132,0.60670656,-217.42982,10.0,0.20950732,111000,9.98054,100,640551.4,10.0,1.0156723,222,1.098407,-681825.94,6414310,98.45695,278.37885,1.0700506,1.5889504,731.6582,1.0443248,1.0156723
100.0,-577595.94,15405.21916604042,1,1.0,-145.04141,1429.6417,73.25,722.2513538039846,0.9999695,-145.04141,10.0,6.5346267e-06,111100,229.90108,100,557054.25,10.0,1.0,223,0.9999989,-577596.75,6421635,100.0,188.17027,1.0701119,1.0000153,722.2512,0.9999994,1.0
100.0,-609482.6,15411.707176685333,2,1.0,-163.08517,1539.762,74.47,734.4627016879706,0.9999695,-163.08517,10.0,1.4186571e-05,111200,179.95438,100,585654.5,10.0,1.0,223,0.9999993,-609485.5,6429082,100.0,214.99297,1.0701119,1.0000305,734.4627,0.99999756,1.0
100.0,-547425.44,15416.36544084549,3,1.0,-163.45981,1499.664,68.83,678.0731403176592,0.7958596,-163.45984,9.999999,0.08306043,111300,,100,524619.7,9.999999,1.0,223,1.0180014,-551959.0,6435965,100.0,263.7629,1.0701119,1.1978207,678.0732,0.99941957,1.0
99.35067,-619921.7,15430.361757278442,4,1.0065358,-180.25882,1609.6431,74.68,736.5605202210129,0.7154316,-180.2368,9.999999,0.15353917,111400,249.90306,100,593367.06,9.999999,1.0065358,223,1.0399116,-619921.7,6443433,99.35067,211.25189,1.0701119,1.514014,736.56055,1.0104938,1.0065358
99.3682,-593586.44,15434.278448104858,5,1.0063581,-188.86646,1639.6333,72.81,717.8568296843576,0.61508644,-188.7973,9.999999,0.14128755,111500,109.903206,100,566047.5,9.999999,1.0063581,223,1.0388236,-593586.44,6450714,99.3682,236.88684,1.0701119,1.4849342,717.8568,0.99525315,1.0063581
100.0,-516856.1,15437.77245092392,1,1.0,-118.36563,1149.7266,69.18,681.5674691366912,0.99998474,-118.36563,10.0,6.1715537e-06,111600,,100,503570.8,10.0,1.0,224,0.99999595,-516856.8,6457632,100.0,197.57863,1.0700543,1.0000153,681.5675,0.9999988,1.0
100.0,-582822.7,15446.669575929642,2,1.0,-177.8664,1559.5419,71.8,707.7639420325629,0.80380464,-177.86641,9.999998,0.072709784,111700,,100,558183.06,9.999998,1.0,224,1.0160503,-586350.94,6464812,100.0,246.93289,1.0700543,1.2036562,707.7639,1.0033821,1.0
99.472,-587499.8,15456.236735343933,3,1.005308,-181.11438,1709.4915,71.79,707.6581949633115,0.64695024,-181.07642,10.0,0.14379872,111800,109.892685,100,557655.5,10.0,1.005308,224,1.0325007,-587501.8,6471991,99.472,280.39954,1.0700543,1.7223961,707.6582,0.9906147,1.005308
99.38117,-563061.2,15461.331547737122,4,1.0062268,-149.46112,1429.6118,70.74,697.1602040024306,0.6913599,-149.35013,10.0,0.1506743,111900,,100,542132.06,10.0,1.0062268,224,1.0381608,-563062.6,6479065,99.38117,222.76662,1.0700543,1.5301553,697.16016,1.0315813,1.0062268
99.46222,-574724.3,15468.449361562729,5,1.0054069,-135.53082,1379.716,73.08,720.570221369756,0.5475285,-135.49292,9.999999,0.15244448,112000,9.979411,100,555278.56,9.999999,1.0054069,224,1.0330585,-574725.8,6486373,99.46222,232.04878,1.0700543,1.5053641,720.57025,0.975902,1.0054069
100.0,-592563.3,15477.685260295868,1,1.0,-175.3045,1509.7001,72.05,710.2571402904927,0.99998474,-175.3045,10.0,7.0521537e-06,112100,,100,569656.6,10.0,1.0,225,0.9999913,-592563.4,6493578,100.0,255.32617,1.0700871,1.0000153,710.2572,1.0000004,1.0
100.0,-554073.1,15482.959460020065,2,1.0,-129.48181,1169.6487,71.67,706.4705643321242,0.9999695,-129.48181,10.0,1.0531627e-05,112200,9.98055,100,540323.5,10.0,1.0,225,0.99999154,-554073.1,6500745,100.0,203.03258,1.0700871,1.0000305,706.4705,1.000001,1.0
100.0,-612918.8,15486.756900072098,3,1.0,-176.76218,1639.6858,72.79,717.6712232689381,0.99993896,-176.76218,9.999999,1.062631e-05,112300,,100,585897.8,9.999999,1.0,225,0.99999154,-612919.1,6508024,100.0,266.1701,1.0700871,1.0000305,717.67114,0.9999998,1.0
100.0,-622459.1,15491.465144872665,4,1.0,-182.30698,1669.6101,72.62,715.973758343959,0.99978644,-182.30698,10.0,7.712398e-05,112400,,100,594442.8,10.0,1.0,225,0.9999913,-622466.2,6515286,100.0,286.06024,1.0700871,1.0001831,715.97375,0.9999991,1.0
100.0,-530968.5,15502.65069437027,5,1.0,-154.54472,1419.658,68.79,677.663340877982,0.99955755,-154.54482,9.999999,0.00014431842,112500,,100,510712.75,9.999999,1.0,225,0.9999919,-530970.06,6522165,100.0,226.88843,1.0700871,1.0003357,677.6633,1.0000088,1.0
100.0,-568566.5,15510.627294063568,1,1.0,-129.36409,1199.6658,72.01,709.8671380364868,1.0,-129.36409,10.0,,112600,,100,554102.06,10.0,1.0,226,0.99999154,-568566.5,6529366,100.0,224.03284,1.0700871,1.0,709.8672,1.0,1.0
100.0,-584788.8,15514.708846092224,2,1.0,-195.50287,1679.5093,71.52,704.9595783917085,0.9999695,-195.50287,9.999999,5.7725983e-06,112700,99.91921,100,556439.3,9.999999,1.0,226,0.99999154,-584789.25,6536518,100.0,243.86838,1.0700871,1.0000153,704.9596,0.99999994,1.0
100.0,-555964.1,15521.12517285347,3,1.0,-159.04587,1429.6699,70.24,692.160254741347,0.99981695,-159.04587,10.0,7.5219614e-05,112800,,100,535421.7,10.0,1.0,226,0.99999154,-555971.9,6543542,100.0,237.36678,1.0700871,1.0001984,692.16034,1.0000002,1.0
100.0,-641275.1,15531.624998092651,4,1.0,-177.19012,1669.6362,74.65,736.2600929924088,0.9995728,-177.18994,10.0,0.00016244956,112900,,100,613257.94,10.0,1.0,226,0.99999106,-641278.8,6551007,100.0,266.83694,1.0700871,1.0003511,736.26013,0.9999823,1.0
100.0,-565025.6,15538.580160617828,5,1.0,-127.952545,1259.7369,72.16,711.3679517464875,0.60531944,-127.95254,10.0,0.10691177,113000,89.95532,100,548819.8,10.0,1.0,226,1.0324234,-572994.4,6558223,100.0,225.81805,1.0700871,1.2644947,711.3679,1.0006698,1.0
100.0,-571522.9,15554.373032331467,1,1.0,-154.44229,1439.554,71.35,703.254448142304,0.9999237,-154.44229,10.0,1.9762943e-05,113100,79.91472,100,550695.25,10.0,1.0,227,1.000005,-571525.5,6565358,100.0,236.91986,1.0700035,1.0000381,703.2544,0.99999464,1.0
100.0,-588127.8,15559.184463739395,2,1.0,-168.21103,1409.6598,71.58,705.5714861272038,0.9998932,-168.211,9.999998,4.136306e-05,113200,9.980858,100,568156.25,9.999998,1.0,227,1.0000048,-588127.8,6572516,100.0,265.177,1.0700035,1.0001068,705.5715,1.0000064,1.0
100.0,-554323.3,15562.87317276001,3,1.0,-141.15845,1369.5615,70.53,695.0680254300834,0.80514264,-141.15846,9.999999,0.08448914,113300,,100,535228.5,9.999999,1.0,227,1.0259833,-559485.75,6579569,100.0,239.82323,1.0700035,1.2192763,695.068,0.994172,1.0
99.15032,-554078.75,15574.153043031693,4,1.0085696,-138.38757,1279.6177,72.11,710.8492030151588,0.6593379,-138.20937,10.0,0.16463988,113400,9.980838,100,537194.5,10.0,1.0085696,227,1.0526384,-554080.94,6586780,99.15032,208.17682,1.0700035,1.4663583,710.84924,0.97859937,1.0085696
99.11179,-643351.94,15579.853347063065,5,1.0089617,-165.74454,1499.6841,75.07,740.466133336548,0.6001966,-165.79916,10.0,0.18484578,113500,69.957214,100,620133.6,10.0,1.0089617,227,1.055111,-643358.2,6594287,99.11179,244.71458,1.0700035,1.6015105,740.4662,1.0206766,1.0089617
100.0,-547868.4,15588.790349721909,1,1.0,-135.30261,1249.5419,69.54,685.1803516526338,0.99998474,-135.30261,10.0,2.8383079e-06,113600,,100,532176.2,10.0,1.0,228,0.99999535,-547868.44,6601241,100.0,250.40791,1.0700728,1.0000153,685.1803,0.9999997,1.0
100.0,-581945.7,15594.588515758514,2,1.0,-162.27405,1569.5449,70.87,698.4692590725407,0.99998474,-162.27405,10.0,7.3047963e-06,113700,,100,557186.94,10.0,1.0,228,0.9999956,-581945.7,6608328,100.0,263.30212,1.0700728,1.0000153,698.4693,0.9999995,1.0
100.0,-551360.0,15598.837567329407,3,1.0,-136.18736,1349.65,71.11,700.8757889405839,0.9999695,-136.18735,10.0,1.1761457e-05,113800,,100,533052.75,10.0,1.0,228,0.99999535,-551360.9,6615439,100.0,204.51761,1.0700728,1.0000305,700.8758,0.9999995,1.0
100.0,-607591.06,15606.513062477112,4,1.0,-162.51369,1309.5459,74.46,734.3598284264892,0.99990845,-162.51369,10.0,2.6448251e-05,113900,,100,590355.6,10.0,1.0,228,0.99999535,-607594.94,6622885,100.0,225.99344,1.0700728,1.000061,734.35986,0.9999969,1.0
100.0,-524354.44,15615.423478364944,5,1.0,-154.20615,1509.6733,68.22,671.971865419065,0.99993896,-154.20615,10.0,3.0383799e-05,114000,9.979144,100,501448.56,10.0,1.0,228,0.9999958,-524356.5,6629707,100.0,223.38533,1.0700728,1.000061,671.97186,1.0000035,1.0
100.0,-678326.7,15621.186836242676,1,1.0,-215.78802,2069.5088,75.23,742.0620660493573,0.9999695,-215.78802,10.0,1.5554557e-05,114100,,100,635282.0,10.0,1.0,229,1.0000125,-678330.75,6637230,100.0,290.91223,1.0700728,1.0000305,742.06213,0.9999972,1.0
100.0,-603142.1,15627.996882915497,2,1.0,-145.55771,1409.5538,74.05,730.2634329637569,0.9998627,-145.55771,10.0,5.270772e-05,114200,,100,583173.5,10.0,1.0,229,1.0000119,-603144.8,6644635,100.0,223.36508,1.0700728,1.0001373,730.2635,0.99999857,1.0
100.0,-612212.94,15635.212003469467,3,1.0,-148.6573,1449.66,74.89,738.6585574142541,0.9998474,-148.65729,10.0,7.1080576e-05,114300,229.92923,100,591091.8,10.0,1.0,229,1.0000118,-612212.94,6652124,100.0,213.23389,1.0700728,1.0002289,738.65857,1.0000087,1.0
100.0,-631701.8,15639.556991577148,4,1.0,-167.42725,1519.4519,74.22,731.9511172694637,0.99978644,-167.42722,9.999999,9.363347e-05,114400,9.979293,100,608498.0,9.999999,1.0,229,1.000012,-631704.8,6659546,100.0,269.7432,1.0700728,1.0002823,731.9511,0.9999896,1.0
100.0,-566891.5,15648.5979180336,5,1.0,-143.53043,1319.6942,71.68,706.5589308837909,0.99969494,-143.53043,10.0,0.00011039298,114500,9.979635,100,549387.75,10.0,1.0,229,1.0000116,-566891.8,6666714,100.0,223.9981,1.0700728,1.0003204,706.5589,0.9999907,1.0
100.0,-656404.1,15653.751214027405,1,1.0,-175.8464,1599.4901,76.39,753.6447445426477,0.7868756,-175.8464,10.0,0.075257786,114600,9.982031,100,630445.7,10.0,1.0,230,1.0192142,-661535.1,6674353,100.0,260.465,1.0700728,1.2641377,753.6448,0.9948199,1.0
99.3331,-643671.94,15661.073580265045,2,1.0067137,-175.59467,1739.5419,74.75,737.2541797539113,0.5986417,-175.53607,9.999999,0.14641267,114700,9.979453,100,612636.9,9.999999,1.0067137,230,1.0413581,-643671.94,6681828,99.3331,262.05814,1.0700728,1.4802513,737.25415,1.018981,1.0067137
99.392105,-611295.4,15665.510933876038,3,1.0061162,-150.07826,1349.6057,75.79,747.6559738289269,0.5721351,-149.98965,10.0,0.16068648,114800,9.981887,100,592648.2,10.0,1.0061162,230,1.0376115,-611296.2,6689407,99.392105,207.28604,1.0700728,1.5569104,747.656,0.99978197,1.0061162
99.42032,-584710.9,15672.09216594696,4,1.0058306,-143.80475,1289.7251,72.65,716.2659155853465,0.67364633,-143.83975,10.0,0.14634925,114900,,100,567695.7,10.0,1.0058306,230,1.0359039,-584710.9,6696672,99.42032,227.21541,1.0700728,1.4471091,716.26587,1.0042528,1.0058306
99.45539,-562029.7,15675.469446897507,5,1.0054759,-161.17044,1569.5825,71.19,701.6695395657803,0.65151715,-161.10939,10.0,0.1463477,115000,,100,536856.3,10.0,1.0054759,230,1.0336671,-562030.25,6703791,99.45539,257.53043,1.0700728,1.5270532,701.66956,0.9914708,1.0054759
100.0,-666565.2,15680.643262386322,1,1.0,-188.56027,1669.5569,77.28,762.5501969066779,1.0,-188.56027,9.999999,,115100,129.96873,100,638550.4,9.999999,1.0,231,1.0000135,-666565.2,6711519,100.0,238.88828,1.0700506,1.0,762.5502,1.0,1.0
100.0,-640297.25,15684.012177228928,2,1.0,-195.65503,1619.6475,74.97,739.450822071137,0.9999695,-195.65503,10.0,7.3341525e-06,115200,9.981888,100,613932.3,10.0,1.0,231,1.0000135,-640297.75,6719016,100.0,259.12415,1.0700506,1.0000153,739.4508,0.99999976,1.0
100.0,-569083.3,15690.11646080017,3,1.0,-132.30829,1239.6317,72.98,719.561631374334,0.7715384,-132.30829,10.0,0.08992857,115300,,100,553447.94,10.0,1.0,231,1.0248975,-574330.3,6726314,100.0,202.77448,1.0700506,1.1934878,719.56165,0.995028,1.0
99.144356,-621678.6,15698.327385902405,4,1.0086303,-155.06598,1509.5474,74.31,732.8470733279839,0.6184179,-155.09378,9.999999,0.17211916,115400,,100,598176.56,9.999999,1.0086303,231,1.053078,-621680.75,6733745,99.144356,251.81694,1.0700506,1.3865842,732.8471,1.0087271,1.0086303
99.12662,-678194.9,15705.664769649506,5,1.0088108,-214.45221,1919.4941,74.77,737.4577049328842,0.6383505,-214.52457,10.0,0.16697975,115500,,100,640173.2,10.0,1.0088108,231,1.0542666,-678203.2,6741222,99.12662,286.76468,1.0700506,1.4743229,737.45776,0.99882257,1.0088108
100.0,-565985.44,15713.569549560547,1,1.0,-144.45007,1299.7313,71.65,706.2610074018712,0.99998474,-144.45007,10.0,4.815598e-06,115600,109.94384,100,549007.4,10.0,1.0,232,0.9999906,-565985.6,6748387,100.0,224.06017,1.0701478,1.0000153,706.261,0.9999997,1.0
100.0,-503625.28,15719.565164804459,2,1.0,-170.17596,1499.5876,65.57,645.4920014255742,0.9999542,-170.17596,9.999999,1.901838e-05,115700,,100,481024.47,9.999999,1.0,232,0.9999913,-503626.22,6754944,100.0,253.70311,1.0701478,1.0000458,645.492,0.9999993,1.0
100.0,-558753.6,15724.437262773514,3,1.0,-147.8415,1429.7198,71.05,700.2703349860125,0.99993896,-147.84152,10.0,2.1371257e-05,115800,79.941574,100,538209.75,10.0,1.0,232,0.9999908,-558757.0,6762049,100.0,218.70265,1.0701478,1.0000916,700.2703,1.0000008,1.0
100.0,-637759.7,15730.512370347977,4,1.0,-157.38116,1529.5945,76.13,751.0499170435254,0.99993896,-157.38113,9.999999,2.0910373e-05,115900,,100,614245.4,9.999999,1.0,232,0.99998987,-637760.1,6769662,100.0,223.99318,1.0701478,1.0000534,751.0499,0.99999803,1.0
100.0,-573745.3,15735.244184017181,5,1.0,-176.56656,1529.6001,71.04,700.170582797505,0.9999542,-176.56656,10.0,1.9884681e-05,116000,,100,550230.8,10.0,1.0,232,0.9999906,-573745.3,6776766,100.0,244.93391,1.0701478,1.000061,700.17065,1.0000017,1.0
100.0,-614679.5,15738.969949483871,1,1.0,-157.54306,1479.6271,74.69,736.6543695076235,0.9996797,-157.54306,10.0,0.00011625074,116100,9.980906,100,592676.4,10.0,1.0,233,0.99999,-614693.75,6784235,100.0,223.6761,1.0701478,1.0002594,736.65436,0.9999953,1.0
100.0,-674430.75,15751.506582975388,2,1.0,-160.55388,1479.584,77.92,768.948619971409,0.99951947,-160.55405,10.0,0.0002021445,116200,9.981219,100,652428.9,10.0,1.0,233,0.99998987,-674432.7,6792027,100.0,247.24161,1.0701478,1.0005189,768.9486,1.0000176,1.0
100.0,-630028.8,15757.936079025269,3,1.0,-217.17752,1949.5212,73.27,722.4758004324743,0.9994814,-217.17741,9.999999,0.000189979,116300,,100,591831.2,9.999999,1.0,233,0.99999034,-630032.25,6799354,100.0,264.35266,1.0701478,1.0005647,722.47577,0.99996686,1.0
100.0,-591260.56,15766.141221046448,4,1.0,-183.84528,1629.4717,72.64,716.1473270435279,0.9992679,-183.84529,9.999999,0.00024802133,116400,,100,564575.1,9.999999,1.0,233,0.99999034,-591265.3,6806618,100.0,227.3992,1.0701478,1.0006716,716.1473,1.0000068,1.0
100.0,-620587.5,15771.073006629944,5,1.0,-205.53348,1879.4884,73.14,721.161169352737,0.73081225,-205.53336,9.999999,0.09789239,116500,9.980365,100,584542.9,9.999999,1.0,233,1.030761,-628069.06,6813932,100.0,269.2691,1.0701478,1.2701898,721.16125,1.0046059,1.0
100.0,-633170.7,15781.141962528229,1,1.0,-198.30424,1789.5499,73.21,721.8610641092537,0.87886864,-198.30424,9.999999,0.04186993,116600,,100,600883.3,9.999999,1.0,234,1.006294,-634609.6,6821253,100.0,285.2018,1.070064,1.1461908,721.86115,1.0016792,1.0
99.8028,-608251.5,15789.24250459671,2,1.0019759,-201.52136,1979.6062,72.2,711.768576698742,0.832782,-201.43434,10.0,0.084733926,116700,,100,568630.5,10.0,1.0019759,234,1.0119766,-608251.5,6828473,99.8028,274.65457,1.070064,1.2653342,711.7685,0.99210757,1.0019759
99.78808,-660528.0,15792.79211640358,3,1.0021237,-178.17131,1599.5674,77.09,760.650661961576,0.787945,-178.19595,10.0,0.08357463,116800,,100,634647.9,10.0,1.0021237,234,1.0128809,-660528.94,6836182,99.78808,257.86774,1.070064,1.3055999,760.65063,0.9881916,1.0021237
99.80545,-610879.9,15797.732867240906,4,1.0019493,-189.10794,1699.5209,73.77,727.4568855922639,0.7488283,-189.02145,10.0,0.12381574,116900,9.979243,100,581333.25,10.0,1.0019493,234,1.0359626,-614032.56,6843559,99.80545,251.04062,1.070064,1.3245826,727.45685,0.9924639,1.0019493
99.09509,-624988.5,15805.113507509232,5,1.0091317,-170.1963,1539.5176,72.15,711.2605473405691,0.70864105,-170.33153,10.0,0.20204519,117000,9.980126,100,600505.5,10.0,1.0091317,234,1.056393,-624988.5,6850774,99.09509,227.11418,1.070064,1.7135619,711.26056,1.0610995,1.0091317
100.0,-739788.25,15808.748540639877,1,1.0,-253.4109,2109.3408,78.2,771.7395250511976,0.99998474,-253.4109,9.999998,3.0517579e-06,117100,99.94332,100,695071.06,9.999998,1.0,235,0.99999464,-739788.25,6858594,100.0,315.419,1.0695649,1.0000153,771.7395,1.0,1.0
100.0,-644676.94,15812.425679683685,2,1.0,-181.10553,1529.4148,75.9,748.7603877623385,0.9999695,-181.10553,9.999999,4.803528e-06,117200,9.981287,100,621168.06,9.999999,1.0,235,0.999995,-644676.94,6866184,100.0,246.02153,1.0695649,1.0000153,748.7604,0.9999995,1.0
100.0,-650567.9,15816.197731733322,3,1.0,-179.90921,1679.5322,76.93,759.0472766204056,0.9999695,-179.90921,10.0,7.3954448e-06,117300,379.91916,100,622217.56,10.0,1.0,235,0.999995,-650568.0,6873877,100.0,214.62788,1.0695649,1.0000305,759.04724,0.9999998,1.0
