ESSRenyiHarmonic,InitialReturnStd,InitialReturnMean,Bound,EmpiricalD2Arithmetic,Iteration,MinBehavPdf,TimestepsSoFar,ReturnMeanIW,EpLenMean,InitialReturnMax,MinIW,StdIW,MeanIW,InitialBound,EmpiricalD2Harmonic,EpThisIter,EpRewMean,ReturnStepMaxmin,InitialReturnMin,ESSRenyiArithmetic,EpisodesSoFar,Inner Iteration,ReturnStepMax,MaxIW,MeanEntropy,TimeElapsed,MeanD2-0,DivergenceHarmonic,MinTargetPdf
100.0,296.65503,820.24493,-823090.6,1.0,228,-259.3261,14156086,760805.3,83.05,2489.4426,0.99993896,2.687447e-05,1.0000005,-823091.2,1.0,100,820.2449730564086,9.999999,,100.0,227600,6,9.999999,1.0000763,1.0497248,25653.59809279442,1.0,0.9999949,-259.3261
100.0,204.49678,809.84784,-728086.75,1.0,228,-188.80411,14164287,697671.4,82.01,1739.6256,0.99990845,3.2589913e-05,0.9999978,-728086.75,1.0,100,809.8478304399209,10.0,9.981085,100.0,227700,7,10.0,1.0000916,1.0497248,25657.542105197906,1.0,0.99999523,-188.80408
100.0,326.7244,813.4486,-814026.3,1.0,228,-223.77892,14172524,768446.25,82.37,2129.5945,0.99990845,2.9795043e-05,1.0000008,-814026.6,1.0,100,813.4486871748123,9.999999,,100.0,227800,8,9.999999,1.0000839,1.0497248,25660.355419397354,1.0,0.999995,-223.77888
100.0,246.76593,843.73706,-801814.4,1.0,228,-178.09955,14181064,772781.7,85.4,1699.6246,0.9998779,3.0919557e-05,0.9999953,-801814.9,1.0,100,843.7370508120429,10.0,159.93306,100.0,227900,9,10.0,1.000061,1.0497248,25663.906650304794,1.0,0.99999464,-178.09952
100.0,238.24005,829.038,-772402.94,1.0,228,-173.07047,14189457,744053.25,83.93,1679.5127,0.9998017,7.367714e-05,0.9999929,-772412.94,1.0,100,829.0380624462408,9.999999,9.980219,100.0,228000,10,9.999999,1.0001526,1.0497248,25667.63464331627,1.0,0.9999949,-173.07051
100.0,224.0902,774.2459,-669645.0,1.0,229,-145.3211,14197302,649673.1,78.45,1409.6746,1.0,,1.0,-669645.0,1.0,100,774.245936062058,9.999999,,100.0,228100,1,9.999999,1.0,1.0497248,25676.28044486046,1.0,0.99999547,-145.3211
100.0,285.3842,829.34576,-779702.6,1.0,229,-218.12419,14205698,738980.06,83.96,1979.6216,0.5937384,0.1439481,0.98710895,-808645.0,1.0,100,829.3458113234367,10.0,9.979845,100.0,228200,2,10.0,1.4404781,1.0497248,25678.89473080635,1.0,1.0689982,-218.12419
97.718735,275.1955,836.64514,-717372.56,1.0233452,229,-180.1567,14214167,686482.7,84.69,1679.6195,0.44552487,0.2843933,0.93903834,-733105.5,1.0233452,100,836.6451900842704,10.0,,97.718735,228300,3,10.0,1.7039667,1.0497248,25688.50570988655,1.0233452,1.1869254,-180.59058
96.68823,238.13127,807.15076,-674690.56,1.034252,229,-167.77328,14222341,648992.7,81.74,1529.676,0.3604449,0.331637,0.97758186,-681236.6,1.034252,100,807.1508850951193,10.0,79.93752,96.68823,228400,4,10.0,2.0933583,1.0497248,25693.658314704895,1.034252,1.1940767,-168.25258
97.21058,278.6873,780.8518,-735780.25,1.0286946,229,-159.74384,14230252,706709.9,79.11,1629.5911,0.43741462,0.36385745,1.0693761,-735781.3,1.0286946,100,780.8517478113199,10.0,9.97946,97.21058,228500,5,10.0,2.5913897,1.0497248,25701.227328538895,1.0286946,1.1863742,-159.74255
97.21335,274.23944,832.3565,-772462.8,1.0286653,229,-208.19843,14238678,731258.8,84.26,1959.5726,0.31616074,0.3456524,0.9934134,-783302.44,1.0286653,100,832.3565021036776,10.0,,97.21335,228600,6,10.0,2.4618785,1.0497248,25704.174027442932,1.0286653,1.1399045,-208.19852
97.8966,250.17781,785.95166,-717041.7,1.0214859,229,-183.64415,14246640,684974.0,79.62,1729.7423,0.39530382,0.3306919,1.0187721,-717043.0,1.0214859,100,785.9516365900407,10.0,,97.8966,228700,7,10.0,1.8886249,1.0497248,25712.32702565193,1.0214859,1.1372219,-184.10822
97.70922,324.46402,828.7446,-883157.6,1.0234449,229,-208.62231,14255030,843428.1,83.9,1919.462,0.6255072,0.34076154,1.0306946,-883157.6,1.0234449,100,828.7445937292039,10.0,,97.70922,228800,8,10.0,2.2924483,1.0497248,25715.79642033577,1.0234449,1.151181,-208.22697
97.8708,243.54921,807.44354,-722987.8,1.0217552,229,-169.00458,14263207,699200.4,81.77,1509.6143,0.5888213,0.18794833,0.9927223,-756346.06,1.0217552,100,807.4434670628902,9.999998,9.980557,97.8708,228900,9,9.999998,1.6610439,1.0497248,25718.499208450317,1.0217552,1.0786172,-168.91133
98.477005,246.55879,773.76526,-686325.94,1.0154655,229,-185.728,14271047,659380.06,78.4,1599.5667,0.42655233,0.26644552,1.0234632,-686332.4,1.0154655,100,773.7652327797924,10.0,,98.477005,229000,10,10.0,2.1021767,1.0497248,25727.579859018326,1.0154655,1.0980208,-186.154
100.0,238.93373,792.84546,-711083.56,1.0,230,-172.03212,14279078,685692.25,80.31,1589.469,0.9999695,6.1130077e-06,0.9999993,-711084.56,1.0,100,792.8454453839,10.0,9.980598,100.0,229100,1,10.0,1.0000153,1.0500945,25732.058856487274,1.0,0.9999957,-172.03212
100.0,228.04088,835.5402,-770100.7,1.0,230,-153.40143,14287536,750129.3,84.58,1409.6564,0.9999695,1.0609359e-05,0.9999994,-770100.7,1.0,100,835.5402889107919,9.999999,,100.0,229200,2,9.999999,1.0000305,1.0500945,25735.968907117844,1.0,0.9999956,-153.40143
100.0,262.30743,823.93884,-779862.44,1.0,230,-190.57645,14295878,747677.06,83.42,1789.5236,0.99990845,2.5334719e-05,0.99999654,-779865.75,1.0,100,823.9388258755746,9.999999,9.979998,100.0,229300,3,9.999999,1.000061,1.0500945,25738.647992134094,1.0,1.0000048,-190.57646
100.0,283.21127,821.2525,-788668.75,1.0,230,-190.1275,14304193,754652.06,83.15,1839.7222,0.9998779,6.0016857e-05,0.99999315,-788672.4,1.0,100,821.2525573720152,10.0,,100.0,229400,4,10.0,1.0001526,1.0500945,25741.876280784607,1.0,1.000023,-190.12749
100.0,261.52954,818.5575,-760421.56,1.0,230,-152.31668,14312481,738419.25,82.88,1479.5862,0.9997254,6.607073e-05,0.9999867,-760421.56,1.0,100,818.5574959034509,10.0,9.979567,100.0,229500,5,10.0,1.0001373,1.0500945,25746.86280298233,1.0,1.0000231,-152.31668
100.0,239.0911,814.0493,-757646.7,1.0,230,-198.66223,14320724,719837.7,82.43,1939.5627,0.9998627,5.931703e-05,0.99999547,-757646.8,1.0,100,814.0493277219413,10.0,9.983187,100.0,229600,6,10.0,1.0001373,1.0500945,25749.03774380684,1.0,1.0000228,-198.66226
100.0,208.40259,822.7442,-745717.2,1.0,230,-158.50858,14329054,720317.7,83.3,1589.7134,0.9996873,0.00011886147,0.9999717,-745724.2,1.0,100,822.7441619212883,9.999999,229.82959,100.0,229700,7,9.999999,1.0002136,1.0500945,25752.48599100113,1.0,1.0000236,-158.50862
100.0,277.6074,812.2509,-773061.06,1.0,230,-201.73814,14337279,736796.0,82.25,1899.5492,0.99954236,0.00015249908,1.0000044,-773061.06,1.0,100,812.250849327035,9.999999,9.980653,100.0,229800,8,9.999999,1.0003357,1.0500945,25762.05489039421,1.0,1.0000232,-201.73837
100.0,211.16324,757.14825,-636720.25,1.0,230,-159.17844,14344953,617867.75,76.74,1369.5912,0.9996644,0.00013301904,1.0000107,-636720.6,1.0,100,757.1482472207015,9.999999,,100.0,229900,9,9.999999,1.0002899,1.0500945,25764.725808620453,1.0,1.0000218,-159.17853
100.0,264.78387,847.438,-821522.25,1.0,230,-197.04875,14353530,788248.6,85.77,1819.5171,0.9995728,0.00017282224,0.9999806,-821522.25,1.0,100,847.4379513615862,10.0,9.981101,100.0,230000,10,10.0,1.0003357,1.0500945,25767.82577085495,1.0,1.0000238,-197.04869
100.0,260.25195,769.6662,-696378.1,1.0,231,-216.64273,14361329,660114.1,77.99,1899.5247,0.9999695,1.5767793e-05,0.999996,-696381.06,1.0,100,769.6661479895597,9.999999,,100.0,230100,1,9.999999,1.0000305,1.0500945,25770.71829867363,1.0,1.0000145,-216.64273
100.0,290.43155,844.34326,-829458.5,1.0,231,-207.91095,14369875,797268.7,85.46,1789.6426,0.9998932,3.1990017e-05,0.9999995,-829458.5,1.0,100,844.3433477975655,9.999999,,100.0,230200,2,9.999999,1.0000916,1.0500945,25775.228915929794,1.0,1.0000154,-207.91095
100.0,261.08508,791.16565,-703450.3,1.0,231,-168.95432,14377889,679986.75,80.14,1509.5396,0.6661436,0.12673998,0.98359054,-717013.0,1.0,100,791.165667888498,10.0,,100.0,230300,3,10.0,1.3327326,1.0500945,25777.93764400482,1.0,1.0496526,-168.95432
98.308655,246.18402,829.8443,-873944.6,1.0172044,231,-164.46431,14386290,841180.9,84.01,1759.6719,0.5329225,0.30620643,1.0461876,-873944.6,1.0172044,100,829.8443501459956,10.0,419.85556,98.308655,230400,4,10.0,2.7488976,1.0500945,25790.759064912796,1.0172044,1.1083958,-164.4137
98.435,232.12126,809.16034,-735533.7,1.0158988,231,-151.73868,14394484,715176.7,81.94,1389.7484,0.5840608,0.24463545,1.0100385,-735535.2,1.0158988,100,809.1603466149904,10.0,,98.435,230500,5,10.0,1.936867,1.0500945,25793.732760429382,1.0158988,1.099809,-151.7709
98.44966,269.5673,805.85547,-718878.7,1.0157475,231,-171.90959,14402645,688797.56,81.61,1689.6484,0.3776162,0.25272423,0.96237254,-718878.7,1.0157475,100,805.8554580734177,9.999999,,98.44966,230600,6,9.999999,1.6512895,1.0500945,25797.253620386124,1.0157475,1.0991035,-171.65881
98.45142,290.0472,780.6568,-708714.25,1.0157293,231,-180.20103,14410554,681032.94,79.09,1649.5227,0.66156507,0.13783386,0.9807036,-723389.2,1.0157293,100,780.6568104406024,10.0,,98.45142,230700,7,10.0,1.31011,1.0500945,25800.23774623871,1.0157293,1.0246514,-180.44864
99.72263,205.26924,802.5525,-712915.56,1.0027814,231,-192.02567,14418682,686331.25,81.28,1619.6206,0.83128387,0.10164327,1.0144179,-712916.2,1.0027814,100,802.5524516094987,10.0,389.9273,99.72263,230800,8,10.0,1.4140184,1.0500945,25806.411182165146,1.0027814,1.0167949,-192.06227
99.736305,235.44165,765.56146,-662889.75,1.002644,231,-141.50015,14426440,644979.0,77.58,1329.6771,0.8418917,0.10618618,1.0095379,-662894.3,1.002644,100,765.56150750789,10.0,,99.736305,230900,9,10.0,1.4124873,1.0500945,25810.696310281754,1.002644,1.0159622,-141.46396
99.72063,237.0898,823.74646,-765030.25,1.0028015,231,-172.46933,14434780,736096.0,83.4,1689.6359,0.784442,0.11211862,1.001721,-765031.9,1.0028015,100,823.7465517327805,10.0,9.981169,99.72063,231000,10,10.0,1.4067873,1.0500945,25819.148622751236,1.0028015,1.0169222,-172.46666
100.0,251.82686,847.6308,-807179.8,1.0,232,-172.79541,14443359,777630.0,85.79,1709.5714,0.8276641,0.07182288,0.99761885,-811268.0,1.0,100,847.6307822393952,10.0,9.980859,100.0,231100,1,10.0,1.2473528,1.0501146,25823.166734695435,1.0,1.0120335,-172.79541
99.64699,251.1638,836.84875,-798260.9,1.0035427,232,-220.50006,14451830,760051.6,84.71,1939.4673,0.66701835,0.111819565,0.9998142,-798261.4,1.0035427,100,836.8488438085204,10.0,9.9795,99.64699,231200,2,10.0,1.2267221,1.0501146,25830.36178612709,1.0035427,1.0215095,-220.5303
99.633255,265.1342,837.0511,-805642.06,1.003681,232,-188.58969,14460303,769353.8,84.73,1889.698,0.6823779,0.11682257,0.9940009,-805647.06,1.003681,100,837.0511109826653,10.0,9.979201,99.633255,231300,3,10.0,1.3835407,1.0501146,25834.052671670914,1.003681,1.0223461,-188.50562
99.60386,260.3053,857.4391,-838717.0,1.0039772,232,-204.10995,14468980,798857.94,86.77,1979.6088,0.7357354,0.1253775,1.0076835,-838717.0,1.0039772,100,857.4390602391779,10.0,109.917786,99.60386,231400,4,10.0,1.3491628,1.0501146,25838.893958568573,1.0039772,1.0241715,-204.18584
99.639755,235.40326,803.5572,-736281.44,1.0036155,232,-190.04391,14477118,699233.5,81.38,1909.5612,0.74783486,0.11387402,1.0047394,-736282.1,1.0036155,100,803.5571489888222,10.0,209.86537,99.639755,231500,5,10.0,1.2543001,1.0501146,25841.464685440063,1.0036155,1.021948,-190.16196
99.593346,235.1751,836.6509,-786424.2,1.0040832,232,-142.86185,14485587,767612.2,84.69,1359.7672,0.719526,0.11836183,1.0198965,-786424.2,1.0040832,100,836.6508432208418,10.0,9.97984,99.593346,231600,6,10.0,1.3056796,1.0501146,25845.833955049515,1.0040832,1.0248199,-142.894
99.63213,342.33014,830.6478,-871157.7,1.0036923,232,-289.9294,14493996,801962.6,84.09,2609.379,0.74112123,0.10392774,0.9860055,-871162.4,1.0036923,100,830.6477789196304,10.0,,99.63213,231700,7,10.0,1.40857,1.0501146,25848.528217315674,1.0036923,1.0224373,-289.8984
99.66382,250.40277,777.1661,-696956.7,1.0033731,232,-158.01749,14501870,670979.5,78.74,1599.5776,0.7524247,0.104546726,1.005584,-696961.9,1.0033731,100,777.1661377676793,10.0,,99.66382,231800,8,10.0,1.3206271,1.0501146,25852.15536236763,1.0033731,1.0204676,-157.96843
99.638466,219.43027,798.34985,-701034.75,1.0036285,232,-186.46553,14509956,677576.9,80.86,1519.4519,0.7546323,0.111327805,0.99601865,-701039.25,1.0036285,100,798.3497548491058,9.999998,9.979358,99.638466,231900,9,9.999998,1.2931093,1.0501146,25859.829251527786,1.0036285,1.0220311,-186.49118
99.620575,216.44003,811.16595,-726790.0,1.0038087,232,-160.0125,14518170,703312.4,82.14,1519.6919,0.7044687,0.12286931,1.0063725,-726797.7,1.0038087,100,811.1659111554741,9.999999,,99.620575,232000,10,9.999999,1.3556012,1.0501146,25864.675122976303,1.0038087,1.0231051,-159.98302
100.0,272.9895,844.846,-823400.9,1.0,233,-196.54938,14526721,788280.6,85.51,1869.3396,0.99990845,4.106919e-05,0.9999926,-823408.2,1.0,100,844.8460093188991,10.0,,100.0,232100,1,10.0,1.0001678,1.0501528,25873.821946144104,1.0,0.9999943,-196.54938
99.99955,264.59702,764.56213,-678695.7,1.0000045,233,-163.24554,14534469,654562.75,77.48,1549.5837,0.9998017,7.925998e-05,1.0000004,-678695.7,1.0000045,100,764.5621547627684,10.0,,99.99955,232200,2,10.0,1.0001984,1.0501528,25878.64684200287,1.0000045,0.99999106,-163.24554
99.99953,291.6617,769.8588,-699750.25,1.0000048,233,-156.50497,14542270,677746.0,78.01,1479.6631,0.99993896,2.717744e-05,0.9999972,-699758.44,1.0000048,100,769.8587953349838,10.0,,99.99953,232300,3,10.0,1.000061,1.0501528,25881.40283060074,1.0000048,0.9999907,-156.50485
99.99951,266.54257,799.2422,-744953.5,1.0000049,233,-188.61494,14550365,709825.94,80.95,1869.5353,0.99978644,0.000101362435,0.9999899,-744953.7,1.0000049,100,799.2422516007146,10.0,,99.99951,232400,4,10.0,1.0002747,1.0501528,25890.138782978058,1.0000049,0.99999046,-188.61499
99.99949,233.73268,853.1461,-809497.25,1.0000051,233,-168.68623,14558999,782478.3,86.34,1639.6222,0.9997254,0.00010153015,0.99998343,-809498.6,1.0000051,100,853.146097194335,10.0,9.979893,99.99949,232500,5,10.0,1.0002899,1.0501528,25893.425701856613,1.0000051,0.99998987,-168.68622
99.99951,310.14285,807.34015,-792692.6,1.0000049,233,-225.75171,14567175,747966.1,81.76,2109.562,0.99951184,0.00010341966,0.9999792,-792692.6,1.0000049,100,807.3401897571107,10.0,,99.99951,232600,6,10.0,1.0001526,1.0501528,25897.029062509537,1.0000049,0.99999034,-225.7517
99.999535,240.97578,763.2576,-661462.6,1.0000046,233,-150.83636,14574910,640633.5,77.35,1439.6112,0.99978644,8.984911e-05,1.0000001,-661465.6,1.0000046,100,763.2577033967942,10.0,,99.999535,232700,7,10.0,1.0003357,1.0501528,25899.79925608635,1.0000046,0.99999106,-150.83643
99.9995,240.30643,810.0382,-722999.8,1.000005,233,-211.53053,14583113,681075.3,82.03,1989.5027,0.6653411,0.15940134,0.9735552,-753662.2,1.000005,100,810.0382474571171,9.999999,,99.9995,232800,8,9.999999,1.7987044,1.0501528,25904.227652549744,1.000005,1.1106889,-211.5306
96.96584,260.75027,823.24585,-760828.6,1.031291,233,-164.35687,14591448,737581.75,83.35,1499.5852,0.54365736,0.1936658,0.9987385,-783337.06,1.031291,100,823.2458600589592,9.999999,9.979891,96.96584,232900,9,9.999999,1.7156287,1.0501528,25915.85789847374,1.031291,1.0579841,-164.22585
99.60329,252.52731,805.26,-733011.25,1.0039829,233,-183.62,14599603,705331.9,81.55,1649.6611,0.6949984,0.12616062,0.99155545,-733015.2,1.0039829,100,805.2600295379522,10.0,,99.60329,233000,10,10.0,1.2575196,1.0501528,25924.19800233841,1.0039829,1.0241605,-183.51703
100.0,267.1025,800.1489,-753386.8,1.0,234,-220.32089,14607707,711581.3,81.04,2039.5111,0.99998474,3.6233937e-06,0.9999991,-753387.44,1.0,100,800.1488304312744,10.0,9.979915,100.0,233100,1,10.0,1.0000076,1.0500335,25929.485526561737,1.0,0.9999958,-220.32089
100.0,279.664,829.05273,-798448.75,1.0,234,-189.86609,14616100,765539.44,83.93,1809.542,0.9999695,1.1305843e-05,0.9999993,-798450.4,1.0,100,829.0527575033162,9.999999,,100.0,233200,2,9.999999,1.0000305,1.0500335,25933.007006645203,1.0,0.9999944,-189.86609
100.0,224.51422,835.9331,-772749.9,1.0,234,-172.96689,14624562,747607.8,84.62,1579.5642,0.8906951,0.043380983,0.997173,-774266.0,1.0,100,835.9331880671599,10.0,,100.0,233300,3,10.0,1.1399814,1.0500335,25936.73297905922,1.0,1.0052817,-172.96689
99.83027,191.06035,809.2439,-693320.8,1.0017002,234,-177.67426,14632757,665193.1,81.95,1639.5466,0.58213896,0.18347894,0.96844596,-701780.44,1.0017002,100,809.2439448721241,10.0,219.90436,99.83027,233400,4,10.0,1.3830131,1.0500335,25942.731367349625,1.0017002,1.0839496,-177.70015
97.61336,226.86069,854.24115,-844200.0,1.02445,234,-156.84698,14641402,817230.6,86.45,1579.5363,0.54396856,0.28470328,1.0140288,-844211.44,1.02445,100,854.241113421189,9.999999,99.93538,97.61336,233500,5,9.999999,1.9864931,1.0500335,25950.334267616272,1.02445,1.156799,-156.73544
97.703766,219.34251,833.0374,-823658.06,1.023502,234,-162.09515,14649835,800691.56,84.33,1459.6489,0.49827942,0.36019695,1.0470052,-823661.44,1.023502,100,833.0373859068667,10.0,9.98244,97.703766,233600,6,10.0,2.9163353,1.0500335,25956.75301718712,1.023502,1.1503501,-161.8692
97.84756,255.72018,789.95825,-698389.56,1.0219979,234,-156.76727,14657837,675835.94,80.02,1449.6042,0.44141072,0.31017405,1.0024823,-698394.44,1.0219979,100,789.9583457020075,10.0,,97.84756,233700,7,10.0,2.0242827,1.0500335,25963.428322553635,1.0219979,1.1404344,-156.78766
97.72138,297.01486,826.75195,-849969.6,1.0233175,234,-234.9477,14666207,804708.0,83.7,2049.476,0.37129694,0.32743132,1.0602448,-849969.6,1.0233175,100,826.7519689553195,10.0,9.980337,97.72138,233800,8,10.0,2.165914,1.0500335,25969.1207883358,1.0233175,1.1495416,-235.19528
97.72443,263.35052,830.1431,-794489.9,1.0232856,234,-188.57312,14674611,761130.2,84.04,1759.5975,0.4476441,0.31085354,1.0075908,-794492.0,1.0232856,100,830.1431209102725,10.0,,97.72443,233900,9,10.0,2.0156527,1.0500335,25971.759818077087,1.0232856,1.1492783,-188.86108
97.74696,273.0599,827.94037,-805639.5,1.0230497,234,-208.68152,14682993,769453.94,83.82,1889.5759,0.72894126,0.12357936,1.015025,-836218.94,1.0230497,100,827.9403815924409,10.0,9.980377,97.74696,234000,10,10.0,1.4512442,1.0500335,25975.43715119362,1.0230497,1.0168294,-208.71964
100.0,241.41815,772.2681,-678197.0,1.0,235,-167.11899,14690818,654676.75,78.25,1529.78,0.99990845,3.2996864e-05,0.9999994,-678200.94,1.0,100,772.2681174783074,9.999999,109.896255,100.0,234100,1,9.999999,1.000061,1.0500487,25981.226548194885,1.0,1.0000086,-167.11899
100.0,224.24405,811.25256,-730415.3,1.0,235,-163.28369,14699033,708412.44,82.15,1479.6113,0.99978644,8.4292784e-05,1.000001,-730427.8,1.0,100,811.2526049840133,10.0,,100.0,234200,2,10.0,1.0002443,1.0500487,25985.492156267166,1.0,1.0000094,-163.28369
100.0,258.64926,793.35596,-725335.0,1.0,235,-191.27583,14707069,696305.56,80.36,1699.5232,0.99974066,0.000107579464,0.99998385,-725335.25,1.0,100,793.3559344815491,9.999999,,100.0,234300,3,9.999999,1.0002747,1.0500487,25989.810749292374,1.0,1.0000095,-191.27576
100.0,259.26437,807.34283,-749067.5,1.0,235,-188.54192,14715245,719001.56,81.76,1729.5969,0.99960333,0.00011728789,0.99998635,-749068.7,1.0,100,807.3428582884659,10.0,,100.0,234400,4,10.0,1.0002443,1.0500487,25994.40515780449,1.0,1.0000099,-188.54193
100.0,258.93878,758.96045,-660307.1,1.0,235,-144.7699,14722937,643067.7,76.92,1309.6923,0.99969494,0.00011899672,0.99999136,-660307.7,1.0,100,758.9604950882749,10.0,,100.0,234500,5,10.0,1.0003204,1.0500487,25997.910934209824,1.0,1.0000092,-144.76991
100.0,250.93503,820.2531,-758064.5,1.0,235,-164.70036,14731242,735760.3,83.05,1489.7065,0.99960333,0.00015773406,0.9999745,-758070.4,1.0,100,820.2531352123048,10.0,9.980597,100.0,234600,6,10.0,1.0004579,1.0500487,26003.47494506836,1.0,1.0000097,-164.70029
100.0,211.14221,822.642,-748983.4,1.0,235,-179.46918,14739571,721302.0,83.29,1659.5928,0.99954236,0.00014559895,0.9999951,-748983.4,1.0,100,822.6420891432939,10.0,509.84424,100.0,234700,7,10.0,1.0002975,1.0500487,26007.19396185875,1.0,1.0000099,-179.46924
100.0,245.87065,859.33624,-823670.9,1.0,235,-165.26231,14748267,798909.4,86.96,1569.6267,0.9996644,0.00015374382,0.9999983,-823673.4,1.0,100,859.3362141072159,10.0,9.980498,100.0,234800,8,10.0,1.0003511,1.0500487,26010.446578025818,1.0,1.0000099,-165.2622
100.0,246.75294,815.7551,-752048.6,1.0,235,-172.35858,14756527,726333.94,82.6,1599.5514,0.99964905,0.00012094516,0.9999919,-752049.44,1.0,100,815.755203930187,10.0,,100.0,234900,9,10.0,1.0003357,1.0500487,26013.741371154785,1.0,1.0000099,-172.35861
100.0,223.13232,777.0536,-670310.2,1.0,235,-132.4781,14764400,653591.7,78.73,1289.7521,0.9997254,0.00013378964,0.9999859,-670310.2,1.0,100,777.0535812200733,10.0,,100.0,235000,10,10.0,1.0003357,1.0500487,26017.032907009125,1.0,1.0000093,-132.47797
100.0,267.95837,845.2399,-830531.6,1.0,236,-214.0793,14772955,786232.1,85.55,2099.4683,1.0,,1.0,-830531.6,1.0,100,845.2398891501626,10.0,9.981211,100.0,235100,1,10.0,1.0,1.0500487,26019.703898906708,1.0,0.9999893,-214.0793
100.0,304.34598,789.8592,-756283.7,1.0,236,-195.42627,14780956,716503.7,80.01,1989.4917,0.9999695,3.887338e-06,0.9999998,-756283.7,1.0,100,789.8592607140247,10.0,,100.0,235200,2,10.0,1.0000153,1.0500487,26022.547541856766,1.0,0.9999901,-195.42627
100.0,257.19748,829.7554,-782657.1,1.0,236,-177.28325,14789356,754642.75,84.0,1669.553,0.9999695,1.0027103e-05,0.99999887,-782658.6,1.0,100,829.7553367624091,10.0,9.9805975,100.0,235300,3,10.0,1.0000305,1.0500487,26025.324414491653,1.0,0.9999894,-177.28325
100.0,305.95306,824.8415,-832312.44,1.0,236,-241.7196,14797707,773969.6,83.51,2409.371,0.9999695,1.5025157e-05,1.0000004,-832313.3,1.0,100,824.841553277471,10.0,9.979401,100.0,235400,4,10.0,1.0000305,1.0500487,26028.39826631546,1.0,0.99998903,-241.71962
100.0,261.78876,809.14703,-751269.0,1.0,236,-163.63882,14805901,723252.3,81.94,1669.6234,0.9999695,1.2816457e-05,1.0000005,-751269.0,1.0,100,809.1469615236496,9.999999,9.979436,100.0,235500,5,9.999999,1.0000305,1.0500487,26033.2991232872,1.0,0.99998903,-163.63882
100.0,237.43266,799.83826,-726522.0,1.0,236,-194.53351,14814002,696111.9,81.01,1739.479,0.99993896,1.9625817e-05,0.9999951,-726525.44,1.0,100,799.8383286531395,9.999999,,100.0,235600,6,9.999999,1.000061,1.0500487,26036.390870809555,1.0,0.99998987,-194.53351
100.0,250.49057,768.6555,-677089.1,1.0,236,-158.90602,14821791,653572.3,77.89,1529.6755,0.9998779,4.4343036e-05,0.9999941,-677093.1,1.0,100,768.6554910021367,10.0,,100.0,235700,7,10.0,1.0001068,1.0500487,26039.951843976974,1.0,0.9999902,-158.906
100.0,268.72922,836.5527,-805312.56,1.0,236,-200.22809,14830259,772036.1,84.68,1819.6099,0.9998779,5.8373804e-05,0.99999547,-805313.7,1.0,100,836.5526953356563,10.0,,100.0,235800,8,10.0,1.0001373,1.0500487,26048.22860646248,1.0,0.99998915,-200.22806
100.0,238.66995,804.3494,-726537.56,1.0,236,-163.31314,14838405,703933.2,81.46,1499.7065,0.9998474,6.248371e-05,0.9999891,-726537.94,1.0,100,804.349425663245,10.0,,100.0,235900,9,10.0,1.0001373,1.0500487,26053.13351249695,1.0,0.9999895,-163.3131
100.0,239.57991,819.14435,-762776.5,1.0,236,-193.25934,14846699,728396.94,82.94,1849.5254,0.99990845,3.9869825e-05,1.0000054,-762779.94,1.0,100,819.1443056679614,10.0,9.982192,100.0,236000,10,10.0,1.0001068,1.0500487,26056.411104679108,1.0,0.9999895,-193.25931
100.0,334.86072,813.846,-811504.1,1.0,237,-195.7703,14854940,774471.1,82.41,1919.5725,0.99993896,1.8513221e-05,0.99999535,-811510.0,1.0,100,813.8459767894826,9.999999,,100.0,236100,1,9.999999,1.000061,1.0500487,26062.03561425209,1.0,0.9999894,-195.7703
100.0,276.89108,791.8644,-725127.44,1.0,237,-153.94841,14862961,703712.56,80.21,1459.7147,0.9998779,3.8720067e-05,0.9999957,-725127.9,1.0,100,791.8643316594258,10.0,,100.0,236200,2,10.0,1.0001221,1.0500487,26067.703508377075,1.0,0.99998987,-153.94843
100.0,241.85965,838.1404,-788655.7,1.0,237,-172.0184,14871445,760974.94,84.84,1659.5828,0.99990845,3.681853e-05,0.99999976,-788655.7,1.0,100,838.140391477775,10.0,169.87633,100.0,236300,3,10.0,1.0000916,1.0500487,26072.933968544006,1.0,0.9999894,-172.01837
100.0,243.62453,807.5542,-736567.3,1.0,237,-179.3396,14879623,711491.56,81.78,1579.563,0.9998779,4.5293884e-05,0.9999945,-736570.0,1.0,100,807.5541673728035,10.0,9.980111,100.0,236400,4,10.0,1.0001221,1.0500487,26075.511397600174,1.0,0.9999894,-179.33957
100.0,278.52164,818.64575,-782885.44,1.0,237,-194.99513,14887912,747758.25,82.89,1869.5266,0.99981695,6.287258e-05,1.0000099,-782887.75,1.0,100,818.6457843950941,10.0,,100.0,236500,5,10.0,1.0001984,1.0500487,26080.408871650696,1.0,0.99998987,-194.99518
100.0,223.72513,817.9425,-741094.7,1.0,237,-154.1999,14896194,719087.7,82.82,1479.7578,0.99990845,3.772232e-05,1.0000027,-741098.1,1.0,100,817.9425067524686,9.999999,79.946365,100.0,236600,6,9.999999,1.0001068,1.0500487,26088.04585289955,1.0,0.9999894,-154.19992
100.0,258.64478,814.2459,-776324.4,1.0,237,-229.5788,14904439,729887.9,82.45,2149.5112,0.99993896,3.2476786e-05,1.0000001,-776326.44,1.0,100,814.2459860688678,10.0,,100.0,236700,7,10.0,1.0000763,1.0500487,26093.192092895508,1.0,0.9999889,-229.57883
