TimeElapsed,InitialReturnMax,MeanEntropy,ESSRenyiHarmonic,Bound,InitialReturnMean,DivergenceHarmonic,EpisodesSoFar,ReturnStepMax,Iteration,InitialBound,ReturnMeanIW,InitialReturnMin,EmpiricalD2Harmonic,EpThisIter,TimestepsSoFar,MinIW,MaxIW,MinTargetPdf,MeanD2-0,MinBehavPdf,EpLenMean,ReturnStepMaxmin,EpRewMean,Inner Iteration,InitialReturnStd,MeanIW,StdIW,ESSRenyiArithmetic,EmpiricalD2Arithmetic
3629.0805995464325,1109.7534,1.232129,94.561615,-115896.71,313.55435,1.2889502,7200,9.999999,15,-118727.58,101844.22,,1.0575116,100,134303,0.24381292,2.390006,-125.51681,1.0575116,-124.81678,32.37,9.999999,313.55435996272513,2,163.48192,1.0126352,0.3814826,94.561615,1.0575116
3681.932100534439,759.71136,1.232129,96.60715,-122326.09,329.2546,1.3201141,7300,10.0,15,-125716.72,115661.32,,1.0351201,100,137697,0.43356052,2.2830143,-97.25734,1.0351201,-97.101265,33.94,10.0,329.25459391369594,3,157.40254,1.0372229,0.36011726,96.60715,1.0351201
3737.1998088359833,739.7722,1.232129,94.925,-112249.09,314.85706,1.2682806,7400,10.0,15,-116113.375,106054.88,,1.0534632,100,140947,0.4284244,2.4070885,-88.21208,1.0534632,-87.98979,32.5,10.0,314.857057782579,4,143.35623,1.0299362,0.39320812,94.925,1.0534632
3795.6605021953583,839.5758,1.232129,96.63001,-112088.836,311.06104,1.4097453,7500,9.999999,15,-115920.88,103677.35,,1.0348752,100,144159,0.23404902,2.663002,-97.96152,1.0348752,-97.71509,32.12,9.999999,311.06104657618033,5,170.14433,1.053884,0.43378413,96.63001,1.0348752
3850.2691452503204,989.37885,1.2151325,100.0,-146982.88,337.0392,1.0916281,7600,9.999997,16,-155393.73,136704.02,9.98003,1.0,100,147631,0.6497054,1.5837644,-120.18708,1.0,-120.18708,34.72,9.999997,337.03921083243404,1,178.77435,1.0086181,0.1769732,100.0,1.0
3909.9678239822388,719.8828,1.2151325,97.43387,-134167.11,343.6494,1.2075554,7700,10.0,16,-137597.98,128443.63,,1.0263371,100,151169,0.30011246,2.8524973,-88.08756,1.0263371,-88.02005,35.38,10.0,343.6494368812874,2,149.65562,1.0268542,0.342539,97.43387,1.0263371
3963.28985953331,879.57947,1.2151325,96.03635,-131313.9,360.14047,1.5162954,7800,9.999997,16,-136578.56,121739.22,,1.0412724,100,154872,0.21380107,2.387573,-101.49309,1.0412724,-101.49953,37.03,9.999997,360.140456809781,3,169.58353,0.9390785,0.39799133,96.03635,1.0412724
4020.6970450878143,699.75726,1.2151325,92.70685,-127918.15,336.94492,1.2824523,7900,9.999999,16,-138955.52,122345.04,,1.078669,100,158343,0.39430383,2.533292,-96.34941,1.078669,-96.23955,34.71,9.999999,336.9449373255143,4,150.525,1.050625,0.43651783,92.70685,1.078669
4077.930279493332,979.6333,1.2151325,96.99844,-136620.72,342.45145,1.342623,8000,9.999999,16,-151151.22,125444.71,9.97956,1.0309443,100,161869,0.4656823,2.5386417,-115.09191,1.0309443,-115.312256,35.26,9.999999,342.4514674482942,5,178.45802,1.0057279,0.39680722,96.99844,1.0309443
4137.575098514557,799.75684,1.1921986,100.0,-137739.75,334.95438,1.1272998,8100,9.999999,17,-147625.88,130914.516,,1.0,100,165320,0.44143093,1.6706011,-89.57021,1.0,-89.57021,34.51,9.999999,334.9543454110369,1,170.3031,1.0100772,0.21320425,100.0,1.0
4193.6204788684845,949.72046,1.1921986,95.92848,-158172.47,363.24863,1.1432762,8200,9.999999,17,-173399.33,148479.66,,1.0424433,100,169054,0.56365186,1.6751322,-101.5896,1.0424433,-101.19556,37.34,9.999999,363.24861711213066,2,151.50287,1.0281675,0.23729569,95.92848,1.0424433
4250.349866628647,829.7633,1.1921986,96.82903,-148471.31,369.4251,1.2284484,8300,9.999999,17,-150697.47,140801.77,,1.0327481,100,172850,0.50025254,2.3903983,-98.457565,1.0327481,-98.507515,37.96,9.999999,369.425113515475,3,152.05406,0.953594,0.33664253,96.82903,1.0327481
4301.956999778748,1059.6409,1.1921986,96.63309,-149667.78,356.94443,1.2336537,8400,9.999994,17,-160927.83,137133.6,19.971205,1.0348423,100,176521,0.4102176,3.2872145,-138.53023,1.0348423,-138.58417,36.71,9.999994,356.9444240623606,4,157.63972,1.0385886,0.3913209,96.63309,1.0348423
4351.3246347904205,729.68835,1.1921986,95.76937,-134391.9,354.3466,1.2338307,8500,10.0,17,-137217.84,128447.82,19.96806,1.0441751,100,180166,0.32799855,1.99024,-85.34829,1.0441751,-85.46008,36.45,10.0,354.346640884756,5,140.41592,0.9991163,0.33960524,95.76937,1.0441751
4408.582940340042,879.6009,1.1864624,100.0,-150227.53,351.74625,1.1034385,8600,9.999995,18,-158247.48,142059.3,,1.0,100,183785,0.5965626,1.7364614,-100.39405,1.0,-100.39405,36.19,9.999995,351.7463019325264,1,163.54231,1.0326469,0.18912396,100.0,1.0
4466.299914598465,829.6908,1.1864624,96.48817,-142856.78,368.83047,1.3966882,8700,9.999999,18,-144936.64,134680.33,,1.0363965,100,187575,0.22744074,2.2772477,-106.91043,1.0363965,-106.359375,37.9,9.999999,368.8304871479188,2,156.41039,0.98660475,0.36239854,96.48817,1.0363965
4518.886260986328,1009.7644,1.1864624,93.41278,-176617.84,400.7232,1.3250188,8800,9.999999,18,-180501.12,164821.88,19.972876,1.0705173,100,191684,0.25922284,3.3663754,-120.88192,1.0705173,-120.72905,41.09,9.999999,400.72322838650194,3,183.2766,0.99198484,0.41436595,93.41278,1.0705173
4568.724892616272,769.6504,1.1864624,97.052956,-144651.6,357.83862,1.1429785,8900,9.999997,18,-147388.64,138286.73,9.986599,1.0303653,100,195364,0.51173687,1.7276539,-99.01483,1.0303653,-99.22815,36.8,9.999997,357.83862767521083,4,131.79219,1.0282922,0.28384343,97.052956,1.0303653
