MinBehavPdf,EpLenMean,EmpiricalD2Harmonic,ReturnStepMax,ESSRenyiHarmonic,EmpiricalD2Arithmetic,InitialReturnStd,EpRewMean,MinTargetPdf,StdIW,MeanIW,Iteration,Inner Iteration,ESSRenyiArithmetic,TimeElapsed,InitialBound,InitialReturnMean,EpisodesSoFar,MeanEntropy,MinIW,InitialReturnMax,MaxIW,TimestepsSoFar,ReturnMeanIW,MeanD2-0,EpThisIter,ReturnStepMaxmin,DivergenceHarmonic,InitialReturnMin,Bound
-205.24188,77.99,1.0170913,10.0,98.319595,1.0170913,321.78568,769.6520070196052,-205.59955,0.19801913,1.009744,98,8,98.319595,29408.814643859863,-737865.8,769.652,97800,1.109615,0.57909125,1899.5612,1.7242895,5873904,677280.7,1.0170913,100,10.0,1.0618544,,-714650.56
-190.60565,77.98,1.0115441,9.999998,98.858765,1.0115441,297.92395,769.557861307062,-190.79941,0.20858522,0.9982803,98,9,98.858765,29433.88569879532,-665954.94,769.55786,97900,1.109615,0.58116263,1489.6476,1.4808614,5881702,642865.8,1.0115441,100,9.999998,1.0717559,9.9800415,-665954.4
-202.65878,83.93,1.0120655,10.0,98.80783,1.0120655,337.78082,829.030342543062,-202.94348,0.20762913,1.0160077,98,10,98.80783,29446.36363840103,-796187.56,829.03033,98000,1.109615,0.52617556,1749.5742,1.7423536,5890095,764287.3,1.0120655,100,10.0,1.0750493,,-796185.2
-224.28726,79.5,1.0,9.999999,100.0,1.0,320.22095,784.7343414768601,-224.28726,,1.0,99,1,100.0,29457.74405026436,-764354.2,784.7343,98100,1.1091963,1.0,2139.4832,1.0,5898045,718349.5,1.0,100,9.999999,1.0000081,,-764354.2
-183.73907,81.55,1.0,10.0,100.0,1.0,297.67767,805.2377151301152,-183.73907,3.036469e-06,0.9999997,99,2,100.0,29469.284531593323,-763711.25,805.23773,98200,1.1091963,0.9999695,1629.6682,1.0,5906200,737019.1,1.0,100,10.0,1.0000085,29.955166,-763711.25
-249.686,82.39,1.0,9.999999,100.0,1.0,342.24963,813.6619118373358,-249.686,,1.0,99,3,100.0,29478.726195573807,-835611.56,813.6619,98300,1.1091963,1.0,2369.5566,1.0,5914439,779180.5,1.0,100,9.999999,1.0000086,,-835611.56
-199.79808,78.85,1.0,10.0,100.0,1.0,365.1117,778.2656209699304,-199.79808,,1.0,99,4,100.0,29487.827892541885,-776039.3,778.2657,98400,1.1091963,1.0,1919.6248,1.0,5922324,739003.94,1.0,100,10.0,1.0000081,,-776039.3
-169.24866,76.6,1.0,10.0,100.0,1.0,301.063,755.772976480389,-169.24866,1.3202379e-05,0.9999998,99,5,100.0,29497.941029310226,-687872.6,755.77295,98500,1.1091963,0.9999695,1609.6685,1.0000305,5929984,661829.7,1.0,100,10.0,1.0000058,,-687870.6
-180.68492,81.16,1.0,10.0,100.0,1.0,269.4668,801.3469142668547,-180.68494,2.5740563e-05,1.0000008,99,6,100.0,29513.19729399681,-740482.06,801.34686,98600,1.1091963,0.99993896,1599.5201,1.0000763,5938100,714768.44,1.0,100,10.0,1.0000087,9.98155,-740482.06
-191.4445,78.14,1.0,10.0,100.0,1.0,270.44208,771.1471490121486,-191.4445,2.8505789e-05,0.99999696,99,7,100.0,29522.85683941841,-693844.5,771.1471,98700,1.1091963,0.99993896,1609.5566,1.000061,5945914,667806.44,1.0,100,10.0,1.0000082,,-693843.8
-194.74814,76.08,1.0,10.0,100.0,1.0,247.21701,750.5657865908906,-194.74815,2.7451173e-05,1.0000005,99,8,100.0,29535.028403520584,-652481.8,750.5658,98800,1.1091963,0.99993896,1669.6354,1.0000763,5953522,624464.44,1.0,100,10.0,1.0000079,,-652481.8
-173.10701,79.91,1.0,9.999999,100.0,1.0,253.04495,788.8438230834699,-173.10703,2.6848673e-05,1.0000001,99,9,100.0,29544.630640268326,-714662.8,788.8438,98900,1.1091963,0.9999542,1679.748,1.000061,5961513,686305.0,1.0,100,9.999999,1.0000083,,-714662.8
-300.0509,82.85,1.0,10.0,100.0,1.0,301.70905,818.2578880811637,-300.0509,2.6778644e-05,0.9999998,99,10,100.0,29554.63910484314,-818924.75,818.2579,99000,1.1091963,0.99993896,2409.4995,1.000061,5969798,760574.4,1.0,100,10.0,1.0000087,119.94127,-818924.0
-191.99582,79.14,1.0,10.0,100.0,1.0,341.58182,781.1547145677873,-191.99582,,1.0,100,1,100.0,29569.418298959732,-757294.44,781.15466,99100,1.1091963,1.0,1739.578,1.0,5977712,726880.8,1.0,100,10.0,0.9999918,9.9801235,-757294.44
-292.76303,83.54,1.0,10.0,100.0,1.0,324.6754,825.1393589713138,-292.76303,,1.0,100,2,100.0,29579.264318704605,-854183.1,825.1393,99200,1.1091963,1.0,2599.4985,1.0,5986066,786269.06,1.0,100,10.0,0.9999914,9.980943,-854183.1
-285.19247,78.49,1.0,10.0,100.0,1.0,320.87708,774.6525091509804,-285.19247,1.8066297e-05,0.99999505,100,3,100.0,29589.580469608307,-767852.1,774.6525,99300,1.1091963,0.99993896,2539.27,1.0000305,5993915,703041.5,1.0,100,10.0,0.9999918,,-767845.0
-192.92572,81.85,1.0,10.0,100.0,1.0,315.86,808.2365334368973,-192.9257,4.1222076e-05,1.0000027,100,4,100.0,29607.84564089775,-783783.44,808.2366,99400,1.1091963,0.9999008,1749.5878,1.0001526,6002100,753018.06,1.0,100,10.0,0.9999913,9.990355,-783782.7
-232.19705,80.67,1.0,10.0,100.0,1.0,279.837,796.4375580742283,-232.19704,3.5845605e-05,0.99999845,100,5,100.0,29620.684421300888,-750036.5,796.43756,99500,1.1091963,0.99990845,1929.5233,1.0000916,6010167,712618.4,1.0,100,10.0,0.99999154,169.89001,-750036.4
-258.9878,81.24,1.0,10.0,100.0,1.0,288.47687,802.1431553630014,-258.9878,3.935609e-05,1.0000001,100,6,100.0,29631.67205142975,-770523.44,802.1431,99600,1.1091963,0.99990845,2089.2402,1.0001221,6018291,726654.5,1.0,100,10.0,0.99999154,119.9579,-770523.44
-171.51318,79.86,1.0,10.0,100.0,1.0,290.38342,788.3449236925668,-171.51317,3.7161244e-05,1.0000031,100,7,100.0,29640.77654194832,-729020.8,788.3449,99700,1.1091963,0.9998779,1519.6417,1.0000763,6026277,705811.44,1.0,100,10.0,0.9999914,,-729020.8
-192.92088,76.79,1.0,10.0,100.0,1.0,314.78317,757.6601138431893,-192.92088,0.11010038,0.9967008,100,8,100.0,29650.42679166794,-701830.1,757.6601,99800,1.1091963,0.6999792,1689.5227,1.3147562,6033956,662339.7,1.0,100,10.0,1.0325608,,-691491.7
-193.03293,80.06,1.011356,10.0,98.87715,1.011356,294.10266,790.3487622955522,-193.27318,0.19042002,0.99121445,100,9,98.87715,29668.484243154526,-736463.56,790.34875,99900,1.1091963,0.5951806,1819.6375,1.7260005,6041962,702033.6,1.011356,100,10.0,1.0704532,,-736463.56
-141.9119,73.28,1.0107129,9.999999,98.94007,1.0107129,252.7668,722.5545928546634,-141.84277,0.11562358,1.0009753,100,10,98.94007,29678.952028989792,-611351.1,722.5546,100000,1.1091963,0.66838354,1309.5148,1.3460783,6049290,579557.4,1.0107129,100,9.999999,1.0253834,,-597009.44
-201.43121,82.76,1.0,9.999999,100.0,1.0,293.0198,817.3309385170959,-201.43121,,1.0,101,1,100.0,29703.177407979965,-783606.4,817.33093,100100,1.1091874,1.0,1719.5089,1.0,6057566,753890.44,1.0,100,9.999999,0.99999166,109.93214,-783606.4
-206.27539,77.15,1.0,10.0,100.0,1.0,298.1831,761.2559963801797,-206.27539,1.2841464e-05,0.9999998,101,2,100.0,29712.037677288055,-706226.9,761.25604,100200,1.1091874,0.9999695,1939.4237,1.0000305,6065281,668421.6,1.0,100,10.0,0.99999213,,-706224.6
-199.55396,76.51,1.0,10.0,100.0,1.0,251.42589,754.8491699254049,-199.55397,7.0294474e-05,0.99998873,101,3,100.0,29724.74693751335,-665191.75,754.8491,100300,1.1091874,0.9998017,1789.4713,1.000145,6072932,633000.06,1.0,100,10.0,0.9999924,9.981136,-665183.3
-195.73001,76.29,1.0,10.0,100.0,1.0,277.40298,752.650473280275,-195.73001,0.00011214083,1.0000114,101,4,100.0,29751.05565237999,-673166.56,752.65045,100400,1.1091874,0.9996644,1719.6246,1.0002443,6080561,643446.6,1.0,100,10.0,0.9999926,,-673166.56
-164.59253,79.99,1.0,9.999999,100.0,1.0,323.44656,789.6517023187656,-164.59244,0.00011463128,1.0000134,101,5,100.0,29759.69620370865,-750186.75,789.65173,100500,1.1091874,0.9997254,1479.7166,1.0002443,6088560,728179.94,1.0,100,9.999999,0.99999213,,-750185.75
-218.23683,79.63,1.0,10.0,100.0,1.0,300.99103,786.0409018153808,-218.23688,0.00010245513,1.0000236,101,6,100.0,29773.241770029068,-744720.94,786.04095,100600,1.1091874,0.99981695,1899.3069,1.0002747,6096523,708465.2,1.0,100,10.0,0.9999924,,-744720.44
-196.16933,80.4,1.0,9.999999,100.0,1.0,314.75195,793.7492427635626,-196.1694,0.00013711806,0.9999883,101,7,100.0,29786.24079322815,-761268.1,793.74927,100700,1.1091874,0.99960333,1789.4531,1.0003204,6104563,729080.8,1.0,100,9.999999,0.99999213,,-761263.44
-172.07777,76.64,1.0,10.0,100.0,1.0,262.67673,756.1528708260626,-172.07777,0.0001518631,1.0000219,101,8,100.0,29803.89613056183,-667796.3,756.15295,100800,1.1091874,0.9997254,1639.5334,1.0004121,6112227,640779.75,1.0,100,10.0,0.99999225,9.9793005,-667795.75
-189.21024,79.6,1.0,9.999998,100.0,1.0,292.22424,785.7431760822094,-189.21027,0.00017045444,0.99998915,101,9,100.0,29821.529678821564,-730460.3,785.7432,100900,1.1091874,0.9995728,1659.5464,1.0003968,6120187,702779.56,1.0,100,9.999998,0.999992,9.980366,-730459.1
-281.21838,79.43,1.0,9.999999,100.0,1.0,338.91898,784.0448013958512,-281.2182,0.00013386481,0.9999929,101,10,100.0,29833.4262778759,-791376.8,784.04474,101000,1.1091874,0.99969494,2479.215,1.0003663,6128130,729601.56,1.0,100,9.999999,0.99999225,,-791376.06
-238.69653,77.92,1.0,10.0,100.0,1.0,272.47095,768.942335331631,-238.69653,2.287949e-06,1.0000001,102,1,100.0,29845.165447473526,-704495.8,768.9423,101100,1.1091874,0.99998474,1969.4614,1.0000153,6135922,665512.75,1.0,100,10.0,0.9999926,9.981577,-704495.8
-204.20554,77.33,1.0,10.0,100.0,1.0,335.0082,763.0511530892228,-204.20554,1.0622564e-05,1.0000021,102,2,100.0,29854.18213915825,-728484.75,763.0513,101200,1.1091874,0.9999695,1839.4661,1.0000305,6143655,694477.44,1.0,100,10.0,0.99997866,,-728483.9
-213.45746,83.15,1.0,10.0,100.0,1.0,319.7663,821.236371652669,-213.45744,1.7623004e-05,1.0000057,102,3,100.0,29867.692219495773,-813332.75,821.2364,101300,1.1091874,0.9999695,1909.5562,1.000061,6151970,776685.3,1.0,100,10.0,0.99997485,,-813332.6
-158.50983,77.4,1.0,10.0,100.0,1.0,261.9639,763.7584952928935,-158.50983,2.0787244e-05,1.000002,102,4,100.0,29879.580348968506,-674554.0,763.75854,101400,1.1091874,0.99993896,1499.5625,1.000061,6159710,651952.8,1.0,100,10.0,0.99997604,,-674552.7
-213.33592,81.26,1.0,10.0,100.0,1.0,300.45575,802.3468359582768,-213.33592,2.7643573e-05,1.0000039,102,5,100.0,29903.183249235153,-770676.4,802.34686,101500,1.1091874,0.99993896,1909.3875,1.0000916,6167836,734035.56,1.0,100,10.0,0.9999751,,-770676.4
-161.56482,78.16,1.0,10.0,100.0,1.0,277.01846,771.3470238494612,-161.56482,2.1991866e-05,0.9999992,102,6,100.0,29913.40017437935,-693717.06,771.3471,101600,1.1091874,0.99993896,1479.5354,1.000061,6175652,671715.94,1.0,100,10.0,0.9999763,,-693716.2
-214.18123,83.15,1.0,9.999999,100.0,1.0,325.54163,821.2552263259174,-214.18123,2.9681429e-05,1.0,102,7,100.0,29928.053987264633,-821431.0,821.25525,101700,1.1091874,0.99993896,2019.6471,1.0000763,6183967,780430.8,1.0,100,9.999999,0.99997485,9.980653,-821425.5
-176.39124,82.8,1.0,9.999999,100.0,1.0,286.43716,817.7365321399813,-176.3912,4.046398e-05,1.0000064,102,8,100.0,29945.276180267334,-775188.8,817.7365,101800,1.1091874,0.99990845,1559.6028,1.0001221,6192247,750742.4,1.0,100,9.999999,0.9999751,29.955755,-775188.2
-206.02097,79.19,1.0,10.0,100.0,1.0,366.8587,781.6570853363014,-206.02095,3.5378842e-05,1.0000067,102,9,100.0,29958.980172872543,-781074.9,781.65704,101900,1.1091874,0.99990845,1879.3733,1.0000916,6200166,745576.94,1.0,100,10.0,0.9999759,,-781074.9
-220.86166,85.94,1.0,10.0,100.0,1.0,320.8098,849.1298437929655,-220.8617,3.8245344e-05,1.0000074,102,10,100.0,29968.628132343292,-864519.9,849.1298,102000,1.1091874,0.9998779,2009.3479,1.0001221,6208760,823942.25,1.0,100,10.0,0.9999738,179.8567,-864519.9
-226.43796,79.99,1.0,9.999999,100.0,1.0,297.2108,789.6461207008252,-226.43796,1.2553887e-05,0.99999964,103,1,100.0,29977.29635643959,-756594.94,789.6461,102100,1.1091874,0.9999695,2109.395,1.0000305,6216759,711874.56,1.0,100,9.999999,1.0000031,,-756594.25
-215.51605,82.82,1.0,10.0,100.0,1.0,344.0854,817.9388291394848,-215.51605,1.7706445e-05,1.0000018,103,2,100.0,29989.025185346603,-827200.8,817.9389,102200,1.1091874,0.99996185,1989.5002,1.0000916,6225041,787420.25,1.0,100,10.0,1.0000029,,-827200.8
-208.33304,83.07,1.0,10.0,100.0,1.0,250.48251,820.4430601047669,-208.33301,2.0573645e-05,1.0000035,103,3,100.0,29999.11241364479,-766990.1,820.44305,102300,1.1091874,0.99993896,1759.559,1.000061,6233348,735873.2,1.0,100,10.0,1.0000029,19.973772,-766989.7
-180.12788,77.24,1.0,9.999999,100.0,1.0,271.6913,762.1381238687786,-180.12788,2.70751e-05,0.9999967,103,4,100.0,30009.04712486267,-683355.94,762.1381,102400,1.1091874,0.99993896,1689.4248,1.000061,6241072,654667.8,1.0,100,9.999999,1.0000029,,-683353.2
-233.64075,83.63,1.0,9.999999,100.0,1.0,382.32407,826.0414966941859,-233.64073,3.816487e-05,0.9999945,103,5,100.0,30025.468640089035,-876244.2,826.0415,102500,1.1091874,0.9998779,2179.3203,1.0001221,6249435,828508.56,1.0,100,9.999999,1.000003,,-876242.25
-200.42255,75.48,1.0,9.999999,100.0,1.0,286.7213,744.5661231103373,-200.42255,3.302427e-05,1.0000033,103,6,100.0,30036.776010990143,-672096.25,744.5661,102600,1.1091874,0.99993896,1879.5444,1.0000763,6256983,636590.75,1.0,100,9.999999,1.0000025,,-672095.6
-248.78226,79.83,1.0,9.999999,100.0,1.0,307.35257,788.0467465931445,-248.78223,1.6650922e-05,1.0000013,103,7,100.0,30049.665105342865,-763669.0,788.0468,102700,1.1091874,0.99993896,2189.4768,1.0000305,6264966,715483.06,1.0,100,9.999999,1.0000025,9.980312,-763662.7
-263.22308,83.23,1.0,9.999999,100.0,1.0,352.94293,822.0408176074627,-263.2231,3.547123e-05,0.99999774,103,8,100.0,30065.400327205658,-846318.4,822.0408,102800,1.1091874,0.9998779,2139.4768,1.0000916,6273289,800312.25,1.0,100,9.999999,1.0000029,9.979855,-846316.5
-195.25171,80.28,1.0,10.0,100.0,1.0,306.07388,792.554566266976,-195.25177,3.0614563e-05,1.0000005,103,9,100.0,30077.528369426727,-757323.9,792.5545,102900,1.1091874,0.9998779,1879.5056,1.0000916,6281317,721818.75,1.0,100,10.0,1.0000024,,-757322.2
-187.62381,79.62,1.0,10.0,100.0,1.0,300.26398,785.959092232574,-187.62381,2.9600134e-05,0.99999785,103,10,100.0,30089.852523326874,-740077.06,785.95905,103000,1.1091874,0.99990845,1789.6855,1.0000916,6289279,707885.56,1.0,100,10.0,1.0000026,,-740076.7
-191.69595,78.32,1.0,10.0,100.0,1.0,270.90845,772.9566849802562,-191.69595,2.9746117e-05,0.99999833,104,1,100.0,30102.048510313034,-702681.5,772.95667,103100,1.1091874,0.99990845,1779.5654,1.000061,6297111,670848.06,1.0,100,10.0,1.0000126,,-702676.3
-194.5835,85.05,1.000005,10.0,99.9995,1.000005,276.41025,840.2411053682107,-194.58351,6.546123e-05,0.9999855,104,2,99.9995,30115.848521709442,-816397.06,840.241,103200,1.1091874,0.99978644,1839.5674,1.0001068,6305616,782384.8,1.000005,100,10.0,0.99999285,279.92188,-816395.25
-187.58823,75.15,1.0000045,10.0,99.99955,1.0000045,302.46365,741.2503443108717,-187.58826,5.557175e-05,0.99998903,104,3,99.99955,30128.82356762886,-666639.9,741.2503,103300,1.1091874,0.9997712,1599.4019,1.0000916,6313131,640922.0,1.0000045,100,10.0,0.99999344,,-666631.6
-210.54138,84.53,1.000005,9.999999,99.9995,1.000005,344.22052,835.0225503302454,-210.54147,7.681757e-05,1.0000026,104,4,99.9995,30155.06443285942,-850860.56,835.0226,103400,1.1091874,0.99981695,1869.45,1.0001831,6321584,815735.5,1.000005,100,9.999999,0.9999926,9.979153,-850859.9
-182.17365,82.12,1.0000049,10.0,99.99951,1.0000049,313.15863,810.9415835364184,-182.17365,9.20897e-05,1.0000064,104,5,99.99951,30166.3645131588,-785759.44,810.9416,103500,1.1091874,0.99969494,1729.6289,1.0002594,6329796,755691.6,1.0000049,100,10.0,0.99999285,,-785758.4
-213.57776,81.71,1.0000049,10.0,99.99951,1.0000049,296.01733,806.8515464882929,-213.57774,7.39879e-05,0.9999905,104,6,99.99951,30179.172401189804,-769043.1,806.8515,103600,1.1091874,0.9997559,1739.6807,1.0001678,6337967,738624.1,1.0000049,100,10.0,0.9999927,,-769041.4
-259.1209,81.27,1.000005,10.0,99.9995,1.000005,328.03165,802.4456132297161,-259.12097,7.8602694e-05,0.9999881,104,7,99.9995,30195.8306517601,-804185.75,802.4456,103700,1.1091874,0.9997559,2289.3542,1.0001984,6346094,751509.25,1.000005,100,10.0,0.9999926,,-804184.5
-150.20978,76.03,1.0000045,9.999999,99.99955,1.0000045,280.05542,750.0641774267526,-150.2099,7.682448e-05,1.0000125,104,8,99.99955,30206.069641828537,-662738.4,750.0642,103800,1.1091874,0.9997559,1469.6349,1.0002443,6353697,641030.3,1.0000045,100,9.999999,0.99999285,,-662737.3
-263.27502,81.9,1.0,9.999999,100.0,1.0,362.3002,808.7507037658272,-263.27502,7.585144e-05,1.0000088,104,9,100.0,30219.552080392838,-846612.3,808.7508,103900,1.1091874,0.9998474,2469.1062,1.0001831,6361887,785335.1,1.0,100,9.999999,1.0000032,,-846607.2
-214.0224,80.57,1.0,10.0,100.0,1.0,353.89093,795.4464380227638,-214.02243,7.303156e-05,0.99998695,104,10,100.0,30237.197712898254,-796158.44,795.4465,104000,1.1091874,0.9997559,1949.5294,1.0001221,6369944,757956.7,1.0,100,10.0,1.0000029,,-796154.9
-208.90904,76.52,1.0,10.0,100.0,1.0,325.71698,754.961273753055,-208.90904,6.4823553e-06,0.9999993,105,1,100.0,30249.47554373741,-708599.4,754.96124,104100,1.1091874,0.9999695,1799.3953,1.0000305,6377596,676057.75,1.0,100,10.0,1.0000029,,-708599.1
-188.66055,82.72,1.0,10.0,100.0,1.0,298.7392,816.9401396125161,-188.66054,7.892051e-06,1.0000007,105,2,100.0,30262.796314954758,-786352.25,816.9402,104200,1.1091874,0.9999695,1719.4849,1.0000305,6385868,756637.0,1.0,100,10.0,1.0000029,,-786352.25
-207.89812,81.17,1.0,9.999999,100.0,1.0,307.70422,801.4575066352921,-207.89813,8.001146e-06,0.9999998,105,3,100.0,30271.888110399246,-769564.2,801.4575,104300,1.1091874,0.9999695,1799.5918,1.0000305,6393985,737015.7,1.0,100,9.999999,1.0000029,,-769564.2
-231.6671,75.6,1.0,10.0,100.0,1.0,345.8195,745.7628586854471,-231.6671,0.13915855,1.0035237,105,4,100.0,30280.712007284164,-716741.56,745.7629,104400,1.1091874,0.60645664,2019.4773,1.3325293,6401545,652872.7,1.0,100,10.0,1.0645015,,-695162.25
-221.2026,80.17,1.0221224,10.0,97.83564,1.0221224,330.3663,791.4494447795814,-220.82458,0.28409803,0.9876491,105,5,97.83564,30299.560502529144,-788331.56,791.4494,104500,1.1091874,0.30183464,1989.3677,2.1298306,6409562,745816.5,1.0221224,100,10.0,1.1424576,,-788330.56
-178.29547,75.8,1.0226064,10.0,97.78934,1.0226064,305.21463,747.7613696514071,-178.44812,0.29386953,0.9552564,105,6,97.78934,30311.119752168655,-658985.6,747.76135,104600,1.1091874,0.41348547,1689.6312,1.6310306,6417142,628276.25,1.0226064,100,10.0,1.145497,9.980024,-658985.06
-176.59552,82.88,1.0227902,10.0,97.77176,1.0227902,273.3724,818.5466033188593,-176.39905,0.16460693,0.9966127,105,7,97.77176,30324.268449306488,-805647.1,818.5466,104700,1.1091874,0.5521682,1519.5522,1.5009946,6425430,722362.6,1.0227902,100,10.0,1.0734196,9.979536,-746406.2
-230.9681,81.67,1.0190865,10.0,98.1271,1.0190865,311.73358,806.4589671843033,-231.15718,0.26712167,0.9859903,105,8,98.1271,30348.105615377426,-759946.2,806.459,104800,1.1091874,0.4517888,1999.5417,2.0914426,6433597,717390.06,1.0190865,100,10.0,1.1215991,9.982566,-759946.2
-163.86139,73.72,1.0169101,10.0,98.33711,1.0169101,310.11758,726.9625361692141,-163.96538,0.26065412,0.99129343,105,9,98.33711,30357.399453639984,-629109.75,726.9625,104900,1.1091874,0.43358037,1449.6426,1.9190983,6440969,606884.1,1.0169101,100,10.0,1.1073269,,-629109.1
-208.00931,76.42,1.0189135,10.0,98.14376,1.0189135,304.6805,753.9607510545101,-207.80777,0.2885052,1.0125508,105,10,98.14376,30368.69285917282,-679456.4,753.96075,105000,1.1091874,0.45273426,1769.3492,1.9550091,6448611,646152.6,1.0189135,100,10.0,1.1203854,,-679456.4
-216.2252,85.12,1.0,10.0,100.0,1.0,290.83603,840.929055618692,-216.2252,6.7382675e-06,1.0,106,1,100.0,30377.310831785202,-834379.1,840.92914,105100,1.1092097,0.9999695,2059.5603,1.0000153,6457123,791746.3,1.0,100,10.0,1.0000124,,-834378.1
-208.2377,79.5,1.0,10.0,100.0,1.0,294.13297,784.7544903162417,-208.2377,9.404978e-06,0.9999998,106,2,100.0,30389.86286020279,-738622.2,784.7545,105200,1.1092097,0.9999695,1899.6318,1.0000305,6465073,702353.4,1.0,100,10.0,1.0000118,,-738621.4
-190.5256,79.28,1.0,9.999999,100.0,1.0,339.2022,782.5475791533385,-190.5256,1.1726753e-05,1.0,106,3,100.0,30401.38062620163,-757504.8,782.5476,105300,1.1092097,0.99993896,1729.6039,1.000061,6473001,727438.2,1.0,100,9.999999,1.0000116,,-757504.4
-175.39479,77.73,1.0,9.999999,100.0,1.0,276.8647,767.0438922048036,-175.39479,1.0292643e-05,0.99999845,106,4,100.0,30412.18120098114,-691701.94,767.0438,105400,1.1092097,0.9999695,1629.6812,1.0000305,6480774,665009.4,1.0,100,9.999999,1.0000116,119.93753,-691701.94
-187.10507,77.95,1.0,10.0,100.0,1.0,249.69835,769.2434435197224,-187.10507,8.529522e-06,1.0000002,106,5,100.0,30421.10571026802,-685556.9,769.2435,105500,1.1092097,0.9999695,1769.5746,1.0000305,6488569,654085.0,1.0,100,10.0,1.0000111,19.967552,-685556.9
-182.7576,78.79,1.0,10.0,100.0,1.0,281.70157,777.6559638392279,-182.7576,1.1407176e-05,0.9999988,106,6,100.0,30429.70013999939,-708239.4,777.65594,105600,1.1092097,0.99993896,1549.6588,1.0000305,6496448,684102.75,1.0,100,10.0,1.0000113,,-708238.3
-201.94371,84.77,1.0,9.999999,100.0,1.0,294.0635,837.436378611523,-201.94373,1.394659e-05,0.9999995,106,7,100.0,30441.803210258484,-821042.75,837.43634,105700,1.1092097,0.99993896,1819.4517,1.0000305,6504925,787771.7,1.0,100,9.999999,1.0000126,,-821042.7
-226.99615,78.49,1.0,10.0,100.0,1.0,338.35156,774.6554115852653,-226.99615,1.25732295e-05,0.9999993,106,8,100.0,30453.659247398376,-758458.56,774.65546,105800,1.1092097,0.9999695,2089.635,1.0000305,6512774,714572.56,1.0,100,10.0,1.0000113,9.980738,-758458.56
-275.5529,82.62,1.0,10.0,100.0,1.0,355.66708,815.9320190629398,-275.55286,1.1963833e-05,1.0000006,106,9,100.0,30464.679683208466,-856554.75,815.932,105900,1.1092097,0.9999695,2529.4634,1.0000305,6521036,792245.0,1.0,100,10.0,1.000012,,-856549.56
-179.93402,79.59,1.0,10.0,100.0,1.0,278.08353,785.6559611905872,-179.93402,9.273952e-05,0.99999815,106,10,100.0,30475.656630039215,-718101.8,785.656,106000,1.1092097,0.9998017,1529.5831,1.0001984,6528995,694578.8,1.0,100,10.0,1.0000117,,-718093.06
-166.07646,76.91,1.0,10.0,100.0,1.0,279.74533,758.8427140539753,-166.07646,6.168502e-06,0.9999994,107,1,100.0,30501.39642238617,-674067.1,758.8427,106100,1.1092097,0.9999695,1409.5117,1.0000153,6536686,654098.8,1.0,100,10.0,1.0000111,,-674066.25
-191.52472,84.84,1.0,10.0,100.0,1.0,297.08243,838.1416804355658,-191.52472,1.4463501e-05,0.9999976,107,2,100.0,30516.66382908821,-818085.94,838.14166,106200,1.1092097,0.99993896,1649.5146,1.0000305,6545170,790736.0,1.0,100,10.0,1.0000119,99.968124,-818082.25
-273.53104,78.33,1.0,9.999999,100.0,1.0,332.65848,773.0502232420696,-273.53098,1.3368167e-05,0.99999994,107,3,100.0,30532.840443372726,-777765.2,773.0502,106300,1.1092097,0.9999695,2629.4104,1.000061,6553003,708270.75,1.0,100,9.999999,1.0000116,,-777757.44
-187.09009,79.45,1.0,10.0,100.0,1.0,261.7227,784.2454727685125,-187.09012,1.6626705e-05,0.9999986,107,4,100.0,30554.242597341537,-708299.25,784.2455,106400,1.1092097,0.99993896,1569.5815,1.0000305,6560948,683537.94,1.0,100,10.0,1.0000116,,-708298.06
-235.1514,87.08,1.0,10.0,100.0,1.0,315.92346,860.5179807299661,-235.1514,1.640862e-05,1.0000015,107,5,100.0,30568.496011018753,-885868.5,860.51794,106500,1.1092097,0.99993896,2129.3584,1.0000305,6569656,840298.1,1.0,100,10.0,1.000013,,-885868.5
-230.23943,79.44,1.0,9.999999,100.0,1.0,332.65533,784.1505863657784,-230.23944,1.5144817e-05,1.0000033,107,6,100.0,30577.716404914856,-769851.56,784.1506,106600,1.1092097,0.9999695,2099.434,1.000061,6577600,725552.25,1.0,100,9.999999,1.0000116,,-769850.8
-199.4271,86.33,1.0,10.0,100.0,1.0,289.52505,853.0420923494364,-199.42711,1.5604674e-05,0.9999974,107,7,100.0,30589.14982008934,-847006.75,853.0422,106700,1.1092097,0.99993896,1879.5569,1.0000458,6586233,811501.1,1.0,100,10.0,1.0000126,,-847006.7
-207.21793,84.25,1.0,10.0,100.0,1.0,263.22742,832.2291735496644,-207.21793,2.2585175e-05,0.99999666,107,8,100.0,30600.918951272964,-798925.6,832.22925,106800,1.1092097,0.99993896,1919.5281,1.000061,6594658,761889.56,1.0,100,10.0,1.0000123,9.980355,-798921.3
-181.28723,78.83,1.0,9.999999,100.0,1.0,277.46307,778.0551363625405,-181.28726,2.762114e-05,1.0000031,107,9,100.0,30614.308928728104,-708390.56,778.05524,106900,1.1092097,0.99993896,1609.4814,1.0000916,6602541,682355.6,1.0,100,9.999999,1.0000114,,-708390.56
-171.90227,80.07,1.0,10.0,100.0,1.0,304.06635,790.4493712211141,-171.90225,1.8892848e-05,1.0000001,107,10,100.0,30622.19651389122,-741410.1,790.44946,107000,1.1092097,0.99993896,1549.7745,1.0000458,6610548,717264.8,1.0,100,10.0,1.0000118,,-741403.94
