ESSRenyiHarmonic,DivergenceHarmonic,EpRewMean,TimeElapsed,EmpiricalD2Harmonic,InitialReturnMin,InitialReturnMax,EpThisIter,InitialBound,MinIW,Bound,TimestepsSoFar,ReturnMeanIW,ReturnStepMaxmin,MinTargetPdf,MeanD2-0,InitialReturnStd,MeanIW,StdIW,InitialReturnMean,MinBehavPdf,EmpiricalD2Arithmetic,EpLenMean,Inner Iteration,MaxIW,MeanEntropy,Iteration,ESSRenyiArithmetic,EpisodesSoFar,ReturnStepMax
100.0,0.9999682,860.9324435368429,19796.3638381958,1.0,,2009.5353,100,-921425.5,1.0,-921425.5,10462177,880840.4,10.0,-221.31601,1.0,373.67862,1.0,,860.9325,-221.31601,1.0,87.12,1,1.0,1.1442914,274,100.0,136600,10.0
100.0,0.9999629,984.7706090369433,19804.280256032944,1.0,,2689.28,100,-1246956.2,1.0,-1246956.2,10472128,1174271.0,9.999999,-305.8826,1.0,452.21432,1.0000001,1.5185972e-06,984.7706,-305.8826,1.0,99.51,2,1.0000153,1.1442914,274,100.0,136700,9.999999
100.0,0.9999664,903.3060790880191,19811.991534471512,1.0,,2069.6274,100,-994885.0,0.9999695,-994885.0,10481264,951836.4,10.0,-218.2574,1.0,368.61157,1.0000005,4.5546844e-06,903.3061,-218.2574,1.0,91.36,3,1.0000153,1.1442914,274,100.0,136800,10.0
100.0,0.99996436,948.978573129647,19819.334308862686,1.0,,2659.319,100,-1160944.2,0.99993896,-1160944.0,10490857,1089869.2,10.0,-297.0409,1.0,435.10153,0.99999845,1.0151621e-05,948.9785,-297.0409,1.0,95.93,4,1.0000305,1.1442914,274,100.0,136900,10.0
100.0,0.9999654,918.8902636314118,19828.932806015015,1.0,,1789.4598,100,-1031891.2,0.9999695,-1031890.7,10500149,999708.25,10.0,-202.55594,1.0,394.14267,0.9999997,8.892366e-06,918.8903,-202.55594,1.0,92.92,5,1.0000305,1.1442914,274,100.0,137000,10.0
100.0,0.9999653,933.3087041988917,19837.385054826736,1.0,,1839.4637,100,-1043107.5,1.0,-1043107.5,10509585,1009101.4,9.999998,-215.71292,1.0,371.53235,1.0,,933.30865,-215.71292,1.0,94.36,1,1.0,1.1442914,275,100.0,137100,9.999998
100.0,0.9999659,919.7945212933774,19843.589919567108,1.0,,1909.6211,100,-1031436.3,0.9999695,-1031435.9,10518886,994786.25,10.0,-223.59041,1.0,385.70016,0.9999998,3.408656e-06,919.79443,-223.59041,1.0,93.01,2,1.0000153,1.1442914,275,100.0,137200,10.0
100.0,0.99996483,946.0035798709748,19852.04989528656,1.0,,1999.5774,100,-1118678.8,0.9999695,-1118678.8,10528449,1078494.9,10.0,-225.82983,1.0,428.4532,1.0000004,6.868483e-06,946.0036,-225.82983,1.0,95.63,3,1.0000305,1.1442914,275,100.0,137300,10.0
100.0,0.99996424,958.7913856925878,19859.10373902321,1.0,9.983428,2019.6213,100,-1076721.4,0.9999695,-1076718.6,10538140,1035725.2,10.0,-217.66391,1.0,341.24347,0.99999845,8.215899e-06,958.7914,-217.66391,1.0,96.91,4,1.0000153,1.1442914,275,100.0,137400,10.0
100.0,0.9999646,959.5995360190974,19868.45019173622,1.0,9.979424,2609.26,100,-1136252.5,0.99993896,-1136238.2,10547839,1067814.1,10.0,-298.34418,1.0,383.39197,0.9999971,2.3429164e-05,959.59955,-298.34424,1.0,96.99,5,1.000061,1.1442914,275,100.0,137500,10.0
100.0,0.9999654,927.9859675877361,19882.018977880478,1.0,,2539.2747,100,-1089815.5,0.99999905,-1089815.5,10557222,1025012.56,9.999999,-276.70007,1.0,404.7896,1.0,9.536743e-08,927.98596,-276.70007,1.0,93.83,1,1.0,1.1442914,276,100.0,137600,9.999999
100.0,0.99996865,840.9265739163949,19888.582592964172,1.0,,1919.4338,100,-864721.9,0.9999695,-864721.9,10565734,827694.56,10.0,-227.36499,1.0,347.18503,0.9999997,3.036469e-06,840.9266,-227.36499,1.0,85.12,2,1.0,1.1442914,276,100.0,137700,10.0
100.0,0.99996793,861.7248864620177,19895.336053848267,1.0,,1919.471,100,-885905.0,0.9999695,-885904.2,10574454,848875.5,10.0,-214.77882,1.0,326.0473,0.999999,5.6736985e-06,861.72485,-214.77882,1.0,87.2,3,1.0000153,1.1442914,276,100.0,137800,10.0
100.0,0.9999653,923.5952404601991,19904.35937309265,1.0,,2749.3965,100,-1145351.5,0.99993896,-1145345.4,10583793,1069374.1,10.0,-306.29266,1.0,465.13684,0.99999833,1.1970489e-05,923.5952,-306.29266,1.0,93.39,4,1.0000305,1.1442914,276,100.0,137900,10.0
100.0,0.99996686,881.417421697262,19912.379534244537,1.0,,2249.44,100,-1023278.9,0.9999695,-1023277.6,10592710,972423.75,9.999999,-250.14067,1.0,442.18842,0.9999986,1.2826537e-05,881.4174,-250.14069,1.0,89.17,5,1.000061,1.1442914,276,100.0,138000,9.999999
100.0,0.99996674,898.8000414653118,19921.300592660904,1.0,,2578.9414,100,-1021879.94,0.9999695,-1021877.75,10601801,955034.44,10.0,-299.10468,1.0,383.66016,0.99999815,8.553987e-06,898.8,-299.10468,1.0,90.91,1,1.0000305,1.1442914,277,100.0,138100,10.0
100.0,0.99996305,989.2914291007165,19933.330842018127,1.0,,2289.454,100,-1226814.1,0.99993896,-1226814.1,10611797,1174135.0,10.0,-266.92334,1.0,442.08548,0.9999993,1.1321143e-05,989.2914,-266.92334,1.0,99.96,2,1.0000305,1.1442914,277,100.0,138200,10.0
100.0,0.99996674,883.5022407978988,19940.31746196747,1.0,,2389.184,100,-1012346.44,0.9999695,-1012345.4,10620735,954976.75,10.0,-265.17035,1.0,417.6139,0.99999976,1.0851215e-05,883.50226,-265.17035,1.0,89.38,3,1.0000305,1.1442914,277,100.0,138300,10.0
100.0,0.99996614,910.7948559310123,19949.006711244583,1.0,,1889.4742,100,-983150.1,0.99993896,-983146.9,10629946,947266.5,10.0,-213.0069,1.0,343.10126,1.0000005,2.035458e-05,910.79486,-213.0069,1.0,92.11,4,1.000061,1.1442914,277,100.0,138400,10.0
100.0,0.99996483,944.2049426499552,19960.04192686081,1.0,29.944147,2469.4016,100,-1115978.6,0.99993896,-1115978.6,10639491,1054693.0,10.0,-276.62555,1.0,403.9481,1.0000007,2.606442e-05,944.2049,-276.62555,1.0,95.45,5,1.000061,1.1442914,277,100.0,138500,10.0
100.0,0.9999659,918.6961992543291,19967.58027291298,1.0,9.980214,2369.3647,100,-1052315.6,0.9999695,-1052315.0,10648781,995894.3,10.0,-259.78894,1.0,389.73355,0.9999997,8.628224e-06,918.69617,-259.78894,1.0,92.9,1,1.0000305,1.1442914,278,100.0,138600,10.0
100.0,0.9999664,906.9063210098564,19975.41131591797,1.0,179.93622,1879.4305,100,-960527.9,0.9999695,-960527.9,10657953,925027.94,9.999998,-216.5582,1.0,320.2333,1.0000002,1.1988354e-05,906.90625,-216.5582,1.0,91.72,2,1.0000305,1.1442914,278,100.0,138700,9.999998
100.0,0.9999678,864.2047990992687,19982.866250514984,1.0,,2069.4956,100,-931552.0,0.9999695,-931552.0,10666698,888508.8,10.0,-225.63577,1.0,376.3792,0.99999964,9.353638e-06,864.20483,-225.63576,1.0,87.45,3,1.0000305,1.1442914,278,100.0,138800,10.0
100.0,0.99996805,848.5114049823192,19990.442275047302,1.0,,2099.3518,100,-902333.3,0.9998779,-902328.94,10675286,858034.8,9.999999,-257.515,1.0,371.58112,0.99999666,1.8216646e-05,848.5114,-257.51498,1.0,85.88,4,1.0000305,1.1442914,278,100.0,138900,9.999999
100.0,0.9999647,946.7991539409729,20002.53076171875,1.0,,2359.2263,100,-1127952.6,0.99993896,-1127951.1,10684857,1072012.2,10.0,-265.25787,1.0,419.02972,1.0000001,1.506381e-05,946.79913,-265.25784,1.0,95.71,5,1.0000305,1.1442914,278,100.0,139000,10.0
100.0,0.99996865,837.6237920569199,20011.022102832794,1.0,,2179.2615,100,-915220.25,0.9999542,-915216.6,10693336,867486.3,10.0,-288.6891,1.0,407.27924,0.999999,1.7165587e-05,837.62384,-288.6891,1.0,84.79,1,1.0000305,1.1442914,279,100.0,139100,10.0
100.0,0.9999666,891.7171397826388,20021.823253393173,1.0,,2129.4653,100,-975570.94,0.99990845,-975567.8,10702356,929993.9,10.0,-270.05032,1.0,367.19748,1.0000027,3.7527607e-05,891.71716,-270.05035,1.0,90.2,2,1.0000916,1.1442914,279,100.0,139200,10.0
100.0,0.9999628,992.9855532615559,20033.468737602234,1.0,9.984184,2019.5166,100,-1156851.0,0.9998779,-1156848.4,10712389,1115859.2,9.999999,-222.00888,1.0,360.34174,0.9999971,3.9652725e-05,992.9856,-222.00885,1.0,100.33,3,1.0001068,1.1442914,279,100.0,139300,9.999999
100.0,0.999967,881.5995471435839,20041.787645816803,1.0,,2329.1992,100,-986567.4,0.9998779,-986565.06,10721308,932040.94,10.0,-268.6978,1.0,393.47998,1.0000001,3.7610585e-05,881.59955,-268.69775,1.0,89.19,4,1.0001221,1.1442914,279,100.0,139400,10.0
100.0,0.99996483,939.4939471629515,20052.134870290756,1.0,,2119.395,100,-1048748.5,0.9998779,-1048743.6,10730806,1003599.75,10.0,-242.341,1.0,347.79578,0.99999547,4.7895657e-05,939.4941,-242.34099,1.0,94.98,5,1.0001221,1.1442914,279,100.0,139500,10.0
100.0,0.9999672,883.204418223208,20065.05163693428,1.0,,2328.919,100,-1003297.2,0.9999695,-1003294.4,10739741,948783.4,9.999999,-285.901,1.0,410.77505,0.9999976,8.204839e-06,883.20435,-285.901,1.0,89.35,1,1.0000153,1.1442914,280,100.0,139600,9.999999
100.0,0.99996567,912.5156139128594,20077.887622356415,1.0,,2139.6099,100,-1043208.2,0.9999695,-1043208.2,10748969,997199.06,10.0,-237.1784,1.0,405.60394,1.0,1.2051629e-05,912.51556,-237.1784,1.0,92.28,2,1.0000305,1.1442914,280,100.0,139700,10.0
100.0,0.99996614,900.3981099679633,20084.746566295624,1.0,,1919.2993,100,-985482.75,0.9999695,-985480.0,10758076,948457.94,9.999999,-223.82236,1.0,371.13797,0.9999971,1.42265235e-05,900.39813,-223.82237,1.0,91.07,3,1.000061,1.1442914,280,100.0,139800,9.999999
100.0,0.9999651,952.1857874491484,20093.920788049698,1.0,,2529.2979,100,-1136433.9,0.99993896,-1136433.8,10767701,1072139.1,10.0,-282.0762,1.0,406.78934,1.000001,2.3161294e-05,952.18585,-282.07623,1.0,96.25,4,1.000061,1.1442914,280,100.0,139900,10.0
100.0,0.99996364,976.4660536326857,20102.83504843712,1.0,,2159.1792,100,-1158240.2,0.99993896,-1158240.0,10777569,1111385.5,10.0,-240.13065,1.0,397.37445,0.99999666,2.3612456e-05,976.46606,-240.13065,1.0,98.68,5,1.0000458,1.1442914,280,100.0,140000,10.0
100.0,1.0601729,919.3959445619531,20110.693464756012,1.0,,1739.5865,100,-988113.1,0.5930412,-963561.7,10786866,932245.94,10.0,-215.12756,1.0,335.27698,1.0096911,0.15051404,919.39594,-215.12756,1.0,92.97,1,1.4223714,1.1442914,281,100.0,140100,10.0
97.836,1.1434563,972.673969661812,20126.895140886307,1.0221187,,2319.0542,100,-1102052.0,0.44239518,-1102052.0,10796696,1044253.9,10.0,-274.521,1.0221187,378.71,0.99700594,0.2544908,972.674,-274.37405,1.0221187,98.3,2,1.8999265,1.1442914,281,97.836,140200,10.0
98.09935,1.1248195,938.4044093373873,20133.5988342762,1.0193747,,2319.3616,100,-1159612.5,0.33068207,-1159611.8,10806183,1102271.4,10.0,-271.9822,1.0193747,438.24246,1.0461049,0.3363954,938.40436,-272.12112,1.0193747,94.87,3,2.777399,1.1442914,281,98.09935,140300,10.0
97.9602,1.1346012,881.2065543707171,20141.02460694313,1.0208228,9.979497,1929.3892,100,-1031562.7,0.5183342,-1031561.25,10815098,991709.9,9.999999,-230.45312,1.0208228,382.36288,1.0454429,0.3163337,881.20654,-230.73282,1.0208228,89.15,4,2.1656826,1.1442914,281,97.9602,140400,9.999999
97.8993,1.1392559,937.2102251721391,20149.26798248291,1.0214578,,2169.254,100,-1081083.4,0.52076006,-1081082.4,10824573,1030603.0,10.0,-248.17151,1.0214578,394.38437,1.0334691,0.28532958,937.2102,-248.20059,1.0214578,94.75,5,1.9500933,1.1442914,281,97.8993,140500,10.0
100.0,0.9999863,922.5172448944993,20157.785455465317,1.0,,1939.5966,100,-1034586.6,1.0,-1034586.6,10833901,996777.0,10.0,-221.63942,1.0,381.75775,1.0,,922.5172,-221.63942,1.0,93.28,1,1.0,1.1442915,282,100.0,140600,10.0
100.0,0.9999865,896.6046584064642,20164.757330179214,1.0,,2269.5059,100,-1020268.3,0.9999695,-1020266.3,10842970,968500.6,9.999999,-273.35382,1.0,405.71262,0.9999991,1.1264975e-05,896.6046,-273.35382,1.0,90.69,2,1.0000305,1.1442915,282,100.0,140700,9.999999
100.0,0.9999864,888.6116312326482,20173.78724718094,1.0,,2739.3848,100,-1027282.7,0.9999695,-1027277.2,10851959,951857.4,9.999999,-289.73865,1.0,402.77127,1.0000011,1.34186885e-05,888.61163,-289.73865,1.0,89.89,3,1.0000305,1.1442915,282,100.0,140800,9.999999
100.0,0.99998665,898.0128480985666,20185.4017701149,1.0,,2259.5303,100,-1004690.94,0.99993896,-1004687.2,10861042,953375.56,9.999999,-267.34396,1.0,383.34314,0.9999995,1.4802242e-05,898.0128,-267.34396,1.0,90.83,4,1.0000458,1.1442915,282,100.0,140900,9.999999
100.0,0.99998605,917.5979228447035,20198.231914520264,1.0,,3209.277,100,-1130319.4,0.9999695,-1130317.4,10870321,1026804.6,10.0,-361.4142,1.0,429.9013,1.0000005,1.3469046e-05,917.5979,-361.41425,1.0,92.79,5,1.000061,1.1442915,282,100.0,141000,10.0
100.0,0.9999858,935.5986563977883,20205.20166015625,1.0,129.90993,1969.205,100,-1059472.6,1.0,-1059472.6,10879780,1020499.9,10.0,-234.64087,1.0,380.9922,1.0,,935.5986,-234.64087,1.0,94.59,1,1.0,1.1442915,283,100.0,141100,10.0
100.0,0.99998665,895.1863572578889,20212.487539052963,1.0,,2299.3535,100,-1003163.9,1.0,-1003163.9,10888835,950027.6,9.999999,-266.27872,1.0,385.57632,1.0,,895.1864,-266.27872,1.0,90.55,2,1.0,1.1442915,283,100.0,141200,9.999999
100.0,0.99998546,975.7872262258072,20220.218606233597,1.0,9.981039,1909.5452,100,-1133331.5,0.9999695,-1133327.6,10898696,1096680.6,10.0,-220.13028,1.0,380.1629,0.99999833,1.1034737e-05,975.7873,-220.13028,1.0,98.61,3,1.0000305,1.1442915,283,100.0,141300,10.0
100.0,0.999987,870.9123304868583,20230.034961938858,1.0,,1589.6272,100,-894900.1,0.99993896,-894899.6,10907508,869503.3,9.999999,-179.46118,1.0,333.18845,1.0000005,1.710279e-05,870.91235,-179.46118,1.0,88.12,4,1.000061,1.1442915,283,100.0,141400,9.999999
100.0,0.99998605,920.8029953591806,20238.73189997673,1.0,,2409.3499,100,-1058998.0,0.99993896,-1058997.5,10916819,1000655.8,10.0,-273.83844,1.0,390.8693,1.0000005,1.7466631e-05,920.80304,-273.83844,1.0,93.11,5,1.0000305,1.1442915,283,100.0,141500,10.0
100.0,0.9999864,905.2143052853497,20246.632732629776,1.0,,1759.4778,100,-976290.06,1.0,-976290.06,10925974,945176.7,10.0,-200.56824,1.0,354.63187,1.0,,905.2143,-200.56824,1.0,91.55,1,1.0,1.1442915,284,100.0,141600,10.0
100.0,0.9999877,816.1193992358235,20253.036254882812,1.0,,1569.4451,100,-833162.1,0.9998779,-833152.2,10934238,808396.7,10.0,-183.4567,1.0,377.30066,0.99999076,3.7045018e-05,816.1194,-183.4567,1.0,82.64,2,1.0001068,1.1442915,284,100.0,141700,10.0
100.0,0.9999871,863.6048506143902,20269.63610482216,1.0,,1789.5508,100,-924203.4,0.9997559,-924203.4,10942977,892017.3,9.999999,-200.37936,1.0,382.37134,1.0000021,8.304071e-05,863.6049,-200.37943,1.0,87.39,3,1.0002443,1.1442915,284,100.0,141800,9.999999
100.0,0.9999869,878.3098452330357,20275.889298200607,1.0,9.979365,2159.4602,100,-948652.56,0.99978644,-948651.7,10951863,901784.4,10.0,-248.18626,1.0,361.06927,0.9999953,7.115511e-05,878.3098,-248.18625,1.0,88.86,4,1.0002136,1.1442915,284,100.0,141900,10.0
100.0,0.9999858,936.7976452436052,20284.526081562042,1.0,,2839.3474,100,-1154689.4,0.9997559,-1154685.9,10961334,1073661.4,10.0,-295.96686,1.0,442.8039,1.0000029,8.4556144e-05,936.79767,-295.96692,1.0,94.71,5,1.0001984,1.1442915,284,100.0,142000,10.0
100.0,0.99998534,975.2907882997682,20296.56700348854,1.0,,2229.3604,100,-1172582.1,0.9999695,-1172580.0,10971190,1122629.5,10.0,-240.76941,1.0,414.05258,0.9999992,9.570413e-06,975.2908,-240.76941,1.0,98.56,1,1.0000305,1.1442915,285,100.0,142100,10.0
100.0,0.9999875,829.9289111320454,20307.532522201538,1.0,9.979714,1499.4861,100,-832690.8,0.99993896,-832687.56,10979592,810089.9,10.0,-169.88391,1.0,348.29877,0.9999978,2.0378628e-05,829.9289,-169.88391,1.0,84.02,2,1.0000763,1.1442915,285,100.0,142200,10.0
100.0,0.99998605,932.8930281951621,20319.205163240433,1.0,129.89964,1999.5869,100,-1028983.75,0.99990845,-1028983.7,10989024,988799.06,10.0,-216.27972,1.0,344.26022,0.9999956,3.314935e-05,932.89307,-216.27971,1.0,94.32,3,1.0001068,1.1442915,285,100.0,142300,10.0
100.0,0.9999871,875.0207512961491,20327.127056598663,1.0,,1899.554,100,-966227.6,0.9998779,-966227.6,10997877,929963.0,10.0,-207.50613,1.0,405.3357,1.0000057,3.684915e-05,875.0207,-207.50615,1.0,88.53,4,1.0001068,1.1442915,285,100.0,142400,10.0
100.0,0.9999864,888.7109518284527,20335.548671483994,1.0,9.9821825,2379.3025,100,-964438.4,0.99990845,-964433.06,11006867,907537.44,9.999999,-281.33197,1.0,343.1152,1.0000052,4.4328983e-05,888.71094,-281.332,1.0,89.9,5,1.0001221,1.1442915,285,100.0,142500,9.999999
100.0,0.9999912,918.9004373680525,20343.8230676651,1.0,,1949.5983,100,-1015453.9,0.9999695,-1015450.06,11016159,977249.44,9.999999,-206.40906,1.0,364.5207,0.99999666,8.540845e-06,918.9004,-206.40906,1.0,92.92,1,1.0000153,1.1442915,286,100.0,142600,9.999999
100.0,0.99999464,946.8835156243366,20352.627609968185,1.0,139.89757,2389.359,100,-1061014.1,0.99993896,-1061006.8,11025731,1003628.94,10.0,-284.39096,1.0,327.1919,0.9999901,1.6238266e-05,946.88354,-284.39096,1.0,95.72,2,1.0000305,1.1442915,286,100.0,142700,10.0
100.0,0.99999475,907.2965947172921,20363.5525496006,1.0,,1849.5021,100,-1025014.6,0.99993896,-1025014.6,11034907,990635.8,10.0,-219.11288,1.0,409.21652,0.9999924,2.0542095e-05,907.29663,-219.11288,1.0,91.76,3,1.000061,1.1442915,286,100.0,142800,10.0
100.0,0.99999475,929.3921550584405,20370.778857946396,1.0,,2549.504,100,-1106278.8,0.9999542,-1106278.2,11044304,1040951.3,9.999999,-279.50226,1.0,420.93207,0.9999979,2.1232781e-05,929.3922,-279.50226,1.0,93.97,4,1.000061,1.1442915,286,100.0,142900,9.999999
100.0,0.9999945,881.0058527885377,20378.934143304825,1.0,,2009.5217,100,-944021.56,0.99993896,-944021.44,11053217,903436.3,10.0,-214.5031,1.0,356.75876,0.99999124,2.5908595e-05,881.00586,-214.50308,1.0,89.13,5,1.000061,1.1442915,286,100.0,143000,10.0
100.0,0.9999944,935.9945184751481,20387.940330266953,1.0,9.980098,2009.5603,100,-1046448.25,0.9999695,-1046445.25,11062680,1005858.6,9.999999,-228.39952,1.0,360.24426,0.9999995,9.079961e-06,935.9945,-228.39952,1.0,94.63,1,1.0000305,1.1442915,287,100.0,143100,9.999999
100.0,1.0299884,909.5891579854247,20398.738683223724,1.0,,2379.372,100,-1060195.0,0.73078996,-1045660.4,11071879,987914.2,10.0,-267.4858,1.0,419.45447,0.999463,0.10508882,909.58923,-267.48584,1.0,91.99,2,1.2442542,1.1442915,287,100.0,143200,10.0
99.10247,1.0560015,922.9947662035833,20415.841304540634,1.0090566,,2099.3452,100,-983304.25,0.5686884,-983299.1,11081212,937781.2,10.0,-254.96072,1.0090566,372.7455,0.9749916,0.1941323,922.99475,-254.82059,1.0090566,93.33,3,1.5350429,1.1442915,287,99.10247,143300,10.0
99.025894,1.0608928,910.3946799702512,20425.159041643143,1.0098369,29.965227,2079.5044,100,-987471.8,0.64936346,-987471.8,11090419,942706.9,10.0,-231.19858,1.0098369,362.93298,1.0005459,0.18360569,910.3947,-231.08676,1.0098369,92.07,4,1.5301787,1.1442915,287,99.025894,143400,10.0
99.09095,1.0566456,968.4787241561412,20433.053691387177,1.0091739,,2309.2773,100,-1128174.8,0.69770783,-1128160.8,11100207,1073067.4,10.0,-275.9493,1.0091739,355.98724,1.0109061,0.1854824,968.47876,-276.0329,1.0091739,97.88,5,1.5698637,1.1442915,287,99.09095,143500,10.0
100.0,0.9999813,857.218264202422,20442.075913906097,1.0,,1869.3158,100,-886425.0,1.0,-886425.0,11108882,851305.9,10.0,-207.95093,1.0,341.29565,1.0,,857.21826,-207.95093,1.0,86.75,1,1.0,1.1443349,288,100.0,143600,10.0
100.0,0.999985,895.186324014504,20448.43040895462,1.0,,2279.185,100,-985577.6,0.99981695,-985565.9,11117937,933357.75,9.999999,-269.10242,1.0,363.33325,0.99999297,5.928651e-05,895.1864,-269.10242,1.0,90.55,2,1.0001526,1.1443349,288,100.0,143700,9.999999
99.99943,0.9999943,951.2009851130508,20461.74739742279,1.0000057,,2439.3667,100,-1093027.2,0.9997254,-1093027.2,11127552,1033222.56,10.0,-280.90546,1.0000057,358.41043,0.99998856,0.00012921372,951.2009,-280.90533,1.0000057,96.15,3,1.0003663,1.1443349,288,99.99943,143800,10.0
99.99944,0.9999943,926.5851259168263,20469.233114004135,1.0000056,,2719.4543,100,-1130199.1,0.9997254,-1130189.2,11136921,1055862.6,10.0,-306.35345,1.0000056,444.1712,1.000012,0.000108884204,926.5851,-306.3534,1.0000056,93.69,4,1.0002443,1.1443349,288,99.99944,143900,10.0
99.99945,0.9999943,909.4881040969889,20486.929834604263,1.0000055,9.986078,1829.442,100,-1000419.4,0.9998474,-1000419.4,11146119,966782.3,10.0,-200.18658,1.0000055,373.6444,1.0000037,7.66495e-05,909.4881,-200.18657,1.0000055,91.98,5,1.0002289,1.1443349,288,99.99945,144000,10.0
100.0,1.000003,864.9254709194254,20493.58575797081,1.0,,2089.49,100,-958490.2,1.0,-958490.2,11154871,914610.5,10.0,-233.33209,1.0,408.06186,1.0,,864.9255,-233.33209,1.0,87.52,1,1.0,1.1443349,289,100.0,144100,10.0
100.0,1.0000035,937.4877352522246,20500.851063251495,1.0,,2399.2856,100,-1109941.2,0.9999695,-1109940.0,11164349,1052084.1,9.999999,-284.80374,1.0,416.17572,0.9999991,6.515341e-06,937.48773,-284.80374,1.0,94.78,2,1.0000305,1.1443349,289,100.0,144200,9.999999
100.0,1.0000033,958.0838253844142,20508.933513641357,1.0,,1909.4021,100,-1084177.4,0.9999695,-1084177.4,11174033,1047535.44,10.0,-228.52386,1.0,360.01855,0.9999994,1.0387036e-05,958.0838,-228.52386,1.0,96.84,3,1.0000305,1.1443349,289,100.0,144300,10.0
100.0,1.0000035,966.8804137093251,20516.042622327805,1.0,,2299.2754,100,-1175425.9,0.99993896,-1175425.9,11183805,1122292.8,10.0,-279.398,1.0,432.93433,1.0000015,1.4120923e-05,966.8804,-279.398,1.0,97.72,4,1.0000305,1.1443349,289,100.0,144400,10.0
100.0,1.0000035,944.4928053828069,20522.709272623062,1.0,9.981311,2739.2126,100,-1112315.4,0.99993896,-1112313.8,11193353,1036902.75,10.0,-298.36273,1.0,380.57828,0.9999988,1.4085112e-05,944.49274,-298.36273,1.0,95.48,5,1.0000305,1.1443349,289,100.0,144500,10.0
100.0,1.0000033,929.6912909290882,20531.963217496872,1.0,9.98259,2019.5446,100,-1033609.3,0.9999695,-1033607.94,11202753,992616.8,10.0,-216.95486,1.0,358.1792,0.9999989,8.766123e-06,929.6912,-216.95486,1.0,94.0,1,1.0000305,1.1443349,290,100.0,144600,10.0
100.0,1.0000037,934.291539723656,20539.43553519249,1.0,9.980534,2219.236,100,-1051309.0,0.9999695,-1051309.0,11212199,1001810.7,10.0,-255.59222,1.0,359.04248,0.9999989,1.3083403e-05,934.29156,-255.59222,1.0,94.46,2,1.000061,1.1443349,290,100.0,144700,10.0
100.0,1.0000031,935.3900672525784,20547.041501283646,1.0,,1999.5199,100,-1044889.5,0.99993896,-1044886.0,11221656,1004703.75,9.999999,-230.6301,1.0,360.21045,0.9999988,1.0882417e-05,935.39,-230.6301,1.0,94.57,3,1.0000305,1.1443349,290,100.0,144800,9.999999
100.0,1.0000035,935.874061333597,20558.861285209656,1.0,,2919.144,100,-1140994.8,0.9999695,-1140993.8,11231118,1055350.2,10.0,-341.86285,1.0,423.66165,1.0000014,1.3980196e-05,935.8741,-341.86285,1.0,94.62,4,1.0000305,1.1443349,290,100.0,144900,10.0
100.0,1.0000037,914.6939900486701,20565.763528585434,1.0,,1929.5432,100,-1023042.56,0.99993896,-1023042.56,11240368,985623.56,9.999999,-217.84836,1.0,385.95795,0.99999833,2.1074853e-05,914.694,-217.84836,1.0,92.5,5,1.000061,1.1443349,290,100.0,145000,9.999999
100.0,1.0000035,928.7786703460198,20572.813006162643,1.0,,1799.5339,100,-985620.25,0.99993896,-985612.9,11249759,953066.44,9.999999,-217.49152,1.0,300.73895,0.9999993,3.71703e-05,928.77875,-217.49152,1.0,93.91,1,1.0001068,1.1443349,291,100.0,145100,9.999999
100.0,1.0000036,999.6776163239006,20582.833971738815,1.0,129.89157,2289.1729,100,-1228547.6,0.99981695,-1228547.6,11259859,1175880.4,9.999999,-268.0824,1.0,420.1701,0.9999995,7.8513825e-05,999.67755,-268.0824,1.0,101.0,2,1.0002443,1.1443349,291,100.0,145200,9.999999
100.0,1.0000006,936.7966917499335,20590.888962745667,1.0,,2019.515,100,-1065181.6,0.9997559,-1065178.8,11269330,1024188.9,10.0,-231.0124,1.0,382.89023,0.9999983,6.7850226e-05,936.7967,-231.01239,1.0,94.71,3,1.0001831,1.1443349,291,100.0,145300,10.0
100.0,0.9999896,911.9012552509415,20598.849133729935,1.0,,1819.418,100,-963614.0,0.99971014,-963612.5,11278552,930343.06,10.0,-207.39438,1.0,314.3134,0.9999974,8.0865655e-05,911.90125,-207.39436,1.0,92.22,4,1.0002136,1.1443349,291,100.0,145400,10.0
100.0,0.99998987,905.1907962445498,20609.739637374878,1.0,9.980398,3499.1018,100,-1167612.8,0.99974066,-1167612.8,11287707,1044559.4,10.0,-400.6563,1.0,474.56064,0.99999064,6.970134e-05,905.19086,-400.6563,1.0,91.55,5,1.0002136,1.1443349,291,100.0,145500,10.0
100.0,0.9999902,995.5998306777434,20617.47450518608,1.0,,3299.1357,100,-1301717.0,1.0,-1301717.0,11297766,1192326.2,10.0,-379.71875,1.0,448.4499,1.0,,995.59985,-379.71875,1.0,100.59,1,1.0,1.1443349,292,100.0,145600,10.0
100.0,0.99999094,946.1988841717698,20625.619525909424,1.0,,3309.15,100,-1222206.2,0.9999695,-1222204.8,11307331,1112148.9,10.0,-393.98157,1.0,465.6802,0.9999998,5.128619e-06,946.19885,-393.98157,1.0,95.65,2,1.0000153,1.1443349,292,100.0,145700,10.0
100.0,0.9999913,872.2181695849508,20636.743664979935,1.0,,1999.4902,100,-948047.2,0.9999695,-948046.7,11316156,907865.8,9.999999,-232.78098,1.0,383.53876,0.9999997,8.70374e-06,872.21814,-232.78098,1.0,88.25,3,1.0000305,1.1443349,292,100.0,145800,9.999999
