InitialBound,MeanIW,ReturnMeanIW,InitialReturnStd,EmpiricalD2Arithmetic,TimeElapsed,StdIW,ESSRenyiHarmonic,TimestepsSoFar,MeanEntropy,EmpiricalD2Harmonic,EpRewMean,InitialReturnMax,ReturnStepMaxmin,InitialReturnMean,DivergenceHarmonic,MeanD2-0,EpisodesSoFar,MinIW,ReturnStepMax,Bound,MinTargetPdf,EpThisIter,Inner Iteration,ESSRenyiArithmetic,Iteration,EpLenMean,InitialReturnMin,MinBehavPdf,MaxIW
-620014.56,0.99999833,591320.9,269.36984,1.0,20774.22490811348,2.5250092e-05,100.0,2752090,1.1333475,1.0,720.2532506835576,1689.663,10.0,720.2532,0.9999796,1.0,54500,0.99993896,10.0,-620014.0,-190.40822,100,5,100.0,55,73.05,9.980289,-190.40823,1.000061
-622560.4,0.9999965,591086.56,275.8,1.0,20791.81337738037,3.753005e-05,100.0,2759369,1.1333475,1.0,717.6557001535184,1769.5625,10.0,717.6557,0.99997985,1.0,54600,0.9998474,10.0,-622557.5,-209.76315,100,6,100.0,55,72.79,,-209.7631,1.0000916
-583570.56,1.0000005,563883.25,241.45297,1.0,20817.40381526947,3.6275367e-05,100.0,2766582,1.1333475,1.0,711.0459282078305,1399.5973,9.999999,711.04596,0.9999801,1.0,54700,0.9998779,9.999999,-583570.44,-155.68024,100,7,100.0,55,72.13,,-155.68018,1.0000916
-545526.2,1.0000066,524694.4,218.36584,1.0,20831.672223567963,3.5807385e-05,100.0,2773591,1.1333475,1.0,690.6576494870063,1439.7075,10.0,690.6577,0.99998057,1.0,54800,0.99990845,10.0,-545526.2,-151.12198,100,8,100.0,55,70.09,,-151.12198,1.0000916
-562632.94,1.000006,545921.4,236.63596,1.0,20844.777183532715,3.800153e-05,100.0,2780693,1.1333475,1.0,699.9468031637314,1289.4664,9.999999,699.9469,0.99998045,1.0,54900,0.9998932,9.999999,-562632.2,-155.65544,100,9,100.0,55,71.02,9.980577,-155.65543,1.0001221
-649661.6,0.999997,618188.1,279.5886,1.0,20861.648348093033,4.5944817e-05,100.0,2788144,1.1333475,1.0,734.861734968439,1769.6201,10.0,734.8618,0.99997926,1.0,55000,0.9998474,10.0,-649661.1,-202.1023,100,10,100.0,55,74.51,,-202.1023,1.0001678
-586230.5,1.0,547252.9,286.21277,1.0,20877.991159915924,1.0789593e-06,100.0,2795068,1.1333475,1.0,682.1547698794799,1969.3297,10.0,682.15485,0.9999807,1.0,55100,0.9999924,10.0,-586230.5,-251.75043,100,1,100.0,56,69.24,9.980869,-251.75043,1.0000076
-641184.25,1.0,605678.25,285.36624,1.0,20892.660948753357,,100.0,2802411,1.1333475,1.0,724.0472575221154,1879.5845,10.0,724.0472,0.99997985,1.0,55200,1.0,10.0,-641184.25,-196.71237,100,2,100.0,56,73.43,9.9808235,-196.71237,1.0
-592594.75,0.99999946,570591.7,218.31253,1.0,20905.948375463486,1.183328e-05,100.0,2809745,1.1333475,1.0,723.1413406102112,1479.5688,10.0,723.14136,0.99997973,1.0,55300,0.9999695,10.0,-592593.0,-164.64626,100,3,100.0,56,73.34,,-164.64626,1.0000305
-610258.3,0.9999989,586745.1,297.27338,1.0,20920.324545383453,2.4615065e-05,100.0,2816907,1.1333475,1.0,705.957003268051,1529.5521,9.999999,705.95703,0.99997985,1.0,55400,0.99993896,9.999999,-610258.06,-169.06839,100,4,100.0,56,71.62,,-169.06839,1.0000916
-588091.06,0.9999884,558711.25,277.23383,1.0,20937.5702753067,6.625585e-05,100.0,2823951,1.1333475,1.0,694.1626715628124,1709.5784,10.0,694.16266,0.99998057,1.0,55500,0.99981695,10.0,-588084.8,-190.46632,100,5,100.0,56,70.44,,-190.46631,1.0001831
-613571.0,0.999988,583506.9,258.11194,1.0,20963.437023878098,0.000110984554,100.0,2831243,1.1333475,1.0,718.9544170852695,1729.4548,9.999999,718.95447,0.9999796,1.0,55600,0.99971014,9.999999,-613567.4,-191.66296,100,6,100.0,56,72.92,9.980363,-191.66296,1.0002899
-571124.1,1.0000062,544428.25,300.78473,1.0,20989.375720977783,0.00011694398,100.0,2838083,1.1333475,1.0,673.7690457655451,1629.559,9.999999,673.76904,0.99998105,1.0,55700,0.99969494,9.999999,-571116.4,-186.09058,100,7,100.0,56,68.4,,-186.09058,1.0003816
-622052.9,0.9999831,594367.4,244.57059,1.0,21024.504373311996,0.00016644696,100.0,2845497,1.1333475,1.0,731.1526213019445,1659.6465,10.0,731.15265,0.9999795,1.0,55800,0.9994204,10.0,-622050.1,-194.8926,100,8,100.0,56,74.14,199.868,-194.89262,1.0005189
-653361.25,0.99999565,626344.06,300.5377,1.0,21046.496567487717,0.00014594373,100.0,2852921,1.1333475,1.0,732.1390103129249,1639.5082,9.999999,732.139,0.9999795,1.0,55900,0.9996644,9.999999,-653359.06,-199.66762,100,9,100.0,56,74.24,9.979395,-199.66757,1.0004579
-696669.4,0.99999213,627185.44,320.6649,1.0,21063.377243995667,0.00013495541,100.0,2860265,1.1333475,1.0,724.153229229657,2629.3796,10.0,724.1532,0.99997973,1.0,56000,0.99951184,10.0,-696669.4,-304.68494,100,10,100.0,56,73.44,,-304.6847,1.0004274
-685059.9,1.0,625735.75,329.91068,1.0,21077.11408138275,,100.0,2867557,1.1333475,1.0,718.9538609018755,2429.5547,9.999998,718.95386,0.99997985,1.0,56100,1.0,9.999998,-685059.9,-253.57945,100,1,100.0,57,72.92,,-253.57945,1.0
-571822.1,1.0000001,547063.94,270.33463,1.0,21091.432525396347,6.5646555e-06,100.0,2874544,1.1333475,1.0,688.4646270167395,1569.519,10.0,688.46454,0.99998057,1.0,56200,0.9999695,10.0,-571821.7,-187.38654,100,2,100.0,57,69.87,9.979901,-187.38654,1.0000153
-688648.56,0.9999991,659276.75,305.41418,1.0,21106.305844068527,9.471079e-06,100.0,2882170,1.1333475,1.0,752.329271023404,1709.5287,9.999999,752.3292,0.9999788,1.0,56300,0.9999695,9.999999,-688648.56,-192.66571,100,3,100.0,57,76.26,9.979617,-192.66571,1.0000305
-632991.25,0.99999946,609784.4,263.31244,1.0,21119.644040822983,9.666726e-06,100.0,2889624,1.1333475,1.0,735.1543629652415,1519.5654,10.0,735.1543,0.9999795,1.0,56400,0.9999695,10.0,-632991.25,-170.41791,100,4,100.0,57,74.54,,-170.4179,1.0000305
-563730.06,0.9999986,538016.4,248.65219,1.0,21132.12847852707,9.864142e-06,100.0,2896627,1.1333475,1.0,690.0648746163367,1599.4961,9.999999,690.0648,0.9999801,1.0,56500,0.9999695,9.999999,-563728.9,-188.87323,100,5,100.0,57,70.03,9.981179,-188.87323,1.0000305
-604425.5,1.0000004,576408.3,260.67123,1.0,21145.44445872307,1.567745e-05,100.0,2903860,1.1333475,1.0,713.0623820952396,1669.6426,9.999999,713.06226,0.99997973,1.0,56600,0.9999695,9.999999,-604425.5,-192.76538,100,6,100.0,57,72.33,9.980499,-192.76538,1.000061
-595006.6,1.0024142,557730.75,296.42438,1.0,21157.18766784668,0.081326686,100.0,2910854,1.1333475,1.0,689.1659516628782,1789.6338,9.999999,689.166,1.0185022,1.0,56700,0.82824516,9.999999,-590216.44,-196.62115,100,7,100.0,57,69.94,,-196.62115,1.2337617
-550292.6,0.9887741,531659.44,246.61859,1.0058472,21186.760233163834,0.1503307,99.41868,2917898,1.1333475,1.0058472,694.1607813608746,1349.6887,9.999999,694.1607,1.0356907,1.0058472,56800,0.71527874,9.999999,-550291.7,-149.35828,100,8,99.41868,57,70.44,,-149.44159,1.511498
-600348.2,0.97377616,569063.1,322.35278,1.0056008,21209.257821321487,0.15082523,99.44304,2925018,1.1333475,1.0056008,701.7528214893471,1749.5566,9.999999,701.7528,1.034181,1.0056008,56900,0.65021616,9.999999,-600348.2,-195.37624,100,9,99.44304,57,71.2,,-195.30188,1.6255643
-595412.6,1.011102,568559.56,246.99118,1.0061358,21223.408549308777,0.17715763,99.39016,2932191,1.1333475,1.0061358,707.0614270290359,1619.6139,10.0,707.0614,1.0374665,1.0061358,57000,0.6932508,10.0,-595412.56,-180.78984,100,10,99.39016,57,71.73,9.979546,-181.0271,1.607239
-548326.44,0.99999833,529196.9,246.417,1.0,21240.447242975235,6.2538425e-06,100.0,2939138,1.1333761,1.0,684.4538920464006,1379.5714,10.0,684.4539,0.99999475,1.0,57100,0.9999695,10.0,-548324.9,-157.30391,100,1,100.0,58,69.47,,-157.30391,1.0000153
-572212.06,0.9999998,552807.75,239.87582,1.0,21260.583270788193,9.1616275e-06,100.0,2946278,1.1333761,1.0,703.7522274605451,1389.5002,9.999999,703.7522,0.9999945,1.0,57200,0.9999695,9.999999,-572212.06,-171.66495,100,2,100.0,58,71.4,,-171.66495,1.0000305
-620036.8,0.99999845,599207.6,296.50272,1.0,21273.652070760727,9.595956e-06,100.0,2953531,1.1333761,1.0,715.0493093540352,1439.6012,10.0,715.0493,0.9999945,1.0,57300,0.9999695,10.0,-620036.5,-169.51492,100,3,100.0,58,72.53,,-169.51494,1.0000305
-557080.8,0.9999992,530720.06,261.98996,1.0,21290.260464668274,8.531896e-06,100.0,2960431,1.1333761,1.0,679.7663867608914,1619.5005,10.0,679.7664,0.999995,1.0,57400,0.9999695,10.0,-557079.94,-195.17534,100,4,100.0,58,69.0,,-195.17532,1.0000153
-718090.6,1.0,698120.2,248.50006,1.0,21313.33020401001,8.001776e-06,100.0,2968511,1.1333761,1.0,797.7274308491473,1409.6239,9.999999,797.7274,0.9999937,1.0,57500,0.9999695,9.999999,-718090.6,-163.05637,100,5,100.0,58,80.8,349.90152,-163.05637,1.0000153
-565464.5,1.0000006,545210.4,267.1524,1.0,21325.401670455933,9.694493e-06,100.0,2975497,1.1333761,1.0,688.3601439477798,1419.5872,10.0,688.36017,0.99999464,1.0,57600,0.9999695,10.0,-565464.1,-177.49265,100,6,100.0,58,69.86,,-177.49263,1.000061
-545484.0,0.98818773,510412.84,235.58467,1.0,21340.62175655365,0.06468864,100.0,2982406,1.1333761,1.0,680.6596342069603,1629.4766,10.0,680.6596,1.01464,1.0,57700,0.8360924,10.0,-537293.2,-170.4418,100,7,100.0,58,69.09,9.983851,-170.4418,1.1686726
-658165.4,1.000911,600396.2,266.46732,1.0055112,21392.368804693222,0.15072586,99.451904,2989931,1.1333761,1.0055112,742.2421277905752,1319.6151,10.0,742.2421,1.0737984,1.0055112,57800,0.7222981,10.0,-618532.06,-153.43665,100,8,99.451904,58,75.25,,-153.501,1.900057
-577586.1,1.0353899,520321.2,234.76671,1.0234505,21416.036810159683,0.19502673,97.70869,2996864,1.1333761,1.0234505,683.0667872140879,1619.5992,10.0,683.0667,1.0421939,1.0234505,57900,0.7299319,10.0,-547234.8,-179.9442,100,9,97.70869,58,69.33,,-179.93826,1.8613601
-581337.8,1.0043817,563997.0,232.19019,1.0070175,21452.445244550705,0.14695452,99.30314,3004138,1.1333761,1.0070175,717.1436404190284,1299.69,10.0,717.1436,1.0431842,1.0070175,58000,0.78526837,10.0,-581336.75,-147.9855,100,10,99.30314,58,72.74,,-147.97357,1.535863
-618750.44,0.9999997,590400.0,297.46884,1.0,21469.734434843063,6.524713e-06,100.0,3011325,1.1333585,1.0,708.457878145888,1679.5278,9.999996,708.4579,0.99999785,1.0,58100,0.9999695,9.999996,-618750.2,-203.04301,100,1,100.0,59,71.87,,-203.04301,1.0000305
-634456.6,1.0000001,601550.75,275.6803,1.0,21489.01292037964,1.2677794e-05,100.0,3018677,1.1333585,1.0,724.9496287855353,1809.4474,10.0,724.9496,0.99999774,1.0,58200,0.99993896,10.0,-634456.6,-219.71533,100,2,100.0,59,73.52,9.985015,-219.71535,1.0000305
-766703.25,0.9999993,726121.8,311.5255,1.0,21502.097230196,9.4737115e-06,100.0,3026711,1.1333585,1.0,793.1425794454461,2009.4286,10.0,793.1425,0.9999976,1.0,58300,0.9999695,10.0,-766703.2,-245.23361,100,3,100.0,59,80.34,259.8656,-245.23361,1.0000153
-625902.1,0.9999994,603905.6,231.45244,1.0,21518.50671672821,1.2240257e-05,100.0,3034232,1.1333585,1.0,741.8464025423749,1479.4019,9.999999,741.8463,0.99999774,1.0,58400,0.99993896,9.999999,-625902.1,-173.64508,100,4,100.0,59,75.21,9.979986,-173.64508,1.0000305
-581307.0,0.9999995,555912.56,242.82431,1.0,21532.19946861267,7.383281e-06,100.0,3041384,1.1333585,1.0,704.9463724961062,1589.5645,10.0,704.9464,0.9999981,1.0,58500,0.9999695,10.0,-581307.0,-189.7144,100,5,100.0,59,71.52,,-189.7144,1.0000153
-643568.6,0.99999833,612804.56,281.5111,1.0,21545.65197443962,1.1383432e-05,100.0,3048791,1.1333585,1.0,730.4503555042224,1749.564,9.999999,730.4503,0.9999981,1.0,58600,0.99993896,9.999999,-643568.5,-203.53824,100,6,100.0,59,74.07,9.979848,-203.53824,1.0000305
-565155.06,0.99999726,548434.06,229.64471,1.0,21561.521599292755,3.62273e-05,100.0,3055934,1.1333585,1.0,704.0618312906114,1289.6208,9.999999,704.0619,0.99999785,1.0,58700,0.9998932,9.999999,-565149.06,-148.08072,100,7,100.0,59,71.43,,-148.08072,1.0000763
-681551.56,1.0000126,653533.2,255.27142,1.0,21599.646956682205,6.837893e-05,100.0,3063707,1.1333585,1.0,767.0491299162156,1669.5886,10.0,767.0491,0.99999785,1.0,58800,0.9998779,10.0,-681548.9,-198.56104,100,8,100.0,59,77.73,329.9201,-198.56102,1.0001984
-652120.1,0.9999943,624768.56,309.41986,1.0,21614.412643432617,5.542462e-05,100.0,3071083,1.1333585,1.0,727.3511511457796,1649.5326,10.0,727.3512,0.99999785,1.0,58900,0.99978644,10.0,-652115.2,-195.48178,100,9,100.0,59,73.76,,-195.48181,1.0001831
-707467.25,1.0000001,643669.5,339.65497,1.0,21637.636858463287,9.811309e-05,100.0,3078454,1.1333585,1.0,726.8574610630598,2519.4277,10.0,726.8575,0.99999785,1.0,59000,0.99974066,10.0,-707464.4,-282.09314,100,10,100.0,59,73.71,,-282.09308,1.0002747
-632220.44,0.99999917,585793.94,287.42102,1.0,21661.124492406845,8.048561e-06,100.0,3085650,1.1333585,1.0,709.3549649022723,2149.2441,9.999999,709.3549,0.99999785,1.0,59100,0.9999695,9.999999,-632219.1,-247.35394,100,1,100.0,60,71.96,29.96976,-247.35394,1.0000153
-530817.5,0.99999994,514614.2,247.62587,1.0,21677.839876890182,1.5301835e-05,100.0,3092485,1.1333585,1.0,673.2737012498719,1269.633,9.999998,673.2737,0.99999774,1.0,59200,0.99993896,9.999998,-530815.06,-149.77184,100,2,100.0,60,68.35,,-149.77184,1.0000305
-636155.06,0.970181,578568.56,297.47394,1.0,21696.4569773674,0.17799526,100.0,3099803,1.1333585,1.0,721.5629966846507,1639.5352,10.0,721.563,1.1240257,1.0,59300,0.6249062,10.0,-607211.1,-188.11676,100,3,100.0,60,73.18,,-188.11676,1.6040785
-605514.8,1.0081627,560569.75,289.85052,1.0406337,21750.927057266235,0.37609938,96.09529,3107155,1.1333585,1.0406337,724.9492053603218,1989.4907,9.999999,724.9492,1.2762114,1.0406337,59400,0.27369365,9.999999,-605509.2,-240.37244,100,4,96.09529,60,73.52,9.980889,-240.44003,2.1119022
-680406.4,1.0806308,652756.06,270.08447,1.0411042,21776.740644931793,0.49785733,96.051865,3114682,1.1333585,1.0411042,742.4497300787204,1559.4895,10.0,742.4497,1.2791364,1.0411042,59500,0.32392016,10.0,-680400.4,-181.2304,100,5,96.051865,60,75.27,,-181.27254,3.7176056
-673330.7,1.0971289,653314.5,272.0236,1.0395662,21795.680151224136,0.5832154,96.19398,3122190,1.1333585,1.0395662,740.5494509531875,1329.6133,10.0,740.54944,1.2686923,1.0395662,59600,0.31313127,10.0,-673327.44,-162.79428,100,6,96.19398,60,75.08,9.981173,-162.78812,5.107873
-609869.44,1.0204424,587663.0,262.6942,1.0399394,21825.60437464714,0.3687237,96.15945,3129534,1.1333585,1.0399394,724.1553352908627,1399.5867,10.0,724.15533,1.2720395,1.0399394,59700,0.25628883,10.0,-609867.06,-155.38791,100,7,96.15945,60,73.44,149.95099,-155.4498,2.2025414
-665261.75,1.0465702,639484.3,296.33075,1.0392687,21845.14790534973,0.44093764,96.221504,3137082,1.1333585,1.0392687,744.5492975956382,1509.4884,10.0,744.5493,1.2670571,1.0392687,59800,0.34895557,10.0,-665261.75,-184.49052,100,8,96.221504,60,75.48,,-184.58922,2.8145583
-623391.5,0.9874254,590538.7,242.78824,1.0413063,21855.34427714348,0.38044065,96.033226,3144732,1.1333585,1.0413063,754.7476867786805,1699.5447,10.0,754.7477,1.280709,1.0413063,59900,0.3394343,10.0,-623391.5,-186.17818,100,9,96.033226,60,76.5,,-186.02878,2.1272647
-666854.94,1.0820875,637050.06,267.9103,1.0409871,21868.592658042908,0.40565512,96.06267,3152333,1.1333585,1.0409871,749.8410323656976,1619.565,10.0,749.841,1.2781922,1.0409871,60000,0.2088898,10.0,-666854.25,-185.96701,100,10,96.06267,60,76.01,99.881645,-185.50436,2.4079337
-617099.0,0.9999968,581586.44,271.50726,1.0,21890.82311153412,6.0306505e-05,100.0,3159562,1.1334271,1.0,712.6548236458021,1879.5754,9.999999,712.6548,0.99999535,1.0,60100,0.99978644,9.999999,-617092.4,-206.61789,100,1,100.0,61,72.29,,-206.61789,1.0001373
-601404.6,0.99999535,572712.25,297.00623,1.0,21921.230053424835,0.00012922406,100.0,3166625,1.1334271,1.0,696.0625854109702,1689.6259,10.0,696.0627,0.9999956,1.0,60200,0.99969494,10.0,-601404.4,-203.47481,100,2,100.0,61,70.63,,-203.47473,1.0003663
-620020.2,0.9999937,601713.4,250.49715,1.0,21940.316542863846,0.00013531197,100.0,3174069,1.1334271,1.0,734.1485186371879,1349.6174,10.0,734.1486,0.9999956,1.0,60300,0.9995728,10.0,-620019.75,-154.31279,100,3,100.0,61,74.44,,-154.31268,1.0002747
-682033.94,1.0000216,620746.25,283.85214,1.0,21964.290370702744,9.9196914e-05,100.0,3181521,1.1334271,1.0,734.9528775607411,2469.3213,9.999999,734.9529,0.99999535,1.0,60400,0.9997254,9.999999,-682028.75,-281.8781,100,4,100.0,61,74.52,,-281.8781,1.0002594
-582117.2,1.0000012,561858.8,256.6536,1.0,21996.459386110306,5.0270446e-05,100.0,3188666,1.1334271,1.0,704.2669541554245,1419.6211,9.999999,704.26697,0.9999956,1.0,60500,0.99981695,9.999999,-582113.56,-177.23532,100,5,100.0,61,71.45,,-177.23526,1.0001221
-742012.06,0.999979,699381.7,289.89896,1.0,22023.152418375015,9.627217e-05,100.0,3196613,1.1334271,1.0,784.4427092122903,2059.5332,10.0,784.44275,0.9999951,1.0,60600,0.9997712,10.0,-742012.06,-230.99277,100,6,100.0,61,79.47,279.90555,-230.99286,1.0002594
-558664.56,1.0000141,540084.4,248.9419,1.0,22036.954637527466,8.9208996e-05,100.0,3203630,1.1334271,1.0,691.4553517045773,1359.6708,10.0,691.4554,0.99999547,1.0,60700,0.99974066,10.0,-558664.5,-163.98169,100,7,100.0,61,70.17,,-163.9817,1.0002289
-628673.1,1.000006,584364.0,280.67917,1.0,22053.500970840454,8.6434e-05,100.0,3210843,1.1334271,1.0,711.0565505860548,2099.6934,10.0,711.0566,0.9999956,1.0,60800,0.99978644,10.0,-628673.1,-235.85176,100,8,100.0,61,72.13,,-235.85165,1.000206
-685432.9,0.9981463,653509.7,282.9364,1.0,22069.152428865433,0.08322075,100.0,3218555,1.1334271,1.0,760.940376072203,1619.5038,10.0,760.9403,1.0240655,1.0,60900,0.8201963,10.0,-680185.06,-164.83249,100,9,100.0,61,77.12,9.981044,-164.83255,1.2226484
-754021.06,0.9713695,717620.25,378.15958,1.0082167,22105.256280899048,0.16416635,99.18502,3226515,1.1334271,1.0082167,785.7386847919165,1879.6294,10.0,785.7388,1.0509155,1.0082167,61000,0.46336448,10.0,-754021.06,-213.79373,100,10,99.18502,61,79.6,,-213.74297,1.4474404
-658562.9,0.99999976,632848.5,277.78546,1.0,22118.456384897232,3.5302055e-06,100.0,3234072,1.133422,1.0,745.4420772188416,1599.5398,10.0,745.44214,1.000008,1.0,61100,0.99998474,10.0,-658562.75,-179.66379,100,1,100.0,62,75.57,,-179.66379,1.0000153
-669066.0,1.0,644932.1,302.4382,1.0,22135.564277648926,3.5839e-06,100.0,3241614,1.133422,1.0,743.9512751428807,1549.6062,10.0,743.95135,1.0000081,1.0,61200,0.99998474,10.0,-669066.0,-172.23889,100,2,100.0,62,75.42,9.979518,-172.23889,1.0000153
-654172.25,0.9999992,625484.25,312.9132,1.0,22148.965487480164,6.4286533e-06,100.0,3248980,1.133422,1.0,726.3402036312716,1689.4995,10.0,726.3402,1.0000079,1.0,61300,0.99998474,10.0,-654172.25,-197.63385,100,3,100.0,62,73.66,,-197.63385,1.0000153
-700671.75,0.9999968,668120.25,280.54825,1.0,22163.392382860184,3.6971956e-05,100.0,3256760,1.133422,1.0,767.7377932718265,1799.4238,9.999999,767.7378,0.99999523,1.0,61400,0.9998779,9.999999,-700662.56,-204.81981,100,4,100.0,62,77.8,19.966692,-204.81981,1.0000916
-779108.75,0.97252357,681169.7,332.8399,1.0,22187.385305404663,0.21408519,100.0,3264715,1.133422,1.0,785.2237262855238,2269.5034,9.999999,785.2237,1.1413976,1.0,61500,0.5168968,9.999999,-736474.44,-256.37885,100,5,100.0,62,79.55,,-256.37885,1.5909277
-724227.56,1.0337654,694753.06,276.45215,1.0452302,22232.160579919815,0.41253126,95.67271,3272755,1.133422,1.0452302,793.7327528302039,1599.4739,10.0,793.7327,1.3133018,1.0452302,61600,0.33490694,10.0,-724218.94,-188.15063,100,6,95.67271,62,80.4,,-188.18964,2.4330854
-574706.3,0.99123436,533280.8,276.11032,1.0381962,22253.64773631096,0.2571987,96.32091,3279723,1.133422,1.0381962,686.56549112738,1389.6501,10.0,686.5655,1.0956225,1.0381962,61700,0.5104851,10.0,-553596.1,-155.69507,100,7,96.32091,62,69.68,,-155.65308,1.6626414
-621671.06,1.052365,596900.44,243.90224,1.0128016,22276.98213672638,0.2428476,98.736015,3287051,1.133422,1.0128016,722.5558516849642,1539.5471,10.0,722.55585,1.0812765,1.0128016,61800,0.49024004,10.0,-621671.06,-184.77687,100,8,98.736015,62,73.28,,-184.82425,1.9747972
-686567.9,1.0107853,652348.9,311.1925,1.0127406,22289.840349674225,0.2547688,98.74197,3294638,1.133422,1.0127406,748.4458222646355,1809.5583,9.999999,748.4458,1.0809152,1.0127406,61900,0.51848453,9.999999,-686564.44,-213.06023,100,9,98.74197,62,75.87,,-212.97719,2.0619102
-598084.7,1.0041984,572128.1,265.91306,1.0112804,22303.78445649147,0.209485,98.884544,3301836,1.133422,1.0112804,709.5474578076668,1579.5375,10.0,709.5474,1.0715152,1.0112804,62000,0.5847206,10.0,-598084.4,-174.98544,100,10,98.884544,62,71.98,,-174.83466,1.8498645
-640026.44,1.0,607842.8,288.1319,1.0,22320.46858358383,,100.0,3309183,1.1333585,1.0,724.4465608096318,1789.4814,9.999999,724.44653,0.99999285,1.0,62100,1.0,9.999999,-640026.44,-224.41718,100,1,100.0,63,73.47,39.944305,-224.41718,1.0
-683110.9,0.99999976,648359.25,315.67197,1.0,22330.712990522385,4.6353257e-06,100.0,3316693,1.1333585,1.0,740.7500389832567,1859.5009,10.0,740.75,0.9999926,1.0,62200,0.99998474,10.0,-683110.75,-216.57312,100,2,100.0,63,75.1,,-216.57312,1.0000153
-644043.6,0.9999997,618328.5,283.7867,1.0,22345.46694087982,9.408e-06,100.0,3324129,1.1333585,1.0,733.344384949856,1599.5724,10.0,733.3443,0.9999926,1.0,62300,0.9999695,10.0,-644043.6,-182.76016,100,3,100.0,63,74.36,,-182.76016,1.0000305
-616649.9,0.99999785,599407.8,270.42532,1.0,22358.504246473312,1.0247119e-05,100.0,3331486,1.1333585,1.0,725.4516898005983,1309.682,9.999999,725.45166,0.9999926,1.0,62400,0.9999695,9.999999,-616646.8,-147.55632,100,4,100.0,63,73.57,29.950678,-147.55632,1.0000305
-646584.94,0.99999946,617891.56,279.32935,1.0,22392.34841609001,1.2456344e-05,100.0,3338936,1.1333585,1.0,734.756484607069,1689.6426,10.0,734.7565,0.9999924,1.0,62500,0.9999695,10.0,-646584.2,-191.51364,100,5,100.0,63,74.5,9.979914,-191.51363,1.0000305
-594599.2,1.0000001,569838.3,262.00085,1.0,22409.731614351273,1.1263985e-05,100.0,3346118,1.1333585,1.0,707.9509676835337,1569.5449,10.0,707.9509,0.9999931,1.0,62600,0.9999695,10.0,-594597.06,-170.79823,100,6,100.0,63,71.82,,-170.79823,1.0000305
-674413.75,0.99999803,641861.75,306.9434,1.0,22428.29086112976,9.910824e-06,100.0,3353621,1.1333585,1.0,740.0334390172653,1799.6526,10.0,740.0334,0.9999926,1.0,62700,0.9999695,10.0,-674412.3,-200.80582,100,7,100.0,63,75.03,,-200.80583,1.0000153
-620641.25,1.0000004,558855.75,313.06143,1.0,22443.675454378128,8.297001e-06,100.0,3360512,1.1333585,1.0,678.8582421230008,2479.4265,10.0,678.8583,0.99999297,1.0,62800,0.9999695,10.0,-620640.8,-281.28625,100,8,100.0,63,68.91,,-281.28625,1.0000305
-654628.2,0.99999946,614447.06,267.67725,1.0,22457.930166721344,1.7473125e-05,100.0,3367982,1.1333585,1.0,736.7481957250282,1999.4945,10.0,736.7482,0.9999927,1.0,62900,0.99993896,10.0,-654628.1,-213.85349,100,9,100.0,63,74.7,,-213.85349,1.0000381
-648845.3,1.0000013,622810.0,303.86038,1.0,22474.197998046875,1.669034e-05,100.0,3375368,1.1333585,1.0,728.3406618789445,1609.5009,10.0,728.3407,0.9999927,1.0,63000,0.9999542,10.0,-648845.3,-181.79263,100,10,100.0,63,73.86,,-181.79263,1.0000458
-637557.8,1.0,615556.7,247.35995,1.0,22488.160472393036,,100.0,3382916,1.1333585,1.0,744.5601172286745,1479.5575,10.0,744.5602,0.9999925,1.0,63100,1.0,10.0,-637557.8,-172.09827,100,1,100.0,64,75.48,199.86896,-172.09827,1.0
-675914.4,1.0,645849.75,304.4336,1.0,22500.9124083519,,100.0,3390456,1.1333585,1.0,743.7539540783796,1729.5679,9.999999,743.7539,0.99999285,1.0,63200,1.0,9.999999,-675914.4,-180.16096,100,2,100.0,64,75.4,,-180.16096,1.0
-663737.1,0.98892975,616216.25,235.93423,1.0,22512.348182439804,0.14855869,100.0,3398168,1.1333585,1.0,760.9525423854856,1699.3524,10.0,760.9526,1.055965,1.0,63300,0.5666096,10.0,-646040.8,-191.56296,100,3,100.0,64,77.12,109.9346,-191.56296,1.4277204
-712784.3,1.0497406,685081.9,247.1973,1.0206976,22533.54812312126,0.32487047,97.97221,3406109,1.1333585,1.0206976,783.837972164748,1609.4496,10.0,783.8379,1.1321334,1.0206976,63400,0.38992417,10.0,-712782.25,-204.97531,100,4,97.97221,64,79.41,19.966354,-204.91254,2.365868
-575548.0,0.9998543,552632.2,294.39514,1.0180439,22550.024473905563,0.299399,98.22759,3413340,1.1333585,1.0180439,712.8653787478612,1469.4971,10.0,712.8653,1.1146526,1.0180439,63500,0.36321643,10.0,-575545.6,-178.02216,100,5,98.22759,64,72.31,,-177.5158,2.3208163
-613822.8,1.0074095,592398.56,277.5951,1.018454,22571.079961538315,0.28480598,98.18804,3420757,1.1333585,1.018454,731.4565812593012,1419.7439,10.0,731.45667,1.1171263,1.018454,63600,0.4585535,10.0,-613810.4,-161.16626,100,6,98.18804,64,74.17,,-161.21783,2.4484293
-672052.1,1.0119016,587857.44,311.60327,1.0205007,22604.88454389572,0.15444663,97.99112,3427883,1.1333585,1.0205007,702.3437096893789,2129.5054,10.0,702.34375,1.0400379,1.0205007,63700,0.7166771,10.0,-634337.25,-253.72633,100,7,97.99112,64,71.26,,-253.90755,1.5456667
