MeanIW,InitialReturnMax,MeanD2-0,StdIW,EpLenMean,InitialReturnStd,TimestepsSoFar,EmpiricalD2Harmonic,MinTargetPdf,InitialReturnMean,InitialBound,EpRewMean,EmpiricalD2Arithmetic,ESSRenyiHarmonic,EpisodesSoFar,MaxIW,EpThisIter,ReturnMeanIW,MinIW,ReturnStepMax,Bound,MeanEntropy,TimeElapsed,ReturnStepMaxmin,DivergenceHarmonic,Inner Iteration,Iteration,MinBehavPdf,ESSRenyiArithmetic,InitialReturnMin
1.0000001,1409.5359,1.0,1.3199435e-06,66.55,276.5356,2777059,1.0,-155.8786,655.27325,-525823.06,655.2733046833783,1.0,100.0,50100,1.0000076,100,505855.1,0.9999924,9.999999,-525823.06,1.1248337,5635.38135266304,9.999999,0.99999464,1,101,-155.8786,100.0,
0.9999992,1329.5981,1.0,4.785403e-06,72.67,282.74866,2784326,1.0,-147.40625,716.4586,-611026.8,716.4586749292299,1.0,100.0,50200,1.0000153,100,593259.2,0.9999695,10.0,-611026.5,1.1248337,5639.5924916267395,10.0,0.9999945,2,101,-147.40625,100.0,
0.9999995,1839.5094,1.0,5.3764843e-06,66.08,300.11267,2790934,1.0,-202.18361,650.57056,-547318.2,650.5705386444753,1.0,100.0,50300,1.0000153,100,513309.53,0.99998474,10.0,-547317.9,1.1248337,5645.0728669166565,10.0,0.99999475,3,101,-202.18361,100.0,
0.9999994,1539.6224,1.0,9.741755e-06,70.68,288.7525,2798002,1.0,-172.32578,696.5405,-592370.8,696.5404953222736,1.0,100.0,50400,1.0000153,100,568545.75,0.9999695,10.0,-592369.5,1.1248337,5651.306654691696,10.0,0.9999944,4,101,-172.32578,100.0,19.972433
0.9999962,1889.3746,1.0,2.857206e-05,72.13,303.62936,2805215,1.0,-210.09236,711.04834,-633658.2,711.0483872736876,1.0,100.0,50500,1.000061,100,597777.06,0.99990845,10.0,-633654.2,1.1248337,5657.270574808121,10.0,0.9999943,5,101,-210.09236,100.0,
0.99999964,2209.4443,1.0,2.2569313e-06,72.13,275.01373,2812428,1.0,-240.72499,711.03735,-630268.8,711.0372691393959,1.0,100.0,50600,1.0,100,581206.4,0.99998474,10.0,-630268.6,1.1248337,5662.047790765762,10.0,0.9999943,1,102,-240.72499,100.0,9.986675
0.9999984,1969.3503,1.0,8.166689e-06,66.57,301.48962,2819085,1.0,-221.0379,655.4558,-559496.9,655.4557937625628,1.0,100.0,50700,1.0000153,100,520516.5,0.9999695,10.0,-559495.2,1.1248337,5666.305629968643,10.0,0.99999464,2,102,-221.0379,100.0,
0.9999992,1379.6587,1.0,1.2797466e-05,70.81,241.14151,2826166,1.0,-161.69482,697.8465,-564268.4,697.8465054293415,1.0,100.0,50800,1.0000305,100,545137.3,0.9999542,9.999999,-564267.75,1.1248337,5670.537353754044,9.999999,0.9999943,3,102,-161.69482,100.0,9.98037
1.0000013,2199.5076,1.0,1.2585543e-05,71.96,257.0438,2833362,1.0,-259.8398,709.3312,-617846.5,709.3311172660672,1.0,100.0,50900,1.000061,100,569224.56,0.9999695,9.999999,-617846.5,1.1248337,5675.577912807465,9.999999,0.9999944,4,102,-259.83984,100.0,9.980391
1.0,1659.4658,1.0,1.05789095e-05,68.79,261.36954,2840241,1.0,-194.80644,677.6484,-555198.2,677.648378528305,1.0,100.0,51000,1.0000305,100,527520.1,0.9999695,10.0,-555197.06,1.1248337,5679.082534790039,10.0,0.9999944,5,102,-194.80644,100.0,19.96088
1.0,1489.5641,1.0,,65.14,267.14832,2846755,1.0,-170.1804,641.1606,-504754.78,641.1605732100141,1.0,100.0,51100,1.0,100,482455.06,1.0,9.999999,-504754.78,1.1248337,5682.94965839386,9.999999,0.99999475,1,103,-170.1804,100.0,
0.9999993,1329.6646,1.0,3.9045367e-06,65.23,266.96417,2853278,1.0,-147.71492,642.05835,-501277.8,642.0583108313228,1.0,100.0,51200,1.0000153,100,483508.47,0.99998474,9.999999,-501277.56,1.1248337,5686.919045686722,9.999999,0.99999475,2,103,-147.71492,100.0,
0.9999983,1279.419,1.0,1.2390606e-05,65.4,265.04,2859818,1.0,-163.1747,643.74457,-501105.34,643.7445954329554,1.0,100.0,51300,1.0000305,100,484651.72,0.9999695,10.0,-501103.28,1.1248337,5693.128313064575,10.0,0.9999949,3,103,-163.17471,100.0,
0.99999803,1529.6338,1.0,1.9296212e-05,72.57,272.14224,2867075,1.0,-175.32484,715.44617,-609438.5,715.4461925896628,1.0,100.0,51400,1.000061,100,585921.4,0.99993896,10.0,-609437.0,1.1248337,5698.162936925888,10.0,0.9999945,4,103,-175.32484,100.0,
0.99999326,1769.5256,1.0,2.664494e-05,69.51,295.46042,2874026,1.0,-214.03413,684.8501,-587776.1,684.850095221869,1.0,100.0,51500,1.000061,100,556306.25,0.9998779,10.0,-587776.1,1.1248337,5703.440427780151,10.0,0.9999945,5,103,-214.03409,100.0,
0.9999986,1719.4491,1.0,7.0902875e-06,67.97,326.5805,2880823,1.0,-194.23933,669.4431,-584522.9,669.4431396064938,1.0,100.0,51600,1.0000153,100,554806.9,0.9999695,10.0,-584520.8,1.1248337,5707.219219923019,10.0,0.9999944,1,104,-194.23933,100.0,
0.9999994,1729.559,1.0,1.1555187e-05,65.15,245.44919,2887338,1.0,-195.8544,641.2683,-501533.47,641.268284445003,1.0,100.0,51700,1.0000305,100,471469.1,0.9999695,10.0,-501533.47,1.1248337,5711.439786434174,10.0,0.999995,2,104,-195.85439,100.0,
0.99999964,1249.7133,1.0,1.1135724e-05,63.87,254.83414,2893725,1.0,-145.46768,628.46313,-475602.94,628.4631248414597,1.0,100.0,51800,1.0000305,100,459906.22,0.9999695,9.999999,-475602.7,1.1248337,5715.26637840271,9.999999,0.99999475,3,104,-145.46768,100.0,
1.0025609,1639.4558,1.0,0.15248178,70.94,293.76727,2900819,1.0,-188.11038,699.1399,-602109.75,699.1399720129017,1.0,100.0,51900,1.4098818,100,554952.9,0.5992997,10.0,-583012.44,1.1248337,5721.761417388916,10.0,1.0789423,4,104,-188.11038,100.0,
1.0066148,2319.0312,1.0271264,0.30940244,72.88,300.10812,2908107,1.0271264,-260.20755,718.5413,-683463.94,718.5413283159932,1.0271264,97.359,52000,2.0298502,100,624724.7,0.45971647,10.0,-683462.25,1.1248337,5731.206650733948,10.0,1.1809746,5,104,-260.4479,97.359,9.979524
0.9999991,1609.3477,1.0,1.732868e-05,65.11,290.9781,2914618,1.0,-178.12875,640.8611,-521401.44,640.8610750998447,1.0,100.0,52100,1.0000305,100,495368.97,0.99993896,10.0,-521399.25,1.1247567,5734.726775169373,10.0,0.9999844,1,105,-178.12875,100.0,
1.0000001,1769.4751,1.0,3.576168e-05,69.51,257.09372,2921569,1.0,-198.71857,684.8633,-566600.1,684.8633555700234,1.0,100.0,52200,1.0000763,100,535131.5,0.99990845,10.0,-566599.4,1.1247567,5742.530625343323,10.0,0.9999833,2,105,-198.71857,100.0,19.961315
1.0000049,1659.5745,1.0,3.5922465e-05,70.47,235.1735,2928616,1.0,-183.4043,694.4386,-565232.75,694.4386172482962,1.0,100.0,52300,1.0001068,100,537551.8,0.99993896,9.999998,-565232.2,1.1247567,5747.16686630249,9.999998,0.99998343,3,105,-183.40428,100.0,189.87914
1.0000029,1279.4862,1.0,3.1396386e-05,64.42,232.80615,2935058,1.0,-144.3418,633.95483,-472551.06,633.9548838694894,1.0,100.0,52400,1.0000916,100,456097.88,0.9999237,9.999999,-472551.06,1.1247567,5753.541088581085,9.999999,0.9999846,4,105,-144.34183,100.0,9.979829
0.9999989,1799.3413,1.0,4.5160214e-05,68.08,270.45206,2941866,1.0,-190.19261,670.5525,-555323.56,670.5525285412729,1.0,100.0,52500,1.0001068,100,522781.34,0.9998779,10.0,-555320.6,1.1247567,5756.611470937729,10.0,0.99999094,5,105,-190.1926,100.0,
0.99751973,1359.4855,1.0,0.07354932,62.84,256.78165,2948150,1.0,-151.88222,618.165,-466639.84,618.1650088191661,1.0,100.0,52600,1.1687796,100,444991.44,0.8067167,10.0,-463719.34,1.1247567,5762.338950634003,10.0,1.016518,1,106,-151.88222,100.0,
1.0071281,1299.6655,1.0057809,0.1475828,66.17,252.23634,2954767,1.0057809,-149.95493,651.44794,-515121.0,651.4479204836468,1.0057809,99.42523,52700,1.4862264,100,475750.16,0.63579386,10.0,-493284.66,1.1247567,5767.815977096558,10.0,1.0668306,2,106,-150.04724,99.42523,
1.0314206,1459.4124,1.0219883,0.3430741,68.0,285.76614,2961567,1.0219883,-180.6412,669.7566,-535152.56,669.7566120089101,1.0219883,97.84848,52800,2.3747473,100,512272.75,0.3396519,10.0,-535149.56,1.1247567,5784.4111070632935,10.0,1.1421287,3,106,-180.85477,97.84848,
1.0843288,1609.044,1.0236,0.35266098,70.04,272.73837,2968571,1.0236,-191.79227,690.1329,-611134.75,690.1328547512967,1.0236,97.69441,52900,2.125091,100,583192.7,0.49671564,10.0,-611134.75,1.1247567,5788.070805072784,10.0,1.1531335,4,106,-191.69585,97.69441,
0.9789286,1489.575,1.0237114,0.27752942,70.43,274.94455,2975614,1.0237114,-181.69348,694.044,-565905.4,694.044000826431,1.0237114,97.68378,53000,1.820379,100,528344.25,0.45357782,10.0,-552195.1,1.1247567,5791.211028814316,10.0,1.1439167,5,106,-181.65363,97.68378,
0.9854758,1799.511,1.0,0.13482831,69.53,281.54276,2982567,1.0,-197.99234,685.0552,-581112.44,685.0551280102638,1.0,100.0,53100,1.4606638,100,531752.2,0.61745614,10.0,-565221.5,1.1232334,5799.254740476608,10.0,1.0575755,1,107,-197.99234,100.0,
1.0421425,1469.6538,1.0195079,0.38343802,66.45,269.26907,2989212,1.0195079,-169.1937,654.2545,-579090.3,654.2545350852128,1.0195079,98.08654,53200,2.9271686,100,556051.25,0.58219224,10.0,-579090.3,1.1232334,5806.5657250881195,10.0,1.1264287,2,107,-169.00699,98.08654,
0.9948786,1459.5011,1.0193799,0.1347426,68.73,288.76486,2996085,1.0193799,-169.25258,677.0609,-574671.75,677.0609059685834,1.0193799,98.09886,53300,1.4859768,100,539797.56,0.7011872,10.0,-561440.06,1.1232334,5809.54564332962,10.0,1.021957,3,107,-169.33464,98.09886,
1.0013162,1849.6605,1.0004896,0.04884244,67.83,274.5046,3002868,1.0004896,-200.80888,668.0542,-550351.25,668.0542570691525,1.0004896,99.951065,53400,1.1651293,100,515914.8,0.8763778,9.999999,-550349.6,1.1232334,5817.334808111191,9.999999,1.0029105,4,107,-200.77278,99.951065,119.94498
1.0038916,1989.2803,1.0005274,0.12940581,74.37,334.72394,3010305,1.0005274,-232.42728,733.433,-681807.0,733.4330214827568,1.0005274,99.94729,53500,1.5268667,100,633466.4,0.7005455,9.999999,-673973.1,1.1232334,5822.325654029846,9.999999,1.0373039,5,107,-232.3941,99.94729,
0.99999946,2019.471,1.0,4.0736973e-06,68.22,313.40497,3017127,1.0,-224.76083,671.96765,-590751.6,671.9677160500348,1.0,100.0,53600,1.0000153,100,549763.2,0.99998474,10.0,-590751.5,1.1231213,5838.2765374183655,10.0,1.000011,1,108,-224.76083,100.0,
1.0,1459.6084,1.0,4.7040417e-06,70.96,252.73477,3024223,1.0,-161.38174,699.35187,-574379.94,699.3518621142847,1.0,100.0,53700,1.0000153,100,552967.8,0.99998474,9.999999,-574379.8,1.1231213,5842.986749410629,9.999999,1.0000116,2,108,-161.38174,100.0,9.9817
0.99999857,1649.6145,1.0,8.405869e-06,74.43,310.94907,3031666,1.0,-178.75139,734.0428,-662858.06,734.0428395307327,1.0,100.0,53800,1.0000305,100,635506.5,0.9999695,9.999999,-662856.06,1.1231213,5848.0638699531555,9.999999,1.0000123,3,108,-178.75139,100.0,9.981725
0.99999964,1439.6853,1.0,7.1185814e-06,69.36,237.53702,3038602,1.0,-181.50107,683.35596,-544230.1,683.3559919238879,1.0,100.0,53900,1.0000153,100,523398.66,0.9999695,10.0,-544230.1,1.1231213,5852.595422744751,10.0,1.0000111,4,108,-181.50107,100.0,9.980489
1.0000004,1579.589,1.0,8.068734e-06,71.96,254.0398,3045798,1.0,-170.12714,709.35077,-592792.7,709.3507786330381,1.0,100.0,54000,1.0000305,100,567714.9,0.9999695,9.999998,-592791.75,1.1231213,5856.5803418159485,9.999998,1.0000114,5,108,-170.12715,100.0,9.982328
1.0008808,1819.2178,1.0,0.09174109,65.3,295.3114,3052328,1.0,-218.31381,642.7567,-533607.44,642.7567289856685,1.0,100.0,54100,1.2855742,100,489535.47,0.7443171,10.0,-523314.2,1.1231213,5861.788851261139,10.0,1.0312948,1,109,-218.31381,100.0,
0.9937145,1209.5664,1.0112121,0.17933944,73.6,199.26244,3059688,1.0112121,-145.78842,725.7458,-568138.06,725.7457404759797,1.0112121,98.89122,54200,1.5835047,100,552929.75,0.61083084,10.0,-568137.3,1.1231213,5875.4247624874115,10.0,1.0696318,2,109,-145.6491,98.89122,
1.0380913,1869.6571,1.0104132,0.218028,71.87,273.0188,3066875,1.0104132,-188.34325,708.44476,-612164.94,708.4447325225311,1.0104132,98.96941,54300,1.6149582,100,575914.5,0.54266286,10.0,-612164.94,1.1231213,5881.35867857933,10.0,1.0646678,3,109,-188.3028,98.96941,
0.9739914,1389.5823,1.0115743,0.18679293,74.42,222.81303,3074317,1.0115743,-157.93365,733.9487,-571148.9,733.9486810495874,1.0115743,98.85582,54400,1.4714574,100,551055.06,0.53509814,10.0,-571148.9,1.1231213,5885.0628497600555,10.0,1.0720701,4,109,-157.63446,98.85582,
1.0046017,1429.5404,1.0109777,0.111421436,69.76,238.99127,3081293,1.0109777,-156.82431,687.341,-557078.25,687.3410430363791,1.0109777,98.91415,54500,1.2935829,100,521875.88,0.74678576,9.999999,-542770.6,1.1231213,5888.820048332214,9.999999,1.0349586,5,109,-156.96056,98.91415,19.966475
1.0033115,1729.3955,1.0,0.07505172,72.32,262.77005,3088525,1.0,-202.11041,712.9455,-607398.3,712.9455410275393,1.0,100.0,54600,1.2975762,100,573125.7,0.78401124,10.0,-603378.94,1.1226848,5907.491394042969,10.0,1.0129814,1,110,-202.11041,100.0,19.966522
1.0044053,2029.4741,1.0043324,0.13983747,74.74,337.0356,3095999,1.0043324,-218.80746,737.1421,-698646.06,737.1420484255382,1.0043324,99.56863,54700,1.5252832,100,656708.25,0.68594825,10.0,-698645.7,1.1226848,5918.106917381287,10.0,1.0263709,2,110,-218.70361,99.56863,9.979111
0.9873929,1539.4994,1.0042121,0.12060038,71.96,260.23282,3103195,1.0042121,-165.20605,709.3382,-581501.75,709.3381565046731,1.0042121,99.58055,54800,1.2709459,100,557378.56,0.70977736,9.999999,-581501.6,1.1226848,5924.195073604584,9.999999,1.0256122,3,110,-165.18231,99.58055,
0.986772,1369.5895,1.0042062,0.11036399,70.77,259.01248,3110272,1.0042062,-157.20007,697.4497,-567212.0,697.4496723769138,1.0042062,99.58115,54900,1.2659522,100,546099.25,0.7093659,9.999998,-565131.9,1.1226848,5929.519176244736,9.999998,1.0192249,4,110,-157.23251,99.58115,
1.0076134,1369.4806,1.0038466,0.14776464,73.94,223.53404,3117666,1.0038466,-161.737,729.1436,-611766.56,729.143570640537,1.0038466,99.616806,55000,1.703395,100,592694.7,0.768507,10.0,-611763.2,1.1226848,5938.11625123024,10.0,1.0233951,5,110,-161.62335,99.616806,9.980351
1.0,1309.6594,1.0,,67.42,252.43623,3124408,1.0,-142.59131,663.9598,-521805.1,663.9598075896674,1.0,100.0,55100,1.0,100,504566.66,1.0,10.0,-521805.1,1.1227373,5943.799153804779,10.0,0.99999475,1,111,-142.59131,100.0,
0.99999887,1709.3068,1.0,6.6826033e-06,65.16,324.81967,3130924,1.0,-205.47992,641.3664,-546223.06,641.3663881295058,1.0,100.0,55200,1.0000153,100,516857.38,0.9999695,10.0,-546221.8,1.1227373,5947.798310756683,10.0,0.9999951,2,111,-205.47992,100.0,
0.9959229,1299.7175,1.0,0.11886404,67.43,218.35405,3137667,1.0,-143.6168,664.04865,-505618.25,664.0487257725592,1.0,100.0,55300,1.2985269,100,480060.1,0.71720225,9.999999,-497361.3,1.1227373,5952.964136600494,9.999999,1.0384662,3,111,-143.61682,100.0,
0.9989662,1779.572,1.0131769,0.2498613,68.43,313.30936,3144510,1.0131769,-195.02165,674.06177,-571555.7,674.0618396120797,1.0131769,98.69945,55400,1.7956331,100,538441.0,0.5853232,10.0,-571553.5,1.1227373,5964.3127863407135,10.0,1.082324,4,111,-194.75693,98.69945,
1.0286133,2089.4082,1.0138589,0.23621923,72.64,289.0076,3151774,1.0138589,-230.47232,716.1423,-648703.25,716.1422636310058,1.0138589,98.63306,55500,1.8775624,100,602961.75,0.5238044,10.0,-648699.7,1.1227373,5969.002344608307,10.0,1.086663,5,111,-230.14899,98.63306,
0.9999998,1199.5142,1.0,5.185056e-06,67.88,213.92705,3158562,1.0,-138.05038,668.54517,-507178.3,668.5451558262752,1.0,100.0,55600,1.0000153,100,492717.25,0.99998474,10.0,-507178.16,1.1228194,5977.394832849503,10.0,1.0000105,1,112,-138.05038,100.0,9.981394
0.99999833,1289.6323,1.0,9.584486e-06,62.82,268.12137,3164844,1.0,-146.073,617.9627,-470481.78,617.9626994154947,1.0,100.0,55700,1.0000153,100,453765.7,0.9999695,10.0,-470481.06,1.1228194,5982.097979545593,10.0,1.0000097,2,112,-146.073,100.0,
1.000001,1669.4104,1.0,1.6921605e-05,69.84,295.51428,3171828,1.0,-203.61554,688.1498,-588890.3,688.1498318325699,1.0,100.0,55800,1.000061,100,560880.44,0.99993896,9.999999,-588890.3,1.1228194,5988.749574184418,9.999999,1.0000107,3,112,-203.61557,100.0,
0.99999803,1269.633,1.0,1.5168843e-05,74.68,258.23715,3179296,1.0,-145.43361,736.5203,-625348.56,736.5202968771304,1.0,100.0,55900,1.0000305,100,609146.8,0.9999695,9.999999,-625347.8,1.1228194,5992.582923412323,9.999999,1.0000113,4,112,-145.4336,100.0,9.97943
1.0000005,1569.5961,1.0,1.7975908e-05,68.95,257.79248,3186191,1.0,-167.8909,679.241,-552585.2,679.2410061604857,1.0,100.0,56000,1.000061,100,527824.44,0.99993896,9.999999,-552585.0,1.1228194,5999.327404022217,9.999999,1.0000107,5,112,-167.89087,100.0,
1.0,2049.4297,1.0,,65.0,322.55905,3192691,1.0,-232.15555,639.7557,-555545.1,639.7557190411372,1.0,100.0,56100,1.0,100,513331.72,1.0,10.0,-555545.1,1.1228194,6003.561769723892,10.0,1.0000098,1,113,-232.15555,100.0,
1.0,1829.7202,1.0,,72.01,283.32693,3199892,1.0,-179.39192,709.8421,-617797.7,709.8421685085864,1.0,100.0,56200,1.0,100,584150.06,1.0,10.0,-617797.7,1.1228194,6007.3479561805725,10.0,1.000011,2,113,-179.39192,100.0,
0.9999998,1669.5897,1.0,2.407939e-06,72.53,261.77014,3207145,1.0,-195.63553,715.0363,-607816.5,715.036360548119,1.0,100.0,56300,1.0000076,100,579800.44,0.99998474,10.0,-607816.3,1.1228194,6011.344911813736,10.0,1.0000112,3,113,-195.63553,100.0,
1.0000001,2019.4255,1.0,3.0984327e-06,73.09,288.0868,3214454,1.0,-229.86687,720.64813,-643314.25,720.6480543040401,1.0,100.0,56400,1.0000153,100,602327.56,0.99998474,10.0,-643314.0,1.1228194,6016.538954496384,10.0,1.0000111,4,113,-229.86687,100.0,9.981437
0.9999992,1819.3801,1.0,5.4484904e-06,70.0,294.5099,3221454,1.0,-230.45343,689.76404,-595778.8,689.7640555617368,1.0,100.0,56500,1.0000305,100,562510.44,0.99998474,10.0,-595778.8,1.1228194,6021.954003095627,10.0,1.0000104,5,113,-230.45343,100.0,9.981496
0.99999994,1319.6649,1.0,7.592986e-07,72.33,259.6647,3228687,1.0,-148.86153,713.04694,-593364.7,713.046944203077,1.0,100.0,56600,1.0,100,575861.7,0.9999924,10.0,-593364.7,1.1228194,6025.439577817917,10.0,1.0000108,1,114,-148.86153,100.0,
0.9999981,1929.5524,1.0,1.3213466e-05,70.12,281.88254,3235699,1.0,-203.93015,690.9461,-594282.56,690.9461054193365,1.0,100.0,56700,1.0000305,100,556860.0,0.99993896,9.999998,-594279.5,1.1228194,6029.0788469314575,9.999998,1.0000107,2,114,-203.93013,100.0,9.979743
0.9999992,1759.4348,1.0,2.2622346e-05,72.52,262.69308,3242951,1.0,-196.30243,714.9429,-611261.56,714.9429398855594,1.0,100.0,56800,1.000061,100,580149.3,0.99993896,10.0,-611261.56,1.1228194,6036.163485765457,10.0,1.0000111,3,114,-196.30243,100.0,19.978497
0.99999833,1649.4797,1.0,1.8436587e-05,68.55,263.15167,3249806,1.0,-184.86066,675.24725,-552551.6,675.2472693586543,1.0,100.0,56900,1.0000458,100,525206.56,0.9999542,10.0,-552551.6,1.1228194,6039.825880527496,10.0,1.0000104,4,114,-184.86066,100.0,19.967245
0.9999994,1249.4655,1.0,2.2822138e-05,68.28,248.6506,3256634,1.0,-144.2512,672.56104,-529855.75,672.5610114700364,1.0,100.0,57000,1.000061,100,514165.28,0.99993896,10.0,-529855.6,1.1228194,6043.669159650803,10.0,1.0000103,5,114,-144.25122,100.0,
0.9999991,1589.5677,1.0,8.488363e-06,77.84,338.5842,3264418,1.0,-185.69168,768.13,-730057.7,768.1300584185615,1.0,100.0,57100,1.0000153,100,704661.94,0.9999695,9.999999,-730056.6,1.1228194,6049.384336233139,9.999999,1.0000118,1,115,-185.69168,100.0,
0.99998754,1419.6632,1.0,0.0001133763,66.07,227.71796,3271025,1.0,-155.82059,650.45776,-495206.47,650.4578102772805,1.0,100.0,57200,1.0002443,100,474946.47,0.99971014,10.0,-495202.53,1.1228194,6054.674758672714,10.0,1.0000101,2,115,-155.82059,100.0,
0.9999965,1619.507,1.0,0.0002451463,73.39,245.29483,3278364,1.0,-180.32959,723.6225,-610167.06,723.6224783089289,1.0,100.0,57300,1.0007021,100,583806.75,0.9993593,10.0,-610167.06,1.1228194,6059.85134267807,10.0,1.0000116,3,115,-180.32959,100.0,9.979853
0.99888855,1549.5112,1.0,0.15336466,69.69,258.46457,3285333,1.0,-175.66199,686.6422,-562462.4,686.6421917928321,1.0,100.0,57400,1.5405571,100,519633.75,0.6383213,10.0,-544724.0,1.1228194,6063.653038740158,10.0,1.0811033,4,115,-175.66222,100.0,
0.9901523,1639.5988,1.0221759,0.29939714,72.45,257.14777,3292578,1.0221759,-183.8367,714.2406,-581432.25,714.2405325021587,1.0221759,97.83052,57500,2.344271,100,552503.8,0.4365611,9.999999,-581432.25,1.1228194,6071.817539930344,9.999999,1.1463985,5,115,-183.90588,97.83052,9.980449
0.99999785,1589.2415,1.0,7.249964e-06,70.88,266.83704,3299666,1.0,-177.72537,698.55096,-584559.75,698.550973187681,1.0,100.0,57600,1.0000153,100,559173.9,0.9999695,10.0,-584558.1,1.1228504,6075.084405899048,10.0,1.0000119,1,116,-177.72537,100.0,
0.99999857,1439.5995,1.0,1.5109946e-05,69.67,236.18295,3306633,1.0,-160.1358,686.44525,-547818.4,686.4452438474555,1.0,100.0,57700,1.0000458,100,526987.25,0.99993896,9.999997,-547816.25,1.1228504,6083.068059206009,9.999997,1.0000116,2,116,-160.13582,100.0,
1.0000005,1849.3975,1.0,2.022082e-05,71.42,286.85178,3313775,1.0,-198.7807,703.9419,-612195.1,703.9418643167411,1.0,100.0,57800,1.000061,100,577819.44,0.99993896,9.999998,-612194.6,1.1228504,6088.118590831757,9.999998,1.0000116,3,116,-198.78073,100.0,9.980137
1.0000005,1679.5527,1.0,1.7258872e-05,72.91,270.4796,3321066,1.0,-193.6081,718.8425,-618244.75,718.8424980840635,1.0,100.0,57900,1.000061,100,589893.5,0.9999542,10.0,-618244.75,1.1228504,6093.323227643967,10.0,1.0000124,4,116,-193.6081,100.0,
0.9999968,1939.4073,1.0,1.7806293e-05,72.41,254.35486,3328307,1.0,-207.56354,713.84357,-612071.0,713.8436613435007,1.0,100.0,58000,1.0000305,100,574266.75,0.99993896,10.0,-612069.5,1.1228504,6097.118954181671,10.0,1.0000119,5,116,-207.56354,100.0,
0.9999973,1369.6669,1.0,1.8092047e-05,67.78,255.97234,3335085,1.0,-163.93002,667.5556,-530006.9,667.555643562074,1.0,100.0,58100,1.000061,100,511150.25,0.9999542,9.999998,-530004.75,1.1228504,6101.151283502579,9.999998,1.000011,1,117,-163.93002,100.0,
1.0000031,1759.6646,1.0,3.5231824e-05,72.11,292.29077,3342296,1.0,-194.46127,710.8668,-621888.06,710.8668341076398,1.0,100.0,58200,1.0001068,100,590767.7,0.99993896,9.999999,-621888.06,1.1228504,6108.010369777679,9.999999,1.0000113,2,117,-194.46124,100.0,
0.98936117,1399.6223,1.0,0.15878117,71.58,251.139,3349454,1.0,-161.4165,705.5441,-580543.56,705.5441566494587,1.0,100.0,58300,1.797552,100,546049.1,0.5403905,10.0,-566275.5,1.1228504,6111.130566596985,10.0,1.0554264,3,117,-161.41647,100.0,
1.0322138,2149.3862,1.0166097,0.27752426,71.46,293.02386,3356600,1.0166097,-278.20978,704.3418,-677730.75,704.3418583957445,1.0166097,98.36617,58400,2.2374654,100,628899.44,0.51001793,10.0,-677725.5,1.1228504,6118.112107992172,10.0,1.1058121,4,117,-278.52988,98.36617,
1.0260872,1269.4235,1.0158633,0.30931824,69.35,258.48798,3363535,1.0158633,-148.37244,683.2378,-549096.8,683.2377683396999,1.0158633,98.43844,58500,2.464359,100,532103.25,0.4719055,10.0,-549096.8,1.1228504,6123.971345663071,10.0,1.1009797,5,117,-148.33205,98.43844,
1.0,1549.6111,1.0,4.1788594e-06,68.14,277.72644,3370349,1.0,-171.30801,671.17096,-551736.2,671.1709662021119,1.0,100.0,58600,1.0000153,100,527602.4,0.99998474,9.999999,-551736.1,1.1229284,6127.985058546066,9.999999,0.9999881,1,118,-171.30801,100.0,
0.9999993,1659.6211,1.0,7.7125005e-06,72.47,292.62375,3377596,1.0,-171.81377,714.4355,-623728.6,714.4354596475414,1.0,100.0,58700,1.0000153,100,596045.94,0.9999695,9.999999,-623727.94,1.1229284,6132.634031534195,9.999999,0.9999875,2,118,-171.81377,100.0,
0.9999976,1709.2152,1.0,1.3321098e-05,73.13,290.76096,3384909,1.0,-201.5611,721.03876,-633798.94,721.0387737084656,1.0,100.0,58800,1.0000305,100,604436.56,0.99993896,10.0,-633797.7,1.1229284,6139.202612876892,10.0,0.9999871,3,118,-201.5611,100.0,
1.0,1249.7242,1.0,9.794014e-06,67.43,278.28735,3391652,1.0,-152.38675,664.0607,-534117.6,664.0607295120485,1.0,100.0,58900,1.0000305,100,518420.44,0.9999695,10.0,-534117.1,1.1229284,6144.670826673508,10.0,0.99998796,4,118,-152.38676,100.0,
0.9999988,1839.5399,1.0,9.048982e-06,65.82,246.52466,3398234,1.0,-187.4948,647.96234,-514638.2,647.9623724828562,1.0,100.0,59000,1.0000305,100,480628.5,0.9999695,10.0,-514637.84,1.1229284,6150.598826885223,10.0,0.9999882,5,118,-187.4948,100.0,
1.0000001,1749.5541,1.0,4.9607684e-06,69.49,301.7138,3405183,1.0,-187.73404,684.6559,-590548.3,684.6558777632729,1.0,100.0,59100,1.0000153,100,559784.6,0.99998474,9.999998,-590548.06,1.1229284,6158.685482978821,9.999998,0.99998796,1,119,-187.73404,100.0,9.98038
1.0000004,1449.5405,1.0,8.700579e-06,67.71,253.04082,3411954,1.0,-160.46745,666.85126,-529838.06,666.8512134887856,1.0,100.0,59200,1.0000305,100,508720.66,0.99998474,10.0,-529838.06,1.1229284,6163.350839614868,10.0,0.9999881,2,119,-160.46745,100.0,9.981244
1.0000005,1619.5942,1.0,1.0262971e-05,68.7,276.49045,3418824,1.0,-177.59644,676.7632,-560819.0,676.7632315997502,1.0,100.0,59300,1.000061,100,534456.1,0.9999695,9.999999,-560819.0,1.1229284,6166.782209396362,9.999999,0.9999883,3,119,-177.59642,100.0,
