EmpiricalD2Harmonic,EpLenMean,ReturnStepMax,DivergenceHarmonic,InitialReturnMean,ESSRenyiHarmonic,MeanD2-0,InitialReturnMax,EmpiricalD2Arithmetic,TimeElapsed,MeanIW,Bound,Iteration,MinBehavPdf,InitialReturnStd,EpRewMean,ReturnStepMaxmin,MinTargetPdf,TimestepsSoFar,Inner Iteration,MeanEntropy,ReturnMeanIW,InitialBound,InitialReturnMin,ESSRenyiArithmetic,EpThisIter,EpisodesSoFar,MinIW,MaxIW,StdIW
1.0,74.04,9.999999,1.0000075,730.1343,100.0,1.0,2799.125,1.0,12195.157678604126,0.9999939,-748700.7,116,-306.30975,369.959,730.1342115907499,9.999999,-306.30975,3324828,5,1.1374077,669954.7,-748707.9,9.979181,100.0,100,58000,0.99981695,1.0001221,5.269259e-05
1.0,69.33,10.0,1.0000072,683.0634,100.0,1.0,1439.4219,1.0,12205.192053318024,1.0,-566240.75,117,-167.4913,280.78705,683.0633980239261,10.0,-167.4913,3331761,1,1.1374077,545416.94,-566240.75,,100.0,100,58100,1.0,1.0,
1.0,77.35,10.0,1.0000079,763.23627,100.0,1.0,1429.4105,1.0,12213.256027460098,1.0,-674530.2,117,-165.042,267.32996,763.2363277756626,10.0,-165.042,3339496,2,1.1374077,653995.0,-674530.2,,100.0,100,58200,1.0,1.0,
1.0,68.28,9.999999,1.0000072,672.55884,100.0,1.0,1419.5958,1.0,12219.995983362198,0.999999,-535992.25,117,-171.82654,251.80028,672.558819535458,9.999999,-171.82654,3346324,3,1.1374077,515738.12,-535992.9,,100.0,100,58300,0.99998474,1.0000153,4.533606e-06
1.0,69.69,9.999998,1.0000072,686.64136,100.0,1.0,1649.5149,1.0,12232.670120954514,0.99999475,-556966.8,117,-184.49794,241.14072,686.6413064325601,9.999998,-184.49794,3353293,4,1.1374077,529620.6,-556970.6,99.94028,100.0,100,58400,0.99993896,1.000061,2.0158202e-05
1.0,66.34,9.999999,1.0000072,653.16766,100.0,1.0,1529.5164,1.0,12244.160239219666,0.99999654,-536405.75,117,-166.02545,293.71942,653.1676867632746,9.999999,-166.0255,3359927,5,1.1374077,512893.6,-536406.2,,100.0,100,58500,0.99990845,1.0001221,3.9284616e-05
1.0,73.91,10.0,1.0000075,728.8322,100.0,1.0,1659.4215,1.0,12253.732372045517,0.9999988,-629819.6,118,-182.99887,266.36142,728.8321993631122,10.0,-182.99887,3367318,1,1.1374077,602144.0,-629820.4,,100.0,100,58600,0.99998474,1.0000153,6.3637217e-06
1.0,69.42,10.0,1.0000073,683.9617,100.0,1.0,1679.6927,1.0,12263.910495758057,0.99999833,-592341.3,118,-185.31781,310.1345,683.9616650394335,10.0,-185.31781,3374260,2,1.1374077,563985.4,-592341.3,,100.0,100,58700,0.99993896,1.0000305,1.2504844e-05
1.0,74.13,9.999999,1.0000077,731.04205,100.0,1.0,1699.6871,1.0,12269.294242143631,0.9999983,-649673.94,118,-186.38197,293.62952,731.0420549501931,9.999999,-186.38196,3381673,3,1.1374077,620638.94,-649673.94,,100.0,100,58800,0.99993896,1.0000305,1.25878405e-05
1.0,69.01,9.999999,1.0000073,679.83826,100.0,1.0,1529.3086,1.0,12276.462468385696,0.99999994,-549257.5,118,-186.03195,252.13474,679.8382895512846,9.999999,-186.03195,3388574,4,1.1374077,525751.75,-549257.6,,100.0,100,58900,0.9999695,1.0000305,9.238382e-06
1.0,67.96,9.999998,1.0000069,669.3597,100.0,1.0,1559.5735,1.0,12285.21781373024,0.9999991,-548615.9,118,-174.2695,275.91373,669.3597288963651,9.999998,-174.2695,3395370,5,1.1374077,524170.53,-548615.9,,100.0,100,59000,0.9999695,1.0000305,1.0618443e-05
1.0,70.83,9.999998,1.0331807,698.0465,100.0,1.0,1979.5294,1.0,12290.969338655472,0.9995975,-625982.25,119,-216.55025,335.3356,698.0465207035485,9.999998,-216.55025,3402453,1,1.1374077,585951.44,-639101.8,,100.0,100,59100,0.7421171,1.3773481,0.097347096
1.0115258,70.63,9.999999,1.0542523,696.0524,98.86056,1.0115258,1659.5972,1.0115258,12308.870741605759,1.0198089,-597866.56,119,-178.12318,297.0513,696.0525279440661,9.999999,-178.12091,3409516,2,1.1374077,569444.2,-618183.94,,98.86056,100,59200,0.64486086,1.5561502,0.16220392
1.0132824,69.38,10.0,1.0830166,683.56134,98.68917,1.0132824,1769.4406,1.0132824,12329.702671527863,0.9882608,-580641.94,119,-210.71146,309.4243,683.5613359093172,10.0,-210.86938,3416454,3,1.1374077,547894.94,-580642.2,,98.68917,100,59300,0.5176545,1.6426945,0.22076951
1.0133674,70.18,9.999998,1.0404432,691.5586,98.68089,1.0133674,1799.3953,1.0133674,12339.10234260559,1.0023023,-633143.4,119,-215.7087,365.4788,691.5586467789951,9.999998,-215.4707,3423472,4,1.1374077,599950.5,-675255.56,,98.68089,100,59400,0.7037382,1.3509138,0.123307966
1.0104486,68.48,9.999999,1.0357769,674.5666,98.96595,1.0104486,1589.449,1.0104486,12357.15960597992,1.0137689,-537033.75,119,-187.12917,256.99918,674.5665240357808,9.999999,-187.1383,3430320,5,1.1374077,511192.8,-543563.6,,98.96595,100,59500,0.67134774,1.3902704,0.15194236
1.0,71.78,10.0,0.99999666,707.54913,100.0,1.0,2039.4119,1.0,12377.682742357254,1.0000001,-646694.5,120,-250.3891,322.90485,707.5491107698601,10.0,-250.3891,3437498,1,1.1375767,604893.0,-646694.75,,100.0,100,59600,0.9999695,1.0000305,6.6947982e-06
1.0,78.64,10.0,0.9999962,776.1275,100.0,1.0,1559.664,1.0,12387.834149122238,0.99999887,-708894.94,120,-179.24275,286.48538,776.1274686209413,10.0,-179.24275,3445362,2,1.1375767,684446.94,-708894.94,,100.0,100,59700,0.9999695,1.0000305,8.855212e-06
1.0,64.5,10.0,0.9999969,634.7725,100.0,1.0,1309.5195,1.0,12394.428134441376,0.9999995,-497489.0,120,-146.18472,278.06152,634.7725224197258,10.0,-146.18471,3451812,3,1.1375767,480254.22,-497490.38,,100.0,100,59800,0.9999695,1.0000305,9.082402e-06
1.0,74.39,10.0,0.99999607,733.64453,100.0,1.0,2319.5518,1.0,12408.449117422104,0.99999887,-742590.5,120,-263.15967,387.66336,733.6444903820859,10.0,-263.15967,3459251,4,1.1375767,688516.4,-742590.75,,100.0,100,59900,0.9999695,1.0000305,1.0678192e-05
1.0,70.59,10.0,0.9999963,695.6417,100.0,1.0,1569.5016,1.0,12418.121665477753,0.9999912,-583043.2,120,-185.87941,272.7169,695.6417031586642,10.0,-185.87943,3466310,5,1.1375767,558285.8,-583048.5,,100.0,100,60000,0.9998779,1.0000763,3.9281495e-05
1.0,72.3,10.0,0.9999963,712.7455,100.0,1.0,1879.4677,1.0,12432.897895812988,0.9999995,-623327.0,121,-215.17047,282.52518,712.7454639082905,10.0,-215.17047,3473540,1,1.1375767,587825.1,-623328.44,,100.0,100,60100,0.9999695,1.0000153,8.63945e-06
1.0,69.85,10.0,0.9999964,688.2517,100.0,1.0,1239.5359,1.0,12443.803049087524,0.99999994,-530875.9,121,-141.9227,204.313,688.2516969761367,10.0,-141.9227,3480525,2,1.1375767,515434.03,-530875.9,139.8877,100.0,100,60200,0.9999695,1.0000305,1.3323956e-05
1.0,73.83,9.999999,0.9999962,728.04346,100.0,1.0,1669.5757,1.0,12450.784093618393,0.99998826,-629776.2,121,-185.31482,267.80978,728.0434124010214,9.999999,-185.31482,3487908,3,1.1375767,601761.0,-629783.9,109.9444,100.0,100,60300,0.9998017,1.0001068,5.0249615e-05
1.0,68.66,10.0,0.9999964,676.35596,100.0,1.0,1479.6167,1.0,12469.140361070633,1.0000062,-547371.75,121,-157.38737,260.58594,676.3559179771496,10.0,-157.38742,3494774,4,1.1375767,525368.9,-547371.9,9.979504,100.0,100,60400,0.99978644,1.0003357,9.719609e-05
1.0,72.75,9.999999,0.9999964,717.23975,100.0,1.0,1859.3177,1.0,12479.58809542656,1.0000093,-629101.56,121,-220.3959,282.6912,717.2398245539738,9.999999,-220.39597,3502049,5,1.1375767,594356.8,-629101.56,19.965414,100.0,100,60500,0.9997254,1.0001831,9.847125e-05
1.0,70.2,10.0,0.99999654,691.75616,100.0,1.0,1859.4314,1.0,12486.539995193481,1.0,-614844.5,122,-218.57544,318.69873,691.7561646814273,10.0,-218.57544,3509069,1,1.1375767,580095.5,-614844.5,9.980251,100.0,100,60600,1.0,1.0,
1.0,74.25,10.0,0.9999962,732.2406,100.0,1.0,1649.6284,1.0,12494.703702449799,1.0,-648802.4,122,-187.25949,292.0212,732.2405722154782,10.0,-187.25949,3516494,2,1.1375767,621452.6,-648802.4,169.87346,100.0,100,60700,1.0,1.0,
1.0,72.81,9.999999,0.9999964,717.8229,100.0,1.0,1679.6201,1.0,12502.769151687622,0.99999887,-635436.7,122,-201.18213,303.01,717.8228453349188,9.999999,-201.18213,3523775,3,1.1375767,607083.4,-635437.94,,100.0,100,60800,0.9999695,1.0000153,5.548357e-06
1.0,73.34,10.0,1.0432247,723.1308,100.0,1.0,1699.5004,1.0,12511.124128341675,1.0031338,-595633.56,122,-199.18265,234.43837,723.1308328164928,10.0,-199.18265,3531109,4,1.1375767,565984.3,-606908.1,,100.0,100,60900,0.69063234,1.4658214,0.14001393
1.0147551,72.88,9.999998,1.0939082,718.5245,98.545944,1.0147551,1639.6011,1.0147551,12526.788437366486,1.0170276,-621628.0,122,-176.14636,285.13046,718.5244995541818,9.999998,-176.31305,3538397,5,1.1375767,593369.5,-621630.0,19.96553,98.545944,100,61000,0.48258066,1.6238911,0.2110107
1.0,66.75,9.999999,1.0000007,657.2593,100.0,1.0,1239.5573,1.0,12540.17608332634,1.0,-520609.12,123,-147.67578,270.5124,657.2592639703543,9.999999,-147.67578,3545072,1,1.1376482,505166.7,-520609.12,,100.0,100,61100,1.0,1.0,
1.0,74.64,10.0,1.0000007,736.1287,100.0,1.0,2429.4465,1.0,12547.919543266296,1.0,-735593.1,123,-273.64066,366.58994,736.1287402441105,10.0,-273.64066,3552536,2,1.1376482,676273.7,-735593.1,,100.0,100,61200,1.0,1.0,
1.0,72.56,10.0,1.0085359,715.33954,100.0,1.0,1639.6755,1.0,12556.849068880081,1.0050715,-608751.4,123,-191.52747,277.13812,715.3395014355784,10.0,-191.52747,3559792,3,1.1376482,581615.5,-615536.94,9.983413,100.0,100,61300,0.80514264,1.1730138,0.055141173
1.0025216,74.4,10.0,1.0988116,733.7406,99.748474,1.0025216,1769.4396,1.0025216,12575.46567606926,0.9978921,-628722.5,123,-193.2972,307.75616,733.7406352038612,10.0,-193.3342,3567232,4,1.1376482,595737.56,-650629.8,,99.748474,100,61400,0.43239775,2.0704224,0.21977794
1.0349295,75.47,9.999999,1.2393473,744.4252,96.62494,1.0349295,1839.4962,1.0349295,12594.2602186203,1.0056802,-665312.4,123,-205.29308,315.921,744.4251007485645,9.999999,-205.10019,3574779,5,1.1376482,627452.7,-665314.4,,96.62494,100,61500,0.34809935,1.9191569,0.32293293
1.0,77.78,10.0,0.99999547,767.52374,100.0,1.0,1909.2515,1.0,12605.726456403732,0.9999998,-719066.6,124,-236.37895,305.5131,767.5237119988118,10.0,-236.37895,3582557,1,1.1373289,682430.7,-719066.9,,100.0,100,61600,0.99998474,1.0,1.5184569e-06
1.0,77.57,10.0,0.9999957,765.42883,100.0,1.0,1689.5427,1.0,12616.474383831024,0.9999998,-707527.75,124,-185.54169,304.8887,765.428916283178,10.0,-185.54169,3590314,2,1.1373289,678838.44,-707527.75,,100.0,100,61700,0.99998474,1.0,1.5184569e-06
1.0,69.33,10.0,0.9999962,683.0312,100.0,1.0,2199.2866,1.0,12625.129527330399,1.0000001,-609197.7,124,-251.9595,306.682,683.0311857931025,10.0,-251.9595,3597247,3,1.1373289,560585.5,-609197.7,,100.0,100,61800,1.0,1.0000076,7.603273e-07
1.0,77.55,9.999999,0.9999956,765.2225,100.0,1.0,1819.2976,1.0,12632.309671640396,0.9999998,-731730.9,124,-206.50589,336.00668,765.2224430695172,9.999999,-206.50589,3605002,4,1.1373289,698465.75,-731730.9,,100.0,100,61900,0.99998474,1.0,1.5184569e-06
1.0,69.44,10.0,0.9999958,684.15985,100.0,1.0,1339.4625,1.0,12641.004541158676,0.99999946,-562892.44,124,-164.4336,277.10358,684.15980296215,10.0,-164.4336,3611946,5,1.1373289,544860.5,-562893.0,,100.0,100,62000,0.99998474,1.0000153,4.49438e-06
1.0,71.7,10.0,0.9999958,706.74005,100.0,1.0,1469.4526,1.0,12652.54858994484,0.9999983,-591313.25,125,-169.19041,264.8237,706.7400997210038,10.0,-169.19041,3619116,1,1.1373289,569611.6,-591314.8,,100.0,100,62100,0.9999695,1.0000153,6.899582e-06
1.0,71.62,9.999999,0.9999957,705.9341,100.0,1.0,1519.7007,1.0,12663.108199357986,0.9999978,-599528.3,125,-178.71866,279.2433,705.9340314280166,9.999999,-178.71866,3626278,2,1.1373289,576317.1,-599530.56,,100.0,100,62200,0.99993896,1.0000305,1.42344325e-05
1.0,73.47,9.999999,0.99999547,724.4535,100.0,1.0,1919.406,1.0,12673.780334472656,1.0000026,-696343.3,125,-221.27254,366.71536,724.4535034492676,9.999999,-221.27252,3633625,3,1.1373289,659316.6,-696344.2,,100.0,100,62300,0.9999695,1.000061,1.7499144e-05
1.0,75.51,10.0,0.99999535,744.84076,100.0,1.0,1449.5807,1.0,12684.29483628273,0.99999857,-650926.5,125,-166.67969,273.89944,744.8408307620689,10.0,-166.67969,3641176,4,1.1373289,629807.9,-650926.5,,100.0,100,62400,0.9999695,1.0000305,1.3198315e-05
1.0,71.92,10.0,0.9999958,708.9358,100.0,1.0,1739.5312,1.0,12691.761820554733,0.9999974,-630795.1,125,-207.33589,312.72253,708.9357608368501,10.0,-207.33588,3648368,5,1.1373289,600383.06,-630799.9,,100.0,100,62500,0.9999237,1.000061,3.2313863e-05
1.0,73.56,9.999999,0.9999958,725.34344,100.0,1.0,1759.5,1.0,12703.999322414398,1.0,-643095.3,126,-205.90898,293.0154,725.343416522646,9.999999,-205.90898,3655724,1,1.1373289,611981.0,-643095.3,,100.0,100,62600,1.0,1.0,
1.0,74.83,10.0,0.9999957,738.0396,100.0,1.0,1749.4717,1.0,12711.708886623383,0.99999833,-669672.1,126,-198.26729,306.9378,738.0396086373763,10.0,-198.26729,3663207,2,1.1373289,638911.5,-669673.9,,100.0,100,62700,0.9999695,1.0000305,8.86853e-06
1.0,79.44,9.999998,0.999995,784.1322,100.0,1.0,2129.449,1.0,12723.113622665405,0.99999994,-751709.1,126,-231.96452,302.11285,784.1321450356087,9.999998,-231.96452,3671151,3,1.1373289,706135.25,-751709.1,9.980552,100.0,100,62800,0.9999695,1.0000305,9.574956e-06
1.0,70.9,10.0,1.0263455,698.7452,100.0,1.0,1679.5243,1.0,12731.634010791779,0.9965739,-605990.94,126,-188.57556,313.91434,698.7451641407773,10.0,-188.57556,3678241,4,1.1373289,577269.8,-615136.5,,100.0,100,62900,0.7287189,1.2385527,0.095513225
1.0087353,72.88,9.999999,1.1833438,718.5405,99.13403,1.0087353,1809.4355,1.0087353,12754.401557922363,0.9861609,-596310.8,126,-199.62683,303.4708,718.5406125631054,9.999999,-199.66412,3685529,5,1.1373289,560515.7,-620129.5,,99.13403,100,63000,0.38246405,2.0579498,0.29955792
1.0,76.2,10.0,1.0000092,751.7171,100.0,1.0,1929.4431,1.0,12768.892852783203,0.9999994,-682366.9,127,-215.47299,282.61993,751.7170571546839,10.0,-215.47299,3693149,1,1.1368876,644951.6,-682367.8,139.93251,100.0,100,63100,0.9999695,1.0000153,7.110512e-06
1.0,72.95,10.0,1.0000083,719.2449,100.0,1.0,1489.5961,1.0,12778.57026553154,0.99999887,-607990.8,127,-160.94188,261.49075,719.2448778542404,10.0,-160.94188,3700444,2,1.1368876,585690.0,-607991.5,9.980583,100.0,100,63200,0.9999695,1.0000153,7.0769065e-06
1.0,76.21,10.0,1.0000088,751.82733,100.0,1.0,2289.482,1.0,12791.01197218895,1.0000008,-731908.25,127,-249.60121,337.61078,751.8274068221939,10.0,-249.6012,3708065,3,1.1368876,679226.7,-731909.94,,100.0,100,63300,0.9999695,1.0000305,1.0868043e-05
1.0,72.27,9.999999,1.0000088,712.4534,100.0,1.0,1369.7004,1.0,12798.750604629517,0.9999989,-595960.0,127,-159.69032,263.66064,712.4534308319603,9.999999,-159.69032,3715292,4,1.1368876,577104.6,-595960.06,,100.0,100,63400,0.99993896,1.0000305,1.3571379e-05
1.0,76.17,10.0,1.0000088,751.4333,100.0,1.0,1659.3784,1.0,12809.540225744247,0.9999995,-689644.3,127,-190.0628,311.96014,751.4332856968064,10.0,-190.0628,3722909,5,1.1368876,661970.1,-689644.3,,100.0,100,63500,0.99993896,1.0000305,1.1692043e-05
1.0,73.43,9.999998,1.0000087,724.0401,100.0,1.0,1359.6985,1.0,12818.632066249847,0.99999964,-612584.2,128,-159.25238,264.1388,724.0401457194358,9.999998,-159.25238,3730252,1,1.1368876,594003.2,-612584.5,,100.0,100,63600,0.99998474,1.0000153,3.3037106e-06
1.0,73.24,10.0,1.0000085,722.1393,100.0,1.0,1519.5059,1.0,12832.022402524948,0.9999993,-622766.5,128,-188.51454,279.42242,722.1393002983747,10.0,-188.51454,3737576,2,1.1368876,599561.1,-622766.8,9.98004,100.0,100,63700,0.9999695,1.0000305,8.776784e-06
1.0,71.96,10.0,1.0457637,709.346,100.0,1.0,1679.4705,1.0,12841.997120380402,1.0046182,-608533.56,128,-192.32054,300.53873,709.3459595134756,10.0,-192.32054,3744772,3,1.1368876,579543.9,-621845.44,9.980077,100.0,100,63800,0.7189553,1.4205493,0.12738925
1.0149828,71.27,10.0,1.042982,702.4395,98.523834,1.0149828,1659.3323,1.0149828,12859.45736503601,0.99685633,-594385.75,128,-186.15155,291.43765,702.4395060785802,10.0,-186.30421,3751899,4,1.1368876,566124.75,-613943.5,,98.523834,100,63900,0.6733175,1.5463744,0.13895954
1.009811,74.48,9.999999,1.0605267,734.5422,99.02843,1.009811,1319.6622,1.009811,12878.539993524551,1.0202622,-639195.5,128,-146.36996,246.3979,734.5421616080945,9.999999,-146.34763,3759347,5,1.1368876,621170.75,-639197.7,229.92392,99.02843,100,64000,0.6534387,1.6804187,0.21553276
1.0,79.75,9.999999,0.99999154,787.2237,100.0,1.0,1589.5889,1.0,12890.540262460709,0.99999887,-748284.2,129,-181.39151,321.20004,787.2236523322857,9.999999,-181.39151,3767322,1,1.1367184,722889.06,-748285.6,,100.0,100,64100,0.9999695,1.0000153,6.04471e-06
1.0,70.55,10.0,1.0525478,695.2489,100.0,1.0,1809.4849,1.0,12900.102924823761,0.99763924,-600151.9,129,-221.5458,315.41373,695.2489221063826,10.0,-221.5458,3774377,2,1.1367184,566391.06,-615765.1,,100.0,100,64200,0.6600727,1.4146658,0.13022393
1.0210397,72.57,9.999999,1.1373583,715.4533,97.939384,1.0210397,1419.5992,1.0210397,12921.209651470184,1.0595278,-624544.7,129,-162.90027,296.50986,715.4532586854918,9.999999,-162.86285,3781634,3,1.1367184,602944.25,-624546.1,19.966364,97.939384,100,64300,0.37137625,2.2714,0.3202777
1.0210471,75.96,10.0,1.1378896,749.3301,97.938675,1.0210471,1459.3649,1.0210471,12932.434761047363,1.005358,-666993.06,129,-173.41104,300.13464,749.3301342511946,10.0,-173.2958,3789230,4,1.1367184,644160.2,-666995.4,,97.938675,100,64400,0.32669985,2.336486,0.29433125
1.0183825,69.86,9.999999,1.119757,688.34296,98.19492,1.0183825,1789.4607,1.0183825,12940.683985471725,1.0520033,-649144.06,129,-194.87401,318.86597,688.3429733294132,9.999999,-194.79665,3796216,5,1.1367184,615088.44,-649158.5,,98.19492,100,64500,0.536357,1.9477141,0.24415435
1.0,70.69,10.0,1.0,696.63873,100.0,1.0,1419.6449,1.0,12960.621349334717,1.0,-570793.44,130,-175.84456,255.40639,696.6387857982288,10.0,-175.84456,3803285,1,1.1367152,550538.0,-570793.44,9.979751,100.0,100,64600,1.0,1.0,
1.0,71.86,9.999999,0.99999976,708.34717,100.0,1.0,1839.5381,1.0,12967.507337093353,0.9999993,-628563.75,130,-204.1535,304.62933,708.3471672650884,9.999999,-204.1535,3810471,2,1.1367152,594554.25,-628564.2,,100.0,100,64700,0.99998474,1.0000153,5.6935637e-06
1.0,77.41,10.0,1.1013554,763.8402,100.0,1.0,1819.5273,1.0,12980.486746549606,1.0053273,-681482.25,130,-218.3064,305.5034,763.8403212996703,10.0,-218.3064,3818212,3,1.1367152,646563.1,-710056.56,,100.0,100,64800,0.61441106,1.6347679,0.18134908
1.0309399,73.67,10.0,1.2063183,726.4352,96.99886,1.0309399,1619.3757,1.0309399,13000.948098897934,1.0165429,-654398.1,130,-184.51782,313.659,726.4351628273881,10.0,-184.64961,3825579,4,1.1367152,625450.8,-654399.75,,96.99886,100,64900,0.5038492,2.0219676,0.3238641
1.027857,72.3,10.0,1.183502,712.75354,97.2898,1.027857,1489.6575,1.027857,13012.384753704071,1.0342591,-600903.7,130,-177.67474,247.54213,712.7535005804291,10.0,-177.67351,3832809,5,1.1367152,576640.94,-600905.1,99.91936,97.2898,100,65000,0.2209348,3.5349362,0.39979956
1.0,75.21,10.0,1.0000111,741.8378,100.0,1.0,1929.2261,1.0,13021.781996488571,0.99999994,-679508.4,131,-228.11807,302.94974,741.8378198539183,10.0,-228.11807,3840330,1,1.1370099,642101.5,-679508.75,9.984078,100.0,100,65100,0.9999695,1.0000153,6.5685185e-06
1.0,76.44,10.0,1.0000116,754.12225,100.0,1.0,2019.542,1.0,13032.948101758957,0.9999958,-689145.4,131,-225.97343,281.88446,754.122289589386,10.0,-225.97343,3847974,2,1.1370099,648154.2,-689149.5,,100.0,100,65200,0.9999237,1.0000458,2.1824704e-05
1.0,72.46,10.0,1.0000107,714.3396,100.0,1.0,2629.3867,1.0,13045.78027176857,1.0000002,-683548.7,131,-294.22552,322.1419,714.3396121343077,10.0,-294.2254,3855220,3,1.1370099,614063.25,-683558.75,9.980901,100.0,100,65300,0.9999542,1.0001221,2.2347376e-05
1.0,77.48,10.0,1.0000116,764.5159,100.0,1.0,1599.1996,1.0,13062.42300415039,1.0000004,-689241.2,131,-182.14359,281.162,764.5159781655551,10.0,-182.14359,3862968,4,1.1370099,663537.8,-689241.2,,100.0,100,65400,0.9999695,1.000061,1.3946672e-05
1.0,73.75,10.0,1.0000107,727.24146,100.0,1.0,1479.5095,1.0,13071.185943841934,1.0000006,-630287.7,131,-162.7188,281.79147,727.2414617283295,10.0,-162.71878,3870343,5,1.1370099,608287.8,-630287.7,99.891914,100.0,100,65500,0.9999695,1.0000305,1.1930486e-05
1.0,77.13,10.0,1.0000113,761.0354,100.0,1.0,1849.2429,1.0,13078.843325138092,0.99999404,-702174.0,132,-206.88446,297.71915,761.0354572276315,10.0,-206.88446,3878056,1,1.1370099,667804.56,-702181.06,,100.0,100,65600,0.99990845,1.0000763,3.2325584e-05
1.0,75.46,10.0,1.0000112,744.3348,100.0,1.0,2409.2593,1.0,13103.286068439484,0.9999987,-717075.2,132,-254.94423,323.58368,744.3347732829792,10.0,-254.94421,3885602,2,1.1370099,658737.1,-717079.25,,100.0,100,65700,0.9998627,1.0001373,5.616536e-05
1.0,74.5,10.0,1.0000111,734.7381,100.0,1.0,1449.2712,1.0,13121.072424411774,0.9999959,-617201.94,132,-164.51031,237.18001,734.7381188620134,10.0,-164.51028,3893052,3,1.1370099,596092.1,-617207.9,209.89017,100.0,100,65800,0.99990845,1.0001068,3.5151894e-05
1.0,74.69,10.0,1.000011,736.6273,100.0,1.0,1549.4412,1.0,13136.721670389175,1.0000014,-659871.1,132,-181.20288,305.167,736.627328673018,10.0,-181.20291,3900521,4,1.1370099,635742.4,-659871.1,,100.0,100,65900,0.9999237,1.0001221,3.8351085e-05
1.0,74.65,9.999999,1.0000111,736.24084,100.0,1.0,1889.3215,1.0,13144.82846045494,0.9999974,-699661.0,132,-228.54282,348.9093,736.2409244916499,9.999999,-228.54283,3907986,5,1.1370099,663785.6,-699661.25,,100.0,100,66000,0.99990845,1.0000916,3.558069e-05
1.0,75.2,9.999999,1.0000111,741.7372,100.0,1.0,1789.3593,1.0,13154.160032749176,0.9999992,-681981.9,133,-223.33667,315.64154,741.7372962754284,9.999999,-223.33667,3915506,1,1.1370099,649802.3,-681983.3,,100.0,100,66100,0.9999695,1.0000305,1.4080292e-05
1.0,77.88,9.999999,1.0811409,768.5357,100.0,1.0,1649.451,1.0,13164.698180437088,1.0150284,-685179.6,133,-187.49368,299.67072,768.5356605471171,9.999999,-187.49371,3923294,2,1.1370099,656747.94,-707798.1,9.980908,100.0,100,66200,0.595944,1.4593828,0.15892515
1.0256697,76.02,10.0,1.168717,749.9355,97.49728,1.0256697,1469.5286,1.0256697,13182.594573497772,0.9914417,-630423.2,133,-173.74872,277.06085,749.9354798599873,10.0,-173.66089,3930896,3,1.1370099,606959.7,-630425.2,,97.49728,100,66300,0.32506886,1.8718413,0.2896104
1.024764,76.34,9.999999,1.1623085,753.1277,97.58345,1.024764,1949.5759,1.024764,13195.499401807785,1.0733036,-719678.06,133,-221.66669,310.66992,753.1276581452701,9.999999,-221.91841,3938530,4,1.1370099,678494.56,-719678.44,69.95617,97.58345,100,66400,0.31476,2.1301558,0.33146188
1.0230833,76.76,10.0,1.0712509,757.3307,97.74375,1.0230833,1699.4275,1.0230833,13205.85474395752,0.9992728,-684073.25,133,-199.42896,315.4433,757.3307205082756,10.0,-199.57996,3946206,5,1.1370099,654030.94,-699018.06,,97.74375,100,66500,0.41602325,1.7593446,0.21298699
1.0,77.86,10.0,0.999997,768.3374,100.0,1.0,2119.4368,1.0,13223.846739768982,1.0,-756581.56,134,-232.11887,347.98422,768.3374304614376,10.0,-232.11887,3953992,1,1.1367153,711435.2,-756581.8,,100.0,100,66600,0.9999695,1.0000305,7.705385e-06
1.0,81.68,10.0,0.999997,806.5061,100.0,1.0,2978.833,1.0,13237.103836536407,1.0000004,-859049.7,134,-346.5927,345.57568,806.5060410228093,10.0,-346.5927,3962160,2,1.1367153,769868.3,-859055.1,,100.0,100,66700,0.99993896,1.0000305,1.3606559e-05
1.0,76.1,10.0,1.0386133,750.7434,100.0,1.0,1609.6177,1.0,13246.043945789337,1.0027813,-646274.44,134,-174.44829,254.95879,750.7433926747507,10.0,-174.44829,3969770,3,1.1367153,619737.25,-654659.6,,100.0,100,66800,0.82133585,1.3882778,0.1069831
1.0131191,82.78,10.0,1.0831708,817.51294,98.70508,1.0131191,1579.46,1.0131191,13260.248234510422,0.9777241,-759657.9,134,-182.8044,318.54312,817.512942772391,10.0,-182.71228,3978048,4,1.1367153,733563.44,-759664.8,,98.70508,100,66900,0.39796677,1.6722335,0.2210104
1.0115173,75.77,9.999999,1.0330926,747.4407,98.86138,1.0115173,1559.3945,1.0115173,13270.167497873306,1.0006168,-653959.3,134,-185.69044,285.95026,747.4406801914064,9.999999,-185.63461,3985625,5,1.1367153,629118.6,-667088.94,29.94852,98.86138,100,67000,0.62695,1.4864758,0.13971464
1.0,71.96,10.0,1.0471424,709.3554,100.0,1.0,1729.717,1.0,13289.5845682621,1.0094769,-610121.4,135,-192.35611,299.20273,709.3553950488639,10.0,-192.35611,3992821,1,1.1341693,579350.8,-622777.25,,100.0,100,67100,0.55397415,1.3316553,0.12291471
1.0151561,72.31,10.0,1.0966341,712.8301,98.50701,1.0151561,1399.6779,1.0151561,13307.265286684036,0.99344087,-589989.5,135,-158.77922,284.17096,712.830104095854,10.0,-158.89563,4000052,2,1.1341693,569370.44,-589991.7,,98.50701,100,67200,0.45665425,2.2537754,0.25970855
