AvgVanillaIw,J,MinNormIw,VarVanillaIw,VarJ,AvgDiscRet,ESSRenyi,ESSClassic,AvgNormIw,MaxVanillaIw,VarRet,AvgRet,MinVanillaIw,BatchSize,VanillaAvgRet,VarNormIw,MaxNormIw,AvgEpLen,Bound,VarDiscRet,eRenyi2
1.0,1.8626451e-07,0.01,,10.492552,-1.3500311979441904e-15,nan,100.0,0.009999998,1.0,111.20571139145163,-1.3500311979441904e-15,1.0,100,-15.137752705988795,3.5044917e-18,0.01,200.0,-0.8869008,111.20571139145163,nan
1.0,-8.940697e-08,0.01,,10.494388,7.105427357601002e-17,nan,100.0,0.009999998,1.0,111.2446200169319,7.105427357601002e-17,1.0,100,-13.69175915550346,3.5044917e-18,0.01,200.0,-0.88705593,111.2446200169319,nan
1.0,1.1920929e-07,0.01,,10.580851,2.486899575160351e-16,nan,100.0,0.009999998,1.0,113.08523513540584,2.486899575160351e-16,1.0,100,-16.361011872188353,3.5044917e-18,0.01,200.0,-0.89436424,113.08523513540584,nan
1.0,1.4901161e-08,0.01,,10.978758,1.4210854715202005e-15,nan,100.0,0.009999998,1.0,121.75062979207202,1.4210854715202005e-15,1.0,100,-14.133456962245063,3.5044917e-18,0.01,200.0,-0.92799824,121.75062979207202,nan
1.0,-5.9604645e-08,0.01,,11.018249,-1.5099033134902129e-15,nan,100.0,0.009999998,1.0,122.62808480355885,-1.5099033134902129e-15,1.0,100,-12.619882755011492,3.5044917e-18,0.01,200.0,-0.9313362,122.62808480355885,nan
1.0,7.4505806e-08,0.01,,11.076458,-2.4336088699783433e-15,nan,100.0,0.009999998,1.0,123.92720651175144,-2.4336088699783433e-15,1.0,100,-13.751763513329156,3.5044917e-18,0.01,200.0,-0.9362564,123.92720651175144,nan
1.0,-5.9604645e-08,0.01,,10.486849,9.237055564881303e-16,nan,100.0,0.009999998,1.0,111.08484817196567,9.237055564881303e-16,1.0,100,-14.55933453067231,3.5044917e-18,0.01,200.0,-0.8864188,111.08484817196567,nan
1.0,,0.01,,10.51785,-3.907985046680551e-15,nan,100.0,0.009999998,1.0,111.74257348959183,-3.907985046680551e-15,1.0,100,-13.001390875110449,3.5044917e-18,0.01,200.0,-0.88903904,111.74257348959183,nan
1.0,-8.195639e-08,0.01,,10.314574,3.375077994860476e-16,nan,100.0,0.009999998,1.0,107.4651104116064,3.375077994860476e-16,1.0,100,-13.755621382784481,3.5044917e-18,0.01,200.0,-0.87185705,107.4651104116064,nan
1.0,1.1920929e-07,0.01,,11.002795,-1.5276668818842154e-15,nan,100.0,0.009999998,1.0,122.28432945973209,-1.5276668818842154e-15,1.0,100,-15.102298848951877,3.5044917e-18,0.01,200.0,-0.93002987,122.28432945973209,nan
1.0,-2.2351742e-08,0.01,,10.177899,3.748112931134528e-15,nan,100.0,0.009999998,1.0,104.6359919311971,3.748112931134528e-15,1.0,100,-16.13098704544353,3.5044917e-18,0.01,200.0,-0.86030424,104.6359919311971,nan
1.0,,0.01,,10.339259,3.019806626980426e-16,nan,100.0,0.009999998,1.0,107.98008556337857,3.019806626980426e-16,1.0,100,-14.495544988791679,3.5044917e-18,0.01,200.0,-0.87394345,107.98008556337857,nan
1.0,,0.01,,10.47767,6.217248937900876e-16,nan,100.0,0.009999998,1.0,110.89046261117689,6.217248937900876e-16,1.0,100,-15.067959404831992,3.5044917e-18,0.01,200.0,-0.88564277,110.89046261117689,nan
1.0,4.4703484e-08,0.01,,10.312847,6.750155989720952e-16,nan,100.0,0.009999998,1.0,107.4291059409059,6.750155989720952e-16,1.0,100,-13.46372773866006,3.5044917e-18,0.01,200.0,-0.87171096,107.4291059409059,nan
1.0,1.4901161e-08,0.01,,10.585063,3.161915174132446e-15,nan,100.0,0.009999998,1.0,113.17529334149278,3.161915174132446e-15,1.0,100,-13.005640946706858,3.5044917e-18,0.01,200.0,-0.89472055,113.17529334149278,nan
1.0,-7.450581e-09,0.01,,10.181211,8.260059303211165e-16,nan,100.0,0.009999998,1.0,104.70411224519565,8.260059303211165e-16,1.0,100,-13.775520186385977,3.5044917e-18,0.01,200.0,-0.8605843,104.70411224519565,nan
1.0,-4.0978193e-08,0.01,,10.639445,3.552713678800501e-17,nan,100.0,0.009999998,1.0,114.34121784663122,3.552713678800501e-17,1.0,100,-13.2312566686488,3.5044917e-18,0.01,200.0,-0.89931744,114.34121784663122,nan
1.0,1.5646219e-07,0.01,,10.780313,-1.971756091734278e-15,nan,100.0,0.009999998,1.0,117.38902160550353,-1.971756091734278e-15,1.0,100,-12.7426531364747,3.5044917e-18,0.01,200.0,-0.9112241,117.38902160550353,nan
1.0,-1.4901161e-07,0.01,,10.462569,-8.881784197001252e-16,nan,100.0,0.009999998,1.0,110.57105782016056,-8.881784197001252e-16,1.0,100,-14.194195371408734,3.5044917e-18,0.01,200.0,-0.8843665,110.57105782016056,nan
1.0,,0.01,,10.522637,-9.592326932761353e-16,nan,100.0,0.009999998,1.0,111.84435208563403,-9.592326932761353e-16,1.0,100,-14.502013721497413,3.5044917e-18,0.01,200.0,-0.88944393,111.84435208563403,nan
1.0,-2.9802322e-08,0.01,,10.04705,-2.2737367544323206e-15,nan,100.0,0.009999998,1.0,101.9628476901225,-2.2737367544323206e-15,1.0,100,-13.842730823739464,3.5044917e-18,0.01,200.0,-0.849244,101.9628476901225,nan
1.0,-2.9802322e-08,0.01,,10.341791,-3.943512183468556e-15,nan,100.0,0.009999998,1.0,108.0329867717081,-3.943512183468556e-15,1.0,100,-14.46753572413827,3.5044917e-18,0.01,200.0,-0.8741576,108.0329867717081,nan
1.0,-4.4703484e-08,0.01,,10.615671,7.638334409421077e-16,nan,100.0,0.009999998,1.0,113.83079068245907,7.638334409421077e-16,1.0,100,-14.38223215434901,3.5044917e-18,0.01,200.0,-0.89730763,113.83079068245907,nan
1.0,-2.9802322e-08,0.01,,10.097469,,nan,100.0,0.009999998,1.0,102.98879431167721,,1.0,100,-15.359486005373673,3.5044917e-18,0.01,200.0,-0.85350573,102.98879431167721,nan
1.0,6.7055225e-08,0.01,,10.320017,-5.329070518200751e-16,nan,100.0,0.009999998,1.0,107.57852384307098,-5.329070518200751e-16,1.0,100,-11.863806851997936,3.5044917e-18,0.01,200.0,-0.87231696,107.57852384307098,nan
1.0,-5.9604645e-08,0.01,,10.838905,3.0553337637684308e-15,nan,100.0,0.009999998,1.0,118.66856388784747,3.0553337637684308e-15,1.0,100,-15.045402998712095,3.5044917e-18,0.01,200.0,-0.9161771,118.66856388784747,nan
1.0,,0.01,,10.710849,2.149391775674303e-15,nan,100.0,0.009999998,1.0,115.88108620368746,2.149391775674303e-15,1.0,100,-14.507782716599436,3.5044917e-18,0.01,200.0,-0.90535283,115.88108620368746,nan
1.0,-8.940697e-08,0.01,,10.30853,4.796163466380677e-16,nan,100.0,0.009999998,1.0,107.33917304132933,4.796163466380677e-16,1.0,100,-13.492771622572604,3.5044917e-18,0.01,200.0,-0.87134624,107.33917304132933,nan
1.0,,0.01,,10.652888,9.592326932761353e-16,nan,100.0,0.009999998,1.0,114.63033218741235,9.592326932761353e-16,1.0,100,-14.987178383006553,3.5044917e-18,0.01,200.0,-0.90045345,114.63033218741235,nan
1.0,-1.4621764e-07,0.01,,10.59464,-3.712585794346523e-15,nan,100.0,0.009999998,1.0,113.38020938499027,-3.712585794346523e-15,1.0,100,-13.93228484546235,3.5044917e-18,0.01,200.0,-0.89553,113.38020938499027,nan
1.0,-7.4505806e-08,0.01,,9.844814,-2.3092638912203257e-16,nan,100.0,0.009999998,1.0,97.8993617532148,-2.3092638912203257e-16,1.0,100,-14.947156107304865,3.5044917e-18,0.01,200.0,-0.83214957,97.8993617532148,nan
1.0,-5.9604645e-08,0.01,,10.490204,-1.7408297026122454e-15,nan,100.0,0.009999998,1.0,111.15594814983456,-1.7408297026122454e-15,1.0,100,-14.554499249082054,3.5044917e-18,0.01,200.0,-0.8867023,111.15594814983456,nan
1.0,-1.15484e-07,0.01,,10.529539,-2.149391775674303e-15,nan,100.0,0.009999998,1.0,111.99110806377881,-2.149391775674303e-15,1.0,100,-15.520197690333925,3.5044917e-18,0.01,200.0,-0.89002705,111.99110806377881,nan
1.0,2.9802322e-08,0.01,,10.011506,-1.7763568394002505e-15,nan,100.0,0.009999998,1.0,101.24267990041835,-1.7763568394002505e-15,1.0,100,-14.61867738899587,3.5044917e-18,0.01,200.0,-0.8462397,101.24267990041835,nan
1.0,,0.01,,9.720949,-1.8118839761882555e-15,nan,100.0,0.009999998,1.0,95.45137308146626,-1.8118839761882555e-15,1.0,100,-14.93904242358281,3.5044917e-18,0.01,200.0,-0.8216798,95.45137308146626,nan
1.0,5.2154064e-08,0.01,,10.820694,1.5987211554602254e-16,nan,100.0,0.009999998,1.0,118.27012851769018,1.5987211554602254e-16,1.0,100,-14.47931261338651,3.5044917e-18,0.01,200.0,-0.9146378,118.27012851769018,nan
1.0,1.1920929e-07,0.01,,10.862406,1.7763568394002506e-16,nan,100.0,0.009999998,1.0,119.1837086335136,1.7763568394002506e-16,1.0,100,-15.705687562811953,3.5044917e-18,0.01,200.0,-0.9181634,119.1837086335136,nan
1.0,5.9604645e-08,0.01,,10.566025,-1.829647544582258e-15,nan,100.0,0.009999998,1.0,112.76858330912502,-1.829647544582258e-15,1.0,100,-14.205657268883312,3.5044917e-18,0.01,200.0,-0.89311117,112.76858330912502,nan
1.0,-1.0430813e-07,0.01,,10.28736,-1.3500311979441904e-15,nan,100.0,0.009999998,1.0,106.89875776398434,-1.3500311979441904e-15,1.0,100,-14.8650686982554,3.5044917e-18,0.01,200.0,-0.86955655,106.89875776398434,nan
1.0,-2.30968e-07,0.01,,10.316472,1.7053025658242404e-15,nan,100.0,0.009999998,1.0,107.50465730455774,1.7053025658242404e-15,1.0,100,-14.519416082379815,3.5044917e-18,0.01,200.0,-0.87201756,107.50465730455774,nan
1.0,8.940697e-08,0.01,,10.256932,-3.694822225952521e-15,nan,100.0,0.009999998,1.0,106.26731993831083,-3.694822225952521e-15,1.0,100,-12.692197557388976,3.5044917e-18,0.01,200.0,-0.8669846,106.26731993831083,nan
1.0,6.7055225e-08,0.01,,10.221179,7.283063041541026e-16,nan,100.0,0.009999998,1.0,105.52778241431238,7.283063041541026e-16,1.0,100,-14.001439282814497,3.5044917e-18,0.01,200.0,-0.8639625,105.52778241431238,nan
1.0,-2.9802322e-08,0.01,,10.79388,1.0480505352461477e-15,nan,100.0,0.009999998,1.0,117.68470448023201,1.0480505352461477e-15,1.0,100,-15.443623006424438,3.5044917e-18,0.01,200.0,-0.9123711,117.68470448023201,nan
1.0,-5.9604645e-08,0.01,,10.233973,4.405364961712621e-15,nan,100.0,0.009999998,1.0,105.7921155484861,4.405364961712621e-15,1.0,100,-15.924423796870972,3.5044917e-18,0.01,200.0,-0.86504376,105.7921155484861,nan
1.0,-8.940697e-08,0.01,,10.517618,-1.7763568394002506e-16,nan,100.0,0.009999998,1.0,111.73767936984403,-1.7763568394002506e-16,1.0,100,-15.693437433892914,3.5044917e-18,0.01,200.0,-0.88901955,111.73767936984403,nan
1.0,,0.01,,10.330082,2.291500322826323e-15,nan,100.0,0.009999998,1.0,107.78847843940439,2.291500322826323e-15,1.0,100,-12.925143800413624,3.5044917e-18,0.01,200.0,-0.87316775,107.78847843940439,nan
1.0,5.9604645e-08,0.01,,10.292807,5.329070518200751e-17,nan,100.0,0.009999998,1.0,107.01200401579224,5.329070518200751e-17,1.0,100,-15.085161688177596,3.5044917e-18,0.01,200.0,-0.87001705,107.01200401579224,nan
1.0,-2.2351742e-08,0.01,,10.025768,-2.6645352591003757e-15,nan,100.0,0.009999998,1.0,101.53135182415282,-2.6645352591003757e-15,1.0,100,-15.390068997049191,3.5044917e-18,0.01,200.0,-0.8474452,101.53135182415282,nan
1.0,1.4901161e-08,0.01,,11.218844,-2.007283228522283e-15,nan,100.0,0.009999998,1.0,127.13381994637237,-2.007283228522283e-15,1.0,100,-14.019216669275156,3.5044917e-18,0.01,200.0,-0.948292,127.13381994637237,nan
1.0,1.7881393e-07,0.01,,10.60939,-2.415845301584341e-15,nan,100.0,0.009999998,1.0,113.69613519637888,-2.415845301584341e-15,1.0,100,-12.850287154359672,3.5044917e-18,0.01,200.0,-0.8967767,113.69613519637888,nan
1.0,1.1920929e-07,0.01,,10.580321,-1.3677947663381929e-15,nan,100.0,0.009999998,1.0,113.07394033274728,-1.3677947663381929e-15,1.0,100,-14.849934721119336,3.5044917e-18,0.01,200.0,-0.89431953,113.07394033274728,nan
1.0,5.9604645e-08,0.01,,10.853656,7.283063041541026e-16,nan,100.0,0.009999998,1.0,118.99177103291412,7.283063041541026e-16,1.0,100,-13.813471883817789,3.5044917e-18,0.01,200.0,-0.9174237,118.99177103291412,nan
1.0,5.9604645e-08,0.01,,10.531676,8.704148513061227e-16,nan,100.0,0.009999998,1.0,112.03656404336188,8.704148513061227e-16,1.0,100,-13.873757379766575,3.5044917e-18,0.01,200.0,-0.890208,112.03656404336188,nan
1.0,-2.1606684e-07,0.01,,10.396748,-7.105427357601002e-17,nan,100.0,0.009999998,1.0,109.18421028059052,-7.105427357601002e-17,1.0,100,-15.4960787493867,3.5044917e-18,0.01,200.0,-0.87880266,109.18421028059052,nan
1.0,2.9802322e-08,0.01,,11.133518,2.4513724383723455e-15,nan,100.0,0.009999998,1.0,125.20731956243907,2.4513724383723455e-15,1.0,100,-14.932260251818882,3.5044917e-18,0.01,200.0,-0.9410797,125.20731956243907,nan
1.0,-2.9802322e-08,0.01,,10.523887,5.151434834260726e-16,nan,100.0,0.009999998,1.0,111.8708932573145,5.151434834260726e-16,1.0,100,-13.490634388834737,3.5044917e-18,0.01,200.0,-0.88954943,111.8708932573145,nan
1.0,7.4505806e-08,0.01,,10.006266,2.842170943040401e-15,nan,100.0,0.009999998,1.0,101.13671627414841,2.842170943040401e-15,1.0,100,-15.241279431958404,3.5044917e-18,0.01,200.0,-0.8457966,101.13671627414841,nan
1.0,2.9802322e-08,0.01,,10.802887,-1.794120407794253e-15,nan,100.0,0.009999998,1.0,117.88117208322961,-1.794120407794253e-15,1.0,100,-14.783376846603266,3.5044917e-18,0.01,200.0,-0.9131325,117.88117208322961,nan
1.0,-4.4703484e-08,0.01,,10.716449,1.3855583347321954e-15,nan,100.0,0.009999998,1.0,116.00229031497562,1.3855583347321954e-15,1.0,100,-12.644695689758779,3.5044917e-18,0.01,200.0,-0.90582603,116.00229031497562,nan
1.0,-4.4703484e-08,0.01,,10.5296335,-2.3803181647963358e-15,nan,100.0,0.009999998,1.0,111.99310527299507,-2.3803181647963358e-15,1.0,100,-15.243578827902475,3.5044917e-18,0.01,200.0,-0.8900352,111.99310527299507,nan
1.0,-4.4703484e-08,0.01,,10.547777,2.8244073746463984e-15,nan,100.0,0.009999998,1.0,112.37940653698345,2.8244073746463984e-15,1.0,100,-15.34917143222119,3.5044917e-18,0.01,200.0,-0.89156896,112.37940653698345,nan
1.0,4.4703484e-08,0.01,,10.738413,-3.552713678800501e-16,nan,100.0,0.009999998,1.0,116.47827605643828,-3.552713678800501e-16,1.0,100,-15.515184346108253,3.5044917e-18,0.01,200.0,-0.90768254,116.47827605643828,nan
1.0,8.940697e-08,0.01,,9.956417,-1.1546319456101628e-15,nan,100.0,0.009999998,1.0,100.13155835313432,-1.1546319456101628e-15,1.0,100,-12.936712314290835,3.5044917e-18,0.01,200.0,-0.84158313,100.13155835313432,nan
1.0,-1.0430813e-07,0.01,,10.558039,-7.105427357601002e-17,nan,100.0,0.009999998,1.0,112.59817667674442,-7.105427357601002e-17,1.0,100,-14.433826620388908,3.5044917e-18,0.01,200.0,-0.8924363,112.59817667674442,nan
