optimgain,EpThisIter,J_hat,TimeElapsed,meankl,entloss,ev_tdlam_before,entropy,EpRewMean,EpLenMean,SampleRenyi2,surrgain,Step_size,EpisodesSoFar,DiscEpRewMean,Var_J,TimestepsSoFar
0.0100112,100,39.61135482788086,31042.75820660591,0.00983921,,0.991128275171,-0.352023,63.541891183,500.0,181.96,0.0100112,1.0,29400,39.3308659701,0.2835315763950348,14700000
0.009941,100,39.52888870239258,31197.170518636703,0.011085,,0.988957617432,-0.353278,63.7046373243,500.0,43.1619,0.009941,1.0,29500,39.6040894914,0.11388661712408066,14750000
0.00927149,100,38.93266677856445,31351.104422569275,0.00989656,,0.990851056762,-0.359724,63.3627756179,500.0,168693.0,0.00927149,1.0,29600,39.4714809813,0.058841269463300705,14800000
0.00739119,100,40.06879806518555,31510.07971262932,0.0115234,,0.991871203296,-0.378393,63.6374786453,500.0,1.45972e+13,0.00739119,1.0,29700,39.5571778434,0.030192749574780464,14850000
0.00854861,100,40.17469787597656,31667.931802988052,0.0100065,,0.990912245587,-0.392553,63.6917744931,500.0,7.88704e+09,0.00854861,1.0,29800,39.643765282,0.03186607360839844,14900000
0.00771456,100,39.433414459228516,31829.077559947968,0.010445,,0.9915155489,-0.405023,63.3408262007,500.0,8.88948e+08,0.00771456,1.0,29900,39.3285310867,0.022195525467395782,14950000
0.0156667,100,39.143253326416016,31986.72385454178,0.0109345,,0.991409888491,-0.401605,63.6870226027,500.0,0.0625092,0.0156667,1.0,30000,39.3762490102,0.041314177215099335,15000000
0.00339561,100,39.77156448364258,32142.942512750626,0.00502858,,0.991494804621,-0.409326,64.2104950684,500.0,250727.0,0.00339561,0.5,30100,39.8017327893,0.06256147474050522,15050000
0.0101209,100,39.63237380981445,32301.902229309082,0.0126034,,0.98974974826,-0.407641,64.0023214821,500.0,1.20577,0.0101209,1.0,30200,39.7681588291,0.13839954137802124,15100000
0.00916951,100,38.691219329833984,32460.12370300293,0.0117612,,0.989689930342,-0.410553,63.6133448403,500.0,954.913,0.00916951,1.0,30300,39.4295423413,0.022337300702929497,15150000
0.00996638,100,38.62596130371094,32620.355246543884,0.0116431,,0.991188307293,-0.417877,63.8859909554,500.0,283175.0,0.00996638,1.0,30400,39.4651851299,0.01010889746248722,15200000
0.00749522,100,39.83684158325195,32781.284185647964,0.0123512,,0.991206288338,-0.436437,64.1124832283,500.0,1.02888e+13,0.00749522,1.0,30500,39.3908786155,0.282339483499527,15250000
0.0135472,100,39.117767333984375,32943.1416079998,0.0127741,,0.989507644437,-0.447581,63.9062781364,500.0,1.38368e+08,0.0135472,1.0,30600,39.3750484437,0.005938538815826178,15300000
0.0100048,100,39.28788757324219,33102.169536828995,0.0130466,,0.989525516517,-0.438698,64.0191745599,500.0,7.80531e-06,0.0100048,1.0,30700,39.5443818978,0.10125702619552612,15350000
0.00943966,100,38.57761001586914,33259.203508615494,0.0105687,,0.989473694935,-0.442609,63.6894838755,500.0,3395.34,0.00943966,1.0,30800,39.3831069639,0.01106866355985403,15400000
0.00887959,100,38.99272537231445,33422.772914648056,0.0111884,,0.989402116276,-0.453387,63.8495248731,500.0,5.15938e+07,0.00887959,1.0,30900,39.4497297568,0.24700386822223663,15450000
0.00740103,100,39.030765533447266,33588.9736700058,0.0102868,,0.990393480286,-0.470927,64.1355489441,500.0,1.51189e+12,0.00740103,1.0,31000,39.5323733623,0.07436178624629974,15500000
0.00796655,100,39.09939193725586,33756.686029195786,0.0118964,,0.992390795145,-0.492741,64.2465655764,500.0,1.13976e+15,0.00796655,1.0,31100,39.5738270473,0.14652299880981445,15550000
0.00370793,100,39.533321380615234,33922.52462553978,0.00539243,,0.992924633902,-0.501949,64.0643843993,500.0,1.91517e+06,0.00370793,0.5,31200,39.6096501847,0.12805679440498352,15600000
0.0109877,100,38.5985221862793,34084.65036821365,0.0138049,,0.991895964369,-0.509784,64.0342900623,500.0,2.68301e+06,0.0109877,1.0,31300,39.3306425849,0.22758647799491882,15650000
0.00904129,100,41.511959075927734,34248.73532629013,0.0109153,,0.990527378395,-0.501285,63.940776741,500.0,1.45965e-05,0.00904129,1.0,31400,39.4110377825,0.18106618523597717,15700000
0.0088409,100,39.83506774902344,34415.26405405998,0.0107775,,0.988695341162,-0.502181,63.8791884134,500.0,28.1085,0.0088409,1.0,31500,39.5405011098,0.060024671256542206,15750000
0.00890293,100,38.43239212036133,34578.0310549736,0.0103014,,0.988486574963,-0.50554,64.1163892865,500.0,937.054,0.00890293,1.0,31600,39.4886142084,0.08535061776638031,15800000
0.00739527,100,39.08280944824219,34747.61354136467,0.0113032,,0.989374589175,-0.504132,64.2509684792,500.0,0.517989,0.00739527,1.0,31700,39.6370791788,0.20651689171791077,15850000
0.00781026,100,39.558677673339844,34915.179396390915,0.0106882,,0.990258818492,-0.515138,64.2123516959,500.0,9.53689e+07,0.00781026,1.0,31800,39.6429768878,0.08085375279188156,15900000
0.00854525,100,39.60942077636719,35086.35736322403,0.0128423,,0.991001018323,-0.511479,64.5550057799,500.0,0.0158404,0.00854525,1.0,31900,39.4995353033,0.2649340331554413,15950000
0.0101067,100,39.34796142578125,35253.97329163551,0.0120194,,0.98987480253,-0.529048,64.1769436536,500.0,2.34067e+12,0.0101067,1.0,32000,39.5402308294,0.18367570638656616,16000000
0.00945823,100,40.64322280883789,35416.939321517944,0.0111408,,0.989793314599,-0.528324,64.0946826284,500.0,2.72416,0.00945823,1.0,32100,39.5462733739,0.07831121981143951,16050000
0.00964345,100,38.84697723388672,35579.20131230354,0.011691,,0.991027389653,-0.544677,64.0738687768,500.0,3.49595e+11,0.00964345,1.0,32200,39.5402056953,0.15086810290813446,16100000
0.00847429,100,38.42778396606445,35749.26475763321,0.0112725,,0.991077682935,-0.558906,64.0745360442,500.0,1.46807e+10,0.00847429,1.0,32300,39.5914360994,0.12722145020961761,16150000
0.00530776,100,38.839561462402344,35917.32143354416,0.00400809,,0.991201605648,-0.559343,64.3800754617,500.0,4.28726,0.00530776,0.5,32400,39.673996812,0.04330582916736603,16200000
0.0074586,100,39.384761810302734,36087.57596850395,0.010666,,0.991052077152,-0.584227,64.0794024214,500.0,1.1694e+17,0.0074586,1.0,32500,39.6355487126,0.19585567712783813,16250000
0.00942393,100,40.229007720947266,36259.69804024696,0.0112818,,0.991877273656,-0.587643,64.040794804,500.0,541.9,0.00942393,1.0,32600,39.5293345197,0.5853981375694275,16300000
0.00837214,100,40.218074798583984,36429.85364365578,0.0108957,,0.991245525889,-0.588572,64.2095108072,500.0,25.6317,0.00837214,1.0,32700,39.697755069,0.034128863364458084,16350000
0.0103744,100,39.41460418701172,36598.09588575363,0.0109082,,0.990342872217,-0.598567,63.9495750248,500.0,8.08673e+07,0.0103744,1.0,32800,39.4886115525,0.050683073699474335,16400000
0.00920649,100,38.883480072021484,36769.598766088486,0.0103481,,0.991369825788,-0.590331,64.2703787556,500.0,1.65806e-05,0.00920649,1.0,32900,39.749307664,0.02275257557630539,16450000
0.00693876,100,38.98115158081055,36940.46960353851,0.0112483,,0.992170507088,-0.602349,63.7612197807,500.0,4.01424e+08,0.00693876,1.0,33000,39.4119452807,0.04343770071864128,16500000
0.0101672,100,39.52308654785156,37110.95119261742,0.0119093,,0.992028987966,-0.590824,64.1890424216,500.0,7.0229e-08,0.0101672,1.0,33100,39.5951662351,0.01295270025730133,16550000
0.00989396,100,39.887508392333984,37283.197001218796,0.0133095,,0.991462541744,-0.602114,64.1187156623,500.0,1.05444e+08,0.00989396,1.0,33200,39.3629765788,0.0027706921100616455,16600000
0.00842254,100,38.868812561035156,37457.44992828369,0.0106045,,0.990713377483,-0.614554,63.8634896989,500.0,7.23291e+08,0.00842254,1.0,33300,39.6515759695,0.014982053078711033,16650000
0.00744921,100,39.379642486572266,37629.98747777939,0.0111161,,0.990913202055,-0.624704,64.2028020598,500.0,5.80313e+07,0.00744921,1.0,33400,39.5352321863,0.004337325692176819,16700000
0.00977564,100,38.15769958496094,37798.26943254471,0.0113429,,0.99375269562,-0.634718,64.0224737362,500.0,5.18206e+07,0.00977564,1.0,33500,39.4990050689,0.009400339797139168,16750000
0.00939278,100,39.68012619018555,37970.55366754532,0.0105022,,0.992313231807,-0.633532,64.0817602819,500.0,0.450511,0.00939278,1.0,33600,39.5526780169,0.12525233626365662,16800000
0.00974245,100,41.100467681884766,38142.546159505844,0.011577,,0.992767870892,-0.632265,64.2467905712,500.0,0.824459,0.00974245,1.0,33700,39.7500488995,0.19535581767559052,16850000
0.00799119,100,39.400508880615234,38320.529989242554,0.0111297,,0.993446966168,-0.653381,64.1519011583,500.0,6.7412e+14,0.00799119,1.0,33800,39.5053082705,0.04426435008645058,16900000
0.0163381,100,38.45449447631836,38495.555496931076,0.0099503,,0.992210733239,-0.657974,64.3611090494,500.0,2824.95,0.0163381,1.0,33900,39.5734321832,0.20900310575962067,16950000
0.00919122,100,40.58401107788086,38671.30613017082,0.0104699,,0.993723732885,-0.664356,64.3460085912,500.0,39067.9,0.00919122,1.0,34000,39.700454259,0.02107665315270424,17000000
0.0105603,100,38.916690826416016,38845.42827010155,0.0112861,,0.992087335326,-0.678967,63.7565999514,500.0,1.15727e+10,0.0105603,1.0,34100,39.309977216,0.2280309945344925,17050000
0.00858358,100,39.7136116027832,39017.16481971741,0.0107155,,0.99320565816,-0.684394,64.722076049,500.0,29015.5,0.00858358,1.0,34200,39.8260685683,0.09413699060678482,17100000
0.0155052,100,40.23417663574219,39194.6953933239,0.0110635,,0.991670858115,-0.677956,64.1104997836,500.0,0.00040129,0.0155052,1.0,34300,39.6221804458,0.41605979204177856,17150000
0.00394599,100,39.793766021728516,39373.45623898506,0.00646912,,0.99112710543,-0.688043,64.3760520366,500.0,8.88025e+06,0.00394599,0.5,34400,39.7552120469,0.2074192762374878,17200000
0.0129687,100,39.0457878112793,39551.14385890961,0.00980512,,0.992278692313,-0.695359,63.9031466088,500.0,218088.0,0.0129687,1.0,34500,39.4502024633,0.18632438778877258,17250000
0.00814958,100,39.633880615234375,39733.143476724625,0.0114942,,0.991571870632,-0.697937,64.1303952544,500.0,17787.9,0.00814958,1.0,34600,39.5979012896,0.12809871137142181,17300000
0.009395,100,39.27537536621094,39915.31339097023,0.0116183,,0.991432723589,-0.697983,64.0005781137,500.0,3.68733,0.009395,1.0,34700,39.5563159707,0.253012090921402,17350000
0.00975139,100,39.38730239868164,40094.29253578186,0.010805,,0.992278020363,-0.686348,63.8831168524,500.0,1.10194e-07,0.00975139,1.0,34800,39.3817154572,0.5827707052230835,17400000
0.00910755,100,37.872928619384766,40272.58805036545,0.0120452,,0.992137596942,-0.694595,64.1165836991,500.0,1.19708e+06,0.00910755,1.0,34900,39.5576564534,0.13295473158359528,17450000
0.0105677,100,38.99431228637695,40449.80156612396,0.0118692,,0.991376744583,-0.705831,63.7015099486,500.0,1.60855e+08,0.0105677,1.0,35000,39.36736212,0.036192119121551514,17500000
0.0123536,100,36.84217071533203,40630.30458140373,0.0102194,,0.989188794978,-0.709697,63.4868221951,500.0,1119.93,0.0123536,1.0,35100,39.4538131988,0.08855036646127701,17550000
0.0102831,100,39.34906768798828,40820.95248126984,0.0108789,,0.991225076839,-0.71582,63.4275588398,500.0,27751.2,0.0102831,1.0,35200,39.3131091865,0.23502588272094727,17600000
0.0109382,100,38.904747009277344,41003.67055273056,0.0110364,,0.991357524879,-0.716362,63.8570636083,500.0,16.4794,0.0109382,1.0,35300,39.4535250439,0.0931314080953598,17650000
0.00887036,100,38.513450622558594,41184.698806762695,0.0148504,,0.990304393694,-0.719546,64.0333059408,500.0,609.429,0.00887036,1.0,35400,39.3590544405,0.07394443452358246,17700000
0.00502661,100,39.445838928222656,41365.20506644249,0.00405183,,0.99066854082,-0.721399,64.1884754956,500.0,21.9626,0.00502661,0.5,35500,39.6910350175,0.06863152980804443,17750000
0.010044,100,38.82509994506836,41545.28758645058,0.0115093,,0.991969275288,-0.730479,63.9966728347,500.0,8.36353e+06,0.010044,1.0,35600,39.6143541044,0.35309645533561707,17800000
0.00801823,100,39.049495697021484,41733.625126838684,0.0130407,,0.990787844174,-0.728028,64.1535149131,500.0,0.464593,0.00801823,1.0,35700,39.6422613351,0.1264023631811142,17850000
0.00922527,100,40.14533996582031,41922.61064243317,0.0109869,,0.990383485332,-0.734861,64.2698417453,500.0,113559.0,0.00922527,1.0,35800,39.7774378563,0.08427079766988754,17900000
0.00470639,100,39.85505676269531,42109.87337899208,0.00392625,,0.993037113454,-0.737792,64.2843382995,500.0,176.254,0.00470639,0.5,35900,39.511948246,0.0745731070637703,17950000
0.0108686,100,38.71955871582031,42293.175375938416,0.0113086,,0.991425184533,-0.742146,63.949003221,500.0,2982.71,0.0108686,1.0,36000,39.5159017187,0.03537432849407196,18000000
0.00927984,100,38.527427673339844,42476.99037313461,0.0137659,,0.990443374962,-0.747385,64.5582573224,500.0,24236.5,0.00927984,1.0,36100,39.6638844389,0.002820224966853857,18050000
0.00527566,100,39.77879333496094,42660.6168088913,0.00395332,,0.993372726254,-0.746622,64.5739562997,500.0,0.588455,0.00527566,0.5,36200,39.7076523051,0.0628453940153122,18100000
0.0111818,100,38.321807861328125,42847.04888153076,0.0108358,,0.994253988378,-0.751027,64.197071078,500.0,3276.26,0.0111818,1.0,36300,39.4064612924,0.0924348458647728,18150000
0.0112791,100,39.216026306152344,43035.56943273544,0.0113935,,0.990465687588,-0.749184,64.4316209407,500.0,0.521927,0.0112791,1.0,36400,39.5939702226,0.07268919050693512,18200000
0.00572906,100,39.533226013183594,43219.83223295212,0.00467763,,0.990257398225,-0.749461,64.3793862787,500.0,2.55913,0.00572906,0.5,36500,39.538606189,0.06647184491157532,18250000
0.00821236,100,38.752899169921875,43406.63172149658,0.0113949,,0.990053005517,-0.755583,64.1574997406,500.0,40227.5,0.00821236,1.0,36600,39.5436599121,0.02654309757053852,18300000
0.0117801,100,39.461883544921875,43592.38672661781,0.0104811,,0.98943911586,-0.762,64.5400463112,500.0,200295.0,0.0117801,1.0,36700,39.7290558146,0.33326366543769836,18350000
0.00620188,100,40.150203704833984,43777.53571844101,0.00382427,,0.993593049236,-0.761732,64.5755620919,500.0,1.17432,0.00620188,0.5,36800,39.672654473,0.004257259424775839,18400000
0.00941969,100,39.64018630981445,43971.85279798508,0.0119994,,0.992825500201,-0.764452,64.3578982253,500.0,246.21,0.00941969,1.0,36900,39.4951101412,0.21327224373817444,18450000
0.00990621,100,38.97307586669922,44158.48672699928,0.0125002,,0.99383348925,-0.786583,64.6050815645,500.0,1.82536e+15,0.00990621,1.0,37000,39.5989676453,0.1453590989112854,18500000
0.00932785,100,38.761695861816406,44348.340977191925,0.0100996,,0.991339460015,-0.791542,64.6584849597,500.0,5821.62,0.00932785,1.0,37100,39.6640822621,0.2055627405643463,18550000
0.0102246,100,39.93623352050781,44538.643958091736,0.0101771,,0.990117730573,-0.791793,64.1864491302,500.0,6.83026,0.0102246,1.0,37200,39.6718822828,0.2914443612098694,18600000
0.00902584,100,41.88291931152344,44733.38216972351,0.0115759,,0.991124053486,-0.800582,64.6242711322,500.0,3.104e+06,0.00902584,1.0,37300,39.702596947,0.028526272624731064,18650000
0.00870023,100,39.086063385009766,44928.25212287903,0.0115465,,0.989555426873,-0.789253,64.4982278056,500.0,1.48195e-07,0.00870023,1.0,37400,39.7615474372,0.4160193204879761,18700000
0.00974215,100,41.37944030761719,45125.278230667114,0.0117103,,0.990509681404,-0.802924,64.6860913844,500.0,3.85059e+09,0.00974215,1.0,37500,39.844878801,0.3081188201904297,18750000
0.00480984,100,39.697025299072266,45320.2439994812,0.00395514,,0.993404610548,-0.803026,64.2764560677,500.0,2.13892,0.00480984,0.5,37600,39.5725153835,0.041493285447359085,18800000
0.0100731,100,38.884700775146484,45510.29610109329,0.0127284,,0.992926944979,-0.803262,64.0236208144,500.0,18.2842,0.0100731,1.0,37700,39.6025101595,0.02014954946935177,18850000
0.00819247,100,39.571258544921875,45702.3868098259,0.0114091,,0.992630072404,-0.808742,63.961750579,500.0,56013.7,0.00819247,1.0,37800,39.4375169471,0.09036698192358017,18900000
0.00980673,100,39.50010681152344,45899.601428985596,0.0143269,,0.991207492538,-0.819187,63.9000066505,500.0,4.3928e+07,0.00980673,1.0,37900,39.5916260799,0.5439325571060181,18950000
0.00948538,100,38.870643615722656,46093.09694123268,0.0104649,,0.990359651856,-0.820468,64.0591381955,500.0,27.2259,0.00948538,1.0,38000,39.5519577935,0.039797522127628326,19000000
0.00808181,100,39.587364196777344,46286.60794997215,0.0126036,,0.990986398421,-0.81587,63.9585152513,500.0,0.00625618,0.00808181,1.0,38100,39.5721121578,0.016199808567762375,19050000
0.0118291,100,38.92308807373047,46481.584004879,0.0135293,,0.990576714277,-0.813523,64.2962161846,500.0,0.171895,0.0118291,1.0,38200,39.5053199283,0.12170132249593735,19100000
0.0087705,100,39.605525970458984,46674.58477473259,0.0112287,,0.990597621538,-0.811195,63.7694540171,500.0,0.135645,0.0087705,1.0,38300,39.5190877777,0.04069187864661217,19150000
0.00885758,100,39.962833404541016,46872.76848888397,0.0127841,,0.990717794746,-0.819519,63.8149901283,500.0,1.776e+06,0.00885758,1.0,38400,39.4170907474,0.1297999769449234,19200000
0.0194459,100,39.37971496582031,47071.448981523514,0.0109642,,0.989658721723,-0.816077,63.8837527504,500.0,0.036706,0.0194459,1.0,38500,39.6707182431,0.17869822680950165,19250000
0.00761213,100,39.425018310546875,47266.186423540115,0.0108236,,0.987462670542,-0.810019,63.8273746659,500.0,0.000451833,0.00761213,1.0,38600,39.6681011461,0.08379487693309784,19300000
0.00896745,100,40.20866394042969,47464.527156591415,0.0143873,,0.988770847209,-0.80131,63.7148711055,500.0,8.74097e-06,0.00896745,1.0,38700,39.6231876404,0.020373815670609474,19350000
0.0140924,100,39.67306137084961,47663.80838418007,0.0104373,,0.9892352717,-0.798628,63.3189482142,500.0,0.0450653,0.0140924,1.0,38800,39.4026639078,0.09947069734334946,19400000
0.0101273,100,37.804988861083984,47865.574865818024,0.0104953,,0.98789680656,-0.806631,63.4158698488,500.0,480997.0,0.0101273,1.0,38900,39.4875329624,0.014118198305368423,19450000
0.0194985,100,38.556800842285156,48068.99905848503,0.0118962,,0.988537183031,-0.812196,63.3809662433,500.0,18603.4,0.0194985,1.0,39000,39.4519949126,0.06549901515245438,19500000
0.0111067,100,38.81325912475586,48265.44245505333,0.0111223,,0.987264554948,-0.811826,63.5847787985,500.0,1.75556,0.0111067,1.0,39100,39.6169894581,0.035858154296875,19550000
0.00960759,100,40.024559020996094,48467.7639708519,0.0111719,,0.988145758398,-0.818509,63.5308258717,500.0,70954.8,0.00960759,1.0,39200,39.3972056142,0.24954530596733093,19600000
0.00790908,100,39.170188903808594,48667.27363538742,0.0105209,,0.98791539669,-0.825841,63.8929139627,500.0,167338.0,0.00790908,1.0,39300,39.4484327056,0.10325819998979568,19650000
0.00396553,100,40.19343948364258,48870.5450296402,0.0106901,,0.991242229007,-0.827196,63.9424171484,500.0,28.3052,0.00396553,0.5,39400,39.4500945267,0.030311882495880127,19700000
0.00862062,100,39.07696533203125,49073.4665222168,0.0105606,,0.992046146654,-0.843309,64.0352469306,500.0,2.03426e+11,0.00862062,1.0,39500,39.5721418281,0.17136655747890472,19750000
0.008534,100,38.53441619873047,49273.050854444504,0.0111035,,0.989902854897,-0.85156,64.1956071217,500.0,1.41953e+06,0.008534,1.0,39600,39.6137168534,0.027772650122642517,19800000
0.0115256,100,39.560054779052734,49476.2007393837,0.013887,,0.991057844833,-0.849131,63.9069301163,500.0,0.272064,0.0115256,1.0,39700,39.7405421321,0.03180398792028427,19850000
0.00919826,100,37.844940185546875,49679.264156103134,0.0111719,,0.98895561602,-0.833197,64.1520835838,500.0,2.59259e-10,0.00919826,1.0,39800,39.6139368944,0.15782953798770905,19900000
0.0101339,100,39.287410736083984,49881.651849508286,0.0109851,,0.990976227447,-0.835794,64.0989743379,500.0,299.906,0.0101339,1.0,39900,39.5016639422,0.07368047535419464,19950000
0.00875043,100,40.106781005859375,50088.042966365814,0.0132287,,0.989888440818,-0.839022,64.002519062,500.0,835.437,0.00875043,1.0,40000,39.6628988527,0.20660300552845,20000000
0.00365815,100,40.2324104309082,50291.87106513977,0.0114408,,0.989844189025,-0.844096,63.726980065,500.0,7830.41,0.00365815,0.5,40100,39.5184035004,0.25762978196144104,20050000
0.00498677,100,39.901817321777344,50496.771528959274,0.00402644,,0.990951708518,-0.839845,63.9038892638,500.0,0.00274558,0.00498677,0.5,40200,39.3457831593,0.019023912027478218,20100000
0.00946417,100,39.45330047607422,50706.89587521553,0.0103797,,0.992778250016,-0.835496,64.1355596669,500.0,0.00575735,0.00946417,1.0,40300,39.5177607993,0.06099042296409607,20150000
0.0104124,100,38.45566177368164,50913.674384355545,0.0108234,,0.991648516618,-0.833005,64.1414411266,500.0,0.0790926,0.0104124,1.0,40400,39.6103729583,0.0435623824596405,20200000
0.0119258,100,40.64854431152344,51121.388103961945,0.0107409,,0.991476711817,-0.837399,64.548640435,500.0,4259.38,0.0119258,1.0,40500,39.6159117439,0.20082591474056244,20250000
0.008591,100,39.01805114746094,51332.6641292572,0.0108963,,0.990943577141,-0.825875,64.5610555741,500.0,1.48955e-07,0.008591,1.0,40600,39.6994006827,0.0016339276917278767,20300000
0.00872749,100,38.796993255615234,51544.85700035095,0.0102187,,0.992216915358,-0.831351,64.5103700191,500.0,11426.1,0.00872749,1.0,40700,39.6978526575,0.007222674787044525,20350000
0.009993,100,39.544315338134766,51755.95053792,0.010625,,0.991765534505,-0.844049,64.3828102365,500.0,5.7177e+08,0.009993,1.0,40800,39.6035227546,0.05566403269767761,20400000
0.00826165,100,39.489532470703125,51970.09955525398,0.0113032,,0.990896346979,-0.841002,64.7329684775,500.0,0.0830062,0.00826165,1.0,40900,39.6158836767,0.006553840357810259,20450000
0.0107287,100,40.601158142089844,52178.34639000893,0.0104062,,0.990079867654,-0.834619,64.8054013927,500.0,0.00030705,0.0107287,1.0,41000,39.7732410461,0.4714536964893341,20500000
0.00949761,100,39.34739685058594,52385.98954129219,0.0112379,,0.989859060384,-0.826662,64.8618801386,500.0,4.0717e-05,0.00949761,1.0,41100,39.8917836625,0.01813688687980175,20550000
0.0089339,100,40.00385665893555,52602.4891910553,0.0120843,,0.988571570255,-0.822227,64.3805576826,500.0,0.00591313,0.0089339,1.0,41200,39.7435566687,0.04783572256565094,20600000
0.00936838,100,39.05410385131836,52811.53150129318,0.0106097,,0.98866355326,-0.815577,64.2028945518,500.0,0.000154105,0.00936838,1.0,41300,39.6274858025,0.03813806548714638,20650000
0.00740212,100,39.06834030151367,53026.713178396225,0.0110504,,0.989710932598,-0.826957,64.4543138824,500.0,1.95997e+08,0.00740212,1.0,41400,39.8936960769,0.22411277890205383,20700000
0.00794326,100,40.175045013427734,53239.83388257027,0.0104982,,0.98916193936,-0.821292,64.2154751683,500.0,0.00165981,0.00794326,1.0,41500,39.6549296356,0.06098177656531334,20750000
0.0103705,100,39.869693756103516,53456.28136062622,0.0119459,,0.989854251035,-0.814746,64.2529601477,500.0,0.00034623,0.0103705,1.0,41600,39.5604052012,0.2796589732170105,20800000
0.0115032,100,39.075260162353516,53674.65325665474,0.0109821,,0.989435336553,-0.817187,64.6277214276,500.0,222.029,0.0115032,1.0,41700,39.7088182819,0.18241927027702332,20850000
0.00843332,100,39.558773040771484,53885.206258773804,0.0116955,,0.989818559028,-0.822302,64.2553830213,500.0,9253.18,0.00843332,1.0,41800,39.6368115988,0.3317558169364929,20900000
0.0101705,100,39.38968276977539,54097.687438964844,0.01104,,0.987519895658,-0.825234,64.435587114,500.0,457.05,0.0101705,1.0,41900,39.656826366,0.04716714099049568,20950000
0.007156,100,39.20484924316406,54312.226888656616,0.0132427,,0.989247149788,-0.848783,64.3251021909,500.0,9.01454e+15,0.007156,1.0,42000,39.7134251259,0.10384473204612732,21000000
0.00901974,100,39.373165130615234,54526.78026843071,0.0113601,,0.989487822168,-0.843607,64.3812166618,500.0,0.00224099,0.00901974,1.0,42100,39.6061082825,0.1267559677362442,21050000
0.0104149,100,40.316078186035156,54744.63544344902,0.010588,,0.990763672628,-0.845524,64.5707783695,500.0,114.68,0.0104149,1.0,42200,39.6726101077,0.04645535722374916,21100000
0.0113443,100,39.49809265136719,54961.16540813446,0.0122811,,0.991302322596,-0.851741,64.1168210283,500.0,41928.8,0.0113443,1.0,42300,39.5155380747,0.02280011586844921,21150000
0.00717691,100,38.386539459228516,55177.58523440361,0.0129084,,0.990975193679,-0.859526,63.9287321605,500.0,771500.0,0.00717691,1.0,42400,39.524353586,0.318006694316864,21200000
0.0153799,100,39.09788131713867,55395.62144255638,0.0107324,,0.99003503751,-0.86134,64.1671501143,500.0,53.9202,0.0153799,1.0,42500,39.6317002573,0.01529065053910017,21250000
0.00936039,100,39.78143310546875,55614.99204683304,0.01488,,0.989787984639,-0.86118,63.6964899779,500.0,4.52528,0.00936039,1.0,42600,39.5312661492,0.12439828366041183,21300000
0.0120159,100,39.311187744140625,55831.01959967613,0.0103373,,0.989952296019,-0.870126,63.9730076925,500.0,2.3916e+06,0.0120159,1.0,42700,39.5860169202,0.024171078577637672,21350000
0.00724329,100,39.16596221923828,56052.035806417465,0.0131764,,0.988113181666,-0.878589,64.0983807533,500.0,1.71267e+06,0.00724329,1.0,42800,39.4733844749,0.018914243206381798,21400000
0.0112332,100,37.23264694213867,56268.99140739441,0.014288,,0.989684756845,-0.881518,64.0609828907,500.0,442.166,0.0112332,1.0,42900,39.6223679632,0.07024013251066208,21450000
0.00938655,100,38.59669494628906,56492.64428901672,0.0116956,,0.988600967452,-0.884946,64.0288609648,500.0,823.421,0.00938655,1.0,43000,39.4228300277,0.009177938103675842,21500000
0.0102751,100,39.14008712768555,56718.39018654823,0.0105172,,0.988847987726,-0.884936,64.3546825272,500.0,2.44611,0.0102751,1.0,43100,39.6478911352,0.05788668617606163,21550000
0.00786365,100,39.3769645690918,56945.571652412415,0.0107317,,0.98917191755,-0.881391,63.9187842244,500.0,0.0161531,0.00786365,1.0,43200,39.4472513,0.011050092987716198,21600000
0.00926777,100,39.88644027709961,57168.62411904335,0.0109359,,0.98908893764,-0.882993,64.1747013322,500.0,54.0903,0.00926777,1.0,43300,39.5837396586,0.007735466584563255,21650000
0.00678685,100,39.50749206542969,57392.24662780762,0.0129251,,0.989999817684,-0.883471,63.9676803524,500.0,6.34091,0.00678685,1.0,43400,39.4698400091,0.27175408601760864,21700000
0.0068147,100,39.67494201660156,57614.72313404083,0.0126326,,0.98905279208,-0.893725,64.390773098,500.0,4.98962e+07,0.0068147,1.0,43500,39.5950704864,0.2195085734128952,21750000
0.0107626,100,38.39291763305664,57842.41877055168,0.0127249,,0.989774200134,-0.897773,64.1705349645,500.0,1250.86,0.0107626,1.0,43600,39.5578956605,0.5445284247398376,21800000
0.0112984,100,40.125831604003906,58063.713493824005,0.0108341,,0.987681187689,-0.897505,64.1779732673,500.0,3.53669,0.0112984,1.0,43700,39.6078435361,0.7727527618408203,21850000
0.00843529,100,38.798709869384766,58292.359265089035,0.0112099,,0.989588501863,-0.89896,63.8706505677,500.0,64.059,0.00843529,1.0,43800,39.5757436861,0.35346972942352295,21900000
0.00991471,100,38.903995513916016,58517.31834387779,0.0108174,,0.988748311065,-0.907238,63.9678163023,500.0,1.35541e+06,0.00991471,1.0,43900,39.5741169228,0.2820696532726288,21950000
0.00990438,100,39.50127410888672,58739.806624650955,0.011387,,0.988905563019,-0.912066,63.527680795,500.0,4857.61,0.00990438,1.0,44000,39.6005020906,0.022161196917295456,22000000
0.00786782,100,39.67779541015625,58963.11732292175,0.0120418,,0.988462019712,-0.905448,63.9526365496,500.0,0.000341827,0.00786782,1.0,44100,39.6030670725,0.06198243424296379,22050000
