MaxVanillaIw,MaxNormIw,VarNormIw,SamplesThisIter,VarDiscRet,ESSRenyi,AvgRet,Bound,VanillaAvgRet,IterType,MinVanillaIw,BatchSize,delta,VarJ,ESSClassic,AvgEpLen,renyi2,VarRet,AvgDiscRet,AvgVanillaIw,MinNormIw,VarVanillaIw,J,EpsThisIter,AvgNormIw
10.4547,0.000233706,2.53809e-09,50000,3727711.68559,nan,3672.2462516,4294.66,3672.2462516,1,9.73462e-22,100,0.4,15576.1,3.15458096157,367.647058824,nan,3727711.68559,3672.2462516,1.82739,2.17609e-26,5.07914,808589.0,136,4.08497e-05
23.6903,0.000358601,4.18164e-09,50000,2033183.67634,nan,3671.25722255,4232.08,3671.25722255,1,,100,0.4,12037.4,2.39935397382,367.647058824,nan,2033183.67634,3671.25722255,2.69865,,18.25,815456.0,136,4.08497e-05
34.474,0.000374573,4.38543e-09,50000,3197834.04182,nan,3284.62534127,4243.45,3284.62534127,1,2.52774e-25,100,0.4,15891.5,2.42365977446,328.947368421,nan,3197834.04182,3284.62534127,3.36386,2.74649e-30,37.1468,775882.0,152,3.65497e-05
48.2627,0.000634126,4.30707e-09,50000,2587933.40864,nan,3467.65589082,4242.71,3467.65589082,1,,100,0.4,13551.2,3.91641836714,347.222222222,nan,2587933.40864,3467.65589082,2.9363,,24.949,803652.0,144,3.85802e-05
93.8093,0.00125124,3.73614e-09,50000,3677378.10703,nan,3241.0490082,4210.89,3241.0490082,1,5.47772e-36,100,0.4,16713.9,3.16615580064,324.675324675,nan,3677378.10703,3241.0490082,2.70465,7.30623e-41,21.0006,770541.0,154,3.6075e-05
10.3406,0.000216942,2.07531e-09,50000,3686338.04859,nan,3673.15249968,4345.44,3673.15249968,1,1.05146e-19,100,0.4,15509.3,3.97344831123,367.647058824,nan,3686338.04859,3673.15249968,1.9471,2.20593e-24,4.71502,811761.0,136,4.08497e-05
20.4954,0.000293485,3.39756e-09,50000,2853623.15583,nan,3419.98228636,4261.46,3419.98228636,1,1.42952e-28,100,0.4,14210.4,3.1026191868,342.465753425,nan,2853623.15583,3419.98228636,2.65733,2.04701e-33,16.5694,803672.0,146,3.80517e-05
2.82357,0.000121684,6.07403e-10,50000,1793563.35873,nan,4543.74643513,4360.49,4543.74643513,1,0.000166579,100,0.4,9858.96,2.12821494453,454.545454545,nan,1793563.35873,4543.74643513,1.17193,7.17884e-09,0.327045,869668.0,110,5.05051e-05
29.165,0.000459113,4.47948e-09,50000,2721459.54396,nan,3727.15554691,4244.06,3727.15554691,1,5.6263e-28,100,0.4,13308.1,6.14311589907,373.134328358,nan,2721459.54396,3727.15554691,2.6337,8.85686e-33,18.0765,813029.0,134,4.14594e-05
629.832,0.0042093,1.07127e-08,50000,3820484.98861,nan,2868.175935,4254.14,2868.175935,1,,100,0.4,17560.2,10.11767571,287.356321839,nan,3820484.98861,2868.175935,4.77742,,239.844,763855.0,174,3.19285e-05
5885.26,0.0395413,6.76817e-07,50000,4420153.13534,nan,3241.94129018,4280.05,3241.94129018,1,,100,0.4,16524.2,12.0314191626,324.675324675,nan,4420153.13534,3241.94129018,5.36935,,14993.4,792765.0,154,3.6075e-05
260.374,0.00272097,6.24862e-09,50000,4191693.59016,nan,3043.60951672,4263.3,3043.60951672,1,,100,0.4,17433.4,7.34942322443,304.87804878,nan,4191693.59016,3043.60951672,3.24159,,57.2179,770936.0,164,3.38753e-05
39.9482,0.000698492,2.74321e-09,50000,4101201.95838,nan,3420.8749483,4343.78,3420.8749483,1,,100,0.4,16887.5,6.93702060441,342.465753425,nan,4101201.95838,3420.8749483,2.17626,,8.97287,798389.0,146,3.80518e-05
7.51166,0.000196568,2.20402e-09,50000,2077085.74685,nan,4094.96851444,4286.53,4094.96851444,1,1.30086e-09,100,0.4,11438.1,2.480741933,409.836065574,nan,2077085.74685,4094.96851444,1.74017,3.40412e-14,3.21858,834361.0,122,4.55373e-05
71.9595,0.000635259,4.24171e-09,50000,4490695.62729,nan,3006.26821532,4245.08,3006.26821532,1,,100,0.4,17249.9,3.01516082458,301.204819277,nan,4490695.62729,3006.26821532,3.79103,,54.4272,771621.0,166,3.34672e-05
7.31468,0.000217721,1.52853e-09,50000,3343204.73735,nan,4029.63906659,4345.68,4029.63906659,1,2.97981e-11,100,0.4,14034.7,4.89570886374,403.225806452,nan,3343204.73735,4029.63906659,1.50522,8.86938e-16,1.72529,835766.0,124,4.48029e-05
6380.26,0.0266906,2.58479e-07,50000,3486597.37062,nan,2740.88029348,4219.36,2740.88029348,1,,100,0.4,17259.1,9.98672272741,274.725274725,nan,3486597.37062,2740.88029348,7.29685,,14770.1,755664.0,182,3.0525e-05
14.0059,0.000270091,3.07584e-09,50000,2240014.7904,nan,3727.15503735,4255.38,3727.15503735,1,,100,0.4,12873.5,3.11203620441,373.134328358,nan,2240014.7904,3727.15503735,2.14993,,8.27115,809917.0,134,4.14594e-05
5312.88,0.0335455,3.73726e-07,50000,4068796.99375,nan,2971.52031548,4303.21,2971.52031548,1,,100,0.4,17439.2,10.0005536063,297.619047619,nan,4068796.99375,2971.52031548,5.23737,,9374.42,774112.0,168,3.30688e-05
215.836,0.00174123,4.48086e-09,50000,4512629.35002,nan,2836.03812721,4303.28,2836.03812721,1,,100,0.4,20209.3,3.16725376022,284.090909091,nan,4512629.35002,2836.03812721,3.91275,,68.8487,746587.0,176,3.15657e-05
19.682,0.000313464,3.01565e-09,50000,3825531.60473,nan,3468.5082616,4303.95,3468.5082616,1,1.17011e-35,100,0.4,15197.5,3.3913552954,347.222222222,nan,3825531.60473,3468.5082616,2.42241,1.86356e-40,11.889,808848.0,144,3.85802e-05
53.1638,0.000863655,3.16968e-09,50000,3786712.44231,nan,3420.83772129,4305.18,3420.83772129,1,3.42689e-31,100,0.4,15604.6,3.51496034609,342.465753425,nan,3786712.44231,3420.83772129,2.34234,5.56705e-36,12.0107,800533.0,146,3.80517e-05
32.2567,0.000481893,3.56565e-09,50000,3214508.67834,nan,3517.47035317,4304.19,3517.47035317,1,,100,0.4,14952.2,11.0464822011,352.112676056,nan,3214508.67834,3517.47035317,2.61883,,15.9763,802833.0,142,3.91236e-05
102.829,0.000973522,5.00452e-09,50000,3167517.08732,nan,3200.12055991,4243.9,3200.12055991,1,,100,0.4,15857.8,3.73490459131,320.512820513,nan,3167517.08732,3200.12055991,3.7616,,55.8346,777593.0,156,3.56125e-05
23.7847,0.000353671,4.07007e-09,50000,1829527.89125,nan,3727.27461895,4243.44,3727.27461895,1,2.25532e-15,100,0.4,11659.6,2.33062811166,373.134328358,nan,1829527.89125,3727.27461895,2.78818,3.3536e-20,18.4076,815042.0,134,4.14594e-05
26.0184,0.00037452,3.22714e-09,50000,3205573.2594,nan,3420.87461354,4303.54,3420.87461354,1,,100,0.4,15198.5,2.64184091295,342.465753425,nan,3205573.2594,3420.87461354,2.64351,,15.5751,796766.0,146,3.80518e-05
30.1469,0.000519743,4.22027e-09,50000,2473135.82093,nan,3727.09069481,4243.89,3727.09069481,1,,100,0.4,13120.8,8.48579157748,373.134328358,nan,2473135.82093,3727.09069481,2.40479,,14.1987,808982.0,134,4.14594e-05
42.3597,0.000640663,3.29185e-09,50000,3663777.39434,nan,3517.46256598,4304.14,3517.46256598,1,3.16697e-24,100,0.4,15427.2,3.2812201603,352.112676056,nan,3663777.39434,3517.46256598,2.5868,4.78983e-29,14.3909,802637.0,142,3.91236e-05
15.4082,0.00025984,3.25804e-09,50000,2246662.86447,nan,3784.73839742,4304.74,3784.73839742,1,,100,0.4,12645.6,3.22175686585,378.787878788,nan,2246662.86447,3784.73839742,2.49573,,11.4563,818684.0,132,4.20875e-05
27.4283,0.000360968,3.36331e-09,50000,4595237.4765,nan,3242.65108169,4304.05,3242.65108169,1,,100,0.4,17850.3,3.77226574513,324.675324675,nan,4595237.4765,3242.65108169,2.74118,,19.4191,785247.0,154,3.6075e-05
3.91198,0.000150267,1.21006e-09,50000,1164331.84246,nan,4462.30743291,4345.51,4462.30743291,1,3.15315e-05,100,0.4,8118.54,2.43768369411,446.428571429,nan,1164331.84246,4462.30743291,1.29135,1.21119e-09,0.820111,865380.0,112,4.96032e-05
5.60193e+07,0.0833161,2.78675e-06,50000,4029961.8082,nan,3007.46909942,4302.97,3007.46909942,1,,100,0.4,17879.4,11.9999988967,301.204819277,nan,4029961.8082,3007.46909942,22502.4,,1.25984e+12,765418.0,166,3.34672e-05
9.98807,0.000223846,2.26981e-09,50000,3294627.23718,nan,3784.71940622,4315.07,3784.71940622,1,4.9381e-29,100,0.4,14200.7,3.68189826504,378.787878788,nan,3294627.23718,3784.71940622,1.87796,1.1067e-33,4.51911,821511.0,132,4.20875e-05
34.8175,0.000785593,2.33362e-09,50000,3456318.12355,nan,3673.15451842,4345.64,3673.15451842,1,,100,0.4,14884.2,3.20042536291,367.647058824,nan,3456318.12355,3673.15451842,1.81046,,4.58386,816892.0,136,4.08497e-05
178.054,0.00212557,5.12732e-09,50000,3758061.24916,nan,3242.60561439,4304.29,3242.60561439,1,,100,0.4,16817.6,4.0980362433,324.675324675,nan,3758061.24916,3242.60561439,3.02192,,35.9784,777941.0,154,3.6075e-05
4.06162,0.000152493,1.08447e-09,50000,1359062.49849,nan,4462.41026097,4345.77,4462.41026097,1,1.49853e-08,100,0.4,8999.79,2.38214768436,446.428571429,nan,1359062.49849,4462.41026097,1.32117,5.62619e-13,0.769338,863233.0,112,4.96032e-05
39.4845,0.000714423,2.5315e-09,50000,4104333.38256,nan,3420.86294001,4342.62,3420.86294001,1,6.47757e-17,100,0.4,16277.9,2.94064273973,342.465753425,nan,4104333.38256,3420.86294001,2.10303,1.17204e-21,7.73249,804561.0,146,3.80517e-05
634.324,0.00121847,3.3927e-09,50000,4174524.6758,nan,1616.31446661,4299.58,1616.31446661,1,,100,0.4,28445.8,6.47815426647,162.337662338,nan,4174524.6758,1616.31446661,9.39015,,919.469,660213.0,308,1.80375e-05
33.1296,0.000393029,3.63341e-09,50000,3851934.21897,nan,3242.63401393,4302.93,3242.63401393,1,,100,0.4,16673.8,3.71211375942,324.675324675,nan,3851934.21897,3242.63401393,3.04087,,25.8165,788639.0,154,3.6075e-05
15.0205,0.000258112,3.12927e-09,50000,3648555.38963,nan,3516.67320021,4248.38,3516.67320021,1,,100,0.4,16123.9,2.6237992197,352.112676056,nan,3648555.38963,3516.67320021,2.27676,,10.5974,791438.0,142,3.91236e-05
1.11745e+11,0.0831753,5.06789e-07,50000,1853244.30525,nan,539.953736388,4065.97,539.953736388,1,,100,0.4,35689.5,11.9999966586,54.9450549451,nan,1853244.30525,539.953736388,8.20198e+06,,9.1473e+17,501895.0,910,6.10501e-06
11.0716,0.000266739,2.11867e-09,50000,3630101.27535,nan,3727.13458324,4269.04,3727.13458324,1,4.26617e-16,100,0.4,14491.8,3.17927175202,373.134328358,nan,3630101.27535,3727.13458324,1.72086,1.02782e-20,3.65014,815345.0,134,4.14594e-05
8.96131,0.000255219,2.35129e-09,50000,2252464.8104,nan,4027.60583761,4247.72,4027.60583761,1,3.69891e-11,100,0.4,11524.8,3.42365789329,403.225806452,nan,2252464.8104,4027.60583761,1.57313,1.05345e-15,2.89883,831599.0,124,4.48029e-05
208.13,0.000527231,3.87395e-09,50000,4123011.90882,nan,1931.00648396,4241.37,1931.00648396,1,,100,0.4,23742.5,6.04018971184,193.798449612,nan,4123011.90882,1931.00648396,8.50046,,603.703,679649.0,258,2.15332e-05
36.3798,0.000393549,2.69611e-09,50000,5363850.28031,nan,2836.08551353,4333.74,2836.08551353,1,3.10209e-31,100,0.4,20644.1,3.61479210501,284.090909091,nan,5363850.28031,2836.08551353,2.91794,3.35578e-36,23.0388,746582.0,176,3.15657e-05
43.1167,0.000652847,3.35256e-09,50000,3748879.10564,nan,3468.58177528,4304.4,3468.58177528,1,2.13452e-38,100,0.4,15645.1,3.47827010119,347.222222222,nan,3748879.10564,3468.58177528,2.548,3.237e-43,14.6233,802431.0,144,3.85802e-05
17.6208,0.000374199,2.6127e-09,50000,2943962.84783,nan,3784.03621263,4279.13,3784.03621263,1,8.90936e-17,100,0.4,13260.7,3.66900544711,378.787878788,nan,2943962.84783,3784.03621263,1.98188,1.89201e-21,5.79344,820941.0,132,4.20875e-05
17.9851,0.000275298,3.03985e-09,50000,3729213.74598,nan,3468.52482344,4304.34,3468.52482344,1,4.63959e-38,100,0.4,16393.5,3.17359600052,347.222222222,nan,3729213.74598,3468.52482344,2.52043,7.10458e-43,12.9739,794525.0,144,3.85802e-05
9.97178,0.000242343,2.60925e-09,50000,1479109.89698,nan,4094.94371245,4267.52,4094.94371245,1,,100,0.4,10017.1,2.5721965984,409.836065574,nan,1479109.89698,4094.94371245,1.87374,,4.41775,835188.0,122,4.55373e-05
10.2302,0.00025168,2.53569e-09,50000,2063749.90088,nan,4095.84276738,4304.75,4095.84276738,1,1.64977e-15,100,0.4,11190.8,3.91633530695,409.836065574,nan,2063749.90088,4095.84276738,1.851,4.05869e-20,4.18959,838876.0,122,4.55373e-05
3.24907,0.000145371,5.18731e-10,50000,2074303.41324,nan,4543.64607693,4384.2,4543.64607693,1,6.08467e-05,100,0.4,11308.6,1.66362845371,454.545454545,nan,2074303.41324,4543.64607693,1.1288,2.72242e-09,0.259123,867652.0,110,5.05051e-05
7.03521e+07,0.0999523,2.35131e-06,50000,3758489.44262,nan,2111.94333536,4242.95,2111.94333536,1,,100,0.4,22521.8,10.0000015971,211.86440678,nan,3758489.44262,2111.94333536,16569.1,,1.16487e+12,696190.0,236,2.35405e-05
60.8478,0.000571221,5.58412e-09,50000,3164643.69181,nan,3199.4713519,4178.89,3199.4713519,1,,100,0.4,16239.5,4.76217830912,320.512820513,nan,3164643.69181,3199.4713519,3.79353,,63.3629,762284.0,156,3.56125e-05
80.4339,0.000728092,5.67015e-09,50000,2839129.60345,nan,3241.84631701,4243.92,3241.84631701,1,,100,0.4,15811.8,11.9008542168,324.675324675,nan,2839129.60345,3241.84631701,3.98529,,69.1992,777382.0,154,3.6075e-05
17.0182,0.000327406,2.97445e-09,50000,2597702.12038,nan,3784.79432906,4304.44,3784.79432906,1,1.64422e-15,100,0.4,14143.3,5.75602116361,378.787878788,nan,2597702.12038,3784.79432906,2.18766,3.16325e-20,8.03635,807410.0,132,4.20875e-05
16.018,0.000287047,2.42528e-09,50000,4023240.65388,nan,3567.94274148,4352.4,3567.94274148,1,,100,0.4,15625.1,3.98171162061,357.142857143,nan,4023240.65388,3567.94274148,2.21439,,7.55217,816277.0,140,3.96825e-05
13.4682,0.000249362,3.13874e-09,50000,2575559.74325,nan,3783.94197379,4291.58,3783.94197379,1,1.74317e-16,100,0.4,13551.7,3.13831004409,378.787878788,nan,2575559.74325,3783.94197379,2.27318,3.22745e-21,9.1562,813262.0,132,4.20875e-05
74.4741,0.000598402,3.65879e-09,50000,4355368.43784,nan,2742.24939889,4304.06,2742.24939889,1,,100,0.4,18234.3,6.49906482859,274.725274725,nan,4355368.43784,2742.24939889,3.79899,,56.6711,761866.0,182,3.0525e-05
50.0765,0.000597737,3.46241e-09,50000,3822278.85039,nan,3160.32157831,4304.24,3160.32157831,1,,100,0.4,16916.1,3.8007025079,316.455696203,nan,3822278.85039,3160.32157831,2.94574,,24.3011,781059.0,158,3.51617e-05
5.0204,0.000152117,1.42611e-09,50000,3113032.22338,nan,4095.8307119,4351.67,4095.8307119,1,1.52271e-08,100,0.4,13609.7,2.45863401364,409.836065574,nan,3113032.22338,4095.8307119,1.5029,4.61376e-13,1.55338,840045.0,122,4.55373e-05
4223.69,0.0287344,2.74388e-07,50000,4112879.4836,nan,2971.58367149,4303.44,2971.58367149,1,,100,0.4,17467.1,10.0514732586,297.619047619,nan,4112879.4836,2971.58367149,4.8608,,5928.5,770836.0,168,3.30688e-05
8.17566,0.000281135,1.07397e-09,50000,3431484.6627,nan,4164.2466933,4376.85,4164.2466933,1,1.71485e-21,100,0.4,12871.8,2.70067449251,416.666666667,nan,3431484.6627,4164.2466933,1.34634,5.89682e-26,0.908259,853956.0,120,4.62963e-05
23.1342,0.000285947,3.36385e-09,50000,3687788.6876,nan,3242.70805462,4304.4,3242.70805462,1,,100,0.4,16229.0,3.86203622718,324.675324675,nan,3687788.6876,3242.70805462,2.91861,,22.0178,790402.0,154,3.6075e-05
24.0918,0.000433697,3.27601e-09,50000,2470998.71665,nan,3784.7534505,4304.38,3784.7534505,1,1.10375e-16,100,0.4,12294.8,3.59209312421,378.787878788,nan,2470998.71665,3784.7534505,2.33796,1.98696e-21,10.1091,829029.0,132,4.20875e-05
9.82535,0.000267633,1.89613e-09,50000,2802801.90508,nan,4028.63891293,4341.84,4028.63891293,1,4.72012e-16,100,0.4,12732.8,6.1281898123,403.225806452,nan,2802801.90508,4028.63891293,1.6448,1.28572e-20,2.55555,837993.0,124,4.48029e-05
15.0967,0.00027552,2.89838e-09,50000,2758676.10937,nan,3784.74283704,4304.38,3784.74283704,1,,100,0.4,13829.6,4.20512106123,378.787878788,nan,2758676.10937,3784.74283704,2.30613,,8.70193,816486.0,132,4.20875e-05
6.00114,0.000174338,1.68273e-09,50000,2789455.21964,nan,4029.56824363,4345.21,4029.56824363,1,1.02301e-07,100,0.4,12808.1,2.87716220415,403.225806452,nan,2789455.21964,4029.56824363,1.54222,2.97192e-12,1.99388,837234.0,124,4.48029e-05
67.9825,0.00103379,3.82123e-09,50000,3830703.95765,nan,3516.83909614,4311.75,3516.83909614,1,,100,0.4,15807.1,5.53606664626,352.112676056,nan,3830703.95765,3516.83909614,2.57278,,16.5245,803505.0,142,3.91236e-05
12474.3,0.0518164,1.16182e-06,50000,3595146.56472,nan,3241.95564996,4254.0,3241.95564996,1,,100,0.4,16323.1,12.0116738528,324.675324675,nan,3595146.56472,3241.95564996,8.68472,,67334.5,778218.0,154,3.6075e-05
46.0466,0.00036962,5.18468e-09,50000,3663236.63128,nan,2970.23740786,4177.65,2970.23740786,1,2.64252e-35,100,0.4,17507.0,2.29200738927,297.619047619,nan,3663236.63128,2970.23740786,4.11966,2.12117e-40,80.465,759274.0,168,3.30688e-05
9.92427,0.000219886,2.35447e-09,50000,2956617.8367,nan,3784.73594583,4307.97,3784.73594583,1,8.02356e-14,100,0.4,13142.3,2.53879208035,378.787878788,nan,2956617.8367,3784.73594583,1.89957,1.77773e-18,4.79618,824155.0,132,4.20875e-05
37.945,0.000447874,4.91929e-09,50000,2741267.44484,nan,3420.0713988,4243.6,3420.0713988,1,,100,0.4,14447.4,5.33906042521,342.465753425,nan,2741267.44484,3420.0713988,3.22385,,35.3103,795913.0,146,3.80517e-05
19.1377,0.00049738,1.88293e-09,50000,4111663.04408,nan,3784.76378713,4335.41,3784.76378713,1,,100,0.4,15796.8,4.22999974772,378.787878788,nan,4111663.04408,3784.76378713,1.6194,,2.78764,820729.0,132,4.20875e-05
20.0175,0.000373826,2.66009e-09,50000,4198065.88085,nan,3467.73910087,4272.67,3467.73910087,1,7.04533e-16,100,0.4,16775.9,4.37705156271,347.222222222,nan,4198065.88085,3467.73910087,2.06589,1.31571e-20,7.62744,795540.0,144,3.85802e-05
11.5245,0.000231964,2.8381e-09,50000,2867894.20955,nan,3784.75789493,4304.68,3784.75789493,1,,100,0.4,13305.3,2.79545454085,378.787878788,nan,2867894.20955,3784.75789493,2.091,,7.00532,822457.0,132,4.20875e-05
1.00823,5.60125e-05,1.0264e-15,50000,0.00939113716654,nan,4999.15645327,4386.88,4999.15645327,1,0.994567,100,0.4,1.29467,0.555899548784,500.0,nan,0.00939113716654,4999.15645327,1.0,5.52536e-05,3.32556e-07,899848.0,100,5.55556e-05
6.30478,0.000182957,1.71495e-09,50000,2792101.49889,nan,4029.53894012,4345.22,4029.53894012,1,1.12498e-21,100,0.4,12398.6,2.96749268038,403.225806452,nan,2792101.49889,4029.53894012,1.54393,3.26455e-26,2.03655,841459.0,124,4.48029e-05
44.2981,0.000931039,2.93443e-09,50000,3345045.90263,nan,3673.19670474,4344.97,3673.19670474,1,,100,0.4,14961.0,12.5711181727,367.647058824,nan,3345045.90263,3673.19670474,1.94359,,6.6429,814586.0,136,4.08497e-05
163.797,0.00183102,3.69686e-09,50000,4974567.93347,nan,2902.23384364,4344.72,2902.23384364,1,,100,0.4,20008.6,4.38166507414,290.697674419,nan,4974567.93347,2902.23384364,2.88943,,29.5842,755413.0,172,3.22997e-05
73556.0,0.0436807,1.61803e-06,50000,3618082.66632,nan,3468.53016853,4303.1,3468.53016853,1,3.32598e-14,100,0.4,16142.1,22.0010457844,347.222222222,nan,3618082.66632,3468.53016853,64.9671,1.97511e-20,4.58822e+06,794798.0,144,3.85802e-05
21.602,0.000259023,3.43756e-09,50000,3616857.95611,nan,3242.62231027,4304.73,3242.62231027,1,,100,0.4,17620.3,3.13927606923,324.675324675,nan,3616857.95611,3242.62231027,3.00858,,23.9089,776545.0,154,3.6075e-05
11.3903,0.000266776,2.14802e-09,50000,3504429.6399,nan,3672.28182593,4328.83,3672.28182593,1,3.04451e-25,100,0.4,15071.7,4.70848433649,367.647058824,nan,3504429.6399,3672.28182593,1.74412,7.13065e-30,3.91575,811961.0,136,4.08497e-05
1.00734,5.59635e-05,1.54793e-15,50000,0.0117743310297,nan,4999.18091242,4386.9,4999.18091242,1,0.991333,100,0.4,1.44839,0.556076138308,500.0,nan,0.0117743310297,4999.18091242,0.999994,5.50744e-05,5.01523e-07,899853.0,100,5.55556e-05
1.0,5.55556e-05,5.29425e-23,50000,0.0154806689382,nan,4999.1278786,4386.84,4999.1278786,1,1.0,100,0.4,1.66115,0.555555562936,500.0,nan,0.0154806689382,4999.1278786,1.0,5.55556e-05,,899843.0,100,5.55555e-05
11.3155,0.000256229,2.61388e-09,50000,3211637.91954,nan,3784.74164789,4307.73,3784.74164789,1,6.17127e-11,100,0.4,14576.8,4.20050302628,378.787878788,nan,3211637.91954,3784.74164789,1.85865,1.39743e-15,5.09769,814634.0,132,4.20875e-05
10.5254,0.000258302,2.39371e-09,50000,1900745.12561,nan,4095.85757715,4305.82,4095.85757715,1,3.54476e-20,100,0.4,10524.3,4.23562248403,409.836065574,nan,1900745.12561,4095.85757715,1.85558,8.69913e-25,3.97459,843420.0,122,4.55373e-05
29.3026,0.000661602,2.65668e-09,50000,3503832.12284,nan,3784.79180619,4313.56,3784.79180619,1,4.95675e-23,100,0.4,14181.6,3.78239983568,378.787878788,nan,3503832.12284,3784.79180619,1.86408,1.11915e-27,5.21145,825500.0,132,4.20875e-05
4.13307,0.000173537,9.17094e-10,50000,1731394.20941,nan,4462.36758194,4345.94,4462.36758194,1,7.49763e-05,100,0.4,10042.6,1.96480469079,446.428571429,nan,1731394.20941,4462.36758194,1.18138,3.14806e-09,0.520206,863102.0,112,4.96032e-05
22.0371,0.000329879,3.50864e-09,50000,3675962.99056,nan,3517.54740778,4304.51,3517.54740778,1,1.40252e-17,100,0.4,15797.0,5.20457336229,352.112676056,nan,3675962.99056,3517.54740778,2.6136,2.09946e-22,15.6581,800604.0,142,3.91236e-05
3.69372,0.000141369,1.2303e-09,50000,1219939.93169,nan,4462.39062798,4345.54,4462.39062798,1,1.61638e-08,100,0.4,8463.91,2.12477694985,446.428571429,nan,1219939.93169,4462.39062798,1.29604,6.18635e-13,0.839895,863646.0,112,4.96032e-05
13.4595,0.000439118,1.47236e-09,50000,3437403.29875,nan,4029.57684901,4346.1,4029.57684901,1,,100,0.4,14756.5,3.27633691657,403.225806452,nan,3437403.29875,4029.57684901,1.37326,,1.38327,832626.0,124,4.48029e-05
4.79386,0.000169824,1.05731e-09,50000,3549622.81044,nan,4095.85520315,4365.64,4095.85520315,1,4.41193e-24,100,0.4,14219.1,2.20175691068,409.836065574,nan,3549622.81044,4095.85520315,1.28545,1.56294e-28,0.842508,841881.0,122,4.55373e-05
11.2377,0.00024736,2.40572e-09,50000,3418168.55259,nan,3784.7766515,4309.47,3784.7766515,1,1.29149e-17,100,0.4,14455.9,3.55323351997,378.787878788,nan,3418168.55259,3784.7766515,1.91206,2.84278e-22,4.96526,820750.0,132,4.20875e-05
6.22919,0.000200792,1.55829e-09,50000,3131937.11083,nan,4095.82880672,4343.57,4095.82880672,1,5.24145e-13,100,0.4,13227.0,4.04511606235,409.836065574,nan,3131937.11083,4095.82880672,1.41271,1.68953e-17,1.49975,842230.0,122,4.55373e-05
9.41907,0.000228506,2.52031e-09,50000,1869116.79696,nan,4095.78900764,4304.75,4095.78900764,1,3.80229e-19,100,0.4,10398.3,3.28345305097,409.836065574,nan,1869116.79696,4095.78900764,1.87706,9.22431e-24,4.28229,843016.0,122,4.55373e-05
124.862,0.00101536,4.21244e-09,50000,4604162.04444,nan,2902.27096055,4303.36,2902.27096055,1,,100,0.4,18136.8,9.93344779529,290.697674419,nan,4604162.04444,2902.27096055,3.972,,63.7022,770017.0,172,3.22997e-05
5.58569,0.000168829,1.80263e-09,50000,2390782.43545,nan,4095.76435124,4327.07,4095.76435124,1,6.68027e-10,100,0.4,11816.9,2.34283463857,409.836065574,nan,2390782.43545,4095.76435124,1.5066,2.01913e-14,1.97318,840824.0,122,4.55373e-05
23.1187,0.000336319,3.31486e-09,50000,3416697.99566,nan,3517.4720995,4304.01,3517.4720995,1,6.23718e-37,100,0.4,14632.7,5.67647250567,352.112676056,nan,3416697.99566,3517.4720995,2.68937,9.07341e-42,15.6634,811548.0,142,3.91236e-05
1.00437,5.57979e-05,1.58506e-15,50000,0.0203629579149,nan,4999.03857638,4386.76,4999.03857638,1,0.992718,100,0.4,1.9057,0.555838304128,500.0,nan,0.0203629579149,4999.03857638,1.00001,5.51503e-05,5.1357e-07,899827.0,100,5.55556e-05
5.22061,0.000171887,1.02727e-09,50000,3703215.66666,nan,4095.87932292,4381.81,4095.87932292,1,7.46864e-08,100,0.4,14524.8,2.9460229544,409.836065574,nan,3703215.66666,4095.87932292,1.38308,2.45903e-12,0.947633,843648.0,122,4.55373e-05
13.6372,0.000373901,1.97822e-09,50000,2710470.80958,nan,4029.57541593,4345.61,4029.57541593,1,1.88341e-11,100,0.4,12307.1,2.48305528486,403.225806452,nan,2710470.80958,4029.57541593,1.63409,5.16388e-16,2.63156,841546.0,124,4.48029e-05
1.00483,5.58249e-05,1.93443e-15,50000,0.0340843055895,nan,4998.98866731,4386.72,4998.98866731,1,0.992858,100,0.4,2.46388,0.556505314184,500.0,nan,0.0340843055895,4998.98866731,0.999978,5.516e-05,6.26728e-07,899818.0,100,5.55556e-05
3.95186,0.000149549,1.04901e-09,50000,942503.302924,nan,4543.70993686,4353.27,4543.70993686,1,5.07931e-08,100,0.4,7217.87,1.78398590458,454.545454545,nan,942503.302924,4543.70993686,1.33461,1.92214e-12,0.732519,871322.0,110,5.05051e-05
1.00572,5.5873e-05,1.19871e-15,50000,0.0101999807277,nan,4999.09266915,4386.82,4999.09266915,1,0.993187,100,0.4,1.34903,0.556431735623,500.0,nan,0.0101999807277,4999.09266915,1.00001,5.51765e-05,3.88389e-07,899837.0,100,5.55556e-05
10.3748,0.000236668,2.26671e-09,50000,3739581.29393,nan,3728.10495196,4344.22,3728.10495196,1,1.31755e-12,100,0.4,14830.4,4.56882845963,373.134328358,nan,3739581.29393,3728.10495196,1.81745,3.00558e-17,4.35586,824024.0,134,4.14594e-05
10.3761,0.000267204,2.59081e-09,50000,1918737.11187,nan,4095.00072225,4275.39,4095.00072225,1,1.53102e-08,100,0.4,10510.4,3.90191854203,409.836065574,nan,1918737.11187,4095.00072225,1.76832,3.94267e-13,3.9068,839143.0,122,4.55373e-05
7.6699,0.000217855,1.69914e-09,50000,2569977.41219,nan,4029.6144029,4345.2,4029.6144029,1,4.17028e-13,100,0.4,12379.0,3.24385245082,403.225806452,nan,2569977.41219,4029.6144029,1.57735,1.18452e-17,2.10608,838240.0,124,4.48029e-05
