MeanEntropy,OptimizationReturnMean,ESSRenyi,OptimizationReturnMax,LearnableVariance,Weights,OptimizationReturnMin,MaxIWNorm,EmpiricalD2,ReturnStepMax,InitialReturnMax,TimestepsSoFar,StdIW,Iteration,StdIWNorm,MeanIW,Bound,EpThisIter,MaxIW,MeanIWNorm,VarianceInit,InitialReturnMin,EpisodesSoFar,InitialReturnMean,ESSClassic,J_sample_variance,InitialReturnStd,TimeElapsed,EpRewMean,EpLenMean,ReturnStepMaxmin,MinIWNorm,ReturnMeanIW,MinIW,InitialBound
-1.0831499,141.8522,2.7984376,440.06116,True,[-1.311  0.91  -2.292 -1.734 -2.47 ],,3.0021439,3.930765,10.0,959.8184,308028,9.222565,372,0.838415,3.9251716,1508.282,11,33.023582,0.3568338,-1,519.75726,4092,661.6095,1.6869618,4639112.0,131.56735,950.5656063556671,661.60946485179,67.18181818181819,10.0,0.015219701,2210.9932,0.1674167,307.17307
-1.150818,99.111115,3.8864636,330.0613,True,[-1.267  0.862 -2.294 -1.773 -2.502],,0.6391851,2.8303366,10.0,829.81665,308698,1.9333344,373,0.17575768,1.5192856,497.83185,11,7.0310354,0.13811688,-1,499.75534,4103,598.86646,4.1995482,1105846.2,107.93241,953.6789979934692,598.8664662894204,60.90909090909091,10.0,0.012377157,1013.3577,0.13614872,292.43634
-1.206314,129.13002,2.0884748,470.06305,True,[-1.147  0.771 -2.223 -1.618 -2.57 ],,1.4444736,5.2670016,10.0,959.79785,309390,4.337172,374,0.39428836,2.6793787,925.66595,11,15.88921,0.24357988,-1,489.7348,4114,618.8648,3.0384521,2320716.5,127.96864,956.3200969696045,618.8648312963984,62.90909090909091,10.0,0.0052327313,1739.0784,0.057560045,264.43604
-1.2158637,192.73749,10.419379,510.01514,True,[-1.129  0.767 -2.218 -1.646 -2.625],,0.14152575,1.0557251,10.0,1019.78906,310174,0.2396363,375,0.021785118,1.0681885,368.7519,11,1.5567831,0.09710804,-1,509.77393,4125,702.5115,10.472919,363972.9,145.92734,959.9306404590607,702.5114204992577,71.27272727272727,10.0,0.058330834,755.68427,0.6416392,325.9294
-1.2262577,114.58283,0.012481017,300.08182,True,[-1.134  0.771 -2.215 -1.639 -2.635],,38.608078,881.33844,10.0,759.8147,310817,121.89739,376,11.081581,39.23176,15177.796,11,424.68884,3.5665238,-1,459.73288,4136,574.3157,1.0324634,678591040.0,81.96712,961.8593060970306,574.3156855315885,58.45454545454545,10.0,0.0012131411,23507.477,0.013344552,293.73557
-1.2357935,185.51944,9.929222,490.0702,True,[-1.164  0.822 -2.228 -1.579 -2.645],,0.14362045,1.107841,10.0,1039.7853,311637,0.2784015,377,0.025309226,1.1367542,412.7822,11,1.5798249,0.1033413,-1,549.7151,4147,735.2345,10.377549,452111.3,149.33765,965.7934520244598,735.2345126524332,74.54545454545455,10.0,0.05335834,816.92206,0.5869417,351.26846
-1.2374842,195.52782,9.746536,520.11316,True,[-1.161  0.822 -2.228 -1.58  -2.655],,0.15938039,1.1286061,10.0,1039.819,312435,0.38006946,378,0.03455177,1.0902152,351.52692,11,1.7531842,0.09911048,-1,519.7058,4158,715.23364,9.807986,375589.16,165.96182,968.6489071846008,715.2336213745401,72.54545454545455,10.0,0.04990716,759.44995,0.54897875,331.25504
-1.2358973,202.76288,10.989961,560.06305,True,[-1.159  0.825 -2.228 -1.582 -2.656],,0.09773919,1.0009135,10.0,1079.8079,313241,0.038780756,379,0.0035255242,1.0108434,325.44473,11,1.075131,0.09189486,-1,519.7448,4169,722.5076,10.983834,342158.8,194.8246,971.1613886356354,722.5076812882212,73.27272727272727,10.0,0.086189784,724.3723,0.94808763,323.7622
-1.2585878,158.1955,7.9373374,490.03162,True,[-1.158  0.824 -2.228 -1.582 -2.655],,0.34396887,1.3858552,10.0,1019.7969,314009,0.9016788,380,0.08197081,1.2402035,388.3584,11,3.7836573,0.11274577,-1,529.76526,4180,687.96075,7.1961803,500682.9,138.50513,973.5632297992706,687.9607424769042,69.81818181818181,10.0,0.023197018,831.68304,0.2551672,311.37585
-1.2577375,235.48624,10.554457,760.05426,True,[-1.167  0.837 -2.225 -1.565 -2.678],,0.122726664,1.0422138,10.0,1319.7961,314895,0.17073119,381,0.01552102,1.0278953,328.3307,11,1.3499932,0.09344504,-1,559.7419,4191,795.22815,10.704673,437672.97,229.38112,976.4742436408997,795.2281194372925,80.54545454545455,10.0,0.060778957,825.8782,0.6685685,307.86115
-1.2797674,186.41011,1.4461985,460.0857,True,[-1.165  0.838 -2.225 -1.565 -2.677],,1.5952015,7.6061482,9.999999,1019.8273,315727,5.077916,382,0.46162874,2.448486,766.6824,11,17.547216,0.22258964,-1,559.7416,4202,746.1516,2.0750556,3369402.8,143.50311,979.1464521884918,746.1517028859486,75.63636363636364,9.999999,0.0019795273,1805.3063,0.021774799,369.55557
-1.2775227,149.13524,9.648279,410.06104,True,[-1.18   0.838 -2.228 -1.538 -2.699],,0.16050719,1.1400996,10.0,979.81335,316529,0.36928865,383,0.033571698,1.1292442,425.81375,11,1.765579,0.10265858,-1,569.7523,4213,718.8875,9.937268,492237.22,145.82587,982.5151734352112,718.8875719577499,72.9090909090909,10.0,0.052270193,812.14874,0.5749721,357.0675
-1.2953969,182.76515,4.600221,510.0713,True,[-1.181  0.834 -2.227 -1.547 -2.696],,0.5481216,2.3911893,10.0,1049.8162,317335,1.614535,384,0.14677592,1.667555,687.92694,11,6.029337,0.15159592,-1,539.7449,4224,722.51,5.6776514,1326584.9,180.93184,985.7103586196899,722.5100325131584,73.27272727272727,10.0,0.021289255,1287.3998,0.2341818,334.8398
-1.2944334,194.58179,3.540465,490.05707,True,[-1.17   0.834 -2.227 -1.554 -2.714],,0.9262497,3.1069365,9.999999,1059.804,318187,2.7678845,385,0.25162587,1.5779812,442.78632,11,10.188746,0.14345287,-1,569.7469,4235,764.3287,2.6982272,981834.3,159.92137,989.1243777275085,764.3286773738989,77.45454545454545,9.999999,0.010292718,1132.6146,0.113219894,372.97018
-1.3155386,360.98602,5.956987,740.09204,True,[-1.17   0.825 -2.225 -1.619 -2.713],,0.2473871,1.8465711,10.0,1239.7988,319145,1.0119487,386,0.091995336,1.4236962,626.9972,11,2.721258,0.12942693,-1,499.7068,4246,860.6928,7.3078914,795493.1,250.38832,992.5517542362213,860.6928107447977,87.0909090909091,10.0,0.009396557,1249.1306,0.10336212,402.86676
-1.3504504,236.38652,2.330452,780.05005,True,[-1.168  0.832 -2.23  -1.604 -2.734],,1.0694077,4.720114,10.0,1289.7998,319977,3.2520018,387,0.29563653,1.7792159,623.1709,11,11.763484,0.16174692,-1,509.74976,4257,746.1363,2.5341232,3443500.8,265.11865,996.5420582294464,746.1362978768522,75.63636363636364,10.0,0.002683853,1657.9504,0.029522382,269.84616
-1.3679364,154.60811,1.6024091,560.0941,True,[-1.172  0.85  -2.227 -1.58  -2.769],,1.102985,6.864664,10.0,1119.8148,320774,3.5587533,388,0.323523,2.7060027,887.69836,11,12.132835,0.24600025,-1,559.7207,4268,714.32886,4.029932,3359914.8,150.67732,1000.7176609039307,714.3288130926956,72.45454545454545,10.0,0.0073075024,1971.139,0.080382526,300.80978
-1.3761017,205.52379,10.776765,610.0809,True,[-1.185  0.846 -2.232 -1.581 -2.787],,0.105731174,1.0207145,10.0,1119.8032,321572,0.08272121,389,0.0075201103,1.0392298,331.4747,11,1.1630429,0.09447543,-1,509.72235,4279,715.24615,10.930742,345402.28,161.56433,1003.2697973251343,715.2461618852566,72.54545454545455,10.0,0.07781674,749.25037,0.8559841,301.7314
-1.3778065,161.86964,6.0786667,720.06494,True,[-1.184  0.845 -2.229 -1.586 -2.795],,0.34626165,1.8096074,10.0,1259.7971,322355,1.0467417,390,0.09515834,1.5336286,434.25482,11,3.808878,0.13942079,-1,539.7322,4290,701.6018,7.504218,809710.3,191.9327,1006.4333961009979,701.6018076125657,71.18181818181819,10.0,0.029223388,1060.0642,0.32145727,236.3909
-1.3743411,192.74225,10.641508,780.04504,True,[-1.186  0.839 -2.227 -1.584 -2.797],,0.13073279,1.0336881,10.0,1349.8175,323205,0.16753662,391,0.015230603,1.0536196,296.1322,11,1.4380606,0.09578361,-1,569.77246,4301,762.5147,10.72873,452813.4,225.00851,1009.7643043994904,762.5147108530276,77.27272727272727,10.0,0.06729626,802.9118,0.7402588,264.06165
-1.3599856,128.19693,1.0056002,330.05353,True,[-1.184  0.839 -2.221 -1.589 -2.793],,2.115001,10.938741,10.0,879.82697,323962,6.518065,392,0.59255135,2.9150605,1093.0808,11,23.265009,0.26500556,-1,549.77344,4312,677.9704,1.8334312,4910636.0,103.40374,1013.2314987182617,677.9703670400692,68.81818181818181,10.0,0.0030629223,2167.6396,0.033692144,353.0728
-1.3490127,194.61958,7.497386,420.08557,True,[-1.168  0.839 -2.219 -1.6   -2.779],,0.26267177,1.467178,10.0,979.7934,324803,0.6809075,393,0.061900686,1.3102126,546.381,11,2.8893893,0.119110234,-1,559.7078,4323,754.3274,8.660871,643044.1,136.48895,1016.8129322528839,754.3274127763143,76.45454545454545,10.0,0.04176964,984.6343,0.459466,392.51477
-1.3623699,180.9455,10.050473,660.04626,True,[-1.18   0.851 -2.212 -1.576 -2.768],,0.15721726,1.0944759,10.0,1199.788,325607,0.34204066,394,0.031094603,1.0641042,335.5251,11,1.7293899,0.09673676,-1,539.7417,4334,720.6872,9.969903,476389.5,208.5782,1019.5391383171082,720.6872080164237,73.0909090909091,10.0,0.061427057,799.0327,0.6756976,277.63614
-1.3597422,114.58627,7.2951465,410.06982,True,[-1.178  0.847 -2.213 -1.574 -2.781],,0.28859442,1.5078518,9.999999,949.8037,326338,0.8649018,395,0.07862744,1.1951796,390.30508,11,3.1745386,0.10865269,-1,539.7339,4345,654.3202,7.219356,493442.72,112.61718,1022.6619560718536,654.3201596720613,66.45454545454545,9.999999,0.023102337,820.9928,0.2541257,303.58194
-1.355594,121.822975,10.937321,570.0385,True,[-1.177  0.852 -2.216 -1.566 -2.779],,0.10596065,1.0057307,10.0,1129.8132,327099,0.05856827,396,0.005324389,1.0178235,274.72504,11,1.1655672,0.09252941,-1,559.7747,4356,681.5977,10.963698,382042.22,151.48253,1026.0721769332886,681.5977053118744,69.18181818181819,10.0,0.08578815,693.13,0.9436697,264.38654
-1.3860508,241.85458,0.24468517,580.0685,True,[-1.177  0.853 -2.214 -1.564 -2.775],,13.836022,44.955727,10.0,1109.8162,327959,43.391907,397,3.9447188,15.051187,5537.5093,11,152.19624,1.3682898,-1,529.7477,4367,771.6023,1.1813431,70072250.0,161.14801,1029.534381866455,771.6022682499352,78.18181818181819,10.0,0.0038494489,8285.358,0.042343937,361.7755
-1.3909177,120.94243,8.005755,430.07654,True,[-1.137  0.807 -2.221 -1.619 -2.805],,0.26801267,1.3740115,10.0,1009.83167,328741,0.7754198,398,0.070492715,1.2151343,390.6565,11,2.9481394,0.11046675,-1,579.7551,4378,700.6975,7.816849,560880.1,132.64375,1032.950960636139,700.6975470071992,71.0909090909091,10.0,0.016738128,827.7692,0.1841194,327.7925
-1.3881875,116.42234,6.79355,360.09607,True,[-1.146  0.811 -2.224 -1.61  -2.81 ],,0.2695623,1.619183,10.0,869.80206,329441,0.6713145,399,0.061028596,1.4238976,502.26672,11,2.9651852,0.12944525,-1,509.706,4389,626.12836,8.999597,610879.2,99.228226,1035.2740263938904,626.1283391843682,63.63636363636363,10.0,0.047569282,910.979,0.5232621,304.93268
-1.3975871,223.68701,9.094284,880.0572,True,[-1.15   0.806 -2.223 -1.615 -2.807],,0.19654565,1.209551,10.0,1409.796,330281,0.3985375,400,0.03623068,1.156245,370.21613,11,2.162002,0.10511318,-1,529.73883,4400,753.4258,9.83191,715495.5,250.32805,1038.3806297779083,753.4258690143488,76.36363636363636,10.0,0.05331431,942.7717,0.5864574,232.82422
-1.3870373,179.99599,10.230516,1220.0311,True,[-1.152  0.804 -2.225 -1.618 -2.817],,0.1469012,1.0752145,9.999999,1739.8043,331062,0.34185195,401,0.03107745,1.0803571,134.71832,11,1.6159132,0.09821429,-1,519.7732,4411,699.76917,9.998865,638619.94,332.79758,1041.1269733905792,699.7691708309063,71.0,9.999999,0.05180094,800.90704,0.56981033,57.303894
-1.3846476,113.68106,9.592794,360.06696,True,[-1.152  0.801 -2.222 -1.619 -2.806],,0.13486108,1.1466941,10.0,899.79944,331792,0.30050465,402,0.027318606,1.1003486,371.2405,11,1.4834719,0.10003169,-1,539.7325,4422,653.4135,10.2365265,409203.06,113.33863,1044.4886541366577,653.413556254392,66.36363636363636,10.0,0.041830655,727.051,0.4601372,321.14062
-1.3861122,149.12103,9.908976,370.04913,True,[-1.153  0.798 -2.222 -1.62  -2.804],,0.13735831,1.1101047,10.0,879.79626,332528,0.2583474,403,0.023486128,1.1113826,389.05008,11,1.5109413,0.10103478,-1,509.74713,4433,658.86816,10.43608,376130.5,129.9511,1050.5471060276031,658.8681498761124,66.9090909090909,10.0,0.058245536,731.35516,0.6407009,333.98187
-1.4055624,202.76353,5.662904,640.0586,True,[-1.155  0.796 -2.223 -1.626 -2.805],,0.38809624,1.9424664,10.0,1119.8108,333290,1.3267043,404,0.120609485,1.5312462,413.48187,11,4.2690587,0.1392042,-1,479.75223,4444,682.5158,6.2832513,674814.7,187.35243,1054.2278277873993,682.5157543868328,69.27272727272727,10.0,0.011507719,989.81116,0.1265849,268.99826
-1.4046149,240.979,10.544926,830.1072,True,[-1.162  0.802 -2.193 -1.6   -2.824],,0.12954594,1.0431558,10.0,1339.8131,334127,0.20800056,405,0.018909141,1.0744518,301.59473,11,1.4250053,0.09767745,-1,509.70593,4455,750.68494,10.6026535,429531.22,281.58957,1056.8244712352753,750.6849265559725,76.0909090909091,10.0,0.05892323,806.91656,0.6481555,255.92618
-1.3928345,237.2939,9.813754,780.0354,True,[-1.162  0.804 -2.183 -1.591 -2.824],,0.16521637,1.1208758,10.0,1279.8031,334949,0.3425267,406,0.031138794,1.1911696,403.15802,11,1.81738,0.10828814,-1,499.76767,4466,737.0616,10.159901,553711.5,226.81044,1059.5770454406738,737.0615752293545,74.72727272727273,10.0,0.068097524,903.5049,0.74907273,264.46298
-1.3930631,168.25536,10.056145,560.1057,True,[-1.162  0.801 -2.184 -1.597 -2.812],,0.16244482,1.0938586,10.0,1069.8179,335706,0.2983502,407,0.027122745,1.0886745,331.1317,11,1.7868929,0.09897041,-1,509.71216,4477,677.96747,10.23158,371453.25,154.92891,1061.7200355529785,677.9675115285243,68.81818181818181,10.0,0.05932314,744.31213,0.6525545,282.9111
-1.4036705,225.50156,0.2594571,520.04675,True,[-1.158  0.799 -2.183 -1.604 -2.812],,7.1454587,42.396217,10.0,1039.7961,336537,22.194687,408,2.017699,8.874823,3427.3804,11,78.600044,0.80680215,-1,519.7494,4488,745.251,1.5163422,30007034.0,142.09515,1064.8828883171082,745.250946204093,75.54545454545455,10.0,0.00035423,5927.5015,0.0038965298,361.28082
-1.3878781,100.94527,3.0768027,260.06586,True,[-1.188  0.843 -2.186 -1.54  -2.823],,0.5310823,3.5751398,10.0,849.81866,337308,2.0475037,409,0.18613671,2.0851064,897.59216,11,5.841905,0.18955512,-1,589.7528,4499,690.6981,5.600081,1790024.4,91.31273,1068.0264751911163,690.6980742490974,70.0909090909091,10.0,0.00924051,1490.9574,0.101645604,376.88177
-1.3898284,208.22237,9.070724,460.05664,True,[-1.166  0.835 -2.178 -1.53  -2.807],,0.16777664,1.2126927,10.0,969.8057,338109,0.36458158,410,0.03314378,1.2133647,462.47702,11,1.845543,0.11030588,-1,509.74908,4510,717.97144,10.089122,452527.3,149.24298,1070.947675228119,717.9714651645346,72.81818181818181,10.0,0.062169023,856.85205,0.6838592,359.84702
-1.3642097,167.28307,8.716548,460.03735,True,[-1.166  0.829 -2.183 -1.539 -2.809],,0.21548943,1.2619675,10.0,1009.7981,338909,0.651682,411,0.05924382,1.127737,400.79327,11,2.3703837,0.102521546,-1,549.76074,4521,717.0439,8.246308,522429.06,167.78836,1074.185884475708,717.0437959973074,72.72727272727273,10.0,0.029328182,819.6909,0.32261,344.15118
-1.3248258,180.97661,7.4293647,500.0938,True,[-1.178  0.841 -2.209 -1.545 -2.783],,0.4107149,1.4806111,10.0,999.8113,339669,1.1341221,412,0.10310201,1.4060876,507.94406,11,4.5178638,0.12782615,-1,499.71747,4532,680.6941,6.6643586,646970.1,133.27008,1076.972993850708,680.6940505018637,69.0909090909091,10.0,0.030979132,957.1938,0.34077045,311.48932
-1.3113233,164.58072,10.16577,610.07275,True,[-1.186  0.842 -2.221 -1.565 -2.744],,0.17030673,1.0820627,10.0,1169.8201,340477,0.36838362,413,0.033489425,1.144651,394.78064,11,1.873374,0.10405919,-1,559.7473,4543,724.32806,9.967607,505931.97,173.55737,1080.982997894287,724.3280360521276,73.45454545454545,10.0,0.0668828,844.1408,0.73571074,292.34332
-1.3162102,173.67918,10.207497,570.0559,True,[-1.19   0.847 -2.221 -1.556 -2.73 ],,0.14476006,1.0776393,10.0,1089.7894,341251,0.24671252,414,0.022428412,1.1095997,351.16226,11,1.5923606,0.10087271,-1,519.7335,4554,693.4127,10.4818125,403627.97,160.82553,1084.0831742286682,693.4126920956153,70.36363636363636,10.0,0.06457848,768.92395,0.71036327,290.98132
-1.3079791,178.21657,2.436532,420.04303,True,[-1.184  0.844 -2.217 -1.559 -2.735],,0.9209857,4.514613,10.0,949.77844,342041,2.7897134,415,0.2536103,1.7020725,668.56586,11,10.130842,0.15473388,-1,529.7354,4565,707.95197,2.9839792,2456299.2,135.58466,1087.0249245166779,707.9519771100208,71.81818181818181,10.0,0.0042682905,1413.7814,0.046951193,357.22308
-1.2982954,306.42685,10.174804,680.095,True,[-1.193  0.839 -2.217 -1.555 -2.727],,0.17824586,1.0811019,10.0,1179.8103,342939,0.3077517,416,0.027977424,1.066446,394.57178,11,1.9607044,0.09694963,-1,499.71533,4576,806.1422,10.154378,382260.8,240.8729,1090.8799154758453,806.1421720213395,81.63636363636364,10.0,0.07061253,847.56824,0.77673775,370.46838
-1.2868077,183.7245,9.933093,460.10443,True,[-1.194  0.844 -2.215 -1.555 -2.717],,0.16619593,1.1074094,10.0,959.8041,343702,0.36435658,417,0.033123326,1.1236755,405.7087,11,1.8281552,0.102152325,-1,499.69965,4587,683.4242,9.953481,401972.72,133.51884,1093.7575461864471,683.4241417275367,69.36363636363636,10.0,0.04439609,778.6891,0.488357,328.99304
-1.28827,167.33954,7.5364723,450.09235,True,[-1.195  0.841 -2.217 -1.551 -2.706],,0.2340289,1.4595689,10.0,969.8069,344469,0.66338015,418,0.060307287,1.266665,459.39313,11,2.574318,0.11515135,-1,519.71454,4598,687.0541,8.632295,531383.4,132.28157,1097.1426091194153,687.0540754676908,69.72727272727273,10.0,0.041374847,892.0532,0.4551233,328.92917
-1.2833084,179.11488,8.267983,510.0581,True,[-1.188  0.841 -2.217 -1.555 -2.707],,0.1693995,1.3304332,10.0,1029.8126,345249,0.4575627,419,0.041596614,1.2241157,419.87805,11,1.8633945,0.11128326,-1,519.7545,4609,698.86945,9.651499,504940.56,167.48729,1100.0618522167206,698.8694028954395,70.9090909090909,10.0,0.056697827,858.5138,0.62367606,318.58588
-1.2711358,212.71059,6.0635815,739.9992,True,[-1.192  0.838 -2.217 -1.563 -2.702],,0.8219883,1.8141093,10.0,1289.8047,346099,2.4428976,420,0.22208162,1.9617561,742.8659,11,9.041871,0.17834146,-1,549.8055,4620,762.51605,4.312586,1513059.0,204.59348,1107.0908284187317,762.5160458354129,77.27272727272727,10.0,0.033914223,1384.3782,0.37305644,286.22418
-1.2723829,88.18749,0.30185112,260.01904,True,[-1.207  0.844 -2.22  -1.552 -2.69 ],,5.683735,36.441807,10.0,809.80066,346812,17.79874,421,1.6180673,6.3812547,1978.362,11,62.52108,0.5801141,-1,549.7816,4631,637.9691,1.2528813,14097856.0,80.099625,1114.4503881931305,637.9690864167715,64.81818181818181,10.0,0.00029024025,3783.5706,0.0031926427,338.93042
-1.2697743,155.47539,10.608824,590.03784,True,[-1.194  0.856 -2.221 -1.554 -2.691],,0.125485,1.0368727,10.0,1149.803,347610,0.20820561,422,0.018927783,1.051279,319.75592,11,1.380335,0.09557081,-1,559.76514,4642,715.24054,10.584823,419694.66,162.74113,1118.4210374355316,715.2405084328407,72.54545454545455,10.0,0.06657423,752.1059,0.7323165,290.64764
-1.2847892,157.32762,8.549946,640.0697,True,[-1.197  0.857 -2.216 -1.566 -2.689],,0.32242724,1.2865579,10.0,1239.807,348454,0.8342095,423,0.07583723,1.3652866,480.7948,11,3.5466995,0.124116965,-1,599.7373,4653,757.0649,8.00968,786986.94,188.40384,1121.5556952953339,757.064912335373,76.72727272727273,10.0,0.047222544,1000.0945,0.519448,299.23587
-1.2782763,137.32912,8.622897,320.0841,True,[-1.209  0.866 -2.217 -1.552 -2.704],,0.18293615,1.2756734,10.0,859.81744,349210,0.54778546,424,0.049798675,1.1440375,410.5009,11,2.0122976,0.10400341,-1,539.73334,4664,677.06244,8.948428,441428.5,112.68025,1124.763620376587,677.0624565634566,68.72727272727273,10.0,0.02115925,769.1133,0.23275174,359.5538
-1.2864978,255.45776,1.8161393,890.049,True,[-1.213  0.863 -2.216 -1.556 -2.697],,1.8735121,6.056804,10.0,1439.8269,350107,5.6892266,425,0.51720244,2.9793816,932.187,11,20.608633,0.2708529,-1,549.7779,4675,805.2356,2.367467,4853757.5,272.89133,1128.485113620758,805.2356778869172,81.54545454545455,10.0,0.018310964,2240.71,0.2014206,273.54437
-1.2907757,138.19083,1.7504753,410.02386,True,[-1.213  0.88  -2.215 -1.541 -2.705],,1.4397904,6.2840075,10.0,979.8115,350897,4.476031,426,0.40691194,2.1170347,779.4599,11,15.837693,0.19245769,-1,569.78766,4686,707.97845,2.0108829,2919762.0,120.96755,1132.1211190223694,707.9784813170658,71.81818181818181,10.0,0.008658281,1686.466,0.095241085,346.15915
-1.2827616,213.63524,10.479598,629.9846,True,[-1.201  0.886 -2.216 -1.537 -2.71 ],,0.13648972,1.0496585,10.0,1269.7751,351847,0.24895075,427,0.022631885,1.103244,483.14185,11,1.5013869,0.10029492,-1,639.7905,4697,853.4258,10.467023,608154.94,183.36328,1135.9074802398682,853.4257847077158,86.36363636363636,10.0,0.050722152,963.5387,0.55794364,384.53024
-1.2838134,152.79375,8.8718815,420.08203,True,[-1.199  0.884 -2.215 -1.549 -2.702],,0.20185494,1.2398723,10.0,949.7965,352609,0.5400039,428,0.049091265,1.1551229,389.64703,11,2.2204044,0.10501117,-1,529.7145,4708,682.5082,9.027174,428345.3,120.1765,1139.1467065811157,682.5082285885583,69.27272727272727,10.0,0.034117352,780.1896,0.37529087,331.77264
-1.2692859,358.20837,10.266274,910.04224,True,[-1.193  0.881 -2.223 -1.556 -2.703],,0.17914072,1.0714695,10.0,1469.8033,353630,0.31926107,429,0.029023735,1.1288365,506.8266,11,1.9705478,0.1026215,-1,559.7611,4719,917.9695,10.18529,711418.3,306.9014,1143.1560754776,917.9694866352086,92.81818181818181,10.0,0.06484892,1068.6482,0.71333814,375.20868
-1.2669071,82.75698,10.361666,220.0285,True,[-1.191  0.882 -2.223 -1.553 -2.688],,0.14671496,1.0616053,9.999999,809.77124,354381,0.2536696,430,0.023060873,1.0897145,426.98193,11,1.6138644,0.09906495,-1,589.74274,4730,672.49976,10.434562,460599.75,64.97542,1146.2754483222961,672.4997074638468,68.27272727272727,9.999999,0.072711386,735.083,0.7998252,373.47192
-1.2767774,180.06561,10.273819,640.0984,True,[-1.185  0.875 -2.225 -1.561 -2.686],,0.15459974,1.0706826,10.0,1189.8135,355195,0.23926653,431,0.021751504,1.1111277,357.9586,11,1.700597,0.10101161,-1,549.7151,4741,729.7807,10.512535,454728.72,175.21103,1149.1773624420166,729.780694092561,74.0,10.0,0.07266978,812.5891,0.79936755,290.41302
-1.2796497,81.82368,3.2087147,210.03662,True,[-1.182  0.873 -2.225 -1.571 -2.696],,0.4653605,3.428164,10.0,769.78723,355912,1.5237921,432,0.13852656,2.324467,955.1993,11,5.118965,0.2113152,-1,559.7506,4752,641.5743,7.6937118,1893506.0,74.954025,1152.989685535431,641.5742839980984,65.18181818181819,10.0,0.041062906,1481.5204,0.45169196,357.31152
-1.2880415,186.42534,5.7621064,600.0745,True,[-1.18   0.883 -2.227 -1.567 -2.699],,0.30709055,1.9090241,10.0,1179.8047,356766,0.93050516,433,0.08459138,1.6042962,629.9306,11,3.377996,0.14584512,-1,579.73016,4763,766.15546,8.23101,1060613.9,167.96272,1157.2727358341217,766.1554938895828,77.63636363636364,10.0,0.008445628,1231.8871,0.0929019,330.4837
-1.2883292,242.79958,6.149696,710.0858,True,[-1.169  0.871 -2.222 -1.608 -2.707],,0.2313044,1.7887063,10.0,1219.7944,357605,0.8267675,434,0.07516068,1.4519744,541.06226,11,2.5443485,0.13199767,-1,509.7086,4774,752.5082,8.306734,825060.56,180.01642,1160.5407650470734,752.508140558803,76.27272727272727,10.0,0.02581101,1143.4907,0.2839211,302.06924
-1.2128862,201.85542,0.15465899,940.0625,True,[-1.174  0.868 -2.222 -1.605 -2.707],,28.983177,71.12422,10.0,1499.8044,358454,91.4723,435,8.315663,29.559277,12263.2,11,318.81494,2.6872067,-1,559.74194,4785,761.5973,1.0400747,302021860.0,251.80354,1164.044460773468,761.5973762377362,77.18181818181819,10.0,0.004964985,16934.016,0.054614834,207.75793
-1.2344798,155.53091,3.1683097,390.11328,True,[-1.199  0.906 -2.215 -1.568 -2.632],,1.3987054,3.4718828,9.999999,949.81177,359252,4.2465353,436,0.38604864,2.0534666,594.5365,11,15.385758,0.18667878,-1,559.6985,4796,715.22943,2.084693,1457288.4,99.600914,1168.2403903007507,715.2294053780286,72.54545454545455,9.999999,0.01964253,1248.0723,0.21606782,364.4882
-1.2374408,148.21715,10.657749,490.03882,True,[-1.189  0.884 -2.198 -1.59  -2.653],,0.11107598,1.0321128,10.0,1029.7808,360020,0.08923466,437,0.008112243,1.0548276,340.35803,11,1.2218357,0.09589341,-1,539.74194,4807,687.95905,10.921837,378916.6,137.84204,1171.7665309906006,687.9590905248067,69.81818181818181,10.0,0.08057915,726.6874,0.8863706,307.68738
-1.2363143,199.14972,10.798526,540.06366,True,[-1.187  0.882 -2.201 -1.598 -2.656],,0.112311326,1.0186576,10.0,1089.7847,360855,0.12109186,438,0.011008351,1.0587252,388.3914,11,1.2354245,0.09624774,-1,549.721,4818,748.8707,10.857961,413246.97,174.54599,1175.125580072403,748.8707527863979,75.9090909090909,10.0,0.07418751,794.55786,0.81606257,346.44107
-1.241698,130.01743,5.940669,300.04358,True,[-1.195  0.889 -2.208 -1.616 -2.655],,0.36900654,1.8516433,10.0,849.80273,361614,1.1432965,439,0.10393605,1.413417,508.19452,11,4.059072,0.12849246,-1,549.75916,4829,679.7766,6.649337,684305.6,98.27243,1177.7703619003296,679.7765998160302,69.0,10.0,0.029514452,935.2124,0.32465896,365.96616
-1.226763,104.59204,8.979686,240.05725,True,[-1.192  0.895 -2.21  -1.612 -2.661],,0.21773612,1.2249871,10.0,849.79517,362411,0.48050135,440,0.043681942,1.2433416,548.24536,11,2.3950973,0.11303106,-1,609.7379,4840,714.33,9.570619,651697.44,78.91209,1180.4388568401337,714.3299336210957,72.45454545454545,10.0,0.058285113,895.565,0.6411362,400.5223
-1.2308812,151.88019,9.850876,330.10297,True,[-1.2    0.905 -2.209 -1.594 -2.646],,0.14612104,1.116652,10.0,869.8124,363183,0.34300596,441,0.031182362,1.0794761,405.27057,11,1.6073314,0.09813419,-1,539.7094,4851,691.5896,9.991222,391180.75,99.465034,1183.7795128822327,691.5895908335319,70.18181818181819,10.0,0.050002772,744.68774,0.55003047,370.3901
