OptimizationReturnMean,LearnableVariance,TimestepsSoFar,StdIW,OptimizationReturnMin,ReturnMeanIW,EpLenMean,ReturnStepMax,InitialReturnStd,EpThisIter,Bound,MeanIWNorm,J_sample_variance,ReturnStepMaxmin,ESSClassic,OptimizationReturnMax,MeanIW,InitialReturnMin,MaxIWNorm,Iteration,MinIWNorm,InitialBound,InitialReturnMean,InitialReturnMax,MaxIW,TimeElapsed,ESSRenyi,EpisodesSoFar,VarianceInit,Weights,MeanEntropy,EpRewMean,MinIW,EmpiricalD2,StdIWNorm
118.13268,True,44540,6.062262,,2228.038,65.81818181818181,9.999997,90.06773,11,1320.8826,0.2971753,4086917.8,9.999997,2.4779177,259.92548,3.2689278,529.7606,1.8560388,70,0.0005461359,356.2824,647.8933,789.6861,20.416426,59.288782358169556,1.1366763,770,-1,[-1.256  0.985 -1.745 -1.581 -1.239],0.11340352,647.8932982280724,0.0060074944,9.677338,0.55111474
298.2245,True,45440,0.5310864,,1030.5925,81.81818181818181,9.999999,267.0741,11,437.58783,0.10420471,789809.7,9.999999,9.0559635,919.9691,1.1462518,509.704,0.2198983,71,0.041454405,279.98676,807.92847,1429.6731,2.4188812,60.14167046546936,8.718635,781,-1,[-1.263  0.964 -1.718 -1.429 -1.306],0.13294484,807.9284552417212,0.45599842,1.2616655,0.04828058
234.56898,True,46281,4.7125607,,2068.8687,76.45454545454545,9.999998,156.45572,11,893.6864,0.18613267,9777832.0,9.999998,1.746683,579.99054,2.0474594,519.69293,1.5363373,72,0.011039542,348.17694,754.2619,1099.6835,16.89971,60.86618614196777,1.3134582,792,-1,[-1.26   0.974 -1.743 -1.454 -1.286],0.049936056,754.2619106027989,0.12143496,8.374838,0.4284146
208.1673,True,47192,61.47768,,15154.4,82.81818181818181,9.999998,170.27075,11,11004.51,1.8147788,256599250.0,9.999998,1.0491945,600.02795,19.962566,609.81824,19.484251,73,0.00026325343,371.22015,817.98553,1209.8462,214.32675,61.730125188827515,0.12749068,803,-1,[-1.266  1.023 -1.733 -1.414 -1.369],-0.13078241,817.9855398860248,0.0028957876,86.280815,5.5888805
224.538,True,48044,103.361755,,18689.197,77.45454545454545,9.999999,238.51201,11,11059.119,3.0173094,357578800.0,9.999999,1.0282028,819.9297,33.190403,539.7377,32.731415,74,0.0007774591,262.18524,764.27563,1359.6674,360.04553,62.62306451797485,0.047631975,814,-1,[-1.262  1.029 -1.737 -1.42  -1.55 ],-0.002427578,764.2756726559238,0.00855205,230.9373,9.396523
89.97735,True,48759,1.7600676,,967.58276,65.0,9.999999,91.13585,11,460.89572,0.13895759,800040.44,9.999999,4.729366,359.9259,1.5285336,549.8064,0.6133402,75,0.0069609014,303.84283,639.78375,909.7323,6.7467422,63.62406373023987,4.835473,825,-1,[-1.271  1.014 -1.771 -1.472 -1.421],-0.02384569,639.7837486531663,0.076569915,2.274855,0.16000612
318.219,True,49725,1.1349314,,1592.4597,87.81818181818181,9.999999,325.58612,11,720.44617,0.14254107,2579997.8,9.999999,7.2181754,1100.1237,1.5679517,549.69275,0.36033073,76,0.064494126,258.67676,867.91174,1649.8164,3.9636378,64.47111630439758,5.3692803,836,-1,[-1.232  1.017 -1.757 -1.445 -1.443],-0.023255289,867.9117603765272,0.70943534,2.0486917,0.103175595
187.41586,True,50580,0.26495937,,843.562,77.72727272727273,9.999999,180.055,11,401.65454,0.09946225,504910.1,9.999999,10.390606,550.07623,1.0940846,579.62054,0.1533934,77,0.061419327,349.8682,767.0364,1129.6968,1.6873274,65.2919054031372,9.802851,847,-1,[-1.197  0.99  -1.754 -1.499 -1.442],-0.006829688,767.0363951863001,0.67561257,1.1221225,0.024087215
270.07663,True,51416,10.376423,,3941.4263,76.0,10.0,160.74489,11,2338.3445,0.394359,33613950.0,10.0,1.6364871,500.14734,4.3379493,479.66638,3.3431365,78,0.014967392,387.92285,749.743,979.8137,36.7745,65.90278768539429,0.5603597,858,-1,[-1.192  0.976 -1.75  -1.501 -1.426],0.06962204,749.7430011231622,0.1646413,19.630247,0.94331115
240.99371,True,52253,5.0706573,,2032.181,76.0909090909091,9.999999,166.14993,11,854.21765,0.2481408,3728125.8,9.999999,2.4713464,540.0285,2.7295487,509.6922,1.2379423,79,0.0039537796,363.05087,750.6859,1049.7207,13.617365,66.96115756034851,1.1911739,869,-1,[-1.234  0.969 -1.749 -1.479 -1.349],-0.03868471,750.6859145478006,0.043491572,9.234588,0.46096885
282.6466,True,53235,3.5808718,,1854.0128,89.27272727272727,9.999998,197.52011,11,868.30066,0.19138841,2514368.8,9.999998,2.8255243,699.92163,2.1052725,599.82324,1.1708823,80,0.023265604,402.50726,882.4698,1299.7449,12.879705,67.89040493965149,2.6079981,880,-1,[-1.235  1.008 -1.792 -1.479 -1.458],0.022978721,882.4698753131756,0.25592163,4.2177944,0.3255338
212.73561,True,54107,2.5453503,,1630.1023,79.27272727272727,9.999996,172.4954,11,791.6719,0.17858456,2725659.0,9.999996,4.10618,520.0149,1.9644302,569.76587,0.7821208,81,0.0060275104,380.0733,782.5015,1089.7808,8.603329,68.77678394317627,2.5341687,891,-1,[-1.255  1.002 -1.792 -1.52  -1.396],0.024679182,782.5014842923215,0.06630261,4.340674,0.2313955
160.9838,True,54911,0.57201344,,1000.16174,73.0909090909091,9.999999,155.92258,11,489.66385,0.12441597,700657.5,9.999999,9.364151,590.15515,1.3685756,559.68176,0.23466958,82,0.034385987,296.06018,720.6656,1149.8369,2.5813653,69.53533172607422,7.609846,902,-1,[-1.3    1.007 -1.809 -1.456 -1.394],0.05031028,720.6655597982692,0.37824583,1.4454957,0.05200122
329.94836,True,55846,1.6856563,,1266.8339,85.0,10.0,288.94614,11,531.2828,0.13517092,1129380.6,10.0,4.8134866,939.8246,1.4868801,509.8336,0.594909,83,0.024388758,304.46027,839.782,1449.6582,6.5439987,70.33132863044739,5.826353,913,-1,[-1.291  0.983 -1.8   -1.481 -1.369],0.07996473,839.7819576676643,0.26827633,1.8879734,0.1532415
213.66478,True,56664,34.46889,,10425.17,74.36363636363636,9.999998,151.26895,11,5698.1743,1.1989518,168884270.0,9.999998,1.4047258,570.1193,13.18847,519.72174,10.943635,84,7.4826216e-06,330.93607,733.38654,1089.8411,120.37998,71.1267020702362,0.079734676,924,-1,[-1.277  1.004 -1.79  -1.486 -1.339],-0.093089156,733.3865344721328,8.2308834e-05,137.95755,3.1335356
122.66989,True,57393,13.960848,,3976.6597,66.27272727272727,9.999999,82.25031,11,2457.576,0.5220135,15681376.0,9.999999,1.5916219,289.93237,5.742148,529.8042,4.4982095,85,0.00092724926,349.76633,652.4741,819.7366,49.4803,72.0779857635498,0.43679377,935,-1,[-1.283  0.965 -1.79  -1.578 -1.512],-0.1281969,652.4740962827832,0.010199741,25.18351,1.2691681
331.7922,True,58341,4.295043,,1817.8672,86.18181818181819,9.999999,235.16629,11,710.1874,0.19181441,4004465.8,9.999999,2.1385422,770.01,2.1099584,519.7855,1.3973987,86,0.01017562,375.28915,851.57776,1289.7955,15.371386,73.0142731666565,2.0337825,946,-1,[-1.187  0.915 -1.762 -1.682 -1.547],-0.13542956,851.5777246647448,0.111931816,5.4086413,0.39045846
148.28516,True,59153,125.09631,,28253.973,73.81818181818181,9.999999,106.25657,11,20443.387,3.6191344,877523400.0,9.999999,1.0115848,360.11884,39.81047,579.6796,39.581486,87,1.4947192e-05,380.92126,727.9648,939.79846,435.39633,73.8085355758667,0.021716677,957,-1,[-1.169  0.945 -1.743 -1.639 -1.554],-0.14669994,727.9647822822282,0.0001644191,506.52316,11.372393
174.54054,True,60016,0.8459731,,1190.9971,78.45454545454545,9.999999,136.48953,11,665.08167,0.14415242,1059900.9,9.999999,8.562763,459.97437,1.5856767,599.74194,0.2783638,88,0.053703126,382.9563,774.2825,1059.7163,3.0620017,74.81252312660217,6.0903,968,-1,[-1.08   0.955 -1.577 -1.447 -1.566],-0.15334103,774.2824849811524,0.59073436,1.8061508,0.07690665
238.19579,True,60971,1.9268987,,1802.8269,86.81818181818181,10.0,316.72894,11,707.36584,0.20508283,2367976.8,10.0,6.3599195,1159.9565,2.255911,619.68805,0.58147275,89,0.013460978,200.70654,857.88385,1779.6445,6.3962,75.5915105342865,3.9588025,979,-1,[-1.101  0.975 -1.556 -1.401 -1.572],-0.14067028,857.8838244452583,0.14807075,2.778618,0.17517261
140.92162,True,61753,17.1484,,5150.251,71.0909090909091,10.0,105.519394,11,2851.9841,0.64159685,26837890.0,10.0,1.5933073,359.89862,7.0575643,559.71564,5.532201,90,0.0015678826,361.04715,700.63727,919.61426,60.854206,76.38968253135681,0.24016057,990,-1,[-1.074  0.977 -1.555 -1.409 -1.56 ],-0.12181314,700.6372502743693,0.017246708,45.80269,1.5589454
279.0892,True,62665,32.14393,,11682.306,82.9090909090909,10.0,180.57472,11,8274.006,0.9568556,419185900.0,10.0,1.0652183,580.0526,10.525413,539.7384,10.196475,91,3.2004345e-06,405.3174,818.8276,1119.791,112.161224,77.3044741153717,0.16191593,1001,-1,[-1.133  0.993 -1.553 -1.332 -1.541],-0.2942154,818.8276109523595,3.520478e-05,67.93649,2.9221752
332.839,True,63713,0.5876516,,1363.1212,95.27272727272727,10.0,270.94574,11,671.7614,0.13710776,1034620.8,10.0,9.550099,940.01196,1.5081853,609.6144,0.27001464,92,0.068950355,370.21594,942.4533,1549.6263,2.970161,78.22629904747009,7.535933,1012,-1,[-1.128  0.97  -1.555 -1.33  -1.713],-0.2541462,942.4533666754567,0.7584539,1.4596733,0.053422876
190.18335,True,64725,0.9198313,,1514.5414,92.0,9.999997,185.2602,11,849.4499,0.14390491,1677511.1,9.999997,8.223315,550.2012,1.5829539,719.55054,0.28253034,93,0.057638,440.84702,909.73395,1269.7517,3.1078336,79.13751935958862,5.467214,1023,-1,[-1.13   0.973 -1.566 -1.345 -1.673],-0.2936051,909.7338874366334,0.634018,2.0119936,0.083621025
214.54803,True,65588,3.7236412,,2629.704,78.45454545454545,9.999999,186.92502,11,1437.153,0.25380212,6501800.0,9.999999,3.9583526,599.9106,2.7918234,559.7674,1.143166,94,0.00025664544,346.07596,774.3154,1159.678,12.574825,79.92308807373047,1.4184436,1034,-1,[-1.128  0.991 -1.574 -1.343 -1.713],-0.26839212,774.315444918232,0.0028230997,7.7549787,0.33851284
248.18965,True,66521,94.61565,,18624.758,84.81818181818181,9.999999,186.01704,11,10849.094,2.7974074,363161800.0,9.999999,1.0521991,540.03546,30.771482,589.7459,29.996069,95,0.003449977,420.7362,837.93555,1129.7814,329.95676,80.79603695869446,0.031666864,1045,-1,[-1.095  0.95  -1.56  -1.413 -1.687],-0.13050336,837.9355848526565,0.037949745,347.36624,8.601423
220.02736,True,67456,0.5207566,,988.07556,85.0,10.0,190.4669,11,514.228,0.10359185,631630.3,10.0,9.099564,580.0814,1.1395104,619.71875,0.22668688,96,0.05102697,396.69064,839.74615,1199.8002,2.4935555,81.8869879245758,9.616828,1056,-1,[-1.1    0.946 -1.586 -1.483 -1.549],-0.13084206,839.7461280878855,0.56129664,1.1438283,0.047341514
134.5423,True,68308,2.8218265,,1488.1495,77.45454545454545,9.999999,111.30655,11,798.73566,0.16648327,2052506.6,9.999999,3.2599435,320.02783,1.8313159,629.77185,0.848079,97,0.010134831,413.57742,764.3141,949.7997,9.328869,82.72689580917358,2.8470507,1067,-1,[-1.105  0.947 -1.588 -1.522 -1.55 ],-0.09174748,764.3141452903543,0.111483134,3.8636475,0.25652966
150.97987,True,69123,0.43963295,,804.5503,74.0909090909091,9.999999,188.93797,11,321.28445,0.10175952,526874.2,9.999999,9.529941,640.05566,1.1193547,579.66406,0.15711685,98,0.03803728,280.23264,730.6439,1219.7197,1.7282852,83.55538964271545,9.555186,1078,-1,[-1.125  0.997 -1.604 -1.494 -1.511],-0.09333418,730.6439369918169,0.4184101,1.1512073,0.03996663
191.02916,True,70015,0.41778287,,906.25464,81.0909090909091,9.999998,131.73343,11,496.55225,0.10490599,572642.1,9.999998,9.725271,399.99866,1.1539658,609.64453,0.18834972,99,0.055747055,427.83832,800.67377,1009.6432,2.071847,84.26782631874084,9.109406,1089,-1,[-1.145  1.01  -1.619 -1.478 -1.512],-0.0923224,800.6737150911897,0.6132176,1.207543,0.03798026
146.32672,True,70847,0.38831943,,890.0392,75.63636363636364,10.0,202.12114,11,365.5127,0.11239457,631544.6,10.0,10.012279,699.87823,1.2363403,599.80536,0.16334546,100,0.051173136,266.19217,746.1321,1299.6836,1.7968,84.93714022636414,9.209407,1100,-1,[-1.128  1.001 -1.629 -1.498 -1.511],-0.11656422,746.1320947090492,0.5629045,1.1944308,0.035301767
286.44778,True,71767,23.172354,,6356.1284,83.63636363636364,10.0,246.78374,11,3739.4932,0.8041784,33704836.0,10.0,1.3991365,870.0614,8.845962,539.6881,7.4447837,101,0.00202642,305.5515,826.1359,1409.7495,81.89262,85.71211433410645,0.43540043,1111,-1,[-1.133  0.994 -1.64  -1.512 -1.536],-0.10349613,826.1358974364921,0.02229062,25.264101,2.1065779
188.14276,True,72612,0.36973104,,831.35333,76.81818181818181,10.0,129.1013,11,424.62393,0.09954681,468366.4,10.0,9.874265,450.0063,1.0950149,569.79834,0.14608178,102,0.044002045,381.35336,757.94104,1019.8046,1.6068995,86.62110042572021,9.430053,1122,-1,[-1.226  1.072 -1.634 -1.449 -1.522],-0.116752416,757.9411043107801,0.4840225,1.1664834,0.033611916
228.11734,True,73523,0.66654545,,1105.3126,82.81818181818181,9.999999,184.59663,11,563.09845,0.11867311,824194.7,9.999999,8.725192,649.94446,1.3054042,589.8032,0.25267154,103,0.054781873,360.11343,817.92053,1239.7477,2.779387,87.33039426803589,7.8418074,1133,-1,[-1.219  1.062 -1.611 -1.472 -1.536],-0.16268337,817.9205542930978,0.6026006,1.4027379,0.060595036
320.86234,True,74503,14.12849,,7739.956,89.0909090909091,10.0,296.7784,11,4758.9033,0.47843048,223379760.0,10.0,1.3402814,979.9004,5.2627354,559.76624,4.531286,104,0.0005261957,312.06903,880.62854,1539.6666,49.844143,88.22489976882935,0.40013385,1144,-1,[-1.223  1.064 -1.61  -1.488 -1.582],-0.22719398,880.6285704526493,0.005788152,27.4908,1.2844083
220.97598,True,75406,10.12001,,4428.032,82.0909090909091,10.0,252.47543,11,2366.2976,0.47736466,17613752.0,10.0,2.3333304,899.95245,5.251011,589.69147,2.9984121,105,0.011226535,260.58002,810.6674,1489.6439,32.982533,89.19445180892944,0.7830522,1155,-1,[-1.233  1.027 -1.614 -1.544 -1.646],-0.27019763,810.66745675696,0.123491876,14.047595,0.920001
210.86504,True,76298,23.916084,,7459.809,81.0909090909091,10.0,163.00613,11,3702.1968,0.73477656,98086616.0,10.0,1.1275616,499.94843,8.082541,589.7769,7.6081767,106,0.0030325651,398.23422,800.64197,1089.7253,83.68994,90.13981199264526,0.12615411,1166,-1,[-1.24   1.073 -1.594 -1.469 -1.689],-0.18930049,800.6419639139104,0.033358216,87.19494,2.1741896
182.6885,True,77104,17.693481,,4632.75,73.27272727272727,9.999998,108.98593,11,2389.5728,0.58870345,23425056.0,9.999998,1.2994201,329.93372,6.475738,539.75006,5.637385,107,0.00017386113,401.2866,722.43854,869.6838,62.01123,91.001699924469,0.22546901,1177,-1,[-1.256  1.046 -1.608 -1.521 -1.608],-0.19413804,722.4385681700128,0.0019124724,48.787193,1.6084985
168.24117,True,77971,0.45828405,,968.96326,78.81818181818181,9.999995,140.1927,11,508.33533,0.10994194,668341.3,9.999995,9.61874,510.08472,1.2093613,609.67944,0.18337111,108,0.050774667,364.42035,777.92065,1119.7642,2.0170822,92.0936632156372,8.864288,1188,-1,[-1.209  1.054 -1.613 -1.565 -1.613],-0.18206593,777.920595506857,0.55852133,1.2409344,0.041662183
205.45909,True,78857,454.692,,122207.945,80.54545454545455,10.0,125.30609,11,88762.33,13.074212,23292799000.0,10.0,1.0003804,409.99097,143.81631,589.73975,143.78897,109,2.445048e-07,426.0239,795.19885,999.7307,1581.6786,92.94100451469421,0.0013402285,1199,-1,[-1.196  1.041 -1.618 -1.596 -1.601],-0.37337038,795.1988321288133,2.6895527e-06,8207.556,41.335636
165.48753,True,79732,1.2060586,,1247.6191,79.54545454545455,10.0,126.31669,11,714.9049,0.145323,1176387.9,10.0,7.0098367,390.03815,1.5985528,619.72534,0.39348963,110,0.02523657,412.333,785.2129,1009.7635,4.328386,93.9689474105835,5.389419,1210,-1,[-1.166  1.073 -1.66  -1.676 -1.792],-0.3465881,785.2128767943582,0.27760226,2.0410364,0.10964169
211.00189,True,80657,0.98649395,,1210.2134,84.0909090909091,9.999999,165.75197,11,658.87506,0.1274129,1078249.9,9.999999,7.3557754,540.20154,1.4015418,619.6605,0.29067254,111,0.02561083,402.35498,830.6625,1159.862,3.197398,94.77561545372009,6.6384635,1221,-1,[-1.187  1.074 -1.667 -1.681 -1.766],-0.32345223,830.662393202843,0.28171912,1.65701,0.08968127
242.7393,True,81595,0.29149574,,965.6892,85.27272727272727,10.0,203.56192,11,456.1631,0.10466972,585121.44,10.0,10.337402,679.96045,1.1513668,599.74866,0.17540967,112,0.08241063,369.924,842.4879,1279.7091,1.9295063,95.63118290901184,9.461955,1232,-1,[-1.175  1.08  -1.647 -1.644 -1.742],-0.3461456,842.4879504276541,0.9065169,1.1625504,0.026499614
233.66264,True,82556,0.5634745,,1144.102,87.36363636363636,9.999999,272.6717,11,439.7351,0.115043305,964307.0,9.999999,9.179958,1030.0024,1.2654763,629.74866,0.22240905,113,0.042354506,250.50763,863.4113,1659.7511,2.4464996,96.3218743801117,8.328739,1243,-1,[-1.171  1.082 -1.654 -1.651 -1.765],-0.33200067,863.4112963428262,0.46589953,1.3207282,0.051224954
148.26094,True,83478,0.35395786,,951.2289,83.81818181818181,10.0,124.389015,11,507.67297,0.104883045,704437.5,10.0,10.053692,430.05145,1.1537133,679.66,0.14619747,114,0.057398994,418.13287,827.9209,1109.7114,1.608172,97.15667843818665,9.388899,1254,-1,[-1.168  1.075 -1.66  -1.694 -1.751],-0.34943745,827.9209020549395,0.6313889,1.1715964,0.03217799
340.8456,True,84557,3.665971,,3801.392,98.0909090909091,10.0,387.48865,11,2403.2742,0.2656249,22232172.0,10.0,4.2732015,1189.9066,2.921874,629.8241,0.96988404,115,0.00424727,298.6897,970.66974,1819.7307,10.668724,97.91908836364746,2.5410776,1265,-1,[-1.177  1.075 -1.669 -1.694 -1.768],-0.40801737,970.6697231970196,0.04671997,4.328872,0.3332701
202.79913,True,85451,6.5581393,,2801.3044,81.27272727272727,10.0,138.90387,11,1322.2238,0.31354713,6993711.5,10.0,2.3832657,560.0575,3.4490187,599.6919,2.0876987,116,0.0047116484,374.22525,802.491,1159.7494,22.964685,99.33704328536987,0.92222273,1276,-1,[-1.196  1.072 -1.665 -1.676 -1.827],-0.42424467,802.491022474993,0.05182813,11.927704,0.5961945
166.33656,True,86316,0.57214797,,957.03723,78.63636363636364,9.999999,174.62796,11,448.00558,0.112717584,693323.44,9.999999,9.068909,639.96295,1.2398934,609.79095,0.2116667,117,0.05116342,314.62537,776.1275,1249.7539,2.3283336,100.28807067871094,9.041713,1287,-1,[-1.221  1.06  -1.661 -1.662 -1.843],-0.44827187,776.1275302924951,0.5627976,1.2165836,0.052013453
653.4381,True,87057,0.45634928,,812.9745,67.36363636363636,9.999999,217.0356,11,485.1142,0.108099125,188295.95,9.999999,9.587836,799.8217,1.1890904,9.981367,0.1750565,118,0.04998969,364.37994,663.4195,809.8031,1.9256214,101.01777815818787,9.151084,1298,-1,[-1.229  1.063 -1.653 -1.648 -1.867],-0.43591318,663.4195258179852,0.5498866,1.2020434,0.0414863
243.62671,True,88029,0.460961,,1084.4331,88.36363636363636,9.999997,371.37772,11,306.9549,0.10461065,1057441.2,9.999997,9.478927,1289.9344,1.1507171,629.7726,0.17787285,119,0.047571022,164.50055,873.39923,1919.707,1.9566014,101.89034342765808,9.1450205,1309,-1,[-1.228  1.052 -1.653 -1.667 -1.855],-0.4258218,873.3993020379417,0.5232812,1.2028404,0.041905545
179.09795,True,88952,1.6647516,,1348.8762,83.9090909090909,9.999999,147.74052,11,677.50574,0.14365889,1688773.6,9.999999,5.2137403,470.00446,1.5802478,649.7636,0.48276725,120,0.017217794,415.3598,828.8616,1119.7681,5.3104396,102.65514636039734,4.1727557,1320,-1,[-1.226  1.041 -1.647 -1.668 -1.845],-0.3902783,828.8615641326439,0.18939573,2.6361477,0.15134107
132.76929,True,89769,3.4171388,,1492.415,74.27272727272727,10.0,184.08495,11,679.63916,0.19601525,1908717.6,10.0,3.1324246,649.97253,2.1561675,599.699,1.1537807,121,0.01923107,270.9965,732.46826,1249.6715,12.691587,103.37436819076538,3.5460215,1331,-1,[-1.232  1.025 -1.647 -1.687 -1.809],-0.3799753,732.4682641025958,0.21154177,3.1020682,0.310649
178.16063,True,90669,0.18824051,,889.60803,81.81818181818181,10.0,157.69371,11,443.50098,0.09857688,558257.75,10.0,10.678199,539.969,1.0843457,629.7948,0.11830069,122,0.06926713,375.99155,807.95544,1169.7638,1.3013076,104.32930088043213,10.31358,1342,-1,[-1.202  1.016 -1.635 -1.725 -1.799],-0.36531433,807.9554424304163,0.76193845,1.066555,0.017112775
221.04672,True,91627,2.0415752,,1590.5303,87.0909090909091,10.0,296.06952,11,633.4902,0.19142227,2084334.0,10.0,5.6698966,1030.1678,2.105645,639.63635,0.5176131,123,0.029617539,244.06708,860.68304,1669.8042,5.693744,105.0903582572937,4.566276,1353,-1,[-1.181  0.998 -1.636 -1.717 -1.784],-0.40133393,860.6830649050597,0.3257929,2.408965,0.18559775
250.92699,True,92552,0.82871455,,1103.5292,84.0909090909091,10.0,190.3467,11,552.87616,0.11821904,786724.56,10.0,7.82297,610.0895,1.3004094,579.73694,0.24760072,124,0.020536838,391.2914,830.6639,1189.8264,2.7236078,105.80292439460754,7.003294,1364,-1,[-1.097  0.937 -1.627 -1.663 -1.82 ],-0.44754112,830.6639012190466,0.22590521,1.5706894,0.075337686
302.7594,True,93556,0.39315054,,1061.2572,91.27272727272727,10.0,336.13715,11,416.41132,0.10252064,691781.44,10.0,9.807964,1009.93866,1.1277269,599.71564,0.15703592,125,0.043246448,308.07086,902.47504,1609.6543,1.727395,106.58632159233093,9.346406,1375,-1,[-1.108  0.939 -1.617 -1.663 -1.866],-0.45426416,902.4750265747597,0.47571093,1.176923,0.03574096
142.8696,True,94384,0.40641078,,838.177,75.27272727272727,9.999998,147.06389,11,427.9649,0.10327682,533044.3,9.999998,9.751953,450.1855,1.136045,599.60504,0.18242349,126,0.050647102,354.81384,742.4746,1049.7905,2.0066583,107.24613499641418,9.823804,1386,-1,[-1.104  0.944 -1.619 -1.669 -1.873],-0.46351075,742.4746302608169,0.5571181,1.1197292,0.03694644
299.0882,True,95384,0.33455774,,1073.4113,90.9090909090909,10.0,270.2414,11,444.49243,0.10653847,671752.2,10.0,10.171082,980.03015,1.1719232,599.7577,0.15269808,127,0.041569334,315.47064,898.8459,1579.7878,1.6796789,107.96194434165955,9.464542,1397,-1,[-1.089  0.932 -1.614 -1.685 -1.882],-0.4735226,898.8458853121407,0.45726267,1.1622326,0.03041434
