InitialReturnStd,MaxIW,MaxIWNorm,InitialReturnMean,J_sample_variance,OptimizationReturnMean,VarianceInit,Weights,MinIWNorm,ESSClassic,Bound,TimeElapsed,MeanIWNorm,OptimizationReturnMax,MinIW,StdIW,InitialReturnMin,StdIWNorm,ReturnStepMax,LearnableVariance,MeanEntropy,InitialReturnMax,Iteration,EpisodesSoFar,ReturnMeanIW,ReturnStepMaxmin,EmpiricalD2,EpLenMean,TimestepsSoFar,ESSRenyi,InitialBound,EpThisIter,EpRewMean,OptimizationReturnMin,MeanIW
218.00128,6.243137,0.56755793,1401.5087,5161163.5,242.00218,-1,[-0.415  0.849 -1.121 -1.509 -3.129],0.051928982,6.309206,1432.9985,3934.443268299103,0.16672616,720.45447,0.5712188,1.5813649,1159.5065,0.14376046,10.0,True,-1.7099503,1879.9609,912,10032,2513.8315,10.0,2.4239347,141.1818181818182,1284383,4.538076,707.2871,11,1401.5086680377065,,1.8339875
272.32852,5.4542737,0.49584308,1416.9739,2925502.5,287.3262,-1,[-0.415  0.856 -1.123 -1.508 -3.129],0.029251419,5.4227858,883.3465,3939.5598690509796,0.12692958,1020.27075,0.3217656,1.4159664,1129.6477,0.12872422,10.0,True,-1.708377,2149.9185,913,10043,1897.4929,10.0,1.6317693,142.72727272727272,1285953,6.741149,623.0639,11,1416.9739129592865,,1.3962255
177.83301,21.906673,1.9915159,1376.0747,13493421.0,156.44066,-1,[-0.413  0.85  -1.12  -1.511 -3.127],0.016879156,1.9756292,2248.4924,3944.714616537094,0.25968772,580.2698,0.1856707,6.1051993,1219.634,0.5550182,10.0,True,-1.7099185,1799.9038,914,10054,3763.8733,10.0,5.198121,138.63636363636363,1287478,2.1161492,711.4162,11,1376.0747301795568,,2.856565
270.1703,1.7164392,0.15603994,1532.5223,2186916.5,332.9236,-1,[-0.418  0.86  -1.118 -1.505 -3.129],0.053236842,10.111544,894.1506,3950.3424367904663,0.10435188,970.364,0.58560526,0.34025288,1199.5989,0.030932082,10.0,True,-1.7095126,2169.963,915,10065,1754.3799,10.0,1.1524585,154.27272727272728,1289175,9.544812,731.2107,11,1532.5225080372402,,1.1478705
242.65715,1.4185718,0.12896109,1393.307,1774169.6,283.8691,-1,[-0.419  0.863 -1.116 -1.501 -3.128],0.058471113,10.548373,756.761,3954.804673910141,0.100677736,910.51953,0.6431822,0.22915122,1109.4379,0.020831931,10.0,True,-1.709271,2019.9574,916,10076,1549.6477,10.0,1.1298981,140.36363636363637,1290719,9.735392,647.3883,11,1393.3069776009436,,1.107455
191.2251,1.3912649,0.12647863,1387.8853,1645063.5,248.37917,-1,[-0.421  0.863 -1.116 -1.5   -3.128],0.073434874,10.61873,770.02686,3959.6358802318573,0.09577476,700.29395,0.8077836,0.19962963,1139.5061,0.018148148,10.0,True,-1.7084455,1839.8,917,10087,1471.0374,10.0,1.0646558,139.8181818181818,1292257,10.331978,708.4942,11,1387.8853062616283,,1.0535223
472.59406,13.192098,1.1992817,1503.2827,9355739.0,324.0622,-1,[-0.422  0.866 -1.118 -1.499 -3.127],0.057992134,3.617246,1529.7017,3964.9261705875397,0.22176296,1720.7439,0.63791347,3.4849925,1179.2205,0.31681752,10.0,True,-1.707896,2899.9644,918,10098,3261.2012,10.0,2.6143324,151.36363636363637,1293922,4.207575,432.3999,11,1503.2826267882922,,2.4393923
517.28174,2.8433259,0.25848418,1831.6122,2664467.5,782.3084,-1,[-0.421  0.87  -1.112 -1.495 -3.127],0.03545164,8.181287,1187.8275,3971.1801002025604,0.115297586,1490.5854,0.389968,0.74443614,1049.3037,0.06767602,10.0,True,-1.709584,2539.8892,919,10109,2319.724,10.0,1.4564157,184.1818181818182,1295948,7.5527887,893.696,11,1831.6120936559068,,1.2682735
285.4519,6.3757772,0.5796161,1615.204,4623199.5,385.7578,-1,[-0.421  0.874 -1.113 -1.494 -3.129],0.029516544,4.7753997,1241.7788,3975.775678396225,0.13350949,900.4186,0.32468197,1.6767013,1229.4462,0.15242739,10.0,True,-1.7043033,2129.8647,920,10120,2417.2678,10.0,2.2337499,162.54545454545453,1297736,4.9244547,828.6994,11,1615.2039387137534,,1.4686043
327.9851,1.8666667,0.16969697,1516.0536,2012849.6,386.74915,-1,[-0.415  0.866 -1.107 -1.494 -3.123],0.07750247,10.272832,821.33594,3981.6137416362762,0.105853766,1160.6279,0.8525271,0.30979282,1129.3044,0.028162982,10.0,True,-1.7051569,2289.9324,921,10131,1716.4634,10.0,1.1205361,152.63636363636363,1299415,9.81673,670.44,11,1516.0535950187723,,1.1643914
474.0491,3.132533,0.28477573,1380.6168,1398099.0,1170.8253,-1,[-0.414  0.863 -1.105 -1.494 -3.124],0.057656657,8.311996,708.59973,3986.02636551857,0.10935004,2090.157,0.6342232,0.6840279,209.79146,0.062184356,10.0,True,-1.7000599,2299.9485,922,10142,1671.1664,10.0,1.2844784,139.0909090909091,1300945,8.563787,531.3047,11,1380.6168450004002,,1.2028505
363.6985,1.8570122,0.1688193,1651.5682,1951453.4,492.18127,-1,[-0.415  0.861 -1.1   -1.492 -3.119],0.042099472,9.703689,940.68463,3991.871123790741,0.099498704,1020.5027,0.46309417,0.40003324,1159.387,0.03636666,10.0,True,-1.6992899,2179.8896,923,10153,1799.115,10.0,1.137215,166.1818181818182,1302773,9.672753,846.59076,11,1651.5682526826981,,1.0944858
318.06033,3.7580209,0.34163827,1471.516,2602262.8,282.13358,-1,[-0.415  0.863 -1.099 -1.49  -3.118],0.019801047,6.77407,781.09155,3996.800019979477,0.109513514,1150.5541,0.21781151,0.95147353,1189.3824,0.0864976,10.0,True,-1.6983652,2339.9365,924,10164,1834.8359,10.0,1.4871812,148.1818181818182,1304403,7.3965435,607.4371,11,1471.5159695754194,,1.2046485
396.51114,2.5384357,0.23076689,1510.5735,2338472.8,481.29788,-1,[-0.415  0.867 -1.104 -1.49  -3.117],0.03477635,8.843247,862.8323,4002.9076828956604,0.11255186,1480.675,0.3825398,0.6114197,1029.2756,0.055583607,10.0,True,-1.698239,2509.9507,925,10175,1966.8978,10.0,1.4189292,152.0909090909091,1306076,7.7523246,583.713,11,1510.5735184158775,,1.2380704
359.80737,2.4896083,0.22632803,1523.259,2657009.5,343.8342,-1,[-0.417  0.866 -1.103 -1.489 -3.117],0.03108566,8.566069,879.1791,4008.2342455387115,0.11700403,1240.5121,0.34194225,0.6860517,1179.4249,0.06236834,10.0,True,-1.6956257,2419.937,926,10186,1907.4707,10.0,1.3241156,153.36363636363637,1307763,8.307431,629.6383,11,1523.259089340496,,1.2870443
556.93176,26.477169,2.4070153,1589.6055,18104100.0,450.36063,-1,[-0.417  0.869 -1.099 -1.485 -3.115],0.011502002,1.8378605,1459.8672,4014.485769510269,0.30243587,1920.6924,0.12652202,7.427937,1139.2449,0.675267,10.0,True,-1.6949455,3059.9373,927,10197,4656.407,10.0,8.002703,160.0,1309523,1.3745357,459.6488,11,1589.6055289597402,,3.3267946
409.85748,3.6566923,0.33242658,1747.9673,2811079.5,578.63983,-1,[-0.411  0.864 -1.099 -1.49  -3.114],0.03434512,7.787486,1061.7906,4020.6082675457,0.11903031,1440.6047,0.3777963,0.84095776,1169.3274,0.076450706,10.0,True,-1.696523,2609.9321,928,10208,2200.7827,10.0,1.3966396,175.8181818181818,1311457,7.8760476,784.186,11,1747.9671937740547,,1.3093334
374.65494,4.4045386,0.40041262,1481.4312,4007050.5,272.1177,-1,[-0.408  0.859 -1.1   -1.494 -3.115],0.032672394,6.0032053,879.60767,4026.2300510406494,0.13529591,1380.5923,0.35939634,1.3577863,1209.3135,0.12343512,10.0,True,-1.6960983,2589.9058,929,10219,2212.405,10.0,1.942056,149.1818181818182,1313098,5.6641006,525.04535,11,1481.4312148643214,,1.4882549
306.98224,17.601536,1.6001396,1511.5016,18698496.0,322.09708,-1,[-0.404  0.856 -1.097 -1.495 -3.115],0.010189577,3.2468715,2367.81,4031.4619250297546,0.3112025,1030.5465,0.11208534,5.2898307,1189.4044,0.4808937,10.0,True,-1.7014192,2219.951,930,10230,4600.682,10.0,7.4189487,152.1818181818182,1314772,1.4826899,691.7304,11,1511.5014604960402,,3.4232278
317.97296,3.2976127,0.299783,1479.6382,3195458.8,360.2041,-1,[-0.398  0.849 -1.098 -1.501 -3.12 ],0.059528157,8.536193,1100.767,4036.4033336639404,0.13492095,1170.5142,0.6548097,0.7973398,1119.4341,0.07248544,10.0,True,-1.7026875,2289.9482,931,10241,2147.6306,10.0,1.5326053,149.0,1316411,7.177321,634.01874,11,1479.6381763173422,,1.4841305
786.9535,2.64917,0.24083364,1551.4614,2315635.8,1151.842,-1,[-0.4    0.852 -1.096 -1.497 -3.122],0.022599736,8.90774,582.72534,4042.0643169879913,0.1369554,3260.2075,0.2485971,0.7301226,399.6194,0.066374786,10.0,True,-1.7018331,3659.827,932,10252,2243.7964,10.0,1.510625,156.1818181818182,1318129,7.281754,199.98083,11,1551.4613928196095,,1.5065091
286.61124,6.6500397,0.60454905,1564.231,6302980.0,424.86975,-1,[-0.4    0.855 -1.096 -1.495 -3.121],0.0043660994,4.7157083,1385.9648,4047.990322828293,0.17650552,1040.5845,0.04802709,2.2413294,1139.3613,0.20375724,10.0,True,-1.6997069,2179.9458,933,10263,2949.9722,10.0,3.774745,157.45454545454547,1319861,2.9141042,759.2327,11,1564.2310782425754,,1.9415607
284.0888,2.713086,0.24664418,1459.5402,2786079.8,270.38406,-1,[-0.397  0.859 -1.099 -1.497 -3.119],0.039888777,8.612773,1023.8878,4053.1997933387756,0.119036414,800.76794,0.43877652,0.689363,1189.1561,0.06266937,10.0,True,-1.6957874,1989.9241,934,10274,1859.0758,10.0,1.2918047,147.0,1321478,8.51522,724.71204,11,1459.5401694602012,,1.3094006
421.46436,1.7420614,0.15836921,1487.83,1217080.9,688.4405,-1,[-0.399  0.86  -1.095 -1.494 -3.115],0.066701785,10.350132,837.968,4058.7180857658386,0.108616956,1450.4778,0.7337196,0.29938474,799.38934,0.027216794,10.0,True,-1.6982418,2249.8672,935,10285,1721.5325,10.0,1.1310039,149.8181818181818,1323126,9.725873,657.0116,11,1487.8298556343163,,1.1947864
305.42667,48.044563,4.3676877,1428.7264,127531930.0,609.3374,-1,[-0.4    0.862 -1.092 -1.492 -3.117],0.0007025171,2.720687,6415.8545,4063.955710172653,0.741313,1340.4723,0.007727688,14.224997,819.38904,1.2931814,10.0,True,-1.6977413,2159.8613,936,10296,11337.961,10.0,38.084793,143.9090909090909,1324709,0.28882918,631.1449,11,1428.7264540958129,,8.154443
468.27084,3.0630288,0.27845716,1588.7397,3487287.8,529.4117,-1,[-0.398  0.849 -1.09  -1.498 -3.117],0.049241614,9.117719,1109.0671,4070.1382460594177,0.13351712,1570.5663,0.54165775,0.6673115,1059.328,0.06066468,10.0,True,-1.6957874,2629.8943,937,10307,2308.7996,10.0,1.5261372,159.9090909090909,1326468,7.20774,617.5869,11,1588.7396848464582,,1.4686881
247.27281,271.09143,24.644676,1357.7511,1070346400.0,318.5372,-1,[-0.397  0.845 -1.09  -1.5   -3.115],0.0003994623,1.1146073,22236.203,4075.262227296829,2.3670714,740.70044,0.004394085,77.542534,1039.2139,7.049321,10.0,True,-1.7054435,1779.9143,938,10318,32726.477,10.0,254.72812,136.8181818181818,1327973,0.043183297,700.4742,11,1357.7510596928835,,26.03778
433.8077,1.6982183,0.1543835,1669.7374,2299013.0,490.16867,-1,[-0.389  0.84  -1.124 -1.51  -3.124],0.036599565,9.814785,901.67505,4081.9292244911194,0.104763836,1400.3234,0.40259522,0.40046287,1179.5687,0.036405716,10.0,True,-1.7041014,2579.892,939,10329,1954.8313,10.0,1.222036,168.0,1329821,9.001371,717.04913,11,1669.7373614399505,,1.152402
360.96368,2.089395,0.18994501,1446.9369,1918659.4,417.584,-1,[-0.391  0.84  -1.124 -1.508 -3.123],0.03654593,9.510014,809.7456,4087.4384882450104,0.11023393,1260.5441,0.4020052,0.47996423,1029.3529,0.04363311,10.0,True,-1.7079954,2289.897,940,10340,1745.9292,10.0,1.2257209,145.72727272727272,1331424,8.974311,601.33655,11,1446.9369023783115,,1.2125733
513.3122,1.6225674,0.14750613,1603.3894,2297800.0,413.82663,-1,[-0.391  0.838 -1.125 -1.511 -3.127],0.058337852,10.066294,587.0901,4093.082916498184,0.102174155,1860.374,0.64171636,0.34229773,1189.5627,0.031117978,10.0,True,-1.7087271,3049.9368,941,10351,1778.6343,10.0,1.1192833,161.36363636363637,1333199,9.827717,477.1256,11,1603.3893565636588,,1.1239156
475.18124,1.2339287,0.11217534,1766.1597,1857487.0,646.691,-1,[-0.391  0.841 -1.126 -1.509 -3.128],0.078004405,10.856688,851.45654,4099.11808180809,0.09673225,1620.4635,0.85804844,0.122251995,1119.4686,0.011113818,10.0,True,-1.7057416,2739.9321,942,10362,1875.5681,10.0,1.0245103,177.63636363636363,1335153,10.736837,754.3727,11,1766.1595438602278,,1.0640546
407.06033,4.797501,0.43613648,1715.2635,3813977.8,425.59637,-1,[-0.392  0.84  -1.124 -1.507 -3.125],0.012468767,5.91897,981.97754,4105.149979352951,0.12218137,1420.2723,0.13715644,1.2452325,1289.6671,0.11320297,10.0,True,-1.7065403,2709.9395,943,10373,2308.0122,10.0,1.7558684,172.54545454545453,1337051,6.264706,714.5521,11,1715.2634526694703,,1.343995
518.14136,4.8220196,0.43836543,1430.5437,3014707.0,401.27548,-1,[-0.389  0.832 -1.123 -1.51  -3.125],0.02726978,5.669628,628.60876,4110.126581192017,0.13251324,1950.6428,0.2999676,1.413362,1029.2683,0.12848745,10.0,True,-1.7045931,2979.9111,944,10384,2064.9226,10.0,1.7037014,144.0909090909091,1338636,6.4565306,330.13867,11,1430.5437585399388,,1.4576455
332.4884,5.30079,0.48189,1639.8372,6730793.5,440.158,-1,[-0.39   0.829 -1.117 -1.511 -3.124],0.00916429,5.7141953,1470.1073,4115.112659692764,0.17540197,1280.2612,0.10080718,1.855689,1199.6792,0.16869901,10.0,True,-1.7018641,2479.9404,945,10395,2974.7947,10.0,2.699675,165.0,1340451,4.0745645,724.0586,11,1639.8371661970739,,1.9294217
355.83722,49.839756,4.530887,1514.2538,41473660.0,394.71854,-1,[-0.386  0.828 -1.118 -1.511 -3.121],0.003518317,1.243271,3576.041,4121.668109178543,0.4599005,1340.428,0.038701486,14.171825,1119.5352,1.288348,10.0,True,-1.6765242,2459.9631,946,10406,6693.6997,10.0,11.77881,152.45454545454547,1342128,0.93388045,605.8521,11,1514.2536793148954,,5.0589056
526.83673,2.3001494,0.20910451,1486.8895,2527010.5,657.6143,-1,[-0.384  0.836 -1.113 -1.508 -3.095],0.0514248,9.297665,551.1577,4127.36850810051,0.095089026,2040.6648,0.5656728,0.44756776,829.2752,0.040687982,10.0,True,-1.6736253,2869.94,947,10417,1715.5266,10.0,1.2070825,149.72727272727272,1343775,9.112882,427.09412,11,1486.8895279881538,,1.0459793
326.52615,2.032269,0.18475173,1554.2692,2464699.8,284.84152,-1,[-0.385  0.834 -1.112 -1.51  -3.093],0.06493006,10.025274,794.4718,4133.17613196373,0.10340038,1150.5288,0.7142306,0.3546565,1269.4277,0.032241497,10.0,True,-1.6744249,2419.9565,948,10428,1753.002,10.0,1.1505297,156.45454545454547,1345496,9.560813,660.6411,11,1554.2692813266149,,1.1374042
597.42786,1.4232104,0.12938276,1971.5884,1950338.6,912.3732,-1,[-0.384  0.835 -1.111 -1.509 -3.093],0.08539811,10.794755,988.6692,4139.440283536911,0.1000895,2060.711,0.93937916,0.15181366,1059.2151,0.01380124,10.0,True,-1.678789,3119.926,949,10439,2155.205,10.0,1.025201,198.1818181818182,1347676,10.729604,819.4795,11,1971.5883348773089,,1.1009845
274.1243,88.142624,8.012966,1496.9824,284187740.0,277.45444,-1,[-0.383  0.834 -1.106 -1.507 -3.098],0.0011518203,1.2235527,8085.713,4144.721657037735,0.80734175,1040.3853,0.012670023,25.10321,1219.5281,2.2821102,10.0,True,-1.679078,2259.9133,950,10450,14734.332,10.0,63.471786,150.72727272727272,1349334,0.17330535,662.4541,11,1496.982518383341,,8.880759
294.7277,1.2007202,0.109156385,1439.6826,1561966.0,330.35974,-1,[-0.392  0.835 -1.107 -1.503 -3.098],0.07773639,10.8251915,767.6502,4149.978258132935,0.09336665,840.64124,0.85510033,0.1305117,1109.3229,0.0118647,10.0,True,-1.6767708,1949.9641,951,10461,1500.1743,10.0,1.0348849,145.0,1350929,10.629201,719.61066,11,1439.6825611696183,,1.0270332
704.13416,1.5836724,0.14397022,1877.0582,2715999.2,807.8017,-1,[-0.392  0.835 -1.106 -1.503 -3.096],0.05329258,10.399697,684.9608,4155.967857599258,0.095518105,2580.6965,0.58621836,0.2524372,1069.2566,0.022948839,10.0,True,-1.6741834,3649.9531,952,10472,2085.5107,10.0,1.0797521,188.72727272727272,1353005,10.187524,529.22375,11,1877.0581939531255,,1.0506991
338.5326,17.519142,1.5926493,1635.2427,13337435.0,515.79175,-1,[-0.392  0.836 -1.108 -1.504 -3.093],0.002499826,2.2089221,1888.3464,4160.283857822418,0.22803302,1170.485,0.027498085,5.0040455,1119.451,0.45491326,10.0,True,-1.6782218,2289.936,953,10483,4071.5513,10.0,6.6656675,164.54545454545453,1354815,1.6502473,789.62787,11,1635.2427674650896,,2.5083632
667.6656,1.7139668,0.15581517,1616.0396,2093294.4,796.6988,-1,[-0.386  0.837 -1.098 -1.505 -3.097],0.05834364,10.314698,648.15137,4165.804655313492,0.110752694,2640.5593,0.64178,0.3140215,819.3409,0.028547406,10.0,True,-1.6834011,3459.9001,954,10494,1991.5444,10.0,1.1055554,162.63636363636363,1356604,9.94975,338.38696,11,1616.0396197244938,,1.2182796
196.29597,2.2787917,0.20716289,1596.213,2365339.8,336.6096,-1,[-0.385  0.837 -1.096 -1.503 -3.102],0.051937692,9.570398,1076.4629,4172.217158079147,0.10428851,600.3563,0.5713146,0.44337532,1259.6034,0.040306848,10.0,True,-1.6815968,1859.9597,955,10505,1813.1398,10.0,1.150399,160.63636363636363,1358371,9.5619,909.3774,11,1596.212960825362,,1.1471738
262.867,4.053077,0.36846158,1393.2823,2870998.5,293.8992,-1,[-0.386  0.836 -1.101 -1.503 -3.101],0.02512006,6.9200196,964.35474,4177.169864416122,0.13123411,1020.5779,0.27632067,1.1084468,1099.383,0.100767896,10.0,True,-1.6756601,2119.961,956,10516,1988.8677,10.0,1.7126973,140.36363636363637,1359915,6.422618,610.4349,11,1393.2822622233252,,1.4435754
307.54092,2.6473062,0.24066421,1555.1655,2863518.0,345.76456,-1,[-0.389  0.842 -1.103 -1.5   -3.095],0.046856385,8.75116,999.9485,4182.418333292007,0.117957614,980.53955,0.5154202,0.65775645,1209.4009,0.059796043,10.0,True,-1.6754148,2189.9404,957,10527,1949.1354,10.0,1.3776544,156.54545454545453,1361637,7.984586,746.4763,11,1555.1654829999861,,1.2975336
284.46317,4.231181,0.38465285,1607.9288,4000108.0,278.39755,-1,[-0.386  0.839 -1.104 -1.502 -3.094],0.026019147,6.02191,1114.3208,4188.238393783569,0.12934428,820.42334,0.2862106,1.2936126,1329.5312,0.117601134,10.0,True,-1.6757298,2149.9546,958,10538,2125.722,10.0,1.6228925,161.8181818181818,1363417,6.7780213,814.0054,11,1607.9288242213945,,1.4227872
612.47107,3.0167978,0.27425435,1594.173,3978942.5,374.75604,-1,[-0.382  0.835 -1.103 -1.504 -3.095],0.043991446,8.432004,700.82495,4194.109911203384,0.12832817,2200.5068,0.4839059,0.77901626,1219.4169,0.07081966,10.0,True,-1.6760932,3419.9238,959,10549,2219.3018,10.0,1.4457223,160.45454545454547,1365182,7.608653,331.28247,11,1594.172888483445,,1.4116098
276.57254,7.4426003,0.67660004,1499.6832,3549376.0,450.4613,-1,[-0.385  0.838 -1.104 -1.502 -3.095],0.044800643,4.859234,1267.818,4200.361246347427,0.15246986,950.682,0.49280706,1.8854024,1049.222,0.17140023,10.0,True,-1.6774368,1999.904,960,10560,2295.654,10.0,1.9370052,151.0,1366843,5.6788697,761.16986,11,1499.6833369354642,,1.6771684
239.26564,26.203938,2.3821762,1525.1562,29251706.0,235.79323,-1,[-0.389  0.843 -1.106 -1.499 -3.096],0.0013454456,2.0214224,2974.3,4206.1348876953125,0.31992224,690.45825,0.014799901,7.4167285,1289.363,0.6742481,10.0,True,-1.6758924,1979.8213,961,10571,5658.796,10.0,13.482641,153.54545454545453,1368532,0.8158639,794.0589,11,1525.1562289180126,,3.519145
318.7413,15.2579,1.3870819,1554.2394,22367718.0,344.89905,-1,[-0.383  0.845 -1.105 -1.499 -3.095],0.0070081763,2.2580671,1769.4207,4212.851500749588,0.19877173,910.5762,0.077089936,4.302121,1209.3403,0.39110193,10.0,True,-1.6752396,2119.9165,962,10582,3924.499,10.0,7.5786176,156.45454545454547,1370253,1.451452,771.40845,11,1554.239364965789,,2.1864889
610.49005,1.4010632,0.12736939,1690.6024,2107776.8,501.1882,-1,[-0.387  0.841 -1.105 -1.499 -3.094],0.07440154,10.654425,441.9851,4219.522426128387,0.095919125,2300.4048,0.81841695,0.19002229,1189.4142,0.017274756,10.0,True,-1.6741914,3489.819,963,10593,1755.2861,10.0,1.0385422,170.0909090909091,1372124,10.59177,401.9015,11,1690.602389416719,,1.0551105
392.71667,2.479654,0.2254231,1615.0977,2752496.0,415.78674,-1,[-0.389  0.846 -1.105 -1.509 -3.093],0.087515585,9.974701,1101.0197,4225.456315994263,0.11593422,1110.6184,0.9626714,0.40886495,1199.3108,0.03716954,10.0,True,-1.6766772,2309.9292,964,10604,1994.6829,10.0,1.0976197,162.54545454545453,1373912,10.021687,762.0998,11,1615.09753494662,,1.2752765
726.621,1.9726276,0.1793298,1736.9254,2204785.8,667.6521,-1,[-0.388  0.844 -1.097 -1.501 -3.096],0.061178517,9.961089,576.6157,4231.969584703445,0.101314634,2440.5713,0.6729637,0.35991538,1069.2732,0.032719582,10.0,True,-1.6777337,3509.8445,965,10615,1946.9271,10.0,1.1178002,174.72727272727272,1375834,9.840756,440.82935,11,1736.925254844527,,1.1144608
668.57367,5.1908746,0.4718977,1776.0961,5631106.5,476.8179,-1,[-0.386  0.842 -1.103 -1.498 -3.097],0.001143258,6.7431097,1026.2498,4238.605013847351,0.14994393,2170.6177,0.012575837,1.3105019,1299.2781,0.11913655,10.0,True,-1.676201,3469.8958,966,10626,2745.91,10.0,1.8011662,178.63636363636363,1377799,6.1071544,494.7522,11,1776.096023533537,,1.6493832
318.45663,1.4566236,0.13242033,1494.2642,2032314.2,324.71332,-1,[-0.384  0.836 -1.105 -1.502 -3.095],0.0628558,10.594227,768.0153,4245.100790500641,0.10349124,1160.3757,0.6914138,0.22279398,1169.5508,0.020254001,10.0,True,-1.678111,2329.9265,967,10637,1665.6226,10.0,1.088403,150.45454545454547,1379454,10.106551,633.8818,11,1494.2641131574628,,1.1384037
721.51013,144.11795,13.101632,1878.8324,3040354800.0,709.51166,-1,[-0.384  0.835 -1.107 -1.504 -3.097],0.00045129983,1.2822446,16800.926,4250.921941518784,1.3603145,2470.5986,0.004964298,41.19358,1169.3208,3.7448711,10.0,True,-1.6780996,3639.9194,968,10648,33832.676,10.0,160.55968,188.9090909090909,1381532,0.06851035,534.7031,11,1878.8323749115154,,14.963459
311.15842,4.06859,0.36987185,1615.2363,3757167.2,315.65265,-1,[-0.391  0.829 -1.106 -1.505 -3.097],0.026117418,5.537123,1078.0632,4257.6547474861145,0.113839746,1060.3527,0.2872916,1.2438132,1299.5836,0.11307393,10.0,True,-1.6765165,2359.9363,969,10659,2266.804,10.0,1.8606948,162.54545454545453,1383320,5.9117703,743.7721,11,1615.2363000970524,,1.2522372
112.1039,3.5181274,0.3198298,1344.2119,3527480.5,234.6936,-1,[-0.389  0.832 -1.104 -1.496 -3.095],0.024849832,8.017065,1340.9648,4263.242283821106,0.14413036,370.29248,0.27334815,0.9670796,1109.5183,0.08791633,10.0,True,-1.6795689,1479.8108,970,10670,2130.6638,10.0,2.088393,135.45454545454547,1384810,5.267208,797.75555,11,1344.2119217648046,,1.5854338
515.2995,1.1781129,0.10710117,1755.272,2287429.8,475.5839,-1,[-0.385  0.826 -1.103 -1.5   -3.099],0.0811185,10.930508,705.42163,4270.077845811844,0.09366652,1730.1619,0.8923035,0.08215447,1279.6882,0.0074685887,10.0,True,-1.6767445,3009.85,971,10681,1822.924,10.0,1.0109007,176.54545454545453,1386752,10.881385,643.8114,11,1755.2721332245912,,1.0303317
382.36087,2.8973274,0.2633934,1649.7635,3309955.2,620.46576,-1,[-0.386  0.826 -1.103 -1.499 -3.096],0.014030733,7.889347,1269.8572,4276.3462681770325,0.12665743,1340.6584,0.15433806,0.8748399,1029.2979,0.0795309,10.0,True,-1.6768663,2369.9563,972,10692,2472.1719,10.0,1.8873703,166.0,1388578,5.828215,774.5993,11,1649.7636537669473,,1.3932316
348.8822,1.5290248,0.13900226,1601.5801,1854917.2,462.0926,-1,[-0.384  0.829 -1.102 -1.497 -3.096],0.08725512,10.7778015,843.5745,4282.538700580597,0.09941006,1260.4148,0.95980626,0.15701088,1139.4875,0.014273717,10.0,True,-1.6735967,2399.9023,973,10703,1742.3472,10.0,1.0285228,161.1818181818182,1390351,10.694949,715.35754,11,1601.580180667947,,1.0935105
345.03183,1.3091733,0.11901576,1504.2401,1595112.9,384.89697,-1,[-0.383  0.828 -1.104 -1.499 -3.093],0.0779113,10.806302,711.51556,4287.947633266449,0.093803644,1110.61,0.8570243,0.13814497,1119.3431,0.0125586325,10.0,True,-1.6738248,2229.9531,974,10714,1548.23,10.0,1.0324391,151.45454545454547,1392017,10.654382,680.77527,11,1504.2400869688508,,1.0318401
370.34595,1.269582,0.11541655,1548.7782,1967878.9,339.124,-1,[-0.383  0.827 -1.104 -1.5   -3.093],0.081246994,10.875406,704.95416,4293.639258146286,0.09665474,1310.2268,0.89371693,0.11379862,1209.6543,0.010345329,10.0,True,-1.670667,2519.881,975,10725,1644.3414,10.0,1.0191325,155.9090909090909,1393732,10.793493,618.25055,11,1548.7782657793975,,1.063202
429.6565,1.3174506,0.11976825,1498.8833,495807.25,1089.2775,-1,[-0.383  0.827 -1.102 -1.499 -3.09 ],0.080140896,10.856922,821.97205,4298.912766695023,0.09726108,1640.3367,0.88154984,0.12281871,409.60577,0.011165339,10.0,True,-1.6696261,2049.9424,976,10736,1608.7551,10.0,1.0802596,150.9090909090909,1395392,10.182738,741.8919,11,1498.8832476918863,,1.0698719
447.80164,3.1540384,0.28673077,1649.7208,2826529.5,560.51074,-1,[-0.384  0.829 -1.103 -1.496 -3.089],0.039296973,8.227745,1076.7533,4304.614448070526,0.11636014,1320.7303,0.43226668,0.742973,1089.2101,0.06754301,10.0,True,-1.6717945,2409.9404,977,10747,2135.229,10.0,1.4146553,166.0,1397218,7.775746,759.7914,11,1649.720818280503,,1.2799615
188.18236,2.972021,0.27018374,1438.7872,3407551.8,159.27411,-1,[-0.388  0.832 -1.104 -1.494 -3.091],0.057916187,8.535707,1073.2261,4310.565873384476,0.12011983,600.39355,0.63707805,0.70995975,1279.5132,0.0645418,10.0,True,-1.6721728,1879.9067,978,10758,1953.7092,10.0,1.6086849,144.9090909090909,1398812,6.8378835,744.5858,11,1438.7873166006752,,1.3213181
145.69414,2.020443,0.18367665,1459.7401,2054889.6,240.23431,-1,[-0.39   0.831 -1.103 -1.492 -3.091],0.05806333,10.001131,945.07635,4315.226453304291,0.1010462,500.23596,0.6386966,0.3512711,1219.5057,0.03193374,10.0,True,-1.6669487,1719.7417,979,10769,1605.1757,10.0,1.0804223,147.0,1400429,10.181204,824.6834,11,1459.740045191557,,1.111508
