ReturnStepMaxmin,TimeElapsed,MeanIW,ESSRenyi,InitialReturnMax,MaxIW,OptimizationReturnMean,MinIWNorm,StdIW,Weights,EpRewMean,InitialBound,MaxIWNorm,InitialReturnStd,ReturnMeanIW,Bound,ESSClassic,J_sample_variance,LearnableVariance,VarianceInit,InitialReturnMean,EpThisIter,OptimizationReturnMin,OptimizationReturnMax,TimestepsSoFar,ReturnStepMax,MinIW,Iteration,MeanEntropy,EpisodesSoFar,EmpiricalD2,StdIWNorm,EpLenMean,InitialReturnMin,MeanIWNorm
9.999976,3606.0365085601807,7.3907104,0.84128135,799.8491,76.37127,120.941315,0.0038667268,21.824177,[-2.582  1.261 -1.248 -3.504 -4.031],440.7434746367964,145.37961,6.942843,138.20705,2712.1248,1644.0957,1.131718,6962597.0,True,-1,440.74347,11,,480.04697,727752,9.999976,0.042533994,1474,-2.6123052,16214,13.075293,1.9840161,45.09090909090909,319.80215,0.6718828
10.0,3608.099021911621,2.2792134,4.384274,869.8433,8.476973,75.45742,0.006347334,2.8297367,[-2.579  1.255 -1.244 -3.519 -4.031],415.2989896293216,94.08807,0.7706339,145.6873,866.7119,357.9228,4.328283,683349.0,True,-1,415.299,11,,530.0018,728220,10.0,0.06982067,1475,-2.6109903,16225,2.5089674,0.2572488,42.54545454545455,339.84155,0.20720123
9.999652,3610.4966990947723,1.1065449,10.404181,419.85016,1.8662013,44.569397,0.067789406,0.3550653,[-2.585  1.262 -1.246 -3.512 -4.03 ],374.392733042514,219.35278,0.16965467,27.428734,410.67935,251.26184,9.973141,147411.92,True,-1,374.39276,11,,90.026825,728643,9.999652,0.74568343,1476,-2.6148689,16236,1.0572673,0.032278668,38.45454545454545,329.82333,0.10059499
9.999969,3612.584870815277,1.1514952,9.484552,709.85315,1.9906322,81.865036,0.043581996,0.3995411,[-2.589  1.266 -1.24  -3.514 -4.034],401.65287758347137,139.52225,0.18096657,104.96162,464.55472,182.25806,9.81799,163318.16,True,-1,401.65286,11,,390.0653,729096,9.999969,0.47940195,1477,-2.6160557,16247,1.1597806,0.03632192,41.18181818181818,319.78784,0.104681395
9.999936,3615.033247947693,3.692928,0.4324128,649.85297,34.871574,96.41271,8.118828e-05,9.874061,[-2.592  1.268 -1.239 -3.512 -4.035],406.20592614041396,166.23183,3.1701431,98.0132,2244.8247,1034.4734,1.3498462,14170224.0,True,-1,406.20596,11,,340.05975,729554,9.999936,0.000893071,1478,-2.6181624,16258,25.438654,0.89764184,41.63636363636363,309.7932,0.33572075
9.999975,3617.4295959472656,1.0600309,10.347105,889.8421,1.3808589,128.19804,0.04768543,0.26649863,[-2.598  1.265 -1.237 -3.507 -4.037],458.0282430633448,129.43228,0.12553263,150.08046,495.07175,156.26724,10.346077,172480.73,True,-1,458.02823,11,,560.0119,730069,9.999975,0.5245397,1479,-2.61634,16269,1.0630993,0.024227148,46.81818181818182,329.8302,0.096366435
9.99998,3619.6092302799225,1.5942764,7.0809207,1119.8383,4.3840356,167.27684,0.04218141,1.0376154,[-2.599  1.265 -1.236 -3.503 -4.035],517.116499603972,103.58884,0.3985487,224.54066,794.46533,279.0515,7.726945,527392.6,True,-1,517.11646,11,,769.9986,730649,9.99998,0.4639955,1480,-2.6158712,16280,1.5534703,0.09432867,52.72727272727273,349.83966,0.14493422
9.999994,3622.3935697078705,1.198845,7.848428,639.8371,3.654694,130.92972,0.03932082,0.8532765,[-2.594  1.265 -1.233 -3.506 -4.035],440.7516065936052,204.47615,0.33224493,97.466484,563.22375,283.50363,7.3012743,189978.92,True,-1,440.7516,11,,330.0152,731145,9.999994,0.432529,1481,-2.6154523,16291,1.4015546,0.07757059,45.09090909090909,309.8219,0.10898592
9.99999,3624.9347443580627,1.4265714,7.3284826,679.84906,4.9502306,122.74097,0.04709016,1.2873278,[-2.593  1.267 -1.234 -3.502 -4.034],442.5642771800431,191.51343,0.45002097,122.56293,578.6163,271.04123,6.062901,242157.05,True,-1,442.56427,11,,360.02576,731643,9.99999,0.5179918,1482,-2.6138937,16302,1.5009929,0.11702979,45.27272727272727,319.8233,0.12968832
9.9999895,3627.676251888275,2.0169332,2.5485616,659.85144,10.675485,93.65606,0.0112963645,2.9152389,[-2.602  1.272 -1.237 -3.5   -4.033],423.48156004156067,179.81528,0.9704986,90.48509,939.03906,432.81332,3.5608745,747953.3,True,-1,423.48154,11,,330.02594,732120,9.9999895,0.12426,1483,-2.613436,16313,4.31616,0.2650217,43.36363636363637,329.8255,0.18335757
9.999909,3629.583045721054,2.7561889,1.896987,719.8191,14.357477,98.19736,0.0013319283,4.3912525,[-2.598  1.274 -1.238 -3.503 -4.032],418.0193771231295,152.20859,1.3052253,115.26756,1120.4027,480.3189,3.1087558,1070927.0,True,-1,418.01935,11,,399.99707,732591,9.999909,0.014651211,1484,-2.6143777,16324,5.7986693,0.3992048,42.81818181818182,319.82202,0.25056264
9.999852,3632.3229367733,1.0497395,10.7417965,499.84763,1.305942,71.842415,0.07454723,0.118180625,[-2.605  1.276 -1.236 -3.495 -4.033],391.6593672637144,207.07843,0.11872201,53.23647,406.91074,220.12453,10.862328,126596.875,True,-1,391.65936,11,,180.03067,733033,9.999852,0.8200195,1485,-2.6146567,16335,1.0240372,0.0107436925,40.18181818181818,319.81696,0.09543086
9.999938,3634.543914794922,2.6488154,2.153201,629.83673,19.779085,92.750725,0.0026599555,5.4979253,[-2.603  1.274 -1.236 -3.496 -4.034],412.5606137909137,179.97798,1.7980987,94.78642,932.76514,407.07318,2.0722716,802342.5,True,-1,412.56064,11,,310.02686,733498,9.999938,0.02925951,1486,-2.6130638,16346,5.108673,0.49981138,42.27272727272727,319.80988,0.24080142
9.99997,3637.5473573207855,1.117898,9.721865,589.84784,1.893906,125.48613,0.05615875,0.31912065,[-2.598  1.266 -1.236 -3.499 -4.032],455.29872822008963,237.48296,0.17217328,83.16476,502.6856,270.9937,10.171151,158156.36,True,-1,455.29874,11,,260.03525,734010,9.99997,0.61774623,1487,-2.6136453,16357,1.1314702,0.029010968,46.54545454545455,329.8126,0.10162709
10.0,3639.889629840851,1.0197445,10.899594,919.84094,1.1228777,106.38858,0.08320485,0.062071584,[-2.595  1.265 -1.236 -3.501 -4.033],426.20278814256835,86.52905,0.102079794,165.43878,434.1761,92.94141,10.959395,148269.12,True,-1,426.20276,11,,600.02673,734490,10.0,0.91525334,1488,-2.6144671,16368,1.0092119,0.005642871,43.63636363636363,319.8142,0.09270405
9.999999,3641.8704528808594,4.1140003,1.5572687,1059.844,20.805244,135.47244,0.007957133,6.1072564,[-2.594  1.264 -1.235 -3.502 -4.033],455.29405571888566,63.920746,1.8913859,205.53333,1950.9404,910.76697,3.43347,3386427.2,True,-1,455.29407,11,,740.02234,735002,9.999999,0.08752847,1489,-2.6154702,16379,7.063649,0.5552051,46.54545454545455,319.82162,0.37400004
9.999972,3644.3256607055664,1.1036817,9.551486,629.8412,2.4595711,120.05517,0.055501316,0.5365439,[-2.594  1.257 -1.234 -3.51  -4.034],429.83195823575346,197.2477,0.22359738,107.37811,466.55655,216.9585,8.8972845,146092.12,True,-1,429.83194,11,,320.0644,735486,9.999972,0.61051446,1490,-2.6148663,16390,1.1516533,0.048776716,44.0,309.7768,0.1003347
9.999998,3646.974123477936,1.1740409,9.607293,1079.8342,1.9684067,154.5708,0.06203192,0.42543358,[-2.594  1.257 -1.232 -3.506 -4.034],484.38798921075437,85.63278,0.17894606,202.4543,617.47595,190.79602,9.723244,345565.56,True,-1,484.388,11,,750.017,736030,9.999998,0.6823511,1491,-2.6159325,16401,1.1449635,0.038675778,49.45454545454545,329.8172,0.10673099
9.99998,3649.6455647945404,1.8953438,4.022131,719.83887,8.42185,133.66971,0.016173499,2.2870061,[-2.593  1.257 -1.231 -3.5   -4.035],463.4760271799166,197.6579,0.7656228,123.01734,817.72754,378.13245,4.4788437,500965.56,True,-1,463.47604,11,,390.03256,736551,9.99998,0.17790848,1492,-2.6164877,16412,2.7348685,0.20790966,47.36363636363637,329.8063,0.17230399
9.999832,3651.9081349372864,1.1213378,9.654018,609.8319,2.2358408,85.48182,0.04901399,0.4125337,[-2.588  1.258 -1.233 -3.5   -4.035],405.3001176798303,180.10478,0.20325826,75.72591,458.68073,218.29886,9.688675,149152.83,True,-1,405.3001,11,,290.0136,737008,9.999832,0.5391539,1493,-2.6173184,16423,1.1394219,0.037503064,41.54545454545455,319.8183,0.10193979
9.999924,3654.218166589737,1.1318258,9.833094,509.84076,1.828972,80.03815,0.048694797,0.35195976,[-2.59   1.26  -1.236 -3.496 -4.036],409.8398987919911,221.56876,0.16627018,61.355072,450.4433,251.31403,10.03009,156986.92,True,-1,409.83987,11,,180.039,737470,9.999924,0.53564274,1494,-2.616813,16434,1.1186713,0.031996343,42.0,329.80176,0.102893256
9.999964,3656.9544801712036,1.786696,4.2692394,619.8384,5.731282,127.27055,0.018508848,1.5676917,[-2.594  1.264 -1.236 -3.496 -4.036],467.11827291360004,238.2278,0.52102566,107.03035,819.5729,452.16467,6.215129,505748.6,True,-1,467.11826,11,,279.99066,737995,9.999964,0.20359732,1495,-2.6168492,16445,2.5765715,0.14251743,47.72727272727273,339.84772,0.16242692
9.999987,3659.32310962677,1.0221004,10.307505,739.83716,1.2334278,111.83962,0.042216856,0.22030877,[-2.598  1.266 -1.237 -3.483 -4.036],441.65551232063336,168.45255,0.1121298,134.69855,467.8554,185.6242,10.511633,155158.98,True,-1,441.65555,11,,410.02127,738492,9.999987,0.4643854,1496,-2.6181557,16456,1.0671836,0.02002807,45.18181818181818,329.8159,0.092918225
9.999996,3661.5057163238525,1.3071407,9.606088,859.84314,2.806625,177.30653,0.07294364,0.5208589,[-2.599  1.268 -1.239 -3.481 -4.037],507.1199340227729,189.60184,0.25514773,151.42464,617.1421,277.36694,9.4927435,224637.2,True,-1,507.11993,11,,530.0298,739061,9.999996,0.8023801,1497,-2.6184342,16467,1.1451072,0.047350813,51.72727272727273,329.8134,0.118830964
9.999973,3663.8514053821564,1.0447221,10.457737,769.8305,1.4949064,167.27487,0.07323909,0.20043154,[-2.596  1.269 -1.227 -3.481 -4.037],507.11679524693466,222.83804,0.13590059,137.24709,530.5656,239.00967,10.609495,168492.9,True,-1,507.1168,11,,429.9886,739630,9.999973,0.80562997,1498,-2.61853,16478,1.0518528,0.01822105,51.72727272727273,339.84192,0.094974734
9.999991,3665.9768810272217,1.2061495,9.000276,889.8341,1.9218713,153.66493,0.046915825,0.43410784,[-2.596  1.269 -1.226 -3.478 -4.037],473.4775983076439,144.88461,0.17471558,169.07565,585.4357,222.16803,9.738505,212642.9,True,-1,473.47763,11,,570.0214,740162,9.999991,0.51607406,1499,-2.6162455,16489,1.2221848,0.039464347,48.36363636363637,319.81268,0.10964995
10.0,3668.086575269699,1.1874261,8.564954,719.853,2.1396832,152.75873,0.03481931,0.6239137,[-2.596  1.266 -1.227 -3.481 -4.035],462.5684455776285,196.74512,0.19451666,115.14229,519.2765,218.02655,8.620146,169220.27,True,-1,462.56845,11,,410.0433,740682,10.0,0.38301238,1500,-2.6132834,16500,1.2843034,0.05671943,47.27272727272727,309.80972,0.10794783
9.999871,3670.354792356491,1.063415,10.200977,529.8434,1.7422717,59.118984,0.060980316,0.3242332,[-2.6    1.267 -1.226 -3.484 -4.032],388.9322197029969,193.27461,0.15838833,59.314323,412.87646,209.70053,10.064386,140345.69,True,-1,388.93222,11,,200.03015,741121,9.999871,0.67078346,1501,-2.616239,16511,1.078328,0.029475747,39.90909090909091,329.81323,0.09667409
9.999994,3672.5804481506348,1.2289945,9.029951,709.8432,1.633945,148.20692,0.040998686,0.34994298,[-2.599  1.265 -1.225 -3.481 -4.035],478.0285956049413,215.90164,0.14854045,120.5905,567.52075,278.20947,10.175044,202132.69,True,-1,478.0286,11,,380.02155,741658,9.999994,0.45098555,1502,-2.6146572,16522,1.2181683,0.031812996,48.81818181818182,329.82166,0.11172678
9.999986,3674.7647874355316,13.619193,0.1699354,759.8353,145.73468,144.56644,0.009391004,41.780247,[-2.601  1.267 -1.225 -3.475 -4.034],474.38766467425927,193.7999,13.248608,138.39198,5463.9746,3206.4985,1.0565674,31577278.0,True,-1,474.3877,11,,430.0141,742191,9.999986,0.10330105,1503,-2.612669,16533,64.73048,3.7982042,48.45454545454545,329.82123,1.2381085
9.999988,3677.919588327408,1.3124863,7.092379,889.83405,2.9968047,140.0121,0.05616755,0.7958322,[-2.607  1.279 -1.232 -3.469 -4.032],469.839499141936,141.24652,0.2724368,172.67882,654.3155,245.09375,8.042898,408428.3,True,-1,469.83948,11,,560.00665,742719,9.999988,0.61784303,1504,-2.615383,16544,1.5509605,0.072348386,48.0,329.8274,0.11931694
9.999999,3680.6178181171417,1.0096363,10.967645,709.85284,1.1445172,120.026115,0.086307645,0.061729554,[-2.607  1.277 -1.232 -3.467 -4.034],439.84065380886653,177.71014,0.10404702,116.23592,441.43408,178.91718,10.959034,128830.766,True,-1,439.84064,11,,390.0383,743214,9.999999,0.94938403,1505,-2.6154718,16555,1.0029501,0.0056117782,45.0,319.81454,0.091785125
10.0,3683.4404497146606,1.7913628,3.4744463,789.8384,4.6091347,105.47356,0.0047462774,1.6543256,[-2.606  1.277 -1.231 -3.467 -4.034],445.3013484632631,153.63422,0.41901225,121.6794,912.0831,393.11456,5.936785,800911.56,True,-1,445.30136,11,,450.0106,743715,10.0,0.05220905,1506,-2.6163661,16566,3.165972,0.15039325,45.54545454545455,339.8278,0.16285115
9.999994,3686.503133058548,4.2084126,0.7657758,839.85443,33.353565,152.76381,0.0016230828,9.468997,[-2.605  1.273 -1.229 -3.455 -4.035],472.5788221782985,162.44205,3.0321424,152.14473,1847.0426,671.60706,1.8144113,3389530.8,True,-1,472.5788,11,,520.0394,744246,9.999994,0.01785391,1507,-2.6185634,16577,14.364518,0.86081797,48.27272727272727,319.815,0.38258302
9.999994,3689.0496735572815,1.6075006,6.4385734,639.85706,3.2350175,126.39107,0.020408139,0.9266955,[-2.609  1.284 -1.232 -3.445 -4.038],456.20339842208375,219.92056,0.2940925,94.4248,718.3284,409.48828,8.256201,347656.5,True,-1,456.2034,11,,310.04474,744759,9.999994,0.22448951,1508,-2.6181638,16588,1.708453,0.084245056,46.63636363636363,329.81232,0.14613643
9.999993,3691.968913078308,1.1966838,9.338061,669.8406,1.769171,100.95932,0.06780324,0.29347098,[-2.608  1.287 -1.233 -3.44  -4.037],420.74496901897595,173.38997,0.16083373,100.23212,496.84436,228.37872,10.3759775,174613.53,True,-1,420.74493,11,,350.05493,745233,9.999993,0.7458356,1509,-2.6191385,16599,1.1779747,0.026679179,43.09090909090909,319.78564,0.108789444
9.999975,3693.9066796302795,2.1243021,2.345753,579.85315,8.347588,99.10017,0.013352474,3.0798585,[-2.611  1.289 -1.234 -3.437 -4.038],428.9436209030601,214.81863,0.7588716,70.64102,957.54626,493.86185,3.5461206,747510.3,True,-1,428.94357,11,,250.0097,745716,9.999975,0.14687721,1510,-2.6162436,16610,4.689326,0.27998713,43.90909090909091,329.84344,0.19311838
9.999998,3696.5522735118866,1.1658107,8.340704,829.8462,1.8637277,190.03706,0.05166187,0.4726618,[-2.612  1.285 -1.232 -3.435 -4.035],509.8442290125875,203.40323,0.1694298,181.16423,631.4894,279.57104,9.4471,256130.53,True,-1,509.84424,11,,510.03903,746288,9.999998,0.5682806,1511,-2.6181645,16621,1.3188336,0.042969253,52.0,319.80716,0.10598279
9.999998,3698.9182720184326,1.0161833,10.978092,749.8511,1.0750623,147.26439,0.08853673,0.035509024,[-2.613  1.283 -1.231 -3.435 -4.037],487.1192964574793,210.21848,0.09773294,133.49074,494.35437,217.17734,10.986588,151739.25,True,-1,487.11932,11,,409.99615,746835,9.999998,0.973904,1512,-2.6192284,16632,1.0019956,0.0032280937,49.72727272727273,339.85492,0.092380285
9.999998,3701.226375102997,1.0364711,10.707324,739.8563,1.1755959,80.927475,0.06886543,0.13109043,[-2.611  1.282 -1.23  -3.434 -4.038],420.75358847161374,147.54355,0.10687236,112.937065,436.364,159.44516,10.826807,150883.61,True,-1,420.7536,11,,400.0302,747309,9.999998,0.7575197,1513,-2.6183822,16643,1.0273342,0.011917312,43.09090909090909,339.8261,0.09422465
9.999995,3703.7051653862,10.878831,0.43345502,729.84485,111.51589,145.47633,0.00060104835,31.836143,[-2.611  1.281 -1.23  -3.432 -4.037],465.2993244460735,195.78629,10.137809,133.44536,3793.8435,2436.1426,1.150147,13480759.0,True,-1,465.29932,11,,410.02185,747832,9.999995,0.0066115316,1514,-2.6173422,16654,25.37749,2.8941946,47.54545454545455,319.823,0.9889847
9.999992,3706.8014121055603,1.5361286,6.2167225,589.85144,3.80681,140.03722,0.046709392,1.0101242,[-2.582  1.264 -1.226 -3.43  -4.036],449.8422402818478,232.02518,0.34607363,89.14469,656.5735,366.8341,7.679374,276750.06,True,-1,449.84225,11,,280.04642,748338,9.999992,0.5138033,1515,-2.6190114,16665,1.7694211,0.091829464,46.0,309.80502,0.13964805
9.999999,3709.7532370090485,1.3700166,8.575998,839.84314,2.3675187,148.18324,0.07560944,0.48133466,[-2.582  1.261 -1.224 -3.426 -4.038],508.02870981307785,197.89612,0.21522897,165.79117,661.5839,310.34595,9.791387,297414.22,True,-1,508.02872,11,,479.99768,748908,9.999999,0.8317038,1516,-2.6315901,16676,1.2826495,0.0437577,51.81818181818182,359.84546,0.12454696
9.999995,3712.6962378025055,1.1249961,9.9717655,839.84045,1.5925785,181.85312,0.07464214,0.22066745,[-2.574  1.255 -1.237 -3.427 -4.051],491.664398746143,181.53278,0.14477988,160.38791,539.0647,213.33572,10.592459,155137.67,True,-1,491.66443,11,,530.0292,749460,9.999995,0.8210635,1517,-2.6320887,16687,1.1031146,0.02006068,50.18181818181818,309.81128,0.10227237
9.999994,3715.062397480011,1.0675988,10.621707,829.8546,1.3636227,172.76569,0.07362815,0.17577188,[-2.575  1.254 -1.237 -3.427 -4.051],482.570862865032,176.12674,0.1239657,158.52373,506.62634,194.77292,10.709691,150532.1,True,-1,482.57083,11,,520.04944,750002,9.999994,0.80990964,1518,-2.6333003,16698,1.0356151,0.015979262,49.27272727272727,309.80518,0.09705443
9.999953,3717.132171392441,1.0887394,10.130992,529.84216,1.5907702,78.20591,0.062277585,0.3112715,[-2.574  1.253 -1.236 -3.43  -4.052],398.0210936727016,202.36394,0.14461549,66.317604,438.50455,234.62852,10.16881,141509.62,True,-1,398.02112,11,,210.02698,750451,9.999953,0.6850534,1519,-2.633309,16709,1.0857772,0.028297408,40.81818181818182,319.8152,0.09897631
9.9999895,3719.648900747299,2.7935755,1.0353849,629.84045,15.870375,106.37151,0.00022948936,4.9966884,[-2.573  1.253 -1.242 -3.43  -4.052],436.2015754381427,203.6176,1.4427614,112.5213,1542.6577,784.5599,2.6195366,2238218.5,True,-1,436.20157,11,,300.0104,750942,9.9999895,0.002524383,1520,-2.6326885,16720,10.624068,0.45424443,44.63636363636363,329.83005,0.25396144
9.999993,3722.5473268032074,1.0837992,10.564894,919.8544,1.6323214,148.21165,0.07280087,0.230043,[-2.569  1.257 -1.244 -3.429 -4.052],478.0206136095178,138.34189,0.14839286,189.83017,504.43323,157.83038,10.525785,179620.11,True,-1,478.0206,11,,590.0454,751479,9.999993,0.8008095,1521,-2.6331809,16731,1.0411842,0.020913,48.81818181818182,329.809,0.09852719
9.999994,3724.893426179886,24.105562,0.054364372,679.85034,261.55878,100.907646,0.00010022154,75.09009,[-2.571  1.258 -1.243 -3.428 -4.052],440.7607654185598,189.70943,23.77807,96.526085,8213.437,4642.3384,1.0276966,73826640.0,True,-1,440.76077,11,,339.99722,751975,9.999994,0.0011024369,1522,-2.630622,16742,202.3384,6.8263717,45.09090909090909,339.85312,2.1914146
10.0,3727.7798986434937,1.2217215,8.3883,849.85614,1.9248171,165.45514,0.028051754,0.50931174,[-2.574  1.253 -1.244 -3.413 -4.05 ],505.3068293632716,191.47668,0.17498338,173.90477,634.1314,274.75125,9.37136,242769.5,True,-1,505.30682,11,,510.00446,752542,10.0,0.30856928,1523,-2.6597562,16753,1.3113503,0.046301067,51.54545454545455,339.85168,0.11106558
9.999978,3730.2170333862305,3.3159058,1.7284943,849.83966,26.18946,119.128204,0.0067082923,7.2756863,[-2.557  1.244 -1.237 -3.4   -4.079],458.93979220951655,145.11569,2.38086,153.7092,1200.3011,408.623,1.8918494,1408702.5,True,-1,458.93982,11,,510.02808,753058,9.999978,0.07379121,1524,-2.6604888,16764,6.36392,0.66142607,46.90909090909091,339.81158,0.301446
10.0,3732.7945079803467,2.0060463,2.371093,1029.844,15.380316,148.18263,0.016967488,4.260341,[-2.557  1.251 -1.236 -3.398 -4.079],488.030245533368,107.73514,1.3982105,182.54616,1695.4423,876.33124,1.9962564,10647606.0,True,-1,488.03027,11,,689.9964,753606,10.0,0.18664236,1525,-2.6247277,16775,4.6392107,0.38730374,49.81818181818182,339.8476,0.18236785
9.999987,3735.632730484009,5.333494,0.53219396,679.8559,50.311424,136.38144,0.010333187,14.249179,[-2.555  1.249 -1.236 -3.378 -4.044],456.21102980672333,205.15764,4.5737658,106.97008,2215.4346,1074.0618,1.3517392,4613284.5,True,-1,456.21103,11,,360.0263,754119,9.999987,0.11366505,1526,-2.6292717,16786,20.669157,1.2953799,46.63636363636363,319.8296,0.4848631
9.999985,3737.940612077713,1.238675,8.685691,649.8551,2.6880732,106.37966,0.053771578,0.6911692,[-2.548  1.238 -1.234 -3.396 -4.048],436.2101967200371,196.2353,0.2443703,110.72765,531.5162,261.45633,8.388278,208981.92,True,-1,436.21017,11,,320.02457,754610,9.999985,0.59148735,1527,-2.6296716,16797,1.2664508,0.06283357,44.63636363636363,329.83054,0.11260683
10.0,3740.8800659179688,1.2582089,9.329162,969.8408,2.3380034,207.29375,0.06050683,0.4810037,[-2.544  1.234 -1.234 -3.4   -4.049],527.1116710066243,168.97424,0.21254577,203.79404,651.09863,262.21042,9.597367,234681.25,True,-1,527.1117,11,,650.0229,755201,10.0,0.66557515,1528,-2.6307442,16808,1.1790985,0.043727614,53.72727272727273,319.81793,0.114382625
9.99998,3742.8989746570587,1.0222081,10.945682,699.836,1.1367089,109.11885,0.084301814,0.054562297,[-2.543  1.235 -1.233 -3.394 -4.05 ],438.9305034119301,180.49893,0.10333717,122.36236,447.8639,188.79187,10.96875,141964.03,True,-1,438.93054,11,,370.02435,755695,9.99998,0.92731994,1529,-2.6317117,16819,1.0049626,0.0049602087,44.90909090909091,329.81165,0.09292801
10.0,3745.647574901581,1.0456742,10.640756,1179.8529,1.3901156,152.75433,0.0645474,0.18019159,[-2.543  1.236 -1.229 -3.395 -4.051],482.5714380961603,46.881927,0.12637416,247.13531,513.96423,70.98102,10.682779,223855.36,True,-1,482.57147,11,,850.03577,756237,10.0,0.7100214,1530,-2.632087,16830,1.0337611,0.016381055,49.27272727272727,329.8171,0.0950613
9.99989,3748.1251945495605,1.0232815,10.777537,469.84625,1.266351,55.496105,0.07306416,0.13998762,[-2.544  1.237 -1.225 -3.393 -4.051],365.2906653617854,191.78845,0.11512282,50.715687,373.18152,197.89778,10.797918,113421.766,True,-1,365.29065,11,,160.0517,756650,9.99989,0.80370575,1531,-2.63305,16841,1.0206413,0.012726147,37.54545454545455,309.79456,0.09302559
9.999989,3750.34970331192,1.2581475,8.241797,749.84216,2.3866572,108.19365,0.056741033,0.62139225,[-2.546  1.238 -1.226 -3.393 -4.052],428.02484949035113,151.12732,0.21696885,123.42462,540.86035,220.9675,8.842929,223664.17,True,-1,428.02487,11,,430.01096,757132,9.999989,0.62415135,1532,-2.6319926,16852,1.3346603,0.05649021,43.81818181818182,319.8312,0.11437705
9.999999,3752.919188976288,1.2260383,8.948876,859.85364,3.013145,127.29406,0.03508114,0.72135097,[-2.545  1.235 -1.226 -3.395 -4.051],447.12284624187106,129.60086,0.27392226,150.46262,595.2242,243.18912,8.17135,270915.53,True,-1,447.12283,11,,540.02484,757635,9.999999,0.38589254,1533,-2.6291525,16863,1.2292045,0.06557736,45.72727272727273,319.8288,0.11145803
9.999991,3755.1293737888336,1.3172961,7.589132,799.8425,2.856207,104.56066,0.029323272,0.76659137,[-2.547  1.237 -1.226 -3.389 -4.048],414.38071561541364,119.01932,0.25965518,135.94687,545.53955,189.94586,8.217185,213420.25,True,-1,414.38074,11,,490.02246,758102,9.999991,0.322556,1534,-2.6295238,16874,1.4494412,0.06969012,42.45454545454545,309.82007,0.119754195
10.0,3757.779501438141,1.3384056,7.9242115,829.85034,4.121292,196.39716,0.02639924,0.98979944,[-2.543  1.233 -1.221 -3.389 -4.048],506.20564195105726,199.76309,0.37466294,175.3138,623.9023,262.85226,7.110932,220465.73,True,-1,506.2056,11,,520.0419,758670,10.0,0.29039162,1535,-2.6261265,16885,1.3881507,0.08998177,51.63636363636363,309.8085,0.12167325
9.999981,3760.175614833832,1.015541,10.850409,749.85156,1.2083983,149.12575,0.0746086,0.10759197,[-2.541  1.233 -1.221 -3.39  -4.045],468.93332122180385,192.03226,0.1098544,139.96819,487.0266,208.22333,10.877901,145845.78,True,-1,468.93332,11,,430.044,759197,9.999981,0.8206946,1536,-2.6325405,16896,1.0137867,0.00978109,47.90909090909091,319.80756,0.0923219
10.0,3762.6573100090027,1.3708524,4.5415506,819.857,4.234929,119.106964,0.01794618,1.2988688,[-2.544  1.235 -1.221 -3.393 -4.051],448.93243478707086,146.18018,0.38499355,159.80379,757.6021,286.42776,5.796377,655975.25,True,-1,448.93243,11,,490.03152,759702,10.0,0.19740798,1537,-2.6353676,16907,2.4220803,0.11807898,45.90909090909091,329.82547,0.12462295
9.999982,3765.3215062618256,8.437641,0.28460163,579.8383,87.64305,106.40669,0.0025886297,25.05107,[-2.541  1.236 -1.223 -3.398 -4.054],426.2031418554806,212.08366,7.9675503,88.34878,2904.5134,1573.3425,1.120761,8274700.0,True,-1,426.20312,11,,260.04187,760182,9.999982,0.028474927,1538,-2.635857,16918,38.650517,2.27737,43.63636363636363,319.79645,0.7670584
10.0,3767.3772201538086,1.66643,2.639585,1089.8516,8.072399,133.65974,0.008404698,2.3432324,[-2.537  1.225 -1.222 -3.403 -4.055],453.47197931217755,51.01767,0.7338545,220.02048,1133.912,312.34088,3.6947134,3782947.8,True,-1,453.472,11,,770.0393,760692,10.0,0.09245168,1539,-2.6332684,16929,4.1673217,0.21302114,46.36363636363637,319.81223,0.15149365
9.999998,3770.460662841797,3.7509384,1.563647,779.8362,20.70501,156.40184,0.0024000155,5.6931787,[-2.533  1.228 -1.223 -3.402 -4.052],466.20270747331136,178.22913,1.8822737,150.5348,1654.2234,890.4234,3.3295798,2345448.5,True,-1,466.20267,11,,470.0353,761216,9.999998,0.02640017,1540,-2.634888,16940,7.034836,0.51756173,47.63636363636363,309.80087,0.34099442
9.999999,3773.4174361228943,1.181508,9.184211,809.84937,2.2882218,84.560425,0.042795032,0.5364272,[-2.534  1.222 -1.224 -3.415 -4.054],424.3955163477252,125.338806,0.20802018,126.23095,498.9632,171.67606,9.120051,200272.92,True,-1,424.3955,11,,470.01428,761694,9.999999,0.47074535,1541,-2.638522,16951,1.1977077,0.04876611,43.45454545454545,339.83508,0.10740983
9.999992,3775.9615042209625,1.106336,10.202188,739.84045,1.478626,140.94765,0.07060435,0.22472137,[-2.54   1.227 -1.208 -3.418 -4.057],450.7507964959492,177.5466,0.13442054,130.4887,511.0175,227.33203,10.56414,164176.42,True,-1,450.7508,11,,430.0373,762201,9.999992,0.7766478,1542,-2.641366,16962,1.0782001,0.020429216,46.09090909090909,309.80316,0.10057599
