InitialReturnMin,InitialReturnStd,J_sample_variance,EmpiricalD2,TimestepsSoFar,InitialReturnMax,EpRewMean,OptimizationReturnMax,ESSClassic,MeanEntropy,InitialReturnMean,MinIWNorm,MaxIW,Iteration,MeanIWNorm,EpLenMean,MinIW,OptimizationReturnMean,MeanIW,EpisodesSoFar,OptimizationReturnMin,LearnableVariance,TimeElapsed,ReturnStepMax,StdIW,EpThisIter,VarianceInit,ReturnMeanIW,Bound,MaxIWNorm,Weights,StdIWNorm,InitialBound,ESSRenyi,ReturnStepMaxmin
369.89624,103.24447,172599.69,1.0236561,1046704,679.86633,515.290308305376,309.9701,10.893791,-2.8124998,515.29034,0.07648829,1.1738039,1817,0.094283536,52.54545454545455,0.8413712,145.39406,1.0371189,19987,,True,4212.523807287216,9.999999,0.10240492,11,-1,529.61755,275.6081,0.10670945,[-3.109  1.056 -2.953 -0.874 -4.232],0.009309539,264.233,10.745796,9.999999
299.81757,130.03938,137003.73,1.079129,1047308,749.75854,538.9186794980695,449.94098,10.488077,-2.812842,538.9187,0.067370884,1.4728867,1818,0.09506705,54.90909090909091,0.7410797,239.10112,1.0457375,19998,,True,4214.820111274719,9.999999,0.23103456,11,-1,569.924,282.31174,0.1338988,[-3.108  1.055 -2.954 -0.873 -4.231],0.021003144,262.052,10.193406,9.999999
419.8263,64.113945,368141.97,1.2942895,1047858,599.8596,489.85146798003296,180.03333,8.164811,-2.8122802,489.85147,0.07122373,3.4367168,1819,0.12423795,50.0,0.783461,70.02518,1.3666174,20009,,True,4217.328015089035,10.0,0.80531347,11,-1,656.09717,404.089,0.3124288,[-3.108  1.057 -2.954 -0.874 -4.232],0.073210314,268.33865,8.498872,10.0
429.79926,59.431656,2704058.0,15.267526,1048396,589.808,478.9244479789984,160.00873,1.321622,-2.8116472,478.92444,0.011528003,34.82974,1820,0.3314648,48.90909090909091,0.12680803,49.1252,3.6461127,20020,,True,4219.972353696823,10.0,9.866832,11,-1,1601.0676,750.03876,3.1663399,[-3.11   1.058 -2.961 -0.877 -4.231],0.89698476,261.1234,0.7204835,10.0
289.79062,114.04052,114285.73,1.0204704,1048877,609.8335,427.10275719114674,320.04288,10.940398,-2.8122876,427.10275,0.08432853,1.1531777,1821,0.09386521,43.72727272727273,0.92761385,137.31215,1.0325173,20031,,True,4223.139485120773,10.0,0.07620836,11,-1,441.29504,213.80585,0.10483434,[-3.106  1.063 -2.963 -0.884 -4.231],0.006928033,201.90685,10.779343,10.0
429.75513,93.46825,175873780.0,729.7876,1049461,679.8881,520.7397012114549,250.133,1.1325732,-2.8109138,520.7397,0.00016835457,303.82,1822,2.6746864,53.09090909090909,0.0018519002,90.984566,29.42155,20042,,True,4225.926150083542,9.999999,86.84291,11,-1,12745.737,5963.3125,27.62,[-3.108  1.063 -2.964 -0.884 -4.231],7.89481,269.67444,0.015072878,9.999999
289.82846,152.26558,150954.27,1.0568595,1050041,829.881,517.117279106079,540.0525,10.451205,-2.8122315,517.11725,0.060619067,1.4876759,1823,0.09302562,52.72727272727273,0.66680974,227.2888,1.0232818,20053,,True,4229.39889383316,9.999998,0.23448612,11,-1,549.8286,234.78278,0.13524327,[-3.103  1.06  -2.959 -0.889 -4.23 ],0.02131692,210.66345,10.4081955,9.999998
289.79996,106.967155,133115.62,1.0620227,1050576,629.886,476.1884647616807,340.08603,10.403673,-2.8127463,476.18848,0.07047053,1.6017648,1824,0.09961839,48.63636363636363,0.7751758,186.38852,1.0958023,20064,,True,4231.809020280838,10.0,0.2623499,11,-1,525.4451,285.73956,0.14561498,[-3.101  1.06  -2.958 -0.89  -4.231],0.02384999,243.58766,10.3575945,10.0
299.81207,106.98008,46186876.0,65.440285,1051122,649.8741,486.2180753769133,350.062,1.3189683,-2.8128746,486.21805,0.0014407734,83.28273,1825,0.79235137,49.63636363636363,0.015848506,186.40599,8.715865,20075,,True,4234.07346868515,9.999999,23.613163,11,-1,4705.469,2764.1313,7.5711575,[-3.103  1.06  -2.962 -0.889 -4.232],2.1466513,246.23618,0.16809218,9.999999
319.86737,95.46796,890901.7,4.0034657,1051699,639.8402,514.3834030717198,319.97284,4.009113,-2.8133523,514.38336,0.006222285,8.866738,1826,0.17481445,52.45454545454545,0.06844513,194.51602,1.9229587,20086,,True,4236.5760753154755,9.999994,2.5392878,11,-1,1052.4136,579.6556,0.80606717,[-3.107  1.051 -2.959 -0.885 -4.232],0.23084436,278.10675,2.7476194,9.999994
429.7945,68.64776,226996.9,1.0986515,1052275,629.8103,513.4601227130877,200.01581,9.863428,-2.812775,513.46014,0.042669564,1.4911314,1827,0.09387981,52.36363636363637,0.4693652,83.66564,1.0326778,20097,,True,4239.4660449028015,9.999999,0.35054925,11,-1,542.34314,298.5682,0.13555741,[-3.112  1.047 -2.961 -0.882 -4.232],0.031868115,280.8872,10.012274,9.999999
429.80927,76.81183,215897.55,1.013693,1052867,649.8488,528.0061019673246,220.03955,10.921572,-2.814235,528.0061,0.07534289,1.1443572,1828,0.092161626,53.81818181818182,0.8287718,98.19683,1.0137779,20108,,True,4241.976660013199,9.999999,0.08590843,11,-1,537.33215,295.7222,0.10403248,[-3.114  1.049 -2.963 -0.883 -4.232],0.0078098583,288.0335,10.851412,9.999999
299.84387,132.21008,165799.05,1.1287364,1053473,729.7555,540.7397046504427,429.91162,9.951105,-2.8145487,540.7397,0.054667577,1.8664843,1829,0.09541061,55.09090909090909,0.60134333,240.89584,1.0495167,20119,,True,4244.696696281433,10.0,0.34073734,11,-1,593.35736,307.05634,0.1696804,[-3.114  1.049 -2.963 -0.883 -4.233],0.030976126,271.2596,9.745411,10.0
299.8318,107.89927,152330.17,1.1834779,1054033,739.7808,498.93346430146903,439.94904,8.377958,-2.8143559,498.9335,0.052856717,2.967895,1830,0.10802634,50.90909090909091,0.5814239,199.1017,1.1882898,20130,,True,4247.766439437866,9.999999,0.66477233,11,-1,549.0934,251.90457,0.26980865,[-3.113  1.049 -2.962 -0.885 -4.233],0.06043385,225.75131,9.29464,9.999999
429.82343,100.57425,230812.3,1.0334806,1054611,749.7866,515.2860398457389,319.9632,10.741276,-2.814795,515.2861,0.06955769,1.3056257,1831,0.09418099,52.54545454545455,0.7651346,85.462616,1.0359908,20141,,True,4250.722316026688,9.999999,0.16078565,11,-1,530.5917,249.11777,0.11869325,[-3.112  1.048 -2.961 -0.886 -4.233],0.014616878,238.40903,10.643644,9.999999
299.81406,124.71334,219718.53,1.1845244,1055193,809.82776,518.8989503128163,510.0137,9.388052,-2.8132627,518.8989,0.05835877,2.2844758,1832,0.11303339,52.90909090909091,0.64194643,219.0849,1.2433673,20152,,True,4253.481315612793,9.999993,0.5152136,11,-1,651.0512,325.57898,0.20767963,[-3.111  1.048 -2.961 -0.885 -4.234],0.0468376,219.85022,9.2864275,9.999993
429.79272,145.91402,540150.9,1.641398,1055831,949.8821,569.8432354863113,520.08936,8.783942,-2.8132076,569.8432,0.056528866,2.6860876,1833,0.14132322,58.0,0.6218175,140.0505,1.5545554,20163,,True,4256.196105480194,9.999999,0.7808222,11,-1,866.615,417.22238,0.24418978,[-3.115  1.048 -2.964 -0.886 -4.232],0.07098384,219.07605,6.7016044,9.999999
299.83878,132.72842,4248163.5,8.976331,1056399,789.6863,506.19991780411414,489.8475,1.4476494,-2.8109052,506.19992,0.018088158,25.175573,1834,0.25127798,51.63636363636363,0.19896974,206.36115,2.7640576,20174,,True,4258.684134483337,10.0,7.100199,11,-1,1495.203,621.5211,2.2886887,[-3.111  1.049 -2.962 -0.889 -4.232],0.6454727,214.58896,1.225445,10.0
439.86462,145.0316,288800.6,1.1432248,1057023,899.86816,557.1220419258115,460.00354,9.961002,-2.8121643,557.122,0.052926313,1.5963451,1835,0.101474814,56.72727272727273,0.58218944,117.257416,1.116223,20185,,True,4261.413605451584,9.999999,0.36050117,11,-1,614.6386,259.3396,0.14512229,[-3.108  1.053 -2.966 -0.896 -4.23 ],0.032772835,224.82373,9.621904,9.999999
419.79346,144.67722,412274.66,1.713972,1057642,909.88074,552.571497888017,490.08728,5.80837,-2.8096905,552.5715,0.022794472,3.8315973,1836,0.112598985,56.27272727272727,0.2507392,132.77803,1.2385888,20196,,True,4264.100823640823,9.999997,1.1709864,11,-1,714.53723,274.6558,0.34832704,[-3.11   1.052 -2.966 -0.894 -4.231],0.10645331,216.5758,6.4178414,9.999997
419.7874,152.42943,355764.1,1.3198577,1058289,889.86505,578.0220354712109,470.07764,9.32623,-2.8098068,578.02203,0.03721301,1.9776497,1837,0.10735934,58.81818181818182,0.4093431,158.23462,1.1809529,20207,,True,4267.014988183975,10.0,0.500297,11,-1,708.7249,331.2075,0.17978634,[-3.111  1.048 -2.964 -0.893 -4.229],0.045481548,249.4176,8.334231,10.0
309.85034,121.89551,3483065.2,5.992717,1058866,799.87195,514.374180164689,490.0216,1.8830502,-2.8112874,514.3742,0.003356453,22.13136,1838,0.25385216,52.45454545454545,0.036920983,204.52383,2.7923734,20218,,True,4269.576818704605,9.999999,6.1442275,11,-1,1484.6119,761.5398,2.011942,[-3.109  1.051 -2.965 -0.894 -4.229],0.5585662,219.00192,1.8355615,9.999999
299.82233,118.548294,153373.16,1.1906705,1059458,739.8782,528.0426098159493,440.05585,9.513771,-2.8111496,528.0426,0.030820534,2.2119422,1839,0.106037855,53.81818181818182,0.33902586,228.22028,1.1664164,20229,,True,4272.569740772247,10.0,0.46102077,11,-1,592.1562,294.02643,0.20108566,[-3.118  1.05  -2.972 -0.89  -4.23 ],0.04191098,254.8245,9.238492,10.0
309.83276,151.54231,384567.47,1.4545246,1060067,899.7361,543.4640177716997,589.9033,8.485591,-2.8124676,543.46405,0.005312272,2.848557,1840,0.116527006,55.36363636363637,0.05843499,233.63126,1.2817969,20240,,True,4275.597193002701,9.999999,0.6977439,11,-1,745.47864,344.77344,0.25895974,[-3.116  1.05  -2.974 -0.887 -4.23 ],0.06343126,211.21448,7.5626082,9.999999
299.81885,150.0828,528173.2,1.8418663,1060617,849.77124,489.826061513523,549.9524,6.7124815,-2.8125005,489.82608,0.030177811,3.8190887,1841,0.11687216,50.0,0.3319559,190.00719,1.2855937,20251,,True,4278.265328645706,9.999998,1.0274606,11,-1,713.2592,287.38596,0.3471899,[-3.115  1.049 -2.975 -0.889 -4.231],0.093405515,176.02725,5.9722033,9.999998
289.8611,95.37056,896587260.0,463.94833,1061151,659.8551,475.26858622109955,369.994,1.0855498,-2.8169267,475.2686,0.00020752665,326.01688,1842,2.8083696,48.54545454545455,0.0022827932,185.40747,30.892061,20262,,True,4280.733367919922,10.0,93.35903,11,-1,17742.133,12493.663,29.6379,[-3.115  1.049 -2.974 -0.885 -4.231],8.487185,231.60097,0.023709537,10.0
299.85028,154.19566,2694207.0,4.9881253,1061682,899.79736,472.5610699638439,599.9471,1.6996555,-2.8207748,472.56107,0.008473267,19.156744,1843,0.20813225,48.27272727272727,0.093205936,172.7108,2.2894545,20273,,True,4283.963426828384,9.999991,5.3555136,11,-1,1232.1442,490.04376,1.7415222,[-3.127  1.053 -2.99  -0.88  -4.236],0.48686486,140.28891,2.2052374,9.999991
299.83246,97.9177,235129.36,1.5058004,1062259,649.8439,514.3885690017305,350.0114,6.8572984,-2.821533,514.3886,0.039791893,3.377932,1844,0.115453936,52.45454545454545,0.4377108,214.5561,1.2699933,20284,,True,4286.841229200363,9.999996,0.9871126,11,-1,666.0244,371.55377,0.30708474,[-3.122  1.056 -2.99  -0.88  -4.24 ],0.089737505,274.41785,7.305085,9.999996
309.8663,87.7815,1395485000.0,1184.825,1062833,629.87744,511.651279110738,320.01114,1.0096438,-2.8210433,511.65128,0.00018974648,370.11847,1845,3.0735521,52.18181818181818,0.0020872112,201.78497,33.809074,20295,,True,4289.857500076294,9.999999,106.350525,11,-1,21267.541,13261.23,33.647133,[-3.125  1.056 -2.992 -0.878 -4.24 ],9.668229,279.05365,0.009284072,9.999999
289.82205,140.04274,226753.16,1.2516435,1063389,789.87695,495.2852625362547,500.0549,5.1839395,-2.821753,495.28528,0.0500954,5.803028,1846,0.12253163,50.54545454545455,0.5510494,205.46323,1.3478479,20306,,True,4292.957118272781,9.999999,1.4276619,11,-1,644.2986,317.97455,0.527548,[-3.132  1.046 -2.99  -0.874 -4.24 ],0.12978745,203.60388,8.7884445,9.999999
289.7926,97.30241,776361.3,4.947247,1063937,639.8384,488.0067174509855,350.04578,5.0265865,-2.8212633,488.00674,0.0007279027,6.8478513,1847,0.19324912,49.81818181818182,0.008006929,198.21413,2.1257403,20317,,True,4295.581953287125,9.999998,2.3173141,11,-1,1068.9542,543.41956,0.62253195,[-3.127  1.045 -2.981 -0.872 -4.241],0.21066493,251.73074,2.2234588,9.999998
299.8468,88.44948,401032.28,2.0509956,1064479,649.8926,482.5861851845671,350.04578,5.074312,-2.8237562,482.5862,0.011780333,6.4818034,1848,0.13795272,49.27272727272727,0.12958366,182.7394,1.51748,20328,,True,4298.068043708801,9.999999,1.6398487,11,-1,759.1408,415.4458,0.58925486,[-3.125  1.049 -2.981 -0.872 -4.24 ],0.14907715,242.59744,5.363249,9.999999
419.80664,154.36574,296825.66,1.178157,1065138,889.7918,588.9114555136266,469.98517,8.799796,-2.8239748,588.9115,0.046297036,2.5792503,1849,0.0954399,59.90909090909091,0.5092674,169.1048,1.0498389,20339,,True,4300.722451210022,9.999996,0.52494997,11,-1,635.9777,279.33014,0.23447731,[-3.121  1.051 -2.974 -0.87  -4.243],0.047722723,260.3341,9.3366165,9.999996
299.86954,191.82547,244015.33,1.1010418,1065694,959.7326,495.2786887706177,659.86304,9.81611,-2.8244886,495.2787,0.068566896,1.9953411,1850,0.110209726,50.54545454545455,0.75423586,195.40913,1.212307,20350,,True,4303.094964981079,9.999996,0.42101625,11,-1,621.3288,249.44995,0.18139465,[-3.121  1.053 -2.974 -0.87  -4.243],0.038274206,140.87393,9.990538,9.999996
439.75024,101.45767,356093.97,1.4406408,1066289,759.7057,530.7415349524509,319.95544,7.8362017,-2.8245604,530.7416,0.02102103,2.9088216,1851,0.104603626,54.09090909090909,0.23123133,90.991295,1.15064,20361,,True,4305.38668012619,10.0,0.73112404,11,-1,646.21204,309.48923,0.26443833,[-3.118  1.052 -2.97  -0.869 -4.243],0.066465825,250.20166,7.635491,10.0
289.82416,135.11243,149996.86,1.0982746,1066831,769.81635,482.548064566046,479.9922,9.716568,-2.824316,482.54803,0.06685785,2.2789552,1852,0.10639098,49.27272727272727,0.7354363,192.72389,1.1703007,20372,,True,4307.7685396671295,9.999994,0.42533135,11,-1,559.8264,261.91177,0.20717776,[-3.12   1.051 -2.969 -0.866 -4.243],0.03866649,198.27454,10.01571,9.999994
289.8155,154.5314,126892.08,1.0105369,1067441,739.87854,544.3877453964017,450.06305,10.815019,-2.8239439,544.38776,0.07251642,1.3319051,1853,0.09095745,55.45454545454545,0.79768056,254.57227,1.000532,20383,,True,4310.458025693893,9.999998,0.13085343,11,-1,556.6806,282.0267,0.12108229,[-3.117  1.051 -2.966 -0.866 -4.243],0.011895766,271.1695,10.885303,9.999998
419.79492,113.7246,164117400.0,212.61777,1068021,799.88745,517.1279015161709,380.09253,1.0330222,-2.8244631,517.12787,0.000206365,314.03967,1854,2.6380606,52.72727272727273,0.002270015,97.332985,29.018665,20394,,True,4312.568800210953,9.999999,90.13727,11,-1,12493.04,8186.0093,28.549063,[-3.119  1.052 -2.968 -0.867 -4.243],8.194298,221.74991,0.051736034,9.999999
299.84705,82.84219,109084.4,1.0103399,1068555,609.8132,475.27096995641574,309.96613,10.932549,-2.8236327,475.271,0.07875055,1.1600313,1855,0.09254859,48.54545454545455,0.86625606,175.42393,1.0180343,20405,,True,4315.990366220474,9.999998,0.07996417,11,-1,481.3895,255.03984,0.105457395,[-3.109  1.058 -2.965 -0.876 -4.243],0.0072694705,250.08253,10.887425,9.999998
429.8479,109.25906,231073.66,1.0354964,1069149,739.6362,529.8433129115027,309.78833,10.592712,-2.8252857,529.8433,0.07316303,1.5229921,1856,0.09466104,54.0,0.80479336,99.99541,1.0412713,20416,,True,4318.981865406036,10.0,0.20417835,11,-1,546.7638,268.82974,0.13845384,[-3.109  1.058 -2.964 -0.876 -4.243],0.01856167,256.71454,10.622925,10.0
299.85403,109.161316,133651.77,1.0917393,1069716,679.882,505.298361198868,380.02798,10.42364,-2.824593,505.29837,0.06230938,1.4943362,1857,0.097407416,51.54545454545455,0.68540317,205.44434,1.0714816,20427,,True,4321.351765871048,10.0,0.25195456,11,-1,546.23413,283.90753,0.13584876,[-3.109  1.059 -2.965 -0.877 -4.244],0.02290496,254.2353,10.075665,10.0
289.7955,143.81633,122624.15,1.0118438,1070243,809.85754,468.9476360253375,520.062,10.873953,-2.8272445,468.94766,0.07677166,1.150155,1858,0.09423559,47.90909090909091,0.84448826,179.15215,1.0365915,20438,,True,4323.1110100746155,9.999998,0.11160503,11,-1,489.12302,188.29752,0.10455954,[-3.109  1.058 -2.963 -0.875 -4.244],0.010145912,169.88791,10.8712435,9.999998
299.85745,185.9533,358648.4,1.688171,1070866,1029.7485,556.207472716895,729.8911,6.662037,-2.826936,556.20746,0.028237399,3.761284,1859,0.11940717,56.63636363636363,0.31061137,256.35,1.3134786,20449,,True,4326.2732055187225,9.999999,1.0598937,11,-1,738.5158,244.44559,0.34193492,[-3.108  1.057 -2.962 -0.875 -4.246],0.096353985,175.9477,6.5159273,9.999999
289.8134,111.13695,121174.25,1.0323573,1071404,649.8269,478.94728684755484,360.01352,10.837644,-2.8274229,478.9473,0.07018477,1.2166579,1860,0.09584517,48.90909090909091,0.77203244,189.13393,1.0542969,20460,,True,4328.719512939453,9.999997,0.12904152,11,-1,507.75467,263.93878,0.11060526,[-3.109  1.054 -2.959 -0.873 -4.246],0.011731047,238.98282,10.655226,9.999997
299.8404,86.675476,187334.66,1.2426951,1071961,619.7572,496.2190164048576,319.9168,9.37122,-2.8281007,496.21902,0.04787869,2.1887548,1861,0.11029887,50.63636363636363,0.52666557,196.37862,1.2132875,20471,,True,4331.396195173264,9.999998,0.505821,11,-1,632.01917,376.89407,0.19897771,[-3.107  1.054 -2.955 -0.874 -4.246],0.045983724,267.3585,8.851728,9.999998
429.76416,210.65498,4360253.0,4.334079,1072629,1139.7272,597.0881076552357,709.963,4.2164087,-2.8313289,597.08813,0.016505877,8.565461,1862,0.21166979,60.72727272727273,0.18156463,167.32396,2.3283675,20482,,True,4333.966203451157,9.999998,2.9533165,11,-1,1690.2822,814.0916,0.7786783,[-3.105  1.051 -2.949 -0.872 -4.247],0.2684833,176.216,2.538025,9.999998
299.86072,126.72152,1412796.4,6.2296596,1073153,759.89496,466.19757779365483,460.03424,4.4123554,-2.831813,466.19754,0.016469266,12.436562,1863,0.27987623,47.63636363636363,0.18116193,166.33685,3.0786386,20493,,True,4336.4481112957,9.999999,3.7617373,11,-1,1467.9807,767.5987,1.1305965,[-3.103  1.049 -2.948 -0.874 -4.25 ],0.3419761,185.5878,1.7657466,9.999999
429.77405,84.88697,1229164.0,5.371199,1073698,709.8248,485.2870805178182,280.05078,2.744055,-2.8319027,485.2871,0.002135832,15.637508,1864,0.22312264,49.54545454545455,0.023494152,55.51304,2.4543488,20504,,True,4339.050006151199,9.999999,4.257192,11,-1,1123.246,515.7602,1.4215918,[-3.104  1.05  -2.947 -0.87  -4.251],0.38701752,223.16693,2.0479598,9.999999
429.7948,57.35218,424809.9,1.8731402,1074248,589.8386,489.83528246263813,160.04382,5.6612244,-2.8293376,489.83527,0.008963964,4.9345675,1865,0.13023058,50.0,0.0986036,60.04048,1.4325364,20515,,True,4341.391487598419,9.999999,1.3911417,11,-1,697.8231,399.71924,0.44859704,[-3.102  1.051 -2.949 -0.875 -4.251],0.12646742,272.02292,5.8724914,9.999999
299.84546,181.33794,411171.72,1.6421387,1074822,1039.8248,511.65138399554576,739.9794,7.9006305,-2.830232,511.6514,0.027609913,3.083971,1866,0.12928039,52.18181818181818,0.30370903,211.80592,1.4220842,20526,,True,4344.514931201935,9.999999,0.8906994,11,-1,767.05994,275.0041,0.280361,[-3.092  1.049 -2.936 -0.872 -4.248],0.08097267,127.67062,6.6985817,9.999999
419.75543,76.96058,1042554.44,4.5433393,1075403,649.79834,518.0143452591366,230.04291,3.0185452,-2.831175,518.01434,0.0017448618,12.363603,1867,0.19738008,52.81818181818182,0.01919348,98.25891,2.1711807,20537,,True,4347.352816820145,10.0,3.5305157,11,-1,1085.3605,573.896,1.123964,[-3.091  1.051 -2.938 -0.875 -4.249],0.320956,278.06042,2.4211266,10.0
299.82446,221.93391,4795811.0,4.423928,1076028,989.8976,558.0168274795469,690.0731,2.9427993,-2.8301036,558.01685,0.019590588,12.472152,1868,0.18726058,56.81818181818182,0.21549647,258.19235,2.0598664,20548,,True,4350.465932846069,10.0,3.4084022,11,-1,1469.9167,701.0633,1.133832,[-3.091  1.054 -2.939 -0.872 -4.25 ],0.30985475,192.47293,2.486478,10.0
289.79828,145.1754,122891.1,1.0700572,1076596,739.82007,506.1830349076539,450.0218,10.363501,-2.8302,506.183,0.0540179,1.4069583,1869,0.094551474,51.63636363636363,0.5941969,216.38477,1.0400661,20559,,True,4353.591762304306,9.999996,0.25775436,11,-1,531.7962,249.19183,0.12790531,[-3.088  1.058 -2.937 -0.871 -4.249],0.023432216,232.98639,10.279825,9.999996
299.80426,109.847435,171222.61,1.3091342,1077155,709.74524,497.987312972958,409.94098,8.5447035,-2.830072,497.9873,0.02890595,1.9992405,1870,0.10289869,50.81818181818182,0.31796545,198.18304,1.1318854,20570,,True,4356.3561680316925,9.999999,0.60674447,11,-1,587.3445,287.467,0.18174915,[-3.088  1.057 -2.937 -0.872 -4.249],0.055158585,235.89655,8.402499,9.999999
429.83405,99.96305,301804.03,1.2916251,1077746,759.5896,527.0990519268498,329.75555,8.98631,-2.8296857,527.09906,0.040964752,2.4784107,1871,0.1067656,53.72727272727273,0.45061228,97.26501,1.1744214,20581,,True,4359.018114566803,9.999999,0.55594206,11,-1,632.47095,313.68692,0.22531007,[-3.087  1.06  -2.936 -0.873 -4.249],0.05054019,246.60202,8.516403,9.999999
439.78333,97.38488,934601.8,3.312094,1078352,739.8589,540.7660813878312,300.07556,3.969326,-2.8334057,540.7661,0.004519573,9.133917,1872,0.18513884,55.09090909090909,0.049715303,100.98276,2.0365274,20592,,True,4361.469686031342,10.0,2.7103808,11,-1,1036.9998,539.7787,0.8303561,[-3.087  1.057 -2.935 -0.872 -4.249],0.24639827,267.5551,3.3211617,10.0
289.85306,162.91776,484375.3,1.6294339,1079004,819.89355,582.5520699233338,530.0405,5.996658,-2.8323991,582.55206,0.020843202,4.6013412,1873,0.12153112,59.27272727272727,0.22927521,292.699,1.3368422,20603,,True,4365.01345705986,9.999998,1.2211123,11,-1,756.27905,369.80075,0.41830376,[-3.088  1.063 -2.94  -0.873 -4.252],0.11101021,279.78638,6.750811,9.999998
299.8366,157.29704,135451.62,1.0490237,1079589,859.8435,521.6641163076702,560.0069,10.649248,-2.8331366,521.66406,0.070418015,1.4354547,1874,0.09374163,53.18181818181818,0.7745981,221.82748,1.031158,20614,,True,4368.133034706116,10.0,0.18714015,11,-1,545.99536,220.78726,0.13049589,[-3.086  1.065 -2.941 -0.876 -4.251],0.017012743,204.14587,10.48594,10.0
299.78726,140.1327,169092.67,1.2488427,1080148,769.83734,498.0268099467149,470.05008,9.693925,-2.8335042,498.02682,0.052420422,1.886271,1875,0.10979993,50.81818181818182,0.57662463,198.23955,1.2077991,20625,,True,4371.06661605835,10.0,0.44333157,11,-1,595.73804,278.04907,0.17147918,[-3.086  1.065 -2.941 -0.876 -4.252],0.04030287,213.74554,8.808155,10.0
289.79437,176.56694,187581.45,1.100169,1080776,989.6701,560.7328918494712,699.87573,10.151097,-2.8328922,560.73285,0.05656434,1.8446066,1876,0.100167654,57.09090909090909,0.6222077,270.93854,1.1018443,20636,,True,4373.928239583969,10.0,0.31863463,11,-1,611.5083,228.18127,0.16769151,[-3.085  1.063 -2.94  -0.875 -4.252],0.028966784,195.27301,9.998465,10.0
299.815,71.08417,117768.45,1.0340956,1081273,509.88403,441.67295383537345,210.06903,10.816273,-2.8342288,441.67294,0.08024023,1.313737,1877,0.09615365,45.18181818181818,0.8826425,141.85796,1.0576901,20647,,True,4376.3080995082855,9.999999,0.1378495,11,-1,464.4814,273.0113,0.11943065,[-3.085  1.062 -2.94  -0.876 -4.252],0.012531775,253.38582,10.637314,9.999999
309.82764,102.23093,130982.0,1.0524007,1081810,619.8266,478.03069249043614,309.99896,10.602361,-2.8335207,478.03067,0.066319205,1.3807135,1878,0.093610354,48.81818181818182,0.7295112,168.20305,1.0297137,20658,,True,4379.13071680069,9.999999,0.1994162,11,-1,497.56912,262.76266,0.12551941,[-3.086  1.063 -2.941 -0.876 -4.253],0.018128745,249.14456,10.452292,9.999999
299.827,95.77965,114751.89,1.0170884,1082383,629.83997,510.7496329413067,330.01297,10.897057,-2.8357835,510.74963,0.07830261,1.157808,1879,0.09275479,52.09090909090909,0.86132866,210.92262,1.0203027,20669,,True,4381.671516895294,9.999999,0.09916864,11,-1,525.35254,290.78986,0.10525527,[-3.084  1.063 -2.941 -0.876 -4.252],0.009015331,278.16583,10.815186,9.999999
299.82654,97.52267,132077.92,1.1299285,1082881,629.8239,442.59976367479817,329.99738,10.175254,-2.8363016,442.5998,0.061127454,1.6227543,1880,0.09872487,45.27272727272727,0.67240196,142.77322,1.0859736,20680,,True,4384.214148044586,9.999999,0.3091772,11,-1,486.5594,239.3335,0.14752312,[-3.086  1.063 -2.944 -0.876 -4.255],0.028107017,210.02187,9.735129,9.999999
429.81506,119.71198,19763466.0,44.573936,1083533,759.8462,582.5545646073118,330.03113,1.4399933,-2.8361819,582.55457,0.00055956526,68.63975,1881,0.6852722,59.27272727272727,0.006155218,152.73949,7.5379944,20691,,True,4386.9282693862915,10.0,19.42248,11,-1,4271.5273,2398.1924,6.2399774,[-3.087  1.061 -2.945 -0.875 -4.255],1.7656801,301.96277,0.24678099,10.0
299.85693,120.15916,163468.61,1.2133719,1084108,769.891,512.5943487638178,470.03406,10.104878,-2.8375485,512.59436,0.035514176,1.6131388,1882,0.10433772,52.27272727272727,0.39065593,212.73741,1.147715,20702,,True,4389.870913028717,10.0,0.34159353,11,-1,608.02313,294.8565,0.14664899,[-3.093  1.057 -2.944 -0.867 -4.255],0.03105396,228.29327,9.065646,10.0
439.75754,94.05354,289023.47,1.1592224,1084670,779.87604,500.75472454568194,340.1185,10.150531,-2.8372722,500.7547,0.06822582,2.0688446,1883,0.10378976,51.09090909090909,0.75048405,60.997192,1.1416874,20713,,True,4392.260640621185,9.999999,0.33027595,11,-1,569.0592,258.99026,0.18807678,[-3.092  1.059 -2.946 -0.869 -4.256],0.030025087,212.76645,9.48912,9.999999
299.81348,87.480896,146998.03,1.2698755,1085207,659.84717,478.01723544439795,360.0337,8.484319,-2.8374264,478.0172,0.051717516,2.8819473,1884,0.103607506,48.81818181818182,0.56889266,178.20377,1.1396824,20724,,True,4394.51682806015,9.999999,0.62058777,11,-1,548.3971,273.81436,0.26199523,[-3.094  1.058 -2.946 -0.869 -4.256],0.05641707,234.35255,8.662267,9.999999
299.81644,160.11803,12276543.0,5.2780094,1085811,899.693,538.9296846863411,599.8766,2.128532,-2.836516,538.9297,0.0088886665,19.189297,1885,0.23580188,54.90909090909091,0.097775325,239.11327,2.5938208,20735,,True,4397.253842592239,10.0,5.2953863,11,-1,2035.9102,1272.6393,1.7444816,[-3.095  1.058 -2.944 -0.87  -4.256],0.48139876,206.69604,2.084119,10.0
