LearnableVariance,Bound,InitialReturnStd,EpRewMean,VarianceInit,EmpiricalD2,OptimizationReturnMean,MinIWNorm,TimeElapsed,MeanIW,InitialReturnMin,ESSClassic,ReturnStepMax,Weights,ReturnMeanIW,ReturnStepMaxmin,InitialReturnMax,InitialBound,MaxIW,J_sample_variance,StdIW,OptimizationReturnMax,ESSRenyi,TimestepsSoFar,InitialReturnMean,StdIWNorm,OptimizationReturnMin,Iteration,EpLenMean,EpThisIter,MeanEntropy,MinIW,MeanIWNorm,EpisodesSoFar,MaxIWNorm
True,30.468384,61.02742,118.1036836233668,-1,1.04007,68.181656,0.083073296,4378.324328660965,1.1642025,49.922024,10.590631,9.999993,[-0.851 -1.956 -0.432 -0.951 -5.823],135.8909,9.999993,279.93216,14.731888,1.7274348,8440.942,0.22888945,230.01013,10.576211,430048,118.10369,0.02080813,,2928,12.818181818181818,11,-4.4037466,0.9138062,0.105836585,32208,0.15703952
True,95.653305,53.99869,135.3788736181961,-1,1.9490733,85.45179,0.023053858,4379.7626304626465,1.5169238,49.927082,7.1074243,9.9999695,[-0.851 -1.952 -0.432 -0.949 -5.823],224.50476,9.9999695,249.93436,43.084496,3.726543,49635.855,1.1226028,200.00728,5.6437078,430208,135.37888,0.10205481,,2929,14.545454545454545,11,-4.404302,0.25359243,0.13790217,32219,0.33877665
True,41.322884,36.297565,99.01186636730708,-1,1.0702745,39.083706,0.050091665,4381.273466587067,1.1368644,59.928158,10.077136,9.999729,[-0.851 -1.952 -0.432 -0.946 -5.823],113.880066,9.999729,189.9256,28.877197,1.9841228,7105.761,0.34403998,129.99744,10.277738,430328,99.01186,0.031276364,,2930,10.909090909090908,11,-4.404292,0.5510083,0.10335131,32230,0.1803748
True,23.801636,82.474976,127.19719383356163,-1,1.2460523,77.27546,0.028804725,4382.633143663406,1.10397,49.921738,8.747176,9.9999695,[-0.852 -1.957 -0.433 -0.948 -5.823],163.92635,9.9999695,339.9361,1.6674805,2.3724475,26714.12,0.56025654,290.01434,8.82788,430479,127.1972,0.050932415,,2931,13.727272727272727,11,-4.404277,0.31685197,0.100360915,32241,0.21567705
True,25.834259,93.07937,140.83266247982553,-1,1.2166142,80.90797,0.05859736,4384.3620064258575,1.21403,59.924686,9.909296,9.999991,[-0.85  -1.959 -0.433 -0.95  -5.823],192.80579,9.999991,409.93658,-10.546463,1.9598931,43899.992,0.4027741,350.0119,9.041486,430645,140.83266,0.03661583,,2932,15.090909090909092,11,-4.404058,0.64457095,0.11036637,32252,0.17817211
True,53.39332,43.976746,105.3770383214529,-1,1.1914542,55.450623,0.06671257,4385.75332069397,1.1844558,49.92642,10.075718,9.999723,[-0.851 -1.96  -0.433 -0.952 -5.823],129.95093,9.999723,189.933,35.23964,1.791671,9119.833,0.3587431,140.00658,9.232415,430772,105.377045,0.03261301,,2933,11.545454545454545,11,-4.403483,0.7338383,0.10767779,32263,0.16287918
True,6.8487854,86.95287,128.10226047257595,-1,1.1437904,68.18722,0.046050888,4387.2722952365875,1.0037217,59.915047,9.531833,9.999999,[-0.849 -1.96  -0.433 -0.954 -5.822],152.94414,9.999999,369.92517,-8.501663,1.8975797,34104.23,0.3939246,310.01013,9.6171465,430924,128.10226,0.035811324,,2934,13.818181818181818,11,-4.4029937,0.5065597,0.09124743,32274,0.17250724
True,8.583298,95.71554,128.10820675777939,-1,1.0865961,78.1874,0.06029967,4388.781306743622,1.1823105,49.920807,9.7427435,9.999997,[-0.85  -1.957 -0.433 -0.952 -5.822],158.68153,9.999997,389.935,-15.884827,2.2710042,19956.277,0.4247198,340.0142,10.123357,431076,128.10822,0.03861089,,2935,13.818181818181818,11,-4.403257,0.66329634,0.10748278,32285,0.20645493
True,165.53564,106.11539,126.28842136546369,-1,10.243927,86.35324,0.0063162087,4390.398546218872,5.9151506,39.935184,1.3003974,10.0,[-0.853 -1.961 -0.434 -0.953 -5.822],673.679,10.0,429.9359,-32.475937,56.930653,1925592.6,16.154917,390.00073,1.073807,431226,126.28842,1.4686288,,2936,13.636363636363637,11,-4.400801,0.069478296,0.53774107,32296,5.175514
True,150.9443,39.568447,87.19723075363463,-1,2.658981,37.272957,0.045060664,4392.580607652664,2.623233,49.924274,4.68685,9.999514,[-0.855 -1.951 -0.425 -0.957 -5.82 ],253.27234,9.999514,169.93692,24.44387,9.274119,71093.02,3.044524,120.01265,4.136923,431333,87.197235,0.27677488,,2937,9.727272727272727,11,-4.399985,0.49566728,0.23847575,32307,0.8431018
True,1824.2766,92.38315,164.47121986600223,-1,36.93428,114.540436,0.00044427998,4394.533318281174,9.737993,49.930782,1.2351782,9.999999,[-0.863 -1.961 -0.432 -0.956 -5.819],2654.4795,9.999999,369.93045,27.865356,96.21154,48425388.0,27.38021,319.99966,0.2978263,431525,164.4712,2.4891102,,2938,17.454545454545453,11,-4.401446,0.00488708,0.8852722,32318,8.746504
True,65.8419,63.59096,144.47015007166564,-1,1.2410473,84.5477,0.059076805,4396.104471445084,1.3668051,59.922455,9.969087,9.999911,[-0.869 -1.975 -0.43  -0.958 -5.82 ],181.00256,9.999911,279.93726,41.096474,1.9793195,12474.776,0.43953097,220.0148,8.8634815,431695,144.47015,0.039957363,,2939,15.454545454545455,11,-4.40119,0.6498448,0.12425501,32329,0.17993814
True,60.91504,45.982845,93.55588249206181,-1,1.7644643,43.635735,0.035614777,4397.7497017383575,1.8543334,49.920147,8.949478,9.999933,[-0.873 -1.973 -0.433 -0.956 -5.82 ],163.89383,9.999933,209.93849,16.030952,3.5519435,16662.1,0.88760823,160.01834,6.234187,431809,93.555885,0.08069166,,2940,10.363636363636363,11,-4.401548,0.39176252,0.16857576,32340,0.32290396
True,47.487656,25.612238,82.64867764905678,-1,1.1670632,42.711838,0.033664048,4399.43798661232,1.1750823,39.93684,9.299609,9.997599,[-0.875 -1.979 -0.425 -0.963 -5.82 ],99.31492,9.997599,129.91574,34.674114,1.9347478,4631.238,0.5024704,89.9789,9.425367,431911,82.64868,0.045679126,,2941,9.272727272727273,11,-4.401445,0.3703045,0.10682566,32351,0.17588617
True,67.90695,49.7757,113.5589222158409,-1,1.730241,53.632015,0.05798155,4400.694701433182,1.5957004,59.92691,5.696972,9.99982,[-0.874 -1.976 -0.42  -0.962 -5.82 ],169.87556,9.99982,209.9249,36.039024,5.931519,17547.482,1.5395412,149.99799,6.3574963,432047,113.55893,0.1399583,,2942,12.363636363636363,11,-4.4026513,0.63779706,0.14506365,32362,0.53922904
True,112.77726,20.612694,84.46518909916813,-1,2.930974,34.544014,0.003989285,4402.909015655518,2.337732,49.921173,5.7658987,9.998436,[-0.877 -1.97  -0.41  -0.966 -5.822],201.23947,9.998436,139.92732,32.793606,6.6484194,24255.176,2.2273188,90.00615,3.7530186,432151,84.46519,0.2024835,,2943,9.454545454545455,11,-4.402571,0.04388213,0.21252112,32373,0.60440177
True,56.951935,45.605972,125.38111114348831,-1,1.0802262,55.464245,0.06409583,4404.756229639053,1.025154,69.91687,10.3886795,9.999932,[-0.877 -1.983 -0.415 -0.973 -5.821],137.52605,9.999932,209.93695,47.85676,1.4376049,10222.964,0.24868137,140.02008,10.183053,432300,125.3811,0.022607397,,2944,13.545454545454545,11,-4.40241,0.70505416,0.09319582,32384,0.13069136
True,64.141556,56.000618,150.8346171458512,-1,1.1068076,70.91367,0.05835248,4406.0896916389465,1.1049002,79.920944,10.426497,9.999943,[-0.876 -1.985 -0.414 -0.974 -5.821],169.01088,9.999943,269.93744,51.153618,1.5897026,15809.241,0.25913146,190.0165,9.938494,432477,150.83461,0.023557408,,2945,16.09090909090909,11,-4.4027505,0.6418773,0.10044549,32395,0.14451842
True,19.139832,98.012794,143.5604442592287,-1,1.0978004,73.64367,0.057406064,4407.286357164383,1.1257942,69.91678,9.681039,9.999987,[-0.875 -1.984 -0.414 -0.975 -5.822],170.01013,9.999987,389.9355,-0.43276978,2.3101006,26486.594,0.41554078,320.0187,10.020037,432646,143.56044,0.037776433,,2946,15.363636363636363,11,-4.402836,0.6314667,0.10234492,32406,0.21000914
True,52.89984,52.98137,114.47280815181212,-1,1.116972,64.54835,0.053214323,4408.582553625107,1.1257367,49.92446,9.894387,9.9998255,[-0.878 -1.987 -0.413 -0.976 -5.822],130.92796,9.9998255,199.93126,40.643303,1.9168563,8946.872,0.3763084,150.0068,9.848054,432783,114.4728,0.034209855,,2947,12.454545454545455,11,-4.402166,0.58535755,0.102339715,32417,0.17425966
True,29.19677,61.18003,131.73993663101325,-1,1.0636916,61.819202,0.058714874,4410.249426841736,1.1017063,69.92073,10.269641,9.999982,[-0.877 -1.987 -0.41  -0.978 -5.821],143.42874,9.999982,299.93732,20.980751,1.7523837,10891.882,0.29380313,230.01659,10.341343,432939,131.73994,0.026709374,,2948,14.181818181818182,11,-4.401876,0.6458636,0.100155115,32428,0.15930761
True,49.894775,35.185703,92.65059065573188,-1,1.185942,42.72205,0.075799674,4411.448384523392,1.1967659,49.928535,10.405842,9.999504,[-0.878 -1.984 -0.409 -0.976 -5.821],114.20587,9.999504,159.92078,33.59593,1.7020127,6474.286,0.28597096,109.99224,9.275327,433052,92.65059,0.025997361,,2949,10.272727272727273,11,-4.4023423,0.8337964,0.1087969,32439,0.15472843
True,204.10158,53.277046,112.65326815173884,-1,12.851523,62.72805,0.0043845708,4412.73064994812,3.41415,49.925224,1.5798296,9.999916,[-0.882 -1.982 -0.411 -0.975 -5.821],455.54175,9.999916,189.93634,42.514626,29.661337,524775.2,8.336944,140.01111,0.8559297,433187,112.653275,0.757904,,2950,12.272727272727273,11,-4.4015484,0.048230276,0.31037724,32450,2.6964853
True,4641.997,41.839912,93.55585370532923,-1,822.11676,43.632713,0.00013217275,4414.319578170776,132.72632,49.92314,1.0113583,9.999766,[-0.864 -1.978 -0.405 -0.978 -5.82 ],6653.079,9.999766,189.93883,23.416298,1451.7572,48298892.0,417.11682,140.01569,0.013380094,433301,93.555855,37.919712,,2951,10.363636363636363,11,-4.4004064,0.0014539002,12.0660305,32461,131.97794
True,53.7547,88.7416,152.65454119787714,-1,1.1049235,102.73239,0.069107905,4417.085291385651,1.1539333,49.92215,10.275758,9.999974,[-0.893 -1.964 -0.404 -0.968 -5.819],189.58371,9.999974,349.92676,23.435516,1.6482025,25899.068,0.30634838,300.0046,9.9554405,433480,152.65454,0.027849853,,2952,16.272727272727273,11,-4.4006543,0.7601869,0.10490303,32472,0.1498366
True,57.18551,80.95345,164.47275351726014,-1,1.0424142,114.55422,0.0663278,4418.418017864227,1.0330081,49.918537,10.568116,9.999997,[-0.89  -1.962 -0.404 -0.968 -5.82 ],174.04105,9.999997,309.9416,50.019234,1.5241971,12402.371,0.2088277,260.02304,10.552427,433672,164.47276,0.018984338,,2953,17.454545454545453,11,-4.4031386,0.7296058,0.09390983,32483,0.13856338
True,7.5816345,86.984825,132.64779306061493,-1,1.0801196,72.72459,0.05804462,4419.811359882355,1.1088485,59.923203,10.401575,10.0,[-0.888 -1.964 -0.407 -0.968 -5.822],149.55417,10.0,369.92963,-3.9577637,1.5875578,14255.531,0.26596665,310.0064,10.184057,433829,132.6478,0.024178788,,2954,14.272727272727273,11,-4.4028487,0.6384908,0.10080442,32494,0.14432344
True,106.055786,54.337955,144.46717218456777,-1,1.1251458,74.549324,0.07305404,4421.689332485199,1.4115753,69.91785,9.828955,9.999868,[-0.887 -1.964 -0.408 -0.967 -5.822],200.03456,9.999868,239.92531,55.86889,2.3823946,16308.414,0.48723394,170.00746,9.776511,433999,144.46718,0.044293992,,2955,15.454545454545455,11,-4.4028316,0.8035944,0.12832503,32505,0.21658133
True,107.42255,62.643177,121.74308193166608,-1,2.8808935,71.80992,0.03457265,4423.495303153992,2.1254919,49.93316,4.1107655,9.999954,[-0.887 -1.971 -0.412 -0.968 -5.822],282.8742,9.999954,279.92688,18.373253,10.632973,173220.03,2.751589,229.99371,3.81826,434144,121.74309,0.25014448,,2956,13.181818181818182,11,-4.4035687,0.38029915,0.19322653,32516,0.9666339
True,43.996674,59.367386,128.1073391042902,-1,1.2600213,78.1794,0.038403295,4425.177152872086,1.0483024,49.92794,7.8341136,9.999895,[-0.889 -1.966 -0.411 -0.964 -5.823],147.60048,9.999895,249.94098,35.810524,2.7083235,14649.947,0.6664066,200.01303,8.730011,434296,128.10733,0.060582414,,2957,13.818181818181818,11,-4.4028335,0.42243624,0.09530022,32527,0.24621123
True,43.755905,46.09147,118.10529355635339,-1,1.0324318,58.18341,0.07754737,4426.978091239929,1.0521766,59.921883,10.7824955,9.999731,[-0.888 -1.968 -0.41  -0.966 -5.822],126.279724,9.999731,219.93753,36.887978,1.3224841,7955.764,0.14943825,160.01566,10.654456,434437,118.10529,0.0135852955,,2958,12.818181818181818,11,-4.40251,0.853021,0.09565242,32538,0.12022583
True,1947.7191,88.733154,179.92679518506372,-1,47.216305,119.99969,0.006216694,4428.227214336395,12.227775,59.927105,1.1451209,9.999986,[-0.885 -1.967 -0.41  -0.966 -5.821],2835.6372,9.999986,349.92712,50.70764,125.57724,41532484.0,35.871326,290.00003,0.23297037,434646,179.9268,3.2610297,,2959,19.0,11,-4.4031553,0.068383634,1.111616,32549,11.416113
True,11.575356,74.23713,112.65172196912702,-1,1.034657,62.726498,0.07300894,4430.55154466629,1.061489,49.925224,10.446743,9.999963,[-0.883 -1.976 -0.41  -0.975 -5.822],124.23598,9.999963,299.93326,1.8940353,1.6873939,12443.481,0.2442804,250.00803,10.631542,434781,112.65171,0.022207312,,2960,12.272727272727273,11,-4.402812,0.8030983,0.09649901,32560,0.15339945
True,83.012825,67.692116,139.9205858388744,-1,1.1221255,79.997734,0.055679172,4432.354711771011,1.3700004,59.922848,7.78992,9.999945,[-0.884 -1.972 -0.407 -0.974 -5.822],196.42432,9.999945,289.92593,32.858345,3.8264976,28623.484,0.87945205,230.00308,9.802825,434946,139.9206,0.07995019,,2961,15.0,11,-4.4023604,0.61247087,0.124545485,32571,0.34786344
True,43.54213,54.915455,118.10433227393668,-1,1.2151507,68.1807,0.029672775,4433.938840389252,1.1518612,49.923634,9.520888,9.999993,[-0.884 -1.965 -0.405 -0.973 -5.821],145.28233,9.999993,249.93567,25.809479,1.95469,16498.326,0.45400587,200.01204,9.052375,435087,118.10434,0.041273262,,2962,12.818181818181818,11,-4.403154,0.32640052,0.10471466,32582,0.17769909
True,44.33261,63.364883,111.7435286339303,-1,1.2565479,71.807915,0.03896781,4435.042808532715,1.3749856,39.935616,8.3755865,9.999943,[-0.886 -1.962 -0.404 -0.97  -5.822],143.65028,9.999943,239.93175,23.14286,2.706891,11273.773,0.76967335,199.99612,8.754143,435221,111.74352,0.06997031,,2963,12.181818181818182,11,-4.4044595,0.4286459,0.124998696,32593,0.24608101
True,46.55877,65.26691,136.29047330373737,-1,1.0067803,96.35793,0.082687534,4436.343218564987,1.0114992,39.93255,10.969923,9.999998,[-0.89  -1.964 -0.405 -0.972 -5.823],139.16817,9.999998,249.94154,43.993454,1.1113871,6624.453,0.052963898,210.009,10.92592,435382,136.29048,0.0048149,,2964,14.636363636363637,11,-4.4063287,0.9095628,0.09195447,32604,0.1010352
True,-0.4497528,98.02567,119.01331046811184,-1,1.0565274,69.0812,0.072057396,4437.580196619034,1.0615249,49.932114,10.455521,9.999994,[-0.892 -1.964 -0.403 -0.973 -5.825],136.16759,9.999994,359.92847,-13.899086,1.5187078,22414.58,0.24224074,309.99634,10.411468,435524,119.01331,0.022021884,,2965,12.909090909090908,11,-4.4062448,0.7926313,0.09650226,32615,0.13806434
True,159.4571,64.5827,174.47203141127227,-1,2.11367,104.551056,0.03307535,4439.149275302887,1.6612744,69.920975,6.765115,9.999994,[-0.894 -1.966 -0.402 -0.973 -5.825],315.11447,9.999994,289.93576,67.40616,4.316656,63807.34,1.3143914,220.01479,5.204218,435727,174.47203,0.119490124,,2966,18.454545454545453,11,-4.4067435,0.36382887,0.15102495,32626,0.3924233
True,93.51854,58.50928,136.28915003231145,-1,5.1103926,86.35752,0.008002808,4440.980978012085,2.1176054,49.93163,1.9427991,9.999989,[-0.89  -1.964 -0.401 -0.975 -5.826],318.85028,9.999989,269.92676,36.612076,16.465466,297772.97,4.5722313,219.99513,2.1524765,435888,136.28915,0.41565734,,2967,14.636363636363637,11,-4.407405,0.08803089,0.1925096,32637,1.4968605
True,57.21196,91.838745,148.10653093271705,-1,1.3603451,88.196686,0.036860306,4442.636805772781,1.2300973,59.90985,7.4966354,9.999998,[-0.89  -1.967 -0.4   -0.973 -5.826],195.00844,9.999998,319.93686,29.96202,3.5166144,31614.625,0.84090877,260.027,8.086184,436062,148.10654,0.07644625,,2968,15.818181818181818,11,-4.4074917,0.40546337,0.11182704,32648,0.31969222
True,47.285126,39.794487,87.19412176996278,-1,1.736197,37.270065,0.021269606,4444.083558797836,1.4324871,49.924057,5.68732,9.999273,[-0.892 -1.961 -0.4   -0.969 -5.826],129.96785,9.999273,169.9284,24.443901,5.139307,11093.372,1.3845023,120.00435,6.3356867,436169,87.19412,0.12586385,,2969,9.727272727272727,11,-4.4076376,0.23396567,0.13022612,32659,0.46720976
True,27.8265,62.83075,122.65170916807851,-1,1.0411896,72.71868,0.070939824,4445.5036590099335,1.0613484,49.933025,10.719388,9.999931,[-0.877 -1.953 -0.404 -0.965 -5.827],129.53717,9.999931,269.93073,22.973183,1.3690165,8997.109,0.17172156,219.9977,10.564839,436315,122.65171,0.015611052,,2970,13.272727272727273,11,-4.4076986,0.78033805,0.09648623,32670,0.12445605
True,88.06988,40.5586,139.01526138844486,-1,1.1053216,59.100163,0.071240455,4446.889360666275,1.2051034,79.9151,10.3322525,9.999787,[-0.878 -1.954 -0.402 -0.965 -5.827],169.56906,9.999787,209.9228,61.496124,1.902668,13999.374,0.30636054,130.0077,9.951855,436479,139.01526,0.027850958,,2971,14.909090909090908,11,-4.4074693,0.783645,0.10955486,32681,0.17296982
True,55.925674,83.86593,148.11126717218588,-1,1.2621461,108.17729,0.03733162,4448.32403922081,1.172543,39.93398,9.435568,9.999996,[-0.873 -1.954 -0.401 -0.966 -5.826],192.79926,9.999996,329.92523,26.278305,2.06961,26098.031,0.477445,289.99124,8.715314,436653,148.11127,0.04340409,,2972,15.818181818181818,11,-4.4077144,0.41064778,0.10659482,32692,0.18814638
True,30.647987,32.779213,87.1949215819181,-1,1.0423526,37.27085,0.0745364,4449.384863376617,1.0543176,49.924072,10.761282,9.999021,[-0.875 -1.954 -0.401 -0.965 -5.827],90.94312,9.999021,159.92844,28.137436,1.3921797,4233.7554,0.1570304,110.004364,10.553051,436760,87.19492,0.014275491,,2973,9.727272727272727,11,-4.4079432,0.8199004,0.095847055,32703,0.12656179
True,67.10976,42.48834,106.29150751528968,-1,1.4978738,66.35398,0.02847026,4450.540007591248,1.4313526,39.93753,8.181129,9.9994545,[-0.875 -1.952 -0.402 -0.963 -5.827],148.42761,9.9994545,179.9281,39.848656,3.0736365,11407.421,0.8401903,139.99057,7.343743,436888,106.291504,0.07638094,,2974,11.636363636363637,11,-4.4078918,0.31317285,0.13012297,32714,0.2794215
True,78.51969,61.363747,127.20117404887179,-1,1.6192017,87.26222,0.034539275,4451.7673234939575,1.5766987,39.93895,9.354129,9.999989,[-0.873 -1.951 -0.4   -0.961 -5.827],205.35872,9.999989,269.93124,27.522453,2.4441264,18855.01,0.6613708,229.9923,6.7934713,437039,127.20117,0.060124625,,2975,13.727272727272727,11,-4.4086127,0.37993202,0.14333624,32725,0.22219332
True,17.467285,46.31913,99.91954749976013,-1,1.032151,49.992874,0.07414132,4452.718713521957,1.042323,49.926674,10.850353,9.999984,[-0.871 -1.952 -0.4   -0.96  -5.828],103.726425,9.999984,229.92397,15.014496,1.2423086,5351.7456,0.12240938,179.99728,10.657355,437160,99.91955,0.011128127,,2976,11.0,11,-4.409163,0.8155545,0.09475663,32736,0.11293715
True,36.183098,63.691093,122.64973963261073,-1,1.061158,72.72338,0.07372357,4454.075420856476,1.0625476,49.926365,10.595982,9.999891,[-0.873 -1.953 -0.401 -0.96  -5.828],131.2561,9.999891,249.92972,30.357079,1.5558012,9178.335,0.20748124,200.00336,10.3660345,437306,122.64975,0.01886193,,2977,13.272727272727273,11,-4.409262,0.8109592,0.09659522,32747,0.14143647
True,19.844719,45.544918,92.65063921384186,-1,1.046811,52.71095,0.07613311,4455.247832536697,1.0376502,39.93969,10.752265,9.999901,[-0.873 -1.955 -0.403 -0.961 -5.828],99.158676,9.999901,209.926,15.130325,1.3114731,5039.6978,0.1575047,169.9863,10.508105,437419,92.65064,0.01431861,,2978,10.272727272727273,11,-4.4099746,0.8374642,0.09433184,32758,0.11922483
True,33.6569,61.54392,126.28910180333669,-1,1.0632573,86.35709,0.058719814,4456.453273296356,1.091179,39.932,10.422544,9.999984,[-0.875 -1.957 -0.402 -0.961 -5.829],136.44427,9.999984,269.9425,26.606232,1.4424512,6139.608,0.25684416,230.0105,10.345567,437569,126.28911,0.023349473,,2979,13.636363636363637,11,-4.4116225,0.64591795,0.0991981,32769,0.13113193
True,70.565735,73.659485,145.38151843937587,-1,1.0934632,105.448586,0.07152265,4457.460648775101,1.1195996,39.932922,10.070554,9.999983,[-0.878 -1.957 -0.403 -0.96  -5.831],174.80002,9.999983,269.935,45.70143,2.0824862,16855.354,0.3401324,230.00208,10.059781,437740,145.3815,0.030921126,,2980,15.545454545454545,11,-4.411356,0.7867492,0.10178179,32780,0.18931693
True,37.74888,59.132782,123.55947259918379,-1,1.2311954,53.651085,0.045495074,4458.8086495399475,1.2499926,69.908394,9.860504,9.999963,[-0.875 -1.953 -0.403 -0.959 -5.83 ],148.35555,9.999963,269.9408,23.877235,1.9389477,12128.237,0.42492664,200.03241,8.934406,437887,123.55947,0.038629696,,2981,13.363636363636363,11,-4.411622,0.5004458,0.11363569,32791,0.17626798
True,32.56375,89.15165,137.20022870099004,-1,1.2315215,97.26586,0.061511334,4460.183857679367,1.2283577,39.934372,9.593869,9.999992,[-0.874 -1.953 -0.402 -0.958 -5.831],175.96727,9.999992,349.9367,7.9775543,2.1903574,20657.584,0.4702632,310.00232,8.93204,438049,137.20024,0.042751204,,2982,14.727272727272727,11,-4.412028,0.67662466,0.11166889,32802,0.19912341
True,83.83499,56.383385,131.74284513791474,-1,2.4519436,81.81663,0.008200158,4461.667665719986,1.2358783,49.926212,3.1948369,9.999933,[-0.873 -1.954 -0.404 -0.959 -5.831],228.35822,9.999933,249.93846,39.446968,7.2587943,186490.08,1.9317119,200.01225,4.486237,438205,131.74286,0.17561018,,2983,14.181818181818182,11,-4.413152,0.090201735,0.11235258,32813,0.6598904
True,67.50543,101.93587,139.01520901412056,-1,1.4494106,99.083374,0.034351695,4463.3761875629425,1.2135981,39.93184,7.1454506,9.999991,[-0.881 -1.95  -0.407 -0.954 -5.832],249.75229,9.999991,409.93506,-12.363342,3.608226,156992.47,0.89134717,370.00323,7.589292,438369,139.01521,0.08103157,,2984,14.909090909090908,11,-4.413656,0.37786862,0.1103271,32824,0.32802057
True,52.896233,59.10365,117.19491067305412,-1,1.3950261,67.27457,0.020855106,4465.139700889587,1.1983548,49.92035,8.178304,9.999975,[-0.883 -1.947 -0.407 -0.95  -5.833],161.90643,9.999975,249.93477,24.90039,2.396043,23049.623,0.7038969,200.01442,7.885157,438509,117.194916,0.06399063,,2985,12.727272727272727,11,-4.413248,0.22940616,0.10894136,32835,0.2178221
True,50.728653,100.31272,154.47179908002465,-1,1.293972,104.54221,0.05401059,4466.891855955124,1.2349008,49.92958,9.116225,9.999997,[-0.883 -1.95  -0.406 -0.951 -5.832],206.12552,9.999997,369.93933,17.862656,2.4707518,37233.35,0.5613566,320.00977,8.500957,438690,154.47179,0.05103242,,2986,16.454545454545453,11,-4.4133286,0.59411645,0.112263724,32846,0.2246138
True,55.33349,39.61372,123.55860388054633,-1,1.0075552,63.647995,0.08421343,4468.428707361221,1.0381482,59.910614,10.930568,9.999854,[-0.882 -1.95  -0.407 -0.952 -5.832],129.44559,9.999854,199.94263,49.7249,1.2055929,6175.4175,0.08274073,140.03201,10.917516,438837,123.5586,0.007521884,,2987,13.363636363636363,11,-4.4135537,0.9263477,0.09437711,32857,0.10959935
True,63.220207,45.389297,123.55684333340304,-1,1.2073433,53.648136,0.0524029,4469.642591953278,1.1096644,69.90871,9.269542,9.999578,[-0.88  -1.95  -0.41  -0.951 -5.832],144.34282,9.999578,199.92967,49.727913,2.4522483,14881.128,0.47944984,130.02097,9.110913,438984,123.556854,0.043586347,,2988,13.363636363636363,11,-4.412577,0.5764319,0.10087859,32868,0.22293167
True,203.71558,49.796738,104.47038113984671,-1,12.72171,64.538475,0.0023168523,4471.46119761467,5.3705134,39.931908,2.443134,9.999706,[-0.884 -1.943 -0.406 -0.949 -5.831],480.2243,9.999706,209.93596,26.946396,34.92236,351940.3,10.050774,170.00406,0.8646636,439110,104.47038,0.91370666,,2989,11.454545454545455,11,-4.4137516,0.025485374,0.4882285,32879,3.17476
True,3503.7427,57.225285,117.19258388489654,-1,810.5364,57.27031,0.0005077913,4473.146546125412,81.04427,59.92228,1.539671,9.999931,[-0.888 -1.932 -0.409 -0.947 -5.833],6341.5747,9.999931,269.93,17.514328,692.008,43054060.0,200.8915,210.00772,0.0135712605,439250,117.19258,18.262861,,2990,12.727272727272727,11,-4.415937,0.005585704,7.3676605,32890,62.90982
True,58.64128,67.83772,122.65255890602225,-1,1.5593212,72.724945,0.05122309,4475.535695075989,1.5197194,49.927612,8.454444,9.999939,[-0.908 -1.94  -0.42  -0.951 -5.835],192.33267,9.999939,289.92548,15.590492,3.6127822,25470.498,0.8338967,239.99786,7.054352,439396,122.652565,0.07580879,,2991,13.272727272727273,11,-4.4158335,0.563454,0.13815631,32901,0.32843477
True,71.79085,46.02219,120.83354188660492,-1,2.198601,60.912098,0.031899724,4477.127992153168,1.6658107,59.921448,5.4388685,9.999957,[-0.908 -1.939 -0.421 -0.948 -5.835],197.69572,9.999957,229.94293,35.921486,6.527917,28830.01,1.68443,170.02148,5.0031815,439540,120.83354,0.15313001,,2992,13.090909090909092,11,-4.4160976,0.35089695,0.15143733,32912,0.593447
True,48.585922,49.813988,120.83100528170613,-1,1.1664683,70.90677,0.045928188,4478.70006942749,1.274556,49.92424,9.876303,9.999956,[-0.906 -1.938 -0.42  -0.945 -5.835],144.27719,9.999956,239.93109,32.230583,1.9134997,8397.059,0.42991906,190.00685,9.430175,439684,120.83101,0.039083555,,2993,13.090909090909092,11,-4.4169755,0.50521004,0.11586873,32923,0.17395453
True,362.3982,91.484024,166.28840142686747,-1,6.844482,106.369354,0.0094602285,4480.141199588776,2.3011873,59.919052,1.7297258,9.999983,[-0.902 -1.933 -0.417 -0.944 -5.836],729.44543,9.999983,379.92896,25.990341,19.10278,3375236.0,5.327331,320.0099,1.6071341,439878,166.2884,0.4843028,,2994,17.636363636363637,11,-4.4198446,0.10406251,0.20919885,32934,1.7366164
True,43.453148,42.717865,105.37625397174261,-1,1.1425395,55.44911,0.058630954,4481.2211561203,1.1434398,49.927147,9.310474,9.999621,[-0.894 -1.937 -0.418 -0.95  -5.839],118.41937,9.999621,189.92438,35.242035,2.2087376,6940.0063,0.4870906,139.99722,9.627676,440005,105.37627,0.044280965,,2995,11.545454545454545,11,-4.419173,0.6449405,0.10394907,32945,0.20079434
True,24.791649,90.18999,134.46954862387906,-1,1.0872397,94.53366,0.08176885,4482.516959428787,1.1710311,39.935883,10.663272,9.999998,[-0.894 -1.94  -0.417 -0.952 -5.838],151.82733,9.999998,329.9239,12.637077,1.6944731,12436.825,0.20809525,289.988,10.117364,440164,134.46954,0.01891775,,2996,14.454545454545455,11,-4.4189262,0.8994573,0.10645738,32956,0.15404302
