StdIW,InitialReturnMax,Iteration,ReturnStepMaxmin,MinIWNorm,EpLenMean,ReturnMeanIW,ESSRenyi,EpisodesSoFar,TimeElapsed,OptimizationReturnMean,InitialReturnStd,MeanIW,InitialReturnMin,InitialReturnMean,OptimizationReturnMax,MaxIWNorm,TimestepsSoFar,VarianceInit,ESSClassic,InitialBound,ReturnStepMax,MinIW,MeanEntropy,EmpiricalD2,StdIWNorm,Weights,OptimizationReturnMin,J_sample_variance,EpThisIter,MaxIW,LearnableVariance,Bound,MeanIWNorm,EpRewMean
0.2051705,4999.5186,71,10.0,0.0046382044,500.0,5056.2495,94.70639,7100,3315.5998117923737,0.6062793,0.19845088,1.0114123,4998.603,4999.2095,0.91552734,0.01670358,2040378,-1.0,96.04761,4386.8955,10.0,0.46382043,0.4189424,1.055895,0.0020517048,[ 0.019  0.361 -2.549 -1.476],,25817760.0,100,1.670358,,4427.056,0.010114122,4999.2092934766415
0.22336133,4999.5244,72,10.0,0.0058321333,480.5,4861.048,95.28268,7200,3389.8617300987244,4803.831,957.8627,1.0093888,,4803.831,4999.5244,0.016119024,2088428,-1.0,95.331924,4191.5166,10.0,0.5832133,0.4189424,1.0495087,0.0022336135,[ 0.024  0.359 -2.555 -1.481],,2204469.8,100,1.6119025,,4233.7593,0.010093888,4803.830785145117
1.0328779,4999.585,73,10.0,0.0009938956,495.04,5822.027,51.678326,7300,3471.5381994247437,4919.5566,494.43408,1.1744351,29.953724,4949.5107,4969.6313,0.06044954,2137932,-1.0,56.38684,4337.1885,10.0,0.09938956,0.4189424,1.9350473,0.010328778,[ 0.019  0.361 -2.562 -1.475],,26945024.0,100,6.0449543,,4970.251,0.011744349,4949.51032622865
31.258604,4999.572,74,10.0,8.0664347e-07,481.46,19075.893,0.70660985,7400,3555.251529932022,4813.1514,775.6996,3.9151251,,4813.1514,4999.572,3.1350555,2186078,-1.0,1.5445147,4200.8315,10.0,8.066435e-05,0.4189424,141.52081,0.31258607,[ 0.019  0.322 -2.57  -1.462],,24635822000.0,100,313.50555,,11791.58,0.039151255,4813.1511072929725
0.117970444,4999.543,75,10.0,0.007265241,452.43,4603.8374,98.38523,7500,3641.4932990074158,2951.4507,974.6819,1.006593,1569.7334,4521.1846,3429.8096,0.012958503,2231321,-1.0,98.64508,3908.8677,10.0,0.7265241,0.4189424,1.0164127,0.0011797043,[ 0.003  0.254 -2.572 -1.486],,3759675.5,100,1.2958504,,3986.5166,0.010065931,4521.1841163394465
0.64508384,4999.6377,76,10.0,0.0009967224,454.57,5118.6885,58.92705,7600,3728.180468559265,3962.905,1017.5722,1.0735072,579.76953,4542.6743,4419.868,0.03134283,2276778,-1.0,73.470215,3930.3457,10.0,0.099672236,0.4189424,1.6970135,0.006450839,[ 0.004  0.254 -2.592 -1.479],,9423534.0,100,3.134283,,4321.0117,0.01073507,4542.6742419305265
1.2049671,4999.5386,77,10.0,0.0005957327,477.58,5573.5034,39.940556,7700,3786.4991886615753,4774.2905,874.9127,1.149357,,4774.2905,4999.5386,0.075963564,2324536,-1.0,47.63927,4161.974,10.0,0.05957327,0.4189424,2.5037208,0.01204967,[ 0.017  0.256 -2.594 -1.487],,37753596.0,100,7.5963564,,4604.627,0.011493569,4774.290194693819
0.24711068,4999.585,78,10.0,0.005064988,487.89,4968.4375,93.44086,7800,3868.357270002365,4867.781,702.33563,1.0164478,9.98141,4877.762,4989.6035,0.01696899,2373325,-1.0,94.41948,4265.4404,10.0,0.5064988,0.4189424,1.0701957,0.0024711068,[ 0.032  0.226 -2.59  -1.436],,2082728.9,100,1.6968989,,4334.9893,0.010164477,4877.762010043393
2.0095801,4999.629,79,10.0,0.00012014845,479.46,6097.1895,25.389467,7900,3942.81054019928,4783.428,929.7802,1.2815201,9.980951,4793.409,4989.648,0.10870815,2421271,-1.0,28.91003,4181.082,10.0,0.012014845,0.4189424,3.938641,0.020095803,[ 0.034  0.233 -2.595 -1.455],,102287440.0,100,10.870815,,4881.965,0.012815202,4793.409359034307
2.999514,4999.579,80,10.0,0.00025092575,473.2,6503.375,20.374184,8000,4032.5445449352264,4250.4717,900.207,1.5550613,479.71753,4730.189,4519.8613,0.22551742,2468591,-1.0,21.183985,4117.868,10.0,0.025092576,0.4189424,4.908172,0.02999514,[ 0.033  0.196 -2.609 -1.47 ],,106842320.0,100,22.551743,,5146.815,0.015550613,4730.188937034876
4.4466114,4999.5513,81,10.0,5.3314943e-05,411.91,6854.208,10.751143,8100,4102.53397154808,4114.78,1480.3674,1.4265693,,4114.78,4999.5513,0.40260184,2509782,-1.0,9.3321295,3502.4624,10.0,0.0053314944,0.4189424,9.301336,0.044466116,[ 0.023  0.157 -2.616 -1.463],,501826050.0,100,40.260185,,4986.7563,0.014265694,4114.779838815557
7.824766,4999.603,82,10.0,9.948543e-05,487.77,9657.793,8.735468,8200,4192.6915736198425,4866.544,688.98456,1.9445964,9.980548,4876.5244,4989.6226,0.7423503,2558559,-1.0,5.8168693,4264.2007,10.0,0.009948543,0.4189424,11.447583,0.07824766,[ 0.041  0.191 -2.592 -1.521],,1540299800.0,100,74.23503,,7586.0396,0.019445961,4876.5241136778195
1.2230678,4999.6646,83,10.0,0.0012859788,491.55,5974.306,39.385906,8300,4279.803393125534,4894.5107,602.1004,1.2156208,19.9631,4914.4736,4979.7017,0.059867125,2607714,-1.0,49.694633,4302.1416,10.0,0.12859789,0.4189424,2.5389793,0.0122306775,[ 0.057  0.228 -2.605 -1.619],,37878490.0,100,5.9867125,,4998.6064,0.012156207,4914.473508642505
1.9050486,4999.5605,84,10.0,0.0003634316,491.6,6170.227,25.154331,8400,4362.992425203323,4884.946,592.8838,1.2464294,29.950533,4914.8965,4969.61,0.10667073,2656874,-1.0,29.975834,4302.578,10.0,0.03634316,0.4189424,3.9754586,0.019050485,[ 0.059  0.256 -2.636 -1.605],,91035820.0,100,10.667073,,4949.3525,0.012464294,4914.896575488277
4.0595994,4999.5605,85,10.0,0.0005514388,490.33,7648.4253,19.100857,8500,4449.765557765961,4902.2144,655.22595,1.543428,,4902.2144,4999.5605,0.28535688,2705907,-1.0,12.629119,4289.8955,10.0,0.055143878,0.4189424,5.2353673,0.040595993,[ 0.053  0.258 -2.64  -1.536],,416800350.0,100,28.535688,,6247.384,0.015434279,4902.214270568732
0.10271943,4999.5845,86,10.0,0.0076343976,485.89,4868.11,99.02245,8600,4528.254496335983,4847.8184,779.1747,1.0031648,9.980087,4857.798,4989.6045,0.012424568,2754496,-1.0,98.96238,4245.476,10.0,0.7634398,0.4189424,1.009872,0.0010271943,[ 0.028  0.242 -2.635 -1.561],,852518.9,100,1.2424568,,4252.7734,0.010031649,4857.797856555608
18.961214,4999.575,87,10.0,2.5158304e-05,480.15,14655.842,4.5056996,8700,4611.32000541687,4800.1147,855.7348,3.0247552,,4800.1147,4999.575,1.8917553,2802511,-1.0,2.481616,4187.7944,10.0,0.0025158306,0.4189424,22.19411,0.18961214,[ 0.026  0.242 -2.64  -1.556],,9065886000.0,100,189.17554,,11771.162,0.03024755,4800.114499884773
38.339687,4999.552,88,10.0,3.2062908e-07,483.12,19299.777,0.43069845,8800,4696.485193014145,4419.9873,692.5671,4.7392397,409.7026,4829.69,4589.849,3.855445,2850823,-1.0,1.5049928,4217.3726,10.0,3.2062908e-05,0.4189424,232.181,0.3833969,[ 0.048  0.18  -2.64  -1.472],,18620942000.0,100,385.5445,,9969.597,0.047392398,4829.690327626922
18.080982,4999.507,89,10.0,1.9596757e-05,471.42,12898.069,1.8574207,8900,4779.861625671387,4182.417,879.63837,2.5905335,529.58276,4712.0,4469.924,1.8103337,2897965,-1.0,2.0114515,4099.688,10.0,0.0019596757,0.4189424,53.8381,0.18080981,[ 0.088  0.196 -2.622 -1.541],,6600194600.0,100,181.03337,,8405.264,0.025905337,4712.000249038784
1.2048186,4999.5527,90,10.0,0.0004545188,478.72,5464.4116,41.28494,9000,4877.652188539505,4345.8564,839.7075,1.1055787,439.78458,4785.641,4559.768,0.08205588,2945837,-1.0,45.712547,4173.3228,10.0,0.04545188,0.4189424,2.422191,0.012048186,[ 0.048  0.174 -2.626 -1.538],,31199868.0,100,8.205588,,4511.438,0.011055786,4785.640854868409
0.70984095,4999.5244,91,10.0,0.0025516697,475.22,4968.319,74.22167,9100,4962.664383888245,4740.844,1006.9192,1.0440644,9.980171,4750.824,4989.5444,0.05227788,2993359,-1.0,68.38823,4138.51,10.0,0.25516698,0.4189424,1.3473153,0.0070984093,[ 0.058  0.202 -2.648 -1.549],,13345111.0,100,5.2277884,,4257.582,0.010440643,4750.8241361495775
20.515476,4999.564,92,10.0,6.4100927e-06,477.55,14850.819,1.1465701,9200,5046.517519712448,4773.766,871.9681,3.0331025,,4773.766,4999.564,2.0555117,3041114,-1.0,2.1390471,4161.447,10.0,0.0006410093,0.4189424,87.216644,0.20515473,[ 0.051  0.186 -2.656 -1.545],,10622516000.0,100,205.55118,,9132.381,0.030331027,4773.766254192373
26.32184,4999.559,93,10.0,2.4296916e-05,484.4,16773.225,3.1816108,9300,5139.4572496414185,4842.7075,781.42816,3.393875,,4842.7075,4999.559,2.6510346,3089554,-1.0,1.6353036,4230.389,10.0,0.0024296916,0.4189424,31.43062,0.2632184,[ 0.05   0.197 -2.654 -1.427],,17494878000.0,100,265.10345,,13340.383,0.033938743,4842.707389447388
0.2900049,4999.58,94,10.0,0.0048673763,447.6,4596.6123,91.36881,9400,5216.500736713409,4463.08,1142.0084,1.0462599,9.981184,4473.061,4989.599,0.018621068,3134314,-1.0,92.86515,3860.74,10.0,0.48673764,0.4189424,1.0944654,0.0029000489,[ 0.018  0.197 -2.659 -1.387],,2886594.5,100,1.8621068,,3956.0222,0.010462599,4473.061061194963
1.2262659,4999.581,95,10.0,0.00068929535,447.6,5329.763,44.09644,9500,5287.922894001007,4452.927,1108.6108,1.1087314,19.964514,4472.891,4979.6167,0.07104139,3179074,-1.0,44.97912,3860.5693,10.0,0.06892954,0.4189424,2.2677567,0.012262659,[ 0.018  0.187 -2.652 -1.39 ],,39156892.0,100,7.1041393,,4407.6646,0.011087314,4472.890920519033
0.8042168,4999.482,96,10.0,0.0004628751,469.62,5210.2046,55.133823,9600,5351.982083082199,4694.691,1059.2463,1.0782561,,4694.691,4999.482,0.04767846,3226036,-1.0,64.25531,4082.3818,10.0,0.04628751,0.4189424,1.8137686,0.008042168,[ 0.023  0.211 -2.694 -1.369],,17468074.0,100,4.767846,,4385.57,0.010782561,4694.690834240837
3.783526,4999.5254,97,10.0,9.5965246e-05,487.0,7298.183,11.916638,9700,5423.226622104645,4838.886,710.02325,1.4848998,29.945656,4868.8325,4969.5796,0.31907088,3274736,-1.0,13.347021,4256.518,10.0,0.009596525,0.4189424,8.391628,0.037835263,[ 0.037  0.209 -2.681 -1.35 ],,357663520.0,100,31.907087,,5524.412,0.014848996,4868.8322448382105
1.1522827,4999.618,98,10.0,0.0008116205,459.25,5831.731,43.303085,9800,5506.346031665802,4590.681,1230.6794,1.2914795,,4590.681,4999.618,0.064435795,3320661,-1.0,55.677597,3978.3555,10.0,0.08116205,0.4189424,2.3093042,0.011522826,[ 0.042  0.177 -2.691 -1.393],,33473050.0,100,6.4435797,,4901.217,0.0129147945,4590.681329501476
34.2975,4999.5815,99,10.0,6.0928727e-07,464.3,18259.334,0.49139017,9900,5585.782625198364,4201.258,1066.6976,5.35233,439.60303,4640.861,4559.9785,2.9752648,3367091,-1.0,2.377448,4028.539,10.0,6.0928727e-05,0.4189424,203.50427,0.342975,[ 0.041  0.169 -2.683 -1.44 ],,10797075000.0,100,297.5265,,9524.2705,0.053523302,4640.8609559361485
1.4185976,4999.537,100,10.0,0.0006997779,431.56,5451.429,40.832703,10000,5662.492882013321,4312.513,1460.0177,1.172281,,4312.513,4999.537,0.09999871,3410247,-1.0,40.578094,3700.1968,10.0,0.06997779,0.4189424,2.4490175,0.014185975,[ 0.083  0.148 -2.669 -1.418],,53715276.0,100,9.999871,,4493.196,0.011722811,4312.513409052205
1.2941948,4999.5317,101,10.0,0.00077749207,472.53,5510.9517,42.852135,10100,5746.107353687286,4723.312,893.02637,1.1666026,,4723.312,4999.5317,0.0891193,3457500,-1.0,44.82891,4110.9966,10.0,0.07774921,0.4189424,2.333606,0.012941949,[ 0.066  0.15  -2.683 -1.455],,35667704.0,100,8.91193,,4575.5703,0.011666026,4723.312199197747
1.0998023,4999.571,102,10.0,0.00064343197,492.47,6251.0464,41.131084,10200,5828.567606687546,4913.406,524.1591,1.2624028,9.980206,4923.3853,4989.591,0.069951504,3506747,-1.0,56.850945,4311.0654,10.0,0.0643432,0.4189424,2.4312513,0.010998022,[ 0.073  0.173 -2.674 -1.452],,30845748.0,100,6.9951506,,5296.2886,0.012624028,4923.385461178269
2.7871206,4999.5386,103,10.0,0.00036224158,486.64,6165.7905,19.856104,10300,5890.608117103577,4405.062,667.63025,1.2750297,459.73785,4864.8,4539.801,0.22412227,3555411,-1.0,17.30621,4252.484,10.0,0.03622416,0.4189424,5.036235,0.027871205,[ 0.071  0.205 -2.678 -1.5  ],,157966500.0,100,22.412228,,4791.658,0.012750295,4864.799841745444
1.5723557,4999.527,104,10.0,0.0006671996,479.4,6339.0303,36.294,10400,5971.957596063614,4742.4043,846.94525,1.3120644,49.942913,4792.3467,4949.584,0.08615151,3603351,-1.0,41.048847,4180.032,10.0,0.066719964,0.4189424,2.7552764,0.015723556,[ 0.075  0.189 -2.672 -1.557],,62345692.0,100,8.615151,,5322.648,0.013120644,4792.346811914208
2.1912746,4999.612,105,10.0,0.0013914744,476.31,6079.026,32.85542,10500,6048.312506198883,4741.628,973.011,1.2800523,19.961319,4761.59,4979.6504,0.16454001,3650982,-1.0,25.44221,4149.265,10.0,0.13914745,0.4189424,3.043638,0.021912746,[ 0.059  0.196 -2.669 -1.515],,118590240.0,100,16.454,,5010.762,0.012800524,4761.5896763919045
4.6313868,4999.612,106,10.0,0.00013615201,452.92,7505.656,9.326159,10600,6124.0662479400635,4526.9854,1289.854,1.8690075,,4526.9854,4999.612,0.30163142,3696274,-1.0,14.004721,3914.6604,10.0,0.013615201,0.4189424,10.722528,0.04631387,[ 0.062  0.158 -2.669 -1.485],,356221800.0,100,30.163143,,5500.581,0.018690074,4526.985045507696
1.2996548,4999.614,107,10.0,0.00035541007,420.78,4977.0684,38.941933,10700,6192.781606674194,4184.391,1479.488,1.0727705,19.969929,4204.361,4979.644,0.103695296,3738352,-1.0,40.523285,3592.0352,10.0,0.03554101,0.4189424,2.567926,0.012996548,[ 0.056  0.134 -2.681 -1.539],,44644884.0,100,10.36953,,3995.8325,0.010727704,4204.36050521152
49.732517,4999.6064,108,10.0,1.6549561e-06,470.06,29581.836,0.33569625,10800,6268.918365478516,4698.9155,1069.5865,5.964056,,4698.9155,4999.6064,4.9984245,3785358,-1.0,1.4177552,4086.5913,10.0,0.00016549561,0.4189424,297.88834,0.49732515,[ 0.054  0.16  -2.686 -1.534],,62436590000.0,100,499.84247,,19013.46,0.059640557,4698.915558537941
5.026256,4999.557,109,10.0,0.00037525533,470.92,6822.9634,15.01035,10900,6351.59792304039,4257.41,965.86346,1.5160519,449.7157,4707.1255,4549.8413,0.4797428,3832450,-1.0,8.3391695,4094.8071,10.0,0.037525535,0.4189424,6.66207,0.05026256,[ 0.078  0.175 -2.672 -1.677],,507692500.0,100,47.97428,,5242.51,0.01516052,4707.125630272878
9.451627,4999.5605,110,10.0,6.417589e-06,421.61,11037.342,2.241967,11000,6422.548982858658,4202.233,1434.633,2.460075,9.980601,4212.2134,4989.58,0.9083937,3874611,-1.0,6.3447666,3599.8948,10.0,0.0006417589,0.4189424,44.60369,0.09451626,[ 0.081  0.144 -2.683 -1.691],,2164681500.0,100,90.83937,,6947.911,0.02460075,4212.213572619461
0.6351528,4999.612,111,10.0,0.0017627948,421.04,4689.37,68.872116,11100,6491.718810081482,4176.4536,1438.7439,1.0728482,29.949635,4206.4033,4969.662,0.03652288,3916715,-1.0,74.04701,3594.0784,10.0,0.17627949,0.4189424,1.4519664,0.0063515278,[ 0.102  0.178 -2.677 -1.746],,12422025.0,100,3.6522882,,3951.5334,0.010728482,4206.403295127489
2.578646,4999.547,112,10.0,0.00026890804,456.11,6090.126,18.285822,11200,6570.0285820961,4557.9873,1036.8378,1.2499541,,4557.9873,4999.547,0.18247549,3962326,-1.0,19.026098,3945.671,10.0,0.026890805,0.4189424,5.4687176,0.02578646,[ 0.105  0.193 -2.682 -1.786],,169155580.0,100,18.24755,,4658.205,0.012499542,4557.987696766235
0.19723403,4999.5645,113,10.0,0.0060546184,456.86,4622.7847,96.19905,11300,6645.761729955673,4556.263,1249.8922,1.0052893,9.980477,4566.2437,4989.584,0.016657498,4008012,-1.0,96.29338,3953.924,10.0,0.60546184,0.4189424,1.0395113,0.0019723403,[ 0.082  0.179 -2.689 -1.795],,2623417.8,100,1.6657498,,3998.4858,0.010052892,4566.243428307799
1.5928129,4999.6094,114,10.0,0.00060590584,453.35,6226.8716,34.9305,11400,6721.238621711731,4531.077,1223.0454,1.3902582,,4531.077,4999.6094,0.08062441,4053347,-1.0,43.241024,3918.7524,10.0,0.060590584,0.4189424,2.8628275,0.015928129,[ 0.082  0.179 -2.701 -1.782],,57827908.0,100,8.062441,,5190.825,0.013902582,4531.077230882367
0.95081705,4999.586,115,10.0,0.0007175271,456.56,5252.3247,52.105583,11500,6799.821131467819,4553.141,1227.6705,1.1334438,9.979585,4563.1206,4989.6064,0.054622658,4099003,-1.0,58.69541,3950.7988,10.0,0.07175271,0.4189424,1.9191802,0.00950817,[ 0.068  0.157 -2.699 -1.756],,21528322.0,100,5.462266,,4404.048,0.011334438,4563.120534102429
1.0424844,4999.535,116,10.0,0.00049591216,470.1,5708.4404,44.43072,11600,6875.1704342365265,4688.891,972.89844,1.2053638,9.980135,4698.8706,4989.555,0.054000568,4146013,-1.0,57.208164,4086.5557,10.0,0.049591217,0.4189424,2.250695,0.010424843,[ 0.078  0.174 -2.699 -1.764],,27157154.0,100,5.400057,,4789.825,0.012053638,4698.870992345688
0.69754946,4999.624,117,10.0,0.001124742,483.32,5298.409,63.534264,11700,6958.033510684967,4821.517,741.6564,1.076633,9.980512,4831.4976,4989.6436,0.034651384,4194345,-1.0,70.433784,4219.171,10.0,0.1124742,0.4189424,1.5739539,0.006975495,[ 0.089  0.196 -2.702 -1.802],,12823668.0,100,3.4651384,,4530.201,0.01076633,4831.497440534926
5.694953,4999.624,118,10.0,2.308526e-05,473.27,9010.959,5.0183606,11800,7043.573578119278,4301.2114,1000.7637,1.8100685,429.74564,4730.957,4569.8784,0.39407265,4241672,-1.0,9.175175,4118.63,10.0,0.002308526,0.4189424,19.926826,0.056949526,[ 0.074  0.202 -2.707 -1.82 ],,685061700.0,100,39.407265,,6277.5664,0.018100685,4730.956934413177
11.877809,4999.662,119,10.0,1.28490665e-05,500.0,10694.229,3.8218763,11900,7134.326128959656,0.7930664,0.2866606,2.1394205,4998.3115,4999.1045,1.3505859,1.1942745,4291672,-1.0,3.1423435,4386.7734,10.0,0.0012849066,0.4189424,26.16516,0.11877808,[ 0.078  0.233 -2.713 -1.763],,115505780.0,100,119.42746,,7562.039,0.021394202,4999.104606827505
0.122444615,4999.584,120,10.0,0.007003895,469.35,4709.157,98.40286,12000,7217.3148357868195,4691.748,1105.1466,1.0048902,,4691.748,4999.584,0.014095755,4338607,-1.0,98.53698,4079.427,10.0,0.7003895,0.4189424,1.0162306,0.0012244461,[ 0.089  0.28  -2.669 -1.762],,1582991.6,100,1.4095756,,4091.8865,0.0100489035,4691.748367673094
4.3011236,4999.579,121,10.0,0.00019999646,492.14,7424.617,12.14373,12100,7301.820539236069,4070.6956,552.3558,1.4899423,849.61316,4920.3086,4149.966,0.31637853,4387821,-1.0,10.714149,4307.9883,10.0,0.019999646,0.4189424,8.234702,0.043011237,[ 0.089  0.276 -2.674 -1.762],,323625340.0,100,31.637854,,5667.4907,0.014899424,4920.309214994474
1.260739,4999.6426,122,10.0,0.00090582814,480.57,5393.287,51.369446,12200,7390.123007297516,4784.279,872.0105,1.17913,19.963203,4804.242,4979.679,0.07195209,4435878,-1.0,46.658936,4191.9136,10.0,0.09058282,0.4189424,1.9466825,0.012607388,[ 0.075  0.233 -2.668 -1.758],,31213798.0,100,7.195209,,4538.9443,0.0117913,4804.242287235558
61.686207,4999.63,123,10.0,7.4790178e-06,485.72,35347.816,0.44311726,12300,7482.058683156967,4396.248,666.9539,7.8541536,459.6593,4855.9077,4539.9707,6.112292,4484450,-1.0,1.5952859,4243.58,10.0,0.0007479018,0.4189424,225.6739,0.616862,[ 0.059  0.229 -2.656 -1.789],,76994950000.0,100,611.2292,,26149.164,0.078541525,4855.907486541838
0.44021815,4999.5645,124,10.0,0.0024498112,418.07,4356.201,82.44253,12400,7560.8418209552765,4167.4775,1604.7036,0.9952464,9.980813,4177.4585,4989.5835,0.024772966,4526257,-1.0,83.63668,3565.139,10.0,0.24498112,0.4189424,1.2129662,0.0044021816,[ 0.061  0.153 -2.666 -1.697],,7733982.5,100,2.4772966,,3681.8252,0.009952464,4177.458327089339
0.96562135,4999.5923,125,10.0,0.00053509476,454.71,5365.8647,52.561348,12500,7635.248291969299,4534.9165,1271.7683,1.1810446,9.980001,4544.8965,4989.6123,0.05559206,4571728,-1.0,59.935207,3932.5745,10.0,0.053509478,0.4189424,1.9025388,0.009656213,[ 0.058  0.162 -2.673 -1.684],,23533826.0,100,5.559206,,4521.2725,0.011810444,4544.8965382599545
0.6764553,4999.456,126,10.0,0.0007106397,471.32,5157.9697,66.6387,12600,7703.681477308273,4701.164,964.3811,1.0880709,9.983156,4711.147,4989.4727,0.028173422,4618860,-1.0,72.123375,4098.842,10.0,0.07106397,0.4189424,1.5006294,0.0067645526,[ 0.075  0.16  -2.679 -1.693],,12494249.0,100,2.8173423,,4407.894,0.010880709,4711.14731017908
21.989372,4999.5586,127,10.0,8.840206e-06,464.97,15221.162,1.9191422,12700,7779.221450328827,4217.959,1089.7174,3.4853885,429.80994,4647.7686,4569.7485,2.1912758,4665357,-1.0,2.4507596,4035.4507,10.0,0.0008840206,0.4189424,52.106613,0.21989368,[ 0.081  0.177 -2.69  -1.721],,10021301000.0,100,219.1276,,10801.147,0.034853883,4647.768997730853
2.27973,4999.5757,128,10.0,0.00028634205,425.28,5599.311,29.032717,12800,7841.230933904648,3819.932,1507.1427,1.3012238,429.7793,4249.711,4569.7964,0.16597107,4707885,-1.0,24.573244,3637.3904,10.0,0.028634205,0.4189424,3.44439,0.022797301,[ 0.048  0.146 -2.688 -1.684],,110186040.0,100,16.597107,,4462.9014,0.013012238,4249.711019535794
3.1095333,4999.601,129,10.0,0.00012682856,412.12,5372.43,21.200981,12900,7914.041902065277,4097.201,1539.6986,1.3982887,19.963615,4117.1646,4979.6377,0.26862127,4749097,-1.0,16.81988,3504.8408,10.0,0.012682856,0.4189424,4.716763,0.031095333,[ 0.056  0.141 -2.701 -1.748],,148318480.0,100,26.862127,,4042.579,0.013982886,4117.1643264426475
0.52321595,4999.5737,130,10.0,0.00088366074,401.6,4408.678,73.48053,13000,7978.8770587444305,3531.4832,1469.4877,1.014671,479.81726,4011.3,4519.7563,0.028762667,4789257,-1.0,78.995445,3398.9795,10.0,0.08836608,0.4189424,1.3609047,0.0052321595,[ 0.078  0.132 -2.703 -1.736],,8814525.0,100,2.8762667,,3694.359,0.01014671,4011.3001451311425
0.90449315,4999.5107,131,10.0,0.0013463588,418.97,4733.1963,57.26857,13100,8045.605952262878,4166.0405,1492.7994,1.1502231,19.961647,4186.002,4979.5493,0.05715347,4831154,-1.0,61.79068,3573.6895,10.0,0.13463588,0.4189424,1.7461585,0.00904493,[ 0.074  0.142 -2.727 -1.727],,17548990.0,100,5.7153473,,3924.0725,0.0115022315,4186.001750925073
1.2999396,4999.538,132,10.0,0.0006265382,416.55,4983.309,40.74208,13200,8120.48194694519,3741.7212,1497.5177,1.1292179,419.77014,4161.4917,4579.768,0.07749571,4872809,-1.0,43.00653,3549.1753,10.0,0.06265382,0.4189424,2.4544647,0.012999397,[ 0.087  0.149 -2.73  -1.725],,38219508.0,100,7.749571,,4024.0103,0.011292177,4161.4915603090085
1.5481294,4999.619,133,10.0,0.0004505059,458.86,5870.2646,32.54728,13300,8206.219002008438,4586.2046,1163.6666,1.291403,,4586.2046,4999.619,0.09304384,4918695,-1.0,41.032158,3973.8784,10.0,0.04505059,0.4189424,3.0724533,0.015481293,[ 0.071  0.146 -2.735 -1.74 ],,51857160.0,100,9.304384,,4796.9546,0.012914031,4586.2045522537655
15.421576,4999.562,134,10.0,4.7467547e-05,453.41,8900.152,4.8339243,13400,8284.594367027283,4121.5264,1187.8146,3.0026538,409.77258,4531.2983,4589.7896,1.4890745,4964036,-1.0,3.6525266,3918.9795,10.0,0.0047467547,0.4189424,20.687126,0.15421575,[ 0.088  0.16  -2.74  -1.755],,627077400.0,100,148.90746,,6115.1367,0.03002654,4531.2983172990635
67.58867,4999.5776,135,10.0,2.9207772e-06,479.32,46496.32,0.31454828,13500,8368.553009271622,4781.8384,869.8973,9.374097,9.981169,4791.8193,4989.5967,6.40881,5011968,-1.0,1.8872802,4179.4985,10.0,0.00029207772,0.4189424,317.91623,0.6758867,[ 0.057  0.166 -2.73  -1.728],,114896280000.0,100,640.88104,,35578.516,0.09374098,4791.819289911388
0.8342911,4999.6147,136,10.0,0.0016931668,459.34,5160.4526,57.167667,13600,8450.894505500793,4581.422,1175.9573,1.0850657,9.981626,4591.4033,4989.6333,0.044433482,5057902,-1.0,62.84626,3979.0781,10.0,0.16931668,0.4189424,1.7492405,0.008342911,[ 0.025  0.169 -2.731 -1.628],,19127450.0,100,4.4433484,,4350.598,0.010850657,4591.403194753901
29.695274,4999.605,137,10.0,5.9328777e-05,470.86,18832.584,2.0692887,13700,8516.208244562149,4197.127,954.7709,3.8580487,509.8471,4706.9746,4489.758,2.9822316,5104988,-1.0,1.6599352,4094.6504,10.0,0.005932878,0.4189424,48.325783,0.29695275,[ 0.024  0.191 -2.734 -1.613],,17960190000.0,100,298.22318,,14575.906,0.038580485,4706.974227685608
1.3232774,4999.588,138,10.0,0.00028024428,416.78,5391.4116,32.511147,13800,8582.70748758316,3694.1477,1434.4757,1.1321707,469.79794,4163.9453,4529.79,0.09661744,5146666,-1.0,42.263893,3551.6233,10.0,0.02802443,0.4189424,3.0758681,0.013232773,[ 0.043  0.124 -2.724 -1.549],,38330764.0,100,9.661744,,4317.5117,0.011321708,4163.945418004781
0.6338982,4999.546,139,10.0,0.00226678,462.45,4896.955,69.83858,13900,8661.76440167427,4182.828,1147.9346,1.0236038,439.77637,4622.6045,4559.7695,0.033486977,5192911,-1.0,72.27998,4010.2876,10.0,0.226678,0.4189424,1.4318733,0.006338982,[ 0.047  0.155 -2.723 -1.56 ],,9825873.0,100,3.3486977,,4164.251,0.010236038,4622.604531585841
9.195431,4999.6133,140,10.0,1.4669077e-05,479.71,9076.827,7.2010207,14000,8727.373319864273,4275.8613,866.2574,1.894008,519.7407,4795.602,4479.8726,0.8653078,5240882,-1.0,4.069815,4183.2764,10.0,0.0014669078,0.4189424,13.88692,0.0919543,[ 0.047  0.175 -2.741 -1.563],,1701316900.0,100,86.530785,,6794.9883,0.01894008,4795.6020917808855
0.55270463,4999.5654,141,10.0,0.00066898216,435.46,4724.2583,71.71089,14100,8783.983357906342,4351.4775,1372.9814,1.0459625,,4351.4775,4999.5654,0.026065778,5284428,-1.0,78.17233,3739.1582,10.0,0.06689822,0.4189424,1.3944883,0.005527046,[ 0.055  0.137 -2.741 -1.6  ],,10072506.0,100,2.6065779,,4001.18,0.010459624,4351.477631386536
